
[00:00:00.000 --> 00:00:03.000]  各位朋友、各位弟兄姊妹,大家好
[00:04:35.000 --> 00:04:37.000]  所以在聖經裏面
[00:04:37.000 --> 00:04:40.000]  每一次提到耶路撒冷的時候
[00:04:40.000 --> 00:04:43.000]  都用上去這個形容詞
[00:04:43.000 --> 00:04:45.000]  我要往上跑
[00:04:45.000 --> 00:04:47.000]  我要上山上去跑
[00:04:47.000 --> 00:04:50.000]  然後從耶路撒冷
[00:04:50.000 --> 00:04:54.000]  就說從耶路撒冷下到耶利哥
[00:04:54.000 --> 00:04:58.000]  從耶路撒冷下來回家
[00:04:58.000 --> 00:05:02.000]  而且根據猶太人的律法
[00:05:02.000 --> 00:05:06.000]  每年有三個節節
[00:05:06.000 --> 00:05:12.000]  是整個家庭要到聖殿去守節
[00:05:12.000 --> 00:05:13.000]  去過節
[00:05:13.000 --> 00:05:16.000]  去做禮拜的
[00:05:16.000 --> 00:05:18.000]  那他們就帶着乾糧
[00:05:18.000 --> 00:05:21.000]  就整家大小
[00:05:21.000 --> 00:05:23.000]  就收拾好行裝
[00:05:23.000 --> 00:05:24.000]  就出發了
[00:05:24.000 --> 00:05:29.000]  因爲從他們的家鄉跑到耶路撒冷去
[00:05:29.000 --> 00:05:33.000]  那可是路途遙遠
[00:05:33.000 --> 00:05:37.000]  有些走兩天三天四天五天不等
[00:05:37.000 --> 00:05:41.000]  看看你住的地方離開耶路撒冷遠不遠
[00:05:41.000 --> 00:05:43.000]  那個時候沒有什麼交通工具
[00:05:43.000 --> 00:05:45.000]  大家都是步行
[00:05:45.000 --> 00:05:49.000]  結果就很多人一塊的
[00:05:49.000 --> 00:05:51.000]  就上耶路撒冷去了
[00:05:51.000 --> 00:05:52.000]  所以挺高興
[00:05:52.000 --> 00:05:54.000]  特別小孩子最高興了
[00:05:54.000 --> 00:05:58.000]  因爲十二歲以上就要跟父母
[00:05:58.000 --> 00:06:03.000]  家人祖父母一起去守節
[00:06:03.000 --> 00:06:05.000]  去過節
[00:06:05.000 --> 00:06:08.000]  所以這是很重要的活動
[00:06:08.000 --> 00:06:10.000]  對猶太人來說
[00:06:10.000 --> 00:06:13.000]  這是他們一個禮儀
[00:06:13.000 --> 00:06:15.000]  他們要遵守的
[00:06:15.000 --> 00:06:18.000]  所以每一次到耶路撒冷去
[00:06:18.000 --> 00:06:21.000]  都是很寶貴的經歷
[00:06:21.000 --> 00:06:27.000]  而且每一個節節都是紀念一些事情的
[00:06:27.000 --> 00:06:32.000]  逾越節就是紀念當年他們在埃及做奴隸
[00:06:32.000 --> 00:06:35.000]  後來神拯救他們
[00:06:35.000 --> 00:06:40.000]  差遣摩西讓他們從埃及地領出來
[00:06:40.000 --> 00:06:43.000]  他們就離開埃及
[00:06:43.000 --> 00:06:46.000]  在離開以前有一個災
[00:06:46.000 --> 00:06:49.000]  叫做殺長子之災
[00:06:49.000 --> 00:06:53.000]  就是那天晚上神會差遣一個天使
[00:06:53.000 --> 00:06:55.000]  來到這個城市裏面
[00:06:55.000 --> 00:06:58.000]  把所有家庭的長子
[00:06:58.000 --> 00:07:03.000]  還有長頭生的孫姝都殺掉了
[00:07:03.000 --> 00:07:06.000]  但是唯有以色列人
[00:07:06.000 --> 00:07:08.000]  他們宰了一頭羊
[00:07:08.000 --> 00:07:14.000]  把羔羊的血塗在門框跟門楣上面
[00:07:14.000 --> 00:07:21.000]  結果那個要屠殺的天使就越過他們家的門口
[00:07:21.000 --> 00:07:23.000]  就不進來了
[00:07:23.000 --> 00:07:26.000]  結果他們就安全就平安了
[00:07:26.000 --> 00:07:30.000]  然後他們趕緊把羊喫了
[00:07:30.000 --> 00:07:34.000]  然後就出發離開埃及
[00:07:34.000 --> 00:07:38.000]  所以這是一件很值得紀念的事情
[00:07:38.000 --> 00:07:43.000]  每一年大概在九十月之間
[00:07:43.000 --> 00:07:45.000]  根據猶太人的歷法
[00:07:45.000 --> 00:07:49.000]  就是他們逾越節的時候
[00:07:49.000 --> 00:07:54.000]  所以他們很重視這個節期的
[00:07:54.000 --> 00:08:00.000]  那麼這篇詩既然是上行之詩
[00:08:00.000 --> 00:08:04.000]  那表示是跟他們到耶路撒冷去禮拜
[00:08:04.000 --> 00:08:07.000]  有一點點的關係
[00:08:07.000 --> 00:08:13.000]  那十五首可能就是在路途上一邊唱一邊走的
[00:08:13.000 --> 00:08:18.000]  也有人說可能是聖殿的前面
[00:08:18.000 --> 00:08:20.000]  有一道的石階
[00:08:20.000 --> 00:08:26.000]  這個石階剛好是十五集的石階
[00:08:26.000 --> 00:08:29.000]  是每走一集就唱一首歌
[00:08:29.000 --> 00:08:32.000]  那我看這個不大可能
[00:08:32.000 --> 00:08:36.000]  你走一集要唱唱唱要等很久
[00:08:36.000 --> 00:08:39.000]  再走第二集又再唱一首
[00:08:39.000 --> 00:08:42.000]  所以這個有不同的說法
[00:08:42.000 --> 00:08:48.000]  反正我們就說這十五篇的詩篇是非常寶貴的
[00:08:48.000 --> 00:08:54.000]  好我們現在就要來看詩篇128篇
[00:08:54.000 --> 00:08:58.000]  第一節是講一個福氣
[00:08:58.000 --> 00:09:01.000]  談到福氣我們都很喜歡
[00:09:01.000 --> 00:09:05.000]  談到福氣我們都很高興
[00:09:05.000 --> 00:09:09.000]  凡敬畏耶和華
[00:09:09.000 --> 00:09:12.000]  遵行他道的人
[00:09:12.000 --> 00:09:17.000]  這人便爲有福
[00:09:17.000 --> 00:09:20.000]  這裏提到有兩件事
[00:09:20.000 --> 00:09:22.000]  第一就是凡
[00:09:22.000 --> 00:09:25.000]  凡這個字太有意思了
[00:09:25.000 --> 00:09:26.000]  什麼是凡呢
[00:09:26.000 --> 00:09:31.000]  就是向所有的人發出的一個邀請
[00:09:31.000 --> 00:09:37.000]  向所有的人都包括在內的一個說法
[00:09:37.000 --> 00:09:40.000]  凡是你要來的
[00:09:40.000 --> 00:09:42.000]  凡是你去求的
[00:09:42.000 --> 00:09:45.000]  凡是你親近神的
[00:09:45.000 --> 00:09:47.000]  神就怎麼樣怎麼樣怎麼樣
[00:09:47.000 --> 00:09:49.000]  那就是凡
[00:09:49.000 --> 00:09:52.000]  不管你是男女老幼
[00:09:52.000 --> 00:09:54.000]  不管你信神不信神
[00:09:54.000 --> 00:09:56.000]  只要你來到神面前
[00:09:56.000 --> 00:09:58.000]  只要你肯來
[00:09:58.000 --> 00:10:02.000]  神就接納你神就與你上進
[00:10:02.000 --> 00:10:04.000]  所以這裏是凡
[00:10:04.000 --> 00:10:07.000]  凡敬畏耶和華的人
[00:10:07.000 --> 00:10:09.000]  什麼是敬畏呢
[00:10:09.000 --> 00:10:13.000]  敬畏就帶有懼怕的意思
[00:10:13.000 --> 00:10:16.000]  我很怕我的父親
[00:10:16.000 --> 00:10:19.000]  我很怕我的老師
[00:10:19.000 --> 00:10:21.000]  我很怕我的老闆
[00:10:21.000 --> 00:10:25.000]  我很怕我單位裏面的上司
[00:10:25.000 --> 00:10:28.000]  所以這個叫做怕
[00:10:28.000 --> 00:10:30.000]  因爲他很有威嚴嘛
[00:10:30.000 --> 00:10:32.000]  因爲他很有權力嘛
[00:10:32.000 --> 00:10:34.000]  所以我們會有點的懼怕
[00:10:34.000 --> 00:10:37.000]  英文就用fear
[00:10:37.000 --> 00:10:39.000]  那個恐懼
[00:10:39.000 --> 00:10:41.000]  戰驚的意思
[00:10:41.000 --> 00:10:46.000]  我們來到這位至大至高的神的面前
[00:10:46.000 --> 00:10:54.000]  我們的心情也應該是帶有敬畏懼怕的心
[00:10:54.000 --> 00:10:56.000]  聖經裏面說
[00:10:56.000 --> 00:10:58.000]  人非聖潔
[00:10:58.000 --> 00:11:01.000]  則不能見神
[00:11:01.000 --> 00:11:04.000]  除非你聖潔
[00:11:04.000 --> 00:11:09.000]  因爲我們的神是至高至光明至聖潔的
[00:11:09.000 --> 00:11:12.000]  只要你有罪
[00:11:12.000 --> 00:11:13.000]  你怎配
[00:11:13.000 --> 00:11:15.000]  你怎能
[00:11:15.000 --> 00:11:19.000]  你怎可以來到神的面前
[00:11:19.000 --> 00:11:22.000]  所以第一就是凡敬畏耶和華
[00:11:22.000 --> 00:11:25.000]  第二第二是什麼呢
[00:11:25.000 --> 00:11:29.000]  就是遵行他道的人
[00:11:29.000 --> 00:11:31.000]  遵行
[00:11:31.000 --> 00:11:34.000]  敬畏是內心的
[00:11:34.000 --> 00:11:40.000]  那麼遵行就是你有行動要行出來
[00:11:40.000 --> 00:11:42.000]  是你的外表
[00:11:42.000 --> 00:11:44.000]  是你的行爲
[00:11:44.000 --> 00:11:46.000]  所以這兩個都很重要
[00:11:46.000 --> 00:11:48.000]  你的心要敬畏
[00:11:48.000 --> 00:11:52.000]  你的行動要遵行神的道
[00:11:52.000 --> 00:11:54.000]  便爲有福
[00:11:54.000 --> 00:11:56.000]  這個是一個很肯定的
[00:11:56.000 --> 00:12:00.000]  你就有福了
[00:12:00.000 --> 00:12:04.000]  你便是一個有福的人
[00:12:04.000 --> 00:12:09.000]  是128篇理解就已經那麼寶貴
[00:12:09.000 --> 00:12:10.000]  你要敬畏
[00:12:10.000 --> 00:12:12.000]  你也要遵行
[00:12:12.000 --> 00:12:15.000]  將兩樣連在一塊
[00:12:15.000 --> 00:12:17.000]  你便有福
[00:12:17.000 --> 00:12:21.000]  然後我們來看第二第三節
[00:12:21.000 --> 00:12:25.000]  你要喫勞碌得來的
[00:12:25.000 --> 00:12:27.000]  你要享福
[00:12:27.000 --> 00:12:29.000]  事情順利
[00:12:29.000 --> 00:12:33.000]  你要喫勞碌得來的
[00:12:33.000 --> 00:12:36.000]  大家我們都知道
[00:12:36.000 --> 00:12:40.000]  凡是人在世上都要找工作
[00:12:40.000 --> 00:12:43.000]  所以很多年輕人唸完書以後
[00:12:43.000 --> 00:12:47.000]  最頭痛的一件事就是要去找工作
[00:12:47.000 --> 00:12:49.000]  在哪裏找
[00:12:49.000 --> 00:12:51.000]  有沒有人請我
[00:12:51.000 --> 00:12:52.000]  找得到嗎
[00:12:52.000 --> 00:12:54.000]  如果你學歷好的
[00:12:54.000 --> 00:12:58.000]  你從一線的大學大專畢業的
[00:12:58.000 --> 00:13:00.000]  那就很不錯了
[00:13:00.000 --> 00:13:04.000]  但是如果你是二三線的大學畢業的
[00:13:04.000 --> 00:13:06.000]  那就找工作很困難了
[00:13:06.000 --> 00:13:09.000]  而且看看你住在哪一個城市
[00:13:09.000 --> 00:13:14.000]  所以有很多人就到北京、上海、臺北
[00:13:14.000 --> 00:13:17.000]  一些大城市去找工作
[00:13:17.000 --> 00:13:20.000]  人往高處
[00:13:20.000 --> 00:13:24.000]  人總想找到好的工作
[00:13:24.000 --> 00:13:26.000]  進到一個好的部門
[00:13:26.000 --> 00:13:29.000]  找到一個政府的機關的工作
[00:13:29.000 --> 00:13:31.000]  那就很安全了
[00:13:31.000 --> 00:13:33.000]  很有保障了
[00:13:33.000 --> 00:13:36.000]  所以我們都要找工作
[00:13:36.000 --> 00:13:41.000]  記得神造亞當跟夏娃嗎
[00:13:41.000 --> 00:13:44.000]  起初他們是住在伊甸園裏面
[00:13:44.000 --> 00:13:49.000]  伊甸園裏面有很多樹都結滿了果子
[00:13:49.000 --> 00:13:52.000]  那這些果子就是他們的食物
[00:13:52.000 --> 00:13:55.000]  地上也長起青菜來
[00:13:55.000 --> 00:13:57.000]  所以他們很享受
[00:13:57.000 --> 00:14:02.000]  所以他們就管理這個伊甸園的工作
[00:14:02.000 --> 00:14:06.000]  但是後來亞當跟夏娃犯罪
[00:14:06.000 --> 00:14:10.000]  神就把他們趕出伊甸園
[00:14:10.000 --> 00:14:12.000]  神對亞當說
[00:14:12.000 --> 00:14:17.000]  從此你要流汗
[00:14:17.000 --> 00:14:21.000]  你要勞碌工作
[00:14:21.000 --> 00:14:24.000]  汗流滿面
[00:14:24.000 --> 00:14:26.000]  汗流雜病
[00:14:26.000 --> 00:14:29.000]  然後才能夠找到喫的
[00:14:29.000 --> 00:14:31.000]  人要耕種
[00:14:31.000 --> 00:14:33.000]  人要養生豬
[00:14:33.000 --> 00:14:38.000]  人要用各種方法去謀生
[00:14:38.000 --> 00:14:40.000]  去爲生
[00:14:40.000 --> 00:14:42.000]  雖然工作人員說
[00:14:42.000 --> 00:14:44.000]  是不是神的咒詛
[00:14:44.000 --> 00:14:46.000]  神懲罰我們
[00:14:46.000 --> 00:14:49.000]  所以現在做的那麼慘
[00:14:49.000 --> 00:14:51.000]  天天開工
[00:14:51.000 --> 00:14:53.000]  又工時又長
[00:14:53.000 --> 00:14:56.000]  資金又小
[00:14:56.000 --> 00:14:58.000]  回報又小
[00:14:58.000 --> 00:15:00.000]  但是你不要忘記
[00:15:00.000 --> 00:15:04.000]  工作其實是神給我們的責任
[00:15:04.000 --> 00:15:06.000]  要管理這個大地
[00:15:06.000 --> 00:15:11.000]  是人有管理大地的責任
[00:15:11.000 --> 00:15:13.000]  過去因爲人的貪婪
[00:15:13.000 --> 00:15:17.000]  我們把很多的樹林都砍伐了
[00:15:17.000 --> 00:15:22.000]  結果就發生了泥土鬆脫
[00:15:22.000 --> 00:15:26.000]  那些水就湧流下來
[00:15:26.000 --> 00:15:28.000]  因爲沒有阻擋
[00:15:28.000 --> 00:15:32.000]  而且那些颱風就打過來
[00:15:32.000 --> 00:15:35.000]  以前有樹林擋住的
[00:15:35.000 --> 00:15:37.000]  現在沒有了
[00:15:37.000 --> 00:15:39.000]  人的破壞
[00:15:39.000 --> 00:15:43.000]  令到大自然受到很多的損害
[00:15:43.000 --> 00:15:47.000]  那個大氣裏面的臭氧層
[00:15:47.000 --> 00:15:49.000]  也是穿了一個洞
[00:15:49.000 --> 00:15:55.000]  令那個紫外線就直接卸在地球上面
[00:15:55.000 --> 00:15:58.000]  人的皮膚也受到傷害
[00:15:58.000 --> 00:16:02.000]  所以最近很提倡要環保
[00:16:02.000 --> 00:16:05.000]  要保護地球
[00:16:05.000 --> 00:16:07.000]  當這個地球病了
[00:16:07.000 --> 00:16:10.000]  當這個地球污染了
[00:16:10.000 --> 00:16:13.000]  我們就很難恢復
[00:16:13.000 --> 00:16:17.000]  起初的那個清清潔潔
[00:16:17.000 --> 00:16:20.000]  美麗的世界
[00:16:20.000 --> 00:16:23.000]  人有管理大地
[00:16:23.000 --> 00:16:25.000]  所以我們去工作
[00:16:25.000 --> 00:16:28.000]  勞碌是應當的
[00:16:28.000 --> 00:16:31.000]  保羅也在他的書信裏面說
[00:16:31.000 --> 00:16:33.000]  你要做工
[00:16:33.000 --> 00:16:36.000]  你才能夠有飯喫
[00:16:36.000 --> 00:16:38.000]  你不做工
[00:16:38.000 --> 00:16:40.000]  你就沒飯喫
[00:16:40.000 --> 00:16:42.000]  所以各位
[00:16:42.000 --> 00:16:44.000]  讓我們都喫
[00:16:44.000 --> 00:16:46.000]  勞碌得來的
[00:16:46.000 --> 00:16:49.000]  只要你按照規矩
[00:16:49.000 --> 00:16:51.000]  好好地工作
[00:16:51.000 --> 00:16:54.000]  你就事情順利
[00:16:54.000 --> 00:16:56.000]  能夠享福
[00:16:56.000 --> 00:16:59.000]  這是神給我們的應許
[00:16:59.000 --> 00:17:01.000]  第三節
[00:17:01.000 --> 00:17:04.000]  第三節你就談到妻子
[00:17:04.000 --> 00:17:06.000]  談到家人
[00:17:06.000 --> 00:17:09.000]  他說你喫妻子
[00:17:09.000 --> 00:17:11.000]  在你的內食
[00:17:11.000 --> 00:17:13.000]  好像什麼呢
[00:17:13.000 --> 00:17:17.000]  多解果子的葡萄樹
[00:17:17.000 --> 00:17:21.000]  你兒女圍繞你的桌子
[00:17:21.000 --> 00:17:25.000]  好像橄欖栽子
[00:17:25.000 --> 00:17:29.000]  這裏有一幅很美麗的圖畫
[00:17:29.000 --> 00:17:31.000]  你有一位很好的妻子
[00:17:31.000 --> 00:17:34.000]  她在你的內食
[00:17:34.000 --> 00:17:36.000]  內食就是可能家裏面
[00:17:36.000 --> 00:17:38.000]  有很多的房間
[00:17:38.000 --> 00:17:41.000]  我們都有主人的套間
[00:17:41.000 --> 00:17:43.000]  那是最重要的
[00:17:43.000 --> 00:17:47.000]  這是你們夫婦兩個人在那裏休息的
[00:17:47.000 --> 00:17:50.000]  那個就是你的內食
[00:17:50.000 --> 00:17:52.000]  你很珍貴
[00:17:52.000 --> 00:17:54.000]  你很尊重你的太太
[00:17:54.000 --> 00:17:56.000]  你愛她
[00:17:56.000 --> 00:17:58.000]  你敬愛她
[00:17:58.000 --> 00:18:02.000]  是夫妻兩個人相敬如賓
[00:18:02.000 --> 00:18:04.000]  彼此很相愛
[00:18:04.000 --> 00:18:08.000]  你的妻子是在你的內食
[00:18:08.000 --> 00:18:11.000]  就表示你很貴重她的
[00:18:11.000 --> 00:18:13.000]  你很愛惜她的
[00:18:13.000 --> 00:18:15.000]  大家也很清楚
[00:18:15.000 --> 00:18:20.000]  很多牧師在替年輕的夫婦掙分的時候
[00:18:20.000 --> 00:18:25.000]  會用已福所書的記載來勸勉他們
[00:18:25.000 --> 00:18:28.000]  你們做丈夫的
[00:18:28.000 --> 00:18:30.000]  要愛你們的妻子
[00:18:30.000 --> 00:18:35.000]  好像基督愛教會一樣
[00:18:35.000 --> 00:18:37.000]  然後你們做妻子的
[00:18:37.000 --> 00:18:40.000]  要順服你們的丈夫
[00:18:40.000 --> 00:18:44.000]  也要聽從他
[00:18:44.000 --> 00:18:48.000]  因爲丈夫是妻子的頭
[00:18:48.000 --> 00:18:51.000]  這裏就談到夫婦之間
[00:18:51.000 --> 00:18:55.000]  一個很緊密的關係
[00:18:55.000 --> 00:18:58.000]  就不要介意誰是頭
[00:18:58.000 --> 00:19:01.000]  有人說我是井上
[00:19:01.000 --> 00:19:05.000]  我不轉你的頭就轉不了了
[00:19:05.000 --> 00:19:07.000]  也有一位丈夫說
[00:19:07.000 --> 00:19:11.000]  家裏面所有的大事都是我決定的
[00:19:11.000 --> 00:19:14.000]  小事就交給我妻子了
[00:19:14.000 --> 00:19:17.000]  但是家裏面其實沒有什麼大事
[00:19:17.000 --> 00:19:21.000]  一切事情都是太太說了算數
[00:19:21.000 --> 00:19:26.000]  這個丈夫很會討妻子的開心
[00:19:26.000 --> 00:19:29.000]  我也想跟各位談一談
[00:19:29.000 --> 00:19:36.000]  我在網上看到一個很有意思的宣傳
[00:19:36.000 --> 00:19:42.000]  就是說愛妻子有七大守則
[00:19:42.000 --> 00:19:47.000]  求你愛你的妻子有七大守則
[00:19:47.000 --> 00:19:49.000]  是什麼呢
[00:19:49.000 --> 00:19:51.000]  他說第一
[00:19:51.000 --> 00:19:58.000]  做妻子的永遠不會犯錯
[00:19:58.000 --> 00:20:02.000]  做妻子的永遠不會犯錯
[00:20:02.000 --> 00:20:12.000]  第二 假如丈夫發現妻子犯錯了
[00:20:12.000 --> 00:20:16.000]  那一定是丈夫搞錯了
[00:20:16.000 --> 00:20:19.000]  因爲你搞錯了才說你太太錯了
[00:20:19.000 --> 00:20:25.000]  第三 假如真的是太太犯錯
[00:20:25.000 --> 00:20:28.000]  只要她不認錯
[00:20:28.000 --> 00:20:30.000]  她就沒有錯
[00:20:30.000 --> 00:20:32.000]  只要她不認錯
[00:20:32.000 --> 00:20:35.000]  因爲是丈夫你害的我
[00:20:35.000 --> 00:20:37.000]  我去犯錯的
[00:20:37.000 --> 00:20:40.000]  只要她不認她就沒錯了
[00:20:40.000 --> 00:20:42.000]  第四
[00:20:42.000 --> 00:20:45.000]  第四是什麼呢
[00:20:45.000 --> 00:20:49.000]  妻子永遠沒有錯
[00:20:49.000 --> 00:20:53.000]  這句話是永遠不會錯的
[00:20:53.000 --> 00:20:55.000]  你的妻子沒有錯的
[00:20:55.000 --> 00:20:57.000]  這句話一定沒有錯的
[00:20:57.000 --> 00:21:00.000]  第六
[00:21:00.000 --> 00:21:07.000]  丈夫就一定要承認
[00:21:07.000 --> 00:21:13.000]  所有的錯都是自己的錯
[00:21:13.000 --> 00:21:15.000]  第七
[00:21:15.000 --> 00:21:22.000]  所以妻子永遠不會有錯
[00:21:22.000 --> 00:21:25.000]  你一定要聽這句話
[00:21:25.000 --> 00:21:28.000]  你一定要遵循這句話
[00:21:28.000 --> 00:21:34.000]  這七個守則好像有點開玩笑
[00:21:34.000 --> 00:21:37.000]  大家笑笑的樣子
[00:21:37.000 --> 00:21:41.000]  但是也有很多真實的情況在裏面
[00:21:41.000 --> 00:21:44.000]  通常我們在一個家裏面
[00:21:44.000 --> 00:21:46.000]  很多時候都是
[00:21:46.000 --> 00:21:50.000]  丈夫跟妻子的意見不合
[00:21:50.000 --> 00:21:52.000]  大家對一些事情
[00:21:52.000 --> 00:21:56.000]  對管教孩子的看法不大一樣
[00:21:56.000 --> 00:22:00.000]  結果就開始有點爭吵
[00:22:00.000 --> 00:22:04.000]  後來大家的溝通越來越小
[00:22:04.000 --> 00:22:10.000]  結果就開始感情慢慢淡薄了
[00:22:10.000 --> 00:22:15.000]  只要你不去培養夫妻兩個人的感情
[00:22:15.000 --> 00:22:19.000]  我們的感情就會出現變化
[00:22:19.000 --> 00:22:21.000]  因爲丈夫回到家裏
[00:22:21.000 --> 00:22:26.000]  妻子就不再那麼化妝了
[00:22:26.000 --> 00:22:29.000]  以前你妻子好漂亮
[00:22:29.000 --> 00:22:33.000]  現在有人說就變成王練婆了
[00:22:33.000 --> 00:22:36.000]  那是很不好的一個稱呼
[00:22:36.000 --> 00:22:38.000]  但是因爲她在家嘛
[00:22:38.000 --> 00:22:39.000]  不用化妝嘛
[00:22:39.000 --> 00:22:42.000]  所以她把什麼都脫下來了
[00:22:42.000 --> 00:22:45.000]  把她的化妝也洗掉了
[00:22:45.000 --> 00:22:48.000]  結果你就看見她的真面目了
[00:22:48.000 --> 00:22:52.000]  哎呀結婚的時候她是很漂亮的女孩子
[00:22:52.000 --> 00:22:57.000]  哎呀怎麼一睡醒看看旁邊的那個人
[00:22:57.000 --> 00:23:00.000]  變成王練婆了那怎麼辦
[00:23:00.000 --> 00:23:03.000]  其實那個丈夫也不看看自己
[00:23:03.000 --> 00:23:06.000]  就好像我一樣也禿頭了
[00:23:06.000 --> 00:23:08.000]  頭髮也沒有了
[00:23:08.000 --> 00:23:10.000]  也老了很多了
[00:23:10.000 --> 00:23:13.000]  臉上都是皺紋了
[00:23:13.000 --> 00:23:18.000]  所以其實我們男女都會變老
[00:23:18.000 --> 00:23:22.000]  那是一個事實是不可以逃避的
[00:23:22.000 --> 00:23:27.000]  但是最重要是婚姻的時間越長
[00:23:27.000 --> 00:23:30.000]  我們應該越恩愛
[00:23:30.000 --> 00:23:33.000]  在美國有一對的夫婦
[00:23:33.000 --> 00:23:36.000]  他們已經結婚50年以上了
[00:23:36.000 --> 00:23:39.000]  就有很多人去訪問他們
