
[00:00:00.000 --> 00:00:03.000]  弟兄姐妹平安,我們就一次低頭祈禱吧
[00:02:03.000 --> 00:02:07.000]  對於你的人生是否重要呢
[00:02:07.000 --> 00:02:10.000]  對你的五年之後
[00:02:10.000 --> 00:02:12.000]  回頭看
[00:02:12.000 --> 00:02:15.000]  有沒有東西值得留下來的呢
[00:02:15.000 --> 00:02:17.000]  你所忙碌的事情
[00:02:17.000 --> 00:02:19.000]  如果你說回頭去想
[00:02:19.000 --> 00:02:21.000]  是的,我現在忙碌的事情
[00:02:21.000 --> 00:02:23.000]  五年之後根本就是
[00:02:23.000 --> 00:02:26.000]  記也不記得有需要記這些東西
[00:02:26.000 --> 00:02:27.000]  那你就會發覺
[00:02:27.000 --> 00:02:31.000]  那些可能都未必是最重要的東西
[00:02:31.000 --> 00:02:33.000]  而事實上我們每個人都是這樣
[00:02:33.000 --> 00:02:35.000]  活在世上的時候
[00:02:35.000 --> 00:02:40.000]  我們有很多所謂緊急的事情
[00:02:40.000 --> 00:02:42.000]  就是一些好像很緊急
[00:02:42.000 --> 00:02:44.000]  一定要做
[00:02:44.000 --> 00:02:47.000]  譬如你煮飯很緊急的
[00:02:47.000 --> 00:02:50.000]  今天不煮飯是沒得吃的
[00:02:50.000 --> 00:02:55.000]  或者做銀行交錢很緊急的
[00:02:55.000 --> 00:02:57.000]  你今天不交錢
[00:02:57.000 --> 00:03:00.000]  可能遲交錢就要罰錢了
[00:03:00.000 --> 00:03:02.000]  不斷地有很多很緊急的事情
[00:03:02.000 --> 00:03:04.000]  你去做,很緊急的事情
[00:03:04.000 --> 00:03:06.000]  但是 nothing is important
[00:03:06.000 --> 00:03:09.000]  沒有一樣東西是重要的
[00:03:09.000 --> 00:03:10.000]  回想起來
[00:03:10.000 --> 00:03:11.000]  十五年前
[00:03:11.000 --> 00:03:14.000]  你有沒有記得今天交的錢
[00:03:14.000 --> 00:03:16.000]  五年前你有沒有記得
[00:03:16.000 --> 00:03:19.000]  今天煮的飯煮的什麼菜
[00:03:19.000 --> 00:03:21.000]  沒有,因為今天是
[00:03:21.000 --> 00:03:22.000]  雖然好像很緊急
[00:03:22.000 --> 00:03:23.000]  沒有了
[00:03:23.000 --> 00:03:25.000]  每天都是為這些好像
[00:03:25.000 --> 00:03:27.000]  一定要放在面前
[00:03:27.000 --> 00:03:29.000]  要去應付的事情
[00:03:29.000 --> 00:03:30.000]  這些好像很緊急的事情
[00:03:30.000 --> 00:03:32.000]  好像很緊急的事情
[00:03:32.000 --> 00:03:35.000]  但是是不重要的
[00:03:35.000 --> 00:03:37.000]  是不重要的
[00:03:37.000 --> 00:03:40.000]  所以今天我們思索的題目就是說
[00:03:40.000 --> 00:03:43.000]  原來有些重要的事情
[00:03:43.000 --> 00:03:45.000]  是要先放在面前的
[00:03:45.000 --> 00:03:47.000]  如果那些重要的事情
[00:03:47.000 --> 00:03:48.000]  你不放在面前
[00:03:48.000 --> 00:03:51.000]  就會沒有了
[00:03:51.000 --> 00:03:54.000]  就好像那些很緊急的事情
[00:03:54.000 --> 00:03:56.000]  每天都浪費了你的時間
[00:03:56.000 --> 00:04:00.000]  接著你過了五年之後
[00:04:00.000 --> 00:04:01.000]  你回頭看
[00:04:01.000 --> 00:04:02.000]  或者不用五年
[00:04:02.000 --> 00:04:04.000]  一年兩年的時候你回頭看
[00:04:04.000 --> 00:04:06.000]  甚至一個月之後你回頭看
[00:04:06.000 --> 00:04:08.000]  咦,這樣又過了一個月了
[00:04:08.000 --> 00:04:11.000]  又好像沒事忙似的就過了
[00:04:11.000 --> 00:04:13.000]  而人生有很多時候
[00:04:13.000 --> 00:04:15.000]  我們的日子就是這樣
[00:04:15.000 --> 00:04:19.000]  好像在消耗的當中
[00:04:19.000 --> 00:04:21.000]  來到去浪費了
[00:04:21.000 --> 00:04:23.000]  求神幫助我們
[00:04:23.000 --> 00:04:26.000]  今天我們就是看我們的使命了
[00:04:26.000 --> 00:04:31.000]  金堂那個主題的經文就是
[00:04:31.000 --> 00:04:33.000]  在楊福音第二十章第二十一節
[00:04:33.000 --> 00:04:35.000]  他說父怎樣差遣了我
[00:04:35.000 --> 00:04:37.000]  我也照樣差遣你們
[00:04:37.000 --> 00:04:40.000]  這句說話是主耶穌復活之後
[00:04:40.000 --> 00:04:42.000]  跟門徒說的
[00:04:42.000 --> 00:04:44.000]  楊福音第二十章
[00:04:44.000 --> 00:04:51.000]  這句說話是非常之令人震撼的
[00:04:51.000 --> 00:04:53.000]  為什麼呢
[00:04:53.000 --> 00:04:59.000]  你想想當門徒見到復活的主的時候
[00:04:59.000 --> 00:05:01.000]  主耶穌就跟他說
[00:05:01.000 --> 00:05:03.000]  父怎樣差遣我
[00:05:03.000 --> 00:05:07.000]  我就照樣差遣你們
[00:05:07.000 --> 00:05:11.000]  這個是非常之重要的一個使命
[00:05:11.000 --> 00:05:13.000]  但是這個使命本身
[00:05:13.000 --> 00:05:16.000]  差不多就是好像把耶穌的使命
[00:05:16.000 --> 00:05:20.000]  接上了給聽差遣的門徒那裡
[00:05:20.000 --> 00:05:25.000]  因為他說父怎樣差遣耶穌
[00:05:25.000 --> 00:05:29.000]  你知道那個是最高的權柄和吩咐
[00:05:29.000 --> 00:05:31.000]  父怎樣差遣耶穌
[00:05:31.000 --> 00:05:35.000]  但是他就說也照樣差遣你們
[00:05:35.000 --> 00:05:37.000]  就是照樣的給你
[00:05:37.000 --> 00:05:40.000]  而這個父怎樣差遣
[00:05:40.000 --> 00:05:42.000]  也照樣差遣你們
[00:05:42.000 --> 00:05:45.000]  就是給我們每一個
[00:05:45.000 --> 00:05:49.000]  當復活的主他見到門徒的時候
[00:05:49.000 --> 00:05:51.000]  他就跟他們說
[00:05:51.000 --> 00:05:55.000]  現在我所做的事情
[00:05:55.000 --> 00:05:58.000]  現在將火棒傳給你
[00:05:58.000 --> 00:06:00.000]  其實意思就是這個意思
[00:06:00.000 --> 00:06:04.000]  就是神救贖使命的火棒
[00:06:04.000 --> 00:06:07.000]  現在是傳給了我們
[00:06:07.000 --> 00:06:09.000]  傳給了門徒 傳給了我們
[00:06:09.000 --> 00:06:12.000]  而這個救贖使命的火棒
[00:06:12.000 --> 00:06:17.000]  就是神最高的心意和計劃
[00:06:17.000 --> 00:06:20.000]  你看在創世紀到啟示錄
[00:06:20.000 --> 00:06:23.000]  整本聖經當中提出了一點
[00:06:23.000 --> 00:06:25.000]  是很重要的
[00:06:25.000 --> 00:06:29.000]  就是神沒有停過任何的工作
[00:06:29.000 --> 00:06:33.000]  整本聖經你會發現
[00:06:33.000 --> 00:06:37.000]  神就是一個很活躍的
[00:06:37.000 --> 00:06:42.000]  參與著所有事情的發展
[00:06:42.000 --> 00:06:45.000]  救贖的計劃 以色列人的歷史
[00:06:45.000 --> 00:06:48.000]  就是他所揀選的人的生命
[00:06:48.000 --> 00:06:54.000]  阿伯拉罕 大衛 摩西那些
[00:06:54.000 --> 00:06:56.000]  神真的沒有停過
[00:06:56.000 --> 00:06:59.000]  以色列人都不聽神的時候
[00:06:59.000 --> 00:07:01.000]  神就不斷地差遣才知道
[00:07:01.000 --> 00:07:02.000]  神沒有停過
[00:07:02.000 --> 00:07:04.000]  接著到了新約的時候
[00:07:04.000 --> 00:07:09.000]  神最後當然就差他的兒子來了
[00:07:09.000 --> 00:07:11.000]  差完他的兒子來之後
[00:07:11.000 --> 00:07:13.000]  剛才讀的那段經文都有說
[00:07:13.000 --> 00:07:15.000]  他的兒子復活之後
[00:07:15.000 --> 00:07:18.000]  又差遣那些門徒
[00:07:18.000 --> 00:07:23.000]  就是那個要被差遣出去
[00:07:23.000 --> 00:07:27.000]  意思就是說 神有事情要做
[00:07:27.000 --> 00:07:31.000]  而神就是差遣一些人去做
[00:07:31.000 --> 00:07:33.000]  從舊約到新約
[00:07:33.000 --> 00:07:35.000]  神都是很活躍地去做
[00:07:35.000 --> 00:07:36.000]  接著你就會問
[00:07:36.000 --> 00:07:38.000]  究竟神做什麼呢
[00:07:38.000 --> 00:07:40.000]  神這麼活躍去關注
[00:07:40.000 --> 00:07:43.000]  想要去做些什麼呢
[00:07:43.000 --> 00:07:49.000]  而神的工作就是完成救贖的使命
[00:07:49.000 --> 00:07:54.000]  就是完成救贖的使命
[00:07:54.000 --> 00:07:56.000]  聖經那裡說到
[00:07:56.000 --> 00:08:01.000]  神和世界有一種很特殊的關係
[00:08:01.000 --> 00:08:03.000]  一開始的時候你讀《創世紀》
[00:08:03.000 --> 00:08:05.000]  當然你就讀到
[00:08:05.000 --> 00:08:08.000]  這個世界是由神創造而來的
[00:08:08.000 --> 00:08:11.000]  世界是神的創造物之一
[00:08:11.000 --> 00:08:14.000]  但是當你一直讀聖經的時候
[00:08:14.000 --> 00:08:17.000]  你越是讀得多的時候
[00:08:17.000 --> 00:08:24.000]  你越是會發覺有一個主題是很深刻的
[00:08:24.000 --> 00:08:33.000]  就是神是很關注世界所發生的事情
[00:08:33.000 --> 00:08:37.000]  而神也很關注神和在當中
[00:08:37.000 --> 00:08:42.000]  特別是我們在世界當中的人的關係
[00:08:42.000 --> 00:08:45.000]  而當這個關係失落的時候
[00:08:45.000 --> 00:08:49.000]  神也很關注要去救贖他們
[00:08:49.000 --> 00:08:51.000]  有沒有留意
[00:08:51.000 --> 00:08:52.000]  你讀聖經的時候
[00:08:52.000 --> 00:08:55.000]  這個是整個聖經的主題
[00:08:55.000 --> 00:08:59.000]  神就是這麼關注祂所創造的世界
[00:08:59.000 --> 00:09:02.000]  也是這麼關注在當中的人
[00:09:02.000 --> 00:09:05.000]  而人和神的關係失落的時候
[00:09:05.000 --> 00:09:09.000]  神也是用了極大的努力
[00:09:09.000 --> 00:09:13.000]  去嘗試去完成救贖
[00:09:13.000 --> 00:09:16.000]  這個就是整個聖經
[00:09:16.000 --> 00:09:20.000]  一個非常之獨特的一個主題
[00:09:20.000 --> 00:09:23.000]  連貫著整本聖經
[00:09:23.000 --> 00:09:25.000]  當我這樣說的時候
[00:09:25.000 --> 00:09:27.000]  如果你細心去想一想
[00:09:27.000 --> 00:09:33.000]  其實是非常之特別的
[00:09:33.000 --> 00:09:36.000]  神創造宇宙萬物
[00:09:36.000 --> 00:09:39.000]  當然就不只是一個世界
[00:09:39.000 --> 00:09:42.000]  我們相信宇宙萬物都是從神創造而來的
[00:09:42.000 --> 00:09:45.000]  太陽月亮星宿各樣的天體
[00:09:45.000 --> 00:09:48.000]  都是神創造的
[00:09:48.000 --> 00:09:52.000]  但是神唯獨關注著
[00:09:52.000 --> 00:09:55.000]  我們現在活在這個世界
[00:09:55.000 --> 00:09:58.000]  特別關注著在這個世界當中
[00:09:58.000 --> 00:10:00.000]  那些渺小的人
[00:10:00.000 --> 00:10:02.000]  你和我
[00:10:02.000 --> 00:10:06.000]  首先這一點已經很特別
[00:10:06.000 --> 00:10:14.000]  你想想如果是一個跨國大公司的總裁
[00:10:14.000 --> 00:10:17.000]  去關注著譬如舉例來說7-11
[00:10:17.000 --> 00:10:20.000]  即是71跨國企業
[00:10:20.000 --> 00:10:22.000]  去關注著其中一
[00:10:22.000 --> 00:10:25.000]  全世界都有很多7-11的
[00:10:25.000 --> 00:10:27.000]  如果只是關注著其中一間
[00:10:27.000 --> 00:10:31.000]  裡面的廁所是否乾淨
[00:10:31.000 --> 00:10:33.000]  這好像不是很恰當
[00:10:33.000 --> 00:10:35.000]  它應該有很多東西值得關注
[00:10:35.000 --> 00:10:40.000]  怎麼會這麼少的事
[00:10:40.000 --> 00:10:42.000]  不值得去關注
[00:10:42.000 --> 00:10:49.000]  但是那個類比其實是一樣的
[00:10:49.000 --> 00:10:52.000]  宇宙萬物這麼多的事情
[00:10:52.000 --> 00:10:55.000]  宇宙萬物這麼多的星體
[00:10:55.000 --> 00:10:58.000]  宇宙的浩瀚
[00:10:58.000 --> 00:11:05.000]  而全世界神特別關注人
[00:11:05.000 --> 00:11:10.000]  這個比例上
[00:11:10.000 --> 00:11:14.000]  比一個跨國總裁7-11的CEO
[00:11:14.000 --> 00:11:17.000]  即是關注其中一間7-11的廁所
[00:11:17.000 --> 00:11:18.000]  乾不乾淨
[00:11:18.000 --> 00:11:23.000]  那個比例根本有過之而無不及
[00:11:23.000 --> 00:11:25.000]  你想想是不是
[00:11:25.000 --> 00:11:29.000]  首先這個第一點你已經發覺到
[00:11:29.000 --> 00:11:30.000]  是很特別
[00:11:30.000 --> 00:11:32.000]  聖經裡說很特別就是
[00:11:32.000 --> 00:11:35.000]  神好像將一些
[00:11:35.000 --> 00:11:37.000]  祂所看重的
[00:11:37.000 --> 00:11:42.000]  不成比例地而擺在身上
[00:11:42.000 --> 00:11:44.000]  而特別那個不成比例地擺在身上
[00:11:44.000 --> 00:11:46.000]  當然就是人自己
[00:11:46.000 --> 00:11:48.000]  就是人自己
[00:11:48.000 --> 00:11:50.000]  這個不成比例地擺在身上
[00:11:50.000 --> 00:11:56.000]  所以神這麼關注人和神自己的關係
[00:11:56.000 --> 00:11:58.000]  當人犯罪之後
[00:11:58.000 --> 00:12:00.000]  所以神也很關注
[00:12:00.000 --> 00:12:03.000]  要去將他們帶回頭
[00:12:03.000 --> 00:12:06.000]  去拯救他們 去挽回他們
[00:12:06.000 --> 00:12:10.000]  這個就是整個聖經故事的主線
[00:12:10.000 --> 00:12:13.000]  如果你看聖經看不忘記這條主線
[00:12:13.000 --> 00:12:15.000]  你就看很多那些英雄人物
[00:12:15.000 --> 00:12:17.000]  大衛 摩西
[00:12:17.000 --> 00:12:20.000]  又看很多那些神蹟故事
[00:12:20.000 --> 00:12:22.000]  我不是說那些不重要
[00:12:22.000 --> 00:12:25.000]  那些都是其中重要的一部份
[00:12:25.000 --> 00:12:27.000]  但那些之所以重要就是因為
[00:12:27.000 --> 00:12:29.000]  它配合成為一個
[00:12:29.000 --> 00:12:32.000]  整體大的救贖故事的一部份
[00:12:32.000 --> 00:12:34.000]  就好像你看電影的時候
[00:12:34.000 --> 00:12:36.000]  只是看背景的那個喀喱啡
[00:12:36.000 --> 00:12:38.000]  就是講那個對白
[00:12:38.000 --> 00:12:40.000]  有沒有嘴硬硬的
[00:12:40.000 --> 00:12:42.000]  而忘記了原來你現在看的那部電影
[00:12:42.000 --> 00:12:44.000]  那個主線的時候
[00:12:44.000 --> 00:12:48.000]  你就失去了寶 是不是
[00:12:48.000 --> 00:12:51.000]  其實聖經就是這樣
[00:12:51.000 --> 00:12:54.000]  那裡反映了神對於救贖人
[00:12:54.000 --> 00:12:57.000]  一個很特別的心意
[00:12:57.000 --> 00:13:01.000]  神是很希望救贖你和我
[00:13:01.000 --> 00:13:03.000]  救贖所有的人
[00:13:03.000 --> 00:13:04.000]  今天你坐在這裡
[00:13:04.000 --> 00:13:05.000]  可能神已經救贖了你
[00:13:05.000 --> 00:13:07.000]  但是神也關注在你身邊的人
[00:13:07.000 --> 00:13:10.000]  有很多人都還沒有被救贖
[00:13:10.000 --> 00:13:12.000]  所以這個救贖的計劃
[00:13:12.000 --> 00:13:15.000]  現在正在進步
[00:13:15.000 --> 00:13:18.000]  正在進展當中
[00:13:18.000 --> 00:13:21.000]  所以我們今天所講的題目就是
[00:13:21.000 --> 00:13:22.000]  這個救贖的計劃
[00:13:22.000 --> 00:13:24.000]  正在進展當中的時候
[00:13:24.000 --> 00:13:26.000]  原來神就需要我們去配合
[00:13:26.000 --> 00:13:30.000]  所以在聖經那裡就講到
[00:13:30.000 --> 00:13:34.000]  教會就成為神的手和腳
[00:13:34.000 --> 00:13:36.000]  可以繼續祂的工作
[00:13:36.000 --> 00:13:38.000]  在保羅的比喻當中
[00:13:38.000 --> 00:13:40.000]  就是教會就是基督的身體
[00:13:40.000 --> 00:13:43.000]  身體當然就是有手腳的
[00:13:43.000 --> 00:13:47.000]  其實教會成為基督的身體
[00:13:47.000 --> 00:13:52.000]  其中背後有一個很重要的原因
[00:13:52.000 --> 00:13:53.000]  為什麼保羅會這樣說呢
[00:13:53.000 --> 00:14:00.000]  就是你知道身體就是行動的媒介
[00:14:00.000 --> 00:14:02.000]  你想做什麼
[00:14:02.000 --> 00:14:06.000]  你會不會想一想就做得到
[00:14:06.000 --> 00:14:10.000]  會不會呢
[00:14:10.000 --> 00:14:12.000]  當然是不可能的
[00:14:12.000 --> 00:14:14.000]  你想得很厲害也好
[00:14:14.000 --> 00:14:17.000]  但原來你坐在沙發上從來沒有動過
[00:14:17.000 --> 00:14:19.000]  你是在做夢而已
[00:14:19.000 --> 00:14:21.000]  你不會做得成
[00:14:21.000 --> 00:14:23.000]  那樣東西根本沒有出現的
[00:14:23.000 --> 00:14:26.000]  唯有那樣東西會出現
[00:14:26.000 --> 00:14:32.000]  就是你的身體開始動來去做了
[00:14:32.000 --> 00:14:36.000]  這個很顯然大家都明白
[00:14:36.000 --> 00:14:38.000]  但其實這就是聖經所講
[00:14:38.000 --> 00:14:41.000]  教會就成為基督的身體的意思
[00:14:41.000 --> 00:14:44.000]  神的救贖計劃在世上
[00:14:44.000 --> 00:14:50.000]  需要有媒體、媒介去推展
[00:14:50.000 --> 00:14:52.000]  就好像神的計劃
[00:14:52.000 --> 00:14:56.000]  需要有人有動作去配合
[00:14:56.000 --> 00:14:59.000]  而這個就是教會的使命
[00:14:59.000 --> 00:15:02.000]  也是你和我的使命
[00:15:02.000 --> 00:15:04.000]  這就是教會的使命
[00:15:04.000 --> 00:15:07.000]  所以教會就稱為基督的身體的意思
[00:15:07.000 --> 00:15:09.000]  如果教會不動
[00:15:09.000 --> 00:15:13.000]  就好像一個坐在那裡
[00:15:13.000 --> 00:15:16.000]  英文有個字叫couch potato
[00:15:16.000 --> 00:15:19.000]  你也聽過的
[00:15:19.000 --> 00:15:21.000]  就是梳化薯仔
[00:15:21.000 --> 00:15:24.000]  就好像一粒薯仔一樣
[00:15:24.000 --> 00:15:28.000]  坐在梳化上黏著不動
[00:15:28.000 --> 00:15:30.000]  就說那些人什麼都不做
[00:15:30.000 --> 00:15:32.000]  只是坐在梳化那裡
[00:15:32.000 --> 00:15:33.000]  couch potato
[00:15:33.000 --> 00:15:35.000]  你想想教會如果是couch potato
[00:15:35.000 --> 00:15:38.000]  教會是一個梳化薯仔
[00:15:38.000 --> 00:15:40.000]  就好像一粒薯仔一樣
[00:15:40.000 --> 00:15:42.000]  就放在梳化上黏著不動
[00:15:42.000 --> 00:15:47.000]  那神的計劃就沒有
[00:15:47.000 --> 00:15:52.000]  但是神是很想我們一同去參與
[00:15:52.000 --> 00:15:56.000]  他說人子來為要尋找拯救失散的人
[00:15:56.000 --> 00:15:58.000]  其實是在路加福音
[00:15:58.000 --> 00:16:03.000]  那個失陽的比喻當中出來的
[00:16:03.000 --> 00:16:05.000]  你記得那個比喻嗎
[00:16:05.000 --> 00:16:06.000]  一百隻羊嘛
[00:16:06.000 --> 00:16:08.000]  走失了一隻嘛
[00:16:08.000 --> 00:16:10.000]  那個牧羊人就走失了
[00:16:10.000 --> 00:16:11.000]  一百隻羊嘛
[00:16:11.000 --> 00:16:13.000]  走失了一隻嘛
[00:16:13.000 --> 00:16:15.000]  那個牧羊人就走失了
[00:16:15.000 --> 00:16:16.000]  一百隻羊嘛
[00:16:16.000 --> 00:16:17.000]  走失了一隻嘛
[00:16:17.000 --> 00:16:19.000]  這個就是神的計劃
[00:16:19.000 --> 00:16:22.000]  這就是教會的使命
[00:16:22.000 --> 00:16:25.000]  所以教會就稱為基督的使命
[00:16:25.000 --> 00:16:28.000]  那個牧羊人就放下那九十九隻
[00:16:28.000 --> 00:16:31.000]  去找那一隻走失了的羊嘛
[00:16:31.000 --> 00:16:33.000]  那個比喻是這麼說的嘛
[00:16:33.000 --> 00:16:35.000]  那個比喻之後就出這句話
[00:16:35.000 --> 00:16:40.000]  人子來為要尋找拯救失散的人嘛
[00:16:40.000 --> 00:16:44.000]  就是其實在神的眼中
[00:16:44.000 --> 00:16:47.000]  本來我們每個人是屬於他的
[00:16:47.000 --> 00:16:49.000]  我們在他眼中是如珠如寶
[00:16:49.000 --> 00:16:51.000]  正如開始所說
[00:16:51.000 --> 00:16:53.000]  神在宇宙萬物當中
[00:16:53.000 --> 00:16:58.000]  特別看屬於他的人是最寶貴的
[00:16:58.000 --> 00:17:02.000]  但是我們是失散了
[00:17:02.000 --> 00:17:04.000]  失散了就是迷失了
[00:17:04.000 --> 00:17:08.000]  是已經在神的
[00:17:08.000 --> 00:17:10.000]  再不是和我們有關係
[00:17:10.000 --> 00:17:12.000]  已經迷失了
[00:17:12.000 --> 00:17:15.000]  但是所謂教會的使命
[00:17:15.000 --> 00:17:16.000]  耶穌的使命就是
[00:17:16.000 --> 00:17:21.000]  要尋找拯救失散的人
[00:17:21.000 --> 00:17:23.000]  而當這樣去想的時候
[00:17:23.000 --> 00:17:27.000]  你就會問一個問題
[00:17:27.000 --> 00:17:30.000]  教會既然有這個使命
[00:17:30.000 --> 00:17:32.000]  那不就找一些傳道人不就行了
[00:17:32.000 --> 00:17:35.000]  找一些宣教士不就行了
[00:17:35.000 --> 00:17:36.000]  是不是
[00:17:36.000 --> 00:17:38.000]  找一些牧師不就行了
[00:17:38.000 --> 00:17:42.000]  叫多一些人去做傳道不就行了
[00:17:42.000 --> 00:17:44.000]  但是是不是這樣的呢
[00:17:44.000 --> 00:17:45.000]  當然就不是了
[00:17:45.000 --> 00:17:47.000]  所以聖經那裡
[00:17:47.000 --> 00:17:51.000]  就有一個稱為大使命的經文
[00:17:51.000 --> 00:17:53.000]  那個大使命的經文
[00:17:53.000 --> 00:17:56.000]  如果你讀過門徒訓練
[00:17:56.000 --> 00:17:57.000]  你應該要背的
[00:17:57.000 --> 00:18:00.000]  你們要去使萬民作我的門徒
[00:18:00.000 --> 00:18:03.000]  奉父子聖靈的名給他們施朕
[00:18:03.000 --> 00:18:06.000]  凡我所奉父交托的
[00:18:06.000 --> 00:18:08.000]  你也是要教訓他們遵守
[00:18:08.000 --> 00:18:10.000]  我就常與你們同在
[00:18:10.000 --> 00:18:12.000]  直到世界的末了
[00:18:12.000 --> 00:18:13.000]  這個稱為大使命
[00:18:13.000 --> 00:18:17.000]  就是這個大使命本身
[00:18:17.000 --> 00:18:22.000]  就不是給宣教士傳道人的
[00:18:22.000 --> 00:18:25.000]  是給所有人
[00:18:25.000 --> 00:18:29.000]  所以這裡就有一個暗示
[00:18:29.000 --> 00:18:31.000]  或者其實有一個暗示也好
[00:18:31.000 --> 00:18:32.000]  明示也好
[00:18:32.000 --> 00:18:34.000]  就說既然所有人都有份
[00:18:34.000 --> 00:18:38.000]  就沒有包括一些特別厲害的
[00:18:38.000 --> 00:18:43.000]  而一些平平淫淫沒有用的
[00:18:43.000 --> 00:18:45.000]  就沒有一個這樣的區別
[00:18:45.000 --> 00:18:48.000]  因為既然給所有人
[00:18:48.000 --> 00:18:51.000]  譬如現在開放
[00:18:51.000 --> 00:18:54.000]  舉例我們現在開放一個
[00:18:54.000 --> 00:18:56.000]  電腦研習班
[00:18:56.000 --> 00:18:58.000]  所有人都能夠參加
[00:18:58.000 --> 00:19:03.000]  那就再沒有分哪一類人
[00:19:03.000 --> 00:19:05.000]  所有人都可以來
[00:19:05.000 --> 00:19:08.000]  是不是 同樣都一樣
[00:19:08.000 --> 00:19:09.000]  這個救贖的使命
[00:19:09.000 --> 00:19:12.000]  根本在馬太福音那裡
[00:19:12.000 --> 00:19:16.000]  是說就是給所有的人
[00:19:16.000 --> 00:19:18.000]  你們是包括你和我
[00:19:18.000 --> 00:19:20.000]  正如所謂主耶穌剛才
[00:19:20.000 --> 00:19:22.000]  我讀一開始讀那段經文
[00:19:22.000 --> 00:19:23.000]  負責人差遣了我
[00:19:23.000 --> 00:19:26.000]  我就照樣差遣你們
[00:19:26.000 --> 00:19:28.000]  而事實上你有沒有想過
[00:19:28.000 --> 00:19:32.000]  在這個神的救贖計劃當中
[00:19:32.000 --> 00:19:36.000]  如果你看回聖經那些
[00:19:36.000 --> 00:19:38.000]  不同的段落發展
[00:19:38.000 --> 00:19:41.000]  那些故事那些
[00:19:41.000 --> 00:19:42.000]  你會發現到
[00:19:42.000 --> 00:19:46.000]  有另外一個的主旋律
[00:19:46.000 --> 00:19:48.000]  那個主旋律
[00:19:48.000 --> 00:19:51.000]  就是神用那些
[00:19:51.000 --> 00:19:54.000]  在人來講
[00:19:54.000 --> 00:19:58.000]  看不上眼的人
[00:19:58.000 --> 00:20:01.000]  在哥林多前書那裡
[00:20:01.000 --> 00:20:02.000]  寶來就說得很清楚了
[00:20:02.000 --> 00:20:04.000]  神揀選那些世上軟弱的
[00:20:04.000 --> 00:20:06.000]  叫那些強壯的羞愧
[00:20:06.000 --> 00:20:09.000]  神揀選那些世上貧乏的
[00:20:09.000 --> 00:20:11.000]  叫那些富足的羞愧
[00:20:11.000 --> 00:20:14.000]  神揀選那些
[00:20:14.000 --> 00:20:16.000]  在世人來講
[00:20:16.000 --> 00:20:18.000]  被人看不起的
[00:20:18.000 --> 00:20:21.000]  叫那些所有的人
[00:20:21.000 --> 00:20:22.000]  都在神面前
[00:20:22.000 --> 00:20:24.000]  不能自誇
