
[00:00:00.000 --> 00:00:02.320]  我記得第一次講《仕途信經》的時候
[00:05:06.160 --> 00:05:07.520]  讀聖經也好
[00:05:07.520 --> 00:05:08.920]  讀系統神學也好
[00:05:08.920 --> 00:05:11.440]  我們都是一定建基於聖經
[00:05:11.440 --> 00:05:12.760]  就算是輔導也好
[00:05:12.760 --> 00:05:15.200]  我們一定是建基於聖經
[00:05:15.200 --> 00:05:17.280]  因為到了總結的時候
[00:05:17.280 --> 00:05:19.240]  無論我們信經是一個
[00:05:19.240 --> 00:05:22.200]  可以說是一個很簡單的觀點
[00:05:22.200 --> 00:05:23.320]  關於系統神學
[00:05:23.320 --> 00:05:27.000]  但我相信仍然是建基於聖經上面
[00:05:27.000 --> 00:05:29.360]  而今天我就想跟大家講解
[00:05:29.360 --> 00:05:31.200]  為甚麼聖經這麼權威
[00:05:31.200 --> 00:05:33.200]  為甚麼聖經是這麼可信
[00:05:33.200 --> 00:05:36.560]  為甚麼聖經是值得我們去讀的
[00:05:36.560 --> 00:05:37.840]  今早大家有沒有讀聖經
[00:05:37.840 --> 00:05:38.600]  大家不要問了
[00:05:38.600 --> 00:05:39.800]  即是你自己知道
[00:05:39.800 --> 00:05:41.560]  即是說我們為甚麼要讀聖經
[00:05:41.560 --> 00:05:45.600]  因為保羅曾經講過兩節聖經
[00:05:45.600 --> 00:05:46.960]  兩節經文很重要
[00:05:46.960 --> 00:05:49.080]  我們讀讀這兩節的經文
[00:05:49.080 --> 00:05:52.200]  在提摩太后書第三章十六、十七節
[00:05:52.200 --> 00:05:53.360]  我們一二三
[00:05:53.360 --> 00:05:59.120]  聖經都是神所密使的
[00:05:59.120 --> 00:06:02.280]  教導人學而都是有益的
[00:06:02.280 --> 00:06:05.040]  叫屬神的人得以完全
[00:06:05.040 --> 00:06:07.800]  預備行各樣的善事
[00:06:07.800 --> 00:06:09.760]  或許我們過去有不同的學者
[00:06:09.760 --> 00:06:11.760]  不同的牧者或許不同的機會
[00:06:11.760 --> 00:06:13.680]  大家都曾經聽過
[00:06:13.680 --> 00:06:16.440]  有牧者講過這兩節聖經
[00:06:16.440 --> 00:06:18.520]  當然我們作為講道的人
[00:06:18.520 --> 00:06:19.760]  我們去識經的人
[00:06:19.760 --> 00:06:22.240]  我們不能夠斷章取義
[00:06:22.240 --> 00:06:24.840]  我們不會只是抽出來解釋這兩節聖經
[00:06:24.840 --> 00:06:26.600]  我們一定要回去看回
[00:06:26.600 --> 00:06:29.320]  整卷提摩太后書的一些背景
[00:06:29.320 --> 00:06:33.080]  提摩太后書我們很明白是保羅所寫
[00:06:33.080 --> 00:06:35.920]  他是寫給他自己一個所愛的
[00:06:35.920 --> 00:06:38.560]  一個較為年輕的傳道人
[00:06:38.560 --> 00:06:40.360]  他作為一個老牧師
[00:06:40.360 --> 00:06:44.120]  他寫一封信給一個年輕的牧者提摩太
[00:06:44.120 --> 00:06:47.160]  提摩太是他所愛的一個屬靈兒子
[00:06:47.160 --> 00:06:50.200]  他鼓勵他繼續在牧養上
[00:06:50.200 --> 00:06:52.240]  在侍奉上的一卷書
[00:06:52.240 --> 00:06:54.760]  所以很多學者就開始思考
[00:06:54.760 --> 00:06:58.040]  整個提摩太后書寫作的時間
[00:06:58.040 --> 00:07:00.800]  就因為第四章保羅自己講的
[00:07:00.800 --> 00:07:01.600]  保羅自己講的話
[00:07:01.600 --> 00:07:02.960]  「我就快離開世界了」
[00:07:02.960 --> 00:07:04.360]  他說「我守道已守完」
[00:07:04.360 --> 00:07:05.600]  「打過仗已打過」
[00:07:05.600 --> 00:07:07.000]  「當跑路要跑盡」
[00:07:07.000 --> 00:07:09.320]  「所以如今有冠冕傳來給我」
[00:07:09.320 --> 00:07:11.840]  所以很多人就開始去想第四章
[00:07:11.840 --> 00:07:17.800]  就猜測可能保羅自己知道自己不夠於人世
[00:07:17.800 --> 00:07:19.920]  而是寫提摩太后書
[00:07:19.920 --> 00:07:22.720]  而當時在學者的研究當中
[00:07:22.720 --> 00:07:25.280]  保羅極有可能那個時候
[00:07:25.280 --> 00:07:28.200]  是他第二次在羅馬坐牢
[00:07:28.200 --> 00:07:31.760]  他第一次坐牢就是主后60年至62年左右
[00:07:31.760 --> 00:07:35.160]  而第二次坐牢就是主后66年 67年
[00:07:35.160 --> 00:07:38.040]  所以極有可能就是主后那幾年
[00:07:38.040 --> 00:07:40.560]  他寫了提摩太后書
[00:07:40.560 --> 00:07:43.160]  我們發覺他寫提摩太后書
[00:07:43.160 --> 00:07:46.560]  和他其他的書信有點不同
[00:07:46.560 --> 00:07:50.240]  其他的書信帶著很多辯論
[00:07:50.240 --> 00:07:55.160]  很多的責備、很多的鼓勵整間教會
[00:07:55.160 --> 00:07:58.080]  但是他寫提摩太后書的時候
[00:07:58.080 --> 00:08:02.640]  我們看不到他有很多真理上的辯駁
[00:08:02.640 --> 00:08:06.240]  或者對一些深奧的教義的那種討論
[00:08:06.240 --> 00:08:09.240]  反而我們看到很多好像一個老人家
[00:08:09.240 --> 00:08:10.840]  對一個年輕的牧者
[00:08:10.840 --> 00:08:13.520]  對他的鼓勵、對他的提醒
[00:08:13.520 --> 00:08:19.800]  是希望他能夠繼續持守上帝給他的使命
[00:08:19.800 --> 00:08:23.920]  所以你看回提摩太后書是比較個人化一點
[00:08:23.920 --> 00:08:26.320]  是一個個人的一封書信
[00:08:26.320 --> 00:08:29.480]  是極少一些的爭拗
[00:08:29.480 --> 00:08:33.680]  只是很多對年輕的童工的一些鼓勵
[00:08:33.680 --> 00:08:36.760]  所以他在第一、第二章他就提醒提摩太后
[00:08:36.760 --> 00:08:39.080]  他說你面對任何的環境
[00:08:39.080 --> 00:08:41.760]  在當時來說是尼祿做皇帝
[00:08:41.760 --> 00:08:43.520]  是一個很殘暴的皇帝
[00:08:43.520 --> 00:08:46.360]  他說就算是一個很殘暴的皇帝
[00:08:46.360 --> 00:08:49.600]  所管治、所逼迫的底下
[00:08:49.600 --> 00:08:53.960]  他說你今天不要理會環境是多麼惡劣
[00:08:53.960 --> 00:08:56.760]  但是你仍然要對神有信心
[00:08:56.760 --> 00:08:59.560]  所以在第一、第二章他就跟提摩太后說
[00:08:59.560 --> 00:09:02.360]  任何環境你不要理會環境
[00:09:02.360 --> 00:09:05.480]  你的眼睛要對神有信心
[00:09:05.480 --> 00:09:07.280]  到了第三章的時候
[00:09:07.280 --> 00:09:08.720]  他就開始說末世
[00:09:08.720 --> 00:09:11.520]  大家會覺得2000年前說末世
[00:09:11.520 --> 00:09:12.720]  現在都未到末世
[00:09:12.720 --> 00:09:14.120]  2000年前說末世
[00:09:14.120 --> 00:09:15.440]  為何他會說末世呢?
[00:09:15.440 --> 00:09:18.680]  因為在末世當中對於保羅來說
[00:09:18.680 --> 00:09:21.600]  他覺得耶穌可能會很快回來
[00:09:21.600 --> 00:09:24.480]  所以對他來說他仍然都覺得是一個末世
[00:09:24.480 --> 00:09:28.480]  以至到他仍然帶著一份迫切感去傳福音
[00:09:28.480 --> 00:09:30.520]  帶著迫切感跟提摩太后說
[00:09:30.520 --> 00:09:34.160]  在末世裡面這個世界有很多人犯罪
[00:09:34.160 --> 00:09:36.400]  亦有很多假先知出來
[00:09:36.400 --> 00:09:39.080]  就因為有很多假先知出來
[00:09:39.080 --> 00:09:43.640]  我們要為自己的真道去守穩
[00:09:43.640 --> 00:09:45.800]  就在一個這樣的背景底下
[00:09:45.800 --> 00:09:49.000]  保羅忽然間就寫了這兩節聖經
[00:09:49.000 --> 00:09:53.520]  其實過去我們在我自己侍奉主三十年當中
[00:09:53.520 --> 00:09:56.880]  真的 特別過去這十多二十年裡面
[00:09:56.880 --> 00:10:01.000]  我們都發覺整個世界的教會出現了一個問題
[00:10:01.000 --> 00:10:03.200]  其實我覺得不單止是香港的教會
[00:10:03.200 --> 00:10:06.440]  就是整個世界不同的教會都出現了一個問題
[00:10:06.440 --> 00:10:08.720]  就是很多年輕的童工
[00:10:08.720 --> 00:10:12.400]  他們在牧養的時間其實不是很長
[00:10:12.400 --> 00:10:14.920]  意思就是說他在一間教會的牧養
[00:10:14.920 --> 00:10:17.200]  大概幾年就轉
[00:10:17.200 --> 00:10:19.040]  其實這個在我們童福
[00:10:19.040 --> 00:10:19.800]  我們感謝神
[00:10:19.800 --> 00:10:21.760]  我們比較少一個這樣的現象
[00:10:21.760 --> 00:10:24.160]  其實在香港教會普遍來說
[00:10:24.160 --> 00:10:30.400]  平均一個牧者的服侍一間教會的平均的年份
[00:10:30.400 --> 00:10:31.640]  是只有三年而已
[00:10:31.640 --> 00:10:32.480]  大家明白我的意思嗎?
[00:10:32.480 --> 00:10:34.040]  三年他就轉工場
[00:10:34.040 --> 00:10:35.320]  三年就轉工場
[00:10:35.320 --> 00:10:38.440]  甚至在過去一個最新的調查
[00:10:38.440 --> 00:10:40.480]  很多的牧者做了三年之後
[00:10:40.480 --> 00:10:42.920]  就以後不再做牧者
[00:10:42.920 --> 00:10:45.120]  很多這樣的情況
[00:10:45.120 --> 00:10:46.640]  於是很多神學院
[00:10:46.640 --> 00:10:50.120]  很多的教會的領袖都開始去思考
[00:10:50.120 --> 00:10:53.160]  為什麼會有這樣的現象呢?
[00:10:53.160 --> 00:10:55.400]  當然很多人會說
[00:10:55.400 --> 00:10:57.640]  很多年輕的牧者跟我說
[00:10:57.640 --> 00:10:58.920]  牧師你也好
[00:10:58.920 --> 00:11:00.160]  你也上岸了
[00:11:00.160 --> 00:11:01.880]  你三十年前的侍奉
[00:11:01.880 --> 00:11:04.000]  你知道三十年前的人很單純的
[00:11:04.000 --> 00:11:06.680]  你知道現在的人是複雜很多的
[00:11:06.680 --> 00:11:08.640]  你看看隔壁是不是複雜了
[00:11:08.640 --> 00:11:10.360]  就是你現在複雜了
[00:11:10.360 --> 00:11:12.560]  你三十年前一點都單純
[00:11:12.560 --> 00:11:14.160]  三十年前的人很單純
[00:11:14.160 --> 00:11:15.320]  但第一次會是不是呢?
[00:11:15.320 --> 00:11:16.200]  我經常都這樣
[00:11:16.200 --> 00:11:18.240]  是不是三十年前我的群體
[00:11:18.240 --> 00:11:20.800]  我心目中的群體是很單純呢?
[00:11:20.800 --> 00:11:22.760]  還是現在越來越複雜呢?
[00:11:22.760 --> 00:11:24.200]  我覺得不一定的
[00:11:24.200 --> 00:11:25.440]  為什麼我覺得不一定呢?
[00:11:25.440 --> 00:11:26.760]  就是因為你看回提摩泰
[00:11:26.760 --> 00:11:28.080]  侯書很有趣的
[00:11:28.080 --> 00:11:30.960]  保羅引用了摩西
[00:11:30.960 --> 00:11:32.320]  在第三章第八節
[00:11:32.320 --> 00:11:33.200]  他引用摩西
[00:11:33.200 --> 00:11:36.360]  摩西在當時的環境複不複雜?
[00:11:36.360 --> 00:11:38.280]  他要面對法老王
[00:11:38.280 --> 00:11:40.120]  他要面對法老的術士
[00:11:40.120 --> 00:11:42.280]  我今天也不需要面對術士
[00:11:42.280 --> 00:11:43.160]  我完全不用的
[00:11:43.160 --> 00:11:44.400]  我不需要跟別人鬥法
[00:11:44.400 --> 00:11:45.280]  我不用跟上面的人
[00:11:45.280 --> 00:11:47.480]  他走了
[00:11:47.480 --> 00:11:49.640]  我不用跟他鬥法的
[00:11:49.640 --> 00:11:53.440]  昔日摩西的挑戰很大
[00:11:53.440 --> 00:11:56.080]  他要面對法老的術士
[00:11:56.080 --> 00:11:57.880]  一條棍下去會變蛇
[00:11:57.880 --> 00:11:58.960]  你今天會不會見到
[00:11:58.960 --> 00:12:00.560]  我扔iPhone在地上會變蛇呢?
[00:12:00.560 --> 00:12:02.240]  你不會見到我扔iPhone會變蛇的
[00:12:02.240 --> 00:12:04.040]  我們今天不需要這些東西
[00:12:04.040 --> 00:12:05.680]  你說當時複不複雜?
[00:12:05.680 --> 00:12:07.320]  在耶穌時代
[00:12:07.320 --> 00:12:08.720]  保羅時代複不複雜?
[00:12:08.720 --> 00:12:10.000]  很複雜的
[00:12:10.000 --> 00:12:11.800]  尼祿王的逼迫
[00:12:11.800 --> 00:12:13.520]  遠比今天我們中國
[00:12:13.520 --> 00:12:16.920]  任何年代的逼迫更嚴重
[00:12:16.920 --> 00:12:17.960]  複不複雜?
[00:12:17.960 --> 00:12:19.200]  就算30年前我回到香港
[00:12:19.200 --> 00:12:20.520]  複不複雜呢?
[00:12:20.520 --> 00:12:21.640]  我1985年回到香港
[00:12:21.640 --> 00:12:22.240]  很複雜的
[00:12:22.240 --> 00:12:22.760]  知道嗎?
[00:12:22.760 --> 00:12:23.360]  你們還沒有出生的
[00:12:23.360 --> 00:12:24.720]  你不知道
[00:12:24.720 --> 00:12:26.960]  1985年就是1983、84年
[00:12:26.960 --> 00:12:28.800]  《中英聯合聲明》一出的時候
[00:12:28.800 --> 00:12:30.840]  全香港白雞、維康
[00:12:30.840 --> 00:12:32.480]  所有的米都被人搶了
[00:12:32.480 --> 00:12:33.440]  又被人搶了
[00:12:33.440 --> 00:12:34.360]  你知道嗎?
[00:12:34.360 --> 00:12:36.320]  當時的美金是1比9點多的
[00:12:36.320 --> 00:12:37.120]  你知道嗎?
[00:12:37.120 --> 00:12:39.640]  那時候香港環境很嚴重的
[00:12:39.640 --> 00:12:41.600]  很多的嚴重的考驗
[00:12:41.600 --> 00:12:44.160]  以致到我們今天跟美金的掛勾
[00:12:44.160 --> 00:12:46.000]  是來自當時的情況
[00:12:46.000 --> 00:12:47.040]  為什麼現在7點多呢?
[00:12:47.040 --> 00:12:49.600]  就因為那時候升到1比9點多
[00:12:49.600 --> 00:12:52.200]  那些貨幣完全亂了
[00:12:52.200 --> 00:12:53.320]  很多恐慌
[00:12:53.320 --> 00:12:54.080]  複不複雜?
[00:12:54.080 --> 00:12:54.920]  很複雜
[00:12:54.920 --> 00:12:56.840]  就因為這樣我回到香港
[00:12:56.840 --> 00:12:57.520]  我真的這樣說
[00:12:57.520 --> 00:12:58.360]  我不是偉大
[00:12:58.360 --> 00:12:59.160]  我覺得挺過癮的
[00:12:59.160 --> 00:13:01.320]  回到香港可以搶米
[00:13:01.320 --> 00:13:02.920]  我想著有多過癮
[00:13:02.920 --> 00:13:04.080]  我覺得很過癮
[00:13:04.080 --> 00:13:05.440]  於是我就離開台灣
[00:13:05.440 --> 00:13:06.480]  回到香港
[00:13:06.480 --> 00:13:07.520]  當時我離開台灣
[00:13:07.520 --> 00:13:08.400]  台灣的人
[00:13:08.400 --> 00:13:09.440]  我那班同工
[00:13:09.440 --> 00:13:10.680]  我那班弟兄姊妹
[00:13:10.680 --> 00:13:11.840]  個個都抱著我哭
[00:13:11.840 --> 00:13:12.480]  他哭
[00:13:12.480 --> 00:13:13.280]  不是我哭
[00:13:13.280 --> 00:13:14.160]  他為什麼哭呢?
[00:13:14.160 --> 00:13:15.160]  他說你多數死了
[00:13:15.160 --> 00:13:16.400]  你多數為主義死了
[00:13:16.400 --> 00:13:19.280]  你只會準備進入共產黨的勢力範圍
[00:13:19.280 --> 00:13:21.280]  你多數會坐牢
[00:13:21.280 --> 00:13:24.480]  因為共產黨是無神論者
[00:13:24.480 --> 00:13:25.760]  真的這樣?
[00:13:25.760 --> 00:13:26.280]  複不複雜?
[00:13:26.280 --> 00:13:27.480]  複雜
[00:13:27.480 --> 00:13:28.280]  到回歸那天
[00:13:28.280 --> 00:13:28.760]  97年
[00:13:28.760 --> 00:13:29.800]  複不複雜?
[00:13:29.800 --> 00:13:32.160]  複雜
[00:13:32.160 --> 00:13:33.080]  政治複不複雜?
[00:13:33.080 --> 00:13:34.480]  一樣複雜
[00:13:34.480 --> 00:13:35.920]  其實當時我們回歸那天
[00:13:35.920 --> 00:13:36.480]  那年
[00:13:36.480 --> 00:13:37.080]  我們想
[00:13:37.080 --> 00:13:37.880]  有班目者
[00:13:37.880 --> 00:13:39.720]  想搞一個回歸崇拜
[00:13:39.720 --> 00:13:41.680]  當時被人罵到飛起
[00:13:41.680 --> 00:13:42.920]  說我們拜共產黨
[00:13:42.920 --> 00:13:44.240]  說我們跪拜共產黨
[00:13:44.240 --> 00:13:46.120]  說我們要跟共產黨坐牢
[00:13:46.120 --> 00:13:48.280]  但是很複雜的政治
[00:13:48.280 --> 00:13:50.480]  我不覺得現在的政治氣氛
[00:13:50.480 --> 00:13:52.800]  是複雜過以前
[00:13:52.800 --> 00:13:53.920]  但是弟兄姊妹
[00:13:53.920 --> 00:13:55.240]  今天我們很多時候
[00:13:55.240 --> 00:13:57.520]  要問自己
[00:13:57.520 --> 00:14:00.560]  好過多過去問這個社會
[00:14:00.560 --> 00:14:01.720]  提摩泰一樣
[00:14:01.720 --> 00:14:03.840]  他面對尼祿王
[00:14:03.840 --> 00:14:04.640]  不過提醒他
[00:14:04.640 --> 00:14:06.600]  你面對任何的環境
[00:14:06.600 --> 00:14:07.440]  最重要的定徵
[00:14:07.440 --> 00:14:08.920]  仰望誰?
[00:14:08.920 --> 00:14:09.880]  神
[00:14:09.880 --> 00:14:11.360]  最重要的信心在哪裡?
[00:14:11.360 --> 00:14:12.360]  在神
[00:14:12.360 --> 00:14:14.040]  所以在一個這樣的環境
[00:14:14.040 --> 00:14:15.200]  面對很多的挑戰
[00:14:15.200 --> 00:14:16.200]  很多的異端
[00:14:16.200 --> 00:14:17.600]  很多的罪
[00:14:17.600 --> 00:14:18.800]  你看回提摩泰學書
[00:14:18.800 --> 00:14:20.240]  他所描述的罪
[00:14:20.240 --> 00:14:21.160]  當時的罪
[00:14:21.160 --> 00:14:22.320]  你會覺得害怕
[00:14:22.320 --> 00:14:23.360]  你看回羅馬書
[00:14:23.360 --> 00:14:25.480]  當時羅馬書裡面的罪
[00:14:25.480 --> 00:14:27.480]  你也會害怕
[00:14:27.480 --> 00:14:28.320]  但是那時有
[00:14:28.320 --> 00:14:29.640]  現在仍然有
[00:14:29.640 --> 00:14:30.960]  聖經說得很清楚
[00:14:30.960 --> 00:14:32.800]  日光之下
[00:14:32.800 --> 00:14:34.440]  是沒有身世的
[00:14:34.440 --> 00:14:35.880]  所以我們不要將責任
[00:14:35.880 --> 00:14:37.320]  只推給社會
[00:14:37.320 --> 00:14:39.080]  我們目者的責任要看
[00:14:39.080 --> 00:14:39.800]  究竟我們自己
