
[00:00:00.000 --> 00:00:05.560]  《士司機》第十一章尾和第十二章
[00:05:34.840 --> 00:05:37.040]  這是否討價還價?
[00:05:37.040 --> 00:05:39.440]  這絕對是討價還價
[00:05:39.440 --> 00:05:43.520]  在歷史當中,有很多人都是這樣
[00:05:43.520 --> 00:05:45.520]  在北國,很久以前
[00:05:45.520 --> 00:05:49.040]  有一個年青人在樹的田裡經過
[00:05:49.040 --> 00:05:51.240]  突然間雷電交加
[00:05:51.240 --> 00:05:52.840]  一個雷就劈下來
[00:05:52.840 --> 00:05:55.080]  劈在他身邊的一棵樹上
[00:05:55.080 --> 00:05:57.240]  整棵樹燒著了
[00:05:57.240 --> 00:05:59.960]  他害怕得立即向神祈求
[00:05:59.960 --> 00:06:02.760]  他的神啊,如果祢幫我的話
[00:06:02.760 --> 00:06:05.200]  我將會成為一個修士
[00:06:05.200 --> 00:06:07.280]  終身來侍奉祢
[00:06:07.280 --> 00:06:09.040]  這個就是誰?
[00:06:09.040 --> 00:06:13.880]  就是將來宗教改革的馬丁路德
[00:06:13.880 --> 00:06:15.560]  Martin Luther
[00:06:15.560 --> 00:06:18.120]  他就是發了一個這樣的誓
[00:06:18.120 --> 00:06:19.480]  另外有一個呢
[00:06:19.480 --> 00:06:22.480]  是一個臭名遠播的英國人
[00:06:22.480 --> 00:06:23.880]  又是一個年青人
[00:06:23.880 --> 00:06:25.760]  他是販賣人口的
[00:06:25.760 --> 00:06:28.960]  有一天他就是坐著船販賣人口
[00:06:28.960 --> 00:06:31.880]  誰知道船經過大風浪
[00:06:31.880 --> 00:06:33.200]  他就向神祈求
[00:06:33.200 --> 00:06:35.160]  他說:神啊,你救我啊
[00:06:35.160 --> 00:06:36.480]  如果你救我的話
[00:06:36.480 --> 00:06:38.400]  我是會改變的
[00:06:38.400 --> 00:06:41.200]  結果他真是慢慢地改變
[00:06:41.200 --> 00:06:44.120]  成為了一個聖師的作者
[00:06:44.120 --> 00:06:47.720]  他就是作了那一首奇異恩典
[00:06:47.720 --> 00:06:50.160]  奇異恩典很出名的
[00:06:50.160 --> 00:06:51.600]  約翰·牛頓
[00:06:51.600 --> 00:06:53.160]  John Newton
[00:06:53.160 --> 00:06:56.680]  就是他起了一個這樣的誓
[00:06:56.680 --> 00:07:02.160]  有時候神是會容許我們遇見危難
[00:07:02.160 --> 00:07:03.640]  我也說過
[00:07:03.640 --> 00:07:05.320]  神是用這樣的方法
[00:07:05.320 --> 00:07:08.000]  很多時候來管教我們
[00:07:08.000 --> 00:07:09.040]  在危難當中
[00:07:09.040 --> 00:07:11.640]  我們就會向神許願
[00:07:11.640 --> 00:07:13.520]  很多時候真是一個人
[00:07:13.520 --> 00:07:15.280]  會有生命的改變
[00:07:15.280 --> 00:07:17.280]  就好像馬丁路德
[00:07:17.280 --> 00:07:20.480]  和約翰·牛頓一樣
[00:07:20.480 --> 00:07:21.720]  但是很可惜
[00:07:21.720 --> 00:07:25.320]  大部分人向神許了願的
[00:07:25.320 --> 00:07:27.800]  都不記得了
[00:07:27.800 --> 00:07:29.680]  如果這些人都記得
[00:07:29.680 --> 00:07:31.840]  自己向神許了願
[00:07:31.840 --> 00:07:33.520]  而還願的話
[00:07:33.520 --> 00:07:37.160]  我相信福音很快就全遍地極了
[00:07:37.160 --> 00:07:38.000]  但是很可惜
[00:07:38.000 --> 00:07:40.120]  這些人都不記得了
[00:07:40.120 --> 00:07:42.360]  我們一起來看看
[00:07:42.360 --> 00:07:46.080]  究竟聖經教我們如何來許願
[00:07:46.080 --> 00:07:47.880]  記載在舊約
[00:07:47.880 --> 00:07:49.680]  利未記的二十七章
[00:07:49.680 --> 00:07:51.520]  文數記的三十章
[00:07:51.520 --> 00:07:55.800]  和生命記的二十三章
[00:07:55.800 --> 00:07:56.920]  當然
[00:07:56.920 --> 00:08:01.840]  如果我們真的照著神給我們的律例典章
[00:08:01.840 --> 00:08:05.800]  就是透過摩西給我們的律例典章
[00:08:05.800 --> 00:08:07.200]  來許願的話
[00:08:07.200 --> 00:08:09.280]  神是會越納的
[00:08:09.280 --> 00:08:11.000]  神是會接受的
[00:08:11.000 --> 00:08:13.000]  首先我們看看
[00:08:13.000 --> 00:08:14.360]  許願是怎樣的
[00:08:14.360 --> 00:08:15.760]  是自願的
[00:08:15.760 --> 00:08:17.160]  沒有人逼你的
[00:08:17.160 --> 00:08:19.280]  是甘心的
[00:08:19.280 --> 00:08:21.760]  但你寧願你不要許願
[00:08:21.760 --> 00:08:22.960]  如果你許了願
[00:08:22.960 --> 00:08:25.120]  你自己做不到那件事
[00:08:25.120 --> 00:08:27.320]  那就大件事了
[00:08:27.320 --> 00:08:32.080]  神是很希望人們來實現他們的許願
[00:08:32.080 --> 00:08:33.600]  在舊約我們見到
[00:08:33.600 --> 00:08:37.480]  很多人都曾經向神來許願
[00:08:37.480 --> 00:08:38.960]  撒姆爾上的第一章
[00:08:38.960 --> 00:08:40.840]  我們就見到哈拿
[00:08:40.840 --> 00:08:42.160]  就是向神許願
[00:08:42.160 --> 00:08:44.520]  神你讓我生一個兒子
[00:08:44.520 --> 00:08:46.720]  我會將他獻給你
[00:08:46.720 --> 00:08:48.720]  就是生了撒姆爾出來
[00:08:48.720 --> 00:08:51.920]  他是將撒姆爾獻給神
[00:08:51.920 --> 00:08:53.560]  但是許願是自願的
[00:08:53.560 --> 00:08:55.280]  不是硬性規定
[00:08:55.280 --> 00:08:57.760]  神沒有說你一定要許願
[00:08:57.760 --> 00:09:00.640]  在神明記的23章22節說
[00:09:00.640 --> 00:09:03.840]  「你若不許願,倒無罪。」
[00:09:03.840 --> 00:09:06.160]  沒事的,你不許願
[00:09:06.160 --> 00:09:10.200]  神明記的23章23節的頭也說
[00:09:10.200 --> 00:09:11.840]  「你嘴裡所出的
[00:09:11.840 --> 00:09:16.440]  就是你口中應許甘心所獻的。」
[00:09:16.440 --> 00:09:20.160]  你不要隨便說,不要下巴輕輕
[00:09:20.160 --> 00:09:21.480]  你的口講出來
[00:09:21.480 --> 00:09:24.760]  神就說「我當是出自你的心
[00:09:24.760 --> 00:09:28.480]  我會向你追討。」
[00:09:28.480 --> 00:09:31.720]  也有很多人說
[00:09:31.720 --> 00:09:34.000]  許願是舊約的
[00:09:34.000 --> 00:09:36.280]  新約是甚麼願都不准建的
[00:09:36.280 --> 00:09:37.960]  新約的教導
[00:09:37.960 --> 00:09:43.440]  其實聖經是由同一位的聖靈默示
[00:09:43.440 --> 00:09:47.400]  不可能舊約說這樣,新約又不同了
[00:09:47.400 --> 00:09:49.960]  是同一位聖靈的
[00:09:49.960 --> 00:09:51.760]  但是為甚麼有些人說
[00:09:51.760 --> 00:09:55.040]  新約,耶穌基督說甚麼誓都不要建呢?
[00:09:55.040 --> 00:10:01.080]  經文是出自馬太福音的5章33至37節
[00:10:01.080 --> 00:10:05.600]  經文說:「你們又聽見有吩咐古人的話說
[00:10:05.600 --> 00:10:10.280]  不可背誓,所起的誓總要向主謹守
[00:10:10.280 --> 00:10:15.640]  只是我告訴你們,甚麼誓都不可起。」
[00:10:15.640 --> 00:10:18.120]  接著的經文要注意了
[00:10:18.120 --> 00:10:22.560]  「不可指著天起誓,因為天是神的座位
[00:10:22.560 --> 00:10:26.760]  不可指著地起誓,因為地是祂的腳凳
[00:10:26.760 --> 00:10:29.680]  也不可指著耶路撒冷起誓
[00:10:29.680 --> 00:10:32.920]  因為耶路撒冷是大軍的京城
[00:10:32.920 --> 00:10:35.400]  又不可指著你的頭起誓
[00:10:35.400 --> 00:10:39.280]  因為你不能使一根頭髮變黑變白了
[00:10:39.280 --> 00:10:44.280]  你們的話,是就說是,不是就說不是
[00:10:44.280 --> 00:10:48.360]  若再多說,就是出於惡者。」
[00:10:48.360 --> 00:10:51.480]  經文其實是在說甚麼呢?
[00:10:51.480 --> 00:10:53.880]  當時是有很多人
[00:10:53.880 --> 00:10:58.040]  他們為了要證實他們所說的話是真的
[00:10:58.040 --> 00:11:01.240]  說「我發誓,指著天,指著地
[00:11:01.240 --> 00:11:05.480]  指著耶路撒冷,指著自己的頭來起誓」
[00:11:05.480 --> 00:11:10.560]  耶穌基督說,你其實對人對神你應該是忠誠的
[00:11:10.560 --> 00:11:11.960]  應該誠實
[00:11:11.960 --> 00:11:14.040]  是就是,不是就不是
[00:11:14.040 --> 00:11:15.920]  你不需要發誓
[00:11:15.920 --> 00:11:18.680]  尚且你是指著天,指著地
[00:11:18.680 --> 00:11:21.400]  指著耶路撒冷,指著自己的頭
[00:11:21.400 --> 00:11:24.480]  你不能夠控制這一切
[00:11:24.480 --> 00:11:28.120]  證明就是你發誓,你根本不是真心的話
[00:11:28.120 --> 00:11:30.680]  你不如甚麼誓都不要發
[00:11:30.680 --> 00:11:34.720]  這就是經文的全部解釋
[00:11:34.720 --> 00:11:37.840]  我們解經千萬不要斷章取義
[00:11:37.840 --> 00:11:41.760]  不要撿了一節經文出來,就大做文章
[00:11:41.760 --> 00:11:43.920]  這裡是在說那些人
[00:11:43.920 --> 00:11:47.760]  要證實自己說的話是真的
[00:11:47.760 --> 00:11:49.920]  於是就胡亂發誓
[00:11:49.920 --> 00:11:52.160]  耶穌基督說,如果是這樣
[00:11:52.160 --> 00:11:55.280]  你就不如不要發這些誓
[00:11:55.280 --> 00:11:59.680]  除了發誓是自願的
[00:11:59.680 --> 00:12:02.800]  發誓還必須還願
[00:12:02.800 --> 00:12:05.600]  你許願要還願
[00:12:05.600 --> 00:12:08.320]  新命記的二十三章二十一節頭
[00:12:08.320 --> 00:12:10.880]  你向耶和華,你的神許願
[00:12:10.880 --> 00:12:13.720]  常還不可遲延
[00:12:13.720 --> 00:12:17.360]  不單止要還願,你不要遲
[00:12:17.360 --> 00:12:22.600]  不要像我這樣等了二十多三十年才來還願
[00:12:22.600 --> 00:12:25.760]  新命記的二十三章二十三節尾
[00:12:25.760 --> 00:12:29.120]  要召你向耶和華,你神所許的願
[00:12:29.120 --> 00:12:30.920]  謹守遵行
[00:12:30.920 --> 00:12:33.920]  你說什麼,你要謹守遵行
[00:12:33.920 --> 00:12:36.000]  不要有偏差
[00:12:36.000 --> 00:12:38.880]  文數記的三十章二節
[00:12:38.880 --> 00:12:42.240]  人若向耶和華許願或喜誓
[00:12:42.240 --> 00:12:45.000]  要約束自己,就不可食言
[00:12:45.000 --> 00:12:49.120]  必要按口中所出的一切說行
[00:12:49.120 --> 00:12:52.280]  你要照道足來做
[00:12:52.280 --> 00:12:56.400]  聖經就是充滿了對那些人的警告
[00:12:56.400 --> 00:12:59.200]  吾經大腦衝口而出
[00:12:59.200 --> 00:13:01.960]  怕爬輕輕來喜誓的人
[00:13:01.960 --> 00:13:05.840]  有很多的警告是警誡那些人
[00:13:05.840 --> 00:13:09.160]  朕言的二十章二十五節就是一個
[00:13:09.160 --> 00:13:11.640]  人無失說,者是聖物
[00:13:11.640 --> 00:13:13.880]  許願之後才查明
[00:13:13.880 --> 00:13:16.560]  就是自憾網羅
[00:13:16.560 --> 00:13:18.240]  什麼意思?
[00:13:18.240 --> 00:13:20.480]  就是很快我們就會將
[00:13:20.480 --> 00:13:22.600]  屬於我們的東西獻給神
[00:13:22.600 --> 00:13:24.440]  哎呀!我獻這個給神
[00:13:24.440 --> 00:13:27.080]  好像耶和他獻女一樣
[00:13:27.080 --> 00:13:29.320]  但是許了誓之後又怎樣?
[00:13:29.320 --> 00:13:30.720]  就是後悔
[00:13:30.720 --> 00:13:35.400]  這就是自投羅網、自切羅網
[00:13:35.400 --> 00:13:40.040]  神是一定會向我們追討
[00:13:40.040 --> 00:13:42.560]  還有呢
[00:13:42.560 --> 00:13:44.480]  許願是自願
[00:13:44.480 --> 00:13:47.160]  第二,我們要還願
[00:13:47.160 --> 00:13:51.880]  第三,你不還願還是罪來的
[00:13:51.880 --> 00:13:55.640]  如果我們跟神交易的話,我們要很小心
[00:13:55.640 --> 00:13:57.760]  你不許願不是罪
[00:13:57.760 --> 00:14:00.840]  但是如果你許了願不能夠償還
[00:14:00.840 --> 00:14:03.040]  這個就變了罪
[00:14:03.040 --> 00:14:05.640]  新明記的二十三章二十一節尾
[00:14:05.640 --> 00:14:09.520]  因為耶和說你的神必定向你追討
[00:14:09.520 --> 00:14:12.320]  你不償還就有罪
[00:14:12.320 --> 00:14:16.560]  我剛才說我們許願很多時在危難當中
[00:14:16.560 --> 00:14:18.680]  哎呀!大難臨頭了神
[00:14:18.680 --> 00:14:20.600]  你救我脫離凶惡
[00:14:20.600 --> 00:14:22.720]  救我脫離危難
[00:14:22.720 --> 00:14:24.000]  許了個願
[00:14:24.000 --> 00:14:26.160]  但是如果你許了個願你做不到
[00:14:26.160 --> 00:14:27.680]  你不還願
[00:14:27.680 --> 00:14:29.840]  說不定是更危險過
[00:14:29.840 --> 00:14:32.320]  神沒有帶領你脫離凶惡
[00:14:32.320 --> 00:14:35.760]  神沒有帶領你脫離危難
[00:14:35.760 --> 00:14:38.120]  我都跟大家上次說過
[00:14:38.120 --> 00:14:39.480]  我就是許了個願
[00:14:39.480 --> 00:14:41.880]  年青的時候許了個願
[00:14:41.880 --> 00:14:44.760]  要終身成為一個傳道人
[00:14:44.760 --> 00:14:46.680]  來為主作功
[00:14:46.680 --> 00:14:48.280]  但是忘記了
[00:14:48.280 --> 00:14:49.960]  過了二十多年
[00:14:49.960 --> 00:14:51.520]  突然間中風
[00:14:51.520 --> 00:14:53.160]  想起自己的誓言
[00:14:53.160 --> 00:14:55.840]  所以辭掉所有職業
[00:14:55.840 --> 00:15:00.240]  全時間成為一個牧師來侍奉神
[00:15:00.240 --> 00:15:03.080]  你說是不是神令你中風
[00:15:03.080 --> 00:15:04.960]  我相信不是
[00:15:04.960 --> 00:15:11.120]  但是所有的事都要得到神的允許才能夠發生
[00:15:11.120 --> 00:15:13.040]  任何發生在我身上的事
[00:15:13.040 --> 00:15:15.000]  都要得到神的批准
[00:15:15.000 --> 00:15:16.800]  包括中風
[00:15:16.800 --> 00:15:18.920]  所以我們向神許願
[00:15:18.920 --> 00:15:21.480]  我們要很小心
[00:15:21.480 --> 00:15:26.000]  說了這麼久我們回來看看耶佛他的誓言
[00:15:26.000 --> 00:15:27.720]  我們說他發這個誓
[00:15:27.720 --> 00:15:31.120]  因為他不是完全能夠信靠神
[00:15:31.120 --> 00:15:33.720]  他是信心不足
[00:15:33.720 --> 00:15:35.680]  其實耶佛他發這個誓
[00:15:35.680 --> 00:15:38.000]  他是否在危難當中
[00:15:38.000 --> 00:15:40.280]  他不是在危難當中
[00:15:40.280 --> 00:15:42.680]  神叫他帶領以色列人
[00:15:42.680 --> 00:15:45.960]  來對抗亞門人
[00:15:45.960 --> 00:15:50.280]  叫他來帶領一定會給他得勝
[00:15:50.280 --> 00:15:51.920]  而且我們剛才讀到
[00:15:51.920 --> 00:15:55.320]  經文有耶和華的靈在他的身上
[00:15:55.320 --> 00:15:57.280]  他節節勝利
[00:15:57.280 --> 00:15:59.560]  只要他繼續信靠神的話
[00:15:59.560 --> 00:16:02.360]  他是能夠得到全部的勝利
[00:16:02.360 --> 00:16:04.400]  能夠戰勝亞門人
[00:16:04.400 --> 00:16:06.160]  但是他就是信心不足
[00:16:06.160 --> 00:16:08.360]  他要確保他的勝利
[00:16:08.360 --> 00:16:10.720]  所以他和神來討價還價
[00:16:10.720 --> 00:16:14.640]  神如果你讓我戰勝亞門人
[00:16:14.640 --> 00:16:17.800]  任何誰第一個從我門口出來
[00:16:17.800 --> 00:16:20.000]  我就獻了他給你
[00:16:20.000 --> 00:16:24.160]  你說聖經就是充滿矛盾
[00:16:24.160 --> 00:16:25.760]  牧師你現在就說
[00:16:25.760 --> 00:16:27.240]  《時事記》裡面
[00:16:27.240 --> 00:16:30.320]  耶佛他信心不足
[00:16:30.320 --> 00:16:32.360]  但是你不要忘記
[00:16:32.360 --> 00:16:35.320]  新約的《希伯來書》怎麼說
[00:16:35.320 --> 00:16:36.800]  《希伯來書》裡面
[00:16:36.800 --> 00:16:40.480]  說耶佛他因著信制伏了敵國
[00:16:40.480 --> 00:16:44.960]  《希伯來書》的十一章三十二至三十三節
[00:16:44.960 --> 00:16:49.520]  那究竟耶佛他是有信心還是沒有信心
[00:16:49.520 --> 00:16:51.960]  其實這些不是矛盾
[00:16:51.960 --> 00:16:55.280]  我舉一個例子你就能夠明白
[00:16:55.280 --> 00:16:57.280]  阿伯拉罕的例子
[00:16:57.280 --> 00:17:00.200]  阿伯拉罕被稱為什麼?
[00:17:00.200 --> 00:17:02.440]  信心之父
[00:17:02.440 --> 00:17:04.840]  他是否時時都有信心?
[00:17:04.840 --> 00:17:06.080]  不是
[00:17:06.080 --> 00:17:07.920]  他做錯了很多事情
[00:17:07.920 --> 00:17:09.360]  去到英許之地
[00:17:09.360 --> 00:17:11.240]  突然間有饑荒
[00:17:11.240 --> 00:17:12.880]  他就去了埃及
[00:17:12.880 --> 00:17:15.040]  他應該留在英許之地
[00:17:15.040 --> 00:17:17.960]  依靠神來渡過這個饑荒
[00:17:17.960 --> 00:17:22.240]  他不是,帶著侄子羅德去到埃及
[00:17:22.240 --> 00:17:27.520]  以致羅德日後永遠都想起埃及的榮華富貴
[00:17:27.520 --> 00:17:29.560]  所以他要住在哪裡?
[00:17:29.560 --> 00:17:30.640]  索多瑪
[00:17:30.640 --> 00:17:32.800]  一個充滿罪惡的地方
[00:17:32.800 --> 00:17:37.440]  但是就令他想起當時埃及的繁華富貴
[00:17:37.440 --> 00:17:40.000]  結果害了羅德一身
[00:17:40.000 --> 00:17:41.200]  還有呢
[00:17:41.200 --> 00:17:42.480]  他怕死
[00:17:42.480 --> 00:17:44.320]  不夠膽認老婆
[00:17:44.320 --> 00:17:47.400]  差點令老婆都雙手送送給人
[00:17:47.400 --> 00:17:49.640]  把撒拉送給人
[00:17:49.640 --> 00:17:51.320]  不只發生一次
[00:17:51.320 --> 00:17:54.320]  發生了兩次的,伯拉罕
[00:17:54.320 --> 00:17:55.440]  還有呢
[00:17:55.440 --> 00:17:57.640]  神說他將會有個兒子
[00:17:57.640 --> 00:17:59.080]  就是以撒
[00:17:59.080 --> 00:18:01.280]  他又不夠信心
[00:18:01.280 --> 00:18:02.960]  我的老婆都那麼老了
[00:18:02.960 --> 00:18:04.840]  你看撒來那麼老
[00:18:04.840 --> 00:18:06.960]  不能生了
[00:18:06.960 --> 00:18:09.440]  跟他的婢女生過吧
[00:18:09.440 --> 00:18:12.360]  結果生了以撒瑪利出來
[00:18:12.360 --> 00:18:14.080]  以撒瑪利是誰?
[00:18:14.080 --> 00:18:15.560]  阿拉伯人的始祖
[00:18:15.560 --> 00:18:16.520]  你看看
[00:18:16.520 --> 00:18:18.920]  現在以色列人和阿拉伯人
[00:18:18.920 --> 00:18:21.080]  經常有這麼多的問題
[00:18:21.080 --> 00:18:24.560]  就是出於阿伯拉罕所做出來
[00:18:24.560 --> 00:18:27.960]  你說阿伯拉罕夠不夠信心?
[00:18:27.960 --> 00:18:30.280]  被稱為信心之父
[00:18:30.280 --> 00:18:32.520]  但是他也有軟弱的時候
[00:18:32.520 --> 00:18:35.040]  也有信心不足的時候
[00:18:35.040 --> 00:18:36.840]  耶佛他就是這樣
[00:18:36.840 --> 00:18:38.640]  他是一個有信心的人
[00:18:38.640 --> 00:18:41.280]  但是有時他的信心不足
[00:18:41.280 --> 00:18:44.640]  許下了這樣的諾言
[00:18:44.640 --> 00:18:46.960]  他的諾言是怎樣?
[00:18:46.960 --> 00:18:50.120]  《士師記》十一章三十至三十一節
[00:18:50.120 --> 00:18:53.160]  耶佛他向耶和華許願說
[00:18:53.160 --> 00:18:57.280]  「如果你真的把阿門人交在我的手裡
[00:18:57.280 --> 00:19:01.200]  我從阿門人那裡平平安安回來的時候
[00:19:01.200 --> 00:19:05.080]  無論誰先從我的家門出來迎接我
[00:19:05.080 --> 00:19:07.360]  他就必歸耶和華
[00:19:07.360 --> 00:19:11.160]  我也必把他當作繁濟」
[00:19:11.160 --> 00:19:13.840]  如果他戰勝阿門人又怎樣?
[00:19:13.840 --> 00:19:18.800]  他就會獻這個人做繁濟獻給神
[00:19:18.800 --> 00:19:20.640]  什麼叫做繁濟?
[00:19:20.640 --> 00:19:26.640]  是燒在壇上給神的就是繁濟
[00:19:26.640 --> 00:19:28.960]  我們剛才讀到經文說
[00:19:28.960 --> 00:19:32.520]  他的女兒第一個出來迎接他
[00:19:32.520 --> 00:19:34.880]  是他的獨生女兒
[00:19:34.880 --> 00:19:38.880]  究竟耶佛他有沒有實現他的應許呢?
[00:19:38.880 --> 00:19:42.160]  有沒有獻給他的女兒做繁濟呢?
[00:19:42.160 --> 00:19:46.680]  究竟他的女兒後來有沒有死呢?
[00:19:46.680 --> 00:19:51.880]  首先這樣的許願真的令人摸不著頭腦
[00:19:51.880 --> 00:19:55.120]  非常令人費解
