
[00:00:00.000 --> 00:00:02.800]  相信大家都會感受到
[00:04:24.900 --> 00:04:27.900]  叫天下人民都報名上策。」
[00:04:27.900 --> 00:04:32.500]  在耶穌基督降生的那個時代
[00:04:32.500 --> 00:04:36.860]  當時的羅馬帝國的皇帝
[00:04:36.860 --> 00:04:40.260]  就是凱撒·阿古士督
[00:04:40.260 --> 00:04:45.220]  阿古士督是一個非常出色
[00:04:45.220 --> 00:04:47.580]  很有成就的皇帝
[00:04:48.500 --> 00:04:51.460]  他有很輝煌的成就
[00:04:51.460 --> 00:04:52.500]  但是
[00:04:52.500 --> 00:04:55.060]  他小想不到
[00:04:55.060 --> 00:05:00.620]  在歷史的時間長廊裡面
[00:05:00.620 --> 00:05:05.260]  竟然會有這麼多人上上讀出他的名字
[00:05:05.260 --> 00:05:07.460]  這個他猜也猜不到
[00:05:07.460 --> 00:05:12.340]  這麼多人去讀他的名字
[00:05:12.340 --> 00:05:14.580]  或者可以知道他的名字
[00:05:14.580 --> 00:05:17.900]  不是因為他有很多輝煌的成就
[00:05:18.980 --> 00:05:20.500]  只不過是因為
[00:05:20.500 --> 00:05:24.580]  「勞家」將他的名字放在
[00:05:24.580 --> 00:05:27.780]  記載耶穌基督降生的旁邊
[00:05:27.780 --> 00:05:32.500]  他從「慢車」變成了這麼出名
[00:05:32.500 --> 00:05:42.500]  另外我們從一些歷史的大事
[00:05:42.500 --> 00:05:44.300]  或者是歷史人物
[00:05:44.300 --> 00:05:46.700]  他們在交替之間
[00:05:46.700 --> 00:05:49.780]  我們可以看到我們所信的神
[00:05:49.780 --> 00:05:53.300]  他實在是一位掌管歷史的神
[00:05:53.300 --> 00:06:01.380]  正如《針研二十一章一節》那裡說
[00:06:01.380 --> 00:06:13.460]  這句聖經的意思就是說
[00:06:13.460 --> 00:06:18.580]  那些世上的君王、首領
[00:06:18.580 --> 00:06:20.580]  他們所做的大事
[00:06:20.580 --> 00:06:23.300]  或者他們所定的政策
[00:06:23.300 --> 00:06:27.300]  其實都是神計劃裡面的一部份
[00:06:27.300 --> 00:06:35.100]  目的只是去幫助成就神整體的計劃
[00:06:35.100 --> 00:06:37.100]  是救恩的計劃
[00:06:38.100 --> 00:06:44.100]  正如《耳塞耳書三十七章三十二節》所說
[00:06:44.100 --> 00:06:55.100]  萬君之夜和華的熱心必成就者是
[00:06:55.100 --> 00:06:59.300]  我們主要學《耳塞耳書》
[00:06:59.300 --> 00:07:01.300]  將會看到這句聖經
[00:07:01.300 --> 00:07:03.300]  這句聖經都是說
[00:07:03.300 --> 00:07:05.700]  拯救、救恩的成就
[00:07:05.700 --> 00:07:09.700]  神是對救恩、對拯救非常熱心
[00:07:09.700 --> 00:07:13.700]  也由於祂的熱心能成就這些拯救
[00:07:13.700 --> 00:07:19.700]  我們來看看神
[00:07:19.700 --> 00:07:21.700]  祂怎樣熱心
[00:07:21.700 --> 00:07:23.700]  怎樣精心設計
[00:07:23.700 --> 00:07:27.700]  怎樣奇妙地預備救主的降生
[00:07:27.700 --> 00:07:31.700]  凱撒亞古士東
[00:07:31.700 --> 00:07:36.700]  他原先的名字叫Giles Octavian
[00:07:36.700 --> 00:07:41.700]  他是在主前63年出生
[00:07:41.700 --> 00:07:46.700]  他出生在皇室
[00:07:46.700 --> 00:07:52.700]  他對上一任的凱撒皇帝
[00:07:52.700 --> 00:07:55.700]  叫做朱利奧凱撒
[00:07:55.700 --> 00:07:57.700]  Julius Caesar
[00:07:57.700 --> 00:08:03.700]  Julius是亞古士督的祖父輩
[00:08:03.700 --> 00:08:06.700]  即是叔公或舅公之類
[00:08:06.700 --> 00:08:09.700]  其實是隔了一代
[00:08:09.700 --> 00:08:13.700]  但是當時的凱撒皇帝朱利奧
[00:08:13.700 --> 00:08:15.700]  他很喜歡這個
[00:08:15.700 --> 00:08:19.700]  不知道是姪孫還是生孫
[00:08:19.700 --> 00:08:21.700]  總之喜歡這個孫仔
[00:08:21.700 --> 00:08:27.700]  就認了他做兒子
[00:08:27.700 --> 00:08:29.700]  即是過契了、adopt了
[00:08:29.700 --> 00:08:33.700]  還指定他成為日後的繼承人
[00:08:33.700 --> 00:08:39.700]  但是亞古士督本身是一個非常能幹的人
[00:08:39.700 --> 00:08:41.700]  他很大的本領
[00:08:41.700 --> 00:08:43.700]  他是一個大將軍
[00:08:43.700 --> 00:08:46.700]  他打勝很多的仗
[00:08:48.700 --> 00:08:51.700]  在主前31年
[00:08:51.700 --> 00:08:53.700]  即是他32歲的時候
[00:08:53.700 --> 00:08:58.700]  他打贏了一場很轟動的大仗
[00:08:58.700 --> 00:09:04.700]  他打敗了當時的安東尼和Mark Antony
[00:09:04.700 --> 00:09:08.700]  以及埃及皇后Cleopatra
[00:09:08.700 --> 00:09:10.700]  這個我相信很多人都聽過
[00:09:10.700 --> 00:09:13.700]  打敗這兩個人的聯軍
[00:09:13.700 --> 00:09:19.700]  如果你看電影會看到埃及妖后講這個事故
[00:09:19.700 --> 00:09:26.700]  當時羅馬為了慶祝亞古士督的勝利
[00:09:26.700 --> 00:09:33.700]  元老院就封亞古士督一個頭銜
[00:09:33.700 --> 00:09:36.700]  就是凱撒亞古士督
[00:09:36.700 --> 00:09:40.700]  所以這是一個皇的稱呼
[00:09:40.700 --> 00:09:42.700]  不是本身的名字
[00:09:44.700 --> 00:09:50.700]  當他坐穩皇位之後
[00:09:50.700 --> 00:09:53.700]  他就開始搞個人崇拜
[00:09:53.700 --> 00:09:56.700]  但是這個人很聰明
[00:09:56.700 --> 00:09:58.700]  或者你說他很狡猾
[00:09:58.700 --> 00:10:05.700]  他先去追封前一個凱撒
[00:10:05.700 --> 00:10:07.700]  即是他的義父
[00:10:07.700 --> 00:10:10.700]  去追封Julius Caesar
[00:10:10.700 --> 00:10:14.700]  是一位神,說他有神性的地位
[00:10:14.700 --> 00:10:17.700]  當然他們所說的神
[00:10:17.700 --> 00:10:21.700]  是他們希臘羅馬所奉的那種神
[00:10:21.700 --> 00:10:25.700]  他又不贊成別人稱他為神
[00:10:25.700 --> 00:10:28.700]  他自己覺得自己還不是
[00:10:28.700 --> 00:10:30.700]  好像很謙卑
[00:10:30.700 --> 00:10:32.700]  不要叫我做神
[00:10:32.700 --> 00:10:36.700]  你可以稱上一個凱撒為神
[00:10:36.700 --> 00:10:40.700]  但是他很樂意別人稱他為神的兒子
[00:10:40.700 --> 00:10:42.700]  因為他的父親是神
[00:10:42.700 --> 00:10:45.700]  叫他神的兒子很合適
[00:10:45.700 --> 00:10:48.700]  你想想這個安排很妙
[00:10:48.700 --> 00:10:55.700]  他也很接受羅馬人民
[00:10:55.700 --> 00:10:59.700]  或者普世界,即是羅馬世界的人
[00:10:59.700 --> 00:11:02.700]  稱他為救主
[00:11:02.700 --> 00:11:06.700]  因為他帶給羅馬和全世界
[00:11:06.700 --> 00:11:10.700]  即是羅馬的世界帶來和平
[00:11:10.700 --> 00:11:13.700]  帶來平安,帶來繁榮
[00:11:13.700 --> 00:11:17.700]  所以他很樂意接受別人稱他為救主
[00:11:17.700 --> 00:11:25.700]  有一些文獻的確是這樣形容阿古士督
[00:11:25.700 --> 00:11:28.700]  他稱他為神聖凱撒阿古士督
[00:11:28.700 --> 00:11:32.700]  神的兒子,救世主
[00:11:32.700 --> 00:11:37.700]  說到這裏,或者你們聽到這裏
[00:11:37.700 --> 00:11:40.700]  相信大家都會覺得
[00:11:40.700 --> 00:11:44.700]  這樣的歷史背景都很奇怪
[00:11:44.700 --> 00:11:47.700]  這樣的安排都很奇妙
[00:11:47.700 --> 00:11:49.700]  都很精彩
[00:11:49.700 --> 00:11:51.700]  我們聯想到
[00:11:51.700 --> 00:11:55.700]  阿古士督真的想都想不到有另外一件事發生
[00:11:55.700 --> 00:11:59.700]  就是當阿古士督大權在握
[00:11:59.700 --> 00:12:02.700]  他可以享有
[00:12:02.700 --> 00:12:05.700]  他擁有享不盡的榮華富貴
[00:12:05.700 --> 00:12:08.700]  他被人稱為神聖
[00:12:08.700 --> 00:12:10.700]  神的兒子,救主
[00:12:10.700 --> 00:12:13.700]  他想都想不到
[00:12:13.700 --> 00:12:16.700]  在同一時間裏
[00:12:16.700 --> 00:12:19.700]  一個真正的聖者
[00:12:19.700 --> 00:12:21.700]  真正的神的兒子
[00:12:21.700 --> 00:12:23.700]  真正的救世主
[00:12:23.700 --> 00:12:26.700]  在他統治的領土裏
[00:12:26.700 --> 00:12:30.700]  在猶太的一個小村莊裏
[00:12:30.700 --> 00:12:33.700]  在一間簡陋的馬房
[00:12:33.700 --> 00:12:35.700]  黑店裏
[00:12:35.700 --> 00:12:40.700]  黑店裏沒有房間,是馬房
[00:12:40.700 --> 00:12:42.700]  在一個馬房裏
[00:12:42.700 --> 00:12:45.700]  在一個馬槽裏
[00:12:45.700 --> 00:12:49.700]  這個真正的聖者
[00:12:49.700 --> 00:12:51.700]  神的兒子
[00:12:51.700 --> 00:12:54.700]  救世主在那裏降生
[00:12:54.700 --> 00:13:00.700]  你說很諷刺還是很奇怪的安排?
[00:13:00.700 --> 00:13:07.700]  真正的聖者不是阿古士督
[00:13:07.700 --> 00:13:09.700]  不是羅馬皇帝
[00:13:09.700 --> 00:13:11.700]  是耶穌基督
[00:13:11.700 --> 00:13:15.700]  真正的神的兒子
[00:13:15.700 --> 00:13:17.700]  不是阿古士督
[00:13:17.700 --> 00:13:19.700]  是耶穌基督
[00:13:21.700 --> 00:13:26.700]  真正的救世主不是羅馬皇帝
[00:13:26.700 --> 00:13:32.700]  羅馬皇帝不能夠給予我們永久的平安
[00:13:32.700 --> 00:13:38.700]  真正的救世主是耶穌基督
[00:13:38.700 --> 00:13:42.700]  祂才能給予世人永久的平安
[00:13:48.700 --> 00:13:53.700]  我們覺得是否整個歷史的背景安排很特別?
[00:13:53.700 --> 00:13:56.700]  是神很精心的設計
[00:13:56.700 --> 00:14:00.700]  我們看第二節
[00:14:00.700 --> 00:14:05.700]  《路加福音》二章第二節
[00:14:05.700 --> 00:14:10.700]  「這是居利紐作敘利亞巡撫的時候
[00:14:10.700 --> 00:14:13.700]  頭一次行報名賞賊的事」
[00:14:15.700 --> 00:14:18.700]  凱撒·阿古士督頒佈命令
[00:14:18.700 --> 00:14:20.700]  要報名賞賊
[00:14:20.700 --> 00:14:23.700]  即是全羅馬世界的人都要做
[00:14:23.700 --> 00:14:26.700]  報名賞賊即是戶口調查
[00:14:26.700 --> 00:14:30.700]  但目的多數只是為徵稅用
[00:14:30.700 --> 00:14:34.700]  阿古士督的命令頒發了
[00:14:34.700 --> 00:14:39.700]  但不是每個地區都立即執行
[00:14:39.700 --> 00:14:44.700]  猶太這個地區等了大約兩至四年
[00:14:44.700 --> 00:14:49.700]  剛好等到居利紐作敘利亞
[00:14:49.700 --> 00:14:51.700]  包括猶太那邊
[00:14:51.700 --> 00:14:53.700]  作了那個地區的巡撫
[00:14:53.700 --> 00:14:56.700]  才開始執行這個戶口調查的命令
[00:14:56.700 --> 00:15:00.700]  他們一直等,等了幾年
[00:15:00.700 --> 00:15:01.700]  這麼奇妙的安排
[00:15:01.700 --> 00:15:06.700]  他們一直等,等到像《馬太福音》一章十八節所說
[00:15:06.700 --> 00:15:11.700]  等到當瑪利亞已經許配了給約瑟
[00:15:11.700 --> 00:15:14.700]  等到就是還沒有刑罪
[00:15:14.700 --> 00:15:17.700]  瑪利亞就從聖靈懷了孕
[00:15:17.700 --> 00:15:19.700]  就是等到這個時候
[00:15:19.700 --> 00:15:23.700]  是不是很奇妙
[00:15:23.700 --> 00:15:27.700]  這個正正就是我們剛才所讀的
[00:15:27.700 --> 00:15:29.700]  《針研》二十一章一節所說
[00:15:29.700 --> 00:15:31.700]  王的心在耶和華
[00:15:31.700 --> 00:15:33.700]  手中好像龍溪的水
[00:15:33.700 --> 00:15:35.700]  隨意流轉
[00:15:35.700 --> 00:15:38.700]  王的決定
[00:15:38.700 --> 00:15:40.700]  高官的決定
[00:15:40.700 --> 00:15:43.700]  其實都是在神的手指之間流轉
[00:15:43.700 --> 00:15:46.700]  在神手之間撥弄水
[00:15:46.700 --> 00:15:53.700]  神是掌管歷史的神
[00:15:53.700 --> 00:15:58.700]  一切都是掌握在神的手裡
[00:15:58.700 --> 00:16:04.700]  而且阿古斯都一生這麼精彩的歷史
[00:16:04.700 --> 00:16:11.700]  只不過都是成為真正救主降生的襯托背景
[00:16:11.700 --> 00:16:12.700]  是佈景版
[00:16:12.700 --> 00:16:16.700]  我們可以同時想想
[00:16:16.700 --> 00:16:18.700]  人有什麼好自誇呢
[00:16:18.700 --> 00:16:24.700]  救主降生的工程
[00:16:24.700 --> 00:16:28.700]  神已經在背後各方面準備好了
[00:16:28.700 --> 00:16:30.700]  包括了其實
[00:16:30.700 --> 00:16:35.700]  約瑟和瑪利亞的定親是符合神的旨意
[00:16:35.700 --> 00:16:38.700]  是符合舊約先知的預言
[00:16:38.700 --> 00:16:43.700]  瑪利亞是同類
[00:16:43.700 --> 00:16:45.700]  由聖靈懷孕
[00:16:45.700 --> 00:16:47.700]  這些都是符合聖經的預言
[00:16:47.700 --> 00:16:49.700]  是神的旨意
[00:16:49.700 --> 00:16:52.700]  神在背後安排好一切
[00:16:52.700 --> 00:16:56.700]  就是現在去等待這個世界
[00:16:56.700 --> 00:17:02.700]  等待世人如何去預備迎接救主的降生
[00:17:02.700 --> 00:17:07.700]  結果我們從聖經看到
[00:17:07.700 --> 00:17:13.700]  結果就是君王的京城沒有為救主預備地方
[00:17:13.700 --> 00:17:20.700]  達官貴人的大屋也沒有為救主預備地方
[00:17:21.700 --> 00:17:28.700]  結果只是預備了一間客店也沒有為他預備地方
[00:17:28.700 --> 00:17:32.700]  其實客店找個房間是最起碼的需要
[00:17:32.700 --> 00:17:33.700]  也沒有
[00:17:33.700 --> 00:17:36.700]  最後只有一個馬房
[00:17:36.700 --> 00:17:37.700]  一個馬槽
[00:17:37.700 --> 00:17:43.700]  連最基本的應該有的
[00:17:43.700 --> 00:17:47.700]  一間可以為生產用的房間也沒有
[00:17:47.700 --> 00:17:50.700]  這樣的安排
[00:17:52.700 --> 00:17:55.700]  我們看路加福音2章6節
[00:17:55.700 --> 00:17:58.700]  他們在那裡的時候
[00:17:58.700 --> 00:18:00.700]  瑪利亞的產期到了
[00:18:00.700 --> 00:18:02.700]  第七節
[00:18:02.700 --> 00:18:04.700]  就生了投胎的兒子
[00:18:04.700 --> 00:18:05.700]  用布包起來
[00:18:05.700 --> 00:18:07.700]  放在馬槽裡
[00:18:07.700 --> 00:18:09.700]  因為客店裡沒有地方
[00:18:09.700 --> 00:18:13.700]  救主降生在馬槽
[00:18:13.700 --> 00:18:16.700]  這個真是
[00:18:17.700 --> 00:18:21.700]  想不到這樣的事情發生
[00:18:21.700 --> 00:18:26.700]  但是這樣正正是反映出救恩的特別意義
[00:18:26.700 --> 00:18:28.700]  特別的深意
[00:18:28.700 --> 00:18:31.700]  當時的馬房
[00:18:31.700 --> 00:18:33.700]  大家不要誤會
[00:18:33.700 --> 00:18:38.700]  當時的馬房不是像現在的高級馬房
[00:18:38.700 --> 00:18:47.700]  養那些百萬或者千萬名區的馬房很先進很乾淨很整潔
[00:18:47.700 --> 00:18:57.700]  也不是像聖誕卡或聖誕卡通片
[00:18:57.700 --> 00:19:00.700]  畫到聖誕景非常溫馨美麗
[00:19:00.700 --> 00:19:04.700]  很羅曼蒂克
[00:19:04.700 --> 00:19:05.700]  不是
[00:19:06.700 --> 00:19:08.700]  當時的馬房
[00:19:08.700 --> 00:19:12.700]  其實是一些豬屋雞屋
[00:19:12.700 --> 00:19:13.700]  當然他們不會養豬
[00:19:13.700 --> 00:19:16.700]  一些屋是一些地方
[00:19:16.700 --> 00:19:21.700]  是養牛養羊或者其他的牲畜
[00:19:21.700 --> 00:19:24.700]  那裡不會是很乾淨的地方
[00:19:24.700 --> 00:19:27.700]  也不會有很聞的氣味
[00:19:27.700 --> 00:19:34.700]  那些達官貴人絕對不會進去那些馬房
[00:19:34.700 --> 00:19:39.700]  我相信連普通人都盡量避免不會進去那些地方
[00:19:39.700 --> 00:19:41.700]  只有什麼人會進去呢?
[00:19:41.700 --> 00:19:44.700]  只有那些低下的人
[00:19:44.700 --> 00:19:49.700]  那些奴僕才會進去馬房工作
[00:19:49.700 --> 00:19:57.700]  想想救主降生就是在一個這樣的地方
[00:20:03.700 --> 00:20:05.700]  這樣降生的意義就是
[00:20:05.700 --> 00:20:09.700]  讓肯謙卑走進馬房的人
[00:20:09.700 --> 00:20:12.700]  他就可以朝見到救主
[00:20:12.700 --> 00:20:18.700]  不肯謙卑的人
[00:20:18.700 --> 00:20:20.700]  可以說是會錯失機會
[00:20:20.700 --> 00:20:22.700]  不會見到
[00:20:22.700 --> 00:20:27.700]  神的心意就是要將救恩賜給肯謙卑信服的人
[00:20:27.700 --> 00:20:30.700]  肯去咒救主的人
[00:20:30.700 --> 00:20:33.700]  用救主來咒他
[00:20:33.700 --> 00:20:41.700]  神為我們人類預備好救主和救恩
[00:20:41.700 --> 00:20:43.700]  我們人呢
[00:20:43.700 --> 00:20:47.700]  我們預備好我們的心來迎接他了嗎?
[00:20:47.700 --> 00:20:51.700]  怎樣才算是預備好心呢?
[00:20:51.700 --> 00:20:56.700]  預備好心和沒有預備好心有什麼分別呢?
[00:20:56.700 --> 00:21:01.700]  我們可以從幾個聖經裏面
[00:21:01.700 --> 00:21:05.700]  從幾個人物我們可以知道
[00:21:05.700 --> 00:21:10.700]  我們首先看一下瑪利亞
[00:21:10.700 --> 00:21:17.700]  剛才我們讀的經文沒有詳細讀瑪利亞的經歷
[00:21:17.700 --> 00:21:20.700]  但是這個聖誕故事我們相信都很熟
[00:21:20.700 --> 00:21:26.700]  瑪利亞當他聽到天使所說的第一句說話
[00:21:26.700 --> 00:21:28.700]  就是報信息的時候
[00:21:28.700 --> 00:21:31.700]  他真的很驚慌
[00:21:31.700 --> 00:21:33.700]  他也很懷疑
[00:21:33.700 --> 00:21:36.700]  但是經天使再詳細解釋
[00:21:36.700 --> 00:21:39.700]  他所要懷孕的原因
[00:21:39.700 --> 00:21:41.700]  是聖靈授人
[00:21:41.700 --> 00:21:44.700]  和懷孕的目的之後
[00:21:44.700 --> 00:21:49.700]  他就決定接受這個使命
[00:21:49.700 --> 00:21:51.700]  他接受使命之後
[00:21:51.700 --> 00:21:53.700]  他就已經預備好心
[00:21:53.700 --> 00:21:55.700]  有了心理準備
[00:21:55.700 --> 00:21:57.700]  他不再擔心
[00:21:57.700 --> 00:21:59.700]  不再驚慌
[00:21:59.700 --> 00:22:05.700]  他有勇氣去面對前面將會發生的事情
[00:22:05.700 --> 00:22:07.700]  他將一切
[00:22:07.700 --> 00:22:09.700]  你可以說他的生命
[00:22:09.700 --> 00:22:11.700]  或者將會帶來的困難
[00:22:11.700 --> 00:22:14.700]  將一切事情交在神的手裏
[00:22:14.700 --> 00:22:16.700]  他知道神掌管一切
[00:22:16.700 --> 00:22:18.700]  他只有信服
[00:22:18.700 --> 00:22:25.700]  預備好心
[00:22:25.700 --> 00:22:29.700]  他就能夠有勇氣面對前面將會遇到的困難
[00:22:29.700 --> 00:22:31.700]  我們再看約瑟
[00:22:31.700 --> 00:22:35.700]  他本來聽到消息之後
[00:22:35.700 --> 00:22:37.700]  也很不安
[00:22:37.700 --> 00:22:40.700]  害怕和懷疑
[00:22:40.700 --> 00:22:44.700]  在馬太福音一章二十節裏
[00:22:44.700 --> 00:22:49.700]  他在馬太福音一章二十節裏形容
[00:22:49.700 --> 00:22:53.700]  有失正思念者時
[00:22:53.700 --> 00:22:56.700]  有主的使者向他夢中顯現說
[00:22:56.700 --> 00:22:59.700]  大衛的子孫約瑟不要怕
[00:22:59.700 --> 00:23:02.700]  只管娶過你的妻子瑪利亞來
[00:23:02.700 --> 00:23:05.700]  因她所懷的恩是從聖靈來的
[00:23:05.700 --> 00:23:07.700]  有一節
[00:23:07.700 --> 00:23:09.700]  他將要生一個兒子
[00:23:09.700 --> 00:23:11.700]  你要給他起名叫耶穌
[00:23:11.700 --> 00:23:15.700]  因他要將自己的百姓從罪惡裏救出來
[00:23:15.700 --> 00:23:19.700]  我們看二十四節
[00:23:19.700 --> 00:23:20.700]  約瑟醒了
[00:23:20.700 --> 00:23:23.700]  起來就遵著主使者的吩咐
[00:23:23.700 --> 00:23:28.700]  把妻子娶過來
[00:23:28.700 --> 00:23:32.700]  約瑟他信服神的吩咐
[00:23:32.700 --> 00:23:34.700]  他的心也準備好了
[00:23:34.700 --> 00:23:38.700]  他就不再計較前面將會遇到的困難
[00:23:38.700 --> 00:23:41.700]  他有心理準備
[00:23:41.700 --> 00:23:46.700]  他有勇氣面對將會發生的事情
[00:23:46.700 --> 00:23:49.700]  所以從瑪利亞和約瑟
[00:23:49.700 --> 00:23:54.700]  他們已經預備好心的時候
[00:23:54.700 --> 00:23:58.700]  當他們遇到突然發生的事情的時候
[00:23:58.700 --> 00:24:02.700]  他們會有勇氣去面對
[00:24:02.700 --> 00:24:08.700]  比如當他們知道要奔波勞碌
[00:24:08.700 --> 00:24:10.700]  去報名上冊的時候
[00:24:10.700 --> 00:24:12.700]  沒問題
[00:24:12.700 --> 00:24:15.700]  當然這是一個辛苦的旅程
[00:24:15.700 --> 00:24:19.700]  但是他們有勇氣去面對
[00:24:19.700 --> 00:24:23.700]  當他們問了很多間客棧
[00:24:23.700 --> 00:24:26.700]  都沒有房間的時候
[00:24:26.700 --> 00:24:28.700]  是很困難的事
[00:24:28.700 --> 00:24:29.700]  會很失望的事
[00:24:29.700 --> 00:24:34.700]  但是他們也能夠泰然面對
[00:24:34.700 --> 00:24:38.700]  當沒有人幫忙接生
[00:24:38.700 --> 00:24:41.700]  他們也能夠泰然面對
[00:24:41.700 --> 00:24:44.700]  當然是不容易的事
[00:24:44.700 --> 00:24:49.700]  因為他們知道一切都是掌管在神的手裡
[00:24:49.700 --> 00:24:55.700]  他們深信神會看顧保守
[00:24:55.700 --> 00:24:58.700]  為主預備地方或為主預備心
[00:24:58.700 --> 00:25:04.700]  是指我們願意接受主的降臨
[00:25:04.700 --> 00:25:07.700]  我們可以看看另外一些人物
[00:25:07.700 --> 00:25:09.700]  比如希律王
[00:25:09.700 --> 00:25:11.700]  當時的希律王
[00:25:11.700 --> 00:25:16.700]  他沒有預備心來迎接救主的降臨
[00:25:16.700 --> 00:25:21.700]  相反他還想辦法去除滅救主
[00:25:21.700 --> 00:25:26.700]  其實希律當時有大病
[00:25:26.700 --> 00:25:28.700]  其實他沒多久就死了
[00:25:28.700 --> 00:25:30.700]  他有大病
[00:25:30.700 --> 00:25:33.700]  又是眾叛親離的時候
