
[00:00:00.000 --> 00:00:04.960]  這兩段經文一段是主耶穌復活前的經文
[00:09:07.640 --> 00:09:11.280]  但偏偏身邊某一個很重要的人
[00:09:11.280 --> 00:09:16.280]  還要是你很尊重很想得到他認同的人
[00:09:16.280 --> 00:09:18.200]  他高估你
[00:09:18.200 --> 00:09:20.040]  那下就完蛋了
[00:09:20.040 --> 00:09:22.200]  你這輩子都很大壓力
[00:09:22.200 --> 00:09:24.440]  你這輩子都會在壓力當中
[00:09:24.440 --> 00:09:26.480]  因為你被人高估了
[00:09:26.480 --> 00:09:32.120]  別人對你有一個不符合實際的高估
[00:09:32.120 --> 00:09:34.400]  這是很辛苦的
[00:09:34.400 --> 00:09:36.320]  另一種壓力來自於
[00:09:36.320 --> 00:09:39.760]  另一種高估就是你對你自己的高估
[00:09:39.760 --> 00:09:41.320]  別人沒有高估你
[00:09:41.320 --> 00:09:43.320]  你高估了自己
[00:09:43.320 --> 00:09:45.920]  這又是要命的
[00:09:45.920 --> 00:09:50.080]  又是一輩子壓到你勞苦擔重擔
[00:09:50.080 --> 00:09:51.720]  所以主耶穌給我們的應許很好
[00:09:51.720 --> 00:09:53.800]  主耶穌說你跟隨我
[00:09:53.800 --> 00:09:57.600]  主耶穌說我的擔子是輕散的
[00:09:57.600 --> 00:09:59.960]  我的壓是容易的
[00:09:59.960 --> 00:10:02.440]  因為我從來沒有高估過你
[00:10:02.440 --> 00:10:05.720]  有時候我們跟從主也會覺得很guilty
[00:10:05.720 --> 00:10:08.160]  阿神啊 我又讓你失望了
[00:10:08.160 --> 00:10:10.280]  主耶穌就說你想多了
[00:10:10.280 --> 00:10:13.040]  我從來沒有對你抱有任何的希望
[00:10:13.040 --> 00:10:14.240]  怎麼會失望呢
[00:10:14.240 --> 00:10:16.280]  我沒有高估過你
[00:10:16.280 --> 00:10:18.680]  我完全知道你有多弱
[00:10:18.680 --> 00:10:20.600]  有多weak
[00:10:20.600 --> 00:10:23.280]  你會跌到多少次我都計算了
[00:10:23.280 --> 00:10:27.520]  哪個時機跌到我以秒為精準計算
[00:10:27.520 --> 00:10:29.760]  沒有所謂高估這件事
[00:10:29.760 --> 00:10:31.200]  所以不要來到主耶穌面前
[00:10:31.200 --> 00:10:32.320]  哎呀 我讓你失望
[00:10:32.320 --> 00:10:33.600]  沒有這回事
[00:10:33.600 --> 00:10:37.480]  主耶穌從頭到尾都知道我們是怎樣的人
[00:10:37.480 --> 00:10:39.360]  我們是幾斤幾兩
[00:10:39.360 --> 00:10:40.840]  祂知道
[00:10:40.840 --> 00:10:45.160]  所以跟從主耶穌是一件最輕散的事
[00:10:45.160 --> 00:10:47.800]  跟從世界呢 壓力很大
[00:10:47.800 --> 00:10:49.880]  世界給你太多高估
[00:10:49.880 --> 00:10:51.160]  明明不是這樣的人
[00:10:51.160 --> 00:10:53.200]  你要扮成這樣的人
[00:10:53.200 --> 00:10:54.720]  你自己要對自己高估
[00:10:54.720 --> 00:10:55.880]  別人要對你高估
[00:10:55.880 --> 00:10:57.360]  公司老闆要對你高估
[00:10:57.360 --> 00:10:59.680]  各種的expectation
[00:10:59.680 --> 00:11:01.400]  主耶穌說你跟從我
[00:11:01.400 --> 00:11:03.880]  我的擔子輕散
[00:11:03.880 --> 00:11:04.920]  所以彼得就不知道
[00:11:04.920 --> 00:11:07.240]  所以他跟主耶穌吵
[00:11:07.240 --> 00:11:08.840]  如果一旦高估
[00:11:08.840 --> 00:11:10.320]  你會發覺很特別
[00:11:10.320 --> 00:11:12.360]  吹水這件事很有感染力
[00:11:12.360 --> 00:11:13.440]  所以不單止彼得說
[00:11:13.440 --> 00:11:15.880]  眾門徒也是這樣說
[00:11:15.880 --> 00:11:19.200]  所有人都認得主耶穌是錯的
[00:11:19.200 --> 00:11:20.440]  有時我們信主都是
[00:11:20.440 --> 00:11:21.600]  我們都認為
[00:11:21.600 --> 00:11:23.760]  不是太明白
[00:11:23.760 --> 00:11:26.000]  主原來明白我們有多軟弱
[00:11:26.000 --> 00:11:28.040]  所以我們有時會扮屬靈
[00:11:28.040 --> 00:11:30.080]  你知道教會扮屬靈很有感染力
[00:11:30.080 --> 00:11:32.320]  一個扮就下面那個跟著扮
[00:11:32.320 --> 00:11:34.400]  大家不知不覺
[00:11:34.400 --> 00:11:36.120]  整個教會 整個團契
[00:11:36.120 --> 00:11:38.280]  大家都假假地屬靈
[00:11:38.280 --> 00:11:40.280]  這個風氣就不好
[00:11:40.280 --> 00:11:41.880]  所以我喜歡會點教會
[00:11:41.880 --> 00:11:42.960]  會點教會有個風氣
[00:11:42.960 --> 00:11:43.960]  就是我們不扮
[00:11:43.960 --> 00:11:45.480]  我們真實
[00:11:45.480 --> 00:11:47.440]  我們有多軟弱就有多軟弱
[00:11:47.440 --> 00:11:48.880]  我們承認
[00:11:48.880 --> 00:11:50.720]  承認才是第一步
[00:11:50.720 --> 00:11:51.800]  因為如果不承認
[00:11:51.800 --> 00:11:54.880]  有個自大的宣告
[00:11:54.880 --> 00:11:57.600]  下一步你一定陷入一個陷阱
[00:11:57.600 --> 00:12:00.240]  就是你會缺乏警覺
[00:12:00.240 --> 00:12:01.560]  因為你覺得你行
[00:12:01.560 --> 00:12:03.760]  所以你就不會隨時
[00:12:03.760 --> 00:12:04.840]  realize
[00:12:04.840 --> 00:12:07.560]  警覺到我需要警醒祈禱
[00:12:07.560 --> 00:12:10.000]  你看到他們怎樣缺乏警覺
[00:12:10.000 --> 00:12:12.120]  二十六章三十八節
[00:12:12.120 --> 00:12:13.960]  說到主耶穌
[00:12:13.960 --> 00:12:15.960]  面對
[00:12:15.960 --> 00:12:17.240]  快要被捕
[00:12:17.240 --> 00:12:19.480]  快要被審判釘十架
[00:12:19.480 --> 00:12:21.240]  他一定要去到一個地方
[00:12:21.240 --> 00:12:22.760]  祈禱預備他的心
[00:12:22.760 --> 00:12:24.680]  迎接他人生當中
[00:12:24.680 --> 00:12:27.640]  最大一個的試探和挑戰
[00:12:27.640 --> 00:12:30.880]  在這段聖經他這樣說
[00:12:30.880 --> 00:12:33.560]  面對他們門徒
[00:12:33.560 --> 00:12:36.240]  因為他帶著原先十二個門徒
[00:12:36.240 --> 00:12:37.120]  一個離開了
[00:12:37.120 --> 00:12:37.880]  現在剩下十一個
[00:12:37.880 --> 00:12:38.880]  他帶上一個門徒
[00:12:38.880 --> 00:12:42.640]  你們陪我一起去柬嵐山祈禱
[00:12:42.640 --> 00:12:43.520]  如果你去過以色列
[00:12:43.520 --> 00:12:44.600]  你會知道柬嵐山
[00:12:44.600 --> 00:12:48.000]  就是耶路撒冷古城對面的山
[00:12:48.000 --> 00:12:51.440]  對面在祈禱看到釘十架的地方
[00:12:51.440 --> 00:12:53.720]  那條苦路你可以看到
[00:12:53.720 --> 00:12:55.440]  主耶穌說我要在那裡祈禱
[00:12:55.440 --> 00:12:56.760]  預備我的心
[00:12:56.760 --> 00:12:58.240]  然後十一個門徒
[00:12:58.240 --> 00:13:02.960]  就去到赫西瑪利園
[00:13:02.960 --> 00:13:04.400]  有一批他就放下
[00:13:04.400 --> 00:13:06.320]  然後其中有三個
[00:13:06.320 --> 00:13:07.520]  他最貼身的三個
[00:13:07.520 --> 00:13:10.720]  就是你們跟我去最深入的地方
[00:13:10.720 --> 00:13:11.720]  我們一起祈禱
[00:13:11.720 --> 00:13:12.560]  你陪著我
[00:13:12.560 --> 00:13:14.800]  於是對他們說
[00:13:14.800 --> 00:13:17.960]  我心裡甚是憂傷
[00:13:17.960 --> 00:13:19.880]  幾乎要死
[00:13:19.880 --> 00:13:21.880]  你們在這裡等候
[00:13:21.880 --> 00:13:24.880]  和我一同警醒
[00:13:24.880 --> 00:13:27.480]  這段經文很特別
[00:13:27.480 --> 00:13:30.200]  這段經文說到主耶穌
[00:13:30.200 --> 00:13:33.840]  在祂面對人生最大的挑戰
[00:13:33.840 --> 00:13:35.720]  將要釘十架的時候
[00:13:35.720 --> 00:13:37.720]  祂是很警醒祈禱
[00:13:37.720 --> 00:13:41.800]  祂的警醒和門徒的表現
[00:13:41.800 --> 00:13:44.440]  是形成很強烈的對比
[00:13:44.440 --> 00:13:46.160]  我們看看主耶穌怎樣警醒
[00:13:46.160 --> 00:13:47.200]  祂做了三件事
[00:13:47.200 --> 00:13:48.840]  第一件事就是
[00:13:48.840 --> 00:13:51.160]  當主耶穌將要面對被捕
[00:13:51.160 --> 00:13:52.880]  審判釘十架的時候
[00:13:52.880 --> 00:13:54.560]  祂第一件事不是祈禱
[00:13:54.560 --> 00:13:55.600]  第三才是祈禱
[00:13:55.600 --> 00:13:56.800]  祂第一件事
[00:13:56.800 --> 00:14:02.280]  祂是先主動要求門徒陪伴
[00:14:02.280 --> 00:14:07.040]  所以教會和小組為何重要呢
[00:14:07.040 --> 00:14:09.320]  因為每一個人走這條路
[00:14:09.320 --> 00:14:13.480]  都要一些很親密的弟兄姊妹陪伴
[00:14:13.480 --> 00:14:14.880]  主耶穌也需要
[00:14:14.880 --> 00:14:16.920]  主耶穌不是說我獨自面對
[00:14:16.920 --> 00:14:19.200]  主耶穌說你們陪我一起
[00:14:19.200 --> 00:14:21.280]  陪我一起警醒
[00:14:21.280 --> 00:14:23.760]  還要找那三個出來
[00:14:23.760 --> 00:14:26.040]  那三個當然是核心
[00:14:26.040 --> 00:14:28.680]  所以最好我也為你祈禱
[00:14:28.680 --> 00:14:30.480]  希望你在小組
[00:14:30.480 --> 00:14:33.240]  也有兩三個是和你最親密的
[00:14:33.240 --> 00:14:35.600]  個個都親密就沒什麼可能
[00:14:35.600 --> 00:14:38.240]  小組一定有一些人是頂心頂肺的
[00:14:38.240 --> 00:14:42.680]  那些人神就鍛鍊你忍耐
[00:14:42.680 --> 00:14:44.440]  但總有一些合適的
[00:14:44.440 --> 00:14:46.040]  我相信小組
[00:14:46.040 --> 00:14:49.160]  你找到兩三個是最談得來的
[00:14:49.160 --> 00:14:50.000]  你們需要
[00:14:50.000 --> 00:14:51.200]  主耶穌也是
[00:14:51.200 --> 00:14:53.400]  因為主耶穌是選那兩三個
[00:14:53.400 --> 00:14:55.160]  才肯和祂傾心吐熱
[00:14:55.160 --> 00:14:56.880]  說心裏面的說話
[00:14:56.880 --> 00:14:58.360]  一些感受
[00:14:58.360 --> 00:15:01.400]  你很難想像主耶穌說得出這句話
[00:15:01.400 --> 00:15:06.000]  主耶穌真的把心裏面最負面的情緒
[00:15:06.000 --> 00:15:09.360]  都分享給祂最信得過的那三個
[00:15:09.360 --> 00:15:12.360]  祂說我心裏面甚是憂傷
[00:15:12.360 --> 00:15:15.320]  幾乎要死
[00:15:15.320 --> 00:15:17.480]  你知道有時候在小組很少聽到
[00:15:17.480 --> 00:15:20.640]  有人和你分享這麼深奧的事情
[00:15:20.640 --> 00:15:22.680]  小組有時候不熟的時候
[00:15:22.680 --> 00:15:24.240]  你好我好
[00:15:24.240 --> 00:15:25.840]  有時候遇到什麼困難
[00:15:25.840 --> 00:15:27.600]  自己回家躲起來
[00:15:27.600 --> 00:15:29.680]  舔一下傷口
[00:15:29.680 --> 00:15:31.000]  小組的人問你怎樣
[00:15:31.000 --> 00:15:31.720]  你說沒事沒事
[00:15:31.720 --> 00:15:32.560]  我信心很強
[00:15:32.560 --> 00:15:33.520]  我行就行
[00:15:33.520 --> 00:15:35.520]  感謝神很有恩典
[00:15:35.520 --> 00:15:37.800]  你從來沒有和一個信得過的人
[00:15:37.800 --> 00:15:40.240]  分享過你內心的苦處
[00:15:40.240 --> 00:15:44.160]  但主耶穌真的夠膽和他們分享感受
[00:15:44.160 --> 00:15:46.040]  我的心甚是憂愁
[00:15:46.040 --> 00:15:48.080]  幾乎要死
[00:15:48.080 --> 00:15:49.360]  主耶穌都這樣分享
[00:15:49.360 --> 00:15:52.000]  我和你就更加不怕分享
[00:15:52.000 --> 00:15:53.720]  有時候你真的憂傷
[00:15:53.720 --> 00:15:56.440]  就和你很信得過的弟兄姊妹
[00:15:56.440 --> 00:15:57.280]  約他出來喝一杯
[00:15:57.280 --> 00:15:59.960]  跟他說我甚是憂愁
[00:15:59.960 --> 00:16:01.840]  幾乎想死
[00:16:01.840 --> 00:16:04.080]  第三 主耶穌先祈禱
[00:16:04.080 --> 00:16:04.880]  第三就是祈禱
[00:16:04.880 --> 00:16:06.520]  我們看主耶穌怎樣祈禱
[00:16:06.520 --> 00:16:08.680]  26章39節
[00:16:08.680 --> 00:16:10.720]  祂就稍往前走
[00:16:10.720 --> 00:16:11.560]  伏伏在地
[00:16:11.560 --> 00:16:12.680]  祈禱說
[00:16:12.680 --> 00:16:14.120]  我父啊
[00:16:14.120 --> 00:16:15.440]  倘若可行
[00:16:15.440 --> 00:16:18.000]  求你叫這杯離開我
[00:16:18.000 --> 00:16:20.720]  然而不要照我的意思
[00:16:20.720 --> 00:16:23.800]  只要照你的意思
[00:16:23.800 --> 00:16:24.600]  40節
[00:16:24.600 --> 00:16:26.680]  來到門徒那裡
[00:16:26.680 --> 00:16:28.840]  見他們睡著了
[00:16:28.840 --> 00:16:30.360]  幾講而起
[00:16:30.360 --> 00:16:32.520]  就對彼得說
[00:16:32.520 --> 00:16:33.440]  怎樣
[00:16:33.440 --> 00:16:36.800]  你不能和我警醒片刻
[00:16:36.800 --> 00:16:38.120]  所以和主耶穌的警醒
[00:16:38.120 --> 00:16:40.520]  門徒的表現是完全相反的
[00:16:40.520 --> 00:16:41.720]  睡著了
[00:16:41.720 --> 00:16:44.000]  我想提一提
[00:16:44.000 --> 00:16:47.480]  我上次聽Vic Warren分享一篇講道
[00:16:47.480 --> 00:16:48.400]  他都說
[00:16:48.400 --> 00:16:49.880]  他有他自己的小組
[00:16:49.880 --> 00:16:51.920]  每個人都需要小組
[00:16:51.920 --> 00:16:54.920]  聖經形容
[00:16:54.920 --> 00:16:56.840]  教會就像一個羊圈一樣
[00:16:56.840 --> 00:16:58.160]  裡面有很多羊
[00:16:58.160 --> 00:17:01.840]  因為我察覺到自己有多軟弱
[00:17:01.840 --> 00:17:03.280]  有多危險
[00:17:03.280 --> 00:17:04.760]  所以我一進到羊圈
[00:17:04.760 --> 00:17:05.960]  我有個習慣
[00:17:05.960 --> 00:17:07.320]  如果是那隻羊
[00:17:07.320 --> 00:17:09.080]  我的做法是
[00:17:09.080 --> 00:17:10.600]  馬上就
[00:17:10.600 --> 00:17:12.320]  拜託姐姐
[00:17:12.320 --> 00:17:15.080]  我就會不斷地逼
[00:17:15.080 --> 00:17:16.800]  逼到大目人身邊
[00:17:16.800 --> 00:17:18.520]  我就覺得很有安全感
