
[00:00:00.000 --> 00:00:03.000]  徐立毅書第二章十九至十四節
[00:13:01.000 --> 00:13:06.000]  所設計的婚姻和家庭的制度
[00:13:06.000 --> 00:13:10.000]  已經被各方面的人攻擊
[00:13:10.000 --> 00:13:16.000]  要廢除這種家庭婚姻的制度
[00:13:16.000 --> 00:13:22.000]  如果沒有神所設計的家庭制度的時候
[00:13:22.000 --> 00:13:27.000]  這個世界會因為我們的小朋友
[00:13:27.000 --> 00:13:32.000]  我們的年輕人得不到適切的栽培
[00:13:32.000 --> 00:13:37.000]  而崩潰
[00:13:37.000 --> 00:13:40.000]  所以現在我們有這樣的危機
[00:13:40.000 --> 00:13:42.000]  我們作為基督徒
[00:13:42.000 --> 00:13:44.000]  要成為世界的光
[00:13:44.000 --> 00:13:47.000]  我們需要留意這一點
[00:13:47.000 --> 00:13:49.000]  就是提摩太太的家庭背景
[00:13:49.000 --> 00:13:52.000]  很適切地栽培她
[00:13:52.000 --> 00:13:56.000]  神為她設計的
[00:13:56.000 --> 00:14:01.000]  但今天人不會這樣看
[00:14:01.000 --> 00:14:03.000]  不覺得家庭重要
[00:14:03.000 --> 00:14:06.000]  不覺得婚姻是重要的
[00:14:06.000 --> 00:14:08.000]  我們應該將它廢除
[00:14:08.000 --> 00:14:16.000]  所謂在現代的人來說
[00:14:16.000 --> 00:14:19.000]  道德教育
[00:14:19.000 --> 00:14:21.000]  教育小朋友
[00:14:21.000 --> 00:14:24.000]  讓他生命有成長
[00:14:24.000 --> 00:14:28.000]  這是學校的責任
[00:14:28.000 --> 00:14:31.000]  這是教會的責任
[00:14:31.000 --> 00:14:35.000]  所以父母說我很忙
[00:14:35.000 --> 00:14:37.000]  很忙就說小朋友要教
[00:14:37.000 --> 00:14:40.000]  我沒有時間教他
[00:14:40.000 --> 00:14:41.000]  很多父母今天
[00:14:41.000 --> 00:14:46.000]  我知道上班都是晚上八點、九點、十點
[00:14:46.000 --> 00:14:49.000]  十一點才回來
[00:14:49.000 --> 00:14:51.000]  小朋友又做功課
[00:14:51.000 --> 00:14:55.000]  做到十一、二點
[00:14:55.000 --> 00:15:03.000]  哪裡有父母和小朋友之間的來往交通
[00:15:03.000 --> 00:15:08.000]  怎樣來教導他,怎樣做人
[00:15:08.000 --> 00:15:12.000]  社會,整個社會的情況
[00:15:12.000 --> 00:15:16.000]  不容許父母這樣做
[00:15:16.000 --> 00:15:18.000]  所以父母也很樂於
[00:15:18.000 --> 00:15:21.000]  將教養子女的責任
[00:15:21.000 --> 00:15:25.000]  推卸給學校
[00:15:25.000 --> 00:15:36.000]  推卸給今天的教會
[00:15:36.000 --> 00:15:39.000]  但聖經很清楚告訴我們
[00:15:39.000 --> 00:15:42.000]  教養子女最終的責任
[00:15:42.000 --> 00:15:45.000]  我時時說,不是我說的
[00:15:45.000 --> 00:15:48.000]  而是我說的,是聖經
[00:15:48.000 --> 00:15:51.000]  教養子女最終的責任
[00:15:51.000 --> 00:15:55.000]  在父母的身上
[00:15:55.000 --> 00:15:59.000]  我們不能夠推卸這個責任
[00:15:59.000 --> 00:16:03.000]  整個社會都在推卸這個責任
[00:16:03.000 --> 00:16:05.000]  所以這是可惜的
[00:16:05.000 --> 00:16:08.000]  我們要在這個世界做炎做光
[00:16:08.000 --> 00:16:11.000]  我們需要留意的
[00:16:11.000 --> 00:16:18.000]  學校和教會只是協助我們做父母的
[00:16:18.000 --> 00:16:23.000]  來管教我們的兒女,協助而已
[00:16:23.000 --> 00:16:25.000]  所以有時我們見到
[00:16:25.000 --> 00:16:30.000]  身分仔出問題
[00:16:30.000 --> 00:16:32.000]  做父母又怎樣呢?
[00:16:32.000 --> 00:16:34.000]  將他帶來教會
[00:16:34.000 --> 00:16:38.000]  喂,你們教會為何將我的身分仔弄成這樣
[00:16:38.000 --> 00:16:42.000]  他做了壞事
[00:16:42.000 --> 00:16:45.000]  你教會有責任嗎?
[00:16:45.000 --> 00:16:48.000]  因為我將我的身分仔交給你
[00:16:48.000 --> 00:16:51.000]  你為何將他教成這樣
[00:16:51.000 --> 00:16:56.000]  父母可以來跟教會有交通
[00:16:56.000 --> 00:17:01.000]  但是你叫教會
[00:17:01.000 --> 00:17:06.000]  喂,你不對,你沒有教好我的身分仔
[00:17:06.000 --> 00:17:08.000]  父母不應該這樣做
[00:17:08.000 --> 00:17:10.000]  父母應該先問自己
[00:17:10.000 --> 00:17:13.000]  喂,身分仔做壞事
[00:17:13.000 --> 00:17:17.000]  這個我有責任
[00:17:17.000 --> 00:17:19.000]  我有責任
[00:17:19.000 --> 00:17:26.000]  然後才去跟教會溝通一下
[00:17:26.000 --> 00:17:28.000]  我們需要學習一件事
[00:17:28.000 --> 00:17:32.000]  作為父母,神將兒女給過我
[00:17:32.000 --> 00:17:37.000]  我有最終的責任去教好他
[00:17:37.000 --> 00:17:42.000]  叫他成為神所合用的年青人
[00:17:42.000 --> 00:17:45.000]  好像提夢太一樣
[00:17:45.000 --> 00:17:48.000]  我有這樣的責任
[00:17:48.000 --> 00:17:50.000]  今天我們不是
[00:17:50.000 --> 00:17:55.000]  如果身分仔根本沒有時間給我教他
[00:17:55.000 --> 00:18:00.000]  他做功課都做到九點、十點、十一點
[00:18:00.000 --> 00:18:02.000]  如果他有時間的時候
[00:18:02.000 --> 00:18:05.000]  週末,我又沒有時間
[00:18:05.000 --> 00:18:07.000]  我有上班,我要工作
[00:18:07.000 --> 00:18:09.000]  結果我們怎樣做呢?
[00:18:09.000 --> 00:18:12.000]  就交給傭人
[00:18:12.000 --> 00:18:19.000]  傭人去看管他,教他
[00:18:19.000 --> 00:18:22.000]  這個很可惜
[00:18:22.000 --> 00:18:29.000]  傭人的責任不是來管教你的兒女
[00:18:29.000 --> 00:18:38.000]  如果我再沒有傭人在這方面做到好的功夫
[00:18:38.000 --> 00:18:43.000]  我就買個電腦給他,買個手機給他
[00:18:43.000 --> 00:18:51.000]  讓他在手機,在電腦那裡去學習怎樣做人
[00:18:51.000 --> 00:18:57.000]  在他的群組那裡,他有很多朋友可以幫助他
[00:18:57.000 --> 00:19:01.000]  所以他不會亂走去學壞
[00:19:01.000 --> 00:19:07.000]  他就在家裡,有電腦,有手機
[00:19:07.000 --> 00:19:09.000]  去幫助他成長
[00:19:09.000 --> 00:19:13.000]  這個都是錯誤的觀念
[00:19:13.000 --> 00:19:16.000]  我們不是說有個手機,有個電腦
[00:19:16.000 --> 00:19:18.000]  給他身分仔
[00:19:18.000 --> 00:19:23.000]  有很多好的東西是透過現代的科技
[00:19:23.000 --> 00:19:27.000]  幫助到我們的身分仔
[00:19:27.000 --> 00:19:33.000]  但是仍要記得,最終教養子女的責任
[00:19:33.000 --> 00:19:37.000]  是在父母的身上
[00:19:37.000 --> 00:19:42.000]  好似羅爾好似有危機一樣
[00:19:42.000 --> 00:19:49.000]  讓提摩塔成為保羅一個好的童工
[00:19:49.000 --> 00:19:53.000]  好似提摩塔一樣
[00:19:53.000 --> 00:19:58.000]  他有猶太人的祖母和母親
[00:19:58.000 --> 00:20:03.000]  成為他生命的栽培者
[00:20:03.000 --> 00:20:06.000]  何等的寶貴
[00:20:06.000 --> 00:20:12.000]  我想讓大家知道,今天西方的社會
[00:20:12.000 --> 00:20:15.000]  和我們亞洲的社會
[00:20:15.000 --> 00:20:18.000]  對婚姻家庭的看法
[00:20:18.000 --> 00:20:22.000]  已經有一個很大的轉變
[00:20:22.000 --> 00:20:27.000]  這個趨勢是我們作為基督徒特別要留意的
[00:20:27.000 --> 00:20:31.000]  因為我們是世界的炎,世界的光
[00:20:31.000 --> 00:20:34.000]  我們要帶領世界的人
[00:20:34.000 --> 00:20:38.000]  在婚姻,在家庭上面
[00:20:38.000 --> 00:20:41.000]  我們要帶領這個潮流
[00:20:41.000 --> 00:20:44.000]  不是被潮流帶領我們
[00:20:44.000 --> 00:20:52.000]  這個時候我們要知道今天的婚姻家庭的潮流是怎樣的
[00:20:52.000 --> 00:20:54.000]  在西方的文化來說
[00:20:54.000 --> 00:20:58.000]  我們是進入所謂後現代的文化裏面
[00:20:58.000 --> 00:21:01.000]  在後現代的文化裏面
[00:21:01.000 --> 00:21:07.000]  我們看到傳統的婚姻和家庭的制度
[00:21:07.000 --> 00:21:12.000]  已經不再被尊重和佔領
[00:21:12.000 --> 00:21:15.000]  即是聖經裏面
[00:21:15.000 --> 00:21:19.000]  神起初造世界之後造人
[00:21:19.000 --> 00:21:26.000]  為人的需要設立的婚姻和家庭的制度
[00:21:26.000 --> 00:21:34.000]  很多今天行走在這個社會文化潮流的尖端的人說
[00:21:34.000 --> 00:21:40.000]  取消它不好的,危害我們的健康的
[00:21:40.000 --> 00:21:44.000]  我們要設立另類的婚姻
[00:21:44.000 --> 00:21:49.000]  另類的所謂的家庭的制度
[00:21:49.000 --> 00:21:54.000]  所以我們看到傳統的西方
[00:21:54.000 --> 00:21:59.000]  或者說聖經的婚姻和家庭的制度
[00:21:59.000 --> 00:22:16.000]  已經被西方的傳媒和學者認為是應該被取消了
[00:22:16.000 --> 00:22:21.000]  所以他們預言這個傳統的婚姻和家庭的制度
[00:22:21.000 --> 00:22:24.000]  很快就會崩潰
[00:22:24.000 --> 00:22:28.000]  在幼稚園的教科書裏面
[00:22:28.000 --> 00:22:31.000]  他們這樣教導小孩子
[00:22:31.000 --> 00:22:35.000]  要設立一些離異的家庭
[00:22:35.000 --> 00:22:37.000]  離了婚的家庭
[00:22:37.000 --> 00:22:42.000]  離了婚的家庭就不是有爸爸有媽媽
[00:22:42.000 --> 00:22:48.000]  有時是爸爸失蹤,有時是媽媽失蹤
[00:22:48.000 --> 00:22:52.000]  所以他們在課本裏面怎樣教導呢?
[00:22:52.000 --> 00:22:59.000]  有些小朋友認識自己的父母
[00:22:59.000 --> 00:23:04.000]  有些不知道父母是誰
[00:23:04.000 --> 00:23:08.000]  有些小朋友的父母在家裏
[00:23:08.000 --> 00:23:11.000]  有些不在家裏
[00:23:11.000 --> 00:23:16.000]  你永遠都見不到你的父親
[00:23:16.000 --> 00:23:23.000]  你說這樣的情況是可接納的,是正常的
[00:23:23.000 --> 00:23:30.000]  小學的教科書告訴小朋友
[00:23:30.000 --> 00:23:37.000]  單親的家庭是無可厚非的家庭現象
[00:23:37.000 --> 00:23:39.000]  在大學的教科書裏面
[00:23:39.000 --> 00:23:47.000]  婚姻對人的精神健康是有損害的
[00:23:47.000 --> 00:23:53.000]  所以傳統的婚姻制度是不要得的
[00:23:53.000 --> 00:23:58.000]  一個叫Shir Haid的專家
[00:23:58.000 --> 00:24:01.000]  在他的研究裏面
[00:24:01.000 --> 00:24:08.000]  認為家庭制度的崩潰是一件好事
[00:24:08.000 --> 00:24:13.000]  因為傳統的婚姻制度
[00:24:13.000 --> 00:24:19.000]  有一種制約性
[00:24:19.000 --> 00:24:27.000]  叫我們在這種制約性的角色裏面
[00:24:27.000 --> 00:24:34.000]  被規範而得不到自由
[00:24:34.000 --> 00:24:37.000]  如果你跟隨傳統的婚姻制度
[00:24:37.000 --> 00:24:41.000]  你沒有自由
[00:24:41.000 --> 00:24:43.000]  所以這是不好的
[00:24:43.000 --> 00:24:48.000]  所以應該廢除
[00:24:48.000 --> 00:24:53.000]  但同時我們很感謝神
[00:24:53.000 --> 00:24:57.000]  很多做社會的研究
[00:24:57.000 --> 00:25:01.000]  很多做婚姻家庭研究的
[00:25:01.000 --> 00:25:08.000]  他們發現了一些我們必須留意的事
[00:25:08.000 --> 00:25:18.000]  他們看到社會接受很嚴重的破壞
[00:25:18.000 --> 00:25:22.000]  是因為婚姻被破壞
[00:25:22.000 --> 00:25:28.000]  是因為家庭被破壞
[00:25:28.000 --> 00:25:31.000]  譬如在經濟方面
[00:25:31.000 --> 00:25:38.000]  一半的單親母親生活在貧窮線之下
[00:25:38.000 --> 00:25:42.000]  來自單親家庭的兒女
[00:25:42.000 --> 00:25:46.000]  生活在貧窮環境的機會
[00:25:46.000 --> 00:25:51.000]  比其他單親高出五倍
[00:25:51.000 --> 00:25:58.000]  對不起是六倍
[00:25:58.000 --> 00:26:00.000]  他們的研究從另一個角度
[00:26:00.000 --> 00:26:06.000]  就是犯法濫用藥物方面
[00:26:06.000 --> 00:26:12.000]  百分之六十的強姦犯來自沒有父親的家庭
[00:26:12.000 --> 00:26:20.000]  百分之七十二的年輕殺人犯來自沒有父親的家庭
[00:26:20.000 --> 00:26:30.000]  百分之七十長期囚犯來自沒有父親的家庭
[00:26:30.000 --> 00:26:36.000]  離婚的人患有精神病的機會是偏高的
[00:26:36.000 --> 00:26:40.000]  離婚後十年的夫婦之中
[00:26:40.000 --> 00:26:47.000]  有三分之二仍然有經濟上的困難
[00:26:47.000 --> 00:26:55.000]  以及容易患有抑鬱症
[00:26:55.000 --> 00:27:05.000]  離婚的男士死於心臟病、中風、高血壓和癌症的可能性
[00:27:05.000 --> 00:27:12.000]  比結婚的男士高出兩倍
[00:27:12.000 --> 00:27:15.000]  對離婚的婦人而言
[00:27:15.000 --> 00:27:22.000]  每年生活和意外受傷的可能性
[00:27:22.000 --> 00:27:29.000]  比結婚的婦女高出百分之五十
[00:27:29.000 --> 00:27:32.000]  死於各類型的癌症的機會
[00:27:32.000 --> 00:27:38.000]  比已婚的婦人高出兩至三倍
[00:27:38.000 --> 00:27:41.000]  這是做社會研究的人
[00:27:41.000 --> 00:27:48.000]  他們在一些離異的單親家庭裏面所做的研究
[00:27:48.000 --> 00:27:56.000]  很多年的研究所得出來的結果
[00:27:56.000 --> 00:28:02.000]  所以美國國家醫療健康研究中心的主席
[00:28:02.000 --> 00:28:04.000]  David Larson
[00:28:04.000 --> 00:28:07.000]  他是基督徒
[00:28:07.000 --> 00:28:09.000]  他做一個總結的時候
[00:28:09.000 --> 00:28:16.000]  他說離婚對人在健康上的影響
[00:28:16.000 --> 00:28:18.000]  是非常巨大的
[00:28:18.000 --> 00:28:29.000]  就好像一個人開始吸食每日兩包香煙
[00:28:29.000 --> 00:28:32.000]  那個損害這麼大
[00:28:32.000 --> 00:28:44.000]  這只是我們人類能夠明白的一個比較
[00:28:44.000 --> 00:28:48.000]  這個就是西方的社會
[00:28:48.000 --> 00:28:50.000]  他們的矛盾
[00:28:50.000 --> 00:28:55.000]  一方面他們的傳統婚姻家庭制度不好
[00:28:55.000 --> 00:28:57.000]  同時他們發現
[00:28:57.000 --> 00:29:04.000]  如果你廢除之後對人身體健康精神健康
[00:29:04.000 --> 00:29:07.000]  損害都是大的
[00:29:07.000 --> 00:29:12.000]  對整個社會的損害都是大的
[00:29:12.000 --> 00:29:18.000]  亞洲人又怎樣看今天的婚姻呢?
[00:29:18.000 --> 00:29:26.000]  特別日本人提倡一種新的男女結合的形式
