
[00:00:00.000 --> 00:00:04.000]  瑪利亞的訟詞第一句
[00:07:18.000 --> 00:07:22.000]  可以有多一點時間照顧妹夫
[00:07:22.000 --> 00:07:24.000]  感恩就是說
[00:07:24.000 --> 00:07:27.000]  他們已經信主多年
[00:07:27.000 --> 00:07:29.000]  終然要離世
[00:07:29.000 --> 00:07:31.000]  他們肯定
[00:07:31.000 --> 00:07:36.000]  她肯定會安息在主懷裏面
[00:07:36.000 --> 00:07:39.000]  她有永生的盼望
[00:07:39.000 --> 00:07:41.000]  我也聽到她說
[00:07:41.000 --> 00:07:44.000]  就是死都要面對
[00:07:44.000 --> 00:07:47.000]  當時她也有一些心理準備
[00:07:47.000 --> 00:07:49.000]  竟然會難過
[00:07:49.000 --> 00:07:52.000]  會不捨得親人
[00:07:52.000 --> 00:07:55.000]  神在八月中
[00:07:55.000 --> 00:07:57.000]  讓我看到亞各書一章
[00:07:57.000 --> 00:08:00.000]  六至八節的經文
[00:08:00.000 --> 00:08:02.000]  祂說只要憑著信心求
[00:08:02.000 --> 00:08:04.000]  一點不疑惑
[00:08:04.000 --> 00:08:08.000]  因為那疑惑的人就像海中的波浪
[00:08:08.000 --> 00:08:11.000]  被風吹動翻騰
[00:08:11.000 --> 00:08:15.000]  這樣的人不要想和主那裏得甚麼
[00:08:15.000 --> 00:08:19.000]  心懷異議的人再聽一切所行的路上
[00:08:19.000 --> 00:08:22.000]  都沒有定見
[00:08:22.000 --> 00:08:26.000]  當時還不知道妹夫的事
[00:08:26.000 --> 00:08:28.000]  這段經文提醒我
[00:08:28.000 --> 00:08:31.000]  用信心向神祈求
[00:08:31.000 --> 00:08:35.000]  其後知道妹夫的病情
[00:08:35.000 --> 00:08:39.000]  也教我用信心向神祈求
[00:08:39.000 --> 00:08:44.000]  求神按著她的心意去幫助妹夫
[00:08:44.000 --> 00:08:49.000]  如果祂願意去醫治她
[00:08:49.000 --> 00:08:52.000]  妹夫決定接受化療
[00:08:52.000 --> 00:08:55.000]  經過兩個多月的治療
[00:08:55.000 --> 00:08:57.000]  在11月16日
[00:08:57.000 --> 00:08:59.000]  有一個報告
[00:08:59.000 --> 00:09:01.000]  她覆診的時候
[00:09:01.000 --> 00:09:03.000]  顯示她的癌指數
[00:09:03.000 --> 00:09:07.000]  由1500降到650
[00:09:07.000 --> 00:09:09.000]  減少了一倍又多
[00:09:09.000 --> 00:09:13.000]  這實在是對她最好的生日禮物
[00:09:13.000 --> 00:09:17.000]  因為11月17日是她的生日
[00:09:17.000 --> 00:09:19.000]  我就是這樣回應她
[00:09:19.000 --> 00:09:23.000]  我說很感謝神
[00:09:23.000 --> 00:09:25.000]  在12月10日
[00:09:25.000 --> 00:09:27.000]  另一個報告顯示
[00:09:27.000 --> 00:09:32.000]  她的癌指數由650降到315
[00:09:32.000 --> 00:09:38.000]  肺癮由結實到鬆散
[00:09:38.000 --> 00:09:42.000]  很多謝弟兄姊妹關心和代禱
[00:09:42.000 --> 00:09:44.000]  很多謝神的憐憫
[00:09:44.000 --> 00:09:49.000]  我們一起去見證神的恩典
[00:09:49.000 --> 00:09:51.000]  我們認識了主之後
[00:09:51.000 --> 00:09:54.000]  生命是有逆轉
[00:09:54.000 --> 00:09:56.000]  是由沒有盼望
[00:09:56.000 --> 00:10:00.000]  成為得著永生的盼望
[00:10:00.000 --> 00:10:05.000]  就算這次神不去醫治妹夫
[00:10:05.000 --> 00:10:11.000]  其實祂知道自己已經有永生的盼望
[00:10:11.000 --> 00:10:13.000]  我們有盼望
[00:10:13.000 --> 00:10:18.000]  全是神的憐憫和祂的揀選
[00:10:18.000 --> 00:10:20.000]  神對人的憐憫
[00:10:20.000 --> 00:10:26.000]  是基於祂和祂的子民之間的納約的關係
[00:10:26.000 --> 00:10:28.000]  在50節
[00:10:28.000 --> 00:10:31.000]  祂說祂憐憫敬畏祂的人
[00:10:31.000 --> 00:10:34.000]  直到世世代代
[00:10:34.000 --> 00:10:39.000]  這裡說到神的慈愛多麼豐厚
[00:10:39.000 --> 00:10:42.000]  祂說直到世世代代
[00:10:42.000 --> 00:10:46.000]  但是要敬畏祂的人的對象
[00:10:46.000 --> 00:10:50.000]  就是那些對神忠心的兒女
[00:10:50.000 --> 00:10:54.000]  敬拜神遵行祂心意的人
[00:10:54.000 --> 00:10:58.000]  在51節的經文
[00:10:58.000 --> 00:11:03.000]  是說到祂用蚌臂施展大能
[00:11:03.000 --> 00:11:06.000]  那狂傲的人正心裡妄想
[00:11:06.000 --> 00:11:10.000]  就被祂趕散了
[00:11:10.000 --> 00:11:13.000]  這節經文解釋了瑪利亞
[00:11:13.000 --> 00:11:15.000]  她如何去蒙恩
[00:11:15.000 --> 00:11:17.000]  有什麼原因
[00:11:17.000 --> 00:11:19.000]  另一方面
[00:11:19.000 --> 00:11:27.000]  上文對瑪利亞個人遭遇的討論
[00:11:27.000 --> 00:11:32.000]  還有下文說到以色列蒙拯救
[00:11:32.000 --> 00:11:35.000]  瑪利亞強調上帝的蚌臂
[00:11:35.000 --> 00:11:38.000]  祂的大能
[00:11:38.000 --> 00:11:41.000]  原來詩篇89篇
[00:11:41.000 --> 00:11:44.000]  就是這一節的背景
[00:11:44.000 --> 00:11:48.000]  詩人稱頌神的大能
[00:11:48.000 --> 00:11:52.000]  在詩篇89篇的四節說
[00:11:52.000 --> 00:11:56.000]  祢打碎了狂妄的人
[00:11:56.000 --> 00:11:58.000]  祢用有能的蚌臂
[00:11:58.000 --> 00:12:01.000]  打散了祢的仇敵
[00:12:01.000 --> 00:12:04.000]  這篇詩說到上帝
[00:12:04.000 --> 00:12:08.000]  對大衛的應許
[00:12:08.000 --> 00:12:13.000]  在詩篇89篇的四節說
[00:12:13.000 --> 00:12:16.000]  我的信實和我的慈愛
[00:12:16.000 --> 00:12:18.000]  要與他同在
[00:12:18.000 --> 00:12:21.000]  即是與大衛
[00:12:21.000 --> 00:12:23.000]  瑪利亞這個重詞是表達到
[00:12:23.000 --> 00:12:28.000]  神對大衛的應許要承傳
[00:12:28.000 --> 00:12:31.000]  如果沒有神的幫助
[00:12:31.000 --> 00:12:35.000]  我們沒有辦法去承擔一些屬靈的事情
[00:12:35.000 --> 00:12:38.000]  或者神給我們的差事
[00:12:38.000 --> 00:12:43.000]  神的能力是超過我們的工作
[00:12:43.000 --> 00:12:46.000]  我們所能夠做到的
[00:12:46.000 --> 00:12:49.000]  是超過我們所預期的
[00:12:49.000 --> 00:12:54.000]  正如在我們大樓維修的事情上
[00:12:54.000 --> 00:12:57.000]  我們都是實在看到神的靈
[00:12:57.000 --> 00:13:00.000]  去感動弟兄姊妹
[00:13:00.000 --> 00:13:05.000]  樂意來參與商量交流
[00:13:05.000 --> 00:13:10.000]  到底怎樣去維修好呢
[00:13:10.000 --> 00:13:12.000]  也有一班籌委
[00:13:12.000 --> 00:13:16.000]  有五餅二魚一班的弟兄姊妹
[00:13:16.000 --> 00:13:20.000]  眾弟兄姊妹參與步行籌款
[00:13:20.000 --> 00:13:22.000]  個別按著感動
[00:13:22.000 --> 00:13:29.000]  來在金錢、時間、禱告裏去支持
[00:13:29.000 --> 00:13:32.000]  大概一年多的時間
[00:13:32.000 --> 00:13:34.000]  如果大家留意到
[00:13:34.000 --> 00:13:37.000]  我們的款項
[00:13:37.000 --> 00:13:40.000]  如果不計那些步行籌款
[00:13:40.000 --> 00:13:45.000]  有五百八十五萬多的款項
[00:13:45.000 --> 00:13:49.000]  這個真的超過我們的預期
[00:13:49.000 --> 00:13:53.000]  這個一定是神的大能
[00:13:53.000 --> 00:13:57.000]  去感動弟兄姊妹的心
[00:13:57.000 --> 00:13:59.000]  來去回應
[00:13:59.000 --> 00:14:02.000]  在52、53節
[00:14:02.000 --> 00:14:05.000]  祂叫有權柄的失位
[00:14:05.000 --> 00:14:08.000]  叫卑賤的升高
[00:14:08.000 --> 00:14:11.000]  叫飢餓的得飽未食
[00:14:11.000 --> 00:14:14.000]  叫富足的空手回去
[00:14:14.000 --> 00:14:20.000]  這兩節經文包含了眾志一個主題
[00:14:20.000 --> 00:14:23.000]  講明了瑪利亞的遭遇
[00:14:23.000 --> 00:14:26.000]  怎樣代表著以色列的命運
[00:14:26.000 --> 00:14:28.000]  強調神的主權
[00:14:28.000 --> 00:14:31.000]  祂揀選的因典
[00:14:31.000 --> 00:14:33.000]  有權柄和富足的人
[00:14:33.000 --> 00:14:37.000]  不要因為你自己的財勢
[00:14:37.000 --> 00:14:39.000]  來驕傲
[00:14:39.000 --> 00:14:43.000]  因為上帝很憐憫
[00:14:43.000 --> 00:14:48.000]  每一個祂所愛的人
[00:14:48.000 --> 00:14:51.000]  祂的憐憫也會淋到
[00:14:51.000 --> 00:14:54.000]  一些卑賤、飢餓的人
[00:14:54.000 --> 00:14:59.000]  正如路加福音講到逆轉的原則
[00:14:59.000 --> 00:15:03.000]  瑪利亞的蒙恩彰顯了神的大能
[00:15:03.000 --> 00:15:07.000]  福音的來臨扭轉了窮困者
[00:15:07.000 --> 00:15:10.000]  他們的命運
[00:15:10.000 --> 00:15:14.000]  之前我們儀木師都在
[00:15:14.000 --> 00:15:16.000]  路加福音四章十八節
[00:15:16.000 --> 00:15:18.000]  都有講到內容
[00:15:18.000 --> 00:15:21.000]  主的靈在我身上
[00:15:21.000 --> 00:15:24.000]  在我傳福音給貧窮的人
[00:15:24.000 --> 00:15:27.000]  差遣我報告被擄得釋放
[00:15:27.000 --> 00:15:29.000]  黑眼的得看見
[00:15:29.000 --> 00:15:32.000]  叫那受壓制的得自由
[00:15:32.000 --> 00:15:36.000]  主吩咐我們彼此相愛
[00:15:36.000 --> 00:15:38.000]  愛人如己
[00:15:38.000 --> 00:15:41.000]  實在感謝神的帶領
[00:15:41.000 --> 00:15:45.000]  讓社會服務處得著兒童發展基金
[00:15:45.000 --> 00:15:47.000]  可以在夢想起飛
[00:15:47.000 --> 00:15:49.000]  有思同行的計劃裏
[00:15:49.000 --> 00:15:55.000]  讓我們可以服侍一百多位兒童
[00:15:55.000 --> 00:15:58.000]  和青少年
[00:15:58.000 --> 00:16:02.000]  其實都是讓我們有機會來學習
[00:16:02.000 --> 00:16:07.000]  和這些青少年、兒童一起同行
[00:16:07.000 --> 00:16:09.000]  去支持他們
[00:16:09.000 --> 00:16:13.000]  盼望透過生命去影響生命
[00:16:13.000 --> 00:16:17.000]  讓他們得著神自己的祝福
[00:16:17.000 --> 00:16:23.000]  讓這些貧困的家庭可以受惠
[00:16:23.000 --> 00:16:25.000]  第三方面我們都講下
[00:16:25.000 --> 00:16:28.000]  以色列他們怎樣去蒙神的恩典
[00:16:28.000 --> 00:16:31.000]  在54至55節
[00:16:31.000 --> 00:16:35.000]  神是踏穩阿伯拉罕
[00:16:35.000 --> 00:16:37.000]  對他的子民
[00:16:37.000 --> 00:16:41.000]  神會施以恩典和慈愛
[00:16:41.000 --> 00:16:44.000]  直到永遠
[00:16:44.000 --> 00:16:46.000]  不是短暫
[00:16:46.000 --> 00:16:49.000]  不是幾年、幾十年
[00:16:49.000 --> 00:16:51.000]  是直到永遠
[00:16:51.000 --> 00:16:53.000]  正如《創世紀夜2章》
[00:16:53.000 --> 00:16:55.000]  在16至18節
[00:16:55.000 --> 00:16:58.000]  神對阿伯拉罕說
[00:16:58.000 --> 00:17:00.000]  祢既行了這事
[00:17:00.000 --> 00:17:02.000]  不留下祢的兒子
[00:17:02.000 --> 00:17:05.000]  就是祢獨生的兒子
[00:17:05.000 --> 00:17:08.000]  我便指著自己起誓說
[00:17:08.000 --> 00:17:10.000]  論福我必賜福給你
[00:17:10.000 --> 00:17:12.000]  論子孫
[00:17:12.000 --> 00:17:15.000]  我必叫你的子孫多起來
[00:17:15.000 --> 00:17:18.000]  如同天上的星海邊的沙
[00:17:18.000 --> 00:17:20.000]  並且地上萬國
[00:17:20.000 --> 00:17:23.000]  都必因你的後裔得福
[00:17:23.000 --> 00:17:26.000]  因為你聽從了我的話
[00:17:26.000 --> 00:17:28.000]  神應許阿伯拉罕
[00:17:28.000 --> 00:17:31.000]  讓他的子孫
[00:17:31.000 --> 00:17:33.000]  透過他的子孫
[00:17:33.000 --> 00:17:35.000]  讓全世界的人
[00:17:35.000 --> 00:17:38.000]  都是得著神的祝福
[00:17:38.000 --> 00:17:41.000]  世人認識他
[00:17:41.000 --> 00:17:46.000]  和阿伯拉罕的後裔的信仰
[00:17:46.000 --> 00:17:49.000]  他們的生命都會被改變
[00:17:49.000 --> 00:17:51.000]  基督的降生
[00:17:51.000 --> 00:17:54.000]  實現了這個應許
[00:17:54.000 --> 00:17:56.000]  瑪利亞明白這一點
[00:17:56.000 --> 00:17:58.000]  當她的兒子要宣告
[00:17:58.000 --> 00:18:01.000]  自己是尼塞亞的時候
[00:18:01.000 --> 00:18:05.000]  她不覺得很奇怪
[00:18:05.000 --> 00:18:08.000]  有關神對以色列的應許
[00:18:08.000 --> 00:18:12.000]  可以看《撒慕爾記》下的耶二章
[00:18:12.000 --> 00:18:15.000]  其中五十一節說到
[00:18:15.000 --> 00:18:18.000]  她說:要說賜極大的救恩
[00:18:18.000 --> 00:18:20.000]  給他所立的王
[00:18:20.000 --> 00:18:23.000]  施慈愛給他的受高者
[00:18:23.000 --> 00:18:26.000]  就是給大衛和他的後裔
[00:18:26.000 --> 00:18:29.000]  剛才我們也看過尼加書七章
[00:18:29.000 --> 00:18:31.000]  二十節說到
[00:18:31.000 --> 00:18:33.000]  在末世的時候
[00:18:33.000 --> 00:18:38.000]  要說他必按古時起誓
[00:18:38.000 --> 00:18:41.000]  應許我們列祖的話
[00:18:41.000 --> 00:18:44.000]  向阿伯拉罕施慈愛
[00:18:44.000 --> 00:18:47.000]  就是神應許阿伯拉罕
[00:18:47.000 --> 00:18:50.000]  他的後裔要蒙福
[00:18:50.000 --> 00:18:55.000]  要遍滿地上
[00:18:55.000 --> 00:18:59.000]  神對以色列或者世人的拯救
[00:18:59.000 --> 00:19:03.000]  都是代表著他紀念他曾經
[00:19:03.000 --> 00:19:07.000]  向阿伯拉罕下的應許
[00:19:07.000 --> 00:19:10.000]  所以路加福音所記載的
[00:19:10.000 --> 00:19:13.000]  並不是單單說到瑪利亞
[00:19:13.000 --> 00:19:15.000]  自己家庭的故事
[00:19:15.000 --> 00:19:20.000]  更加是關乎神整個子民的事情
[00:19:20.000 --> 00:19:22.000]  神賜福給我們
[00:19:22.000 --> 00:19:25.000]  是希望我們每一個都能夠
[00:19:25.000 --> 00:19:29.000]  和別人分享神的愛
[00:19:29.000 --> 00:19:31.000]  神的祝福
[00:19:31.000 --> 00:19:33.000]  在今年年初
[00:19:33.000 --> 00:19:36.000]  我們也邀請弟兄姊妹
[00:19:36.000 --> 00:19:41.000]  將你們一些未信親人朋友的名字
[00:19:41.000 --> 00:19:44.000]  寫在一張卡上
[00:19:44.000 --> 00:19:48.000]  掛在外面會堂的聖誕樹那邊
[00:19:48.000 --> 00:19:51.000]  鼓勵大家互相關心
[00:19:51.000 --> 00:19:54.000]  代禱去紀念
[00:19:54.000 --> 00:19:59.000]  有時我們在公禱會裏面
[00:19:59.000 --> 00:20:02.000]  都是著意請弟兄姊妹
[00:20:02.000 --> 00:20:05.000]  為著這些掛上的名字
[00:20:05.000 --> 00:20:08.000]  或者他們的需要來代禱
[00:20:08.000 --> 00:20:11.000]  或者團契小組
[00:20:11.000 --> 00:20:13.000]  我們都有去鼓勵
[00:20:13.000 --> 00:20:17.000]  弟兄姊妹為著親人信主去禱告
[00:20:17.000 --> 00:20:21.000]  在周刊裏面都列出來
[00:20:21.000 --> 00:20:24.000]  或者去報告
[00:20:24.000 --> 00:20:27.000]  實在是很感恩
[00:20:27.000 --> 00:20:30.000]  未來24日晚上
[00:20:30.000 --> 00:20:32.000]  我們有一個
[00:20:32.000 --> 00:20:36.000]  冬日陽光畫圖圖的報道會
[00:20:36.000 --> 00:20:38.000]  之前我11月中
[00:20:38.000 --> 00:20:41.000]  因為和梅夫慶祝生日
[00:20:41.000 --> 00:20:44.000]  在那晚就發出邀請
[00:20:44.000 --> 00:20:47.000]  請我二哥二嫂他家人
[00:20:47.000 --> 00:20:49.000]  來到這個報道會
[00:20:49.000 --> 00:20:52.000]  在11月6日他就通知我
[00:20:52.000 --> 00:20:54.000]  要五張票
[00:20:54.000 --> 00:20:56.000]  其實真的很感恩
[00:20:56.000 --> 00:21:00.000]  以往他沒有這麼快回應我的邀請
[00:21:00.000 --> 00:21:02.000]  有時他會來到的
[00:21:02.000 --> 00:21:03.000]  但沒有這麼快
[00:21:03.000 --> 00:21:04.000]  可能是12月
[00:21:04.000 --> 00:21:06.000]  但這次11月中
[00:21:06.000 --> 00:21:07.000]  去邀請他
[00:21:07.000 --> 00:21:09.000]  11月尾就可以來
[00:21:09.000 --> 00:21:13.000]  因為畫圖圖本身也是世界知名
[00:21:13.000 --> 00:21:15.000]  可能這個也是一個吸引力
[00:21:15.000 --> 00:21:17.000]  我相信更加重要的就是
[00:21:17.000 --> 00:21:21.000]  有弟兄姊妹為我二哥代禱
[00:21:21.000 --> 00:21:24.000]  因為我寫到我二哥大哥
[00:21:24.000 --> 00:21:26.000]  都未信主
[00:21:26.000 --> 00:21:31.000]  自己亦多了為他們信主去禱告
[00:21:31.000 --> 00:21:33.000]  很多謝神
[00:21:33.000 --> 00:21:35.000]  看到弟兄姊妹很踴躍
[00:21:35.000 --> 00:21:38.000]  去拿這個報道會的票
[00:21:38.000 --> 00:21:41.000]  我問林傳道拿了多少票呢
[00:21:41.000 --> 00:21:43.000]  多少人登記拿票呢
[00:21:43.000 --> 00:21:47.000]  他昨晚回覆我說有550
[00:21:47.000 --> 00:21:49.000]  都是很感恩
[00:21:49.000 --> 00:21:52.000]  看到弟兄姊妹都很樂意
[00:21:52.000 --> 00:21:55.000]  關心未信的親友
[00:21:55.000 --> 00:21:57.000]  希望大家不要放棄
[00:21:57.000 --> 00:22:01.000]  還有幾天繼續去拿票
[00:22:01.000 --> 00:22:04.000]  繼續為他們禱告
[00:22:04.000 --> 00:22:05.000]  第一個主日
[00:22:05.000 --> 00:22:07.000]  閻牧師都鼓勵我們
[00:22:07.000 --> 00:22:10.000]  為一些未信的親友去禱告
[00:22:10.000 --> 00:22:12.000]  希望大家繼續禱告
[00:22:12.000 --> 00:22:15.000]  禱告是非常重要
[00:22:15.000 --> 00:22:18.000]  我們邀請神出力
[00:22:18.000 --> 00:22:21.000]  邀請神工作去感動他
[00:22:21.000 --> 00:22:24.000]  改變對方的剛硬
[00:22:24.000 --> 00:22:28.000]  讓他樂意來親近神
[00:22:28.000 --> 00:22:31.000]  瑪利亞尊崇主
[00:22:31.000 --> 00:22:35.000]  她因為體會到自己很蒙恩
[00:22:35.000 --> 00:22:37.000]  成為耶穌的母親
[00:22:37.000 --> 00:22:41.000]  她知道神對她的憐憫
[00:22:41.000 --> 00:22:43.000]  憐憫和恩典
[00:22:43.000 --> 00:22:45.000]  是神的揀選
[00:22:45.000 --> 00:22:49.000]  不單止關乎以色列民族
[00:22:49.000 --> 00:22:52.000]  也關乎世界上每一個人
[00:22:52.000 --> 00:22:56.000]  我們願意去跟隨這位神
[00:22:56.000 --> 00:23:00.000]  我們的生命會得到逆轉
[00:23:00.000 --> 00:23:04.000]  而且有一個永恆的盼望
[00:23:04.000 --> 00:23:06.000]  我們一起禱告
[00:23:12.000 --> 00:23:14.000]  親愛的恩主
[00:23:14.000 --> 00:23:18.000]  多謝祢的拯救
[00:23:18.000 --> 00:23:23.000]  多謝祢對我們每一個的憐憫
[00:23:23.000 --> 00:23:25.000]  不是因為祢的憐憫
[00:23:25.000 --> 00:23:28.000]  赦免我們的過犯
[00:23:28.000 --> 00:23:32.000]  我們沒有機會去認識祢
[00:23:32.000 --> 00:23:34.000]  敬拜祢
[00:23:34.000 --> 00:23:36.000]  主耶穌
[00:23:36.000 --> 00:23:38.000]  聖靈
[00:23:38.000 --> 00:23:41.000]  我們的神
[00:23:41.000 --> 00:23:44.000]  今天
[00:23:44.000 --> 00:23:46.000]  祢仍然活著
[00:23:46.000 --> 00:23:49.000]  在各人的心裡
