
[00:00:00.000 --> 00:00:03.120]  我們讀一段聖經在箴言第二十二章第六節
[00:03:30.900 --> 00:03:32.720]  一代又一代
[00:03:32.720 --> 00:03:35.260]  這是何等美好的見證
[00:03:35.260 --> 00:03:36.900]  可是羅德呢
[00:03:36.900 --> 00:03:39.200]  你看羅德的家庭裡面
[00:03:39.200 --> 00:03:43.060]  他的妻子因為癱愛索多瑪
[00:03:43.060 --> 00:03:44.400]  還記得逃走的時候
[00:03:44.400 --> 00:03:46.400]  還捨不得索多瑪
[00:03:46.400 --> 00:03:49.200]  所以回頭來看索多瑪
[00:03:49.200 --> 00:03:51.360]  是因為當他一回頭
[00:03:51.360 --> 00:03:53.960]  就變成一個炎柱
[00:03:53.960 --> 00:03:57.200]  他的女婿不肯離開索多瑪
[00:03:57.200 --> 00:04:00.920]  結果跟索多瑪一同滅亡
[00:04:00.920 --> 00:04:04.020]  他兩個女兒也不敬畏神
[00:04:04.020 --> 00:04:06.020]  與他犯了亂倫的罪
[00:04:06.020 --> 00:04:07.160]  生出兩個兒子
[00:04:07.160 --> 00:04:08.400]  一個叫摩鴉
[00:04:08.400 --> 00:04:09.760]  一個叫雅門
[00:04:09.760 --> 00:04:13.100]  也成為神所奏祖的子民
[00:04:13.100 --> 00:04:17.120]  這兩個人一同從吾爾家鄉出來
[00:04:17.120 --> 00:04:19.900]  竟然有這樣不同的一個結局
[00:04:19.900 --> 00:04:21.660]  為什麼呢
[00:04:21.660 --> 00:04:23.700]  我相信最主要的原因就是
[00:04:23.700 --> 00:04:29.160]  亞伯拉罕是一個主動跟隨神的人
[00:04:29.160 --> 00:04:30.260]  無論他走到哪裡
[00:04:30.260 --> 00:04:31.800]  聖經都告訴我們
[00:04:31.800 --> 00:04:33.060]  亞伯拉罕無論到哪裡
[00:04:33.060 --> 00:04:36.820]  他一定為神築一個祭壇
[00:04:36.820 --> 00:04:38.920]  為什麼要築祭壇呢
[00:04:38.920 --> 00:04:42.560]  那個祭壇是他求告神的地方
[00:04:42.560 --> 00:04:46.320]  那個祭壇是他向神獻上感恩的地方
[00:04:46.320 --> 00:04:50.660]  那個祭壇是他獻上自己給神的地方
[00:04:50.660 --> 00:04:52.100]  在聖經裡面我們看見
[00:04:52.100 --> 00:04:56.300]  這個祭壇也是神與人相會的地方
[00:04:56.300 --> 00:04:59.560]  神在那裡向亞伯拉罕說話
[00:04:59.560 --> 00:05:02.920]  神在那裡向亞伯拉罕立約
[00:05:02.920 --> 00:05:05.320]  就是在這個祭壇上
[00:05:05.320 --> 00:05:07.160]  亞伯拉罕與神
[00:05:07.160 --> 00:05:11.100]  建立一個非常親密的關係
[00:05:11.100 --> 00:05:13.360]  所以在創世紀十八章十七節
[00:05:13.360 --> 00:05:15.260]  你看見神怎麼說呢
[00:05:15.260 --> 00:05:17.720]  這就說葉華說我所要做的是
[00:05:17.720 --> 00:05:20.520]  豈可瞞著亞伯拉罕呢
[00:05:20.520 --> 00:05:21.860]  哇
[00:05:21.860 --> 00:05:24.660]  想想看如果神今天對我們說這麼一句話
[00:05:24.660 --> 00:05:27.620]  我們不是死而無憾了嘛對不對
[00:05:27.620 --> 00:05:31.360]  神說我所做的是豈可瞞著亞伯拉罕呢
[00:05:31.360 --> 00:05:33.660]  你可以看見神與亞伯拉罕的關係
[00:05:33.660 --> 00:05:36.300]  是何等的親密啊
[00:05:36.300 --> 00:05:39.000]  其實這不是因為神偏心啊
[00:05:39.000 --> 00:05:40.960]  也不是好像神偏待亞伯拉罕
[00:05:40.960 --> 00:05:42.520]  不是
[00:05:42.520 --> 00:05:44.600]  而是因為亞伯拉罕
[00:05:44.600 --> 00:05:48.960]  真的是一個專心跟從神的人
[00:05:48.960 --> 00:05:52.720]  他花時間來親近神
[00:05:52.720 --> 00:05:55.000]  反過來看你看羅德
[00:05:55.000 --> 00:05:57.820]  你從來沒有看過羅德為神
[00:05:57.820 --> 00:05:59.960]  築什麼祭壇
[00:05:59.960 --> 00:06:00.720]  當然你會說
[00:06:00.720 --> 00:06:02.560]  既然亞伯拉罕已經築了個祭壇
[00:06:02.560 --> 00:06:04.820]  他幹嘛還要做另外一座祭壇呢
[00:06:04.820 --> 00:06:06.400]  沒錯
[00:06:06.400 --> 00:06:09.600]  但是你看整本聖經裡面
[00:06:09.600 --> 00:06:11.960]  當羅德後來離開亞伯拉罕
[00:06:11.960 --> 00:06:14.060]  他自己叫了約旦河谷的時候
[00:06:14.060 --> 00:06:18.460]  你也沒有看見羅德為神築什麼祭壇
[00:06:18.460 --> 00:06:20.600]  所以我們看見亞伯拉罕
[00:06:20.600 --> 00:06:23.300]  是個主動跟隨神的人
[00:06:23.300 --> 00:06:24.600]  羅德呢
[00:06:24.600 --> 00:06:25.900]  充其量
[00:06:25.900 --> 00:06:29.220]  只不過是個跟隨亞伯拉罕的人
[00:06:29.220 --> 00:06:31.620]  他自己從來沒有跟神
[00:06:31.620 --> 00:06:35.860]  建立那個直接親密的關係
[00:06:35.860 --> 00:06:38.700]  所以我們看見亞伯拉罕無論走到哪裡
[00:06:38.700 --> 00:06:40.620]  他築壇獻祭
[00:06:40.620 --> 00:06:42.100]  敬拜神
[00:06:42.100 --> 00:06:44.600]  羅德呢只跟隨著亞伯拉罕
[00:06:44.600 --> 00:06:47.660]  順便敬拜一下
[00:06:47.660 --> 00:06:48.760]  第二點我就發現
[00:06:48.760 --> 00:06:50.660]  今天還有很多基督徒
[00:06:50.660 --> 00:06:54.820]  也是這種順便敬拜一下的基督徒
[00:06:54.820 --> 00:06:56.660]  你們這裡敬拜真好
[00:06:56.660 --> 00:06:57.660]  講到很好
[00:06:57.660 --> 00:06:58.700]  小組也不錯
[00:06:58.700 --> 00:07:01.900]  順便來敬拜一下
[00:07:01.900 --> 00:07:02.820]  今天很多基督徒
[00:07:02.820 --> 00:07:06.200]  我叫做順便型的基督徒
[00:07:06.200 --> 00:07:07.800]  像羅德一樣
[00:07:07.800 --> 00:07:12.460]  他們並沒有跟神建立一個直接很親密的關係
[00:07:12.460 --> 00:07:15.820]  結果不但他們無法得享神的祝福
[00:07:15.820 --> 00:07:18.500]  而且他們也無法為他們的家庭
[00:07:18.500 --> 00:07:21.400]  帶來一個屬靈的影響力
[00:07:21.400 --> 00:07:23.700]  第二點今天做一個基督徒
[00:07:23.700 --> 00:07:28.800]  你我一定要在最基本的事情上下功夫
[00:07:28.800 --> 00:07:31.420]  你要需要花時間來親近神
[00:07:31.420 --> 00:07:34.160]  做一個主動跟隨神的人
[00:07:34.160 --> 00:07:35.700]  Amen
[00:07:35.700 --> 00:07:38.360]  我常說在人的一生當中
[00:07:38.360 --> 00:07:44.400]  一定有一個決定你一生成敗的關鍵點
[00:07:44.400 --> 00:07:46.300]  而這個關鍵點
[00:07:46.300 --> 00:07:49.620]  就在於你雙妻跪下
[00:07:49.620 --> 00:07:53.200]  與神面對面的地方
[00:07:53.200 --> 00:07:54.820]  所以求主幫助我們
[00:07:54.820 --> 00:07:57.000]  不要再做一個順便型的基督徒
[00:07:57.000 --> 00:08:01.100]  跟你媽說不要再做個順便型基督徒
[00:08:01.100 --> 00:08:03.520]  我再一次呼召你做個基督徒
[00:08:03.520 --> 00:08:05.800]  每天要做三件事情
[00:08:05.800 --> 00:08:07.700]  第一個每天讀神的話
[00:08:07.700 --> 00:08:10.620]  跟你們媽說每天讀神的話
[00:08:10.620 --> 00:08:12.300]  第二個花時間來禱告
[00:08:12.300 --> 00:08:15.020]  跟你們媽說花時間來禱告
[00:08:15.020 --> 00:08:16.600]  第三個遵行神的話語
[00:08:16.600 --> 00:08:17.700]  跟你們媽說遵行神的話語
[00:08:17.700 --> 00:08:21.120]  跟她說每天在做最基本
[00:08:21.120 --> 00:08:24.260]  功夫基本的三件事情
[00:08:24.260 --> 00:08:27.260]  你就必然能在生活當中經歷神的突破
[00:08:27.260 --> 00:08:30.120]  而且能夠為你的家庭帶來祝福的
[00:08:30.120 --> 00:08:31.120]  Amen
[00:08:31.120 --> 00:08:34.000]  所以第一個你要主動來跟隨神
[00:08:34.000 --> 00:08:37.700]  第二個要開口祝福你的家人
[00:08:37.700 --> 00:08:41.920]  跟你們媽說要開口祝福你的家人
[00:08:41.920 --> 00:08:43.900]  你要知道在聖經當中
[00:08:43.900 --> 00:08:45.160]  一個做父親的人
[00:08:45.160 --> 00:08:48.400]  他的話語是非常重要
[00:08:48.400 --> 00:08:53.520]  因為他擁有神所給這個家庭的權柄
[00:08:53.520 --> 00:08:57.000]  父親的話是可以帶來祝福
[00:08:57.000 --> 00:09:00.420]  父親的話也可以帶來咒主
[00:09:00.420 --> 00:09:02.160]  舊約的雅各
[00:09:02.160 --> 00:09:06.220]  他就非常清楚了解這個真理
[00:09:06.220 --> 00:09:10.320]  所以當他父親以薩將要離開這個世界的時候
[00:09:10.320 --> 00:09:14.200]  他就千方百計用個計謀
[00:09:14.200 --> 00:09:16.400]  欺騙他的父親
[00:09:16.400 --> 00:09:18.160]  為了要騙取他父親
[00:09:18.160 --> 00:09:20.820]  本來要給他哥哥的長子的祝福
[00:09:20.820 --> 00:09:22.360]  他騙取這個祝福
[00:09:22.360 --> 00:09:24.720]  他領受這個祝福
[00:09:24.720 --> 00:09:26.260]  有時候我們在想
[00:09:26.260 --> 00:09:28.800]  為什麼他這麼大費周章幹嘛
[00:09:28.800 --> 00:09:34.500]  這不過是一個父親臨死前一個禱告有什麼了不起
[00:09:34.500 --> 00:09:38.960]  為什麼要大費周章這樣花時間來欺騙
[00:09:38.960 --> 00:09:42.720]  我告訴你雖然雅各用的是錯誤的方法
[00:09:42.720 --> 00:09:46.160]  但雅各卻非常清楚明白這個真理
[00:09:46.160 --> 00:09:53.600]  他知道父親的祝福是會影響他一生的道路的
[00:09:53.600 --> 00:09:55.560]  所以雖然他是用錯誤的手段
[00:09:55.560 --> 00:09:58.620]  但是他卻很清楚明白這個真理
[00:09:58.620 --> 00:10:02.460]  所以在創世紀第49章的時候
[00:10:02.460 --> 00:10:05.060]  在雅各自己晚年的時候
[00:10:05.060 --> 00:10:07.520]  要離開世界以前
[00:10:07.520 --> 00:10:10.860]  他為他的孩子提名禱告
[00:10:10.860 --> 00:10:15.020]  一個一個祝福提名禱告
[00:10:15.020 --> 00:10:19.420]  你看創世紀第49章整章的聖經
[00:10:19.420 --> 00:10:25.120]  就是他為兒女一個一個提名禱告的一個禱告詞
[00:10:25.120 --> 00:10:29.000]  我們看見雅各是我們的榜樣
[00:10:29.000 --> 00:10:31.120]  在我們中間做父親的
[00:10:31.120 --> 00:10:36.260]  我們也常常向我們的孩子說出祝福的話來
[00:10:36.260 --> 00:10:38.860]  也許你說我雖然沒有開口祝福
[00:10:38.860 --> 00:10:41.920]  但我也沒有奏祖他
[00:10:41.920 --> 00:10:44.260]  不不不你要明白
[00:10:44.260 --> 00:10:47.500]  當你不開口祝福的時候
[00:10:47.500 --> 00:10:53.760]  你其實就是剝奪了你的孩子得蒙祝福的權利
[00:10:53.760 --> 00:10:55.720]  因為在神的心意當中
[00:10:55.720 --> 00:11:01.200]  你就是神放在你家庭當中祝福的管道
[00:11:01.200 --> 00:11:03.220]  如果你不祝福他們
[00:11:03.220 --> 00:11:05.660]  他們就無從得到祝福
[00:11:05.660 --> 00:11:08.220]  但什麼時候當你開口祝福的時候
[00:11:08.220 --> 00:11:11.660]  他們就從神那裡能夠領受神的恩典
[00:11:11.660 --> 00:11:13.700]  神的祝福
[00:11:13.700 --> 00:11:17.020]  我就發現很多是我們華人的父親們
[00:11:17.020 --> 00:11:19.160]  在這方面都很缺欠
[00:11:19.160 --> 00:11:23.860]  我們多半總是愛在心裡什麼口難開
[00:11:23.860 --> 00:11:28.460]  我們只會暗地裡欣賞他們
[00:11:28.460 --> 00:11:30.660]  很多父親都暗地欣賞
[00:11:30.660 --> 00:11:34.760]  卻不主動的鼓勵跟祝福
[00:11:34.760 --> 00:11:38.960]  你要知道你的孩子是非常需要你的鼓勵
[00:11:38.960 --> 00:11:41.320]  無論年齡多大多小
[00:11:41.320 --> 00:11:44.920]  我請問你四五十歲的人難道不需要鼓勵嗎
[00:11:44.920 --> 00:11:46.220]  需不需要鼓勵
[00:11:46.220 --> 00:11:50.760]  需要 每個人都需要鼓勵
[00:11:50.760 --> 00:11:52.460]  因為你的鼓勵為什麼這麼重要
[00:11:52.460 --> 00:11:56.860]  因為你的鼓勵代表你的接納 很重要
[00:11:56.860 --> 00:12:00.360]  你的鼓勵代表你的接納
[00:12:00.360 --> 00:12:03.560]  很多時候父母說我怎麼會不接納他呢
[00:12:03.560 --> 00:12:08.960]  但是很多時候你的兒女並不感覺到你的接納
[00:12:08.960 --> 00:12:14.020]  當一個孩子能夠知道他是被父母接納的時候
[00:12:14.020 --> 00:12:17.760]  他才可能有正確的自我形象
[00:12:17.760 --> 00:12:20.060]  也才能夠在人生的道路當中
[00:12:20.060 --> 00:12:23.920]  不斷積極的方向去自我發展
[00:12:23.920 --> 00:12:25.660]  今天很多時候在這個世界上
[00:12:25.660 --> 00:12:28.460]  看見很多人沒有好的自我形象
[00:12:28.460 --> 00:12:33.860]  最主要的原因其實都來自沒有被接納的緣故
[00:12:33.860 --> 00:12:37.760]  我還記得我小女兒在上大學的時候
[00:12:37.760 --> 00:12:40.700]  有一段時間功課很不好
[00:12:40.700 --> 00:12:43.460]  她也沒什麼興趣去讀書
[00:12:43.460 --> 00:12:44.820]  那時候她人在紐約
[00:12:44.820 --> 00:12:48.400]  我們在這裡愛莫能助 幫不上忙
[00:12:48.400 --> 00:12:51.220]  沒想到新的學期開始的時候
[00:12:51.220 --> 00:12:53.760]  有一個新的老師來了
[00:12:53.760 --> 00:12:55.420]  在上課的時候
[00:12:55.420 --> 00:12:59.900]  他拿起我小女兒的作業念了一遍
[00:12:59.900 --> 00:13:01.700]  然後對全班的同學說
[00:13:01.700 --> 00:13:06.920]  這是我所看過最有創意的作業
[00:13:06.920 --> 00:13:09.060]  我告訴你 從那天開始
[00:13:09.060 --> 00:13:12.020]  就改變了她整個學習的態度
[00:13:12.020 --> 00:13:16.200]  她的功課從那天開始突飛猛進
[00:13:16.200 --> 00:13:19.500]  從這件事情開始我就明白一件事
[00:13:19.500 --> 00:13:22.900]  其實只要一點點的鼓勵
[00:13:22.900 --> 00:13:26.860]  能夠帶給人多大生命的改變
[00:13:26.860 --> 00:13:28.100]  反過來說
[00:13:28.100 --> 00:13:30.300]  如果我們對待我們的孩子
[00:13:30.300 --> 00:13:33.520]  總是很嚴厲苛刻的話語的話
[00:13:33.520 --> 00:13:39.300]  那其實我們就在傳達一個不接納的信息
[00:13:39.300 --> 00:13:43.900]  我們就是等於為仇敵打開一扇大門
[00:13:43.900 --> 00:13:48.520]  讓他把自卑 把缺乏安全感
[00:13:48.520 --> 00:13:51.660]  放在我們的孩子的心中
[00:13:51.660 --> 00:13:52.920]  所以做父親的人
[00:13:52.920 --> 00:13:55.500]  你口中的話語太重要了
[00:13:55.500 --> 00:13:57.600]  我們的話語真的會影響
[00:13:57.600 --> 00:14:01.100]  我們孩子一生的道路的
[00:14:01.100 --> 00:14:02.300]  特別是在家中
[00:14:02.300 --> 00:14:04.800]  如果你有兩個孩子以上
[00:14:04.800 --> 00:14:05.820]  你知道在家中
[00:14:05.820 --> 00:14:09.360]  老大總是最得到最多的稱讚跟鼓勵的
[00:14:09.360 --> 00:14:09.900]  不是嗎
[00:14:09.900 --> 00:14:11.760]  無論他開始說話的時候
[00:14:11.760 --> 00:14:12.860]  開始走路的時候
[00:14:12.860 --> 00:14:15.820]  都是家裡的大事一件
[00:14:15.820 --> 00:14:17.120]  可是老二呢
[00:14:17.120 --> 00:14:20.420]  無論做什麼都是理所當然嘛
[00:14:20.420 --> 00:14:24.420]  而且還拿來與老大比較一下
[00:14:24.420 --> 00:14:27.500]  其實很多時候不是我們故意要如此
[00:14:27.500 --> 00:14:28.260]  但我告訴你
[00:14:28.260 --> 00:14:32.660]  這種沒有鼓勵 沒有稱讚的環境
[00:14:32.660 --> 00:14:37.760]  常常就帶來不被接納的感覺
[00:14:37.760 --> 00:14:40.420]  這為什麼常常在老二在家庭當中
[00:14:40.420 --> 00:14:43.760]  常常心裡有很多的創傷就是原因
[00:14:43.760 --> 00:14:46.160]  所以要記得做父親的
[00:14:46.160 --> 00:14:48.260]  你一定要常常開口
[00:14:48.260 --> 00:14:49.060]  我再說一下
[00:14:49.060 --> 00:14:52.820]  要開口祝福你的孩子
[00:14:52.820 --> 00:14:54.860]  你要記得你是家庭當中
[00:14:54.860 --> 00:14:58.560]  神祝福的管道
[00:14:58.560 --> 00:15:01.260]  只有當你口中說出祝福
[00:15:01.260 --> 00:15:04.460]  他們才能夠得享神的祝福
[00:15:04.460 --> 00:15:06.660]  所以一定要再次強調
[00:15:06.660 --> 00:15:09.360]  開口跟你旁邊父親們說
[00:15:09.360 --> 00:15:12.460]  開口祝福跟他說
[00:15:12.460 --> 00:15:14.760]  Amen
[00:15:14.760 --> 00:15:16.720]  第三要常常為家人禱告
[00:15:16.720 --> 00:15:19.720]  跟你們說常常為家人禱告
[00:15:19.720 --> 00:15:21.460]  特別是今天當我們生活在一個
[00:15:21.460 --> 00:15:24.560]  充滿危險跟不安的時代
[00:15:24.560 --> 00:15:26.800]  我們的心常常憂慮嘛
[00:15:26.800 --> 00:15:31.960]  到底有誰能夠保護我們的家庭呢
[00:15:31.960 --> 00:15:35.560]  我就想到在尼西米的世代的時候
[00:15:35.560 --> 00:15:38.860]  神怎麼呼召尼西米起來
[00:15:38.860 --> 00:15:43.960]  要為耶路撒冷建造一個保護的城牆
[00:15:43.960 --> 00:15:46.960]  同樣我相信神今天也呼召我們
[00:15:46.960 --> 00:15:51.560]  要起來為我們的家庭建造一個保護的城牆
[00:15:51.560 --> 00:15:54.360]  就是一個禱告的城牆
[00:15:54.360 --> 00:15:56.060]  特別是我們中間做父親的
[00:15:56.060 --> 00:15:57.860]  你要知道你就是家庭當中
[00:15:57.860 --> 00:16:01.660]  神所設立屬靈的頭嗎
[00:16:01.660 --> 00:16:03.460]  這個頭不是要你做暴君了
[00:16:03.460 --> 00:16:04.360]  什麼都要聽你的
[00:16:04.360 --> 00:16:05.060]  不是
[00:16:05.060 --> 00:16:08.660]  這個頭是一個屬靈的領導的意思
[00:16:08.660 --> 00:16:09.960]  領導
[00:16:09.960 --> 00:16:11.760]  你不但要為家人禱告
[00:16:11.760 --> 00:16:15.460]  也要帶領他們一起來禱告
[00:16:15.460 --> 00:16:17.860]  所以當尼西米在面對仇敵
[00:16:17.860 --> 00:16:19.260]  利害攻擊的時候
[00:16:19.260 --> 00:16:23.760]  聖經說他就召聚以色列百姓在一起
[00:16:23.760 --> 00:16:24.860]  對他們說什麼呢
[00:16:24.860 --> 00:16:27.460]  尼西米經歷四章十四節
[00:16:27.460 --> 00:16:29.060]  他說我查看了
[00:16:29.060 --> 00:16:32.160]  就起來對貴族官長和齊人說
[00:16:32.160 --> 00:16:33.160]  我明同來念下面的
[00:16:33.160 --> 00:16:33.960]  來
[00:16:33.960 --> 00:16:35.560]  不要怕他們
[00:16:35.560 --> 00:16:38.560]  當紀念祖師大而可畏
[00:16:38.560 --> 00:16:43.360]  你們要為弟兄兒女妻子家產征戰
[00:16:43.360 --> 00:16:45.360]  尼西米說不要害怕他們
[00:16:45.360 --> 00:16:47.460]  不要害怕仇敵
[00:16:47.460 --> 00:16:49.460]  要知道我們的神是什麼
[00:16:49.460 --> 00:16:50.560]  大而可畏
[00:16:50.560 --> 00:16:51.660]  哈利路亞
[00:16:51.660 --> 00:16:53.660]  尼西米你可知道今天我們所信的神
[00:16:53.660 --> 00:16:55.960]  是大而可畏的神嗎
[00:16:55.960 --> 00:16:59.060]  無論這個世界是怎麼的動盪
[00:16:59.060 --> 00:17:00.960]  無論我們的環境是怎麼改變
[00:17:00.960 --> 00:17:03.560]  我們的神永遠坐在寶座上
[00:17:03.560 --> 00:17:05.860]  祂仍然在掌權
[00:17:05.860 --> 00:17:10.260]  而且今天祂已經把得勝的權柄賞賜給我們了
[00:17:10.260 --> 00:17:12.660]  所以尼西米說不要怕他們
[00:17:12.660 --> 00:17:14.860]  不要害怕
[00:17:14.860 --> 00:17:17.160]  但雖然尼西米說不要害怕
[00:17:17.160 --> 00:17:19.860]  但尼西米還是提醒以色列百姓
[00:17:19.860 --> 00:17:20.960]  雖然不要害怕
[00:17:20.960 --> 00:17:23.360]  你還是要起來
[00:17:23.360 --> 00:17:24.760]  要起來征戰
[00:17:24.760 --> 00:17:26.660]  勇敢地為你的家人
[00:17:26.660 --> 00:17:28.060]  為你的家庭來征戰
[00:17:28.060 --> 00:17:29.160]  這個經文講得很清楚
[00:17:29.160 --> 00:17:34.560]  要起來為你的弟兄兒女妻子家產來征戰
[00:17:34.560 --> 00:17:36.260]  所以換句話說
[00:17:36.260 --> 00:17:40.360]  今天我們不需要再埋怨這個世界太黑暗
[00:17:40.360 --> 00:17:44.060]  也不要再埋怨環境好像太險惡
[00:17:44.060 --> 00:17:46.560]  也不要再埋怨孩子不聽話
[00:17:46.560 --> 00:17:49.460]  重要的是你要起來禱告
[00:17:49.460 --> 00:17:53.860]  Amen 你要抓住神所給你的權柄
[00:17:53.860 --> 00:17:57.360]  為你的家庭來做宣告
[00:17:57.360 --> 00:18:00.260]  來宣告說這個家庭是屬於神的
[00:18:00.260 --> 00:18:02.160]  仇敵啊 你退去吧
[00:18:02.160 --> 00:18:05.760]  Amen 不但是為你的家庭禱告
[00:18:05.760 --> 00:18:10.160]  Again 是為帶領你的家人一起禱告
[00:18:10.160 --> 00:18:15.260]  我曾經讀過一篇基督徒的統計調查
[00:18:15.260 --> 00:18:16.960]  他們問基督徒說
[00:18:16.960 --> 00:18:24.160]  有多少人記得你的父親曾經與你一起禱告過
[00:18:24.160 --> 00:18:27.760]  結果不到10%的人
[00:18:27.760 --> 00:18:33.360]  還記得他們的父親曾經與他們一起禱告過
[00:18:33.360 --> 00:18:37.560]  我相信這個比例在華人信徒當中可能更低
[00:18:37.560 --> 00:18:39.760]  難怪我們在兒女的身上
[00:18:39.760 --> 00:18:43.360]  失去了屬靈的影響力嗎
[00:18:43.360 --> 00:18:44.360]  我們看保羅怎麼說
[00:18:44.360 --> 00:18:47.360]  保羅在提姆太前書第二章第八節這裡說
