
[00:00:00.000 --> 00:00:03.120]  好 我們連續劇講到哪裡了
[00:09:17.400 --> 00:09:21.560]  因此我們到了以色列人這邊
[00:09:21.560 --> 00:09:22.840]  迦蘭地的時候
[00:09:22.840 --> 00:09:27.840]  你就看見神就在創世紀就應許亞伯拉罕
[00:09:27.840 --> 00:09:32.040]  亞伯拉罕是以色列的始祖
[00:09:32.040 --> 00:09:33.000]  先祖
[00:09:33.000 --> 00:09:35.600]  他們這個祖長時代他是第一個
[00:09:35.840 --> 00:09:37.800]  所以神應許亞伯拉罕說什麼呢
[00:09:37.800 --> 00:09:40.800]  他說我要將你現在所寄居之地
[00:09:40.800 --> 00:09:44.760]  就是迦蘭泉地賜給你和你的後裔
[00:09:44.760 --> 00:09:46.880]  永遠怎麼樣
[00:09:46.880 --> 00:09:48.080]  為業
[00:09:48.080 --> 00:09:51.440]  請記得永遠為業
[00:09:51.440 --> 00:09:54.760]  好了
[00:09:54.760 --> 00:09:58.160]  這個應許亞伯拉罕有沒有看見
[00:09:58.160 --> 00:10:01.080]  沒有
[00:10:01.080 --> 00:10:03.800]  但是你可以看見
[00:10:04.200 --> 00:10:08.560]  經過時間神一直在朝著他的這個應許在進行
[00:10:08.560 --> 00:10:12.440]  整個舊約你可以看見剛才我們講的說
[00:10:12.440 --> 00:10:14.680]  以色列人攻打迦蘭地的時候
[00:10:14.680 --> 00:10:17.680]  神幫助他們帶領他們去打工來
[00:10:17.680 --> 00:10:20.200]  奪取了迦蘭地
[00:10:20.200 --> 00:10:23.680]  然後他們就在迦蘭地裡面就分地了是不是
[00:10:23.680 --> 00:10:27.720]  所以剛才我們說的那個研究分地就是這個意思
[00:10:27.720 --> 00:10:33.320]  神把這一個產業應許給以色列人的迦蘭美地給了他們
[00:10:35.080 --> 00:10:36.080]  這是舊約的概念
[00:10:36.080 --> 00:10:37.480]  但是到了新約
[00:10:37.480 --> 00:10:40.000]  以色列人就預表
[00:10:40.000 --> 00:10:42.520]  預表基督徒
[00:10:42.520 --> 00:10:51.440]  聖經裡面應許給亞伯拉罕的這個迦蘭美地
[00:10:51.440 --> 00:10:54.080]  給以色列人的這個應許之地
[00:10:54.080 --> 00:10:57.400]  到了新約的時候
[00:10:57.400 --> 00:10:59.760]  在希伯來書就怎麼說呢
[00:10:59.760 --> 00:11:01.920]  我們一起來看看
[00:11:01.960 --> 00:11:04.800]  今天好像跟這個家很有關係
[00:11:04.800 --> 00:11:09.040]  我們的司會我們的領敬拜的說
[00:11:09.040 --> 00:11:11.960]  回家歡迎大家回家
[00:11:11.960 --> 00:11:14.000]  來我們一起來看看
[00:11:14.000 --> 00:11:16.120]  我們一起來讀這些聖經好不好
[00:11:16.120 --> 00:11:17.280]  來預備請
[00:11:17.280 --> 00:11:20.720]  他們若想念所離開的家鄉
[00:11:20.720 --> 00:11:23.200]  還有可以回去的機會
[00:11:23.200 --> 00:11:26.440]  他們卻羨慕一個更美的家鄉
[00:11:26.440 --> 00:11:28.440]  就是在天上的
[00:11:28.440 --> 00:11:31.320]  所以神被稱為他們的神
[00:11:31.720 --> 00:11:33.040]  並不以為此
[00:11:33.040 --> 00:11:36.760]  因為他已經給他們預備了一座城
[00:11:36.760 --> 00:11:40.960]  希伯來書這張在講什麼
[00:11:40.960 --> 00:11:44.160]  希伯來書在這一張講的信心
[00:11:44.160 --> 00:11:46.960]  講到那些跟隨主的人
[00:11:46.960 --> 00:11:48.440]  他們是有信心的
[00:11:48.440 --> 00:11:51.320]  他們雖然在世上的時候
[00:11:51.320 --> 00:11:55.240]  他們死了還沒有看見神所應許給他們的
[00:11:55.240 --> 00:11:57.880]  但是他們都是信心跟隨主的
[00:12:00.000 --> 00:12:01.880]  他們羨慕一個更美的家鄉
[00:12:01.880 --> 00:12:06.920]  這個家鄉是在天上的
[00:12:06.920 --> 00:12:09.560]  所以看到沒有
[00:12:09.560 --> 00:12:12.600]  這個地方已經把我們看見
[00:12:12.600 --> 00:12:14.240]  從地上的property
[00:12:14.240 --> 00:12:16.920]  從地上的基業帶到哪裡了
[00:12:16.920 --> 00:12:19.680]  帶到天上的家鄉
[00:12:19.680 --> 00:12:23.040]  我們在地上的時候
[00:12:23.040 --> 00:12:26.480]  都會想要買房子是不是
[00:12:27.640 --> 00:12:30.400]  我們當中有沒有沒房子的人 請舉一下手
[00:12:30.400 --> 00:12:33.400]  好
[00:12:33.400 --> 00:12:37.160]  偉棟你是沒還是有
[00:12:37.160 --> 00:12:39.120]  有 那你剛
[00:12:39.120 --> 00:12:41.440]  你舉手是
[00:12:41.440 --> 00:12:46.960]  你是說你沒有第二棟房子
[00:12:46.960 --> 00:12:55.320]  你發現不管是美國
[00:12:55.320 --> 00:12:56.640]  不管是哪裡
[00:12:58.040 --> 00:13:00.400]  房子對於特別對我們中國人很重要
[00:13:00.400 --> 00:13:00.760]  是不是
[00:13:00.760 --> 00:13:04.600]  但丟怎麼
[00:13:04.600 --> 00:13:07.880]  我們很羨慕別人住大房子會不會
[00:13:07.880 --> 00:13:09.760]  會不會
[00:13:09.760 --> 00:13:12.760]  等一下我給你看看大房子
[00:13:12.760 --> 00:13:18.200]  這些人他說他們羨慕一個更美的家鄉
[00:13:18.200 --> 00:13:21.080]  就是在天上的他指的是什麼
[00:13:21.080 --> 00:13:24.440]  而且就是說給他們預佈了一座什麼城
[00:13:25.000 --> 00:13:27.920]  這指的是什麼呢 OK所以到了啟示錄
[00:13:27.920 --> 00:13:28.880]  我們就更明白了
[00:13:28.880 --> 00:13:30.680]  好我們一起來看這一個
[00:13:30.680 --> 00:13:32.080]  一起來讀這節聲機好不好
[00:13:32.080 --> 00:13:34.800]  來預備請我又看見
[00:13:34.800 --> 00:13:39.440]  聖城新耶路撒冷由神那裡從天而降
[00:13:39.440 --> 00:13:42.280]  看那神的帳幕在人間
[00:13:42.280 --> 00:13:46.320]  他要與人同住他們要做他的子民
[00:13:46.320 --> 00:13:49.800]  原來這一座城是什麼城
[00:13:49.800 --> 00:13:54.160]  這一座城就是聖城新耶路撒冷
[00:13:54.960 --> 00:13:57.380]  不再是以色列人心目當中的
[00:13:57.380 --> 00:14:00.000]  耶路撒冷 地上的耶路撒冷
[00:14:00.000 --> 00:14:03.840]  今天很多的基督徒很想要到這個聖地去看一看
[00:14:03.840 --> 00:14:04.280]  對不對
[00:14:04.280 --> 00:14:06.360]  應該去 應該去
[00:14:06.360 --> 00:14:07.920]  但是親愛的柳子妹
[00:14:07.920 --> 00:14:11.480]  你想要去地上的耶路撒冷去看
[00:14:11.480 --> 00:14:14.400]  你想不想去天上的耶路撒冷看一看
[00:14:14.400 --> 00:14:18.920]  親愛的柳子妹
[00:14:18.920 --> 00:14:23.520]  聖經裡面讓我們一直看見地上的這些東西
[00:14:24.000 --> 00:14:25.600]  就在預表天上的
[00:14:25.600 --> 00:14:29.640]  地上的耶路撒冷在預表將來那個新耶路撒冷
[00:14:29.640 --> 00:14:33.520]  那個新天新地也簡單的說就是神的國
[00:14:33.520 --> 00:14:36.680]  神的國降臨下來
[00:14:36.680 --> 00:14:40.600]  神的國 耶路撒冷是神的國的行政中心
[00:14:40.600 --> 00:14:42.080]  是他首都是capital
[00:14:42.080 --> 00:14:43.960]  所以他是行政中心
[00:14:43.960 --> 00:14:47.040]  他是神掌管王權的中心
[00:14:47.040 --> 00:14:48.320]  了解這意思嗎
[00:14:48.320 --> 00:14:52.320]  那麼在洗事錄講到說新耶路撒冷降臨
[00:14:53.440 --> 00:14:57.680]  這是歷史歷代的聖徒所渴望的一件事情
[00:14:57.680 --> 00:15:00.080]  親愛的柳子妹
[00:15:00.080 --> 00:15:05.400]  難怪聖經裡面
[00:15:05.400 --> 00:15:09.240]  耶穌說有人要管五座城
[00:15:09.240 --> 00:15:11.800]  有人要管十座城
[00:15:11.800 --> 00:15:15.800]  耶穌在講什麼 什麼城
[00:15:15.800 --> 00:15:19.320]  這個概念都是讓我們看見
[00:15:19.320 --> 00:15:22.560]  我們將來在上帝的國度裡面
[00:15:23.280 --> 00:15:25.000]  我們要恢復亞當夏娃
[00:15:25.000 --> 00:15:26.880]  上帝給他們的那個心意
[00:15:26.880 --> 00:15:28.120]  就是他們要來管理
[00:15:28.120 --> 00:15:31.600]  他們要在上帝的國度 新天新地裡面
[00:15:31.600 --> 00:15:34.720]  他們要與主一起同掌王權來管理
[00:15:34.720 --> 00:15:37.040]  來管理
[00:15:37.040 --> 00:15:42.520]  所以地上跟天上何等的差別
[00:15:42.520 --> 00:15:45.960]  天離地有多高
[00:15:45.960 --> 00:15:46.680]  怎麼樣
[00:15:46.680 --> 00:15:50.000]  這是小組教會常講的
[00:15:50.840 --> 00:15:53.840]  因為教會的小組跟小組教會
[00:15:53.840 --> 00:15:55.400]  就有多遠
[00:15:55.400 --> 00:16:00.160]  柳子妹 你知道洛杉磯最貴的房子
[00:16:00.160 --> 00:16:02.120]  多少錢嗎
[00:16:02.120 --> 00:16:06.680]  這一個有看過嗎
[00:16:06.680 --> 00:16:13.640]  這是洛杉磯據說是最貴的房子
[00:16:13.640 --> 00:16:15.480]  目前開價
[00:16:15.480 --> 00:16:16.280]  295
[00:16:20.840 --> 00:16:24.640]  多少
[00:16:24.640 --> 00:16:29.080]  兩億九千五百萬
[00:16:29.080 --> 00:16:29.840]  千六十倍
[00:16:29.840 --> 00:16:31.480]  想不想要
[00:16:31.480 --> 00:16:36.600]  太貴了 太貴了
[00:16:36.600 --> 00:16:38.880]  買不起 是不是
[00:16:38.880 --> 00:16:40.520]  如果你買得起 要不要
[00:16:40.520 --> 00:16:42.480]  真的不要
[00:16:42.480 --> 00:16:48.920]  有一天到主面前都知道了
[00:16:50.840 --> 00:16:55.320]  在上海
[00:16:55.320 --> 00:16:59.360]  最貴的豪宅
[00:16:59.360 --> 00:17:02.520]  因為你知道上海這種地方村土村居
[00:17:02.520 --> 00:17:05.480]  很難像我們這樣找到這種獨棟獨院的
[00:17:05.480 --> 00:17:05.880]  是不是
[00:17:05.880 --> 00:17:10.000]  所以聽說湯
[00:17:10.000 --> 00:17:11.920]  湯城還是湯品
[00:17:11.920 --> 00:17:15.080]  湯城 聽說那個是很貴的
[00:17:15.080 --> 00:17:16.120]  但是我一看
[00:17:16.120 --> 00:17:18.120]  我說對我們來講不太能夠瞭解
[00:17:18.120 --> 00:17:20.160]  什麼一個小房子就要這麼貴
[00:17:20.640 --> 00:17:21.840]  所以我就找了一個
[00:17:21.840 --> 00:17:23.920]  聽說是這種獨棟獨院的
[00:17:23.920 --> 00:17:26.640]  這個叫做檀公
[00:17:26.640 --> 00:17:28.600]  你們上海來的知道檀公嗎
[00:17:28.600 --> 00:17:30.560]  Gracie不知道
[00:17:30.560 --> 00:17:32.440]  都沒人知道
[00:17:32.440 --> 00:17:34.440]  有嗎
[00:17:34.440 --> 00:17:35.640]  有
[00:17:35.640 --> 00:17:40.920]  這裡的房子
[00:17:40.920 --> 00:17:44.040]  每一棟都是上億
[00:17:44.040 --> 00:17:47.560]  上億人民幣
[00:17:49.840 --> 00:17:52.400]  但是在上海來講
[00:17:52.400 --> 00:17:56.320]  請問有幾個人可以去買這個上億人民幣的房子
[00:17:56.320 --> 00:17:57.040]  一棟房子
[00:17:57.040 --> 00:18:00.240]  親愛的柚子妹
[00:18:00.240 --> 00:18:04.400]  我們中國人非常喜歡買房子
[00:18:04.400 --> 00:18:06.520]  哪個地方有中國人
[00:18:06.520 --> 00:18:08.280]  哪個地方房價就會被炒起來
[00:18:08.280 --> 00:18:11.000]  應該講得更準確一點
[00:18:11.000 --> 00:18:12.600]  哪個地方有溫州人
[00:18:12.600 --> 00:18:14.680]  哪個地方就房價會被炒起來
[00:18:14.680 --> 00:18:17.520]  溫州有專門炒房團的
[00:18:17.520 --> 00:18:19.360]  親愛的柚子妹
[00:18:19.800 --> 00:18:21.360]  為什麼房子這麼重要
[00:18:21.360 --> 00:18:24.360]  其實房子就代表了
[00:18:24.360 --> 00:18:25.800]  我們的
[00:18:25.800 --> 00:18:27.960]  我們的一個價值觀
[00:18:27.960 --> 00:18:30.760]  我們人生活著
[00:18:30.760 --> 00:18:33.440]  其實就是為了要有這麼一口
[00:18:33.440 --> 00:18:37.120]  有這邊一個地方有一個窩
[00:18:37.120 --> 00:18:38.840]  所以你知道嗎
[00:18:38.840 --> 00:18:42.520]  在這個2009年的時候
[00:18:42.520 --> 00:18:45.480]  中國大陸有一部連續劇
[00:18:45.480 --> 00:18:47.640]  連續演了35集
[00:18:47.960 --> 00:18:50.960]  非常轟動全中國的叫做
[00:18:50.960 --> 00:18:52.440]  "窩居"
[00:18:52.440 --> 00:18:58.240]  為什麼他這麼轟動
[00:18:58.240 --> 00:19:02.360]  他講到了一般老百姓心中的
[00:19:02.360 --> 00:19:04.560]  東西
[00:19:04.560 --> 00:19:07.400]  講到買房子
[00:19:07.400 --> 00:19:10.320]  講到房買房 房價飆升
[00:19:10.320 --> 00:19:11.720]  講到這些的問題
[00:19:14.560 --> 00:19:18.440]  那是2009 已經是十幾年前了
[00:19:18.440 --> 00:19:22.240]  但是2020年
[00:19:22.240 --> 00:19:25.440]  又出了一部叫做"安家"
[00:19:25.440 --> 00:19:27.600]  有人看過嗎
[00:19:27.600 --> 00:19:32.960]  不看也沒關係
[00:19:32.960 --> 00:19:39.720]  "安家"這一部片子
[00:19:39.720 --> 00:19:43.080]  英文叫做"I will find you a better home"
[00:19:45.560 --> 00:19:46.560]  這部片子
[00:19:46.560 --> 00:19:51.560]  他講到有一對老人家 兩口子
[00:19:51.560 --> 00:19:54.320]  辛辛苦苦給兒子買了房子
[00:19:54.320 --> 00:19:56.680]  那麼在房產證上面呢
[00:19:56.680 --> 00:20:00.480]  到底要不要加上媳婦的名字
[00:20:00.480 --> 00:20:03.320]  這讓他們兩個很傷腦筋
[00:20:03.320 --> 00:20:07.480]  到底要不要給媳婦加上這個名字
[00:20:07.480 --> 00:20:07.960]  要不要
[00:20:07.960 --> 00:20:11.560]  這個結論我不曉得 我不跟你講
[00:20:11.560 --> 00:20:13.560]  你也不要去看
[00:20:15.240 --> 00:20:16.120]  重點不是在這裡
[00:20:16.120 --> 00:20:20.880]  重點就是在透過這一個電視劇
[00:20:20.880 --> 00:20:22.560]  他們描述出
[00:20:22.560 --> 00:20:26.160]  一對老人家是在賣包子的
[00:20:26.160 --> 00:20:27.520]  他們呢
[00:20:27.520 --> 00:20:31.800]  為了到底要不要給媳婦加上這個房產的名字
[00:20:31.800 --> 00:20:34.640]  他們在那邊考慮 他們也不懂投資
[00:20:34.640 --> 00:20:36.680]  他們也不懂通貨膨脹
[00:20:36.680 --> 00:20:42.000]  但是他們曉得 如果按照他們現在付了投息款
[00:20:42.160 --> 00:20:45.160]  以後要借款 然後要付利息的話
[00:20:45.160 --> 00:20:49.440]  他說利息就會多出一百二十萬人民幣
[00:20:49.440 --> 00:20:54.040]  那一百二十萬人民幣這是什麼概念
[00:20:54.040 --> 00:20:57.720]  這個做了一輩子的
[00:20:57.720 --> 00:21:01.120]  這個老兩口
[00:21:01.120 --> 00:21:03.040]  他們賣包子
[00:21:03.040 --> 00:21:04.400]  他們算一算
[00:21:04.400 --> 00:21:06.760]  一百二十萬人民幣
[00:21:06.760 --> 00:21:09.320]  那就是八十萬個包子啊
[00:21:11.240 --> 00:21:13.040]  八十萬個包子 你想想看
[00:21:13.040 --> 00:21:14.960]  一天如果做一百個包子
[00:21:14.960 --> 00:21:17.200]  要做多少年
[00:21:17.200 --> 00:21:20.120]  你們數學比較好
[00:21:20.120 --> 00:21:27.280]  所以你會發現我們一輩子啊
[00:21:27.280 --> 00:21:29.480]  都在繳單款 有沒有
