
[00:00:00.000 --> 00:00:06.400]  今日我們讀的一段聖經是《馬拉基書》
[00:02:38.000 --> 00:02:40.000]  當然我們剛才沒有讀全卷書
[00:02:40.000 --> 00:02:42.000]  《馬拉基書》第一節是引言
[00:02:42.000 --> 00:02:43.000]  最後那三節
[00:02:43.000 --> 00:02:46.000]  即是四章第四到第六節
[00:02:46.000 --> 00:02:48.000]  是總結
[00:02:48.000 --> 00:02:52.000]  然後中間有總共六段
[00:02:52.000 --> 00:02:55.000]  你可能關心我們剛才讀的那段是第幾段
[00:02:55.000 --> 00:02:58.000]  我們剛才讀的那段是第四段
[00:02:58.000 --> 00:03:00.000]  這個第四段的討論
[00:03:00.000 --> 00:03:03.000]  由二章十七節到三章五節
[00:03:03.000 --> 00:03:05.000]  是講有關於
[00:03:05.000 --> 00:03:09.000]  好像世界上很多作惡的人
[00:03:09.000 --> 00:03:11.000]  而他們在上帝的眼中
[00:03:11.000 --> 00:03:13.000]  看起來好像還很好
[00:03:13.000 --> 00:03:16.000]  因為他們有好的日子過
[00:03:16.000 --> 00:03:19.000]  還好像上帝很喜歡他們
[00:03:19.000 --> 00:03:23.000]  看他們平安無慮的樣子就知道了
[00:03:23.000 --> 00:03:27.000]  《馬拉基書》第二章第十七節
[00:03:27.000 --> 00:03:29.000]  於是就提到
[00:03:29.000 --> 00:03:31.000]  問到一個問題
[00:03:31.000 --> 00:03:36.000]  就是上帝什麼不是應該是公義的上帝什麼
[00:03:36.000 --> 00:03:37.000]  你也有讀到
[00:03:37.000 --> 00:03:39.000]  二章十七節的地方
[00:03:39.000 --> 00:03:42.000]  其實應該翻譯成審判才對
[00:03:42.000 --> 00:03:44.000]  上帝什麼不是審判的上帝嗎
[00:03:44.000 --> 00:03:48.000]  於是三章五節就回答這個問題
[00:03:48.000 --> 00:03:51.000]  上帝必定會審判的
[00:03:51.000 --> 00:03:55.000]  還有是會指證那些罪惡的
[00:03:55.000 --> 00:03:58.000]  又或者前面二章十七節
[00:03:58.000 --> 00:03:59.000]  你又可以翻譯成
[00:03:59.000 --> 00:04:03.000]  上帝一定是公義的上帝
[00:04:03.000 --> 00:04:06.000]  他始終都會主持公道
[00:04:06.000 --> 00:04:08.000]  指證罪惡的
[00:04:08.000 --> 00:04:09.000]  他們是一對來的
[00:04:09.000 --> 00:04:11.000]  首尾呼應
[00:04:11.000 --> 00:04:13.000]  究竟要指證什麼罪惡呢
[00:04:13.000 --> 00:04:15.000]  名單很長
[00:04:15.000 --> 00:04:16.000]  有行邪術的
[00:04:16.000 --> 00:04:17.000]  犯奸淫的
[00:04:17.000 --> 00:04:18.000]  起假誓的
[00:04:18.000 --> 00:04:22.000]  在公前上去欺壓故宮的
[00:04:22.000 --> 00:04:25.000]  五一勞動節會關心的這個問題
[00:04:25.000 --> 00:04:27.000]  然後欺壓孤兒寡婦
[00:04:27.000 --> 00:04:28.000]  屈枉寄居
[00:04:28.000 --> 00:04:31.000]  以及不敬畏上帝自己的
[00:04:31.000 --> 00:04:32.000]  在我們的處境
[00:04:32.000 --> 00:04:33.000]  我不知道你想不想加
[00:04:33.000 --> 00:04:35.000]  我想加多兩個的
[00:04:35.000 --> 00:04:37.000]  在背後煽動的
[00:04:37.000 --> 00:04:39.000]  以及借刀殺人的
[00:04:39.000 --> 00:04:42.000]  我們有很多憤怒在我們裏面
[00:04:42.000 --> 00:04:45.000]  但是先知當時的處境
[00:04:45.000 --> 00:04:48.000]  都有這樣的疑問
[00:04:48.000 --> 00:04:49.000]  都有這樣的疑問
[00:04:49.000 --> 00:04:52.000]  他說上帝一定會主持公道
[00:04:52.000 --> 00:04:55.000]  一定會指證罪惡
[00:04:55.000 --> 00:04:58.000]  我們相信應該不成問題
[00:04:58.000 --> 00:05:02.000]  做基督徒起碼要有這樣的信心
[00:05:02.000 --> 00:05:05.000]  但是當那個最終的目標
[00:05:05.000 --> 00:05:07.000]  好像遙不可及的時候
[00:05:07.000 --> 00:05:09.000]  那怎麼辦呢?
[00:05:09.000 --> 00:05:12.000]  中間這個過程我們要怎樣經歷呢?
[00:05:12.000 --> 00:05:13.000]  我想舉一個例子
[00:05:13.000 --> 00:05:15.000]  譬如就以安居樂業為例
[00:05:15.000 --> 00:05:17.000]  我最近看過一個片集
[00:05:17.000 --> 00:05:19.000]  是香港的經濟學者
[00:05:19.000 --> 00:05:22.000]  怎樣鼓勵年輕人
[00:05:22.000 --> 00:05:23.000]  我說很簡單
[00:05:23.000 --> 00:05:26.000]  年輕人希望買樓上車的目標
[00:05:26.000 --> 00:05:30.000]  當這個目標好像遙不可及的時候
[00:05:30.000 --> 00:05:32.000]  那是不是算了
[00:05:32.000 --> 00:05:34.000]  反正都沒有希望了
[00:05:34.000 --> 00:05:36.000]  吃喝快樂一點
[00:05:36.000 --> 00:05:40.000]  去多幾次鄉下
[00:05:40.000 --> 00:05:44.000]  去多幾次日本或是去哪裏旅行
[00:05:44.000 --> 00:05:47.000]  省吃儉用是沒有用的
[00:05:47.000 --> 00:05:51.000]  因為我們不知道樓市什麼時候下行
[00:05:51.000 --> 00:05:56.000]  不過我仍然勸年輕的弟兄姊妹
[00:05:56.000 --> 00:06:00.000]  應該效法當年清教徒他們的主張
[00:06:00.000 --> 00:06:02.000]  就是盡本份去奉獻
[00:06:02.000 --> 00:06:05.000]  又盡力去儲蓄
[00:06:05.000 --> 00:06:07.000]  為什麼呢?
[00:06:07.000 --> 00:06:08.000]  很簡單
[00:06:08.000 --> 00:06:11.000]  就算給你抽到資助房屋
[00:06:11.000 --> 00:06:12.000]  你都供不起
[00:06:12.000 --> 00:06:13.000]  如果不存錢
[00:06:13.000 --> 00:06:18.000]  就算如你所願給你供屋
[00:06:18.000 --> 00:06:20.000]  你都沒有錢裝修
[00:06:20.000 --> 00:06:22.000]  目標遙不可及的時候
[00:06:22.000 --> 00:06:25.000]  我們仍然不可以盤皮
[00:06:25.000 --> 00:06:28.000]  仍然要做好準備
[00:06:28.000 --> 00:06:31.000]  留下來的問題反而是第三章一至四節
[00:06:31.000 --> 00:06:35.000]  究竟上帝要我們成為怎樣的人呢?
[00:06:35.000 --> 00:06:36.000]  中間的部分
[00:06:36.000 --> 00:06:38.000]  三章一至四節
[00:06:38.000 --> 00:06:42.000]  就是當耶路撒冷的重建停滯不前的時候
[00:06:42.000 --> 00:06:43.000]  上帝說
[00:06:43.000 --> 00:06:46.000]  我派遣我的使者
[00:06:46.000 --> 00:06:49.000]  在我的前面開路
[00:06:49.000 --> 00:06:53.000]  就意味著上帝是想親自出馬
[00:06:53.000 --> 00:06:56.000]  然後就找一個使者在他前面走
[00:06:56.000 --> 00:07:00.000]  當我們見到那位使者的時候
[00:07:00.000 --> 00:07:03.000]  我們就知道上帝真的出馬了
[00:07:03.000 --> 00:07:07.000]  問題是這位使者是誰呢?
[00:07:07.000 --> 00:07:12.000]  猶太傳統在這裡說了很多個可能性
[00:07:12.000 --> 00:07:15.000]  有時候看解經書都很絕望
[00:07:15.000 --> 00:07:18.000]  它說了一大堆人名
[00:07:18.000 --> 00:07:19.000]  我告訴你
[00:07:19.000 --> 00:07:21.000]  第一個是馬拉基
[00:07:21.000 --> 00:07:22.000]  對的
[00:07:22.000 --> 00:07:26.000]  因為馬拉基這個名字本身就是我的使者
[00:07:26.000 --> 00:07:30.000]  所以照字面就是馬拉基
[00:07:30.000 --> 00:07:31.000]  又或者
[00:07:31.000 --> 00:07:32.000]  剛才跟你提過了
[00:07:32.000 --> 00:07:36.000]  波斯宮廷裡面有個英雄叫做末底改
[00:07:36.000 --> 00:07:37.000]  又或者
[00:07:37.000 --> 00:07:41.000]  接下來會來的以斯拉
[00:07:41.000 --> 00:07:44.000]  當猶太傳統說了這些人名之後
[00:07:44.000 --> 00:07:47.000]  解經書問了很多個問題之後
[00:07:47.000 --> 00:07:49.000]  就沒有給答案
[00:07:49.000 --> 00:07:52.000]  我不知道你帶茶經會不會有時候預備的時候
[00:07:52.000 --> 00:07:54.000]  遇到這樣的處境
[00:07:54.000 --> 00:07:55.000]  都很沮喪
[00:07:55.000 --> 00:07:57.000]  把書蓋起來怎麼辦呢?
[00:07:57.000 --> 00:07:59.000]  自己再看一下經文
[00:07:59.000 --> 00:08:02.000]  再看一下究竟這個使者
[00:08:02.000 --> 00:08:04.000]  他在做些什麼
[00:08:04.000 --> 00:08:07.000]  大概就可以估計到
[00:08:07.000 --> 00:08:10.000]  哪位先知比較貼切一點
[00:08:10.000 --> 00:08:14.000]  這裡提及說主會進入他的殿
[00:08:14.000 --> 00:08:17.000]  上帝又會跟他的子民立約
[00:08:17.000 --> 00:08:20.000]  然後他又說他會潔淨
[00:08:20.000 --> 00:08:23.000]  侍奉上帝的利尾人
[00:08:23.000 --> 00:08:25.000]  而且教導猶太人
[00:08:25.000 --> 00:08:28.000]  怎樣可以按公義
[00:08:28.000 --> 00:08:30.000]  或者眼白一點
[00:08:30.000 --> 00:08:34.000]  正確的方法去奉獻禮物
[00:08:34.000 --> 00:08:36.000]  其實我對先知書的了解
[00:08:36.000 --> 00:08:38.000]  最貼切的反而是以西傑
[00:08:38.000 --> 00:08:42.000]  以西傑書是關心所有這些問題的
[00:08:42.000 --> 00:08:43.000]  不過
[00:08:43.000 --> 00:08:46.000]  行不到定論不是最重要的
[00:08:46.000 --> 00:08:49.000]  其實在馬拉基書這個信息裡面
[00:08:49.000 --> 00:08:52.000]  上帝原來一早已經告訴猶太人
[00:08:52.000 --> 00:08:54.000]  當他們被俘虜的時候
[00:08:54.000 --> 00:08:57.000]  他鼓勵自己的子民
[00:08:57.000 --> 00:08:58.000]  上帝說
[00:08:58.000 --> 00:09:00.000]  跟他的子民說
[00:09:00.000 --> 00:09:03.000]  我和你之間有永遠的約約
[00:09:03.000 --> 00:09:05.000]  由潔淨利尾人開始
[00:09:05.000 --> 00:09:09.000]  到更新以色列人和耶路撒冷
[00:09:09.000 --> 00:09:12.000]  去做一個終極的目標
[00:09:12.000 --> 00:09:15.000]  上帝在當人沒有盼望的時候
[00:09:15.000 --> 00:09:17.000]  他次下盼望
[00:09:17.000 --> 00:09:19.000]  於是乎上帝都是這樣
[00:09:19.000 --> 00:09:24.000]  去焦聚我們成為教會
[00:09:24.000 --> 00:09:27.000]  我不知道你覺得有沒有盼望
[00:09:27.000 --> 00:09:29.000]  單憑我們這一群人
[00:09:29.000 --> 00:09:31.000]  就沒有什麼盼望
[00:09:31.000 --> 00:09:33.000]  也不要說單憑我一個人
[00:09:33.000 --> 00:09:35.000]  可以有什麼盼望
[00:09:35.000 --> 00:09:39.000]  但是當上帝差派使者在我們中間
[00:09:39.000 --> 00:09:44.000]  又讓我們成為教會彼此守望的時候
[00:09:44.000 --> 00:09:46.000]  我想我們仍然值得
[00:09:46.000 --> 00:09:49.000]  帶著盼望走前面的路
[00:09:49.000 --> 00:09:52.000]  有什麼使者是上帝差派過
[00:09:52.000 --> 00:09:55.000]  在你的生命裡面
[00:09:55.000 --> 00:09:57.000]  是什麼良師益友
[00:09:57.000 --> 00:10:01.000]  還是你很愛護的相親
[00:10:01.000 --> 00:10:03.000]  還是你的兄弟姊妹
[00:10:03.000 --> 00:10:06.000]  還是教會裡面的弟兄姊妹
[00:10:06.000 --> 00:10:07.000]  如果有的
[00:10:07.000 --> 00:10:10.000]  我都希望還有教務和導師
[00:10:10.000 --> 00:10:13.000]  都可以成為上帝差派來
[00:10:13.000 --> 00:10:16.000]  在你生命當中
[00:10:16.000 --> 00:10:18.000]  當時的盼望
[00:10:18.000 --> 00:10:19.000]  在猶太人來說
[00:10:19.000 --> 00:10:21.000]  當時他們的盼望
[00:10:21.000 --> 00:10:23.000]  其實最重要的那個
[00:10:23.000 --> 00:10:25.000]  就是上帝可以越納
[00:10:25.000 --> 00:10:27.000]  猶大和耶路撒冷
[00:10:27.000 --> 00:10:29.000]  他們所獻上的禮物
[00:10:29.000 --> 00:10:33.000]  意味著他們重建好的聖殿
[00:10:33.000 --> 00:10:35.000]  不是一個空殼
[00:10:35.000 --> 00:10:36.000]  你記得吧
[00:10:36.000 --> 00:10:37.000]  重建了聖殿
[00:10:37.000 --> 00:10:38.000]  停在那裡不知道怎麼辦
[00:10:38.000 --> 00:10:41.000]  猶太人能夠在聖殿當中
[00:10:41.000 --> 00:10:43.000]  再繼續去敬拜
[00:10:43.000 --> 00:10:45.000]  再能夠去奉獻
[00:10:45.000 --> 00:10:47.000]  而且懂得怎樣獻
[00:10:47.000 --> 00:10:49.000]  是很重要的事情
[00:10:49.000 --> 00:10:50.000]  是很重要
[00:10:50.000 --> 00:10:52.000]  持守盼望的部分
[00:10:52.000 --> 00:10:53.000]  有時候我們說
[00:10:53.000 --> 00:10:57.000]  十一奉獻需要很有信心才行
[00:10:57.000 --> 00:10:58.000]  倒轉來說不是的
[00:10:58.000 --> 00:11:00.000]  十一奉獻是建基於
[00:11:00.000 --> 00:11:02.000]  因為我有九成收入
[00:11:02.000 --> 00:11:04.000]  所以能夠有力量
[00:11:04.000 --> 00:11:07.000]  在上帝的恩典下可以奉獻
[00:11:07.000 --> 00:11:08.000]  是這麼簡單
[00:11:08.000 --> 00:11:10.000]  教會的復興
[00:11:10.000 --> 00:11:12.000]  會不會是由最簡單
[00:11:12.000 --> 00:11:16.000]  最基本的事情去開始呢
[00:11:16.000 --> 00:11:18.000]  馬拉基書要表達的是
[00:11:18.000 --> 00:11:21.000]  在這個等候的過程裡面
[00:11:21.000 --> 00:11:23.000]  上帝最終幫助我們
[00:11:23.000 --> 00:11:26.000]  由怎樣去獻禮物
[00:11:26.000 --> 00:11:31.000]  到最後怎樣獻自己給上帝
[00:11:31.000 --> 00:11:32.000]  當馬拉基書說
[00:11:32.000 --> 00:11:36.000]  好像我們的處境停滯不前的時候
[00:11:36.000 --> 00:11:37.000]  上帝說
[00:11:37.000 --> 00:11:38.000]  透過馬拉基說
[00:11:38.000 --> 00:11:41.000]  其實在這個處境裡面
[00:11:41.000 --> 00:11:45.000]  上帝還有計劃的
[00:11:45.000 --> 00:11:46.000]  最後那三節
[00:11:46.000 --> 00:11:47.000]  雖然我們沒有讀到
[00:11:47.000 --> 00:11:48.000]  讓我讀給你聽
[00:11:48.000 --> 00:11:53.000]  馬拉基書第四章第四到第六節
[00:11:53.000 --> 00:11:56.000]  很重要的結論
[00:12:08.000 --> 00:12:27.000]  其實按當時的歷史
[00:12:27.000 --> 00:12:29.000]  我們知道這一切
[00:12:29.000 --> 00:12:33.000]  就是上帝的配套
[00:12:33.000 --> 00:12:36.000]  上帝為猶太人的準備
[00:12:36.000 --> 00:12:37.000]  四章四節提到
[00:12:37.000 --> 00:12:41.000]  他們要謹記摩西的律法
[00:12:41.000 --> 00:12:42.000]  你記得
[00:12:42.000 --> 00:12:45.000]  以斯拉派去耶路撒冷
[00:12:45.000 --> 00:12:47.000]  上帝呼召他
[00:12:47.000 --> 00:12:49.000]  回去耶路撒冷
[00:12:49.000 --> 00:12:51.000]  就是教摩西律法
[00:12:51.000 --> 00:12:52.000]  文士
[00:12:52.000 --> 00:12:56.000]  而且他是思想敏捷的文士
[00:12:56.000 --> 00:12:58.000]  教導訓誨
[00:12:58.000 --> 00:13:00.000]  是上帝所差派的
[00:13:00.000 --> 00:13:01.000]  另外
[00:13:01.000 --> 00:13:03.000]  如果說有一個
[00:13:03.000 --> 00:13:05.000]  以利亞要再來的話
[00:13:05.000 --> 00:13:07.000]  以利亞當年
[00:13:07.000 --> 00:13:11.000]  是抵擋住以色列王阿哈
[00:13:11.000 --> 00:13:14.000]  然後讓他的百姓
[00:13:14.000 --> 00:13:16.000]  能夠敬拜上帝
[00:13:16.000 --> 00:13:17.000]  你又想想
[00:13:17.000 --> 00:13:18.000]  歷史裡面
[00:13:18.000 --> 00:13:20.000]  尼西米跟著來
[00:13:20.000 --> 00:13:21.000]  抵擋什麼人?
[00:13:21.000 --> 00:13:24.000]  抵擋當時在耶路撒冷
[00:13:24.000 --> 00:13:27.000]  圍住那些地頭蟲
[00:13:27.000 --> 00:13:29.000]  還是地方勢力
[00:13:29.000 --> 00:13:30.000]  頂住那個
[00:13:30.000 --> 00:13:33.000]  然後去重建城牆
[00:13:33.000 --> 00:13:35.000]  然後最後第四章六節
[00:13:35.000 --> 00:13:36.000]  剛才說
[00:13:36.000 --> 00:13:38.000]  讓父親的心轉向兒女
[00:13:38.000 --> 00:13:39.000]  這個父親不要讀錯
[00:13:39.000 --> 00:13:40.000]  是上帝來的
[00:13:40.000 --> 00:13:43.000]  讓上帝的心轉向兒女
[00:13:43.000 --> 00:13:44.000]  說真的
[00:13:44.000 --> 00:13:46.000]  當然是轉向了
[00:13:46.000 --> 00:13:47.000]  還沒轉向
[00:13:47.000 --> 00:13:49.000]  你會不會派以斯拉和尼西米
[00:13:49.000 --> 00:13:51.000]  或者各個使者
[00:13:51.000 --> 00:13:53.000]  去幫助自己的子民
[00:13:53.000 --> 00:13:55.000]  肯定已經轉向了兒女
[00:13:55.000 --> 00:13:56.000]  但是
[00:13:56.000 --> 00:13:57.000]  接著的問題
[00:13:57.000 --> 00:13:59.000]  就是做兒女的
[00:13:59.000 --> 00:14:02.000]  如果不轉向上帝
[00:14:02.000 --> 00:14:05.000]  就是很愚蠢的事情
[00:14:05.000 --> 00:14:08.000]  上帝的工作一浪接一浪
[00:14:08.000 --> 00:14:12.000]  在過往的功效好像停頓了
[00:14:12.000 --> 00:14:14.000]  耶路撒冷的重建
[00:14:14.000 --> 00:14:15.000]  好像停滯不前
[00:14:15.000 --> 00:14:19.000]  但是上帝再差派他的使者
[00:14:19.000 --> 00:14:21.000]  困難是有的
[00:14:21.000 --> 00:14:25.000]  但是當上帝在第八十年
[00:14:25.000 --> 00:14:27.000]  古列王下詔第八十年的時候
[00:14:27.000 --> 00:14:30.000]  差派以斯拉去到耶路撒冷
[00:14:30.000 --> 00:14:33.000]  再到第九十三年的時候
[00:14:33.000 --> 00:14:36.000]  再差派尼西米去到耶路撒冷
[00:14:36.000 --> 00:14:39.000]  重建整個地方的時候
[00:14:39.000 --> 00:14:43.000]  雖然不能說是最後才出手
[00:14:43.000 --> 00:14:45.000]  但是我想說
[00:14:45.000 --> 00:14:48.000]  一百零五年的重建計劃
[00:14:48.000 --> 00:14:50.000]  在最後二十五年
[00:14:50.000 --> 00:14:52.000]  才見到突破
[00:14:52.000 --> 00:14:53.000]  而且在當時的人
[00:14:53.000 --> 00:14:55.000]  他不知道上帝的計劃
[00:14:55.000 --> 00:14:59.000]  是一百零五年那麼長
[00:14:59.000 --> 00:15:01.000]  上帝是歷史的主
[00:15:01.000 --> 00:15:03.000]  於是去到馬太福音
[00:15:03.000 --> 00:15:05.000]  耶穌來到的年代
[00:15:05.000 --> 00:15:08.000]  四百多年之後
[00:15:08.000 --> 00:15:09.000]  四百多年之後
[00:15:09.000 --> 00:15:12.000]  馬太福音第十一章第十節
[00:15:12.000 --> 00:15:13.000]  上帝這次
[00:15:13.000 --> 00:15:15.000]  其實這句話有點不同
[00:15:15.000 --> 00:15:19.000]  上帝說差派我的使者在你面前
[00:15:19.000 --> 00:15:21.000]  我猜是指耶穌基督
[00:15:21.000 --> 00:15:24.000]  上帝差派施洗約翰
[00:15:24.000 --> 00:15:25.000]  在耶穌基督面前
[00:15:25.000 --> 00:15:30.000]  然後為耶穌基督預備道路
[00:15:30.000 --> 00:15:32.000]  上帝差派施洗約翰
[00:15:32.000 --> 00:15:34.000]  為耶穌預備道路
[00:15:34.000 --> 00:15:37.000]  大概不是因為施洗約翰
[00:15:37.000 --> 00:15:40.000]  和耶穌有親戚關係
[00:15:40.000 --> 00:15:42.000]  你知道路加福音
[00:15:42.000 --> 00:15:45.000]  你發現他兩位媽媽是鄉里
[00:15:45.000 --> 00:15:48.000]  當然歷史傳統說
[00:15:48.000 --> 00:15:49.000]  他們是不是表兄弟
[00:15:49.000 --> 00:15:50.000]  這個亂猜的
[00:15:50.000 --> 00:15:52.000]  路加福音說了他們是鄉里
[00:15:52.000 --> 00:15:53.000]  就是這麼多
[00:15:53.000 --> 00:15:56.000]  大概不會因為這樣的緣故
[00:15:56.000 --> 00:15:59.000]  耶穌基督要抬舉施洗約翰
[00:15:59.000 --> 00:16:03.000]  給親戚上頭一個重要的崗位
[00:16:03.000 --> 00:16:04.000]  不是的
[00:16:04.000 --> 00:16:05.000]  反過來
[00:16:05.000 --> 00:16:11.000]  上帝說我一向都不斷差派使者
[00:16:11.000 --> 00:16:13.000]  去幫助我的子民
[00:16:13.000 --> 00:16:17.000]  如今再差派施洗約翰
[00:16:17.000 --> 00:16:21.000]  他集中使者和先知的身份於一身
[00:16:21.000 --> 00:16:24.000]  要宣告耶穌的來臨
[00:16:24.000 --> 00:16:29.000]  要抵擋那些不是真正悔改的宗教領袖
[00:16:29.000 --> 00:16:30.000]  我們知道
[00:16:30.000 --> 00:16:33.000]  施洗約翰的遭遇是很慘的
[00:16:33.000 --> 00:16:36.000]  先被收監後被斬首
[00:16:36.000 --> 00:16:41.000]  這樣的抬舉都不必了
[00:16:41.000 --> 00:16:43.000]  做使者都不好
[00:16:43.000 --> 00:16:45.000]  做先知更加不好
[00:16:45.000 --> 00:16:47.000]  兩樣加在一起就更加危險
[00:16:47.000 --> 00:16:50.000]  我們是不會羨慕這樣的任務
[00:16:50.000 --> 00:16:53.000]  不過耶穌說
[00:16:53.000 --> 00:16:56.000]  在天國裡最小的
[00:16:56.000 --> 00:17:01.000]  都被抬舉到施洗約翰之上
[00:17:01.000 --> 00:17:05.000]  原來不是我們人人都要做施洗約翰
[00:17:05.000 --> 00:17:09.000]  而是在我們要走的路上
[00:17:09.000 --> 00:17:10.000]  其實耶穌基督
[00:17:10.000 --> 00:17:13.000]  上帝自己做了很多的準備
[00:17:13.000 --> 00:17:16.000]  耶穌基督有血有肉來到我們中間
[00:17:16.000 --> 00:17:18.000]  親身去拯救我們
[00:17:18.000 --> 00:17:23.000]  保證天國必定會降臨
[00:17:23.000 --> 00:17:26.000]  關鍵是我們有沒有份去參與
[00:17:26.000 --> 00:17:27.000]  在福音書裡面
[00:17:27.000 --> 00:17:31.000]  耶穌告誡當時的人
[00:17:31.000 --> 00:17:34.000]  你們不要無動於衷
[00:17:34.000 --> 00:17:36.000]  別人很開心
[00:17:36.000 --> 00:17:38.000]  你又不拍手
[00:17:38.000 --> 00:17:40.000]  很不開心你又不幫忙
[00:17:40.000 --> 00:17:42.000]  愛上
[00:17:42.000 --> 00:17:44.000]  又或者我們廣東話說
[00:17:44.000 --> 00:17:47.000]  只顧著剝花生
[00:17:47.000 --> 00:17:50.000]  約翰來到就彈他不吃東西
[00:17:50.000 --> 00:17:52.000]  耶穌來到就彈他什麼都吃
[00:17:52.000 --> 00:17:54.000]  彈一下這個彈一下那個
[00:17:54.000 --> 00:17:55.000]  彈一下這個彈一下那個
[00:17:55.000 --> 00:17:57.000]  粉飾疾足
[00:17:57.000 --> 00:18:00.000]  就覺得自己很公義很正確
[00:18:00.000 --> 00:18:04.000]  耶穌說不要
[00:18:04.000 --> 00:18:06.000]  上帝關心的反而是
[00:18:06.000 --> 00:18:10.000]  我們最終有沒有奉獻自己給上帝
[00:18:10.000 --> 00:18:14.000]  我們的心有沒有轉向上帝
[00:18:14.000 --> 00:18:18.000]  當我們覺得目標很遙遠
[00:18:18.000 --> 00:18:20.000]  就此灰心
[00:18:20.000 --> 00:18:22.000]  就此喪志
[00:18:22.000 --> 00:18:23.000]  盤撇
[00:18:23.000 --> 00:18:24.000]  投降
[00:18:24.000 --> 00:18:26.000]  不做準備的時候
[00:18:26.000 --> 00:18:28.000]  安居樂業
[00:18:28.000 --> 00:18:30.000]  教會復興
[00:18:30.000 --> 00:18:33.000]  或者重建我們心目中的聖城
[00:18:33.000 --> 00:18:37.000]  都不會輪得到我們有份
[00:18:37.000 --> 00:18:38.000]  馬拉基
[00:18:38.000 --> 00:18:39.000]  沒底改
[00:18:39.000 --> 00:18:41.000]  以西傑
[00:18:41.000 --> 00:18:42.000]  以斯拉
[00:18:42.000 --> 00:18:44.000]  尼希米
[00:18:44.000 --> 00:18:45.000]  施洗約翰
[00:18:45.000 --> 00:18:49.000]  加上主耶穌做了最重要的事情
[00:18:49.000 --> 00:18:53.000]  我們應該擔當的是什麼角色呢?
[00:18:53.000 --> 00:18:56.000]  大概我們都是踏在他們的肩膊上
[00:18:56.000 --> 00:18:57.000]  做的
[00:18:57.000 --> 00:18:59.000]  最困難最困難的那些事
[00:18:59.000 --> 00:19:00.000]  他們做了
[00:19:00.000 --> 00:19:02.000]  最大最大的犧牲
[00:19:02.000 --> 00:19:03.000]  他們做了
