
[00:00:00.000 --> 00:00:02.000]  大家還拿著聖經嗎?
[00:01:11.340 --> 00:01:13.180]  就是你不要在他面前亂遊花園
[00:01:13.180 --> 00:01:15.960]  他遊了花園也能回頭跟你說適合的話
[00:01:15.960 --> 00:01:18.280]  所以他仍然沒有離開主題
[00:01:18.280 --> 00:01:19.300]  就是在第12章
[00:01:19.300 --> 00:01:23.080]  其實一直保羅在探討關於屬靈的什麼?
[00:01:23.080 --> 00:01:26.200]  恩慈問題
[00:01:26.200 --> 00:01:27.860]  所以有件事是霸火的
[00:01:27.860 --> 00:01:29.620]  真是用來霸火的
[00:01:29.620 --> 00:01:34.000]  我們的印刷版聖經經常有誤導人
[00:01:34.000 --> 00:01:36.900]  你會發現日常都經常說的標題
[00:01:36.900 --> 00:01:38.220]  起碼我拿著的那一版
[00:01:38.220 --> 00:01:41.100]  寫著作先知講道聖於說方言
[00:01:41.100 --> 00:01:42.920]  你們是不是寫著這個?
[00:01:42.920 --> 00:01:44.280]  還是不是?
[00:01:44.280 --> 00:01:45.780]  有些是,有些不是
[00:01:45.780 --> 00:01:47.600]  可能我的出版社
[00:01:47.600 --> 00:01:48.480]  所以就麻煩了
[00:01:48.480 --> 00:01:50.440]  我這本聖經的出版社寫這些
[00:01:50.440 --> 00:01:51.580]  你的出版社又沒有寫這些
[00:01:51.580 --> 00:01:55.640]  那些是印聖經的人加上去的標題
[00:01:55.640 --> 00:01:57.800]  聖經本來是沒有這樣的東西的
[00:01:57.800 --> 00:01:58.800]  但是這些標題
[00:01:58.800 --> 00:02:00.600]  有時候真的能幫助我們
[00:02:00.600 --> 00:02:01.640]  很多時候能幫助我們
[00:02:01.640 --> 00:02:02.600]  但是有些時候
[00:02:02.600 --> 00:02:04.040]  就是因為印刷的人
[00:02:04.040 --> 00:02:04.660]  老實說
[00:02:04.660 --> 00:02:06.580]  印刷的人跟你我一樣
[00:02:06.580 --> 00:02:07.480]  OK,行不行?
[00:02:07.480 --> 00:02:08.340]  跟你我一樣
[00:02:08.340 --> 00:02:09.080]  都是信耶穌
[00:02:09.080 --> 00:02:09.700]  都是基督徒
[00:02:09.700 --> 00:02:10.540]  是人來的
[00:02:10.540 --> 00:02:11.540]  不過上帝呼召他
[00:02:11.540 --> 00:02:13.080]  他只是做了那個服事而已
[00:02:13.080 --> 00:02:14.500]  印刷的時候
[00:02:14.500 --> 00:02:15.580]  永遠沒有辦法
[00:02:15.580 --> 00:02:16.800]  不是他的錯誤
[00:02:16.800 --> 00:02:18.840]  但事實上就是沒有辦法
[00:02:18.840 --> 00:02:19.760]  就像我一開始問你
[00:02:19.760 --> 00:02:20.840]  喂,這本聖經說什麼?
[00:02:20.840 --> 00:02:23.380]  你們自己說方言
[00:02:23.380 --> 00:02:23.960]  一樣的
[00:02:23.960 --> 00:02:27.080]  都有自己的一些觀點
[00:02:27.080 --> 00:02:30.600]  都會有一些自己本來有的perception看下去的
[00:02:30.600 --> 00:02:31.960]  於是他就寫了這些
[00:02:31.960 --> 00:02:32.680]  作先知講道
[00:02:32.680 --> 00:02:33.720]  聖經講方言
[00:02:33.720 --> 00:02:34.600]  但是事實上
[00:02:34.600 --> 00:02:35.240]  如果在這裡看的時候
[00:02:35.240 --> 00:02:35.960]  第一件事
[00:02:35.960 --> 00:02:39.680]  整個主題仍然在講恩賜的運用
[00:02:39.680 --> 00:02:42.280]  追求愛也要切勿屬靈的恩賜
[00:02:42.280 --> 00:02:42.860]  是不是?
[00:02:42.860 --> 00:02:44.800]  剛剛13章講完愛了
[00:02:44.800 --> 00:02:45.960]  現在就回來了
[00:02:45.960 --> 00:02:47.600]  跟你再講屬靈的恩賜
[00:02:47.600 --> 00:02:48.600]  不過有一樣重要
[00:02:48.600 --> 00:02:49.560]  更重要
[00:02:49.560 --> 00:02:50.760]  也更麻煩
[00:02:50.760 --> 00:02:51.600]  就是
[00:02:51.600 --> 00:02:53.080]  明明聖經在跟著這裡
[00:02:53.080 --> 00:02:55.800]  第十四章一節後半
[00:02:55.800 --> 00:02:58.040]  後一段就是
[00:02:58.040 --> 00:03:00.440]  更要羨慕的是作什麼?
[00:03:00.440 --> 00:03:01.800]  先知講道
[00:03:01.800 --> 00:03:05.840]  有一件事就是縱然人是有觀點與偏見
[00:03:05.840 --> 00:03:06.360]  不過
[00:03:06.360 --> 00:03:07.200]  感謝上帝
[00:03:07.200 --> 00:03:08.000]  信耶穌的人
[00:03:08.000 --> 00:03:09.080]  都是誠實的
[00:03:09.080 --> 00:03:09.680]  豁出去
[00:03:09.680 --> 00:03:10.680]  他告訴你
[00:03:10.680 --> 00:03:14.000]  其實這個先知講道的原文是什麼?
[00:03:14.000 --> 00:03:14.920]  寓言
[00:03:14.920 --> 00:03:15.680]  請小心
[00:03:15.680 --> 00:03:17.720]  有些教會不停告訴別人這件事
[00:03:17.720 --> 00:03:21.120]  所以我們星期天講道的比講方言的重要
[00:03:21.120 --> 00:03:25.600]  這是絕對錯誤違反聖經和亂共的教導
[00:03:25.600 --> 00:03:27.000]  因為這個原文裡面
[00:03:27.000 --> 00:03:28.560]  不是在講釋經講道
[00:03:28.560 --> 00:03:30.040]  現在我做宣講
[00:03:30.040 --> 00:03:31.600]  我可能會做釋經講道
[00:03:31.600 --> 00:03:32.320]  OK
[00:03:32.320 --> 00:03:33.080]  但是
[00:03:33.080 --> 00:03:36.240]  是不是在講原文的意思是什麼?
[00:03:36.240 --> 00:03:37.240]  寓言
[00:03:37.240 --> 00:03:38.600]  是兩件事
[00:03:38.600 --> 00:03:43.240]  這裡是在講關於屬靈恩賜上作寓言的恩賜
[00:03:43.240 --> 00:03:45.760]  不是在講現在有人出來講道
[00:03:45.760 --> 00:03:46.240]  當然
[00:03:46.240 --> 00:03:47.920]  有人在教道上的恩賜
[00:03:47.920 --> 00:03:49.360]  有人在宣講上的恩賜
[00:03:49.360 --> 00:03:50.680]  這都是同一樣東西
[00:03:50.680 --> 00:03:51.200]  但是
[00:03:51.200 --> 00:03:54.760]  是不是第十四章的主題呢?
[00:03:54.760 --> 00:03:55.400]  不是
[00:03:55.400 --> 00:03:57.960]  頂尖會議中很清楚的一件事
[00:03:57.960 --> 00:03:59.040]  很無奈
[00:03:59.040 --> 00:03:59.960]  很奈何地
[00:03:59.960 --> 00:04:01.040]  在華人教會裡面
[00:04:01.040 --> 00:04:02.640]  過了十年或者幾十年
[00:04:02.640 --> 00:04:03.760]  很長的日子裡面
[00:04:03.760 --> 00:04:04.920]  經常看短線聖經
[00:04:04.920 --> 00:04:05.960]  就不停地在講
[00:04:05.960 --> 00:04:06.520]  所以
[00:04:06.520 --> 00:04:07.240]  講彈講道
[00:04:07.240 --> 00:04:08.440]  釋經要更重要
[00:04:08.440 --> 00:04:08.720]  對
[00:04:08.720 --> 00:04:09.720]  這一定是對的
[00:04:09.720 --> 00:04:11.320]  沒錯的
[00:04:11.320 --> 00:04:11.960]  但是
[00:04:11.960 --> 00:04:13.200]  十四章不是講這件事
[00:04:13.200 --> 00:04:15.400]  十四章完全不是講這件事
[00:04:15.400 --> 00:04:15.880]  行不行?
[00:04:15.880 --> 00:04:19.800]  頂尖會議請你要有足夠對聖經的坦白
[00:04:19.800 --> 00:04:20.840]  坦白的意思就是
[00:04:20.840 --> 00:04:24.320]  我們盡量努力地不帶著前提
[00:04:24.320 --> 00:04:24.920]  前設
[00:04:24.920 --> 00:04:25.840]  去看聖經
[00:04:25.840 --> 00:04:27.640]  所以正如一開始我出來試你
[00:04:27.640 --> 00:04:28.720]  聖經說什麼
[00:04:28.720 --> 00:04:31.640]  我們真的充滿了前設危險
[00:04:31.640 --> 00:04:32.760]  講謊言
[00:04:32.760 --> 00:04:33.120]  不是
[00:04:33.120 --> 00:04:34.440]  聖經不是這樣講的
[00:04:34.440 --> 00:04:36.480]  是在講恩賜的運用
[00:04:36.480 --> 00:04:37.000]  特別
[00:04:37.000 --> 00:04:38.880]  關鍵就是
[00:04:38.880 --> 00:04:39.800]  我們要明白一件事
[00:04:39.800 --> 00:04:41.360]  究竟保留在十四章
[00:04:41.360 --> 00:04:42.920]  在講關於肅靈恩賜的運用
[00:04:42.920 --> 00:04:43.360]  固然
[00:04:43.360 --> 00:04:45.640]  它在這裡有很長的時候
[00:04:45.640 --> 00:04:48.880]  在對比關於謊言和寓言的比較
[00:04:48.880 --> 00:04:49.880]  真的,按著原文
[00:04:49.880 --> 00:04:50.800]  那應該是寓言
[00:04:50.800 --> 00:04:51.800]  prophesy
[00:04:51.800 --> 00:04:56.760]  prophecy是怎麼翻譯都翻譯不到講道的
[00:04:56.760 --> 00:04:57.840]  是啊
[00:04:57.840 --> 00:05:00.800]  怎麼翻譯都翻譯不到教道的
[00:05:00.800 --> 00:05:03.000]  教道的原文是deductive
[00:05:03.000 --> 00:05:04.600]  不是那樣東西
[00:05:04.600 --> 00:05:06.800]  怎樣都是在講寓言的
[00:05:06.800 --> 00:05:10.240]  是在講人按著神的心意傳遞神的說話
[00:05:10.240 --> 00:05:12.120]  但是我們要關注的一件事就是
[00:05:12.120 --> 00:05:13.640]  究竟保留在這裡
[00:05:13.640 --> 00:05:14.120]  不好意思
[00:05:14.120 --> 00:05:15.520]  我繼續這麼說
[00:05:15.520 --> 00:05:16.280]  一來我很心急
[00:05:16.280 --> 00:05:17.800]  二來好像不停在教書
[00:05:17.800 --> 00:05:18.960]  但是還是要的
[00:05:18.960 --> 00:05:20.400]  去到聖經也要認真說
[00:05:20.400 --> 00:05:21.200]  多一點
[00:05:21.200 --> 00:05:23.520]  就是保留在什麼處境裡面
[00:05:23.520 --> 00:05:25.400]  在什麼場合
[00:05:25.400 --> 00:05:30.080]  關於謊言和寓言的比較
[00:05:30.080 --> 00:05:31.840]  一般相信按著順民大理
[00:05:31.840 --> 00:05:33.960]  就是在教會聚會的時候
[00:05:33.960 --> 00:05:36.160]  就像這些崇拜的時間
[00:05:36.160 --> 00:05:38.520]  在教會集體的時候
[00:05:38.520 --> 00:05:40.040]  關於當日的人
[00:05:40.040 --> 00:05:42.640]  在恩賜運用上的麻煩
[00:05:42.640 --> 00:05:44.280]  接下來我想邀請你
[00:05:44.280 --> 00:05:48.840]  跟我一起再讀一至十九節
[00:05:48.840 --> 00:05:50.840]  不過先知所講的
[00:05:50.840 --> 00:05:52.760]  轉回原文的寓言
[00:05:52.760 --> 00:05:55.240]  可能你很快發現感受是不同了
[00:05:55.240 --> 00:05:55.640]  可以嗎?
[00:05:55.640 --> 00:05:56.320]  一至十九節
[00:05:56.320 --> 00:05:56.920]  讀短一點
[00:05:56.920 --> 00:05:57.360]  OK
[00:05:57.360 --> 00:05:58.360]  我們開始
[00:05:58.360 --> 00:06:00.160]  你們要追求愛
[00:06:00.160 --> 00:06:02.600]  也要切勿屬靈的恩賜
[00:06:02.600 --> 00:06:05.840]  其中更要羨慕的是作寓言
[00:06:05.840 --> 00:06:07.320]  那說謊言的
[00:06:07.320 --> 00:06:09.000]  原不是對人說
[00:06:09.000 --> 00:06:10.480]  乃是對神說
[00:06:10.480 --> 00:06:12.480]  因為沒有人聽出來
[00:06:12.480 --> 00:06:14.520]  然而祂在心靈裡
[00:06:14.520 --> 00:06:17.000]  卻是講述各樣的奧秘
[00:06:17.000 --> 00:06:19.600]  但作寓言的是對人說
[00:06:19.600 --> 00:06:22.400]  要造就、安慰、勸勉人
[00:06:22.400 --> 00:06:25.120]  說謊言的是造就自己
[00:06:25.120 --> 00:06:26.400]  作寓言的
[00:06:26.400 --> 00:06:28.120]  乃是造就教會
[00:06:28.120 --> 00:06:30.240]  我願意你們都說謊言
[00:06:30.240 --> 00:06:32.440]  更願你們作寓言
[00:06:32.440 --> 00:06:33.960]  因為說謊言的
[00:06:33.960 --> 00:06:35.360]  若不翻出來
[00:06:35.360 --> 00:06:36.960]  使教會被造就
[00:06:36.960 --> 00:06:38.400]  那作寓言的
[00:06:38.400 --> 00:06:39.920]  就比祂強了
[00:06:39.920 --> 00:06:40.640]  弟兄們
[00:06:40.640 --> 00:06:42.200]  我到你們那裡去
[00:06:42.200 --> 00:06:43.680]  若只說謊言
[00:06:43.680 --> 00:06:45.040]  不用啟示
[00:06:45.040 --> 00:06:46.040]  或知識
[00:06:46.040 --> 00:06:47.040]  或預言
[00:06:47.040 --> 00:06:48.040]  或教訓
[00:06:48.040 --> 00:06:49.680]  給你們講解
[00:06:49.680 --> 00:06:51.760]  我與你們有什麼益處呢?
[00:06:51.760 --> 00:06:54.080]  就是那有聲無氣的物
[00:06:54.080 --> 00:06:55.720]  或笑或禽
[00:06:55.720 --> 00:06:58.440]  若發出來的聲音沒有分別
[00:06:58.440 --> 00:07:02.040]  怎能知所吹彈的是什麼呢?
[00:07:02.040 --> 00:07:04.320]  若吹無定的號聲
[00:07:04.320 --> 00:07:06.160]  誰能預備打仗呢?
[00:07:06.160 --> 00:07:07.960]  你們也是如此
[00:07:07.960 --> 00:07:10.840]  說頭若不說容易明白的話
[00:07:10.840 --> 00:07:13.880]  怎能知道所說的是什麼呢?
[00:07:13.880 --> 00:07:16.280]  這就是向空說話了
[00:07:16.280 --> 00:07:17.520]  世上的聲音
[00:07:17.520 --> 00:07:18.680]  或者甚多
[00:07:18.680 --> 00:07:21.240]  卻沒有一樣是無意思的
[00:07:21.240 --> 00:07:23.720]  若不明白那聲音的意思
[00:07:23.720 --> 00:07:24.840]  這說話的人
[00:07:24.840 --> 00:07:27.320]  必以我為化外之人
[00:07:27.320 --> 00:07:29.800]  我也以他為化外之人
[00:07:29.800 --> 00:07:31.520]  你們也是如此
[00:07:31.520 --> 00:07:33.960]  既是切勿屬靈的恩賜
[00:07:33.960 --> 00:07:37.360]  就當求多得造就教會的恩賜
[00:07:37.360 --> 00:07:39.640]  所以
[00:07:39.640 --> 00:07:42.280]  就當求著能翻出來
[00:07:42.280 --> 00:07:44.080]  我若用方言禱告
[00:07:44.080 --> 00:07:45.840]  是我的靈禱告
[00:07:45.840 --> 00:07:48.280]  但我的悟性沒有果下
[00:07:48.280 --> 00:07:50.360]  這卻怎能說
[00:07:50.360 --> 00:07:51.960]  我要用靈禱告
[00:07:51.960 --> 00:07:53.760]  也要用悟性禱告
[00:07:53.760 --> 00:07:55.400]  我要用靈歌唱
[00:07:55.400 --> 00:07:57.240]  也要用悟性歌唱
[00:07:57.240 --> 00:07:57.920]  不然
[00:07:57.920 --> 00:07:59.360]  你用靈祝謝
[00:07:59.360 --> 00:08:01.920]  乃在座不通方言的人
[00:08:01.920 --> 00:08:03.800]  既然不明白你的話
[00:08:03.800 --> 00:08:07.440]  怎能在你感謝的時候說阿門呢?
[00:08:07.440 --> 00:08:09.760]  你感謝的固然是好
[00:08:09.760 --> 00:08:11.880]  無奈不能造就別人
[00:08:11.880 --> 00:08:12.920]  可感謝神
[00:08:12.920 --> 00:08:15.720]  可說方言比你們眾人還多
[00:08:15.720 --> 00:08:17.320]  但是在教會中
[00:08:17.320 --> 00:08:20.960]  可寧可用悟性說五句教導人的話
[00:08:20.960 --> 00:08:25.000]  強如說萬句方言
[00:08:25.000 --> 00:08:27.080]  有沒有一些不同了一點的感覺
[00:08:27.080 --> 00:08:31.040]  特別比起我們第一次讀的時候
[00:08:31.040 --> 00:08:32.080]  你仔細看
[00:08:32.080 --> 00:08:34.000]  真的沒有可能
[00:08:34.000 --> 00:08:35.320]  保羅在跟你說
[00:08:35.320 --> 00:08:36.440]  說預言那件事
[00:08:36.440 --> 00:08:38.800]  是等於我現在說的話
[00:08:38.800 --> 00:08:40.280]  而再仔細看的時候
[00:08:40.280 --> 00:08:41.640]  其實沒有離開的
[00:08:41.640 --> 00:08:44.120]  十四章一節清楚說述屬靈恩賜
[00:08:44.120 --> 00:08:45.400]  說到十二節之後
[00:08:45.400 --> 00:08:47.080]  他也再次回來
[00:08:47.080 --> 00:08:48.360]  仍然在跟你說
[00:08:48.360 --> 00:08:51.280]  在教會中運用恩賜的問題
[00:08:51.280 --> 00:08:52.600]  既然如此我們就要問一件事
[00:08:52.600 --> 00:08:53.600]  究竟當日
[00:08:53.600 --> 00:08:54.440]  保羅的時代
[00:08:54.440 --> 00:08:56.280]  當不當日教會在教什麼
[00:08:56.280 --> 00:08:59.160]  有件事我們要了解背景性的資料
[00:08:59.160 --> 00:09:00.160]  第一件事就是
[00:09:00.160 --> 00:09:01.400]  在初期教會
[00:09:01.400 --> 00:09:03.080]  即是仕途時代的教會
[00:09:03.080 --> 00:09:04.280]  其實每一個人
[00:09:04.280 --> 00:09:07.720]  都有四言充滿方言的
[00:09:07.720 --> 00:09:10.840]  大家會很懷疑
[00:09:10.840 --> 00:09:12.320]  再說一次
[00:09:12.320 --> 00:09:14.800]  你要認識這個基礎歷史背景
[00:09:14.800 --> 00:09:15.800]  任何派別
[00:09:15.800 --> 00:09:17.000]  中派的人都會說
[00:09:17.000 --> 00:09:18.840]  在保羅
[00:09:18.840 --> 00:09:20.680]  仕途的時代
[00:09:20.680 --> 00:09:22.360]  教會裡面每一個人
[00:09:22.360 --> 00:09:24.880]  都有四言充滿方言的
[00:09:24.880 --> 00:09:25.560]  真的要問他
[00:09:25.560 --> 00:09:27.680]  你可不可以說阿門
[00:09:27.680 --> 00:09:28.560]  這件事很重要
[00:09:28.560 --> 00:09:29.400]  你看看整個系列
[00:09:29.400 --> 00:09:30.760]  每個人都在經歷
[00:09:30.760 --> 00:09:32.120]  保羅到了二分所有的時候
[00:09:32.120 --> 00:09:34.800]  問他們信的時候受了四言充滿方言了沒
[00:09:34.800 --> 00:09:35.600]  他們會說
[00:09:35.600 --> 00:09:37.160]  我還沒聽過
[00:09:37.160 --> 00:09:38.120]  於是保羅為他祈禱
[00:09:38.120 --> 00:09:40.680]  於是他們受方言稱讚仙女
[00:09:40.680 --> 00:09:43.240]  他們受方言也稱讚神為大
[00:09:43.240 --> 00:09:44.240]  是一件這樣的事
[00:09:44.240 --> 00:09:49.080]  甚至當教會一直發展到外邦人的時候
[00:09:49.080 --> 00:09:50.400]  去到外邦人的時候
[00:09:50.400 --> 00:09:52.640]  因著哥利留這件事
[00:09:52.640 --> 00:09:54.040]  能夠給出來的
[00:09:54.040 --> 00:09:54.960]  他說我向神
[00:09:54.960 --> 00:09:57.680]  真是我們中間不偏待人的
[00:09:57.680 --> 00:09:59.520]  因為哥利留這個外邦人
[00:09:59.520 --> 00:10:01.360]  即不是猶太人
[00:10:01.360 --> 00:10:03.040]  猶太人以外的那些人
[00:10:03.040 --> 00:10:04.640]  他竟然和我們一樣
[00:10:04.640 --> 00:10:09.200]  有四言充滿方言稱讚神為大
[00:10:09.200 --> 00:10:09.880]  說明什麼
[00:10:09.880 --> 00:10:10.880]  說明第一件事
[00:10:10.880 --> 00:10:11.960]  最早的群體
[00:10:11.960 --> 00:10:14.400]  那幫本來是猶太的基督徒
[00:10:14.400 --> 00:10:16.280]  他們都有四言充滿方言
[00:10:16.280 --> 00:10:16.800]  第二
[00:10:16.800 --> 00:10:18.120]  他在認證
[00:10:18.120 --> 00:10:20.280]  確認那些不是猶太人的
[00:10:20.280 --> 00:10:21.760]  但又是信耶穌的
[00:10:21.760 --> 00:10:22.680]  他憑什麼呢
[00:10:22.680 --> 00:10:25.080]  就是憑他們
[00:10:25.080 --> 00:10:27.200]  一樣有四言充滿方言
[00:10:27.200 --> 00:10:28.200]  說出別國的話來
[00:10:28.200 --> 00:10:29.520]  稱讚神為大
[00:10:29.520 --> 00:10:30.600]  是用這件事
[00:10:30.600 --> 00:10:32.840]  這是第一個背景我們要掌握著的
[00:10:32.840 --> 00:10:34.320]  其實那時候個個都在說
[00:10:34.320 --> 00:10:36.280]  不說才怪
[00:10:36.280 --> 00:10:38.400]  作為一個新約時代的信徒
[00:10:38.400 --> 00:10:40.400]  沒有四言充滿方言這件事
[00:10:40.400 --> 00:10:41.480]  沒有才奇怪
[00:10:41.480 --> 00:10:43.440]  他們人人都在經歷這個背景
[00:10:43.440 --> 00:10:44.960]  但在這個過程中
[00:10:44.960 --> 00:10:48.480]  到他們走在一起聚會
[00:10:48.480 --> 00:10:49.360]  在某些時候
[00:10:49.360 --> 00:10:50.760]  恩賜會運作
[00:10:50.760 --> 00:10:51.560]  恩賜運作
[00:10:51.560 --> 00:10:53.240]  如果你看看十二章裡面
[00:10:53.240 --> 00:10:55.200]  保羅人列出了九大恩賜
[00:10:55.200 --> 00:10:56.040]  逐樣逐樣說
[00:10:56.040 --> 00:10:57.920]  聖靈所賜予不同的恩賜
[00:10:57.920 --> 00:11:02.520]  都分給教會和眾人做作教會
[00:11:02.520 --> 00:11:03.800]  但是到了十四章的特別題
[00:11:03.800 --> 00:11:05.240]  兩樣恩賜
[00:11:05.240 --> 00:11:07.880]  是他們要特別留意的
[00:11:07.880 --> 00:11:09.280]  在那麼多教會裡面
[00:11:09.280 --> 00:11:10.600]  到了一個地步
[00:11:10.600 --> 00:11:12.120]  一般研究相信
[00:11:12.120 --> 00:11:13.000]  就是那時候
[00:11:13.000 --> 00:11:14.000]  在這些處境
[00:11:14.000 --> 00:11:15.760]  當一起聚會的時間
[00:11:15.760 --> 00:11:17.800]  有人獨自走到台前
[00:11:17.800 --> 00:11:19.440]  就像我現在所說的那樣
[00:11:19.440 --> 00:11:20.120]  但是呢
[00:11:20.120 --> 00:11:20.760]  就在那裡
[00:11:20.760 --> 00:11:21.800]  只說方言
[00:11:21.800 --> 00:11:24.840]  阿拉撒拉巴拉卡拉巴拉斯達達達巴拉卡拉撒拉巴拉
[00:11:24.840 --> 00:11:25.960]  一直聽著穆斯林說話
[00:11:25.960 --> 00:11:28.800]  不知道在說什麼 哇 你這個人瘋了
[00:11:28.800 --> 00:11:30.120]  真的是這樣
[00:11:30.120 --> 00:11:32.520]  他們就是這樣的情況
[00:11:32.520 --> 00:11:34.120]  在聚會裡面有人就這樣不停說
[00:11:34.120 --> 00:11:35.760]  所以接著保羅就說
[00:11:35.760 --> 00:11:36.680]  如果這樣說的時候
[00:11:36.680 --> 00:11:38.680]  不回去就不行了
[00:11:38.680 --> 00:11:39.400]  意思就是
[00:11:39.400 --> 00:11:41.600]  如果作為恩賜的方言
[00:11:41.600 --> 00:11:42.720]  在公開場合
[00:11:42.720 --> 00:11:44.280]  作為恩賜要做作教會的
[00:11:44.280 --> 00:11:46.040]  一定是說對群體
[00:11:46.040 --> 00:11:48.000]  在公開場合使用的時候
[00:11:48.000 --> 00:11:51.000]  作為恩賜對著所有人說的方言
[00:11:51.000 --> 00:11:52.160]  你要回去的
[00:11:52.160 --> 00:11:53.600]  如果你不回去呢
[00:11:53.600 --> 00:11:55.280]  就不要說
[00:11:55.280 --> 00:11:58.080]  十四章整個說的是這件事
[00:11:58.080 --> 00:12:00.600]  十四章是說這件事的
[00:12:00.600 --> 00:12:01.720]  作為恩賜要回去
[00:12:01.720 --> 00:12:02.880]  如果你說完
[00:12:02.880 --> 00:12:03.720]  都沒有人回去
[00:12:03.720 --> 00:12:04.600]  所以接著說
[00:12:04.600 --> 00:12:06.000]  喂 這樣算來說
[00:12:06.000 --> 00:12:08.120]  說預言更重要
[00:12:08.120 --> 00:12:09.240]  說預言更重要
[00:12:09.240 --> 00:12:10.880]  這個就是保羅在十四章裡面
[00:12:10.880 --> 00:12:12.480]  關於恩賜裡面
[00:12:12.480 --> 00:12:14.680]  就是我們常常出現的那個比較
[00:12:14.680 --> 00:12:15.520]  不是說
[00:12:15.520 --> 00:12:18.320]  所以穆斯林說得比穆斯林說方言重要
[00:12:18.320 --> 00:12:18.840]  不是
[00:12:18.840 --> 00:12:19.440]  Never
[00:12:19.440 --> 00:12:20.640]  從來不是這件事
[00:12:20.640 --> 00:12:22.240]  而是說在恩賜運作裡面
[00:12:22.240 --> 00:12:27.320]  如果方言作為恩賜不被翻譯
[00:12:27.320 --> 00:12:29.320]  就不要說
[00:12:29.320 --> 00:12:31.760]  預言作為恩賜就重要了
[00:12:31.760 --> 00:12:32.880]  但是與此同時
[00:12:32.880 --> 00:12:33.840]  在十四章裡面
[00:12:33.840 --> 00:12:36.080]  又讓我們認識多了一些
[00:12:36.080 --> 00:12:37.080]  多了些什麼呢
[00:12:37.080 --> 00:12:39.640]  就是關於保羅一直在比較
[00:12:39.640 --> 00:12:41.320]  作為恩賜的方言
[00:12:41.320 --> 00:12:44.040]  和作為恩賜的預言之間的裡面
[00:12:44.040 --> 00:12:46.200]  在保羅一直敘述裡面
[00:12:46.200 --> 00:12:47.280]  讓我們認識多了
[00:12:47.280 --> 00:12:48.800]  原來關於方言
[00:12:48.800 --> 00:12:49.920]  是有幾樣東西的
[00:12:49.920 --> 00:12:52.640]  一個很重要的東西就是要再三澄清
[00:12:52.640 --> 00:12:53.880]  特別是很多時候崇拜
[00:12:53.880 --> 00:12:55.880]  有些朋友不一定是神社會
[00:12:55.880 --> 00:12:57.600]  或者不從事教會成長
[00:12:57.600 --> 00:12:59.160]  對於聖靈充滿的道理
[00:12:59.160 --> 00:13:03.400]  是認識不太多的時候
[00:13:03.400 --> 00:13:05.160]  要交代多一點
[00:13:05.160 --> 00:13:06.600]  我相信一件事就是
[00:13:06.600 --> 00:13:08.600]  每一個信耶穌的人
[00:13:08.600 --> 00:13:09.560]  我們
[00:13:09.560 --> 00:13:10.560]  決志信主的時候
[00:13:10.560 --> 00:13:12.200]  聖靈就內在我們心裡面了
[00:13:12.200 --> 00:13:14.200]  我們已經有聖靈了
[00:13:14.200 --> 00:13:15.880]  我們已經有聖靈了
[00:13:15.880 --> 00:13:17.360]  但是在信了耶穌之後
[00:13:17.360 --> 00:13:18.840]  後續的經驗
