
[00:00:00.000 --> 00:00:05.000]  這篇詩篇成為了我們今年的主題的其中一篇講章
[00:09:33.560 --> 00:09:35.800]  只是將上帝的圓滿
[00:09:35.800 --> 00:09:36.760]  完整
[00:09:36.760 --> 00:09:38.040]  無限
[00:09:38.040 --> 00:09:40.840]  是虧欠了的
[00:09:40.840 --> 00:09:42.200]  所以我們問
[00:09:42.200 --> 00:09:43.880]  上帝為什麼要做我
[00:09:43.880 --> 00:09:46.120]  上帝為什麼要創造世界
[00:09:46.120 --> 00:09:47.480]  一切的答案
[00:09:47.480 --> 00:09:50.280]  是在乎於上帝
[00:09:50.280 --> 00:09:52.520]  等於沒有答案
[00:09:52.520 --> 00:09:55.480]  一切的答案就是在乎於上帝
[00:09:55.480 --> 00:09:56.840]  我們無法解釋
[00:09:56.840 --> 00:09:58.040]  也無法明白
[00:09:58.040 --> 00:10:00.520]  所以《創世紀》從來不解釋
[00:10:00.520 --> 00:10:02.440]  上帝為什麼要創造宇宙
[00:10:02.440 --> 00:10:05.000]  上帝為什麼要創造人類
[00:10:05.000 --> 00:10:07.080]  因為上帝沒有外在的壓力
[00:10:07.080 --> 00:10:09.320]  也沒有內在的渴求
[00:10:09.320 --> 00:10:10.840]  祂不需要做這些事
[00:10:10.840 --> 00:10:12.360]  令祂滿足
[00:10:12.360 --> 00:10:13.880]  也不需要做這些事
[00:10:13.880 --> 00:10:17.240]  令祂加添一點快樂
[00:10:17.240 --> 00:10:18.680]  因為這樣的緣故
[00:10:18.680 --> 00:10:20.120]  上帝創造你和我
[00:10:20.120 --> 00:10:23.160]  在極深深處無法明白
[00:10:23.160 --> 00:10:25.080]  但是上帝創造你和我
[00:10:25.080 --> 00:10:26.520]  卻是獨特的
[00:10:26.520 --> 00:10:28.120]  跟你隔天看節目的聲音
[00:10:28.120 --> 00:10:30.360]  你是獨特的
[00:10:30.360 --> 00:10:31.960]  我未承認之先
[00:10:31.960 --> 00:10:33.800]  祂已經認識我
[00:10:33.800 --> 00:10:37.240]  先是用福比我在和本的翻譯
[00:10:37.240 --> 00:10:38.920]  這個字可以解釋為
[00:10:38.920 --> 00:10:42.120]  裁剪、修合或編織
[00:10:42.120 --> 00:10:46.200]  所謂修訂本就譯作編織
[00:10:46.200 --> 00:10:50.840]  原來上帝是看透我們的人生
[00:10:50.840 --> 00:10:52.760]  看透我們的生命
[00:10:52.760 --> 00:10:54.520]  有誰了解你和我
[00:10:54.520 --> 00:10:56.440]  比上帝更透徹呢
[00:10:56.440 --> 00:10:58.040]  在我們未承認之先
[00:10:58.040 --> 00:10:59.720]  上帝已經知道我
[00:10:59.720 --> 00:11:01.240]  我未做的事情
[00:11:01.240 --> 00:11:03.400]  已經寫在生命冊上
[00:11:03.400 --> 00:11:08.360]  上帝看通看透
[00:11:08.360 --> 00:11:09.560]  但是上帝的看通看透
[00:11:09.560 --> 00:11:10.840]  和爸爸的看通看透
[00:11:10.840 --> 00:11:13.400]  和媽媽的看通看透很不一樣
[00:11:13.400 --> 00:11:15.400]  爸爸媽媽的看通看透就說
[00:11:15.400 --> 00:11:16.440]  你挾起尾巴
[00:11:16.440 --> 00:11:18.920]  我都知道你在做什麼
[00:11:18.920 --> 00:11:20.280]  但是上帝不是這樣的態度
[00:11:20.280 --> 00:11:21.240]  上帝的態度是什麼
[00:11:21.240 --> 00:11:22.760]  上帝的態度就是
[00:11:22.760 --> 00:11:26.360]  因為你是我所創造的
[00:11:26.360 --> 00:11:28.920]  我知道你的優點在哪裡
[00:11:28.920 --> 00:11:32.040]  我也知道你的缺點在哪裡
[00:11:32.040 --> 00:11:34.200]  所以我要和你編織
[00:11:34.200 --> 00:11:36.760]  你未來美好的人生
[00:11:36.760 --> 00:11:39.160]  盡量會發揮你的優點
[00:11:39.160 --> 00:11:41.800]  而去掩蓋你的缺點
[00:11:41.800 --> 00:11:43.240]  更加將你的缺點
[00:11:43.240 --> 00:11:47.960]  要成為去襯托你優點的地方
[00:11:47.960 --> 00:11:49.240]  這就是編織
[00:11:49.240 --> 00:11:50.840]  弟兄姊妹
[00:11:50.840 --> 00:11:54.920]  在差不多接近一千年的裏面
[00:11:54.920 --> 00:11:57.000]  我們很難解釋
[00:11:57.000 --> 00:12:01.080]  另一個今天講的最深的問題
[00:12:01.080 --> 00:12:02.600]  但是詩人說
[00:12:02.600 --> 00:12:08.520]  上帝對我們的意念如海沙那麼多
[00:12:08.520 --> 00:12:10.120]  我們怎樣理解這段經文
[00:12:10.120 --> 00:12:10.920]  弟兄姊妹
[00:12:10.920 --> 00:12:12.040]  很多時候我們會問
[00:12:12.040 --> 00:12:14.120]  上帝你究竟是不是想我做這些
[00:12:14.120 --> 00:12:15.640]  上帝你是不是想我做這些
[00:12:15.640 --> 00:12:17.400]  上帝是不是想我做這些
[00:12:17.400 --> 00:12:19.320]  我告訴弟兄姊妹
[00:12:19.320 --> 00:12:24.520]  當在律法裏面的規條裏面當中
[00:12:24.520 --> 00:12:27.880]  我們得到真正的自由
[00:12:27.880 --> 00:12:33.720]  當一個原則裏面有很多的可能性
[00:12:33.720 --> 00:12:35.400]  不是我們想像中的
[00:12:35.400 --> 00:12:36.760]  A就是A
[00:12:36.760 --> 00:12:37.800]  B就是B
[00:12:37.800 --> 00:12:38.840]  C就是C
[00:12:38.840 --> 00:12:40.920]  D就是D
[00:12:40.920 --> 00:12:45.000]  固執的人很難明白上帝的心意
[00:12:45.000 --> 00:12:48.840]  一會兒我再解釋給你聽
[00:12:48.840 --> 00:12:51.560]  前兩天我有機會去探望
[00:12:51.560 --> 00:12:54.760]  探望一位掃靈的掌者在我新加坡神學院
[00:12:54.760 --> 00:12:55.720]  我正在讀神學的時候
[00:12:55.720 --> 00:12:58.520]  他剛剛上任做院長
[00:12:58.520 --> 00:13:00.520]  他是一位真牧師
[00:13:00.520 --> 00:13:02.440]  他現在已經雙目失明了
[00:13:02.440 --> 00:13:03.720]  八十多歲
[00:13:03.720 --> 00:13:06.200]  跟師母一起住在那打掃
[00:13:06.200 --> 00:13:07.960]  我就跟他說一件事
[00:13:07.960 --> 00:13:11.000]  我在新加坡讀神學的時候
[00:13:11.000 --> 00:13:14.040]  我遇過兩次經濟困難
[00:13:14.040 --> 00:13:15.240]  簡直沒有飯吃
[00:13:15.240 --> 00:13:18.200]  那月有31號就很害怕
[00:13:18.200 --> 00:13:18.840]  簡直沒有飯吃
[00:13:18.840 --> 00:13:20.840]  下半年我要安排一間教會實習
[00:13:20.840 --> 00:13:21.880]  更加慘
[00:13:21.880 --> 00:13:25.800]  因為那時候港幣兌美元是一兌十
[00:13:25.800 --> 00:13:27.000]  如果你還記得的時候
[00:13:27.000 --> 00:13:31.480]  才後來改掛了7.8的掛勾
[00:13:31.480 --> 00:13:33.480]  每天都在升美金
[00:13:33.480 --> 00:13:34.840]  所以匯過來給我的錢
[00:13:34.840 --> 00:13:36.840]  我每個月都衰退了
[00:13:36.840 --> 00:13:38.680]  加上實習不能避
[00:13:38.680 --> 00:13:40.120]  必須要出去吃飯
[00:13:40.120 --> 00:13:41.800]  你省也省不了
[00:13:41.800 --> 00:13:42.840]  有一次
[00:13:42.840 --> 00:13:45.320]  剛剛我月底沒錢了
[00:13:45.320 --> 00:13:46.920]  星期天30號
[00:13:46.920 --> 00:13:49.240]  我忘記是30號還是31號
[00:13:49.240 --> 00:13:50.920]  回到神學院預備
[00:13:50.920 --> 00:13:54.920]  看看有沒有可能刮到餅乾碎來吃
[00:13:54.920 --> 00:13:56.920]  去到下車
[00:13:56.920 --> 00:13:58.280]  走進神學院停車場
[00:13:58.280 --> 00:14:00.920]  剛剛就遇到米真院長
[00:14:00.920 --> 00:14:02.760]  停下了車
[00:14:02.760 --> 00:14:03.720]  我跟他打招呼
[00:14:03.720 --> 00:14:05.160]  他也跟我打招呼
[00:14:05.160 --> 00:14:05.960]  他跟我說
[00:14:05.960 --> 00:14:07.160]  「爾樂,吃飯了嗎?」
[00:14:07.160 --> 00:14:08.280]  我說「還沒有」
[00:14:08.280 --> 00:14:10.040]  「一起去吃吧」
[00:14:10.040 --> 00:14:12.200]  我都不知道怎麼回答
[00:14:12.200 --> 00:14:15.400]  因為跟老師吃飯當然是我請的
[00:14:15.400 --> 00:14:16.760]  我自己都沒錢吃
[00:14:16.760 --> 00:14:17.640]  怎麼跟他吃呢
[00:14:17.640 --> 00:14:19.640]  我剛剛在想該怎麼回答
[00:14:19.640 --> 00:14:21.640]  他說「不要緊,我請你吃」
[00:14:21.640 --> 00:14:23.640]  嘩,很開心
[00:14:23.640 --> 00:14:25.640]  這樣就解決了那頓飯
[00:14:25.640 --> 00:14:27.240]  那天我沒跟他說
[00:14:27.240 --> 00:14:29.240]  事隔20多年
[00:14:29.240 --> 00:14:32.120]  當我前天探望他時才說這件事
[00:14:32.120 --> 00:14:33.320]  我記得
[00:14:33.320 --> 00:14:36.440]  因為爸爸媽媽的健康問題
[00:14:36.440 --> 00:14:38.440]  我要轉回來香港讀神學
[00:14:38.440 --> 00:14:40.840]  我就問他應該怎麼做
[00:14:40.840 --> 00:14:44.040]  我不知道現在的決定是對還是不對
[00:14:44.040 --> 00:14:47.240]  他當時說了一句答案很遠的
[00:14:47.240 --> 00:14:49.240]  他說「爾樂」
[00:14:49.240 --> 00:14:52.120]  「我們決定錯了的」
[00:14:52.120 --> 00:14:54.920]  「都會有上帝的保守」
[00:14:54.920 --> 00:14:56.920]  「我們決定對了的」
[00:14:56.920 --> 00:14:58.920]  「都會有上帝的帶領」
[00:14:58.920 --> 00:15:00.920]  「啊?」
[00:15:00.920 --> 00:15:04.920]  我當時心裡就想
[00:15:04.920 --> 00:15:06.920]  廢話
[00:15:06.920 --> 00:15:10.120]  過了20多年後的今天
[00:15:10.120 --> 00:15:12.120]  我才明白這句話
[00:15:12.120 --> 00:15:13.720]  弟兄姊妹
[00:15:13.720 --> 00:15:21.720]  上帝在你生命裡的意念如海沙這麼多
[00:15:21.720 --> 00:15:23.720]  當我畢業回來香港之後
[00:15:23.720 --> 00:15:27.320]  我沒有想過再讀書了
[00:15:27.320 --> 00:15:28.120]  後來
[00:15:28.120 --> 00:15:32.520]  甚至這時候已經出了一個輔導學的碩士學位
[00:15:32.520 --> 00:15:34.120]  當時我跟師母說
[00:15:34.120 --> 00:15:35.720]  想想吧
[00:15:35.720 --> 00:15:37.720]  但是當時我祈禱只有一個
[00:15:37.720 --> 00:15:38.920]  我說
[00:15:38.920 --> 00:15:41.720]  讀什麼都不重要
[00:15:41.720 --> 00:15:43.720]  最重要是我那班同學
[00:15:43.720 --> 00:15:45.720]  是什麼人
[00:15:45.720 --> 00:15:47.720]  後來想想
[00:15:47.720 --> 00:15:50.520]  浸信會的教務同工比較單純
[00:15:50.520 --> 00:15:52.920]  所以就進了浸信會神學院讀
[00:15:52.920 --> 00:15:56.920]  而因為這樣就認識了下星期來港的威威和博士
[00:15:56.920 --> 00:15:59.720]  是我亦師亦友的一個朋友
[00:15:59.720 --> 00:16:04.520]  神的意念如海沙這麼多
[00:16:04.520 --> 00:16:06.520]  弟兄姊妹
[00:16:06.520 --> 00:16:08.120]  當我讀完我的輔導學之後
[00:16:08.120 --> 00:16:09.320]  我就跟師母說
[00:16:09.320 --> 00:16:12.520]  收拾好包袱以後我不會再讀書了
[00:16:12.520 --> 00:16:13.720]  誰不知有一天
[00:16:13.720 --> 00:16:16.320]  有個牧師約我上去辦公室喝茶
[00:16:16.320 --> 00:16:17.520]  喝咖啡
[00:16:17.520 --> 00:16:18.720]  你很記得
[00:16:18.720 --> 00:16:20.120]  喝到一半
[00:16:20.120 --> 00:16:22.520]  我差點把咖啡噴出來
[00:16:22.520 --> 00:16:23.520]  他說以諾
[00:16:23.520 --> 00:16:25.920]  你有沒有想過讀書
[00:16:25.920 --> 00:16:27.120]  我傻了
[00:16:27.120 --> 00:16:30.320]  我已經決定不會再讀了
[00:16:30.320 --> 00:16:32.720]  我跟讀書無緣了
[00:16:32.720 --> 00:16:34.120]  我讀到很盡了
[00:16:34.120 --> 00:16:37.320]  我們這些讀寫障礙的人是不適宜讀書的
[00:16:37.320 --> 00:16:41.520]  我們是適宜寫書的
[00:16:41.520 --> 00:16:43.720]  他說不是的
[00:16:43.720 --> 00:16:47.720]  我已經幫你申請入紙了
[00:16:47.720 --> 00:16:52.320]  有助學金給你
[00:16:52.320 --> 00:16:53.920]  我沒有簽過任何東西
[00:16:53.920 --> 00:16:54.920]  你有沒有搞錯
[00:16:54.920 --> 00:16:55.920]  他說是的
[00:16:55.920 --> 00:16:57.520]  我已經幫你搞好了
[00:16:57.520 --> 00:17:00.120]  你在這裡簽名就可以上路了
[00:17:00.120 --> 00:17:02.320]  這麼恐怖
[00:17:02.320 --> 00:17:03.320]  我去哪裏讀
[00:17:03.320 --> 00:17:04.320]  美國
[00:17:04.320 --> 00:17:05.720]  美國
[00:17:05.720 --> 00:17:06.920]  很貴的
[00:17:06.920 --> 00:17:08.120]  他說不是的
[00:17:08.120 --> 00:17:09.520]  很有趣的課程
[00:17:09.520 --> 00:17:11.120]  你會周圍去的
[00:17:11.120 --> 00:17:12.720]  你要飛去美國
[00:17:12.720 --> 00:17:13.520]  飛去中國
[00:17:13.520 --> 00:17:14.120]  飛去印度
[00:17:14.120 --> 00:17:15.120]  飛去菲律賓
[00:17:15.120 --> 00:17:16.320]  上完課做功課
[00:17:16.320 --> 00:17:17.520]  寫完一篇論文就可以了
[00:17:17.520 --> 00:17:19.320]  說得很簡單
[00:17:19.320 --> 00:17:21.720]  這樣我才下了答
[00:17:21.720 --> 00:17:25.520]  上帝的意念如海沙
