
[00:00:00.000 --> 00:00:03.960]  很高興見到大家身體健康
[00:07:25.480 --> 00:07:28.640]  現在我們來看看
[00:07:28.640 --> 00:07:33.640]  這個圖就是他們在曠野
[00:07:33.640 --> 00:07:37.920]  摩西大他們離開埃及
[00:07:37.920 --> 00:07:40.120]  在曠野的時候
[00:07:40.120 --> 00:07:45.600]  他們開始拜金牛
[00:07:45.600 --> 00:07:47.840]  忘記了神
[00:07:47.840 --> 00:07:49.800]  忘記了耶和華神
[00:07:49.800 --> 00:07:58.160]  他們當金牛是他們的神
[00:07:58.160 --> 00:08:03.360]  結果約書亞派那些探子進去迦南地
[00:08:03.360 --> 00:08:10.920]  發現了很多很肥美的一個地方
[00:08:10.920 --> 00:08:12.640]  你看看那些探子
[00:08:12.640 --> 00:08:17.040]  抬著那些葡萄
[00:08:17.040 --> 00:08:21.120]  我們叫做葡萄
[00:08:21.120 --> 00:08:24.520]  你知不知道那些葡萄
[00:08:24.520 --> 00:08:25.960]  你沒見過這些葡萄
[00:08:25.960 --> 00:08:31.040]  這些葡萄是叫做黑門山的葡萄
[00:08:31.040 --> 00:08:33.480]  如果你有機會去旅行的時候
[00:08:33.480 --> 00:08:37.960]  你去黑門山找些葡萄吃
[00:08:37.960 --> 00:08:44.880]  一串葡萄有六磅這麼重
[00:08:44.880 --> 00:08:52.040]  你可以想像那些葡萄有多大
[00:08:52.040 --> 00:09:02.760]  但是河西柯先知責備那些猶太人
[00:09:02.760 --> 00:09:08.600]  他們各種的罪行
[00:09:08.600 --> 00:09:10.400]  各種罪行是怎樣呢
[00:09:10.400 --> 00:09:13.800]  神是公義的神
[00:09:13.800 --> 00:09:16.120]  神會懲罰他們
[00:09:16.120 --> 00:09:23.000]  這是河西柯先知所講的預言
[00:09:23.000 --> 00:09:28.040]  到了羅馬帝國統治的時候
[00:09:28.040 --> 00:09:32.920]  猶太人又回復河西柯先知所預言的
[00:09:32.920 --> 00:09:38.200]  神不歡喜的行為
[00:09:38.200 --> 00:09:42.120]  希伯來書這樣寫
[00:09:42.120 --> 00:09:44.880]  就像聖靈所說的
[00:09:44.880 --> 00:09:48.520]  今天你們就是猶太人
[00:09:48.520 --> 00:09:50.400]  今天聽從神的聲音
[00:09:50.400 --> 00:09:53.160]  就不要硬著心
[00:09:53.160 --> 00:09:58.280]  好像在曠野野神發怒
[00:09:58.280 --> 00:10:02.680]  試探祂的日子一樣
[00:10:02.680 --> 00:10:07.480]  在那裡你們的祖先
[00:10:07.480 --> 00:10:10.920]  就是出埃及那幫人
[00:10:10.920 --> 00:10:16.240]  以試驗來試探神
[00:10:16.240 --> 00:10:18.680]  試一下神
[00:10:18.680 --> 00:10:21.120]  看看祂怎樣
[00:10:21.120 --> 00:10:27.920]  觀看神的作為有四十年之久
[00:10:27.920 --> 00:10:36.600]  試探神有四十年之久
[00:10:36.600 --> 00:10:43.080]  二千年後 今天
[00:10:43.080 --> 00:10:47.320]  神喜悅世人的行為
[00:10:47.320 --> 00:10:54.920]  喜不喜悅神的行為
[00:10:54.920 --> 00:10:56.960]  一項一書第五章
[00:10:56.960 --> 00:11:01.640]  那裡說凡從神生的
[00:11:01.640 --> 00:11:04.680]  就勝過世界
[00:11:04.680 --> 00:11:07.640]  使我們勝過世界的
[00:11:07.640 --> 00:11:12.520]  就是我們的信心
[00:11:12.520 --> 00:11:19.400]  信耶穌是神的兒子
[00:11:19.400 --> 00:11:24.280]  勝過世界是今天的信息的主題
[00:11:24.280 --> 00:11:31.160]  內容包括兩個重點
[00:11:31.160 --> 00:11:34.240]  第一個是離開黑暗
[00:11:34.240 --> 00:11:36.440]  行在光中
[00:11:36.440 --> 00:11:44.400]  第二個是獻上身體當作活祭
[00:11:44.400 --> 00:11:47.000]  請我們低頭祈禱
[00:11:47.000 --> 00:11:49.000]  求聖靈開我們的心眼
[00:11:49.000 --> 00:11:51.760]  讓我們見到我們
[00:11:51.760 --> 00:11:56.360]  聽神的話語的現象
[00:11:56.360 --> 00:11:59.360]  以至到我們能夠走我們這條天路的時候
[00:11:59.360 --> 00:12:01.400]  學習神的教導
[00:12:01.400 --> 00:12:03.680]  跟著聖靈的帶領
[00:12:03.680 --> 00:12:09.280]  馮主耶穌的名 對了
[00:12:09.280 --> 00:12:15.960]  勝過世界
[00:12:15.960 --> 00:12:17.480]  世界有兩個部份
[00:12:17.480 --> 00:12:25.280]  今天所說的世界有兩個部份
[00:12:25.280 --> 00:12:28.680]  第一個部份
[00:12:28.680 --> 00:12:30.600]  物質的部份
[00:12:30.600 --> 00:12:32.280]  第二個部份
[00:12:32.280 --> 00:12:35.600]  內心的世界
[00:12:35.600 --> 00:12:37.400]  第一個部份是
[00:12:37.400 --> 00:12:38.480]  物質的世界
[00:12:38.480 --> 00:12:39.480]  第二個部份是
[00:12:39.480 --> 00:12:45.240]  內心的世界
[00:12:45.240 --> 00:12:48.000]  如果世俗的思想
[00:12:48.000 --> 00:12:53.640]  每天不停地滲透我們的心靈
[00:12:53.640 --> 00:12:56.520]  以至到教會的運作
[00:12:56.520 --> 00:12:59.600]  都受到影響
[00:12:59.600 --> 00:13:07.920]  不知不覺我們就行在黑暗裡面
[00:13:07.920 --> 00:13:13.240]  現在說第一個重點
[00:13:13.240 --> 00:13:18.480]  離開黑暗
[00:13:18.480 --> 00:13:21.400]  離開黑暗的世界
[00:13:21.400 --> 00:13:27.560]  離開黑暗之後要行在光中
[00:13:27.560 --> 00:13:36.600]  離開黑暗的世界要行在光中
[00:13:36.600 --> 00:13:41.840]  人人都追求享受
[00:13:41.840 --> 00:13:47.640]  在黑暗的世界裡面
[00:13:47.640 --> 00:13:53.400]  追求享受被很多事情所吸引
[00:13:53.400 --> 00:14:01.680]  模仿這個世代的享受
[00:14:01.680 --> 00:14:03.760]  保羅教導說
[00:14:03.760 --> 00:14:06.000]  不要模仿這個世代
[00:14:06.000 --> 00:14:13.360]  都要藉著心意更新而改變過來
[00:14:13.360 --> 00:14:22.040]  心意更新而改變過來
[00:14:22.040 --> 00:14:28.320]  離開黑暗行在光中
[00:14:28.320 --> 00:14:31.720]  模仿這個世界有什麼後果呢
[00:14:31.720 --> 00:14:39.200]  我們可以從古代的歷史學到一些功課
[00:14:39.200 --> 00:14:42.400]  在十三世紀的時候
[00:14:42.400 --> 00:14:45.760]  到第八世紀的時候
[00:14:45.760 --> 00:14:51.800]  那些猶太人拜別國的神
[00:14:51.800 --> 00:14:54.720]  他們可以獲得很多利益
[00:14:54.720 --> 00:14:56.440]  他們相信那些假神
[00:14:56.440 --> 00:15:02.600]  那些先知港那些虛假的偶像
[00:15:02.600 --> 00:15:12.520]  他們又相信那些騙人的占卜算命
[00:15:12.520 --> 00:15:16.600]  我們中國都有占卜算命
[00:15:16.600 --> 00:15:20.720]  就可以得到追求的東西
[00:15:20.720 --> 00:15:26.880]  摩西警告他們必定要死亡
[00:15:26.880 --> 00:15:33.120]  這個是他們拜的女神
[00:15:33.120 --> 00:15:36.520]  他們時時去享樂
[00:15:36.520 --> 00:15:42.040]  躺在象牙床上面
[00:15:42.040 --> 00:15:45.520]  有很多音樂
[00:15:45.520 --> 00:15:53.760]  各種音樂的器具來享受
[00:15:53.760 --> 00:15:59.000]  經過了幾個世紀之後
[00:15:59.000 --> 00:16:03.320]  到了羅馬的時代
[00:16:03.320 --> 00:16:10.760]  他們又開始尋求在福樂裡面
[00:16:10.760 --> 00:16:16.240]  尋求在很多先知一起一直預言
[00:16:16.240 --> 00:16:20.800]  和警告他們的生活裡面
[00:16:20.800 --> 00:16:26.040]  摩斯書第六章那裡說
[00:16:26.040 --> 00:16:28.640]  他們安逸無慮
[00:16:28.640 --> 00:16:32.800]  以為降和的日子還很遠
[00:16:32.800 --> 00:16:34.720]  他們知道神會降和給他們
[00:16:34.720 --> 00:16:38.720]  但是還離他們很遠
[00:16:38.720 --> 00:16:44.080]  所以他們又學他們躺在象牙床上面
[00:16:44.080 --> 00:16:48.520]  彈古箏 消閒歌曲
[00:16:48.520 --> 00:16:52.320]  為自己製造樂器
[00:16:52.320 --> 00:16:58.480]  大碗喝酒
[00:16:58.480 --> 00:17:02.480]  摩斯說所以這些人
[00:17:02.480 --> 00:17:05.440]  必在被擄的人中
[00:17:05.440 --> 00:17:11.280]  首先這些人會被擄
[00:17:11.280 --> 00:17:15.160]  舒適的人方燕之樂必消滅
[00:17:15.160 --> 00:17:20.280]  不要以為方燕一路長壽
[00:17:20.280 --> 00:17:24.520]  必定會滅亡
[00:17:24.520 --> 00:17:27.840]  有一個圖看他們在方燕的時候
[00:17:27.840 --> 00:17:30.600]  大家都記得
[00:17:30.600 --> 00:17:36.840]  耶穌說一個故事就是那些在方燕
[00:17:36.840 --> 00:17:41.640]  在宴會的人要尋高位
[00:17:41.640 --> 00:17:47.480]  然後主人叫他坐回去低的地方
[00:17:47.480 --> 00:17:55.680]  一會兒我們又會繼續說這個故事
[00:17:55.680 --> 00:17:59.320]  這個圖看到他們拜假神
[00:17:59.320 --> 00:18:02.160]  鬥牛狂熱
[00:18:02.160 --> 00:18:07.000]  在中間那個圖可以看到
[00:18:07.000 --> 00:18:09.880]  奏樂狂歡的音樂
[00:18:09.880 --> 00:18:18.560]  和剛才幾個世紀之前的音樂器具差不多
[00:18:18.560 --> 00:18:29.360]  剛才說過他們爭取名譽地位
[00:18:29.360 --> 00:18:32.200]  從保羅的書信我們可以知道
[00:18:32.200 --> 00:18:38.760]  羅馬的文化對初期教會的影響
[00:18:38.760 --> 00:18:46.120]  好像如保羅勸導的那些加泰的信徒
[00:18:46.120 --> 00:18:50.760]  不要行事 不要行的事
[00:18:50.760 --> 00:18:54.560]  就如叫他們不要行的事
[00:18:54.560 --> 00:18:58.240]  好像如淫亂 污穢邪蕩
[00:18:58.240 --> 00:19:02.920]  拜偶像 行邪術 仇恨 憎敬
[00:19:02.920 --> 00:19:08.720]  忌恨 憤怒 自私 分黨 結派 嫉妒
[00:19:08.720 --> 00:19:11.560]  醉酒方燕 醉酒方燕
[00:19:11.560 --> 00:19:17.720]  那個圖類似這些事
[00:19:17.720 --> 00:19:20.720]  保羅也勸導哥倫多教會
[00:19:20.720 --> 00:19:24.360]  帖撒羅尼加教會各地的信徒
[00:19:24.360 --> 00:19:32.320]  同樣的勸導他們
[00:19:32.320 --> 00:19:34.760]  現代又怎樣呢
[00:19:34.760 --> 00:19:37.440]  經過了二千年
[00:19:37.440 --> 00:19:41.240]  各位能夠體驗到今天的社會
[00:19:41.240 --> 00:19:46.480]  和羅馬時代的文化非常相似
[00:19:46.480 --> 00:19:55.800]  雖然用不同的方法表現出來
[00:19:55.800 --> 00:19:58.960]  保羅在提摩太後書裡這樣說
[00:19:58.960 --> 00:20:01.840]  他說 你當知道末後的日子
[00:20:01.840 --> 00:20:05.400]  必有艱難的時期來到
[00:20:05.400 --> 00:20:10.720]  到時人會尊愛自己
[00:20:10.720 --> 00:20:17.000]  貪愛全財 自誇
[00:20:17.000 --> 00:20:21.960]  高傲 褻瀆
[00:20:21.960 --> 00:20:27.720]  背譯父母 忘恩負義
[00:20:27.720 --> 00:20:35.560]  不聖潔 末有真情 末有親情
[00:20:35.560 --> 00:20:46.360]  不肯和解 愕然中傷
[00:20:46.360 --> 00:20:48.000]  不能自律
[00:20:48.000 --> 00:20:52.600]  就是不可以自己守規矩
[00:20:52.600 --> 00:20:57.880]  橫蠻 胸暴
[00:20:57.880 --> 00:21:03.000]  不愛良善 賣主賣友
[00:21:03.000 --> 00:21:10.800]  容易衝動 傲慢自大
[00:21:10.800 --> 00:21:16.840]  受愛享樂過於愛神
[00:21:16.840 --> 00:21:20.560]  有敬虔的形式
[00:21:20.560 --> 00:21:25.360]  卻否定敬虔的能力
[00:21:25.360 --> 00:21:32.320]  保羅說 這些人你們應該要避開
[00:21:32.320 --> 00:21:36.800]  保羅所提的經文 我們記住
[00:21:36.800 --> 00:21:44.920]  看一看我們現代是怎樣
[00:21:44.920 --> 00:21:50.200]  現代 我們人
[00:21:50.200 --> 00:21:58.920]  貪愛物質 金錢
[00:21:58.920 --> 00:22:04.400]  貪愛潮流 利益
[00:22:04.400 --> 00:22:09.520]  貪愛名譽 地位
[00:22:09.520 --> 00:22:10.520]  大家聽到的時候
[00:22:10.520 --> 00:22:18.080]  看看我們教會有沒有這樣的事情發生
[00:22:18.080 --> 00:22:20.360]  我見到的時候我會很悲痛
[00:22:20.360 --> 00:22:23.040]  因為這個是我們自己的教會
[00:22:23.040 --> 00:22:30.920]  神的家 為什麼可以有這樣的事情發生
[00:22:30.920 --> 00:22:34.600]  現在最流行的就是
[00:22:34.600 --> 00:22:41.160]  大家看不到這個圖
[00:22:41.160 --> 00:22:45.360]  這個圖是人工智能
[00:22:45.360 --> 00:22:49.040]  Artificial Intelligence
[00:22:49.040 --> 00:22:52.560]  在座的不是很多人明白是什麼
[00:22:52.560 --> 00:22:57.920]  但是現在很多人 連牧師在內
[00:22:57.920 --> 00:23:02.200]  很怕人工智能會代替牧師
[00:23:02.200 --> 00:23:05.040]  會代替教會 代替港島
[00:23:05.040 --> 00:23:08.720]  但是不需要這麼害怕
[00:23:08.720 --> 00:23:11.880]  只要記住一樣
[00:23:11.880 --> 00:23:14.960]  人工智能 智能
[00:23:14.960 --> 00:23:23.680]  只不過好像古時的創世紀十一章
[00:23:23.680 --> 00:23:29.480]  巴別塔那些人的內心思想
[00:23:29.480 --> 00:23:31.560]  就是要高過實
[00:23:31.560 --> 00:23:35.120]  但是我告訴你
[00:23:35.120 --> 00:23:40.120]  無論人工智能發展到什麼地步
[00:23:40.120 --> 00:23:41.440]  五十年 一百年
[00:23:41.440 --> 00:23:43.520]  不要聽別人說
[00:23:43.520 --> 00:23:46.040]  只要記住一句話
[00:23:46.040 --> 00:23:57.920]  人工智能不能夠跟著神的形象創造人
[00:23:57.920 --> 00:23:59.320]  記住這句話
[00:23:59.320 --> 00:24:02.400]  那你就不需要去爭辯
[00:24:02.400 --> 00:24:05.120]  不需要知道這麼多就去爭辯
[00:24:05.120 --> 00:24:08.720]  只要記住
[00:24:08.720 --> 00:24:11.600]  你就可以知道
[00:24:11.600 --> 00:24:21.120]  大家都明白 知道巴別塔的後果是怎樣
[00:24:21.120 --> 00:24:23.280]  也有人預計
[00:24:23.280 --> 00:24:27.720]  人工智能的危險
[00:24:27.720 --> 00:24:36.600]  很可能這些預計就是好像巴別塔一樣
[00:24:36.600 --> 00:24:41.920]  神到一個地步會扎佛
[00:24:41.920 --> 00:24:51.840]  那些想做神的人
[00:24:51.840 --> 00:24:55.360]  如果你去研究一下有多少個
[00:24:55.360 --> 00:25:03.200]  說自己很厲害做人工智能的人
[00:25:03.200 --> 00:25:05.800]  有多少個是基督徒
[00:25:05.800 --> 00:25:07.720]  你可以去研究一下
[00:25:07.720 --> 00:25:15.200]  你就知道為什麼有這麼多說誇口的話的科學家
[00:25:15.200 --> 00:25:26.160]  所謂人工智能
[00:25:26.160 --> 00:25:31.400]  我們要
[00:25:31.400 --> 00:25:33.160]  聖經說不要模仿
[00:25:33.160 --> 00:25:35.760]  這個世代都要藉著
[00:25:35.760 --> 00:25:45.040]  藉著心意的更新而改變過來
[00:25:45.040 --> 00:25:50.600]  這個是剛才讀的經文
[00:25:50.600 --> 00:25:53.120]  要離開黑暗
[00:25:53.120 --> 00:26:02.280]  行在光中必須心意更新而改變
[00:26:02.280 --> 00:26:07.080]  顯明的事比較容易改變
[00:26:07.080 --> 00:26:10.360]  容許我用短短的時間
[00:26:10.360 --> 00:26:17.080]  來指出一些不明顯的事
[00:26:17.080 --> 00:26:22.800]  使我們能夠用愛心彼此勸勉
[00:26:22.800 --> 00:26:28.880]  用愛心說誠實話
[00:26:28.880 --> 00:26:33.840]  好似而 這些是不明顯的事
[00:26:33.840 --> 00:26:37.680]  好似而看重個人的享受
[00:26:37.680 --> 00:26:43.320]  神的事放在次要的地位
[00:26:43.320 --> 00:26:48.440]  不明顯的事情
[00:26:48.440 --> 00:26:51.440]  將世俗追求的事情
[00:26:51.440 --> 00:26:59.160]  帶入教會的生活裏面
[00:26:59.160 --> 00:27:02.640]  尊重公眾的輿論
[00:27:02.640 --> 00:27:09.720]  比較尊重神的話多
[00:27:09.720 --> 00:27:14.600]  心靈被世俗追求的事情吸引
[00:27:14.600 --> 00:27:18.560]  不願意離開黑暗
[00:27:18.560 --> 00:27:22.160]  當然祂不知道祂還在黑暗之中
[00:27:22.160 --> 00:27:30.000]  因為祂心靈很喜歡追求世俗所追求的事情
[00:27:30.000 --> 00:27:33.080]  非常吸引祂們
[00:27:33.080 --> 00:27:37.400]  以賽亞這樣描寫
[00:27:37.400 --> 00:27:43.040]  翻騰的海不能平靜
[00:27:43.040 --> 00:27:46.240]  或者我們的心不能平靜
[00:27:46.240 --> 00:27:56.120]  海中的水不住翻起污穢和淤泥上來
[00:27:56.120 --> 00:27:59.800]  如果我們不知道我們
[00:27:59.800 --> 00:28:02.960]  有這樣一個翻騰的海的時候
[00:28:02.960 --> 00:28:05.720]  求神饒恕
[00:28:05.720 --> 00:28:08.440]  求聖靈幫助
[00:28:08.440 --> 00:28:24.200]  我們看到那些污泥和那些污穢
[00:28:24.200 --> 00:28:27.360]  這個甲子是代表聖靈
[00:28:27.360 --> 00:28:38.400]  我們要靠聖靈幫助我們
[00:28:38.400 --> 00:28:44.480]  要離開黑暗
[00:28:44.480 --> 00:28:51.280]  在光裏面必須心意更新而改變
[00:28:51.280 --> 00:28:57.440]  不再做那些神不喜悅的事情
[00:28:57.440 --> 00:29:00.480]  悔改離開罪
[00:29:00.480 --> 00:29:07.600]  求聖靈給我們聰明智慧
[00:29:07.600 --> 00:29:17.920]  去明白神的旨意
[00:29:17.920 --> 00:29:21.320]  《真言》第九章這樣說
[00:29:21.320 --> 00:29:28.520]  《經威耶和華時智慧的開端》
[00:29:28.520 --> 00:29:35.360]  認識自性者便是聰明
[00:29:35.360 --> 00:29:39.120]  你覺得你自己聰明嗎?
[00:29:39.120 --> 00:29:41.640]  你是不是認識自性者呢?
[00:29:41.640 --> 00:29:43.760]  如果你不認識自性者
[00:29:43.760 --> 00:29:45.880]  你不是聰明
[00:29:45.880 --> 00:29:48.720]  世俗說你很聰明
[00:29:48.720 --> 00:29:50.920]  聖靈告訴你你不是聰明
[00:29:50.920 --> 00:29:58.720]  因為你不認識自性者
[00:29:58.720 --> 00:30:10.440]  聖靈會教導我們認識自性者
[00:30:10.440 --> 00:30:13.840]  現在我們說獻上身體
[00:30:13.840 --> 00:30:18.560]  第二點獻上身體作活祭
[00:30:18.560 --> 00:30:24.960]  我們上個星期都看到日蝕
[00:30:24.960 --> 00:30:30.040]  日蝕
[00:30:30.040 --> 00:30:34.560]  直到我們看到考古的時候
[00:30:34.560 --> 00:30:39.160]  記載每次日蝕蝕蝕的時候
[00:30:39.160 --> 00:30:42.880]  人是很驚慌的
[00:30:42.880 --> 00:30:58.600]  人是認為是一個恐怖的兆頭
[00:30:58.600 --> 00:31:03.200]  在主後八百年的時候
[00:31:03.200 --> 00:31:04.440]  Borovia
[00:31:04.440 --> 00:31:05.760]  不知道中文怎麼翻譯
[00:31:05.760 --> 00:31:12.200]  Borovia是德國的南邊一個區
[00:31:12.200 --> 00:31:17.560]  有個帝王看到日蝕蝕蝕五分鐘
[00:31:17.560 --> 00:31:23.360]  他認為全世界跌到黑暗的地方
[00:31:23.360 --> 00:31:25.920]  他被嚇死了
[00:31:25.920 --> 00:31:28.240]  他一看到之後他就死了
[00:31:28.240 --> 00:31:30.640]  Borovia那個王
[00:31:30.640 --> 00:31:34.320]  你回去找找歷史你會找到
[00:31:34.320 --> 00:31:42.160]  那個王被日蝕蝕蝕死了
[00:31:42.160 --> 00:31:45.800]  四月八號那個日蝕
[00:31:45.800 --> 00:31:50.760]  幾分鐘就使我回想到
[00:31:50.760 --> 00:31:52.800]  耶穌被釘死十字架
[00:31:52.800 --> 00:31:57.400]  臨死之前遍地黑暗的現象
[00:31:57.400 --> 00:32:00.200]  馬太夫有記載
[00:32:00.200 --> 00:32:05.480]  他說從正午到三點鐘
[00:32:05.480 --> 00:32:08.760]  遍地都黑暗
[00:32:08.760 --> 00:32:12.360]  大約三個小時
[00:32:12.360 --> 00:32:16.560]  耶穌大聲呼叫我的神我的神
[00:32:16.560 --> 00:32:19.840]  你為什麼離棄我
[00:32:19.840 --> 00:32:23.120]  耶穌再大聲呼叫的時候
[00:32:23.120 --> 00:32:27.280]  氣就斷了
[00:32:27.280 --> 00:32:30.760]  長久的黑暗
[00:32:30.760 --> 00:32:40.920]  被當時的門徒帶來恐懼
[00:32:40.920 --> 00:32:48.040]  但是耶穌升天使他們獻上身體
[00:32:48.040 --> 00:32:50.080]  當作活祭
[00:32:50.080 --> 00:33:00.720]  這個是我們第二個題目
[00:33:00.720 --> 00:33:04.320]  羅馬書剛才我們讀的
[00:33:04.320 --> 00:33:15.680]  要把身體獻上作聖潔而蒙神與立的活祭
[00:33:15.680 --> 00:33:18.360]  這是理所當然的事逢
[00:33:18.360 --> 00:33:24.920]  測驗什麼是神的旨意
[00:33:24.920 --> 00:33:30.040]  就是測驗出什麼是美好的蒙他月立
[00:33:30.040 --> 00:33:37.800]  和完全的事
[00:33:37.800 --> 00:33:40.160]  普羅對耶穌所有人說
[00:33:40.160 --> 00:33:43.240]  你們從前是黑暗的
[00:33:43.240 --> 00:33:48.440]  現今在主裡卻是光明的
[00:33:48.440 --> 00:33:50.720]  行事為人
[00:33:50.720 --> 00:33:57.800]  就應當像光明的兒女
[00:33:57.800 --> 00:34:03.920]  身體每一個行動都是向神獻祭
[00:34:03.920 --> 00:34:05.560]  敬畏
[00:34:05.560 --> 00:34:14.080]  讚美祂
[00:34:14.080 --> 00:34:18.800]  活著的身體獻出我們的生命
[00:34:18.800 --> 00:34:22.520]  人對身體有三樣的看法
[00:34:22.520 --> 00:34:27.320]  所以產生出三樣的價值觀
[00:34:27.320 --> 00:34:31.440]  第一種人
[00:34:31.440 --> 00:34:35.160]  他們不相信耶穌復活升天
