
[00:00:00.000 --> 00:00:01.640]  各位領政會午安
[00:02:47.280 --> 00:02:49.520]  而相對這些假基督徒
[00:02:49.520 --> 00:02:51.840]  相對這些十字架的仇敵
[00:02:51.840 --> 00:02:53.040]  我們就會看到
[00:02:53.040 --> 00:02:56.320]  真正回轉悔改的天上的國民
[00:02:56.320 --> 00:02:57.520]  他們會做什麼呢
[00:02:57.520 --> 00:02:59.760]  他們會以天上的事為念
[00:02:59.760 --> 00:03:02.400]  他們會指跨基督的十字架
[00:03:02.400 --> 00:03:04.560]  他們的神明不是自己的土福
[00:03:04.560 --> 00:03:07.040]  是那個末後將要再臨的救主
[00:03:07.040 --> 00:03:08.480]  耶穌基督
[00:03:08.480 --> 00:03:10.240]  而最後他們的結局
[00:03:10.240 --> 00:03:13.040]  就是與基督同榮耀
[00:03:13.040 --> 00:03:16.800]  他要按著那能使萬有歸服自己的大能
[00:03:16.800 --> 00:03:19.840]  把我們這卑賤的身體改變形狀
[00:03:19.840 --> 00:03:23.840]  和他自己榮耀的身體相似
[00:03:23.840 --> 00:03:24.720]  可能你會記得
[00:03:24.720 --> 00:03:26.320]  我們上次用了一些時間
[00:03:26.320 --> 00:03:28.720]  去解釋這個大能
[00:03:28.720 --> 00:03:30.320]  三章二十一節這個大能
[00:03:30.320 --> 00:03:33.760]  它寫的是使萬有歸服自己的大能
[00:03:33.760 --> 00:03:36.000]  那個原文是Anageia
[00:03:36.000 --> 00:03:38.080]  希臘文Anageia
[00:03:38.080 --> 00:03:40.080]  早一點三章十節的時間
[00:03:40.080 --> 00:03:43.440]  保羅有說到基督復活的大能
[00:03:43.440 --> 00:03:45.680]  那個大能是Dunamis
[00:03:45.680 --> 00:03:47.120]  雖然兩個大能
[00:03:47.120 --> 00:03:49.360]  保羅是用了不同的字
[00:03:49.360 --> 00:03:51.680]  但是我們透過二章所書
[00:03:51.680 --> 00:03:53.360]  我們可以知道
[00:03:53.360 --> 00:03:56.640]  保羅其實說的兩個是相同的大能
[00:03:56.640 --> 00:03:59.520]  上次我們也看過這段經文
[00:03:59.520 --> 00:04:00.800]  保羅在二章所書一章那裡
[00:04:00.800 --> 00:04:04.320]  他說他向我們所顯的能力Dunamis
[00:04:04.320 --> 00:04:06.000]  是何等的浩大
[00:04:06.000 --> 00:04:08.880]  這是照他的大能大力運行
[00:04:08.880 --> 00:04:11.280]  運行就是Anageia
[00:04:11.280 --> 00:04:14.160]  這個大能曾運行在基督的身上
[00:04:14.160 --> 00:04:16.240]  使他從死人中復活
[00:04:16.240 --> 00:04:18.400]  使基督復活的大能
[00:04:18.400 --> 00:04:21.760]  由使他天上坐在自己的右邊
[00:04:21.760 --> 00:04:23.120]  遠超越一切
[00:04:23.120 --> 00:04:26.480]  上帝使萬有復在他的腳下
[00:04:26.480 --> 00:04:31.600]  使萬有歸服基督的大能
[00:04:31.600 --> 00:04:34.080]  今天我們會再仔細看二章所書
[00:04:34.080 --> 00:04:36.880]  現在我們回到肥立秘書
[00:04:36.880 --> 00:04:40.480]  另外這節經文上次我們也特別提到一個字
[00:04:40.480 --> 00:04:42.560]  就是相似這個字
[00:04:42.560 --> 00:04:45.440]  其實更好的翻譯是同形則
[00:04:45.440 --> 00:04:47.760]  同形則是一個很特別很特別的字
[00:04:47.760 --> 00:04:49.200]  它由兩部份組成的
[00:04:49.200 --> 00:04:50.640]  同就是SUN
[00:04:50.640 --> 00:04:52.720]  形則是MORPHE
[00:04:52.720 --> 00:04:54.400]  它特別就是在於
[00:04:54.400 --> 00:04:57.280]  整本聖經除了這裡
[00:04:57.280 --> 00:04:58.000]  用過兩次
[00:04:58.000 --> 00:04:59.600]  肥立秘書用過兩次
[00:04:59.600 --> 00:05:01.600]  如果你不算馬可福音的長版本的話
[00:05:01.600 --> 00:05:02.560]  沒有了
[00:05:02.560 --> 00:05:05.280]  全部沒有用過
[00:05:05.280 --> 00:05:06.640]  而SUN、MORPHE
[00:05:06.640 --> 00:05:08.160]  MORPHE這個字
[00:05:08.160 --> 00:05:11.440]  是在基督之歌那裡出現過兩次的
[00:05:11.440 --> 00:05:14.640]  他本有上帝的形象就是MORPHE
[00:05:14.640 --> 00:05:18.080]  卻不堅持自己與上帝同等反刀虛己
[00:05:18.080 --> 00:05:19.920]  取了牢獄的形象
[00:05:19.920 --> 00:05:20.640]  就是這個了
[00:05:20.640 --> 00:05:22.160]  MORPHE這個字
[00:05:22.160 --> 00:05:24.080]  所以上次我們就去猜測
[00:05:24.080 --> 00:05:25.040]  我們去猜測
[00:05:25.040 --> 00:05:26.560]  保羅特意用這個那麼特別
[00:05:26.560 --> 00:05:28.400]  同形則這個那麼特別的字
[00:05:28.400 --> 00:05:30.320]  他似乎是想讀者
[00:05:30.320 --> 00:05:35.760]  回去想起基督之歌
[00:05:35.760 --> 00:05:36.960]  最後去到四章一節
[00:05:36.960 --> 00:05:38.560]  所以我所親愛的
[00:05:38.560 --> 00:05:40.240]  所想念的弟兄們
[00:05:40.240 --> 00:05:41.680]  你們就是我的喜樂
[00:05:41.680 --> 00:05:43.040]  我的冠冕
[00:05:43.040 --> 00:05:44.080]  我親愛的
[00:05:44.080 --> 00:05:47.760]  你們應當靠主站立得穩
[00:05:47.760 --> 00:05:49.360]  我們這裡提到
[00:05:49.360 --> 00:05:50.800]  在《和修本》那裡
[00:05:50.800 --> 00:05:52.560]  他漏了一個很重要的連接詞
[00:05:52.560 --> 00:05:54.720]  所以沒有翻譯出來
[00:05:54.720 --> 00:05:56.720]  但其實原文是有的
[00:05:56.720 --> 00:05:59.040]  有所以就是有因為
[00:05:59.040 --> 00:06:01.680]  所以我們要靠主站立得穩
[00:06:01.680 --> 00:06:03.360]  是因為什麼呢
[00:06:03.360 --> 00:06:04.880]  因為之前所說
[00:06:04.880 --> 00:06:06.800]  我們是天上的國民
[00:06:06.800 --> 00:06:11.360]  因為我們將來要與基督同得榮耀
[00:06:11.360 --> 00:06:13.040]  不過我覺得同樣重要的
[00:06:13.040 --> 00:06:15.040]  就是這裡他提了兩次的
[00:06:15.040 --> 00:06:16.560]  親愛的
[00:06:16.560 --> 00:06:18.240]  這個親愛的
[00:06:18.240 --> 00:06:20.000]  是說保羅他親愛的
[00:06:20.000 --> 00:06:21.920]  他很愛這些的菲律賓信徒
[00:06:21.920 --> 00:06:24.240]  同時也是那個字
[00:06:24.240 --> 00:06:26.080]  阿加皮
[00:06:26.080 --> 00:06:29.200]  是說蒙上帝所愛的意思
[00:06:29.200 --> 00:06:31.040]  保羅這裡是在提醒
[00:06:31.040 --> 00:06:33.840]  上帝藉著他的愛子死在十字架上面
[00:06:33.840 --> 00:06:35.600]  買贖了我們回來
[00:06:35.600 --> 00:06:42.080]  這個就是我們能夠站立得穩的根基
[00:06:42.080 --> 00:06:43.760]  重溫了釋經的重點
[00:06:43.760 --> 00:06:45.680]  我們上次有三點的應用
[00:06:45.680 --> 00:06:47.600]  十家仇敵 望鄉臣民
[00:06:47.600 --> 00:06:49.440]  就是上一篇道的重點
[00:06:49.440 --> 00:06:51.680]  這次我們會集中其餘的兩點
[00:06:51.680 --> 00:06:54.240]  同效基督 同心後主
[00:06:54.240 --> 00:06:55.280]  還有第三點
[00:06:55.280 --> 00:07:01.600]  復活大能 靠主站穩
[00:07:01.600 --> 00:07:06.000]  第二點 同效基督 同心後主
[00:07:06.000 --> 00:07:08.080]  在今天我們看的經文當中
[00:07:08.080 --> 00:07:10.240]  三章十七至四章一節
[00:07:10.240 --> 00:07:13.840]  如果我們抽取保羅給的最直接的吩咐
[00:07:13.840 --> 00:07:15.760]  就是這兩節的經文
[00:07:15.760 --> 00:07:17.760]  你們要一同效法我們
[00:07:17.760 --> 00:07:20.480]  接著我們加上哥林多前書就是
[00:07:20.480 --> 00:07:22.880]  像我們效法基督一樣
[00:07:22.880 --> 00:07:26.000]  而第二個就是我們要等候救主
[00:07:26.000 --> 00:07:28.720]  作為天上的國民要等候救主
[00:07:28.720 --> 00:07:30.880]  所以你看到我們簡化起來的應用就是
[00:07:30.880 --> 00:07:36.640]  同效基督 同心後主
[00:07:36.640 --> 00:07:40.320]  保羅說你們要一同效法我們的時間
[00:07:40.320 --> 00:07:43.920]  其實究竟他想菲律賓信徒效法他什麼呢
[00:07:43.920 --> 00:07:48.000]  保羅他自己留下了什麼榜樣給他們呢
[00:07:48.000 --> 00:07:52.880]  我們要重溫一下整個菲律賓書了
[00:07:52.880 --> 00:07:55.440]  在第一章保羅有說過自己
[00:07:55.440 --> 00:07:58.960]  遭害反是福音興 基督被傳奏歡喜
[00:07:58.960 --> 00:08:01.680]  你記得在一章十二節那裡保羅說
[00:08:01.680 --> 00:08:02.720]  我要你們知道
[00:08:02.720 --> 00:08:04.400]  第一件事要知道什麼
[00:08:04.400 --> 00:08:08.320]  我所遭遇的事反而使福音更加興旺
[00:08:08.320 --> 00:08:10.080]  他遭遇什麼事呢
[00:08:10.080 --> 00:08:12.080]  他遭遇坐冤獄
[00:08:12.080 --> 00:08:13.760]  他被誣告
[00:08:13.760 --> 00:08:17.040]  但是保羅是帶著歡喜的語氣去告訴他
[00:08:17.040 --> 00:08:18.800]  因為我坐冤獄
[00:08:18.800 --> 00:08:21.280]  所以御刑全軍都知道
[00:08:21.280 --> 00:08:23.520]  我是為基督的緣故受苦的
[00:08:23.520 --> 00:08:26.320]  福音因此就更興旺
[00:08:26.320 --> 00:08:28.800]  所以你看到保羅所關注的
[00:08:28.800 --> 00:08:31.040]  不是他自己會不會被釋放
[00:08:31.040 --> 00:08:33.360]  不是他自己會不會得到平反
[00:08:33.360 --> 00:08:34.880]  他是不是被冤枉
[00:08:34.880 --> 00:08:38.240]  他關注的是福音是否更興旺
[00:08:38.240 --> 00:08:39.440]  所以同樣
[00:08:39.440 --> 00:08:42.000]  當有些人出於嫉妒紛爭
[00:08:42.000 --> 00:08:43.280]  他去傳福音
[00:08:43.280 --> 00:08:45.760]  是為了加增保羅苦楚的時間
[00:08:45.760 --> 00:08:47.120]  記得保羅說什麼嗎
[00:08:47.120 --> 00:08:48.640]  So what
[00:08:48.640 --> 00:08:50.080]  只要基督被傳開
[00:08:50.080 --> 00:08:51.920]  為此我就歡喜
[00:08:51.920 --> 00:08:52.640]  所以後面那一句
[00:08:52.640 --> 00:08:54.320]  基督被傳就歡喜
[00:08:54.320 --> 00:08:55.280]  我們看到
[00:08:55.280 --> 00:08:57.520]  保羅他不看重他自己的名聲
[00:08:57.520 --> 00:09:01.360]  他看重的就是基督被傳開
[00:09:01.360 --> 00:09:03.360]  第二個榜樣同樣是一章
[00:09:03.360 --> 00:09:05.200]  十八節開始
[00:09:05.200 --> 00:09:05.920]  如果你記得
[00:09:05.920 --> 00:09:07.360]  菲律賓書的背景
[00:09:07.360 --> 00:09:09.040]  保羅寫這封信的時間
[00:09:09.040 --> 00:09:10.800]  他被軟禁在羅馬
[00:09:10.800 --> 00:09:13.840]  他在等一個上訴的審訊
[00:09:13.840 --> 00:09:15.280]  然後他希望菲律賓信徒
[00:09:15.280 --> 00:09:16.640]  為他代討
[00:09:16.640 --> 00:09:18.160]  代討什麼
[00:09:18.160 --> 00:09:20.720]  是讓聖靈豐富地充滿他
[00:09:20.720 --> 00:09:22.240]  使他在審訊當中
[00:09:22.240 --> 00:09:25.440]  可以大膽地為福音作見證
[00:09:25.440 --> 00:09:27.920]  所以保羅這樣寫
[00:09:27.920 --> 00:09:31.440]  他說這就是我切勿所盼望的
[00:09:31.440 --> 00:09:34.000]  沒有一事能使我羞愧
[00:09:34.000 --> 00:09:36.240]  凡倒凡事坦然無懼
[00:09:36.240 --> 00:09:37.840]  無論是生是死
[00:09:37.840 --> 00:09:42.800]  總要讓基督在我身上照常顯大
[00:09:42.800 --> 00:09:44.080]  那個所盼望的
[00:09:44.080 --> 00:09:47.360]  是一個很有圖畫的動詞來的
[00:09:47.360 --> 00:09:49.280]  原文其實那個所盼望的
[00:09:49.280 --> 00:09:50.640]  是這樣的
[00:09:50.640 --> 00:09:52.560]  你看到這樣的樣子就是了
[00:09:52.560 --> 00:09:53.840]  那個所盼望的就是這樣的
[00:09:53.840 --> 00:09:55.840]  所以中文有個成語叫做
[00:09:55.840 --> 00:09:57.840]  「翹首以盼」
[00:09:57.840 --> 00:10:01.840]  挖起頭伸直頸去盼望一件事
[00:10:01.840 --> 00:10:03.040]  盼望什麼
[00:10:03.040 --> 00:10:05.200]  他盼望在審訊當中
[00:10:05.200 --> 00:10:08.720]  可以為福音作見證
[00:10:08.720 --> 00:10:11.520]  所以保羅說就算他在審訊當中
[00:10:11.520 --> 00:10:14.000]  為福音作見證
[00:10:14.000 --> 00:10:15.760]  而被判有罪
[00:10:15.760 --> 00:10:17.760]  甚至被判死刑
[00:10:17.760 --> 00:10:19.680]  他都決意無所懼
[00:10:19.680 --> 00:10:21.920]  無羞愧地去見證福音
[00:10:21.920 --> 00:10:23.600]  所以無愧無懼
[00:10:23.600 --> 00:10:25.280]  「翹首盼」
[00:10:25.280 --> 00:10:26.560]  無論是生是死
[00:10:26.560 --> 00:10:30.080]  保羅都要讓基督在他身上顯偉大
[00:10:30.080 --> 00:10:31.520]  所以他不看重什麼
[00:10:31.520 --> 00:10:33.200]  他不看重自己的性命
[00:10:33.200 --> 00:10:37.280]  他看重的是基督的榮耀
[00:10:37.280 --> 00:10:38.720]  我們繼續看保羅的時間
[00:10:38.720 --> 00:10:41.120]  我們先跳到第三章
[00:10:41.120 --> 00:10:42.880]  保羅在第三章那裡說到自己
[00:10:42.880 --> 00:10:45.360]  萬事訓討棄治義
[00:10:45.360 --> 00:10:48.480]  贏得基督得主義
[00:10:48.480 --> 00:10:51.280]  他提到自己他視萬事為訓討
[00:10:51.280 --> 00:10:54.080]  只以贏得基督為自保
[00:10:54.080 --> 00:10:56.400]  而在這些如訓討的萬事當中
[00:10:56.400 --> 00:10:58.880]  保羅特別強調一樣東西
[00:10:58.880 --> 00:11:02.000]  他必須要丟棄的就是自義
[00:11:02.000 --> 00:11:04.800]  亦都可以叫做靠肉體
[00:11:04.800 --> 00:11:06.320]  因為你記得三章開頭的時間
[00:11:06.320 --> 00:11:08.560]  他說因自己守律法而得的義
[00:11:08.560 --> 00:11:11.680]  那些他是要扔下的
[00:11:11.680 --> 00:11:13.200]  你可能記得保羅說
[00:11:13.200 --> 00:11:15.520]  我先前以為對我是有益的
[00:11:15.520 --> 00:11:18.080]  就是他以前靠肉體所守的義
[00:11:18.080 --> 00:11:19.920]  現在因基督的緣故
[00:11:19.920 --> 00:11:22.640]  而當作是有損的
[00:11:22.640 --> 00:11:25.920]  這個以為有益其實有損的東西
[00:11:25.920 --> 00:11:28.000]  就是他的自義
[00:11:28.000 --> 00:11:30.960]  所以保羅他定義是要丟棄自義
[00:11:30.960 --> 00:11:35.760]  追求藉基督的信而來的義
[00:11:35.760 --> 00:11:37.120]  然後三章後面
[00:11:37.120 --> 00:11:38.960]  十二節開始
[00:11:38.960 --> 00:11:41.440]  雖然保羅已經棄萬事如訓討
[00:11:41.440 --> 00:11:42.880]  雖然他已經全人投入
[00:11:42.880 --> 00:11:44.960]  敢作外邦人的仕途
[00:11:44.960 --> 00:11:46.320]  很多年了
[00:11:46.320 --> 00:11:49.120]  但是保羅仍然不以為自己得著了
[00:11:49.120 --> 00:11:50.560]  已經完全了
[00:11:50.560 --> 00:11:52.240]  他是竭力的追求
[00:11:52.240 --> 00:11:53.680]  大家可能記得竭力追求
[00:11:53.680 --> 00:11:56.160]  我們特意去說的希臘文是什麼
[00:11:56.160 --> 00:11:57.200]  Dioko
[00:11:57.200 --> 00:12:00.160]  這個字有正面的追求的意思
[00:12:00.160 --> 00:12:02.960]  也都有反面的迫害的意思
[00:12:02.960 --> 00:12:04.400]  所以保羅說
[00:12:04.400 --> 00:12:06.000]  他以前在掃羅
[00:12:06.000 --> 00:12:08.000]  他仍然叫做掃羅的時間
[00:12:08.000 --> 00:12:09.440]  他是Dioko
[00:12:09.440 --> 00:12:12.080]  在迫害耶穌基督的教會
[00:12:12.080 --> 00:12:14.080]  然後在大馬士革的路上
[00:12:14.080 --> 00:12:15.920]  主耶穌親自向他顯現
[00:12:15.920 --> 00:12:17.520]  親自挽回他
[00:12:17.520 --> 00:12:18.720]  所以歸主之後
[00:12:18.720 --> 00:12:21.120]  保羅他說我丟棄萬事
[00:12:21.120 --> 00:12:23.120]  以前我Dioko教會
[00:12:23.120 --> 00:12:25.120]  現在我要Dioko基督
[00:12:25.120 --> 00:12:26.000]  我要追求
[00:12:26.000 --> 00:12:27.920]  竭力追求耶穌基督
[00:12:27.920 --> 00:12:28.800]  是因為什麼
[00:12:28.800 --> 00:12:32.160]  因為耶穌基督先贏得了他
[00:12:32.160 --> 00:12:33.840]  保羅說他只有一件事
[00:12:33.840 --> 00:12:35.840]  就是忘記背後
[00:12:35.840 --> 00:12:38.240]  忘記背後他不再看以往的成績
[00:12:38.240 --> 00:12:40.720]  無論是成功還是失敗
[00:12:40.720 --> 00:12:42.240]  努力面前的
[00:12:42.240 --> 00:12:44.240]  向著標竿直跑
[00:12:44.240 --> 00:12:46.400]  要得上帝在基督耶穌裡面
[00:12:46.400 --> 00:12:48.400]  召他去得的獎賞
[00:12:48.400 --> 00:12:49.760]  所以他輕視的
[00:12:49.760 --> 00:12:51.760]  放下的是王職
[00:12:51.760 --> 00:12:55.920]  而他看中的是基督的獎賞
[00:12:55.920 --> 00:12:57.120]  好了看完保羅
[00:12:57.120 --> 00:12:58.400]  還有我們
[00:12:58.400 --> 00:12:59.920]  還有其他我們的人
[00:12:59.920 --> 00:13:01.200]  保羅在《弗勒比書》
[00:13:01.200 --> 00:13:03.040]  有提過兩個人
[00:13:03.040 --> 00:13:04.720]  就是提摩太
[00:13:04.720 --> 00:13:08.720]  和耳巴忽提
[00:13:08.720 --> 00:13:11.520]  保羅怎樣描述他們的榜樣呢
[00:13:11.520 --> 00:13:13.920]  先看提摩太
[00:13:13.920 --> 00:13:16.000]  同官同事為福音
[00:13:16.000 --> 00:13:19.120]  不求己事求主事
[00:13:19.120 --> 00:13:22.960]  保羅說我沒有別人與我同心
[00:13:22.960 --> 00:13:25.280]  真正關懷你們的事
[00:13:25.280 --> 00:13:27.520]  其他的人都是求自己的事
[00:13:27.520 --> 00:13:29.680]  並不求耶穌基督的事
[00:13:29.680 --> 00:13:31.760]  但是你們知道提摩太
[00:13:31.760 --> 00:13:34.720]  他與我為了福音一同服侍
[00:13:34.720 --> 00:13:38.560]  待我像兒子待父親一樣
[00:13:38.560 --> 00:13:39.520]  所以保羅是要
[00:13:39.520 --> 00:13:41.760]  《弗勒比書》信徒效法提摩太
[00:13:41.760 --> 00:13:43.600]  同樣的為了福音
[00:13:43.600 --> 00:13:45.520]  真正的去關懷其他人
[00:13:45.520 --> 00:13:47.920]  真心的同心的去服侍
[00:13:47.920 --> 00:13:50.080]  不要看重自己的利益
[00:13:50.080 --> 00:13:53.040]  專心的去求耶穌基督的事
[00:13:53.040 --> 00:13:54.480]  這個就是為了福音
[00:13:54.480 --> 00:13:57.920]  與保羅一同服侍的精神
[00:13:57.920 --> 00:14:00.400]  去到耳巴忽提了
[00:14:00.400 --> 00:14:02.080]  耳巴忽提他的榜樣是
[00:14:02.080 --> 00:14:04.560]  兵毅念念誰難過
[00:14:04.560 --> 00:14:07.920]  不顧姓名作主公
[00:14:07.920 --> 00:14:09.280]  保羅說耳巴忽提
[00:14:09.280 --> 00:14:10.640]  他說耳巴忽提
[00:14:10.640 --> 00:14:13.360]  他是你們差遣來供應我需要的
[00:14:13.360 --> 00:14:15.280]  他很想念你們眾人
[00:14:15.280 --> 00:14:17.280]  並且極其難過
[00:14:17.280 --> 00:14:18.160]  為什麼
[00:14:18.160 --> 00:14:19.760]  因為他思鄉病
[00:14:19.760 --> 00:14:21.200]  不是
[00:14:21.200 --> 00:14:25.040]  因為你們聽見他病了
[00:14:25.040 --> 00:14:27.040]  大家會不會覺得很奇怪
[00:14:27.040 --> 00:14:29.520]  在耳巴忽提他自己病到死的時候
[00:14:29.520 --> 00:14:31.280]  快要死了
[00:14:31.280 --> 00:14:32.800]  他念念不忘的
[00:14:32.800 --> 00:14:34.800]  他最關心的
[00:14:34.800 --> 00:14:37.600]  竟然不是自己是否可以痊癒
[00:14:37.600 --> 00:14:39.040]  他極其難過
[00:14:39.040 --> 00:14:41.360]  原因是因為他知道
[00:14:41.360 --> 00:14:43.120]  在《弗勒比書》教會
[00:14:43.120 --> 00:14:44.640]  他所愛的弟兄姊妹
[00:14:44.640 --> 00:14:46.720]  那些很關心他的弟兄姊妹
[00:14:46.720 --> 00:14:49.840]  已經得知他病重的消息
[00:14:49.840 --> 00:14:53.120]  他為他們對自己的擔心
[00:14:53.120 --> 00:14:55.760]  而極其難過
[00:14:55.760 --> 00:14:56.960]  保羅繼續說
[00:14:56.960 --> 00:14:58.720]  然而上帝憐憫他
[00:14:58.720 --> 00:15:00.880]  你們要尊重這樣的人
[00:15:00.880 --> 00:15:02.640]  因為他做基督的工作
[00:15:02.640 --> 00:15:04.000]  不顧姓名
[00:15:04.000 --> 00:15:06.800]  幾乎致死
[00:15:06.800 --> 00:15:09.120]  在提摩太的榜樣上面
[00:15:09.120 --> 00:15:11.520]  耳巴忽提再進一步
[00:15:11.520 --> 00:15:12.800]  保羅要《弗勒比書》信徒
[00:15:12.800 --> 00:15:15.360]  不單止效法提摩太這樣
[00:15:15.360 --> 00:15:17.920]  是不求己事求主事
[00:15:17.920 --> 00:15:20.160]  更加要效法耳巴忽提這樣
[00:15:20.160 --> 00:15:25.360]  不顧姓名作主公
[00:15:25.360 --> 00:15:25.920]  好了
[00:15:25.920 --> 00:15:27.520]  六個榜樣我們重溫了
[00:15:27.520 --> 00:15:29.760]  我們重新可否歸納一下
[00:15:29.760 --> 00:15:33.040]  弄一個一句話的總結
[00:15:33.040 --> 00:15:35.280]  大家容易記一點
[00:15:35.280 --> 00:15:36.480]  可以的
[00:15:36.480 --> 00:15:38.240]  其實就是
[00:15:38.240 --> 00:15:42.080]  單單追求上帝的國和上帝的義
[00:15:42.080 --> 00:15:44.400]  大家記得這個不是出自保羅
[00:15:44.400 --> 00:15:46.400]  是主耶穌基督的吩咐
[00:15:46.400 --> 00:15:49.280]  在馬太福音的六章和路加福音的十二章
[00:15:49.280 --> 00:15:50.960]  主耶穌基督吩咐我們
[00:15:50.960 --> 00:15:57.200]  你們要單求上帝的國和上帝的義
[00:15:57.200 --> 00:15:58.320]  講完耶穌基督
[00:15:58.320 --> 00:15:59.280]  我們又想想
[00:15:59.280 --> 00:16:02.640]  保羅會不會都有他自己的一句總結呢
[00:16:02.640 --> 00:16:03.440]  有的
[00:16:03.440 --> 00:16:04.560]  稍有不同
[00:16:04.560 --> 00:16:06.640]  不過內涵其實是一樣的
[00:16:06.640 --> 00:16:09.040]  保羅的一句總結是什麼呢
[00:16:09.040 --> 00:16:10.960]  保羅的一句總結在這裡
[00:16:10.960 --> 00:16:11.920]  最重要的是
[00:16:11.920 --> 00:16:16.640]  你們行事為人要與基督的福音相稱
[00:16:16.640 --> 00:16:18.960]  你們行事為人要與基督的福音相稱
[00:16:18.960 --> 00:16:20.560]  為什麼這個是一句的總結呢
[00:16:20.560 --> 00:16:24.800]  因為行事為人這個字原文是在講
[00:16:24.800 --> 00:16:26.720]  你們作為天國公民
[00:16:26.720 --> 00:16:28.080]  你們要怎麼做
