
[00:00:00.000 --> 00:00:05.600]  我們今天去思想這個題目就是聖潔生活的操練
[00:02:06.240 --> 00:02:08.200]  我們求主幫助我們
[00:02:08.200 --> 00:02:11.560]  雖然我們不能夠達到絕對的完全
[00:02:11.560 --> 00:02:16.440]  但我們能夠在主的恩典之下一步一步去成性
[00:02:16.440 --> 00:02:17.840]  天父我們感謝你
[00:02:17.840 --> 00:02:19.800]  願意神使用這個信息
[00:02:19.800 --> 00:02:24.200]  成爲孩子和成爲衆弟兄姊妹的幫助和提醒
[00:02:24.200 --> 00:02:26.360]  我們這樣在你面前祈禱感恩
[00:02:26.360 --> 00:02:28.760]  奉基督寶貴名字祈求
[00:02:28.760 --> 00:02:30.080]  阿們
[00:02:30.080 --> 00:02:33.600]  今天和大家宣講的經文是彼得前書第一章
[00:02:33.600 --> 00:02:36.760]  第十三到第十六節
[00:02:36.760 --> 00:02:38.160]  短短的幾節經文
[00:02:38.160 --> 00:02:42.360]  但是給我們有一個很大的提醒
[00:02:42.360 --> 00:02:43.200]  不如這樣吧
[00:02:43.200 --> 00:02:45.400]  我們先讀
[00:02:45.400 --> 00:02:46.200]  聽我讀吧
[00:02:46.200 --> 00:02:49.160]  或者你有手機或者有什麼
[00:02:49.160 --> 00:02:50.200]  一起讀吧
[00:02:50.200 --> 00:02:51.480]  爲什麼呢
[00:02:51.480 --> 00:02:53.560]  因爲我沒有打出來
[00:02:53.560 --> 00:02:56.320]  我想大家拿手機出來
[00:02:56.320 --> 00:02:59.920]  我們一起去讀這段經文
[00:02:59.920 --> 00:03:01.040]  其實都有點難度
[00:03:01.040 --> 00:03:02.760]  因爲我用了和合本修訂版
[00:03:02.760 --> 00:03:09.160]  但是我們都一起用和合本
[00:03:09.160 --> 00:03:12.280]  用和合本我們讀出這段經文
[00:03:12.280 --> 00:03:13.320]  我都要找一下
[00:03:13.320 --> 00:03:15.760]  大家一起找
[00:03:15.760 --> 00:03:19.400]  這個彼得前書第一章
[00:03:19.400 --> 00:03:25.480]  第十三到十六節
[00:03:25.480 --> 00:03:27.240]  彼得前書第一章
[00:03:27.240 --> 00:03:31.240]  第十三到第十六節
[00:03:31.240 --> 00:03:33.520]  找到之後我們一起讀
[00:03:33.520 --> 00:03:36.640]  所以要準備好你們的心
[00:03:36.640 --> 00:03:38.240]  謹慎自守
[00:03:38.240 --> 00:03:41.880]  專心盼望耶穌基督顯現的時候
[00:03:41.880 --> 00:03:44.200]  大吸你們的恩惠
[00:03:44.200 --> 00:03:46.360]  作爲信服的兒女
[00:03:46.360 --> 00:03:50.440]  就不要效法從前矇昧無知的時候
[00:03:50.440 --> 00:03:53.240]  那放縱私慾的樣子
[00:03:53.240 --> 00:03:56.320]  但那照你們的既是聖潔
[00:03:56.320 --> 00:04:00.560]  你們在一切所行的事上也要聖潔
[00:04:00.560 --> 00:04:02.920]  因爲經上記着
[00:04:02.920 --> 00:04:04.840]  你們要成爲聖
[00:04:04.840 --> 00:04:08.560]  因爲我是神聖的
[00:04:08.560 --> 00:04:12.720]  彼得前書是一羣受苦的基督徒當中
[00:04:12.720 --> 00:04:15.600]  他們當時要給之勸勉的經文
[00:04:15.600 --> 00:04:18.000]  當時他們所受的環境
[00:04:18.000 --> 00:04:20.160]  絕對不比我們今天容易
[00:04:20.160 --> 00:04:23.400]  因爲在羅馬政府的追逼之下
[00:04:23.400 --> 00:04:27.320]  他們很多時候要在地下聚會
[00:04:27.320 --> 00:04:31.960]  但是彼得仍然用這段經文來勸勉他們
[00:04:31.960 --> 00:04:34.320]  要有一個聖潔的生活
[00:04:34.320 --> 00:04:37.600]  這個聖潔生活是和主耶穌基督在內
[00:04:37.600 --> 00:04:39.960]  是有很密切的關係
[00:04:39.960 --> 00:04:42.720]  當我們去看第十三節的時候
[00:04:42.720 --> 00:04:46.480]  這個代表了我們追求聖潔生活的第一個要訣
[00:04:46.480 --> 00:04:50.640]  就是我們要準備好迎接主在內
[00:04:50.640 --> 00:04:51.800]  在這段經文裏面
[00:04:51.800 --> 00:04:54.560]  我們看到有一個字眼很特別的
[00:04:54.560 --> 00:04:57.320]  要準備好你們的心
[00:04:57.320 --> 00:04:59.120]  如果你看細字的時候
[00:04:59.120 --> 00:05:01.800]  你會看到是蓄腰兩個字
[00:05:01.800 --> 00:05:03.120]  爲什麼會有蓄腰呢
[00:05:03.120 --> 00:05:06.040]  原來蓄腰是代表當時的人
[00:05:06.040 --> 00:05:09.400]  他們要走路的時候穿着長袍
[00:05:09.400 --> 00:05:12.160]  但是當他們要走路的時候
[00:05:12.160 --> 00:05:13.440]  他們一定要蓄腰
[00:05:13.440 --> 00:05:15.600]  將他們的袍整理好
[00:05:15.600 --> 00:05:16.960]  否則他走的時候
[00:05:16.960 --> 00:05:18.400]  長袍就會卡住他
[00:05:18.400 --> 00:05:19.760]  他就會跌倒
[00:05:19.760 --> 00:05:21.040]  所以蓄腰的意思就是
[00:05:21.040 --> 00:05:23.000]  他要整理好他的衣服
[00:05:23.000 --> 00:05:26.560]  以致他可以行走自如
[00:05:26.560 --> 00:05:28.640]  我們今天看到這個蓄腰
[00:05:28.640 --> 00:05:32.040]  就好像《路加福音》第十二章三十五節的時候
[00:05:32.040 --> 00:05:33.680]  就是當主人來到的時候
[00:05:33.680 --> 00:05:36.200]  我們要警醒自己的生命
[00:05:36.200 --> 00:05:39.160]  我們要留心自己的生命
[00:05:39.160 --> 00:05:42.720]  我們要警醒和謹守
[00:05:42.720 --> 00:05:47.280]  我們的心要去警醒和謹守
[00:05:47.280 --> 00:05:49.560]  在這段經文裏面同樣
[00:05:49.560 --> 00:05:54.720]  謹慎自守的意思就是我們要頭腦清醒
[00:05:54.720 --> 00:05:59.000]  我們要留心我們所面對的事情
[00:05:59.000 --> 00:06:00.720]  專心盼望
[00:06:00.720 --> 00:06:04.000]  就是我們要將盼望完全寄託
[00:06:04.000 --> 00:06:07.200]  在主耶穌基督顯現的時候
[00:06:07.200 --> 00:06:09.360]  所帶給我們的恩惠
[00:06:09.360 --> 00:06:12.000]  我們要全心的盼望
[00:06:12.000 --> 00:06:15.880]  恩惠又可以是用恩典來代替
[00:06:15.880 --> 00:06:19.160]  今天我們一切成爲何等一樣的人
[00:06:19.160 --> 00:06:21.160]  都是神的恩典
[00:06:21.160 --> 00:06:22.720]  所以當我們講聖潔的時候
[00:06:22.720 --> 00:06:25.720]  第一樣東西起手就是神的恩典
[00:06:25.720 --> 00:06:26.960]  如果我們沒有恩典的時候
[00:06:26.960 --> 00:06:29.160]  不要講什麼聖潔了
[00:06:29.160 --> 00:06:31.240]  不要講什麼我們追求了
[00:06:31.240 --> 00:06:34.800]  因爲我們都是由恩典來開始的
[00:06:34.800 --> 00:06:38.720]  特別這裏提到耶穌基督顯現的時候
[00:06:38.720 --> 00:06:41.840]  就是講到耶穌基督再來的時候
[00:06:41.840 --> 00:06:43.800]  在這段經文裏面
[00:06:43.800 --> 00:06:48.400]  彼得前書第一章第七節
[00:06:48.400 --> 00:06:51.680]  同樣給我們看到出現了這個字
[00:06:51.680 --> 00:06:54.080]  耶穌基督顯現的時候
[00:06:54.080 --> 00:06:55.080]  如果你有手機
[00:06:55.080 --> 00:06:56.680]  你都可以一起去看一下
[00:06:56.680 --> 00:06:59.000]  彼得前書第一章第六至七節
[00:06:59.000 --> 00:07:00.520]  或者你看到熒幕都可以
[00:07:00.520 --> 00:07:02.840]  因爲我們是用和學本修訂版
[00:07:02.840 --> 00:07:04.880]  我們一起讀這段經文
[00:07:04.880 --> 00:07:06.560]  第一章第六至七節
[00:07:06.560 --> 00:07:10.880]  雖然你們必須在百般試煉中暫時優秀
[00:07:10.880 --> 00:07:12.920]  你們要爲此喜樂
[00:07:12.920 --> 00:07:15.680]  使你們的信心既被考驗
[00:07:15.680 --> 00:07:21.240]  就比那被火試煉仍然能壞的金紙更顯寶貴
[00:07:21.240 --> 00:07:24.080]  可以在耶穌基督顯現的時候
[00:07:24.080 --> 00:07:27.160]  得着稱讚、榮耀、尊貴
[00:07:27.160 --> 00:07:30.400]  這裏再一次提到耶穌基督顯現的時候
[00:07:30.400 --> 00:07:32.160]  耶穌基督顯現的時候
[00:07:32.160 --> 00:07:35.880]  就是我們基督徒生命裏面最渴望的時刻
[00:07:35.880 --> 00:07:38.800]  因爲基督徒在今天受苦難
[00:07:38.800 --> 00:07:40.600]  今天在受逼迫的時候
[00:07:40.600 --> 00:07:45.320]  最重要的一個盼望就是盼望耶穌基督再回來
[00:07:45.320 --> 00:07:47.600]  耶穌基督顯現的時候
[00:07:47.600 --> 00:07:50.040]  不過當耶穌基督顯現之前
[00:07:50.040 --> 00:07:51.720]  在彼得前書一章六節說
[00:07:51.720 --> 00:07:55.720]  我們要在百般試煉中暫時優秀
[00:07:55.720 --> 00:07:59.440]  在百般試煉中我們暫時優秀
[00:07:59.440 --> 00:08:02.480]  我相信今天我們身處在這個社會里面
[00:08:02.480 --> 00:08:04.000]  或者在我們的工作環境
[00:08:04.000 --> 00:08:06.320]  甚至我們家庭的狀況裏面
[00:08:06.320 --> 00:08:09.360]  都有很多令我們憂心、憂愁的事情
[00:08:09.360 --> 00:08:12.080]  令我們掛心的事情
[00:08:12.080 --> 00:08:16.360]  但是這裏提醒我們我們要以一個什麼態度去面對呢?
[00:08:16.360 --> 00:08:20.360]  聖經說你們要以爲恥爲喜樂
[00:08:20.360 --> 00:08:24.880]  因爲我們的信心要被考驗
[00:08:24.880 --> 00:08:31.480]  這個考驗是代表我們都要面對一個很大的挑戰
[00:08:31.480 --> 00:08:35.200]  同樣雅各書第一章第二到第四節這樣說
[00:08:35.200 --> 00:08:39.080]  我的弟兄們你們要遭受各種試煉的時候
[00:08:39.080 --> 00:08:42.120]  都要認爲是大喜樂
[00:08:42.120 --> 00:08:46.000]  因爲知道你們的信心經過考驗就生忍耐
[00:08:46.000 --> 00:08:49.080]  但要讓忍耐發揮完全的功用
[00:08:49.080 --> 00:08:55.440]  使你們能又完全又完整一無所缺
[00:08:55.440 --> 00:08:59.120]  這個是我們基督徒一個很特別的特質
[00:08:59.120 --> 00:09:04.240]  當我們面對苦難的時候我們不是怨天尤人粉絲疾足
[00:09:04.240 --> 00:09:06.480]  我們在面對苦難困難的時候
[00:09:06.480 --> 00:09:09.120]  我們帶着一個大喜樂的心
[00:09:09.120 --> 00:09:12.880]  有些人笑我們說你們基督徒真是阿Q精神
[00:09:12.880 --> 00:09:16.360]  爲什麼面對困難喜樂的時候不去奏座呢?
[00:09:16.360 --> 00:09:18.280]  不去說呢?
[00:09:18.280 --> 00:09:22.560]  但這個特質就是我們的喜樂不是因爲環境
[00:09:22.560 --> 00:09:26.920]  我們的喜樂是由我們的心裏面湧流出來
[00:09:26.920 --> 00:09:28.600]  爲什麼喜樂?
[00:09:28.600 --> 00:09:36.400]  因爲我們看得到這是神給我們配得去面對的一件事情
[00:09:36.400 --> 00:09:37.640]  聖經這樣說
[00:09:37.640 --> 00:09:40.960]  我們所受的試探原是我們所能受的
[00:09:40.960 --> 00:09:42.960]  如果我們不能夠受這個試探的時候
[00:09:42.960 --> 00:09:47.640]  神會爲我們要開一條出路讓我們能夠忍受得住
[00:09:47.640 --> 00:09:52.600]  這個就是神在我們的生命裏面擺放要我們所經歷的困難
[00:09:52.600 --> 00:09:55.080]  當我們經歷到這個困難
[00:09:55.080 --> 00:09:58.120]  我們勝過的時候我們回頭看
[00:09:58.120 --> 00:10:01.200]  也是一個恩典的記號
[00:10:01.200 --> 00:10:03.560]  沒錯今天在我們的生命裏面
[00:10:03.560 --> 00:10:06.560]  我們真的會面對很多的難處
[00:10:06.560 --> 00:10:11.120]  好像我自己最近的經歷也是一樣
[00:10:11.120 --> 00:10:13.640]  今天閱會那條案和我有關
[00:10:13.640 --> 00:10:16.120]  特別說到我要去轉職
[00:10:16.120 --> 00:10:18.120]  很多弟兄姊妹都覺得
[00:10:18.120 --> 00:10:21.080]  哎呀牧師你今天這麼精神
[00:10:21.080 --> 00:10:23.560]  爲什麼要這麼做啊這樣
[00:10:23.560 --> 00:10:25.520]  但我自己看
[00:10:25.520 --> 00:10:30.560]  正是因爲我需要爲我長遠的侍奉
[00:10:30.560 --> 00:10:34.360]  我需要在今天裏面作出這樣的決定
[00:10:34.360 --> 00:10:37.080]  可能有很多人或者我自己也曾經想過
[00:10:37.080 --> 00:10:40.440]  哎呀這個好像是一個降職
[00:10:40.440 --> 00:10:43.240]  或者好像是一個虧損
[00:10:43.240 --> 00:10:45.560]  但是今天我從另一個角度去看的時候
[00:10:45.560 --> 00:10:48.520]  神要在這個侍奉的崗位裏面
[00:10:48.520 --> 00:10:51.160]  給我有一個新的體會
[00:10:51.160 --> 00:10:56.400]  就是我要學習無論在什麼環境裏面
[00:10:56.400 --> 00:10:59.400]  我都要忠於神所託
[00:10:59.400 --> 00:11:03.160]  我要去學習去愛我的弟兄姊妹
[00:11:03.160 --> 00:11:05.600]  因爲要愛我的弟兄姊妹的時候
[00:11:05.600 --> 00:11:08.480]  我就不能夠輕言放棄
[00:11:08.480 --> 00:11:11.080]  我們就要堅持下去
[00:11:11.080 --> 00:11:13.920]  這個就是一個生命裏面的體驗
[00:11:13.920 --> 00:11:17.400]  每一個人的生命裏面都有不同的境況
[00:11:17.400 --> 00:11:20.000]  但我們都需要調整我們的心態
[00:11:20.000 --> 00:11:21.360]  我們面對任何的事情
[00:11:21.360 --> 00:11:23.520]  我們都要以爲是一個喜樂
[00:11:23.520 --> 00:11:28.000]  是一個我們能夠更深經歷神的機會
[00:11:28.000 --> 00:11:31.560]  看回彼得前書一章第六第七節的時候
[00:11:31.560 --> 00:11:34.720]  他說我們的信心既被考驗
[00:11:34.720 --> 00:11:42.080]  就比那被火試煉仍然能壞的金子更顯寶貴
[00:11:42.080 --> 00:11:44.640]  當我想到這句話的時候
[00:11:44.640 --> 00:11:45.880]  我就覺得很奇怪
[00:11:45.880 --> 00:11:48.720]  金子就是很精神的照算
[00:11:48.720 --> 00:11:51.360]  金是很精神的一樣東西
[00:11:51.360 --> 00:11:55.560]  那我就想爲什麼連金子都會壞呢
[00:11:55.560 --> 00:11:57.840]  可能他不是真的說金會壞
[00:11:57.840 --> 00:12:00.680]  或者可能是一個很誇張的說法
[00:12:00.680 --> 00:12:02.840]  但是我就說金會壞
[00:12:02.840 --> 00:12:07.360]  其實的意思可能就是金裏面有很多的雜質
[00:12:07.360 --> 00:12:10.280]  金裏面的雜質怎麼能夠除去呢
[00:12:10.280 --> 00:12:12.400]  就一定要溶掉那些金
[00:12:12.400 --> 00:12:15.880]  溶掉它那些雜質才能走出來
[00:12:15.880 --> 00:12:17.600]  那我就真的回去查一下
[00:12:17.600 --> 00:12:20.800]  究竟金要多少度纔會溶呢
[00:12:20.800 --> 00:12:23.920]  大家想不想到在電視裏面
[00:12:23.920 --> 00:12:25.680]  當我們說金價的時候
[00:12:25.680 --> 00:12:27.200]  有些人就有個片段
[00:12:27.200 --> 00:12:29.760]  就是將金燒到好像液體一樣
[00:12:29.760 --> 00:12:31.880]  然後倒進去模子裏
[00:12:31.880 --> 00:12:35.520]  將它成爲金條 金塊
[00:12:35.520 --> 00:12:37.760]  如果你有一個熟悉的經驗
[00:12:37.760 --> 00:12:39.680]  就是說打金是怎樣呢
[00:12:39.680 --> 00:12:43.960]  同樣在模子裏是金戒指 金頸鍊
[00:12:43.960 --> 00:12:45.840]  那其實你有沒有想過
[00:12:45.840 --> 00:12:50.800]  金要多少度纔會由固體變成液體呢
[00:12:50.800 --> 00:12:53.160]  化學上這個叫溶點
[00:12:53.160 --> 00:12:54.240]  很久不記得了
[00:12:54.240 --> 00:12:58.080]  不過找回那些書 化學科
[00:12:58.080 --> 00:13:02.600]  原來金的溶點是攝氏1064度
[00:13:02.600 --> 00:13:04.240]  都算很高了
[00:13:04.240 --> 00:13:05.720]  1064度
[00:13:05.720 --> 00:13:09.600]  我們普通煮食都是攝氏二三百度
[00:13:09.600 --> 00:13:10.920]  焗東西也是二三百度
[00:13:10.920 --> 00:13:16.000]  但是金要1064度纔會變成液體
[00:13:16.000 --> 00:13:17.880]  當它那麼高溫的時候
[00:13:17.880 --> 00:13:20.880]  那些雜質就能夠分開出來了
[00:13:20.880 --> 00:13:24.520]  但是金也不是最高溶點的金屬
[00:13:24.520 --> 00:13:26.160]  那我又再查一下
[00:13:26.160 --> 00:13:28.280]  什麼是最高溶點的金屬呢
[00:13:28.280 --> 00:13:31.160]  金屬就是鎢
[00:13:31.160 --> 00:13:36.560]  要攝氏二千五百度才能夠溶它
[00:13:36.560 --> 00:13:38.800]  所以我就這麼想
[00:13:38.800 --> 00:13:42.800]  鍊鐵鍊鋼大概是一千五百度
[00:13:42.800 --> 00:13:45.040]  大家可以想象中
[00:13:45.040 --> 00:13:48.040]  金的溶點不是最高的
[00:13:48.040 --> 00:13:53.640]  但是當這些金溶了 雜質能夠分開的時候
[00:13:53.640 --> 00:13:56.920]  這件事是更顯寶貴的
[00:13:56.920 --> 00:13:58.320]  有時候我覺得
[00:13:58.320 --> 00:14:01.400]  彼得用這些形容詞的時候
[00:14:01.400 --> 00:14:04.960]  再看今天的情況 我覺得很有意思
[00:14:04.960 --> 00:14:07.000]  金紙都會壞
[00:14:07.000 --> 00:14:09.440]  金紙都會帶着雜質
[00:14:09.440 --> 00:14:11.200]  但是我們經過這個考驗之後
[00:14:11.200 --> 00:14:16.200]  我們在神裏面的信心是能夠更純正的
[00:14:16.200 --> 00:14:18.280]  一個代表純正的信心
[00:14:18.280 --> 00:14:20.400]  不是帶着雜質的信心
[00:14:20.400 --> 00:14:23.120]  我們帶着一個純正的信心去跟隨神的時候
[00:14:23.120 --> 00:14:25.040]  我們更多的去經歷
[00:14:25.040 --> 00:14:27.000]  在耶穌基督顯現的時候
[00:14:27.000 --> 00:14:31.160]  得着稱讚榮耀和尊貴
[00:14:31.160 --> 00:14:32.280]  沒錯
[00:14:32.280 --> 00:14:33.800]  當我們看回這段經文
[00:14:33.800 --> 00:14:35.840]  叫我們去謹慎自守
[00:14:35.840 --> 00:14:39.280]  在第一章十三節
[00:14:39.280 --> 00:14:42.400]  謹慎自守就是我們要保持清醒
[00:14:42.400 --> 00:14:45.800]  我們要在今天的處境裏面保持清醒
[00:14:45.800 --> 00:14:50.880]  不要有一種不能夠專注的態度
[00:14:50.880 --> 00:14:53.960]  所以今天在這段經文裏面讓我們看到
[00:14:53.960 --> 00:14:57.840]  我們要盼望要來的日子
[00:14:57.840 --> 00:15:01.400]  一個直線的歷史觀就是代表着
[00:15:01.400 --> 00:15:04.240]  我們今天比過去的日子
[00:15:04.240 --> 00:15:08.120]  更接近耶穌基督再回來
[00:15:08.120 --> 00:15:12.200]  我們今天比過去更接近耶穌基督再回來
[00:15:12.200 --> 00:15:14.800]  這個就是一個直線的歷史觀
[00:15:14.800 --> 00:15:18.880]  這個直線的歷史觀對我們的生命裏面有一個很大的提醒
[00:15:18.880 --> 00:15:21.200]  就是今天雖然有困難
[00:15:21.200 --> 00:15:23.440]  但是當耶穌基督顯現的時候
[00:15:23.440 --> 00:15:27.640]  這個地上一切的混亂就會停止
[00:15:27.640 --> 00:15:28.960]  對於基督徒來說
[00:15:28.960 --> 00:15:31.840]  這個就是盼望的日子
[00:15:31.840 --> 00:15:32.880]  不過反過來
[00:15:32.880 --> 00:15:36.880]  如果對於那些不聖潔的基督徒來說
[00:15:36.880 --> 00:15:42.320]  對於那些掛名的基督徒來說
[00:15:42.320 --> 00:15:47.080]  這個將要來到的日子可能就是一個很審判的日子
[00:15:47.080 --> 00:15:49.400]  就是一個很悲慘的日子
[00:15:49.400 --> 00:15:51.760]  我不知道大家心裏怎麼想
[00:15:51.760 --> 00:15:55.600]  如果一天突然間耶穌說要降臨的時候
[00:15:55.600 --> 00:15:59.520]  你的心會很害怕還是會很歡喜呢
[00:15:59.520 --> 00:16:01.160]  這個可能是一個測試
[00:16:01.160 --> 00:16:04.000]  去試驗一下你自己的心情是怎樣
[00:16:04.000 --> 00:16:07.120]  如果你說主啊 你回來就好了
[00:16:07.120 --> 00:16:09.720]  這個就代表着你真的很渴望主
[00:16:09.720 --> 00:16:13.400]  你的生命真是有這種很渴望主
[00:16:13.400 --> 00:16:15.640]  你的生命有一種純潔的心
[00:16:15.640 --> 00:16:17.400]  但是如果你說我很害怕
[00:16:17.400 --> 00:16:19.640]  因爲我還沒預備好
[00:16:19.640 --> 00:16:22.360]  那你就要快點去預備
[00:16:22.360 --> 00:16:24.320]  聖經裏面講到十個同類
[00:16:24.320 --> 00:16:25.240]  大家記得
[00:16:25.240 --> 00:16:26.560]  有五個預備了油
[00:16:26.560 --> 00:16:28.200]  有五個沒有預備油
[00:16:28.200 --> 00:16:30.760]  那五個預備了油的就不管那麼多
[00:16:30.760 --> 00:16:33.560]  新郎來到就立刻進去筵席
[00:16:33.560 --> 00:16:35.560]  他不是找他笨的
[00:16:35.560 --> 00:16:36.560]  不過你沒有預備油
[00:16:36.560 --> 00:16:38.000]  你去買油吧
[00:16:38.000 --> 00:16:39.880]  半夜三更都有油買的
[00:16:39.880 --> 00:16:43.120]  買了回來怎麼知道進去沒有門口了
[00:16:43.120 --> 00:16:46.880]  這個比喻真是很有意思的
[00:16:46.880 --> 00:16:48.240]  究竟你準備好了沒有呢
[00:16:48.240 --> 00:16:53.200]  你準備好你自己的生命迎接主在來沒有呢
[00:16:53.200 --> 00:16:55.160]  有些老人家經常跟我說
[00:16:55.160 --> 00:16:57.560]  我都很想快點見到主啊
[00:16:57.560 --> 00:17:01.120]  因爲在這個世上實在都很辛苦
[00:17:01.120 --> 00:17:02.720]  但是無論如何
[00:17:02.720 --> 00:17:04.600]  我們都去思想到
[00:17:04.600 --> 00:17:07.440]  我們迎見主的時候會是怎樣呢
[00:17:07.440 --> 00:17:12.960]  這個直線的歷史觀給我們一個很大的提醒
[00:17:12.960 --> 00:17:15.280]  有一個神學上的用字
[00:17:15.280 --> 00:17:17.640]  很多時候我們都會說的
[00:17:17.640 --> 00:17:19.000]  就是既制未制
[00:17:19.000 --> 00:17:21.600]  或者叫做already but not yet
[00:17:21.600 --> 00:17:23.560]  這個很重要的一個觀念就是說
[00:17:23.560 --> 00:17:25.320]  我們今天已經得到這個救恩
[00:17:25.320 --> 00:17:31.560]  但是我們未完全的經歷這個救恩對我們的那種實現
[00:17:31.560 --> 00:17:33.520]  是的我們今天已經得到救恩了
[00:17:33.520 --> 00:17:36.680]  但是我們仍然在一個衰敗的身體裏面
[00:17:36.680 --> 00:17:38.240]  羅馬書提醒我們
[00:17:38.240 --> 00:17:41.920]  我們都好像在一個萬物嘆息的時間
[00:17:41.920 --> 00:17:45.000]  要等候得熟的主來臨
[00:17:45.000 --> 00:17:47.000]  我們都是仍然等候主的來臨
[00:17:47.000 --> 00:17:50.200]  但是我們帶着一個盼望期盼的心
[00:17:50.200 --> 00:17:53.080]  等候主再回來
[00:17:53.080 --> 00:17:56.080]  你的盼望在哪裏呢
[00:17:56.080 --> 00:17:58.160]  你的盼望是不是說
[00:17:58.160 --> 00:18:02.120]  這個社會更加民主更加自由呢
[00:18:02.120 --> 00:18:05.400]  你的盼望是不是六四得到平反呢
[00:18:05.400 --> 00:18:10.000]  你的盼望是不是我們的國家能夠走向富強呢
[00:18:10.000 --> 00:18:12.200]  你的盼望是什麼呢
[00:18:12.200 --> 00:18:13.480]  但是一點很重要的
[00:18:13.480 --> 00:18:17.480]  你的盼望如果是現在的話
[00:18:17.480 --> 00:18:19.760]  這些都會過去
[00:18:19.760 --> 00:18:24.600]  但是如果你的盼望是在未來主再回來的日子的時候
[00:18:24.600 --> 00:18:28.560]  這個就是我們一個很渴望的時刻
[00:18:28.560 --> 00:18:30.800]  願意神幫助我們
[00:18:30.800 --> 00:18:36.120]  真的持守一個對主再來的活潑盼望
[00:18:36.120 --> 00:18:40.080]  追求聖潔的生活第一方面就是剛纔所說的
[00:18:40.080 --> 00:18:44.840]  我們要去準備好迎接主再回來
[00:18:44.840 --> 00:18:48.440]  第二方面追求聖潔生活的第二個要缺
[00:18:48.440 --> 00:18:52.960]  就是我們要願意作信服的兒女
[00:18:52.960 --> 00:18:54.920]  在這段聖經裏面
[00:18:54.920 --> 00:19:05.600]  和修本說作爲信服的兒女就不要效法從前矇昧無知的時候那放縱私慾的樣子
[00:19:05.600 --> 00:19:13.400]  在這個和合本修定版就是說不要效法
[00:19:13.400 --> 00:19:17.720]  在新漢語譯本里面有一個很有意思的翻譯
[00:19:17.720 --> 00:19:20.040]  就是不要被同化
[00:19:20.040 --> 00:19:22.320]  不要被這個私慾同化
[00:19:22.320 --> 00:19:26.720]  《環球聖經》譯本說不要隨從
[00:19:26.720 --> 00:19:27.760]  這個很有意思
[00:19:27.760 --> 00:19:29.840]  我們剛纔經常說
[00:19:29.840 --> 00:19:31.840]  《羅馬書》第十二章第二節的時候
[00:19:31.840 --> 00:19:35.000]  我們的心意更新而變化
[00:19:35.000 --> 00:19:40.720]  叫我們察驗何爲神的善良順存所喜悅的旨意
[00:19:40.720 --> 00:19:44.040]  我們的心意更新而變化
[00:19:44.040 --> 00:19:46.640]  是的 我們的心意更新而變化
[00:19:46.640 --> 00:19:50.160]  就是代表我們不要被這個世界同化
[00:19:50.160 --> 00:19:53.840]  這個世界說信服是很難接受的
[00:19:53.840 --> 00:19:56.160]  信服就是說我要聽你的話
