
[00:00:00.000 --> 00:00:02.640]  讓我們在聆聽主導以先
[00:05:49.640 --> 00:05:50.800]  我們就會去看
[00:05:50.800 --> 00:05:52.600]  咦 可能我們有一些規限
[00:05:52.600 --> 00:05:56.240]  在以往我們的習慣是這樣想的
[00:05:56.240 --> 00:05:56.960]  於是乎
[00:05:56.960 --> 00:06:00.160]  可不可能會有另一個角度
[00:06:00.160 --> 00:06:01.600]  去看同一件事
[00:06:01.600 --> 00:06:03.880]  就會完全不同的答案呢
[00:06:03.880 --> 00:06:08.720]  當我們在這個學習的裏面
[00:06:08.720 --> 00:06:12.400]  我就會反省到我們自己的靈性的問題
[00:06:12.400 --> 00:06:14.440]  特別讀聖經
[00:06:14.440 --> 00:06:18.000]  你有沒有留意到在福音書裏面
[00:06:18.440 --> 00:06:20.640]  耶穌經常都問問題的
[00:06:20.640 --> 00:06:24.040]  我從小到大
[00:06:24.040 --> 00:06:26.200]  當你跟人家講道理的時候
[00:06:26.200 --> 00:06:27.680]  他就會這樣回答你
[00:06:27.680 --> 00:06:29.400]  你不要跟我說那麼多耶穌
[00:06:29.400 --> 00:06:31.480]  其實耶穌不是跟你講
[00:06:31.480 --> 00:06:33.000]  長篇大論的
[00:06:33.000 --> 00:06:35.240]  很多時候耶穌是問你的問題
[00:06:35.240 --> 00:06:38.000]  讓你自己去反思
[00:06:38.000 --> 00:06:38.760]  去反省
[00:06:38.760 --> 00:06:42.120]  而我們今天所讀的這段
[00:06:42.120 --> 00:06:44.520]  第十八章的經文
[00:06:44.520 --> 00:06:48.200]  我相信大家應該已熟能詳的了
[00:06:49.200 --> 00:06:51.520]  甚至有些信徒會背
[00:06:51.520 --> 00:06:56.240]  但是當你這麼熟悉這段經文的內容的時候
[00:06:56.240 --> 00:07:00.680]  你是否真的有明白這段聖經當中的理解呢
[00:07:00.680 --> 00:07:07.080]  還是你仍然是綁在你傳統聽過這段經文的解釋呢
[00:07:07.080 --> 00:07:13.440]  今天這段聖經我希望做一個熟齡的功課
[00:07:13.440 --> 00:07:18.960]  和大家一起去實習一下怎樣去跳出我們的慣性
[00:07:18.960 --> 00:07:20.200]  去解釋一段聖經
[00:07:20.200 --> 00:07:23.400]  然後從而有可能你會發現到
[00:07:23.400 --> 00:07:27.200]  有些東西原來更加能夠啟發我們
[00:07:27.200 --> 00:07:30.040]  向一個更成熟的靈性的方向發展
[00:07:30.040 --> 00:07:33.680]  所以今天我希望透過這段聖經的內容
[00:07:33.680 --> 00:07:36.080]  去和大家一起思想的
[00:07:36.080 --> 00:07:44.360]  就是我們怎樣可以重拾有類似上帝的心思意念
[00:07:44.360 --> 00:07:47.280]  而去活在這個地上
[00:07:47.280 --> 00:07:51.440]  究竟我們又真的有沒有這種心思意念
[00:07:51.440 --> 00:07:55.880]  和上主是有一個共通的思維模式呢
[00:07:55.880 --> 00:07:59.080]  這個是今天我們想透過這段聖經和大家一起去看的
[00:07:59.080 --> 00:08:02.120]  好了 Karen剛才和我們讀了一次這段經文
[00:08:02.120 --> 00:08:05.200]  經文不是很長的 只有四節
[00:08:05.200 --> 00:08:08.280]  那我讓我們再次讀一下這段經文
[00:08:08.280 --> 00:08:09.760]  那些人說 牧師為什麼只有四節
[00:08:09.760 --> 00:08:11.080]  明明是十字十四節
[00:08:11.080 --> 00:08:13.080]  那我一會兒解釋給大家聽 好不好
[00:08:13.080 --> 00:08:15.320]  好了 我們一起再打開這段經文
[00:08:15.320 --> 00:08:18.240]  馬太福音 Matthew Chapter 18
[00:08:18.240 --> 00:08:20.480]  第十八章第十字到第十四節
[00:08:20.480 --> 00:08:22.360]  我們再次慢慢讀一下 好不好
[00:08:22.360 --> 00:08:24.080]  好 我們一起讀
[00:08:24.080 --> 00:08:30.120]  你們要小心 不可輕看這小子女的一個
[00:08:30.120 --> 00:08:37.160]  我告訴你們 他們的使者在天上常見我天賦的面
[00:08:37.160 --> 00:08:42.200]  一個人若有一百隻羊 一隻走迷了路
[00:08:42.200 --> 00:08:44.400]  你們的意思如何
[00:08:44.400 --> 00:08:51.480]  他豈不撇下這九十九隻往山裡去找那隻迷路的羊嗎
[00:08:51.480 --> 00:08:55.680]  若是找著 我實在告訴你們
[00:08:55.680 --> 00:09:04.600]  他謂這一隻羊 豈為那沒有迷路的九十九隻歡喜還大呢
[00:09:04.600 --> 00:09:08.280]  你們在天上的父也是這樣
[00:09:08.280 --> 00:09:12.560]  不願意這小子女失喪一個
[00:09:12.560 --> 00:09:15.560]  大家等一等 我先拿一張大字聖經
[00:09:15.560 --> 00:09:18.360]  因為我看不到字太小
[00:09:18.360 --> 00:09:22.600]  首先我們來看看這段聖經
[00:09:22.600 --> 00:09:24.400]  這段聖經很特別的
[00:09:24.400 --> 00:09:29.320]  如果大家留意到明明第十至十四節裡
[00:09:29.320 --> 00:09:34.640]  應該不止四節 應該有五節經文
[00:09:34.640 --> 00:09:37.200]  那有一節經文是哪一節經文呢
[00:09:37.200 --> 00:09:39.000]  在和合本裡也有說
[00:09:39.000 --> 00:09:40.120]  是第十一節
[00:09:40.120 --> 00:09:42.640]  十一節在和合本裡有寫
[00:09:42.640 --> 00:09:52.400]  有古卷加人子來 為要拯救失喪的人
[00:09:52.400 --> 00:09:54.880]  因為我大字聖經沒有那一節
[00:09:54.880 --> 00:09:57.400]  我廢了那一節
[00:09:57.400 --> 00:09:59.680]  在經文考證學上面
[00:09:59.680 --> 00:10:02.720]  其實是一門很有趣的聖經研究
[00:10:02.720 --> 00:10:05.640]  如果大家有機會讀神學
[00:10:05.640 --> 00:10:08.200]  或者你有興趣可以跟我談談
[00:10:08.200 --> 00:10:11.400]  經文考證學 其實今天我們所有的聖經
[00:10:11.400 --> 00:10:14.440]  其實集於很多不同的抄本
[00:10:14.440 --> 00:10:21.760]  這些抄本有些藏在天主教會羅馬那裡
[00:10:21.760 --> 00:10:23.680]  有一大堆在那裡
[00:10:23.680 --> 00:10:27.280]  有一大堆在世界各地不同的博物館
[00:10:27.280 --> 00:10:29.080]  圖書館裡面
[00:10:29.080 --> 00:10:31.760]  譬如大英博物館
[00:10:31.760 --> 00:10:35.320]  有一堆在世界不同的地方都有
[00:10:35.320 --> 00:10:38.120]  當我們去看一段聖經的時候
[00:10:38.120 --> 00:10:39.320]  今天我們所有的版本
[00:10:39.320 --> 00:10:42.000]  其實是集了很多不同的抄本
[00:10:42.000 --> 00:10:43.600]  做了一些比對
[00:10:43.600 --> 00:10:45.400]  然後核實究竟那個抄本
[00:10:45.400 --> 00:10:48.480]  哪一些是原本的經文
[00:10:48.480 --> 00:10:52.320]  哪一些是後來加上去的註釋
[00:10:52.320 --> 00:10:54.280]  做了一個這樣的功課
[00:10:54.280 --> 00:10:57.480]  其實橫駕會其實有一些
[00:10:57.480 --> 00:11:01.880]  上一代的牧者其實不是很懂這些
[00:11:01.880 --> 00:11:03.400]  就是新派神學
[00:11:03.400 --> 00:11:05.680]  新派神學不信聖經
[00:11:05.680 --> 00:11:08.360]  其實不信聖經的反而是他們
[00:11:08.360 --> 00:11:09.800]  為什麼呢
[00:11:09.800 --> 00:11:11.840]  因為當我們相信聖經
[00:11:11.840 --> 00:11:15.640]  它能夠是自傳地去向我們講說話的時候
[00:11:15.640 --> 00:11:17.040]  聖經是活的時候
[00:11:17.040 --> 00:11:18.960]  它告訴我們那段聖經
[00:11:18.960 --> 00:11:20.240]  哪一節是我講的
[00:11:20.240 --> 00:11:21.360]  哪一節不是我講的
[00:11:21.360 --> 00:11:23.160]  它自己講給你聽的
[00:11:23.160 --> 00:11:25.160]  譬如昨天我跟師母說
[00:11:25.160 --> 00:11:27.600]  師母說你又寫好唐道了
[00:11:27.600 --> 00:11:28.840]  我說是的 寫好唐道
[00:11:28.840 --> 00:11:29.960]  我說為什麼
[00:11:29.960 --> 00:11:31.840]  我說都用了三天了
[00:11:31.840 --> 00:11:34.640]  寫了三天差不多了
[00:11:34.640 --> 00:11:38.080]  她說都很快了
[00:11:38.080 --> 00:11:40.880]  其實不是快慢的問題
[00:11:40.880 --> 00:11:42.080]  不過我就分享一件事
[00:11:42.080 --> 00:11:44.280]  其實在第一天我做那段聖經
[00:11:44.280 --> 00:11:46.440]  到我第三天寫完那段聖經的時候
[00:11:46.440 --> 00:11:48.040]  我發覺原來在那個過程當中
[00:11:48.040 --> 00:11:49.040]  聖經不斷告訴我
[00:11:49.040 --> 00:11:51.760]  你那個解釋有些偏差
[00:11:51.760 --> 00:11:54.640]  不是我說的東西
[00:11:54.640 --> 00:11:56.520]  經文考證學就是這樣
[00:11:56.520 --> 00:11:57.800]  當我們看不同的抄本
[00:11:57.800 --> 00:11:58.880]  就去比對
[00:11:58.880 --> 00:12:01.000]  原來發覺聖經會告訴我
[00:12:01.000 --> 00:12:02.520]  那句不是我說的
[00:12:02.520 --> 00:12:05.720]  那句是哪一個看完之後
[00:12:05.720 --> 00:12:07.600]  就寫下來在註釋
[00:12:07.600 --> 00:12:10.040]  提醒他自己
[00:12:10.040 --> 00:12:11.320]  用這樣的比對的方式
[00:12:11.320 --> 00:12:12.200]  我們可以看到
[00:12:12.200 --> 00:12:14.240]  而十一節就是這個情況
[00:12:14.240 --> 00:12:15.960]  如果大家去留意到
[00:12:15.960 --> 00:12:17.600]  這段聖經從第十節
[00:12:17.600 --> 00:12:19.640]  接著就跳到十二節的
[00:12:19.640 --> 00:12:21.320]  連和合本
[00:12:21.320 --> 00:12:24.720]  就是聲稱很保守的和合本
[00:12:24.720 --> 00:12:29.000]  其實都忍不住將這句都跳了
[00:12:29.000 --> 00:12:31.640]  不過怕大家覺得
[00:12:31.640 --> 00:12:33.720]  我不知道
[00:12:33.720 --> 00:12:34.960]  所以她就寫了
[00:12:34.960 --> 00:12:36.160]  有一些古卷
[00:12:36.160 --> 00:12:36.840]  有一句叫做
[00:12:36.840 --> 00:12:41.840]  人子來 為要拯救失喪的人
[00:12:41.840 --> 00:12:44.720]  這句話其實在經文考證學的上面
[00:12:44.720 --> 00:12:47.240]  相信是當時一些教父
[00:12:47.240 --> 00:12:51.960]  教父不是那些在社會那些
[00:12:51.960 --> 00:12:53.720]  那些教父在教會裏面的
[00:12:53.720 --> 00:12:55.000]  Church Father
[00:12:55.000 --> 00:12:55.760]  就是牧師
[00:12:55.760 --> 00:12:56.680]  簡單點這麼說
[00:12:56.680 --> 00:12:58.280]  牧者傳道人
[00:12:58.280 --> 00:13:01.120]  他們看完那段聖經之後
[00:13:01.120 --> 00:13:03.360]  他在旁邊標註
[00:13:03.360 --> 00:13:04.800]  或者他講道之前
[00:13:04.800 --> 00:13:06.160]  他講道
[00:13:06.160 --> 00:13:07.960]  接著他標註了一些東西
[00:13:07.960 --> 00:13:09.520]  一會兒要提醒這件事
[00:13:09.520 --> 00:13:10.720]  給一些弟兄姊妹聽
[00:13:10.720 --> 00:13:13.200]  就好像你如果撿到我的聖經
[00:13:13.200 --> 00:13:15.560]  你就說 哇 牧師怎麼這麼多紅字
[00:13:15.560 --> 00:13:17.240]  又藍字又黑字
[00:13:17.240 --> 00:13:19.280]  寫了這麼多東西在聖經那裏
[00:13:19.280 --> 00:13:22.120]  是啊 很值錢的我這本聖經
[00:13:22.120 --> 00:13:24.000]  所以為什麼爛了我都繼續用
[00:13:24.000 --> 00:13:28.880]  不是有很多寶貴的東西在裏面
[00:13:28.880 --> 00:13:33.600]  所以我們按照希臘文的原本的版本
[00:13:33.600 --> 00:13:37.600]  我們將第十一節將它剔除了
[00:13:37.600 --> 00:13:39.920]  這個不是我不信聖經
[00:13:39.920 --> 00:13:43.560]  而是這個考證發現到這一節的經文
[00:13:43.560 --> 00:13:46.200]  在有些古抄本裏面有抄
[00:13:46.200 --> 00:13:49.520]  但是當比對其他的可信抄本之後
[00:13:49.520 --> 00:13:52.800]  發覺到這句應該是不在原本的經文裏面
[00:13:52.800 --> 00:13:56.760]  是一個後絕的內容
[00:13:56.760 --> 00:14:00.080]  所以今天我們不會跳過了第十一節
[00:14:00.080 --> 00:14:05.520]  剩下就是十二 十三 十四 四節經文
[00:14:05.520 --> 00:14:12.760]  這個當是一個簡單一點的讀聖經的一個技巧
[00:14:12.760 --> 00:14:14.760]  好了 今天我們看這段聖經
[00:14:14.760 --> 00:14:16.920]  我們要怎麼看呢
[00:14:16.920 --> 00:14:20.920]  我會分開三個部份和大家一起去看的
[00:14:20.920 --> 00:14:23.920]  第一個部份 第十節
[00:14:23.920 --> 00:14:28.040]  在這節的裏面我們有一個的副題
[00:14:28.040 --> 00:14:34.120]  叫做我們從何處開始興漢人
[00:14:34.120 --> 00:14:36.200]  我們從什麼地方開始要興漢人
[00:14:36.200 --> 00:14:40.520]  因為在第十八章第十節裏面
[00:14:40.520 --> 00:14:41.800]  一開始就說
[00:14:41.800 --> 00:14:48.960]  你們要小心 不可興漢者小子女的一個
[00:14:48.960 --> 00:14:53.440]  我告訴你們 他們的視者在天上
[00:14:53.440 --> 00:14:58.520]  常見我天父的面
[00:14:58.520 --> 00:14:59.880]  這個經文很特別
[00:14:59.880 --> 00:15:02.600]  一開始耶穌不是作一個教導
[00:15:02.600 --> 00:15:05.240]  而是作一個警告
[00:15:05.240 --> 00:15:07.800]  這個警告是告訴我們
[00:15:07.800 --> 00:15:12.080]  原來我們很容易會有一種偏見
[00:15:12.080 --> 00:15:13.880]  一種什麼偏見
[00:15:13.880 --> 00:15:16.720]  因為那個人年輕
[00:15:16.720 --> 00:15:20.280]  於是我們就小看他
[00:15:20.280 --> 00:15:25.480]  所以不可興漢者小子女的一個
[00:15:25.480 --> 00:15:28.280]  這句話英文聖經說得很嚴重的
[00:15:28.280 --> 00:15:31.440]  其實是說到你去否定
[00:15:31.440 --> 00:15:33.400]  如果用NET的版本
[00:15:33.400 --> 00:15:35.600]  New English Translation是什麼
[00:15:35.600 --> 00:15:41.280]  就是Do not distinct one of these little ones
[00:15:41.280 --> 00:15:43.520]  中數的
[00:15:43.520 --> 00:15:45.280]  那你就會問 耶穌說什麼
[00:15:45.280 --> 00:15:47.320]  無端端說什麼小子女的一個
[00:15:47.320 --> 00:15:49.400]  其實不是一個 是一群人
[00:15:49.400 --> 00:15:51.840]  一群的小子
[00:15:51.840 --> 00:15:52.880]  這一群的小子
[00:15:52.880 --> 00:15:55.760]  其實當我們回顧上文
[00:15:55.760 --> 00:16:01.680]  第十八章的第一至到去第九節的時候
[00:16:01.680 --> 00:16:03.040]  我們就會發現到
[00:16:03.040 --> 00:16:07.440]  耶穌其實是在回應指導門徒
[00:16:07.440 --> 00:16:09.440]  他們這班的信徒
[00:16:09.440 --> 00:16:10.680]  上文說什麼呢
[00:16:10.680 --> 00:16:13.120]  其實上文基本上是說到
[00:16:13.120 --> 00:16:14.200]  屬神的指紋
[00:16:14.200 --> 00:16:19.200]  是要對我們這個神的指紋身份的認同
[00:16:19.200 --> 00:16:24.640]  以及我們對這個神國的思維方式的認同
[00:16:24.640 --> 00:16:26.960]  罪可以用很多方式來攻擊我
[00:16:26.960 --> 00:16:28.680]  明刀明槍的攻擊
[00:16:28.680 --> 00:16:29.960]  其實我很容易躲避的
[00:16:29.960 --> 00:16:32.320]  但是如果一些的事
[00:16:32.320 --> 00:16:35.800]  好像大家看起來都很合適的時候
[00:16:35.800 --> 00:16:38.480]  其實罪是更加容易滲透了我們
[00:16:38.480 --> 00:16:40.600]  而我們都不知道的
[00:16:40.600 --> 00:16:44.680]  譬如就說返教會一回事
[00:16:44.680 --> 00:16:46.360]  你為什麼要返教會
[00:16:46.360 --> 00:16:50.320]  返教會我虔誠 我信主
[00:16:50.320 --> 00:16:52.240]  返教會是不是純粹因為你虔誠
[00:16:52.240 --> 00:16:53.880]  所以你返教會
[00:16:53.880 --> 00:16:56.120]  我不是 我要回去侍奉
[00:16:56.120 --> 00:16:58.800]  你返教會做事
[00:16:58.800 --> 00:17:00.960]  做什麼 為上帝做事
[00:17:00.960 --> 00:17:03.840]  聽起來好像很偉大
[00:17:03.840 --> 00:17:06.440]  你為上帝做事
[00:17:06.440 --> 00:17:08.080]  但是其實返教會
[00:17:08.080 --> 00:17:12.200]  其實是不是因為這些事而你返教會呢
[00:17:12.200 --> 00:17:15.160]  很多信徒都是因為這樣返教會
[00:17:15.160 --> 00:17:17.240]  但是如果當我們仔細去看
[00:17:17.240 --> 00:17:19.080]  上帝的聖經的啟示裡面
[00:17:19.080 --> 00:17:20.440]  我們會發現到
[00:17:20.440 --> 00:17:23.480]  其實返教會其實最重要的是
[00:17:23.480 --> 00:17:28.360]  因為我們有一份恩切追求主導的心思
[00:17:28.360 --> 00:17:30.600]  我想去知道多一點上帝
[00:17:30.600 --> 00:17:32.800]  就好像你拍拖的時候
[00:17:32.800 --> 00:17:36.440]  記不記得你喜歡你的太太或丈夫
[00:17:36.440 --> 00:17:39.400]  就是當時你的女朋友或男朋友
[00:17:39.400 --> 00:17:41.880]  你見少他一面都好像不太行
[00:17:41.880 --> 00:17:45.520]  現在結了婚可能見到他一面都笑
[00:17:45.520 --> 00:17:47.600]  喂 你幹嘛笑
[00:17:47.600 --> 00:17:51.600]  見到他多一面就好像很煩
[00:17:51.600 --> 00:17:54.640]  笑得更加厲害 可能是這種情況
[00:17:54.640 --> 00:17:57.960]  那你要改變一下
[00:17:57.960 --> 00:18:00.960]  你想回去見多上帝一面
[00:18:00.960 --> 00:18:04.760]  你說 有牧者說返教會不是見上帝的
[00:18:04.760 --> 00:18:06.360]  上帝沒有坐在那裡
[00:18:06.360 --> 00:18:08.040]  上帝用什麼形式顯示給你
[00:18:08.040 --> 00:18:12.920]  用他的說話 介紹給你知道
[00:18:12.920 --> 00:18:14.680]  所以為什麼返教會
[00:18:14.680 --> 00:18:17.720]  你去返教會的目的其實是想認識上帝
[00:18:17.720 --> 00:18:19.800]  不是回來看看牧師多好看
[00:18:19.800 --> 00:18:22.320]  或者今天牧師有沒有剃鬍子
[00:18:22.320 --> 00:18:25.720]  不是 或者我想回去看看有什麼事情做
[00:18:25.720 --> 00:18:30.000]  不是 是因為你很想知道上帝是怎樣
[00:18:30.000 --> 00:18:31.600]  所以你回去教會
[00:18:31.600 --> 00:18:32.920]  和信徒走在一起
[00:18:32.920 --> 00:18:36.080]  去一起揣摩 一起去尋求
[00:18:36.080 --> 00:18:37.960]  所以會回去祈禱會
[00:18:37.960 --> 00:18:42.360]  祈禱會不是一種附件來的
[00:18:42.360 --> 00:18:44.800]  不是 祈禱會是你信徒的一部分生命
[00:18:44.800 --> 00:18:47.280]  因為你想知道上帝的心思怎麼想
[00:18:47.280 --> 00:18:49.320]  這個是上文說的
[00:18:49.320 --> 00:18:52.960]  所以當耶穌說完這番說話的時候
[00:18:52.960 --> 00:18:55.640]  他就連帶著上文所說的
[00:18:55.640 --> 00:19:00.600]  你們要變回一個好像小孩子一樣的樣式
[00:19:00.600 --> 00:19:07.280]  來到上帝的面前和在主的裡面去活著
[00:19:07.280 --> 00:19:09.360]  但是在這個過程裡面
[00:19:09.360 --> 00:19:13.320]  我們也都不能夠去否認一件事實
[00:19:13.320 --> 00:19:16.560]  就是我們很容易在這個世界裡面
[00:19:16.560 --> 00:19:21.240]  避開今天我們這個世界的觀念
[00:19:21.240 --> 00:19:22.240]  不是屬神的觀念
[00:19:22.240 --> 00:19:24.000]  是屬這個世界的觀念
[00:19:24.000 --> 00:19:26.880]  去引導我們去走近這個世界
[00:19:26.880 --> 00:19:32.320]  甚至你用這種思想去做信耶穌
[00:19:32.320 --> 00:19:35.880]  而這種信耶穌的情況是很難覺察的到
[00:19:35.880 --> 00:19:39.040]  譬如虔誠
[00:19:39.040 --> 00:19:40.760]  很多牧者回來很曉得
[00:19:40.760 --> 00:19:43.400]  怎樣利用信徒的虔誠
[00:19:43.400 --> 00:19:47.800]  來去控制著他 籠絡著他回教會
[00:19:47.800 --> 00:19:50.280]  其中一件事我記得我那時候有分享過
[00:19:50.280 --> 00:19:51.400]  跟大家頂子媒
[00:19:51.400 --> 00:19:53.040]  我去了一間教會聚會
[00:19:53.040 --> 00:19:54.040]  那個牧者公開
[00:19:54.040 --> 00:19:55.720]  我不知道他蠢還是什麼
[00:19:55.720 --> 00:19:56.680]  公開說
[00:19:56.680 --> 00:20:00.800]  因為我要幫助信徒能夠留在我們這間教會
[00:20:00.800 --> 00:20:04.760]  於是我要派一些曝光率高一點的侍奉給他
