
[00:00:00.000 --> 00:00:04.600]  大家最近有沒有常常聽到一個英文字
[00:02:28.740 --> 00:02:31.040]  太極拳課什麼課啊
[00:02:31.040 --> 00:02:32.840]  都是在網上
[00:02:32.840 --> 00:02:33.860]  學習
[00:02:33.860 --> 00:02:34.880]  這些都是
[00:02:34.880 --> 00:02:36.420]  new normal的一種
[00:02:36.420 --> 00:02:37.700]  感謝讚美組
[00:02:37.700 --> 00:02:40.000]  那在這個new normal裡面呢
[00:02:40.000 --> 00:02:45.900]  我覺得我們失去了一個很寶貝的比方說握手跟擁抱的文化
[00:02:45.900 --> 00:02:47.180]  那我也
[00:02:47.180 --> 00:02:49.740]  在wonder說什麼時候才可以恢復
[00:02:49.740 --> 00:02:52.040]  像今天早上我們聚會的時候
[00:02:52.040 --> 00:02:54.080]  有些姊妹就很忍不住的
[00:02:54.340 --> 00:02:55.360]  hugging each other
[00:02:55.360 --> 00:02:57.660]  這是一個很美的事情
[00:02:57.660 --> 00:02:58.940]  握手本身
[00:02:58.940 --> 00:03:00.220]  是一個禮貌
[00:03:00.220 --> 00:03:01.760]  是一份信任
[00:03:01.760 --> 00:03:03.300]  那擁抱
[00:03:03.300 --> 00:03:05.860]  其實傳達彼此之間的熱情
[00:03:05.860 --> 00:03:10.200]  那無言中就拿掉了我們人與人之間的距離
[00:03:10.200 --> 00:03:13.280]  我第一次從美國回到台灣的時候
[00:03:13.280 --> 00:03:14.040]  就是
[00:03:14.040 --> 00:03:16.340]  把這個抱抱文化帶回家
[00:03:16.340 --> 00:03:18.660]  我的爸爸媽媽都很喜歡
[00:03:18.660 --> 00:03:19.940]  抱一抱
[00:03:19.940 --> 00:03:21.220]  我們的距離就
[00:03:21.220 --> 00:03:22.240]  近了
[00:03:22.240 --> 00:03:23.260]  而且身體
[00:03:23.260 --> 00:03:24.280]  有接觸
[00:03:24.540 --> 00:03:26.860]  是一個聖潔又帶著愛的接觸
[00:03:26.860 --> 00:03:27.880]  所以呢
[00:03:27.880 --> 00:03:28.640]  我
[00:03:28.640 --> 00:03:30.440]  非常的懷念
[00:03:30.440 --> 00:03:34.780]  那個old normal跟traditional normal
[00:03:34.780 --> 00:03:36.580]  感謝讚美組
[00:03:36.580 --> 00:03:42.220]  那最近呢在這些抗議示威遊行下
[00:03:42.220 --> 00:03:45.280]  那我們聽了很多不同的口號
[00:03:45.280 --> 00:03:46.560]  那
[00:03:46.560 --> 00:03:47.840]  又而且
[00:03:47.840 --> 00:03:50.400]  在這個示威遊行下面呢
[00:03:50.400 --> 00:03:53.220]  又出來一個叫做new new normal
[00:03:53.480 --> 00:03:56.540]  new new normal又是什麼花樣呢
[00:03:56.540 --> 00:03:57.580]  因為
[00:03:57.580 --> 00:03:58.340]  這些
[00:03:58.340 --> 00:03:59.620]  抗議的
[00:03:59.620 --> 00:04:02.700]  群眾他們有好幾個口號
[00:04:02.700 --> 00:04:04.480]  Oh I cannot breathe
[00:04:04.480 --> 00:04:06.540]  Black lives matter
[00:04:06.540 --> 00:04:08.840]  這些是一種種族的問題
[00:04:08.840 --> 00:04:12.160]  那我相信我們所有的人都同意
[00:04:12.160 --> 00:04:14.460]  我們這位黑人同胞
[00:04:14.460 --> 00:04:16.520]  George Floyd他死的不公道
[00:04:16.520 --> 00:04:17.800]  但你知道
[00:04:17.800 --> 00:04:21.120]  那些擁護他的那些人
[00:04:21.380 --> 00:04:24.960]  給他辦了起碼四場以上的追思禮拜
[00:04:24.960 --> 00:04:27.520]  他最後被送到墳場
[00:04:27.520 --> 00:04:28.800]  的禮車
[00:04:28.800 --> 00:04:32.140]  是一台皇家宮廷式的馬車
[00:04:32.140 --> 00:04:34.940]  我想George自己在棺材裡面
[00:04:34.940 --> 00:04:36.740]  可能都笑得合不攏嘴
[00:04:36.740 --> 00:04:37.760]  因為
[00:04:37.760 --> 00:04:39.300]  美國的民眾
[00:04:39.300 --> 00:04:41.100]  為他募到
[00:04:41.100 --> 00:04:43.140]  一億以上的美元
[00:04:43.140 --> 00:04:44.420]  把一個罪犯
[00:04:44.420 --> 00:04:46.220]  當作英雄來崇拜
[00:04:46.220 --> 00:04:46.980]  這實在是
[00:04:46.980 --> 00:04:49.280]  很叫人難以思議的事情
[00:04:49.280 --> 00:04:50.300]  我想
[00:04:50.300 --> 00:04:51.080]  這下子
[00:04:51.340 --> 00:04:53.140]  他的Black life
[00:04:53.140 --> 00:04:54.420]  可值錢了
[00:04:54.420 --> 00:04:55.180]  難怪
[00:04:55.180 --> 00:04:56.720]  一位黑老太太
[00:04:56.720 --> 00:04:58.000]  氣得跳腳
[00:04:58.000 --> 00:05:01.580]  因為他的店被這群抗議遊行的人
[00:05:01.580 --> 00:05:02.860]  砸得稀巴爛
[00:05:02.860 --> 00:05:04.400]  這是一件
[00:05:04.400 --> 00:05:06.440]  很遺憾的事情
[00:05:06.440 --> 00:05:09.520]  那有一件很奇妙的事情就是說
[00:05:09.520 --> 00:05:12.080]  我很喜歡的一個連續劇
[00:05:12.080 --> 00:05:14.120]  叫Blue Blood
[00:05:14.120 --> 00:05:15.920]  藍血
[00:05:15.920 --> 00:05:21.040]  那他是在演NYPD就是紐約的警察局的事情
[00:05:21.540 --> 00:05:23.340]  最近不演了看不到了
[00:05:23.340 --> 00:05:25.640]  那我正在納悶是為什麼呢
[00:05:25.640 --> 00:05:28.720]  那前天呢我就在電視機上面看到說
[00:05:28.720 --> 00:05:30.500]  Gone with the wind
[00:05:30.500 --> 00:05:33.580]  就是飄的那個電影也被禁演了
[00:05:33.580 --> 00:05:37.160]  因為這是一部南北戰爭的電影片
[00:05:37.160 --> 00:05:39.460]  裡面有種族歧視的內容
[00:05:39.460 --> 00:05:41.520]  那我一下就明白了
[00:05:41.520 --> 00:05:43.820]  這所謂的new new normal
[00:05:43.820 --> 00:05:44.840]  是啥意思
[00:05:44.840 --> 00:05:49.460]  但是親愛的弟兄姊妹我們要尊重歷史
[00:05:49.460 --> 00:05:51.240]  我們也要有智慧
[00:05:51.500 --> 00:05:53.800]  不要被污染不要湊熱鬧
[00:05:53.800 --> 00:05:56.360]  硬把自然的事
[00:05:56.360 --> 00:05:57.900]  找個新的藉口
[00:05:57.900 --> 00:06:00.720]  我看到許多很辛勤工作
[00:06:00.720 --> 00:06:04.560]  讀書認真有才華品德高尚的黑人
[00:06:04.560 --> 00:06:06.100]  照樣受尊敬
[00:06:06.100 --> 00:06:07.380]  照樣成功
[00:06:07.380 --> 00:06:09.420]  我剛來美國的時候
[00:06:09.420 --> 00:06:11.980]  還學了一個英文字叫做white trash
[00:06:11.980 --> 00:06:13.260]  白色垃圾
[00:06:13.260 --> 00:06:14.780]  那也是社會問題
[00:06:14.780 --> 00:06:16.840]  種族歧視
[00:06:16.840 --> 00:06:18.380]  哪裡沒有呢
[00:06:18.380 --> 00:06:19.900]  台灣到現在
[00:06:20.160 --> 00:06:22.720]  第二代第三代都在通婚了
[00:06:22.720 --> 00:06:25.020]  還要外省人跟台灣人
[00:06:25.020 --> 00:06:27.840]  你是芋頭啊還是你是番薯
[00:06:27.840 --> 00:06:29.640]  番薯就是當地人
[00:06:29.640 --> 00:06:30.920]  芋頭呢就是
[00:06:30.920 --> 00:06:32.700]  從大陸過來的
[00:06:32.700 --> 00:06:33.740]  叫做番薯
[00:06:33.740 --> 00:06:35.780]  感謝讚美豬
[00:06:35.780 --> 00:06:39.100]  種族歧視
[00:06:39.100 --> 00:06:41.160]  其實是一個罪的延伸
[00:06:41.160 --> 00:06:43.720]  我們人的心中若有神的愛
[00:06:43.720 --> 00:06:45.760]  看到貧窮
[00:06:45.760 --> 00:06:47.040]  老弱的
[00:06:47.040 --> 00:06:48.320]  我們就會從裡面
[00:06:48.320 --> 00:06:49.100]  想要去
[00:06:49.340 --> 00:06:50.880]  幫助照顧
[00:06:50.880 --> 00:06:53.700]  但是人若心中都是傷
[00:06:53.700 --> 00:06:57.020]  手上所行的就都盡是惡
[00:06:57.020 --> 00:06:58.820]  但是若是你的心
[00:06:58.820 --> 00:07:00.860]  願意被神的愛來醫治
[00:07:00.860 --> 00:07:02.400]  被愛來充滿
[00:07:02.400 --> 00:07:05.480]  那神的真理就會在我們的心裡面
[00:07:05.480 --> 00:07:07.260]  讓我們低頭禱告
[00:07:07.260 --> 00:07:11.100]  親愛天父主耶穌聖女保佑我們感謝讚美
[00:07:11.100 --> 00:07:13.400]  主啊在這主日的清晨
[00:07:13.400 --> 00:07:15.200]  在這復活的主日裡
[00:07:15.460 --> 00:07:19.820]  主啊我們要再一次來到你的面前來到你的聖殿前面
[00:07:19.820 --> 00:07:20.840]  主啊我們要來
[00:07:20.840 --> 00:07:21.860]  敬拜
[00:07:21.860 --> 00:07:23.140]  讚美感謝你
[00:07:23.140 --> 00:07:24.680]  主啊真的是
[00:07:24.680 --> 00:07:25.700]  從一早
[00:07:25.700 --> 00:07:27.240]  我們的敬拜團
[00:07:27.240 --> 00:07:28.260]  我們的
[00:07:28.260 --> 00:07:29.540]  見證分享
[00:07:29.540 --> 00:07:30.820]  我們的奉獻
[00:07:30.820 --> 00:07:32.100]  一直到現在
[00:07:32.100 --> 00:07:35.420]  主啊願你悅納我們在你面前的擺上
[00:07:35.420 --> 00:07:37.740]  主耶穌在這清晨的早上
[00:07:37.740 --> 00:07:40.040]  打開我們心中的耳朵
[00:07:40.040 --> 00:07:42.080]  打開我們心裡面的眼睛
[00:07:42.340 --> 00:07:45.920]  讓我們實實在在的摸著主你的心意
[00:07:45.920 --> 00:07:48.480]  主啊在這混亂的世代裡面
[00:07:48.480 --> 00:07:50.020]  主你要我們
[00:07:50.020 --> 00:07:51.300]  來向你
[00:07:51.300 --> 00:07:53.340]  做什麼回應
[00:07:53.340 --> 00:07:55.400]  主啊你來啟示我們
[00:07:55.400 --> 00:07:56.680]  你來帶領我們
[00:07:56.680 --> 00:07:57.960]  好讓我們能夠
[00:07:57.960 --> 00:07:59.500]  明白主你的心意
[00:07:59.500 --> 00:08:01.280]  能夠走進主你的旨意
[00:08:01.280 --> 00:08:03.840]  Hallelujah感謝讚美主
[00:08:03.840 --> 00:08:06.140]  所以說我們愛你我們謝謝你
[00:08:06.140 --> 00:08:08.960]  我們求你繼續垂聽我們的祈禱
[00:08:08.960 --> 00:08:10.500]  奉耶穌的名
[00:08:10.760 --> 00:08:12.820]  Amen Hallelujah讚美主
[00:08:12.820 --> 00:08:14.600]  我今天一開始的時候
[00:08:14.600 --> 00:08:16.400]  想要跟大家來談談
[00:08:16.400 --> 00:08:18.180]  在我們
[00:08:18.180 --> 00:08:19.980]  面對這些難處的時候
[00:08:19.980 --> 00:08:22.020]  我們要用什麼來回應主
[00:08:22.020 --> 00:08:24.080]  我第一個要講的就是
[00:08:24.080 --> 00:08:26.120]  我們要不住的禱告
[00:08:26.120 --> 00:08:27.400]  不住的禱告
[00:08:27.400 --> 00:08:32.260]  今天宣召的經文也是上週五我們神國移民
[00:08:32.260 --> 00:08:34.820]  第三課的一段主要經文
[00:08:34.820 --> 00:08:39.940]  那我們一起來念一下好不好在以西節書22章30節
[00:08:40.200 --> 00:08:43.520]  以西節書22章30節來我們一起念
[00:08:43.520 --> 00:08:46.860]  我在他們中間尋找一個
[00:08:46.860 --> 00:08:48.640]  重修強環
[00:08:48.640 --> 00:08:49.920]  在我面前
[00:08:49.920 --> 00:08:51.720]  為這個國站在
[00:08:51.720 --> 00:08:53.260]  破口防堵
[00:08:53.260 --> 00:08:54.280]  使我不
[00:08:54.280 --> 00:08:55.300]  滅絕
[00:08:55.300 --> 00:08:56.060]  這國
[00:08:56.060 --> 00:08:58.120]  卻找不著一個
[00:08:58.120 --> 00:09:02.220]  那我們在讀先知以西節的書的時候
[00:09:02.220 --> 00:09:05.280]  我們就要來回應神的呼召
[00:09:05.280 --> 00:09:07.840]  我們要站在破口中來防堵
[00:09:08.100 --> 00:09:10.920]  那我們上禮拜三我們那一課
[00:09:10.920 --> 00:09:12.460]  上課的題目叫做
[00:09:12.460 --> 00:09:14.240]  持續禱告
[00:09:14.240 --> 00:09:15.020]  直到
[00:09:15.020 --> 00:09:17.320]  什麼為止的能力
[00:09:17.320 --> 00:09:19.620]  我們要有持續禱告
[00:09:19.620 --> 00:09:21.680]  一直到事成的能力
[00:09:21.680 --> 00:09:24.480]  因為為什麼因為我們常常禱告的時候
[00:09:24.480 --> 00:09:25.760]  我們不知道要說什麼
[00:09:25.760 --> 00:09:29.340]  我們常常禱告的時候禱一禱我們就沒有話說了
[00:09:29.340 --> 00:09:32.940]  但是我們要求神將那個能夠不斷的
[00:09:32.940 --> 00:09:36.260]  不斷的禱告一直到看到事情成就為止
[00:09:36.520 --> 00:09:38.300]  那個能力來加給我們
[00:09:38.300 --> 00:09:40.100]  而且在我們面對
[00:09:40.100 --> 00:09:42.400]  目前如此的危難中
[00:09:42.400 --> 00:09:43.420]  我們就要
[00:09:43.420 --> 00:09:44.960]  站在破口中
[00:09:44.960 --> 00:09:46.500]  我們要擔起
[00:09:46.500 --> 00:09:47.520]  禱告的責任
[00:09:47.520 --> 00:09:48.300]  Hallelujah
[00:09:48.300 --> 00:09:49.820]  感謝主
[00:09:49.820 --> 00:09:52.900]  若阿彰要我呼籲一下開始一個
[00:09:52.900 --> 00:09:54.940]  五天的連鎖禁食禱告
[00:09:54.940 --> 00:09:56.480]  從下個禮拜一
[00:09:56.480 --> 00:09:57.760]  6月15號
[00:09:57.760 --> 00:09:59.560]  到禮拜五6月19號
[00:09:59.560 --> 00:10:01.860]  我們歡迎大家來參加
[00:10:01.860 --> 00:10:03.400]  週一到週五
[00:10:04.420 --> 00:10:07.500]  待會你願意的話你可以來跟我報名
[00:10:07.500 --> 00:10:09.020]  就像我們那時候
[00:10:09.020 --> 00:10:10.060]  在
[00:10:10.060 --> 00:10:11.840]  復活節之前的禱告
[00:10:11.840 --> 00:10:14.920]  你選一餐早餐中餐還是晚餐
[00:10:14.920 --> 00:10:15.940]  你來禁食
[00:10:15.940 --> 00:10:17.220]  然後中間
[00:10:17.220 --> 00:10:18.760]  你可以禱告
[00:10:18.760 --> 00:10:21.320]  把我們放上我們
[00:10:21.320 --> 00:10:22.600]  的那一份說主
[00:10:22.600 --> 00:10:25.420]  我願意我願意來放
[00:10:25.420 --> 00:10:29.000]  放上我擺上我自己我們來參與
[00:10:29.000 --> 00:10:32.060]  那其次是我鼓勵大家要來參加
[00:10:32.060 --> 00:10:34.380]  週二晚上7點半的禱告會
[00:10:34.880 --> 00:10:36.920]  這是神的國家
[00:10:36.920 --> 00:10:39.740]  祂必會帶領我們走過目前
[00:10:39.740 --> 00:10:41.020]  這段
[00:10:41.020 --> 00:10:42.300]  困難的日子
[00:10:42.300 --> 00:10:47.180]  上個禮拜的禮拜二晚上的禱告會
[00:10:47.180 --> 00:10:49.480]  是一個非常powerful的evening
[00:10:49.480 --> 00:10:51.520]  每一位參與的弟兄姊妹
[00:10:51.520 --> 00:10:54.340]  都全心的在主面前呼求
[00:10:54.340 --> 00:11:00.220]  把所有的心思意念都是在求神保護保守這個國家
[00:11:00.740 --> 00:11:05.100]  因為我們都已經到了一個束手無策的地步
[00:11:05.100 --> 00:11:11.500]  那在歷代之下七章11節這段時間這段經文在我們的裡面
[00:11:11.500 --> 00:11:13.280]  是非常非常熟悉的
[00:11:13.280 --> 00:11:17.380]  但是我還要再用這段經文來鼓勵大家我們一起來讀一下
[00:11:17.380 --> 00:11:19.440]  這稱為我名下的子民
[00:11:19.440 --> 00:11:22.240]  若自卑禱告尋求我的念
[00:11:22.240 --> 00:11:24.300]  轉離他們的惡行
[00:11:24.300 --> 00:11:26.340]  我必從天上垂聽
[00:11:26.340 --> 00:11:27.880]  赦免他們的罪
[00:11:27.880 --> 00:11:29.920]  醫治他們的弟
[00:11:30.700 --> 00:11:33.260]  弟兄姊妹你若不知道怎麼禱告
[00:11:33.260 --> 00:11:35.560]  你就用這段經文來導讀
[00:11:35.560 --> 00:11:39.920]  這稱為我名下的子民是誰
[00:11:39.920 --> 00:11:40.680]  就是我們
[00:11:40.680 --> 00:11:41.960]  你說主啊
[00:11:41.960 --> 00:11:44.260]  你的兒女來到你面前
[00:11:44.260 --> 00:11:47.600]  主我們自卑謙卑的來到你面前
[00:11:47.600 --> 00:11:49.380]  我們要尋求你的面
[00:11:49.380 --> 00:11:51.440]  我們要來向你祈禱
[00:11:51.440 --> 00:11:53.480]  求你幫忙這些
[00:11:53.480 --> 00:11:56.560]  作惡的人能夠轉離他們的惡行
[00:11:56.560 --> 00:11:57.840]  我們相信
[00:11:57.840 --> 00:12:00.140]  你必從天上來垂聽
[00:12:00.400 --> 00:12:02.180]  你必赦免我們的罪
[00:12:02.180 --> 00:12:03.980]  醫治我們的弟
[00:12:03.980 --> 00:12:06.020]  弟兄姊妹把他們改成我們
[00:12:06.020 --> 00:12:07.560]  把我們跟他們連結
[00:12:07.560 --> 00:12:11.400]  我們為這個事情為國家禱告
[00:12:11.400 --> 00:12:13.960]  為土地禱告我們也為這些
[00:12:13.960 --> 00:12:16.260]  犯罪作惡的人禱告
[00:12:16.260 --> 00:12:19.340]  因為他們犯罪作惡其實是因為他們
[00:12:19.340 --> 00:12:22.160]  受到他們背後撒旦的挾制
[00:12:22.160 --> 00:12:23.440]  所以
[00:12:23.440 --> 00:12:27.020]  我還要利用一段經文來鼓勵大家
[00:12:27.280 --> 00:12:31.120]  那就是在以斯帖記裡面你們記不記得那個哈曼
[00:12:31.120 --> 00:12:32.400]  哈曼想要
[00:12:32.400 --> 00:12:34.440]  滅掉猶太族的人
[00:12:34.440 --> 00:12:36.740]  所以莫迪改
[00:12:36.740 --> 00:12:38.800]  就進宮去找皇后
[00:12:38.800 --> 00:12:41.100]  那皇后剛開始還說
[00:12:41.100 --> 00:12:43.660]  我好久都沒有蒙昭了
[00:12:43.660 --> 00:12:44.940]  他就有一點
[00:12:44.940 --> 00:12:46.980]  黑山祖師的味道
[00:12:46.980 --> 00:12:50.060]  莫迪改就對皇后說
[00:12:50.060 --> 00:12:52.360]  你此時若閉口不言
[00:12:52.360 --> 00:12:54.660]  猶大族必從別處得
[00:12:54.660 --> 00:12:56.460]  解脫蒙拯救
[00:12:56.720 --> 00:12:59.540]  你和你的父家必昭之滅亡
[00:12:59.540 --> 00:13:01.320]  焉知你得了
[00:13:01.320 --> 00:13:02.860]  皇后的位分
[00:13:02.860 --> 00:13:05.420]  不是為了獻金的機會嗎
[00:13:05.420 --> 00:13:06.700]  弟兄姊妹
[00:13:06.700 --> 00:13:10.020]  我真的是非常的有感觸
[00:13:10.020 --> 00:13:12.080]  我們蒙昭
[00:13:12.080 --> 00:13:13.360]  我們得救
[00:13:13.360 --> 00:13:16.420]  我們受到神非常多的恩典
[00:13:16.420 --> 00:13:22.820]  像我們剛才的見證我們都受到神的保護保守恩典帶領祝福醫治
[00:13:22.820 --> 00:13:23.860]  各樣的恩典
[00:13:23.860 --> 00:13:26.660]  那今天國家有難
[00:13:26.920 --> 00:13:28.720]  神的國有難
[00:13:28.720 --> 00:13:31.540]  我們豈可閉口不言呢
[00:13:31.540 --> 00:13:34.620]  那好你不禱告
[00:13:34.620 --> 00:13:36.400]  你不禱告沒有關係
[00:13:36.400 --> 00:13:38.700]  還有很多人都在禱告
[00:13:38.700 --> 00:13:42.540]  美國必從別處得到解脫
[00:13:42.540 --> 00:13:43.820]  必蒙拯救
[00:13:43.820 --> 00:13:45.620]  那你自己呢
[00:13:45.620 --> 00:13:47.160]  就沒有什麼意義了
[00:13:47.160 --> 00:13:48.700]  你就得不到神的
[00:13:48.700 --> 00:13:52.020]  這個經歷跟神的同在
[00:13:52.020 --> 00:13:53.300]  焉知
[00:13:53.560 --> 00:13:57.140]  你得救的位分你神兒女的位分
[00:13:57.140 --> 00:13:58.680]  不是為了獻金
[00:13:58.680 --> 00:14:01.760]  要來獻上禱告的機會嗎
[00:14:01.760 --> 00:14:03.280]  親愛的弟兄姊妹
[00:14:03.280 --> 00:14:05.340]  你一定要來參與
[00:14:05.340 --> 00:14:08.400]  經歷這一次為美國的禱告
[00:14:08.400 --> 00:14:10.960]  因為這是一個關鍵的時刻
[00:14:10.960 --> 00:14:12.240]  我們的國家
[00:14:12.240 --> 00:14:14.300]  需要我們的禱告
[00:14:14.300 --> 00:14:15.320]  Hallelujah
[00:14:15.320 --> 00:14:17.880]  跟你們講一個
[00:14:17.880 --> 00:14:20.700]  小兵看表等媽媽的禱告
[00:14:20.700 --> 00:14:21.980]  這是牧師幫我
[00:14:21.980 --> 00:14:23.260]  做的題目
[00:14:23.760 --> 00:14:25.040]  那在一個
[00:14:25.040 --> 00:14:25.800]  一場
[00:14:25.800 --> 00:14:28.880]  炮火猛烈的戰場上面
[00:14:28.880 --> 00:14:30.420]  那有一個士兵
[00:14:30.420 --> 00:14:33.760]  他就接到他長官給他一個緊急的任務
[00:14:33.760 --> 00:14:35.300]  那這個小兵呢
[00:14:35.300 --> 00:14:36.820]  就停在原處不動
[00:14:36.820 --> 00:14:38.620]  一直不停的在看手錶
[00:14:38.620 --> 00:14:40.160]  不停的在看手錶
[00:14:40.160 --> 00:14:41.680]  不停的在看手錶
[00:14:41.680 --> 00:14:43.220]  不停的在看手錶
[00:14:43.220 --> 00:14:44.760]  那忽然間呢
[00:14:44.760 --> 00:14:46.560]  他很快的衝出去
[00:14:46.560 --> 00:14:47.580]  完成任務
[00:14:47.580 --> 00:14:48.600]  又趕快衝回來
[00:14:48.600 --> 00:14:51.420]  那事後他的長官就問他說
[00:14:52.960 --> 00:14:54.500]  你為什麼一直在那邊不停的看
[00:14:54.500 --> 00:14:55.260]  手錶
[00:14:55.260 --> 00:14:56.540]  你到底在做什麼
[00:14:56.540 --> 00:14:58.340]  這小兵就說
[00:14:58.340 --> 00:15:00.900]  當時的戰況
[00:15:00.900 --> 00:15:02.180]  非常的危急
[00:15:02.180 --> 00:15:04.740]  我心中其實是非常的懼怕
[00:15:04.740 --> 00:15:07.300]  但是當我離開家的時候
[00:15:07.300 --> 00:15:09.600]  我的母親就很慎重的告訴我
[00:15:09.600 --> 00:15:11.900]  每一天的哪一個時刻
[00:15:11.900 --> 00:15:13.700]  他必在為我禱告
[00:15:13.700 --> 00:15:15.480]  所以我就在看著表
[00:15:15.480 --> 00:15:16.760]  等著那個時刻
[00:15:16.760 --> 00:15:18.820]  我不是一個很好的記錄圖
[00:15:18.820 --> 00:15:19.580]  我
[00:15:19.580 --> 00:15:20.860]  真的很需要
[00:15:21.120 --> 00:15:23.420]  等著我母親禱告的時間
[00:15:23.420 --> 00:15:25.720]  那也就是神做公的時間
[00:15:25.720 --> 00:15:29.060]  所以你看我都平安的達成了任務
[00:15:29.060 --> 00:15:32.380]  往往三軍打仗
[00:15:32.380 --> 00:15:34.940]  真的不是只單靠軍火的實力
[00:15:34.940 --> 00:15:35.960]  戰前
[00:15:35.960 --> 00:15:37.240]  他們的將士
[00:15:37.240 --> 00:15:39.800]  都要非常的盡情的禱告
[00:15:39.800 --> 00:15:41.600]  懇求上帝的同在
[00:15:41.600 --> 00:15:43.640]  天使天君的保護
[00:15:43.640 --> 00:15:45.180]  因為
[00:15:45.180 --> 00:15:46.200]  在
[00:15:46.200 --> 00:15:49.540]  我們現在就說到我們現在
[00:15:49.540 --> 00:15:50.820]  我們現在是
[00:15:51.060 --> 00:15:53.620]  撒旦在破壞美國最嚴重的
[00:15:53.620 --> 00:15:54.660]  時候
[00:15:54.660 --> 00:15:55.680]  今年你看
[00:15:55.680 --> 00:15:56.700]  疫情
[00:15:56.700 --> 00:15:57.460]  暴動
[00:15:57.460 --> 00:15:58.500]  抗議
