
[00:00:00.000 --> 00:00:05.880]  今日我們要總結使人得福的訊息
[00:08:37.880 --> 00:08:40.680]  同樣九龍城浸信會
[00:08:40.680 --> 00:08:43.400]  在過往日子都是參加
[00:08:43.400 --> 00:08:47.280]  這個亞伯拉罕的祝福行動
[00:08:47.280 --> 00:08:50.960]  和耶穌基督的宣教使命
[00:08:50.960 --> 00:08:55.800]  九龍城浸信會79年的歷史
[00:08:55.800 --> 00:08:58.560]  應該是亞伯拉罕
[00:08:58.560 --> 00:09:00.720]  祝福的行動
[00:09:00.720 --> 00:09:05.800]  耶穌基督宣教使命的一部份
[00:09:05.800 --> 00:09:09.760]  城浸在1939年自立
[00:09:09.760 --> 00:09:11.000]  一直以來
[00:09:11.000 --> 00:09:13.360]  是開拓基址
[00:09:13.360 --> 00:09:15.680]  以及透過學校
[00:09:15.680 --> 00:09:17.960]  去傳揚福音
[00:09:17.960 --> 00:09:20.400]  在1949年
[00:09:20.400 --> 00:09:24.400]  到1996年
[00:09:24.400 --> 00:09:26.720]  城浸開設基址
[00:09:26.720 --> 00:09:28.400]  你們知不知道開設了多少間?
[00:09:28.400 --> 00:09:29.560]  知道嗎?
[00:09:29.560 --> 00:09:30.320]  不知道嗎?
[00:09:30.320 --> 00:09:31.480]  知道嗎?
[00:09:31.480 --> 00:09:32.400]  都不知道嗎?
[00:09:32.400 --> 00:09:33.320]  我以為你知道
[00:09:33.320 --> 00:09:34.400]  不知道
[00:09:34.400 --> 00:09:36.760]  是24間
[00:09:36.760 --> 00:09:41.400]  所以城浸在九龍和新界
[00:09:41.400 --> 00:09:45.880]  是他們24間的浸信會的媽媽
[00:09:45.880 --> 00:09:47.520]  除了直堂
[00:09:47.520 --> 00:09:50.640]  城浸又開辦了兩間小學
[00:09:50.640 --> 00:09:52.920]  四間幼稚園
[00:09:52.920 --> 00:09:56.080]  城浸又是發展差傳的士工
[00:09:56.080 --> 00:10:00.400]  所以有九龍城浸信會的差會
[00:10:00.400 --> 00:10:03.560]  城浸在中國內地
[00:10:03.560 --> 00:10:07.240]  是去建校、做學、議、診
[00:10:07.240 --> 00:10:08.960]  是賑災
[00:10:08.960 --> 00:10:10.560]  在歐洲
[00:10:10.560 --> 00:10:13.640]  是成立了倫敦華人浸信會
[00:10:13.640 --> 00:10:16.960]  又在巴黎的東區華人浸信會
[00:10:16.960 --> 00:10:18.920]  是協助工作
[00:10:18.920 --> 00:10:21.160]  2010年
[00:10:21.160 --> 00:10:25.520]  城浸開始孕育的士工
[00:10:25.520 --> 00:10:28.840]  除了是關愛差傳工作
[00:10:28.840 --> 00:10:32.160]  城浸都是學習關愛社群
[00:10:32.160 --> 00:10:33.680]  是有輔導的工作
[00:10:33.680 --> 00:10:37.960]  亦開設這個長者論社中心
[00:10:37.960 --> 00:10:39.120]  在牧養方面
[00:10:39.120 --> 00:10:42.760]  城浸是著重成長班
[00:10:42.760 --> 00:10:48.000]  是有完整的性惡的侍奉團隊
[00:10:48.000 --> 00:10:49.600]  就是這樣
[00:10:49.600 --> 00:10:52.320]  城浸在79年
[00:10:52.320 --> 00:10:57.680]  是去參加阿伯拉罕的祝福行動
[00:10:57.680 --> 00:11:01.440]  和耶穌基督的宣教使命
[00:11:01.440 --> 00:11:03.640]  城浸在50年代
[00:11:03.640 --> 00:11:06.000]  和香港的眾多教會
[00:11:06.000 --> 00:11:09.600]  都是一起的成長
[00:11:09.600 --> 00:11:13.240]  崇拜人數是不斷的增加
[00:11:13.240 --> 00:11:16.160]  教會對社會的影響力
[00:11:16.160 --> 00:11:18.720]  都是明顯的
[00:11:18.720 --> 00:11:21.560]  但是在這20年
[00:11:21.560 --> 00:11:24.280]  城浸和香港的眾教會
[00:11:24.280 --> 00:11:27.680]  是面對新的局面
[00:11:27.680 --> 00:11:32.080]  周圍的人開始忘記教會過往的貢獻
[00:11:32.080 --> 00:11:35.360]  例如教會的贈醫施藥
[00:11:35.360 --> 00:11:39.480]  建立學校、醫院、大學等等
[00:11:39.480 --> 00:11:41.480]  越來越多的新一代
[00:11:41.480 --> 00:11:43.640]  是拒絕基督教
[00:11:43.640 --> 00:11:45.760]  是拒絕教會
[00:11:45.760 --> 00:11:49.040]  他們表示說他們不信任教會
[00:11:49.040 --> 00:11:53.640]  他們沒有興趣在教會認識神
[00:11:53.640 --> 00:11:57.520]  他們認為教會沒有面對社會的挑戰
[00:11:57.520 --> 00:12:00.360]  教會對社會漠不關心
[00:12:00.360 --> 00:12:04.960]  教會對年青一代漠不關心
[00:12:04.960 --> 00:12:07.240]  大家所見到的很多時候
[00:12:07.240 --> 00:12:09.960]  我們說好像是
[00:12:09.960 --> 00:12:15.400]  教會不斷集中在自己人士的問題
[00:12:15.400 --> 00:12:18.000]  沒有很好的傳福音
[00:12:18.000 --> 00:12:20.320]  沒有很好的行為
[00:12:20.320 --> 00:12:22.680]  沒有很好的見證
[00:12:22.680 --> 00:12:26.040]  以致人能夠看見福音
[00:12:26.040 --> 00:12:32.960]  以致人能夠看見福音當中那種美善
[00:12:32.960 --> 00:12:36.720]  這種評論是否真的呢?
[00:12:36.720 --> 00:12:40.920]  是,還是不是?
[00:12:40.920 --> 00:12:42.840]  無論你的答案是怎樣
[00:12:42.840 --> 00:12:45.840]  我們都要想一想
[00:12:45.840 --> 00:12:51.320]  你和我有沒有記得神的呼喚
[00:12:51.320 --> 00:12:55.240]  有沒有記得神的命令
[00:12:55.240 --> 00:12:58.320]  七十九歲的我們
[00:12:58.320 --> 00:13:00.840]  有沒有好像阿伯拉罕那樣
[00:13:00.840 --> 00:13:03.960]  聽見神叫我們去
[00:13:03.960 --> 00:13:07.400]  說你要離開本地本族父家
[00:13:07.400 --> 00:13:10.000]  往我所要指示你的地方去
[00:13:10.000 --> 00:13:14.280]  抑或我們繼續求安穩
[00:13:14.280 --> 00:13:18.560]  享受七十九年那種奴婦的成果
[00:13:18.560 --> 00:13:22.440]  所以我們再不會聽神的呼召
[00:13:22.440 --> 00:13:24.320]  我們有沒有聽見神
[00:13:24.320 --> 00:13:26.720]  耶穌基督對我們的命令說
[00:13:26.720 --> 00:13:29.240]  所以你們要去
[00:13:29.240 --> 00:13:31.240]  使萬民作我的門徒
[00:13:31.240 --> 00:13:34.520]  奉父子聖靈的名去施浸凡
[00:13:34.520 --> 00:13:36.040]  我所吩咐你們的
[00:13:36.040 --> 00:13:39.800]  你們就去教導他們遵守
[00:13:39.800 --> 00:13:42.320]  我們有沒有聽到
[00:13:42.320 --> 00:13:45.000]  我們有沒有跟從
[00:13:45.000 --> 00:13:47.800]  我很希望你們聽到
[00:13:47.800 --> 00:13:49.440]  我希望你們在今早
[00:13:49.440 --> 00:13:52.040]  最低限度在今天聽到
[00:13:52.040 --> 00:13:54.400]  我很希望你們記得
[00:13:54.400 --> 00:13:57.280]  是能夠一同聽見
[00:13:57.280 --> 00:13:59.440]  我很希望我們
[00:13:59.440 --> 00:14:03.040]  是能夠聽到神的呼召
[00:14:03.040 --> 00:14:07.920]  是成為一間使人得福的教會
[00:14:07.920 --> 00:14:10.560]  我很希望你們繼續
[00:14:10.560 --> 00:14:13.080]  繼續使人得福
[00:14:13.080 --> 00:14:15.800]  繼續傳福音
[00:14:15.800 --> 00:14:17.920]  活出福音
[00:14:17.920 --> 00:14:23.360]  活出使人得福的美言善行
[00:14:23.360 --> 00:14:29.160]  我希望成就成為一間使人得福的教會
[00:14:29.160 --> 00:14:31.960]  要成為一間使人得福的教會
[00:14:31.960 --> 00:14:35.200]  我們必須要回到我們先前
[00:14:35.200 --> 00:14:37.480]  所領受過、思想過的
[00:14:37.480 --> 00:14:39.480]  就是我們繼續要回到
[00:14:39.480 --> 00:14:41.520]  登山補訓當中
[00:14:41.520 --> 00:14:43.720]  我們再領受那個八福
[00:14:43.720 --> 00:14:45.680]  那個祝福的模式
[00:14:45.680 --> 00:14:50.440]  甚麼叫做登山補訓的祝福的模式
[00:14:50.440 --> 00:14:54.200]  登山補訓是耶穌基督教導的核心
[00:14:54.200 --> 00:14:57.440]  在《馬太福音》的五章至七章這三章
[00:14:57.440 --> 00:15:00.520]  就是關乎耶穌基督的教導
[00:15:00.520 --> 00:15:01.920]  而是很有趣的
[00:15:01.920 --> 00:15:04.080]  耶穌基督開始講道以先
[00:15:04.080 --> 00:15:06.920]  祂就講很多祝福的說話
[00:15:06.920 --> 00:15:09.280]  祝福對耶穌基督來說
[00:15:09.280 --> 00:15:12.280]  是一種生活的方式
[00:15:12.280 --> 00:15:14.440]  祝福別人的人
[00:15:14.440 --> 00:15:18.560]  亦會是能夠得到祝福
[00:15:18.560 --> 00:15:19.680]  為甚麼說
[00:15:19.680 --> 00:15:21.480]  祝福別人的人
[00:15:21.480 --> 00:15:25.320]  自己都會得到祝福呢?
[00:15:25.320 --> 00:15:27.440]  很多時候我們以為
[00:15:27.440 --> 00:15:31.200]  祝福別人的意思就是要服侍人家、給予人家
[00:15:31.200 --> 00:15:33.760]  將自己給予人家、將自己犧牲
[00:15:33.760 --> 00:15:38.000]  我們認為這是一個單情單一的關係
[00:15:38.000 --> 00:15:43.480]  但事實上服侍和給予是一個雙情的關係
[00:15:43.480 --> 00:15:47.200]  服侍和給予不單止是給予別人
[00:15:47.200 --> 00:15:50.280]  並且你給予的時候很奇妙的就是
[00:15:50.280 --> 00:15:53.480]  神和其他人會給予你
[00:15:53.480 --> 00:15:57.320]  所以這是一個雙情的關係
[00:15:57.320 --> 00:16:01.320]  我們被祝福就是為的事去服侍
[00:16:01.320 --> 00:16:06.600]  我們去服侍是為的事去祝福
[00:16:06.600 --> 00:16:11.760]  除非我們是很甘心樂意地去服侍和給予
[00:16:11.760 --> 00:16:13.880]  我們就不會體會到
[00:16:13.880 --> 00:16:17.640]  被祝福那種真正的意思
[00:16:17.640 --> 00:16:20.520]  我不知道你們有沒有這種侍奉的經驗
[00:16:20.520 --> 00:16:23.920]  當你去侍奉、去給予的時候
[00:16:23.920 --> 00:16:26.160]  好像你給了別人一些東西
[00:16:26.160 --> 00:16:27.480]  好像沒有了一些東西
[00:16:27.480 --> 00:16:29.120]  但我們侍奉的人
[00:16:29.120 --> 00:16:31.080]  當我們真心樂意侍奉的時候
[00:16:31.080 --> 00:16:33.320]  很奇妙的
[00:16:33.320 --> 00:16:34.760]  明明侍奉是很累
[00:16:34.760 --> 00:16:37.480]  但裡面又多了很多力量
[00:16:37.480 --> 00:16:38.960]  在侍奉當中
[00:16:38.960 --> 00:16:41.720]  有很奇妙的神又會加能力
[00:16:41.720 --> 00:16:44.280]  神又透過很多人
[00:16:44.280 --> 00:16:46.000]  給我們很多福氣
[00:16:46.000 --> 00:16:47.920]  在當中能夠快樂
[00:16:47.920 --> 00:16:51.120]  在當中一同享受
[00:16:51.120 --> 00:16:54.480]  所以耶穌基督所說的「白福」
[00:16:54.480 --> 00:17:01.360]  是祝福和被祝福的本質和樣貌
[00:17:01.360 --> 00:17:04.040]  祝福和被祝福的樣貌
[00:17:04.040 --> 00:17:05.920]  第一個樣貌是什麼呢?
[00:17:05.920 --> 00:17:08.000]  就是「虛心的人有福了
[00:17:08.000 --> 00:17:11.360]  因為天國是他們的」
[00:17:11.360 --> 00:17:13.320]  虛心的人是什麼意思呢?
[00:17:13.320 --> 00:17:16.960]  虛心的人就是心靈貧窮的人
[00:17:16.960 --> 00:17:20.640]  心靈貧窮的人就是對神謙卑
[00:17:20.640 --> 00:17:23.480]  是會依靠神、依賴神
[00:17:23.480 --> 00:17:25.720]  心靈貧窮的人
[00:17:25.720 --> 00:17:28.400]  是很自由、很自如的
[00:17:28.400 --> 00:17:31.680]  他可以白白的領受神的恩惠
[00:17:31.680 --> 00:17:34.080]  因為領受了恩惠寺之後
[00:17:34.080 --> 00:17:36.120]  他又很自如、很自由的
[00:17:36.120 --> 00:17:39.200]  他白白、很快樂的跟別人分享
[00:17:39.200 --> 00:17:42.320]  他們是生活在這個世界當中
[00:17:42.320 --> 00:17:44.840]  但是又是不屬於這個世界
[00:17:44.840 --> 00:17:49.240]  他們亦不知在去擁有這個世界
[00:17:49.240 --> 00:17:51.240]  沒錯,他們是貧窮的
[00:17:51.240 --> 00:17:53.240]  他們是伶侶貧窮的
[00:17:53.240 --> 00:17:57.760]  但是他們在聖靈裡面是滿足的
[00:17:57.760 --> 00:18:01.760]  天國是他們的財富
[00:18:01.760 --> 00:18:04.320]  這個就是第一幅的樣貌
[00:18:04.320 --> 00:18:07.600]  希望你們讀完八幅記得它
[00:18:07.600 --> 00:18:09.560]  可以慢慢記著它、背著它
[00:18:09.560 --> 00:18:11.000]  第二幅是什麼呢?
[00:18:11.000 --> 00:18:12.960]  就是「哀動的人有福了
[00:18:12.960 --> 00:18:16.120]  因為他們必得安慰」
[00:18:16.120 --> 00:18:17.840]  記不記得?
[00:18:17.840 --> 00:18:21.440]  哀動的人就是指那些在災難當中
[00:18:21.440 --> 00:18:23.040]  在哀傷當中
[00:18:23.040 --> 00:18:25.840]  甚至是為自己的罪疚
[00:18:25.840 --> 00:18:28.920]  在當中不開心
[00:18:28.920 --> 00:18:30.520]  在當中痛苦
[00:18:30.520 --> 00:18:34.400]  但是哀動的人只要他們轉向神那裡
[00:18:34.400 --> 00:18:36.400]  去尋求神的幫助
[00:18:36.400 --> 00:18:38.200]  尋求神的寬恕
[00:18:38.200 --> 00:18:40.280]  他們就得安慰
[00:18:40.280 --> 00:18:41.760]  這個安慰是什麼呢?
[00:18:41.760 --> 00:18:44.280]  是神親自的安慰
[00:18:44.280 --> 00:18:45.800]  是這間安慰
[00:18:45.800 --> 00:18:47.120]  將來安慰
[00:18:47.120 --> 00:18:49.000]  這個安慰是什麼意思呢?
[00:18:49.000 --> 00:18:53.680]  安慰就是說神會維護你
[00:18:53.680 --> 00:18:55.160]  有沒有想過?
[00:18:55.160 --> 00:18:58.120]  哇!神會維護我們
[00:18:58.120 --> 00:19:00.960]  很多時候我們希望我們的愛人
[00:19:00.960 --> 00:19:02.880]  我們的朋友來維護我們
[00:19:02.880 --> 00:19:04.480]  我們忘記了我們
[00:19:04.480 --> 00:19:06.040]  哇!原來得到安慰
[00:19:06.040 --> 00:19:09.360]  有神的維護
[00:19:09.360 --> 00:19:12.240]  第三「溫柔的人有福了
[00:19:12.240 --> 00:19:15.000]  因為他們必承受地土」
[00:19:15.000 --> 00:19:17.840]  溫柔的人,英文就是meek
[00:19:17.840 --> 00:19:21.840]  意思就是那些不激進的人
[00:19:21.840 --> 00:19:25.040]  這些不激進的人是謙和的人
[00:19:25.040 --> 00:19:26.320]  他們是謙和的,為什麼呢?
[00:19:26.320 --> 00:19:29.960]  他們常常去到神那裡
[00:19:29.960 --> 00:19:32.440]  那些常常去到神那裡的人是謙和的
[00:19:32.440 --> 00:19:34.120]  不會激進的
[00:19:34.120 --> 00:19:36.600]  那些一向都不去到神那裡的人
[00:19:36.600 --> 00:19:38.920]  當然是激進的,是不是?
[00:19:38.920 --> 00:19:42.280]  如果一個人常常去到神那裡
[00:19:42.280 --> 00:19:43.680]  在神之下
[00:19:43.680 --> 00:19:46.200]  在神之下是謙卑的
[00:19:46.200 --> 00:19:47.720]  當然是謙和
[00:19:47.720 --> 00:19:51.600]  他當然不會在當中散發那種苦澀
[00:19:51.600 --> 00:19:52.680]  投訴
[00:19:52.680 --> 00:19:54.480]  你沒有去到神那裡的時候
[00:19:54.480 --> 00:19:57.360]  你當然是常常投訴、常常苦澀
[00:19:57.360 --> 00:19:58.880]  但當你去到神
[00:19:58.880 --> 00:20:00.600]  常常在神那裡的時候
[00:20:00.600 --> 00:20:05.040]  人不會那麼投訴、不會那麼苦澀
[00:20:05.040 --> 00:20:08.120]  因為人再沒有那麼自我中心
[00:20:08.120 --> 00:20:09.400]  在神的面前
[00:20:09.400 --> 00:20:13.040]  人是以神為中心
[00:20:13.040 --> 00:20:15.040]  與此同時,謙和的人
[00:20:15.040 --> 00:20:18.080]  他會對其他人都是謙和的
[00:20:18.080 --> 00:20:20.320]  一個在神面前謙和的人
[00:20:20.320 --> 00:20:23.240]  是對其他人謙和的
[00:20:23.240 --> 00:20:25.640]  見到大家有需要的時候
[00:20:25.640 --> 00:20:28.400]  他很自然的會講公義
[00:20:28.400 --> 00:20:30.840]  所以謙和的人不是不講公義的
[00:20:30.840 --> 00:20:32.680]  謙和的人見到你有需要
