
[00:00:00.000 --> 00:00:03.000]  很多時我們喜歡晚上睡覺
[00:03:24.000 --> 00:03:27.000]  居然發了一個夢令到他睡不著覺
[00:03:27.000 --> 00:03:32.000]  《但爾利書》二章二十九節又說
[00:03:32.000 --> 00:03:35.000]  尼布格尼薩對將來未發生的事
[00:03:35.000 --> 00:03:38.000]  是充滿了焦慮和擔心
[00:03:38.000 --> 00:03:41.000]  我們中國人說甚麼
[00:03:41.000 --> 00:03:44.000]  中國人說日有所思又怎樣
[00:03:44.000 --> 00:03:46.000]  夜有所夢
[00:03:46.000 --> 00:03:50.000]  日想夜夜晚就會出現
[00:03:50.000 --> 00:03:53.000]  有很多時令到我們睡不著
[00:03:53.000 --> 00:03:55.000]  莎士比亞曾經亦都講過
[00:03:55.000 --> 00:04:00.000]  他說我們的良知令到我們每一個人成為懦夫
[00:04:00.000 --> 00:04:02.000]  我們每個人都有良知
[00:04:02.000 --> 00:04:05.000]  我們有很多時做了一些我們不應該做的事
[00:04:05.000 --> 00:04:10.000]  我們的良知會令到我們驚怕成為一個懦夫
[00:04:12.000 --> 00:04:15.000]  在約伯記七章十四節
[00:04:15.000 --> 00:04:18.000]  約伯說你就用夢驚嚇我
[00:04:18.000 --> 00:04:20.000]  用異象恐嚇我
[00:04:20.000 --> 00:04:22.000]  約伯都能夠看到
[00:04:22.000 --> 00:04:24.000]  很多時我們的夢
[00:04:24.000 --> 00:04:27.000]  我們見到的異象會令到我們驚嚇
[00:04:27.000 --> 00:04:29.000]  好似莎士比亞講
[00:04:29.000 --> 00:04:32.000]  我們的良知令到我們成為一個懦夫
[00:04:32.000 --> 00:04:37.000]  神是給尼布格尼薩有一個夢
[00:04:37.000 --> 00:04:39.000]  令到他不能夠解釋的夢
[00:04:40.000 --> 00:04:43.000]  神亦都借住這個夢來祝福但爾尼
[00:04:43.000 --> 00:04:46.000]  給他一個機會能夠解釋這個夢
[00:04:46.000 --> 00:04:51.000]  以至尼布格尼薩會重用但爾尼
[00:04:51.000 --> 00:04:54.000]  神亦都用同一個夢
[00:04:54.000 --> 00:04:57.000]  來給世界上所有人見到
[00:04:57.000 --> 00:04:59.000]  將來發生的事會是怎樣
[00:04:59.000 --> 00:05:00.000]  是一個預言
[00:05:00.000 --> 00:05:04.000]  我們講這個但爾尼書入面所講的
[00:05:04.000 --> 00:05:06.000]  是外邦人的日期
[00:05:06.000 --> 00:05:11.000]  是有關外邦人國家的興起和衰落
[00:05:11.000 --> 00:05:15.000]  全部是在但爾尼第二章講給我們聽
[00:05:15.000 --> 00:05:21.000]  這個預言從但爾尼和尼布格尼薩的時候開始
[00:05:21.000 --> 00:05:24.000]  一直是去到耶穌基督的來臨
[00:05:24.000 --> 00:05:28.000]  第一次的來臨甚至是第二次的來臨
[00:05:28.000 --> 00:05:34.000]  但爾尼書是可以分開兩個部分
[00:05:34.000 --> 00:05:37.000]  第一個部分是我們今天要講的
[00:05:37.000 --> 00:05:40.000]  是第一至到三十節
[00:05:40.000 --> 00:05:42.000]  二章一至到三十節
[00:05:42.000 --> 00:05:44.000]  第二個部分是下一個星期
[00:05:44.000 --> 00:05:45.000]  不是下一個星期
[00:05:45.000 --> 00:05:47.000]  下一次要跟大家講
[00:05:47.000 --> 00:05:50.000]  是三十一至到四十九節
[00:05:50.000 --> 00:05:54.000]  一至到三十節是講到有關尼布格尼薩
[00:05:54.000 --> 00:05:56.000]  是發了這個夢
[00:05:56.000 --> 00:05:59.000]  而為甚麼但爾尼是會幫他解夢
[00:05:59.000 --> 00:06:01.000]  是我們今天要講
[00:06:01.000 --> 00:06:05.000]  三十一至到四十九是講有關這個夢
[00:06:05.000 --> 00:06:07.000]  這個夢是甚麼的夢
[00:06:07.000 --> 00:06:09.000]  和他的解釋是甚麼
[00:06:09.000 --> 00:06:11.000]  這個是要下次講
[00:06:11.000 --> 00:06:14.000]  其實今天的經文一至到三十節
[00:06:14.000 --> 00:06:17.000]  也可以分開三個部分
[00:06:17.000 --> 00:06:23.000]  就好像三幕戲一樣
[00:06:23.000 --> 00:06:25.000]  好像在看一台戲
[00:06:25.000 --> 00:06:28.000]  第一幕是一至到十三節
[00:06:28.000 --> 00:06:30.000]  我們見到尼布格尼薩是主角
[00:06:31.000 --> 00:06:35.000]  第二幕戲是在十四至到二十三節
[00:06:35.000 --> 00:06:38.000]  我們見到但爾尼是主角
[00:06:38.000 --> 00:06:48.000]  而第三幕戲就是二十四至到三十節
[00:06:48.000 --> 00:06:50.000]  二十四至到三十節我們見到
[00:06:50.000 --> 00:06:54.000]  是尼布格尼薩和但爾尼的對台戲
[00:06:56.000 --> 00:07:02.000]  我們先看一看第二章的第一節
[00:07:02.000 --> 00:07:07.000]  我們知道第二章應該是跟著第一章
[00:07:07.000 --> 00:07:10.000]  第一章發生了然後第二章就開始
[00:07:10.000 --> 00:07:15.000]  但我們亦都知道在但爾尼書一章十八節
[00:07:15.000 --> 00:07:17.000]  是講到但爾尼和他三個同伴
[00:07:17.000 --> 00:07:20.000]  已經是完成了他們的訓練
[00:07:20.000 --> 00:07:22.000]  他們有三年的訓練
[00:07:22.000 --> 00:07:26.000]  要學是迦納底人的文學言語
[00:07:26.000 --> 00:07:29.000]  他們在那三年已經是完成了
[00:07:29.000 --> 00:07:32.000]  一章十八節講他們已經畢業了
[00:07:32.000 --> 00:07:36.000]  為何那麼奇怪去到但爾尼書二章一節
[00:07:36.000 --> 00:07:39.000]  又會講到尼布格尼薩在位第二年
[00:07:39.000 --> 00:07:42.000]  作了夢心裡煩亂不能睡覺
[00:07:42.000 --> 00:07:44.000]  為何會講第二年
[00:07:44.000 --> 00:07:47.000]  應該是第三年了
[00:07:47.000 --> 00:07:50.000]  因為三年是那個訓練
[00:07:50.000 --> 00:07:55.000]  如果大家記得我在講但爾尼書介紹的時候
[00:07:55.000 --> 00:07:59.000]  我說巴比倫人或迦納底人
[00:07:59.000 --> 00:08:03.000]  他們繼孫王的年份是不計第一年
[00:08:03.000 --> 00:08:06.000]  如果他們不計第一年
[00:08:06.000 --> 00:08:10.000]  就是尼布格尼薩在位的第二年
[00:08:10.000 --> 00:08:12.000]  其實是等於第三年
[00:08:12.000 --> 00:08:14.000]  因為他不計第一年
[00:08:14.000 --> 00:08:18.000]  所以聖經我們見到絕對是一致
[00:08:18.000 --> 00:08:23.000]  很多時候聖經經常被人罵充滿矛盾
[00:08:23.000 --> 00:08:25.000]  其實聖經是沒有矛盾的
[00:08:25.000 --> 00:08:29.000]  有矛盾的因為那些人不熟悉聖經
[00:08:29.000 --> 00:08:32.000]  不熟悉當時的背景或文化
[00:08:32.000 --> 00:08:35.000]  以致見到覺得是錯漏百出
[00:08:35.000 --> 00:08:38.000]  其實這些只不過是表面的矛盾
[00:08:38.000 --> 00:08:40.000]  當我們真真正正認識聖經的時候
[00:08:40.000 --> 00:08:43.000]  我們發覺聖經絕對是沒有矛盾
[00:08:43.000 --> 00:08:45.000]  是可信的
[00:08:46.000 --> 00:08:48.000]  尼布格尼薩是在位第三年
[00:08:48.000 --> 00:08:50.000]  他是寢食不安
[00:08:50.000 --> 00:08:54.000]  這個王是能夠征服所有的國家
[00:08:54.000 --> 00:08:57.000]  但是他不能夠征服自己的夢
[00:08:57.000 --> 00:09:01.000]  他對自己的夢使得他很害怕
[00:09:01.000 --> 00:09:03.000]  很多時候我們都是一樣
[00:09:03.000 --> 00:09:06.000]  我們日有所思夜有所夢
[00:09:06.000 --> 00:09:08.000]  我們很多時候是恐怕失去一些東西
[00:09:08.000 --> 00:09:10.000]  可能是人可能是一些物件
[00:09:10.000 --> 00:09:13.000]  以致我們寢食不安
[00:09:14.000 --> 00:09:18.000]  但以理書是一部充滿了夢兆
[00:09:18.000 --> 00:09:20.000]  充滿了意象的一部書
[00:09:20.000 --> 00:09:23.000]  我們剛剛才說完文素記沒多久
[00:09:23.000 --> 00:09:25.000]  記不記得文素記十二章六節
[00:09:25.000 --> 00:09:27.000]  神怎麼說的
[00:09:27.000 --> 00:09:30.000]  耶和華說你們且聽我的話
[00:09:30.000 --> 00:09:32.000]  你們中間若有先知
[00:09:32.000 --> 00:09:35.000]  我耶和華必在意象中向他顯然
[00:09:35.000 --> 00:09:38.000]  在夢中與他說話
[00:09:38.000 --> 00:09:42.000]  神是透過夢和他的先知來說話
[00:09:42.000 --> 00:09:45.000]  透過意象和他的先知來說話
[00:09:45.000 --> 00:09:49.000]  我們在舊約在讚以理書之前
[00:09:49.000 --> 00:09:51.000]  我們都見過很多時候
[00:09:51.000 --> 00:09:54.000]  神是會透過夢和人說話
[00:09:54.000 --> 00:09:58.000]  我們見過有約瑟
[00:09:58.000 --> 00:10:00.000]  我們見過有雅各
[00:10:00.000 --> 00:10:02.000]  我們見過所羅門王
[00:10:02.000 --> 00:10:05.000]  神都是透過夢和他們說話
[00:10:05.000 --> 00:10:08.000]  但你說這些都是神的指紋
[00:10:08.000 --> 00:10:10.000]  是神的先知
[00:10:10.000 --> 00:10:13.000]  但讚以理不同的地方是什麼
[00:10:13.000 --> 00:10:15.000]  讚以理不同的地方
[00:10:15.000 --> 00:10:19.000]  這個尼布格尼撒是一個外方的君王
[00:10:19.000 --> 00:10:22.000]  但是在聖經裡面
[00:10:22.000 --> 00:10:25.000]  神都有和外方人說話
[00:10:25.000 --> 00:10:27.000]  不知道大家記不記得
[00:10:27.000 --> 00:10:30.000]  有亞非米勒這個人
[00:10:30.000 --> 00:10:34.000]  亞非米勒是阿伯拉罕的時候的人
[00:10:34.000 --> 00:10:35.000]  記不記得亞非米勒
[00:10:35.000 --> 00:10:39.000]  以為阿伯拉罕和撒拉是兩兄妹
[00:10:39.000 --> 00:10:40.000]  他很喜歡撒拉
[00:10:40.000 --> 00:10:42.000]  他想娶撒拉回來
[00:10:42.000 --> 00:10:46.000]  但是神就給他夢說
[00:10:46.000 --> 00:10:49.000]  撒拉不是阿伯拉罕的妹子
[00:10:49.000 --> 00:10:51.000]  撒拉是阿伯拉罕的妻子
[00:10:51.000 --> 00:10:55.000]  所以他害怕送撒拉給阿伯拉罕
[00:10:55.000 --> 00:10:57.000]  你又記不記得在機殿的時候
[00:10:57.000 --> 00:10:59.000]  機殿和米殿人打仗
[00:10:59.000 --> 00:11:03.000]  神是報夢給米殿人
[00:11:03.000 --> 00:11:05.000]  說他們聽他們將會打輸仗
[00:11:06.000 --> 00:11:09.000]  神是有和外方人聯絡
[00:11:09.000 --> 00:11:13.000]  透過夢將啟示給他們
[00:11:13.000 --> 00:11:15.000]  但是今天是有點不同
[00:11:15.000 --> 00:11:20.000]  今天是給一個很殘暴的外方人的君王
[00:11:20.000 --> 00:11:26.000]  為什麼神會將他的啟示給一個邪惡的外方人的君王
[00:11:26.000 --> 00:11:30.000]  其實你想想當時的猶太人
[00:11:30.000 --> 00:11:34.000]  記不記得他們已經亡國了
[00:11:34.000 --> 00:11:36.000]  為什麼他們會亡國
[00:11:36.000 --> 00:11:38.000]  因為他們是背叛神
[00:11:38.000 --> 00:11:40.000]  他們是離開神
[00:11:40.000 --> 00:11:45.000]  其實你可以說他們的罪是比巴比倫人的罪還要大
[00:11:45.000 --> 00:11:47.000]  有沒有想過
[00:11:47.000 --> 00:11:51.000]  巴比倫人是不認識神的話語
[00:11:51.000 --> 00:11:53.000]  他們不信靠神
[00:11:53.000 --> 00:11:55.000]  他們不接受神
[00:11:55.000 --> 00:11:57.000]  是有他們的原因
[00:11:57.000 --> 00:11:58.000]  他們不認識神的話語
[00:11:58.000 --> 00:12:02.000]  但是猶太人是認識神的話語
[00:12:02.000 --> 00:12:04.000]  當你是認識神的話語
[00:12:04.000 --> 00:12:06.000]  你不去遵守神的話語
[00:12:06.000 --> 00:12:07.000]  你不去接受
[00:12:07.000 --> 00:12:09.000]  你不信這位神的時候
[00:12:09.000 --> 00:12:11.000]  你的罪是比外方人還要大
[00:12:11.000 --> 00:12:15.000]  所以神是將猶太人放在裡面
[00:12:15.000 --> 00:12:18.000]  這個時間叫做外方人的日期
[00:12:18.000 --> 00:12:24.000]  而神就正正是透過這個外方人的殘暴的君王
[00:12:24.000 --> 00:12:25.000]  尼布格尼撒
[00:12:25.000 --> 00:12:28.000]  是將外方人的日期的預言
[00:12:28.000 --> 00:12:30.000]  是講給全世界聽
[00:12:32.000 --> 00:12:34.000]  列國的興起
[00:12:34.000 --> 00:12:35.000]  列國的衰落
[00:12:35.000 --> 00:12:37.000]  一個起一個落
[00:12:37.000 --> 00:12:40.000]  全部是展現出來
[00:12:40.000 --> 00:12:42.000]  給我們看得到
[00:12:42.000 --> 00:12:44.000]  尼布格尼撒得了這個夢
[00:12:44.000 --> 00:12:46.000]  他是心裡煩亂
[00:12:46.000 --> 00:12:47.000]  睡不著覺
[00:12:47.000 --> 00:12:51.000]  於是他叫了他全部的哲士
[00:12:51.000 --> 00:12:53.000]  他的謀士的哲士都叫來
[00:12:53.000 --> 00:12:57.000]  他的謀士和哲士有什麼人
[00:12:58.000 --> 00:13:02.000]  他的謀士和哲士是有四種人
[00:13:02.000 --> 00:13:04.000]  第一種人是術士
[00:13:04.000 --> 00:13:06.000]  術士是Magician
[00:13:06.000 --> 00:13:08.000]  是魔術師
[00:13:08.000 --> 00:13:11.000]  其實魔術師這個字在原文
[00:13:11.000 --> 00:13:12.000]  不是魔術師
[00:13:12.000 --> 00:13:15.000]  原文是學者
[00:13:15.000 --> 00:13:17.000]  是很有智慧的學者
[00:13:17.000 --> 00:13:19.000]  很有學識的學者
[00:13:19.000 --> 00:13:22.000]  另外是用法術的
[00:13:22.000 --> 00:13:23.000]  Astrologist
[00:13:23.000 --> 00:13:25.000]  用法術的
[00:13:25.000 --> 00:13:26.000]  其實是什麼
[00:13:26.000 --> 00:13:29.000]  是天文升上學者
[00:13:29.000 --> 00:13:32.000]  也可以說是占卜的人
[00:13:32.000 --> 00:13:34.000]  一切是有關異端邪教
[00:13:34.000 --> 00:13:36.000]  全部都是這些人
[00:13:36.000 --> 00:13:38.000]  另外第三種是什麼人
[00:13:38.000 --> 00:13:40.000]  是行邪術的
[00:13:40.000 --> 00:13:41.000]  Sorcerer
[00:13:41.000 --> 00:13:43.000]  行邪術的
[00:13:43.000 --> 00:13:45.000]  這班人是教鬼的
[00:13:45.000 --> 00:13:47.000]  這班人是在靈界裡面
[00:13:47.000 --> 00:13:50.000]  跟鬼接觸的人
[00:13:50.000 --> 00:13:52.000]  如果我們記得蘇羅
[00:13:52.000 --> 00:13:53.000]  在舊約
[00:13:53.000 --> 00:13:55.000]  舊約的蘇羅
[00:13:55.000 --> 00:13:57.000]  記不記得他教鬼
[00:13:57.000 --> 00:14:00.000]  就是這些行邪術的人
[00:14:00.000 --> 00:14:03.000]  還有第四種人就是迦納底人
[00:14:03.000 --> 00:14:05.000]  上次都跟大家講過
[00:14:05.000 --> 00:14:07.000]  迦納底人是非常聰明
[00:14:07.000 --> 00:14:09.000]  在耶穌基督出世的時候
[00:14:09.000 --> 00:14:12.000]  是由東方的博士來到朝見
[00:14:12.000 --> 00:14:15.000]  東方的博士是由巴比倫來
[00:14:15.000 --> 00:14:17.000]  是迦納底人
[00:14:17.000 --> 00:14:19.000]  為什麼會叫他們博士
[00:14:19.000 --> 00:14:21.000]  因為當時認為最聰明的人
[00:14:21.000 --> 00:14:23.000]  就是迦納底人
[00:14:23.000 --> 00:14:25.000]  所以我們見到真的
[00:14:25.000 --> 00:14:26.000]  什麼人都有
[00:14:26.000 --> 00:14:27.000]  他的謀士
[00:14:27.000 --> 00:14:28.000]  他的哲士
[00:14:28.000 --> 00:14:29.000]  有術士有用法術
[00:14:29.000 --> 00:14:30.000]  有用邪術
[00:14:30.000 --> 00:14:33.000]  也都有聰明的迦納底人
[00:14:33.000 --> 00:14:34.000]  牛鬼蛇神
[00:14:34.000 --> 00:14:37.000]  什麼都有在他的哲士裡面
[00:14:37.000 --> 00:14:39.000]  他叫了這班人來
[00:14:39.000 --> 00:14:42.000]  問他們究竟我的夢是為什麼
[00:14:42.000 --> 00:14:45.000]  跟我們現代人都很相似
[00:14:45.000 --> 00:14:46.000]  我們現代人
[00:14:46.000 --> 00:14:48.000]  當我們是想知道將來的事
[00:14:48.000 --> 00:14:49.000]  發生什麼
[00:14:49.000 --> 00:14:51.000]  如果我們是不認識神的
[00:14:51.000 --> 00:14:53.000]  會怎樣做
[00:14:53.000 --> 00:14:55.000]  會去找這班人
[00:14:55.000 --> 00:14:57.000]  有聖上學者
[00:14:57.000 --> 00:14:59.000]  看聖像
[00:14:59.000 --> 00:15:01.000]  有算命的
[00:15:01.000 --> 00:15:03.000]  占卜的
[00:15:03.000 --> 00:15:04.000]  有風水
[00:15:04.000 --> 00:15:07.000]  中國人最喜歡有風水
[00:15:07.000 --> 00:15:09.000]  還有異端邪教
[00:15:09.000 --> 00:15:12.000]  有很多人去參與異端邪教
[00:15:12.000 --> 00:15:15.000]  這些就是不認識神的人
[00:15:15.000 --> 00:15:16.000]  要知道將來的事
[00:15:16.000 --> 00:15:19.000]  他們就去尋求這些東西
[00:15:19.000 --> 00:15:21.000]  認識神的人
[00:15:21.000 --> 00:15:26.000]  我們知道神已經將未來的事
[00:15:26.000 --> 00:15:28.000]  寫在聖經裡面
[00:15:28.000 --> 00:15:30.000]  好像今天班爾利書就是一個很好的人
[00:15:30.000 --> 00:15:31.000]  很好的例子
[00:15:31.000 --> 00:15:32.000]  第二章
[00:15:32.000 --> 00:15:36.000]  我們見到神將將來世界要發生的事
[00:15:36.000 --> 00:15:37.000]  已經寫了出來
[00:15:37.000 --> 00:15:38.000]  是預言
[00:15:38.000 --> 00:15:40.000]  看聖經我們就知道
[00:15:40.000 --> 00:15:43.000]  我們不需要去尋求這些算命
[00:15:43.000 --> 00:15:44.000]  風水
[00:15:44.000 --> 00:15:47.000]  聖上
[00:15:47.000 --> 00:15:50.000]  尼泊格尼沙和哲士說
[00:15:50.000 --> 00:15:51.000]  我發了一個夢
[00:15:51.000 --> 00:15:53.000]  我的心很亂
[00:15:53.000 --> 00:15:55.000]  這是什麼夢你們告訴我
[00:15:55.000 --> 00:15:58.000]  於是加勒底人就跟他說
[00:15:58.000 --> 00:16:01.000]  用阿蘭的言語跟王說
[00:16:01.000 --> 00:16:03.000]  你告訴僕人你的夢是什麼
[00:16:03.000 --> 00:16:05.000]  我就跟你解夢
[00:16:05.000 --> 00:16:11.000]  有沒有見到經文學家用阿蘭的言語來回答王
[00:16:11.000 --> 00:16:14.000]  我們在班爾利書介紹的時候
[00:16:14.000 --> 00:16:17.000]  告訴你班爾利書是用兩個文字來寫
[00:16:17.000 --> 00:16:20.000]  由第二章四節
[00:16:20.000 --> 00:16:21.000]  就是現在這節的經文
[00:16:21.000 --> 00:16:23.000]  去到第七章的尾
[00:16:23.000 --> 00:16:25.000]  是用加勒底文來寫
[00:16:25.000 --> 00:16:28.000]  或者是阿蘭文來寫
[00:16:28.000 --> 00:16:32.000]  而在這裡八至十二章是用希伯來文寫
[00:16:32.000 --> 00:16:35.000]  為什麼二章四節去到七章尾
[00:16:35.000 --> 00:16:37.000]  是用阿蘭文寫
[00:16:37.000 --> 00:16:40.000]  因為是跟外方人講說話
[00:16:40.000 --> 00:16:42.000]  當時的言語
[00:16:42.000 --> 00:16:44.000]  外方人就是用阿蘭文
[00:16:44.000 --> 00:16:47.000]  或者是加勒底文
[00:16:47.000 --> 00:16:49.000]  而在這裡八章至十二章
[00:16:49.000 --> 00:16:51.000]  是跟猶太人講說話
[00:16:51.000 --> 00:16:54.000]  所以是用希伯來文來寫
[00:16:54.000 --> 00:16:58.000]  班爾利是一個精通希伯來文的人
[00:16:58.000 --> 00:17:01.000]  但是他也花了三年的時間
[00:17:01.000 --> 00:17:02.000]  來接受訓練
[00:17:02.000 --> 00:17:05.000]  來學加勒底人的文字
[00:17:05.000 --> 00:17:08.000]  所以他兩種言語都很精通
[00:17:08.000 --> 00:17:11.000]  所以班爾利書就是用兩個言語來寫
[00:17:11.000 --> 00:17:13.000]  是有原因的
[00:17:13.000 --> 00:17:16.000]  在班爾利書二章四節
[00:17:16.000 --> 00:17:18.000]  尼泊爾加尼撒身邊的人
[00:17:18.000 --> 00:17:20.000]  跟尼泊爾加尼撒說
[00:17:20.000 --> 00:17:22.000]  我王萬歲
[00:17:22.000 --> 00:17:25.000]  這句我們中國人很熟悉的
[00:17:25.000 --> 00:17:28.000]  我們中國人的皇帝都喜歡
[00:17:28.000 --> 00:17:30.000]  人家這樣跟他說
[00:17:30.000 --> 00:17:32.000]  我王萬歲萬萬歲
[00:17:32.000 --> 00:17:33.000]  我們看完粵長片
[00:17:33.000 --> 00:17:35.000]  很多時候都會發現
[00:17:35.000 --> 00:17:37.000]  戲裡面會這樣說
[00:17:37.000 --> 00:17:39.000]  這裡經文也是這樣說
[00:17:39.000 --> 00:17:41.000]  你把你的夢告訴我
[00:17:41.000 --> 00:17:44.000]  我就解釋你的夢
[00:17:44.000 --> 00:17:45.000]  但是很可惜
[00:17:45.000 --> 00:17:47.000]  班爾利書二章五節
[00:17:47.000 --> 00:17:49.000]  尼泊爾加尼撒跟他說什麼
[00:17:49.000 --> 00:17:52.000]  我忘記了我的夢
[00:17:52.000 --> 00:17:56.000]  你們告訴我我做了什麼夢
[00:17:56.000 --> 00:17:59.000]  然後順便幫我解釋
[00:17:59.000 --> 00:18:01.000]  大件事
[00:18:01.000 --> 00:18:04.000]  原來這個王忘記了他做了什麼夢
[00:18:04.000 --> 00:18:06.000]  你們這些謀士之士
[00:18:06.000 --> 00:18:09.000]  你說給他一個夢他知道什麼夢就能解釋
[00:18:09.000 --> 00:18:11.000]  你夢都不知道
[00:18:11.000 --> 00:18:13.000]  叫你來解釋
[00:18:13.000 --> 00:18:15.000]  同樣的新聞出現了兩次
[00:18:15.000 --> 00:18:16.000]  他的哲士拼命說
[00:18:16.000 --> 00:18:17.000]  你把你的夢告訴我
[00:18:17.000 --> 00:18:18.000]  我幫你解夢
[00:18:18.000 --> 00:18:20.000]  尼泊爾加尼撒說沒有
[00:18:20.000 --> 00:18:23.000]  我不會告訴你我忘記了
[00:18:23.000 --> 00:18:26.000]  你告訴我我做了什麼夢
[00:18:26.000 --> 00:18:29.000]  然後幫我解夢
[00:18:29.000 --> 00:18:31.000]  其實你猜我
[00:18:31.000 --> 00:18:32.000]  我相信尼泊爾加尼撒
[00:18:32.000 --> 00:18:34.000]  既然記得這個夢
[00:18:34.000 --> 00:18:37.000]  我相信他絕對記得
[00:18:37.000 --> 00:18:39.000]  我相信他記得
[00:18:39.000 --> 00:18:40.000]  很有趣的
[00:18:40.000 --> 00:18:42.000]  如果你留意經文的結構
[00:18:42.000 --> 00:18:43.000]  你很多時候會發覺
[00:18:43.000 --> 00:18:46.000]  有很多東西是你沒有留意到
[00:18:46.000 --> 00:18:50.000]  例如班爾利書二章二十八和二十九節
[00:18:50.000 --> 00:18:52.000]  二章二十八二十九節
[00:18:52.000 --> 00:18:55.000]  你會看到是兩次出現
[00:18:55.000 --> 00:18:56.000]  同樣的經文
[00:18:56.000 --> 00:19:00.000]  奧秘的事要將日後必有的事
[00:19:00.000 --> 00:19:02.000]  指示給尼泊爾加尼撒
[00:19:02.000 --> 00:19:04.000]  同樣經文出現了兩次
[00:19:04.000 --> 00:19:06.000]  一次在二十八節的頭
[00:19:06.000 --> 00:19:08.000]  一次在二十九節的尾
[00:19:08.000 --> 00:19:11.000]  告訴你不簡單
[00:19:11.000 --> 00:19:13.000]  你要留意
