
[00:00:00.000 --> 00:00:03.000]  親愛的姐妹大家好,早安
[00:02:59.000 --> 00:03:02.000]  當時的人的反應是怎樣的呢
[00:03:02.000 --> 00:03:06.000]  今天我們看新約馬太福音
[00:03:06.000 --> 00:03:08.000]  二章一至十二節
[00:03:08.000 --> 00:03:11.000]  其實大家都很熟悉這個故事
[00:03:11.000 --> 00:03:14.000]  它講到裏面其實有幾組人物
[00:03:14.000 --> 00:03:17.000]  今天我們專注的是兩組人物
[00:03:17.000 --> 00:03:19.000]  他們究竟見到
[00:03:19.000 --> 00:03:21.000]  知道對尼塞亞的來臨的時候
[00:03:21.000 --> 00:03:23.000]  他們有不同的反應
[00:03:23.000 --> 00:03:27.000]  究竟他們有甚麼不同的反應和信心呢
[00:03:27.000 --> 00:03:29.000]  有哪兩組人呢
[00:03:29.000 --> 00:03:33.000]  首先我們一起去看三博士
[00:03:33.000 --> 00:03:36.000]  馬太福音二章一至二節
[00:03:36.000 --> 00:03:37.000]  這裏這樣說
[00:03:37.000 --> 00:03:39.000]  當希律王的時候
[00:03:39.000 --> 00:03:42.000]  耶穌生在猶太的伯利恆
[00:03:42.000 --> 00:03:46.000]  有幾個博士從東方來到耶路撒冷
[00:03:46.000 --> 00:03:51.000]  說:那生下來做猶太人的王在哪裏呢
[00:03:51.000 --> 00:03:54.000]  我們在東方看見他的星
[00:03:54.000 --> 00:03:56.000]  特來派他
[00:03:56.000 --> 00:03:59.000]  這裏講到耶穌其實已經出世了
[00:03:59.000 --> 00:04:01.000]  他在伯利恆出世
[00:04:01.000 --> 00:04:06.000]  有幾個博士從東方來到耶路撒冷
[00:04:06.000 --> 00:04:12.000]  東方很可能是在當時的巴比倫、波斯的地方裏面
[00:04:12.000 --> 00:04:14.000]  即是很遠很遠的地方
[00:04:14.000 --> 00:04:17.000]  由東方去到耶路撒冷
[00:04:17.000 --> 00:04:19.000]  有學者其實都估計不到
[00:04:19.000 --> 00:04:21.000]  有些可能說是四個月、六個月
[00:04:21.000 --> 00:04:24.000]  甚至是一年才可以去到
[00:04:24.000 --> 00:04:27.000]  他們那麼遠那麼遠去到這個地方
[00:04:27.000 --> 00:04:29.000]  他在這裏講到他的目的是甚麼呢
[00:04:29.000 --> 00:04:33.000]  他的目的是很想找到猶太人的王
[00:04:33.000 --> 00:04:35.000]  他們見到這顆星的時候
[00:04:35.000 --> 00:04:38.000]  特意安排這一次的朝聖
[00:04:38.000 --> 00:04:39.000]  他們很積極
[00:04:39.000 --> 00:04:42.000]  一知道他們就很認真
[00:04:42.000 --> 00:04:45.000]  想著不息怒都要去這個地方
[00:04:45.000 --> 00:04:53.000]  要尋找、要去敬拜和拜訪這位猶太人的王
[00:04:53.000 --> 00:04:57.000]  三博士其實在聖經裏面沒有講到有多少個
[00:04:57.000 --> 00:04:59.000]  我們看這個經文都沒有講
[00:04:59.000 --> 00:05:00.000]  他說幾個
[00:05:00.000 --> 00:05:03.000]  其實有些學者說未必是真的三個
[00:05:03.000 --> 00:05:06.000]  可能是一班人去朝聖
[00:05:06.000 --> 00:05:08.000]  其實當時他們帶了甚麼呢
[00:05:08.000 --> 00:05:10.000]  三樣的寶物
[00:05:10.000 --> 00:05:14.000]  所以可能就是這樣稱他為三博士
[00:05:14.000 --> 00:05:19.000]  而這些博士究竟是甚麼人呢
[00:05:19.000 --> 00:05:23.000]  他們就是一班宗教的領袖
[00:05:23.000 --> 00:05:26.000]  天文的學家、占星家
[00:05:26.000 --> 00:05:30.000]  他們最專長就是研究星學
[00:05:30.000 --> 00:05:32.000]  雖然聖經是沒有講到
[00:05:32.000 --> 00:05:35.000]  這些占星家為甚麼要去朝聖
[00:05:35.000 --> 00:05:38.000]  但原來當時尼塞亞的尼林
[00:05:38.000 --> 00:05:41.000]  這個訊息不是只有猶太人知道
[00:05:41.000 --> 00:05:45.000]  而是已經流傳到其他以色列的境外
[00:05:45.000 --> 00:05:48.000]  東方的人、占星家這些人
[00:05:48.000 --> 00:05:50.000]  別國的人都已經知道
[00:05:50.000 --> 00:05:53.000]  以及正在等待尼塞亞的尼林
[00:05:53.000 --> 00:05:55.000]  所以占星家是知道
[00:05:55.000 --> 00:05:58.000]  有一位尼塞亞將會來臨
[00:05:58.000 --> 00:06:02.000]  而占星家是一班專長研究星的人
[00:06:02.000 --> 00:06:06.000]  他一生對這些滿天星星很有研究
[00:06:06.000 --> 00:06:10.000]  所以他已經知道很多星的資料
[00:06:10.000 --> 00:06:12.000]  耶穌出生的那一天
[00:06:12.000 --> 00:06:14.000]  那一刻他竟然讓他們
[00:06:14.000 --> 00:06:18.000]  看到一個前所未有的天文現象
[00:06:18.000 --> 00:06:20.000]  就是這顆非常特別的星
[00:06:20.000 --> 00:06:21.000]  呈現了出來
[00:06:21.000 --> 00:06:22.000]  吸引了他們
[00:06:22.000 --> 00:06:25.000]  根據當時的傳說
[00:06:25.000 --> 00:06:29.000]  將來有一個猶太人的王會來臨
[00:06:29.000 --> 00:06:31.000]  這個王出現的時候
[00:06:31.000 --> 00:06:33.000]  會有一顆星代表他
[00:06:33.000 --> 00:06:37.000]  所以當占星家看到這顆星的時候
[00:06:37.000 --> 00:06:39.000]  他們相信這顆星
[00:06:39.000 --> 00:06:43.000]  就是代表猶太王出生的那顆星
[00:06:43.000 --> 00:06:45.000]  所以他當然是專誠
[00:06:45.000 --> 00:06:47.000]  特意去看看這顆星
[00:06:47.000 --> 00:06:50.000]  是否真的可以找到這個猶太人的王
[00:06:50.000 --> 00:06:53.000]  我不知道大家有沒有試過
[00:06:53.000 --> 00:06:56.000]  有些東西你很喜歡很喜歡
[00:06:56.000 --> 00:06:59.000]  是要專誠去的
[00:06:59.000 --> 00:07:03.000]  其實這兩年在疫情裡
[00:07:03.000 --> 00:07:05.000]  我們不能去旅行
[00:07:05.000 --> 00:07:08.000]  當然有很多人都會去staycation
[00:07:08.000 --> 00:07:12.000]  還可以去staycation之餘還可以做些什麼
[00:07:12.000 --> 00:07:15.000]  我相信有些人都很健康
[00:07:15.000 --> 00:07:20.000]  我留意到有很多人很喜歡去行山
[00:07:20.000 --> 00:07:21.000]  不知道你是不是
[00:07:21.000 --> 00:07:25.000]  有些很喜歡的繼續去行山
[00:07:25.000 --> 00:07:26.000]  我見到有些
[00:07:26.000 --> 00:07:28.000]  我覺得他以前都會行山
[00:07:28.000 --> 00:07:29.000]  但不是經常去
[00:07:29.000 --> 00:07:31.000]  他們現在都很喜歡
[00:07:31.000 --> 00:07:33.000]  因為我在他們的IG
[00:07:33.000 --> 00:07:34.000]  Facebook
[00:07:34.000 --> 00:07:35.000]  WhatsApp
[00:07:35.000 --> 00:07:37.000]  其實經常見到他們很多照片
[00:07:37.000 --> 00:07:39.000]  很美很美很美
[00:07:39.000 --> 00:07:41.000]  那些照片那些地方
[00:07:41.000 --> 00:07:43.000]  其實我自己當然沒有去過
[00:07:43.000 --> 00:07:44.000]  但同樣地
[00:07:44.000 --> 00:07:47.000]  我覺得我都不知道是哪裡來的
[00:07:47.000 --> 00:07:50.000]  其實你可以站得很高在山上
[00:07:50.000 --> 00:07:52.000]  然後我們就會見到
[00:07:52.000 --> 00:07:55.000]  那個海景是很美很美
[00:07:55.000 --> 00:07:57.000]  是看到很多很多很美的東西
[00:07:57.000 --> 00:07:59.000]  相信他們喜歡到一個地步
[00:07:59.000 --> 00:08:03.000]  現在是要發掘更多香港很美的地方
[00:08:03.000 --> 00:08:04.000]  我們都發現了
[00:08:04.000 --> 00:08:06.000]  香港原來有這麼多美的地方
[00:08:06.000 --> 00:08:08.000]  找多些行山的好去處
[00:08:08.000 --> 00:08:10.000]  就算他們覺得多遠
[00:08:10.000 --> 00:08:12.000]  他們覺得多難走
[00:08:12.000 --> 00:08:14.000]  他都會繼續在網上
[00:08:14.000 --> 00:08:16.000]  去找很多很多的資料
[00:08:16.000 --> 00:08:17.000]  當他知道怎麼走的時候
[00:08:17.000 --> 00:08:20.000]  他一定是專程去看看
[00:08:20.000 --> 00:08:22.000]  究竟這個地方是怎樣
[00:08:22.000 --> 00:08:24.000]  然後拍照打卡
[00:08:24.000 --> 00:08:26.000]  我相信當時的占星家
[00:08:26.000 --> 00:08:28.000]  就是有這樣的心情
[00:08:28.000 --> 00:08:30.000]  當他很喜歡研究星的時候
[00:08:30.000 --> 00:08:32.000]  當他見到這顆星的時候
[00:08:32.000 --> 00:08:34.000]  他一定專程就是去這個地方
[00:08:34.000 --> 00:08:37.000]  去找找究竟找不找到這個
[00:08:37.000 --> 00:08:39.000]  接下來又怎樣呢
[00:08:39.000 --> 00:08:43.000]  我們繼續看看三博士他們的反應
[00:08:43.000 --> 00:08:46.000]  這裡說了二章九至十節
[00:08:46.000 --> 00:08:49.000]  他們聽見王的話就去了
[00:08:49.000 --> 00:08:51.000]  在東方所看見那顆星
[00:08:51.000 --> 00:08:54.000]  忽然之間又在前頭走
[00:08:54.000 --> 00:08:56.000]  直走到小孩子的地方
[00:08:56.000 --> 00:08:58.000]  就在上頭停住了
[00:08:58.000 --> 00:09:04.000]  他們看見那顆星就大大地歡喜
[00:09:04.000 --> 00:09:06.000]  進到房子
[00:09:06.000 --> 00:09:08.000]  見到小孩子和母親瑪利亞
[00:09:08.000 --> 00:09:10.000]  就俯伏拜那個小孩子
[00:09:10.000 --> 00:09:11.000]  揭開寶盒
[00:09:11.000 --> 00:09:17.000]  黃金、乳香、抹藥為禮物獻給這位小孩子耶穌
[00:09:17.000 --> 00:09:20.000]  博士因為又聽到神在夢中跟他說
[00:09:20.000 --> 00:09:22.000]  不要再回去見希律了
[00:09:22.000 --> 00:09:27.000]  就從別的路回到那個國家那裡
[00:09:27.000 --> 00:09:32.000]  這段經文有兩個地方我覺得很值得去留意
[00:09:32.000 --> 00:09:35.000]  就是剛才在第十節那裡有說到
[00:09:35.000 --> 00:09:41.000]  當他們見到星的時候
[00:09:41.000 --> 00:09:44.000]  停在小孩子耶穌的房子上的時候
[00:09:44.000 --> 00:09:46.000]  他們就大大喜樂
[00:09:46.000 --> 00:09:47.000]  他們很開心
[00:09:47.000 --> 00:09:49.000]  為什麼他們這麼開心呢
[00:09:49.000 --> 00:09:52.000]  是因為他們找到猶太人的禍
[00:09:52.000 --> 00:09:55.000]  他們要找的東西終於可以找到
[00:09:55.000 --> 00:09:57.000]  所以他們很開心
[00:09:57.000 --> 00:09:58.000]  我又問問大家
[00:09:58.000 --> 00:10:00.000]  不知道大家有沒有留意到
[00:10:00.000 --> 00:10:05.000]  其實我們一生裡面常常都找東西
[00:10:05.000 --> 00:10:06.000]  我們會找什麼呢
[00:10:06.000 --> 00:10:10.000]  其實可能你是做母親的父母
[00:10:10.000 --> 00:10:14.000]  你小時候就會幫你的子女去找學校
[00:10:14.000 --> 00:10:17.000]  你一定是有一些學校你特別心儀的
[00:10:17.000 --> 00:10:22.000]  當那個學校真的收了你的子女的時候
[00:10:22.000 --> 00:10:24.000]  你一定是很開心的
[00:10:24.000 --> 00:10:25.000]  那個心情就是很興奮
[00:10:25.000 --> 00:10:28.000]  因為你想找的東西你找到了
[00:10:28.000 --> 00:10:31.000]  又或者可能我們去找工作
[00:10:31.000 --> 00:10:34.000]  很多時候我們都會去找工作
[00:10:34.000 --> 00:10:36.000]  你申請了很多份
[00:10:36.000 --> 00:10:39.000]  也都寄了很多信出去
[00:10:39.000 --> 00:10:41.000]  也都見過好幾份工作
[00:10:41.000 --> 00:10:43.000]  當你期待的時候
[00:10:43.000 --> 00:10:47.000]  忽然之間你最心儀的那家公司打電話給你
[00:10:47.000 --> 00:10:49.000]  他說去請你
[00:10:49.000 --> 00:10:51.000]  你當時是不是很開心呢
[00:10:51.000 --> 00:10:52.000]  當然是很開心
[00:10:52.000 --> 00:10:55.000]  你找的東西你找到了
[00:10:55.000 --> 00:10:58.000]  所以你找到的東西你就特別的開心
[00:10:58.000 --> 00:11:01.000]  今天還有什麼東西我們在找呢
[00:11:01.000 --> 00:11:03.000]  找一個地方去
[00:11:03.000 --> 00:11:06.000]  哪個地方可以去移民
[00:11:06.000 --> 00:11:09.000]  可能我們在這個過程裡面都在掙扎
[00:11:09.000 --> 00:11:11.000]  不知道有什麼地方適合自己
[00:11:11.000 --> 00:11:13.000]  適合家人去
[00:11:13.000 --> 00:11:15.000]  但是可能當一件事是明朗一點
[00:11:15.000 --> 00:11:17.000]  當你知道的時候
[00:11:17.000 --> 00:11:20.000]  你慢慢看到原來都有帶領的
[00:11:20.000 --> 00:11:22.000]  你就會覺得很開心
[00:11:22.000 --> 00:11:25.000]  原來我相信當時三博士就是這樣
[00:11:25.000 --> 00:11:28.000]  他們的心情也是當他找到他要找的時候
[00:11:28.000 --> 00:11:31.000]  他們就大大歡喜
[00:11:31.000 --> 00:11:33.000]  我們再看看詹卿家
[00:11:33.000 --> 00:11:35.000]  找到了之後那麼開心又怎麼樣呢
[00:11:35.000 --> 00:11:37.000]  之後他就在這個耶穌
[00:11:37.000 --> 00:11:39.000]  英系耶穌那裡
[00:11:39.000 --> 00:11:42.000]  就將那三樣最好最好的禮物
[00:11:42.000 --> 00:11:44.000]  獻呈給耶穌
[00:11:44.000 --> 00:11:46.000]  這些禮物剛才所說的
[00:11:46.000 --> 00:11:48.000]  是黃金、乳香、活藥
[00:11:48.000 --> 00:11:50.000]  是最好的禮物
[00:11:50.000 --> 00:11:53.000]  是給君王的禮物
[00:11:53.000 --> 00:11:55.000]  接著到了十二節
[00:11:55.000 --> 00:11:57.000]  剛才也有讀過
[00:11:57.000 --> 00:11:59.000]  接著博士在夢中見到主
[00:11:59.000 --> 00:12:01.000]  主叫他不要回到希律那裡
[00:12:01.000 --> 00:12:03.000]  接著他就用另一條路
[00:12:03.000 --> 00:12:05.000]  回到自己的國家那裡
[00:12:05.000 --> 00:12:10.000]  接下來我們看第二個謎物
[00:12:10.000 --> 00:12:12.000]  第二個人物是誰呢
[00:12:12.000 --> 00:12:14.000]  就是希律王
[00:12:14.000 --> 00:12:17.000]  我們看希律王對尼塞亞的尼林
[00:12:17.000 --> 00:12:19.000]  又有什麼反應呢
[00:12:19.000 --> 00:12:23.000]  他和沙博士的對比很不同
[00:12:23.000 --> 00:12:25.000]  不如我們一起去讀
[00:12:25.000 --> 00:12:27.000]  《馬太福音》二章三至八節
[00:12:27.000 --> 00:12:29.000]  我們一起讀吧
[00:12:49.000 --> 00:12:52.000]  在猶大地的伯利恆
[00:12:52.000 --> 00:12:54.000]  因為有先知記著說
[00:12:54.000 --> 00:12:57.000]  猶大地的伯利恆啊
[00:12:57.000 --> 00:12:59.000]  你在猶大諸城中
[00:12:59.000 --> 00:13:01.000]  並不是最少的
[00:13:01.000 --> 00:13:04.000]  因為將來有一位君王
[00:13:04.000 --> 00:13:07.000]  要從你那裡出去
[00:13:07.000 --> 00:13:09.000]  目樣是甚麼
[00:13:09.000 --> 00:13:15.000]  當下希律暗暗的照了博士來
[00:13:15.000 --> 00:13:19.000]  誓問那星是什麼時候出現的
[00:13:19.000 --> 00:13:22.000]  就猜他們往伯利恆去
[00:13:22.000 --> 00:13:27.000]  說你們去仔細尋訪那小孩子
[00:13:27.000 --> 00:13:30.000]  尋到了就來報信
[00:13:30.000 --> 00:13:33.000]  我也好去拜他
[00:13:33.000 --> 00:13:35.000]  希律王的反應是什麼呢
[00:13:35.000 --> 00:13:37.000]  剛才二章三至有說到
[00:13:37.000 --> 00:13:39.000]  他心裡很不安
[00:13:39.000 --> 00:13:40.000]  他很驚恐
[00:13:40.000 --> 00:13:41.000]  為什麼呢
[00:13:41.000 --> 00:13:44.000]  因為他自己知道他的王位不保
[00:13:44.000 --> 00:13:46.000]  剛才二章二節有說到
[00:13:46.000 --> 00:13:48.000]  看到耶穌生出來的時候
[00:13:48.000 --> 00:13:51.000]  是做猶太人的王
[00:13:51.000 --> 00:13:54.000]  當時希律王就是猶太人的王
[00:13:54.000 --> 00:13:57.000]  他管理這個猶太人
[00:13:57.000 --> 00:13:58.000]  耶穌來到
[00:13:58.000 --> 00:14:01.000]  成為了他一個很大的威脅
[00:14:01.000 --> 00:14:04.000]  當時希律王是什麼人呢
[00:14:04.000 --> 00:14:07.000]  他是以土馬人
[00:14:07.000 --> 00:14:08.000]  即是以東人
[00:14:08.000 --> 00:14:10.000]  他不是猶太人
[00:14:10.000 --> 00:14:15.000]  所以他得不到當時猶太人的尊重
[00:14:15.000 --> 00:14:17.000]  現在說伯利恆這個大衛城
[00:14:17.000 --> 00:14:20.000]  有一位猶太人的王出世
[00:14:20.000 --> 00:14:21.000]  當然他很害怕
[00:14:21.000 --> 00:14:24.000]  他覺得他自己是被威脅
[00:14:24.000 --> 00:14:25.000]  究竟他來到之後
[00:14:25.000 --> 00:14:28.000]  他自己去哪裡呢
[00:14:28.000 --> 00:14:31.000]  希律王不是靠這個承繼
[00:14:31.000 --> 00:14:33.000]  一直下去做到王
[00:14:33.000 --> 00:14:34.000]  而是靠什麼呢
[00:14:34.000 --> 00:14:35.000]  他靠爭
[00:14:35.000 --> 00:14:36.000]  他靠打
[00:14:36.000 --> 00:14:38.000]  才可以得到這個王位
[00:14:38.000 --> 00:14:42.000]  猶太人很緊張合法繼承人
[00:14:42.000 --> 00:14:44.000]  但希律王他不是
[00:14:44.000 --> 00:14:48.000]  所以過去希律王為了保住自己的地位
[00:14:48.000 --> 00:14:49.000]  他很暴力
[00:14:49.000 --> 00:14:52.000]  他甚至連他自己最愛的太太
[00:14:52.000 --> 00:14:53.000]  因著妒忌他
[00:14:53.000 --> 00:14:55.000]  他都殺了她
[00:14:55.000 --> 00:14:58.000]  並處死了他兩個親生兒子
[00:14:58.000 --> 00:15:01.000]  希律王他對尼塞亞的尼林
[00:15:01.000 --> 00:15:03.000]  就是有這些反應
[00:15:03.000 --> 00:15:06.000]  他被威脅所以他害怕
[00:15:06.000 --> 00:15:09.000]  其實今天我們回到我們的世界裏
[00:15:09.000 --> 00:15:10.000]  其實很現實
[00:15:10.000 --> 00:15:13.000]  其實我們都是面對很多的衝擊
[00:15:13.000 --> 00:15:14.000]  很多的挑戰
[00:15:14.000 --> 00:15:16.000]  我們常常其實剛才那些
[00:15:16.000 --> 00:15:18.000]  希律王的處境
[00:15:18.000 --> 00:15:19.000]  其實在我們的身邊
[00:15:19.000 --> 00:15:20.000]  在我們的職場
[00:15:20.000 --> 00:15:23.000]  經常都會見到這些情況
[00:15:23.000 --> 00:15:25.000]  為了保住自己的地位
[00:15:25.000 --> 00:15:27.000]  不想被人威脅
[00:15:27.000 --> 00:15:29.000]  就明爭暗鬥
[00:15:29.000 --> 00:15:32.000]  做了很多事都不是見得光
[00:15:32.000 --> 00:15:34.000]  做得不好
[00:15:34.000 --> 00:15:37.000]  我不知道大家有沒有去過一間公司裏面工作
[00:15:37.000 --> 00:15:39.000]  可能那間公司比較大
[00:15:39.000 --> 00:15:41.000]  有很多的老臣子
[00:15:41.000 --> 00:15:44.000]  即是那些人已經工作了很久
[00:15:44.000 --> 00:15:45.000]  他是怎樣的呢
[00:15:45.000 --> 00:15:48.000]  可能他打倒了很多很多的關係
[00:15:48.000 --> 00:15:50.000]  做了很多很多的功夫之後
[00:15:50.000 --> 00:15:52.000]  才去到這個位置
[00:15:52.000 --> 00:15:53.000]  所以他當見到
[00:15:53.000 --> 00:15:55.000]  有一個新的員工來的時候
[00:15:55.000 --> 00:15:58.000]  有跟他差不多的崗位的時候
[00:15:58.000 --> 00:16:00.000]  他當然覺得有威脅
[00:16:00.000 --> 00:16:03.000]  他會不會真的搶了我這個位置
[00:16:03.000 --> 00:16:06.000]  所以他一定不會對這個新員工很好
[00:16:06.000 --> 00:16:09.000]  他可能給他面色看看
[00:16:09.000 --> 00:16:11.000]  又或者不教他
[00:16:11.000 --> 00:16:12.000]  這個最常見到
[00:16:12.000 --> 00:16:15.000]  讓他自己背下飛
[00:16:15.000 --> 00:16:19.000]  給很多的挑剔他們等等
[00:16:19.000 --> 00:16:21.000]  又或者現在其實我們都在面對
[00:16:21.000 --> 00:16:23.000]  經濟真的很低迷
[00:16:23.000 --> 00:16:25.000]  可能一間公司裏面
[00:16:25.000 --> 00:16:26.000]  真的想著都要裁員
[00:16:26.000 --> 00:16:28.000]  有兩個的員工
[00:16:28.000 --> 00:16:31.000]  他們都可能會是被裁員那個來的時候
[00:16:31.000 --> 00:16:33.000]  你見到這樣的情況
[00:16:33.000 --> 00:16:34.000]  知道自己地位不保
[00:16:34.000 --> 00:16:36.000]  可能真的有時候不知道怎樣
[00:16:36.000 --> 00:16:38.000]  船人不知道老闆怎樣想
[00:16:38.000 --> 00:16:40.000]  你可能都做一些橫手
[00:16:40.000 --> 00:16:42.000]  不是做一些好的事
[00:16:42.000 --> 00:16:44.000]  以致可能看到
[00:16:44.000 --> 00:16:47.000]  不是你死就是我亡這樣
[00:16:47.000 --> 00:16:50.000]  希律王的不安
[00:16:50.000 --> 00:16:52.000]  他就是做了這些事情
[00:16:52.000 --> 00:16:54.000]  之前我們剛才看了
[00:16:54.000 --> 00:16:55.000]  之後又怎樣呢
[00:16:55.000 --> 00:16:57.000]  我們看了剛才我們有讀過
[00:16:57.000 --> 00:16:58.000]  在《馬太福音》他就
[00:16:58.000 --> 00:17:00.000]  他不去不安了
[00:17:00.000 --> 00:17:01.000]  他就做了什麼呢
[00:17:01.000 --> 00:17:04.000]  他就召齊了祭司長和民間的文士
[00:17:04.000 --> 00:17:07.000]  這些人是當時一些很有知識的人
[00:17:07.000 --> 00:17:09.000]  他就問他們兩個
[00:17:09.000 --> 00:17:12.000]  他說基督當生在何處呢
[00:17:12.000 --> 00:17:14.000]  接著他們就在這裏
[00:17:14.000 --> 00:17:17.000]  這一班的文士和這些的祭司長就跟他說
[00:17:17.000 --> 00:17:20.000]  尼加這個先知在幾百年前
[00:17:20.000 --> 00:17:22.000]  已經預言了
[00:17:22.000 --> 00:17:23.000]  他就說什麼呢
[00:17:23.000 --> 00:17:28.000]  他說這個基督就在猶大地的伯利恆那裏出生
[00:17:28.000 --> 00:17:30.000]  其實他當時已經在想
[00:17:30.000 --> 00:17:31.000]  他究竟在哪裡的時候
[00:17:31.000 --> 00:17:34.000]  想著去謀害耶穌
[00:17:34.000 --> 00:17:35.000]  之後又怎樣呢
[00:17:35.000 --> 00:17:37.000]  他就暗暗地召了博士
[00:17:37.000 --> 00:17:39.000]  他就問博士什麼呢
[00:17:39.000 --> 00:17:40.000]  博士呀
[00:17:40.000 --> 00:17:43.000]  究竟那個星星是什麼時候出現的
[00:17:43.000 --> 00:17:45.000]  其實他又很想知道
[00:17:45.000 --> 00:17:49.000]  這個小孩子耶穌究竟現在是多少歲
[00:17:49.000 --> 00:17:52.000]  他心裏面已經想著
[00:17:52.000 --> 00:17:55.000]  怎樣去謀害這位耶穌
[00:17:55.000 --> 00:17:56.000]  接著他就說
[00:17:56.000 --> 00:17:59.000]  你看完之後你去尋訪這位小孩子
[00:17:59.000 --> 00:18:02.000]  尋到的之後你回來告訴我
[00:18:02.000 --> 00:18:03.000]  我去拜祂
[00:18:03.000 --> 00:18:06.000]  其實這個希律
[00:18:06.000 --> 00:18:10.000]  怎會去拜這個嬰孩耶穌呢
[00:18:10.000 --> 00:18:13.000]  其實他已經在想很多很多的事情
