
[00:00:00.000 --> 00:00:03.580]  好,多謝C班和我們分享一首詩歌
[00:13:48.000 --> 00:13:49.680]  不過作見證就是
[00:13:49.680 --> 00:13:51.760]  翻譯的時候沒有翻譯
[00:13:51.760 --> 00:13:54.960]  所以以作見證來見證這個字眼
[00:13:54.960 --> 00:13:56.480]  在剛才讀六至十二節裡面
[00:13:56.480 --> 00:13:58.800]  出現了整整十次那麼多
[00:13:58.800 --> 00:14:00.320]  所以很看得到
[00:14:00.320 --> 00:14:01.440]  這段經文真的很配合
[00:14:01.440 --> 00:14:02.560]  我們這個月的議題
[00:14:02.560 --> 00:14:04.080]  見證
[00:14:04.080 --> 00:14:05.600]  在這十個見證裡面
[00:14:05.600 --> 00:14:07.200]  告訴我們什麼呢
[00:14:07.200 --> 00:14:11.840]  原來水和血和聖靈
[00:14:11.840 --> 00:14:14.640]  都是為耶穌做見證的
[00:14:14.640 --> 00:14:16.960]  水和血和聖靈
[00:14:16.960 --> 00:14:18.720]  都是為耶穌做見證的
[00:14:18.720 --> 00:14:21.440]  水是指什麼呢
[00:14:21.440 --> 00:14:25.120]  水就是指耶穌受浸的水泥
[00:14:25.120 --> 00:14:27.760]  當時施浸約翰
[00:14:27.760 --> 00:14:30.160]  就是為耶穌施浸
[00:14:30.160 --> 00:14:33.200]  耶穌走到約旦河的時候
[00:14:33.200 --> 00:14:34.480]  發生什麼事呢
[00:14:34.480 --> 00:14:35.920]  聖靈好像甲子一樣
[00:14:35.920 --> 00:14:37.840]  降臨在耶穌的身上
[00:14:37.840 --> 00:14:39.200]  天突然間開了
[00:14:39.200 --> 00:14:42.320]  有一把聲音從天上降下來說
[00:14:42.320 --> 00:14:45.760]  「這是我的愛子我所喜悅的」
[00:14:45.760 --> 00:14:46.960]  這是一個很美麗的情景
[00:14:46.960 --> 00:14:48.800]  因為聖父、聖子、聖靈
[00:14:48.800 --> 00:14:50.320]  就在這一刻出現了
[00:14:50.320 --> 00:14:51.440]  更加證明了
[00:14:51.440 --> 00:14:54.240]  這位耶穌就是上帝的兒子
[00:14:54.240 --> 00:14:56.320]  就是聖子耶穌
[00:14:56.320 --> 00:14:59.200]  所以水就代表見證了
[00:14:59.200 --> 00:15:02.080]  耶穌是神的兒子的一個最好的見證
[00:15:02.080 --> 00:15:03.520]  血又是什麼呢
[00:15:03.520 --> 00:15:06.480]  血就是耶穌基督說我們釘在十字架
[00:15:06.480 --> 00:15:08.080]  祂流出祂的補血
[00:15:08.080 --> 00:15:09.440]  去見證我們的罪
[00:15:09.440 --> 00:15:12.320]  也證明了十字架上真的死亡了
[00:15:12.320 --> 00:15:14.240]  而且三天之後復活
[00:15:14.240 --> 00:15:16.320]  所以血就代表了耶穌基督
[00:15:16.320 --> 00:15:17.920]  為我們道成肉身
[00:15:17.920 --> 00:15:20.000]  而且死而復活
[00:15:20.000 --> 00:15:22.320]  聖靈又是些什麼呢
[00:15:22.320 --> 00:15:25.440]  在約翰福音15章26至27節
[00:15:25.440 --> 00:15:26.320]  我請大家一起幫我讀
[00:15:26.320 --> 00:15:27.680]  1、2、3
[00:15:43.040 --> 00:15:46.080]  當時耶穌知道祂將要釘十字架
[00:15:46.080 --> 00:15:49.600]  祂要和祂的門徒說最重要的說話
[00:15:49.600 --> 00:15:51.840]  在那一刻祂知道祂將要離世
[00:15:51.840 --> 00:15:55.760]  但是祂求聖父賜下保衛師聖靈
[00:15:55.760 --> 00:15:57.120]  就是真理的靈
[00:15:57.120 --> 00:15:59.920]  要降臨在祂這群門徒的身上
[00:15:59.920 --> 00:16:01.120]  當耶穌升天之後
[00:16:01.120 --> 00:16:02.880]  去到五重節降臨的日子
[00:16:02.880 --> 00:16:04.720]  《士徒行傳》第三章的時候就見到
[00:16:04.720 --> 00:16:06.800]  當聖靈降臨在這群使徒的時候
[00:16:06.800 --> 00:16:08.080]  他們就不再一樣
[00:16:08.080 --> 00:16:09.840]  這群使徒就從此搞亂天下
[00:16:09.840 --> 00:16:11.120]  在《士徒行傳》裡面說
[00:16:11.120 --> 00:16:12.720]  改變這個世界
[00:16:12.720 --> 00:16:14.720]  就是因為聖靈給他們的能力
[00:16:14.720 --> 00:16:16.480]  透過他們的生命的見證
[00:16:16.480 --> 00:16:17.920]  繼續去述說耶穌基督
[00:16:17.920 --> 00:16:20.160]  怎樣去改變他們的生命
[00:16:20.160 --> 00:16:23.280]  和怎樣透過他們去改變這個世界
[00:16:23.280 --> 00:16:25.840]  「因為你們從起頭就與我同在」
[00:16:25.840 --> 00:16:27.920]  這個「你們」就是這群使徒
[00:16:27.920 --> 00:16:30.640]  繼續去為主去建立教會
[00:16:30.640 --> 00:16:34.160]  聖靈透過他們繼續透過教會去做見證
[00:16:34.160 --> 00:16:35.680]  所以我們見到原來做見證的
[00:16:35.680 --> 00:16:39.040]  不單止是水、血和聖靈
[00:16:39.040 --> 00:16:42.160]  還有聖靈繼續以後建立的教會
[00:16:42.160 --> 00:16:43.120]  就是我們
[00:16:43.120 --> 00:16:45.600]  我們就要繼續為主做見證
[00:16:45.600 --> 00:16:47.760]  所以見到這段經文提醒我們
[00:16:47.760 --> 00:16:49.600]  不單止水、血和聖靈
[00:16:49.600 --> 00:16:50.720]  原來我們每一個人
[00:16:50.720 --> 00:16:52.400]  都要繼續為主做見證
[00:16:52.400 --> 00:16:53.680]  我們見證什麼呢?
[00:16:53.680 --> 00:16:56.080]  見證就是在第十一、十二節那裡說
[00:16:56.080 --> 00:16:58.640]  「這見證就是神賜給我們永生
[00:16:58.640 --> 00:17:00.880]  這永生也是在他兒子裡面
[00:17:00.880 --> 00:17:02.880]  人有了神的兒子就有生命
[00:17:02.880 --> 00:17:05.760]  沒有神的兒子就沒有生命」
[00:17:05.760 --> 00:17:07.280]  原來我們要見證的就是
[00:17:07.280 --> 00:17:10.240]  見證耶穌基督就是賜給我們永生的主
[00:17:10.240 --> 00:17:11.760]  我們每一個相信耶穌的人
[00:17:11.760 --> 00:17:13.120]  已經有永生了
[00:17:13.120 --> 00:17:14.000]  我們有了永生
[00:17:14.000 --> 00:17:15.760]  生命是不再一樣的
[00:17:15.760 --> 00:17:16.960]  有了永生之後
[00:17:16.960 --> 00:17:18.720]  生命怎麼不再一樣呢?
[00:17:18.720 --> 00:17:21.120]  這個就要憑著你的信心去顯明
[00:17:21.120 --> 00:17:23.120]  所以第一樣我們
[00:17:23.120 --> 00:17:24.880]  怎樣去見證耶穌
[00:17:24.880 --> 00:17:26.560]  怎樣去改變這個世界呢?
[00:17:26.560 --> 00:17:29.520]  就要憑著你的信心去改變這個世界
[00:17:29.520 --> 00:17:31.280]  什麼叫信心呢?
[00:17:31.280 --> 00:17:34.480]  信心在一至五節裡面都有提到
[00:17:34.480 --> 00:17:36.240]  信耶穌是基督
[00:17:36.240 --> 00:17:38.400]  是從神而生的
[00:17:38.400 --> 00:17:41.760]  第五節說「那信過世界的是誰呢?
[00:17:41.760 --> 00:17:44.640]  不是那信耶穌是神而至的嗎?」
[00:17:44.640 --> 00:17:46.800]  原來信過世界不單是耶穌
[00:17:46.800 --> 00:17:49.280]  更加憑著我們相信耶穌的信心
[00:17:49.280 --> 00:17:50.960]  就能夠改變這個世界
[00:17:50.960 --> 00:17:53.280]  我們的信心怎樣改變這個世界呢?
[00:17:53.280 --> 00:17:55.760]  首先問大家什麼叫信心呢?
[00:17:55.760 --> 00:17:57.440]  你相信耶穌嗎?
[00:17:57.440 --> 00:18:00.720]  這個問題我們每一個人都會問一次
[00:18:00.720 --> 00:18:02.720]  你決志了沒有?你相信耶穌了沒有?
[00:18:02.720 --> 00:18:04.400]  但很多時候我們可能會覺得
[00:18:04.400 --> 00:18:05.760]  我相信耶穌
[00:18:05.760 --> 00:18:07.920]  因為我相信耶穌真的存在過
[00:18:07.920 --> 00:18:09.200]  我相信耶穌
[00:18:09.200 --> 00:18:12.720]  因為聖誕節復活節都慶祝他的降生來復活
[00:18:12.720 --> 00:18:13.520]  我相信耶穌
[00:18:13.520 --> 00:18:15.920]  因為我們都回教會這樣
[00:18:15.920 --> 00:18:19.360]  但原來信心不單只是頭腦上的認知
[00:18:19.360 --> 00:18:21.760]  更加是透過你的行為要表達出來
[00:18:21.760 --> 00:18:25.360]  你不單止頭腦上相信耶穌是神的兒子
[00:18:25.360 --> 00:18:27.760]  相信祂道成肉身死而復活
[00:18:27.760 --> 00:18:30.400]  你更加要用你的生命去見證耶穌
[00:18:30.400 --> 00:18:32.080]  你的信心就是願意
[00:18:32.080 --> 00:18:34.640]  一生去信靠這位生命的主
[00:18:34.640 --> 00:18:36.800]  將你的生命交給祂
[00:18:36.800 --> 00:18:39.520]  因為我們不單止相信耶穌
[00:18:39.520 --> 00:18:41.120]  為我們釘上十字架
[00:18:41.120 --> 00:18:43.680]  我們更加願意用我們的信心
[00:18:43.680 --> 00:18:45.120]  不單止信這麼簡單
[00:18:45.120 --> 00:18:47.920]  要用我們的信心去信靠祂
[00:18:47.920 --> 00:18:50.960]  將你餘下的生命都交給耶穌
[00:18:50.960 --> 00:18:53.760]  你這樣信才是真正的信心
[00:18:53.760 --> 00:18:56.000]  你的信心去到哪裡呢?
[00:18:56.000 --> 00:18:57.760]  當你有這個信心的時候
[00:18:57.760 --> 00:18:59.920]  其實你真是連死都不怕
[00:18:59.920 --> 00:19:00.720]  為什麼?
[00:19:00.720 --> 00:19:02.960]  因為我們相信耶穌已經死而復活
[00:19:02.960 --> 00:19:05.840]  我們信靠的人都一樣能夠勝過死亡
