
[00:00:00.000 --> 00:00:03.800]  (主席)我們今天繼續《羅馬書》
[00:02:15.600 --> 00:02:18.600]  你做猶太人也是要面對神的審判
[00:02:18.600 --> 00:02:20.600]  不過當保羅講到這裡
[00:02:20.600 --> 00:02:24.600]  可能有人會質問保羅
[00:02:24.600 --> 00:02:26.600]  你這樣講的時候
[00:02:26.600 --> 00:02:28.600]  就是說猶太人沒什麼好處
[00:02:28.600 --> 00:02:31.600]  舊約的人也沒什麼好處
[00:02:31.600 --> 00:02:35.600]  舊約的日約
[00:02:35.600 --> 00:02:36.600]  整個舊約
[00:02:36.600 --> 00:02:38.600]  摩西之約
[00:02:38.600 --> 00:02:40.600]  也沒什麼好處
[00:02:40.600 --> 00:02:42.600]  既然猶太人和其他人一樣的話
[00:02:42.600 --> 00:02:46.600]  神給摩西之約有什麼用呢?
[00:02:46.600 --> 00:02:53.600]  是不是神和摩西之約都是浪費力氣呢?
[00:02:53.600 --> 00:02:55.600]  因為最後那些猶太人
[00:02:55.600 --> 00:02:57.600]  又是沒有掃到律法
[00:02:57.600 --> 00:02:59.600]  猶太人和阿邦人一樣
[00:02:59.600 --> 00:03:01.600]  保羅還知道
[00:03:01.600 --> 00:03:03.600]  如果有人這樣質問
[00:03:03.600 --> 00:03:05.600]  這是一個很嚴重的問題
[00:03:05.600 --> 00:03:10.600]  重點不是說猶太人的身份
[00:03:10.600 --> 00:03:11.600]  對保羅來說
[00:03:11.600 --> 00:03:15.600]  這裡是說神的信實問題
[00:03:15.600 --> 00:03:19.600]  所以第三章第三節說
[00:03:19.600 --> 00:03:23.600]  難道他們的信就廢掉神的信嗎?
[00:03:23.600 --> 00:03:25.600]  難道他們的不信
[00:03:25.600 --> 00:03:29.600]  他們不相信神就廢掉神的信嗎?
[00:03:29.600 --> 00:03:30.600]  當然這個信
[00:03:30.600 --> 00:03:36.600]  神的信就是指神的誠信
[00:03:36.600 --> 00:03:38.600]  這個信可以翻譯成
[00:03:38.600 --> 00:03:42.600]  難道神的誠信就被以色列人毀掉嗎?
[00:03:42.600 --> 00:03:45.600]  意思就是說
[00:03:45.600 --> 00:03:48.600]  當神和猶太人立約的時候
[00:03:48.600 --> 00:03:52.600]  神就說要揀選猶太人作為他的子民
[00:03:52.600 --> 00:03:55.600]  在萬民之中猶太人沒什麼特別
[00:03:55.600 --> 00:03:57.600]  不過神就因為按著他的恩典
[00:03:57.600 --> 00:04:00.600]  就揀選這些沒什麼特別的猶太人
[00:04:00.600 --> 00:04:02.600]  成為了他的子民
[00:04:02.600 --> 00:04:04.600]  於是他就很特別了
[00:04:04.600 --> 00:04:06.600]  因為他現在是神的子民
[00:04:06.600 --> 00:04:08.600]  他有神的律法
[00:04:08.600 --> 00:04:13.600]  所以如果有人這樣解釋保羅的話
[00:04:13.600 --> 00:04:15.600]  猶太人和其他人都沒有分別
[00:04:15.600 --> 00:04:17.600]  因為他一樣犯罪
[00:04:17.600 --> 00:04:18.600]  一樣面對神的審判
[00:04:18.600 --> 00:04:20.600]  猶太人沒好處
[00:04:20.600 --> 00:04:23.600]  舊約都是多餘的
[00:04:23.600 --> 00:04:25.600]  如果這樣說的話
[00:04:25.600 --> 00:04:28.600]  就好像否定了神的恩典
[00:04:28.600 --> 00:04:33.600]  好像說神要拯救猶太人是騙人的
[00:04:33.600 --> 00:04:34.600]  你明白嗎?
[00:04:34.600 --> 00:04:38.600]  所以保羅面對一個很大的張力
[00:04:38.600 --> 00:04:42.600]  其實這個邏輯上都沒辦法解決
[00:04:42.600 --> 00:04:46.600]  如果我說你是神的選民
[00:04:46.600 --> 00:04:49.600]  你很自然就會很容易覺得驕傲
[00:04:49.600 --> 00:04:51.600]  猶太人是這樣的
[00:04:51.600 --> 00:04:52.600]  其實我們現代人都是這樣的
[00:04:52.600 --> 00:04:54.600]  你很特別
[00:04:54.600 --> 00:04:56.600]  你是神的選民
[00:04:56.600 --> 00:04:58.600]  你和其他人有不同之處
[00:04:58.600 --> 00:05:00.600]  你很特別
[00:05:00.600 --> 00:05:02.600]  我們就很容易會驕傲
[00:05:02.600 --> 00:05:05.600]  有張卡片寫著神的選民
[00:05:05.600 --> 00:05:08.600]  周家鵬表示我有身份
[00:05:08.600 --> 00:05:10.600]  於是我就要告訴你
[00:05:10.600 --> 00:05:12.600]  其實你做神的選民
[00:05:12.600 --> 00:05:14.600]  沒什麼好處
[00:05:14.600 --> 00:05:16.600]  其實你做神的選民
[00:05:16.600 --> 00:05:18.600]  一樣神都會審判你的
[00:05:18.600 --> 00:05:21.600]  不要以為你不用面對神的審判
[00:05:21.600 --> 00:05:23.600]  不要以為神說你是選民
[00:05:23.600 --> 00:05:25.600]  你就做什麼都可以
[00:05:25.600 --> 00:05:27.600]  於是保羅又要罵你一頓死
[00:05:27.600 --> 00:05:29.600]  罵完你一頓死之後
[00:05:29.600 --> 00:05:31.600]  你就會覺得很自卑
[00:05:31.600 --> 00:05:33.600]  做神的選民都沒什麼好處
[00:05:33.600 --> 00:05:34.600]  那算了
[00:05:34.600 --> 00:05:36.600]  我把卡片還給神
[00:05:36.600 --> 00:05:38.600]  沒什麼好處
[00:05:38.600 --> 00:05:40.600]  告訴你有好處
[00:05:40.600 --> 00:05:41.600]  你就會驕傲
[00:05:41.600 --> 00:05:42.600]  告訴你沒好處
[00:05:42.600 --> 00:05:44.600]  你就不珍惜身份
[00:05:44.600 --> 00:05:46.600]  其實是兩難之間
[00:05:46.600 --> 00:05:48.600]  保羅在當中的答案
[00:05:48.600 --> 00:05:51.600]  其實是要強調神的信實問題
[00:05:51.600 --> 00:05:55.600]  其實這個和我們今天都有關係
[00:05:55.600 --> 00:05:58.600]  我上次和大家講到
[00:05:58.600 --> 00:06:02.600]  其實保羅講的猶太人
[00:06:02.600 --> 00:06:04.600]  即是我們今天講的基督徒
[00:06:04.600 --> 00:06:09.600]  第二章當年是對猶太人講
[00:06:09.600 --> 00:06:12.600]  其實第二章今天主要是對我們基督徒講
[00:06:12.600 --> 00:06:15.600]  我們基督徒都很容易會覺得
[00:06:15.600 --> 00:06:17.600]  我是基督徒
[00:06:17.600 --> 00:06:19.600]  我當然和旁邊那個不一樣
[00:06:19.600 --> 00:06:22.600]  起碼我知道十戒
[00:06:22.600 --> 00:06:26.600]  起碼那些壞事我不會做
[00:06:26.600 --> 00:06:29.600]  因為我們不做某些壞事是對的
[00:06:29.600 --> 00:06:31.600]  不做壞事是好的
[00:06:31.600 --> 00:06:33.600]  我們跟隨十戒是對的
[00:06:33.600 --> 00:06:36.600]  但是因為我們有時不做某些壞事
[00:06:36.600 --> 00:06:39.600]  我們就會覺得比旁邊那個人好
[00:06:39.600 --> 00:06:41.600]  那些人
[00:06:41.600 --> 00:06:42.600]  譬如他的例子
[00:06:42.600 --> 00:06:46.600]  有沒有聽過基督徒經常笑拜佛的人
[00:06:46.600 --> 00:06:48.600]  拜佛的人這麼無知
[00:06:48.600 --> 00:06:50.600]  好像以賽亞書那段經文
[00:06:50.600 --> 00:06:52.600]  找個泥公仔
[00:06:52.600 --> 00:06:53.600]  找堆泥做個公仔
[00:06:53.600 --> 00:06:56.600]  走去拜祂初一十五做這些
[00:06:56.600 --> 00:06:59.600]  我們基督徒就不是這麼傻瓜
[00:06:59.600 --> 00:07:02.600]  燒些衣紙給死人
[00:07:02.600 --> 00:07:04.600]  都不知道那些死人收不收到
[00:07:04.600 --> 00:07:07.600]  我們有時都會去
[00:07:07.600 --> 00:07:10.600]  因為我們所謂認識神的真理
[00:07:10.600 --> 00:07:12.600]  就覺得自己
[00:07:12.600 --> 00:07:15.600]  總之是有些事好過人
[00:07:15.600 --> 00:07:18.600]  所以有些人就會責我們
[00:07:18.600 --> 00:07:21.600]  保羅的例子就是責羅馬人
[00:07:21.600 --> 00:07:23.600]  不是羅馬人
[00:07:23.600 --> 00:07:25.600]  是責那些猶太人
[00:07:25.600 --> 00:07:29.600]  我們今天基督徒其實有時都面對人會責我們
[00:07:29.600 --> 00:07:31.600]  喂 你說你是基督徒
[00:07:31.600 --> 00:07:33.600]  你看那些基督徒多壞
[00:07:33.600 --> 00:07:38.600]  政府裏面很多高官都是基督徒
[00:07:38.600 --> 00:07:41.600]  那個姓陳的又是姓基督徒
[00:07:41.600 --> 00:07:43.600]  以前姓林的又叫基督徒
[00:07:43.600 --> 00:07:48.600]  現在有另一個姓林的做天主教徒
[00:07:48.600 --> 00:07:50.600]  總之都是基督徒
[00:07:50.600 --> 00:07:51.600]  你告訴那些高官
[00:07:51.600 --> 00:07:52.600]  這個又說是基督徒
[00:07:52.600 --> 00:07:54.600]  那個又說是基督徒
[00:07:54.600 --> 00:07:57.600]  做了這些事
[00:07:57.600 --> 00:08:00.600]  很多人都會質問我們
[00:08:00.600 --> 00:08:04.600]  面對質問又如何呢
[00:08:04.600 --> 00:08:08.600]  於是有些基督徒就很憤世嫉俗
[00:08:08.600 --> 00:08:12.600]  其實今天我剛剛去完忠臣新生
[00:08:12.600 --> 00:08:14.600]  又一個新的學年開始
[00:08:14.600 --> 00:08:16.600]  今天有些迎新的活動
[00:08:16.600 --> 00:08:20.600]  跟新進來的學生聊天
[00:08:20.600 --> 00:08:22.600]  他們都提過這件事
[00:08:22.600 --> 00:08:26.600]  公司裏面有些老闆
[00:08:26.600 --> 00:08:27.600]  有些僱員
[00:08:27.600 --> 00:08:31.600]  經常害怕別人知道他是基督徒
[00:08:31.600 --> 00:08:33.600]  放個十字架在書桌上
[00:08:33.600 --> 00:08:35.600]  胸口又掛個十字架
[00:08:35.600 --> 00:08:36.600]  如果是女孩子
[00:08:36.600 --> 00:08:39.600]  經常說話都感謝主
[00:08:39.600 --> 00:08:42.600]  三句不埋兩句感謝主
[00:08:42.600 --> 00:08:44.600]  通常那些人
[00:08:44.600 --> 00:08:48.600]  做事要麼僱員就做到一坨東西
[00:08:48.600 --> 00:08:51.600]  如果老闆就陰陰濕濕
[00:08:51.600 --> 00:08:52.600]  表面君子
[00:08:52.600 --> 00:08:53.600]  背後插你一刀那些
[00:08:53.600 --> 00:08:57.600]  就放個十字架在書桌上
[00:08:57.600 --> 00:09:02.600]  我們有時都會面對很多人會攻擊
[00:09:02.600 --> 00:09:05.600]  這個世界這麼多基督徒
[00:09:05.600 --> 00:09:06.600]  那怎樣呢
[00:09:06.600 --> 00:09:09.600]  講基督徒是騙人的嗎
[00:09:09.600 --> 00:09:13.600]  如果保羅面對今天這些人的攻擊
[00:09:13.600 --> 00:09:16.600]  其實他大概就會講第三章
[00:09:16.600 --> 00:09:18.600]  開始他講的東西
[00:09:18.600 --> 00:09:19.600]  即是說有不信
[00:09:19.600 --> 00:09:20.600]  第三節
[00:09:20.600 --> 00:09:25.600]  這又何妨難道他們的不信就廢除神的信嗎
[00:09:25.600 --> 00:09:26.600]  第四節
[00:09:26.600 --> 00:09:29.600]  斷乎不能不如說神是真實的
[00:09:29.600 --> 00:09:31.600]  人都是虛方的
[00:09:31.600 --> 00:09:32.600]  如經上所記
[00:09:32.600 --> 00:09:35.600]  你責備人的時候顯為公義
[00:09:35.600 --> 00:09:39.600]  被人議論的時候可以得審
[00:09:39.600 --> 00:09:42.600]  即是保羅今天可能面對這些攻擊
[00:09:42.600 --> 00:09:44.600]  說基督徒都這麼虛偽
[00:09:44.600 --> 00:09:46.600]  這個世界這麼多壞基督徒
[00:09:46.600 --> 00:09:49.600]  保羅的其中一個回應就會說
[00:09:49.600 --> 00:09:50.600]  是的
[00:09:50.600 --> 00:09:54.600]  這就正正證明我們需要神的恩典
[00:09:54.600 --> 00:09:55.600]  神是真實的
[00:09:55.600 --> 00:09:57.600]  人是虛方的
[00:09:57.600 --> 00:10:00.600]  這裡人指每個人
[00:10:00.600 --> 00:10:03.600]  原來基督徒都會做壞事
[00:10:03.600 --> 00:10:05.600]  對保羅來說
[00:10:05.600 --> 00:10:07.600]  這不代表基督徒是騙人
[00:10:07.600 --> 00:10:11.600]  代表其實每個人都會做錯事
[00:10:11.600 --> 00:10:13.600]  從福音的角度來說
[00:10:13.600 --> 00:10:15.600]  我們每個人都是罪人
[00:10:15.600 --> 00:10:17.600]  基督徒都是罪人
[00:10:17.600 --> 00:10:19.600]  基督徒做錯事
[00:10:19.600 --> 00:10:22.600]  做錯了就認錯
[00:10:22.600 --> 00:10:25.600]  重點不是我們一生不犯罪
[00:10:25.600 --> 00:10:27.600]  這是不可能的
[00:10:27.600 --> 00:10:29.600]  犯罪的時候肯認錯
[00:10:29.600 --> 00:10:30.600]  所以保羅說
[00:10:30.600 --> 00:10:31.600]  神是真實的
[00:10:31.600 --> 00:10:33.600]  人都是虛方的
[00:10:33.600 --> 00:10:35.600]  所以如果你是做了
[00:10:35.600 --> 00:10:37.600]  我相信大部分都是基督徒
[00:10:37.600 --> 00:10:39.600]  如果你做了壞事
[00:10:39.600 --> 00:10:41.600]  別人告訴你
[00:10:41.600 --> 00:10:44.600]  原來你做基督徒做成這樣
[00:10:44.600 --> 00:10:46.600]  你也不需要太內疚
[00:10:46.600 --> 00:10:48.600]  有些內疚是好的
[00:10:48.600 --> 00:10:49.600]  不需要太內疚
[00:10:49.600 --> 00:10:50.600]  不過你告訴別人
[00:10:50.600 --> 00:10:52.600]  是的,對不起
[00:10:52.600 --> 00:10:53.600]  我也是罪人
[00:10:53.600 --> 00:10:55.600]  所以我需要耶穌的恩典
[00:10:55.600 --> 00:10:57.600]  多謝你告訴我
[00:10:57.600 --> 00:10:58.600]  讓我再次體會
[00:10:58.600 --> 00:11:00.600]  為什麼我需要信耶穌
[00:11:00.600 --> 00:11:02.600]  你多謝他就可以了
[00:11:02.600 --> 00:11:04.600]  不過保羅也知道
[00:11:04.600 --> 00:11:06.600]  當你這樣回答
[00:11:06.600 --> 00:11:08.600]  是的,基督徒都會犯罪
[00:11:08.600 --> 00:11:10.600]  基督徒都會做一些不公義的事
[00:11:10.600 --> 00:11:13.600]  表示我們不過是個罪人
[00:11:13.600 --> 00:11:17.600]  於是有些人就會反駁
[00:11:17.600 --> 00:11:20.600]  接著去到第五節
[00:11:20.600 --> 00:11:25.600]  你且照著人的常話說
[00:11:25.600 --> 00:11:29.600]  和合本翻譯比較凹凸不平
[00:11:29.600 --> 00:11:31.600]  如果廣東話就可能說
[00:11:31.600 --> 00:11:34.600]  好像一般人這樣說
[00:11:34.600 --> 00:11:35.600]  第五節就這樣說
[00:11:35.600 --> 00:11:36.600]  一般人怎麼說
[00:11:36.600 --> 00:11:40.600]  我們不予顯出神的意內
[00:11:40.600 --> 00:11:43.600]  我們可以怎樣說呢
[00:11:43.600 --> 00:11:46.600]  神奮降路是他不義嗎
[00:11:46.600 --> 00:11:48.600]  斷乎不可
[00:11:48.600 --> 00:11:49.600]  若是這樣
[00:11:49.600 --> 00:11:52.600]  神怎麼能反叛世界呢
[00:11:52.600 --> 00:11:54.600]  第五第六節
[00:11:54.600 --> 00:11:56.600]  如果翻譯成今天的廣東話
[00:11:56.600 --> 00:11:58.600]  和今天的字景
[00:11:58.600 --> 00:12:00.600]  好吧,你們這些基督徒都會做壞事
[00:12:00.600 --> 00:12:03.600]  那就證明每個人都需要恩典
[00:12:03.600 --> 00:12:05.600]  如果你這樣說的時候
[00:12:05.600 --> 00:12:07.600]  那是不是我們做多些壞事
[00:12:07.600 --> 00:12:10.600]  更加顯明神的恩典偉大呢
[00:12:10.600 --> 00:12:13.600]  就連姓陳的政府官員
[00:12:13.600 --> 00:12:15.600]  他也是基督徒
[00:12:15.600 --> 00:12:19.600]  還要在卡片裡印行公義號聯文
[00:12:19.600 --> 00:12:20.600]  以前我聽說
[00:12:20.600 --> 00:12:22.600]  印在卡片裡
[00:12:22.600 --> 00:12:24.600]  這樣的人也是基督徒
[00:12:24.600 --> 00:12:26.600]  那就顯得神的恩典多偉大
[00:12:26.600 --> 00:12:29.600]  就連陳先生都可以做到基督徒
[00:12:29.600 --> 00:12:32.600]  所以你多壞都做到基督徒的
[00:12:32.600 --> 00:12:34.600]  如果這樣說的時候
[00:12:34.600 --> 00:12:35.600]  那些人就會說
[00:12:35.600 --> 00:12:37.600]  那是不是鼓勵
[00:12:37.600 --> 00:12:41.600]  總之做壞人其實是一件好事呢
[00:12:41.600 --> 00:12:43.600]  雷敬業信旨
[00:12:43.600 --> 00:12:45.600]  顯得神的偉大
[00:12:45.600 --> 00:12:48.600]  現在忽然間走了個陳大猷進來
[00:12:48.600 --> 00:12:49.600]  然後他開機關槍
[00:12:49.600 --> 00:12:51.600]  掃死你們一半的人
[00:12:51.600 --> 00:12:53.600]  五十個人
[00:12:53.600 --> 00:12:56.600]  然後那些人個個罵他
[00:12:56.600 --> 00:12:58.600]  然後個個罵他的時候
[00:12:58.600 --> 00:12:59.600]  他就說
[00:12:59.600 --> 00:13:00.600]  我現在信耶穌了
[00:13:00.600 --> 00:13:01.600]  知道是罪人了
[00:13:01.600 --> 00:13:02.600]  雖然我殺死五十個人
[00:13:02.600 --> 00:13:04.600]  不過我也上天堂的
[00:13:04.600 --> 00:13:06.600]  那神的恩典多偉大呢
[00:13:06.600 --> 00:13:08.600]  我救了一個殺了五十個人
[00:13:08.600 --> 00:13:10.600]  那是不是要多做些壞事
[00:13:10.600 --> 00:13:13.600]  去顯明神的恩典更加偉大呢
[00:13:13.600 --> 00:13:15.600]  保羅基本上去到這裡
[00:13:15.600 --> 00:13:17.600]  就不是給一個邏輯的答案
[00:13:17.600 --> 00:13:20.600]  就給一個封住他嘴巴的答案
[00:13:20.600 --> 00:13:21.600]  第六節
[00:13:21.600 --> 00:13:22.600]  斷乎不可
[00:13:22.600 --> 00:13:25.600]  若是這樣神怎能審判世界呢
[00:13:25.600 --> 00:13:28.600]  如果一個神是要藉著人的醜惡
[00:13:28.600 --> 00:13:30.600]  才顯出他的恩典
[00:13:30.600 --> 00:13:33.600]  那哪裡是一個公義的神呢
[00:13:33.600 --> 00:13:35.600]  若神是真實的
[00:13:35.600 --> 00:13:37.600]  因我的虛方而發出他的榮耀
[00:13:37.600 --> 00:13:39.600]  為什麼還要受審判呢
[00:13:39.600 --> 00:13:40.600]  好像罪人一樣
[00:13:40.600 --> 00:13:44.600]  為什麼不洩我們可以以惡以成善呢
[00:13:44.600 --> 00:13:47.600]  可以作惡以成善呢
[00:13:47.600 --> 00:13:50.600]  做壞事顯得神的恩典更加偉大
[00:13:50.600 --> 00:13:52.600]  為什麼不做呢
[00:13:52.600 --> 00:13:55.600]  保羅最後就沒有一個邏輯的答案
[00:13:55.600 --> 00:13:57.600]  他只是第八節結論的時候
[00:13:57.600 --> 00:14:01.600]  「這是誹謗我們的人說我們有這話
[00:14:01.600 --> 00:14:05.600]  這等人士定罪是該當的」
[00:14:05.600 --> 00:14:07.600]  如果有人就說
[00:14:07.600 --> 00:14:09.600]  這班基督徒經常說我們是罪人
[00:14:09.600 --> 00:14:12.600]  不過罪越大就要顯出神的恩典
[00:14:12.600 --> 00:14:14.600]  犯多些罪顯出神更大的恩典
[00:14:14.600 --> 00:14:15.600]  保羅就說
[00:14:15.600 --> 00:14:18.600]  這些人說這些話是該死的
[00:14:18.600 --> 00:14:20.600]  但是他說錯了什麼呢
[00:14:20.600 --> 00:14:22.600]  保羅就沒有詳細回答
[00:14:22.600 --> 00:14:24.600]  不過保羅其實
[00:14:24.600 --> 00:14:27.600]  如果你看第九到第二十節
[00:14:27.600 --> 00:14:28.600]  不詳細說
[00:14:28.600 --> 00:14:30.600]  保羅其實強調一件事
[00:14:30.600 --> 00:14:31.600]  就是說
[00:14:31.600 --> 00:14:33.600]  講完第一章第二章
[00:14:33.600 --> 00:14:35.600]  他總之強調一件事
[00:14:35.600 --> 00:14:37.600]  我們每個人都是罪人
[00:14:37.600 --> 00:14:38.600]  猶太人是罪人
[00:14:38.600 --> 00:14:41.600]  套用今天的處境
[00:14:41.600 --> 00:14:44.600]  我們就會說基督徒都是罪人
[00:14:44.600 --> 00:14:46.600]  第十節那裡說
[00:14:46.600 --> 00:14:48.600]  就如經上所記
[00:14:48.600 --> 00:14:51.600]  沒有二人連一個也沒有
[00:14:51.600 --> 00:14:53.600]  我們基督徒都是罪人
[00:14:53.600 --> 00:14:56.600]  神學院老師都是罪人
[00:14:56.600 --> 00:14:57.600]  沒有明白的
[00:14:57.600 --> 00:14:59.600]  沒有尋求神的
[00:14:59.600 --> 00:15:02.600]  保羅用很強的字眼
[00:15:02.600 --> 00:15:04.600]  沒有一個人
[00:15:04.600 --> 00:15:07.600]  連神學院老師牧師都不是明白的
[00:15:07.600 --> 00:15:09.600]  都不是尋求神的
[00:15:09.600 --> 00:15:10.600]  當然保羅這裡
[00:15:10.600 --> 00:15:13.600]  用一些猶太人的hyperbole
[00:15:13.600 --> 00:15:15.600]  一些比較誇張手法
[00:15:15.600 --> 00:15:17.600]  保羅當然這個世界上
[00:15:17.600 --> 00:15:19.600]  是會有人真的去尋求神
[00:15:19.600 --> 00:15:20.600]  不過保羅強調
[00:15:20.600 --> 00:15:23.600]  任何一個人尋求神裡面
[00:15:23.600 --> 00:15:25.600]  都帶著一些無知的
[00:15:25.600 --> 00:15:26.600]  愛神之中
[00:15:26.600 --> 00:15:28.600]  都帶著一些不專心的地方
[00:15:28.600 --> 00:15:31.600]  所以從神的完美來說
[00:15:31.600 --> 00:15:33.600]  是沒有人明白神的
[00:15:33.600 --> 00:15:36.600]  誰能夠真的明白神的心意呢
[00:15:36.600 --> 00:15:37.600]  我們這些神學院老師
[00:15:37.600 --> 00:15:39.600]  都是猜一猜的
[00:15:39.600 --> 00:15:41.600]  我們盡我們所力
[00:15:41.600 --> 00:15:43.600]  但是離開神的標準都很遠的
[00:15:43.600 --> 00:15:44.600]  第十二節
[00:15:44.600 --> 00:15:46.600]  都是偏遠正路
[00:15:46.600 --> 00:15:48.600]  一同變為沒用的
[00:15:48.600 --> 00:15:50.600]  接著十三節開始
[00:15:50.600 --> 00:15:52.600]  一大堆罵人的說話
[00:15:52.600 --> 00:15:55.600]  又舌頭又嘴唇有毒氣
[00:15:55.600 --> 00:15:57.600]  滿口都是咒罵苦毒
[00:15:57.600 --> 00:15:59.600]  流人血的他們的腳飛跑
[00:15:59.600 --> 00:16:05.600]  所經過的路更是行殘害暴虐的事
[00:16:05.600 --> 00:16:07.600]  基本上你看到保羅
[00:16:07.600 --> 00:16:08.600]  其實保羅那裡
[00:16:08.600 --> 00:16:10.600]  引用一些舊約的經文
[00:16:10.600 --> 00:16:12.600]  由嘴一直罵到腳
[00:16:12.600 --> 00:16:15.600]  由頭罵到腳
[00:16:15.600 --> 00:16:16.600]  總之保羅的結論
[00:16:16.600 --> 00:16:19.600]  就是這個世界上沒有一個好人
[00:16:19.600 --> 00:16:21.600]  最後二十節
[00:16:21.600 --> 00:16:23.600]  就是我們今天之前的一節
[00:16:23.600 --> 00:16:25.600]  凡有血氣的
[00:16:25.600 --> 00:16:27.600]  沒有一個是因律法
[00:16:27.600 --> 00:16:30.600]  能夠在神面前稱義的
[00:16:30.600 --> 00:16:33.600]  因為律法本是叫人知罪
[00:16:33.600 --> 00:16:35.600]  總結一件事
[00:16:35.600 --> 00:16:37.600]  就是保羅要我們知道
[00:16:37.600 --> 00:16:39.600]  個個都是罪人
[00:16:39.600 --> 00:16:41.600]  你信了主多久都好
[00:16:41.600 --> 00:16:42.600]  都是一個罪人
[00:16:42.600 --> 00:16:44.600]  這一點我想
[00:16:44.600 --> 00:16:46.600]  希望大家真的明白
[00:16:46.600 --> 00:16:48.600]  這個保羅強調
[00:16:48.600 --> 00:16:49.600]  我們恩信稱義
[00:16:49.600 --> 00:16:50.600]  大家這個名
[00:16:50.600 --> 00:16:52.600]  這個教義大家都可能聽過
[00:16:52.600 --> 00:16:54.600]  大家可能都認同
[00:16:54.600 --> 00:16:56.600]  不過到保羅來說
[00:16:56.600 --> 00:16:58.600]  如果你真的在心底裏
[00:16:58.600 --> 00:17:00.600]  相信恩信稱義的話
[00:17:00.600 --> 00:17:02.600]  保羅強調我們應該是
[00:17:02.600 --> 00:17:05.600]  世界上最謙卑的人
[00:17:05.600 --> 00:17:06.600]  因為我們知道
[00:17:06.600 --> 00:17:10.600]  我們如果能夠跟人有些不同
[00:17:10.600 --> 00:17:12.600]  做到一些好行為出來
[00:17:12.600 --> 00:17:15.600]  這個完全都是出於神的恩典
