
[00:00:00.000 --> 00:00:04.560]  各位弟兄姊妹、朋友們,早安!
[00:07:09.440 --> 00:07:12.240]  常常會有很特別的消息
[00:07:12.240 --> 00:07:14.320]  甚至於它用的字
[00:07:14.320 --> 00:07:17.760]  不是我們平常說話的口氣
[00:07:17.760 --> 00:07:20.240]  音調或者說話的方式
[00:07:20.240 --> 00:07:22.320]  或者用的字眼
[00:07:22.320 --> 00:07:25.680]  而且它是很自然的
[00:07:25.680 --> 00:07:27.920]  你會有反應不同
[00:07:27.920 --> 00:07:32.480]  所以哥林多後詩四章八到九節
[00:07:32.480 --> 00:07:35.440]  當我們四面受敵的時候
[00:07:35.440 --> 00:07:38.560]  我們會說我們慘了
[00:07:38.560 --> 00:07:41.040]  但是聖靈卻跟我們說
[00:07:41.040 --> 00:07:43.120]  你必不被困住
[00:07:43.120 --> 00:07:44.240]  是吧
[00:07:44.240 --> 00:07:47.040]  當你心裡作難的時候
[00:07:47.040 --> 00:07:48.080]  你可能會說
[00:07:48.080 --> 00:07:50.000]  哎呀我沒指望
[00:07:50.000 --> 00:07:53.120]  但是聖靈卻要跟你說
[00:07:53.120 --> 00:07:56.000]  你不會失望
[00:07:56.000 --> 00:07:58.240]  當我們遭了逼迫的時候
[00:07:58.240 --> 00:07:59.760]  你可能會說
[00:07:59.760 --> 00:08:01.680]  我們被遺棄了
[00:08:01.680 --> 00:08:04.400]  但是聖靈卻要跟我們說
[00:08:04.400 --> 00:08:06.560]  你必不被丟棄了
[00:08:06.560 --> 00:08:08.320]  當我們被打倒了
[00:08:08.320 --> 00:08:09.840]  你說我死定了
[00:08:09.840 --> 00:08:11.200]  聖靈卻要跟你說
[00:08:11.200 --> 00:08:13.600]  你必不致死亡
[00:08:13.600 --> 00:08:15.840]  這是千真萬確
[00:08:15.840 --> 00:08:17.040]  一個一個字
[00:08:17.040 --> 00:08:20.000]  從聖經裡面出來的
[00:08:20.000 --> 00:08:22.640]  保羅受了這麼大的迫害
[00:08:22.640 --> 00:08:26.000]  但是聖靈卻跟他啟示
[00:08:26.000 --> 00:08:27.840]  卻向他說出
[00:08:27.840 --> 00:08:30.960]  不是我們人能夠想出來的話
[00:08:30.960 --> 00:08:32.880]  保羅他這一生受逼迫
[00:08:32.880 --> 00:08:34.240]  受迫害
[00:08:34.240 --> 00:08:35.440]  受鞭打
[00:08:35.440 --> 00:08:39.040]  甚至於最後還被砍頭
[00:08:39.040 --> 00:08:41.840]  但是聖靈在他生命中
[00:08:41.840 --> 00:08:43.760]  在在地帶領他
[00:08:43.760 --> 00:08:46.480]  所以保羅能夠四肢宣教
[00:08:46.480 --> 00:08:48.480]  他能夠走得下去
[00:08:48.480 --> 00:08:50.480]  這就是聖靈
[00:08:50.480 --> 00:08:52.560]  他讓我們感受到
[00:08:52.560 --> 00:08:54.320]  我們有神的同在
[00:08:54.320 --> 00:08:56.640]  我們有神的能力在我們身上
[00:08:56.640 --> 00:08:57.920]  他能夠感覺到
[00:08:57.920 --> 00:08:59.760]  我們裡面有平安
[00:08:59.760 --> 00:09:00.640]  Hallelujah
[00:09:00.640 --> 00:09:03.520]  所以聖靈安慰、鼓勵、勸勉
[00:09:03.520 --> 00:09:05.120]  造就我們的話
[00:09:05.120 --> 00:09:07.440]  會使我們煥然一新
[00:09:07.440 --> 00:09:09.600]  會使我們重新得力
[00:09:09.600 --> 00:09:12.000]  如銀展翅上的
[00:09:12.000 --> 00:09:15.040]  不管你今天的處境如何
[00:09:15.040 --> 00:09:17.920]  神將有我們生命的答案
[00:09:17.920 --> 00:09:20.880]  神握有我們明天
[00:09:20.880 --> 00:09:23.600]  神會帶領我們走路
[00:09:23.600 --> 00:09:25.440]  聖靈是Comforter
[00:09:25.440 --> 00:09:27.280]  祂是安慰我們的神
[00:09:27.280 --> 00:09:29.040]  聖靈是Counselor
[00:09:29.040 --> 00:09:31.360]  祂是輔助我們的神
[00:09:31.360 --> 00:09:32.880]  聖靈是Helper
[00:09:32.880 --> 00:09:34.800]  祂是幫助我們的神
[00:09:34.800 --> 00:09:36.240]  所以我們身體有病痛
[00:09:36.240 --> 00:09:37.600]  我們心裡面難
[00:09:37.600 --> 00:09:38.960]  我們遭逼迫
[00:09:38.960 --> 00:09:40.640]  我們以為我們死定了
[00:09:40.640 --> 00:09:43.520]  我們走路走到了絕境的時候
[00:09:43.520 --> 00:09:47.120]  聖靈全要用那聲音
[00:09:47.120 --> 00:09:50.080]  再一次讓我們來聆聽
[00:09:50.080 --> 00:09:54.240]  聽到祂安慰我們的話
[00:09:54.240 --> 00:09:56.560]  所以我們要學習
[00:09:56.560 --> 00:09:59.120]  聆聽聖靈的啟示
[00:09:59.120 --> 00:10:01.680]  要怎麼做呢 怎麼學習呢
[00:10:01.680 --> 00:10:04.240]  好 第一我們要記得讀經
[00:10:04.240 --> 00:10:05.920]  我們讀聖經
[00:10:05.920 --> 00:10:08.400]  你要看字裡行間
[00:10:08.400 --> 00:10:12.160]  有什麼聖靈啟示我們的話
[00:10:12.160 --> 00:10:14.480]  我自己不只一次我說過
[00:10:14.480 --> 00:10:16.560]  我在Healing Room Ministry
[00:10:16.560 --> 00:10:18.960]  為人禱告的時候
[00:10:18.960 --> 00:10:21.360]  大家都知道我最喜歡
[00:10:21.360 --> 00:10:23.520]  就是用聖經的話
[00:10:23.520 --> 00:10:25.440]  來安慰你
[00:10:25.440 --> 00:10:27.280]  或者是用聖經的話
[00:10:27.280 --> 00:10:30.240]  來說出醫治你的話
[00:10:30.240 --> 00:10:32.720]  所以有一次我在那邊看聖經
[00:10:32.720 --> 00:10:34.720]  看到聖經上面說
[00:10:34.720 --> 00:10:38.480]  說你不要按照你的聰明才智
[00:10:38.480 --> 00:10:40.000]  你是要按照神
[00:10:40.000 --> 00:10:42.400]  你要以初熟的產物
[00:10:42.400 --> 00:10:44.560]  來尊榮我們的神
[00:10:44.560 --> 00:10:46.320]  你不要用你自己的方法
[00:10:46.320 --> 00:10:48.400]  按照你的力量等等
[00:10:48.400 --> 00:10:49.840]  所以我看到這邊的時候
[00:10:49.840 --> 00:10:52.720]  忽然間我們的Healing Room Director
[00:10:52.720 --> 00:10:54.640]  就說Andy
[00:10:54.640 --> 00:10:57.120]  你為這個婦人禱告
[00:10:57.120 --> 00:10:58.800]  所以我就為她禱告
[00:10:58.800 --> 00:11:00.560]  她就給我一張紙頭
[00:11:00.560 --> 00:11:02.560]  這個婦人她寫
[00:11:02.560 --> 00:11:05.120]  她要什麼為她禱告
[00:11:05.120 --> 00:11:09.520]  這婦人很端莊榮淑的樣子
[00:11:09.520 --> 00:11:10.960]  榮華的樣子
[00:11:10.960 --> 00:11:13.360]  那麼年紀大概五六十歲
[00:11:13.360 --> 00:11:14.880]  然後她上面禱告四項
[00:11:14.880 --> 00:11:17.840]  她也沒說要禱告什麼
[00:11:17.840 --> 00:11:18.800]  我就憑著信心
[00:11:18.800 --> 00:11:20.160]  奉主耶穌基督的名
[00:11:20.160 --> 00:11:22.160]  我就把我剛才看的這對話
[00:11:22.160 --> 00:11:23.600]  唸給她聽
[00:11:23.600 --> 00:11:26.080]  我說你要用初熟的土產
[00:11:26.080 --> 00:11:27.680]  來尊榮你的神
[00:11:27.680 --> 00:11:30.000]  你不要硬仗著你的力量
[00:11:30.000 --> 00:11:32.800]  照你自己的方法等等
[00:11:32.800 --> 00:11:35.600]  她一下子痛哭流涕
[00:11:35.600 --> 00:11:38.240]  她說你真講到我心裡
[00:11:38.240 --> 00:11:40.080]  她說我雖然看起來蠻好
[00:11:40.080 --> 00:11:42.560]  但是我一家都受害
[00:11:42.560 --> 00:11:44.240]  她說我在家裡面
[00:11:44.240 --> 00:11:47.200]  是全家都是掌控在我的手上
[00:11:47.200 --> 00:11:48.880]  沒有人不敢不聽我的
[00:11:48.880 --> 00:11:50.720]  我們全家人都怕我
[00:11:50.720 --> 00:11:52.160]  甚至於我信基督
[00:11:52.160 --> 00:11:54.240]  他們沒有一個人要信耶穌了
[00:11:54.240 --> 00:11:56.080]  就是因為我
[00:11:56.080 --> 00:11:57.920]  她說我自己還有許多的問題
[00:11:57.920 --> 00:11:59.200]  我酗酒
[00:11:59.200 --> 00:12:00.640]  我用毒品
[00:12:00.640 --> 00:12:02.560]  我害了我全家
[00:12:02.560 --> 00:12:05.040]  哇痛哭流涕
[00:12:05.040 --> 00:12:07.440]  再一次我用神話安慰她
[00:12:07.440 --> 00:12:09.680]  讓她得到了許多的鼓勵
[00:12:09.680 --> 00:12:11.200]  所以我們用讀經
[00:12:11.200 --> 00:12:12.960]  能夠看到智力行間
[00:12:12.960 --> 00:12:15.040]  有什麼給我們的啟示
[00:12:15.040 --> 00:12:16.880]  當然我不贊成
[00:12:16.880 --> 00:12:18.320]  我不建議你
[00:12:18.320 --> 00:12:19.200]  就好像有的人說
[00:12:19.200 --> 00:12:21.200]  把聖經一翻手就一紙
[00:12:21.200 --> 00:12:22.320]  對不對
[00:12:22.320 --> 00:12:23.600]  上次有人說
[00:12:23.600 --> 00:12:24.880]  聖經一翻手就一紙
[00:12:24.880 --> 00:12:26.400]  就講到說
[00:12:26.400 --> 00:12:27.600]  猶大出去上吊了
[00:12:27.600 --> 00:12:28.800]  不是不是不是
[00:12:28.800 --> 00:12:30.560]  又再一翻又再一紙
[00:12:30.560 --> 00:12:31.600]  所以聖經上面說
[00:12:31.600 --> 00:12:33.360]  你就照著去行吧
[00:12:33.360 --> 00:12:34.960]  不是這樣
[00:12:34.960 --> 00:12:36.080]  乃是說
[00:12:36.080 --> 00:12:37.440]  那個話
[00:12:37.440 --> 00:12:38.560]  當你看到聖經
[00:12:38.560 --> 00:12:39.920]  當你讀的時候
[00:12:39.920 --> 00:12:42.000]  智力行間那個跳起來
[00:12:42.000 --> 00:12:43.360]  特別感動你
[00:12:43.360 --> 00:12:44.880]  就是那個話
[00:12:44.880 --> 00:12:47.200]  而且你要再三的驗證
[00:12:47.200 --> 00:12:48.480]  第二
[00:12:48.480 --> 00:12:49.760]  你要藉著禱告
[00:12:49.760 --> 00:12:53.280]  來學習聆聽聖靈的啟示
[00:12:53.280 --> 00:12:55.040]  我常常講禱告
[00:12:55.040 --> 00:12:56.800]  是雙向
[00:12:56.800 --> 00:12:58.320]  Bidirectional
[00:12:58.320 --> 00:12:59.680]  不是單向
[00:12:59.680 --> 00:13:01.600]  禱告不是說神啊
[00:13:01.600 --> 00:13:02.640]  讚美你
[00:13:02.640 --> 00:13:03.360]  感謝你
[00:13:03.360 --> 00:13:04.320]  求你給我這個
[00:13:04.320 --> 00:13:05.600]  求你幫助我這個
[00:13:05.600 --> 00:13:06.880]  求你醫治我病痛
[00:13:06.880 --> 00:13:08.480]  禱告奉主耶穌基督的名
[00:13:08.480 --> 00:13:09.760]  Amen
[00:13:09.760 --> 00:13:10.400]  就完了
[00:13:10.400 --> 00:13:11.360]  就走了
[00:13:11.360 --> 00:13:12.640]  禱告是雙向
[00:13:12.640 --> 00:13:15.040]  你還要聽神怎麼跟你講
[00:13:15.040 --> 00:13:17.680]  就是聆聽聖靈的聲音
[00:13:17.680 --> 00:13:19.840]  神可能跟你講 孩子啊
[00:13:19.840 --> 00:13:22.240]  你要這一萬塊幹什麼
[00:13:22.240 --> 00:13:24.480]  我上次才給了你一萬塊
[00:13:24.480 --> 00:13:25.680]  你放在銀行裡面
[00:13:25.680 --> 00:13:27.440]  到現在還沒動過呢
[00:13:27.440 --> 00:13:28.400]  是不是
[00:13:28.400 --> 00:13:29.920]  神也要跟你講話
[00:13:29.920 --> 00:13:31.040]  所以你藉著禱告
[00:13:31.040 --> 00:13:32.640]  你向祂祈求
[00:13:32.640 --> 00:13:33.520]  你藉著禱告
[00:13:33.520 --> 00:13:35.120]  你要聆聽神的聲音
[00:13:35.120 --> 00:13:36.720]  聆聽聖靈的聲音
[00:13:36.720 --> 00:13:37.840]  當然
[00:13:37.840 --> 00:13:40.160]  我們也要藉著聚會
[00:13:40.160 --> 00:13:42.800]  說不定我今天講
[00:13:42.800 --> 00:13:45.520]  就正好有一句話
[00:13:45.520 --> 00:13:47.760]  就給你帶來你的答案
[00:13:47.760 --> 00:13:49.520]  說不定我今天講
[00:13:49.520 --> 00:13:52.320]  就是有聖靈的啟示
[00:13:52.320 --> 00:13:53.760]  就領導你了
[00:13:53.760 --> 00:13:55.760]  所以我們也要聚會
[00:13:55.760 --> 00:13:57.360]  甚至於我們傳講
[00:13:57.360 --> 00:13:58.560]  我們領受
[00:13:58.560 --> 00:14:00.000]  因為有的時候
[00:14:00.000 --> 00:14:04.240]  聖靈也藉著你向人講話
[00:14:04.240 --> 00:14:05.760]  所以我們學習
[00:14:05.760 --> 00:14:07.760]  我們要學習聚會
[00:14:07.760 --> 00:14:09.280]  還有我們服事的時候
[00:14:09.280 --> 00:14:11.920]  我們要邊做邊聽
[00:14:11.920 --> 00:14:13.760]  實做實聽
[00:14:13.760 --> 00:14:16.400]  看看聖靈要跟我們怎麼講
[00:14:16.400 --> 00:14:18.080]  看看我們在服事上面
[00:14:18.080 --> 00:14:20.400]  聖靈有什麼帶領沒有
[00:14:20.400 --> 00:14:22.240]  我常常喜歡講說
[00:14:22.240 --> 00:14:23.440]  我們服事
[00:14:23.440 --> 00:14:27.360]  我們是藉著聖靈的力量
[00:14:27.360 --> 00:14:29.840]  我們要心甘樂意地服事
[00:14:29.840 --> 00:14:32.640]  如果我們不能夠心甘樂意地服事
[00:14:32.640 --> 00:14:34.080]  那麼很快的
[00:14:34.080 --> 00:14:35.840]  我們就會英文說叫做
[00:14:35.840 --> 00:14:37.360]  Burn out
[00:14:37.360 --> 00:14:38.880]  你就燒盡
[00:14:38.880 --> 00:14:40.720]  你就再服事不下去了
[00:14:40.720 --> 00:14:43.360]  因為你沒有喜樂
[00:14:43.360 --> 00:14:46.320]  因為你沒有心甘樂意地服事
[00:14:46.320 --> 00:14:48.800]  我自己真的感覺到
[00:14:48.800 --> 00:14:51.200]  有的時候我服事也是非常的累
[00:14:51.200 --> 00:14:52.560]  非常的苦悶
[00:14:52.560 --> 00:14:54.400]  受了許多的傷害
[00:14:54.400 --> 00:14:56.480]  或者心裡面很腿上
[00:14:56.480 --> 00:14:58.720]  但是當我來到神的面前
[00:14:58.720 --> 00:15:00.480]  我向神來禱告
[00:15:00.480 --> 00:15:02.560]  求祂給我力量
[00:15:02.560 --> 00:15:05.120]  聖靈就完完全全地把我翻新了
[00:15:05.120 --> 00:15:06.720]  再一次來
[00:15:06.720 --> 00:15:08.560]  為祂走更遠的路
[00:15:08.560 --> 00:15:10.000]  感謝神讚美神
[00:15:10.000 --> 00:15:12.800]  還有我們要藉著大自然的啟示
[00:15:12.800 --> 00:15:14.240]  還有我們的良知
[00:15:14.240 --> 00:15:15.600]  我們心裡面的良知
[00:15:15.600 --> 00:15:18.560]  你可以聽到聖靈的聲音
[00:15:18.560 --> 00:15:20.880]  Hallelujah 讚美神
[00:15:20.880 --> 00:15:24.320]  希伯來書五章十四節它說
[00:15:24.320 --> 00:15:27.760]  藉著聆聽學習聖靈的啟示
[00:15:27.760 --> 00:15:31.280]  能夠讓我們分辨好歹
[00:15:31.280 --> 00:15:35.040]  所以神時時刻刻向你說話
[00:15:35.040 --> 00:15:39.040]  所以我們要領受那個字句
[00:15:39.040 --> 00:15:43.200]  我們要領受辨認祂的聲音
[00:15:43.200 --> 00:15:46.720]  否則你就會讓你自己的雜音
[00:15:46.720 --> 00:15:48.400]  或世界的雜音
[00:15:48.400 --> 00:15:51.520]  就佔據你的心而混淆了
[00:15:51.520 --> 00:15:53.200]  即使神對你說什麼
[00:15:53.200 --> 00:15:54.800]  聖靈對你說什麼
[00:15:54.800 --> 00:15:56.480]  你也渾然不知了
[00:15:56.480 --> 00:15:59.040]  茫然不知了
[00:15:59.040 --> 00:16:01.280]  師母有一次在外面辦事
[00:16:01.280 --> 00:16:03.520]  我們一般都是一起走的
[00:16:03.520 --> 00:16:05.440]  忽然間聖靈啟示她說
[00:16:05.440 --> 00:16:07.040]  你趕快回家
[00:16:07.040 --> 00:16:09.280]  丟下了所有事情
[00:16:09.280 --> 00:16:10.880]  趕快回家
[00:16:10.880 --> 00:16:15.840]  回到家裡面啥事沒有
[00:16:15.840 --> 00:16:17.280]  所以有的時候
[00:16:17.280 --> 00:16:20.080]  要真的學習聆聽聖靈的啟示
[00:16:20.080 --> 00:16:23.840]  當然有的時候寧可信其有
[00:16:23.840 --> 00:16:27.120]  當然你要查驗聖靈的
[00:16:27.120 --> 00:16:30.160]  祂啟示你祂向你說的話
[00:16:30.160 --> 00:16:32.720]  譬如說聖靈說叫你去殺什麼人
[00:16:32.720 --> 00:16:34.320]  那絕對不是真的
[00:16:34.320 --> 00:16:35.040]  對不對
[00:16:35.040 --> 00:16:36.640]  那違反聖經的原則
[00:16:36.640 --> 00:16:39.040]  所以很簡單就能夠分辨
[00:16:39.040 --> 00:16:41.600]  所以我們還要檢驗
[00:16:41.600 --> 00:16:44.400]  原罕伊蘇四章一節說
[00:16:44.400 --> 00:16:48.000]  一切的靈你們不可都信
[00:16:48.000 --> 00:16:50.960]  總要實驗那些靈是出於神的不是
[00:16:50.960 --> 00:16:55.040]  因為世上有許多假先知已經出來了
[00:16:55.040 --> 00:16:58.880]  因此每當你有疑問的時候
[00:16:58.880 --> 00:17:03.280]  忽然間心裡面有了聖靈向你說話
