
[00:00:00.000 --> 00:00:03.000]  之前呢,不知道大家有沒有印象
[00:01:54.000 --> 00:01:58.000]  騙取了長子的祝福
[00:01:58.000 --> 00:02:01.000]  引起了他的哥哥耳掃的怨恨
[00:02:01.000 --> 00:02:05.000]  甚至心裏愁善,要將雅各殺死
[00:02:05.000 --> 00:02:07.000]  在這麼危急的情況下
[00:02:07.000 --> 00:02:10.000]  李伯嘉就急忙去吩咐雅各
[00:02:10.000 --> 00:02:16.000]  他要逃往哈蘭,去到他的舅父,他的哥哥
[00:02:16.000 --> 00:02:19.000]  即是他媽媽的哥哥拉班那裏
[00:02:19.000 --> 00:02:22.000]  這樣就開始了雅各他這二十年
[00:02:22.000 --> 00:02:26.000]  離鄉別井的一個逃命的生涯
[00:02:26.000 --> 00:02:31.000]  聖經亦都曾經記載,雅各是一個很文靜
[00:02:31.000 --> 00:02:35.000]  即時常都是一個住在帳棚裏面的人
[00:02:35.000 --> 00:02:40.000]  今日我們可以叫他一個宅男
[00:02:40.000 --> 00:02:43.000]  現在他卻要離開自己一個很熟悉的家園
[00:02:43.000 --> 00:02:45.000]  他的家鄉,一個地方
[00:02:45.000 --> 00:02:48.000]  向哈蘭那裏出發
[00:02:48.000 --> 00:02:50.000]  去到一個地方,因為太陽下山
[00:02:50.000 --> 00:02:55.000]  他就撿起一些石頭來躺在上面
[00:02:55.000 --> 00:02:58.000]  在那裏躺著就睡了
[00:02:58.000 --> 00:03:00.000]  在這個孤獨的時刻
[00:03:00.000 --> 00:03:04.000]  雅各是否在想些甚麼呢?
[00:03:04.000 --> 00:03:08.000]  會否難以入眠,或是在怨天尤人
[00:03:08.000 --> 00:03:11.000]  大家去代入一下這個角色去想的時候
[00:03:11.000 --> 00:03:13.000]  他可以怨很多人的
[00:03:13.000 --> 00:03:15.000]  他可以怨很多的東西
[00:03:15.000 --> 00:03:18.000]  他可以怨媽媽的疏擺
[00:03:18.000 --> 00:03:21.000]  因為整條橋,即是人有去鬼有去
[00:03:21.000 --> 00:03:26.000]  出這條橋,棄控祝福的,又是媽媽
[00:03:26.000 --> 00:03:28.000]  他可能還記得媽媽這樣跟他說
[00:03:28.000 --> 00:03:34.000]  阿兒,你要照著我的吩咐來做,聽我的話
[00:03:34.000 --> 00:03:38.000]  聖經藉著這兩個重複的字來強調
[00:03:38.000 --> 00:03:42.000]  你一定要聽我的話,你不聽我的話就死定了
[00:03:42.000 --> 00:03:45.000]  這個催逼的心是很顯然而然
[00:03:45.000 --> 00:03:52.000]  之後他又很周詳地安排整個行動
[00:03:52.000 --> 00:03:58.000]  教阿各去羊群架一隻很肥美的羊,為牠攀條的尾尾
[00:03:58.000 --> 00:04:00.000]  幫牠穿上耳掃的衣服
[00:04:00.000 --> 00:04:03.000]  用山羊皮包在阿各的手和頸上
[00:04:03.000 --> 00:04:06.000]  來假扮渾身有毛的耳掃
[00:04:06.000 --> 00:04:13.000]  阿各亦都曾經懷疑怕事敗,得不到祝福
[00:04:13.000 --> 00:04:15.000]  反而招致這個咒座
[00:04:15.000 --> 00:04:17.000]  而利伯加繼續慫恿他說
[00:04:17.000 --> 00:04:20.000]  阿兒,你招的咒座歸到我身上
[00:04:20.000 --> 00:04:24.000]  你只顧聽我的話,你聽我說就行了
[00:04:24.000 --> 00:04:27.000]  父親的祝福是領受了
[00:04:27.000 --> 00:04:31.000]  但樂方逃命的咒座亦都同時臨到
[00:04:31.000 --> 00:04:33.000]  可能他當時也很冷靜地想
[00:04:33.000 --> 00:04:37.000]  咒座不是去阿媽身上的嗎?
[00:04:37.000 --> 00:04:40.000]  為甚麼會去到我身上呢?
[00:04:40.000 --> 00:04:42.000]  更加諷刺的是
[00:04:42.000 --> 00:04:46.000]  這個逃命的吩咐又是出在媽媽的口中
[00:04:46.000 --> 00:04:52.000]  阿兒,你要聽我的話,起來逃往哈蘭我哥哥拉班那裡
[00:04:52.000 --> 00:04:56.000]  利伯加很疼他的兒子阿各
[00:04:56.000 --> 00:04:58.000]  為他設想安排好一切
[00:04:58.000 --> 00:05:02.000]  但這就是他無法計算的事
[00:05:02.000 --> 00:05:04.000]  他無法計算原來這個愛他
[00:05:04.000 --> 00:05:08.000]  變成了害了自己最疼的兒子
[00:05:08.000 --> 00:05:10.000]  阿剛在這個夜闌人靜的時候
[00:05:10.000 --> 00:05:14.000]  會不會很後悔聽了他媽媽的話呢?
[00:05:14.000 --> 00:05:18.000]  阿剛如果沒有將現在的苦放遷怒在他
[00:05:18.000 --> 00:05:20.000]  聖經沒有說到的
[00:05:20.000 --> 00:05:25.000]  如果他沒有將現在的苦放遷怒在愛他的母親的身上
[00:05:25.000 --> 00:05:30.000]  他大可以將這個遷怒放在另外一個人身上
[00:05:30.000 --> 00:05:32.000]  可能放在他的哥哥身上
[00:05:32.000 --> 00:05:35.000]  他可以遷怒他的哥哥火爆無情
[00:05:35.000 --> 00:05:39.000]  為了父親的祝福而殺害自己的孿生兄弟
[00:05:39.000 --> 00:05:47.000]  或者阿各可以繼續將怨恨延伸到父親身上
[00:05:47.000 --> 00:05:49.000]  他也可以怨父親
[00:05:49.000 --> 00:05:51.000]  為何父親那麼容易受擺佈
[00:05:51.000 --> 00:05:57.000]  未能清楚防範到媽媽的計謀和唆擺
[00:05:57.000 --> 00:06:01.000]  也未能在事發之後去平息
[00:06:01.000 --> 00:06:04.000]  擺平哥哥的怒氣
[00:06:04.000 --> 00:06:06.000]  去平息整件事
[00:06:06.000 --> 00:06:15.000]  無論如何最後他逃命去到一個夜闌人靜的空曠的地方
[00:06:15.000 --> 00:06:21.000]  在當中他可以自怨自艾抱怨為何自己做了這些事
[00:06:21.000 --> 00:06:25.000]  行差踏錯而朝上就坐
[00:06:25.000 --> 00:06:28.000]  或者在我們人生的旅途當中
[00:06:28.000 --> 00:06:33.000]  不難會遇到和阿各相似的挫敗或偏差
[00:06:33.000 --> 00:06:36.000]  我們會否就此而一蹋不振
[00:06:36.000 --> 00:06:40.000]  不斷埋怨埋怨埋怨
[00:06:40.000 --> 00:06:42.000]  在夜闌人靜思前想後
[00:06:42.000 --> 00:06:44.000]  或者遷怒他人
[00:06:44.000 --> 00:06:46.000]  或者自怨自艾
[00:06:46.000 --> 00:06:50.000]  喪失了一切奮鬥的志向和心智
[00:06:50.000 --> 00:06:55.000]  但在這個位置我們看到其實是一個轉捩點
[00:06:55.000 --> 00:06:59.000]  在當中聖經描述
[00:06:59.000 --> 00:07:03.000]  很重要的是在當中他和上帝相遇
[00:07:03.000 --> 00:07:08.000]  有一個時空互動的時間
[00:07:08.000 --> 00:07:12.000]  如何在阿各身上看到上帝的作為
[00:07:12.000 --> 00:07:17.000]  成為我們的一個尷尬和一個學習
[00:07:17.000 --> 00:07:20.000]  這次聖經很好看
[00:07:20.000 --> 00:07:27.000]  上帝的作為並不是在阿各或利伯加的預計之內
[00:07:27.000 --> 00:07:33.000]  可以說是遠超過他們預計之內的事情發生
[00:07:33.000 --> 00:07:38.000]  這次讓我班門弄斧
[00:07:38.000 --> 00:07:44.000]  借用一個人的理論
[00:07:44.000 --> 00:07:48.000]  有個人叫做亞當·格蘭特
[00:07:48.000 --> 00:07:50.000]  Adam Grant
[00:07:50.000 --> 00:07:52.000]  他寫了一本書叫做Give and Take
[00:07:52.000 --> 00:07:54.000]  就是給予與殺取
[00:07:54.000 --> 00:07:59.000]  其中他的理論和書的內容
[00:07:59.000 --> 00:08:04.000]  可以讓我們看到一些端倪
[00:08:04.000 --> 00:08:07.000]  套入在阿各的生平中
[00:08:07.000 --> 00:08:11.000]  讓我們有些提醒
[00:08:11.000 --> 00:08:13.000]  恕我這個行外人
[00:08:13.000 --> 00:08:15.000]  這個小學生
[00:08:15.000 --> 00:08:28.000]  不知是商業理論還是處事的理論
[00:08:28.000 --> 00:08:32.000]  作者亞當·格蘭特
[00:08:32.000 --> 00:08:35.000]  把人分為三種
[00:08:35.000 --> 00:08:39.000]  第一種叫做殺取者
[00:08:39.000 --> 00:08:41.000]  第二種是平衡者
[00:08:41.000 --> 00:08:44.000]  第三種是給予者
[00:08:44.000 --> 00:08:47.000]  把這三種簡單來看
[00:08:47.000 --> 00:08:49.000]  成為兩個極端
[00:08:49.000 --> 00:08:52.000]  就是殺取者和給予者
[00:08:52.000 --> 00:08:55.000]  很明顯阿各是一個殺取者
[00:08:55.000 --> 00:09:02.000]  殺取者是指我們跟其他人互動的過程中
[00:09:02.000 --> 00:09:07.000]  他試圖從別人身上獲取最多的利益
[00:09:07.000 --> 00:09:11.000]  盡可能在他身上刮到最多的好處
[00:09:11.000 --> 00:09:14.000]  這就是殺取者的本質
[00:09:14.000 --> 00:09:18.000]  而自己付出相對少
[00:09:18.000 --> 00:09:20.000]  或者不要付出
[00:09:20.000 --> 00:09:25.000]  他認為是實現目標最短最直接的途徑
[00:09:25.000 --> 00:09:28.000]  這是一個典型的殺取者的性格
[00:09:28.000 --> 00:09:30.000]  另外一個極端是
[00:09:30.000 --> 00:09:32.000]  我們會看到另外一類人
[00:09:32.000 --> 00:09:35.000]  我們將他們稱為給予者
[00:09:35.000 --> 00:09:41.000]  當中並不是只捐錢或做一些自願服務
[00:09:41.000 --> 00:09:46.000]  而是通過幫人提供一些意見
[00:09:46.000 --> 00:09:47.000]  提供一些諮詢
[00:09:47.000 --> 00:09:50.000]  或者是引薦一些熟人
[00:09:50.000 --> 00:09:53.000]  或者是分享他的知識
[00:09:53.000 --> 00:09:57.000]  或者是當中有的資源來跟你分享
[00:09:57.000 --> 00:09:59.000]  來幫助別人
[00:09:59.000 --> 00:10:02.000]  盡可能幫到其他人
[00:10:02.000 --> 00:10:05.000]  而在這個過程中
[00:10:05.000 --> 00:10:09.000]  他並不求任何的回報和收益
[00:10:09.000 --> 00:10:13.000]  這就是典型的給予者的性格
[00:10:13.000 --> 00:10:18.000]  而給予者亦很願意在人與人之間的互動中
[00:10:18.000 --> 00:10:22.000]  很主動去做付出的一方
[00:10:22.000 --> 00:10:30.000]  當然在社會上很少人是純粹的殺取者
[00:10:30.000 --> 00:10:32.000]  或者純粹的給予者
[00:10:32.000 --> 00:10:37.000]  而中間又衍生了一群人叫做平衡者
[00:10:37.000 --> 00:10:44.000]  試圖維持在殺取者和給予者之間的平衡
[00:10:44.000 --> 00:10:46.000]  即是說如果我幫你的話
[00:10:46.000 --> 00:10:50.000]  我都希望你某程度上幫我
[00:10:50.000 --> 00:10:54.000]  這就是平衡者的形態
[00:10:54.000 --> 00:10:59.000]  研究亦表明在工程和醫療的領域
[00:10:59.000 --> 00:11:05.000]  給予者通常有一個很奇怪的結果
[00:11:05.000 --> 00:11:09.000]  就是給予者在成功的高端還是低端
[00:11:09.000 --> 00:11:16.000]  突然之間你會覺得是低端
[00:11:16.000 --> 00:11:19.000]  那誰是在頂端呢?
[00:11:19.000 --> 00:11:22.000]  殺取者或者有人說平衡者
[00:11:22.000 --> 00:11:24.000]  是不是呢?
[00:11:24.000 --> 00:11:29.000]  事實上原來在低端給予者的比例是很高的
[00:11:29.000 --> 00:11:33.000]  因為他時常將人放在他的首位
[00:11:33.000 --> 00:11:36.000]  給予者時常去幫人
[00:11:36.000 --> 00:11:39.000]  幫到心疲力竭
[00:11:39.000 --> 00:11:41.000]  或者很多時候將自己
[00:11:41.000 --> 00:11:43.000]  甚至自己要做的事都先不做
[00:11:43.000 --> 00:11:45.000]  先去幫人
[00:11:45.000 --> 00:11:47.000]  或者是被殺取者利用
[00:11:47.000 --> 00:11:53.000]  所以在低端通常都是一群給予者
[00:11:53.000 --> 00:11:55.000]  而很多人都這樣說
[00:11:55.000 --> 00:12:00.000]  殺取者其實有多難升到頂端呢?
[00:12:00.000 --> 00:12:03.000]  因為殺取者通常都是過河拆橋
[00:12:03.000 --> 00:12:08.000]  即是拿完之後沒有了那個關係
[00:12:08.000 --> 00:12:10.000]  拿到盡頭沒有了那個關係
[00:12:10.000 --> 00:12:15.000]  所以有人說頂端的會不會是平衡者呢?
[00:12:15.000 --> 00:12:18.000]  他們比殺取者慷慨得多
[00:12:18.000 --> 00:12:21.000]  但同時間亦都保護了自身的利益
[00:12:21.000 --> 00:12:22.000]  會不會是平衡者呢?
[00:12:22.000 --> 00:12:24.000]  弟兄姊妹你怎樣選擇呢?
[00:12:24.000 --> 00:12:29.000]  但當這個研究再繼續追下去做的時候
[00:12:29.000 --> 00:12:30.000]  我們很驚訝發現
[00:12:30.000 --> 00:12:34.000]  原來事實並不是弟兄姊妹的想像
[00:12:34.000 --> 00:12:36.000]  或者預期這樣去發生
[00:12:36.000 --> 00:12:39.000]  實際上處於頂端的
[00:12:39.000 --> 00:12:42.000]  在他的行業處於頂端的
[00:12:42.000 --> 00:12:45.000]  仍然都是一群給予者
[00:12:45.000 --> 00:12:49.000]  在大多數成功的標準裏面
[00:12:49.000 --> 00:12:51.000]  在頂端和底端
[00:12:51.000 --> 00:12:55.000]  給予者的比例是相當之高
[00:12:55.000 --> 00:12:57.000]  為什麼呢?
[00:12:57.000 --> 00:13:00.000]  原來這些結果在一些銷售行業裏面
[00:13:00.000 --> 00:13:02.000]  得到了驗證
[00:13:02.000 --> 00:13:04.000]  業績最好的銷售員是那些
[00:13:04.000 --> 00:13:08.000]  將客戶利益放在第一位的人
[00:13:08.000 --> 00:13:09.000]  他們大部份的業績
[00:13:09.000 --> 00:13:13.000]  是來自於他們在他們客戶心裏面
[00:13:13.000 --> 00:13:17.000]  所建立的信任和信譽
[00:13:17.000 --> 00:13:18.000]  我們有時看廣告
[00:13:18.000 --> 00:13:20.000]  有些銷售員走過來幫你梳頭
[00:13:20.000 --> 00:13:22.000]  掉了錢包幫你收拾
[00:13:22.000 --> 00:13:24.000]  不經意地放回你的袋子裏
[00:13:24.000 --> 00:13:26.000]  這就是很典型的
[00:13:26.000 --> 00:13:28.000]  他們要做的事
[00:13:28.000 --> 00:13:30.000]  服侍到客戶
[00:13:30.000 --> 00:13:31.000]  來到他最好
[00:13:31.000 --> 00:13:33.000]  以及在這些過程裏面
[00:13:33.000 --> 00:13:35.000]  創造他們的聲譽
[00:13:35.000 --> 00:13:37.000]  或者建立他們的品牌
[00:13:37.000 --> 00:13:39.000]  在研究裏面有一個這樣的例子
[00:13:39.000 --> 00:13:43.000]  Peter是一個財務公司的顧問
[00:13:43.000 --> 00:13:46.000]  在他的工作裏面
[00:13:46.000 --> 00:13:49.000]  他是那種很竭盡全力
[00:13:49.000 --> 00:13:54.000]  去幫助他所見到的每一個人
[00:13:54.000 --> 00:13:58.000]  例如在研究顯示
[00:13:58.000 --> 00:14:02.000]  他會做一個面試的人
[00:14:02.000 --> 00:14:03.000]  面試完之後
[00:14:03.000 --> 00:14:04.000]  不是每個人都聘請
[00:14:04.000 --> 00:14:05.000]  只是聘請一個
[00:14:05.000 --> 00:14:09.000]  他會打電話給那些落選的人
[00:14:09.000 --> 00:14:11.000]  去跟他說
[00:14:11.000 --> 00:14:14.000]  溝通一下為甚麼
[00:14:14.000 --> 00:14:16.000]  你的結果是這樣
[00:14:16.000 --> 00:14:18.000]  有一些這樣的聯絡
[00:14:18.000 --> 00:14:20.000]  現在社會會不會這樣做
[00:14:20.000 --> 00:14:22.000]  不通知你就算了
[00:14:22.000 --> 00:14:23.000]  即是不聘請你
[00:14:23.000 --> 00:14:25.000]  你打來就告訴你
[00:14:25.000 --> 00:14:26.000]  不會主動打給你
[00:14:26.000 --> 00:14:28.000]  我不聘請你了
[00:14:28.000 --> 00:14:30.000]  但在這個過程裏面
[00:14:30.000 --> 00:14:33.000]  他會聯繫一些人
[00:14:33.000 --> 00:14:35.000]  這個研究顯示
[00:14:35.000 --> 00:14:37.000]  未必是我們現在
[00:14:37.000 --> 00:14:40.000]  在商業社會的一些操作
[00:14:40.000 --> 00:14:42.000]  不過有一次
[00:14:42.000 --> 00:14:44.000]  這個人Peter
[00:14:44.000 --> 00:14:46.000]  他幫人幫到惹上麻煩
[00:14:46.000 --> 00:14:48.000]  他有一個同事
[00:14:48.000 --> 00:14:50.000]  稱他做阿B
[00:14:50.000 --> 00:14:52.000]  阿B打算離開這個行業
[00:14:52.000 --> 00:14:54.000]  他需要有人盡快
[00:14:54.000 --> 00:14:57.000]  買走他的客戶資料
[00:14:57.000 --> 00:14:58.000]  接著Peter就說
[00:14:58.000 --> 00:15:00.000]  好我幫你買
[00:15:00.000 --> 00:15:02.000]  接著給了阿B
[00:15:02.000 --> 00:15:04.000]  大概一萬元的英鎊
[00:15:04.000 --> 00:15:07.000]  來解決他的燃眉之急
[00:15:07.000 --> 00:15:09.000]  然而幾個月之後
[00:15:09.000 --> 00:15:11.000]  Peter開始失去他的客戶
[00:15:11.000 --> 00:15:13.000]  他的客戶追查
[00:15:13.000 --> 00:15:17.000]  為什麼他的客戶失去了
[00:15:17.000 --> 00:15:19.000]  都是從前阿B
[00:15:19.000 --> 00:15:21.000]  在阿B手上買回來的
[00:15:21.000 --> 00:15:23.000]  即是那些客戶
[00:15:23.000 --> 00:15:25.000]  接著他做一些調查功課
[00:15:25.000 --> 00:15:27.000]  發現原來阿B又重新
[00:15:27.000 --> 00:15:30.000]  回到他的行業裏面去做
[00:15:30.000 --> 00:15:33.000]  阿B又拉回他自己的客戶
[00:15:33.000 --> 00:15:35.000]  回到他自己那一邊
[00:15:35.000 --> 00:15:37.000]  但是在這個過程裏面
[00:15:37.000 --> 00:15:39.000]  他沒有知會Peter的聲音
[00:15:39.000 --> 00:15:41.000]  也沒有給Peter
[00:15:41.000 --> 00:15:43.000]  一分錢的回報
[00:15:43.000 --> 00:15:46.000]  Peter因此而損失了一大筆的錢
[00:15:46.000 --> 00:15:48.000]  他這次是被一個
[00:15:48.000 --> 00:15:50.000]  殺取者利用了
[00:15:50.000 --> 00:15:52.000]  但是繼續再追下去
[00:15:52.000 --> 00:15:54.000]  跟他聊天的時候
[00:15:54.000 --> 00:15:56.000]  他會告訴你很奇怪
[00:15:56.000 --> 00:15:58.000]  我已經取得了很大的成功
[00:15:58.000 --> 00:16:00.000]  他在目前已經在經營一家
[00:16:00.000 --> 00:16:02.000]  金融融資的諮詢公司
[00:16:02.000 --> 00:16:05.000]  年資收入是超過七位的數字
[00:16:05.000 --> 00:16:07.000]  而他告訴你
[00:16:07.000 --> 00:16:09.000]  他取得成功的原因
[00:16:09.000 --> 00:16:11.000]  是因為他仍然是
[00:16:11.000 --> 00:16:13.000]  在做一個給予者
[00:16:13.000 --> 00:16:15.000]  在短期之內
[00:16:15.000 --> 00:16:17.000]  給予者可能會經常
[00:16:17.000 --> 00:16:19.000]  置自己在一個
[00:16:19.000 --> 00:16:21.000]  風險的當中
[00:16:21.000 --> 00:16:23.000]  但是從長遠來算
[00:16:23.000 --> 00:16:25.000]  他們是建立了一個很重要的資本
[00:16:25.000 --> 00:16:27.000]  在一個關係
[00:16:27.000 --> 00:16:29.000]  盤根錯節的世界裏面
[00:16:29.000 --> 00:16:31.000]  要取得成功
[00:16:31.000 --> 00:16:33.000]  是非常之重要的一件事情
[00:16:33.000 --> 00:16:35.000]  這個
[00:16:35.000 --> 00:16:37.000]  不是我們可能現代社會
[00:16:37.000 --> 00:16:39.000]  考取豪奪的社會
[00:16:39.000 --> 00:16:41.000]  的一個主流的思想
[00:16:41.000 --> 00:16:43.000]  在他的職業生涯裏面
[00:16:43.000 --> 00:16:45.000]  他有一次
[00:16:45.000 --> 00:16:47.000]  Peter要開車出去拜訪一個
[00:16:47.000 --> 00:16:49.000]  從事金融行業的
[00:16:49.000 --> 00:16:51.000]  就是廢金屬行業的客戶
[00:16:51.000 --> 00:16:53.000]  這個只是
[00:16:53.000 --> 00:16:55.000]  他們初步
[00:16:55.000 --> 00:16:57.000]  搜集的資料
[00:16:57.000 --> 00:16:59.000]  知道這個只是一個
[00:16:59.000 --> 00:17:01.000]  一文不值的一個小客戶
[00:17:01.000 --> 00:17:03.000]  Peter他的同事就跟他說
[00:17:03.000 --> 00:17:05.000]  不要煩
[00:17:05.000 --> 00:17:07.000]  跟一個這麼小的客戶
[00:17:07.000 --> 00:17:09.000]  去做生意
[00:17:09.000 --> 00:17:11.000]  根本就是浪費時間
[00:17:11.000 --> 00:17:13.000]  而且獨自
[00:17:13.000 --> 00:17:15.000]  我們開車去到那裏
[00:17:15.000 --> 00:17:17.000]  浪費了
[00:17:17.000 --> 00:17:19.000]  整個小時的時間
[00:17:19.000 --> 00:17:21.000]  諮詢費
[00:17:21.000 --> 00:17:23.000]  都虧蝕了
[00:17:23.000 --> 00:17:25.000]  Peter就說
[00:17:25.000 --> 00:17:27.000]  不可以僅僅因為別人不值得
[00:17:27.000 --> 00:17:29.000]  你去花時間就忽視他
[00:17:29.000 --> 00:17:31.000]  我真的想盡我的
[00:17:31.000 --> 00:17:33.000]  所能來幫助他
[00:17:33.000 --> 00:17:35.000]  而事實上去到的時候
[00:17:35.000 --> 00:17:37.000]  原來這個不是一個
[00:17:37.000 --> 00:17:39.000]  一個小客戶
[00:17:39.000 --> 00:17:41.000]  不是一個賣廢金屬的工人
[00:17:41.000 --> 00:17:43.000]  而是一間利潤豐厚的
[00:17:43.000 --> 00:17:45.000]  廢金屬廠的老闆
[00:17:45.000 --> 00:17:47.000]  之後他支付了
[00:17:47.000 --> 00:17:49.000]  一個很豐厚的
[00:17:49.000 --> 00:17:51.000]  諮詢費給Peter
[00:17:51.000 --> 00:17:53.000]  因為他見到Peter
[00:17:53.000 --> 00:17:55.000]  是一個真心想幫人
[00:17:55.000 --> 00:17:57.000]  的一個人
[00:17:57.000 --> 00:17:59.000]  我們從Peter身上
[00:17:59.000 --> 00:18:01.000]  可以看到一個經驗
[00:18:01.000 --> 00:18:03.000]  是給予者在短期之內
[00:18:03.000 --> 00:18:05.000]  的確有時會蒙受損失
[00:18:05.000 --> 00:18:07.000]  正如亞國的爸爸
[00:18:07.000 --> 00:18:09.000]  已殺
[00:18:09.000 --> 00:18:11.000]  虧蝕了
[00:18:11.000 --> 00:18:13.000]  挖了幾個井都被人填了
[00:18:13.000 --> 00:18:15.000]  是不是虧蝕了
[00:18:15.000 --> 00:18:17.000]  是
[00:18:17.000 --> 00:18:19.000]  不過長期到最後找到利何版
[00:18:19.000 --> 00:18:21.000]  如果大家記得清楚
[00:18:21.000 --> 00:18:23.000]  在這次裏面
[00:18:23.000 --> 00:18:25.000]  給予者在短期之內
[00:18:25.000 --> 00:18:27.000]  的確有時會蒙受損失
[00:18:27.000 --> 00:18:29.000]  但在這個過程裏面
[00:18:29.000 --> 00:18:31.000]  Peter是否沒有經歷過教訓
[00:18:31.000 --> 00:18:33.000]  也不是的
[00:18:33.000 --> 00:18:35.000]  他經歷了一些風浪之後
[00:18:35.000 --> 00:18:37.000]  他也學會保護自己
[00:18:37.000 --> 00:18:39.000]  篩選
[00:18:39.000 --> 00:18:41.000]  他決定幫人之前
[00:18:41.000 --> 00:18:43.000]  也去評估一下對方
[00:18:43.000 --> 00:18:45.000]  他是一個索取者
[00:18:45.000 --> 00:18:47.000]  是一個給予者
[00:18:47.000 --> 00:18:49.000]  還是一個平衡者
[00:18:49.000 --> 00:18:51.000]  但他最後評估之後
[00:18:51.000 --> 00:18:53.000]  始終改不了
[00:18:53.000 --> 00:18:55.000]  他一個給予者的性格
[00:18:55.000 --> 00:18:57.000]  他也會盡力去幫
[00:18:57.000 --> 00:18:59.000]  他可以幫的人
[00:18:59.000 --> 00:19:01.000]  即使他得不到任何的回報
[00:19:01.000 --> 00:19:03.000]  這是一個
[00:19:03.000 --> 00:19:05.000]  非常激勵我們
[00:19:05.000 --> 00:19:07.000]  鼓舞人心的故事
[00:19:07.000 --> 00:19:09.000]  而在
[00:19:09.000 --> 00:19:11.000]  這些處事上給予者和
[00:19:11.000 --> 00:19:13.000]  索取者
[00:19:13.000 --> 00:19:15.000]  在他們的處事或特別
[00:19:15.000 --> 00:19:17.000]  在他們分享榮譽
[00:19:17.000 --> 00:19:19.000]  的過程裏面
[00:19:19.000 --> 00:19:21.000]  去看出他們成功
[00:19:21.000 --> 00:19:23.000]  與失敗之間的分野
[00:19:23.000 --> 00:19:25.000]  而事實上
[00:19:25.000 --> 00:19:27.000]  這個索取者
[00:19:27.000 --> 00:19:29.000]  他是很聰明的
[00:19:29.000 --> 00:19:31.000]  他有難以置信
[00:19:31.000 --> 00:19:33.000]  令人
[00:19:33.000 --> 00:19:35.000]  一個很廣泛的關係網絡的連結
[00:19:35.000 --> 00:19:37.000]  因為索取者
[00:19:37.000 --> 00:19:39.000]  他們的網絡一定要闊
[00:19:39.000 --> 00:19:41.000]  如果不是那麼闊
[00:19:41.000 --> 00:19:43.000]  因為他做完一宗生意
[00:19:43.000 --> 00:19:45.000]  刮完他的利益之後
[00:19:45.000 --> 00:19:47.000]  那條橋就拆了
[00:19:47.000 --> 00:19:49.000]  所以他一定要找一個新的
[00:19:49.000 --> 00:19:51.000]  可以再
[00:19:51.000 --> 00:19:53.000]  刮到利益
[00:19:53.000 --> 00:19:55.000]  資源的一個
[00:19:55.000 --> 00:19:57.000]  可以利用的人
[00:19:57.000 --> 00:19:59.000]  去維持這個關係網絡的擴展
[00:19:59.000 --> 00:20:01.000]  就好像我們有時做直銷
[00:20:01.000 --> 00:20:03.000]  跟你家人
[00:20:03.000 --> 00:20:05.000]  賣完東西之後
[00:20:05.000 --> 00:20:07.000]  下一步你找誰
[00:20:07.000 --> 00:20:09.000]  有沒有試過
[00:20:09.000 --> 00:20:11.000]  有一些賣吸塵機的公司
[00:20:11.000 --> 00:20:13.000]  的人打電話
[00:20:13.000 --> 00:20:15.000]  來給你
[00:20:15.000 --> 00:20:17.000]  跟你有一個免費的服務
[00:20:17.000 --> 00:20:19.000]  原來有人已經將我的電話
[00:20:19.000 --> 00:20:21.000]  放上去
[00:20:21.000 --> 00:20:23.000]  OK
