
[00:00:00.000 --> 00:00:04.540]  今天是我們慶祝主耶穌復活的日子
[00:02:44.800 --> 00:02:46.200]  因為在當時來說
[00:02:46.200 --> 00:02:49.000]  安息日不可以有這些不好的事情
[00:02:49.000 --> 00:02:51.000]  所以要讓祂快點死
[00:02:51.000 --> 00:02:52.800]  當祂的腳被人打斷的時候
[00:02:52.800 --> 00:02:55.100]  就是祂再用武力支撐祂去呼吸
[00:02:55.100 --> 00:02:56.700]  就會死得快一點
[00:02:56.700 --> 00:02:59.500]  不過當他們來到耶穌那裡的時候
[00:02:59.500 --> 00:03:01.600]  他們看到主耶穌
[00:03:01.600 --> 00:03:02.900]  祂已經死了
[00:03:02.900 --> 00:03:05.800]  所以就不需要再打斷祂的一腳
[00:03:05.800 --> 00:03:07.500]  但是有一個士兵
[00:03:07.500 --> 00:03:08.700]  他又再穩固一點
[00:03:08.700 --> 00:03:10.900]  想確定祂真的死了
[00:03:10.900 --> 00:03:13.300]  他就用槍刺祂的肋膀
[00:03:13.300 --> 00:03:14.200]  剛才主耶穌說
[00:03:14.200 --> 00:03:16.300]  「你們看看我的肋膀」
[00:03:16.300 --> 00:03:20.900]  接著有血和水流出來
[00:03:20.900 --> 00:03:23.300]  我們這裡有醫生可以問一下他
[00:03:23.300 --> 00:03:24.300]  當一個人
[00:03:24.300 --> 00:03:26.800]  他有血和水流出來
[00:03:26.800 --> 00:03:30.100]  根據現代的醫學就說
[00:03:30.100 --> 00:03:32.900]  是因為他的心臟爆裂
[00:03:32.900 --> 00:03:38.800]  所以他的胸腔積滿了血跡和血水
[00:03:38.800 --> 00:03:40.800]  所以在這裡我們看到
[00:03:40.800 --> 00:03:44.100]  耶穌的死是千真萬確的
[00:03:44.100 --> 00:03:47.400]  就算你說祂可能都沒有死
[00:03:47.400 --> 00:03:48.700]  你騙我的
[00:03:48.700 --> 00:03:50.200]  就算不是
[00:03:50.200 --> 00:03:51.900]  剛才你記不記得話劇裡面
[00:03:51.900 --> 00:03:53.200]  耶穌死了之後
[00:03:53.200 --> 00:03:55.900]  約瑟將祂的屍體拿回家
[00:03:55.900 --> 00:03:57.800]  然後尼哥、底姆尼一起
[00:03:57.800 --> 00:03:59.900]  用那些沉香抹藥
[00:03:59.900 --> 00:04:03.000]  那些香料來抹主的身體
[00:04:03.000 --> 00:04:04.600]  接著還要拿
[00:04:04.600 --> 00:04:07.100]  還有那些僕人拿細麻布
[00:04:07.100 --> 00:04:09.700]  來包著耶穌的身體
[00:04:09.700 --> 00:04:12.400]  接著還要有一個果頭巾纏著
[00:04:12.400 --> 00:04:13.500]  包著祂的頭
[00:04:13.500 --> 00:04:15.000]  你想想放幾天
[00:04:15.000 --> 00:04:16.900]  你能不能呼吸?
[00:04:16.900 --> 00:04:18.200]  就算那時候你還沒死
[00:04:18.200 --> 00:04:19.500]  但是包完之後
[00:04:19.500 --> 00:04:21.400]  都窒息而死了
[00:04:21.400 --> 00:04:27.300]  所以主耶穌祂真的死了
[00:04:27.300 --> 00:04:29.600]  那你說祂死了
[00:04:29.600 --> 00:04:31.000]  那有什麼證據
[00:04:31.000 --> 00:04:33.400]  證明祂真的復活呢?
[00:04:33.400 --> 00:04:36.600]  其實我們回看聖經的時候
[00:04:36.600 --> 00:04:39.600]  你要發覺有兩個很重要的證據
[00:04:39.600 --> 00:04:42.800]  剛才話劇小朋友也做了出來
[00:04:42.800 --> 00:04:45.500]  那你剛才記不記得
[00:04:45.500 --> 00:04:51.600]  約翰和彼得他們走去墳墓找耶穌的時候
[00:04:51.600 --> 00:04:53.900]  他們初頭去到的時候
[00:04:53.900 --> 00:04:55.600]  還傻傻的
[00:04:55.600 --> 00:04:58.400]  因為主耶穌很久之前告訴他們
[00:04:58.400 --> 00:05:00.600]  我要受苦受死
[00:05:00.600 --> 00:05:03.200]  但是我第三天要復活
[00:05:03.200 --> 00:05:05.400]  他們那時候也不是很明白
[00:05:05.400 --> 00:05:06.500]  不是很明白
[00:05:06.500 --> 00:05:09.100]  這個主耶穌真的是那個神
[00:05:09.100 --> 00:05:11.400]  他們還是糊里糊塗的
[00:05:11.400 --> 00:05:13.700]  但是當他們進去看到
[00:05:13.700 --> 00:05:18.000]  主耶穌包住他身體的細麻布
[00:05:18.000 --> 00:05:21.500]  果頭根都還在頭尾
[00:05:21.500 --> 00:05:23.700]  但是他身體不見了的時候
[00:05:23.700 --> 00:05:24.600]  他就想起了
[00:05:24.600 --> 00:05:26.900]  突然間叮一聲
[00:05:26.900 --> 00:05:31.200]  原來聖經早早很多年前就已經說
[00:05:31.200 --> 00:05:34.000]  主耶穌是會復活的
[00:05:34.000 --> 00:05:36.100]  所以後來彼得他就說
[00:05:36.100 --> 00:05:37.400]  他看到就說
[00:05:37.400 --> 00:05:38.700]  我現在相信了
[00:05:38.700 --> 00:05:41.200]  原來聖經很早告訴我們
[00:05:41.200 --> 00:05:44.700]  祂必會在死人裡面復活的
[00:05:44.700 --> 00:05:45.800]  接著約翰說
[00:05:45.800 --> 00:05:48.400]  我也相信了
[00:05:48.400 --> 00:05:52.000]  接著聖經告訴我們
[00:05:52.000 --> 00:05:53.500]  耶穌復活真的復活
[00:05:53.500 --> 00:05:56.100]  因為聖經是上帝的話
[00:05:56.100 --> 00:05:59.100]  神的說話是不會有花架
[00:05:59.100 --> 00:06:01.400]  所以必定會實現
[00:06:01.400 --> 00:06:04.400]  第二個復活的證據就是
[00:06:04.400 --> 00:06:06.900]  原來有人親眼看到祂
[00:06:06.900 --> 00:06:07.800]  如果你說
[00:06:07.800 --> 00:06:09.000]  那些人說耶穌復活
[00:06:09.000 --> 00:06:12.000]  但是從來都沒有見過復活的耶穌
[00:06:12.000 --> 00:06:13.400]  那就真的有可能
[00:06:13.400 --> 00:06:15.600]  可能騙人而已
[00:06:15.600 --> 00:06:16.700]  不知道
[00:06:16.700 --> 00:06:18.300]  但問題是
[00:06:18.300 --> 00:06:19.700]  耶穌復活之後
[00:06:19.700 --> 00:06:23.100]  聖經說有四十天
[00:06:23.100 --> 00:06:25.700]  祂向不同的人顯現
[00:06:25.700 --> 00:06:27.800]  剛才在畫劇裡面
[00:06:27.800 --> 00:06:31.700]  祂首先向誰顯現
[00:06:31.700 --> 00:06:33.300]  瑪利亞
[00:06:33.300 --> 00:06:35.800]  主耶穌首先向一個
[00:06:35.800 --> 00:06:41.200]  一個很善良、很溫柔的婦人顯現
[00:06:41.200 --> 00:06:43.100]  因為她很愛主耶穌
[00:06:43.100 --> 00:06:47.300]  所以瑪利亞在墓地門口的時候
[00:06:47.300 --> 00:06:49.700]  她還以為主耶穌去了哪裡
[00:06:49.700 --> 00:06:51.500]  是不是有人拿了祂的屍體
[00:06:51.500 --> 00:06:53.000]  不知道放在哪裡
[00:06:53.000 --> 00:06:54.600]  她看到主耶穌的時候
[00:06:54.600 --> 00:06:56.900]  她還以為是一個圓丁
[00:06:56.900 --> 00:06:58.500]  是不是你拿走了
[00:06:58.500 --> 00:07:01.300]  你把主的身體還給我
[00:07:01.300 --> 00:07:03.500]  但當主耶穌喊她一聲
[00:07:03.500 --> 00:07:07.200]  瑪利亞說原來跟隨耶穌的人
[00:07:07.200 --> 00:07:09.900]  她真的認得主耶穌的聲音
[00:07:09.900 --> 00:07:12.200]  認識祂那種
[00:07:12.200 --> 00:07:15.800]  連說話的口吻、態度
[00:07:15.800 --> 00:07:17.600]  都感受到出來
[00:07:17.600 --> 00:07:19.900]  我相信可能你媽媽叫你一聲
[00:07:19.900 --> 00:07:20.800]  你都會知道
[00:07:20.800 --> 00:07:22.700]  那個一定是我媽媽
[00:07:22.700 --> 00:07:23.400]  是不是
[00:07:23.400 --> 00:07:26.300]  所以瑪利亞也突然間叮一聲
[00:07:26.300 --> 00:07:27.200]  哎呀
[00:07:27.200 --> 00:07:29.500]  原來這個是主耶穌
[00:07:29.500 --> 00:07:31.400]  所以她就很開心地
[00:07:31.400 --> 00:07:34.300]  走回去耶穌的門徒那裡
[00:07:34.300 --> 00:07:35.800]  告訴他們
[00:07:35.800 --> 00:07:38.900]  她說我已經看見主了
[00:07:38.900 --> 00:07:42.700]  不僅瑪利亞看到復活的主耶穌
[00:07:42.700 --> 00:07:45.300]  然後剛才有沒有看到有一群門徒
[00:07:45.300 --> 00:07:46.800]  在那裡顫抖
[00:07:46.800 --> 00:07:51.300]  在房子裡面很害怕那些猶太人
[00:07:51.300 --> 00:07:54.300]  因為主耶穌他們一直跟著的老師
[00:07:54.300 --> 00:07:55.400]  死了
[00:07:55.400 --> 00:07:57.600]  以前的老師那麼有能力
[00:07:57.600 --> 00:08:01.500]  他們跟著他真的沒有怕
[00:08:01.500 --> 00:08:03.700]  為什麼現在他死了
[00:08:03.700 --> 00:08:04.600]  怎麼辦呢
[00:08:04.600 --> 00:08:06.000]  他們很害怕
[00:08:06.000 --> 00:08:07.400]  又很憂愁
[00:08:07.400 --> 00:08:09.600]  而且他還害怕那些猶太人
[00:08:09.600 --> 00:08:12.300]  你知道猶太人是敵對主耶穌的
[00:08:12.300 --> 00:08:15.000]  他害怕他們因為主耶穌的緣故
[00:08:15.000 --> 00:08:18.200]  都來捉那些跟隨主耶穌的人
[00:08:18.200 --> 00:08:20.000]  所以他們就很害怕
[00:08:20.000 --> 00:08:23.100]  躲在房子裡面關上門
[00:08:23.100 --> 00:08:25.200]  害怕他們來捉他
[00:08:25.200 --> 00:08:27.200]  原來關上門
[00:08:27.200 --> 00:08:29.300]  但是主耶穌有沒有叫他
[00:08:29.300 --> 00:08:31.800]  給德利開門給我
[00:08:31.800 --> 00:08:32.900]  沒有
[00:08:32.900 --> 00:08:35.200]  主耶穌就這樣進去了
[00:08:35.200 --> 00:08:36.500]  很厲害
[00:08:36.500 --> 00:08:38.800]  但是主耶穌不是一個鬼魂
[00:08:38.800 --> 00:08:41.600]  飄來飄去的
[00:08:41.600 --> 00:08:46.400]  他進去之後給門徒看什麼
[00:08:46.400 --> 00:08:49.100]  看他釘痕的手
[00:08:49.100 --> 00:08:51.700]  還有看他被人刺的肋膀
[00:08:51.700 --> 00:08:54.300]  原來他摸一下感受
[00:08:54.300 --> 00:08:57.700]  原來這個主是真的肉身都復活
[00:08:57.700 --> 00:08:59.900]  不是一個鬼魂飄來飄去
[00:08:59.900 --> 00:09:01.200]  是肉身都復活
[00:09:01.200 --> 00:09:03.200]  所以他看到這個主
[00:09:03.200 --> 00:09:05.300]  真的復活過來
[00:09:05.300 --> 00:09:08.400]  聖經其實還告訴我們
[00:09:08.400 --> 00:09:10.800]  主耶穌向更多的人顯現
[00:09:10.800 --> 00:09:12.100]  有時候他向一個
[00:09:12.100 --> 00:09:13.400]  有時候向幾個
[00:09:13.400 --> 00:09:16.900]  有時候他是向一班人去顯現
[00:09:16.900 --> 00:09:20.700]  所以主復活是千真萬確的事
[00:09:20.700 --> 00:09:22.800]  當時跟隨他的人
[00:09:22.800 --> 00:09:24.700]  知道耶穌復活之後
[00:09:24.700 --> 00:09:27.600]  他們有什麼改變呢
[00:09:27.600 --> 00:09:29.600]  耶穌很久以前
[00:09:29.600 --> 00:09:32.100]  他跟門徒一起的時候
[00:09:32.100 --> 00:09:34.600]  他也三次預言過
[00:09:34.600 --> 00:09:37.400]  他自己會受苦受死和復活
[00:09:37.400 --> 00:09:39.100]  在聖經那裡他說
[00:09:39.100 --> 00:09:40.700]  耶穌跟門徒說
[00:09:40.700 --> 00:09:43.200]  人子必須受很多苦
[00:09:43.200 --> 00:09:47.400]  被長老祭司長和經學家氣絕
[00:09:47.400 --> 00:09:48.500]  殺害
[00:09:48.500 --> 00:09:51.100]  三天之後要復活
[00:09:51.100 --> 00:09:55.300]  現在他們真的看到主復活之後
[00:09:55.300 --> 00:09:59.700]  剛才我們看到彼得、約翰
[00:09:59.700 --> 00:10:02.200]  甚至瑪利亞那時候初頭都不知道
[00:10:02.200 --> 00:10:06.000]  他們就從愚昧變為清醒了
[00:10:06.000 --> 00:10:09.900]  真是知道耶穌真是復活了
[00:10:09.900 --> 00:10:14.800]  第二就是他們從憂愁到喜樂
[00:10:14.800 --> 00:10:17.600]  剛才耶穌說祝你們平安
[00:10:17.600 --> 00:10:19.600]  願你們平安的時候
[00:10:19.600 --> 00:10:22.600]  那些門徒知道主真是復活的時候
[00:10:22.600 --> 00:10:24.500]  他們怎樣呢
[00:10:24.500 --> 00:10:26.000]  很開心是吧
[00:10:26.000 --> 00:10:27.900]  主耶穌真是你啊
[00:10:27.900 --> 00:10:29.300]  你真是復活了
[00:10:29.300 --> 00:10:31.500]  很開心很開心
[00:10:31.500 --> 00:10:34.600]  所以當時主耶穌復活
[00:10:34.600 --> 00:10:38.800]  已經即時帶來很大的改變了
[00:10:38.800 --> 00:10:41.400]  你說我又不是當時
[00:10:41.400 --> 00:10:43.400]  那些跟隨耶穌的門徒
[00:10:43.400 --> 00:10:45.800]  今天耶穌復活和我有什麼關係
[00:10:45.800 --> 00:10:48.700]  我已經是二千多年後的人了
[00:10:48.700 --> 00:10:50.700]  關我什麼事呢
[00:10:50.700 --> 00:10:54.300]  原來跟你很有關係的
[00:10:54.300 --> 00:10:58.200]  因為如果耶穌真的復活了的時候
[00:10:58.200 --> 00:11:00.700]  就說明了一個真理
[00:11:00.700 --> 00:11:03.800]  就是耶穌是神
[00:11:03.800 --> 00:11:06.500]  如果耶穌是神的話
[00:11:06.500 --> 00:11:09.300]  有什麼意義呢
[00:11:09.300 --> 00:11:11.700]  今天我們就要檢視幾樣東西
[00:11:11.700 --> 00:11:13.800]  第一樣就是
[00:11:13.800 --> 00:11:16.900]  你拜的神到底是真是假呢
[00:11:16.900 --> 00:11:19.400]  耶穌是真神
[00:11:19.400 --> 00:11:21.400]  只有祂是真神
[00:11:21.400 --> 00:11:22.400]  你可能說
[00:11:22.400 --> 00:11:23.700]  不是啊 江牧師
[00:11:23.700 --> 00:11:25.500]  現在這個世代有很多神
[00:11:25.500 --> 00:11:26.700]  我又拜觀音
[00:11:26.700 --> 00:11:27.900]  又拜黃大仙
[00:11:27.900 --> 00:11:30.200]  又有佛祖
[00:11:30.200 --> 00:11:32.600]  還有很多什麼神
[00:11:32.600 --> 00:11:34.000]  你說拜的神多
[00:11:34.000 --> 00:11:36.000]  自有神庇佑
[00:11:36.000 --> 00:11:37.700]  但不是的
[00:11:37.700 --> 00:11:40.900]  原來很多我們所謂的神
[00:11:40.900 --> 00:11:42.600]  其實很多時是我們人
[00:11:42.600 --> 00:11:44.700]  將祂神化的
[00:11:44.700 --> 00:11:47.000]  你想一下黃大仙是一個人
[00:11:47.000 --> 00:11:49.300]  但我們後來就將祂搬上神台
[00:11:49.300 --> 00:11:50.700]  變成神了
[00:11:50.700 --> 00:11:53.700]  關公也是一個歷史人物
[00:11:53.700 --> 00:11:56.700]  但今天黑社會又拜祂
[00:11:56.700 --> 00:11:58.100]  警察又拜祂
[00:11:58.100 --> 00:12:00.700]  你說關公真是難不難做
[00:12:00.700 --> 00:12:02.900]  我都不知道應該保佑誰好
[00:12:02.900 --> 00:12:04.900]  你又拜我 我又拜祂
[00:12:04.900 --> 00:12:08.100]  很大件事
[00:12:08.100 --> 00:12:09.100]  很多時
[00:12:09.100 --> 00:12:11.400]  其實是我們將很多的東西神化了
[00:12:11.400 --> 00:12:13.500]  我們看到木頭又說
[00:12:13.500 --> 00:12:15.200]  哎呀 有個神靈
[00:12:15.200 --> 00:12:16.900]  看到石頭又說
[00:12:16.900 --> 00:12:20.100]  哎呀 這塊姻緣石又拜祂
[00:12:20.100 --> 00:12:21.500]  看到還有些什麼
[00:12:21.500 --> 00:12:22.600]  我都不知道還有些什麼
[00:12:22.600 --> 00:12:24.300]  又拜的
[00:12:24.300 --> 00:12:28.500]  今天我們中國人有一個很好的傳統
[00:12:28.500 --> 00:12:30.700]  我們對死去的先人
[00:12:30.700 --> 00:12:34.100]  我們有一番念追思
[00:12:34.100 --> 00:12:35.700]  其實是沒有問題的
[00:12:35.700 --> 00:12:37.300]  不過我們記住
[00:12:37.300 --> 00:12:39.500]  我們不可以當祂是神那樣拜
[00:12:39.500 --> 00:12:41.000]  祂們不是神
[00:12:41.000 --> 00:12:42.900]  祂們死了就死了
[00:12:42.900 --> 00:12:45.500]  將來耶穌再來的時候
[00:12:45.500 --> 00:12:47.500]  祂們要復活受審
[00:12:47.500 --> 00:12:50.700]  所以其實我們去追憐祂們沒有問題
[00:12:50.700 --> 00:12:53.400]  但是我們不要當祂是神那樣拜
[00:12:53.400 --> 00:12:56.300]  你拿去的那些乳豬 燒肉
[00:12:56.300 --> 00:12:57.900]  其實祂們是吃不了的
[00:12:57.900 --> 00:12:59.700]  你燒多少個洋房
[00:12:59.700 --> 00:13:01.400]  多少部iPhone下去
[00:13:01.400 --> 00:13:03.100]  祂們都用不了
[00:13:03.100 --> 00:13:06.500]  所以其實你將來去追憐先人
[00:13:06.500 --> 00:13:08.900]  你就可以很簡單
[00:13:08.900 --> 00:13:11.900]  最重要是你的心就可以了
[00:13:11.900 --> 00:13:14.400]  所以我們要看看
[00:13:14.400 --> 00:13:18.500]  我拜的神是不是真的呢
[00:13:18.500 --> 00:13:20.800]  這麼多宗教的教主
[00:13:20.800 --> 00:13:24.100]  沒有一個人敢說我就是真神
[00:13:24.100 --> 00:13:27.300]  但是唯獨耶穌祂自己說
[00:13:27.300 --> 00:13:30.900]  祂與神緣為一
[00:13:30.900 --> 00:13:34.100]  就是說祂就是神
[00:13:34.100 --> 00:13:35.900]  如果不是真的話
[00:13:35.900 --> 00:13:37.700]  誰敢說是什麼
[00:13:37.700 --> 00:13:40.300]  你有沒有發覺我們今時今日的A課
[00:13:40.300 --> 00:13:43.700]  通常是冒牌什麼的
[00:13:43.700 --> 00:13:46.900]  要去冒牌當然是冒些真的
[00:13:46.900 --> 00:13:50.100]  你有沒有發覺A課的手袋
[00:13:50.100 --> 00:13:53.300]  冒過你三唔識七的那些牌子
[00:13:53.300 --> 00:13:57.100]  當然是冒些有個字冒的
[00:13:57.100 --> 00:13:59.800]  是真的才會多人冒
[00:13:59.800 --> 00:14:01.500]  很多時今日我們經常說
[00:14:01.500 --> 00:14:04.000]  假先知 假神
[00:14:04.000 --> 00:14:05.800]  都是冒著耶穌基督的
[00:14:05.800 --> 00:14:07.700]  說自己是基督的
[00:14:07.700 --> 00:14:09.700]  所以你不會見到有個假的佛祖
[00:14:09.700 --> 00:14:12.100]  或者假的不知道是什麼出來的
[00:14:12.100 --> 00:14:14.500]  因為只有祂是真的
[00:14:14.500 --> 00:14:16.300]  才會有人去冒
[00:14:16.300 --> 00:14:18.700]  所以這個耶穌是真神
[00:14:18.700 --> 00:14:20.100]  你就可以去衡量
[00:14:20.100 --> 00:14:22.000]  我今日在拜的
[00:14:22.000 --> 00:14:23.700]  到底是真還是假
[00:14:23.700 --> 00:14:25.800]  如果我拜的是假神
[00:14:25.800 --> 00:14:28.500]  我做多少事情都是徒勞無功的
[00:14:28.500 --> 00:14:30.000]  因為這個假神
[00:14:30.000 --> 00:14:32.700]  祂不會幫到你
[00:14:32.700 --> 00:14:35.700]  祂不會祝福到你
[00:14:35.700 --> 00:14:38.700]  所以我們真的要分清楚
[00:14:38.700 --> 00:14:39.900]  第二就是
[00:14:39.900 --> 00:14:42.500]  只有耶穌能夠拯救你
[00:14:42.500 --> 00:14:44.400]  因為聖經那裡說
[00:14:44.400 --> 00:14:46.900]  因為人人都犯了罪
[00:14:46.900 --> 00:14:48.200]  虧缺了神的榮耀
[00:14:48.200 --> 00:14:51.100]  原來我們每一個人生來
[00:14:51.100 --> 00:14:52.800]  或者跟著我們做的事
[00:14:52.800 --> 00:14:54.400]  都充滿罪惡的
[00:14:54.400 --> 00:14:55.300]  有沒有人告訴我
[00:14:55.300 --> 00:14:58.400]  李玉從來沒有說過大話的
[00:14:58.400 --> 00:15:00.300]  有沒有人沒有罵過人的
[00:15:00.300 --> 00:15:02.400]  沒有生氣過人的
[00:15:02.400 --> 00:15:04.400]  沒有妒忌過人的
[00:15:04.400 --> 00:15:05.600]  沒有貪心過的
[00:15:05.600 --> 00:15:07.300]  有沒有啊
[00:15:07.300 --> 00:15:08.200]  沒有啊 是不是
[00:15:08.200 --> 00:15:11.300]  原來我們每一個人都有罪
[00:15:11.300 --> 00:15:14.200]  那罪帶來什麼後果
[00:15:14.200 --> 00:15:17.500]  這裡說罪的公價就是死
[00:15:17.500 --> 00:15:18.500]  所以我們今天
[00:15:18.500 --> 00:15:21.900]  每一個人都要面對死亡
[00:15:21.900 --> 00:15:25.400]  但是耶穌來
[00:15:25.400 --> 00:15:28.600]  就是為了要來救贖我們
[00:15:28.600 --> 00:15:31.100]  二千多年前耶穌來
[00:15:31.100 --> 00:15:33.700]  耶穌來到這個世界
[00:15:33.700 --> 00:15:34.400]  祂出生了
[00:15:34.400 --> 00:15:36.600]  所以我們慶祝聖誕節
[00:15:36.600 --> 00:15:37.600]  二千多年來
[00:15:37.600 --> 00:15:40.900]  我們全世界的人都在慶祝聖誕節
[00:15:40.900 --> 00:15:42.100]  祂第一次來
[00:15:42.100 --> 00:15:43.500]  是為人的罪
[00:15:43.500 --> 00:15:45.800]  做了一隻袋屬羔羊
[00:15:45.800 --> 00:15:48.100]  使得每一個接受祂的人
[00:15:48.100 --> 00:15:51.200]  都可以罪得赦免
[00:15:51.200 --> 00:15:54.300]  但是當祂被人釘十字架之後
[00:15:54.300 --> 00:15:56.400]  祂第三天復活
[00:15:56.400 --> 00:15:57.600]  祂復活之後
[00:15:57.600 --> 00:15:59.900]  原來祂後來升了天
[00:15:59.900 --> 00:16:01.400]  回到天府那裡
[00:16:01.400 --> 00:16:02.800]  但是祂說過
[00:16:02.800 --> 00:16:04.200]  祂第二次
[00:16:04.200 --> 00:16:06.400]  祂會第二次再來的
[00:16:06.400 --> 00:16:08.200]  到時來到的時候
[00:16:08.200 --> 00:16:10.400]  就是為審判
[00:16:10.400 --> 00:16:14.000]  原來在《使徒行傳》那裡說到
[00:16:14.000 --> 00:16:16.300]  祂說過去那個無知的時代
[00:16:16.300 --> 00:16:18.300]  神不加以追究了
[00:16:18.300 --> 00:16:19.300]  現在
[00:16:19.300 --> 00:16:21.600]  神就吩咐各處的人
[00:16:21.600 --> 00:16:23.400]  都要悔改
[00:16:23.400 --> 00:16:26.000]  因為祂已經定好了日子
[00:16:26.000 --> 00:16:29.000]  要藉著祂所立的耶穌基督
[00:16:29.000 --> 00:16:32.600]  按公義來審判天下
[00:16:32.600 --> 00:16:36.200]  並且使耶穌從死人中復活
[00:16:36.200 --> 00:16:40.600]  給萬人做一個可信的憑據
[00:16:40.600 --> 00:16:43.100]  所以今天其實告訴我們
[00:16:43.100 --> 00:16:46.300]  原來人死不是如燈滅
[00:16:46.300 --> 00:16:49.200]  否則那些生前做盡壞事的人
[00:16:49.200 --> 00:16:51.900]  他就很安樂了
[00:16:51.900 --> 00:16:53.100]  但是很不公平
[00:16:53.100 --> 00:16:54.800]  因為他做了惡事
[00:16:54.800 --> 00:16:56.700]  沒有得到懲罰
[00:16:56.700 --> 00:16:58.200]  但是聖經告訴我們
[00:16:58.200 --> 00:17:00.400]  將來耶穌再來的時候
[00:17:00.400 --> 00:17:01.800]  所有人都要復活
