
[00:00:00.000 --> 00:00:01.000]  好頂姐妹平安
[00:09:52.000 --> 00:09:54.000]  他不是隨隨便便可以釋放出來
[00:09:54.000 --> 00:09:56.000]  是神的主權雖然在綁
[00:09:56.000 --> 00:09:59.000]  但是在一個很特定的時刻
[00:09:59.000 --> 00:10:02.000]  神容許他被釋放出來
[00:10:02.000 --> 00:10:04.000]  釋放出來為什麼在幼法拉底河呢
[00:10:04.000 --> 00:10:06.000]  其實對以色列來說
[00:10:06.000 --> 00:10:08.000]  幼法拉底河又是什麼呢
[00:10:08.000 --> 00:10:11.000]  我們這個就要追溯回去舊約
[00:10:11.000 --> 00:10:14.000]  或者整個地圖裡面
[00:10:14.000 --> 00:10:17.000]  如果你留意到在地圖裡面黑色箭頭的
[00:10:17.000 --> 00:10:19.000]  就是這個黑色箭頭的這條河
[00:10:19.000 --> 00:10:22.000]  就是幼法拉底河
[00:10:22.000 --> 00:10:24.000]  當然對以色列來說
[00:10:24.000 --> 00:10:26.000]  其實他們都很熟悉這條河
[00:10:26.000 --> 00:10:30.000]  因為這條河是當日神和阿伯拉罕立約的時候
[00:10:30.000 --> 00:10:34.000]  跟阿伯拉罕說你要得到的那條境界
[00:10:34.000 --> 00:10:36.000]  或者你要得到的那個地區
[00:10:36.000 --> 00:10:40.000]  就是從埃及河一直去到幼法拉底河
[00:10:40.000 --> 00:10:43.000]  所以是一個很闊的範疇
[00:10:43.000 --> 00:10:45.000]  但是在猶太人的傳統裡面
[00:10:45.000 --> 00:10:48.000]  往往他們會將幼法拉底河的邊界
[00:10:48.000 --> 00:10:52.000]  去形成在幼法拉底河以外
[00:10:52.000 --> 00:10:54.000]  就是代表一個邪惡的力量
[00:10:54.000 --> 00:10:56.000]  在幼法拉底河裡面
[00:10:56.000 --> 00:10:58.000]  就是代表他們的聖地
[00:10:58.000 --> 00:11:00.000]  他們大概是有這樣的分
[00:11:00.000 --> 00:11:02.000]  但是歷史裡面
[00:11:02.000 --> 00:11:06.000]  我們都看到這條河曾經發生不同的戰爭
[00:11:06.000 --> 00:11:08.000]  如果你看回聖經
[00:11:08.000 --> 00:11:11.000]  而創下書八章七到八節裡面
[00:11:11.000 --> 00:11:16.000]  曾經描述過當時候阿術要攻以色列
[00:11:16.000 --> 00:11:19.000]  使用阿術來懲罰以色列的時候
[00:11:19.000 --> 00:11:23.000]  在那裡就形容了這條河就好像漲上來
[00:11:23.000 --> 00:11:27.000]  然後就浸了那一帶的地方
[00:11:27.000 --> 00:11:29.000]  象徵著神的審判
[00:11:29.000 --> 00:11:33.000]  透過阿術臨到以色列的地方
[00:11:33.000 --> 00:11:36.000]  當然最明顯甚至乎跟我們今天看的經文
[00:11:36.000 --> 00:11:40.000]  很有關係的就是在《耶利米書》的四十六章
[00:11:40.000 --> 00:11:42.000]  你留意到《耶利米書》四十六章裡面
[00:11:42.000 --> 00:11:44.000]  有很多的類比
[00:11:44.000 --> 00:11:45.000]  很多的經文
[00:11:45.000 --> 00:11:47.000]  很多的用詞
[00:11:47.000 --> 00:11:50.000]  都是跟我們今天看的經文的用詞很相近
[00:11:50.000 --> 00:11:55.000]  而那裡說的是當時候神要審判埃及
[00:11:55.000 --> 00:11:57.000]  而透過一條的河
[00:11:57.000 --> 00:11:59.000]  就是說聖經形容為大河
[00:11:59.000 --> 00:12:02.000]  其實有幾個不同的經文裡面
[00:12:02.000 --> 00:12:04.000]  都形容這個幼法拉底河
[00:12:04.000 --> 00:12:10.000]  是成為當時候大軍臨到埃及那種的懲罰
[00:12:10.000 --> 00:12:12.000]  所以簡單來說
[00:12:12.000 --> 00:12:15.000]  對於以色列人或者對於當時候的讀者
[00:12:15.000 --> 00:12:17.000]  他一看到幼法拉底河的時候
[00:12:17.000 --> 00:12:21.000]  他看到這個河的邊緣裡面的時候
[00:12:21.000 --> 00:12:24.000]  他很快就能夠聯想到
[00:12:24.000 --> 00:12:27.000]  代表一個邪惡的力量
[00:12:27.000 --> 00:12:29.000]  代表一個強大的軍隊
[00:12:29.000 --> 00:12:36.000]  並且這個地方帶有審判背景的一個地方
[00:12:36.000 --> 00:12:38.000]  當然你看到這個地方
[00:12:38.000 --> 00:12:40.000]  所以聖經很快就說在這個地方裡面
[00:12:40.000 --> 00:12:45.000]  就有一個二萬萬的馬軍出現
[00:12:45.000 --> 00:12:47.000]  是一個審判的地方
[00:12:47.000 --> 00:12:49.000]  帶有二萬萬的馬軍
[00:12:49.000 --> 00:12:51.000]  當然你可能會問一個問題
[00:12:51.000 --> 00:12:52.000]  為什麼是二萬萬呢
[00:12:52.000 --> 00:12:55.000]  很明顯這是一個象徵的數目
[00:12:55.000 --> 00:12:57.000]  一萬代表很多
[00:12:57.000 --> 00:12:59.000]  一萬的一倍
[00:12:59.000 --> 00:13:01.000]  就是一萬再一萬
[00:13:01.000 --> 00:13:02.000]  代表的是什麼
[00:13:02.000 --> 00:13:04.000]  很多的很多
[00:13:04.000 --> 00:13:07.000]  因為對當時候羅馬的士兵
[00:13:07.000 --> 00:13:09.000]  大概都是十二萬五千
[00:13:09.000 --> 00:13:12.000]  所以你說二萬萬
[00:13:12.000 --> 00:13:17.000]  就說的是很多很多很多很多的意思
[00:13:17.000 --> 00:13:19.000]  而當時候的一個情況
[00:13:19.000 --> 00:13:21.000]  你看到這個馬軍的形容
[00:13:21.000 --> 00:13:23.000]  如果你看這個圖片裡面
[00:13:23.000 --> 00:13:28.000]  你發現其實它跟第五號那個蝗蟲的形象
[00:13:28.000 --> 00:13:30.000]  都是很相似的
[00:13:30.000 --> 00:13:32.000]  不過它就更加的厲害
[00:13:32.000 --> 00:13:35.000]  因為那裡的軍是不可以殺人的
[00:13:35.000 --> 00:13:37.000]  但是這個是可以殺人的
[00:13:37.000 --> 00:13:40.000]  並且這裡形容它的獅子頭
[00:13:40.000 --> 00:13:42.000]  它的馬好像獅子頭一樣
[00:13:42.000 --> 00:13:44.000]  就是噴火
[00:13:44.000 --> 00:13:47.000]  當然獅子就好像第五號所說的
[00:13:47.000 --> 00:13:49.000]  那個蝗蟲的獅牙一樣
[00:13:49.000 --> 00:13:51.000]  就是獅子你想到什麼呢
[00:13:51.000 --> 00:13:54.000]  就是象徵著很殘忍
[00:13:54.000 --> 00:13:56.000]  或者帶有一個毀滅的力量
[00:13:56.000 --> 00:13:58.000]  好像士兵一樣
[00:13:58.000 --> 00:14:00.000]  他們都有盔甲
[00:14:00.000 --> 00:14:02.000]  聖經形容它有三種顏色
[00:14:02.000 --> 00:14:03.000]  有紅色
[00:14:03.000 --> 00:14:04.000]  有紫色
[00:14:04.000 --> 00:14:06.000]  有硫磺的顏色
[00:14:06.000 --> 00:14:07.000]  其實這三個顏色
[00:14:07.000 --> 00:14:10.000]  是要對應它所噴出來的那個火
[00:14:10.000 --> 00:14:11.000]  煙
[00:14:11.000 --> 00:14:12.000]  以及硫磺
[00:14:12.000 --> 00:14:13.000]  很簡單來說
[00:14:13.000 --> 00:14:15.000]  其實這個就是說
[00:14:15.000 --> 00:14:18.000]  它所帶來的那種殺傷力的火
[00:14:18.000 --> 00:14:21.000]  煙以及這種硫磺
[00:14:21.000 --> 00:14:23.000]  當然當你想到火
[00:14:23.000 --> 00:14:26.000]  當你想到硫磺的時候
[00:14:26.000 --> 00:14:28.000]  可能你很快又會想起
[00:14:28.000 --> 00:14:30.000]  在舊約裡面
[00:14:30.000 --> 00:14:35.000]  柯摩拉索多瑪的那個審判的事件
[00:14:35.000 --> 00:14:36.000]  所以你發現
[00:14:36.000 --> 00:14:39.000]  無論是從那個幽法拉底河的背景
[00:14:39.000 --> 00:14:44.000]  從這個火煙的那個殺害的武器
[00:14:44.000 --> 00:14:50.000]  都是好像跟審判有一個很直接的關係
[00:14:50.000 --> 00:14:54.000]  並且形容這個所謂怪物
[00:14:54.000 --> 00:14:57.000]  它的尾巴就好像蛇一樣
[00:14:57.000 --> 00:15:00.000]  可以去傷害人
[00:15:00.000 --> 00:15:06.000]  當然對這個啟示錄的讀者
[00:15:06.000 --> 00:15:08.000]  其實他們看到這個軍隊的時候
[00:15:08.000 --> 00:15:12.000]  其實他們會第一時間想到什麼呢
[00:15:12.000 --> 00:15:14.000]  我想他們可能會很快
[00:15:14.000 --> 00:15:17.000]  就會想到在這個
[00:15:17.000 --> 00:15:22.000]  他們很快就會想到
[00:15:22.000 --> 00:15:26.000]  在這條幽法拉底河以外的一班軍人
[00:15:26.000 --> 00:15:28.000]  而這班軍人在歷史裡面
[00:15:28.000 --> 00:15:31.000]  我們稱他們為「柏提亞軍隊」
[00:15:31.000 --> 00:15:32.000]  這個柏提亞軍隊
[00:15:32.000 --> 00:15:34.000]  他們有一個特色的
[00:15:34.000 --> 00:15:35.000]  就是他們的騎馬
[00:15:35.000 --> 00:15:37.000]  就會向後射擊
[00:15:37.000 --> 00:15:41.000]  尾巴好像說是射會傷人
[00:15:41.000 --> 00:15:45.000]  這個軍隊就會拿著弓箭去傷人
[00:15:45.000 --> 00:15:48.000]  而當時候羅馬曾經在這個地方
[00:15:48.000 --> 00:15:51.000]  有很多次打輸了仗
[00:15:51.000 --> 00:15:52.000]  所以你想像一下
[00:15:52.000 --> 00:15:55.000]  如果一個曾經很厲害的軍隊
[00:15:55.000 --> 00:15:57.000]  要在那個幽法拉底河以外
[00:15:57.000 --> 00:16:01.000]  君臨天下地來到這個以色列的時候
[00:16:01.000 --> 00:16:06.000]  這個是一個多麼大的一個所謂挑戰
[00:16:06.000 --> 00:16:09.000]  所以當讀者看到這段經文的時候
[00:16:09.000 --> 00:16:12.000]  他很快就理解到在幽法拉底河外
[00:16:12.000 --> 00:16:16.000]  一些穿著灰甲龐大的軍隊
[00:16:16.000 --> 00:16:18.000]  他們會帶來殺害
[00:16:18.000 --> 00:16:21.000]  他們會帶來很多的恐懼
[00:16:21.000 --> 00:16:24.000]  不過如果我們再細心去讀
[00:16:24.000 --> 00:16:28.000]  在約翰的這個馬軍的異象裡面
[00:16:28.000 --> 00:16:31.000]  其中一個我想值得我們去思考的
[00:16:31.000 --> 00:16:33.000]  它更有可能的
[00:16:33.000 --> 00:16:39.000]  是指向魔鬼所帶來的大量的屬靈的死亡
[00:16:39.000 --> 00:16:40.000]  為什麼這樣說呢?
[00:16:40.000 --> 00:16:43.000]  如果留意剛才那段經文裡面說的那個馬軍
[00:16:43.000 --> 00:16:46.000]  那個尾巴是好像射的
[00:16:46.000 --> 00:16:48.000]  而當你一聽到射的時候
[00:16:48.000 --> 00:16:51.000]  很快你就會連長到在聖經裡面指的
[00:16:51.000 --> 00:16:53.000]  在啟示錄十二章九節說
[00:16:53.000 --> 00:16:56.000]  魔鬼就是那個古蛇
[00:16:56.000 --> 00:16:58.000]  魔鬼就是那個在啟示錄裡面
[00:16:58.000 --> 00:17:02.000]  引誘人犯罪的那個蛇
[00:17:02.000 --> 00:17:04.000]  當然另外我們看到
[00:17:04.000 --> 00:17:06.000]  在經文裡面都強調
[00:17:06.000 --> 00:17:09.000]  多次的在十七節、十八節、十九節那裡
[00:17:09.000 --> 00:17:13.000]  都提到這個傷害的方式
[00:17:13.000 --> 00:17:16.000]  是在口中出來的
[00:17:16.000 --> 00:17:19.000]  口中所出的謊言
[00:17:19.000 --> 00:17:22.000]  所帶來的就是魔鬼的伎倆
[00:17:22.000 --> 00:17:25.000]  正如在《讓福音》我們有一段經文
[00:17:25.000 --> 00:17:26.000]  我們一起來讀
[00:17:26.000 --> 00:17:29.000]  我們一起感受一下魔鬼是用什麼方式來殺人
[00:17:29.000 --> 00:17:31.000]  《讓福音》八章四十四節我們一起讀
[00:17:31.000 --> 00:17:33.000]  一、二、三
[00:17:33.000 --> 00:17:57.000]  說謊的元祖就是魔鬼
[00:17:57.000 --> 00:17:59.000]  魔鬼是最擅長於
[00:17:59.000 --> 00:18:03.000]  用這種謊言來迷惑很多很多的人
[00:18:03.000 --> 00:18:06.000]  而帶來的就是屬靈的死亡
[00:18:06.000 --> 00:18:09.000]  有一個宣教學者Louise Butch
[00:18:09.000 --> 00:18:12.000]  他曾經提到一個挑戰
[00:18:12.000 --> 00:18:14.000]  叫做四十四支槍
[00:18:14.000 --> 00:18:16.000]  當然我們知道四十四支槍
[00:18:16.000 --> 00:18:20.000]  其實是指四至十四歲的這班人
[00:18:20.000 --> 00:18:22.000]  他提到一個挑戰就是
[00:18:22.000 --> 00:18:24.000]  我們今天往往忽略了
[00:18:24.000 --> 00:18:28.000]  這班兒童的宗教上的教育
[00:18:28.000 --> 00:18:32.000]  或者是一個信仰上的價值觀的傳遞
[00:18:32.000 --> 00:18:34.000]  在世界上你發現很多人
[00:18:34.000 --> 00:18:36.000]  包括你和我可能信主的階段
[00:18:36.000 --> 00:18:38.000]  都在四到十四歲的時候
[00:18:38.000 --> 00:18:39.000]  在那裡被影響
[00:18:39.000 --> 00:18:40.000]  但是今時今日
[00:18:40.000 --> 00:18:42.000]  我們看到這四至十四歲
[00:18:42.000 --> 00:18:45.000]  已經很多人稱他們為網絡的世代
[00:18:45.000 --> 00:18:48.000]  稱他們為數碼的兒童
[00:18:48.000 --> 00:18:51.000]  但是你發現透過這些科技裡面
[00:18:51.000 --> 00:18:53.000]  真的有不少的價值觀
[00:18:53.000 --> 00:18:56.000]  是不停地灌輸灌輸灌輸
[00:18:56.000 --> 00:19:00.000]  給這些四到十四歲的朋友
[00:19:00.000 --> 00:19:01.000]  而在這個過程裡面
[00:19:01.000 --> 00:19:04.000]  魔鬼就透過這些不同的工具
[00:19:04.000 --> 00:19:06.000]  來將他們基本的價值觀
[00:19:06.000 --> 00:19:08.000]  將他們自惡的價值觀
[00:19:08.000 --> 00:19:09.000]  將他們對社會的價值觀
[00:19:09.000 --> 00:19:12.000]  將他們對性的價值觀等等
[00:19:12.000 --> 00:19:15.000]  不斷地去瓦解
