
[00:00:00.000 --> 00:00:04.540]  今日和大家先到菲奧比斯活象基督的第七講
[00:05:52.460 --> 00:05:55.460]  死在被咒誅的十字架
[00:05:55.460 --> 00:05:58.060]  這個耶穌怎麼可能是救世主
[00:05:58.060 --> 00:05:59.260]  怎麼會是神預備的
[00:05:59.260 --> 00:06:03.060]  我們以色人等待很多很多年的尼賽亞
[00:06:03.060 --> 00:06:05.860]  他這樣看不起耶穌基督
[00:06:05.860 --> 00:06:09.060]  直到他在大馬骰遇見主的時候
[00:06:09.060 --> 00:06:13.060]  就發現自己走了一條很錯的路
[00:06:13.060 --> 00:06:15.860]  原來按照肉體他不明白神
[00:06:15.860 --> 00:06:17.660]  不明白神的心意
[00:06:17.660 --> 00:06:20.660]  而不能夠遵循神的心意
[00:06:20.660 --> 00:06:21.860]  甚至拒絕
[00:06:21.860 --> 00:06:25.060]  這是神所賜的救贖主
[00:06:25.060 --> 00:06:26.260]  當時他就問
[00:06:26.260 --> 00:06:29.860]  這樣按照肉體有什麼益處呢
[00:06:29.860 --> 00:06:31.660]  所以對保羅來說
[00:06:31.660 --> 00:06:33.260]  他已經有很大的教訓
[00:06:33.260 --> 00:06:35.460]  知道自己不可以再按照肉體
[00:06:35.460 --> 00:06:37.060]  我看完那一幕
[00:06:37.060 --> 00:06:40.260]  保羅其中一個經歷就是大馬骰的經歷
[00:06:40.260 --> 00:06:42.060]  當主向他顯現的時候
[00:06:42.060 --> 00:06:44.260]  榮耀主向他顯現的時候很特別
[00:06:44.260 --> 00:06:46.460]  耶穌沒有說我是
[00:06:46.460 --> 00:06:48.260]  父神的聖子耶穌
[00:06:48.260 --> 00:06:50.060]  耶穌沒有說我是太初有道
[00:06:50.060 --> 00:06:52.260]  道就是神的耶穌
[00:06:52.260 --> 00:06:54.460]  我不是天加降卑的耶穌
[00:06:54.460 --> 00:06:55.260]  耶穌沒有這麼說
[00:06:55.260 --> 00:06:57.060]  耶穌簡單一句話
[00:06:57.060 --> 00:06:59.460]  我就是拿撒勒耶穌
[00:06:59.460 --> 00:07:02.660]  我就是你所逼迫的拿撒勒耶穌
[00:07:02.660 --> 00:07:05.660]  但是保羅見到那位榮耀的主
[00:07:05.660 --> 00:07:09.060]  有個光芒比白天的光更光的主
[00:07:09.060 --> 00:07:10.460]  這位榮耀主同步
[00:07:10.460 --> 00:07:14.660]  他是謙卑卑微的拿撒勒耶穌
[00:07:14.660 --> 00:07:16.860]  保羅知道自己錯得很厲害
[00:07:16.860 --> 00:07:18.260]  真是錯
[00:07:18.260 --> 00:07:20.060]  所以在保羅的書信裏
[00:07:20.060 --> 00:07:22.860]  他用了二十次按照肉體
[00:07:22.860 --> 00:07:24.660]  Katasaka的表達
[00:07:24.660 --> 00:07:26.060]  我以前按照肉體
[00:07:26.060 --> 00:07:29.860]  或者人按照肉體是會走何等錯路呢
[00:07:29.860 --> 00:07:33.860]  父神深意讓耶穌降卑到馬槽
[00:07:33.860 --> 00:07:36.460]  寫在卑賤的十字架
[00:07:36.460 --> 00:07:37.660]  其中一個道理就是
[00:07:37.660 --> 00:07:40.060]  原來神看人的貴重
[00:07:40.060 --> 00:07:42.460]  不在乎他的外在
[00:07:42.460 --> 00:07:45.660]  不在乎他地上的肉體的身份
[00:07:45.660 --> 00:07:47.660]  每一個神蒙喜悅的人
[00:07:47.660 --> 00:07:51.860]  都可以爲神成爲榮耀重要的僕人
[00:07:51.860 --> 00:07:54.260]  就像主耶穌多一樣
[00:07:54.260 --> 00:07:57.460]  所以主耶穌在《呼召傳道》裏面的時候
[00:07:57.460 --> 00:07:59.460]  最初是呼召一些愚夫
[00:07:59.460 --> 00:08:02.060]  無學識小民的彼得
[00:08:02.060 --> 00:08:03.460]  我其中很喜歡一段經文
[00:08:03.460 --> 00:08:05.060]  就是《馬塔福音》二十六章
[00:08:05.060 --> 00:08:07.260]  六十九節和七十三節
[00:08:07.260 --> 00:08:08.860]  找到一起讀
[00:08:08.860 --> 00:08:12.460]  彼得在外面院子裏坐着
[00:08:12.460 --> 00:08:15.260]  有一個侍女前來說
[00:08:15.260 --> 00:08:19.260]  你素來也是同那街人耶穌一夥的
[00:08:19.260 --> 00:08:20.460]  對彼得說
[00:08:20.460 --> 00:08:22.460]  你真是他們一黨的
[00:08:22.460 --> 00:08:25.460]  你的口音把他領悟出來
[00:08:25.460 --> 00:08:28.460]  人們怎麼認得彼得是耶穌一黨
[00:08:28.460 --> 00:08:29.860]  口音
[00:08:29.860 --> 00:08:33.060]  好像我自己也做過很多國內的培訓講道
[00:08:33.060 --> 00:08:35.060]  一講雖然都流利
[00:08:35.060 --> 00:08:38.460]  口音就知道是香港人
[00:08:38.460 --> 00:08:39.860]  口音出賣
[00:08:39.860 --> 00:08:41.260]  對他來說
[00:08:41.260 --> 00:08:44.260]  那些鄉下仔、嘉利人
[00:08:44.260 --> 00:08:45.460]  一聽到那個口音
[00:08:45.460 --> 00:08:48.460]  在耶路撒冷這大隻死的殿裏面
[00:08:48.460 --> 00:08:50.660]  竟然有個鄉下仔、嘉利人
[00:08:50.660 --> 00:08:54.060]  他就知道這個彼得就是跟着耶穌
[00:08:54.060 --> 00:08:55.860]  對耶路撒冷的人來說
[00:08:55.860 --> 00:08:57.660]  受很多純正訓練的人來說
[00:08:57.660 --> 00:09:00.460]  看不起這些鄉下仔、嘉利人
[00:09:00.460 --> 00:09:04.060]  但是聖經很奇妙就是當耶穌昇天的時候
[00:09:04.060 --> 00:09:07.860]  就是這些鄉下仔、嘉利人看着耶穌昇天
[00:09:07.860 --> 00:09:10.260]  在五頓節聖靈降臨的時候
[00:09:10.260 --> 00:09:12.460]  新約教會開始的時候
[00:09:12.460 --> 00:09:17.660]  就是這些鄉下仔、嘉利人建立新約教會
[00:09:17.660 --> 00:09:19.460]  人看不起
[00:09:19.460 --> 00:09:22.060]  神開啓大大的縱容
[00:09:22.060 --> 00:09:25.060]  聖經裏面耶穌的生平
[00:09:25.060 --> 00:09:26.660]  聖經的例子提醒我們
[00:09:26.660 --> 00:09:29.860]  神的心意就是讓我們看到人的珍貴
[00:09:29.860 --> 00:09:33.060]  不在乎他的外貌、不在乎他的肉身
[00:09:33.060 --> 00:09:34.660]  不在乎他外面的情況
[00:09:34.660 --> 00:09:36.460]  是在乎他的生命
[00:09:36.460 --> 00:09:39.660]  所以這個功課彼得很後才明白
[00:09:39.660 --> 00:09:41.660]  彼得去高利樓的時候
[00:09:41.660 --> 00:09:45.660]  他經歷到神聖靈降臨在高利樓身上
[00:09:45.660 --> 00:09:47.460]  他明白道理就是
[00:09:47.460 --> 00:09:51.660]  「我真看出神是不偏待人」
[00:09:51.660 --> 00:09:55.260]  原來各國中敬畏主、行義的人
[00:09:55.260 --> 00:09:57.660]  都是主所悅立的
[00:09:57.660 --> 00:09:59.460]  我們熟悉一個名句
[00:09:59.460 --> 00:10:01.660]  《撒慕爾紀上》第十六章第七節
[00:10:01.660 --> 00:10:03.060]  一起讀吧
[00:10:03.060 --> 00:10:05.860]  「耶和華不仗人看人
[00:10:05.860 --> 00:10:07.860]  人是看外貌
[00:10:07.860 --> 00:10:10.660]  耶和華是看內心」
[00:10:10.660 --> 00:10:11.660]  原文的表達有趣
[00:10:11.660 --> 00:10:14.060]  就是人看人的眼睛
[00:10:14.060 --> 00:10:16.260]  看女孩的眼睛、看外貌
[00:10:16.260 --> 00:10:18.660]  不是看內心裏面
[00:10:18.660 --> 00:10:20.860]  耶穌基督在生平裏面都說
[00:10:20.860 --> 00:10:23.860]  「你們是以外貌判斷人」
[00:10:23.860 --> 00:10:26.060]  原文都是按照肉體
[00:10:26.060 --> 00:10:28.860]  但耶穌說「我就不是這樣」
[00:10:28.860 --> 00:10:31.060]  人太多用這些外貌
[00:10:31.060 --> 00:10:34.060]  去定義一個人的生命
[00:10:34.060 --> 00:10:37.060]  耶穌當他領受尼賽亞的呼召
[00:10:37.060 --> 00:10:38.660]  他開始傳道的時候
[00:10:38.660 --> 00:10:40.860]  引用《頤賽亞書》一個名句說
[00:10:40.860 --> 00:10:42.860]  「主的靈在我身上
[00:10:42.860 --> 00:10:44.660]  因爲祂用高我
[00:10:44.660 --> 00:10:47.460]  叫我傳呼音給貧窮的人」
[00:10:47.460 --> 00:10:48.860]  對某些人來說
[00:10:48.860 --> 00:10:51.660]  覺得貧窮人是可憐、有困難的人
[00:10:51.660 --> 00:10:55.060]  有些人看貧窮人是麻煩的人
[00:10:55.060 --> 00:10:57.860]  但很奇怪、很特別就是耶穌基督
[00:10:57.860 --> 00:10:59.860]  見到那些可憐的貧窮人
[00:10:59.860 --> 00:11:02.260]  而是很麻煩的貧窮人
[00:11:02.260 --> 00:11:04.060]  祂就拯救了他們
[00:11:04.060 --> 00:11:05.660]  改變了他們
[00:11:05.660 --> 00:11:08.060]  成爲神偉大的僕人
[00:11:08.060 --> 00:11:10.260]  這就是福音的大流
[00:11:10.260 --> 00:11:12.860]  曾經和大家分享過開羅的故事
[00:11:12.860 --> 00:11:14.860]  那裏有些垃圾山的人
[00:11:14.860 --> 00:11:15.860]  沒人理
[00:11:15.860 --> 00:11:18.260]  但當有傳人來到當中的時候
[00:11:18.260 --> 00:11:21.260]  神將神蹟、奇事與他同在
[00:11:21.260 --> 00:11:24.660]  在山洞裏面建立很奇妙的教會
[00:11:24.660 --> 00:11:28.060]  當人們問牧師爲何如此奇妙
[00:11:28.060 --> 00:11:32.660]  他說:耶穌基督昨日、今日
[00:11:32.660 --> 00:11:35.460]  一直到永遠是一樣的
[00:11:35.460 --> 00:11:37.260]  我經常用的比喻就是
[00:11:37.260 --> 00:11:40.060]  神的全能就像無限大
[00:11:40.060 --> 00:11:42.660]  無限大,成幾卑微的數字
[00:11:42.660 --> 00:11:44.260]  卑微的生命
[00:11:44.260 --> 00:11:47.260]  都可以成就奇妙的事情
[00:11:47.260 --> 00:11:48.660]  當我們基督徒
[00:11:48.660 --> 00:11:52.460]  人們用我們地上的生命來看我們
[00:11:52.460 --> 00:11:56.460]  或者我們自己用這些外貌去論斷自己
[00:11:56.460 --> 00:11:59.460]  但我們忘記了我們一個很重要的身份
[00:11:59.460 --> 00:12:00.860]  我們信耶穌的人
[00:12:00.860 --> 00:12:03.060]  都是神榮耀的兒女
[00:12:03.060 --> 00:12:05.460]  我們與基督要同作王
[00:12:05.460 --> 00:12:07.860]  所以我們有很高貴的身份
[00:12:07.860 --> 00:12:10.260]  所以基督徒常常有這兩重的身份
[00:12:10.260 --> 00:12:12.460]  一重是地上人看我們的身份
[00:12:12.460 --> 00:12:14.260]  一重是信仰裏面
[00:12:14.260 --> 00:12:16.660]  事先允許我們有的
[00:12:16.660 --> 00:12:18.660]  神兒女、榮耀的身份
[00:12:18.660 --> 00:12:20.660]  與基督同作王的身份
[00:12:20.660 --> 00:12:22.660]  所以我們這兩種身份
[00:12:22.660 --> 00:12:24.660]  同步有這個感受
[00:12:24.660 --> 00:12:26.660]  所以我們危機就是常常看着
[00:12:26.660 --> 00:12:28.260]  人看我們的身份
[00:12:28.260 --> 00:12:30.060]  人家讚我,我們就開心
[00:12:30.060 --> 00:12:32.060]  人家笑我,我們就自卑
[00:12:32.060 --> 00:12:35.060]  但忘記了我們在神面前的身份
[00:12:35.060 --> 00:12:36.860]  無論得時不得時
[00:12:36.860 --> 00:12:39.260]  我們都是神榮耀的兒女
[00:12:39.260 --> 00:12:41.260]  我很喜歡保祿在
[00:12:41.260 --> 00:12:43.660]  《哥倫多後書》第六章第十字的表達
[00:12:43.660 --> 00:12:45.060]  一起讀
[00:12:45.060 --> 00:12:49.660]  「似乎優秀,卻是常常快樂的
[00:12:49.660 --> 00:12:54.060]  似乎貧窮,卻是叫許多人富足的
[00:12:54.060 --> 00:12:59.060]  似乎一無所有,卻是樣樣都有的」
[00:12:59.060 --> 00:13:01.660]  似乎是很優秀
[00:13:01.660 --> 00:13:03.460]  似乎很艱難
[00:13:03.460 --> 00:13:05.460]  似乎很貧窮
[00:13:05.460 --> 00:13:08.060]  似乎什麼都沒有
[00:13:08.060 --> 00:13:10.860]  但是,祂是有神
[00:13:10.860 --> 00:13:12.460]  有神的同在
[00:13:12.460 --> 00:13:15.660]  有神的同在,使祂奇妙的快樂平安
[00:13:15.660 --> 00:13:19.660]  有神的同在,能夠幫助很多人,叫很多人富足
[00:13:19.660 --> 00:13:21.260]  因爲有神的同在
[00:13:21.260 --> 00:13:25.460]  神每日的供應,讓祂樣樣都有
[00:13:25.460 --> 00:13:28.860]  我們會否抓住這份神榮耀的身份呢?
[00:13:28.860 --> 00:13:31.660]  還是我們用外貌去看自己
[00:13:31.660 --> 00:13:34.260]  用外貌去看人呢?
[00:13:34.260 --> 00:13:35.660]  其實用外貌奮鬥
[00:13:35.660 --> 00:13:38.860]  保祿沒有說這些外貌奮鬥什麼都沒有用
[00:13:38.860 --> 00:13:41.860]  外貌奮鬥都有一定的重要性
[00:13:41.860 --> 00:13:43.060]  保祿問的問題就是
[00:13:43.060 --> 00:13:45.460]  如果單單用外貌去奮鬥
[00:13:45.460 --> 00:13:47.260]  而沒有基督
[00:13:47.260 --> 00:13:49.660]  有什麼意思呢?
[00:13:49.660 --> 00:13:51.060]  其實在保祿來說
[00:13:51.060 --> 00:13:55.060]  在信主前和信主後都是一個很勤奮的人
[00:13:55.060 --> 00:13:57.660]  我們看字幕那裏
[00:13:57.660 --> 00:14:00.060]  這裏說到不靠肉體
[00:14:00.060 --> 00:14:02.660]  不等於不奮鬥
[00:14:02.660 --> 00:14:05.660]  這裏說到不靠肉體不等於不奮鬥
[00:14:05.660 --> 00:14:07.060]  保祿只是指出
[00:14:07.060 --> 00:14:09.660]  沒有基督的奮鬥
[00:14:09.660 --> 00:14:12.260]  或者是拒絕基督的奮鬥
[00:14:12.260 --> 00:14:15.660]  或者沒有基督良善沒有活出基督的奮鬥
[00:14:15.660 --> 00:14:20.660]  是不能夠帶來真正的永恆的益處
[00:14:20.660 --> 00:14:24.060]  有時想起我們自己之前的奮鬥
[00:14:24.060 --> 00:14:25.860]  可能都有些奮鬥
[00:14:25.860 --> 00:14:28.460]  但是那些奮鬥裏面都可能有很多污點
[00:14:28.460 --> 00:14:31.660]  讓我們覺得那些奮鬥沒有真正的益處
[00:14:31.660 --> 00:14:34.260]  記得我自己曾經都說過一個例子
[00:14:34.260 --> 00:14:35.660]  我自己年輕的時候
[00:14:35.660 --> 00:14:37.660]  二十幾歲的時候做中國貿易
[00:14:37.660 --> 00:14:40.460]  有一次在重慶接了一個大的生意
[00:14:40.460 --> 00:14:43.060]  請三圍桌請客人喫飯
[00:14:43.060 --> 00:14:46.060]  當時八年代大陸的習慣
[00:14:46.060 --> 00:14:48.060]  喫飯就擺三杯酒
[00:14:48.060 --> 00:14:51.060]  一杯紅酒一杯白酒一杯啤酒
[00:14:51.060 --> 00:14:53.060]  我看到陣三圍桌
[00:14:53.060 --> 00:14:55.260]  只有我一個去請客
[00:14:55.260 --> 00:14:57.460]  自己說不懂喝酒
[00:14:57.460 --> 00:14:58.860]  誰知道他們找個手段
[00:14:58.860 --> 00:15:02.260]  就找幾個女士來先喝爲敬
[00:15:02.260 --> 00:15:04.260]  蔡少奇又簽了生意
[00:15:04.260 --> 00:15:06.860]  賞臉喝一杯都不行
[00:15:06.860 --> 00:15:08.660]  自己賞臉喝一杯
[00:15:08.660 --> 00:15:11.260]  喝一杯之後就灌酒叫醉了
[00:15:11.260 --> 00:15:15.660]  在酒店裏面水喉整個身體都溼了
[00:15:15.660 --> 00:15:17.260]  當時後來信耶穌的時候
[00:15:17.260 --> 00:15:22.060]  我想起自己信主前的很多幕的時候
[00:15:22.060 --> 00:15:24.460]  可能我父母都覺得我是乖乖仔
[00:15:24.460 --> 00:15:25.660]  都OK的
[00:15:25.660 --> 00:15:28.860]  但自己看到就好像一張
[00:15:28.860 --> 00:15:30.460]  一張灰色的紙
[00:15:30.460 --> 00:15:33.260]  加了很多黑點在上面
[00:15:33.260 --> 00:15:34.460]  生命裏面
[00:15:34.460 --> 00:15:36.460]  沒有基督的生命裏面
[00:15:36.460 --> 00:15:38.260]  一個黑點一個黑點
[00:15:38.260 --> 00:15:40.060]  不斷的加上去
[00:15:40.060 --> 00:15:42.060]  人可能不知道
[00:15:42.060 --> 00:15:43.660]  但神知道
[00:15:43.660 --> 00:15:45.460]  本來講自己
[00:15:45.460 --> 00:15:46.460]  在人眼中
[00:15:46.460 --> 00:15:47.660]  在猶太人眼中
[00:15:47.660 --> 00:15:49.460]  好像有輝煌的背景
[00:15:49.460 --> 00:15:50.460]  第五召說
[00:15:50.460 --> 00:15:52.860]  我第八天受國禮
[00:15:52.860 --> 00:15:54.060]  我是以色列族
[00:15:54.060 --> 00:15:56.060]  變瓦文支派的人
[00:15:56.060 --> 00:15:58.260]  是希伯來人所生的希伯來人
[00:15:58.260 --> 00:16:00.060]  我純種的希伯來人
[00:16:00.060 --> 00:16:03.460]  我第八天就準時受國禮
[00:16:03.460 --> 00:16:04.660]  出生到現在
[00:16:04.660 --> 00:16:07.660]  我都嚴謹守猶太人的習慣
[00:16:07.660 --> 00:16:10.260]  我出生就是這麼純正
[00:16:10.260 --> 00:16:12.260]  我是變瓦文支派
[00:16:12.260 --> 00:16:14.260]  因爲當時北角十族
[00:16:14.260 --> 00:16:15.260]  被撈之後
[00:16:15.260 --> 00:16:17.260]  和其他民族混合了
[00:16:17.260 --> 00:16:18.660]  不是純種
[00:16:18.660 --> 00:16:20.460]  單單爲猶太人
[00:16:20.460 --> 00:16:24.060]  猶太族和變瓦文是純種
[00:16:24.060 --> 00:16:26.060]  然後他是
[00:16:26.060 --> 00:16:28.460]  希伯來人所生的希伯來人
[00:16:28.460 --> 00:16:30.260]  所以本來很強調自己是純種
[00:16:30.260 --> 00:16:33.660]  和出生第八天就受國禮
[00:16:33.660 --> 00:16:36.660]  所以本來講自己是純正的猶太人
[00:16:36.660 --> 00:16:38.460]  是純正的法利塞人
[00:16:38.460 --> 00:16:42.460]  並且完全是根據猶太人的律例去做
[00:16:42.460 --> 00:16:47.060]  是最嚴謹的法利塞人的方式去做
[00:16:47.060 --> 00:16:50.260]  所以是最純正的猶太人
[00:16:50.260 --> 00:16:52.260]  所以保羅其中一段經文
