
[00:00:00.000 --> 00:00:02.360]  我們教會在這段時間
[00:05:07.680 --> 00:05:09.680]  有一個國王的兒子
[00:05:09.680 --> 00:05:11.680]  籌備一個盛大的婚宴
[00:05:11.680 --> 00:05:15.680]  但是以前邀請過的人又不來
[00:05:15.680 --> 00:05:17.680]  所以國王就算了
[00:05:17.680 --> 00:05:19.680]  叫那些僕人,他們不來
[00:05:19.680 --> 00:05:21.680]  其他人你幫我出去
[00:05:21.680 --> 00:05:23.680]  邀請任何人
[00:05:23.680 --> 00:05:25.680]  你喜歡來就來吧
[00:05:25.680 --> 00:05:27.680]  來這個宴席
[00:05:27.680 --> 00:05:28.680]  然後很特別
[00:05:28.680 --> 00:05:30.680]  當人們都來宴席的時候
[00:05:30.680 --> 00:05:31.680]  國王就出來
[00:05:31.680 --> 00:05:33.680]  突然間見到一個人
[00:05:33.680 --> 00:05:35.680]  為什麼你沒有穿禮服
[00:05:35.680 --> 00:05:37.680]  你知不知道去婚宴
[00:05:37.680 --> 00:05:39.680]  你一定要穿禮服
[00:05:39.680 --> 00:05:41.680]  當時聖經這樣說
[00:05:41.680 --> 00:05:44.680]  那個人被問到啞口無言
[00:05:44.680 --> 00:05:46.680]  然後國王就吩咐所有的人
[00:05:46.680 --> 00:05:47.680]  將他綁起
[00:05:47.680 --> 00:05:49.680]  然後丟在外面的黑暗裏面
[00:05:49.680 --> 00:05:51.680]  讓他在那裏哀哭切子
[00:05:51.680 --> 00:05:55.680]  其實我覺得在天國是一樣的
[00:05:55.680 --> 00:05:56.680]  天國都一樣
[00:05:56.680 --> 00:05:58.680]  我們是憑信去進入
[00:05:58.680 --> 00:06:00.680]  不過
[00:06:00.680 --> 00:06:02.680]  我們的生命都要看到
[00:06:02.680 --> 00:06:05.680]  一個被改變和一個新的生命
[00:06:05.680 --> 00:06:07.680]  就好像神的屬性
[00:06:07.680 --> 00:06:09.680]  就像這件禮服一樣要被人看到
[00:06:09.680 --> 00:06:11.680]  所以頂著迴神的屬性
[00:06:11.680 --> 00:06:13.680]  在你生命裏面
[00:06:13.680 --> 00:06:15.680]  有沒有被看見
[00:06:15.680 --> 00:06:16.680]  神那種謙卑
[00:06:16.680 --> 00:06:17.680]  那種溫柔
[00:06:17.680 --> 00:06:19.680]  那種信實
[00:06:19.680 --> 00:06:21.680]  那種公義
[00:06:21.680 --> 00:06:22.680]  那種慈愛
[00:06:22.680 --> 00:06:23.680]  那種憐憫
[00:06:23.680 --> 00:06:25.680]  有沒有在你生命裏面被看見
[00:06:25.680 --> 00:06:27.680]  所以我們不要
[00:06:27.680 --> 00:06:30.680]  所以聖靈內在我們生命裏面
[00:06:30.680 --> 00:06:31.680]  你不要只是
[00:06:31.680 --> 00:06:33.680]  聖靈內在我們生命裏面做什麼
[00:06:33.680 --> 00:06:35.680]  當我們要去哪裏買東西
[00:06:35.680 --> 00:06:39.680]  要去選西瓜
[00:06:39.680 --> 00:06:41.680]  要做什麼決定的時候
[00:06:41.680 --> 00:06:43.680]  我才去求問聖靈
[00:06:43.680 --> 00:06:45.680]  然後其他好像
[00:06:45.680 --> 00:06:47.680]  我們和聖靈好像沒有什麼關係
[00:06:47.680 --> 00:06:49.680]  其實不是的
[00:06:49.680 --> 00:06:52.680]  聖靈內在我們生命裏面
[00:06:52.680 --> 00:06:54.680]  他好像一個工程師一樣
[00:06:54.680 --> 00:06:56.680]  就說一點一滴去改變我們
[00:06:56.680 --> 00:06:59.680]  所以我們的工作是要配合他
[00:06:59.680 --> 00:07:01.680]  願意被他改變
[00:07:01.680 --> 00:07:03.680]  所以有一句說話
[00:07:03.680 --> 00:07:05.680]  我覺得挺有趣
[00:07:05.680 --> 00:07:06.680]  他就說錯就要認
[00:07:06.680 --> 00:07:08.680]  打就要站定
[00:07:08.680 --> 00:07:10.680]  所以其實我覺得是
[00:07:10.680 --> 00:07:12.680]  有時候我們基督徒
[00:07:12.680 --> 00:07:13.680]  我們有時候有軟弱
[00:07:13.680 --> 00:07:14.680]  我們犯錯
[00:07:14.680 --> 00:07:15.680]  我們要承認
[00:07:15.680 --> 00:07:17.680]  另外一方面
[00:07:17.680 --> 00:07:19.680]  我們真的要在神的面前
[00:07:19.680 --> 00:07:21.680]  我們願意接受那種改變
[00:07:21.680 --> 00:07:22.680]  那種管教
[00:07:22.680 --> 00:07:24.680]  透過悔改去活出聖潔
[00:07:24.680 --> 00:07:28.680]  所以如果你沒有悔改
[00:07:28.680 --> 00:07:32.680]  這不是一個正常的基督徒的生活
[00:07:32.680 --> 00:07:34.680]  這是一個正常的基督徒的生命
[00:07:34.680 --> 00:07:35.680]  施西約翰這樣說
[00:07:35.680 --> 00:07:36.680]  你們要結出果子狸
[00:07:36.680 --> 00:07:38.680]  與悔改的心相稱
[00:07:38.680 --> 00:07:40.680]  普及譯本
[00:07:40.680 --> 00:07:42.680]  這段經文剛才讀過
[00:07:42.680 --> 00:07:44.680]  你們要用行動去證明
[00:07:44.680 --> 00:07:46.680]  自己已經從罪中悔改
[00:07:46.680 --> 00:07:48.680]  真正歸向上帝
[00:07:48.680 --> 00:07:50.680]  所以記得
[00:07:50.680 --> 00:07:52.680]  我們天國
[00:07:52.680 --> 00:07:54.680]  憑信進入
[00:07:54.680 --> 00:07:56.680]  但是我們行誠信的路
[00:07:56.680 --> 00:07:58.680]  我們是要付代價
[00:07:58.680 --> 00:08:00.680]  我們生命改變
[00:08:00.680 --> 00:08:02.680]  我們也是要付代價
[00:08:02.680 --> 00:08:04.680]  但是怎麼做呢
[00:08:04.680 --> 00:08:06.680]  配合聖靈
[00:08:06.680 --> 00:08:08.680]  讓聖靈在我們生命裏面
[00:08:08.680 --> 00:08:09.680]  去做改變
[00:08:09.680 --> 00:08:11.680]  所以這是很重要
[00:08:11.680 --> 00:08:14.680]  我們要更加坦誠去面對自己的軟弱
[00:08:14.680 --> 00:08:16.680]  盡快和深切的悔改
[00:08:16.680 --> 00:08:18.680]  加倍和聖靈同工
[00:08:18.680 --> 00:08:20.680]  因為我們知道
[00:08:20.680 --> 00:08:21.680]  那一天
[00:08:21.680 --> 00:08:23.680]  很快來臨
[00:08:23.680 --> 00:08:25.680]  那一天很快來臨
[00:08:25.680 --> 00:08:27.680]  所以今天
[00:08:27.680 --> 00:08:31.680]  我很想透過分享聖靈果子第五個果子
[00:08:31.680 --> 00:08:32.680]  昨天有人突然間
[00:08:32.680 --> 00:08:33.680]  我收到WhatsApp問
[00:08:33.680 --> 00:08:35.680]  今天是不是講恩慈
[00:08:35.680 --> 00:08:36.680]  聖靈的果子
[00:08:36.680 --> 00:08:38.680]  因為為什麼這段時間
[00:08:38.680 --> 00:08:40.680]  會講恩慈呢
[00:08:40.680 --> 00:08:42.680]  不如我們再次翻開
[00:08:42.680 --> 00:08:44.680]  加拉太書五章
[00:08:44.680 --> 00:08:46.680]  二十二到二十五節
[00:08:46.680 --> 00:08:48.680]  加拉太書五章
[00:08:48.680 --> 00:08:50.680]  二十二到二十五節
[00:08:58.680 --> 00:09:02.680]  相信有不少人都已經識背
[00:09:02.680 --> 00:09:04.680]  但是我都很想大家可以一齊
[00:09:04.680 --> 00:09:05.680]  打開
[00:09:05.680 --> 00:09:07.680]  一齊讀出來
[00:09:07.680 --> 00:09:10.680]  先這樣講
[00:09:10.680 --> 00:09:11.680]  預備了
[00:09:11.680 --> 00:09:12.680]  一齊讀
[00:09:12.680 --> 00:09:14.680]  聖靈所結的果子
[00:09:14.680 --> 00:09:17.680]  就是人愛喜樂和平
[00:09:17.680 --> 00:09:20.680]  忍耐恩慈良善信實
[00:09:20.680 --> 00:09:22.680]  溫柔節制
[00:09:22.680 --> 00:09:24.680]  這樣的事沒有律法禁止
[00:09:24.680 --> 00:09:27.680]  凡屬基督耶穌的人
[00:09:27.680 --> 00:09:29.680]  自已經把肉體
[00:09:29.680 --> 00:09:33.680]  連肉體的邪情絲肉同釘在十字架上了
[00:09:33.680 --> 00:09:35.680]  我們若是靠聖靈得生
[00:09:35.680 --> 00:09:37.680]  就當靠聖靈行事
[00:09:37.680 --> 00:09:38.680]  OK 好
[00:09:38.680 --> 00:09:40.680]  以前一直講過
[00:09:40.680 --> 00:09:43.680]  一個被聖靈充滿
[00:09:43.680 --> 00:09:46.680]  又或者以神為生命中心的人
[00:09:46.680 --> 00:09:47.680]  在他生命裡面
[00:09:47.680 --> 00:09:51.680]  是一定會看到聖靈的果子的其中一個特性
[00:09:51.680 --> 00:09:52.680]  之前我們講過什麼
[00:09:52.680 --> 00:09:54.680]  人愛
[00:09:54.680 --> 00:09:55.680]  講過喜樂
[00:09:55.680 --> 00:09:56.680]  講過和平
[00:09:56.680 --> 00:09:57.680]  講過忍耐
[00:09:57.680 --> 00:09:59.680]  所以今天我們就探討一下
[00:09:59.680 --> 00:10:01.680]  什麼是人恩慈
[00:10:01.680 --> 00:10:02.680]  恩慈
[00:10:02.680 --> 00:10:04.680]  什麼是恩慈呢
[00:10:04.680 --> 00:10:08.680]  什麼是恩慈呢
[00:10:08.680 --> 00:10:11.680]  試一下和你旁邊的弟兄姐妹討論一下
[00:10:11.680 --> 00:10:14.680]  你覺得什麼是恩慈呢
[00:10:14.680 --> 00:10:19.680]  當我不懂
[00:10:19.680 --> 00:10:21.680]  我不懂什麼是恩慈
[00:10:21.680 --> 00:10:23.680]  你會怎麼解釋給我聽
[00:10:23.680 --> 00:10:25.680]  什麼是恩慈呢
[00:10:25.680 --> 00:10:32.680]  好 叫出來吧
[00:10:32.680 --> 00:10:33.680]  如果你知道這個答案
[00:10:33.680 --> 00:10:34.680]  你叫出來
[00:10:34.680 --> 00:10:37.680]  恩慈是什麼呢
[00:10:37.680 --> 00:10:41.680]  恩慈
[00:10:41.680 --> 00:10:47.680]  哦 不計較
[00:10:47.680 --> 00:10:48.680]  是嗎 不計較
[00:10:48.680 --> 00:10:49.680]  OK 好
[00:10:49.680 --> 00:10:51.680]  是什麼呢
[00:10:51.680 --> 00:10:52.680]  哦 慈愛
[00:10:52.680 --> 00:10:54.680]  OK 好 還有呢
[00:10:54.680 --> 00:10:55.680]  溫柔
[00:10:55.680 --> 00:10:57.680]  還有呢
[00:10:57.680 --> 00:10:58.680]  很仁慈
[00:10:58.680 --> 00:11:00.680]  也很有恩典
[00:11:00.680 --> 00:11:01.680]  所以就是恩慈
[00:11:01.680 --> 00:11:03.680]  OK 好
[00:11:03.680 --> 00:11:04.680]  不要緊 不要緊
[00:11:04.680 --> 00:11:06.680]  我覺得大家討論分享
[00:11:06.680 --> 00:11:08.680]  還有嗎
[00:11:08.680 --> 00:11:11.680]  給人感覺無害
[00:11:11.680 --> 00:11:12.680]  無害的
[00:11:12.680 --> 00:11:13.680]  好
[00:11:13.680 --> 00:11:16.680]  就是沒有摻雜到地溝油成分
[00:11:16.680 --> 00:11:17.680]  無害的
[00:11:17.680 --> 00:11:18.680]  OK 好 還有呢
[00:11:18.680 --> 00:11:20.680]  恩慈
[00:11:20.680 --> 00:11:24.680]  多找兩位
[00:11:24.680 --> 00:11:28.680]  不會和別人比較
[00:11:28.680 --> 00:11:29.680]  OK 還有呢
[00:11:29.680 --> 00:11:30.680]  找另一位
[00:11:30.680 --> 00:11:32.680]  有沒有
[00:11:32.680 --> 00:11:34.680]  好好 Nice
[00:11:34.680 --> 00:11:35.680]  哦 好 Nice
[00:11:35.680 --> 00:11:36.680]  就是很親切
[00:11:36.680 --> 00:11:37.680]  OK 好
[00:11:37.680 --> 00:11:39.680]  其實都是差不多
[00:11:39.680 --> 00:11:41.680]  但是在聖經裡面
[00:11:41.680 --> 00:11:43.680]  怎麼看這個恩慈呢
[00:11:43.680 --> 00:11:45.680]  我想跟大家說
[00:11:47.680 --> 00:11:49.680]  恩慈在這個字裡面
[00:11:49.680 --> 00:11:51.680]  原來在希伯來文
[00:11:51.680 --> 00:11:53.680]  原文和希臘文是不同的
[00:11:53.680 --> 00:11:54.680]  有些是不同的
[00:11:54.680 --> 00:11:56.680]  就是不一樣的
[00:11:56.680 --> 00:11:58.680]  尤其是翻譯的意思
[00:11:58.680 --> 00:12:00.680]  在舊約希伯來文的恩慈
[00:12:00.680 --> 00:12:02.680]  的意思是很多的
[00:12:02.680 --> 00:12:03.680]  它就說
[00:12:03.680 --> 00:12:05.680]  類似一個盟誓的意思
[00:12:05.680 --> 00:12:06.680]  就是納約
[00:12:06.680 --> 00:12:08.680]  納約的意思
[00:12:08.680 --> 00:12:10.680]  有一種堅忍的愛
[00:12:10.680 --> 00:12:11.680]  堅貞
[00:12:11.680 --> 00:12:13.680]  就是堅持忍下去的意思
[00:12:13.680 --> 00:12:15.680]  總而言之是很溫柔的
[00:12:15.680 --> 00:12:17.680]  很體貼的
[00:12:17.680 --> 00:12:19.680]  讓對方覺得很舒服的
[00:12:19.680 --> 00:12:21.680]  那種愛
[00:12:21.680 --> 00:12:23.680]  但是在希臘文
[00:12:23.680 --> 00:12:25.680]  只是將最後這個溫柔的意思
[00:12:25.680 --> 00:12:27.680]  翻譯出來
[00:12:27.680 --> 00:12:29.680]  其實好像只是一種溫柔
[00:12:29.680 --> 00:12:31.680]  等等
[00:12:31.680 --> 00:12:33.680]  或者一個叫做
[00:12:33.680 --> 00:12:37.680]  因為應該這麼說
[00:12:37.680 --> 00:12:39.680]  舊約的恩慈
[00:12:39.680 --> 00:12:41.680]  希伯來文
[00:12:41.680 --> 00:12:43.680]  舊約裡面
[00:12:43.680 --> 00:12:45.680]  沒有辦法去將
[00:12:45.680 --> 00:12:47.680]  翻譯那個
[00:12:47.680 --> 00:12:49.680]  我亂了
[00:12:49.680 --> 00:12:51.680]  在新約那裡
[00:12:51.680 --> 00:12:53.680]  那個希臘文
[00:12:53.680 --> 00:12:55.680]  是沒有辦法
[00:12:55.680 --> 00:12:57.680]  將那個盟誓
[00:12:57.680 --> 00:12:59.680]  堅忍的意思翻譯出來
[00:12:59.680 --> 00:13:01.680]  但是
[00:13:01.680 --> 00:13:03.680]  在新約的希臘文裡面
[00:13:03.680 --> 00:13:05.680]  它就將溫柔的部分
[00:13:05.680 --> 00:13:07.680]  表達得很好
[00:13:07.680 --> 00:13:09.680]  所以其實你會看到有一個
[00:13:09.680 --> 00:13:11.680]  不同的就是
[00:13:11.680 --> 00:13:13.680]  希伯來文
[00:13:13.680 --> 00:13:15.680]  我再說一次
[00:13:15.680 --> 00:13:17.680]  它的意思就像一種盟誓
[00:13:17.680 --> 00:13:19.680]  有一種誓約
[00:13:19.680 --> 00:13:21.680]  我一定要在這個約裡面
[00:13:21.680 --> 00:13:23.680]  如果我不做一些事情
[00:13:23.680 --> 00:13:25.680]  我就毀約的
[00:13:25.680 --> 00:13:27.680]  第二就是有一種堅忍的愛
[00:13:27.680 --> 00:13:29.680]  堅定的,不會變的
[00:13:29.680 --> 00:13:31.680]  堅持下去的那種意思
[00:13:31.680 --> 00:13:33.680]  還有一種意思就是很溫柔
[00:13:33.680 --> 00:13:35.680]  體貼,讓對方覺得
[00:13:35.680 --> 00:13:37.680]  很舒服的這種愛
[00:13:37.680 --> 00:13:39.680]  那希臘文
[00:13:39.680 --> 00:13:41.680]  在新約
[00:13:41.680 --> 00:13:43.680]  它就表達那種
[00:13:43.680 --> 00:13:45.680]  溫柔的部分
[00:13:45.680 --> 00:13:47.680]  表達得很好
[00:13:47.680 --> 00:13:49.680]  所以就是
[00:13:49.680 --> 00:13:51.680]  那種令人很舒服
[00:13:51.680 --> 00:13:53.680]  很
[00:13:53.680 --> 00:13:55.680]  或者好像一種
[00:13:55.680 --> 00:13:57.680]  路加方五章三十九節
[00:13:57.680 --> 00:13:59.680]  就說沒有人
[00:13:59.680 --> 00:14:01.680]  學了陳酒又想學新的
[00:14:01.680 --> 00:14:03.680]  他總說陳的好
[00:14:03.680 --> 00:14:05.680]  一種舊酒
[00:14:05.680 --> 00:14:07.680]  酒越放得久
[00:14:07.680 --> 00:14:09.680]  越好味
[00:14:09.680 --> 00:14:11.680]  新約路加方
[00:14:11.680 --> 00:14:13.680]  五章三十九節
[00:14:13.680 --> 00:14:15.680]  陳的好
[00:14:15.680 --> 00:14:17.680]  放得久的酒是好
[00:14:17.680 --> 00:14:19.680]  這種和
[00:14:19.680 --> 00:14:21.680]  恩慈是同一個字
[00:14:21.680 --> 00:14:23.680]  可以這樣說
[00:14:23.680 --> 00:14:25.680]  在
[00:14:25.680 --> 00:14:27.680]  新約的時候
[00:14:27.680 --> 00:14:29.680]  就會覺得
[00:14:29.680 --> 00:14:31.680]  恩慈就是
[00:14:31.680 --> 00:14:33.680]  令人很舒服
[00:14:33.680 --> 00:14:35.680]  很純
[00:14:35.680 --> 00:14:37.680]  令人很開心
[00:14:37.680 --> 00:14:39.680]  或者是一種很溫柔
[00:14:39.680 --> 00:14:41.680]  就是一種
[00:14:41.680 --> 00:14:43.680]  這樣的一種字眼
[00:14:43.680 --> 00:14:45.680]  那英文呢
[00:14:45.680 --> 00:14:47.680]  英文恩慈是怎樣
[00:14:47.680 --> 00:14:49.680]  叫kindness
[00:14:49.680 --> 00:14:51.680]  所以
[00:14:51.680 --> 00:14:53.680]  你如果會英文
[00:14:53.680 --> 00:14:55.680]  有些人就是loving kindness
[00:14:55.680 --> 00:14:57.680]  就是說
[00:14:57.680 --> 00:14:59.680]  愛裡面再加恩慈
[00:14:59.680 --> 00:15:01.680]  是一種很厲害的
[00:15:01.680 --> 00:15:03.680]  一種的愛
[00:15:03.680 --> 00:15:05.680]  關心等等
[00:15:05.680 --> 00:15:07.680]  所以你會看到在恩慈
[00:15:07.680 --> 00:15:09.680]  在神
[00:15:09.680 --> 00:15:11.680]  用去形容神那種方面
[00:15:11.680 --> 00:15:13.680]  的次數是比較多
[00:15:13.680 --> 00:15:15.680]  意思很接近恩典
[00:15:15.680 --> 00:15:17.680]  就好像二弗所書二章七節
[00:15:17.680 --> 00:15:19.680]  裡面這樣說
[00:15:19.680 --> 00:15:21.680]  他豐富的恩典
[00:15:21.680 --> 00:15:23.680]  就是他在基督耶穌裡
[00:15:23.680 --> 00:15:25.680]  向我們所施的恩慈
[00:15:25.680 --> 00:15:27.680]  如果你看英文的翻譯
[00:15:27.680 --> 00:15:29.680]  恩典和恩慈
[00:15:29.680 --> 00:15:31.680]  其實都是重複使用
[00:15:31.680 --> 00:15:33.680]  重複一下
[00:15:33.680 --> 00:15:35.680]  所以在裡面
[00:15:35.680 --> 00:15:37.680]  就好像神的行動
[00:15:37.680 --> 00:15:39.680]  做一個基礎的意思
[00:15:39.680 --> 00:15:41.680]  源自愛心
[00:15:41.680 --> 00:15:43.680]  自發
[00:15:43.680 --> 00:15:45.680]  全無利益考慮
[00:15:45.680 --> 00:15:47.680]  不計較
[00:15:47.680 --> 00:15:49.680]  令對方得益處的行動或者行為
[00:15:49.680 --> 00:15:51.680]  所以保羅教導裡面
[00:15:51.680 --> 00:15:53.680]  恩慈有
[00:15:53.680 --> 00:15:55.680]  三個大的重點
[00:15:55.680 --> 00:15:57.680]  在保羅的教導裡面
[00:15:57.680 --> 00:15:59.680]  恩慈有三大重點
[00:15:59.680 --> 00:16:01.680]  第一是依奉主的人
[00:16:01.680 --> 00:16:03.680]  所應該有的品格
[00:16:03.680 --> 00:16:05.680]  那種溫柔
[00:16:05.680 --> 00:16:07.680]  那種體貼
[00:16:07.680 --> 00:16:09.680]  那種堅貞
[00:16:09.680 --> 00:16:11.680]  那種令人很舒服
[00:16:11.680 --> 00:16:13.680]  或者是一種
[00:16:13.680 --> 00:16:15.680]  好像一個盟誓一樣
[00:16:15.680 --> 00:16:17.680]  是定義要愛你的
[00:16:17.680 --> 00:16:19.680]  定義要服侍你的
[00:16:19.680 --> 00:16:21.680]  不會有任何改變
[00:16:21.680 --> 00:16:23.680]  第二
[00:16:23.680 --> 00:16:25.680]  就是被聖靈充滿的印證
[00:16:25.680 --> 00:16:27.680]  就是我們剛才所說的
[00:16:27.680 --> 00:16:29.680]  我們有恩慈
[00:16:29.680 --> 00:16:31.680]  被聖靈充滿就是其中一個果子
[00:16:31.680 --> 00:16:33.680]  第三
[00:16:33.680 --> 00:16:35.680]  就是已經蒙了救贖的信徒
[00:16:35.680 --> 00:16:37.680]  所應該有的標記
[00:16:37.680 --> 00:16:39.680]  能夠維繫信徒間的合一
