
[00:00:00.000 --> 00:00:07.000]  首先給這個題目再加上一級這兩個字
[00:01:58.000 --> 00:02:03.000]  拿起來的時候通常那個雞蛋都要掉在地上
[00:02:03.000 --> 00:02:08.000]  你的心情會在憤怒
[00:02:08.000 --> 00:02:13.000]  等一會要出去就要下雨了
[00:02:13.000 --> 00:02:17.000]  那如果你今天早上就好像在這裡那麼安靜
[00:02:17.000 --> 00:02:23.000]  你心裡面有沒有這種不安
[00:02:23.000 --> 00:02:25.000]  沙沙的
[00:02:25.000 --> 00:02:30.000]  就好像Susanna剛才講到的高高低低的
[00:02:30.000 --> 00:02:36.000]  有同學剛開學有沒有一種感覺
[00:02:36.000 --> 00:02:42.000]  學校很多風風雨雨
[00:02:42.000 --> 00:02:45.000]  你的心情會不會不安呢?
[00:02:45.000 --> 00:02:50.000]  那我可以跟你分享你可以用這種態度
[00:02:50.000 --> 00:02:52.000]  這種態度是什麼呢?
[00:02:52.000 --> 00:02:55.000]  就是其實你坐在這裡
[00:02:55.000 --> 00:03:00.000]  等一會是不是真的下雨嗎?
[00:03:00.000 --> 00:03:02.000]  不知道
[00:03:02.000 --> 00:03:05.000]  等一會會不會有陽光呢?
[00:03:05.000 --> 00:03:07.000]  知不知道?
[00:03:07.000 --> 00:03:10.000]  也不知道
[00:03:10.000 --> 00:03:16.000]  那你那種不安是不真實的
[00:03:16.000 --> 00:03:22.000]  是好像想像將來會發生什麼事情一樣
[00:03:22.000 --> 00:03:28.000]  那最好的態度應該是怎麼樣呢?
[00:03:28.000 --> 00:03:32.000]  最好的態度就是現在享受下雨
[00:03:32.000 --> 00:03:38.000]  滴滴下來的那種很浪漫的聲音
[00:03:38.000 --> 00:03:43.000]  很安然的坐在這裡去欣賞
[00:03:43.000 --> 00:03:45.000]  這個是很重要的
[00:03:45.000 --> 00:03:46.000]  為什麼?
[00:03:46.000 --> 00:03:52.000]  每一點的時間都在一剎那之間就過去了
[00:03:52.000 --> 00:03:54.000]  同不同意?
[00:03:54.000 --> 00:03:56.000]  其實我在講這句話
[00:03:56.000 --> 00:03:59.000]  這個時間已經過去了
[00:03:59.000 --> 00:04:09.000]  每一點每一秒都在我們真實的當下都過去了
[00:04:09.000 --> 00:04:12.000]  同不同意?
[00:04:12.000 --> 00:04:16.000]  那你可以控制的是什麼?
[00:04:16.000 --> 00:04:20.000]  你可以控制的是當下是現在
[00:04:20.000 --> 00:04:24.000]  這個是非常真誠的
[00:04:24.000 --> 00:04:30.000]  比如說你聽到這裡你感覺沒有什麼在我身上
[00:04:30.000 --> 00:04:35.000]  在我們的身上在今天感覺很不好
[00:04:35.000 --> 00:04:37.000]  那你可以做你的決定
[00:04:37.000 --> 00:04:40.000]  現在起來就外去了
[00:04:40.000 --> 00:04:43.000]  你可以做自己的主人的
[00:04:43.000 --> 00:04:45.000]  做自己的主人是當下的主人
[00:04:45.000 --> 00:04:47.000]  那昨天呢?
[00:04:47.000 --> 00:04:51.000]  昨天不好意思已經在記憶裡面過去了
[00:04:51.000 --> 00:04:53.000]  那未來呢?
[00:04:53.000 --> 00:04:55.000]  未來你不可以控制
[00:04:55.000 --> 00:05:02.000]  不知道等於會是下雨還是放晨
[00:05:02.000 --> 00:05:04.000]  這個是不是很真實的?
[00:05:04.000 --> 00:05:07.000]  你就要把握當下
[00:05:07.000 --> 00:05:09.000]  你要跟自己講
[00:05:09.000 --> 00:05:17.000]  我要用什麼的態度來面對現在自己的你
[00:05:17.000 --> 00:05:23.000]  這個是態度就決定你的高度了
[00:05:23.000 --> 00:05:28.000]  心境就決定你的環境了
[00:05:28.000 --> 00:05:33.000]  有人面對外面下雨他心裡面很憤怒
[00:05:33.000 --> 00:05:35.000]  因為我要出去
[00:05:35.000 --> 00:05:41.000]  但是有人就欣賞現在的下雨外面的情況
[00:05:41.000 --> 00:05:44.000]  而且他很安然的跟自己講
[00:05:44.000 --> 00:05:49.000]  蠻好啊我在這裡很舒服很平安
[00:05:49.000 --> 00:05:52.000]  有沒有這種感恩的心呢?
[00:05:52.000 --> 00:05:57.000]  有沒有預備自己去迎向未來的心呢?
[00:05:57.000 --> 00:06:01.000]  有很多成長的
[00:06:01.000 --> 00:06:04.000]  不一定是大人小孩子
[00:06:04.000 --> 00:06:09.000]  他每一天都是這樣子的過
[00:06:09.000 --> 00:06:12.000]  但是心裡面還是憤怒
[00:06:12.000 --> 00:06:17.000]  還是在想為什麼我想得到的得不到
[00:06:17.000 --> 00:06:21.000]  為什麼好像那個天總是對我是不好的
[00:06:21.000 --> 00:06:24.000]  我出門總是下雨的
[00:06:24.000 --> 00:06:29.000]  吃的三文治總是雞蛋在中間掉下來的
[00:06:29.000 --> 00:06:34.000]  就好像在埋怨每一天
[00:06:34.000 --> 00:06:37.000]  但對未來呢?
[00:06:37.000 --> 00:06:45.000]  就很多的抱怨我的生命什麼都不是一塌糊塗
[00:06:45.000 --> 00:06:49.000]  我怎麼可以面對明天呢?
[00:06:49.000 --> 00:06:53.000]  因為昨天這個天都對我不好
[00:06:53.000 --> 00:06:56.000]  就好像我的成分不好
[00:06:56.000 --> 00:07:01.000]  我的成長我的過去都是一塌糊塗的
[00:07:01.000 --> 00:07:08.000]  沒有什麼好的可以記得去驕傲的
[00:07:08.000 --> 00:07:11.000]  那每一天就是這樣子過去
[00:07:11.000 --> 00:07:16.000]  那這個人的人生也會到八十歲
[00:07:16.000 --> 00:07:21.000]  也有另外一些人的人生是每一天
[00:07:21.000 --> 00:07:23.000]  沒所謂吧
[00:07:23.000 --> 00:07:27.000]  有沒有願望呢?
[00:07:27.000 --> 00:07:30.000]  有沒有夢想呢?
[00:07:30.000 --> 00:07:33.000]  這個周生麒說
[00:07:33.000 --> 00:07:38.000]  如果人沒有夢想就跟什麼沒有分別呢?
[00:07:38.000 --> 00:07:40.000]  鹹魚沒有分別
[00:07:40.000 --> 00:07:42.000]  鹹魚是不是已經死了
[00:07:42.000 --> 00:07:44.000]  根本不可以復活的
[00:07:44.000 --> 00:07:48.000]  剛死的可能你以為他可以救回來
[00:07:48.000 --> 00:07:50.000]  鹹魚就是沒望的
[00:07:50.000 --> 00:07:54.000]  就是一個人生對未來沒有期待
[00:07:54.000 --> 00:07:56.000]  也沒有憤怒
[00:07:56.000 --> 00:07:58.000]  也沒有高興
[00:07:58.000 --> 00:07:59.000]  是沒有期待的
[00:07:59.000 --> 00:08:02.000]  那一天一天的過去
[00:08:02.000 --> 00:08:06.000]  他會不會到八十歲呢?
[00:08:06.000 --> 00:08:08.000]  也會到八十歲
[00:08:08.000 --> 00:08:10.000]  這個我們在廣東話說是
[00:08:10.000 --> 00:08:12.000]  其實英文呢
[00:08:12.000 --> 00:08:18.000]  每一天好像做夢一樣
[00:08:18.000 --> 00:08:22.000]  上學的學生也是這樣
[00:08:22.000 --> 00:08:24.000]  我教書的時候呢
[00:08:24.000 --> 00:08:26.000]  真的有時候要停下來
[00:08:26.000 --> 00:08:29.000]  因為不太多人看著你
[00:08:29.000 --> 00:08:30.000]  聽書嘛
[00:08:30.000 --> 00:08:33.000]  他們就在做低頭
[00:08:33.000 --> 00:08:35.000]  低頭不是專心
[00:08:35.000 --> 00:08:37.000]  他是在播來播去
[00:08:37.000 --> 00:08:39.000]  就是在改變世界
[00:08:39.000 --> 00:08:43.000]  也有可能他不太高興你講的課
[00:08:43.000 --> 00:08:46.000]  但是他也不會舉手問問題
[00:08:46.000 --> 00:08:49.000]  他就是跟隔壁那個在講
[00:08:49.000 --> 00:08:52.000]  系圖老師講得那麼爛
[00:08:52.000 --> 00:08:55.000]  等一會我們到什麼地方去吃飯好了
[00:08:55.000 --> 00:08:59.000]  也有可能是做另外一個課堂的功課
[00:08:59.000 --> 00:09:03.000]  也有當然很多在打live game等等
[00:09:03.000 --> 00:09:05.000]  就是不專心
[00:09:05.000 --> 00:09:07.000]  也不沒有態度
[00:09:07.000 --> 00:09:09.000]  也對當下的環境
[00:09:09.000 --> 00:09:12.000]  沒有任何的高高低低
[00:09:12.000 --> 00:09:15.000]  這一種人也不少
[00:09:15.000 --> 00:09:20.000]  他們也會到八十歲是嗎?
[00:09:20.000 --> 00:09:23.000]  所以有兩兄弟
[00:09:23.000 --> 00:09:25.000]  他們到一個
[00:09:25.000 --> 00:09:28.000]  其實是他住的地方
[00:09:28.000 --> 00:09:30.000]  我是第一次來這裡
[00:09:30.000 --> 00:09:34.000]  原來這裡很厲害的很高
[00:09:34.000 --> 00:09:38.000]  而且每一樓層都有聲音的
[00:09:38.000 --> 00:09:42.000]  原來有不同的教會在這裡聚會等等
[00:09:42.000 --> 00:09:47.000]  那一天這兩個兄弟就回家
[00:09:47.000 --> 00:09:50.000]  他住的樓層蠻高的
[00:09:50.000 --> 00:09:53.000]  是八十樓
[00:09:53.000 --> 00:09:55.000]  香港有八十樓的
[00:09:55.000 --> 00:10:00.000]  然後他們來到那個電梯旁邊
[00:10:00.000 --> 00:10:04.000]  發覺那個電梯要萎縮了
[00:10:04.000 --> 00:10:10.000]  這兩兄弟很無奈
[00:10:10.000 --> 00:10:15.000]  然後那個哥哥就跟弟弟講
[00:10:15.000 --> 00:10:20.000]  我們有力氣我們走上去吧
[00:10:20.000 --> 00:10:24.000]  那個弟弟也說好啊
[00:10:24.000 --> 00:10:26.000]  我們有力氣
[00:10:26.000 --> 00:10:33.000]  所以他們就背著那個背包就跑了
[00:10:33.000 --> 00:10:35.000]  就跑了二十層
[00:10:35.000 --> 00:10:37.000]  怎麼樣
[00:10:37.000 --> 00:10:40.000]  就在喘氣了
[00:10:40.000 --> 00:10:43.000]  然後弟弟就跟哥哥講
[00:10:43.000 --> 00:10:45.000]  休息一下
[00:10:45.000 --> 00:10:46.000]  沒用啊你
[00:10:46.000 --> 00:10:52.000]  平常不跑不鍛鍊
[00:10:52.000 --> 00:10:55.000]  好啦好啦那就坐在這裡吧
[00:10:55.000 --> 00:11:00.000]  然後坐了二十層樓層的時候
[00:11:00.000 --> 00:11:02.000]  然後弟弟就說
[00:11:02.000 --> 00:11:06.000]  哥哥我們回去吧
[00:11:06.000 --> 00:11:08.000]  然後哥哥說
[00:11:08.000 --> 00:11:14.000]  不行喔我們已經跑了二十層了
[00:11:14.000 --> 00:11:16.000]  已經二十層了
[00:11:16.000 --> 00:11:18.000]  下去都浪費了
[00:11:18.000 --> 00:11:22.000]  而且那個電梯還沒維修好
[00:11:22.000 --> 00:11:25.000]  然後哥哥就勉勵弟弟
[00:11:25.000 --> 00:11:27.000]  我們休息一下
[00:11:27.000 --> 00:11:29.000]  然後再上去吧
[00:11:29.000 --> 00:11:32.000]  然後休息一下就上去了
[00:11:32.000 --> 00:11:35.000]  上去就來到四十樓層
[00:11:35.000 --> 00:11:37.000]  到四十樓層的時候
[00:11:37.000 --> 00:11:38.000]  那個弟弟就說
[00:11:38.000 --> 00:11:40.000]  哎呀不行啊真的不行
[00:11:40.000 --> 00:11:41.000]  哥哥要休息了
[00:11:41.000 --> 00:11:43.000]  真的要休息
[00:11:43.000 --> 00:11:46.000]  然後他們就休息了
[00:11:46.000 --> 00:11:48.000]  弟弟還是說
[00:11:48.000 --> 00:11:50.000]  我們回去吧
[00:11:50.000 --> 00:11:54.000]  哥哥說當然不贊成了
[00:11:54.000 --> 00:11:56.000]  他們已經走了多少
[00:11:56.000 --> 00:11:58.000]  一半的路啦
[00:11:58.000 --> 00:12:00.000]  你瘋了你
[00:12:00.000 --> 00:12:03.000]  我們那麼努力已經到了一半
[00:12:03.000 --> 00:12:06.000]  下去就什麼都沒了
[00:12:06.000 --> 00:12:07.000]  我們坐在這裡
[00:12:07.000 --> 00:12:08.000]  然後休息一下
[00:12:08.000 --> 00:12:10.000]  然後再上去
[00:12:10.000 --> 00:12:11.000]  再上去的時候
[00:12:11.000 --> 00:12:13.000]  等一會等一會
[00:12:13.000 --> 00:12:15.000]  那個弟弟說
[00:12:15.000 --> 00:12:17.000]  我們背著那個背包那麼重
[00:12:17.000 --> 00:12:21.000]  那就放那個背包在這裡好了
[00:12:21.000 --> 00:12:25.000]  可以輕鬆一點上去
[00:12:25.000 --> 00:12:27.000]  然後呢
[00:12:27.000 --> 00:12:28.000]  這個哥哥說
[00:12:28.000 --> 00:12:32.000]  好啦那我們就把背包放在四十樓
[00:12:32.000 --> 00:12:34.000]  然後就上去
[00:12:34.000 --> 00:12:36.000]  所以到六十樓
[00:12:36.000 --> 00:12:37.000]  六十樓了
[00:12:37.000 --> 00:12:40.000]  那個弟弟真的要死了
[00:12:40.000 --> 00:12:42.000]  我都說不上來了
[00:12:42.000 --> 00:12:45.000]  我現在要超前死了
[00:12:45.000 --> 00:12:47.000]  沒命了
[00:12:47.000 --> 00:12:51.000]  八十樓沒有人會走上來的嘛
[00:12:51.000 --> 00:12:53.000]  等一下維修完
[00:12:53.000 --> 00:12:55.000]  我們去玩玩
[00:12:55.000 --> 00:12:56.000]  回來更好嘛
[00:12:56.000 --> 00:12:57.000]  然後就在吵架
[00:12:57.000 --> 00:13:00.000]  在埋怨
[00:13:00.000 --> 00:13:04.000]  然後那個哥哥就鼓勵他等等
[00:13:04.000 --> 00:13:07.000]  我們還有二十層
[00:13:07.000 --> 00:13:10.000]  下去不行啊
[00:13:10.000 --> 00:13:12.000]  然後他就帶著這個弟弟
[00:13:12.000 --> 00:13:16.000]  慢慢慢慢就跑到八十樓
[00:13:16.000 --> 00:13:18.000]  來到家的門後
[00:13:18.000 --> 00:13:22.000]  然後他們都沒氣了
[00:13:22.000 --> 00:13:25.000]  就躺在那裡
[00:13:25.000 --> 00:13:28.000]  然後哥哥就說
[00:13:28.000 --> 00:13:30.000]  我們要進去了
[00:13:30.000 --> 00:13:33.000]  拿鑰匙出來吧
[00:13:33.000 --> 00:13:34.000]  那個弟弟說
[00:13:34.000 --> 00:13:36.000]  鑰匙
[00:13:36.000 --> 00:13:38.000]  你沒有嘛
[00:13:38.000 --> 00:13:40.000]  你瘋了你
[00:13:40.000 --> 00:13:42.000]  今天早上出來的時候我說
[00:13:42.000 --> 00:13:47.000]  鑰匙放在你的背包嘛
[00:13:47.000 --> 00:13:49.000]  背包在那裡了
[00:13:49.000 --> 00:13:54.000]  背包在四十樓
[00:13:54.000 --> 00:14:00.000]  然後那一陣子就是最絕望的
[00:14:00.000 --> 00:14:02.000]  知道可以進去
[00:14:02.000 --> 00:14:05.000]  但是鑰匙不在旁邊
[00:14:05.000 --> 00:14:07.000]  當然會想像
[00:14:07.000 --> 00:14:09.000]  等於會要下去拿
[00:14:09.000 --> 00:14:10.000]  還是在等
[00:14:10.000 --> 00:14:11.000]  還是怎麼樣
[00:14:11.000 --> 00:14:12.000]  當然不可以等了
[00:14:12.000 --> 00:14:16.000]  鑰匙在背包裡面
[00:14:16.000 --> 00:14:20.000]  這個故事可能也在講到
[00:14:20.000 --> 00:14:24.000]  我們的一個人生
[00:14:24.000 --> 00:14:27.000]  在聖經裡面
[00:14:27.000 --> 00:14:29.000]  西偏九西面
[00:14:29.000 --> 00:14:31.000]  大家都很熟悉的
[00:14:31.000 --> 00:14:33.000]  講到什麼呢
[00:14:33.000 --> 00:14:37.000]  講到我們的一生的年齡是七十歲
[00:14:37.000 --> 00:14:41.000]  如果強壯的可以到多少歲
[00:14:41.000 --> 00:14:43.000]  八十歲
[00:14:43.000 --> 00:14:47.000]  但是其中不是開心
[00:14:47.000 --> 00:14:51.000]  其中所精華的
[00:14:51.000 --> 00:14:54.000]  不過是什麼
[00:14:54.000 --> 00:14:57.000]  勞苦愁寒
[00:14:57.000 --> 00:14:58.000]  然後呢
[00:14:58.000 --> 00:15:00.000]  轉眼成空
[00:15:00.000 --> 00:15:02.000]  我們就怎麼樣
[00:15:02.000 --> 00:15:05.000]  如飛如散
[00:15:05.000 --> 00:15:07.000]  我們在這裡有一些朋友
[00:15:07.000 --> 00:15:13.000]  可能已經過了四十歲
[00:15:13.000 --> 00:15:16.000]  我昨天我的家裡面就有
[00:15:16.000 --> 00:15:21.000]  十多個夫妻在我們家裡面聚會
[00:15:21.000 --> 00:15:25.000]  我們的題目就是
[00:15:25.000 --> 00:15:29.000]  要回想過去的生活
[00:15:29.000 --> 00:15:33.000]  然後每一個家庭帶一兩件
[00:15:33.000 --> 00:15:35.000]  有二十年的東西來
[00:15:35.000 --> 00:15:38.000]  我們最後的總結是什麼呢
[00:15:38.000 --> 00:15:41.000]  總結就是如飛而去
[00:15:41.000 --> 00:15:47.000]  就是過得特別快
[00:15:47.000 --> 00:15:54.000]  我已經是過了中年了
[00:15:54.000 --> 00:15:59.000]  尤其想到自己四十歲的時候
[00:15:59.000 --> 00:16:02.000]  現在很模糊
[00:16:02.000 --> 00:16:03.000]  很模糊
[00:16:03.000 --> 00:16:05.000]  不知道發生什麼事
[00:16:05.000 --> 00:16:08.000]  就過了那好幾年
[00:16:08.000 --> 00:16:12.000]  大概這個可能是中年為止吧
[00:16:12.000 --> 00:16:15.000]  你到中年的時候都一直會想
[00:16:15.000 --> 00:16:17.000]  我的方向怎麼樣呢
[00:16:17.000 --> 00:16:20.000]  為什麼我到現在都搞不定
[00:16:20.000 --> 00:16:23.000]  我的家庭
[00:16:23.000 --> 00:16:26.000]  小孩子的生活
[00:16:26.000 --> 00:16:30.000]  還是要忙忙碌碌的去賺錢
[00:16:30.000 --> 00:16:33.000]  生活為什麼呢
[00:16:33.000 --> 00:16:35.000]  那麼多的壓力
[00:16:35.000 --> 00:16:38.000]  有人說統計
[00:16:38.000 --> 00:16:41.000]  再過不長的幾十年以後
[00:16:41.000 --> 00:16:46.000]  每三個就有一個是老人家了
[00:16:46.000 --> 00:16:49.000]  所以我跟我的兒子他十五歲
[00:16:49.000 --> 00:16:53.000]  我說你當心
[00:16:53.000 --> 00:16:56.000]  以後你的單子要比我們重
[00:16:56.000 --> 00:17:00.000]  國內也是一個孩子的政策
[00:17:00.000 --> 00:17:04.000]  你看他一個現在當然那麼幸福
[00:17:04.000 --> 00:17:07.000]  那麼多的婆婆奶奶去照顧他
[00:17:07.000 --> 00:17:08.000]  但是以後呢
[00:17:08.000 --> 00:17:12.000]  以後他要照顧的是蠻多的
[00:17:12.000 --> 00:17:16.000]  你會發覺到人生的中段的時候
[00:17:16.000 --> 00:17:18.000]  你會很多懷疑
[00:17:18.000 --> 00:17:20.000]  為什麼到這裡來
[00:17:20.000 --> 00:17:23.000]  為什麼我不可以有突破
[00:17:23.000 --> 00:17:26.000]  為什麼我的同學我的朋友
[00:17:26.000 --> 00:17:29.000]  有那麼多的成就
[00:17:29.000 --> 00:17:33.000]  我就是什麼都不是
[00:17:33.000 --> 00:17:37.000]  剛好我們昨天就有一個醫生
[00:17:37.000 --> 00:17:40.000]  他就很坦然的說
[00:17:40.000 --> 00:17:42.000]  他很不開心
[00:17:42.000 --> 00:17:46.000]  因為跟他一同成長的
[00:17:46.000 --> 00:17:48.000]  有一些同學
[00:17:48.000 --> 00:17:51.000]  他們已經是顧問醫生
[00:17:51.000 --> 00:17:54.000]  是醫生的主管
[00:17:54.000 --> 00:17:57.000]  就是專科的主管
[00:17:57.000 --> 00:18:00.000]  他是麻醉科
[00:18:00.000 --> 00:18:03.000]  但是他看著他的同學
[00:18:03.000 --> 00:18:04.000]  他們高升
[00:18:04.000 --> 00:18:06.000]  自己還是高級醫生
[00:18:06.000 --> 00:18:08.000]  其實高級醫生也蠻不錯
[00:18:08.000 --> 00:18:11.000]  但是他們已經到顧問醫生
[00:18:11.000 --> 00:18:12.000]  他一直在等
[00:18:12.000 --> 00:18:15.000]  等了十幾年
[00:18:15.000 --> 00:18:17.000]  十幾年到現在
[00:18:17.000 --> 00:18:19.000]  他今年就有一個願望
[00:18:19.000 --> 00:18:21.000]  可以升職了
[00:18:21.000 --> 00:18:22.000]  為什麼
[00:18:22.000 --> 00:18:25.000]  因為他的老闆要退休了
[00:18:25.000 --> 00:18:27.000]  就有一個位置
[00:18:27.000 --> 00:18:31.000]  就空出來可以做顧問醫生了
[00:18:31.000 --> 00:18:35.000]  然後他一起的幾十人
[00:18:35.000 --> 00:18:38.000]  在這個醫院裡面的
[00:18:38.000 --> 00:18:41.000]  他們都不申請這個位置
[00:18:41.000 --> 00:18:42.000]  為什麼呢
[00:18:42.000 --> 00:18:45.000]  因為他們都知道
[00:18:45.000 --> 00:18:48.000]  我這個朋友他做得蠻不好的
[00:18:48.000 --> 00:18:49.000]  蠻不錯的
[00:18:49.000 --> 00:18:52.000]  他為人也不會爭的
[00:18:52.000 --> 00:18:55.000]  所以他不爭也不去提請
[00:18:55.000 --> 00:19:01.000]  所以他就一直沒有申請去升職
[00:19:01.000 --> 00:19:03.000]  所以當其他人都知道
[00:19:03.000 --> 00:19:05.000]  他大概會申請的時候
[00:19:05.000 --> 00:19:07.000]  他們都不去申請
[00:19:07.000 --> 00:19:10.000]  就讓這個位置給他
[00:19:10.000 --> 00:19:15.000]  所以他本來是特別開心的
[00:19:15.000 --> 00:19:21.000]  但是廣東話說是鼓勵不到
[00:19:21.000 --> 00:19:23.000]  猜不透
[00:19:23.000 --> 00:19:28.000]  原來當他知道要兼部的時候
[00:19:28.000 --> 00:19:31.000]  因為有醫院管理局
[00:19:31.000 --> 00:19:32.000]  有外面的專家
[00:19:32.000 --> 00:19:34.000]  也有醫院的高層等等
[00:19:34.000 --> 00:19:39.000]  他就鼓起勇氣去問問他的老闆
[00:19:39.000 --> 00:19:42.000]  其實在你心中
[00:19:42.000 --> 00:19:44.000]  我有沒有機會呢
[00:19:44.000 --> 00:19:48.000]  因為還有兩個外面來申請
[00:19:48.000 --> 00:19:54.000]  他不問還安心
[00:19:54.000 --> 00:19:57.000]  問了就很傷心了
[00:19:57.000 --> 00:20:00.000]  原來在老闆心目中
[00:20:00.000 --> 00:20:05.000]  他有一個有關係的在外面
[00:20:05.000 --> 00:20:07.000]  要請他來
[00:20:07.000 --> 00:20:10.000]  而且後來發覺老闆
[00:20:10.000 --> 00:20:13.000]  其實退休以後不真的退休
[00:20:13.000 --> 00:20:18.000]  他還是會帶他回來
[00:20:18.000 --> 00:20:22.000]  做影子的影像
[00:20:22.000 --> 00:20:26.000]  原來是那麼複雜的
[00:20:26.000 --> 00:20:29.000]  他就很喜樂
[00:20:29.000 --> 00:20:33.000]  他感覺這個世界沒有公道
[00:20:33.000 --> 00:20:39.000]  他已經沒有去爭的一個人
[00:20:39.000 --> 00:20:42.000]  他爭的一個大好人來的
[00:20:42.000 --> 00:20:44.000]  他對家庭也很好
[00:20:44.000 --> 00:20:46.000]  對朋友也很好
[00:20:46.000 --> 00:20:50.000]  他突然發覺這個世界是那麼黑暗
[00:20:50.000 --> 00:20:53.000]  這個世界不公道
[00:20:53.000 --> 00:20:55.000]  他很不開心
[00:20:55.000 --> 00:20:59.000]  昨天我們就為他禱告
[00:20:59.000 --> 00:21:03.000]  當然他不開心已經做了一個動作
[00:21:03.000 --> 00:21:08.000]  就是寄了這個信給老闆
[00:21:08.000 --> 00:21:10.000]  他要鞠躬了
[00:21:10.000 --> 00:21:13.000]  當然你知道在政府裡面
[00:21:13.000 --> 00:21:16.000]  做一個專科的醫生
[00:21:16.000 --> 00:21:19.000]  人工當然是很高
[00:21:19.000 --> 00:21:25.000]  其實都不會高於在外面做私人的醫生
[00:21:25.000 --> 00:21:27.000]  而且還自由多了
[00:21:27.000 --> 00:21:31.000]  所以他的前面的前半生
[00:21:31.000 --> 00:21:33.000]  他的年紀跟我一樣
[00:21:33.000 --> 00:21:38.000]  他一直都是有貢獻、奉獻的精神
[00:21:38.000 --> 00:21:43.000]  他守在政府的體系裡面
[00:21:43.000 --> 00:21:48.000]  真的是有一種初心去幫助
[00:21:48.000 --> 00:21:50.000]  不是有錢的人
[00:21:50.000 --> 00:21:53.000]  是幫助那些普通的人
[00:21:53.000 --> 00:21:58.000]  所以他的態度就是有就好了
[00:21:58.000 --> 00:22:00.000]  enough就enough了
[00:22:00.000 --> 00:22:01.000]  夠錢就好了
[00:22:01.000 --> 00:22:03.000]  我在這裡還不錯
[00:22:03.000 --> 00:22:05.000]  但是到現在怎麼樣
[00:22:05.000 --> 00:22:13.000]  他這個挫敗給他好像一個聲音說
[00:22:13.000 --> 00:22:18.000]  你不要做那麼多有光環的事情
[00:22:18.000 --> 00:22:20.000]  你以為你有貢獻
[00:22:20.000 --> 00:22:22.000]  你什麼都不是
[00:22:22.000 --> 00:22:27.000]  而且這個世界不是你想像的那麼簡單
[00:22:27.000 --> 00:22:31.000]  所以他就感覺他已經時候到了
[00:22:31.000 --> 00:22:33.000]  他就離開了
[00:22:33.000 --> 00:22:39.000]  我在這裡分享的不是距離很遠
[00:22:39.000 --> 00:22:43.000]  有沒有當我想的時候
[00:22:43.000 --> 00:22:45.000]  當我長的時候
[00:22:45.000 --> 00:22:47.000]  你都會想像自己的人生
[00:22:47.000 --> 00:22:50.000]  無論你現在是在什麼的情況
[00:22:50.000 --> 00:22:54.000]  但是我都跟你做一個勸勉
[00:22:54.000 --> 00:22:58.000]  你不要做那個兩兄弟
[00:22:58.000 --> 00:23:04.000]  一直走路忘記帶鑰匙
[00:23:04.000 --> 00:23:11.000]  我們希望都可以好像大衛的戲片一樣
[00:23:11.000 --> 00:23:18.000]  應該會把有沒有把握到八十歲
[00:23:18.000 --> 00:23:20.000]  他這裡說一般是七十
[00:23:20.000 --> 00:23:22.000]  常常可以到八十
[00:23:22.000 --> 00:23:26.000]  現在這個世界衛生局跟我們說
[00:23:26.000 --> 00:23:30.000]  香港人更厲害要八十多
[00:23:30.000 --> 00:23:36.000]  男生女生更厲害可能要九十以後了
[00:23:36.000 --> 00:23:39.000]  你應該很高興
[00:23:39.000 --> 00:23:44.000]  但是如果你沒有預備鑰匙
[00:23:44.000 --> 00:23:52.000]  你所過的生活都是勞苦愁煩轉眼成空
[00:23:52.000 --> 00:23:58.000]  然後你會突然間發覺無論是八十九歲
