
[00:00:00.000 --> 00:00:03.400]  各位電影姐妹,我首先給大家看幾張相片
[00:02:08.400 --> 00:02:10.400]  更慘
[00:02:10.400 --> 00:02:12.400]  其實最近的問題
[00:02:12.400 --> 00:02:14.400]  被人釘得這麼慘
[00:02:14.400 --> 00:02:16.400]  不只是僭建
[00:02:16.400 --> 00:02:18.400]  僭建都叫小事
[00:02:18.400 --> 00:02:23.400]  僭建就交給房屋處或屋宇處處理
[00:02:23.400 --> 00:02:26.400]  最大是那張嘴說過的東西
[00:02:26.400 --> 00:02:28.400]  有沒有?沒有
[00:02:28.400 --> 00:02:31.400]  但當人呢?你有沒有?沒有,沒有,沒有
[00:02:31.400 --> 00:02:36.400]  但是人家的僭建,你又說人家
[00:02:36.400 --> 00:02:40.400]  而帶來的結果呢?就變成不是僭建的問題
[00:02:40.400 --> 00:02:42.400]  而是去到一個誠信的問題
[00:02:42.400 --> 00:02:46.400]  當然,其實人有誰沒有錯呢?
[00:02:46.400 --> 00:02:48.400]  每個人都會有
[00:02:48.400 --> 00:02:50.400]  不過我們可以看到,原來人的說話
[00:02:50.400 --> 00:02:52.400]  你一說出來的時候
[00:02:52.400 --> 00:02:55.400]  一言既出,然後怎樣呢?
[00:02:55.400 --> 00:02:57.400]  事馬難遂
[00:02:57.400 --> 00:02:58.400]  一樣
[00:02:58.400 --> 00:03:02.400]  然後我們再看那個婚禮
[00:03:02.400 --> 00:03:05.400]  所有人都在這個婚禮裡面
[00:03:05.400 --> 00:03:07.400]  做過宣誓
[00:03:07.400 --> 00:03:09.400]  但很可惜的是
[00:03:09.400 --> 00:03:11.400]  宣誓的時候
[00:03:11.400 --> 00:03:14.400]  無論是順境,是逆境,是貧,是富
[00:03:14.400 --> 00:03:16.400]  是疾病,是健康
[00:03:16.400 --> 00:03:19.400]  我一生會愛你,我會尊敬你
[00:03:19.400 --> 00:03:22.400]  我會保護你,直到永遠
[00:03:22.400 --> 00:03:26.400]  除非死,我們都不會分離的了
[00:03:26.400 --> 00:03:29.400]  有沒有做過這些宣誓呀?頂姐妹
[00:03:29.400 --> 00:03:32.400]  有些人有做過的,可不可以舉手,結婚那些
[00:03:32.400 --> 00:03:34.400]  是人都做過
[00:03:34.400 --> 00:03:36.400]  但我們看到在今天這個社會裡面
[00:03:36.400 --> 00:03:41.400]  有多少人是緊緊守住我們這個誓言
[00:03:41.400 --> 00:03:43.400]  直到永遠
[00:03:43.400 --> 00:03:46.400]  你看看今天的離婚率
[00:03:46.400 --> 00:03:48.400]  很可怕
[00:03:48.400 --> 00:03:50.400]  每況愈下
[00:03:50.400 --> 00:03:52.400]  我記得我在美國回來的時候
[00:03:52.400 --> 00:03:54.400]  當時的離婚率
[00:03:54.400 --> 00:03:56.400]  整個香港的離婚
[00:03:56.400 --> 00:03:59.400]  只不過是二千多對
[00:03:59.400 --> 00:04:01.400]  二十多年前,二千多對
[00:04:01.400 --> 00:04:04.400]  現在
[00:04:04.400 --> 00:04:06.400]  是起碼
[00:04:06.400 --> 00:04:10.400]  你可以說是八倍以上
[00:04:10.400 --> 00:04:12.400]  我給大家看到這個警方
[00:04:12.400 --> 00:04:14.400]  不只是香港
[00:04:14.400 --> 00:04:16.400]  是全世界
[00:04:16.400 --> 00:04:18.400]  美國有這個地方
[00:04:18.400 --> 00:04:21.400]  平均一百對結婚
[00:04:21.400 --> 00:04:23.400]  接著就有六十五對離婚
[00:04:23.400 --> 00:04:26.400]  我們看到中國大陸,首都北京
[00:04:26.400 --> 00:04:29.400]  平均十對結婚
[00:04:29.400 --> 00:04:32.400]  有三對半離婚
[00:04:32.400 --> 00:04:34.400]  三十五個百分比
[00:04:34.400 --> 00:04:36.400]  我們看到這種現象本身
[00:04:36.400 --> 00:04:39.400]  已經是越來越多問題
[00:04:39.400 --> 00:04:45.400]  起誓已經成為今天很多人生活的一部分
[00:04:45.400 --> 00:04:47.400]  加入黑社會的人
[00:04:47.400 --> 00:04:49.400]  一定要發誓
[00:04:49.400 --> 00:04:51.400]  同意嗎?
[00:04:51.400 --> 00:04:53.400]  而且發的是毒誓
[00:04:53.400 --> 00:04:55.400]  不過有一次我聽到一個弟兄
[00:04:55.400 --> 00:04:56.400]  他是一個道友
[00:04:56.400 --> 00:04:59.400]  但是戒毒,呼音戒毒成就之後
[00:04:59.400 --> 00:05:00.400]  他跟我們說
[00:05:00.400 --> 00:05:03.400]  他以前很害怕起誓的時候
[00:05:03.400 --> 00:05:05.400]  結果他發了誓
[00:05:05.400 --> 00:05:08.400]  如果我出賣我的弟兄
[00:05:08.400 --> 00:05:10.400]  他就被原子彈炸死
[00:05:10.400 --> 00:05:12.400]  嘩!
[00:05:12.400 --> 00:05:16.400]  我聽完之後覺得很奇怪
[00:05:16.400 --> 00:05:17.400]  我就問他
[00:05:17.400 --> 00:05:20.400]  為什麼你要發這個這樣的誓呢?
[00:05:20.400 --> 00:05:24.400]  他說因為這個誓永遠不會發生的
[00:05:24.400 --> 00:05:26.400]  第二件事
[00:05:26.400 --> 00:05:28.400]  如果我真的發這個誓
[00:05:28.400 --> 00:05:29.400]  真的發生的話
[00:05:29.400 --> 00:05:31.400]  不只是我死,是所有人都死
[00:05:31.400 --> 00:05:34.400]  嘩!原來他很聰明
[00:05:34.400 --> 00:05:36.400]  我說你的大哥接不接納呢?
[00:05:36.400 --> 00:05:38.400]  他又沒有出聲
[00:05:38.400 --> 00:05:40.400]  因為他用了死字
[00:05:40.400 --> 00:05:42.400]  被原子彈炸死
[00:05:42.400 --> 00:05:44.400]  各位親愛的弟妹
[00:05:44.400 --> 00:05:47.400]  在我自己的經歷當中
[00:05:47.400 --> 00:05:51.400]  我有些很遺憾的事
[00:05:51.400 --> 00:05:53.400]  我在大陸的時候
[00:05:53.400 --> 00:05:55.400]  我不敢說真話
[00:05:55.400 --> 00:05:58.400]  因為那個時間是土改的時候
[00:05:58.400 --> 00:06:03.400]  我媽媽是因為土改的時候被人鬥
[00:06:03.400 --> 00:06:04.400]  是黑五類
[00:06:04.400 --> 00:06:06.400]  她吊頸死
[00:06:06.400 --> 00:06:08.400]  而在我們家族裡
[00:06:08.400 --> 00:06:09.400]  我們親戚當中
[00:06:09.400 --> 00:06:11.400]  我們都不敢說真話
[00:06:11.400 --> 00:06:13.400]  而實際上在當時的警方
[00:06:13.400 --> 00:06:14.400]  你說真話
[00:06:14.400 --> 00:06:16.400]  差不多等於送死
[00:06:16.400 --> 00:06:18.400]  因為你說的話就會成為你的罪
[00:06:18.400 --> 00:06:21.400]  而當我在大陸偷渡出來之後
[00:06:21.400 --> 00:06:24.400]  我是為了讀書的緣故
[00:06:24.400 --> 00:06:25.400]  說假話
[00:06:25.400 --> 00:06:28.400]  以前是不敢說真話
[00:06:28.400 --> 00:06:30.400]  出來因為讀書說假話
[00:06:30.400 --> 00:06:32.400]  報世了來讀書
[00:06:32.400 --> 00:06:35.400]  後來才知道我家裡的幾兄弟姐妹
[00:06:35.400 --> 00:06:37.400]  全部都是錯的
[00:06:37.400 --> 00:06:40.400]  我們的出生日期是錯的
[00:06:40.400 --> 00:06:42.400]  我就連月日都錯
[00:06:42.400 --> 00:06:46.400]  我姐姐哥哥就月日錯
[00:06:46.400 --> 00:06:48.400]  我姐姐都是錯的
[00:06:48.400 --> 00:06:50.400]  後來我發覺到原來我認識的
[00:06:50.400 --> 00:06:51.400]  在大陸出來的人
[00:06:51.400 --> 00:06:53.400]  個個都是這樣的
[00:06:53.400 --> 00:06:55.400]  我想問一問有多少人
[00:06:55.400 --> 00:06:58.400]  你實際上的生日
[00:06:58.400 --> 00:07:01.400]  和你現在身份證的生日是不同的
[00:07:01.400 --> 00:07:03.400]  舉手好嗎? 舉高一點
[00:07:03.400 --> 00:07:07.400]  我相信上了年紀的都差不多
[00:07:07.400 --> 00:07:09.400]  為什麼會這樣呢?
[00:07:09.400 --> 00:07:11.400]  環境造成
[00:07:11.400 --> 00:07:15.400]  我們說這個是環境造成的
[00:07:15.400 --> 00:07:17.400]  但當我信了主
[00:07:17.400 --> 00:07:19.400]  特別是出來侍奉之後
[00:07:19.400 --> 00:07:20.400]  引以為憾
[00:07:20.400 --> 00:07:21.400]  很尷尬
[00:07:21.400 --> 00:07:22.400]  是因為這樣
[00:07:22.400 --> 00:07:24.400]  我只寫過兩封信
[00:07:24.400 --> 00:07:26.400]  來告訴教會
[00:07:26.400 --> 00:07:28.400]  我自己的履歷
[00:07:28.400 --> 00:07:29.400]  我不是求職的
[00:07:29.400 --> 00:07:31.400]  是有人叫我寫信來
[00:07:31.400 --> 00:07:33.400]  那我才寫信
[00:07:33.400 --> 00:07:35.400]  但信裡我都要寫
[00:07:35.400 --> 00:07:39.400]  Actual but not legal
[00:07:39.400 --> 00:07:43.400]  Legal but not actual
[00:07:43.400 --> 00:07:47.400]  這個就是我的生日
[00:07:47.400 --> 00:07:49.400]  我是有Legal的生日
[00:07:49.400 --> 00:07:51.400]  但不是Actual的
[00:07:51.400 --> 00:07:54.400]  為什麼呢?
[00:07:54.400 --> 00:07:56.400]  就是因為這個原因
[00:07:56.400 --> 00:07:58.400]  是宣誓紙這樣宣誓
[00:07:58.400 --> 00:08:01.400]  而我的實際的生日
[00:08:01.400 --> 00:08:04.400]  到現在我都不知道
[00:08:04.400 --> 00:08:06.400]  因為那時候是農曆
[00:08:06.400 --> 00:08:08.400]  我都不知道現在實際上的
[00:08:08.400 --> 00:08:09.400]  那個公曆是怎樣
[00:08:09.400 --> 00:08:10.400]  可以查得到的
[00:08:10.400 --> 00:08:13.400]  不過要搞清楚那些年份
[00:08:13.400 --> 00:08:14.400]  弟兄姊妹
[00:08:14.400 --> 00:08:16.400]  這個對我來說
[00:08:16.400 --> 00:08:17.400]  是引以為憾
[00:08:17.400 --> 00:08:19.400]  特別是讀聖經讀多的時間
[00:08:19.400 --> 00:08:21.400]  是對我有一個更大的一種遺憾
[00:08:21.400 --> 00:08:24.400]  但我不介意告訴別人
[00:08:24.400 --> 00:08:26.400]  我曾經有這些歷史在
[00:08:26.400 --> 00:08:29.400]  我請大家一齊來看看
[00:08:29.400 --> 00:08:32.400]  耶穌基督對著我們講話的態度
[00:08:32.400 --> 00:08:34.400]  祂怎樣說呢?
[00:08:34.400 --> 00:08:38.400]  我們一齊來看看
[00:08:38.400 --> 00:08:40.400]  聖經
[00:08:40.400 --> 00:08:47.400]  馬太福音第五章33-37節
[00:08:47.400 --> 00:08:49.400]  找到的時候我們一齊來讀
[00:08:49.400 --> 00:08:51.400]  這一段的聖經
[00:08:51.400 --> 00:08:55.400]  你們又聽見又吩咐古人的話說
[00:08:55.400 --> 00:08:57.400]  不可背誓
[00:08:57.400 --> 00:09:00.400]  所起誓總要向主謹守
[00:09:00.400 --> 00:09:02.400]  只是我告訴你們
[00:09:02.400 --> 00:09:04.400]  什麼誓都不可起
[00:09:04.400 --> 00:09:07.400]  不可指著天起誓
[00:09:07.400 --> 00:09:09.400]  因為天是神的座位
[00:09:09.400 --> 00:09:11.400]  不可指著地起誓
[00:09:11.400 --> 00:09:14.400]  因為地是祂的腳凳
[00:09:14.400 --> 00:09:16.400]  也不可指著耶路撒冷起誓
[00:09:16.400 --> 00:09:20.400]  因為耶路撒冷大君的經承
[00:09:20.400 --> 00:09:22.400]  又不可指著你的頭起誓
[00:09:22.400 --> 00:09:26.400]  因為你不能使一根頭髮變黑變白了
[00:09:26.400 --> 00:09:29.400]  你們的話是就說是
[00:09:29.400 --> 00:09:31.400]  不是就說不是
[00:09:31.400 --> 00:09:34.400]  若再多說,則出於惡
[00:09:34.400 --> 00:09:36.400]  在這段聖經當中
[00:09:36.400 --> 00:09:40.400]  講到有三類人
[00:09:40.400 --> 00:09:42.400]  耶穌基督針對
[00:09:42.400 --> 00:09:44.400]  第一類人,古人
[00:09:44.400 --> 00:09:49.400]  第二類人,耶穌基督,他的看法
[00:09:49.400 --> 00:09:52.400]  第三類人,你們
[00:09:52.400 --> 00:09:54.400]  你們是誰呢?
[00:09:54.400 --> 00:09:57.400]  就是我們,堪不冷的人
[00:09:57.400 --> 00:09:59.400]  耶穌對我們的吩咐
[00:09:59.400 --> 00:10:02.400]  首先我們看看古人
[00:10:02.400 --> 00:10:06.400]  你們聽見吩咐古人的話
[00:10:06.400 --> 00:10:10.400]  耶穌在登山寶訓中有很多教訓
[00:10:10.400 --> 00:10:12.400]  一直說下去
[00:10:12.400 --> 00:10:16.400]  他首先引用了當時歷史的背景
[00:10:16.400 --> 00:10:20.400]  古人的話,猶太人的話,社會上的話
[00:10:20.400 --> 00:10:22.400]  你也可以說,應用到今天
[00:10:22.400 --> 00:10:25.400]  就是現今俗世的人所說的
[00:10:25.400 --> 00:10:29.400]  當時的猶太人流行的一種方式
[00:10:29.400 --> 00:10:31.400]  他們是這樣說的
[00:10:31.400 --> 00:10:35.400]  如果你指著神你們起誓的時候
[00:10:35.400 --> 00:10:36.400]  你就一定要守
[00:10:36.400 --> 00:10:37.400]  為什麼?
[00:10:37.400 --> 00:10:40.400]  因為他們說,如果你指著神你們起誓的時候
[00:10:40.400 --> 00:10:43.400]  神在這個誓約裡面
[00:10:43.400 --> 00:10:45.400]  祂是有一份的
[00:10:45.400 --> 00:10:47.400]  祂有份的
[00:10:47.400 --> 00:10:50.400]  God has a part with the transaction
[00:10:50.400 --> 00:10:52.400]  因為這樣的緣故
[00:10:52.400 --> 00:10:55.400]  你不要指著神你們起誓
[00:10:55.400 --> 00:10:59.400]  一旦指著,你是很危險的
[00:10:59.400 --> 00:11:01.400]  因為神也有份在裡面
[00:11:01.400 --> 00:11:03.400]  但是如果你指著其他的東西起誓呢
[00:11:03.400 --> 00:11:05.400]  沒有問題的,他們說
[00:11:05.400 --> 00:11:08.400]  所以你指椅子起誓,指天起誓,指人起誓
[00:11:08.400 --> 00:11:10.400]  指著自己的頭起誓,指腳起誓,什麼都可以的
[00:11:10.400 --> 00:11:14.400]  這個是猶太人當時他們的看法
[00:11:14.400 --> 00:11:18.400]  他們說,你指著其他的東西起誓呢
[00:11:18.400 --> 00:11:20.400]  因為神不在當中
[00:11:20.400 --> 00:11:22.400]  所以沒有問題的
[00:11:22.400 --> 00:11:24.400]  椅子不會咒你的
[00:11:24.400 --> 00:11:26.400]  天不會咒你的
[00:11:26.400 --> 00:11:28.400]  地不會咒你的
[00:11:28.400 --> 00:11:29.400]  樹不會咒你的
[00:11:29.400 --> 00:11:32.400]  你說原子彈,原子彈也不會咒你的
[00:11:32.400 --> 00:11:35.400]  它是人用的
[00:11:35.400 --> 00:11:38.400]  所以他們是用這種方法
[00:11:38.400 --> 00:11:42.400]  但是我們看回聖經
[00:11:42.400 --> 00:11:45.400]  我們看回聖經的時候
[00:11:45.400 --> 00:11:47.400]  你就會發覺很奇怪
[00:11:47.400 --> 00:11:52.400]  聖經裡面,確是有很多不同的起誓的記載
[00:11:52.400 --> 00:11:54.400]  我首先就將這些記載
[00:11:54.400 --> 00:11:58.400]  給大家起碼看到一個圖畫
[00:11:58.400 --> 00:12:02.400]  神曾經在約書亞記的五章六節那裡
[00:12:02.400 --> 00:12:04.400]  起誓
[00:12:04.400 --> 00:12:06.400]  來告訴我們那些不聽從的
[00:12:06.400 --> 00:12:08.400]  不信從的以色列人
[00:12:08.400 --> 00:12:10.400]  斷不能夠進加拿大
[00:12:10.400 --> 00:12:13.400]  他能夠起誓,他就能夠做到
[00:12:13.400 --> 00:12:16.400]  這些不信從的以色列人
[00:12:16.400 --> 00:12:18.400]  都死在曠野
[00:12:18.400 --> 00:12:21.400]  唯獨有兩個進行神心意的人
[00:12:21.400 --> 00:12:23.400]  約書亞和加拿大
[00:12:23.400 --> 00:12:25.400]  他們才能夠去到
[00:12:25.400 --> 00:12:27.400]  第二個,耶穌基督
[00:12:27.400 --> 00:12:30.400]  馬太福音的二十六章六十三節
[00:12:30.400 --> 00:12:32.400]  大祭司起誓
[00:12:32.400 --> 00:12:35.400]  他要耶穌也起誓
[00:12:35.400 --> 00:12:37.400]  他叫耶穌起誓幹什麼呢
[00:12:37.400 --> 00:12:41.400]  你是神的兒子,是不是呢
[00:12:41.400 --> 00:12:43.400]  這樣
[00:12:43.400 --> 00:12:46.400]  耶穌就告訴他,你說的是
[00:12:46.400 --> 00:12:48.400]  頂字末言
[00:12:48.400 --> 00:12:50.400]  在這段聖經當中也給我們看到
[00:12:50.400 --> 00:12:51.400]  另一個起誓
[00:12:51.400 --> 00:12:54.400]  第三個人物,哥倫多後書的一章二十三節
[00:12:54.400 --> 00:12:55.400]  加拿大書一章二十節
[00:12:55.400 --> 00:12:57.400]  和《斯大林傳》十八章十八節
[00:12:57.400 --> 00:13:01.400]  是記載到保羅都曾經許過願
[00:13:01.400 --> 00:13:02.400]  這個是許願
[00:13:02.400 --> 00:13:04.400]  就是要剪他的頭髮
[00:13:04.400 --> 00:13:07.400]  後來他要按著他許的願
[00:13:07.400 --> 00:13:09.400]  剪短了他的頭髮
[00:13:09.400 --> 00:13:11.400]  猶太人不輕易剪短頭髮
[00:13:11.400 --> 00:13:14.400]  但是他做,就是因為他許過願
[00:13:14.400 --> 00:13:18.400]  大衛在這段記載的一章十三節
[00:13:18.400 --> 00:13:22.400]  為什麼要所羅門來接續他做王呢
[00:13:22.400 --> 00:13:25.400]  是因為他曾經起過誓
[00:13:25.400 --> 00:13:31.400]  是要所羅門接任這個王位
[00:13:31.400 --> 00:13:33.400]  另一個就是撒滿爾記上的二十章
[00:13:33.400 --> 00:13:35.400]  四十二節
[00:13:35.400 --> 00:13:38.400]  約拿丹和大衛結盟的時候
[00:13:38.400 --> 00:13:39.400]  他們的起誓
[00:13:39.400 --> 00:13:43.400]  然後約瑟在春埃及記十三章十九節
[00:13:43.400 --> 00:13:45.400]  是要以色列人,記載著
[00:13:45.400 --> 00:13:48.400]  要以色列人炎炎的起誓
[00:13:48.400 --> 00:13:49.400]  就是當約瑟死了之後
[00:13:49.400 --> 00:13:51.400]  將來他們有機會回到迦南
[00:13:51.400 --> 00:13:55.400]  是一定要將他的骸骨帶回迦南
[00:13:55.400 --> 00:13:59.400]  另外雅各在創世紀的三十一章五十三節
[00:13:59.400 --> 00:14:01.400]  四十七章三十一節
[00:14:01.400 --> 00:14:05.400]  亦都曾經來叫拉班起誓
[00:14:05.400 --> 00:14:06.400]  叫拉班起誓做什麼呢
[00:14:06.400 --> 00:14:08.400]  不要再害我了
[00:14:08.400 --> 00:14:10.400]  他說你一定要起誓
[00:14:10.400 --> 00:14:11.400]  不要再作弄我了
[00:14:11.400 --> 00:14:13.400]  不要再害我了
[00:14:13.400 --> 00:14:15.400]  是他的岳父
[00:14:15.400 --> 00:14:18.400]  這些都是人物
[00:14:18.400 --> 00:14:20.400]  我們今天看的時候
[00:14:20.400 --> 00:14:22.400]  我自己都曾經想過
[00:14:22.400 --> 00:14:25.400]  如果什麼都不起
[00:14:25.400 --> 00:14:29.400]  我們今天在這個世界會遇到什麼呢
[00:14:29.400 --> 00:14:33.400]  一定遇到你結不成婚
[00:14:33.400 --> 00:14:38.400]  牧師見你立誓都沒有的時候
[00:14:38.400 --> 00:14:40.400]  他會不會幫你證婚呢
[00:14:40.400 --> 00:14:42.400]  我想應該是沒有的了
[00:14:42.400 --> 00:14:45.400]  第二,你去法庭的時候
[00:14:45.400 --> 00:14:46.400]  你不誓願
[00:14:46.400 --> 00:14:48.400]  法官是否接受你呢
[00:14:48.400 --> 00:14:50.400]  我想都很難了
[00:14:50.400 --> 00:14:52.400]  另一方面
[00:14:52.400 --> 00:14:55.400]  還有很多有關移民局的事
[00:14:55.400 --> 00:14:57.400]  這些都有一個需要
[00:14:57.400 --> 00:14:58.400]  我自己這樣去看
[00:14:58.400 --> 00:15:01.400]  在今天法律上要求的事
[00:15:01.400 --> 00:15:04.400]  你是需要做
[00:15:04.400 --> 00:15:06.400]  因為這是一個法律
[00:15:06.400 --> 00:15:09.400]  但另一方面你要緊緊記得
[00:15:09.400 --> 00:15:11.400]  你誓的願
[00:15:11.400 --> 00:15:15.400]  你要一生緊記跟隨
[00:15:15.400 --> 00:15:18.400]  不要違背你自己的承諾
[00:15:18.400 --> 00:15:20.400]  為什麼我這樣說呢
[00:15:20.400 --> 00:15:22.400]  就是因為耶穌基督
[00:15:22.400 --> 00:15:27.400]  祂對這個起誓有一個特別的看法
[00:15:27.400 --> 00:15:29.400]  在14前
[00:15:29.400 --> 00:15:31.400]  耶穌基督的看法
[00:15:31.400 --> 00:15:32.400]  祂告訴我們
[00:15:32.400 --> 00:15:33.400]  一起讀
[00:15:33.400 --> 00:15:36.400]  只是我告訴你們
[00:15:36.400 --> 00:15:38.400]  什麼世都不可棄
[00:15:38.400 --> 00:15:43.400]  (不可指著天地長,讓我們見識神的所在)
[00:15:43.400 --> 00:15:47.400]  由不可指著35節至30場
[00:15:47.400 --> 00:15:51.400]  (不可指著天地長,讓我們見識神的所在)
[00:15:51.400 --> 00:15:54.400]  (不可指著耶路撒冷的精神)
[00:15:54.400 --> 00:15:57.400]  (因為耶路撒冷是大君的精神)
[00:15:57.400 --> 00:15:59.400]  夠了,在這段聖經當中
[00:15:59.400 --> 00:16:02.400]  讓我們看見耶穌基督告訴我們
[00:16:02.400 --> 00:16:05.400]  你不要指著天起誓
[00:16:05.400 --> 00:16:06.400]  為什麼
[00:16:06.400 --> 00:16:08.400]  因為天是神的寶座
[00:16:08.400 --> 00:16:12.400]  你不要以為要指著神起誓才算數
[00:16:12.400 --> 00:16:14.400]  神說不是,耶穌基督說不是
[00:16:14.400 --> 00:16:17.400]  連指天起誓都算數
[00:16:17.400 --> 00:16:19.400]  因為這是神的寶座
[00:16:19.400 --> 00:16:21.400]  第二,不要指地起誓
[00:16:21.400 --> 00:16:24.400]  因為地就是神的腳板凳
[00:16:24.400 --> 00:16:26.400]  換句話來說
[00:16:26.400 --> 00:16:28.400]  神的寶座
[00:16:28.400 --> 00:16:30.400]  你不能指著地起誓
[00:16:30.400 --> 00:16:31.400]  神的腳板凳
[00:16:31.400 --> 00:16:33.400]  你不能指著地起誓
[00:16:33.400 --> 00:16:35.400]  其實我可以告訴大家
[00:16:35.400 --> 00:16:36.400]  當中祂說
[00:16:36.400 --> 00:16:38.400]  任何被造之物
[00:16:38.400 --> 00:16:39.400]  天和地
[00:16:39.400 --> 00:16:41.400]  什麼都包括了
[00:16:41.400 --> 00:16:44.400]  一切的東西
[00:16:44.400 --> 00:16:45.400]  是出於神
[00:16:45.400 --> 00:16:48.400]  沒有一樣東西和神無關
[00:16:48.400 --> 00:16:51.400]  弟兄姊妹,謹謹記住一件事
[00:16:51.400 --> 00:16:54.400]  沒有一樣東西和神無關
[00:16:54.400 --> 00:16:57.400]  每一樣東西和神都有分
[00:16:57.400 --> 00:16:59.400]  是神造出來的
[00:16:59.400 --> 00:17:01.400]  是神掌管的
[00:17:01.400 --> 00:17:02.400]  耶路撒冷又如何呢
[00:17:02.400 --> 00:17:03.400]  接著他就說
[00:17:03.400 --> 00:17:06.400]  耶路撒冷是君王的京城
[00:17:06.400 --> 00:17:08.400]  是耶穌基督的首都
[00:17:08.400 --> 00:17:09.400]  千禧年的時間
[00:17:09.400 --> 00:17:13.400]  耶路撒冷就是千禧年國度的首都
[00:17:13.400 --> 00:17:14.400]  所以
[00:17:14.400 --> 00:17:16.400]  這幾樣東西指著天起誓
[00:17:16.400 --> 00:17:18.400]  指著當時猶太人
[00:17:18.400 --> 00:17:21.400]  他們當是當食生菜的
[00:17:21.400 --> 00:17:23.400]  但是耶穌告訴他們
[00:17:23.400 --> 00:17:26.400]  不要以為這些就不算數
[00:17:26.400 --> 00:17:30.400]  全部這些都算數的
[00:17:30.400 --> 00:17:32.400]  接著
[00:17:32.400 --> 00:17:34.400]  我們再來看一看
[00:17:34.400 --> 00:17:39.400]  不單止所有的東西和神都有關
[00:17:39.400 --> 00:17:42.400]  萬物都是神聖
[00:17:42.400 --> 00:17:44.400]  第二件事
[00:17:44.400 --> 00:17:45.400]  三十六戰
[00:17:45.400 --> 00:17:46.400]  我們一起讀
[00:17:46.400 --> 00:17:49.400]  猶不可指著你的頭起誓
[00:17:49.400 --> 00:17:53.400]  因為你不能使一根頭髮變黑變白了
[00:17:53.400 --> 00:17:55.400]  他在說什麼呢
[00:17:55.400 --> 00:17:57.400]  他是在說
[00:17:57.400 --> 00:18:01.400]  只有神才是掌權者
[00:18:01.400 --> 00:18:05.400]  任何事情發生在我們身上
[00:18:05.400 --> 00:18:08.400]  只有神容許才會發生
[00:18:08.400 --> 00:18:10.400]  不經過祂的容許
[00:18:10.400 --> 00:18:11.400]  不會發生
[00:18:11.400 --> 00:18:12.400]  但是另一方面
[00:18:12.400 --> 00:18:13.400]  嚴格來說
[00:18:13.400 --> 00:18:15.400]  他也告訴我們
[00:18:15.400 --> 00:18:18.400]  只有神有資格起誓
[00:18:18.400 --> 00:18:20.400]  為什麼呢
[00:18:20.400 --> 00:18:22.400]  因為很簡單
[00:18:22.400 --> 00:18:23.400]  第一
[00:18:23.400 --> 00:18:25.400]  神是全能的神
[00:18:25.400 --> 00:18:30.400]  祂有能力讓祂的誓言付諸實行
[00:18:30.400 --> 00:18:32.400]  祂唯有祂有能力
[00:18:32.400 --> 00:18:35.400]  將祂的誓言變成事實
