
[00:00:00.000 --> 00:00:04.100]  幾個禮拜都是看不同的詩篇,楊詩篇對我們講說話
[00:03:03.920 --> 00:03:05.720]  我不知道你今天有甚麼情緒
[00:03:05.720 --> 00:03:09.680]  希望上帝藉著這個視窗,去幫你整理一下
[00:03:09.680 --> 00:03:13.080]  到底上帝和你的關係,我們才禱告
[00:03:13.080 --> 00:03:17.240]  上主,我們多謝你,因為你是那一位對我們說話的神
[00:03:17.240 --> 00:03:19.840]  不單止你用你的話語對我們說話
[00:03:19.840 --> 00:03:23.760]  你也藉著我們的心情,藉著我們每一天有的經歷
[00:03:23.760 --> 00:03:29.720]  你對我們啟示,你去到和我們同行
[00:03:29.720 --> 00:03:32.720]  打開你的話語,讓你自己的說話
[00:03:32.720 --> 00:03:36.560]  再一次牧羊我們,帶領我們,祈禱馮主明
[00:03:36.560 --> 00:03:39.000]  我們看詩篇六十三篇
[00:03:39.000 --> 00:03:43.280]  大衛在猶大曠野的時候作了這詩
[00:03:43.280 --> 00:03:44.760]  神啊!你是我的神
[00:03:44.760 --> 00:03:46.560]  我要徹徹尋求你
[00:03:46.560 --> 00:03:48.920]  在乾旱疲乏無水之地
[00:03:48.920 --> 00:03:51.240]  我的心渴想你
[00:03:51.240 --> 00:03:53.760]  我的肉身切無你
[00:03:53.760 --> 00:03:56.840]  我在聖所曾如此瞻仰你
[00:03:56.840 --> 00:03:59.600]  為要見你的能力和你的榮耀
[00:03:59.600 --> 00:04:01.840]  因你的慈愛比生命更好
[00:04:01.840 --> 00:04:04.880]  我的嘴唇要重讚你
[00:04:04.880 --> 00:04:09.600]  有些詩篇是有標題的,有那個title
[00:04:09.600 --> 00:04:11.120]  title是什麼呢?
[00:04:11.120 --> 00:04:14.960]  大衛在猶大曠野作了這詩
[00:04:14.960 --> 00:04:19.320]  在曠野的時候,寫出這首詩
[00:04:19.320 --> 00:04:22.760]  曠野,大家可能知道了,我們這裡經常都說
[00:04:22.760 --> 00:04:25.600]  曠野其實是巴哈斯坦地,以色列地
[00:04:25.600 --> 00:04:27.760]  一個divine
[00:04:27.760 --> 00:04:31.880]  就是一個本身有的physical setting
[00:04:31.880 --> 00:04:36.280]  所以曠野總是在舊約和新約聖經裡面
[00:04:36.280 --> 00:04:41.680]  是不能夠走掉的一部份
[00:04:41.680 --> 00:04:44.480]  有舊約聖經裡面的祈禱
[00:04:44.480 --> 00:04:47.960]  有信徒,有不同的經歷,有不同的事蹟
[00:04:47.960 --> 00:04:51.080]  往往都是有曠野在那裡
[00:04:51.080 --> 00:04:56.280]  猶大曠野,到底是什麼意境?你試想像一下
[00:04:56.280 --> 00:04:59.600]  都是想起,聽到
[00:04:59.600 --> 00:05:02.800]  猶大曠野的時候,你會想到些什麼的picture
[00:05:02.800 --> 00:05:06.560]  在巴哈斯坦地,是山多平地少的
[00:05:06.560 --> 00:05:09.520]  你從左至右,即是從西至東這樣去的話
[00:05:09.520 --> 00:05:11.840]  由地中海,一直你就會上山
[00:05:11.840 --> 00:05:15.400]  上到去大概耶路撒冷那個地方,就是那個Walachek的地方
[00:05:15.400 --> 00:05:17.560]  那個分水嶺的地方
[00:05:17.560 --> 00:05:20.720]  然後到右邊,它就一直這樣drop下去
[00:05:20.720 --> 00:05:23.160]  甚至去到C level之下
[00:05:23.160 --> 00:05:26.560]  即是地球最低最低的地方,就是死海的地方
[00:05:26.560 --> 00:05:28.880]  過了死海的那個平原,那個曠野
[00:05:28.880 --> 00:05:30.560]  然後就再會上回來
[00:05:30.560 --> 00:05:33.280]  為什麼會有曠野呢?因為那些的雨雲
[00:05:33.280 --> 00:05:36.000]  是由左至右這樣,去到移動的
[00:05:36.000 --> 00:05:39.200]  每當由地中海吹那些雨雲過來的時候
[00:05:39.200 --> 00:05:43.520]  特別是雨季十月底至三月底,倒的時間
[00:05:43.520 --> 00:05:46.320]  winter的時候,就是 rainy season的時候
[00:05:46.320 --> 00:05:50.280]  那些的雨雲就會由左至右這樣,去到移動的
[00:05:50.280 --> 00:05:52.840]  當那些雨雲去到左至右移動的時候
[00:05:52.840 --> 00:05:55.120]  沿海平原呀,在左邊的
[00:05:55.120 --> 00:05:57.440]  分水嶺左邊的,以西的
[00:05:57.440 --> 00:06:00.880]  那些就會有雨水流下來
[00:06:00.880 --> 00:06:02.520]  過了那個分水嶺之後
[00:06:02.520 --> 00:06:05.920]  去到曠野,就不會再有雨水
[00:06:05.920 --> 00:06:08.480]  所以為什麼巴士坦地
[00:06:08.480 --> 00:06:10.400]  一旦你在夜露散
[00:06:10.400 --> 00:06:12.920]  你就總會很近曠野的
[00:06:12.920 --> 00:06:15.040]  因為走過去,你就是曠野
[00:06:15.040 --> 00:06:19.320]  過到這邊,可以說是比較綠一點的
[00:06:19.320 --> 00:06:21.400]  我給兩張照片給大家看
[00:06:21.400 --> 00:06:23.160]  在分水嶺的左邊
[00:06:23.160 --> 00:06:28.920]  就是那個經常看到,可能比較綠一點的地方
[00:06:28.920 --> 00:06:31.960]  在右邊,你幾乎是找不到
[00:06:31.960 --> 00:06:36.520]  有任何的綠土的
[00:06:36.520 --> 00:06:38.120]  所以呢
[00:06:38.120 --> 00:06:41.640]  wilderness永遠都是
[00:06:41.640 --> 00:06:44.120]  在舊約聖經裡面
[00:06:44.120 --> 00:06:46.840]  一個 default
[00:06:46.840 --> 00:06:49.680]  曠野是避不開的
[00:06:49.680 --> 00:06:51.840]  你想避,也避不了
[00:06:51.840 --> 00:06:53.600]  正是因為這樣的緣故
[00:06:53.600 --> 00:06:55.760]  聖經常常用曠野
[00:06:55.760 --> 00:06:59.680]  來做一個人生的寫照
[00:06:59.680 --> 00:07:01.720]  在你生命裡面所 go through的
[00:07:01.720 --> 00:07:03.240]  所遭遇的
[00:07:03.240 --> 00:07:05.920]  往往可以用曠野
[00:07:05.920 --> 00:07:08.120]  去比喻
[00:07:08.120 --> 00:07:09.000]  問題就是這樣
[00:07:09.000 --> 00:07:11.640]  在曠野裡面怎樣去 survive
[00:07:11.640 --> 00:07:13.120]  怎樣去生存
[00:07:13.120 --> 00:07:17.280]  或者甚至在曠野裡面怎樣去存在
[00:07:17.280 --> 00:07:19.200]  詩篇六十三篇
[00:07:19.200 --> 00:07:22.840]  它是在曠野的時候寫的一首詩
[00:07:22.840 --> 00:07:24.400]  神阿彌陀佛Dickson
[00:07:24.400 --> 00:07:26.920]  我徹徹地從求你
[00:07:26.920 --> 00:07:29.360]  在乾旱疲乏無水之地
[00:07:29.360 --> 00:07:31.720]  有大曠野
[00:07:31.720 --> 00:07:33.280]  我渴想你
[00:07:33.280 --> 00:07:38.400]  我的心渴想神
[00:07:38.400 --> 00:07:41.240]  曠野裡面當然你最渴求的
[00:07:41.240 --> 00:07:42.720]  就是水
[00:07:42.720 --> 00:07:46.560]  因為那裡是乾旱疲乏無水的地方
[00:07:46.560 --> 00:07:49.360]  但大衛做了一件事很有趣
[00:07:49.360 --> 00:07:52.360]  他就將他肉身所渴無味
[00:07:52.360 --> 00:07:54.280]  水
[00:07:54.280 --> 00:07:55.640]  他就將它轉化過來
[00:07:55.640 --> 00:07:58.880]  成為一個 spiritual yearning
[00:07:58.880 --> 00:08:02.840]  一個屬靈上面的一個渴求
[00:08:02.840 --> 00:08:04.680]  因為我們知道
[00:08:04.680 --> 00:08:05.880]  肉身上
[00:08:05.880 --> 00:08:07.560]  我們 thirsty
[00:08:07.560 --> 00:08:09.320]  我們口渴
[00:08:09.320 --> 00:08:11.160]  喝水可以解決
[00:08:11.160 --> 00:08:12.680]  但在心裡面
[00:08:12.680 --> 00:08:14.280]  在生命裡面
[00:08:14.280 --> 00:08:16.800]  你的飢渴
[00:08:16.800 --> 00:08:20.360]  你的 thirst
[00:08:20.360 --> 00:08:24.200]  是不能浸一杯水就能解決的
[00:08:24.200 --> 00:08:26.080]  必須要上帝
[00:08:26.080 --> 00:08:28.000]  讓他滿足
[00:08:28.000 --> 00:08:29.720]  留意他在這裡祈禱
[00:08:29.720 --> 00:08:32.080]  他說你是我的神
[00:08:32.080 --> 00:08:33.160]  對不對
[00:08:33.160 --> 00:08:34.360]  我的神
[00:08:34.360 --> 00:08:37.440]  通常這些理由我們都不理會
[00:08:37.440 --> 00:08:39.120]  因為這叫代名詞
[00:08:39.120 --> 00:08:41.600]  我的神
[00:08:41.600 --> 00:08:43.920]  為什麼這裡這麼重要
[00:08:43.920 --> 00:08:46.880]  因為大衛和上帝之間的關係
[00:08:46.880 --> 00:08:49.040]  是一個你我的關係
[00:08:49.040 --> 00:08:51.520]  一個 personal 的關係
[00:08:51.520 --> 00:08:53.280]  不是別人的關係
[00:08:53.280 --> 00:08:55.080]  你留意到你是我的神
[00:08:55.080 --> 00:08:59.120]  不是說你是我爸爸的神
[00:08:59.120 --> 00:09:01.640]  或者我其他弟兄姊妹
[00:09:01.640 --> 00:09:03.280]  我認識的朋友的神
[00:09:03.280 --> 00:09:05.680]  是我自己的神
[00:09:05.680 --> 00:09:07.080]  不是別人的神
[00:09:07.080 --> 00:09:11.000]  我不知道你認識了上帝多久
[00:09:11.000 --> 00:09:12.080]  你和上帝的關係
[00:09:12.080 --> 00:09:15.320]  是否能夠說出你是我的神
[00:09:15.320 --> 00:09:17.320]  還是你只是跟著風
[00:09:17.320 --> 00:09:19.600]  別人做那件事你就做那件事
[00:09:19.600 --> 00:09:22.800]  別人這樣行徑你就這樣行徑
[00:09:22.800 --> 00:09:26.360]  真正的信仰就是我的上帝
[00:09:26.360 --> 00:09:28.080]  這個很大分別
[00:09:28.080 --> 00:09:30.960]  特別在曠野的時候
[00:09:30.960 --> 00:09:33.240]  逃亡的時候
[00:09:33.240 --> 00:09:35.520]  在這首詩篇下面
[00:09:35.520 --> 00:09:38.360]  他就是在逃亡
[00:09:38.360 --> 00:09:40.360]  因為有人追殺他
[00:09:40.360 --> 00:09:42.280]  但在曠野裡面他沒有忘記
[00:09:42.280 --> 00:09:45.320]  就是上帝和他之間的關係
[00:09:45.320 --> 00:09:52.520]  你想想曠野往往就是一些磨練的日子
[00:09:52.520 --> 00:09:55.080]  Trial and Temptations
[00:09:55.080 --> 00:09:56.600]  你想想舊約裡面
[00:09:56.600 --> 00:09:57.960]  新約裡面
[00:09:57.960 --> 00:10:00.920]  有什麼事跡是和曠野有關的
[00:10:00.920 --> 00:10:03.240]  Wooden's
[00:10:03.240 --> 00:10:04.880]  以色列人出了埃及
[00:10:04.880 --> 00:10:06.440]  在曠野
[00:10:06.440 --> 00:10:08.080]  四十年
[00:10:08.080 --> 00:10:10.800]  上帝要去磨練他們
[00:10:10.800 --> 00:10:14.800]  耶穌傳道之前
[00:10:14.800 --> 00:10:18.520]  經過四十天的曠野的試煉
[00:10:18.520 --> 00:10:20.680]  曠野就是一個試煉的測試
[00:10:20.680 --> 00:10:25.840]  我不知道你今天是不是在一個曠野的時間
[00:10:25.840 --> 00:10:28.840]  大衛說你是我的神
[00:10:28.840 --> 00:10:30.560]  他還有做了一件事
[00:10:30.560 --> 00:10:34.680]  使他在曠野可以生存
[00:10:34.680 --> 00:10:36.320]  可以Survive
[00:10:36.320 --> 00:10:39.280]  and Drive,可以雪葬
[00:10:39.280 --> 00:10:42.520]  他說我在聖所曾如此瞻仰你
[00:10:42.520 --> 00:10:45.920]  為要見你的能力和你的榮耀
[00:10:45.920 --> 00:10:48.280]  因你的慈愛比生命更加好
[00:10:48.280 --> 00:10:51.560]  我的嘴唇要去重贊你
[00:10:51.560 --> 00:10:52.840]  還活著的時候
[00:10:52.840 --> 00:10:58.760]  我要舉起我的手去敬拜你
[00:10:58.760 --> 00:11:00.080]  在曠野的帝國
[00:11:00.080 --> 00:11:02.360]  他做了些什麼
[00:11:02.360 --> 00:11:04.360]  記憶
[00:11:04.360 --> 00:11:06.400]  他記起以前的事
[00:11:06.400 --> 00:11:09.000]  我曾經做過一些事
[00:11:09.000 --> 00:11:10.640]  在聖殿裡面
[00:11:10.640 --> 00:11:12.960]  在耶路撒冷他曾經敬拜過上帝
[00:11:12.960 --> 00:11:14.360]  他憶述的是什麼
[00:11:14.360 --> 00:11:19.960]  他憶述的是他曾經有的Spiritual Experience
[00:11:19.960 --> 00:11:21.880]  在曠野補水的地方
[00:11:21.880 --> 00:11:24.120]  他憶述的就是以往
[00:11:24.120 --> 00:11:27.520]  他曾經經歷過的Experience和上帝
[00:11:27.520 --> 00:11:29.640]  那些夢
[00:11:29.640 --> 00:11:34.560]  怎樣在曠野裡面能夠生存能夠存在
[00:11:34.560 --> 00:11:36.640]  我們經常都以為
[00:11:36.640 --> 00:11:40.040]  總之上帝帶我離開曠野
[00:11:40.040 --> 00:11:43.760]  轉變我現在的情況
[00:11:43.760 --> 00:11:45.480]  使它更加好
[00:11:45.480 --> 00:11:47.400]  或者將它扭轉過來
[00:11:47.400 --> 00:11:48.600]  化腐朽為神奇
[00:11:48.600 --> 00:11:51.480]  我們就覺得這樣我們就是讚美主
[00:11:51.480 --> 00:11:54.240]  當然這個是應該的
[00:11:54.240 --> 00:11:55.400]  我們都會這樣祈禱
[00:11:55.400 --> 00:11:58.240]  你病的時候你希望就是不病
[00:11:58.240 --> 00:11:59.400]  健康
[00:11:59.400 --> 00:12:02.480]  你失業的時候希望有職業
[00:12:02.480 --> 00:12:04.120]  你讀書很困難的時候
[00:12:04.120 --> 00:12:05.080]  你當然是希望
[00:12:05.080 --> 00:12:07.000]  每一件事都可以順利
[00:12:07.000 --> 00:12:09.760]  我們覺得情況如果轉化過來的時候
[00:12:09.760 --> 00:12:12.040]  我們就可以生存
[00:12:12.040 --> 00:12:14.120]  就可以去絕狀
[00:12:14.120 --> 00:12:16.160]  但是這裡相反
[00:12:16.160 --> 00:12:18.600]  不知道你有沒有留意
[00:12:18.600 --> 00:12:20.200]  他說什麼
[00:12:20.200 --> 00:12:21.680]  他在曠野裡面
[00:12:21.680 --> 00:12:26.040]  他記起以往的事
[00:12:26.040 --> 00:12:28.080]  我不知道你有沒有留意過
[00:12:28.080 --> 00:12:30.040]  可能有些人
[00:12:30.040 --> 00:12:33.080]  有了上帝祝福的時候反而就是亡因
[00:12:33.080 --> 00:12:34.520]  對嗎
[00:12:34.520 --> 00:12:37.440]  事實上舊約裡面的以色列人都是這樣
[00:12:37.440 --> 00:12:39.520]  當他們住進去加盟地的時候
[00:12:39.520 --> 00:12:42.120]  安居、割葉
[00:12:42.120 --> 00:12:43.960]  上帝在哪裡
[00:12:43.960 --> 00:12:46.160]  他們就去拜假神
[00:12:46.160 --> 00:12:47.760]  他們就去拜牛族
[00:12:47.760 --> 00:12:49.280]  所以不是
[00:12:49.280 --> 00:12:51.920]  如果情況轉變了
[00:12:51.920 --> 00:12:53.080]  就搞定了
[00:12:53.080 --> 00:12:55.480]  往往情況
[00:12:55.480 --> 00:12:58.640]  改善了
[00:12:58.640 --> 00:13:00.240]  我們就去拜牛族
[00:13:00.240 --> 00:13:01.280]  換句話說
[00:13:01.280 --> 00:13:02.880]  上帝對我們來說
[00:13:02.880 --> 00:13:04.640]  他那時候只是工具
[00:13:04.640 --> 00:13:07.480]  用完我們就即棄了
[00:13:07.480 --> 00:13:09.360]  但是在這裡我很謹記
[00:13:09.360 --> 00:13:11.200]  上帝是他的神
[00:13:11.200 --> 00:13:12.560]  在曠野裡面
[00:13:12.560 --> 00:13:14.800]  他不只是求
[00:13:14.800 --> 00:13:17.840]  離開曠野
[00:13:17.840 --> 00:13:19.600]  他看到的是什麼
[00:13:19.600 --> 00:13:21.880]  上帝是他的上帝
[00:13:21.880 --> 00:13:23.760]  是他的神
[00:13:23.760 --> 00:13:27.960]  他可以學上他並且想起以往跟隨上帝
[00:13:27.960 --> 00:13:28.920]  那些時刻
[00:13:28.920 --> 00:13:30.480]  以致他能夠維持住他
[00:13:30.480 --> 00:13:31.760]  能夠維持住他
[00:13:31.760 --> 00:13:34.640]  使他在曠野裡面都可以存在
[00:13:34.640 --> 00:13:38.560]  因為告訴我記憶是多麼重要
[00:13:38.560 --> 00:13:40.040]  你想想記憶
[00:13:40.040 --> 00:13:41.960]  是多麼重要
[00:13:41.960 --> 00:13:45.560]  你想清楚如果記憶就是我們的定義
[00:13:45.560 --> 00:13:47.680]  其實就是我們的身份
[00:13:47.680 --> 00:13:49.480]  就是你要去認識一個人
[00:13:49.480 --> 00:13:51.520]  或者你介紹你自己去認識一個
[00:13:51.520 --> 00:13:54.080]  新的朋友
[00:13:54.080 --> 00:13:56.320]  你說些什麼
[00:13:56.320 --> 00:13:58.240]  就是你的記憶
[00:13:58.240 --> 00:14:00.240]  你告訴他你的故事
[00:14:00.240 --> 00:14:01.120]  我從哪裡來
[00:14:01.120 --> 00:14:02.680]  我曾經經歷過什麼
[00:14:02.680 --> 00:14:04.720]  我的故事
[00:14:04.720 --> 00:14:06.560]  你如何認識一個人
[00:14:06.560 --> 00:14:08.440]  你聽他的故事
[00:14:08.440 --> 00:14:09.320]  你聽他有什麼經歷
[00:14:09.320 --> 00:14:10.600]  有什麼經歷
[00:14:10.600 --> 00:14:11.960]  你就可以認識他
[00:14:11.960 --> 00:14:14.360]  關係就是從記憶來的
[00:14:14.360 --> 00:14:18.520]  我們的定義就是從記憶來的
[00:14:18.520 --> 00:14:20.360]  我不知道你認不認識一些人
[00:14:20.360 --> 00:14:21.840]  或者有沒有跟一些
[00:14:21.840 --> 00:14:25.480]  Alzheimer的人相處過
[00:14:25.480 --> 00:14:27.720]  我們以前叫他老人癡呆
[00:14:27.720 --> 00:14:29.800]  現在我們叫他另一種
[00:14:29.800 --> 00:14:32.360]  Alzheimer
[00:14:32.360 --> 00:14:35.760]  有沒有試過跟一些這樣的人相處
[00:14:35.760 --> 00:14:38.840]  很多年前我的外母
[00:14:38.840 --> 00:14:42.240]  就是有Alzheimer
[00:14:42.240 --> 00:14:44.400]  你知道痛苦的地方在哪裡
[00:14:44.400 --> 00:14:45.960]  痛苦的地方不只是肉身
[00:14:45.960 --> 00:14:47.680]  肉身當然很痛苦
[00:14:47.680 --> 00:14:52.600]  因為他不斷的衰敗
[00:14:52.600 --> 00:14:55.680]  不斷的扭壞身體
[00:14:55.680 --> 00:14:58.120]  有些器官不可行等等
[00:14:58.120 --> 00:14:59.520]  但最困難的
[00:14:59.520 --> 00:15:00.480]  最大掙扎的
[00:15:00.480 --> 00:15:03.240]  其實就是沒有了記憶
[00:15:03.240 --> 00:15:04.760]  沒有了記憶
[00:15:04.760 --> 00:15:07.040]  不記得所有的事情
[00:15:07.040 --> 00:15:09.600]  或者應該記得的不記得
[00:15:09.600 --> 00:15:12.360]  不應該提的他就提
[00:15:12.360 --> 00:15:14.760]  整個人亂了
[00:15:14.760 --> 00:15:17.240]  那你說他是誰
[00:15:17.240 --> 00:15:19.560]  可能自己也搞不清楚
[00:15:19.560 --> 00:15:20.480]  最後幾年
[00:15:20.480 --> 00:15:21.800]  他曾經在芝加哥
[00:15:21.800 --> 00:15:26.160]  朱家國這裡住過一段時間
[00:15:26.160 --> 00:15:30.520]  出去散步又不認識回來
[00:15:30.520 --> 00:15:33.280]  以前認識的人他不認得
[00:15:33.280 --> 00:15:34.520]  不過這樣一陣子他
[00:15:34.520 --> 00:15:36.040]  最後的時候他都記得我
[00:15:36.040 --> 00:15:39.640]  化膚變多
[00:15:39.640 --> 00:15:41.760]  你想想那個記憶
[00:15:41.760 --> 00:15:44.000]  get lost
[00:15:44.000 --> 00:15:46.280]  就是lost yourself
[00:15:46.280 --> 00:15:48.240]  就是沒有了你自己
[00:15:48.240 --> 00:15:50.000]  迷失了你自己
[00:15:50.000 --> 00:15:51.200]  到最後的時候
[00:15:51.200 --> 00:15:54.480]  可能連信心的能力都退化
[00:15:54.480 --> 00:15:57.200]  信仰的能力都退化
[00:15:57.200 --> 00:15:59.400]  我相信上帝特別眷顧
[00:15:59.400 --> 00:16:01.960]  這種軟弱的人
[00:16:01.960 --> 00:16:04.000]  但是重點在哪裡
[00:16:04.000 --> 00:16:04.560]  我想告訴你
[00:16:04.560 --> 00:16:05.760]  就是memory
[00:16:05.760 --> 00:16:08.640]  是一些很powerful的東西
[00:16:08.640 --> 00:16:11.480]  我們的spiritual life
[00:16:11.480 --> 00:16:13.280]  我們的熟練生命
[00:16:13.280 --> 00:16:16.120]  是靠些什麼來建立
[00:16:16.120 --> 00:16:20.000]  不是經歷多些高山的情況
[00:16:20.000 --> 00:16:23.160]  有什麼復興等等
[00:16:23.160 --> 00:16:25.960]  是靠looking into the past
[00:16:25.960 --> 00:16:27.880]  上帝怎樣去恩待過
[00:16:27.880 --> 00:16:30.720]  記起上帝的信神
[00:16:30.720 --> 00:16:32.840]  過去現在將會
[00:16:32.840 --> 00:16:35.200]  這些memory都是累積回來的
[00:16:35.200 --> 00:16:37.040]  所以為什麼在基督徒的生活裡面
[00:16:37.040 --> 00:16:38.600]  在基督徒的journey裡面
[00:16:38.600 --> 00:16:40.760]  是經常會去accumulate
[00:16:40.760 --> 00:16:41.880]  去累積一些東西
[00:16:41.880 --> 00:16:43.640]  去deposit一些東西
[00:16:43.640 --> 00:16:46.200]  每一個敬拜的經歷
[00:16:46.200 --> 00:16:48.200]  都是一個儲蓄的經歷
[00:16:48.200 --> 00:16:51.240]  讓我們將來可以recall
[00:16:51.240 --> 00:16:52.800]  好像學一個新的語言一樣
[00:16:52.800 --> 00:16:54.600]  學一個新的技巧一樣
[00:16:54.600 --> 00:16:56.360]  是little and often
[00:16:56.360 --> 00:16:58.080]  你慢慢去累積accumulate的時候
[00:16:58.080 --> 00:17:02.680]  你的生命才可以去到存在
[00:17:02.680 --> 00:17:08.920]  謹記上帝在你身上做過的事
[00:17:08.920 --> 00:17:14.720]  謹記在你身上上帝有的信神
[00:17:14.720 --> 00:17:18.080]  六十三章第七節
[00:17:18.080 --> 00:17:23.320]  因為你曾經幫助了我
[00:17:23.320 --> 00:17:28.480]  我並且要在你翅膀的任何地方
[00:17:28.480 --> 00:17:31.240]  記起上帝曾經怎樣保護過我
[00:17:31.240 --> 00:17:32.600]  帶領過我
[00:17:32.600 --> 00:17:34.320]  這個就使他能夠在曠野
[00:17:34.320 --> 00:17:35.800]  無水之地
[00:17:35.800 --> 00:17:37.960]  能夠繼續走下去
[00:17:37.960 --> 00:17:39.320]  曠野是你走不掉的
[00:17:39.320 --> 00:17:40.520]  我們總會有曠野
[00:17:40.520 --> 00:17:42.760]  你今天可能是清早的
[00:17:42.760 --> 00:17:45.640]  明天可能就會有曠野
[00:17:45.640 --> 00:17:48.760]  翅膀的任何是甚麼意思
[00:17:48.760 --> 00:17:50.280]  翅膀的任何
[00:17:50.280 --> 00:17:51.440]  在舊日裏面
[00:17:51.440 --> 00:17:54.040]  這句話不時會出現
[00:17:54.040 --> 00:17:57.160]  出埃及記
[00:17:57.160 --> 00:18:00.400]  神拯救以色列人出埃及之後
[00:18:00.400 --> 00:18:02.040]  他說你看不看到
[00:18:02.040 --> 00:18:05.360]  我在埃及人當中所行的歧視
[00:18:05.360 --> 00:18:07.360]  你們既然看見了
[00:18:07.360 --> 00:18:09.920]  你就知道我好像鷹一樣
[00:18:09.920 --> 00:18:11.680]  上帝說我好像鷹一樣
[00:18:11.680 --> 00:18:14.120]  背著你們在翅膀上
[00:18:14.120 --> 00:18:17.920]  帶你去歸給我
[00:18:17.920 --> 00:18:22.440]  save you to be with me
[00:18:22.440 --> 00:18:24.360]  return to me
[00:18:24.360 --> 00:18:26.240]  翅膀的任何
[00:18:26.240 --> 00:18:28.640]  其實是一個神學的術語
[00:18:28.640 --> 00:18:29.920]  它告訴你
[00:18:29.920 --> 00:18:31.360]  上帝曾經恩待過你
[00:18:31.360 --> 00:18:32.640]  拯救過你
[00:18:32.640 --> 00:18:36.320]  就好像在翅膀的任何裏保護你
[00:18:36.320 --> 00:18:38.440]  摩西四十年曠野之後
[00:18:38.440 --> 00:18:39.880]  帶著以色列人
[00:18:39.880 --> 00:18:43.240]  臨到去英國之地的邊緣的時候
[00:18:43.240 --> 00:18:44.640]  快要過河
[00:18:44.640 --> 00:18:46.320]  快要到耶利哥
[00:18:46.320 --> 00:18:47.640]  快要入主加侯的時候
