
[00:00:00.000 --> 00:00:03.400]  第二講是「智慧何價」
[00:02:19.880 --> 00:02:21.200]  翻譯成中文
[00:02:21.200 --> 00:02:24.560]  翻譯成「如果你總是追著過去跑」
[00:02:24.560 --> 00:02:30.600]  「你永遠看不到前面的風景」
[00:02:30.600 --> 00:02:32.480]  都是非常好的字句
[00:02:32.480 --> 00:02:36.400]  但似乎它跟智慧還差一件事
[00:02:36.400 --> 00:02:38.960]  今天我們會看看智慧是甚麼
[00:02:38.960 --> 00:02:41.040]  從聖經上看一看
[00:02:41.040 --> 00:02:42.000]  這些這麼好的說話
[00:02:42.000 --> 00:02:44.600]  怎樣可以觸碰到我們呢?
[00:02:44.600 --> 00:02:48.240]  重溫少許上星期梁牧師講道
[00:02:48.240 --> 00:02:54.720]  今日我們記得耶和華神向所羅門顯然
[00:02:54.720 --> 00:02:55.920]  問了一個問題
[00:02:55.920 --> 00:02:57.080]  問是甚麼問題?
[00:02:57.080 --> 00:02:58.200]  我們一起讀這個問題
[00:02:58.200 --> 00:02:59.400]  1 2 3
[00:02:59.400 --> 00:03:04.000]  「你願我賜你甚麼,你可以求」
[00:03:04.000 --> 00:03:07.640]  即是你求甚麼都給你,可以嗎?
[00:03:07.640 --> 00:03:10.360]  就好像突然間你今天回到家
[00:03:10.360 --> 00:03:16.680]  發現家裡原來真的有阿拉丁神燈
[00:03:16.680 --> 00:03:20.960]  你一看到它,你摸一摸
[00:03:20.960 --> 00:03:24.920]  接著你就有三個願望
[00:03:24.920 --> 00:03:28.000]  你會想起要甚麼?
[00:03:28.000 --> 00:03:30.600]  不用告訴我
[00:03:30.600 --> 00:03:32.920]  你一告訴我當然是智慧
[00:03:32.920 --> 00:03:36.360]  你心裡在想甚麼呢?
[00:03:36.360 --> 00:03:40.920]  我猜很少人,甚至不可能有人想
[00:03:40.920 --> 00:03:42.880]  好像所羅門一樣
[00:03:42.880 --> 00:03:46.720]  不是求更舒服的生命,有更多的財富
[00:03:46.720 --> 00:03:49.320]  或子女讀書,有更多的大屋
[00:03:49.320 --> 00:03:52.120]  他求這些東西真的非常特別
[00:03:52.120 --> 00:03:53.840]  我們再讀讀重溫,他求甚麼呢?
[00:03:53.840 --> 00:03:54.720]  1 2 3
[00:03:54.720 --> 00:03:59.840]  「所羅門說耶和華我的神,如今你是僕人」
[00:03:59.840 --> 00:04:02.480]  「我仍持續我父親大量作禍」
[00:04:02.480 --> 00:04:06.600]  「但我始終不知如何當神明信仰」
[00:04:06.600 --> 00:04:09.560]  「我仍持續在你所有眼前的民眾」
[00:04:09.560 --> 00:04:14.120]  「請問我得到何情緒?所以求你賜我智慧」
[00:04:14.120 --> 00:04:17.560]  「可以本願地經行,能堅決死刑」
[00:04:17.560 --> 00:04:21.000]  「為了遂受募捐者眾多的恆命」
[00:04:21.000 --> 00:04:28.280]  其實懂得求智慧本身已經很有智慧
[00:04:28.280 --> 00:04:30.520]  他很清楚自己的狀況
[00:04:30.520 --> 00:04:34.720]  他是一個幼童,他本來父親這麼大的國家
[00:04:34.720 --> 00:04:37.160]  他也知道他需要甚麼
[00:04:37.160 --> 00:04:40.960]  令到這東西可以運作
[00:04:40.960 --> 00:04:42.840]  甚麼是智慧呢?
[00:04:42.840 --> 00:04:47.840]  根據這個定義,我們立即進去第一點
[00:04:47.840 --> 00:04:51.360]  智慧是一種能力
[00:04:51.360 --> 00:04:54.120]  而這種能力不單止是啟發一下
[00:04:54.120 --> 00:04:55.600]  覺得心靈雞蛋
[00:04:55.600 --> 00:05:00.360]  它可以運用並且去判斷辨別並且執行
[00:05:00.360 --> 00:05:04.840]  令到你的生命或者你的人生將會不一樣
[00:05:04.840 --> 00:05:08.320]  是可以管理你的人生,可以整理你的人生
[00:05:08.320 --> 00:05:12.640]  我們都知道有時有些非常好的舒服
[00:05:12.640 --> 00:05:14.040]  或者很有啟發的說話
[00:05:14.040 --> 00:05:15.000]  聽完就過去
[00:05:15.000 --> 00:05:20.080]  不過智慧是你會選擇去運用
[00:05:20.080 --> 00:05:23.640]  梁牧師上星期用J. Packer這個神學家去說
[00:05:23.640 --> 00:05:27.200]  他看智慧就是能夠
[00:05:27.200 --> 00:05:33.360]  漢奸叫人能夠選擇最高最好的能力
[00:05:33.360 --> 00:05:34.960]  智慧就給你一個能力
[00:05:34.960 --> 00:05:39.560]  你可以見到並且選擇最高最好的目標
[00:05:39.560 --> 00:05:42.000]  這種能力是智慧
[00:05:42.000 --> 00:05:47.520]  如果用劍橋字典問甚麼是智慧呢?
[00:05:47.520 --> 00:05:50.840]  他這樣說其實相當符合聖經
[00:05:50.840 --> 00:05:53.600]  他說是一種能力你要運用
[00:05:53.600 --> 00:05:57.880]  而運用這種能力令你可以做出正確的抉擇
[00:05:57.880 --> 00:06:00.400]  你要做事,你要決定,你要走出來
[00:06:00.400 --> 00:06:03.560]  並且一個判斷的能力
[00:06:03.560 --> 00:06:05.880]  今天到第二講智慧
[00:06:05.880 --> 00:06:09.880]  納克·索羅門上星期講完他有智慧
[00:06:09.880 --> 00:06:11.880]  他納克要作出判斷
[00:06:11.880 --> 00:06:15.120]  我們馬上看看他怎樣運用這個智慧
[00:06:15.120 --> 00:06:16.360]  作出這個判斷
[00:06:16.360 --> 00:06:21.600]  讓我們更加明白智慧帶來甚麼的改變
[00:06:21.600 --> 00:06:25.760]  背景是在三章十六到十九節
[00:06:25.760 --> 00:06:26.840]  我們一起讀一讀
[00:06:26.840 --> 00:06:30.560]  一、二、三,一天有兩個妓女
[00:06:30.560 --> 00:06:33.760]  生在我面前,一個孫,我孫阿
[00:06:33.760 --> 00:06:36.320]  我和謝公仰同住的一個
[00:06:36.320 --> 00:06:40.040]  打在黃蟲的時候,我生起了一個男孩
[00:06:40.040 --> 00:06:42.320]  我生下子,我生下子
[00:06:42.320 --> 00:06:46.320]  謝公仰生下子,我每次同住的
[00:06:46.320 --> 00:06:48.360]  除了黃蟲之日之外
[00:06:48.360 --> 00:06:50.320]  我總在目有變人
[00:06:50.320 --> 00:06:53.040]  夜間謝公仰睡著的時候
[00:06:53.040 --> 00:06:54.840]  他死了他的下子
[00:06:54.840 --> 00:06:57.120]  這個背景是有兩個妓女同住
[00:06:57.120 --> 00:06:59.320]  一個甲生了嬰兒
[00:06:59.320 --> 00:07:01.840]  月三日後生了一個嬰兒
[00:07:01.840 --> 00:07:06.800]  其中一個壓死了兒子
[00:07:06.800 --> 00:07:10.200]  這個時刻我相信就是一個領袖
[00:07:10.200 --> 00:07:11.840]  要用他判斷的能力
[00:07:11.840 --> 00:07:14.280]  因為一會兒我們立刻看到
[00:07:14.280 --> 00:07:16.040]  他們的爭拗是甚麼
[00:07:16.040 --> 00:07:18.560]  不過講他的爭拗和這個領袖
[00:07:18.560 --> 00:07:21.320]  在半段前我們要明白一點背景
[00:07:21.320 --> 00:07:24.560]  當日的妓女和今日的妓女有點不同
[00:07:24.560 --> 00:07:26.280]  今日在我們貧窮的時候
[00:07:26.280 --> 00:07:28.920]  我們有社會,有些防護網
[00:07:28.920 --> 00:07:32.120]  你要有進援,你要有些保護網
[00:07:32.120 --> 00:07:33.800]  但當日沒有
[00:07:33.800 --> 00:07:38.160]  當日的妓女很可能是因為她本身是一個奴隸
[00:07:38.160 --> 00:07:41.720]  或者她被父母賣了去變妓女
[00:07:41.720 --> 00:07:44.120]  因為家裡欠缺金錢
[00:07:44.120 --> 00:07:47.840]  又或者她是一個貧窮的婦女,沒有結婚
[00:07:47.840 --> 00:07:49.080]  當日和今日很不同
[00:07:49.080 --> 00:07:51.520]  今日婦女找工作很容易
[00:07:51.520 --> 00:07:54.640]  當日是沒得找的,可以嗎
[00:07:54.640 --> 00:07:58.800]  或者她有丈夫,但丈夫離世
[00:07:58.800 --> 00:08:00.520]  家人又不照顧
[00:08:00.520 --> 00:08:02.920]  所以導致她有這種情況
[00:08:02.920 --> 00:08:04.920]  當日都不接受妓女
[00:08:04.920 --> 00:08:07.640]  不過她是可憐妓女
[00:08:07.640 --> 00:08:11.560]  所以當日有兩個妓女去尋求出路
[00:08:11.560 --> 00:08:13.440]  是甚麼爭論?我們看一看
[00:08:13.440 --> 00:08:16.480]  在第20到22節
[00:08:16.480 --> 00:08:17.440]  我們一起讀,好嗎?
[00:08:17.440 --> 00:08:21.600]  1 2 3 她半夜起來,趁我睡著
[00:08:21.600 --> 00:08:24.720]  從我旁邊把我的孩子抱去
[00:08:24.720 --> 00:08:26.480]  放在她懷裡
[00:08:26.480 --> 00:08:29.840]  將她的死的孩子放在我懷裡
[00:08:29.840 --> 00:08:31.560]  天要亮的時候
[00:08:31.560 --> 00:08:34.440]  可希望要求我的孩子醒來
[00:08:34.440 --> 00:08:36.440]  不料孩子死了
[00:08:36.440 --> 00:08:39.440]  今前天亮,我世世要參看
[00:08:39.440 --> 00:08:41.720]  那是我所生的孩子
[00:08:41.720 --> 00:08:43.560]  那夫人說不得已
[00:08:43.560 --> 00:08:51.960]  活孩自私我亦,死孩自私你亦
[00:08:51.960 --> 00:08:55.640]  下夢在我面前,與此爭論
[00:08:55.640 --> 00:08:58.480]  是一個問題發生就是
[00:08:58.480 --> 00:09:01.400]  房間裏面只有兩個人
[00:09:01.400 --> 00:09:03.840]  一個羅生門的事件
[00:09:03.840 --> 00:09:07.320]  我們廣東人說叫口和鼻拗
[00:09:07.320 --> 00:09:10.520]  根本不知道怎樣去回應
[00:09:10.520 --> 00:09:13.120]  一個就說活的是我,死的是你的
[00:09:13.120 --> 00:09:14.880]  另一個就說死的是你的
[00:09:14.880 --> 00:09:16.040]  活的是我的
[00:09:16.040 --> 00:09:18.960]  去到這個王面前究竟怎樣
[00:09:18.960 --> 00:09:21.120]  如果你是王你怎麼辦
[00:09:21.120 --> 00:09:25.520]  如果我們記得在摩西五經
[00:09:25.520 --> 00:09:29.360]  當時摩西它設立了
[00:09:29.360 --> 00:09:32.600]  千夫長、百夫長、十夫長
[00:09:32.600 --> 00:09:35.520]  每一個領袖都有能力去判斷
[00:09:35.520 --> 00:09:38.120]  不過最難判斷的案
[00:09:38.120 --> 00:09:40.520]  就去到最頂了,行不行?
[00:09:40.520 --> 00:09:43.000]  很可能那個案件根本是不知道怎麼辦
[00:09:43.000 --> 00:09:46.080]  所以去到所羅門王
[00:09:46.080 --> 00:09:48.360]  當日人民就去看看這個王
[00:09:48.360 --> 00:09:50.280]  究竟他有幾有動策力
[00:09:50.280 --> 00:09:55.400]  幾有同情心,怎樣判斷新章正義
[00:09:55.400 --> 00:09:57.640]  所羅門的提議是驚人的
[00:09:57.640 --> 00:10:00.080]  我相信今天是沒有人這樣提議的
[00:10:00.080 --> 00:10:06.800]  講出來特別我們叫軍務氣焰
[00:10:06.800 --> 00:10:07.880]  他講的是不是真的?
[00:10:07.880 --> 00:10:09.640]  他有這樣講,我們一起讀
[00:10:09.640 --> 00:10:15.080]  1,2,3,王說,這婦人說,沒孩子是我的
[00:10:15.080 --> 00:10:18.280]  死孩子是你的,那婦人說
[00:10:18.280 --> 00:10:22.320]  不得已,死孩子是你的,沒孩子是我的
[00:10:22.320 --> 00:10:26.240]  就分婦說,拿刀來,人就拿刀來
[00:10:26.240 --> 00:10:29.720]  王說,將沒孩子劈成兩半
[00:10:29.720 --> 00:10:33.320]  一半給那婦人,一半給這婦人
[00:10:33.320 --> 00:10:34.840]  沒孩子的母親說
[00:10:34.840 --> 00:10:37.400]  為自己的孩子心裡急痛
[00:10:37.400 --> 00:10:42.280]  就說,求我主張活孩子給那婦人吧
[00:10:42.280 --> 00:10:45.360]  不得已,殺她,那婦人說
[00:10:45.360 --> 00:10:48.600]  這孩子也不歸我,也不歸你
[00:10:48.600 --> 00:10:50.160]  把她劈掉吧
[00:10:50.160 --> 00:10:52.120]  只有兩個婦人才知道
[00:10:52.120 --> 00:10:56.600]  哪個活是哪個,哪個吊哪個的孩子
[00:10:56.600 --> 00:10:59.360]  不過當時這個王帝講了這句說話
[00:10:59.360 --> 00:11:01.160]  是十分驚人
[00:11:01.160 --> 00:11:03.240]  拿把刀來,人真是拿來
[00:11:03.240 --> 00:11:05.720]  想著劈下去,真是想著劈下去的
[00:11:05.720 --> 00:11:12.080]  結果,真正的母親當然捨不得
[00:11:12.080 --> 00:11:14.760]  不是一塊叉燒
[00:11:14.760 --> 00:11:19.160]  或者乳鴿,你吃前面,我吃後面
[00:11:19.160 --> 00:11:23.440]  因為這樣的緣故,他作出這種判斷
[00:11:23.440 --> 00:11:27.160]  而這種判斷其實是背後有一種意思
[00:11:27.160 --> 00:11:29.120]  尋求真正的母親
[00:11:29.120 --> 00:11:31.840]  所以鎖郎門的裁決
[00:11:31.840 --> 00:11:36.600]  令到這件事發生,張活孩子被這個真正的母親
[00:11:36.600 --> 00:11:42.480]  萬不可殺她,這婦人實在是她的母親
[00:11:42.480 --> 00:11:45.600]  很特別,不過這樣行使
[00:11:45.600 --> 00:11:49.320]  當神要揀神的領袖
[00:11:49.320 --> 00:11:52.480]  他必定有一個平台給他發揮自己
[00:11:52.480 --> 00:11:56.080]  結果三章二十八節這樣描述
[00:11:56.080 --> 00:11:57.840]  我們一起讀,一二三
[00:11:57.840 --> 00:12:01.640]  以色列眾人聽見王這樣判斷
[00:12:01.640 --> 00:12:03.360]  就都敬畏他
[00:12:03.360 --> 00:12:06.440]  因為見他心裡有神的智慧
[00:12:06.440 --> 00:12:08.120]  民以觀看
[00:12:08.120 --> 00:12:10.000]  就都敬畏他
[00:12:10.000 --> 00:12:13.000]  我們知道每個地方如果有繁榮
[00:12:13.000 --> 00:12:16.760]  要有和平,必定要有公正公義
[00:12:16.760 --> 00:12:19.720]  如果不是很容易就會亂了
[00:12:19.720 --> 00:12:23.360]  在第一點,我們學到什麼是智慧
[00:12:23.360 --> 00:12:29.160]  是用得到,是要裁決,是要辨識
[00:12:29.160 --> 00:12:31.200]  而同時我們要問一個問題
[00:12:31.200 --> 00:12:34.480]  當我們生命有需要
[00:12:34.480 --> 00:12:36.880]  我們去找誰
[00:12:36.880 --> 00:12:42.240]  你覺得誰可以用智慧幫助你前行
[00:12:42.240 --> 00:12:44.120]  又或者這樣說
[00:12:44.120 --> 00:12:50.280]  當你周圍的朋友正正需要有智慧的意見
[00:12:50.280 --> 00:12:52.760]  他又會不會找你呢
[00:12:52.760 --> 00:12:55.720]  我記得在多年前有一次
[00:12:55.720 --> 00:13:00.360]  我和一個肢體有著很大的張力
[00:13:00.360 --> 00:13:02.560]  有很大的衝突
[00:13:02.560 --> 00:13:06.120]  我在想會不會不說不理算數
[00:13:06.120 --> 00:13:08.440]  還是真的要去對質
[00:13:08.440 --> 00:13:13.640]  當時我帶著很不知道怎麼做懷疑的時候
[00:13:13.640 --> 00:13:16.600]  我很記得我的導師
[00:13:16.600 --> 00:13:18.840]  David Osbik今日已經離開了
[00:13:18.840 --> 00:13:19.920]  他這樣教我
[00:13:19.920 --> 00:13:22.200]  他教我的東西也是在書裡面
[00:13:22.200 --> 00:13:23.240]  出來了
[00:13:23.240 --> 00:13:27.760]  他的書是很多人買了的
[00:13:27.760 --> 00:13:29.120]  他這樣說
[00:13:29.120 --> 00:13:35.240]  「John,你不要覺得對質只有不舒服的一面」
[00:13:35.240 --> 00:13:37.080]  他說「對質是一個禮物」
[00:13:37.080 --> 00:13:38.400]  我突然發現
[00:13:38.400 --> 00:13:42.160]  哇,所以為什麼我出了一本真要書
[00:13:42.160 --> 00:13:44.480]  其實十幾年前他和我對話
[00:13:44.480 --> 00:13:47.160]  他對我的教導是非常有啟發
[00:13:47.160 --> 00:13:48.880]  他說「對質是一個禮物」
[00:13:48.880 --> 00:13:52.400]  「但是禮物裡面是需要有不同的元素」
[00:13:52.400 --> 00:13:57.640]  「第一包括你要做好它才行」
[00:13:57.640 --> 00:14:01.160]  「對質不是要分裂、不是要割裂、不是要割蓆」
[00:14:01.160 --> 00:14:03.240]  「你要做好它才會很難」
[00:14:03.240 --> 00:14:07.480]  「而且做好的對質是要學習的」
[00:14:07.480 --> 00:14:10.920]  「是一個藝術,好像雕刻一樣」
[00:14:10.920 --> 00:14:12.200]  然後他就說
[00:14:12.200 --> 00:14:14.200]  「不單止你去做對質」
[00:14:14.200 --> 00:14:17.760]  「也要讓別人向自己對質」
[00:14:17.760 --> 00:14:19.760]  這樣從來不是一件容易的事
[00:14:19.760 --> 00:14:22.680]  不過對質從來都不是單方面
[00:14:22.680 --> 00:14:25.080]  不是你說了就算
[00:14:25.080 --> 00:14:27.320]  而對質以先
[00:14:27.320 --> 00:14:30.880]  我們必須要有關懷
[00:14:30.880 --> 00:14:33.160]  先關心他個人
[00:14:33.160 --> 00:14:35.160]  才去對質
[00:14:35.160 --> 00:14:36.680]  這樣的對質
[00:14:36.680 --> 00:14:39.080]  就帶來一個不同的結果
[00:14:39.080 --> 00:14:40.280]  並且他說
[00:14:40.280 --> 00:14:42.160]  「對質你要謹記」
[00:14:42.160 --> 00:14:46.080]  「對質 is an invitation」
[00:14:46.080 --> 00:14:48.800]  這個不是一個強行別人要回應
[00:14:48.800 --> 00:14:50.560]  你只是邀請他回應
[00:14:50.560 --> 00:14:52.400]  最後怎樣回應
[00:14:52.400 --> 00:14:53.760]  他會不會回應
[00:14:53.760 --> 00:14:57.000]  你就要放手給對方
[00:14:57.000 --> 00:15:00.320]  關懷和對質的結合
[00:15:00.320 --> 00:15:03.760]  就會創出更深的聯繫
[00:15:03.760 --> 00:15:04.800]  而不是割蓆
[00:15:04.800 --> 00:15:06.240]  哇,我聽完之後
[00:15:06.240 --> 00:15:09.280]  我就按照他的吩咐
[00:15:09.280 --> 00:15:10.840]  去跟那個肢體
[00:15:10.840 --> 00:15:11.880]  到了今天
[00:15:11.880 --> 00:15:14.720]  我跟那個肢體都是好的朋友
[00:15:14.720 --> 00:15:15.880]  我們有不同
[00:15:15.880 --> 00:15:18.640]  但是我們明白對方
[00:15:18.640 --> 00:15:21.320]  我們很值得第一點問自己的問題
[00:15:21.320 --> 00:15:25.560]  你身邊多不多智慧人
[00:15:25.560 --> 00:15:28.560]  我就想起今年十三章第二十節
[00:15:28.560 --> 00:15:29.520]  我們一起唸
[00:15:29.520 --> 00:15:30.560]  一二三
[00:15:30.560 --> 00:15:32.960]  「與智慧人同行的」
[00:15:32.960 --> 00:15:34.440]  「亦得智慧」
[00:15:34.440 --> 00:15:36.520]  「我與天人同行的」
[00:15:36.520 --> 00:15:38.200]  「必受歸前」
[00:15:38.200 --> 00:15:39.800]  我們中國人都有句說話
[00:15:39.800 --> 00:15:41.880]  「近諸者」是什麼
[00:15:41.880 --> 00:15:44.360]  下一句呢
[00:15:44.360 --> 00:15:45.160]  我想問問你
[00:15:45.160 --> 00:15:46.360]  你旁邊的人
[00:15:46.360 --> 00:15:48.480]  是不是智慧人
[00:15:48.480 --> 00:15:51.240]  你看一看你旁邊的那個
[00:15:51.240 --> 00:15:53.280]  還是說是袁慧人
[00:15:53.280 --> 00:15:57.440]  咦,有些這樣呢
[00:15:57.440 --> 00:16:00.680]  是啊,我們需要旁邊充滿著智慧人
[00:16:00.680 --> 00:16:03.640]  讓我們的生命得到更加豐富
[00:16:03.640 --> 00:16:05.480]  又讓我們可以
[00:16:05.480 --> 00:16:07.640]  貢獻給別人的生命中
[00:16:07.640 --> 00:16:09.320]  什麼人可以令到你
[00:16:09.320 --> 00:16:12.840]  有智慧給予你的幫助呢
[00:16:12.840 --> 00:16:14.160]  第二點
[00:16:14.160 --> 00:16:16.600]  如果我們清楚知道智慧
[00:16:16.600 --> 00:16:20.440]  不單止是一些很重要的啟示
[00:16:20.440 --> 00:16:21.360]  然後回頭就忘記了
[00:16:21.360 --> 00:16:22.560]  是用得到
[00:16:22.560 --> 00:16:25.560]  是要按照它辨別去用的話
[00:16:25.560 --> 00:16:28.800]  我們又值不值得這樣去追呢
[00:16:28.800 --> 00:16:29.800]  我們看看
[00:16:29.800 --> 00:16:31.560]  又重溫少少上個星期
[00:16:31.560 --> 00:16:34.640]  然後繼續演繹下去是怎樣
[00:16:34.640 --> 00:16:38.200]  三章第十到十二節
[00:16:38.200 --> 00:16:38.960]  我們繼續讀下去
[00:16:38.960 --> 00:16:40.080]  一二三
[00:16:40.080 --> 00:16:42.240]  「所羅門因為求者事」
[00:16:42.240 --> 00:16:44.240]  「奏蒙主喜悅」
[00:16:44.240 --> 00:16:45.640]  「神對他說」
[00:16:45.640 --> 00:16:47.400]  「你既然為了者事」
[00:16:47.400 --> 00:16:49.760]  「又為自己貪心貪腐」
[00:16:49.760 --> 00:16:52.680]  「也得探望主義的上帝聖明」
[00:16:52.680 --> 00:16:55.200]  「但求智慧可以凝聚」
[00:16:55.200 --> 00:16:57.440]  「我就會為你所求的」
[00:16:57.440 --> 00:16:59.520]  「賜你聰明智慧」
[00:16:59.520 --> 00:17:02.560]  「甚至在你以前沒有獎品的」
[00:17:02.560 --> 00:17:05.640]  「在你以後也沒有獎品的」
[00:17:05.640 --> 00:17:07.080]  因為這樣的緣故
[00:17:07.080 --> 00:17:09.200]  上帝開始說了很多特別的東西
[00:17:09.200 --> 00:17:11.440]  他說你不為自己求什麼
[00:17:11.440 --> 00:17:13.680]  「仇」
[00:17:13.680 --> 00:17:14.960]  不為自己求什麼
[00:17:14.960 --> 00:17:16.200]  「負」
[00:17:16.200 --> 00:17:18.560]  還有為自己求什麼
[00:17:18.560 --> 00:17:20.320]  「滅絕仇敵」就是勢力
[00:17:20.320 --> 00:17:21.440]  可以嗎
[00:17:21.440 --> 00:17:26.280]  如果我們的人生著重點錯誤為求仇
[00:17:26.280 --> 00:17:27.480]  我們知道
[00:17:27.480 --> 00:17:28.800]  我們的歷史
[00:17:28.800 --> 00:17:31.800]  有個皇帝專求長壽
[00:17:31.800 --> 00:17:33.000]  那個是誰
[00:17:33.000 --> 00:17:33.600]  秦始皇
[00:17:33.600 --> 00:17:34.680]  然後害死了多少人
[00:17:34.680 --> 00:17:35.800]  知道嗎
[00:17:35.800 --> 00:17:39.040]  但那個不是應該我們追求的東西
[00:17:39.040 --> 00:17:40.080]  又或者我們知道
[00:17:40.080 --> 00:17:42.360]  如果我們單單求富
[00:17:42.360 --> 00:17:44.160]  帶來很大的殺傷力
[00:17:44.160 --> 00:17:45.440]  為什麼
[00:17:45.440 --> 00:17:46.840]  我不知道大家知不知道
[00:17:46.840 --> 00:17:51.920]  我們在香港可以買一個叫「綠盒」什麼
[00:17:51.920 --> 00:17:53.760]  你今期買了什麼
[00:17:53.760 --> 00:17:55.440]  好大部份
[00:17:55.440 --> 00:17:56.320]  我不知道大家知不知道
[00:17:56.320 --> 00:18:00.120]  每個國家都有類似這些
[00:18:00.120 --> 00:18:03.200]  可以買的彩匙等等
[00:18:03.200 --> 00:18:05.240]  很多人做過研究
[00:18:05.240 --> 00:18:06.680]  我不知道你們知不知道
[00:18:06.680 --> 00:18:08.640]  種了綠盒彩
[00:18:08.640 --> 00:18:11.760]  又破產的
[00:18:11.760 --> 00:18:12.800]  有百分之幾人
[00:18:12.800 --> 00:18:14.240]  我先講一些數據
[00:18:14.240 --> 00:18:17.000]  一個正常的經濟體系
[00:18:17.000 --> 00:18:19.560]  破產的人是少於百分之一的
[00:18:19.560 --> 00:18:20.760]  很少是破產的
[00:18:20.760 --> 00:18:23.360]  正常的經濟體系
[00:18:23.360 --> 00:18:25.320]  種了綠盒彩又破產的
[00:18:25.320 --> 00:18:26.800]  外國不是叫綠盒彩
[00:18:26.800 --> 00:18:28.720]  叫很多不同的名字
[00:18:28.720 --> 00:18:29.560]  你知不知道
[00:18:29.560 --> 00:18:31.400]  有百分之幾
[00:18:31.400 --> 00:18:34.600]  種了綠盒彩會破產
[00:18:34.600 --> 00:18:36.640]  喊一下出來
[00:18:36.640 --> 00:18:37.760]  七十
[00:18:37.760 --> 00:18:39.160]  九十
[00:18:39.160 --> 00:18:40.320]  八十
[00:18:40.320 --> 00:18:41.960]  你們這麼聰明
[00:18:41.960 --> 00:18:44.320]  有些地方三分一破產
[00:18:44.320 --> 00:18:45.440]  有些是百分之七十
[00:18:45.440 --> 00:18:47.240]  我不知道還有沒有更高
[00:18:47.240 --> 00:18:48.720]  還有裡面很多
[00:18:48.720 --> 00:18:50.560]  一報告的時候
[00:18:50.560 --> 00:18:52.240]  離婚
