
[00:00:00.000 --> 00:00:04.000]  我們繼續 今天要講撒姆爾記
[00:03:27.160 --> 00:03:31.160]  另外那一千人給了他的兒子約拿丹
[00:03:31.160 --> 00:03:34.160]  約拿丹安寧在基比亞
[00:03:34.160 --> 00:03:37.160]  基比亞就是在耶路撒冷北邊
[00:03:37.160 --> 00:03:39.160]  大概三里
[00:03:39.160 --> 00:03:41.160]  在術撒姆爾上的十一章四節
[00:03:41.160 --> 00:03:45.160]  叫基比亞做掃羅的基比亞
[00:03:45.160 --> 00:03:47.160]  為什麼
[00:03:47.160 --> 00:03:52.160]  因為基比亞是掃羅的家鄉
[00:03:52.160 --> 00:03:54.160]  經文告訴我們
[00:03:54.160 --> 00:03:57.160]  約拿丹是掃羅的長子
[00:03:57.160 --> 00:04:01.160]  也是掃羅皇位的繼承人
[00:04:01.160 --> 00:04:03.160]  約拿丹這個名字的意思
[00:04:03.160 --> 00:04:06.160]  就是耶和華依經賜下的意思
[00:04:06.160 --> 00:04:09.160]  約拿丹是一個很勇敢的戰士
[00:04:09.160 --> 00:04:11.160]  他年紀輕輕
[00:04:11.160 --> 00:04:14.160]  已經成為以色列軍隊的指揮官
[00:04:14.160 --> 00:04:16.160]  他在加巴這個地方
[00:04:16.160 --> 00:04:19.160]  加巴就是在默默西南
[00:04:19.160 --> 00:04:20.160]  大概一里半
[00:04:20.160 --> 00:04:23.160]  他是偷襲
[00:04:23.160 --> 00:04:25.160]  菲利士人的營地
[00:04:25.160 --> 00:04:27.160]  以致得到大大的勝利
[00:04:27.160 --> 00:04:31.160]  但是在術撒姆爾上的十三章三節怎麼說
[00:04:31.160 --> 00:04:34.160]  掃羅在遍地吹角
[00:04:34.160 --> 00:04:37.160]  要使希伯來人聽見
[00:04:37.160 --> 00:04:41.160]  為什麼約拿丹打勝仗
[00:04:41.160 --> 00:04:43.160]  掃羅到處吹角
[00:04:43.160 --> 00:04:47.160]  我相信掃羅是要搶奪自己兒子的榮耀
[00:04:47.160 --> 00:04:49.160]  是拿丹戰勝敵人
[00:04:49.160 --> 00:04:52.160]  但是掃羅到處吹角
[00:04:52.160 --> 00:04:56.160]  他還聚集軍馬在吉格這個地方
[00:04:56.160 --> 00:05:00.160]  吉格就是掃羅被擁立為王
[00:05:00.160 --> 00:05:04.160]  在撒姆爾上的十一章所說的地方
[00:05:04.160 --> 00:05:08.160]  吉格也是撒姆爾和掃羅
[00:05:08.160 --> 00:05:10.160]  約好要見面的地方
[00:05:10.160 --> 00:05:15.160]  在撒姆爾上的十章八節
[00:05:15.160 --> 00:05:19.160]  掃羅和撒姆爾已經約定
[00:05:19.160 --> 00:05:22.160]  撒姆爾在七天後將會到達吉格
[00:05:22.160 --> 00:05:24.160]  來作為憲制給神
[00:05:24.160 --> 00:05:27.160]  但是掃羅等得不耐煩
[00:05:27.160 --> 00:05:29.160]  他也不夠信心
[00:05:29.160 --> 00:05:31.160]  為什麼呢
[00:05:31.160 --> 00:05:34.160]  菲利士人聚集在術默默
[00:05:34.160 --> 00:05:38.160]  而掃羅的軍隊也在術默默這個地方
[00:05:38.160 --> 00:05:40.160]  菲利士人的戰車
[00:05:40.160 --> 00:05:42.160]  經文告訴我們
[00:05:42.160 --> 00:05:44.160]  有三萬輛這麼多
[00:05:44.160 --> 00:05:47.160]  三萬輛的戰車很厲害
[00:05:47.160 --> 00:05:50.160]  他的馬兵有六千人
[00:05:50.160 --> 00:05:53.160]  他還有步兵有多少人
[00:05:53.160 --> 00:05:58.160]  經文說是好像海邊的沙一樣多
[00:05:58.160 --> 00:06:01.160]  他們上到來伯雅文的東邊
[00:06:01.160 --> 00:06:04.160]  默默的地方來安營
[00:06:04.160 --> 00:06:07.160]  伯雅文的意思就是無有之屋
[00:06:07.160 --> 00:06:11.160]  我們知道希伯來文的伯的意思
[00:06:11.160 --> 00:06:13.160]  就是屋的意思
[00:06:13.160 --> 00:06:16.160]  伯利恆呢 綿包之屋
[00:06:16.160 --> 00:06:20.160]  現在伯雅文就是無有之屋
[00:06:20.160 --> 00:06:23.160]  掃羅的軍隊很明顯是寡不敵眾
[00:06:23.160 --> 00:06:26.160]  所以他的軍隊很多都已經
[00:06:26.160 --> 00:06:28.160]  他的軍隊開始瓦解
[00:06:28.160 --> 00:06:31.160]  那些士兵到處躲藏
[00:06:31.160 --> 00:06:34.160]  甚至有些是過了約旦河來逃命
[00:06:34.160 --> 00:06:36.160]  剩下來的士兵
[00:06:36.160 --> 00:06:39.160]  已經害怕到沒有士氣
[00:06:39.160 --> 00:06:42.160]  但是撒姆爾還沒有來到
[00:06:42.160 --> 00:06:45.160]  他和掃羅約定是七天後
[00:06:45.160 --> 00:06:48.160]  將會在吉格出現
[00:06:48.160 --> 00:06:50.160]  掃羅就越等越害怕
[00:06:50.160 --> 00:06:52.160]  越等就越沒有信心
[00:06:52.160 --> 00:06:57.160]  因為他的士兵越來越開始瓦解
[00:06:57.160 --> 00:07:00.160]  本來我們說他有二千個士兵
[00:07:00.160 --> 00:07:02.160]  現在經文告訴我們
[00:07:02.160 --> 00:07:04.160]  剩下六百人
[00:07:04.160 --> 00:07:06.160]  而他的敵人蠢蠢欲動
[00:07:06.160 --> 00:07:10.160]  隨時都會來攻擊他們
[00:07:10.160 --> 00:07:14.160]  有人說為什麼撒姆爾這麼遲才來到
[00:07:14.160 --> 00:07:17.160]  是不是想看到掃羅失敗
[00:07:17.160 --> 00:07:18.160]  又有人說
[00:07:18.160 --> 00:07:21.160]  是不是撒姆爾想提醒掃羅
[00:07:21.160 --> 00:07:25.160]  神仍然掌權 所以他遲到
[00:07:25.160 --> 00:07:28.160]  其實使得掃羅失敗
[00:07:28.160 --> 00:07:33.160]  對撒姆爾並沒有好處
[00:07:33.160 --> 00:07:34.160]  我們知道
[00:07:34.160 --> 00:07:37.160]  撒姆爾當時已經年紀老邁
[00:07:37.160 --> 00:07:40.160]  以色列人已經拒絕了他兩個兒子
[00:07:40.160 --> 00:07:42.160]  來帶領他們
[00:07:42.160 --> 00:07:44.160]  所以使得掃羅失敗
[00:07:44.160 --> 00:07:46.160]  對他完全沒有好處
[00:07:46.160 --> 00:07:48.160]  我上次也說過
[00:07:48.160 --> 00:07:51.160]  撒姆爾從來不會為自己
[00:07:51.160 --> 00:07:55.160]  來謀求任何的利益
[00:07:55.160 --> 00:07:58.160]  所以他不會要掃羅失敗
[00:07:58.160 --> 00:08:00.160]  其實他早在兩年前
[00:08:00.160 --> 00:08:02.160]  已經和掃羅約定
[00:08:02.160 --> 00:08:05.160]  七天之後才會來吉格
[00:08:05.160 --> 00:08:06.160]  為什麼
[00:08:06.160 --> 00:08:12.160]  我相信神是要考驗掃羅的信心
[00:08:12.160 --> 00:08:14.160]  沒有信心 沒有忍耐
[00:08:14.160 --> 00:08:18.160]  我們不能夠承受神給我們的恩典
[00:08:18.160 --> 00:08:20.160]  給我們的應許
[00:08:20.160 --> 00:08:23.160]  正如在《雅各書》所說
[00:08:23.160 --> 00:08:26.160]  沒有信心和不耐煩的人
[00:08:26.160 --> 00:08:28.160]  就是那些心懷疑似的人
[00:08:28.160 --> 00:08:33.160]  不要希望在神身上得到任何東西
[00:08:33.160 --> 00:08:35.160]  除非我們真的相信
[00:08:35.160 --> 00:08:37.160]  除非我們等待神
[00:08:37.160 --> 00:08:41.160]  我們沒有辦法學習神在我們身上
[00:08:41.160 --> 00:08:43.160]  要我們學習的功課
[00:08:43.160 --> 00:08:47.160]  我們也沒有辦法得到從神而來的祝福
[00:08:47.160 --> 00:08:50.160]  雖然掃羅是英俊瀟灑
[00:08:50.160 --> 00:08:52.160]  高大威猛
[00:08:52.160 --> 00:08:55.160]  但他絕對不是一個與神和好的人
[00:08:55.160 --> 00:08:59.160]  最後我們會看到他是一無所有
[00:08:59.160 --> 00:09:04.160]  當他帶領著一對三十三萬的兵馬
[00:09:04.160 --> 00:09:06.160]  威風凜凜
[00:09:06.160 --> 00:09:10.160]  他人多勢眾的時候是一回事
[00:09:10.160 --> 00:09:15.160]  當掃羅帶著一對三十三萬人的兵馬
[00:09:15.160 --> 00:09:16.160]  威風凜凜
[00:09:16.160 --> 00:09:18.160]  人多勢眾就是一回事
[00:09:18.160 --> 00:09:21.160]  但當他只剩下六百個士兵的時候
[00:09:21.160 --> 00:09:23.160]  又是一回事
[00:09:23.160 --> 00:09:26.160]  現在真的要考驗他對神的信靠
[00:09:26.160 --> 00:09:29.160]  這是他給他的一個試驗
[00:09:29.160 --> 00:09:32.160]  一個測試
[00:09:32.160 --> 00:09:36.160]  戰爭是全靠神的力量
[00:09:36.160 --> 00:09:38.160]  所以在真戰之前
[00:09:38.160 --> 00:09:39.160]  在上陣之前
[00:09:39.160 --> 00:09:43.160]  獻祭給神絕對是應該的事
[00:09:43.160 --> 00:09:46.160]  但是我們的心態也很重要
[00:09:46.160 --> 00:09:48.160]  如果我們是服從神 信靠祂
[00:09:48.160 --> 00:09:50.160]  我們敬拜神的話
[00:09:50.160 --> 00:09:53.160]  獻上獻祭
[00:09:53.160 --> 00:09:55.160]  是神所喜悅的
[00:09:55.160 --> 00:09:57.160]  但如果我們空有外表
[00:09:57.160 --> 00:10:00.160]  只是想做給別人看的時候
[00:10:00.160 --> 00:10:01.160]  好像掃羅一樣
[00:10:01.160 --> 00:10:03.160]  這樣就成問題
[00:10:03.160 --> 00:10:05.160]  就好像以色列人
[00:10:05.160 --> 00:10:08.160]  把他的藥櫃帶上戰場一樣
[00:10:08.160 --> 00:10:10.160]  空有外表
[00:10:10.160 --> 00:10:14.160]  結果是被菲律師人打到他們一敗塗地
[00:10:14.160 --> 00:10:17.160]  也有很多人回到教會
[00:10:17.160 --> 00:10:20.160]  就是希望神會祝福
[00:10:20.160 --> 00:10:21.160]  外表是做給別人看
[00:10:21.160 --> 00:10:23.160]  我是一個敬虔的人
[00:10:23.160 --> 00:10:26.160]  但不是真正有敬拜神的心
[00:10:26.160 --> 00:10:29.160]  這個我們要很小心
[00:10:29.160 --> 00:10:33.160]  後來撒姆爾就會提醒掃羅
[00:10:33.160 --> 00:10:36.160]  他說 馴服是勝於獻祭
[00:10:36.160 --> 00:10:38.160]  神要我們的是馴服
[00:10:38.160 --> 00:10:41.160]  不是要我們單單獻祭給他
[00:10:41.160 --> 00:10:43.160]  所以當我們獻祭給神
[00:10:43.160 --> 00:10:46.160]  有一個正確的心態是好的
[00:10:46.160 --> 00:10:48.160]  但如果我們空有外表
[00:10:48.160 --> 00:10:51.160]  我們就需要注意
[00:10:51.160 --> 00:10:54.160]  掃羅沒有等到撒姆爾來到
[00:10:54.160 --> 00:10:57.160]  他就自己擅自獻祭給神
[00:10:57.160 --> 00:11:02.160]  一獻祭完 撒姆爾就來到
[00:11:02.160 --> 00:11:04.160]  掃羅只要等幾分鐘
[00:11:04.160 --> 00:11:06.160]  撒姆爾就會來到
[00:11:06.160 --> 00:11:09.160]  但他沒有等到
[00:11:09.160 --> 00:11:11.160]  其實撒姆爾一早就說
[00:11:11.160 --> 00:11:16.160]  七天之後我就會來到你那裡
[00:11:16.160 --> 00:11:18.160]  但那一天還沒完結
[00:11:18.160 --> 00:11:22.160]  所以其實撒姆爾是遲到
[00:11:22.160 --> 00:11:25.160]  只是掃羅 他是等不及
[00:11:25.160 --> 00:11:29.160]  掃羅就會因為他自己的不耐煩
[00:11:29.160 --> 00:11:31.160]  他的缺少信心
[00:11:31.160 --> 00:11:33.160]  而付出很沉重的代價
[00:11:33.160 --> 00:11:37.160]  甚至他會失去他的皇位
[00:11:37.160 --> 00:11:41.160]  所以四篇 二十七篇 二十五篇 六十二篇
[00:11:41.160 --> 00:11:43.160]  都有教導我們
[00:11:43.160 --> 00:11:48.160]  要內心地等待神 等待耶和華
[00:11:48.160 --> 00:11:52.160]  很多傳道人 很多學者都說
[00:11:52.160 --> 00:11:56.160]  神拒絕掃羅是因為掃羅獻祭
[00:11:56.160 --> 00:11:58.160]  擅自獻祭
[00:11:58.160 --> 00:11:59.160]  其實不是
[00:11:59.160 --> 00:12:03.160]  神拒絕神不是因為掃羅擅自獻祭
[00:12:03.160 --> 00:12:06.160]  其實是因為他不聽神的話語
[00:12:06.160 --> 00:12:08.160]  他沒有服從神
[00:12:08.160 --> 00:12:12.160]  這個才是真正的原因
[00:12:12.160 --> 00:12:16.160]  掃羅就推卸責任
[00:12:16.160 --> 00:12:19.160]  撒姆爾上的十三章十一節
[00:12:19.160 --> 00:12:21.160]  撒姆爾就對掃羅說
[00:12:21.160 --> 00:12:24.160]  你作的是什麼事呢
[00:12:24.160 --> 00:12:26.160]  你做了什麼事
[00:12:26.160 --> 00:12:28.160]  你怎可以擅自獻祭
[00:12:28.160 --> 00:12:30.160]  掃羅就怎樣
[00:12:30.160 --> 00:12:32.160]  他是一個自欺欺人的人
[00:12:32.160 --> 00:12:35.160]  他在品格上是有很大的問題
[00:12:35.160 --> 00:12:37.160]  他將全部的責任
[00:12:37.160 --> 00:12:40.160]  推卸在別人的身上
[00:12:40.160 --> 00:12:42.160]  他首先怎樣說
[00:12:42.160 --> 00:12:47.160]  他說 我見百姓離開我散去
[00:12:47.160 --> 00:12:49.160]  他是一個憑眼見
[00:12:49.160 --> 00:12:52.160]  他不是憑信心的人
[00:12:52.160 --> 00:12:55.160]  他見到百姓離開他就害怕
[00:12:55.160 --> 00:12:59.160]  接著他將責任推在撒姆爾身上
[00:12:59.160 --> 00:13:03.160]  他說 你也不照你所定的日期來到
[00:13:03.160 --> 00:13:06.160]  我就勉強獻上犯罪
[00:13:06.160 --> 00:13:09.160]  真是難為掃羅
[00:13:09.160 --> 00:13:12.160]  勉強獻上犯罪
[00:13:12.160 --> 00:13:16.160]  還有他將責任推在撒姆爾身上
[00:13:16.160 --> 00:13:18.160]  他說 你不照時候來到
[00:13:18.160 --> 00:13:21.160]  其實撒姆爾是照著時候
[00:13:21.160 --> 00:13:23.160]  那天還未完結
[00:13:23.160 --> 00:13:26.160]  但是掃羅就等不及
[00:13:26.160 --> 00:13:30.160]  掃羅犯罪不承認自己的錯
[00:13:30.160 --> 00:13:33.160]  還將責任推在別人的身上
[00:13:33.160 --> 00:13:36.160]  這和大衛我剛才說
[00:13:36.160 --> 00:13:38.160]  是有很大的分別
[00:13:38.160 --> 00:13:40.160]  大衛犯罪
[00:13:40.160 --> 00:13:44.160]  拿丹先知就去面對大衛
[00:13:44.160 --> 00:13:46.160]  他說 你做了什麼
[00:13:46.160 --> 00:13:48.160]  跟撒姆爾一樣
[00:13:48.160 --> 00:13:50.160]  他說了一個比喻給大衛聽
[00:13:50.160 --> 00:13:53.160]  大衛一聽就知道是在說自己
[00:13:53.160 --> 00:13:56.160]  他立刻說 我得罪了耶和華
[00:13:56.160 --> 00:13:57.160]  是我錯了
[00:13:57.160 --> 00:13:59.160]  他沒有說藉口
[00:13:59.160 --> 00:14:01.160]  他要說藉口有沒有藉口
[00:14:01.160 --> 00:14:02.160]  當然有
[00:14:02.160 --> 00:14:04.160]  他可以說 那個別時巴
[00:14:04.160 --> 00:14:09.160]  白天無端端走上天盤洗澡
[00:14:09.160 --> 00:14:12.160]  李方不是引誘我嗎
[00:14:12.160 --> 00:14:13.160]  他要用藉口的話
[00:14:13.160 --> 00:14:15.160]  他絕對可以有藉口
[00:14:15.160 --> 00:14:16.160]  但是沒有
[00:14:16.160 --> 00:14:19.160]  他為他自己所做的承擔責任
[00:14:19.160 --> 00:14:20.160]  他說 是我錯了
[00:14:20.160 --> 00:14:22.160]  是我得罪耶和華
[00:14:22.160 --> 00:14:24.160]  所以我們見到
[00:14:24.160 --> 00:14:26.160]  大衛就是一個合神心意的人
[00:14:26.160 --> 00:14:30.160]  神是喜歡認罪悔改的人
[00:14:30.160 --> 00:14:33.160]  神不喜悅掃羅
[00:14:33.160 --> 00:14:39.160]  就是因為他不認罪悔改
[00:14:39.160 --> 00:14:45.160]  神就透過撒姆爾宣佈了掃羅的審判
[00:14:45.160 --> 00:14:48.160]  在撒姆爾上的十三章十四節
[00:14:48.160 --> 00:14:51.160]  現在你的皇位必不長久
[00:14:51.160 --> 00:14:55.160]  耶和華已經沉著一個合他心意的人
[00:14:55.160 --> 00:14:57.160]  立他作百姓的君
[00:14:57.160 --> 00:15:01.160]  因為你沒有遵守耶和華所吩咐你的
[00:15:01.160 --> 00:15:03.160]  有沒有見到
[00:15:03.160 --> 00:15:08.160]  神說我要將皇位交給合我心意的人
[00:15:08.160 --> 00:15:10.160]  這個就是大衛
[00:15:10.160 --> 00:15:13.160]  其實是神一路上的預定
[00:15:13.160 --> 00:15:15.160]  是祂的預言
[00:15:15.160 --> 00:15:18.160]  皇是出於哪個支派
[00:15:18.160 --> 00:15:19.160]  猶大支派
[00:15:19.160 --> 00:15:21.160]  就是大衛的支派
[00:15:21.160 --> 00:15:23.160]  不是掃羅的支派
[00:15:23.160 --> 00:15:25.160]  不是變衙門
[00:15:25.160 --> 00:15:31.160]  是神的旨意要大衛的皇朝直到永遠
[00:15:31.160 --> 00:15:33.160]  有人說
[00:15:33.160 --> 00:15:36.160]  那你就不要怪掃羅了
[00:15:36.160 --> 00:15:40.160]  是你的旨意要大衛當皇
[00:15:40.160 --> 00:15:43.160]  你怎能夠怪掃羅
[00:15:43.160 --> 00:15:46.160]  其實應不應該怪掃羅
[00:15:46.160 --> 00:15:48.160]  絕對應該怪掃羅
[00:15:48.160 --> 00:15:50.160]  是祂的不服從
[00:15:50.160 --> 00:15:55.160]  而雙手將皇位讓給大衛
[00:15:55.160 --> 00:15:57.160]  這個世界
[00:15:57.160 --> 00:16:02.160]  事情不斷地照著神的旨意在發生
[00:16:02.160 --> 00:16:04.160]  但他們每一個人
[00:16:04.160 --> 00:16:07.160]  應不應該為自己所做的來付出責任
[00:16:07.160 --> 00:16:11.160]  我們絕對應該為我們所做的付出責任
[00:16:11.160 --> 00:16:14.160]  一方面是神揀選大衛
[00:16:14.160 --> 00:16:17.160]  但素來也要為他自己的不信
[00:16:17.160 --> 00:16:19.160]  為他自己的不服從
[00:16:19.160 --> 00:16:21.160]  來付出代價
[00:16:21.160 --> 00:16:24.160]  這就是我時時所說的
[00:16:24.160 --> 00:16:27.160]  神的主權和人的責任
[00:16:27.160 --> 00:16:31.160]  永遠是同行的
[00:16:31.160 --> 00:16:34.160]  其實當時
[00:16:34.160 --> 00:16:35.160]  說回來
[00:16:35.160 --> 00:16:39.160]  掃羅的軍隊的確面臨著很大的危機
[00:16:39.160 --> 00:16:42.160]  他的軍隊不斷地在處瓦解
[00:16:42.160 --> 00:16:47.160]  他曾經召集過超過三十萬的士兵
[00:16:47.160 --> 00:16:50.160]  來打救基列亞比人
[00:16:50.160 --> 00:16:52.160]  後來削減到三千
[00:16:52.160 --> 00:16:55.160]  但現在只剩下六百人
[00:16:55.160 --> 00:16:57.160]  相對來說
[00:16:57.160 --> 00:16:59.160]  菲律師人的士兵
[00:16:59.160 --> 00:17:04.160]  好像海邊的沙一樣多
[00:17:04.160 --> 00:17:08.160]  這個比喻曾經用在基甸身上
[00:17:08.160 --> 00:17:10.160]  如果我們記得的話
[00:17:10.160 --> 00:17:14.160]  記不記得基甸要對抗米甸人
[00:17:14.160 --> 00:17:19.160]  當時基甸的軍隊有多少人
[00:17:19.160 --> 00:17:21.160]  三百人
[00:17:21.160 --> 00:17:25.160]  他比掃羅還少
[00:17:25.160 --> 00:17:27.160]  掃羅現在有六百人
[00:17:27.160 --> 00:17:29.160]  是基甸所有的雙倍
[00:17:29.160 --> 00:17:33.160]  但掃羅現在還驚青到不得了
[00:17:33.160 --> 00:17:37.160]  掃羅和基甸的分別在哪裏
[00:17:37.160 --> 00:17:39.160]  不在軍隊的人數多少
[00:17:39.160 --> 00:17:43.160]  不在軍隊的規模有多大
[00:17:43.160 --> 00:17:46.160]  而是領袖的信心
[00:17:46.160 --> 00:17:49.160]  我們看到基甸是信靠神
[00:17:49.160 --> 00:17:51.160]  他是服從神
[00:17:51.160 --> 00:17:54.160]  掃羅是很自我
[00:17:54.160 --> 00:17:56.160]  他是違背神
[00:17:56.160 --> 00:17:59.160]  他是信靠自己的兵力
[00:17:59.160 --> 00:18:01.160]  所以掃羅的部下
[00:18:01.160 --> 00:18:03.160]  就和他們的領袖一樣
[00:18:03.160 --> 00:18:05.160]  我講過很多次
[00:18:05.160 --> 00:18:09.160]  人民是怎樣就因為他們的領袖是怎樣
[00:18:09.160 --> 00:18:14.160]  當他們的領袖是這麼害怕
[00:18:14.160 --> 00:18:16.160]  不依靠神的話
[00:18:16.160 --> 00:18:18.160]  士兵也是一樣
[00:18:18.160 --> 00:18:20.160]  掃羅的士兵
[00:18:20.160 --> 00:18:22.160]  就是怕他們的敵人
[00:18:22.160 --> 00:18:24.160]  還多過怕掃羅
[00:18:24.160 --> 00:18:27.160]  所以他們找安全的地方來逃避
[00:18:27.160 --> 00:18:30.160]  來躲藏
[00:18:30.160 --> 00:18:32.160]  相對來說
[00:18:32.160 --> 00:18:35.160]  掃羅的兒子約拿丹就完全不同
[00:18:35.160 --> 00:18:38.160]  約拿丹是一個依靠神的人
[00:18:38.160 --> 00:18:40.160]  我們稍後就會看到
[00:18:40.160 --> 00:18:43.160]  約拿丹的口會告訴我們
[00:18:43.160 --> 00:18:46.160]  打聖章是全依靠耶和華
[00:18:46.160 --> 00:18:50.160]  不在乎兵馬的多少
[00:18:50.160 --> 00:18:54.160]  稍後我們會在撒母以上十四章六節
[00:18:54.160 --> 00:18:55.160]  能夠看到
[00:18:55.160 --> 00:18:57.160]  約拿丹的信心
[00:18:57.160 --> 00:19:02.160]  真的遠遠超過他父親掃羅的信心
[00:19:02.160 --> 00:19:07.160]  斐理士人於是派出了三隊突擊隊
[00:19:07.160 --> 00:19:09.160]  守住渡口
[00:19:09.160 --> 00:19:13.160]  就是不讓有以色列人能夠渡過約拿丹河
[00:19:13.160 --> 00:19:17.160]  來幫助掃羅的軍隊
[00:19:17.160 --> 00:19:19.160]  除了兵馬不足
[00:19:19.160 --> 00:19:22.160]  他們也沒有足夠的兵器
[00:19:22.160 --> 00:19:25.160]  經文很明顯地告訴我們
[00:19:25.160 --> 00:19:27.160]  當時他們的兵器
[00:19:27.160 --> 00:19:29.160]  比斐理士人全部充公
[00:19:29.160 --> 00:19:32.160]  他們沒有金匠 沒有鐵匠
[00:19:32.160 --> 00:19:36.160]  以色列人如果要打磨他們耕田的工具
[00:19:36.160 --> 00:19:39.160]  經文說他們要到斐理士人那裡
[00:19:39.160 --> 00:19:46.160]  去磨他們耕田的工具
[00:19:46.160 --> 00:19:49.160]  他們根本沒有自己的鐵器匠
[00:19:49.160 --> 00:19:54.160]  變亞敏支派是很擅長投石的兵器
[00:19:54.160 --> 00:19:58.160]  但是在短距離埋身的搏鬥
[00:19:58.160 --> 00:20:03.160]  那些投石器根本起不到很大的作用
[00:20:03.160 --> 00:20:09.160]  斐理士人我們說戰車也有三萬架
