
[00:00:00.000 --> 00:00:06.000]  其實我們人生裏有很多事可以令我們產生焦慮
[00:01:56.000 --> 00:02:00.000]  就可以去明白全部的心理生活
[00:02:00.000 --> 00:02:06.000]  其實我們今天在香港這個環境裏面
[00:02:06.000 --> 00:02:08.000]  我有一個圖畫
[00:02:08.000 --> 00:02:11.000]  到現在我都是揮之不去
[00:02:11.000 --> 00:02:12.000]  是甚麼呢
[00:02:12.000 --> 00:02:15.000]  我有時當晚上離開教會
[00:02:15.000 --> 00:02:17.000]  我有時選擇坐地鐵
[00:02:17.000 --> 00:02:19.000]  有時選擇坐巴士
[00:02:19.000 --> 00:02:23.000]  但我坐的巴士是會經過灣仔
[00:02:23.000 --> 00:02:26.000]  在灣仔裏面有一間眼鏡店
[00:02:26.000 --> 00:02:30.000]  那間眼鏡店我每一次經過的時候
[00:02:30.000 --> 00:02:32.000]  我都很不其然地
[00:02:32.000 --> 00:02:35.000]  被它門口的一個情景吸引著我
[00:02:35.000 --> 00:02:37.000]  是甚麼事呢
[00:02:37.000 --> 00:02:41.000]  我相信那個是眼鏡店的老闆
[00:02:41.000 --> 00:02:42.000]  為甚麼呢
[00:02:42.000 --> 00:02:44.000]  因為他很賣力
[00:02:44.000 --> 00:02:46.000]  他拿起衣袖
[00:02:46.000 --> 00:02:48.000]  大熱天時也是這樣
[00:02:48.000 --> 00:02:50.000]  冬天也是這樣
[00:02:50.000 --> 00:02:52.000]  他就站在外面
[00:02:52.000 --> 00:02:54.000]  拿著他眼鏡店的卡片
[00:02:54.000 --> 00:02:58.000]  左看右看
[00:02:58.000 --> 00:03:00.000]  原來每一個經過的路人
[00:03:00.000 --> 00:03:03.000]  都會看看他有沒有需要戴眼鏡
[00:03:03.000 --> 00:03:05.000]  或者不是戴眼鏡
[00:03:05.000 --> 00:03:07.000]  可能要換眼鏡
[00:03:07.000 --> 00:03:09.000]  他就遞那些卡片給他
[00:03:09.000 --> 00:03:11.000]  我每一次見到的時候
[00:03:11.000 --> 00:03:14.000]  我覺得這個人的焦慮指數非常高
[00:03:14.000 --> 00:03:16.000]  因為在他的面容裏面
[00:03:16.000 --> 00:03:18.000]  我很看到他不知道
[00:03:18.000 --> 00:03:20.000]  是否今天沒有甚麼客人
[00:03:20.000 --> 00:03:22.000]  我甚至一次衝動到
[00:03:22.000 --> 00:03:24.000]  我想馬上下巴士
[00:03:24.000 --> 00:03:25.000]  我想走到旁邊
[00:03:25.000 --> 00:03:29.000]  問他是否需要找一個顧客呢
[00:03:29.000 --> 00:03:32.000]  但有一次我下午去灣仔的時候
[00:03:32.000 --> 00:03:33.000]  去吃午飯
[00:03:33.000 --> 00:03:35.000]  我竟然都見到同一個人
[00:03:35.000 --> 00:03:37.000]  原來他白天也是這樣做
[00:03:37.000 --> 00:03:41.000]  所以日與夜在這個眼鏡店的門前
[00:03:41.000 --> 00:03:42.000]  他也是這樣
[00:03:42.000 --> 00:03:44.000]  直至有一次
[00:03:44.000 --> 00:03:46.000]  晚上路經那個地方
[00:03:46.000 --> 00:03:48.000]  我看到他很開心
[00:03:48.000 --> 00:03:51.000]  成功地帶了一個顧客進去
[00:03:51.000 --> 00:03:53.000]  然後他找了另外一個
[00:03:53.000 --> 00:03:54.000]  可能是一個夥計
[00:03:54.000 --> 00:03:56.000]  又出來做同樣的事
[00:03:56.000 --> 00:03:58.000]  原來今天有很多人
[00:03:58.000 --> 00:04:00.000]  可能會為他的生意
[00:04:00.000 --> 00:04:01.000]  為他很多的困難
[00:04:01.000 --> 00:04:03.000]  他很焦慮
[00:04:03.000 --> 00:04:05.000]  我最近看過一個資料
[00:04:05.000 --> 00:04:08.000]  原來是去年十一月
[00:04:08.000 --> 00:04:11.000]  亞馬遜在網上做了一個統計
[00:04:11.000 --> 00:04:18.000]  原來今天全世界最喜歡看的
[00:04:18.000 --> 00:04:20.000]  有四本書
[00:04:20.000 --> 00:04:23.000]  你猜猜這四本書是哪四本呢
[00:04:23.000 --> 00:04:25.000]  包括《The Hunger Games》
[00:04:25.000 --> 00:04:27.000]  《哈利波特》系列
[00:04:27.000 --> 00:04:29.000]  《Pride and Prejudice》
[00:04:29.000 --> 00:04:31.000]  這些是經典
[00:04:31.000 --> 00:04:33.000]  有一本
[00:04:33.000 --> 00:04:35.000]  我相信你和我都應該很熟悉
[00:04:35.000 --> 00:04:36.000]  是哪一本呢
[00:04:36.000 --> 00:04:37.000]  對了 《聖經》
[00:04:37.000 --> 00:04:39.000]  而在《聖經》這一本書
[00:04:39.000 --> 00:04:41.000]  他們還發現到
[00:04:41.000 --> 00:04:45.000]  原來最多人喜歡的經文
[00:04:45.000 --> 00:04:48.000]  就是《肥納比書》四章六到七節
[00:04:48.000 --> 00:04:51.000]  就是我今天講到的經文的一部分
[00:04:51.000 --> 00:04:53.000]  不如我們一起讀出來
[00:04:53.000 --> 00:04:54.000]  讀一次
[00:04:54.000 --> 00:04:57.000]  你們要靠主常常喜樂
[00:04:57.000 --> 00:04:59.000]  我再說 你們要喜樂
[00:04:59.000 --> 00:05:03.000]  當叫眾人知道你們謙讓的心
[00:05:03.000 --> 00:05:06.000]  主已經近了 應當一無掛慮
[00:05:06.000 --> 00:05:10.000]  只要凡事藉著禱告 祈求和感謝
[00:05:10.000 --> 00:05:13.000]  將你們所要的告訴神
[00:05:13.000 --> 00:05:15.000]  神所賜出人意外的平安
[00:05:15.000 --> 00:05:17.000]  必在基督耶穌裡
[00:05:17.000 --> 00:05:20.000]  保守你們的心懷意念
[00:05:20.000 --> 00:05:23.000]  在這裡保羅提醒我們
[00:05:23.000 --> 00:05:25.000]  有些事我們要很注意
[00:05:25.000 --> 00:05:29.000]  如果你能夠做得到這些事的時候
[00:05:29.000 --> 00:05:31.000]  你的人生
[00:05:31.000 --> 00:05:35.000]  你的跟隨主和服侍主
[00:05:35.000 --> 00:05:39.000]  心態上你能夠做到一無掛慮
[00:05:39.000 --> 00:05:44.000]  一無掛慮並非表示不負責任
[00:05:44.000 --> 00:05:46.000]  即是你今天要好好讀書
[00:05:46.000 --> 00:05:47.000]  我一無掛慮的
[00:05:47.000 --> 00:05:49.000]  我明天考試都不用讀了
[00:05:49.000 --> 00:05:52.000]  我聽天由命了
[00:05:52.000 --> 00:05:54.000]  這就叫不負責任
[00:05:54.000 --> 00:05:56.000]  或者有些基督徒就說
[00:05:56.000 --> 00:05:57.000]  我只會祈禱
[00:05:57.000 --> 00:05:59.000]  你又不盡你的本份
[00:05:59.000 --> 00:06:01.000]  你是自欺欺人
[00:06:01.000 --> 00:06:05.000]  一無掛慮並非表示漠視問題
[00:06:05.000 --> 00:06:12.000]  你明明前面老闆交給你要負責的工作
[00:06:12.000 --> 00:06:15.000]  你卻說我一無掛慮
[00:06:15.000 --> 00:06:17.000]  你卻很馬虎地去做
[00:06:17.000 --> 00:06:23.000]  其實這不是一個真正負責任的人
[00:06:23.000 --> 00:06:27.000]  你不是在裝天真 裝無知
[00:06:27.000 --> 00:06:32.000]  保羅當時能夠教導菲臘比教會
[00:06:32.000 --> 00:06:37.000]  要他們學習這種心態去侍奉一無掛慮
[00:06:37.000 --> 00:06:41.000]  是因為他是針對他們當時很具體的問題
[00:06:41.000 --> 00:06:43.000]  包括保羅自己
[00:06:43.000 --> 00:06:45.000]  他當時是在坐牢的
[00:06:45.000 --> 00:06:47.000]  他被軟禁在羅馬
[00:06:47.000 --> 00:06:50.000]  他寫了一年三封的書信
[00:06:50.000 --> 00:06:52.000]  叫做《監獄書信》
[00:06:52.000 --> 00:06:55.000]  就是以弗所、菲臘比、哥羅西
[00:06:55.000 --> 00:06:59.000]  保羅在他的生命裏面遇到很多難處
[00:06:59.000 --> 00:07:01.000]  在他信了主之後
[00:07:01.000 --> 00:07:03.000]  他為神大發熱心
[00:07:03.000 --> 00:07:09.000]  他要來到一個被迫殘害的基督徒的世界裏面
[00:07:09.000 --> 00:07:13.000]  他反而到處去傳講這位復活的主耶穌
[00:07:13.000 --> 00:07:15.000]  但你看見保羅
[00:07:15.000 --> 00:07:18.000]  他不是負面地看他的遭遇
[00:07:18.000 --> 00:07:22.000]  他凡事都能夠用一個感恩的態度去看
[00:07:22.000 --> 00:07:25.000]  因為他懂得用神的眼光
[00:07:25.000 --> 00:07:29.000]  去看他身處的環境和遭遇
[00:07:29.000 --> 00:07:33.000]  如果你想了解保羅當時的處境
[00:07:33.000 --> 00:07:35.000]  你可以看《菲臘比書》
[00:07:35.000 --> 00:07:37.000]  給我們有很多線索
[00:07:37.000 --> 00:07:40.000]  以及《史圖行傳》也給我們看到背景
[00:07:40.000 --> 00:07:42.000]  《菲臘比書》在這本書裏面
[00:07:42.000 --> 00:07:45.000]  保羅特別在第一章開宗明義
[00:07:45.000 --> 00:07:47.000]  跟人說:弟兄們
[00:07:47.000 --> 00:07:50.000]  我願意你們知道我所遭遇的事
[00:07:50.000 --> 00:07:53.000]  更是叫福音興旺
[00:07:53.000 --> 00:07:55.000]  以至我受的捆索
[00:07:55.000 --> 00:07:58.000]  在禦刑全軍和其餘的人中間
[00:07:58.000 --> 00:08:01.000]  已經顯明是為基督的緣故
[00:08:01.000 --> 00:08:03.000]  並且乃在主類的弟兄
[00:08:03.000 --> 00:08:06.000]  多半因我受的捆索
[00:08:06.000 --> 00:08:08.000]  就篤信不疑
[00:08:08.000 --> 00:08:10.000]  越發放膽
[00:08:10.000 --> 00:08:13.000]  傳神的道無所懼怕
[00:08:13.000 --> 00:08:17.000]  保羅說:我現在好像被捆綁
[00:08:17.000 --> 00:08:20.000]  但福音是繼續不斷興旺
[00:08:20.000 --> 00:08:21.000]  繼續被傳揚
[00:08:21.000 --> 00:08:23.000]  而且有很多弟兄
[00:08:23.000 --> 00:08:25.000]  因著我現在的經歷
[00:08:25.000 --> 00:08:26.000]  那個遭遇
[00:08:26.000 --> 00:08:27.000]  他們沒有退縮
[00:08:27.000 --> 00:08:30.000]  他們反而說:保羅出不了監
[00:08:30.000 --> 00:08:31.000]  我們在外面
[00:08:31.000 --> 00:08:33.000]  我們繼續一起
[00:08:33.000 --> 00:08:37.000]  火熱地將這個救恩傳開
[00:08:37.000 --> 00:08:39.000]  這個給我們看見
[00:08:39.000 --> 00:08:43.000]  保羅他能夠有這種眼光
[00:08:43.000 --> 00:08:44.000]  是從神而來的
[00:08:44.000 --> 00:08:47.000]  我們今天要做到一無掛慮
[00:08:47.000 --> 00:08:50.000]  我們必須有從神而來的眼光
[00:08:50.000 --> 00:08:54.000]  去看我們每一天所面對的處境
[00:08:54.000 --> 00:08:56.000]  所以第一方面
[00:08:56.000 --> 00:08:58.000]  我們一無掛慮的侍奉
[00:08:58.000 --> 00:09:00.000]  你必須要有的
[00:09:00.000 --> 00:09:02.000]  就是一個新的眼光
[00:09:02.000 --> 00:09:05.000]  你不要用你自己舊有的眼光
[00:09:05.000 --> 00:09:09.000]  不要單看你處境裡的問題
[00:09:09.000 --> 00:09:10.000]  那些困難
[00:09:10.000 --> 00:09:12.000]  如果你永遠只專注在那裡
[00:09:12.000 --> 00:09:14.000]  你永遠找不到出路
[00:09:14.000 --> 00:09:16.000]  但是我們基督徒是不同的
[00:09:16.000 --> 00:09:18.000]  我們在主的裡面
[00:09:18.000 --> 00:09:20.000]  聖經的翻譯說
[00:09:20.000 --> 00:09:23.000]  我們要靠主上上起落
[00:09:23.000 --> 00:09:24.000]  但是這個靠主
[00:09:24.000 --> 00:09:28.000]  其實原文和很多英文翻譯都翻譯出來
[00:09:28.000 --> 00:09:29.000]  In the Lord
[00:09:29.000 --> 00:09:31.000]  在基督耶穌裡
[00:09:31.000 --> 00:09:33.000]  我們因著祂的拯救
[00:09:33.000 --> 00:09:36.000]  祂開闊了我們一個新的視野
[00:09:36.000 --> 00:09:38.000]  我們知道問題在這裡
[00:09:38.000 --> 00:09:40.000]  困難在這裡
[00:09:40.000 --> 00:09:41.000]  挑戰在這裡
[00:09:41.000 --> 00:09:42.000]  但是我更加看見
[00:09:42.000 --> 00:09:43.000]  在這一切的背後
[00:09:43.000 --> 00:09:45.000]  是神在
[00:09:45.000 --> 00:09:47.000]  神與我們同在
[00:09:47.000 --> 00:09:48.000]  與我們同行的時候
[00:09:48.000 --> 00:09:50.000]  神是掌權的話
[00:09:50.000 --> 00:09:52.000]  就算是洪水氾濫
[00:09:52.000 --> 00:09:54.000]  也是坐著為王
[00:09:54.000 --> 00:09:56.000]  當我們要認識這一點的時候
[00:09:56.000 --> 00:10:00.000]  就是諸道主是掌管一切
[00:10:00.000 --> 00:10:03.000]  無論那個處境有多壞
[00:10:03.000 --> 00:10:07.000]  那個處境爛到多大都好
[00:10:07.000 --> 00:10:09.000]  你知道原來神在
[00:10:09.000 --> 00:10:10.000]  神與我們同行的時候
[00:10:10.000 --> 00:10:13.000]  你就不需要懼怕
[00:10:13.000 --> 00:10:17.000]  你就可以將那些憂慮放下
[00:10:17.000 --> 00:10:18.000]  好像昔日
[00:10:18.000 --> 00:10:20.000]  在舊約裡面我們見證大衛
[00:10:20.000 --> 00:10:23.000]  他去探望他哥哥的時候
[00:10:23.000 --> 00:10:27.000]  見到為什麼哥哥和那些以色列軍
[00:10:27.000 --> 00:10:29.000]  已經在那裡比這個
[00:10:29.000 --> 00:10:31.000]  未受國禮的菲利士人
[00:10:31.000 --> 00:10:33.000]  這個巨人哥利亞
[00:10:33.000 --> 00:10:35.000]  他高九尺半那麼高
[00:10:35.000 --> 00:10:37.000]  當時是沒有人給他
[00:10:37.000 --> 00:10:40.000]  他身穿的盔甲
[00:10:40.000 --> 00:10:42.000]  真是壓得死大衛
[00:10:42.000 --> 00:10:44.000]  但是大衛是忍受不了
[00:10:44.000 --> 00:10:46.000]  他竟然四十天在那裡
[00:10:46.000 --> 00:10:49.000]  詛咒永生神的軍隊
[00:10:49.000 --> 00:10:51.000]  他為了神的榮耀
[00:10:51.000 --> 00:10:52.000]  他就大發熱心
[00:10:52.000 --> 00:10:55.000]  他就無瑞自尊去求
[00:10:55.000 --> 00:10:57.000]  蘇羅王讓他可以出戰
[00:10:57.000 --> 00:10:59.000]  蘇羅王說不行
[00:10:59.000 --> 00:11:01.000]  王毛小子
[00:11:01.000 --> 00:11:03.000]  我將我的盔甲給你
[00:11:03.000 --> 00:11:05.000]  我穿上了也不自在
[00:11:05.000 --> 00:11:06.000]  我也走不動了
[00:11:06.000 --> 00:11:08.000]  不用了 我不需要
[00:11:08.000 --> 00:11:09.000]  他就是說
[00:11:09.000 --> 00:11:13.000]  征戰的勝敗
[00:11:13.000 --> 00:11:15.000]  他是在乎耶和華
[00:11:15.000 --> 00:11:16.000]  征戰的勝利
[00:11:16.000 --> 00:11:21.000]  不是在乎兵多或者馬跑得快
[00:11:21.000 --> 00:11:23.000]  是在乎耶和華
[00:11:23.000 --> 00:11:24.000]  是神站在我們這邊
[00:11:24.000 --> 00:11:26.000]  還是站在對方那邊
[00:11:26.000 --> 00:11:29.000]  如果神是站在神的子民那邊
[00:11:29.000 --> 00:11:32.000]  為什麼神的子民要懼怕呢?
[00:11:32.000 --> 00:11:35.000]  大衛欣著神的榮耀
[00:11:35.000 --> 00:11:38.000]  我也看見耶穌的門徒
[00:11:38.000 --> 00:11:39.000]  他們在曠野裡面
[00:11:39.000 --> 00:11:41.000]  看到那群人
[00:11:41.000 --> 00:11:43.000]  聽耶穌的講道
[00:11:43.000 --> 00:11:46.000]  有五千個男丁
[00:11:46.000 --> 00:11:47.000]  只是男丁而已
[00:11:47.000 --> 00:11:49.000]  還有婦孺加起來
[00:11:49.000 --> 00:11:51.000]  一萬人
[00:11:51.000 --> 00:11:53.000]  但當中已經夜深
[00:11:53.000 --> 00:11:54.000]  耶穌叫他們
[00:11:54.000 --> 00:11:57.000]  給他們食物
[00:11:57.000 --> 00:11:59.000]  但是主耶穌說
[00:11:59.000 --> 00:12:01.000]  我們哪裡有這麼多錢
[00:12:01.000 --> 00:12:03.000]  可以餵飽這麼多人呢?
[00:12:03.000 --> 00:12:05.000]  現在天色都黑了
[00:12:05.000 --> 00:12:06.000]  耶穌說
[00:12:06.000 --> 00:12:08.000]  你給他們食物
[00:12:08.000 --> 00:12:10.000]  但當中有一個小孩
[00:12:10.000 --> 00:12:12.000]  拿了五餅二魚出來
[00:12:12.000 --> 00:12:15.000]  經過耶穌的手的祝福
[00:12:15.000 --> 00:12:16.000]  擦開
[00:12:16.000 --> 00:12:17.000]  分贈出去
[00:12:17.000 --> 00:12:21.000]  不單可以餵飽五千個男丁
[00:12:21.000 --> 00:12:23.000]  還可以怎樣呢?
[00:12:23.000 --> 00:12:25.000]  剩下十二男的男子
[00:12:25.000 --> 00:12:28.000]  神的供應就是這麼奇妙
[00:12:28.000 --> 00:12:29.000]  當我們以為沒有嗎?
[00:12:29.000 --> 00:12:31.000]  我們缺乏嗎?
[00:12:31.000 --> 00:12:33.000]  我們沒有信心看到
[00:12:33.000 --> 00:12:35.000]  我們有沒有知道這件事
[00:12:35.000 --> 00:12:36.000]  就是說
[00:12:36.000 --> 00:12:40.000]  在一切困難的處境背後
[00:12:40.000 --> 00:12:43.000]  原來主有祂奇妙的供應
[00:12:43.000 --> 00:12:46.000]  當耶穌要來竊一竊
[00:12:46.000 --> 00:12:47.000]  因為祂由早到晚
[00:12:47.000 --> 00:12:48.000]  都去講道
[00:12:48.000 --> 00:12:49.000]  又去醫病
[00:12:49.000 --> 00:12:51.000]  甚至講鬼
[00:12:51.000 --> 00:12:52.000]  祂跟門徒說
[00:12:52.000 --> 00:12:55.000]  我們要退到另外一邊的地方
[00:12:55.000 --> 00:12:57.000]  他們由加伯隆一路坐船
[00:12:57.000 --> 00:13:01.000]  去到格拉森在加里里湖
[00:13:01.000 --> 00:13:04.000]  另一邊的地方
[00:13:04.000 --> 00:13:05.000]  途中
[00:13:05.000 --> 00:13:07.000]  耶穌累得睡著了
[00:13:07.000 --> 00:13:09.000]  但是門徒就發覺
[00:13:09.000 --> 00:13:13.000]  風浪突然間暴風來臨
[00:13:13.000 --> 00:13:15.000]  他們很害怕
[00:13:15.000 --> 00:13:18.000]  其中他們有一些職業漁夫
[00:13:18.000 --> 00:13:19.000]  他們也害怕
[00:13:19.000 --> 00:13:22.000]  你明白那個處境真的很壞
[00:13:22.000 --> 00:13:25.000]  而且差到極之大
[00:13:25.000 --> 00:13:28.000]  但當時他們不水又不…
[00:13:28.000 --> 00:13:30.000]  發覺船都要沉了
[00:13:30.000 --> 00:13:32.000]  都自身難保
[00:13:32.000 --> 00:13:34.000]  他們叫醒耶穌
[00:13:34.000 --> 00:13:35.000]  耶穌說
[00:13:35.000 --> 00:13:38.000]  你們怕什麼呢?
[00:13:38.000 --> 00:13:39.000]  他們說
[00:13:39.000 --> 00:13:41.000]  夫子我們喪命了
[00:13:41.000 --> 00:13:43.000]  門徒去懷疑
[00:13:43.000 --> 00:13:47.000]  去質疑上帝有沒有離開他們
[00:13:47.000 --> 00:13:49.000]  其實耶穌在他們的船
[00:13:49.000 --> 00:13:52.000]  他們竟然連這件事都忘記
[00:13:52.000 --> 00:13:55.000]  他們只是來看見當時的處境
[00:13:55.000 --> 00:13:58.000]  他們忘記了誰是掌權者
[00:13:58.000 --> 00:14:02.000]  誰是真正在當中來引領他們
[00:14:02.000 --> 00:14:03.000]  結果耶穌說
[00:14:03.000 --> 00:14:04.000]  正了霸住了霸
[00:14:04.000 --> 00:14:06.000]  風浪就大大平靜
[00:14:06.000 --> 00:14:07.000]  這些神蹟
[00:14:07.000 --> 00:14:08.000]  這些經歷
[00:14:08.000 --> 00:14:11.000]  都讓我們看見
[00:14:11.000 --> 00:14:13.000]  當我們用新的眼光
[00:14:13.000 --> 00:14:15.000]  去看任何困難的處境
[00:14:15.000 --> 00:14:16.000]  你要看見
[00:14:16.000 --> 00:14:18.000]  在這些處境的背後
[00:14:18.000 --> 00:14:19.000]  神的同在
[00:14:19.000 --> 00:14:20.000]  神的掌權
[00:14:20.000 --> 00:14:22.000]  第二方面
[00:14:22.000 --> 00:14:24.000]  保羅在第六到第七節
[00:14:24.000 --> 00:14:25.000]  他跟我們說
[00:14:25.000 --> 00:14:31.000]  我們要凡事直著禱告、祈求和感謝
[00:14:31.000 --> 00:14:33.000]  將你們所有的高騷神
[00:14:33.000 --> 00:14:35.000]  要透過祈禱
[00:14:35.000 --> 00:14:37.000]  今天很多人信祈禱
[00:14:37.000 --> 00:14:39.000]  不過很可惜
[00:14:39.000 --> 00:14:42.000]  他當祈禱是像唸經一樣
[00:14:42.000 --> 00:14:47.000]  或者變成一個迷信的儀式
[00:14:47.000 --> 00:14:50.000]  弟兄姊妹不要搞錯
[00:14:50.000 --> 00:14:52.000]  你是祈禱主聽禱告
[00:14:52.000 --> 00:14:55.000]  你是祈禱弟兄姊妹為你祈禱
[00:14:55.000 --> 00:14:57.000]  因為上帝是誰聽
[00:14:57.000 --> 00:14:59.000]  我們同心合意地祈禱
[00:14:59.000 --> 00:15:00.000]  主耶穌升天之前
[00:15:00.000 --> 00:15:01.000]  祂吩咐門徒
[00:15:01.000 --> 00:15:03.000]  留在耶路撒冷
[00:15:03.000 --> 00:15:04.000]  去等候什麼?
[00:15:04.000 --> 00:15:06.000]  等候聖靈的降臨
[00:15:06.000 --> 00:15:08.000]  讓他們得著能力
[00:15:08.000 --> 00:15:11.000]  聖靈在當中聽到
[00:15:11.000 --> 00:15:13.000]  這120個門徒
[00:15:13.000 --> 00:15:14.000]  他們在馬可樓聚集
[00:15:14.000 --> 00:15:16.000]  他們同心合意地祈禱
[00:15:16.000 --> 00:15:19.000]  主的應許就成就
[00:15:19.000 --> 00:15:21.000]  當彼得站起來
[00:15:21.000 --> 00:15:23.000]  向這些猶太人
[00:15:23.000 --> 00:15:26.000]  來自不同地方的猶太人
[00:15:26.000 --> 00:15:27.000]  他傳福音
[00:15:27.000 --> 00:15:28.000]  第一堂的報道會
[00:15:28.000 --> 00:15:30.000]  三千人信主
[00:15:30.000 --> 00:15:32.000]  使徒行傳第二章
[00:15:32.000 --> 00:15:33.000]  到第四章
[00:15:33.000 --> 00:15:36.000]  他再去宣講報道信息的時候
[00:15:36.000 --> 00:15:39.000]  五千男丁又來歸主
[00:15:39.000 --> 00:15:43.000]  我們看到上帝是誰聽
[00:15:43.000 --> 00:15:46.000]  第一世紀使徒們的祈禱
[00:15:46.000 --> 00:15:48.000]  難道今天上帝沒有聽
[00:15:48.000 --> 00:15:50.000]  我們這個時代
[00:15:50.000 --> 00:15:52.000]  門徒們只要能夠
[00:15:52.000 --> 00:15:54.000]  同心合意地去禱告
[00:15:54.000 --> 00:15:55.000]  我們可以經歷
[00:15:55.000 --> 00:15:59.000]  就是上帝祂自己的同在
[00:15:59.000 --> 00:16:01.000]  和祂的祝福
[00:16:01.000 --> 00:16:03.000]  我們需要一無掛慮的話
[00:16:03.000 --> 00:16:04.000]  你要信得過
[00:16:04.000 --> 00:16:06.000]  神在我們當中
[00:16:06.000 --> 00:16:08.000]  是引領著我們
[00:16:08.000 --> 00:16:11.000]  我記得在將近兩年前
[00:16:11.000 --> 00:16:13.000]  我和大家分享過這個見證
[00:16:13.000 --> 00:16:15.000]  當時我做了一個
[00:16:15.000 --> 00:16:17.000]  通常我年尾去做體檢
[00:16:17.000 --> 00:16:19.000]  但那次的體檢出來的結果
[00:16:19.000 --> 00:16:21.000]  就說我的腸胃
[00:16:21.000 --> 00:16:22.000]  一個癌指數
[00:16:22.000 --> 00:16:24.000]  他說高了一點
[00:16:24.000 --> 00:16:25.000]  高了一點
[00:16:25.000 --> 00:16:26.000]  高到怎樣呢
[00:16:26.000 --> 00:16:29.000]  他說你找醫生吧
[00:16:29.000 --> 00:16:31.000]  我去見醫生的時候
[00:16:31.000 --> 00:16:33.000]  醫生很好
[00:16:33.000 --> 00:16:36.000]  他都說不如我們都是
[00:16:36.000 --> 00:16:37.000]  以防萬一
[00:16:37.000 --> 00:16:40.000]  不如做一個照胃鏡
[00:16:40.000 --> 00:16:44.000]  和照腸的一個
[00:16:44.000 --> 00:16:46.000]  很簡單的
[00:16:46.000 --> 00:16:48.000]  我都很信任的
[00:16:48.000 --> 00:16:51.000]  那位醫生是一個很好的弟兄
[00:16:51.000 --> 00:16:54.000]  我亦都讓我的團隊
[00:16:54.000 --> 00:16:56.000]  讓教會同工
[00:16:56.000 --> 00:16:57.000]  執事
[00:16:57.000 --> 00:16:59.000]  知道我的需要
[00:16:59.000 --> 00:17:01.000]  他們一路為我祈禱
[00:17:01.000 --> 00:17:02.000]  我還很記得
[00:17:02.000 --> 00:17:05.000]  那一天是整年
[00:17:05.000 --> 00:17:06.000]  十二月裏面
[00:17:06.000 --> 00:17:08.000]  是最冷的那一天
[00:17:08.000 --> 00:17:11.000]  我晚上進了醫院之後
[00:17:11.000 --> 00:17:13.000]  喝了那兩瓶東西
[00:17:13.000 --> 00:17:15.000]  我聽鍾撈跟我說
[00:17:15.000 --> 00:17:17.000]  他說那兩瓶很和味的
[00:17:17.000 --> 00:17:18.000]  很難喝的
[00:17:18.000 --> 00:17:19.000]  不知為何
[00:17:19.000 --> 00:17:22.000]  我的味覺又覺得可以接受
[00:17:22.000 --> 00:17:23.000]  我就慢慢喝
[00:17:23.000 --> 00:17:24.000]  結果雖然
[00:17:24.000 --> 00:17:25.000]  一段時間
[00:17:25.000 --> 00:17:27.000]  喝兩瓶
[00:17:27.000 --> 00:17:29.000]  好像兩公升那麼多
