
[00:00:00.000 --> 00:00:06.040]  我們每次都會做一點溫習的
[00:07:11.340 --> 00:07:16.040]  娶一隻招待來到他那裡的女客
[00:07:16.040 --> 00:07:22.460]  卻娶了窮人小母牛招待來到他那裡的人
[00:07:22.460 --> 00:07:29.000]  我不知道你怎麼看這個拿丹的這個比喻
[00:07:29.000 --> 00:07:31.620]  我以前小時候看這個拿丹的比喻
[00:07:31.620 --> 00:07:32.680]  完全看不明白
[00:07:32.680 --> 00:07:35.720]  覺得很奇怪 為什麼他不講奸淫呢?
[00:07:35.720 --> 00:07:37.660]  當然他從某個角度來講
[00:07:37.660 --> 00:07:39.160]  他是想大衛認同他
[00:07:39.160 --> 00:07:42.280]  所以他不可以畫公仔畫出腸
[00:07:42.280 --> 00:07:44.300]  但是他的描述
[00:07:44.300 --> 00:07:47.900]  他怎麼講這個富翁就是大衛的罪呢?
[00:07:47.900 --> 00:07:53.740]  就是他拿了他不娶自己的東西
[00:07:53.740 --> 00:07:55.140]  他娶別人的東西
[00:07:55.140 --> 00:07:57.160]  娶別人窮人的東西
[00:07:57.160 --> 00:07:59.080]  所以他用了一個字眼
[00:07:59.080 --> 00:08:01.340]  就是他拿了別人的東西
[00:08:01.340 --> 00:08:04.080]  那你說是不是將那個罪惡
[00:08:04.080 --> 00:08:09.300]  由一個奸淫這麼嚴重的罪變成了一個小罪呢?
[00:08:09.300 --> 00:08:11.280]  有沒有這樣的感覺呢?
[00:08:11.280 --> 00:08:13.220]  OK 你現在先想著
[00:08:13.220 --> 00:08:16.760]  我們繼續去看拿丹的挑戰
[00:08:16.760 --> 00:08:19.900]  你為什麼藐視耶和華的命令
[00:08:19.900 --> 00:08:22.360]  做他眼中看惟惡的事
[00:08:22.360 --> 00:08:26.220]  你用刀擊殺黑人烏尼亞
[00:08:26.220 --> 00:08:28.080]  這個很明顯了 是不是?
[00:08:28.080 --> 00:08:29.520]  這個是大罪來的
[00:08:29.520 --> 00:08:32.360]  又取了他的妻子為妻
[00:08:32.360 --> 00:08:34.260]  借阿門人的刀殺了她
[00:08:34.260 --> 00:08:36.960]  但是他兩次講到烏尼亞被殺
[00:08:36.960 --> 00:08:38.920]  好啊 三文治
[00:08:38.920 --> 00:08:41.340]  是烏尼亞真的被殺了
[00:08:41.340 --> 00:08:43.120]  這個殺人真是大罪
[00:08:43.120 --> 00:08:45.620]  但是他三文治中間是怎麼樣呢?
[00:08:45.620 --> 00:08:47.100]  你取了他的妻子
[00:08:47.100 --> 00:08:48.440]  原文是什麼呢?
[00:08:48.440 --> 00:08:51.300]  是拿了他的妻子為妻
[00:08:51.300 --> 00:08:52.840]  拿了他的妻子
[00:08:52.840 --> 00:08:55.400]  拿了他人的妻子
[00:08:55.400 --> 00:08:57.020]  OK 如果你看那三文治
[00:08:57.020 --> 00:08:59.080]  通常中間那塊肉比較厲害
[00:08:59.080 --> 00:09:03.360]  其實是 他淫淫妻這件事是重要的
[00:09:03.360 --> 00:09:06.480]  因為淫淫妻才導致他殺人 是不是?
[00:09:06.480 --> 00:09:08.860]  但是為什麼他用了一個取
[00:09:08.860 --> 00:09:10.000]  好像拿別人東西那樣
[00:09:10.000 --> 00:09:11.100]  你偷別人東西那樣
[00:09:11.100 --> 00:09:14.860]  好像和奸淫好像差很遠 是不是?
[00:09:14.860 --> 00:09:17.220]  你究竟為什麼這樣呢?
[00:09:17.220 --> 00:09:18.840]  你繼續看第十節
[00:09:18.840 --> 00:09:21.820]  繼續重複同一個思想
[00:09:21.820 --> 00:09:24.880]  現在刀劍必永不離開你的
[00:09:24.880 --> 00:09:26.780]  因為你藐視我
[00:09:26.780 --> 00:09:29.760]  拿了黑人烏尼亞的妻子為妻
[00:09:29.760 --> 00:09:32.320]  拿了他人的妻 又是拿了
[00:09:32.320 --> 00:09:35.340]  為什麼用拿了這個呢?
[00:09:35.340 --> 00:09:40.300]  為什麼拿了這個罪有多大、有多特別呢?
[00:09:40.300 --> 00:09:42.020]  特別的地方就是
[00:09:42.020 --> 00:09:45.580]  原來全《聖經》裡面第一次
[00:09:45.580 --> 00:09:48.380]  是拿了人的東西去犯罪
[00:09:48.380 --> 00:09:49.980]  其實在哪裡呢?
[00:09:49.980 --> 00:09:54.080]  是在《創世紀》裡面
[00:09:54.080 --> 00:09:57.400]  所以他其實是在用拿了的字眼
[00:09:57.400 --> 00:10:01.940]  是將大衛連在伊甸園裡面所犯的罪
[00:10:01.940 --> 00:10:05.140]  就是說伊甸園犯的罪是一個罪根來的
[00:10:05.140 --> 00:10:10.420]  而大衛的罪其實是一個罪根的延伸
[00:10:10.420 --> 00:10:13.800]  我給你讀一下《創世紀》第三章六節這樣說
[00:10:13.800 --> 00:10:17.960]  「於是女人看見那棵樹好作食物
[00:10:17.960 --> 00:10:20.500]  又悅人的眼目
[00:10:20.500 --> 00:10:24.720]  那樹令人喜愛 能使人有智慧」
[00:10:24.720 --> 00:10:26.780]  這些都是反話來的
[00:10:26.780 --> 00:10:29.500]  有智慧就不會犯罪了
[00:10:29.500 --> 00:10:32.120]  「她就摘下果子吃」
[00:10:32.120 --> 00:10:35.200]  摘下果子吃的原文是「拿下」
[00:10:35.200 --> 00:10:40.300]  「她就拿下果子吃 又給了她的氣的丈夫」
[00:10:40.300 --> 00:10:41.460]  「她也吃了」
[00:10:41.460 --> 00:10:42.900]  所以第一個罪
[00:10:42.900 --> 00:10:46.860]  全世界在伊甸園裡面犯的原罪
[00:10:46.860 --> 00:10:49.780]  第一個罪 進入世界的罪是什麼呢?
[00:10:49.780 --> 00:10:50.940]  是「拿」
[00:10:50.940 --> 00:10:53.000]  你當它是第八戒就是
[00:10:53.000 --> 00:10:55.940]  You shall not steal 你不可以偷渡
[00:10:55.940 --> 00:10:58.660]  因為他的貪心 因為他去貪
[00:10:58.660 --> 00:11:00.140]  貪他不可以貪的東西
[00:11:00.140 --> 00:11:02.380]  因為那個是上帝的東西
[00:11:02.380 --> 00:11:04.940]  所以從某個角度來說
[00:11:04.940 --> 00:11:10.600]  畢氏巴他其實是不屬於他的
[00:11:10.600 --> 00:11:13.280]  因為在上帝的律法裡面
[00:11:13.280 --> 00:11:14.900]  他已經屬於另外一個人
[00:11:14.900 --> 00:11:16.580]  而他去偷上帝
[00:11:16.580 --> 00:11:17.980]  所以很有趣的
[00:11:17.980 --> 00:11:20.920]  你去看大衛他認罪的時候
[00:11:20.920 --> 00:11:23.620]  他唯獨說「我得罪了你」
[00:11:23.620 --> 00:11:24.900]  他真的得罪了上帝
[00:11:24.900 --> 00:11:26.500]  因為所有的東西
[00:11:26.500 --> 00:11:29.460]  儘管畢氏巴是別人的老婆
[00:11:29.460 --> 00:11:30.340]  是烏尼亞的老婆
[00:11:30.340 --> 00:11:31.600]  但是從另一個角度來說
[00:11:31.600 --> 00:11:35.300]  這個世界所有的正確的安排
[00:11:35.300 --> 00:11:37.920]  上帝的律法裡面是上帝的東西
[00:11:37.920 --> 00:11:40.120]  而他是奪走了上帝
[00:11:40.120 --> 00:11:43.820]  他犯了創世紀裡面的罪
[00:11:43.820 --> 00:11:46.660]  當然有另外一個層次你可以看到的
[00:11:46.660 --> 00:11:50.140]  就是拿丹說他做了自己
[00:11:50.140 --> 00:11:53.060]  做了上帝眼中看惠惡的事
[00:11:53.060 --> 00:11:55.500]  這句話其實是哪裡出來的呢?
[00:11:55.500 --> 00:11:57.580]  是史詩記
[00:11:57.580 --> 00:12:00.540]  史詩記最強調的一樣東西
[00:12:00.540 --> 00:12:02.900]  就是史詩記那些人錯在哪裡呢?
[00:12:02.900 --> 00:12:05.860]  他們最喜歡做自己眼中看惠惡的事
[00:12:05.860 --> 00:12:07.540]  而他們自己眼中
[00:12:07.540 --> 00:12:08.860]  Right in their own eyes
[00:12:08.860 --> 00:12:10.820]  卻是在耶和華眼中
[00:12:10.820 --> 00:12:12.660]  Evil in the eyes of the Lord
[00:12:12.660 --> 00:12:14.660]  在耶和華眼中看惠惡
[00:12:14.660 --> 00:12:18.500]  而你想一下在這段的故事也是一樣
[00:12:18.500 --> 00:12:21.780]  女人看見這件事她覺得悅目
[00:12:21.780 --> 00:12:22.940]  她就做了
[00:12:22.940 --> 00:12:27.140]  但是她自己眼中看惠惡的事情
[00:12:27.140 --> 00:12:29.500]  其實在耶和華眼中是看惠惡的事
[00:12:29.500 --> 00:12:32.260]  所以你總結的時候你會發現
[00:12:32.260 --> 00:12:34.260]  整本《散會議記》
[00:12:34.260 --> 00:12:35.620]  如果你記得我之前所講的
[00:12:35.620 --> 00:12:37.180]  不斷強調是一個
[00:12:37.180 --> 00:12:41.020]  兩個君王的上升和墮落的故事
[00:12:41.020 --> 00:12:42.380]  第一個君王是蘇羅
[00:12:42.380 --> 00:12:43.900]  第二個君王是大衛
[00:12:43.900 --> 00:12:45.420]  不要以為大衛很厲害
[00:12:45.420 --> 00:12:48.820]  其實他一樣是有墜落
[00:12:48.820 --> 00:12:50.820]  但是他墜落之後當然他有悔改
[00:12:50.820 --> 00:12:52.220]  所以我們有CP51篇
[00:12:52.220 --> 00:12:53.700]  這個是很重要的
[00:12:53.700 --> 00:12:55.700]  這個是蘇羅和大衛不一樣的地方
[00:12:55.700 --> 00:12:58.860]  但是大衛本身不是那個認他的君王
[00:12:58.860 --> 00:13:04.300]  整本《散會議記》是被三個認許所支撐著
[00:13:04.300 --> 00:13:06.300]  上次我有講過
[00:13:06.300 --> 00:13:10.060]  而最終這三個認許是指向主耶穌基督的
[00:13:10.060 --> 00:13:16.220]  是主耶穌基督才可以是那個永遠的君王
[00:13:16.220 --> 00:13:18.780]  上帝所揀選的君王
[00:13:18.780 --> 00:13:23.740]  主耶穌基督和大衛有什麼不一樣呢?
[00:13:23.740 --> 00:13:27.940]  簡單來說就是大衛是一個拿別人東西的人
[00:13:27.940 --> 00:13:32.980]  耶穌是一個給自己生命的人
[00:13:32.980 --> 00:13:35.380]  《馬可福音》第十章第45節
[00:13:35.380 --> 00:13:39.060]  大家都很陌生的一段聖經
[00:13:39.060 --> 00:13:42.700]  因為人子來並不是要受人的服侍
[00:13:42.700 --> 00:13:48.020]  乃是要服侍人並且要寫明作多人的宿教
[00:13:48.020 --> 00:13:51.660]  如果大衛是穿著一件T恤是叫Tick
[00:13:51.660 --> 00:13:53.260]  就是喜歡拿別人東西
[00:13:53.260 --> 00:13:59.260]  拿,前面寫英文Tick,後面寫中文拿
[00:13:59.260 --> 00:14:02.260]  耶穌穿著一件T恤是寫什麼呢?
[00:14:02.260 --> 00:14:06.380]  就是Give,祂的中文就是寫
[00:14:06.380 --> 00:14:10.540]  你可以說給,但祂不是在講祂施捨、給東西
[00:14:10.540 --> 00:14:11.740]  我是講祂寫明
[00:14:11.740 --> 00:14:13.940]  耶穌的給不是給一點點
[00:14:13.940 --> 00:14:17.580]  耶穌的給是施、寫明
[00:14:17.580 --> 00:14:20.340]  因為祂唯有祂的寫明
[00:14:20.340 --> 00:14:24.060]  才可以做到救贖的
[00:14:24.060 --> 00:14:28.500]  所以你看到這兩個君王的分別
[00:14:28.500 --> 00:14:31.180]  祂是大衛之子,但是祂來
[00:14:31.180 --> 00:14:33.700]  祂不單沒有做大衛所做的事情
[00:14:33.700 --> 00:14:34.820]  就是拿人的東西
[00:14:34.820 --> 00:14:38.700]  甚至祂做大衛反面的事情
[00:14:38.700 --> 00:14:42.580]  就是祂寫生去作宿教
[00:14:42.580 --> 00:14:45.500]  《新教聖經》裡面一直都在反思
[00:14:45.500 --> 00:14:47.140]  耶穌基督的救贖
[00:14:47.140 --> 00:14:50.900]  祂寫生,比如《秘書》第二章裡面這樣講
[00:14:50.900 --> 00:14:55.380]  「他本有上帝的形象,卻不堅持自己與上帝同等
[00:14:55.380 --> 00:15:00.420]  反倒虛偈,取了奴僕的形象,成為了人的樣式
[00:15:00.420 --> 00:15:03.220]  既有人的樣式,就謙卑自己
[00:15:03.220 --> 00:15:07.620]  全心純樸,以至於食,且死在十字架上」
[00:15:07.620 --> 00:15:09.420]  祂不斷地倒空自己
[00:15:09.420 --> 00:15:12.420]  不斷地去Give、去寫生
[00:15:12.420 --> 00:15:14.740]  這個是我們的主
[00:15:14.740 --> 00:15:17.620]  保羅提過這麼多,《後書》第八章第九節這樣講
[00:15:17.620 --> 00:15:21.460]  「你們知道我們主耶穌基督的恩典
[00:15:21.460 --> 00:15:26.420]  祂本是富足,卻為你們成了貧窮
[00:15:26.420 --> 00:15:30.540]  好使你們因祂的貧窮而成為富足」
[00:15:30.540 --> 00:15:32.460]  在耶穌基督裡面
[00:15:32.460 --> 00:15:35.820]  因著祂的貧窮我們成為了富足
[00:15:35.820 --> 00:15:36.860]  因為祂的十字架
[00:15:36.860 --> 00:15:39.820]  我們今天得到永遠的生命
[00:15:39.820 --> 00:15:42.780]  和天上地下所有屬靈的福氣
[00:15:42.780 --> 00:15:47.140]  這個其實是一個聖誕節的訊息
[00:15:47.140 --> 00:15:48.940]  這個是上帝告訴我們
[00:15:48.940 --> 00:15:52.900]  在聖誕節這個寶寶來到這個世界
[00:15:52.900 --> 00:15:54.220]  為我們倒空
[00:15:54.220 --> 00:15:58.380]  祂從天上的富足變成地上的貧窮
[00:15:58.380 --> 00:16:02.460]  以致我們可以分享到祂天上的富足
[00:16:02.460 --> 00:16:04.220]  當然如果你說應用
[00:16:04.220 --> 00:16:06.380]  我們怎樣應用呢?很簡單
[00:16:06.380 --> 00:16:09.180]  就是我們要跟著祂的樣式
[00:16:09.180 --> 00:16:11.820]  不單止我們不去拿
[00:16:11.820 --> 00:16:13.820]  我們更是要寫生
[00:16:13.820 --> 00:16:17.500]  為天國、為耶穌基督、為祂的福音
[00:16:17.500 --> 00:16:19.020]  奉上自己的生命
[00:16:19.020 --> 00:16:20.380]  好像保羅所說
[00:16:20.380 --> 00:16:23.620]  叫我們身體獻上當作活祭
[00:16:23.620 --> 00:16:30.900]  這件事本身是討上帝所喜悅的
[00:16:30.900 --> 00:16:33.700]  我們獻上自己作為一個活祭
[00:16:33.700 --> 00:16:37.780]  以致我們做上帝眼中捍衛美的事
[00:16:37.780 --> 00:16:41.100]  不單止不做上帝眼中捍衛惡的事
[00:16:41.100 --> 00:16:46.180]  甚至我們一生人是要去做上帝眼中捍衛美的事
[00:16:46.180 --> 00:16:48.100]  願上帝願我們同在
[00:16:48.100 --> 00:16:51.580]  願我們都活出一個寫生
[00:16:51.580 --> 00:16:55.420]  去討月上帝的生命
[00:16:55.420 --> 00:16:56.740]  大家努力
