
[00:00:00.000 --> 00:00:04.220]  我哋一齊低頭祈禱先
[00:01:44.560 --> 00:01:49.120]  咁佢阻擋嗰幾十萬嘅波斯大軍喎
[00:01:49.120 --> 00:01:50.240]  咁呢
[00:01:50.240 --> 00:01:54.880]  即係你見到好似呢幅圖咁呢個地勢就係咁嘅佢哋係守住向呢個關口
[00:01:54.880 --> 00:01:55.760]  因為呢
[00:01:55.760 --> 00:01:58.880]  側邊呢就係海啦另一邊呢就係山喎
[00:01:58.880 --> 00:02:00.800]  咁所以呢條路好窄
[00:02:00.800 --> 00:02:04.640]  所以呢佢哋用咁少人呢就去抵擋住呢
[00:02:04.640 --> 00:02:11.200]  幾十萬人啦咁好似佢哋就只係抵擋咗三日啫因為第一日可能
[00:02:11.200 --> 00:02:15.920]  第一二日呢佢哋都做唔抵擋得住畢竟呢佢哋係三百人喎
[00:02:15.920 --> 00:02:17.200]  咁呢就
[00:02:17.200 --> 00:02:22.080]  即係歷史嘅故事呢記載呢可能仲有多啲其他族人嘅但係都唔多
[00:02:22.080 --> 00:02:25.040]  咁咪但係佢哋呢就係真係以一敵百喎因為呢
[00:02:25.040 --> 00:02:27.280]  原來佢哋呢場戰役呢都
[00:02:27.280 --> 00:02:29.280]  殺死咗
[00:02:29.280 --> 00:02:32.720]  二萬人到啦嘅嘅波斯嘅大軍喎
[00:02:32.720 --> 00:02:35.600]  咁咪結果呢佢哋最後三萬人點你知唔知呀
[00:02:35.600 --> 00:02:38.640]  咁梗係都係陣亡呀因為畢竟都係得個幾百人
[00:02:38.640 --> 00:02:41.840]  但係佢哋呢次嘅戰役呢成功咗
[00:02:41.840 --> 00:02:43.600]  阻擋住呢
[00:02:43.600 --> 00:02:45.760]  拖延咗呢個
[00:02:45.760 --> 00:02:47.200]  波斯大軍幾日喎
[00:02:47.200 --> 00:02:48.960]  咁呢就可以令到呢
[00:02:48.960 --> 00:02:51.440]  雅典嗰邊呢可以同埋其他城市呢
[00:02:51.440 --> 00:02:52.960]  去重拯軍隊
[00:02:52.960 --> 00:02:56.240]  去抵抗返呢個波斯大軍
[00:02:56.240 --> 00:02:58.400]  咁我哋見到呢度
[00:02:58.400 --> 00:03:01.680]  戰狼三百啦佢哋就全部死曬啦
[00:03:01.680 --> 00:03:03.520]  咁我哋就睇下
[00:03:03.520 --> 00:03:05.600]  頭先聖經裏面
[00:03:05.600 --> 00:03:08.080]  基甸佢嗰三百人係會點呢
[00:03:08.080 --> 00:03:12.240]  佢哋係耶和華軍隊喎佢哋會唔會有另一個
[00:03:12.240 --> 00:03:15.600]  結局呢
[00:03:15.600 --> 00:03:17.360]  好啦咁呢
[00:03:17.360 --> 00:03:18.720]  呢度呢我哋
[00:03:18.720 --> 00:03:24.560]  經文呢頭先讀過啦就係神呢去呼召呢個基甸去打仗喎
[00:03:24.560 --> 00:03:26.800]  咁要備戰啦咁咪要
[00:03:26.800 --> 00:03:27.840]  即係
[00:03:27.840 --> 00:03:29.920]  籌集軍隊啦
[00:03:29.920 --> 00:03:33.760]  咁呀打仗咁我諗大家都會認同㗎喇就係
[00:03:33.760 --> 00:03:36.720]  即係梗係搵越多人越好啦即係你
[00:03:36.720 --> 00:03:38.800]  搵多啲人去
[00:03:38.800 --> 00:03:45.040]  去去參軍咁你有多啲士兵咁你人多勢眾咁點都好啲㗎啦
[00:03:45.040 --> 00:03:47.600]  係咪先你見到嘩幾多人呢度
[00:03:47.600 --> 00:03:49.920]  幾多坦克係咪先
[00:03:49.920 --> 00:03:51.680]  咁但係呢
[00:03:51.680 --> 00:03:54.560]  耶和華唔係咁講喎
[00:03:54.560 --> 00:03:57.200]  耶和華講嘅嘢啱啱相反喎
[00:03:57.200 --> 00:04:00.000]  佢話越少人越好喎
[00:04:00.000 --> 00:04:02.560]  點樣越少人越好呢
[00:04:02.560 --> 00:04:06.320]  咁呢原來呢佢會有一個
[00:04:06.320 --> 00:04:12.000]  減人嘅方法呢就好似我哋信耶穌咁有一個自由意志呀
[00:04:12.000 --> 00:04:16.160]  咁我哋叫呢個叫做減持嘅大家知唔知咩叫減持呀
[00:04:16.160 --> 00:04:18.160]  減持呢係而家
[00:04:18.160 --> 00:04:23.520]  即係一啲商業嘅術語嘅就係減持一啲手上嘅股份去套現呀
[00:04:23.520 --> 00:04:28.000]  咁但係減持嘅軍隊人數應該係冇著數㗎啦
[00:04:28.000 --> 00:04:30.800]  咁但係呢耶和華咁做喎
[00:04:30.800 --> 00:04:32.800]  咁佢
[00:04:32.800 --> 00:04:37.360]  我哋又睇返經文嗰度點講呀原來第三節嗰度講咩呀
[00:04:37.360 --> 00:04:39.520]  犯懼怕膽怯的
[00:04:39.520 --> 00:04:42.640]  可以離開基列山回去喎
[00:04:42.640 --> 00:04:45.680]  於是呢幾多人呀我哋本身呢佢哋有
[00:04:45.680 --> 00:04:47.520]  二萬二千人嘅
[00:04:47.520 --> 00:04:49.520]  咁呢結果呢走咗
[00:04:49.520 --> 00:04:51.440]  剩返一萬
[00:04:51.440 --> 00:04:55.680]  話我哋發覺嘩點解一走走咁多嘅呢
[00:04:55.680 --> 00:04:59.040]  咁呢個就令我呢就諗起呢
[00:04:59.040 --> 00:05:03.680]  一首呀好舊嘅歌啦都成三十年前㗎啦
[00:05:03.680 --> 00:05:05.120]  咁呀唔
[00:05:05.120 --> 00:05:09.360]  係喇咁呀大家唔知頭先有冇留意到呢首歌啦咁呢首歌呢
[00:05:09.360 --> 00:05:11.680]  就我都好鍾意嘅
[00:05:11.680 --> 00:05:14.800]  即係好多年前好鍾意呢我覺得個歌詞呢就
[00:05:14.800 --> 00:05:17.040]  非常之
[00:05:17.040 --> 00:05:22.320]  非常之好好發生響我我身邊或者呢個社會上啦
[00:05:22.320 --> 00:05:23.520]  咁呀
[00:05:23.520 --> 00:05:28.640]  咁呀大家如果想聽返呢完整啲呢就自己去search啦咁因為我知道
[00:05:28.640 --> 00:05:31.520]  C All Star都有翻唱呢首歌同埋
[00:05:31.520 --> 00:05:33.760]  作咗一首歌去回應返呢
[00:05:33.760 --> 00:05:34.960]  呢首歌嘅
[00:05:34.960 --> 00:05:36.880]  咁大家自己search啦
[00:05:36.880 --> 00:05:39.600]  好啦咁呢我哋講返
[00:05:39.600 --> 00:05:41.200]  頭先嗰首歌啦
[00:05:41.200 --> 00:05:44.800]  頭先嗰首歌叫十個夠火的少年啦
[00:05:44.800 --> 00:05:48.320]  咁呢度有少少歌詞都show番畀大家睇
[00:05:48.320 --> 00:05:50.080]  咁就係發覺呢
[00:05:50.080 --> 00:05:53.520]  都好似頭先我哋個經文咁喎
[00:05:53.520 --> 00:05:55.040]  頭先經文話咩呀
[00:05:55.040 --> 00:05:57.920]  有啲懼怕膽怯呢可以返去
[00:05:57.920 --> 00:05:59.120]  咁呢
[00:05:59.120 --> 00:06:05.200]  結果呢如果你真係佢咁講嘅時候呢會點呢就好似去夠火嘅少年咁喇
[00:06:05.200 --> 00:06:07.040]  咁其中一個呢覺得呢
[00:06:07.040 --> 00:06:10.640]  嘩有啲危險喎都係都係走喇
[00:06:10.640 --> 00:06:12.320]  跟住第二個點呢
[00:06:12.320 --> 00:06:16.000]  第二個呢又發覺嘩都係想同
[00:06:16.000 --> 00:06:20.800]  佢另一半去sweet sweet啦咁就又走咗啦係咪先
[00:06:20.800 --> 00:06:23.120]  咁第三個點呀第三個就
[00:06:23.120 --> 00:06:25.360]  嘩好似佢阿媽話喂
[00:06:25.360 --> 00:06:30.400]  唔好咁勇喎咁樣跟住又又返返去喇
[00:06:30.400 --> 00:06:33.440]  咁我哋見到嘩原來
[00:06:33.440 --> 00:06:35.920]  無論以前或者而家
[00:06:35.920 --> 00:06:40.560]  可能都會有啲咁嘅事情發生嘅就係走下一個走下一個
[00:06:40.560 --> 00:06:41.840]  咁我呢度呢
[00:06:41.840 --> 00:06:45.120]  又想講返少少呢個歷史背景喇
[00:06:45.120 --> 00:06:49.040]  就係呢原來生命記嗰度呢都有記載過呢個
[00:06:49.040 --> 00:06:52.480]  關於去呢個打仗之前呢
[00:06:52.480 --> 00:06:53.760]  就
[00:06:53.760 --> 00:06:56.320]  即係畀大家可以返去嘅一樣嘢喎
[00:06:56.320 --> 00:06:57.680]  咁唔知大家知唔知呀
[00:06:57.680 --> 00:07:00.720]  唔知唔緊要我哋又一齊讀下先啦
[00:07:00.720 --> 00:07:03.920]  咁我哋讀生命記嘅20章5至8節
[00:07:03.920 --> 00:07:05.840]  又係我數1 2 3就一齊讀啦
[00:07:05.840 --> 00:07:07.600]  1 2 3
[00:07:07.600 --> 00:07:11.040]  官長也要對百姓宣告說
[00:07:11.040 --> 00:07:12.800]  誰建造房屋
[00:07:12.800 --> 00:07:14.240]  尚未奉獻
[00:07:14.240 --> 00:07:16.480]  他可以回家去
[00:07:16.480 --> 00:07:18.160]  恐怕他陣亡
[00:07:18.160 --> 00:07:20.160]  別人去奉獻
[00:07:20.160 --> 00:07:21.920]  誰種葡萄園
[00:07:21.920 --> 00:07:24.320]  尚未用所結的果子
[00:07:24.320 --> 00:07:26.320]  他可以回家去
[00:07:26.320 --> 00:07:28.080]  恐怕他陣亡
[00:07:28.080 --> 00:07:29.840]  別人去用
[00:07:29.840 --> 00:07:31.840]  誰聘定了妻
[00:07:31.840 --> 00:07:33.520]  尚未迎娶
[00:07:33.520 --> 00:07:35.520]  他可以回家去
[00:07:35.520 --> 00:07:37.200]  恐怕他陣亡
[00:07:37.200 --> 00:07:39.120]  別人去娶
[00:07:39.120 --> 00:07:42.080]  官長又對百姓宣告說
[00:07:42.080 --> 00:07:43.920]  誰懼怕膽怯
[00:07:43.920 --> 00:07:46.080]  他可以回家去
[00:07:46.080 --> 00:07:48.720]  恐怕他弟兄的心消化
[00:07:48.720 --> 00:07:51.120]  和他一樣
[00:07:51.120 --> 00:07:51.920]  係喇
[00:07:51.920 --> 00:07:53.280]  好唔該哂各位呀
[00:07:53.280 --> 00:07:53.920]  咁呢
[00:07:53.920 --> 00:07:56.160]  大家讀完之後係咪發覺
[00:07:56.160 --> 00:07:58.080]  有啲好特別喎就係呢
[00:07:58.080 --> 00:08:01.920]  我就發現呢四段經文
[00:08:01.920 --> 00:08:04.720]  都一樣嘢就係咩呢
[00:08:04.720 --> 00:08:06.720]  他可以回家去
[00:08:06.720 --> 00:08:09.280]  即係無論你有咩理由
[00:08:09.280 --> 00:08:11.040]  即係你又起咗間屋啦
[00:08:11.040 --> 00:08:14.880]  或者話你又就嚟要結婚啦
[00:08:14.880 --> 00:08:17.440]  或者你種咗啲果子啦
[00:08:17.440 --> 00:08:18.560]  要去收割啦
[00:08:18.560 --> 00:08:19.520]  即係無論咩理由
[00:08:19.520 --> 00:08:20.880]  或者膽怯都好
[00:08:20.880 --> 00:08:22.400]  你都可以返去
[00:08:22.400 --> 00:08:24.640]  原來呢
[00:08:24.640 --> 00:08:26.560]  喺舊約時代呢
[00:08:26.560 --> 00:08:29.680]  即係如果叫人大家重軍呢
[00:08:29.680 --> 00:08:32.240]  其實原來係可以呢
[00:08:32.240 --> 00:08:33.280]  畀大家返去㗎喎
[00:08:33.280 --> 00:08:39.120]  即係如果大家真係唔想去參戰嘅時候
[00:08:39.120 --> 00:08:41.520]  咁但係呢
[00:08:41.520 --> 00:08:44.000]  喺呢個時候如果大家都唔參戰嘅時候
[00:08:44.000 --> 00:08:46.080]  咁會點呢
[00:08:46.080 --> 00:08:47.760]  咁其實會有啲問題㗎喎
[00:08:47.760 --> 00:08:49.040]  就係呢
[00:08:49.040 --> 00:08:50.000]  就會冇乜人喇
[00:08:50.000 --> 00:08:51.440]  冇乜人呢
[00:08:51.440 --> 00:08:54.320]  咁呢我就都經歷過啲時間呢
[00:08:54.320 --> 00:08:56.880]  就係可能要搵人幫手喇
[00:08:56.880 --> 00:08:58.240]  搵人幫手係咩呢
[00:08:58.240 --> 00:08:59.440]  即係去做啲嘢啦
[00:08:59.440 --> 00:09:01.440]  即係幫手侍奉好呀
[00:09:01.440 --> 00:09:03.680]  幫手搬嘢好呀咁樣
[00:09:03.680 --> 00:09:05.360]  咁可能呢如果大家
[00:09:05.360 --> 00:09:07.680]  好似頭先嗰啲人咁呢
[00:09:07.680 --> 00:09:10.240]  走下一個走下一個呢
[00:09:10.240 --> 00:09:11.440]  咁冇㗎喎
[00:09:11.440 --> 00:09:14.560]  咁呢個時候呢我都會勸勉下啲
[00:09:14.560 --> 00:09:15.760]  幫手嘅人
[00:09:15.760 --> 00:09:17.840]  就係咩呢
[00:09:17.840 --> 00:09:18.720]  係喇
[00:09:18.720 --> 00:09:19.920]  就係呢句咁我話
[00:09:19.920 --> 00:09:22.240]  做得嘢嘅兩三個就夠喇
[00:09:22.240 --> 00:09:24.080]  咁當然就辛苦啲啦
[00:09:24.080 --> 00:09:25.840]  咁梗係
[00:09:25.840 --> 00:09:28.800]  幫手做嘢梗係人多多啲㗎嘛
[00:09:28.800 --> 00:09:31.680]  咁我又想同大家去
[00:09:31.680 --> 00:09:32.080]  睇下啦
[00:09:32.080 --> 00:09:34.080]  大家都有睇可能
[00:09:34.080 --> 00:09:35.200]  即係Marvel嘅電影啦
[00:09:35.200 --> 00:09:37.040]  其中一套就係
[00:09:37.040 --> 00:09:38.560]  美國隊長啦
[00:09:38.560 --> 00:09:40.000]  美國隊長呢講到呢
[00:09:40.000 --> 00:09:42.080]  就講緊佢個時代呢
[00:09:42.080 --> 00:09:43.920]  都係搵啲
[00:09:43.920 --> 00:09:45.920]  市民去參軍啦
[00:09:45.920 --> 00:09:47.920]  咁呀
[00:09:47.920 --> 00:09:49.120]  佢哋好願意㗎喎
[00:09:49.120 --> 00:09:50.720]  好願覺得好光榮㗎喎
[00:09:50.720 --> 00:09:53.360]  好願意去代表呢個
[00:09:53.360 --> 00:09:55.360]  美國去參軍㗎喎
[00:09:55.360 --> 00:09:57.360]  咁知唔知點解呢
[00:09:57.360 --> 00:09:58.080]  咁我呢
[00:09:58.080 --> 00:09:59.360]  從呢個海報呢
[00:09:59.360 --> 00:10:01.360]  都睇出一啲危端喎
[00:10:01.360 --> 00:10:03.360]  即係除咗係點樣
[00:10:03.360 --> 00:10:05.360]  就係
[00:10:05.360 --> 00:10:07.360]  深色啲嗰張
[00:10:07.360 --> 00:10:08.560]  嗰度話咩呀
[00:10:08.560 --> 00:10:10.560]  For Home and Country
[00:10:10.560 --> 00:10:12.560]  即係你參軍係用乜嘢嘅
[00:10:12.560 --> 00:10:14.560]  為乜嘢
[00:10:14.560 --> 00:10:15.760]  其實呢
[00:10:15.760 --> 00:10:17.760]  原來呢當我哋呢
[00:10:17.760 --> 00:10:20.560]  如果個個都唔參軍
[00:10:20.560 --> 00:10:22.560]  個個呢都自求多福
[00:10:22.560 --> 00:10:23.760]  即係唔想危險呀
[00:10:23.760 --> 00:10:25.760]  哎呀驚會死呀咁樣
[00:10:25.760 --> 00:10:27.360]  個個都唔負呢個責任呢
[00:10:27.360 --> 00:10:28.960]  咁咪冇人係軍隊囉
[00:10:28.960 --> 00:10:29.760]  咁會點呀
[00:10:29.760 --> 00:10:32.960]  你個國家呢就會畀人侵佔
[00:10:32.960 --> 00:10:34.960]  國家畀人侵佔嘅結果點呀
[00:10:34.960 --> 00:10:36.560]  一樣係死㗎喎
[00:10:36.560 --> 00:10:38.160]  即係一樣係冇咗個國家
[00:10:38.160 --> 00:10:39.760]  你自己一樣死
[00:10:39.760 --> 00:10:41.360]  所以呢
[00:10:41.360 --> 00:10:42.560]  其實呢
[00:10:42.560 --> 00:10:44.560]  耶和華定咗個咁嘅傳統
[00:10:44.560 --> 00:10:46.560]  即係頭先生命記大家讀嗰啲
[00:10:46.560 --> 00:10:48.560]  即係如果大家有事呀
[00:10:48.560 --> 00:10:50.560]  或者驚呢
[00:10:50.560 --> 00:10:52.560]  好啦你返去啦你唔好參軍啦
[00:10:52.560 --> 00:10:54.560]  其實呢
[00:10:54.560 --> 00:10:56.560]  係一種激勵嘅方式嚟㗎喎
[00:10:56.560 --> 00:10:58.560]  激勵啲乜呢
[00:10:58.560 --> 00:11:00.560]  就好似啲葡萄咁啦
[00:11:00.560 --> 00:11:02.560]  係畀你一個
[00:11:02.560 --> 00:11:04.560]  有一個提醒呀
[00:11:04.560 --> 00:11:06.560]  提醒咩呀你係為咩而戰呀
[00:11:06.560 --> 00:11:08.560]  你係為咩呀你係保家衛國
[00:11:08.560 --> 00:11:10.560]  你係保護自己屋企
[00:11:10.560 --> 00:11:12.560]  其實你會保護
[00:11:12.560 --> 00:11:14.560]  你嘅屋保護你嘅葡萄園
[00:11:14.560 --> 00:11:16.560]  保護你嘅妻子
[00:11:16.560 --> 00:11:18.560]  保護你嘅家人
[00:11:18.560 --> 00:11:20.560]  保護你嘅性命
[00:11:20.560 --> 00:11:22.560]  其實你越想保護你屋企人呢
[00:11:22.560 --> 00:11:24.560]  你就越需要去
[00:11:24.560 --> 00:11:26.560]  參戰
[00:11:26.560 --> 00:11:28.560]  因為如果個個都唔參戰
[00:11:28.560 --> 00:11:30.560]  其實就好容易畀人
[00:11:30.560 --> 00:11:32.560]  打低你嘅國家好容易畀人
[00:11:32.560 --> 00:11:34.560]  參戰所以呢
[00:11:34.560 --> 00:11:36.560]  呢種傳統呢
[00:11:36.560 --> 00:11:38.560]  呢種可以畀你如果膽怯呢
[00:11:38.560 --> 00:11:40.560]  就唔好參軍呢個傳統呢其實係一種
[00:11:40.560 --> 00:11:42.560]  提醒提醒你更加
[00:11:42.560 --> 00:11:44.560]  需要參戰
[00:11:44.560 --> 00:11:46.560]  咁結果點呢我哋又睇返
[00:11:46.560 --> 00:11:48.560]  去基地嘅情況
[00:11:48.560 --> 00:11:50.560]  基地嘅情況呢
[00:11:50.560 --> 00:11:52.560]  頭先講到咩呀
[00:11:52.560 --> 00:11:54.560]  你個二萬幾大軍
[00:11:54.560 --> 00:11:56.560]  變返一萬喎其實呢
[00:11:56.560 --> 00:11:58.560]  我哋當用呢個
[00:11:58.560 --> 00:12:00.560]  咁嘅類似激將法啦
[00:12:00.560 --> 00:12:02.560]  去叫你參軍嘅時候呢
[00:12:02.560 --> 00:12:04.560]  通常都冇乜人咁會認衰仔嘅喎
[00:12:04.560 --> 00:12:06.560]  但唔知點解今次呢
[00:12:06.560 --> 00:12:08.560]  自認膽怯嘅呢
[00:12:08.560 --> 00:12:10.560]  有咁多人
[00:12:10.560 --> 00:12:12.560]  好啦
[00:12:12.560 --> 00:12:14.560]  咁跟住呢
[00:12:16.560 --> 00:12:18.560]  我哋呢其實
[00:12:18.560 --> 00:12:20.560]  見到耶和華想做咩呢
[00:12:20.560 --> 00:12:22.560]  去減持呢個
[00:12:22.560 --> 00:12:24.560]  軍隊人數
[00:12:24.560 --> 00:12:26.560]  其實耶和華在乎啲咩呢
[00:12:26.560 --> 00:12:30.560]  耶和華會唔會係在乎呢個人數呢
[00:12:30.560 --> 00:12:34.560]  其實唔係啦
[00:12:34.560 --> 00:12:36.560]  耶和華係在乎人嘅心
[00:12:36.560 --> 00:12:38.560]  人嘅態度即係呢
[00:12:38.560 --> 00:12:40.560]  其實佢唔需要
[00:12:40.560 --> 00:12:42.560]  好多個軍隊佢需要咩呀
[00:12:42.560 --> 00:12:44.560]  需要一個中心嘅軍隊
[00:12:44.560 --> 00:12:46.560]  因為其實呢
[00:12:46.560 --> 00:12:48.560]  就當你係基巔啦
[00:12:48.560 --> 00:12:52.560]  你會唔會
[00:12:52.560 --> 00:12:54.560]  當你
[00:12:54.560 --> 00:12:56.560]  擁有一隊軍隊如果係
[00:12:56.560 --> 00:12:58.560]  佢哋缺乏去好膽怯嘅
[00:12:58.560 --> 00:13:00.560]  唔勇敢嘅
[00:13:00.560 --> 00:13:02.560]  其實你擁有嚟都冇用
[00:13:02.560 --> 00:13:04.560]  佢哋都係一盤散沙
[00:13:04.560 --> 00:13:06.560]  一啲
[00:13:06.560 --> 00:13:08.560]  一啲冇鬥心嘅軍隊
[00:13:08.560 --> 00:13:10.560]  所以呢
[00:13:10.560 --> 00:13:12.560]  我哋需要一個
[00:13:14.560 --> 00:13:16.560]  人嘅心
[00:13:16.560 --> 00:13:18.560]  呢個有正確嘅態度
[00:13:18.560 --> 00:13:20.560]  咁我哋又睇返自己啦
[00:13:20.560 --> 00:13:22.560]  我哋對神嘅態度係點呢
[00:13:22.560 --> 00:13:24.560]  會唔會好似呢粒心咁呢
[00:13:24.560 --> 00:13:28.560]  有一顆願意比神
[00:13:28.560 --> 00:13:30.560]  使用嘅心
[00:13:30.560 --> 00:13:34.560]  好啦
[00:13:34.560 --> 00:13:36.560]  咁跟住呢我哋又睇返
[00:13:36.560 --> 00:13:38.560]  經文啦
[00:13:38.560 --> 00:13:40.560]  經文減詞原來有第二式嘅喎
[00:13:40.560 --> 00:13:42.560]  就憑呢個喝水之勢
[00:13:44.560 --> 00:13:46.560]  好啦咁我哋提返
[00:13:46.560 --> 00:13:48.560]  個喝水方式啦就係由呢個
[00:13:48.560 --> 00:13:52.560]  即係有跪低喝水嘅呢
[00:13:52.560 --> 00:13:54.560]  有九千七人
[00:13:54.560 --> 00:13:56.560]  我哋計返條數
[00:13:56.560 --> 00:13:58.560]  用手捧住飲嘅呢就有三百人
[00:13:58.560 --> 00:14:00.560]  咁我哋頭先做過
[00:14:00.560 --> 00:14:02.560]  一個問卷調查啦係咪先都
[00:14:02.560 --> 00:14:04.560]  見到好似跪低飲水
[00:14:04.560 --> 00:14:06.560]  嘅人呢就比較少嘅
[00:14:06.560 --> 00:14:08.560]  用手捧住飲嘅多嘅
[00:14:08.560 --> 00:14:10.560]  同呢度相反嘅即係同經文
[00:14:10.560 --> 00:14:12.560]  相反咁我又想問下大家啦
[00:14:12.560 --> 00:14:14.560]  就
[00:14:14.560 --> 00:14:16.560]  頭先有啲話自己係
[00:14:16.560 --> 00:14:18.560]  會跪低飲水
[00:14:18.560 --> 00:14:20.560]  即係直接個嘴掂落條河嗰啲
[00:14:20.560 --> 00:14:22.560]  點解你會揀呢個方法飲水呀
[00:14:22.560 --> 00:14:26.560]  係咪呀
[00:14:26.560 --> 00:14:28.560]  係咪冇乜人揀呀嘛
[00:14:28.560 --> 00:14:30.560]  冇乜人揀
[00:14:30.560 --> 00:14:32.560]  好啦咁跟住呢
[00:14:32.560 --> 00:14:34.560]  好啦咁你用手捧住飲嗰啲
[00:14:34.560 --> 00:14:36.560]  點解你要用手捧住飲呢
[00:14:36.560 --> 00:14:38.560]  可以嗌下出嚟喎你將你
[00:14:38.560 --> 00:14:40.560]  將你嘅答案
[00:14:40.560 --> 00:14:42.560]  覺得點解點解你會用手捧住飲
[00:14:42.560 --> 00:14:44.560]  其餘嘅人多數都揀呢個啦
[00:14:44.560 --> 00:14:46.560]  點解呀
[00:14:46.560 --> 00:14:48.560]  驚跌落水呀
[00:14:48.560 --> 00:14:50.560]  係呀驚跌落水啦
[00:14:50.560 --> 00:14:52.560]  都有好多嘢係咪呀或者
[00:14:52.560 --> 00:14:54.560]  咁樣飲其實我覺得呢
[00:14:54.560 --> 00:14:56.560]  都係喺現今嚟講文明啲嘅
[00:14:56.560 --> 00:14:58.560]  斯文啲咁嘅
[00:14:58.560 --> 00:15:00.560]  好啦咁跟住呢
[00:15:00.560 --> 00:15:02.560]  我就想其實
[00:15:02.560 --> 00:15:04.560]  最主要講返就係咩啦
[00:15:04.560 --> 00:15:06.560]  嘢話揀人嘅方法啦
[00:15:06.560 --> 00:15:08.560]  其實我哋真係
[00:15:08.560 --> 00:15:10.560]  難以捉摸㗎
[00:15:10.560 --> 00:15:12.560]  其實佢揀人嘅方法
[00:15:12.560 --> 00:15:14.560]  係咪同喝水嘅方式
[00:15:14.560 --> 00:15:16.560]  有關呢
[00:15:16.560 --> 00:15:18.560]  定係同品格有關呢
[00:15:18.560 --> 00:15:20.560]  其實如果大家如果
[00:15:20.560 --> 00:15:22.560]  深入去睇返經文呢
[00:15:22.560 --> 00:15:24.560]  其實呢
[00:15:24.560 --> 00:15:26.560]  可能大家會研究一下
[00:15:26.560 --> 00:15:28.560]  呢個飲水姿勢係咪同
[00:15:28.560 --> 00:15:30.560]  耶和華揀
[00:15:30.560 --> 00:15:32.560]  選佢嘅士兵有關嘅呢
[00:15:32.560 --> 00:15:34.560]  好啦咁我想講返呢
[00:15:34.560 --> 00:15:36.560]  佢頭先有兩個姿勢啦
[00:15:36.560 --> 00:15:38.560]  有啲人呢就係
[00:15:38.560 --> 00:15:40.560]  趴曬響度
[00:15:40.560 --> 00:15:42.560]  即係用個嘴直接掂住個喝飲啦
[00:15:42.560 --> 00:15:44.560]  有啲人呢
[00:15:44.560 --> 00:15:46.560]  就話呢啲人呢
[00:15:46.560 --> 00:15:48.560]  警覺性唔夠高
[00:15:48.560 --> 00:15:50.560]  咁因為呢如果你
[00:15:50.560 --> 00:15:52.560]  舀個水佢個口飲嘅時候呢
[00:15:52.560 --> 00:15:54.560]  你仲可以眼觀四方咁樣
[00:15:54.560 --> 00:15:56.560]  有啲警覺性㗎嘛
[00:15:56.560 --> 00:15:58.560]  係咪先
[00:15:58.560 --> 00:16:00.560]  所以呢就應該係神
[00:16:00.560 --> 00:16:02.560]  揀呢啲警覺性高嘅人
[00:16:02.560 --> 00:16:04.560]  咁但係有啲人
[00:16:04.560 --> 00:16:06.560]  又話另一個方向
[00:16:06.560 --> 00:16:08.560]  去諗嘅就係
[00:16:08.560 --> 00:16:10.560]  唔係啊嗰啲
[00:16:10.560 --> 00:16:12.560]  趴響度飲嗰啲人先至
