
[00:00:00.000 --> 00:00:06.000]  我今天能夠再次有機會和T4C的電影節目一起的敬拜神
[00:05:19.000 --> 00:05:21.000]  有祢是我們的天父
[00:05:21.000 --> 00:05:23.000]  有祢是可以明白我們
[00:05:23.000 --> 00:05:24.000]  愛我們
[00:05:24.000 --> 00:05:26.000]  無論我們在高處還是低處
[00:05:26.000 --> 00:05:28.000]  無論我們的心境是怎樣
[00:05:28.000 --> 00:05:31.000]  無論我們所處的環境是怎樣
[00:05:31.000 --> 00:05:33.000]  祢都是願意的
[00:05:33.000 --> 00:05:34.000]  愛我們
[00:05:34.000 --> 00:05:36.000]  願意扶持我們
[00:05:36.000 --> 00:05:38.000]  願意將我們帶到祢的根線
[00:05:38.000 --> 00:05:41.000]  將我們帶到祢的恩典當中
[00:05:41.000 --> 00:05:42.000]  幫助孩子
[00:05:42.000 --> 00:05:44.000]  幫助眾大姊姊妹
[00:05:44.000 --> 00:05:45.000]  在下面的時間
[00:05:45.000 --> 00:05:46.000]  我們一起看
[00:05:46.000 --> 00:05:48.000]  祢在以利亞身上的作為
[00:05:48.000 --> 00:05:49.000]  讓我們去反思
[00:05:49.000 --> 00:05:51.000]  讓我們去明白
[00:05:51.000 --> 00:05:53.000]  祢的恩典是何等好大
[00:05:53.000 --> 00:05:54.000]  祢自己的能力
[00:05:54.000 --> 00:05:55.000]  在我們的軟弱上
[00:05:55.000 --> 00:05:57.000]  顯得完全
[00:05:57.000 --> 00:05:59.000]  求主施恩帶領我們走命的時間
[00:05:59.000 --> 00:06:00.000]  我們加度禱告
[00:06:00.000 --> 00:06:03.000]  我們奉我主耶穌基督的名字
[00:06:03.000 --> 00:06:09.000]  《尼王經》上第十八章記載了
[00:06:09.000 --> 00:06:12.000]  以利亞侍奉裡面最輝煌的日子
[00:06:12.000 --> 00:06:16.000]  祂在以色列遭受寒災的第三年
[00:06:16.000 --> 00:06:19.000]  奉神差派去見阿哈王
[00:06:19.000 --> 00:06:21.000]  因為神憐憫祂的子民
[00:06:21.000 --> 00:06:24.000]  要再一次恩待以色列
[00:06:24.000 --> 00:06:26.000]  即將降雨在地上
[00:06:26.000 --> 00:06:29.000]  但神要先向阿哈譴明
[00:06:29.000 --> 00:06:31.000]  耶和華才是那位
[00:06:31.000 --> 00:06:33.000]  掌管天地的真神
[00:06:33.000 --> 00:06:37.000]  是以色列民應該敬拜的對象
[00:06:37.000 --> 00:06:41.000]  當阿哈見到以利亞便說
[00:06:41.000 --> 00:06:44.000]  使以色列遭災的就是你嗎
[00:06:44.000 --> 00:06:45.000]  在表面看來
[00:06:45.000 --> 00:06:47.000]  這個的確是這樣
[00:06:47.000 --> 00:06:48.000]  因為前一章第十七章
[00:06:48.000 --> 00:06:51.000]  以利亞也親自對阿哈說
[00:06:51.000 --> 00:06:53.000]  我所侍奉的耶和華
[00:06:53.000 --> 00:06:56.000]  這幾年如果我不禱告
[00:06:56.000 --> 00:06:59.000]  必不降雨必不下雨
[00:06:59.000 --> 00:07:00.000]  但是在這裡
[00:07:00.000 --> 00:07:04.000]  以利亞要指出更深層的一個原因
[00:07:04.000 --> 00:07:06.000]  一個真相
[00:07:06.000 --> 00:07:09.000]  祂說使以色列遭災的
[00:07:09.000 --> 00:07:12.000]  不是我乃是你或你父親
[00:07:12.000 --> 00:07:14.000]  因為你們離棄耶和華的界尾
[00:07:14.000 --> 00:07:17.000]  去隨從巴力
[00:07:17.000 --> 00:07:20.000]  巴力是加南人所敬拜的偶像
[00:07:20.000 --> 00:07:24.000]  被認為是掌管風雨的神明
[00:07:24.000 --> 00:07:27.000]  神要向阿哈和以色列百姓譴明
[00:07:27.000 --> 00:07:31.000]  使雨三年零六個月不落在地上
[00:07:31.000 --> 00:07:33.000]  其實不是巴力
[00:07:33.000 --> 00:07:36.000]  而是以利亞所侍奉的耶和華
[00:07:36.000 --> 00:07:38.000]  現在要解除天寒
[00:07:38.000 --> 00:07:40.000]  和天降火
[00:07:40.000 --> 00:07:41.000]  收取這些滯生
[00:07:41.000 --> 00:07:44.000]  那個就是真神
[00:07:44.000 --> 00:07:47.000]  那些巴力的先知在那裡又叫又跳
[00:07:47.000 --> 00:07:51.000]  甚至用刀槍割自己、刺自己
[00:07:51.000 --> 00:07:55.000]  鋪清雷雨之神的巴力都毫無反應
[00:07:55.000 --> 00:07:58.000]  沒有藉著閃電降下火來
[00:07:58.000 --> 00:08:02.000]  而以利亞卻吩咐人將滯壇上的滯生
[00:08:02.000 --> 00:08:04.000]  淋濕三次
[00:08:04.000 --> 00:08:06.000]  不僅是滯生在那裡
[00:08:06.000 --> 00:08:08.000]  還要用水一直淋一直淋
[00:08:08.000 --> 00:08:11.000]  直到水流到壇的四周
[00:08:11.000 --> 00:08:13.000]  溝裡也滿了水
[00:08:13.000 --> 00:08:15.000]  到了憲晚祭的時候
[00:08:15.000 --> 00:08:18.000]  先知以利亞就近前去到祭壇那裡
[00:08:18.000 --> 00:08:22.000]  說阿巴拉罕已殺以色列的神耶和華
[00:08:22.000 --> 00:08:27.000]  求祢今日使人知道祢是以色列的神
[00:08:27.000 --> 00:08:29.000]  也知道我是祢的僕人
[00:08:29.000 --> 00:08:32.000]  又是奉祢的命行者一切事
[00:08:32.000 --> 00:08:38.000]  他呼籲耶和華向人顯明
[00:08:38.000 --> 00:08:39.000]  祂是真神
[00:08:39.000 --> 00:08:41.000]  祂是以色列的神
[00:08:41.000 --> 00:08:42.000]  祂是以利亞的神
[00:08:42.000 --> 00:08:46.000]  耶和華求祢應允我應允我
[00:08:46.000 --> 00:08:49.000]  使者問知道祢耶和華是神
[00:08:49.000 --> 00:08:53.000]  又知道是祢叫者問的心迴轉
[00:08:53.000 --> 00:08:58.000]  於是耶和華降下火來燒盡繁濟
[00:08:58.000 --> 00:09:01.000]  陳聽了以利亞的禱告就放火
[00:09:01.000 --> 00:09:03.000]  不僅燒盡繁濟
[00:09:03.000 --> 00:09:06.000]  連祭壇上的木柴石頭陳土
[00:09:06.000 --> 00:09:09.000]  也燒光了溝裡的水
[00:09:09.000 --> 00:09:12.000]  以色列百姓看到這些
[00:09:12.000 --> 00:09:13.000]  他們才醒悟過來
[00:09:13.000 --> 00:09:15.000]  就苦服在地說
[00:09:15.000 --> 00:09:18.000]  耶和華是神 耶和華是神
[00:09:18.000 --> 00:09:21.000]  而且聽從以利亞的話
[00:09:21.000 --> 00:09:24.000]  在基順河邊殺盡巴力的先知
[00:09:24.000 --> 00:09:28.000]  當日神的確降下大雨
[00:09:28.000 --> 00:09:31.000]  令阿哈王倉皇討回
[00:09:31.000 --> 00:09:33.000]  以色列的皇宮裡
[00:09:33.000 --> 00:09:35.000]  但他看到家裡
[00:09:35.000 --> 00:09:37.000]  阿哈就將以利亞
[00:09:37.000 --> 00:09:39.000]  一切所行的
[00:09:39.000 --> 00:09:41.000]  用刀殺盡先知的事
[00:09:41.000 --> 00:09:45.000]  都告訴他太太皇后耶穌別聽
[00:09:45.000 --> 00:09:47.000]  因為耶穌別就是那個
[00:09:47.000 --> 00:09:51.000]  帶引阿哈去拜巴力的那個人
[00:09:51.000 --> 00:09:53.000]  那些巴力的先知
[00:09:53.000 --> 00:09:54.000]  也是在他手下
[00:09:54.000 --> 00:09:56.000]  侍奉巴力的人
[00:09:56.000 --> 00:09:58.000]  耶穌別聽了之後
[00:09:58.000 --> 00:10:01.000]  就差遣人去見以利亞
[00:10:01.000 --> 00:10:04.000]  當時以利亞也是在耶穌列
[00:10:04.000 --> 00:10:07.000]  但他想 神竟然藉著他
[00:10:07.000 --> 00:10:10.000]  在加密山做了一件轟轟烈烈的大事
[00:10:10.000 --> 00:10:12.000]  神復興以色列國
[00:10:12.000 --> 00:10:14.000]  就在這個時候
[00:10:14.000 --> 00:10:16.000]  他估自己會在其中
[00:10:16.000 --> 00:10:18.000]  擔任一個重要的角色
[00:10:18.000 --> 00:10:20.000]  但想不到
[00:10:20.000 --> 00:10:22.000]  竟然聽到皇后告訴他
[00:10:22.000 --> 00:10:26.000]  明日約者時候
[00:10:26.000 --> 00:10:28.000]  我又不使你的姓名
[00:10:28.000 --> 00:10:30.000]  像那些人的姓名
[00:10:30.000 --> 00:10:31.000]  就是那些被殺的
[00:10:31.000 --> 00:10:33.000]  巴力先知的姓名一樣
[00:10:33.000 --> 00:10:37.000]  願神明重重降罰於我
[00:10:37.000 --> 00:10:39.000]  以利亞知道
[00:10:39.000 --> 00:10:42.000]  耶穌別是一個生性殘暴的人
[00:10:42.000 --> 00:10:44.000]  他所發出的威嚇
[00:10:44.000 --> 00:10:46.000]  絕對不是只有一把口說的
[00:10:46.000 --> 00:10:48.000]  以利亞害怕
[00:10:48.000 --> 00:10:52.000]  就起落 逃命去了
[00:10:52.000 --> 00:10:53.000]  你有沒有想過
[00:10:53.000 --> 00:10:54.000]  你有沒有覺得奇怪
[00:10:54.000 --> 00:10:56.000]  為什麼耶穌別要等到
[00:10:56.000 --> 00:10:58.000]  第二天才殺以利亞
[00:10:58.000 --> 00:11:01.000]  還預先派人去告訴他
[00:11:01.000 --> 00:11:04.000]  讓他有機會逃走
[00:11:04.000 --> 00:11:05.000]  我想耶穌別
[00:11:05.000 --> 00:11:08.000]  要的不是以利亞的命
[00:11:08.000 --> 00:11:10.000]  他是要以利亞逃走
[00:11:10.000 --> 00:11:12.000]  逃避他
[00:11:12.000 --> 00:11:14.000]  好讓他在百姓面前
[00:11:14.000 --> 00:11:15.000]  可以跨口灣
[00:11:15.000 --> 00:11:17.000]  耶華的先知都怕了我
[00:11:17.000 --> 00:11:18.000]  都害怕了我
[00:11:18.000 --> 00:11:20.000]  我所敬拜的巴力
[00:11:20.000 --> 00:11:22.000]  還是比耶華更大
[00:11:22.000 --> 00:11:24.000]  更有能力
[00:11:24.000 --> 00:11:26.000]  以利亞害怕而逃命
[00:11:26.000 --> 00:11:30.000]  正是中了耶穌別的下懷
[00:11:30.000 --> 00:11:32.000]  事實上耶穌別並沒有派人
[00:11:32.000 --> 00:11:34.000]  去追溯以利亞
[00:11:34.000 --> 00:11:36.000]  但已經足以使他
[00:11:36.000 --> 00:11:39.000]  在曠野走了一天的路程
[00:11:39.000 --> 00:11:42.000]  逃到別時巴
[00:11:42.000 --> 00:11:44.000]  以利亞才覺得
[00:11:44.000 --> 00:11:47.000]  已經逃脫了耶穌別的魔障
[00:11:47.000 --> 00:11:51.000]  他坐在一棵羅騰樹下休息
[00:11:51.000 --> 00:11:53.000]  帶著自己的前路
[00:11:53.000 --> 00:11:55.000]  是完全失去希望
[00:11:55.000 --> 00:11:58.000]  原以為自己要為神做大事
[00:11:58.000 --> 00:12:00.000]  成為神復興以色列國的
[00:12:00.000 --> 00:12:02.000]  一個主要人物
[00:12:02.000 --> 00:12:05.000]  現在逃到曠野
[00:12:05.000 --> 00:12:07.000]  苟延殘喘
[00:12:07.000 --> 00:12:09.000]  他就坐在那裡求死
[00:12:09.000 --> 00:12:11.000]  說話罷了
[00:12:11.000 --> 00:12:13.000]  求祢取我的性命
[00:12:13.000 --> 00:12:16.000]  因為我不勝於我的列祖
[00:12:16.000 --> 00:12:18.000]  他求死的原因是
[00:12:18.000 --> 00:12:20.000]  我不勝於我的列祖
[00:12:20.000 --> 00:12:21.000]  換句話說
[00:12:21.000 --> 00:12:23.000]  他原以為自己
[00:12:23.000 --> 00:12:25.000]  比他的列祖聰明
[00:12:25.000 --> 00:12:27.000]  可以像摩西那樣
[00:12:27.000 --> 00:12:29.000]  被神重用
[00:12:29.000 --> 00:12:31.000]  成為拯救以色列民的
[00:12:31.000 --> 00:12:33.000]  一個民族英雄
[00:12:33.000 --> 00:12:35.000]  現在他的美夢破滅
[00:12:35.000 --> 00:12:37.000]  他的抱負成空
[00:12:37.000 --> 00:12:39.000]  令他萬念俱灰
[00:12:39.000 --> 00:12:42.000]  以利亞因為怕死而逃命
[00:12:42.000 --> 00:12:45.000]  現在稍為得到一點安全感
[00:12:45.000 --> 00:12:47.000]  卻又向神求死
[00:12:47.000 --> 00:12:49.000]  是否一個很大的矛盾
[00:12:49.000 --> 00:12:51.000]  其實也反映出
[00:12:51.000 --> 00:12:53.000]  他的思維已經是
[00:12:53.000 --> 00:12:55.000]  非常之的紊亂
[00:12:55.000 --> 00:12:58.000]  例如你曾經幫助一個
[00:12:58.000 --> 00:13:00.000]  在憂鬱中的病人
[00:13:00.000 --> 00:13:02.000]  你也會感覺到
[00:13:02.000 --> 00:13:04.000]  是很難跟他們講道理
[00:13:04.000 --> 00:13:06.000]  是很難能夠講得通
[00:13:06.000 --> 00:13:08.000]  既然想也想不通
[00:13:08.000 --> 00:13:10.000]  前路將會怎樣
[00:13:10.000 --> 00:13:12.000]  以利亞就躺在
[00:13:12.000 --> 00:13:14.000]  裸腾樹下睡著
[00:13:14.000 --> 00:13:16.000]  他不想再侍奉神
[00:13:16.000 --> 00:13:19.000]  他覺得生存沒有意義
[00:13:19.000 --> 00:13:22.000]  加密山上的成功
[00:13:22.000 --> 00:13:23.000]  輝煌的成就
[00:13:23.000 --> 00:13:25.000]  群眾的歡呼
[00:13:25.000 --> 00:13:28.000]  看到以利亞沾沾自喜
[00:13:28.000 --> 00:13:30.000]  驕傲滲透到
[00:13:30.000 --> 00:13:32.000]  先知的心裡
[00:13:32.000 --> 00:13:34.000]  神要破碎他的僕人
[00:13:34.000 --> 00:13:36.000]  以自我為中心的思維
[00:13:36.000 --> 00:13:38.000]  要除滅人的自誇
[00:13:38.000 --> 00:13:40.000]  以及我們追求
[00:13:40.000 --> 00:13:43.000]  被稱讚的那個虛榮心
[00:13:43.000 --> 00:13:46.000]  因為經歷這樣被破碎的人
[00:13:46.000 --> 00:13:49.000]  才能夠成為神的工人
[00:13:49.000 --> 00:13:52.000]  神體重工人過於工作
[00:13:52.000 --> 00:13:54.000]  他體重工人的生命
[00:13:54.000 --> 00:13:56.000]  過於工作的果行
[00:13:56.000 --> 00:13:58.000]  他指示侍奉神的人
[00:13:58.000 --> 00:14:00.000]  聽命勝於憲制
[00:14:00.000 --> 00:14:05.000]  順從勝於公養的自由
[00:14:05.000 --> 00:14:07.000]  有一位蘇格蘭的聖經學者
[00:14:07.000 --> 00:14:10.000]  名叫George Adam Smith
[00:14:10.000 --> 00:14:12.000]  有一次他去到瑞士
[00:14:12.000 --> 00:14:16.000]  他要攀登那個West Horn Mountain
[00:14:16.000 --> 00:14:18.000]  那天風很大
[00:14:18.000 --> 00:14:20.000]  他的兩個嚮導教他
[00:14:20.000 --> 00:14:22.000]  但是他在背風面
[00:14:22.000 --> 00:14:24.000]  風不是直接吹到的
[00:14:24.000 --> 00:14:26.000]  在山上擋著風
[00:14:26.000 --> 00:14:29.000]  在背風面上山爬山
[00:14:29.000 --> 00:14:31.000]  當他爬到山頂的時候
[00:14:31.000 --> 00:14:34.000]  Mr. Smith洋洋得意
[00:14:34.000 --> 00:14:36.000]  他有很大的成就感
[00:14:36.000 --> 00:14:38.000]  他想站起來
[00:14:38.000 --> 00:14:40.000]  想舉起雙手在高呼
[00:14:40.000 --> 00:14:42.000]  但是他站起來
[00:14:42.000 --> 00:14:44.000]  差點被風吹走
[00:14:44.000 --> 00:14:46.000]  其中的一個嚮導就拉著他
[00:14:46.000 --> 00:14:48.000]  拉低他
[00:14:48.000 --> 00:14:51.000]  叫他跟他說你要跪下
[00:14:51.000 --> 00:14:53.000]  先生你要跪下
[00:14:53.000 --> 00:14:56.000]  You are safe only on your knees
[00:14:56.000 --> 00:14:58.000]  頂著會痛功門
[00:14:58.000 --> 00:15:00.000]  You are safe only on your knees
[00:15:00.000 --> 00:15:02.000]  We are safe only on our knees
[00:15:02.000 --> 00:15:05.000]  唯有當我們在神面前謙卑
[00:15:05.000 --> 00:15:07.000]  跪在祂面前依靠神
[00:15:07.000 --> 00:15:10.000]  我們才有真正的安全
[00:15:10.000 --> 00:15:13.000]  不會被一些自欺
[00:15:13.000 --> 00:15:19.000]  而甚至引導我們落在憂鬱之中
[00:15:19.000 --> 00:15:21.000]  當以利亞聚焦在自己
[00:15:21.000 --> 00:15:23.000]  和自己的成就上面
[00:15:23.000 --> 00:15:26.000]  他發現這些東西都不可靠
[00:15:26.000 --> 00:15:29.000]  而洗別一句恐嚇的話
[00:15:29.000 --> 00:15:31.000]  就令到他從自己
[00:15:31.000 --> 00:15:34.000]  從為他自己營造的高處
[00:15:34.000 --> 00:15:35.000]  跌下來
[00:15:35.000 --> 00:15:38.000]  落在憂鬱的深淵裡面
[00:15:38.000 --> 00:15:40.000]  當他身心俱敗
[00:15:40.000 --> 00:15:42.000]  身體和心力都疲乏到
[00:15:42.000 --> 00:15:45.000]  不能夠再支撐下去的時候
[00:15:45.000 --> 00:15:47.000]  神輔助他的僕人
[00:15:47.000 --> 00:15:50.000]  神讓他能夠安睡
[00:15:50.000 --> 00:15:52.000]  供應他的需要
[00:15:52.000 --> 00:15:55.000]  從他身體的需要開始
[00:15:55.000 --> 00:15:57.000]  有一個天使拍他雪
[00:15:57.000 --> 00:15:59.000]  起來吃飯
[00:15:59.000 --> 00:16:01.000]  他觀看見頭旁有一瓶水
[00:16:01.000 --> 00:16:03.000]  與炭火燒的餅
[00:16:03.000 --> 00:16:05.000]  他就吃了喝了
[00:16:05.000 --> 00:16:07.000]  仍然躺下
[00:16:07.000 --> 00:16:12.000]  神讓以利亞睡好就吃飯又睡
[00:16:12.000 --> 00:16:15.000]  我最喜歡這樣的假期
[00:16:15.000 --> 00:16:17.000]  使者又告訴使者
[00:16:17.000 --> 00:16:20.000]  第二次再來拍醒他
[00:16:20.000 --> 00:16:22.000]  雪起來吃飯
[00:16:22.000 --> 00:16:23.000]  不僅如此
[00:16:23.000 --> 00:16:26.000]  這次又告訴使者
[00:16:26.000 --> 00:16:29.000]  為什麼你要起來吃飯的原因
[00:16:29.000 --> 00:16:32.000]  因為你當酒的路甚遠
[00:16:32.000 --> 00:16:34.000]  神不僅供應他身體的需要
[00:16:34.000 --> 00:16:36.000]  給他更多的食物
[00:16:36.000 --> 00:16:37.000]  而且告訴他
[00:16:37.000 --> 00:16:39.000]  吃東西是有意義的
[00:16:39.000 --> 00:16:43.000]  因為他當酒的路甚遠
[00:16:43.000 --> 00:16:46.000]  就是說以利亞還是有前途的
[00:16:46.000 --> 00:16:49.000]  神引導他重拾希望
[00:16:49.000 --> 00:16:51.000]  於是他起來吃飯
[00:16:51.000 --> 00:16:53.000]  靠著那食物的力量
[00:16:53.000 --> 00:16:55.000]  他走了四十週夜
[00:16:55.000 --> 00:16:58.000]  直走到神的山就是荷里山
[00:16:58.000 --> 00:17:00.000]  神所賜的食物
[00:17:00.000 --> 00:17:03.000]  雖然好像是很平凡的水和餅
[00:17:03.000 --> 00:17:05.000]  卻是有奇妙的果效
[00:17:05.000 --> 00:17:08.000]  比在Cup Food買的Wonder Bread好
[00:17:08.000 --> 00:17:12.000]  使得以利亞可以靠著這些食物
[00:17:12.000 --> 00:17:15.000]  就有力量走了四十天
[00:17:15.000 --> 00:17:17.000]  神的平凡
[00:17:17.000 --> 00:17:20.000]  總比人追求的轟轟烈烈
[00:17:20.000 --> 00:17:22.000]  更有過效
[00:17:22.000 --> 00:17:25.000]  神帶領以利亞一直走到神那裡
[00:17:25.000 --> 00:17:28.000]  荷里山就是西乃山
[00:17:28.000 --> 00:17:31.000]  更重要的是那是神的山
[00:17:31.000 --> 00:17:36.000]  是耀華向以色列人顯現和他們納約的地方
[00:17:36.000 --> 00:17:40.000]  當屬神的人陷入憂鬱之中
[00:17:40.000 --> 00:17:43.000]  神幫助他恢復體力
[00:17:43.000 --> 00:17:46.000]  供應他安睡的地方充足的糧食
[00:17:46.000 --> 00:17:51.000]  使得他有力量走到神的面前
[00:17:51.000 --> 00:17:53.000]  神也保守了他的心
[00:17:53.000 --> 00:17:57.000]  激發他想往去到神那裡
[00:17:57.000 --> 00:18:02.000]  如詩人所說,靠你有力量心中嚮往石安大道的人
[00:18:02.000 --> 00:18:04.000]  這人便為有福
[00:18:04.000 --> 00:18:07.000]  因為他在神裡面重新看到希望
[00:18:07.000 --> 00:18:10.000]  他知道神還有路要他走
[00:18:10.000 --> 00:18:12.000]  還有事要他做
[00:18:12.000 --> 00:18:15.000]  他便起來,靠著神走下去
[00:18:15.000 --> 00:18:19.000]  直走到神那裡
[00:18:19.000 --> 00:18:21.000]  以利亞到了神的山
[00:18:21.000 --> 00:18:23.000]  但沒有主動去找神
[00:18:23.000 --> 00:18:27.000]  他卻進了一個洞,就住在洞中
[00:18:27.000 --> 00:18:30.000]  他安於脫離了夜洗別的威嚇
[00:18:30.000 --> 00:18:33.000]  滿足於暫時的安全
[00:18:33.000 --> 00:18:35.000]  但神實在愛他的僕人
