
[00:00:00.000 --> 00:00:01.800]  對很多人來說
[00:07:03.800 --> 00:07:09.200]  可以的話就和他們一起同哭
[00:07:09.200 --> 00:07:12.200]  弟姐妹都知道去年到今年
[00:07:12.200 --> 00:07:15.200]  我們突然離世的會友特別多
[00:07:15.200 --> 00:07:19.800]  那份傷痛其實都好像失去至親一樣
[00:07:19.800 --> 00:07:23.800]  近日我們又收到一位會友
[00:07:23.800 --> 00:07:30.400]  他的癌病復發情況都是很不樂觀
[00:07:30.400 --> 00:07:34.600]  我們都很想和他一起來度過這些日子
[00:07:34.600 --> 00:07:39.600]  不過他都需要空間和家人一起
[00:07:39.600 --> 00:07:42.600]  面對哀傷難過的事
[00:07:42.600 --> 00:07:49.600]  我們究竟是別哭還是同哭呢?
[00:07:49.600 --> 00:07:51.400]  聖經是教導我們
[00:07:51.400 --> 00:07:57.000]  「與喜樂的人同樂,與哀哭的人同哭」
[00:07:57.000 --> 00:08:00.200]  背後強調的是同理心
[00:08:00.200 --> 00:08:03.800]  但弟姐妹不要以爲這段聖經的教導很容易
[00:08:03.800 --> 00:08:07.600]  要實踐起來其實很難
[00:08:07.600 --> 00:08:15.200]  有人說「與喜樂的人同樂,與哀哭的人同哭」
[00:08:15.200 --> 00:08:18.200]  不容易是因爲前者涉及到
[00:08:18.200 --> 00:08:21.000]  有時我們會有些妒忌心
[00:08:21.000 --> 00:08:25.400]  後者有時有些難以待日的心情
[00:08:25.400 --> 00:08:29.000]  不容易和人一起開心
[00:08:29.000 --> 00:08:31.200]  近日有不少的弟姐妹
[00:08:31.200 --> 00:08:35.200]  或者弟姐妹的親戚朋友紛紛來港
[00:08:35.200 --> 00:08:37.800]  雖然來港的人的心情是很矛盾的
[00:08:37.800 --> 00:08:40.200]  很不甘心 很不捨得
[00:08:40.200 --> 00:08:44.200]  有一個弟兄 昨天才見他
[00:08:44.200 --> 00:08:51.200]  他說來港那份心情是很有重量
[00:08:51.200 --> 00:08:54.200]  不是走得輕散
[00:08:54.200 --> 00:08:56.200]  面對今日香港的處境
[00:08:56.200 --> 00:09:01.200]  有人能夠有機會或者成功離開
[00:09:01.200 --> 00:09:04.600]  我們應該替他們開心
[00:09:04.600 --> 00:09:09.600]  不過有些弟姐妹真的無法替他們開心
[00:09:09.600 --> 00:09:13.200]  可能因爲道別的時間很倉促
[00:09:13.200 --> 00:09:15.600]  又或者太多人離開
[00:09:15.600 --> 00:09:20.000]  留下的難免有一些孤單和失落感
[00:09:20.000 --> 00:09:24.800]  加上社會里仍有很多令人髮指的事情
[00:09:24.800 --> 00:09:29.000]  每一天都有新的事情
[00:09:29.000 --> 00:09:32.800]  根本無法喜樂起來
[00:09:32.800 --> 00:09:36.400]  有些年輕人最近考完DSE
[00:09:36.400 --> 00:09:39.200]  或者中小學都考完史
[00:09:39.200 --> 00:09:44.200]  出結果的時候以下的情況是常見的
[00:09:44.200 --> 00:09:48.000]  有些同學比你考得好 你是考得差
[00:09:48.000 --> 00:09:51.800]  你不容易替他開心 因爲他考得比你好
[00:09:51.800 --> 00:09:55.000]  有些同學考得比預期差
[00:09:55.000 --> 00:09:58.600]  但是其實對他來說已經不差了
[00:09:58.600 --> 00:10:01.200]  有些考DSE
[00:10:01.200 --> 00:10:04.400]  他的目標可能是25分
[00:10:04.400 --> 00:10:07.000]  結果考23分 他都很不開心
[00:10:07.000 --> 00:10:11.800]  你根本無法代入23分都要不開心
[00:10:11.800 --> 00:10:17.200]  因爲你無法代入他們的心情
[00:10:17.200 --> 00:10:19.400]  不少人認爲
[00:10:19.400 --> 00:10:24.800]  既然哭泣無法改變
[00:10:24.800 --> 00:10:28.200]  已經成爲事實的事實
[00:10:28.200 --> 00:10:32.400]  所以還是不要哭 不要哭
[00:10:32.400 --> 00:10:37.600]  不過也有人會說 就算哭泣不能改變什麼
[00:10:37.600 --> 00:10:41.600]  那哭又如何呢?
[00:10:41.600 --> 00:10:45.000]  在證件裏面記載耶穌曾經哭過
[00:10:45.000 --> 00:10:46.800]  其實不止一次
[00:10:46.800 --> 00:10:49.800]  我只是選取其中一次
[00:10:49.800 --> 00:10:54.000]  就是當他的朋友拉撒路病了
[00:10:54.000 --> 00:10:57.400]  甚至是死了的時候
[00:10:57.400 --> 00:10:59.000]  《約翰福音》第十一章
[00:10:59.000 --> 00:11:01.800]  由第一次開始記載拉撒路病了
[00:11:01.800 --> 00:11:05.400]  他的姐姐就打發人去找耶穌來
[00:11:05.400 --> 00:11:07.800]  很可惜耶穌卻是遲來
[00:11:07.800 --> 00:11:10.800]  而拉撒路結果就死了
[00:11:10.800 --> 00:11:13.800]  第二集節 馬大聽見耶穌來了
[00:11:13.800 --> 00:11:15.400]  就出去迎接他
[00:11:15.400 --> 00:11:17.800]  瑪利亞卻仍然在家裏
[00:11:17.800 --> 00:11:19.600]  馬大和耶穌講主啊
[00:11:19.600 --> 00:11:21.600]  你如果早在這裏
[00:11:21.600 --> 00:11:24.200]  我兄弟必不死
[00:11:24.200 --> 00:11:26.200]  就是現在我也知道
[00:11:26.200 --> 00:11:28.800]  你無論向神求什麼
[00:11:28.800 --> 00:11:31.400]  神也必賜給你
[00:11:31.400 --> 00:11:34.000]  耶穌說:你兄弟必然復活
[00:11:34.000 --> 00:11:37.000]  馬大說:我知道在末日復活的時候
[00:11:37.000 --> 00:11:38.800]  他必復活
[00:11:38.800 --> 00:11:41.200]  耶穌對他說:復活在我
[00:11:41.200 --> 00:11:42.800]  生命也在我
[00:11:42.800 --> 00:11:44.800]  信我的人雖然死了
[00:11:44.800 --> 00:11:46.400]  也必復活
[00:11:46.400 --> 00:11:49.000]  凡活着信我的人必永遠不死
[00:11:49.000 --> 00:11:51.800]  你信這話嗎?
[00:11:51.800 --> 00:11:53.400]  馬大說:主啊
[00:11:53.400 --> 00:11:54.400]  是的
[00:11:54.400 --> 00:11:56.000]  我信你是基督
[00:11:56.000 --> 00:11:57.600]  是神的兒子
[00:11:57.600 --> 00:12:01.000]  就是那要臨到世界的
[00:12:01.000 --> 00:12:02.800]  剛纔那番對話
[00:12:02.800 --> 00:12:05.600]  講的復活
[00:12:05.600 --> 00:12:09.000]  馬大是想着將來的復活
[00:12:09.000 --> 00:12:15.600]  耶穌是想着即將使拉撒路復活
[00:12:15.600 --> 00:12:16.400]  第28節
[00:12:16.400 --> 00:12:17.600]  馬大說了這話
[00:12:17.600 --> 00:12:20.800]  就回去暗暗地叫他妹子瑪利亞
[00:12:20.800 --> 00:12:23.400]  說:夫子來了
[00:12:23.400 --> 00:12:25.000]  叫你啊
[00:12:25.000 --> 00:12:26.200]  瑪利亞聽見了
[00:12:26.200 --> 00:12:29.000]  就急忙起來到耶穌那裏
[00:12:29.000 --> 00:12:31.600]  那時耶穌還沒有進村子
[00:12:31.600 --> 00:12:35.000]  仍在馬大迎接他的地方
[00:12:35.000 --> 00:12:39.000]  那時和瑪利亞在家裏安慰他的猶太人
[00:12:39.000 --> 00:12:41.200]  見他急忙起來出去
[00:12:41.200 --> 00:12:42.600]  就跟着他
[00:12:42.600 --> 00:12:46.800]  以爲他要往墳墓那裏去哭
[00:12:46.800 --> 00:12:48.800]  瑪利亞到了耶穌那裏
[00:12:48.800 --> 00:12:49.600]  看見他
[00:12:49.600 --> 00:12:52.800]  就俯瞰在他腳前說:主啊
[00:12:52.800 --> 00:12:54.400]  你若早在這裏
[00:12:54.400 --> 00:12:57.400]  我兄弟必不死
[00:12:57.400 --> 00:12:59.600]  耶穌看見他哭
[00:12:59.600 --> 00:13:03.200]  並看見他與同來的猶太人也哭
[00:13:03.200 --> 00:13:05.200]  就心裏悲嘆
[00:13:05.200 --> 00:13:07.800]  又甚憂愁
[00:13:07.800 --> 00:13:11.800]  便說:你們把他安放在哪裏
[00:13:11.800 --> 00:13:16.400]  他們回答說:請主來看
[00:13:16.400 --> 00:13:17.600]  35節
[00:13:17.600 --> 00:13:20.800]  耶穌哭了
[00:13:20.800 --> 00:13:25.800]  猶太人就說:你看他愛這人是何等狠截
[00:13:25.800 --> 00:13:29.000]  其中有人說:他既然開了核子的眼睛
[00:13:29.000 --> 00:13:32.600]  豈不能叫這人不死嗎
[00:13:32.600 --> 00:13:35.800]  《讓福音》記載耶穌在拉撒路的事上
[00:13:35.800 --> 00:13:40.800]  最少有兩點是難以明白的
[00:13:40.800 --> 00:13:44.600]  第一是耶穌爲何遲到
[00:13:44.600 --> 00:13:50.000]  第二是耶穌爲何要哭
[00:13:50.000 --> 00:13:51.800]  當馬大和瑪利亞
[00:13:51.800 --> 00:13:57.800]  吩咐人告訴耶穌:主啊!你所愛的人病了
[00:13:57.800 --> 00:14:00.800]  叫耶穌快點來醫他
[00:14:00.800 --> 00:14:02.800]  但耶穌沒有即時去
[00:14:02.800 --> 00:14:07.000]  還在原來的地方多留兩天
[00:14:07.000 --> 00:14:09.200]  爲何要多留兩天呢
[00:14:09.200 --> 00:14:13.800]  聖經沒有任何的交代和解釋
[00:14:13.800 --> 00:14:19.400]  耶穌很顯然沒有阻止拉撒路病逝
[00:14:19.400 --> 00:14:21.600]  馬大和瑪利亞說得對
[00:14:21.600 --> 00:14:28.200]  「你如果早在,我兄弟必不致死」
[00:14:28.200 --> 00:14:31.600]  耶穌沒有即時的趕來
[00:14:31.600 --> 00:14:39.600]  甚至可算是耶穌容許這件不幸的事情成爲事實
[00:14:39.600 --> 00:14:42.000]  祂多留兩天
[00:14:42.000 --> 00:14:47.000]  再去到的時候已經是拉撒路死了四天的日子
[00:14:47.000 --> 00:14:52.000]  其實這些事情或者這些經驗對我們不陌生
[00:14:52.000 --> 00:14:55.200]  面對着山崩地裂的災害
[00:14:55.200 --> 00:15:01.000]  或者面對着社會上高所發生的人禍
[00:15:01.000 --> 00:15:09.600]  我們一般都是向我們全能全愛全知全在的上帝懇求
[00:15:09.600 --> 00:15:15.000]  懇求祂出手阻止山崩地裂
[00:15:15.000 --> 00:15:20.200]  懇求祂出手止息那些病患
[00:15:20.200 --> 00:15:22.200]  不過無論是馬大或者瑪利亞
[00:15:22.200 --> 00:15:23.800]  甚至是我們
[00:15:23.800 --> 00:15:26.000]  爲着親人的病患
[00:15:26.000 --> 00:15:32.800]  爲着社會那些不堪看在眼內的事情
[00:15:32.800 --> 00:15:36.400]  無論我們多麼的悲動多麼的迫切
[00:15:36.400 --> 00:15:39.200]  《約翰福音》第十一章的事情告訴我們
[00:15:39.200 --> 00:15:45.200]  耶穌不是每一次都照人所期望的那樣
[00:15:45.200 --> 00:15:49.000]  去阻止那些不幸的事情
[00:15:49.000 --> 00:15:53.200]  耶穌沒有照馬大瑪利亞的心願
[00:15:53.200 --> 00:15:58.400]  趕去醫治拉撒路
[00:15:58.400 --> 00:16:02.400]  實際上我們的經驗
[00:16:02.400 --> 00:16:05.200]  從歷史到現在都是這樣
[00:16:05.200 --> 00:16:08.800]  災難不可能完全被擋住
[00:16:08.800 --> 00:16:11.800]  又或者擋住的災難根本沒有發生
[00:16:11.800 --> 00:16:14.600]  所以我們看不到
[00:16:14.600 --> 00:16:19.000]  痛苦也都不可能解盡
[00:16:19.000 --> 00:16:21.800]  我們有時以爲自己的健康是必然
[00:16:21.800 --> 00:16:25.000]  有病纔是神沒有醫治
[00:16:25.000 --> 00:16:28.000]  但是想想今天我們的健康
[00:16:28.000 --> 00:16:31.800]  可不可以是神已經止息了那些疾病
[00:16:31.800 --> 00:16:35.000]  而我們不知道
[00:16:35.000 --> 00:16:38.200]  這是神的創造秩序
[00:16:38.200 --> 00:16:39.600]  創造秩序告訴我們
[00:16:39.600 --> 00:16:40.800]  這就是人生
[00:16:40.800 --> 00:16:42.000]  我們的世界
[00:16:42.000 --> 00:16:44.000]  或者我們就要學習苦難
[00:16:44.000 --> 00:16:48.400]  不是信心有多少就能夠免去多少
[00:16:48.400 --> 00:16:51.200]  而是信仰有多強
[00:16:51.200 --> 00:16:55.800]  我們就能夠勝在有多重
[00:16:55.800 --> 00:17:02.400]  馬大瑪利亞面對拉撒路病逝的事實
[00:17:02.400 --> 00:17:06.000]  是沒有辦法推翻
[00:17:06.000 --> 00:17:09.200]  不過在這些不幸的面前
[00:17:09.200 --> 00:17:11.200]  耶穌哭
[00:17:11.200 --> 00:17:16.200]  耶穌哭就是爲我們帶來另一點的疑惑
[00:17:16.200 --> 00:17:18.000]  在拉撒路的墳墓面前
[00:17:18.000 --> 00:17:21.800]  所有人都有爲祂哭的理由
[00:17:21.800 --> 00:17:25.200]  瑪利亞會爲拉撒路的病逝而哭
[00:17:25.200 --> 00:17:28.400]  馬大當然都會爲弟弟的離世而哭
[00:17:28.400 --> 00:17:31.000]  還親友見到一個年輕人
[00:17:31.000 --> 00:17:36.600]  病逝當然會哭
[00:17:36.600 --> 00:17:38.200]  想深一層
[00:17:38.200 --> 00:17:43.200]  耶穌爲什麼要哭呢?
[00:17:43.200 --> 00:17:46.200]  耶穌是有能力叫拉撒路復活的主
[00:17:46.200 --> 00:17:47.800]  而在祂裏面
[00:17:47.800 --> 00:17:50.600]  祂就準備叫拉撒路復活了
[00:17:50.600 --> 00:17:53.000]  爲什麼祂仍然要哭呢?
[00:17:53.000 --> 00:17:54.800]  耶穌的哭
[00:17:54.800 --> 00:17:57.600]  豈不是很虛假嗎?
[00:17:57.600 --> 00:17:58.800]  因爲祂知道
[00:17:58.800 --> 00:18:02.600]  等一會兒這裏的人不需要再哭了
[00:18:02.600 --> 00:18:05.400]  等一會兒這裏的人反而會歡天喜地
[00:18:05.400 --> 00:18:06.800]  因爲爲什麼?
[00:18:06.800 --> 00:18:10.600]  耶穌要將拉撒路從死裏面救出來
[00:18:10.600 --> 00:18:14.800]  讓祂從死裏復活
[00:18:14.800 --> 00:18:20.600]  不過耶穌仍然選擇祂哭
[00:18:20.600 --> 00:18:23.400]  面對一個所愛的人的死亡
[00:18:23.400 --> 00:18:29.000]  祂彷彿感應了人間的悲愴
[00:18:29.000 --> 00:18:30.800]  面對災難或者不幸的事情
[00:18:30.800 --> 00:18:35.200]  我們對別人對自己都有一個問題
[00:18:35.200 --> 00:18:41.200]  上帝爲什麼不爲那些不幸的人做一些事呢?
[00:18:41.200 --> 00:18:44.400]  或者那些不幸和災難
[00:18:44.400 --> 00:18:48.600]  我們又會問上帝在哪裏?
[00:18:48.600 --> 00:18:52.200]  教信仰最重要最核心最有力量的
[00:18:52.200 --> 00:18:55.400]  我們常常說不是鳳凰化吉
[00:18:55.400 --> 00:19:00.800]  而是看拉撒路從墳墓裏出來
[00:19:00.800 --> 00:19:04.600]  看祂復活
[00:19:04.600 --> 00:19:08.200]  復活之後我們知道拉撒路也要死
[00:19:08.200 --> 00:19:10.400]  你是復活之先
[00:19:10.400 --> 00:19:12.800]  耶穌哭了
[00:19:12.800 --> 00:19:15.600]  耶穌爲什麼哭?
[00:19:15.600 --> 00:19:17.000]  耶穌爲什麼哭?
[00:19:17.000 --> 00:19:21.600]  有人就說耶穌對着一個所愛的人的死亡
[00:19:21.600 --> 00:19:23.000]  所以祂哭
[00:19:23.000 --> 00:19:25.200]  但如果我們看清楚經文
[00:19:25.200 --> 00:19:26.800]  耶穌見到馬大
[00:19:26.800 --> 00:19:28.200]  見到瑪利亞的時候
[00:19:28.200 --> 00:19:30.400]  祂還沒有哭
[00:19:30.400 --> 00:19:32.200]  馬大瑪利亞和耶穌說
[00:19:32.200 --> 00:19:34.000]  你來看
[00:19:34.000 --> 00:19:36.200]  耶穌就去墳墓那裏
[00:19:36.200 --> 00:19:38.200]  祂先是什麼?
[00:19:38.200 --> 00:19:41.200]  祂先是悲嘆
[00:19:41.200 --> 00:19:44.000]  然後祂才哭
[00:19:44.000 --> 00:19:48.000]  一位會哭的上帝
[00:19:48.000 --> 00:19:51.600]  一位會哭的神的兒子
[00:19:51.600 --> 00:19:55.000]  祂不僅留下眼淚
[00:19:55.000 --> 00:19:59.600]  祂最後是自己親自進入墳墓
[00:19:59.600 --> 00:20:01.800]  顯明什麼呢?
[00:20:01.800 --> 00:20:04.200]  上帝的愛
[00:20:04.200 --> 00:20:05.600]  羅馬書告訴我們
[00:20:05.600 --> 00:20:07.800]  我沒有打出來
[00:20:07.800 --> 00:20:10.400]  上帝在我們做罪人的時候
[00:20:10.400 --> 00:20:12.600]  爲我們死
[00:20:12.600 --> 00:20:16.200]  就將上帝的愛向我們顯明
[00:20:16.200 --> 00:20:17.800]  一位會哭的上帝
[00:20:17.800 --> 00:20:21.400]  一位願意爲人而死的上帝
[00:20:21.400 --> 00:20:26.400]  其實仍然是我們生命所依靠的上帝
[00:20:26.400 --> 00:20:32.600]  仍然是我們一位可以親近的上帝
[00:20:32.600 --> 00:20:35.400]  耶穌之所以哭
[00:20:35.400 --> 00:20:40.600]  除了顯示祂對人間的悲痛
[00:20:40.600 --> 00:20:42.600]  的一份憐愛
[00:20:42.600 --> 00:20:45.600]  或者一份的結憐
[00:20:45.600 --> 00:20:48.400]  還有兩個可能
[00:20:48.400 --> 00:20:49.600]  第38節
[00:20:49.600 --> 00:20:51.000]  祂悲嘆
[00:20:51.000 --> 00:20:53.200]  祂爲誰悲嘆?
[00:20:53.200 --> 00:21:02.400]  祂是爲周圍圍住的猶太人的慣緊和不信而悲嘆而哭
[00:21:02.400 --> 00:21:05.200]  耶穌又看見拉撒路的墳墓
[00:21:05.200 --> 00:21:06.800]  祂哭
[00:21:06.800 --> 00:21:10.600]  這可能是因爲拉撒路在墳墓裏面
[00:21:10.600 --> 00:21:14.000]  令耶穌想起死亡和罪
[00:21:14.000 --> 00:21:18.200]  如何困住人
[00:21:18.200 --> 00:21:21.400]  很多人都很害怕死亡
[00:21:21.400 --> 00:21:25.800]  很多人都活在罪惡裏面
[00:21:25.800 --> 00:21:29.200]  耶穌是爲人受到罪和死亡
[00:21:29.200 --> 00:21:33.800]  甚至殺彈權勢的殘害而哭
[00:21:33.800 --> 00:21:35.600]  耶穌的哭泣
[00:21:35.600 --> 00:21:40.800]  其實可以說是對現實的一種表態
[00:21:40.800 --> 00:21:44.000]  耶穌的哭泣不只是一份同情
[00:21:44.000 --> 00:21:45.800]  不只是同理心
[00:21:45.800 --> 00:21:48.600]  耶穌的哭泣是一種的悲嘆
[00:21:48.600 --> 00:21:53.800]  耶穌的哭泣是一種的憤怒
[00:21:53.800 --> 00:21:57.200]  耶穌的哭泣是一種表態
[00:21:57.200 --> 00:22:03.800]  這種表態原來在耶利米哀歌都出現過
[00:22:03.800 --> 00:22:07.600]  這種表態在耶利米哀歌出現過
[00:22:07.600 --> 00:22:12.000]  高明軒博士他研究耶利米哀歌
[00:22:12.000 --> 00:22:16.400]  他說耶利米哀歌經常描述私人的哭泣
[00:22:16.400 --> 00:22:21.200]  並且把哭泣視爲一種的表態
[00:22:21.200 --> 00:22:24.200]  在二章十一節裏面
[00:22:24.200 --> 00:22:27.400]  耶利米哀歌的作者
[00:22:27.400 --> 00:22:31.200]  很大機會就是耶利米本身
[00:22:31.200 --> 00:22:33.800]  我眼中流淚以至失明
[00:22:33.800 --> 00:22:37.200]  我的心腸擾亂肝膽塗地
[00:22:37.200 --> 00:22:39.800]  都因我衆民遭毀滅
[00:22:39.800 --> 00:22:47.800]  又因孩童和喫奶在城內街上發昏
[00:22:47.800 --> 00:22:50.400]  左十二節不夠位打出來
[00:22:50.400 --> 00:22:53.200]  那時他們在城內街上發昏
[00:22:53.200 --> 00:22:54.800]  好像受傷的
[00:22:54.800 --> 00:22:57.600]  在母親的懷裏張揚喪鳴
[00:22:57.600 --> 00:23:02.600]  對母親說:谷!走!在哪裏呢?
[00:23:02.600 --> 00:23:04.800]  這裏想要講的是什麼呢?
[00:23:04.800 --> 00:23:07.400]  耶利米哀歌的作者描述了
[00:23:07.400 --> 00:23:09.600]  嬰孩和孩童
[00:23:09.600 --> 00:23:13.000]  即是BB和小朋友
