
[00:00:00.000 --> 00:00:04.040]  我剛才說了在7月21日那天炎熱的夏天
[00:05:44.240 --> 00:05:47.240]  他說感恩的心是基督徒
[00:05:47.240 --> 00:05:51.140]  其他一切美好品德的泉源
[00:05:51.140 --> 00:05:52.640]  我想一想也是
[00:05:52.640 --> 00:05:55.640]  如果我們沒有一個常常感恩的心
[00:05:55.640 --> 00:05:59.440]  其他的神給我們的品格
[00:05:59.440 --> 00:06:03.540]  譬如人愛喜樂和平那些又怎麼來呢
[00:06:03.540 --> 00:06:04.940]  也有人這樣說
[00:06:04.940 --> 00:06:07.540]  如果你能夠抬起頭
[00:06:07.540 --> 00:06:09.240]  面帶微笑
[00:06:09.240 --> 00:06:12.040]  以感恩的心常常多謝神
[00:06:12.040 --> 00:06:15.140]  你是真是世界上最幸福的人
[00:06:15.140 --> 00:06:16.040]  為什麼
[00:06:16.040 --> 00:06:17.340]  因為在這個世界上
[00:06:17.340 --> 00:06:19.540]  大部分的人都可以這樣做
[00:06:19.540 --> 00:06:21.340]  但是他們卻沒有這樣做
[00:06:21.340 --> 00:06:22.740]  如果你做到
[00:06:22.740 --> 00:06:25.740]  你是世界上最幸福的人
[00:06:25.740 --> 00:06:28.440]  究竟什麼是感恩呢
[00:06:28.440 --> 00:06:30.440]  我想十幾年前
[00:06:30.440 --> 00:06:31.740]  你說感恩
[00:06:31.740 --> 00:06:34.040]  那些人就知道你一定是信耶穌的了
[00:06:34.040 --> 00:06:35.540]  但是現在通街都說
[00:06:35.540 --> 00:06:36.440]  是不是都說
[00:06:36.440 --> 00:06:38.540]  所以你就覺得好像沒什麼
[00:06:38.540 --> 00:06:41.140]  但是在聖經裏面的感恩的心
[00:06:41.140 --> 00:06:42.340]  究竟是什麼呢
[00:06:42.340 --> 00:06:45.540]  今天我們一起用四段聖經
[00:06:45.540 --> 00:06:49.040]  去看感恩的四個特點
[00:06:49.040 --> 00:06:50.440]  第一個特點
[00:06:50.440 --> 00:06:54.440]  感恩是不受外面外圍環境處境
[00:06:54.440 --> 00:06:56.840]  所影響的一種心態
[00:06:56.840 --> 00:06:58.340]  讓我們一起看
[00:06:58.340 --> 00:07:00.940]  剛才說過幾次的聖經
[00:07:00.940 --> 00:07:03.040]  接受羅尼加前書五章
[00:07:03.040 --> 00:07:04.340]  十六至十九節
[00:07:04.340 --> 00:07:05.140]  我們一起讀好嗎
[00:07:05.140 --> 00:07:06.340]  一二三
[00:07:06.340 --> 00:07:11.340]  夭上上起落,不住的禱告,凡事謝恩
[00:07:11.340 --> 00:07:14.640]  因為這是神在基督耶穌裏
[00:07:14.640 --> 00:07:17.540]  向你們所定的旨意
[00:07:17.540 --> 00:07:21.240]  不要消滅聖靈的感動
[00:07:21.240 --> 00:07:22.540]  凡事謝恩
[00:07:22.540 --> 00:07:24.240]  大家可能很熟悉
[00:07:24.240 --> 00:07:26.740]  但問題是什麼凡事謝恩呢
[00:07:26.740 --> 00:07:29.140]  你沒理由為一些不好的
[00:07:29.140 --> 00:07:31.940]  不幸的事去感恩的
[00:07:31.940 --> 00:07:34.240]  比如
[00:07:34.240 --> 00:07:36.040]  世界發生很多不好的事
[00:07:36.040 --> 00:07:37.240]  俄烏戰爭
[00:07:37.240 --> 00:07:38.640]  新冠疫情
[00:07:38.640 --> 00:07:39.840]  公司倒閉
[00:07:39.840 --> 00:07:41.740]  可能很多人失業
[00:07:41.740 --> 00:07:44.540]  或者有些親人患上重病
[00:07:44.540 --> 00:07:48.140]  你怎樣為這些感恩去感恩得樂呢
[00:07:48.140 --> 00:07:51.840]  我相信神不是要我們這樣做
[00:07:51.840 --> 00:07:53.340]  凡事謝恩究竟是什麼呢
[00:07:53.340 --> 00:07:54.940]  英文就是
[00:07:54.940 --> 00:07:57.740]  Give thanks in all circumstances
[00:07:57.740 --> 00:08:00.240]  其實原文跟英文很有關係
[00:08:00.240 --> 00:08:01.840]  原文的意思是什麼呢
[00:08:01.840 --> 00:08:03.140]  原文的意思就是說
[00:08:03.140 --> 00:08:05.640]  你無論在任何的環境裏面
[00:08:05.640 --> 00:08:07.840]  無論順境或者逆境
[00:08:07.840 --> 00:08:10.440]  你都帶著一個感恩的心
[00:08:10.440 --> 00:08:13.140]  不是為一些事而感恩
[00:08:13.140 --> 00:08:14.940]  你要帶著一個感恩的心
[00:08:14.940 --> 00:08:17.340]  所以這是一種人生觀
[00:08:17.340 --> 00:08:22.340]  是一種生活的心態
[00:08:22.340 --> 00:08:23.840]  感恩的心
[00:08:23.840 --> 00:08:26.040]  未必是因為你得了很多東西
[00:08:26.040 --> 00:08:27.840]  或者意會的東西你終於得到了
[00:08:27.840 --> 00:08:29.540]  而多謝神的
[00:08:29.540 --> 00:08:32.540]  我記得有一次去超級市場買東西
[00:08:32.540 --> 00:08:33.540]  超級市場很大
[00:08:33.540 --> 00:08:36.040]  有些推銷員 大家都明白
[00:08:36.040 --> 00:08:37.540]  試吃那些東西
[00:08:37.540 --> 00:08:39.740]  那些推銷員就一排
[00:08:39.740 --> 00:08:40.440]  推銷什麼呢
[00:08:40.440 --> 00:08:41.440]  朱古力餅
[00:08:41.440 --> 00:08:43.140]  哇!好靚好香
[00:08:43.140 --> 00:08:44.740]  小妹妹走過的時候
[00:08:44.740 --> 00:08:45.540]  吃冷錢一兩
[00:08:45.540 --> 00:08:47.240]  一個箭步就拿了一塊
[00:08:47.240 --> 00:08:48.540]  接著旁邊的媽媽
[00:08:48.540 --> 00:08:51.340]  就通常跟她說
[00:08:51.340 --> 00:08:53.540]  妹妹 你應該說些什麼
[00:08:53.540 --> 00:08:54.940]  你猜她說些什麼
[00:08:54.940 --> 00:08:57.440]  我想呢 她就想著多謝
[00:08:57.440 --> 00:08:59.040]  結果妹妹想了一想
[00:08:59.040 --> 00:09:00.440]  接著就跟那個推銷員說
[00:09:00.440 --> 00:09:03.140]  你可不可以多給我一塊
[00:09:03.140 --> 00:09:07.740]  所以不是因為你得到些什麼而多謝
[00:09:07.740 --> 00:09:09.040]  可能有些人想著
[00:09:09.040 --> 00:09:10.140]  我發財了
[00:09:10.140 --> 00:09:11.640]  我得到很多錢
[00:09:11.640 --> 00:09:14.340]  或者得到一些我想要的關係
[00:09:14.340 --> 00:09:16.040]  那就感恩
[00:09:16.040 --> 00:09:16.840]  不是的
[00:09:16.840 --> 00:09:18.540]  你留意一下
[00:09:18.540 --> 00:09:20.140]  有些極之富有的人
[00:09:20.140 --> 00:09:21.740]  又或者很多關係的人
[00:09:21.740 --> 00:09:24.140]  他會不會每天去稱謝神
[00:09:24.140 --> 00:09:25.140]  可能在職場上面
[00:09:25.140 --> 00:09:26.840]  有人說我升到那個位置了
[00:09:26.840 --> 00:09:28.440]  加了幾倍工資
[00:09:28.440 --> 00:09:30.140]  出了很多花紅
[00:09:30.140 --> 00:09:31.340]  就一定感恩了
[00:09:31.340 --> 00:09:32.240]  未必的
[00:09:32.240 --> 00:09:34.540]  你得到那些東西的時候
[00:09:34.540 --> 00:09:36.440]  可能你象徵式一句
[00:09:36.440 --> 00:09:37.640]  說感恩
[00:09:37.640 --> 00:09:40.440]  接著就當什麼都沒有發生過
[00:09:40.440 --> 00:09:42.040]  所以感恩的心
[00:09:42.040 --> 00:09:43.640]  跟你得到的東西
[00:09:43.640 --> 00:09:45.440]  以及你外在的處境
[00:09:45.440 --> 00:09:47.040]  是沒有什麼直接關係的
[00:09:47.040 --> 00:09:47.940]  為什麼呢
[00:09:47.940 --> 00:09:51.340]  這個是帶到我們第二個特點
[00:09:51.340 --> 00:09:52.140]  所以感恩的心
[00:09:52.140 --> 00:09:55.040]  其實不是一種在外面影響我們
[00:09:55.040 --> 00:09:56.640]  所以我們感恩的地方
[00:09:56.640 --> 00:09:57.740]  感恩的心其實是一種
[00:09:57.740 --> 00:10:00.340]  你真心跟從耶穌
[00:10:00.340 --> 00:10:02.840]  而帶來的一種生命的改變
[00:10:02.840 --> 00:10:06.140]  我們一起看二筆所書
[00:10:06.140 --> 00:10:07.840]  五章十八至二十節
[00:10:07.840 --> 00:10:08.640]  我們一起讀
[00:10:08.640 --> 00:10:09.740]  一二三
[00:10:09.740 --> 00:10:11.140]  不要聚酒
[00:10:11.140 --> 00:10:13.340]  酒能使人放蕩
[00:10:13.340 --> 00:10:15.640]  乃要被聖靈充滿
[00:10:15.640 --> 00:10:20.540]  當用詩章、頌詞、靈歌彼此對唱
[00:10:20.540 --> 00:10:23.440]  口唱深和的讚美主
[00:10:23.440 --> 00:10:27.140]  凡事要奉我們主耶穌基督的名
[00:10:27.140 --> 00:10:30.540]  上上感謝父神
[00:10:30.540 --> 00:10:33.140]  這段聖經跟我們剛才讀的
[00:10:33.140 --> 00:10:34.440]  貼薩諾黎加前書
[00:10:34.440 --> 00:10:35.740]  其實是很相似的
[00:10:35.740 --> 00:10:37.040]  我們再讀多一次
[00:10:37.040 --> 00:10:38.140]  剛才的貼薩諾黎加前書
[00:10:38.140 --> 00:10:39.940]  五章十六至十九節
[00:10:39.940 --> 00:10:41.340]  貼薩諾黎加前書
[00:10:41.340 --> 00:10:43.840]  謝謝
[00:10:43.840 --> 00:10:45.240]  我們一起讀
[00:10:45.240 --> 00:10:46.440]  一二三
[00:10:46.440 --> 00:10:48.240]  要上上喜樂
[00:10:48.240 --> 00:10:49.940]  不住的禱告
[00:10:49.940 --> 00:10:51.640]  凡事謝恩
[00:10:51.640 --> 00:10:54.440]  因為這是神在基督耶穌裡
[00:10:54.440 --> 00:10:56.940]  向你們所定的旨意
[00:10:56.940 --> 00:11:00.540]  不要消滅聖靈的感動
[00:11:00.540 --> 00:11:03.740]  其實我們通常引用的就是
[00:11:03.740 --> 00:11:06.840]  貼薩諾黎加前書五章十六至十八節
[00:11:06.840 --> 00:11:09.240]  但是大家通常會忘記了
[00:11:09.240 --> 00:11:11.240]  最重要的一段就是
[00:11:11.240 --> 00:11:13.640]  不要消滅聖靈的感動
[00:11:13.640 --> 00:11:14.740]  它在說什麼呢
[00:11:14.740 --> 00:11:17.340]  其實那裡所引用的經文
[00:11:17.340 --> 00:11:19.240]  是一堆一堆的
[00:11:19.240 --> 00:11:21.540]  它這邊其中一個東西就是在說
[00:11:21.540 --> 00:11:22.740]  不要消滅聖靈的感動
[00:11:22.740 --> 00:11:24.440]  它說其實是上上喜樂
[00:11:24.440 --> 00:11:25.940]  我們經常禱告的心
[00:11:25.940 --> 00:11:27.540]  以及感恩的心
[00:11:27.540 --> 00:11:31.240]  其實是聖靈在我們生命裡面工作
[00:11:31.240 --> 00:11:33.340]  在我們內裡工作
[00:11:33.340 --> 00:11:36.640]  就好像其他恩賜一樣
[00:11:36.640 --> 00:11:38.040]  既然是聖靈的工作
[00:11:38.040 --> 00:11:39.840]  你就不要停止了
[00:11:39.840 --> 00:11:41.740]  不要阻止它發生了
[00:11:41.740 --> 00:11:42.940]  就是這樣的意思
[00:11:42.940 --> 00:11:45.640]  其實跟以忽所思很相似的
[00:11:45.640 --> 00:11:47.240]  因為以忽所思也說
[00:11:47.240 --> 00:11:49.340]  乃要被聖靈充滿
[00:11:49.340 --> 00:11:50.440]  所以其實這兩段的聖經
[00:11:50.440 --> 00:11:52.840]  也是一樣在說
[00:11:52.840 --> 00:11:55.840]  當我們被聖靈不斷充滿的時候
[00:11:55.840 --> 00:11:57.240]  那種是表現
[00:11:57.240 --> 00:11:58.140]  表現什麼呢
[00:11:58.140 --> 00:12:00.440]  凡是謝恩
[00:12:00.440 --> 00:12:01.940]  常常感謝神
[00:12:01.940 --> 00:12:04.240]  就是常常感恩的意思
[00:12:04.240 --> 00:12:07.640]  所以是同一個模式發生的
[00:12:07.640 --> 00:12:11.040]  這就是神一直教導我們
[00:12:11.040 --> 00:12:13.340]  這是神生命改變的地方
[00:12:13.340 --> 00:12:17.040]  所以當你越親近身心跟從耶穌
[00:12:17.040 --> 00:12:18.340]  當你渴望神
[00:12:18.340 --> 00:12:19.540]  當你親近祂
[00:12:19.540 --> 00:12:20.940]  神答應了我們什麼
[00:12:20.940 --> 00:12:21.840]  當我們親近祂
[00:12:21.840 --> 00:12:22.840]  祂就必親近我們
[00:12:22.840 --> 00:12:25.040]  所以聖靈會不斷地充滿過來
[00:12:25.040 --> 00:12:26.140]  現在我在說的
[00:12:26.140 --> 00:12:28.840]  未必是一些超自然的能力
[00:12:28.840 --> 00:12:29.740]  當我們親近神
[00:12:29.740 --> 00:12:31.840]  聖靈就不斷地充滿我們
[00:12:31.840 --> 00:12:35.040]  所以我們可以有些不同的
[00:12:35.040 --> 00:12:36.240]  什麼不同了呢
[00:12:36.240 --> 00:12:39.940]  你看人的角度會不同了
[00:12:39.940 --> 00:12:42.840]  你看事物發生的角度會不同了
[00:12:42.840 --> 00:12:46.040]  你看這個世界的角度也會不同了
[00:12:46.040 --> 00:12:47.440]  這個過程我們叫什麼呢
[00:12:47.440 --> 00:12:49.140]  生命改變
[00:12:49.140 --> 00:12:50.740]  有一本書
[00:12:50.740 --> 00:12:52.040]  書名是什麼呢
[00:12:52.040 --> 00:12:54.740]  你看事物的角度
[00:12:54.740 --> 00:12:58.540]  是決定了你幸福的長度
[00:12:58.540 --> 00:13:01.540]  我們大家一起看看這個角度
[00:13:01.540 --> 00:13:03.840]  大家看看圖裡面
[00:13:03.840 --> 00:13:07.740]  你覺得哪條線比較長呢
[00:13:07.740 --> 00:13:11.140]  大家看上去好像上面那條線比較長
[00:13:11.140 --> 00:13:13.340]  但事實上是一樣的
[00:13:13.340 --> 00:13:15.740]  所以人的角度是很不同的
[00:13:15.740 --> 00:13:17.440]  是有偏差不完美的
[00:13:17.440 --> 00:13:18.340]  我們看另一個
[00:13:18.340 --> 00:13:21.140]  這兩個弧形你覺得A比較長
[00:13:21.140 --> 00:13:23.740]  還是B比較長
[00:13:23.740 --> 00:13:25.340]  看上去好像B比較長
[00:13:25.340 --> 00:13:27.140]  但事實上是一樣的
[00:13:27.140 --> 00:13:29.140]  所以人看的角度
[00:13:29.140 --> 00:13:31.440]  用人的角度來看東西
[00:13:31.440 --> 00:13:33.340]  我們是有偏差不完美的
[00:13:33.340 --> 00:13:34.540]  所以我們需要神
[00:13:34.540 --> 00:13:36.040]  再看多一張
[00:13:36.040 --> 00:13:38.840]  究竟這個是6還是9
[00:13:38.840 --> 00:13:40.440]  兩個都對 6和9
[00:13:40.440 --> 00:13:42.940]  視乎你用什麼角度來看
[00:13:42.940 --> 00:13:45.140]  再看多一張
[00:13:45.140 --> 00:13:46.240]  這張就很有趣了
[00:13:46.240 --> 00:13:49.240]  在那個流落荒島那個人看著船
[00:13:49.240 --> 00:13:51.040]  哎呀 好了
[00:13:51.040 --> 00:13:52.640]  終於有船來救我了
[00:13:52.640 --> 00:13:54.340]  但是船那個人就說
[00:13:54.340 --> 00:13:55.540]  哎呀 好了
[00:13:55.540 --> 00:13:57.240]  終於找到陸地了
[00:13:57.240 --> 00:14:00.240]  我們可以用不同的角度來看東西
[00:14:00.240 --> 00:14:01.640]  但是大家要明白
[00:14:01.640 --> 00:14:03.240]  我們是普通的人
[00:14:03.240 --> 00:14:06.740]  所以我們看東西是不完美的
[00:14:06.740 --> 00:14:09.240]  所以剛才所說的
[00:14:09.240 --> 00:14:11.140]  一個生命的改變
[00:14:11.140 --> 00:14:13.140]  一個被性充滿
[00:14:13.140 --> 00:14:14.340]  而帶著感恩的心
[00:14:14.340 --> 00:14:15.640]  其實感恩的心
[00:14:15.640 --> 00:14:20.040]  就是我們用神的角度來看這個世界的看事物
[00:14:20.040 --> 00:14:23.640]  什麼用神的角度來看這個世界的看事物呢
[00:14:23.640 --> 00:14:26.040]  其實當我們被性充滿的時候
[00:14:26.040 --> 00:14:27.740]  聖靈會給我們看見
[00:14:27.740 --> 00:14:30.140]  在我們日常生活上面
[00:14:30.140 --> 00:14:32.740]  有很多的恩典在那裡
[00:14:32.740 --> 00:14:34.840]  這個恩典包括兩方面
[00:14:34.840 --> 00:14:36.240]  第一方面就是
[00:14:36.240 --> 00:14:37.640]  你會突然間發現
[00:14:37.640 --> 00:14:41.940]  原來你身邊已經有這麼多祝福在那裡
[00:14:41.940 --> 00:14:45.140]  而以往我們當是理所當然
[00:14:45.140 --> 00:14:46.040]  有沒有啊
[00:14:46.040 --> 00:14:47.640]  有一天我們take it for granted
[00:14:47.640 --> 00:14:49.940]  理所當然的東西
[00:14:49.940 --> 00:14:51.940]  我舉個例
[00:14:51.940 --> 00:14:53.340]  以前呢
[00:14:53.340 --> 00:14:54.140]  很久之前
[00:14:54.140 --> 00:14:56.740]  我是一個很負面的人
[00:14:56.740 --> 00:14:58.040]  為什麼很負面呢
[00:14:58.040 --> 00:14:59.340]  是看的東西
[00:14:59.340 --> 00:15:00.740]  我通常是看了不好的
[00:15:00.740 --> 00:15:02.140]  我不知道你是不是
[00:15:02.140 --> 00:15:03.840]  看東西通常有些人看得好
[00:15:03.840 --> 00:15:06.740]  我是專看那些不好的東西
[00:15:06.740 --> 00:15:10.540]  專看那些是掉漏的東西
[00:15:10.540 --> 00:15:12.540]  因為我讀書是訓練成這樣
[00:15:12.540 --> 00:15:13.940]  我做工是訓練成這樣
[00:15:13.940 --> 00:15:15.440]  要看那些掉漏的東西
[00:15:15.440 --> 00:15:16.440]  想改進它
[00:15:16.440 --> 00:15:17.940]  所以就習慣了這樣
[00:15:17.940 --> 00:15:20.840]  當我經常看著那些不好的東西的時候
[00:15:20.840 --> 00:15:22.940]  我那個人就有很多怨言
[00:15:22.940 --> 00:15:24.740]  那個樣子是沒有什麼的
[00:15:24.740 --> 00:15:25.540]  是笑著的
[00:15:25.540 --> 00:15:27.540]  但是心裡面就有很多怨言
[00:15:27.540 --> 00:15:29.240]  這樣也是很不開心的
[00:15:29.240 --> 00:15:31.340]  但是後來一路聖靈
[00:15:31.340 --> 00:15:32.440]  我跟從整個日子
[00:15:32.440 --> 00:15:34.240]  一路更新我的時候
[00:15:34.240 --> 00:15:35.840]  我突然間發現
[00:15:35.840 --> 00:15:37.940]  原來神這麼多年
[00:15:37.940 --> 00:15:40.340]  擺了這麼多祝福在我的身邊
[00:15:40.340 --> 00:15:41.440]  原來神這麼多年
[00:15:41.440 --> 00:15:44.040]  擺了這麼多好的頂尖
[00:15:44.040 --> 00:15:46.240]  好的人在我的身邊
[00:15:46.240 --> 00:15:47.740]  所以由那個時間
[00:15:47.740 --> 00:15:49.240]  我開始一發現
[00:15:49.240 --> 00:15:50.240]  我身邊的祝福
[00:15:50.240 --> 00:15:53.140]  我是以前當是理所當然的
[00:15:53.140 --> 00:15:55.040]  但是這個發現
[00:15:55.040 --> 00:15:56.940]  不是令我很罪疚
[00:15:56.940 --> 00:15:57.740]  很內疚
[00:15:57.740 --> 00:15:58.340]  很自責
[00:15:58.340 --> 00:15:59.440]  不是這樣
[00:15:59.440 --> 00:16:02.140]  神反而讓我覺得越來越開心
[00:16:02.140 --> 00:16:02.540]  為什麼?
[00:16:02.540 --> 00:16:04.040]  我懂得感恩
[00:16:04.040 --> 00:16:05.940]  所以由那個時間開始
[00:16:05.940 --> 00:16:08.840]  我經常有一種的
[00:16:08.840 --> 00:16:10.940]  清謝感恩的心
[00:16:10.940 --> 00:16:11.940]  主要是感謝你
[00:16:11.940 --> 00:16:14.940]  因為你賜給我好的太太
[00:16:14.940 --> 00:16:16.640]  這麼多年她一路接納我
