
[00:00:00.000 --> 00:00:03.640]  我們講述有關主的名的時候
[00:03:03.120 --> 00:03:04.840]  不過中文老師不要介意
[00:03:04.840 --> 00:03:07.640]  因為這個字是奇的意思
[00:03:07.640 --> 00:03:09.440]  詩之部做過詩
[00:03:09.440 --> 00:03:10.360]  是一個名
[00:03:10.360 --> 00:03:12.000]  所以應該讀神奇
[00:03:12.000 --> 00:03:12.840]  不過不好意思
[00:03:12.840 --> 00:03:14.200]  我永遠都會讀底的
[00:03:14.200 --> 00:03:14.800]  因為
[00:03:14.800 --> 00:03:18.200]  不要介意中文老師
[00:03:18.200 --> 00:03:22.640]  因為是作為溝通的方便的主要原因
[00:03:22.640 --> 00:03:24.400]  我們看回這一節
[00:03:24.400 --> 00:03:26.520]  不可以濫用我的名字
[00:03:26.520 --> 00:03:28.920]  因為當時迦南地的神底
[00:03:28.920 --> 00:03:30.920]  他是一個甚麼的神呢?
[00:03:30.920 --> 00:03:32.000]  是一個生產的神
[00:03:32.000 --> 00:03:33.000]  是一個生殖的神
[00:03:33.000 --> 00:03:34.000]  是一個戰神
[00:03:34.000 --> 00:03:36.240]  下一章
[00:03:36.240 --> 00:03:41.880]  所有的神底都是功能性
[00:03:41.880 --> 00:03:44.640]  人要得著好處
[00:03:44.640 --> 00:03:45.880]  就要用他的名
[00:03:45.880 --> 00:03:47.320]  但是神這裏就說
[00:03:47.320 --> 00:03:49.120]  你不要枉稱、不要枉用
[00:03:49.120 --> 00:03:52.000]  take the name in vain
[00:03:52.000 --> 00:03:53.880]  英文的翻譯就是in vain
[00:03:53.880 --> 00:03:55.680]  枉用的意思就是說
[00:03:55.680 --> 00:04:00.760]  自我的名是虛無、空洞、無意思
[00:04:00.760 --> 00:04:01.840]  都不可以
[00:04:01.840 --> 00:04:05.400]  因為神的名當阿伯蘭
[00:04:05.400 --> 00:04:06.960]  他要成為多國之父
[00:04:06.960 --> 00:04:07.800]  他的名
[00:04:07.800 --> 00:04:09.520]  神這個名就要傳揚
[00:04:09.520 --> 00:04:11.960]  當我們枉稱、枉用的時候
[00:04:11.960 --> 00:04:14.840]  神就會被污衊
[00:04:14.840 --> 00:04:17.200]  他的名會被誤用
[00:04:17.200 --> 00:04:19.360]  甚至是被褻瀆的時候
[00:04:19.360 --> 00:04:22.040]  只會跟人的關係越來越遠
[00:04:22.040 --> 00:04:26.120]  只會跟人的關係越來越遠
[00:04:26.120 --> 00:04:28.480]  名字很重要
[00:04:28.480 --> 00:04:30.480]  我們中國人叫甚麼?
[00:04:30.480 --> 00:04:31.200]  Chinese
[00:04:31.200 --> 00:04:32.920]  最近有個大律師叫
[00:04:32.920 --> 00:04:35.080]  將我們中國人的名
[00:04:35.080 --> 00:04:37.520]  加一個F字頭的英文粗口
[00:04:37.520 --> 00:04:39.080]  喜歡嗎?
[00:04:39.080 --> 00:04:42.240]  沒有一個中國人會喜歡
[00:04:42.240 --> 00:04:43.440]  他自己都是中國人
[00:04:45.920 --> 00:04:47.560]  但是當我們用神的名的時候
[00:04:47.560 --> 00:04:48.560]  我們更加要注意
[00:04:48.560 --> 00:04:51.080]  因為我們遲些會說
[00:04:51.080 --> 00:04:51.880]  在《解明》裡面
[00:04:51.880 --> 00:04:55.320]  我們不可以去做假見證、陷害人
[00:04:55.320 --> 00:04:56.680]  或者污衊人的時候
[00:04:56.680 --> 00:05:00.560]  神更加不希望他的名字被污衊
[00:05:00.560 --> 00:05:01.840]  其實
[00:05:01.840 --> 00:05:04.080]  以色列人對神的名
[00:05:04.080 --> 00:05:06.240]  與生俱來有一種敬畏
[00:05:06.240 --> 00:05:08.240]  他的姓名有一種避諱
[00:05:08.240 --> 00:05:11.480]  甚至有的時候是
[00:05:11.480 --> 00:05:13.680]  文字讀著讀著
[00:05:13.680 --> 00:05:16.040]  讀到他的名字的時候要停一停,不讀
[00:05:16.040 --> 00:05:17.920]  又或者用那個字
[00:05:17.920 --> 00:05:19.600]  有些情況猶太人
[00:05:19.600 --> 00:05:25.480]  他G-O-D-G-O-D
[00:05:25.480 --> 00:05:26.000]  然後割
[00:05:26.000 --> 00:05:27.240]  即是漏空了
[00:05:27.240 --> 00:05:33.280]  避免妄稱或者誤讀了神的名字
[00:05:33.280 --> 00:05:36.400]  但只會如果以色列人
[00:05:36.400 --> 00:05:39.640]  連他這位神的名都避諱的時候
[00:05:39.640 --> 00:05:42.520]  所以當他處境
[00:05:42.520 --> 00:05:44.240]  無論在一些情況
[00:05:44.240 --> 00:05:46.440]  他們被人激怒
[00:05:46.440 --> 00:05:53.960]  他們是不會隨便用神的名去罵人
[00:05:53.960 --> 00:05:58.960]  但他進入迦南是踏入一個巴黎的領土
[00:05:58.960 --> 00:06:01.360]  巴黎的領土
[00:06:01.360 --> 00:06:05.200]  他們是會用一些神諦的名去做奏助
[00:06:05.200 --> 00:06:08.480]  所以
[00:06:08.480 --> 00:06:13.320]  弟兄姐妹有的時候我們都會知道
[00:06:13.320 --> 00:06:17.040]  我們會用神的名去作見證
[00:06:17.040 --> 00:06:19.400]  有的時候我們去法庭按著聖經
[00:06:19.400 --> 00:06:21.360]  按著聖經
[00:06:21.360 --> 00:06:23.360]  如果我們結婚的時候
[00:06:23.360 --> 00:06:27.600]  我們會奉主的名要愛對方直到永遠
[00:06:27.600 --> 00:06:28.840]  這些都是一個誓詞
[00:06:28.840 --> 00:06:29.720]  用神的名
[00:06:29.720 --> 00:06:34.560]  但是當時古老的中東社會
[00:06:34.840 --> 00:06:38.960]  咒語就被視為一個不可以撤回的火箭
[00:06:38.960 --> 00:06:41.480]  是非常厲害的毀滅性武器
[00:06:41.480 --> 00:06:47.640]  就會用一些當地的神諦去表達
[00:06:47.640 --> 00:06:49.680]  神就很擔心
[00:06:49.680 --> 00:06:53.200]  這班以色列民會好像當地人一樣
[00:06:53.200 --> 00:06:58.040]  用他的名去作為一個害人的武器
[00:06:58.040 --> 00:07:03.400]  這個是當時在迦南地的處境
[00:07:03.800 --> 00:07:06.520]  如果我們再回到生命記的第十八章
[00:07:06.520 --> 00:07:08.040]  九至十三節
[00:07:08.040 --> 00:07:10.560]  神就預警他們
[00:07:10.560 --> 00:07:12.440]  預先警告那班以色列民
[00:07:12.440 --> 00:07:15.080]  不可以將神的姓名濫用於咒語
[00:07:15.080 --> 00:07:16.800]  不可以在任何的巫術
[00:07:16.800 --> 00:07:19.400]  不可以有任何的儀式裡面
[00:07:19.400 --> 00:07:23.520]  去敗壞我主、我神的名
[00:07:23.520 --> 00:07:25.280]  弟兄姐妹
[00:07:25.280 --> 00:07:27.040]  誡命本身
[00:07:27.040 --> 00:07:31.040]  如果世界是和神的關係
[00:07:31.200 --> 00:07:34.320]  這個誡命就是要保護神名字
[00:07:34.320 --> 00:07:36.240]  保護神的聲譽
[00:07:36.240 --> 00:07:38.160]  祂的名聲
[00:07:38.160 --> 00:07:41.200]  因為神的名要在世界裡面傳揚
[00:07:41.200 --> 00:07:44.760]  要在不同的地方裡面去彰顯
[00:07:44.760 --> 00:07:47.040]  神的名祂有一個目的
[00:07:47.040 --> 00:07:51.240]  當妄用、妄稱
[00:07:51.240 --> 00:07:56.080]  就只會將神的名帶來一個爭議
[00:07:56.080 --> 00:07:58.240]  當我們去傳的時候
[00:07:58.640 --> 00:08:02.280]  就會面對很多的困難和問題
[00:08:02.280 --> 00:08:05.520]  三月一日派飯
[00:08:05.520 --> 00:08:07.560]  派飯其實不是派的
[00:08:07.560 --> 00:08:08.880]  我們要收錢的
[00:08:08.880 --> 00:08:09.480]  開飯
[00:08:09.480 --> 00:08:13.800]  當是準備吃飯了
[00:08:13.800 --> 00:08:14.840]  搞定了
[00:08:14.840 --> 00:08:18.080]  阿倩姑娘要準備祈禱
[00:08:18.080 --> 00:08:19.200]  那一刻我很感動
[00:08:19.200 --> 00:08:22.720]  因為我們是奉主耶穌基督的名
[00:08:22.720 --> 00:08:24.360]  去做這個服侍的工作
[00:08:24.360 --> 00:08:26.360]  我說
[00:08:26.960 --> 00:08:29.320]  「阿倩姑娘,你很厲害,這群人全部都不信」
[00:08:29.320 --> 00:08:30.920]  「你跟他們借飯祈禱」
[00:08:30.920 --> 00:08:35.080]  「怎樣也好,他們知道這是因主的命」
[00:08:35.080 --> 00:08:38.000]  「因著主耶穌基督的名我們去做這個工作」
[00:08:38.000 --> 00:08:40.160]  那一刻很感動
[00:08:40.160 --> 00:08:42.600]  但是弟兄姊妹我們知道
[00:08:42.600 --> 00:08:45.800]  為什麼有時候有些人會誤用神的名
[00:08:45.800 --> 00:08:47.360]  或者妄稱神的名
[00:08:47.360 --> 00:08:51.080]  基督徒
[00:08:51.080 --> 00:08:54.400]  我們作為主耶穌基督的忠心敬拜者
[00:08:54.400 --> 00:08:58.920]  跟隨者、褻瀆或者誤用、濫用
[00:08:58.920 --> 00:09:00.400]  是一個可悲
[00:09:00.400 --> 00:09:03.000]  在西方的世界裏面
[00:09:03.000 --> 00:09:06.200]  有些小朋友聽主耶穌基督的名
[00:09:06.200 --> 00:09:08.800]  是先跟一個粗口連在一起的
[00:09:08.800 --> 00:09:14.840]  所以有些時候被人投訴
[00:09:14.840 --> 00:09:16.240]  「他講粗口」
[00:09:16.240 --> 00:09:19.360]  「因為第一次聽主耶穌基督的名跟粗口連在一起」
[00:09:19.360 --> 00:09:22.080]  弟兄姊妹,這個是不是很可悲呢?
[00:09:24.920 --> 00:09:26.720]  該死,翻譯成中文
[00:09:26.720 --> 00:09:28.280]  是怎樣的呢?
[00:09:28.280 --> 00:09:31.200]  英文厲害的,你不要用
[00:09:31.200 --> 00:09:35.520]  你肯定有神的名字在
[00:09:35.520 --> 00:09:39.880]  弟兄姊妹,這個是不是我們在文化裏面
[00:09:39.880 --> 00:09:41.600]  在現今的世界裏面呢?
[00:09:41.600 --> 00:09:44.040]  一個很悲哀的情況
[00:09:44.040 --> 00:09:50.560]  當時在格蘭地的人大聲呼叫某個神體的名字的時候
[00:09:50.560 --> 00:09:53.360]  有一種強烈的效果和能力
[00:09:54.440 --> 00:09:58.680]  然後用這個名字去達成一些自己私人的目的
[00:09:58.680 --> 00:10:00.960]  現代人是怎樣的呢?
[00:10:00.960 --> 00:10:01.960]  求神拜佛
[00:10:01.960 --> 00:10:04.240]  都是功能性的
[00:10:04.240 --> 00:10:06.760]  很修成
[00:10:06.760 --> 00:10:09.440]  百子千孫
[00:10:09.440 --> 00:10:11.280]  六畜興旺
[00:10:11.280 --> 00:10:12.880]  打聖像
[00:10:12.880 --> 00:10:14.880]  脈運成功
[00:10:14.880 --> 00:10:21.200]  都希望某個神體為你去成就這些工作
[00:10:23.480 --> 00:10:24.720]  空體事工的弟兄姊妹
[00:10:24.720 --> 00:10:28.720]  我常常和一些
[00:10:28.720 --> 00:10:32.120]  我們打羽毛球去年
[00:10:32.120 --> 00:10:34.320]  記不記得我怎樣祈禱
[00:10:34.320 --> 00:10:37.040]  不是說我們一定要贏
[00:10:37.040 --> 00:10:40.360]  神啊,你幫我們,我們西區浸信會很厲害,我們要贏
[00:10:40.360 --> 00:10:43.760]  不是這樣祈禱的,要用神的名字,要一定贏
[00:10:43.760 --> 00:10:47.880]  神啊,幫助我們,藉著運動建立友誼神
[00:10:47.880 --> 00:10:49.880]  藉著運動我們可以強身健體
[00:10:49.880 --> 00:10:52.680]  藉著運動發揮我們最高的潛力
[00:10:52.920 --> 00:10:53.680]  這樣就可以了
[00:10:53.680 --> 00:10:56.320]  神啊,你幫我們贏
[00:10:56.320 --> 00:10:58.120]  這樣就不是很OK了
[00:10:58.120 --> 00:11:06.720]  如果我們用神的名字去達到自己的目的
[00:11:06.720 --> 00:11:10.560]  不恰當的是使用神的名字,我們要小心
[00:11:10.560 --> 00:11:12.080]  因為我們這位的神
[00:11:12.080 --> 00:11:14.520]  不是可以被我們操控的神
[00:11:14.520 --> 00:11:16.840]  不是可以被我們濫用的神
[00:11:16.840 --> 00:11:19.160]  不是可以被我們妄用的神
[00:11:20.200 --> 00:11:23.120]  《生命記》第十八章二十節,他講到假先知
[00:11:23.120 --> 00:11:27.080]  若有先知善感託我的名
[00:11:27.080 --> 00:11:29.360]  說我未曾吩咐的
[00:11:29.360 --> 00:11:34.480]  說我未曾吩咐要他講的說話
[00:11:34.480 --> 00:11:38.880]  或者他用奉別神的名講說話
[00:11:38.880 --> 00:11:42.600]  我就必將他致死
[00:11:42.600 --> 00:11:44.440]  嘩,多嚴重啊
[00:11:44.440 --> 00:11:46.800]  弟兄姊妹
[00:11:49.760 --> 00:11:52.280]  在生活中,在當時的處境
[00:11:52.280 --> 00:11:54.640]  我們要明白這位的神很清楚的
[00:11:54.640 --> 00:11:57.120]  他要保障,保衛祂的名字
[00:11:57.120 --> 00:11:59.640]  免得並用
[00:11:59.640 --> 00:12:06.280]  弟兄姊妹的名字其實有一種掌控的意義
[00:12:06.280 --> 00:12:10.640]  小朋友,今天很靜
[00:12:10.640 --> 00:12:13.240]  早堂就有幾個青少年在那裏
[00:12:13.240 --> 00:12:15.080]  我叫一叫他的名字,他當場靜一靜
[00:12:15.080 --> 00:12:17.960]  你不可以就這樣說:誒,是誰?
[00:12:17.960 --> 00:12:19.440]  他以為是指甲
[00:12:20.280 --> 00:12:23.520]  一講他的名字,他就要乖了,他要靜一靜
[00:12:23.520 --> 00:12:27.680]  以為說一個神的名字有一種掌控的含義
[00:12:27.680 --> 00:12:34.440]  所以我去燒毀偶像
[00:12:34.440 --> 00:12:36.480]  我奉主的名是打爛這個觀音
[00:12:36.480 --> 00:12:39.080]  那我就打爛了它
[00:12:39.080 --> 00:12:41.600]  不是我,是靠主的能力
[00:12:41.600 --> 00:12:43.120]  我沒有什麼
[00:12:43.120 --> 00:12:46.200]  我要打爛這個佛像
[00:12:46.200 --> 00:12:47.880]  是靠主的名
[00:12:48.760 --> 00:12:50.600]  弟兄姊妹,當我們這樣做的時候
[00:12:50.600 --> 00:12:52.240]  原來在我們生命裏面
[00:12:52.240 --> 00:12:57.160]  這位神只要我們得著祝福
[00:12:57.160 --> 00:12:59.640]  神的名只用於祝福
[00:12:59.640 --> 00:13:05.280]  不能用於做一些念咒、咒座
[00:13:05.280 --> 00:13:07.680]  你很壞
[00:13:07.680 --> 00:13:09.600]  永遠是點點點點
[00:13:09.600 --> 00:13:11.880]  說耶穌或神的名字
[00:13:11.880 --> 00:13:14.200]  這樣就不對了
[00:13:16.440 --> 00:13:19.640]  原來我們這位神不因著我們說祂的名字
[00:13:19.640 --> 00:13:22.400]  要去達成一些事,或者我們個人的意願
[00:13:22.400 --> 00:13:24.360]  主耶穌教得我們很清楚
[00:13:24.360 --> 00:13:26.760]  願祢的旨意成就
[00:13:26.760 --> 00:13:32.840]  弟兄姊妹,我們不要誤用了神的主權
[00:13:32.840 --> 00:13:34.960]  在這個世代裏面
[00:13:34.960 --> 00:13:43.040]  很多人都會希望因著信某一些的神諦
[00:13:43.040 --> 00:13:45.920]  或者甚至我們基督徒有些時候我們認為
[00:13:46.240 --> 00:13:47.240]  我們這樣做
[00:13:47.240 --> 00:13:50.040]  神會幫助我們的時候,我們就要小心
[00:13:50.040 --> 00:13:52.840]  神告訴我們
[00:13:52.840 --> 00:13:55.280]  我們不要妄稱祂的名
[00:13:55.280 --> 00:13:56.320]  妄用祂的名
[00:13:56.320 --> 00:13:58.920]  特別是在結婚的時候
[00:13:58.920 --> 00:14:03.640]  我們奉主的名說要愛對方直到永遠
[00:14:03.640 --> 00:14:07.440]  這是對配偶的一個承諾
[00:14:07.440 --> 00:14:08.920]  這樣就很珍重了
[00:14:08.920 --> 00:14:13.000]  因為人有我們自己的軟弱
[00:14:13.000 --> 00:14:15.720]  因為堅定去持守
[00:14:15.720 --> 00:14:17.520]  因為我們知道我們的困難
[00:14:17.520 --> 00:14:18.920]  我們直著誓言
[00:14:18.920 --> 00:14:20.440]  神要你兼顧我們
[00:14:20.440 --> 00:14:24.080]  所以在主面前的承諾,你要很小心
[00:14:24.080 --> 00:14:27.520]  你要堅定地去持守
[00:14:27.520 --> 00:14:29.920]  你要令人敬畏神
[00:14:29.920 --> 00:14:35.960]  不是用神的名要對方去就範
[00:14:35.960 --> 00:14:39.640]  你不是要用神的名成為一種要脅
[00:14:39.640 --> 00:14:42.080]  所以我們教小朋友
[00:14:42.080 --> 00:14:43.160]  快點吃飯
[00:14:43.600 --> 00:14:45.840]  接著說:「主耶穌不愛你」
[00:14:45.840 --> 00:14:47.760]  「主耶穌不再愛你」
[00:14:47.760 --> 00:14:49.000]  這樣就要小心說了,家長
[00:14:49.000 --> 00:14:52.400]  你快點做事
[00:14:52.400 --> 00:14:54.400]  不做的話
[00:14:54.400 --> 00:14:56.520]  天父不喜歡你
[00:14:56.520 --> 00:14:57.520]  這些不要說了
[00:14:57.520 --> 00:14:59.400]  你不可以說這些
[00:14:59.400 --> 00:15:00.400]  你明白嗎?
[00:15:00.400 --> 00:15:04.400]  天父說主耶穌永遠都愛他
[00:15:04.400 --> 00:15:06.280]  你和我這麼頑皮
[00:15:06.280 --> 00:15:07.800]  祂永遠都愛我
[00:15:07.800 --> 00:15:08.920]  愛你
[00:15:08.920 --> 00:15:10.600]  不要亂說
[00:15:10.600 --> 00:15:13.160]  「熱心傳福音」也一樣
[00:15:13.800 --> 00:15:15.640]  有時候我們用耶穌的名字
[00:15:15.640 --> 00:15:19.280]  姐妹們有沒有看過T恤
[00:15:19.280 --> 00:15:21.600]  T恤後面寫著「Come follow me」
[00:15:21.600 --> 00:15:24.520]  前面寫著「Jesus」
[00:15:24.520 --> 00:15:26.320]  大大隻在你的胸前
[00:15:26.320 --> 00:15:33.440]  我覺得好像有點不太適合
[00:15:33.440 --> 00:15:35.560]  用一些方法
[00:15:35.560 --> 00:15:38.040]  當然你要傳福音是好
[00:15:38.040 --> 00:15:40.440]  但是也要恰當地去做
[00:15:41.560 --> 00:15:45.040]  所以如果我們為個人利益
[00:15:45.040 --> 00:15:46.840]  或者權力的緣故
[00:15:46.840 --> 00:15:48.400]  用神的名字
[00:15:48.400 --> 00:15:50.600]  我們就真的要很小心
[00:15:50.600 --> 00:15:55.880]  有沒有聽過去年有一個選舉委員
[00:15:55.880 --> 00:15:57.680]  基督教界的選舉委員
[00:15:57.680 --> 00:15:58.560]  他也是政協
[00:15:58.560 --> 00:16:00.040]  我祈禱了
[00:16:00.040 --> 00:16:02.440]  神感到我要提某個人的名字
[00:16:02.440 --> 00:16:06.960]  你這樣說
[00:16:06.960 --> 00:16:08.840]  我們一起祈禱
[00:16:08.840 --> 00:16:10.040]  祂有權
[00:16:10.040 --> 00:16:11.200]  祂有權可以提名
[00:16:11.360 --> 00:16:13.240]  原來今天的世代這個社會
[00:16:13.240 --> 00:16:16.560]  不僅是為名為利為錢
[00:16:16.560 --> 00:16:20.040]  你可以因著要人相信
[00:16:20.040 --> 00:16:21.560]  用神的名字發假誓
[00:16:21.560 --> 00:16:23.120]  因著相信
[00:16:23.120 --> 00:16:27.200]  在處境裡面說一些虛無無意義的話
[00:16:27.200 --> 00:16:30.320]  又或者為著社會政治的利益
[00:16:30.320 --> 00:16:32.920]  你用了神的名字
[00:16:32.920 --> 00:16:34.920]  告訴大家
[00:16:34.920 --> 00:16:38.320]  這個也不是神所喜悅的
[00:16:40.360 --> 00:16:41.720]  為了政治利益
[00:16:41.720 --> 00:16:45.800]  然後拉上我們的信仰和宗教
[00:16:45.800 --> 00:16:47.120]  弟兄姊妹
[00:16:47.120 --> 00:16:49.240]  我們都要很小心
[00:16:49.240 --> 00:16:52.560]  所以你怎麼說
[00:16:52.560 --> 00:16:56.280]  有些機器壞了就壞了
[00:16:56.280 --> 00:16:57.760]  風筒壞了就壞了
[00:16:57.760 --> 00:16:59.040]  那個電梯壞了就壞了
[00:16:59.040 --> 00:17:01.320]  那個電梯神神地
[00:17:01.320 --> 00:17:02.120]  那你就小心了
[00:17:02.120 --> 00:17:04.160]  那個風筒神神地不動
[00:17:04.160 --> 00:17:05.440]  喂!你在說什麼呢?
[00:17:05.440 --> 00:17:06.520]  特別你是基督徒
[00:17:06.520 --> 00:17:08.080]  壞就壞
[00:17:08.080 --> 00:17:09.400]  你不要說神神地
[00:17:09.400 --> 00:17:12.120]  不懂的那些就一回事了
[00:17:12.120 --> 00:17:15.080]  你就用正確的說話
[00:17:15.080 --> 00:17:18.120]  有時候不用的時候
[00:17:18.120 --> 00:17:19.680]  我們都要想我們在說什麼
[00:17:19.680 --> 00:17:21.160]  特別我們是有信仰的人
[00:17:21.160 --> 00:17:21.920]  我們是基督徒
[00:17:21.920 --> 00:17:23.320]  你的神是什麼神呢?
[00:17:23.320 --> 00:17:25.200]  是耶和華神
[00:17:25.200 --> 00:17:26.280]  我們的主耶穌基督
[00:17:26.280 --> 00:17:28.480]  弟兄姊妹
[00:17:28.480 --> 00:17:31.080]  在我們內心的層面
[00:17:31.080 --> 00:17:34.680]  我們需要知道這位神的主權
[00:17:34.680 --> 00:17:36.200]  祂期盼我們去馴服
[00:17:36.200 --> 00:17:38.560]  我們口中的宣告
[00:17:39.880 --> 00:17:42.960]  我們這位神是配得稱重的時候
[00:17:42.960 --> 00:17:45.320]  就要我們在態度上去配合
[00:17:45.320 --> 00:17:47.520]  神的名是應當稱重的
[00:17:47.520 --> 00:17:49.720]  是代表了有一個很深層的目的
[00:17:49.720 --> 00:17:51.480]  這個目的是要我們
[00:17:51.480 --> 00:17:54.160]  將祂的名好好地傳揚
[00:17:54.160 --> 00:17:56.880]  所以弟兄姊妹
[00:17:56.880 --> 00:18:00.120]  如果你在生命裡面有一個不好的見證
[00:18:00.120 --> 00:18:01.200]  其實
[00:18:01.200 --> 00:18:04.440]  你都污衊了神的名
[00:18:04.440 --> 00:18:06.920]  弟兄姊妹
[00:18:07.520 --> 00:18:09.520]  如果我們唯願萬人得救
[00:18:09.520 --> 00:18:12.080]  你的傳揚很重要
[00:18:12.080 --> 00:18:14.000]  神讓你受的讚美
[00:18:14.000 --> 00:18:17.840]  正因為祂的讚美和祂的名是相稱
[00:18:17.840 --> 00:18:21.440]  你的右手滿有公義
[00:18:21.440 --> 00:18:23.440]  直到地極
[00:18:23.440 --> 00:18:26.560]  主呀!你所做的萬民都要來敬拜你
[00:18:26.560 --> 00:18:28.920]  他們也要榮耀你的名
[00:18:28.920 --> 00:18:31.240]  詩篇86篇9節
[00:18:31.240 --> 00:18:33.600]  詩篇48篇第10節
[00:18:33.600 --> 00:18:36.400]  所以當我們說十誡的時候
[00:18:36.400 --> 00:18:37.640]  十誡
[00:18:37.640 --> 00:18:40.280]  似乎這個誡命給我們有很多的規限
[00:18:40.280 --> 00:18:41.720]  有這樣的含義
[00:18:41.720 --> 00:18:42.400]  其實不是
[00:18:42.400 --> 00:18:44.960]  人很軟弱
[00:18:44.960 --> 00:18:47.640]  常常在一個迷霧裡面
[00:18:47.640 --> 00:18:50.840]  誡命本身十誡
[00:18:50.840 --> 00:18:52.560]  這個話語
[00:18:52.560 --> 00:18:54.400]  是要給我們有一個指引
[00:18:54.400 --> 00:18:57.680]  讓我們能夠謙卑地信服神的主權和權柄
[00:18:57.680 --> 00:19:01.480]  並且懂得尊主偉大
