
[00:00:00.000 --> 00:00:04.360]  想同大家先睇一睇一個數字
[00:04:09.560 --> 00:04:14.160]  好多嘅吩咐都好清楚畀我哋去睇到
[00:04:14.160 --> 00:04:18.760]  佢話當你其實你張眼看你行出街
[00:04:18.760 --> 00:04:21.720]  我哋一定都見到貧困嘅情況
[00:04:21.720 --> 00:04:24.120]  而家更加係喺電視新聞
[00:04:24.120 --> 00:04:27.840]  YouTube有時睇吓吓都會有彈啲呢啲資訊
[00:04:27.840 --> 00:04:30.400]  呢度話當我哋假裝睇唔到呢
[00:04:30.400 --> 00:04:35.360]  好嚴厲喎必多受咒咗
[00:04:35.360 --> 00:04:38.760]  而聖經更加呢係有唔少嘅經文
[00:04:38.760 --> 00:04:44.400]  話你唔係一種抽象嘅觀念周齊貧困嘅人
[00:04:44.400 --> 00:04:47.320]  呢度呢好具體話畀我哋知
[00:04:47.320 --> 00:04:53.280]  點樣嚟到去關顧幫助呢啲係唔飽著唔暖
[00:04:53.280 --> 00:04:56.400]  甚至呢因為生活種種嘅困苦
[00:04:56.400 --> 00:05:00.600]  陷喺欺壓嘅狀況底下冇咗尊嚴
[00:05:00.600 --> 00:05:02.440]  呢度呢我事後覺得呢
[00:05:02.440 --> 00:05:05.600]  或許我引用一個更好嘅經文
[00:05:05.600 --> 00:05:08.880]  係約翰一書三章十七節嗰度話
[00:05:08.880 --> 00:05:12.560]  凡有世上財物嘅體建弟兄窮乏
[00:05:12.560 --> 00:05:14.640]  卻失住憐恤嘅心
[00:05:14.640 --> 00:05:18.760]  愛神嘅心又點能夠存喺佢裏面呢
[00:05:18.760 --> 00:05:23.600]  我哋知道上帝對佢嘅子民嘅吩咐係
[00:05:23.600 --> 00:05:27.800]  我哋要盡心盡性盡義盡力愛神
[00:05:27.800 --> 00:05:33.160]  然後亦都係一個連帶嘅吩咐愛人如己
[00:05:33.160 --> 00:05:35.600]  所以從聖經由舊約去到新約
[00:05:35.600 --> 00:05:39.440]  我哋知道我哋冇得揀做定唔做
[00:05:39.440 --> 00:05:44.480]  嚟到去輔助或者與貧困弱勢嘅鄰舍同行
[00:05:44.480 --> 00:05:47.760]  問題係我哋點樣去做
[00:05:47.760 --> 00:05:49.800]  但係要做得有智慧
[00:05:49.800 --> 00:05:54.720]  我最近忍唔住都覺得我唔好按我記得嘅知識
[00:05:54.720 --> 00:05:57.040]  或者比較敷衍喺網上找下
[00:05:57.040 --> 00:06:00.000]  有冇啲講過社關主日嘅啲講員
[00:06:00.000 --> 00:06:03.200]  抄下佢哋嗰啲嘢 攞下啲重點
[00:06:03.200 --> 00:06:06.800]  因為我自己參與社關部日子越長
[00:06:06.800 --> 00:06:09.160]  我都忍唔住有啲困擾
[00:06:09.160 --> 00:06:10.680]  其實社關部做緊嘅嘢
[00:06:10.680 --> 00:06:15.400]  係咪都真係到位咁樣與貧困嘅鄰舍同行
[00:06:15.400 --> 00:06:17.480]  當我好認真去睇一啲嘅書
[00:06:17.480 --> 00:06:21.800]  包括上年嘅講員陳淑娟牧師佢哋教會
[00:06:21.800 --> 00:06:26.120]  即係出咗本書《教會舞場》嘅震撼轉化
[00:06:26.120 --> 00:06:30.600]  我愈來愈發現原來我哋好緊要去搞清楚
[00:06:30.600 --> 00:06:33.240]  貧窮係咩一回事
[00:06:33.240 --> 00:06:35.920]  會唔會我哋以為貧窮嘅定義
[00:06:35.920 --> 00:06:38.600]  根本係唔充分嘅
[00:06:38.600 --> 00:06:40.360]  係好狹隘嘅
[00:06:40.360 --> 00:06:42.280]  另外我哋都諗
[00:06:42.280 --> 00:06:44.320]  唔單止基督徒扶貧
[00:06:44.320 --> 00:06:48.640]  佛教徒 道教徒 無神論嘅人佢哋都扶貧
[00:06:48.640 --> 00:06:54.520]  但係我哋基督徒嘅使命有乜嘢係多做一啲嘅呢
[00:06:54.520 --> 00:06:59.080]  係上帝吩咐話係唯有我哋作為上帝嘅子民
[00:06:59.080 --> 00:07:00.840]  係上帝交託畀我哋
[00:07:00.840 --> 00:07:02.760]  係其他人都做唔到
[00:07:02.760 --> 00:07:07.240]  其他人話佢都唔識得或者無呢種能力呢種資源去做
[00:07:07.240 --> 00:07:09.960]  唯獨係基督徒
[00:07:09.960 --> 00:07:14.880]  一般呢個都係我舊時好容易首先嘅理解
[00:07:14.880 --> 00:07:21.720]  我哋理解貧窮係講緊佢哋喺金錢喺資源上嘅缺乏
[00:07:21.720 --> 00:07:25.480]  而呢個資源上嘅缺乏跟住就連帶
[00:07:25.480 --> 00:07:29.560]  原來呢都會影響佢哋所身處嘅處境
[00:07:29.560 --> 00:07:34.200]  聽嗰啲係即係好貧困嘅或者基層嘅街坊
[00:07:34.200 --> 00:07:36.760]  佢哋分享佢哋生命嘅故事分享
[00:07:36.760 --> 00:07:40.440]  其實呢原來貧窮跟住連帶嘅影響
[00:07:40.440 --> 00:07:43.440]  係令到佢哋呢都冇錢喇
[00:07:43.440 --> 00:07:45.200]  我一定係匿喺屋企食飯
[00:07:45.200 --> 00:07:48.040]  我又點會同朋友出街食嘢係咪
[00:07:48.040 --> 00:07:53.120]  話佢呢我都唔好意思邀請朋友返嚟拜年
[00:07:53.120 --> 00:07:55.440]  都唔好嚟我屋企拜年
[00:07:55.440 --> 00:07:57.760]  因為呢都唔想見佢哋
[00:07:57.760 --> 00:08:02.120]  社會上嘅孤立關係上都會越嚟越收窄
[00:08:02.120 --> 00:08:04.680]  機會好唔平等
[00:08:04.680 --> 00:08:06.720]  失去生活嘅尊嚴
[00:08:06.720 --> 00:08:09.560]  甚至呢所失自我的價值
[00:08:09.560 --> 00:08:11.840]  其實呢有唔少貧窮人
[00:08:11.840 --> 00:08:14.920]  當你問佢貧窮係乜嘢
[00:08:14.920 --> 00:08:18.640]  有唔少話貧窮係羞恥
[00:08:18.640 --> 00:08:22.840]  係我喺人面前抬唔起頭
[00:08:22.840 --> 00:08:26.760]  其實呢我哋好容易將一個人嘅價值感
[00:08:26.760 --> 00:08:29.240]  甚至社會都話畀我哋知
[00:08:29.240 --> 00:08:31.360]  咩人為之有價值
[00:08:31.360 --> 00:08:33.240]  就係穿著光線
[00:08:33.240 --> 00:08:34.720]  我哋揸靚車
[00:08:34.720 --> 00:08:36.680]  我哋住好大嘅屋
[00:08:36.680 --> 00:08:38.680]  我哋攞出嚟話兩張黑卡
[00:08:38.680 --> 00:08:41.000]  是不是黑卡最勁㗎我都唔知
[00:08:41.000 --> 00:08:43.440]  因為我都冇呢啲
[00:08:43.440 --> 00:08:49.880]  但係原來貧窮連帶落嚟嘅
[00:08:49.880 --> 00:08:55.920]  係好多嘢嘅剝奪 失去 貶抑
[00:08:55.920 --> 00:08:57.400]  我哋值得問
[00:08:57.400 --> 00:09:01.640]  係咪我哋畀金錢或者物質嘅援助
[00:09:01.640 --> 00:09:04.920]  其實就叫做去幫到呢啲
[00:09:04.920 --> 00:09:10.880]  落入貧困嘅鄰舍呢
[00:09:10.880 --> 00:09:14.000]  當我好認真去諗呢個問題嘅時候
[00:09:14.000 --> 00:09:16.560]  都好感恩讓我接觸咗兩本書
[00:09:16.560 --> 00:09:18.560]  一間都會有機會介紹嘅
[00:09:18.560 --> 00:09:20.320]  而家見到呢本我冇睇
[00:09:20.320 --> 00:09:22.320]  不過我睇嘅其中一本書
[00:09:22.320 --> 00:09:23.920]  佢就引用咗呢本
[00:09:23.920 --> 00:09:25.360]  Walking with the poor
[00:09:25.360 --> 00:09:27.520]  點樣同貧困者同行
[00:09:27.520 --> 00:09:32.040]  佢就用咗呢個圖表嚟到去顯示
[00:09:32.040 --> 00:09:33.720]  呢個圖表係講緊
[00:09:33.720 --> 00:09:36.720]  其實原來上帝創造人嘅時候
[00:09:36.720 --> 00:09:39.080]  佢係連帶創造我哋
[00:09:39.080 --> 00:09:44.280]  係有一種 存在一種四種嘅基礎關係當中
[00:09:44.280 --> 00:09:45.760]  呢四種嘅基礎關係
[00:09:45.760 --> 00:09:48.800]  幾係講緊我哋同上帝做物主
[00:09:48.800 --> 00:09:50.520]  我哋同自己
[00:09:50.520 --> 00:09:52.120]  我哋同其他人
[00:09:52.120 --> 00:09:54.600]  以至同宙做物
[00:09:54.600 --> 00:09:57.040]  呢四種嘅關係諗一諗係喎
[00:09:57.040 --> 00:09:59.320]  我每日由瞓醒開始
[00:09:59.320 --> 00:10:01.720]  其實我嘅所有活動
[00:10:01.720 --> 00:10:05.720]  就真係同呢四方面嘅關係有關
[00:10:05.720 --> 00:10:07.920]  我扮得靚唔靚呀 要話好污穢呀
[00:10:07.920 --> 00:10:10.720]  其實都係我嘅自我形象嘅問題
[00:10:10.720 --> 00:10:13.480]  其實人嘅所有活動
[00:10:13.480 --> 00:10:16.400]  都係以呢四種關係做基石
[00:10:16.400 --> 00:10:19.000]  可以就係話我哋生命嘅基石
[00:10:19.000 --> 00:10:23.040]  但係當我哋遲早亞當犯罪之後
[00:10:23.040 --> 00:10:25.520]  人嘅逗樂帶嚟影響
[00:10:25.520 --> 00:10:27.600]  原來唔單止度個人
[00:10:27.600 --> 00:10:30.800]  原來亦都係連帶我哋個人組成嘅群體
[00:10:30.800 --> 00:10:33.440]  跟住隨住歷史慢慢建立嘅
[00:10:33.440 --> 00:10:36.040]  經濟 社會 宗教
[00:10:36.040 --> 00:10:39.640]  以至政治制度 政治嘅體系等等
[00:10:39.640 --> 00:10:43.480]  其實呢都會受到影響
[00:10:43.480 --> 00:10:47.560]  呢啲嘅制度慢慢有唔少呢
[00:10:47.560 --> 00:10:50.520]  其實都本來係偏離咗上帝
[00:10:50.520 --> 00:10:52.680]  本來維護人
[00:10:52.680 --> 00:10:55.560]  包括你因為種種不幸
[00:10:55.560 --> 00:10:58.040]  陷喺生活困苦嘅人
[00:10:58.040 --> 00:11:02.280]  嗰種尊嚴嘅保障 嗰種嘅剝奪
[00:11:02.280 --> 00:11:03.760]  我哋認識呢
[00:11:03.760 --> 00:11:08.240]  當上帝帶領以色列人入迦南地之前
[00:11:08.240 --> 00:11:13.040]  上帝先透過摩西頒佈咗一系列嘅律法
[00:11:13.040 --> 00:11:14.320]  大家記得
[00:11:14.320 --> 00:11:17.360]  裏面嘅律法有唔少
[00:11:17.360 --> 00:11:20.880]  其實就係讓以色列人進入迦南地之前
[00:11:20.880 --> 00:11:25.480]  上帝教佢哋要建立一種點樣嘅社會體系
[00:11:25.480 --> 00:11:29.000]  你點樣要去幫你嘅鄰舍
[00:11:29.000 --> 00:11:31.480]  建立一種點樣經濟嘅體系
[00:11:31.480 --> 00:11:34.080]  你嘅田地收割嘅時候
[00:11:34.080 --> 00:11:35.800]  唔好收晒四隻角
[00:11:35.800 --> 00:11:37.080]  唔好收到盡
[00:11:37.080 --> 00:11:38.080]  留低啲
[00:11:38.080 --> 00:11:41.560]  畀寄居嘅或者貧困嘅寡婦嘅
[00:11:41.560 --> 00:11:42.920]  可以去攞
[00:11:42.920 --> 00:11:44.560]  甚至如果你有弟兄
[00:11:44.560 --> 00:11:46.440]  嘩 本來分咗畀佢土地
[00:11:46.440 --> 00:11:48.760]  冇辦法啦 因為唔知咩原因
[00:11:48.760 --> 00:11:52.240]  或者佢咁啱長子死咗啦
[00:11:52.240 --> 00:11:53.560]  屋企冇男人
[00:11:53.560 --> 00:11:55.040]  佢要賣咗呢個地
[00:11:55.040 --> 00:11:56.920]  以至先有錢
[00:11:56.920 --> 00:11:59.200]  你都唔係賣斷嘅
[00:11:59.200 --> 00:12:00.760]  當欺憐嘅時候
[00:12:00.760 --> 00:12:04.320]  所有土地都重新歸還
[00:12:04.320 --> 00:12:06.840]  上帝透過呢啲嘅體系呢制度
[00:12:06.840 --> 00:12:09.720]  好想保障以色列人
[00:12:09.720 --> 00:12:13.400]  係喺群體生活當中
[00:12:13.400 --> 00:12:16.200]  唔會有永遠貧窮
[00:12:16.200 --> 00:12:17.960]  冇得翻身嘅人
[00:12:17.960 --> 00:12:22.560]  不過 當人唔係按上帝嘅律法
[00:12:22.560 --> 00:12:24.800]  更加莫講話無神論主義
[00:12:24.800 --> 00:12:26.600]  唔認識上帝嘅人
[00:12:26.600 --> 00:12:29.040]  佢哋以佢哋嘅血氣
[00:12:29.040 --> 00:12:30.840]  佢哋嘅自我中心
[00:12:30.840 --> 00:12:34.120]  哪怕後來好多嘅制度盡量調節
[00:12:34.120 --> 00:12:35.760]  但都免不了
[00:12:35.760 --> 00:12:37.560]  其實呢啲嘅制度
[00:12:37.560 --> 00:12:39.800]  都滲透咗好多
[00:12:39.800 --> 00:12:43.000]  罪帶嚟嘅影響
[00:12:43.000 --> 00:12:44.840]  所以貧窮
[00:12:44.840 --> 00:12:46.440]  好大程度上
[00:12:46.440 --> 00:12:50.400]  係罪其中嘅一種展現
[00:12:50.400 --> 00:12:52.120]  引伸出嚟嘅問題
[00:12:52.120 --> 00:12:53.960]  呢個罪
[00:12:53.960 --> 00:12:55.520]  唔係淨係包括
[00:12:55.520 --> 00:12:57.160]  嗰啲剝削嘅人
[00:12:57.160 --> 00:12:59.720]  好可能都包括我哋
[00:12:59.720 --> 00:13:02.680]  都有份係呢啲嘅
[00:13:02.680 --> 00:13:07.880]  漠視或者唔理嘅當中
[00:13:07.880 --> 00:13:09.960]  今日我揀咗呢兩段經文
[00:13:09.960 --> 00:13:12.120]  都係我睇關於
[00:13:12.120 --> 00:13:15.120]  點樣同貧困者同行嘅書
[00:13:15.120 --> 00:13:17.560]  去特別去提到嘅
[00:13:17.560 --> 00:13:19.680]  呢度其中一段係關於
[00:13:19.680 --> 00:13:23.600]  係哥羅德西書一章十五至十字
[00:13:23.600 --> 00:13:27.360]  喺呢度保羅佢先講咗
[00:13:27.360 --> 00:13:28.800]  關於耶穌基督
[00:13:28.800 --> 00:13:32.160]  佢係點樣萬有都係藉佢而做
[00:13:32.160 --> 00:13:33.520]  為佢而做
[00:13:33.520 --> 00:13:36.120]  並且佢係萬有嘅元首
[00:13:36.120 --> 00:13:37.720]  以弗所書更加話
[00:13:37.720 --> 00:13:41.640]  耶穌係充滿萬有嘅果位
[00:13:41.640 --> 00:13:45.080]  然後跟住讓我哋一齊讀第十九節
[00:13:45.080 --> 00:13:47.960]  好冇呀就係深色字嗰個
[00:13:47.960 --> 00:13:51.320]  因為神喜歡使一切的豐盛
[00:13:51.320 --> 00:13:53.480]  在他裏面居住
[00:13:53.480 --> 00:13:57.760]  藉著他神使萬有與自己和好
[00:13:57.760 --> 00:14:00.680]  無論是地上的天上的
[00:14:00.680 --> 00:14:04.640]  都藉著他在十字架上所流的血
[00:14:04.640 --> 00:14:07.480]  促成了和平
[00:14:07.480 --> 00:14:09.800]  哥羅西書畀我第一個
[00:14:09.800 --> 00:14:11.800]  舊時我都冇為意嘅
[00:14:11.800 --> 00:14:14.040]  一種幾震撼嘅情況
[00:14:14.040 --> 00:14:17.360]  我哋以為耶穌基督釘喺十字架上
[00:14:17.360 --> 00:14:20.640]  只係讓我同佢和好
[00:14:20.640 --> 00:14:22.560]  我就攞一個天堂嘅入場券
[00:14:22.560 --> 00:14:23.880]  噢!唔使驚
[00:14:23.880 --> 00:14:25.320]  但原來唔係喎
[00:14:25.320 --> 00:14:28.400]  原來耶穌基督嘅救贖
[00:14:28.400 --> 00:14:30.120]  上帝嘅計劃
[00:14:30.120 --> 00:14:33.760]  係要使到萬有都藉著
[00:14:33.760 --> 00:14:35.680]  耶穌喺十字架上
[00:14:35.680 --> 00:14:39.000]  透過流血成就嘅救恩
[00:14:39.000 --> 00:14:43.520]  萬有都同上帝和好
[00:14:43.520 --> 00:14:45.680]  點樣發生呢?
[00:14:45.680 --> 00:14:47.360]  同樣係保羅
[00:14:47.360 --> 00:14:49.960]  佢喺哥林多後書呢句說話
[00:14:49.960 --> 00:14:53.520]  既係對哥林多教會嘅一種
[00:14:53.520 --> 00:14:55.960]  語重心長嘅提醒
[00:14:55.960 --> 00:14:58.640]  但亦都係同我哋今日
[00:14:58.640 --> 00:15:02.560]  理解保羅點樣睇門徒使命呢
[00:15:02.560 --> 00:15:04.880]  好有關係嘅一段經文
[00:15:04.880 --> 00:15:06.880]  讓我哋由頭一路讀好唔好
[00:15:06.880 --> 00:15:09.120]  所以從今以後
[00:15:09.120 --> 00:15:13.280]  我哋不再按照人的看法來認識人
[00:15:13.280 --> 00:15:15.160]  若有人在基督裡
[00:15:15.160 --> 00:15:17.280]  他就是新造的人
[00:15:17.280 --> 00:15:20.640]  舊事已過都變成新的了
[00:15:20.640 --> 00:15:22.800]  一切都事出於神
[00:15:22.800 --> 00:15:26.400]  他藉著基督使我哋與他和好
[00:15:26.400 --> 00:15:29.840]  又將勸人與他和好的使命
[00:15:29.840 --> 00:15:31.360]  賜給我哋
[00:15:31.360 --> 00:15:33.680]  這就是神在基督裡
[00:15:33.680 --> 00:15:36.360]  使世人和自己和好
[00:15:36.360 --> 00:15:40.280]  不將他們的過犯歸到他們身上
[00:15:40.280 --> 00:15:43.000]  並且將這和好的訊息
[00:15:43.000 --> 00:15:45.720]  託付了我哋
[00:15:45.720 --> 00:15:50.760]  上帝點樣使萬物與他和好呢
[00:15:50.760 --> 00:15:53.800]  原來幾關鍵嘅
[00:15:53.800 --> 00:15:56.560]  係將呢個和好的使命
[00:15:56.560 --> 00:15:59.920]  將勸人與基督和好的使命
[00:15:59.920 --> 00:16:01.400]  以至呢個人
[00:16:01.400 --> 00:16:04.320]  在罪惡嘅枷鎖底下
[00:16:04.320 --> 00:16:07.920]  佢同自己同上帝同受眾物同其他人
[00:16:07.920 --> 00:16:09.520]  都陷喺唔和好
[00:16:09.520 --> 00:16:12.560]  以至生活陷喺種種困苦裡面
[00:16:12.560 --> 00:16:15.520]  上帝話佢要透過我哋
[00:16:15.520 --> 00:16:18.160]  將呢啲人帶進去
[00:16:18.160 --> 00:16:24.480]  喺基督當中得以與神和好的嗰種祝福
[00:16:24.480 --> 00:16:27.720]  係上帝創造嘅設計
[00:16:27.720 --> 00:16:30.160]  當我哋嗰四種關係
[00:16:30.160 --> 00:16:33.600]  都係陷喺一種正常嘅狀態底下
[00:16:33.600 --> 00:16:35.480]  原來每一個人嘅生命
[00:16:35.480 --> 00:16:38.360]  都會因為咁得著滿足
[00:16:38.360 --> 00:16:40.000]  得著體現自己
[00:16:40.000 --> 00:16:42.720]  嘩有住神榮耀形象
[00:16:42.720 --> 00:16:45.720]  嗰種嘅尊嚴嗰種嘅價值
[00:16:45.720 --> 00:16:49.800]  並且嗰種嘅滿足同埋豐盛
[00:16:49.800 --> 00:16:51.920]  所以呢我睇嘅
[00:16:51.920 --> 00:16:54.200]  重新教導我學習
[00:16:54.200 --> 00:16:56.600]  咩為之基督徒嘅使命
[00:16:56.600 --> 00:17:00.200]  點樣我哋係同扶貧嘅使命有關
[00:17:00.200 --> 00:17:04.000]  並且係有別於其他信仰人士
[00:17:04.000 --> 00:17:05.760]  或者冇信仰人士
[00:17:05.760 --> 00:17:08.520]  佢哋所做緊嘅扶貧工作
[00:17:08.520 --> 00:17:11.080]  係因為原來我哋嘅使命
[00:17:11.080 --> 00:17:15.200]  係幫助人包括陷喺貧困嘅人
[00:17:15.200 --> 00:17:18.520]  進入與基督裏面嘅和好
[00:17:18.520 --> 00:17:20.360]  所以當我哋教徒話
[00:17:20.360 --> 00:17:21.840]  我哋要去社關
[00:17:21.840 --> 00:17:24.880]  我哋要去同困苦嘅人同行
[00:17:24.880 --> 00:17:29.120]  其實我哋輔助佢哋陷喺嘅物質貧窮
[00:17:29.120 --> 00:17:31.400]  我哋嘅焦點應該係
[00:17:31.400 --> 00:17:33.160]  努力幫助呢個人
[00:17:33.160 --> 00:17:37.080]  修復返嗰四重嘅基礎關係
[00:17:37.080 --> 00:17:38.160]  呢個係我
[00:17:38.160 --> 00:17:40.480]  一陣間會介紹俾大家睇嘅嗰本書
[00:17:40.480 --> 00:17:43.200]  嚟到去睇到嘅一個嘅重點
[00:17:43.200 --> 00:17:46.280]  修復呢四種基礎關係之人之後
[00:17:46.280 --> 00:17:47.560]  就讓嗰個人能夠
[00:17:47.560 --> 00:17:51.120]  成為返上帝本來創造我哋嘅樣
[00:17:51.120 --> 00:17:54.880]  包括佢能夠透過自食其力嘅果實
[00:17:54.880 --> 00:17:56.280]  養活自己
[00:17:56.280 --> 00:17:57.760]  有尊嚴
[00:17:57.760 --> 00:17:59.840]  亦都係養活家人
[00:17:59.840 --> 00:18:02.680]  並且建立友誼嘅關係
[00:18:02.680 --> 00:18:05.800]  體現出榮耀創造主
[00:18:05.800 --> 00:18:08.960]  對呢個都係按上帝形象做嘅人
[00:18:08.960 --> 00:18:14.280]  嗰種生命嘅富趙
[00:18:14.280 --> 00:18:16.280]  其實呢
[00:18:16.280 --> 00:18:17.880]  喺呢個嘅關係
[00:18:17.880 --> 00:18:19.440]  喺呢個嘅基礎底下
[00:18:19.440 --> 00:18:21.480]  我哋去理解點樣扶貧
[00:18:21.480 --> 00:18:23.840]  我覺得呢就豐富好多
[00:18:23.840 --> 00:18:25.000]  我哋會知道
[00:18:25.000 --> 00:18:26.080]  原來呢
[00:18:26.080 --> 00:18:28.800]  我真係同貧困人士同行
[00:18:28.800 --> 00:18:32.280]  我懷疑社會部我哋過往基於種種限制
[00:18:32.280 --> 00:18:34.560]  都做得好唔到位
[00:18:34.560 --> 00:18:35.400]  因為呢
[00:18:35.400 --> 00:18:37.840]  原來我哋輔助貧窮嘅人
[00:18:37.840 --> 00:18:39.720]  既有最基本
[00:18:39.720 --> 00:18:41.960]  但係嗰種基本通常只係
[00:18:41.960 --> 00:18:43.720]  處於一啲最緊急
[00:18:43.720 --> 00:18:46.440]  譬如話疫情嚟到物資好唔夠
[00:18:46.440 --> 00:18:48.200]  我哋做一啲嘅救助
[00:18:48.200 --> 00:18:50.160]  我哋就將好缺乏
[00:18:50.160 --> 00:18:52.160]  對方冇辦法搵到嘅口罩
[00:18:52.160 --> 00:18:54.200]  但佢就要口罩保命啦
[00:18:54.200 --> 00:18:56.560]  我哋就將物資送畀佢
[00:18:56.560 --> 00:19:00.440]  但係當呢幫佢止咗血唔係緊急嘅情況底下
[00:19:00.440 --> 00:19:03.240]  其實我哋應該將最多嘅時間
[00:19:03.240 --> 00:19:04.880]  最多嘅精力
[00:19:04.880 --> 00:19:08.080]  最毀身嘅投入擺喺
[00:19:08.080 --> 00:19:09.560]  幫佢哋修復
[00:19:09.560 --> 00:19:11.440]  修復乜嘢呢
