
[00:00:00.000 --> 00:00:02.000]  一同來學習聖經以前
[00:12:45.000 --> 00:12:46.000]  摩西的禱告
[00:12:46.000 --> 00:12:50.000]  求神憐憫施恩憐憫
[00:12:50.000 --> 00:12:52.000]  這些罪人
[00:12:52.000 --> 00:12:54.000]  這些以身的人
[00:12:54.000 --> 00:12:56.000]  所以這個四段呢
[00:12:56.000 --> 00:12:59.000]  我們可以一起來思想
[00:12:59.000 --> 00:13:03.000]  我們一起來看看這個第一段
[00:13:03.000 --> 00:13:04.000]  一節到二節
[00:13:04.000 --> 00:13:07.000]  講到永恆的神
[00:13:07.000 --> 00:13:12.000]  摩西從什麼地方來說到這個神呢
[00:13:12.000 --> 00:13:15.000]  他從以前的時代
[00:13:15.000 --> 00:13:19.000]  從摩西以前很早很早的時代
[00:13:19.000 --> 00:13:24.000]  就說到神呢是造這個山
[00:13:24.000 --> 00:13:29.000]  諸山許多的山都是神所造的
[00:13:29.000 --> 00:13:31.000]  大地也是神所造的
[00:13:31.000 --> 00:13:34.000]  所以講到神呢是創造的神
[00:13:34.000 --> 00:13:38.000]  他有造了山造了地
[00:13:38.000 --> 00:13:41.000]  然後呢就立刻呢就說到
[00:13:41.000 --> 00:13:44.000]  這個這位創造萬有的神呢
[00:13:44.000 --> 00:13:46.000]  是永恆的
[00:13:46.000 --> 00:13:49.000]  講到神是永恆的
[00:13:49.000 --> 00:13:50.000]  他說神啊
[00:13:50.000 --> 00:13:54.000]  你世世代代做我們的居所
[00:13:54.000 --> 00:13:56.000]  講到神呢是永恆
[00:13:56.000 --> 00:13:58.000]  他說諸山還沒有生出
[00:13:58.000 --> 00:14:00.000]  還沒有山以前的話
[00:14:00.000 --> 00:14:05.000]  地跟世界你還沒有造成的以前呢
[00:14:05.000 --> 00:14:09.000]  從根古到永遠你是神
[00:14:09.000 --> 00:14:13.000]  就講到神呢是創造的神
[00:14:13.000 --> 00:14:16.000]  不管是山大山
[00:14:16.000 --> 00:14:18.000]  不管是平地
[00:14:18.000 --> 00:14:20.000]  不管是曠野
[00:14:20.000 --> 00:14:22.000]  不管是大海
[00:14:22.000 --> 00:14:25.000]  這些呢都是神所造的
[00:14:25.000 --> 00:14:28.000]  而且他是永恆的神
[00:14:28.000 --> 00:14:32.000]  從根古到永遠你是神
[00:14:32.000 --> 00:14:36.000]  就講到神是造物的神
[00:14:36.000 --> 00:14:37.000]  創造的神
[00:14:37.000 --> 00:14:41.000]  神是永恆的神
[00:14:41.000 --> 00:14:43.000]  從表面看起來
[00:14:43.000 --> 00:14:46.000]  摩西寫這些話呢
[00:14:46.000 --> 00:14:50.000]  好像是不太容易理解
[00:14:50.000 --> 00:14:54.000]  但是他很明確的就說
[00:14:54.000 --> 00:14:57.000]  我們人呢是有限的
[00:14:57.000 --> 00:14:59.000]  我們是神所造的
[00:14:59.000 --> 00:15:01.000]  我們是很有限的
[00:15:01.000 --> 00:15:04.000]  但是呢我們很蒙恩典
[00:15:04.000 --> 00:15:08.000]  就是人跟神呢有特別的關係
[00:15:08.000 --> 00:15:09.000]  神造萬物
[00:15:09.000 --> 00:15:11.000]  神也造人
[00:15:11.000 --> 00:15:13.000]  在萬物當中
[00:15:13.000 --> 00:15:17.000]  人跟神是有特別的關係
[00:15:17.000 --> 00:15:20.000]  他是我們的神
[00:15:20.000 --> 00:15:22.000]  所以這個地方說呢
[00:15:22.000 --> 00:15:24.000]  我們的居所
[00:15:24.000 --> 00:15:29.000]  你世世代代做我們的居所
[00:15:29.000 --> 00:15:34.000]  我們呢在這首詩歌裡頭呢
[00:15:34.000 --> 00:15:36.000]  在四篇九十篇裡頭呢
[00:15:36.000 --> 00:15:40.000]  一共有將近有二十處
[00:15:40.000 --> 00:15:43.000]  四次出現
[00:15:43.000 --> 00:15:45.000]  將近二十次
[00:15:45.000 --> 00:15:48.000]  就說明到神跟我們呢
[00:15:48.000 --> 00:15:51.000]  是有很密切的關係的
[00:15:51.000 --> 00:15:53.000]  神造萬物
[00:15:53.000 --> 00:15:54.000]  但神也造人
[00:15:54.000 --> 00:15:57.000]  人在萬物中間
[00:15:57.000 --> 00:15:59.000]  是神特別的創造
[00:15:59.000 --> 00:16:01.000]  特別的工作
[00:16:01.000 --> 00:16:03.000]  所以人跟神呢
[00:16:03.000 --> 00:16:05.000]  是有特別的工作
[00:16:05.000 --> 00:16:07.000]  特別的關係
[00:16:07.000 --> 00:16:12.000]  所以人呢應該是來認識神
[00:16:12.000 --> 00:16:15.000]  人呢不應該否認神
[00:16:15.000 --> 00:16:19.000]  應該來認識這位創造他們的神
[00:16:19.000 --> 00:16:24.000]  也跟這位神呢有密切的關係
[00:16:24.000 --> 00:16:25.000]  所以古代呢
[00:16:25.000 --> 00:16:29.000]  有一位聖徒叫做奧古斯丁
[00:16:29.000 --> 00:16:31.000]  他就曾經說過
[00:16:31.000 --> 00:16:32.000]  他說神啊
[00:16:32.000 --> 00:16:37.000]  你為自己創造了我們
[00:16:37.000 --> 00:16:39.000]  神為誰創造呢
[00:16:39.000 --> 00:16:42.000]  他為他自己來創造人
[00:16:42.000 --> 00:16:44.000]  在人沒有出現以前
[00:16:44.000 --> 00:16:50.000]  神就是要創造人呢
[00:16:50.000 --> 00:16:52.000]  是為了神
[00:16:52.000 --> 00:16:54.000]  神需要這個人呢
[00:16:54.000 --> 00:16:56.000]  來表現神的愛
[00:16:56.000 --> 00:16:58.000]  表現神的公益
[00:16:58.000 --> 00:17:01.000]  表現神的工作
[00:17:01.000 --> 00:17:02.000]  他說神啊
[00:17:02.000 --> 00:17:05.000]  你為自己造了我們
[00:17:05.000 --> 00:17:08.000]  我們的心不能安息
[00:17:08.000 --> 00:17:11.000]  除非是安息在你的裡面
[00:17:11.000 --> 00:17:12.000]  就跟神
[00:17:12.000 --> 00:17:15.000]  我們跟神有這麼密切的關係
[00:17:15.000 --> 00:17:18.000]  神創造我們
[00:17:18.000 --> 00:17:21.000]  祂的心什麼時候得到安息呢
[00:17:21.000 --> 00:17:23.000]  是我們能夠
[00:17:23.000 --> 00:17:26.000]  人能夠安息在神的裡頭
[00:17:26.000 --> 00:17:27.000]  這樣的話
[00:17:27.000 --> 00:17:29.000]  神才能得到安息
[00:17:29.000 --> 00:17:32.000]  就說明我們跟神的關係呢
[00:17:32.000 --> 00:17:35.000]  是非常的密切
[00:17:35.000 --> 00:17:36.000]  我們需要神
[00:17:36.000 --> 00:17:40.000]  神也需要我們
[00:17:40.000 --> 00:17:42.000]  所以這個認識神呢
[00:17:42.000 --> 00:17:46.000]  是永恆的神
[00:17:46.000 --> 00:17:49.000]  是非常重要的
[00:17:49.000 --> 00:17:52.000]  可以有幾點是
[00:17:52.000 --> 00:17:54.000]  是我們需要注意的
[00:17:54.000 --> 00:17:56.000]  要認識神呢
[00:17:56.000 --> 00:17:58.000]  是永恆的神
[00:17:58.000 --> 00:18:00.000]  第一個呢
[00:18:00.000 --> 00:18:02.000]  認識神是永恆的神呢
[00:18:02.000 --> 00:18:05.000]  是我們信仰的根基
[00:18:05.000 --> 00:18:07.000]  我們信仰的根基
[00:18:07.000 --> 00:18:09.000]  就認識神呢
[00:18:09.000 --> 00:18:11.000]  是創造萬物
[00:18:11.000 --> 00:18:12.000]  創造大地
[00:18:12.000 --> 00:18:15.000]  創造我們人的神
[00:18:15.000 --> 00:18:17.000]  是我們的信仰
[00:18:17.000 --> 00:18:18.000]  這個是信仰
[00:18:18.000 --> 00:18:21.000]  就知道神是創造的神
[00:18:21.000 --> 00:18:22.000]  第二個點呢
[00:18:22.000 --> 00:18:24.000]  就是要鼓勵我們呢
[00:18:24.000 --> 00:18:25.000]  來順服祂
[00:18:25.000 --> 00:18:27.000]  既然祂創造了我們
[00:18:27.000 --> 00:18:30.000]  祂一定在我們身上有祂的墓祭
[00:18:30.000 --> 00:18:32.000]  那我們要服侍祂
[00:18:32.000 --> 00:18:34.000]  要順服祂
[00:18:34.000 --> 00:18:37.000]  即使在碰到有患難的時候
[00:18:37.000 --> 00:18:40.000]  我們仍然要信靠祂
[00:18:40.000 --> 00:18:42.000]  就這樣的話
[00:18:42.000 --> 00:18:45.000]  就是跟神與我們的關係
[00:18:45.000 --> 00:18:47.000]  第一點
[00:18:47.000 --> 00:18:50.000]  認識神是永恆的神呢
[00:18:50.000 --> 00:18:52.000]  是我們信仰的根基
[00:18:52.000 --> 00:18:54.000]  如果我們的信仰沒有神
[00:18:54.000 --> 00:18:56.000]  作為我們的根基的話
[00:18:56.000 --> 00:18:58.000]  我們的信仰
[00:18:58.000 --> 00:19:00.000]  不過就是紙上談兵
[00:19:00.000 --> 00:19:02.000]  是一個空洞的
[00:19:02.000 --> 00:19:05.000]  但是我們知道神是永恆的神
[00:19:05.000 --> 00:19:07.000]  我們就可以來相信祂
[00:19:07.000 --> 00:19:09.000]  來依靠祂
[00:19:09.000 --> 00:19:11.000]  來討祂的喜歡
[00:19:11.000 --> 00:19:13.000]  那麼也可以
[00:19:13.000 --> 00:19:15.000]  我們也要順服祂
[00:19:15.000 --> 00:19:17.000]  要服侍祂
[00:19:17.000 --> 00:19:18.000]  祂造我們
[00:19:18.000 --> 00:19:21.000]  是為了叫我們能夠聽祂的話
[00:19:21.000 --> 00:19:22.000]  順服祂
[00:19:22.000 --> 00:19:24.000]  能夠來服侍祂
[00:19:24.000 --> 00:19:28.000]  做神要我們做的工作
[00:19:28.000 --> 00:19:30.000]  第三呢
[00:19:30.000 --> 00:19:33.000]  要認識神是永恆的神呢
[00:19:33.000 --> 00:19:35.000]  因為神呢
[00:19:35.000 --> 00:19:37.000]  會審判人
[00:19:37.000 --> 00:19:39.000]  神創造人
[00:19:39.000 --> 00:19:40.000]  但是神呢
[00:19:40.000 --> 00:19:42.000]  也要審判人
[00:19:42.000 --> 00:19:43.000]  祂創造人
[00:19:43.000 --> 00:19:46.000]  要人聽祂的話
[00:19:46.000 --> 00:19:48.000]  如果人不聽祂的話
[00:19:48.000 --> 00:19:50.000]  隨著自己意識
[00:19:50.000 --> 00:19:52.000]  做壞事的話
[00:19:52.000 --> 00:19:55.000]  那麼神呢就要審判了
[00:19:55.000 --> 00:19:58.000]  對這個惡人說的話
[00:19:58.000 --> 00:20:02.000]  他們是犯罪以後呢
[00:20:02.000 --> 00:20:07.000]  他不能夠逃脫神的審判
[00:20:07.000 --> 00:20:08.000]  他們所做的
[00:20:08.000 --> 00:20:11.000]  神要審判他們的
[00:20:11.000 --> 00:20:12.000]  所以認識神呢
[00:20:12.000 --> 00:20:14.000]  是永恆的神呢
[00:20:14.000 --> 00:20:16.000]  是很重要的
[00:20:16.000 --> 00:20:18.000]  就是我們信仰的根基
[00:20:18.000 --> 00:20:22.000]  也是鼓勵我們來服侍祂
[00:20:22.000 --> 00:20:24.000]  來順服祂
[00:20:24.000 --> 00:20:26.000]  就是遇到有難處的時候
[00:20:26.000 --> 00:20:28.000]  我們還相信祂
[00:20:28.000 --> 00:20:30.000]  還倚靠祂
[00:20:30.000 --> 00:20:34.000]  那麼也知道神要審判人
[00:20:34.000 --> 00:20:37.000]  所以我們要知道
[00:20:37.000 --> 00:20:39.000]  雖然我們也會遇到
[00:20:39.000 --> 00:20:42.000]  人對我們的逼迫殘害
[00:20:42.000 --> 00:20:43.000]  但是我們知道
[00:20:43.000 --> 00:20:45.000]  一些反對神的人
[00:20:45.000 --> 00:20:48.000]  最後都要受到神的審判
[00:20:48.000 --> 00:20:50.000]  神會按照公義
[00:20:50.000 --> 00:20:53.000]  來審判惡人
[00:20:53.000 --> 00:20:56.000]  審判反對祂的人
[00:20:56.000 --> 00:20:58.000]  這講到永恆的神
[00:20:58.000 --> 00:21:00.000]  從第一節到第二節
[00:21:00.000 --> 00:21:04.000]  就說到是永恆的神
[00:21:04.000 --> 00:21:06.000]  第三節到第六節
[00:21:06.000 --> 00:21:08.000]  這一段的話
[00:21:08.000 --> 00:21:10.000]  就講到是短暫的人
[00:21:10.000 --> 00:21:13.000]  既然說到神是永恆的神
[00:21:13.000 --> 00:21:15.000]  那麼就會說到
[00:21:15.000 --> 00:21:16.000]  接下來就說到
[00:21:16.000 --> 00:21:19.000]  人是短暫的人
[00:21:19.000 --> 00:21:20.000]  有一個現象是
[00:21:20.000 --> 00:21:22.000]  每個人都要預兆的
[00:21:22.000 --> 00:21:24.000]  就是第三節說
[00:21:24.000 --> 00:21:27.000]  你死人歸於塵土
[00:21:27.000 --> 00:21:30.000]  說你們世人要歸回
[00:21:30.000 --> 00:21:32.000]  歸於塵土什麼意思呢
[00:21:32.000 --> 00:21:33.000]  就是死掉了
[00:21:33.000 --> 00:21:34.000]  死亡了
[00:21:34.000 --> 00:21:38.000]  死亡會臨到每個人
[00:21:38.000 --> 00:21:40.000]  人都要死
[00:21:40.000 --> 00:21:43.000]  有的是年輕的時候就死
[00:21:43.000 --> 00:21:46.000]  有的是年紀高壽的時候才死
[00:21:46.000 --> 00:21:49.000]  但是結果都一樣的
[00:21:49.000 --> 00:21:51.000]  每一個生下來的人
[00:21:51.000 --> 00:21:54.000]  到了死後他們都要死亡
[00:21:54.000 --> 00:21:56.000]  那麼這裡說
[00:21:56.000 --> 00:21:58.000]  他說你死人歸於塵土
[00:21:58.000 --> 00:22:05.000]  人的出生是出於塵土
[00:22:05.000 --> 00:22:08.000]  那麼說你們世人歸回
[00:22:08.000 --> 00:22:11.000]  就是人死是歸回塵土
[00:22:11.000 --> 00:22:12.000]  這是聖經上
[00:22:12.000 --> 00:22:14.000]  給我們一個明確的
[00:22:14.000 --> 00:22:17.000]  簡單的一個話
[00:22:17.000 --> 00:22:19.000]  就是人是出於塵土
[00:22:19.000 --> 00:22:22.000]  他生下來是出於塵土
[00:22:22.000 --> 00:22:26.000]  他死的話是回到塵土裡頭
[00:22:26.000 --> 00:22:30.000]  所以對聖經是告訴我們
[00:22:30.000 --> 00:22:34.000]  這個死亡不是消滅了
[00:22:34.000 --> 00:22:36.000]  死了以後你就沒有了
[00:22:36.000 --> 00:22:40.000]  死了以後你是從土出來
[00:22:40.000 --> 00:22:43.000]  你還回到土裡頭去
[00:22:43.000 --> 00:22:44.000]  就第三節說到
[00:22:44.000 --> 00:22:46.000]  你死人歸於塵土
[00:22:46.000 --> 00:22:48.000]  你們世人要歸回
[00:22:48.000 --> 00:22:53.000]  要出來還要回去
