
[00:00:00.000 --> 00:00:06.000]  請主母讓我們一同先同心禱告,預備心去聆聽主的道理。
[00:06:09.000 --> 00:06:13.000]  那我們可不可以認清楚哪些才是我們要去侍奉的對象呢?
[00:06:13.000 --> 00:06:16.000]  誰是我們要去侍奉的對象呢?
[00:06:16.000 --> 00:06:18.000]  聖經一開始第三節講,
[00:06:18.000 --> 00:06:20.000]  聖經一開始第三節講,
[00:06:20.000 --> 00:06:23.000]  要尊敬那真為寡婦的,
[00:06:23.000 --> 00:06:25.000]  要尊敬那真為寡婦的。
[00:06:25.000 --> 00:06:27.000]  這一節聖經是很特別的,
[00:06:27.000 --> 00:06:29.000]  這一節聖經是很特別的,
[00:06:29.000 --> 00:06:30.000]  第一個特別之處,
[00:06:30.000 --> 00:06:31.000]  第一個特別之處,
[00:06:31.000 --> 00:06:35.000]  是用了一個類似十誡寫十誡的語氣去寫,
[00:06:35.000 --> 00:06:36.000]  是用了一個類似十誡寫十誡的語氣去寫,
[00:06:36.000 --> 00:06:38.000]  是用了一個類似十誡寫十誡的語氣去寫,
[00:06:38.000 --> 00:06:39.000]  是用了一個類似十誡寫十誡的語氣去寫,
[00:06:39.000 --> 00:06:40.000]  中文翻譯就有點不同,
[00:06:40.000 --> 00:06:41.000]  中文翻譯就有點不同,
[00:06:41.000 --> 00:06:42.000]  中文翻譯就有點不同,
[00:06:42.000 --> 00:06:45.000]  但是如果你看希臘文版本的時候呢,
[00:06:45.000 --> 00:06:46.000]  但是如果你看希臘文版本的時候呢,
[00:06:46.000 --> 00:06:47.000]  如果你去看希臘文版本的時候,
[00:06:47.000 --> 00:06:48.000]  尊敬這個字,
[00:06:48.000 --> 00:06:49.000]  尊敬這個字,
[00:06:49.000 --> 00:06:57.000]  其實是和十誡裡面去孝敬父母的孝敬是同一個字,
[00:06:57.000 --> 00:06:59.000]  孝敬父母孝敬是同一個字,
[00:06:59.000 --> 00:07:00.000]  孝敬父母孝敬是同一個字,
[00:07:00.000 --> 00:07:03.000]  我又不明白為什麼中文聖經要加個要尊敬的要字進去,
[00:07:03.000 --> 00:07:04.000]  我又不明白為什麼中文聖經要加個要尊敬的要字進去,
[00:07:04.000 --> 00:07:05.000]  我又不知道為什麼中文聖經要加個要尊敬的要字進去,
[00:07:05.000 --> 00:07:06.000]  我不知道為什麼中文聖經要加個要尊敬的要字進去,
[00:07:06.000 --> 00:07:07.000]  我不知道為什麼中文聖經要加個要尊敬的要字進去,
[00:07:07.000 --> 00:07:08.000]  我不知道為什麼中文聖經要加個要尊敬的要字進去,
[00:07:08.000 --> 00:07:09.000]  如果按照原文翻譯呢,
[00:07:09.000 --> 00:07:20.000]  應該翻譯為孝敬曾寡婦,
[00:07:20.000 --> 00:07:21.000]  第一你要明白,
[00:07:21.000 --> 00:07:23.000]  要用十誡的寫法,
[00:07:23.000 --> 00:07:25.000]  要明白這是實際的寫法,
[00:07:25.000 --> 00:07:33.000]  對寡婦的態度和對父母的態度是一樣的,
[00:07:33.000 --> 00:07:34.000]  第二個特色,
[00:07:34.000 --> 00:07:43.000]  這一次聖經為寡婦定了一個清晰的形容,
[00:07:43.000 --> 00:07:48.000]  對寡婦定了一個清晰的形容,
[00:07:48.000 --> 00:07:50.000]  就是要是真的寡婦,
[00:07:50.000 --> 00:07:52.000]  要是真的寡婦,
[00:07:52.000 --> 00:07:54.000]  那你就會問,
[00:07:54.000 --> 00:07:56.000]  有假寡婦嗎?
[00:07:56.000 --> 00:07:57.000]  已經清楚了,
[00:07:57.000 --> 00:07:58.000]  哪裡有假的寡婦?
[00:07:58.000 --> 00:07:59.000]  有的,
[00:07:59.000 --> 00:08:00.000]  大兄姐妹,
[00:08:00.000 --> 00:08:01.000]  有,
[00:08:01.000 --> 00:08:04.000]  有很多假的寡婦,
[00:08:04.000 --> 00:08:06.000]  有很多假的寡婦,
[00:08:06.000 --> 00:08:08.000]  今天說話假的,
[00:08:08.000 --> 00:08:09.000]  OK,
[00:08:09.000 --> 00:08:12.000]  有些假寡婦,
[00:08:12.000 --> 00:08:13.000]  有很多,
[00:08:13.000 --> 00:08:14.000]  有一些假寡婦,
[00:08:14.000 --> 00:08:15.000]  怎麼假呢?
[00:08:15.000 --> 00:08:17.000]  怎麼假才行呢?
[00:08:17.000 --> 00:08:19.000]  其中一件事,
[00:08:19.000 --> 00:08:22.000]  可以說我丈夫離開了我,
[00:08:22.000 --> 00:08:24.000]  我可以說我丈夫離開了我,
[00:08:24.000 --> 00:08:26.000]  但是不是真的她丈夫離開她,
[00:08:26.000 --> 00:08:28.000]  還是她離開了丈夫呢?
[00:08:28.000 --> 00:08:30.000]  到底是丈夫離開她,
[00:08:30.000 --> 00:08:31.000]  還是她離開丈夫呢?
[00:08:31.000 --> 00:08:33.000]  《聖經》這裡沒有介紹,
[00:08:33.000 --> 00:08:35.000]  這些寡婦的成因是怎麼樣的,
[00:08:35.000 --> 00:08:37.000]  《聖經》沒有介紹,
[00:08:37.000 --> 00:08:39.000]  這些寡婦的成因是什麼,
[00:08:39.000 --> 00:08:40.000]  不過介紹了,
[00:08:40.000 --> 00:08:41.000]  有些是真的,
[00:08:41.000 --> 00:08:42.000]  有的是真的,
[00:08:42.000 --> 00:08:43.000]  有的是假的,
[00:08:43.000 --> 00:08:44.000]  有的是假的,
[00:08:44.000 --> 00:08:46.000]  那究竟怎麼辯論真和假呢?
[00:08:46.000 --> 00:08:48.000]  怎麼去代表真和假呢?
[00:08:48.000 --> 00:08:49.000]  所以《聖經》的作者,
[00:08:49.000 --> 00:08:51.000]  就跟著從第四節開始,
[00:08:51.000 --> 00:08:52.000]  一直到第八節,
[00:08:52.000 --> 00:08:53.000]  就去介紹,
[00:08:53.000 --> 00:08:54.000]  然後《聖經》作者,
[00:08:54.000 --> 00:08:55.000]  從四到八節,
[00:08:55.000 --> 00:08:56.000]  一直介紹,
[00:08:56.000 --> 00:08:58.000]  我一會兒再逐步去說,
[00:08:58.000 --> 00:08:59.000]  我等一下一步一步來講,
[00:08:59.000 --> 00:09:00.000]  不過讓我們回來看,
[00:09:00.000 --> 00:09:04.000]  他說要尊敬這些真寡婦,
[00:09:04.000 --> 00:09:07.000]  甚至說要尊敬真寡婦,
[00:09:07.000 --> 00:09:08.000]  尊敬這個字呢,
[00:09:08.000 --> 00:09:09.000]  尊敬這個字呢,
[00:09:09.000 --> 00:09:10.000]  原本是孝敬,
[00:09:10.000 --> 00:09:11.000]  原本是孝敬,
[00:09:11.000 --> 00:09:13.000]  孝敬是什麼意思呢?
[00:09:13.000 --> 00:09:14.000]  孝敬是什麼意思呢?
[00:09:14.000 --> 00:09:15.000]  當你查《聖經》字典,
[00:09:15.000 --> 00:09:16.000]  你就會發覺這個字,
[00:09:16.000 --> 00:09:18.000]  不是只是一種態度,
[00:09:18.000 --> 00:09:19.000]  查《聖經》呢,
[00:09:19.000 --> 00:09:21.000]  時間已經發現,
[00:09:21.000 --> 00:09:23.000]  不光只有一種態度,
[00:09:23.000 --> 00:09:25.000]  很多人說尊敬是一種態度,
[00:09:25.000 --> 00:09:27.000]  尊敬是一種態度,
[00:09:27.000 --> 00:09:28.000]  我尊敬你,
[00:09:28.000 --> 00:09:29.000]  我尊敬你,
[00:09:29.000 --> 00:09:32.000]  我曾經聽過一個牧者講,
[00:09:32.000 --> 00:09:34.000]  我曾經聽過一個牧者講,
[00:09:34.000 --> 00:09:35.000]  這位牧者就說,
[00:09:35.000 --> 00:09:38.000]  分享了很多老一輩的牧者,
[00:09:38.000 --> 00:09:41.000]  解《聖經》解得不清不楚的,
[00:09:41.000 --> 00:09:43.000]  主要有一些老一輩的士,
[00:09:43.000 --> 00:09:46.000]  就說牧者解釋《聖經》不清不楚,
[00:09:46.000 --> 00:09:48.000]  這位後輩就說,
[00:09:48.000 --> 00:09:49.000]  這後輩就說,
[00:09:49.000 --> 00:09:50.000]  我們不要說他錯,
[00:09:50.000 --> 00:09:52.000]  我們不要說他錯,
[00:09:52.000 --> 00:09:53.000]  我們尊敬他好了,
[00:09:53.000 --> 00:09:55.000]  我們要尊敬他,
[00:09:55.000 --> 00:09:57.000]  什麼叫尊敬他?
[00:09:57.000 --> 00:09:58.000]  什麼叫尊敬他?
[00:09:58.000 --> 00:10:00.000]  即是不要告訴他他錯,
[00:10:00.000 --> 00:10:02.000]  就不告訴他他是錯,
[00:10:02.000 --> 00:10:04.000]  不過當他存在好了,
[00:10:04.000 --> 00:10:06.000]  就當他存在好,
[00:10:06.000 --> 00:10:08.000]  好像是一種態度,
[00:10:08.000 --> 00:10:09.000]  好像是一種態度,
[00:10:09.000 --> 00:10:11.000]  這種尊敬其實可以不尊敬,
[00:10:11.000 --> 00:10:13.000]  這種尊敬其實可以不尊敬,
[00:10:13.000 --> 00:10:15.000]  譬如當我是錯的,
[00:10:15.000 --> 00:10:16.000]  譬如我是錯的,
[00:10:16.000 --> 00:10:17.000]  但因為我是牧師,
[00:10:17.000 --> 00:10:18.000]  譬如我是牧師,
[00:10:18.000 --> 00:10:20.000]  牧師,惠東就跟我說,
[00:10:20.000 --> 00:10:21.000]  譬如我就跟他講,
[00:10:21.000 --> 00:10:22.000]  不是跟我說,
[00:10:22.000 --> 00:10:24.000]  是跟其他大英前輩聊天說,
[00:10:24.000 --> 00:10:26.000]  但其他大英前輩怎麼講?
[00:10:26.000 --> 00:10:27.000]  牧師講的,
[00:10:27.000 --> 00:10:29.000]  錯就算了,
[00:10:29.000 --> 00:10:31.000]  尊敬他是牧師,
[00:10:31.000 --> 00:10:32.000]  牧師講的,
[00:10:32.000 --> 00:10:33.000]  錯了就算了,
[00:10:33.000 --> 00:10:34.000]  我們尊敬他吧,
[00:10:34.000 --> 00:10:35.000]  是不是真的尊敬牧師?
[00:10:35.000 --> 00:10:36.000]  是不是真的尊敬牧師?
[00:10:36.000 --> 00:10:37.000]  可能不是尊敬牧師,
[00:10:37.000 --> 00:10:38.000]  可能不是尊敬牧師,
[00:10:38.000 --> 00:10:39.000]  可能不是尊敬牧師,
[00:10:39.000 --> 00:10:40.000]  可能不是尊敬牧師,
[00:10:40.000 --> 00:10:41.000]  可能不是尊敬牧師,
[00:10:41.000 --> 00:10:42.000]  可能不是尊敬牧師,
[00:10:42.000 --> 00:10:43.000]  可能不是尊敬牧師,
[00:10:43.000 --> 00:10:44.000]  可能不是尊敬牧師,
[00:10:44.000 --> 00:10:45.000]  可能不是尊敬牧師,
[00:10:45.000 --> 00:10:46.000]  可能不是尊敬牧師,
[00:10:46.000 --> 00:10:47.000]  可能不是尊敬牧師,
[00:10:47.000 --> 00:10:48.000]  可能不是尊敬牧師,
[00:10:56.000 --> 00:10:57.000]  是態度和行動,
[00:10:57.000 --> 00:11:00.000]  兩者是協調的,
[00:11:00.000 --> 00:11:02.000]  是兩者是有協調的,
[00:11:02.000 --> 00:11:03.000]  所以尊敬這個字,
[00:11:03.000 --> 00:11:04.000]  原本的意思是,
[00:11:04.000 --> 00:11:05.000]  尊敬這個字,
[00:11:05.000 --> 00:11:06.000]  原本的意思是,
[00:11:06.000 --> 00:11:08.000]  不單止你是真的對那個人,
[00:11:08.000 --> 00:11:10.000]  是很珍而重之,
[00:11:10.000 --> 00:11:12.000]  不但對這個人珍而重之,
[00:11:12.000 --> 00:11:13.000]  同意他的講法,
[00:11:13.000 --> 00:11:14.000]  同意他的講法,
[00:11:14.000 --> 00:11:15.000]  並且怎麼樣呢?
[00:11:15.000 --> 00:11:16.000]  並且怎麼樣呢?
[00:11:16.000 --> 00:11:17.000]  你是有行動的,
[00:11:17.000 --> 00:11:18.000]  而且有行動,
[00:11:18.000 --> 00:11:19.000]  他有需要,
[00:11:19.000 --> 00:11:21.000]  你甚至要為他付出的,
[00:11:21.000 --> 00:11:22.000]  有需要,
[00:11:22.000 --> 00:11:24.000]  你要為他付出,
[00:11:24.000 --> 00:11:25.000]  孝敬父母是什麼意思?
[00:11:25.000 --> 00:11:26.000]  孝敬父母是什麼意思?
[00:11:26.000 --> 00:11:27.000]  孝敬父母是什麼意思?
[00:11:27.000 --> 00:11:28.000]  孝敬父母是什麼意思?
[00:11:28.000 --> 00:11:29.000]  是不是你坐在家裡,
[00:11:29.000 --> 00:11:30.000]  是不是你坐在家裡,
[00:11:30.000 --> 00:11:31.000]  喝著紅酒,
[00:11:31.000 --> 00:11:32.000]  喝著紅酒,
[00:11:32.000 --> 00:11:33.000]  喝著紅酒,
[00:11:33.000 --> 00:11:34.000]  吃著牛扒,
[00:11:34.000 --> 00:11:35.000]  吃著牛扒,
[00:11:35.000 --> 00:11:36.000]  吃著牛扒,
[00:11:36.000 --> 00:11:37.000]  然後你在那裡說,
[00:11:37.000 --> 00:11:38.000]  然後你在那裡說,
[00:11:38.000 --> 00:11:39.000]  我很尊敬我父母的,
[00:11:39.000 --> 00:11:40.000]  我很尊敬我父母的,
[00:11:40.000 --> 00:11:41.000]  不過我父母呢,
[00:11:41.000 --> 00:11:42.000]  不過我父母呢,
[00:11:42.000 --> 00:11:43.000]  現在住在哪裡呢?
[00:11:43.000 --> 00:11:44.000]  現在住在哪裡呢?
[00:11:44.000 --> 00:11:45.000]  現在住在貧民窟,
[00:11:45.000 --> 00:11:46.000]  現在住在貧民窟,
[00:11:46.000 --> 00:11:47.000]  現在住在貧民窟,
[00:11:47.000 --> 00:11:48.000]  貧民窟,
[00:11:48.000 --> 00:11:49.000]  貧民窟,
[00:11:49.000 --> 00:11:55.000]  一個英文叫Ghetto,
[00:11:55.000 --> 00:11:56.000]  一個英文叫Ghetto,
[00:11:56.000 --> 00:11:57.000]  一個英文叫Ghetto,
[00:11:57.000 --> 00:11:58.000]  一個貧民窟,
[00:11:58.000 --> 00:11:59.000]  一個貧民窟,
[00:11:59.000 --> 00:12:00.000]  一個貧民窟,
[00:12:00.000 --> 00:12:01.000]  一個貧民窟,
[00:12:01.000 --> 00:12:02.000]  一個貧民窟,
[00:12:02.000 --> 00:12:03.000]  一個貧民窟,
[00:12:03.000 --> 00:12:04.000]  一個貧民窟,
[00:12:04.000 --> 00:12:05.000]  一個貧民窟,
[00:12:05.000 --> 00:12:06.000]  一個貧民窟,
[00:12:06.000 --> 00:12:07.000]  一個貧民窟,
[00:12:07.000 --> 00:12:08.000]  一個貧民窟,
[00:12:08.000 --> 00:12:09.000]  一個貧民窟,
[00:12:09.000 --> 00:12:10.000]  一個貧民窟,
[00:12:10.000 --> 00:12:11.000]  一個貧民窟,
[00:12:11.000 --> 00:12:12.000]  一個貧民窟,
[00:12:12.000 --> 00:12:13.000]  一個貧民窟,
[00:12:13.000 --> 00:12:14.000]  一個貧民窟,
[00:12:14.000 --> 00:12:15.000]  一個貧民窟,
[00:12:15.000 --> 00:12:16.000]  一個貧民窟,
[00:12:16.000 --> 00:12:17.000]  一個貧民窟,
[00:12:17.000 --> 00:12:18.000]  一個貧民窟,
[00:12:18.000 --> 00:12:19.000]  一個貧民窟,
[00:12:19.000 --> 00:12:20.000]  一個貧民窟,
[00:12:20.000 --> 00:12:21.000]  一個貧民窟,
[00:12:21.000 --> 00:12:22.000]  一個貧民窟,
[00:12:22.000 --> 00:12:23.000]  一個貧民窟,
[00:12:23.000 --> 00:12:24.000]  一個貧民窟,
[00:12:24.000 --> 00:12:25.000]  一個貧民窟,
[00:12:25.000 --> 00:12:26.000]  一個貧民窟,
[00:12:26.000 --> 00:12:27.000]  一個貧民窟,
[00:12:27.000 --> 00:12:28.000]  一個貧民窟,
[00:12:28.000 --> 00:12:29.000]  一個貧民窟,
[00:12:29.000 --> 00:12:30.000]  一個貧民窟,
[00:12:30.000 --> 00:12:31.000]  一個貧民窟,
[00:12:31.000 --> 00:12:32.000]  一個貧民窟,
[00:12:32.000 --> 00:12:33.000]  一個貧民窟,
[00:12:33.000 --> 00:12:34.000]  一個貧民窟,
[00:12:34.000 --> 00:12:35.000]  一個貧民窟,
[00:12:35.000 --> 00:12:36.000]  一個貧民窟,
[00:12:36.000 --> 00:12:37.000]  一個貧民窟,
[00:12:37.000 --> 00:12:38.000]  一個貧民窟,
[00:12:38.000 --> 00:12:39.000]  一個貧民窟,
[00:12:39.000 --> 00:12:40.000]  一個貧民窟.
[00:12:40.000 --> 00:12:41.000]  一個貧民窟,
[00:12:41.000 --> 00:12:42.000]  一個貧民窟,
[00:12:42.000 --> 00:12:48.000]  一個貧民窟,
[00:12:48.000 --> 00:12:49.000]  一個貧民窟,
[00:12:49.000 --> 00:12:50.000]  一個貧民窟,
[00:12:50.000 --> 00:12:51.000]  一個貧民窟,
[00:12:51.000 --> 00:12:52.000]  一個貧民窟,
[00:12:52.000 --> 00:12:53.000]  一個貧民窟,
[00:12:53.000 --> 00:12:54.000]  一個貧民窟,
[00:12:54.000 --> 00:12:55.000]  一個貧民窟,
[00:12:55.000 --> 00:12:56.000]  一個貧民窟,
[00:12:56.000 --> 00:12:57.000]  一個貧民窟,
[00:12:57.000 --> 00:12:58.000]  一個貧民窟,
[00:12:58.000 --> 00:12:59.000]  一個貧民窟,
[00:12:59.000 --> 00:13:00.000]  一個貧民窟,
[00:13:00.000 --> 00:13:01.000]  一個貧民窟,
[00:13:01.000 --> 00:13:02.000]  一個貧民窟,
[00:13:02.000 --> 00:13:03.000]  一個貧民窟,
[00:13:03.000 --> 00:13:04.000]  一個貧民窟,
[00:13:04.000 --> 00:13:05.000]  一個貧民窟,
[00:13:05.000 --> 00:13:06.000]  一個貧民窟,
[00:13:06.000 --> 00:13:07.000]  一個貧民窟,
[00:13:07.000 --> 00:13:08.000]  一個貧民窟,
[00:13:08.000 --> 00:13:09.000]  一個貧民窟.
[00:13:09.000 --> 00:13:10.000]  一個貧民窟,
[00:13:10.000 --> 00:13:11.000]  一個貧民窟,
[00:13:11.000 --> 00:13:12.000]  一個貧民窟,
[00:13:12.000 --> 00:13:13.000]  一個貧民窟,
[00:13:13.000 --> 00:13:14.000]  一個貧民窟,
[00:13:14.000 --> 00:13:15.000]  一個貧民窟,
[00:13:15.000 --> 00:13:16.000]  一個貧民窟,
[00:13:16.000 --> 00:13:17.000]  一個貧民窟,
[00:13:17.000 --> 00:13:18.000]  一個貧民窟,
[00:13:18.000 --> 00:13:19.000]  一個貧民窟,
[00:13:19.000 --> 00:13:20.000]  一個貧民窟,
[00:13:20.000 --> 00:13:21.000]  一個貧民窟,
[00:13:21.000 --> 00:13:22.000]  一個貧民窟,
[00:13:22.000 --> 00:13:23.000]  一個貧民窟,
[00:13:23.000 --> 00:13:24.000]  一個貧民窟,
[00:13:24.000 --> 00:13:25.000]  一個貧民窟,
[00:13:25.000 --> 00:13:26.000]  一個貧民窟,
[00:13:26.000 --> 00:13:27.000]  一個貧民窟,
[00:13:27.000 --> 00:13:28.000]  一個貧民窟,
[00:13:28.000 --> 00:13:29.000]  一個貧民窟,
[00:13:29.000 --> 00:13:30.000]  一個貧民窟,
[00:13:30.000 --> 00:13:31.000]  一個貧民窟,
[00:13:31.000 --> 00:13:32.000]  一個貧民窟,
[00:13:32.000 --> 00:13:33.000]  一個貧民窟,
[00:13:33.000 --> 00:13:34.000]  一個貧民窟,
[00:13:34.000 --> 00:13:35.000]  一個貧民窟.
[00:13:35.000 --> 00:13:41.000]  有生兒生女的,
[00:13:41.000 --> 00:13:48.000]  有家人的,
[00:13:48.000 --> 00:13:50.000]  那不算真寡婦,
[00:13:50.000 --> 00:13:51.000]  那不算真寡婦,
[00:13:51.000 --> 00:13:52.000]  那不算真寡婦,
[00:13:52.000 --> 00:13:53.000]  意思是什麼呢,
[00:13:53.000 --> 00:13:54.000]  意思是什麼呢,
[00:13:54.000 --> 00:13:55.000]  意思是什麼呢,
[00:13:55.000 --> 00:13:56.000]  如果有個女士,
[00:13:56.000 --> 00:13:57.000]  如果有個女士,
[00:13:57.000 --> 00:13:58.000]  她丈夫過世了,
[00:13:58.000 --> 00:13:59.000]  她丈夫過世了,
[00:13:59.000 --> 00:14:00.000]  比如說有位女士,
[00:14:00.000 --> 00:14:01.000]  比如說有位女士,
[00:14:01.000 --> 00:14:02.000]  她丈夫已經過世了,
[00:14:02.000 --> 00:14:03.000]  或者,
[00:14:03.000 --> 00:14:04.000]  或者,
[00:14:04.000 --> 00:14:05.000]  她丈夫離開了,
[00:14:05.000 --> 00:14:06.000]  或者,
[00:14:06.000 --> 00:14:07.000]  她丈夫離開了,
[00:14:07.000 --> 00:14:08.000]  很多種原因,
[00:14:08.000 --> 00:14:09.000]  我們聖經沒有研究,
[00:14:09.000 --> 00:14:10.000]  很多種原因,
[00:14:10.000 --> 00:14:11.000]  我們聖經沒有研究,
[00:14:11.000 --> 00:14:12.000]  什麼原因,
[00:14:12.000 --> 00:14:13.000]  聖經沒有研究,
[00:14:13.000 --> 00:14:14.000]  什麼原因,
[00:14:14.000 --> 00:14:15.000]  聖經沒有研究,
[00:14:15.000 --> 00:14:16.000]  只有一個女士留在家裡,
