
[00:00:00.000 --> 00:00:07.000]  弟兄姊妹們,你哋孤唔孤單呀?
[00:04:34.000 --> 00:04:39.000]  原來當人係體見,體見咗耶穌基督嘅生命
[00:04:39.000 --> 00:04:45.000]  並且又見證耶穌基督嘅生命,就係一個永遠嘅生命嘅時候
[00:04:45.000 --> 00:04:48.000]  自然嘅結果就係
[00:04:48.000 --> 00:04:54.000]  我哋就會好自然,好歡喜嘅就喺基督裏面有團契
[00:04:54.000 --> 00:04:56.000]  聽多次
[00:04:56.000 --> 00:05:00.000]  就意思就係話當我哋九龍城浸信會嘅人
[00:05:00.000 --> 00:05:04.000]  我哋真係親眼見過耶穌基督嘅生命
[00:05:04.000 --> 00:05:10.000]  我哋又去見證耶穌基督嗰種永遠嘅生命嘅時候
[00:05:10.000 --> 00:05:14.000]  當我哋有咁樣嘅經歷嘅時候,有咁嘅體見嘅時候
[00:05:14.000 --> 00:05:17.000]  有咁嘅見證嘅時候
[00:05:17.000 --> 00:05:19.000]  好自然嘅
[00:05:19.000 --> 00:05:22.000]  我哋呢班人就好自然嘅
[00:05:22.000 --> 00:05:28.000]  就好喜歡一齊去團契
[00:05:28.000 --> 00:05:33.000]  團契呢個希臘字嘅意思就係話聯合
[00:05:33.000 --> 00:05:35.000]  夥伴
[00:05:35.000 --> 00:05:39.000]  團契係可以指喺食物方面嘅分享
[00:05:39.000 --> 00:05:43.000]  例如馬其頓同埋阿蓋亞嘅基督徒
[00:05:43.000 --> 00:05:47.000]  佢哋見到耶路撒冷嗰啲貧窮嘅人有需要
[00:05:47.000 --> 00:05:50.000]  佢哋募捐幫助佢哋
[00:05:50.000 --> 00:05:54.000]  團契亦可以指喺靈性方面嗰種嘅分享
[00:05:54.000 --> 00:05:57.000]  分享靈性嘅好處
[00:05:57.000 --> 00:06:01.000]  就正如保羅喺哥林多前書九章二十三節
[00:06:01.000 --> 00:06:06.000]  講到就係我哋可以分享神嘅祝福
[00:06:06.000 --> 00:06:09.000]  同埋哥林多後書十三章十三節
[00:06:09.000 --> 00:06:15.000]  所講到嘅就係我哋一齊去分享聖靈嘅團契
[00:06:15.000 --> 00:06:21.000]  無論係喺身體,食物或者靈性嘅團契
[00:06:21.000 --> 00:06:24.000]  團契嘅意思聽得清楚
[00:06:24.000 --> 00:06:33.000]  團契係必須要喺耶穌基督嘅裏面去團契
[00:06:33.000 --> 00:06:36.000]  呢個係用一書五章二十節咁講嘅
[00:06:36.000 --> 00:06:41.000]  佢話我哋也在那位真特嘅裏面
[00:06:41.000 --> 00:06:46.000]  就係喺佢嘅兒子耶穌基督裏面
[00:06:46.000 --> 00:06:52.000]  所以團契就係話我哋喺耶穌基督裏面嘅信心
[00:06:52.000 --> 00:06:55.000]  所以團契就唔係只單單就係話
[00:06:55.000 --> 00:06:59.000]  我哋呢班人隨意嘅組合走埋一齊
[00:06:59.000 --> 00:07:03.000]  或者我哋彼此有啲感情嘅依附
[00:07:03.000 --> 00:07:05.000]  我喜歡你,你喜歡我
[00:07:05.000 --> 00:07:07.000]  我哋鍾意一齊有成長小組
[00:07:07.000 --> 00:07:09.000]  我唔鍾意嘅話我就唔靈
[00:07:09.000 --> 00:07:11.000]  唔係咁單單咁嘅意思
[00:07:11.000 --> 00:07:14.000]  原來團契一個好重要嘅意思就係話
[00:07:14.000 --> 00:07:20.000]  團契必須要喺耶穌基督裏面
[00:07:20.000 --> 00:07:23.000]  嗰種深入嘅相交
[00:07:23.000 --> 00:07:26.000]  喺一種深入嘅相交裏面
[00:07:26.000 --> 00:07:30.000]  人係彼此相屬嘅
[00:07:30.000 --> 00:07:32.000]  相屬就係屬於意思就係話
[00:07:32.000 --> 00:07:36.000]  我係屬於你,你是屬於我嘅
[00:07:36.000 --> 00:07:38.000]  當我哋喺團契當中
[00:07:38.000 --> 00:07:41.000]  我哋生命係彼此相屬嘅時候
[00:07:41.000 --> 00:07:47.000]  我哋就可以經歷到喜樂嘅滿足
[00:07:47.000 --> 00:07:50.000]  從另一個字一個角度嚟講
[00:07:50.000 --> 00:07:53.000]  約翰係用咗呢個團契
[00:07:53.000 --> 00:07:55.000]  Coinonia呢個字
[00:07:55.000 --> 00:07:58.000]  就係講出就係話神同人嘅關係
[00:07:58.000 --> 00:08:02.000]  同人同人嘅關係嗰種嘅連合
[00:08:02.000 --> 00:08:06.000]  所以團契唔係單單係橫面
[00:08:06.000 --> 00:08:08.000]  唔係單單我哋彼此間嘅團契
[00:08:08.000 --> 00:08:12.000]  團契並且有垂直面
[00:08:12.000 --> 00:08:14.000]  就係話我哋團契嘅時候
[00:08:14.000 --> 00:08:16.000]  我哋都係同耶穌基督
[00:08:16.000 --> 00:08:21.000]  喺耶穌基督裏面一同嘅團體
[00:08:21.000 --> 00:08:26.000]  呢個係團契真正嘅意思
[00:08:26.000 --> 00:08:29.000]  喺基礎上我哋去思想
[00:08:29.000 --> 00:08:33.000]  乜嘢叫做關顧
[00:08:33.000 --> 00:08:38.000]  關顧就係指我哋喺耶穌基督裏面
[00:08:38.000 --> 00:08:42.000]  嘅靈性嘅團體
[00:08:42.000 --> 00:08:44.000]  意思就話教會當中
[00:08:44.000 --> 00:08:46.000]  關顧嘅主要嘅目的
[00:08:46.000 --> 00:08:53.000]  就係喺耶穌基督裏面嘅靈性嘅團體
[00:08:53.000 --> 00:08:56.000]  所以關顧唔好搞錯
[00:08:56.000 --> 00:09:00.000]  唔好以為單單係一啲心理方面嘅關心
[00:09:00.000 --> 00:09:02.000]  係一啲心理嘅治療
[00:09:02.000 --> 00:09:04.000]  或者一對一嘅關顧
[00:09:04.000 --> 00:09:07.000]  原來關顧喺教會嘅裏面
[00:09:07.000 --> 00:09:15.000]  係喺耶穌基督裏面嘅靈性嘅團體
[00:09:15.000 --> 00:09:17.000]  有一次有位牧師
[00:09:17.000 --> 00:09:20.000]  去探望一位婆婆
[00:09:20.000 --> 00:09:22.000]  呢個婆婆年紀大了
[00:09:22.000 --> 00:09:24.000]  身體唔好
[00:09:24.000 --> 00:09:27.000]  佢係長期要依賴
[00:09:27.000 --> 00:09:31.000]  佢嘅女兒同埋佢嘅女婿
[00:09:31.000 --> 00:09:36.000]  佢係同佢嘅女兒女婿一齊住
[00:09:36.000 --> 00:09:41.000]  但係婆婆佢都係有好多嘅意見
[00:09:41.000 --> 00:09:47.000]  畀咗女婿同埋女兒好多嘅限制
[00:09:47.000 --> 00:09:51.000]  所以大家一齊生活係有啲唔開心
[00:09:51.000 --> 00:09:56.000]  有一次婆婆就係喺病嘅當中
[00:09:56.000 --> 00:09:58.000]  牧師就探望婆婆
[00:09:58.000 --> 00:10:02.000]  佢見到婆婆嗰陣時就同婆婆問安就話
[00:10:02.000 --> 00:10:07.000]  你今日心情點樣呀?
[00:10:07.000 --> 00:10:08.000]  婆婆就咁講
[00:10:08.000 --> 00:10:11.000]  牧師呀,我唔知道
[00:10:11.000 --> 00:10:13.000]  當佢咁講嘅時候
[00:10:13.000 --> 00:10:16.000]  眼淚水係眼角流出嚟
[00:10:16.000 --> 00:10:20.000]  牧師知道佢有啲心事係要講嘅
[00:10:20.000 --> 00:10:21.000]  所以牧師喺度等
[00:10:21.000 --> 00:10:24.000]  等佢希望佢講出佢嘅心事
[00:10:24.000 --> 00:10:27.000]  但係婆婆唔出聲
[00:10:27.000 --> 00:10:29.000]  跟住牧師就喺度鼓勵佢就話
[00:10:29.000 --> 00:10:32.000]  你今日瞓喺床嗰度咁耐
[00:10:32.000 --> 00:10:37.000]  應該都有好多嘅時間去諗好多嘅事情
[00:10:37.000 --> 00:10:40.000]  婆婆唔出聲
[00:10:40.000 --> 00:10:42.000]  後來婆婆就話
[00:10:42.000 --> 00:10:44.000]  係呀
[00:10:44.000 --> 00:10:45.000]  牧師就話
[00:10:45.000 --> 00:10:50.000]  或者你想同我傾下呢啲事啦
[00:10:50.000 --> 00:10:51.000]  婆婆話
[00:10:51.000 --> 00:10:56.000]  我瞓喺度諗到好多嘅事情
[00:10:56.000 --> 00:10:57.000]  牧師就話
[00:10:57.000 --> 00:11:01.000]  係咪有一啲嘅事情係叫你憂慮㗎
[00:11:01.000 --> 00:11:03.000]  婆婆話
[00:11:03.000 --> 00:11:09.000]  我係諗緊冇人去想念我
[00:11:09.000 --> 00:11:11.000]  牧師就話
[00:11:11.000 --> 00:11:14.000]  你係唔係話唔係好確定
[00:11:14.000 --> 00:11:17.000]  你嘅女兒同埋你嘅女婿
[00:11:17.000 --> 00:11:19.000]  有冇想念你
[00:11:19.000 --> 00:11:21.000]  或者你係唔知道
[00:11:21.000 --> 00:11:26.000]  佢哋對你嘅感受係點樣
[00:11:26.000 --> 00:11:30.000]  婆婆就於是流眼淚去度講
[00:11:30.000 --> 00:11:31.000]  佢話
[00:11:31.000 --> 00:11:32.000]  係㗎
[00:11:32.000 --> 00:11:36.000]  我為呢個家勞碌咗一生
[00:11:36.000 --> 00:11:39.000]  我整天嘅工作
[00:11:39.000 --> 00:11:41.000]  我係做到好夜
[00:11:41.000 --> 00:11:47.000]  我係忙住去幫人地去清潔辦公室
[00:11:47.000 --> 00:11:49.000]  喺每日嘅凌晨一點鐘
[00:11:49.000 --> 00:11:51.000]  我至返到屋企
[00:11:51.000 --> 00:11:55.000]  我嘅一生係何等嘅艱苦
[00:11:55.000 --> 00:11:57.000]  但係而家我得到乜嘢呢
[00:11:57.000 --> 00:12:02.000]  我得到乜嘢嘅感謝呢
[00:12:02.000 --> 00:12:03.000]  牧師就話
[00:12:03.000 --> 00:12:06.000]  換言之你好辛勤嘅工作
[00:12:06.000 --> 00:12:09.000]  養育你嘅家庭
[00:12:09.000 --> 00:12:13.000]  呢家似乎你嘅家人對你係冇欣賞
[00:12:13.000 --> 00:12:19.000]  佢哋似乎冇關心到你終身嘅勞苦
[00:12:19.000 --> 00:12:20.000]  婆婆就話
[00:12:20.000 --> 00:12:21.000]  係呀
[00:12:21.000 --> 00:12:24.000]  我呢家唔再係健康㗎
[00:12:24.000 --> 00:12:28.000]  我都唔好似以前咁強壯
[00:12:28.000 --> 00:12:30.000]  我唔能夠照顧自己
[00:12:30.000 --> 00:12:33.000]  呢個唔係我想發生嘅
[00:12:33.000 --> 00:12:35.000]  瞓喺張床上面
[00:12:35.000 --> 00:12:39.000]  我係唔係想瞓喺張床上面嘅
[00:12:39.000 --> 00:12:42.000]  瞓喺張呢張床嘅上面
[00:12:42.000 --> 00:12:45.000]  我寧願死
[00:12:45.000 --> 00:12:47.000]  牧師於是話
[00:12:47.000 --> 00:12:50.000]  我感受到你嘅感受
[00:12:50.000 --> 00:12:53.000]  我希望能夠更多嘅明白
[00:12:53.000 --> 00:12:55.000]  你唔係只希望
[00:12:55.000 --> 00:12:58.000]  你能夠成為你嘅女兒
[00:12:58.000 --> 00:13:00.000]  同埋你嘅女婿
[00:13:00.000 --> 00:13:04.000]  喺佢哋嘅旁邊成為佢哋嘅福氣
[00:13:04.000 --> 00:13:09.000]  而唔係成為佢哋嘅重擔
[00:13:09.000 --> 00:13:14.000]  當我哋聽到牧師同婆婆嘅交談
[00:13:14.000 --> 00:13:16.000]  我見到牧師嘅關心
[00:13:16.000 --> 00:13:19.000]  係打開咗婆婆嘅感情
[00:13:19.000 --> 00:13:21.000]  婆婆嗰種嘅憤怒
[00:13:21.000 --> 00:13:22.000]  嗰種唔開心
[00:13:22.000 --> 00:13:28.000]  就係佢睇唔見女兒嘅感謝
[00:13:28.000 --> 00:13:30.000]  婆婆嘅心靈係悲苦
[00:13:30.000 --> 00:13:33.000]  因為佢係唔知道
[00:13:33.000 --> 00:13:36.000]  唔肯定佢嘅兒女係咪鍾意
[00:13:36.000 --> 00:13:38.000]  佢喺佢哋嘅身邊
[00:13:38.000 --> 00:13:42.000]  佢為此感覺到難堪
[00:13:42.000 --> 00:13:45.000]  牧師亦講出婆婆喺心靈裏面
[00:13:45.000 --> 00:13:48.000]  冇講出嚟嘅期望
[00:13:48.000 --> 00:13:51.000]  就係希望自己能夠成為女兒
[00:13:51.000 --> 00:13:56.000]  同埋女婿身邊嘅一個福氣
[00:13:56.000 --> 00:14:01.000]  所以牧師係感受到婆婆嘅需要
[00:14:01.000 --> 00:14:04.000]  牧師係跟婆婆
[00:14:04.000 --> 00:14:07.000]  同婆婆一齊去團契
[00:14:07.000 --> 00:14:09.000]  喺佢團契嘅當中叫婆婆
[00:14:09.000 --> 00:14:11.000]  睇見一些嘅盼望
[00:14:11.000 --> 00:14:17.000]  叫婆婆係能夠感受到佢嘅尊嚴
[00:14:17.000 --> 00:14:23.000]  另一個故事嘅主角係一位三十歲嘅姐妹
[00:14:23.000 --> 00:14:25.000]  佢係長期病患者
[00:14:25.000 --> 00:14:31.000]  佢係常常要面對死亡嘅恐懼
[00:14:31.000 --> 00:14:34.000]  喺佢面對死亡嘅階段
[00:14:34.000 --> 00:14:38.000]  佢又啱啱遇見佢一位好同事離世
[00:14:38.000 --> 00:14:42.000]  佢好哀傷於是就搵牧師去輔導佢
[00:14:42.000 --> 00:14:43.000]  牧師就輔導佢
[00:14:43.000 --> 00:14:46.000]  就請佢坐喺張凳嗰度
[00:14:46.000 --> 00:14:49.000]  就請姐妹喺度講出佢嘅感受
[00:14:49.000 --> 00:14:53.000]  讓佢能夠自己去感受佢嘅感受
[00:14:53.000 --> 00:14:55.000]  呢位姐妹一路講自己嘅感受
[00:14:55.000 --> 00:14:57.000]  又一路哭一路話哭
[00:14:57.000 --> 00:15:00.000]  一路講出佢嘅感受
[00:15:00.000 --> 00:15:04.000]  喺嗰個時候牧師就留意到自己嘅感受
[00:15:04.000 --> 00:15:06.000]  發覺自己聽下聽下
[00:15:06.000 --> 00:15:11.000]  發覺自己係越嚟越優秀
[00:15:11.000 --> 00:15:15.000]  當姐妹感受到好一啲嘅時候
[00:15:15.000 --> 00:15:21.000]  牧師就係發覺自己就係差啲
[00:15:21.000 --> 00:15:24.000]  當姐妹感覺到係越嚟越好嘅時候
[00:15:24.000 --> 00:15:26.000]  冇咁痛嘅時候
[00:15:26.000 --> 00:15:30.000]  牧師嘅心裏又感覺到更加嘅痛
[00:15:30.000 --> 00:15:34.000]  當姐妹開始要走出去嘅絕望嘅時候
[00:15:34.000 --> 00:15:38.000]  牧師開始喊
[00:15:38.000 --> 00:15:42.000]  從一個心理學嘅角度嚟睇
[00:15:42.000 --> 00:15:46.000]  呢個故事可能講到牧師有一個
[00:15:46.000 --> 00:15:49.000]  好唔尋常嘅同理心
[00:15:49.000 --> 00:15:52.000]  但係從一個靈性嘅角度嚟睇
[00:15:52.000 --> 00:15:59.000]  牧師同姐妹都係屬於耶穌基督嘅身體
[00:15:59.000 --> 00:16:02.000]  佢哋係屬於同一個身體
[00:16:02.000 --> 00:16:07.000]  因為牧師願意去分擔姐妹嘅痛苦嘅時候
[00:16:07.000 --> 00:16:10.000]  姐妹就得到醫治
[00:16:10.000 --> 00:16:15.000]  呢種就係一種嘅靈性嘅團契
[00:16:15.000 --> 00:16:18.000]  正如哥林多前書十二章二十六席咁講
[00:16:18.000 --> 00:16:20.000]  佢話若一個肢體受苦
[00:16:20.000 --> 00:16:24.000]  所有嘅肢體就一同受苦
[00:16:24.000 --> 00:16:27.000]  若一個肢體得榮耀
[00:16:27.000 --> 00:16:32.000]  所有嘅肢體就一同快樂
[00:16:32.000 --> 00:16:41.000]  弟兄姐妹們,原來關顧係一種靈性嘅團契
[00:16:41.000 --> 00:16:46.000]  關顧唔係單單係專業人士一對一嘅交談
[00:16:46.000 --> 00:16:51.000]  關顧係喺耶穌基督裏面嘅靈性嘅團契
[00:16:51.000 --> 00:16:55.000]  呢個唔係單單係牧師傳道人
[00:16:55.000 --> 00:16:58.000]  對我哋弟兄姐妹們嘅關心
[00:16:58.000 --> 00:17:00.000]  呢個關顧係一個團契
[00:17:00.000 --> 00:17:06.000]  其實係我哋所有基督徒應該做嘅工作
[00:17:06.000 --> 00:17:08.000]  所以喺度我想強調
[00:17:08.000 --> 00:17:14.000]  關顧嘅工作係所有基督徒嘅天職
[00:17:14.000 --> 00:17:17.000]  因為當我哋接受浸禮嘅時候
[00:17:17.000 --> 00:17:20.000]  我哋喺浸禮,喺水嗰度出嚟嘅時候
[00:17:20.000 --> 00:17:22.000]  神已經呼召我哋
[00:17:22.000 --> 00:17:26.000]  神呼召我哋成為祭司
[00:17:26.000 --> 00:17:29.000]  你同我都係祭司
[00:17:29.000 --> 00:17:33.000]  乜嘢叫做我哋喺浸禮當中被呼喚出嚟
[00:17:33.000 --> 00:17:34.000]  一齊做祭司
[00:17:34.000 --> 00:17:36.000]  祭司係咩意思呢?
[00:17:36.000 --> 00:17:40.000]  祭司,眾信徒皆祭司
[00:17:40.000 --> 00:17:47.000]  呢個嘅教導係我哋宗教改革嘅運動當中一個好重要嘅強調
[00:17:47.000 --> 00:17:54.000]  亦係浸信教會一座好熱情去實踐嘅一個教導
[00:17:54.000 --> 00:18:05.000]  信徒皆祭司意思就係話,所有教會嘅成員都係能夠施行祭司嘅功能同埋權利
[00:18:05.000 --> 00:18:09.000]  意思就係話,你同我係作為祭司
[00:18:09.000 --> 00:18:17.000]  第一,作為祭司就係所有嘅基督徒都能夠直接係向神,接觸神嘅
[00:18:17.000 --> 00:18:20.000]  係能夠直接向神獻祭嘅
[00:18:20.000 --> 00:18:22.000]  唔需要我哋呢啲嘅人嘅
[00:18:22.000 --> 00:18:27.000]  唔需要聖品人,唔需要中間人,唔需要神父嘅
[00:18:27.000 --> 00:18:34.000]  每一個都係祭司,每一位都係可以向神去獻祭嘅
[00:18:34.000 --> 00:18:40.000]  第二方面,作為祭司嘅意思就係話,基督徒係,所有嘅基督徒都要見證神嘅話
[00:18:40.000 --> 00:18:45.000]  要傳揚耶穌基督嘅福音,令人歸主
[00:18:45.000 --> 00:18:47.000]  所有都要咁做
[00:18:47.000 --> 00:18:57.000]  第三方面,作為祭司嘅話,所有基督徒都係被呼召去為其他人去祈禱
[00:18:57.000 --> 00:19:04.000]  喺祈禱嘅當中,我哋係去守望嗰啲有需要嘅弟兄姊妹們
[00:19:04.000 --> 00:19:08.000]  我哋幫手,幫佢哋承擔佢哋嘅艱難
[00:19:08.000 --> 00:19:12.000]  我哋喺當中係支持佢哋,經歷佢哋嘅試煉
[00:19:12.000 --> 00:19:16.000]  我哋用神嘅話語去安慰佢哋
[00:19:16.000 --> 00:19:20.000]  喺咁樣嘅關心祈禱嘅當中,就係我哋係相信
[00:19:20.000 --> 00:19:24.000]  唯有神,至係人嘅出路
[00:19:24.000 --> 00:19:28.000]  唯有神,至係人生命嘅滿足
[00:19:28.000 --> 00:19:30.000]  所有弟兄姊妹們
[00:19:30.000 --> 00:19:34.000]  喺今天早上嘅第一部分,我想提醒大家
[00:19:34.000 --> 00:19:38.000]  關顧係靈性嘅團契
[00:19:38.000 --> 00:19:44.000]  關顧嘅工作,唔係單單目者對我哋嘅關顧
[00:19:44.000 --> 00:19:50.000]  並且我哋係彼此可以喺耶穌基督裏面團契
[00:19:50.000 --> 00:19:54.000]  呢個係第一部分,我哋一同領受嘅
[00:19:54.000 --> 00:20:02.000]  第二部分,就係一齊思想關顧同禱告嘅關係
[00:20:02.000 --> 00:20:07.000]  我喺度想強調,就係禱告係好重要嘅
[00:20:07.000 --> 00:20:12.000]  禱告係關顧嘅一個好重要嘅部分
[00:20:12.000 --> 00:20:17.000]  好似我剛才所講過,我哋每一個人都係祭司
[00:20:17.000 --> 00:20:22.000]  我哋都係被呼召去為我哋隔離嘅人
[00:20:22.000 --> 00:20:26.000]  為我哋周圍嘅人去祈禱,係可以嘅
[00:20:26.000 --> 00:20:31.000]  我哋只要向神祈禱,就可以幫到我哋隔離嘅人
[00:20:31.000 --> 00:20:34.000]  幫助去面對佢嘅需要
[00:20:34.000 --> 00:20:39.000]  所有弟兄姊妹們,當我哋見到我哋周圍有需要嘅朋友嘅時候
[00:20:39.000 --> 00:20:43.000]  你唔好諗住你一定要經過心理嘅輔導
[00:20:43.000 --> 00:20:50.000]  心理治療嘅訓練,你才有資格去做關心嘅工作
[00:20:50.000 --> 00:20:55.000]  喺前兩禮拜,有一位嘅傳道人去同我傾偈
[00:20:55.000 --> 00:20:59.000]  佢就講到喺教會當中嘅侍奉嘅喜樂
[00:20:59.000 --> 00:21:03.000]  佢就好知道自己係做一啲event
[00:21:03.000 --> 00:21:07.000]  一啲嘅統籌嘅計劃,佢就做得好好
[00:21:07.000 --> 00:21:14.000]  但佢同我講佢話,佢話院長呀,我喺關顧輔導我就冇啲方面訓練
[00:21:14.000 --> 00:21:19.000]  於是我就勸勉佢,你可以做關顧,你可以做輔導
[00:21:19.000 --> 00:21:22.000]  你可以為人去祈禱
[00:21:22.000 --> 00:21:25.000]  所有弟兄姊妹們,我同樣勸勉你哋
[00:21:25.000 --> 00:21:33.000]  雖然喺當中係可能好多人都冇接受過專業嘅心理嘅輔導
[00:21:33.000 --> 00:21:37.000]  但我哋係可以去關顧
[00:21:37.000 --> 00:21:40.000]  我哋係可以為我哋隔離有需要嘅人
[00:21:40.000 --> 00:21:42.000]  當我哋見到人有需要嘅時候
[00:21:42.000 --> 00:21:45.000]  我哋就邀請佢一同嘅禱告
[00:21:45.000 --> 00:21:48.000]  將佢嘅需要向神去陳明
[00:21:48.000 --> 00:21:53.000]  我哋所做嘅就係需要誠心誠意
[00:21:53.000 --> 00:21:55.000]  有赤子嘅心腸
[00:21:55.000 --> 00:22:00.000]  好似細路哥咁樣去到爸爸嗰度去懇求爸爸
[00:22:00.000 --> 00:22:07.000]  懇求爸爸嘅憐憫,懇求爸爸嘅幫助
[00:22:07.000 --> 00:22:14.000]  所以祈禱唔係話一定唔需要
[00:22:14.000 --> 00:22:18.000]  喺祈禱嗰啲語言要好華麗
[00:22:18.000 --> 00:22:22.000]  或者話喺祈禱當中好似講道咁樣
[00:22:22.000 --> 00:22:27.000]  或者要喺祈禱當中邏輯思考要好嚴謹咁樣
[00:22:27.000 --> 00:22:30.000]  或者祈禱得好戲劇性咁樣
[00:22:30.000 --> 00:22:32.000]  唔需要嘅
[00:22:32.000 --> 00:22:35.000]  我哋每個人都係祭祀
[00:22:35.000 --> 00:22:38.000]  我哋每一個人都要去到神嘅面前
[00:22:38.000 --> 00:22:42.000]  只要我哋誠心誠意嘅
[00:22:42.000 --> 00:22:46.000]  帶領嗰個有需要嘅弟兄姊妹們
[00:22:46.000 --> 00:22:49.000]  一同嘅去到神嘅面前
[00:22:49.000 --> 00:22:52.000]  同神去傾心圖義
[00:22:52.000 --> 00:22:55.000]  同神去團契
[00:22:55.000 --> 00:22:58.000]  喺祈禱嘅當中,我哋問神呀
[00:22:58.000 --> 00:23:03.000]  呢個困境係如何面對呢?
[00:23:03.000 --> 00:23:07.000]  神呀,呢個病係咩意思?
[00:23:07.000 --> 00:23:11.000]  神呀,可唔可以醫好呢個病呢?
[00:23:11.000 --> 00:23:15.000]  神呀,你同苦難有咩關係呢?
[00:23:15.000 --> 00:23:20.000]  神呀,喺件事當中,你講咗咩嘢嘅說話呢?
[00:23:20.000 --> 00:23:24.000]  弟兄姊妹們,關顧嘅工作
[00:23:24.000 --> 00:23:29.000]  就係我哋誠心誠意嘅帶領嗰啲有需要嘅人
[00:23:29.000 --> 00:23:34.000]  一同向神禱告,等候神嘅心意
[00:23:34.000 --> 00:23:39.000]  呢個就係祈禱嘅奧秘
[00:23:39.000 --> 00:23:41.000]  有一啲嘅人
[00:23:41.000 --> 00:23:45.000]  佢都好想知道呢個祈禱嘅奧秘係咩嘢
[00:23:45.000 --> 00:23:47.000]  所有啲嘅科學研究
[00:23:47.000 --> 00:23:51.000]  都係去研究呢個禱告嘅奧秘
[00:23:51.000 --> 00:23:55.000]  喺哈佛大學有一個研究
[00:23:55.000 --> 00:23:58.000]  對象係有二千個人
[00:23:58.000 --> 00:24:02.000]  就係呢啲人都係面對抑鬱呀,焦慮呀
[00:24:02.000 --> 00:24:06.000]  關節炎呀,背痛呀,癌症呢啲病
[00:24:06.000 --> 00:24:10.000]  就發覺原來祈禱係對佢哋有幫助嘅
[00:24:10.000 --> 00:24:14.000]  嗰啲有祈禱嘅人得到醫治嘅果效
[00:24:14.000 --> 00:24:20.000]  係多過嗰啲係冇祈禱得到醫治嘅果效
[00:24:20.000 --> 00:24:22.000]  有一位嘅醫生
