
[00:00:00.000 --> 00:00:05.760]  早晨,我想和大家先看一段聖經
[00:01:53.800 --> 00:01:59.800]  即看聖經、看律法書,查考了解神的道理說甚麼
[00:01:59.800 --> 00:02:04.800]  他們好像行義的國民,不離棄神的典章
[00:02:04.800 --> 00:02:08.800]  即不離棄神的律法法例,跟著來做
[00:02:08.800 --> 00:02:12.800]  有甚麼惡?他們還要求問公義的判決
[00:02:12.800 --> 00:02:16.800]  例如當審判的時候,他想有個正確的答案怎樣處理
[00:02:16.800 --> 00:02:20.800]  他就求問上帝,親近上帝,有甚麼錯?
[00:02:20.800 --> 00:02:23.800]  不單止這樣,第三節,那些以色列人都說
[00:02:23.800 --> 00:02:26.800]  我們有禁食,乞苦己心
[00:02:26.800 --> 00:02:29.800]  在猶太人的習慣,至少有一天一定要禁食
[00:02:29.800 --> 00:02:31.800]  就是一年一次的贖罪日
[00:02:31.800 --> 00:02:35.800]  他們都很淑敏地操練你去禁食上,親近上帝
[00:02:35.800 --> 00:02:39.800]  他們有甚麼惡?他們的惡在哪裏?
[00:02:39.800 --> 00:02:44.800]  可能我們覺得很奇怪,為何上帝這麼惡?
[00:02:44.800 --> 00:02:48.800]  所以到第三節,反而以色列人反問先知
[00:02:48.800 --> 00:02:51.800]  我們禁食,為何你看不到?
[00:02:51.800 --> 00:02:54.800]  我們乞苦己心,你為何不理會?
[00:02:54.800 --> 00:02:58.800]  反而我們還追求淑敏的精靈和神
[00:02:58.800 --> 00:03:00.800]  為何神沒有反應我們?
[00:03:00.800 --> 00:03:03.800]  我們做得這麼好,有甚麼罪?
[00:03:03.800 --> 00:03:07.800]  我們再看第三節,下半節和第五節
[00:03:07.800 --> 00:03:11.800]  好嗎?預備起,一起讀,預備起
[00:03:11.800 --> 00:03:19.800]  「看那你們禁食的日子,迎求利益,勒逼人為你們做苦工
[00:03:19.800 --> 00:03:25.800]  你們禁食,卻互相憎恨,以凶惡的拳頭打人
[00:03:25.800 --> 00:03:30.800]  你們今日禁食,不得使你們的聲音聽聞於上
[00:03:30.800 --> 00:03:37.800]  這樣的食,豈是我所揀選,使人乞苦己心的日子嗎?
[00:03:37.800 --> 00:03:44.800]  豈是叫人垂頭上位子,用麻布鋪在叉耳下
[00:03:44.800 --> 00:03:50.800]  你這可稱為禁食,為搖滑所悅立的日子嗎?」
[00:03:50.800 --> 00:03:52.800]  首先看第五節,祂說祂說禁食
[00:03:52.800 --> 00:03:58.800]  先知就回應你們,甚至先知就回應你們禁食是我喜歡嗎?
[00:03:58.800 --> 00:04:01.800]  他們禁食有表達過一些外表
[00:04:01.800 --> 00:04:05.800]  他們垂頭像圍自己的爐一樣垂到低頭
[00:04:05.800 --> 00:04:07.800]  差不多等於五體投地那樣來做
[00:04:07.800 --> 00:04:13.800]  不單止這樣,他們穿麻布,在爐灰中坐著
[00:04:13.800 --> 00:04:17.800]  因為當猶太人很哀傷或者表示謙卑的時候
[00:04:17.800 --> 00:04:25.800]  穿麻布,拍爐灰來顯示那種悲傷的情況
[00:04:25.800 --> 00:04:31.800]  所以在禁食中,他們都很熱切地做好禁食的外在形式
[00:04:31.800 --> 00:04:36.800]  但聖經說,在第三節下,你們禁食的日子做了什麼?
[00:04:36.800 --> 00:04:41.800]  求利益,即是賺好東西,賺錢,或者求益處
[00:04:41.800 --> 00:04:43.800]  怎樣求益處?他們做了什麼手段?
[00:04:43.800 --> 00:04:48.800]  勒逼人做苦工,即是用武力壓迫人
[00:04:48.800 --> 00:04:50.800]  或者剝削了一些人去做苦工
[00:04:50.800 --> 00:04:53.800]  剝削了一些錢,求了利益
[00:04:53.800 --> 00:04:56.800]  不單止第四節,第四節就這樣說
[00:04:56.800 --> 00:05:00.800]  你們禁食的時候互相憎恨,即是互相憎罵
[00:05:00.800 --> 00:05:03.800]  爭爭吵吵,怎樣叫爭爭吵吵呢?
[00:05:03.800 --> 00:05:07.800]  如果大家最近在立法會候選人的論壇的時候
[00:05:07.800 --> 00:05:10.800]  你會見到這些情況,你欺負我,我欺負你
[00:05:10.800 --> 00:05:14.800]  爭吵,罵到方盤剋對方,這些爭吵
[00:05:14.800 --> 00:05:18.800]  你這邊禁食,這邊就憎恨
[00:05:18.800 --> 00:05:22.800]  然後用凶惡的拳頭打人,即是用暴力
[00:05:22.800 --> 00:05:25.800]  凶惡的拳頭打人,即是用暴力
[00:05:25.800 --> 00:05:29.800]  你想想,這邊禁食,熟練,操練
[00:05:29.800 --> 00:05:31.800]  出來後對其他人怎樣呢?
[00:05:31.800 --> 00:05:33.800]  黑黑白白,嘻嘻啞啞
[00:05:33.800 --> 00:05:37.800]  嘩!這樣,上帝喜歡這種禁食嗎?
[00:05:37.800 --> 00:05:41.800]  我以前有時看電影、西片會說南美的地方
[00:05:41.800 --> 00:05:45.800]  我記得有時去拍攝南美的黑社會人士
[00:05:45.800 --> 00:05:48.800]  是這樣的,他們也有間教堂
[00:05:48.800 --> 00:05:50.800]  他們也會認罪,告解認罪
[00:05:50.800 --> 00:05:52.800]  認罪後出來又怎樣呢?
[00:05:52.800 --> 00:05:55.800]  你欠我錢,欠錢,打你,抽保護費
[00:05:55.800 --> 00:05:58.800]  依頭返教會,依頭去勒逼人
[00:05:58.800 --> 00:06:00.800]  當時以色列就類似這樣
[00:06:00.800 --> 00:06:05.800]  上帝怎會喜悅這種禁食呢?
[00:06:05.800 --> 00:06:06.800]  所以他們又問第三次
[00:06:06.800 --> 00:06:09.800]  第三次上帝說:為何上帝不回應我們?
[00:06:09.800 --> 00:06:12.800]  我們禁食,我們刻苦幾生不回應?
[00:06:12.800 --> 00:06:13.800]  你叫上帝怎樣回應你呢?
[00:06:13.800 --> 00:06:18.800]  這種罪,怎樣可以回應你呢?
[00:06:18.800 --> 00:06:22.800]  以色列的惡,以色列的過犯是甚麼呢?
[00:06:22.800 --> 00:06:28.800]  就是將信仰變得很私人,很個人化,很外表
[00:06:28.800 --> 00:06:33.800]  信仰純粹是關於個人,個人和上帝的關係就可以了
[00:06:33.800 --> 00:06:38.800]  對於社會,即其他人的向度是沒有的
[00:06:38.800 --> 00:06:43.800]  上帝就罵他們,信仰變成這樣嗎?
[00:06:43.800 --> 00:06:48.800]  信仰純粹是個人和神的關係,沒有了對其他人的表現嗎?
[00:06:48.800 --> 00:06:53.800]  沒有了對其他人的關懷,或者對其他人的幫忙嗎?
[00:06:53.800 --> 00:06:56.800]  反而你還在外面欺壓一些人呢?
[00:06:56.800 --> 00:06:59.800]  這就是你的罪,這就是你的惡
[00:06:59.800 --> 00:07:01.800]  這就是上帝責備你的情況
[00:07:01.800 --> 00:07:03.800]  所以去到第六和第七節的時候
[00:07:03.800 --> 00:07:07.800]  神就先講清楚上帝喜歡人禁食
[00:07:07.800 --> 00:07:09.800]  或者喜歡一些屬靈的人應該是怎樣
[00:07:09.800 --> 00:07:12.800]  我們一起讀第六和第七節,預備起
[00:07:12.800 --> 00:07:25.800]  『我所減損的禁食,不是要鬆開凶惡的繩,解下惡上的鎖,使欺壓的質自由,截斷一切的惡嗎?』
[00:07:25.800 --> 00:07:39.800]  『不是要把你的餅分割歸我人,將漂流的窮人截到你的家中,建設新的給他衣服借貴,固恤自己的骨肉而不掩藏嗎?』
[00:07:39.800 --> 00:07:42.800]  於是上帝正式講清楚,我所要的人,要禁食的人
[00:07:42.800 --> 00:07:44.800]  他不單止禁食之餘還要做甚麼呢?
[00:07:44.800 --> 00:07:50.800]  如果在社會裏面有些人被欺壓的,被凶惡的繩綁住的時候
[00:07:50.800 --> 00:07:53.800]  你是怎樣呢?解放他,讓他得到自由
[00:07:53.800 --> 00:07:55.800]  如果有惡加在他身上的時候
[00:07:55.800 --> 00:07:58.800]  你要解放他,讓他可以得到自由
[00:07:58.800 --> 00:08:01.800]  這些本身的人不應該被欺壓的
[00:08:01.800 --> 00:08:05.800]  他本有一些地位的,或者本有一些權利的
[00:08:05.800 --> 00:08:10.800]  或者一個身份,現在被你用壓迫,用承受壓迫去綑綁的時候
[00:08:10.800 --> 00:08:13.800]  上帝要的,不是要壓迫,是要甚麼呢?
[00:08:13.800 --> 00:08:16.800]  要他得到自由,得到釋放,解放他出來
[00:08:16.800 --> 00:08:19.800]  所以我們今天講這些是講做公義的事
[00:08:19.800 --> 00:08:22.800]  公義的公義就是幫助一些人
[00:08:22.800 --> 00:08:26.800]  本有的東西被人欺壓了,剝削了的時候,拿回去當有的
[00:08:26.800 --> 00:08:28.800]  這些就是公義的事
[00:08:28.800 --> 00:08:32.800]  第七節就是講,如果你遇到一些人很驚惶的時候,怎樣呢?
[00:08:32.800 --> 00:08:39.800]  給食物給他,如果他漂流失所,沒得住的時候,接待他
[00:08:39.800 --> 00:08:43.800]  如果他沒衣服穿的時候,怎樣呢?給衣服給他穿
[00:08:43.800 --> 00:08:48.800]  你要顧慮你的骨肉,骨肉就是指,不是單單指家人的骨肉
[00:08:48.800 --> 00:08:54.800]  是指同胞,我們對同胞是不會這樣隱藏視而不見的
[00:08:54.800 --> 00:09:00.800]  其實猶太人的教導不單單指同胞之間要有一種相顧
[00:09:00.800 --> 00:09:05.800]  甚至在《利未記十九章》三十三至三十四節都提及到
[00:09:05.800 --> 00:09:08.800]  與你們同居當中的外邦人
[00:09:08.800 --> 00:09:12.800]  你們都一樣要視他為外人魚一樣去服侍他們
[00:09:12.800 --> 00:09:18.800]  所以這種的服侍,顧及不是單單指同胞或自己人去顧的
[00:09:18.800 --> 00:09:22.800]  其他的外邦人在你中間都要顧及他們
[00:09:22.800 --> 00:09:28.800]  所以上帝告訴你,真正的禁食,一個屬靈的人
[00:09:28.800 --> 00:09:31.800]  單單指內在與上帝有很密切的關係
[00:09:31.800 --> 00:09:34.800]  你對外是有回應的
[00:09:34.800 --> 00:09:39.800]  你對社會裏面的被欺壓者要施予一種幫助解困
[00:09:39.800 --> 00:09:44.800]  對一些在飢餓或邊緣或沒有衣著的人
[00:09:44.800 --> 00:09:47.800]  要施予憐憫的幫助在裏面
[00:09:47.800 --> 00:09:50.800]  這個才是一個完整的信仰
[00:09:50.800 --> 00:09:52.800]  如果你只有個人屬靈上的追求
[00:09:52.800 --> 00:09:56.800]  而對社會裏面的無關懷或被欺壓者無反應的時候
[00:09:56.800 --> 00:09:59.800]  這就是你的罪惡,這就是你的問題
[00:09:59.800 --> 00:10:03.800]  當然反過來,假如你是很熱心幫助一些社會上需要的人
[00:10:03.800 --> 00:10:08.800]  很爭取一些公義的事情,這是好的
[00:10:08.800 --> 00:10:12.800]  但你與上帝的關係就遠離了,不上教會不祈禱
[00:10:12.800 --> 00:10:14.800]  這個才是都會責備
[00:10:14.800 --> 00:10:18.800]  因為一個整團的信仰是不會這樣分割的
[00:10:18.800 --> 00:10:22.800]  在尼加書第六章第八節,我一起來讀
[00:10:22.800 --> 00:10:29.800]  「世人,耶華以子是何為事?他向你所要的是甚麼呢?
[00:10:29.800 --> 00:10:36.800]  只要你行公義,好憐憫,全天地的心與你同行」
[00:10:36.800 --> 00:10:39.800]  在英文裏面就說,上帝所要的是三樣東西
[00:10:39.800 --> 00:10:43.800]  頭兩樣東西是屬於社會的向導
[00:10:43.800 --> 00:10:48.800]  就是要行公義,解困一些被壓迫的人
[00:10:48.800 --> 00:10:51.800]  好憐憫,一些很貧窮或邊緣或需要的人
[00:10:51.800 --> 00:10:54.800]  施予那種憐憫的幫助
[00:10:54.800 --> 00:10:56.800]  另外就是很個人同神的關係
[00:10:56.800 --> 00:10:59.800]  「全謙卑的心與神同行」
[00:10:59.800 --> 00:11:01.800]  這三者是不分割的
[00:11:01.800 --> 00:11:03.800]  這三者不是隨便選擇做一樣東西
[00:11:03.800 --> 00:11:05.800]  而是三者都要並存
[00:11:05.800 --> 00:11:07.800]  但是你只是做一樣東西不要其他一樣東西
[00:11:07.800 --> 00:11:08.800]  就是一個問題
[00:11:08.800 --> 00:11:11.800]  如果跟我謙卑同神一起,與神同行
[00:11:11.800 --> 00:11:15.800]  你可能住在深山,而你不理世界事的事情
[00:11:15.800 --> 00:11:16.800]  這是一個問題
[00:11:16.800 --> 00:11:19.800]  如果你只有憐憫,但他沒有公義
[00:11:19.800 --> 00:11:21.800]  這也是一個問題
[00:11:21.800 --> 00:11:23.800]  如果你只有公義,但他沒有憐憫
[00:11:23.800 --> 00:11:25.800]  這也是一個問題
[00:11:25.800 --> 00:11:27.800]  都是非要被上帝責備
[00:11:27.800 --> 00:11:31.800]  因為是三者並存,互相平衡去做
[00:11:31.800 --> 00:11:34.800]  不是叫你選擇做某一樣東西
[00:11:34.800 --> 00:11:41.800]  因為在選舉,所以很多論壇都要聽一下
[00:11:41.800 --> 00:11:43.800]  因為自己都要投票,所以要選一下
[00:11:43.800 --> 00:11:45.800]  有時在商機或電視機會聽到
[00:11:45.800 --> 00:11:48.800]  有些主持人會問一些比較社會真理的問題
[00:11:48.800 --> 00:11:53.800]  叫候選人發表一些政綱或看法如何處理
[00:11:53.800 --> 00:11:56.800]  其中一個我留意到的問題
[00:11:56.800 --> 00:11:59.800]  現在很多工廠大廈都有一些劏房
[00:11:59.800 --> 00:12:00.800]  事實已經發生了
[00:12:00.800 --> 00:12:03.800]  當然辯議之有錯,一定要更正
[00:12:03.800 --> 00:12:07.800]  但正在住劏房的人,如何處理好呢?
[00:12:07.800 --> 00:12:11.800]  有些社會上有些人說,違規的,要趕他走
[00:12:11.800 --> 00:12:13.800]  就問其他人
[00:12:13.800 --> 00:12:18.800]  其他人就說,其實他們如果有錢都不會住那裡
[00:12:18.800 --> 00:12:21.800]  其實沒錢才住劏房,外面還太貴
[00:12:21.800 --> 00:12:24.800]  只好趕他出去時去住那裡
[00:12:24.800 --> 00:12:26.800]  就多了另一個社會問題
[00:12:26.800 --> 00:12:30.800]  建議政府給一個過渡性的安排給他們
[00:12:30.800 --> 00:12:32.800]  不要馬上搬,很慘的
[00:12:32.800 --> 00:12:34.800]  亦都會產生另一個問題
[00:12:34.800 --> 00:12:37.800]  我聽到這些人說的時候
[00:12:37.800 --> 00:12:39.800]  過渡性安排的時候
[00:12:39.800 --> 00:12:42.800]  我馬上看到這些人都很有憐憫的心
[00:12:42.800 --> 00:12:46.800]  在立場上當然一定要修理
[00:12:46.800 --> 00:12:51.800]  但你要有些憐憫處理這個既成事實的情況
[00:12:51.800 --> 00:12:53.800]  如何有些過渡性的安排
[00:12:53.800 --> 00:12:55.800]  就在一些社會上的議題上
[00:12:55.800 --> 00:13:00.800]  我們可以加入一些憐憫的心來考慮處理
[00:13:00.800 --> 00:13:02.800]  不是每件事都做得好,每件事都做得好
[00:13:02.800 --> 00:13:04.800]  公私公辦這樣來做
[00:13:04.800 --> 00:13:07.800]  有憐憫在當中
[00:13:07.800 --> 00:13:12.800]  上帝就告訴我們,我們要有勤公義,好憐憫
[00:13:12.800 --> 00:13:15.800]  全謙卑的心與神同行去一起
[00:13:15.800 --> 00:13:17.800]  不是選擇任何一件事
[00:13:17.800 --> 00:13:20.800]  當日的以色列人,他們的問題就是
[00:13:20.800 --> 00:13:24.800]  要由屬靈裡面和上帝的追求關係
[00:13:24.800 --> 00:13:26.800]  相信認為是私人化
[00:13:26.800 --> 00:13:29.800]  再沒有社會上向導的關懷和參與
[00:13:29.800 --> 00:13:31.800]  這個就是他們的問題
[00:13:31.800 --> 00:13:33.800]  當一個信仰的人
[00:13:33.800 --> 00:13:36.800]  他的信仰只在個人內在
[00:13:36.800 --> 00:13:38.800]  不對社會上有任何關懷反應
[00:13:38.800 --> 00:13:40.800]  或者無視一切的時候
[00:13:40.800 --> 00:13:43.800]  亦都成為了一些罪惡的幫兇
[00:13:43.800 --> 00:13:47.800]  因為有人這樣說,是邪惡的勝利唯一的條件
[00:13:47.800 --> 00:13:50.800]  就是好人袖手旁觀
[00:13:50.800 --> 00:13:52.800]  你不理那些事,不關我的事
[00:13:52.800 --> 00:13:54.800]  我只是收到而已
[00:13:54.800 --> 00:13:56.800]  這些罪惡就繼續要去發生
[00:13:56.800 --> 00:13:59.800]  容讓了它發生出來
[00:13:59.800 --> 00:14:01.800]  助長它發生
[00:14:01.800 --> 00:14:02.800]  所以《雅各書》這樣說
[00:14:02.800 --> 00:14:05.800]  人若知道行事若果他不做
[00:14:05.800 --> 00:14:07.800]  這些都是罪
[00:14:07.800 --> 00:14:09.800]  這些就是他的罪
[00:14:09.800 --> 00:14:13.800]  所以先知在第一節大聲說
[00:14:13.800 --> 00:14:16.800]  以色列的罪惡就是這些
[00:14:16.800 --> 00:14:19.800]  為何神不會回應以色列在第三節的問題
[00:14:19.800 --> 00:14:21.800]  你禁止神都不回應你
[00:14:21.800 --> 00:14:23.800]  因為你的罪惡遮掩了上帝
[00:14:23.800 --> 00:14:24.800]  如何回應你呢?
[00:14:24.800 --> 00:14:28.800]  現在先知就告訴你問題在這裡
[00:14:28.800 --> 00:14:31.800]  但假若這班以色列人聽了先知的話
[00:14:31.800 --> 00:14:33.800]  悔改回轉
[00:14:33.800 --> 00:14:35.800]  你行公義好憐憫
[00:14:35.800 --> 00:14:38.800]  傳謙卑的僧與臣同行的時候
[00:14:38.800 --> 00:14:40.800]  在第八至十二節裡
[00:14:40.800 --> 00:14:45.800]  這裡說到上帝對這種馴服的人有個祝福
[00:14:45.800 --> 00:14:47.800]  我們先看第八和第九節
[00:14:47.800 --> 00:14:49.800]  預備起
[00:14:49.800 --> 00:14:53.800]  「這樣你的光就必發現如早晨的光
[00:14:53.800 --> 00:14:56.800]  你所得的醫治要速速發明
[00:14:56.800 --> 00:14:59.800]  你的公義必在你前面行
[00:14:59.800 --> 00:15:03.800]  耀華的榮光必作你的後臣
[00:15:03.800 --> 00:15:06.800]  那時你求告耀華必應允
[00:15:06.800 --> 00:15:10.800]  你呼求他必說我在這裡
[00:15:10.800 --> 00:15:15.800]  明日在你中間除掉重壓和指責人的指頭
[00:15:15.800 --> 00:15:17.800]  並發愕然的事」
[00:15:17.800 --> 00:15:19.800]  另外第三節
[00:15:19.800 --> 00:15:23.800]  「你甚若向飢餓的人發憐憫
[00:15:23.800 --> 00:15:25.800]  使困苦的人得滿足
[00:15:25.800 --> 00:15:28.800]  你的光就必在黑暗中發現
[00:15:28.800 --> 00:15:31.800]  你的幽暗必變如靜雲
[00:15:31.800 --> 00:15:34.800]  耀華必時常引導你
[00:15:34.800 --> 00:15:37.800]  在江巷之地至你心滿意足
[00:15:37.800 --> 00:15:39.800]  骨後強壯
[00:15:39.800 --> 00:15:42.800]  你必像囂冠的原子
[00:15:42.800 --> 00:15:45.800]  又像水流不絕的泉源
[00:15:45.800 --> 00:15:50.800]  那些出於你人必修造土而荒廢之處
[00:15:50.800 --> 00:15:53.800]  是要拆毀累代的根基
[00:15:53.800 --> 00:16:00.800]  你必稱為補課效的和從修路徑與人居住的」
[00:16:00.800 --> 00:16:03.800]  其中有個詞語我們特別留意
[00:16:03.800 --> 00:16:05.800]  在第八和第九節出現
[00:16:05.800 --> 00:16:09.800]  第八節說「你的光好像早晨的光」
[00:16:09.800 --> 00:16:13.800]  第十節「你甚若向飢餓的人發憐憫
[00:16:13.800 --> 00:16:15.800]  使困苦的人得滿足
[00:16:15.800 --> 00:16:19.800]  你的光就必在黑暗中來發現」
[00:16:19.800 --> 00:16:20.800]  「你的光」
[00:16:20.800 --> 00:16:23.800]  弟兄姊妹,這裡很強調就是「你的光」
[00:16:23.800 --> 00:16:25.800]  就是信徒的光
[00:16:25.800 --> 00:16:28.800]  光能夠顯得明亮就在黑暗裏面
[00:16:28.800 --> 00:16:30.800]  就顯得明亮
[00:16:30.800 --> 00:16:31.800]  「你們是光」
[00:16:31.800 --> 00:16:32.800]  耶穌都這樣跟你說
[00:16:32.800 --> 00:16:34.800]  「你們是光」
[00:16:34.800 --> 00:16:38.800]  耶穌在馬太宗五章十四至十六節就這樣說
[00:16:38.800 --> 00:16:40.800]  「你們是世上的光
[00:16:40.800 --> 00:16:43.800]  成就了山上是不能隱藏的
[00:16:43.800 --> 00:16:45.800]  人點燈不光在酒底下
[00:16:45.800 --> 00:16:46.800]  是光在燈台上
[00:16:46.800 --> 00:16:48.800]  就照亮一家的人
[00:16:48.800 --> 00:16:51.800]  你們的光也當者應照在人前
[00:16:51.800 --> 00:16:53.800]  要他們看見你們的好行為
[00:16:53.800 --> 00:16:57.800]  便將榮耀歸於你們在天上之父」
[00:16:57.800 --> 00:16:59.800]  耶穌告訴我們「你們的光」
[00:16:59.800 --> 00:17:01.800]  跟司祖的光是一樣的
[00:17:01.800 --> 00:17:04.800]  「你們的光」是要在黑暗地方裏面去發亮
[00:17:04.800 --> 00:17:08.800]  「你們的光」是要在人前裏面去顯露出來
[00:17:08.800 --> 00:17:10.800]  我們不是Show off 炫耀
[00:17:10.800 --> 00:17:16.800]  而是將上帝的光在那個地方裏面來彰顯出來
[00:17:16.800 --> 00:17:20.800]  人先看見真光、真理、真道在裏面
[00:17:20.800 --> 00:17:24.800]  而這個光不是黑暗的那些光
[00:17:24.800 --> 00:17:27.800]  而是我們在一些混亂或有問題的地方裏面
[00:17:27.800 --> 00:17:29.800]  彰顯上帝的真理
[00:17:29.800 --> 00:17:32.800]  彰顯上帝的作為在裏面
[00:17:32.800 --> 00:17:34.800]  這個就是光
[00:17:34.800 --> 00:17:40.800]  所以基督徒要將光顯出來
[00:17:40.800 --> 00:17:41.800]  我們不要走近一、二個
[00:17:41.800 --> 00:17:42.800]  不要走近多個
[00:17:42.800 --> 00:17:43.800]  就這樣
[00:17:44.800 --> 00:17:47.800]  最近在立法會的候選人裏面
[00:17:47.800 --> 00:17:53.800]  我們留意到有兩個人
[00:17:53.800 --> 00:17:55.800]  這個就不會影響大家投票
[00:17:55.800 --> 00:17:56.800]  因為是港島區
[00:17:56.800 --> 00:17:58.800]  我們新界東沒有影響的
[00:17:58.800 --> 00:17:59.800]  所以我們不用支持
[00:17:59.800 --> 00:18:01.800]  我們不會被人罵的
[00:18:01.800 --> 00:18:03.800]  這個人我認識他
[00:18:03.800 --> 00:18:05.800]  因為以前認識的沈志超
[00:18:05.800 --> 00:18:07.800]  他是一項與聖經協會的總幹事
[00:18:07.800 --> 00:18:09.800]  其實去年就退休了
[00:18:09.800 --> 00:18:11.800]  誰知他出來去參選
[00:18:11.800 --> 00:18:14.800]  我有在電視論壇轉了一次
[00:18:14.800 --> 00:18:16.800]  見到大家你插我插之外
[00:18:16.800 --> 00:18:18.800]  最後一個環節就是
[00:18:18.800 --> 00:18:20.800]  你選一份禮物送給你的對手
[00:18:20.800 --> 00:18:22.800]  他選了一份禮物是甚麼呢
[00:18:22.800 --> 00:18:24.800]  他選了一本聖經
[00:18:24.800 --> 00:18:26.800]  這個項羽聖經協會出聖經
[00:18:26.800 --> 00:18:28.800]  他選了一本他出的聖經
[00:18:28.800 --> 00:18:29.800]  送給對手
[00:18:29.800 --> 00:18:31.800]  不知是否要去看聖經
[00:18:31.800 --> 00:18:32.800]  看看聖經的真理
[00:18:32.800 --> 00:18:34.800]  和聖經信仰的價值觀
[00:18:34.800 --> 00:18:38.800]  怎樣幫助改善社會的問題
[00:18:38.800 --> 00:18:39.800]  我都很欣賞他
[00:18:39.800 --> 00:18:42.800]  以信仰的立場作光
[00:18:42.800 --> 00:18:47.800]  顯示出應該怎樣處理社會的回應問題
[00:18:47.800 --> 00:18:49.800]  雖然我知道一定不會讓人當選
[00:18:49.800 --> 00:18:52.800]  一定不會選他
[00:18:52.800 --> 00:18:54.800]  但他敢於做
[00:18:54.800 --> 00:18:56.800]  另外還有一個我也不認識的
[00:18:56.800 --> 00:18:58.800]  我只見到他的名字
[00:18:58.800 --> 00:19:00.800]  不是他女兒自行的名字
[00:19:00.800 --> 00:19:01.800]  這個是新界西
[00:19:01.800 --> 00:19:04.800]  叫做泥地教徒
[00:19:04.800 --> 00:19:06.800]  通常我們這樣的泥地意思是抽泥
[00:19:06.800 --> 00:19:09.800]  這個泥就是泥林
[00:19:09.800 --> 00:19:11.800]  林道在當中的基督徒
[00:19:11.800 --> 00:19:12.800]  我了解一點
[00:19:12.800 --> 00:19:14.800]  原來他是社工仔
[00:19:14.800 --> 00:19:16.800]  他打名叫基督徒
[00:19:16.800 --> 00:19:18.800]  想找人來參選
[00:19:18.800 --> 00:19:20.800]  講出信仰的看法
[00:19:20.800 --> 00:19:21.800]  處理這些問題
[00:19:21.800 --> 00:19:22.800]  我都欣賞他
[00:19:22.800 --> 00:19:24.800]  同樣都知道
[00:19:24.800 --> 00:19:26.800]  他應該當選的機會不大
[00:19:26.800 --> 00:19:28.800]  他打名基督教旗號
[00:19:28.800 --> 00:19:30.800]  讓人和應你
[00:19:30.800 --> 00:19:34.800]  雖然不多人會支持
[00:19:34.800 --> 00:19:37.800]  但他敢於將自己的信仰
[00:19:37.800 --> 00:19:38.800]  或者覺得社會的問題
[00:19:38.800 --> 00:19:40.800]  應該用聖經的真理
[00:19:40.800 --> 00:19:42.800]  或者價值觀來處理
[00:19:42.800 --> 00:19:44.800]  是比一些人講廣東話的情況
[00:19:44.800 --> 00:19:46.800]  那些情況在裡面
[00:19:46.800 --> 00:19:48.800]  這些都是正確道理
[00:19:48.800 --> 00:19:50.800]  我只欣賞
[00:19:50.800 --> 00:19:51.800]  因為神說
[00:19:51.800 --> 00:19:54.800]  光要在這個社會裡顯出來
[00:19:54.800 --> 00:19:55.800]  不要藏起來
[00:19:55.800 --> 00:19:58.800]  要彰顯真理在當中
[00:19:58.800 --> 00:20:00.800]  甚至當你行公義
[00:20:00.800 --> 00:20:01.800]  好憐憫
[00:20:01.800 --> 00:20:04.800]  傳獻給你真義與神同行
[00:20:04.800 --> 00:20:07.800]  也將光在社會裡帶出來的時候
[00:20:07.800 --> 00:20:09.800]  上帝有三種祝福
[00:20:09.800 --> 00:20:10.800]  在那段聖經裡說
[00:20:10.800 --> 00:20:11.800]  第一種祝福是
