
[00:00:00.000 --> 00:00:03.120]  在今天 英國是Bank Holiday
[00:05:36.720 --> 00:05:38.720]  神都舊年敏
[00:05:38.720 --> 00:05:40.720]  我建立領恩堂從零開始
[00:05:40.720 --> 00:05:42.720]  可以建立六間的教會
[00:05:42.720 --> 00:05:44.720]  一間的小學
[00:05:44.720 --> 00:05:46.720]  我離開的時候已經有二千多人
[00:05:46.720 --> 00:05:48.720]  這個絕對是我要努力
[00:05:48.720 --> 00:05:50.720]  但是不只是你的努力
[00:05:50.720 --> 00:05:52.720]  是弟兄姊妹一起來配合
[00:05:52.720 --> 00:05:54.720]  最重要就是禱告
[00:05:54.720 --> 00:05:57.720]  我經歷了很多很多的祈禱的經歷
[00:05:57.720 --> 00:06:00.720]  看看今天有沒有時間跟大家分享
[00:06:00.720 --> 00:06:02.720]  但是其實我們很清楚
[00:06:02.720 --> 00:06:04.720]  當我們越關心一件事的時候
[00:06:04.720 --> 00:06:06.720]  我們越覺得它重要的時候
[00:06:06.720 --> 00:06:08.720]  自然就會驅使我們
[00:06:08.720 --> 00:06:10.720]  向神面前有呼求
[00:06:10.720 --> 00:06:12.720]  而且不是一次
[00:06:12.720 --> 00:06:14.720]  還是行切的禱告
[00:06:14.720 --> 00:06:17.720]  有一個人
[00:06:17.720 --> 00:06:21.720]  他的兒子吸毒
[00:06:21.720 --> 00:06:25.720]  很多次都改變不了
[00:06:25.720 --> 00:06:29.720]  甚至要入戒毒所
[00:06:29.720 --> 00:06:32.720]  媽媽就每一天
[00:06:32.720 --> 00:06:34.720]  用了八年的時間
[00:06:34.720 --> 00:06:36.720]  去禁食
[00:06:36.720 --> 00:06:38.720]  為自己的兒子
[00:06:38.720 --> 00:06:40.720]  去禱告
[00:06:40.720 --> 00:06:42.720]  求神讓他可以回傳
[00:06:42.720 --> 00:06:45.720]  終於神憐憫
[00:06:45.720 --> 00:06:47.720]  這個時候
[00:06:47.720 --> 00:06:50.720]  他可以帶領兒子
[00:06:50.720 --> 00:06:52.720]  回到神的身邊
[00:06:52.720 --> 00:06:53.720]  改過自新
[00:06:53.720 --> 00:06:55.720]  終於完成了大學的學位
[00:06:55.720 --> 00:06:57.720]  但是八年
[00:06:57.720 --> 00:06:58.720]  每一年
[00:06:58.720 --> 00:07:00.720]  每一天他都不吃早餐
[00:07:00.720 --> 00:07:02.720]  他都是去禱告
[00:07:02.720 --> 00:07:04.720]  所以行切的禱告是很重要的
[00:07:04.720 --> 00:07:07.720]  我們一定要有信心
[00:07:07.720 --> 00:07:09.720]  這個信心很重要
[00:07:09.720 --> 00:07:12.720]  我們不要以為事情一定會有結果
[00:07:12.720 --> 00:07:15.720]  我相信我這個祈禱
[00:07:15.720 --> 00:07:17.720]  就一定會有結果
[00:07:17.720 --> 00:07:19.720]  我們的神不是阿拉丁神燈
[00:07:19.720 --> 00:07:22.720]  大家記得那個故事
[00:07:22.720 --> 00:07:23.720]  我小時候看電影
[00:07:23.720 --> 00:07:25.720]  拿著燈照亮的時候
[00:07:25.720 --> 00:07:27.720]  有一個人出來
[00:07:27.720 --> 00:07:29.720]  主人有什麼吩咐
[00:07:29.720 --> 00:07:30.720]  要什麼就給什麼
[00:07:30.720 --> 00:07:31.720]  絕對不是
[00:07:31.720 --> 00:07:34.720]  我們的神不是阿拉丁神燈的神
[00:07:34.720 --> 00:07:37.720]  真正的信心是對神的回應
[00:07:37.720 --> 00:07:40.720]  我們很相信神是愛我們
[00:07:40.720 --> 00:07:44.720]  祂會按照著祂自己的計劃來去承贈
[00:07:44.720 --> 00:07:49.720]  甚至可能我們即使一些不是我們預期的
[00:07:49.720 --> 00:07:51.720]  但我們都仍然是怎麼樣呢
[00:07:51.720 --> 00:07:53.720]  我們是要去接受
[00:07:53.720 --> 00:07:54.720]  這個就叫信心了
[00:07:54.720 --> 00:07:55.720]  沒時間跟大家分享
[00:07:55.720 --> 00:07:59.720]  大家都很熟悉一段經文
[00:07:59.720 --> 00:08:02.720]  就是但爾尼那三個朋友
[00:08:02.720 --> 00:08:06.720]  他們就好像被人說違抗神的命令
[00:08:06.720 --> 00:08:08.720]  他不肯去敬拜那些偶像
[00:08:08.720 --> 00:08:12.720]  就扔下去那個火窯來燒
[00:08:12.720 --> 00:08:14.720]  他說我們的神一定會救我們
[00:08:14.720 --> 00:08:16.720]  第一句說話很寶貴
[00:08:16.720 --> 00:08:19.720]  即或不言
[00:08:19.720 --> 00:08:22.720]  即或不言中文都較為難解
[00:08:22.720 --> 00:08:24.720]  但英文就簡單
[00:08:24.720 --> 00:08:26.720]  But if not
[00:08:26.720 --> 00:08:29.720]  如果神沒有救我們
[00:08:29.720 --> 00:08:32.720]  我們仍然不會放棄這個信仰
[00:08:32.720 --> 00:08:35.720]  這個就是真真正正的信心
[00:08:35.720 --> 00:08:38.720]  所以這個是很重要的
[00:08:38.720 --> 00:08:42.720]  我們的信心取決於我們對神的認識
[00:08:42.720 --> 00:08:45.720]  我們過去看到無論尼西米的禱告
[00:08:45.720 --> 00:08:47.720]  或者待會我們看摩西的祈禱
[00:08:47.720 --> 00:08:49.720]  他們每一次禱告的時候
[00:08:49.720 --> 00:08:51.720]  都是較長的
[00:08:51.720 --> 00:08:53.720]  宣告神是怎樣的神
[00:08:53.720 --> 00:08:57.720]  我們的耶和華在天上的神
[00:08:57.720 --> 00:08:59.720]  即你是大而可畏的神
[00:08:59.720 --> 00:09:03.720]  這個禱告的宣告
[00:09:03.720 --> 00:09:07.720]  是幫助自己對神一個更深的確認
[00:09:07.720 --> 00:09:09.720]  原來我們知道我們的主
[00:09:09.720 --> 00:09:11.720]  是凡事都能的
[00:09:11.720 --> 00:09:15.720]  基本上是沒有東西可以攔阻到他
[00:09:15.720 --> 00:09:17.720]  他不會有心無力的
[00:09:17.720 --> 00:09:19.720]  He can do anything
[00:09:19.720 --> 00:09:24.720]  但是我們要知道他願不願意來帶我們去做一件事
[00:09:24.720 --> 00:09:27.720]  所以我們對神的認識是很重要的
[00:09:27.720 --> 00:09:31.720]  這個對神的認識的深淺度
[00:09:31.720 --> 00:09:33.720]  影響到我們信心的大小
[00:09:33.720 --> 00:09:35.720]  很簡單舉一個例子
[00:09:35.720 --> 00:09:37.720]  當你剛剛經濟上有需要
[00:09:37.720 --> 00:09:39.720]  你想找一個人來帶你去
[00:09:39.720 --> 00:09:41.720]  在經濟上支援你的時候
[00:09:41.720 --> 00:09:42.720]  你要認識那個人
[00:09:42.720 --> 00:09:43.720]  第一他有沒有錢
[00:09:43.720 --> 00:09:45.720]  可能他比你還要窮
[00:09:45.720 --> 00:09:46.720]  你怎樣向他借錢
[00:09:46.720 --> 00:09:48.720]  即是他都幫不了你
[00:09:48.720 --> 00:09:50.720]  第二你認識這個人很有錢的
[00:09:50.720 --> 00:09:52.720]  不過原來是
[00:09:52.720 --> 00:09:55.720]  大家知不知道一句說話叫青磚沙利
[00:09:55.720 --> 00:09:57.720]  咬都咬不進去
[00:09:57.720 --> 00:09:59.720]  即是他一毛不拔
[00:09:59.720 --> 00:10:00.720]  是非常孤寒的
[00:10:00.720 --> 00:10:01.720]  雖然他很有錢
[00:10:01.720 --> 00:10:03.720]  但是你不會向他借
[00:10:03.720 --> 00:10:05.720]  因為知道他一定會拒絕你的
[00:10:05.720 --> 00:10:07.720]  但是你認識另一個朋友
[00:10:07.720 --> 00:10:09.720]  他有不錯的經濟
[00:10:09.720 --> 00:10:11.720]  而且他很窩爽
[00:10:11.720 --> 00:10:12.720]  很樂於幫助人
[00:10:12.720 --> 00:10:14.720]  而你有真正需要的時候
[00:10:14.720 --> 00:10:15.720]  你去問他
[00:10:15.720 --> 00:10:17.720]  你都知道他一定會答應你
[00:10:17.720 --> 00:10:18.720]  幫助你
[00:10:18.720 --> 00:10:20.720]  那你才向他求
[00:10:20.720 --> 00:10:22.720]  所以我們一定要很清楚知道
[00:10:22.720 --> 00:10:24.720]  究竟我們所相信的神
[00:10:24.720 --> 00:10:26.720]  是一位怎樣的神
[00:10:26.720 --> 00:10:27.720]  這個是很重要的
[00:10:27.720 --> 00:10:30.720]  而我們禱告能否得到神的英文
[00:10:30.720 --> 00:10:31.720]  記不記得我說
[00:10:31.720 --> 00:10:35.720]  很重要我們要拿著神的英許
[00:10:35.720 --> 00:10:38.720]  這個時候神的英許是很重要
[00:10:38.720 --> 00:10:43.720]  正如尼西米就要拿回生命寄神的宣告
[00:10:43.720 --> 00:10:44.720]  來帶去
[00:10:44.720 --> 00:10:47.720]  這個時候記住禱告並不是不需要計劃
[00:10:47.720 --> 00:10:49.720]  不需要籌算
[00:10:49.720 --> 00:10:52.720]  如果不是這個祈禱只是逃避責任
[00:10:52.720 --> 00:10:54.720]  或者缺乏信心的表現
[00:10:54.720 --> 00:10:56.720]  我們一定要去做的
[00:10:56.720 --> 00:10:58.720]  所以希望我們能夠同心的
[00:10:58.720 --> 00:11:00.720]  在神面前禱告
[00:11:00.720 --> 00:11:03.720]  今天和大家看幾個不同的祈禱
[00:11:03.720 --> 00:11:06.720]  第一個就是以德報怨的禱告
[00:11:06.720 --> 00:11:09.720]  要和昨晚的講到有點不同
[00:11:09.720 --> 00:11:12.720]  昨晚你和大家分享
[00:11:12.720 --> 00:11:15.720]  如果你是受無理的迫害
[00:11:15.720 --> 00:11:19.720]  被人對你有不公平的行為
[00:11:19.720 --> 00:11:20.720]  加之於你身上
[00:11:20.720 --> 00:11:23.720]  你沒有辦法去反抗的時候
[00:11:23.720 --> 00:11:25.720]  就將這份怨憤
[00:11:25.720 --> 00:11:28.720]  來帶去向神來帶去傾訴
[00:11:28.720 --> 00:11:30.720]  向神來帶去審判
[00:11:30.720 --> 00:11:31.720]  對不對?對的
[00:11:31.720 --> 00:11:34.720]  但是如果我們能夠更加成熟的時候
[00:11:34.720 --> 00:11:36.720]  縱使對方會迫害我們
[00:11:36.720 --> 00:11:39.720]  我們願意都會為他祈禱嗎?
[00:11:39.720 --> 00:11:42.720]  這個就正如主耶穌教導我們
[00:11:42.720 --> 00:11:44.720]  要護衛你的敵人
[00:11:44.720 --> 00:11:46.720]  你要禱告愛你的仇敵
[00:11:46.720 --> 00:11:47.720]  要為他們禱告
[00:11:47.720 --> 00:11:50.720]  但是教育絕對不是沒有這些例證的
[00:11:50.720 --> 00:11:54.720]  摩西就是一個非常好的例證
[00:11:54.720 --> 00:12:00.720]  神父趙摩西上山取誡命和取律法的時候
[00:12:00.720 --> 00:12:02.720]  他上山的時候
[00:12:02.720 --> 00:12:05.720]  他去了多少天?大家知不知道?
[00:12:05.720 --> 00:12:09.720]  可不可以把手指給我看看?他去了多少天?
[00:12:09.720 --> 00:12:11.720]  沒錯,他去了40天
[00:12:11.720 --> 00:12:13.720]  你只知道
[00:12:13.720 --> 00:12:15.720]  但是當天摩西自己也不知道
[00:12:15.720 --> 00:12:17.720]  子民也不知道
[00:12:17.720 --> 00:12:18.720]  所以我說慘了
[00:12:18.720 --> 00:12:20.720]  摩西上了山這麼久
[00:12:20.720 --> 00:12:22.720]  完全沒有消息
[00:12:22.720 --> 00:12:24.720]  而且已經一百年多了
[00:12:24.720 --> 00:12:25.720]  會不會死了呢?
[00:12:25.720 --> 00:12:28.720]  於是他們就叫阿倫
[00:12:28.720 --> 00:12:30.720]  這個是領袖,很離譜
[00:12:30.720 --> 00:12:34.720]  叫阿倫為他們做一種金牛毒
[00:12:34.720 --> 00:12:37.720]  我們一直以為他們是拜金牛的
[00:12:37.720 --> 00:12:38.720]  其實不是
[00:12:38.720 --> 00:12:39.720]  我們喜歡拜金牛
[00:12:39.720 --> 00:12:42.720]  香港人的金牛是最興奮的
[00:12:42.720 --> 00:12:44.720]  你如果看聖經裏面
[00:12:44.720 --> 00:12:46.720]  他們做完金牛毒的時候
[00:12:46.720 --> 00:12:49.720]  他們向耶和華守節
[00:12:49.720 --> 00:12:51.720]  向耶和華守節
[00:12:51.720 --> 00:12:53.720]  他們來到獻祭
[00:12:53.720 --> 00:12:56.720]  然後就坐下來去換灑
[00:12:56.720 --> 00:12:59.720]  為什麼神都會審判他們呢?
[00:12:59.720 --> 00:13:03.720]  原來他們是受著迦南宗教的影響
[00:13:03.720 --> 00:13:06.720]  迦南宗教裏面的神
[00:13:06.720 --> 00:13:09.720]  大部份都會有一個坐騎
[00:13:09.720 --> 00:13:11.720]  一個動物就成為一個坐騎
[00:13:11.720 --> 00:13:12.720]  就好像那些牛仔
[00:13:12.720 --> 00:13:14.720]  西部牛仔騎馬
[00:13:14.720 --> 00:13:17.720]  我們中國的神話故事都有
[00:13:17.720 --> 00:13:19.720]  大家都會想
[00:13:19.720 --> 00:13:21.720]  新一代不懂這些神話故事
[00:13:21.720 --> 00:13:23.720]  二郎神楊淺
[00:13:23.720 --> 00:13:24.720]  他前面有一個什麼的
[00:13:24.720 --> 00:13:25.720]  知不知道?
[00:13:25.720 --> 00:13:28.720]  孝天犬
[00:13:28.720 --> 00:13:30.720]  哪吒就有一個風火輪
[00:13:30.720 --> 00:13:33.720]  白線那個樟果佬
[00:13:33.720 --> 00:13:35.720]  就會騎著一隻雷仔
[00:13:35.720 --> 00:13:37.720]  所以他們就不敢做一個神出來
[00:13:37.720 --> 00:13:39.720]  他們就做了一隻金牛
[00:13:39.720 --> 00:13:42.720]  就說耶和華神坐在一隻牛的上面
[00:13:42.720 --> 00:13:46.720]  所以他們照樣向耶和華守節來獻祭
[00:13:46.720 --> 00:13:48.720]  但接著他們怎樣換灑呢?
[00:13:48.720 --> 00:13:51.720]  原來也都同樣受著迦南宗教的影響
[00:13:51.720 --> 00:13:53.720]  他們就會放蕩
[00:13:53.720 --> 00:13:55.720]  他們會來有雜交
[00:13:55.720 --> 00:13:57.720]  將神來到矮化了
[00:13:57.720 --> 00:14:01.720]  所以神就因為這個緣故而大發烈怒
[00:14:01.720 --> 00:14:03.720]  就跟摩西說
[00:14:03.720 --> 00:14:06.720]  我要滅了這些人
[00:14:06.720 --> 00:14:09.720]  我要將他們滅絕
[00:14:09.720 --> 00:14:13.720]  然後就只給你的家族
[00:14:13.720 --> 00:14:15.720]  先借進去迦南地
[00:14:15.720 --> 00:14:17.720]  摩西很害怕
[00:14:17.720 --> 00:14:21.720]  馬上求神不要來懲罰
[00:14:21.720 --> 00:14:23.720]  你看第一 摩西的偉大
[00:14:23.720 --> 00:14:27.720]  他帶領以色列人出埃及的時候
[00:14:27.720 --> 00:14:29.720]  是受著很多苦的
[00:14:29.720 --> 00:14:31.720]  甚麼都埋怨他
[00:14:31.720 --> 00:14:32.720]  當他跟法老說
[00:14:32.720 --> 00:14:33.720]  你讓我人民走
[00:14:33.720 --> 00:14:36.720]  怎知道法老就要馬上輔導這班人民
[00:14:36.720 --> 00:14:38.720]  於是那班人就罵摩西
[00:14:38.720 --> 00:14:40.720]  誰叫你來幫我們
[00:14:40.720 --> 00:14:43.720]  現在你將那把刀架在我們的頸上
[00:14:43.720 --> 00:14:44.720]  害死我們
[00:14:44.720 --> 00:14:47.720]  當我們要面對紅海的時候
[00:14:47.720 --> 00:14:49.720]  後有追兵又埋怨摩西
[00:14:49.720 --> 00:14:51.720]  為甚麼你要來帶我們走
[00:14:51.720 --> 00:14:53.720]  我們自己在埃及就好了
[00:14:53.720 --> 00:14:54.720]  過完紅海沒多久
[00:14:54.720 --> 00:14:55.720]  站起了精神
[00:14:55.720 --> 00:14:56.720]  沒水喝 沒東西吃
[00:14:56.720 --> 00:14:58.720]  又罵摩西
[00:14:58.720 --> 00:15:00.720]  吃得口渴
[00:15:00.720 --> 00:15:01.720]  整天都是吃麻辣
[00:15:01.720 --> 00:15:02.720]  又罵摩西
[00:15:02.720 --> 00:15:05.720]  甚至試過你想殺了摩西
[00:15:05.720 --> 00:15:08.720]  摩西其實為他們擺上大仇
[00:15:08.720 --> 00:15:09.720]  很多苦
[00:15:09.720 --> 00:15:10.720]  如果你是摩西
[00:15:10.720 --> 00:15:11.720]  你會怎樣
[00:15:11.720 --> 00:15:12.720]  我覺得摩西厲害
[00:15:12.720 --> 00:15:13.720]  我不行
[00:15:13.720 --> 00:15:15.720]  如果神說要滅了這班人
[00:15:15.720 --> 00:15:17.720]  你只是給我的家族進去
[00:15:17.720 --> 00:15:18.720]  如果我是摩西
[00:15:18.720 --> 00:15:21.720]  我馬上就感恩
[00:15:21.720 --> 00:15:23.720]  神你真是公義
[00:15:23.720 --> 00:15:24.720]  是這班人
[00:15:24.720 --> 00:15:26.720]  他們背叛你
[00:15:26.720 --> 00:15:29.720]  這班壞人終於死了
[00:15:29.720 --> 00:15:30.720]  不用我動手
[00:15:30.720 --> 00:15:31.720]  神你要動手
[00:15:31.720 --> 00:15:33.720]  還給我一個家族進去加拿大
[00:15:33.720 --> 00:15:35.720]  一觸獨響
[00:15:35.720 --> 00:15:37.720]  Amen
[00:15:37.720 --> 00:15:39.720]  這個很自然
[00:15:39.720 --> 00:15:41.720]  但是摩西絕對不是這樣
[00:15:41.720 --> 00:15:45.720]  他竟然為這班子民代求
[00:15:45.720 --> 00:15:49.720]  我們看看摩西的祈禱是怎樣
[00:15:49.720 --> 00:15:52.720]  出埃及記三十二章十一到第十三節
[00:15:52.720 --> 00:15:54.720]  請Samuel帶我們去讀出
[00:15:54.720 --> 00:15:58.720]  出埃及記三十二章十一到第十三節
[00:15:58.720 --> 00:16:02.720]  摩西便懇求耶和華他的神說
[00:16:02.720 --> 00:16:04.720]  耶和華
[00:16:04.720 --> 00:16:08.720]  你為什麼向你的百姓發烈怒呢
[00:16:08.720 --> 00:16:12.720]  這百姓是你用大力和大能的手
[00:16:12.720 --> 00:16:15.720]  從埃及地領出來的
[00:16:15.720 --> 00:16:18.720]  為什麼使埃及人議論說
[00:16:18.720 --> 00:16:20.720]  他領他們出去
[00:16:20.720 --> 00:16:23.720]  是要降和於他們
[00:16:23.720 --> 00:16:25.720]  把他們殺在山中
[00:16:25.720 --> 00:16:28.720]  將他們從地上除滅
[00:16:28.720 --> 00:16:32.720]  求你轉移不法你的烈路
[00:16:32.720 --> 00:16:36.720]  後悔不降和於你的百姓
[00:16:36.720 --> 00:16:40.720]  求你紀念你僕人阿伯拉罕
[00:16:40.720 --> 00:16:43.720]  以撒以色列
[00:16:43.720 --> 00:16:46.720]  你曾指著自己起誓說
[00:16:46.720 --> 00:16:48.720]  我必使你們的後裔
[00:16:48.720 --> 00:16:51.720]  像天上的星那樣多
[00:16:51.720 --> 00:16:54.720]  並且我所應許的這地
[00:16:54.720 --> 00:16:57.720]  必給你們的後裔
[00:16:57.720 --> 00:17:01.720]  他們要永遠承受違約
[00:17:01.720 --> 00:17:04.720]  我們留意到摩西這個祈禱
[00:17:04.720 --> 00:17:07.720]  他有為子民來應聚
[00:17:07.720 --> 00:17:13.720]  重點是他全部拿著神的屬性
