
[00:00:00.000 --> 00:00:04.040]  兄弟妹妹今天很開心地分享神的話語
[00:02:22.680 --> 00:02:25.680]  因為如果壽虎不說復活
[00:02:25.680 --> 00:02:28.120]  我們的信仰就崩潰了
[00:02:28.120 --> 00:02:29.480]  就是我們如果只是
[00:02:29.480 --> 00:02:30.600]  只有耶穌聽十價
[00:02:30.600 --> 00:02:32.520]  但是耶穌沒有復活的話
[00:02:32.520 --> 00:02:34.360]  我們整個信仰就瓦解了
[00:02:34.360 --> 00:02:37.040]  所以我們透過今天的信息
[00:02:37.040 --> 00:02:39.320]  再去思想復活對我們的意思
[00:02:39.320 --> 00:02:40.600]  有人這樣問的
[00:02:40.600 --> 00:02:42.880]  我們星期五晚壽虎節
[00:02:42.880 --> 00:02:44.440]  到星期天才復活
[00:02:44.440 --> 00:02:46.000]  當以前也是這樣
[00:02:46.000 --> 00:02:48.240]  那這兩天或者第三天復活
[00:02:48.240 --> 00:02:49.120]  這三天裡面
[00:02:49.120 --> 00:02:50.560]  耶穌去了哪裡
[00:02:50.560 --> 00:02:52.880]  有沒有人問過這個問題
[00:02:52.880 --> 00:02:54.320]  很多人都會這樣去討論
[00:02:54.320 --> 00:02:56.080]  有沒有人有答案
[00:02:56.080 --> 00:02:58.560]  你用一秒想想時間
[00:02:58.560 --> 00:03:00.160]  究竟是去了哪裡
[00:03:00.160 --> 00:03:01.760]  就是有不同的解法
[00:03:01.760 --> 00:03:02.720]  就沒有標準答案
[00:03:02.720 --> 00:03:04.040]  可能牧師有標準答案
[00:03:04.040 --> 00:03:05.040]  不知道
[00:03:05.040 --> 00:03:07.280]  有些人說耶穌很迷
[00:03:07.280 --> 00:03:08.320]  就是睡著了
[00:03:08.320 --> 00:03:09.360]  就是等復活
[00:03:09.360 --> 00:03:11.040]  或者有人說他去了陰間
[00:03:11.040 --> 00:03:12.920]  去和一些未聽福音的人
[00:03:12.920 --> 00:03:13.720]  去傳福音
[00:03:13.720 --> 00:03:15.200]  好像他的意思
[00:03:15.200 --> 00:03:16.240]  都很像是
[00:03:16.240 --> 00:03:19.480]  但是是沒有一個所謂絕對標準
[00:03:19.480 --> 00:03:21.120]  到時候我們可能才知道
[00:03:21.120 --> 00:03:23.800]  有不同人有不同看法
[00:03:23.800 --> 00:03:25.600]  不同人有不同看法
[00:03:25.600 --> 00:03:27.880]  我這個最近又很深刻
[00:03:27.880 --> 00:03:28.960]  我又看了一下
[00:03:28.960 --> 00:03:30.880]  話說近來有一個大新聞
[00:03:30.880 --> 00:03:31.720]  對我來說大
[00:03:31.720 --> 00:03:32.040]  為什麼呢
[00:03:32.040 --> 00:03:34.360]  因為在北角有一個車禍
[00:03:34.360 --> 00:03:36.440]  有人知道這個新聞
[00:03:36.440 --> 00:03:39.320]  就是在北角的巴士撞了
[00:03:39.320 --> 00:03:40.840]  我去了解的時候
[00:03:40.840 --> 00:03:43.160]  我是從人的口去說的
[00:03:43.160 --> 00:03:44.920]  我不是親眼看新聞
[00:03:44.920 --> 00:03:46.240]  我一聽就覺得
[00:03:46.240 --> 00:03:48.160]  不同人真的有不同的看法
[00:03:48.160 --> 00:03:51.000]  甚至不同人有很多不同的反應
[00:03:51.000 --> 00:03:52.280]  不知道你第一眼看的時候
[00:03:52.280 --> 00:03:54.640]  會有什麼意念出來
[00:03:54.640 --> 00:03:57.040]  可能就覺得司機在做夢
[00:03:57.040 --> 00:03:58.440]  或者我有聽過那些
[00:03:58.440 --> 00:04:00.040]  就是可能他睡著了
[00:04:00.040 --> 00:04:01.680]  就是我們人類很喜歡合理
[00:04:01.680 --> 00:04:02.520]  要解釋的
[00:04:02.520 --> 00:04:04.120]  你解釋不了就很糟糕的
[00:04:04.120 --> 00:04:04.680]  對你的人生
[00:04:04.680 --> 00:04:06.640]  所以他一定要解釋到這件事
[00:04:06.640 --> 00:04:07.200]  怎麼發生
[00:04:07.200 --> 00:04:09.760]  就可能會有隻貓衝了出來
[00:04:09.760 --> 00:04:11.440]  所以司機要避開樓梯
[00:04:11.440 --> 00:04:12.400]  撞了我去博物館
[00:04:12.400 --> 00:04:13.800]  但是看這張照片
[00:04:13.800 --> 00:04:16.000]  他連肩膀都撞到飛了出去
[00:04:16.000 --> 00:04:17.680]  你知道衝力有多大
[00:04:17.680 --> 00:04:19.280]  可能有人就立刻說
[00:04:19.280 --> 00:04:22.000]  一定是司機態度很差
[00:04:22.000 --> 00:04:23.480]  就是可能已經連長了
[00:04:23.480 --> 00:04:24.640]  他這樣開車
[00:04:24.640 --> 00:04:26.240]  通常人們說一定是那些
[00:04:26.240 --> 00:04:27.000]  都是什麼
[00:04:27.000 --> 00:04:28.440]  我覺得都是錯的
[00:04:28.440 --> 00:04:31.160]  就是他很肯定都是覺得錯
[00:04:31.160 --> 00:04:32.000]  有人就說
[00:04:32.000 --> 00:04:34.320]  一定是司機吃了太空油
[00:04:34.320 --> 00:04:34.960]  有沒有人聽過
[00:04:34.960 --> 00:04:36.880]  就是可能是吃了毒品
[00:04:36.880 --> 00:04:38.120]  就是可能在做夢
[00:04:38.120 --> 00:04:40.800]  就是網上有很多影片那些
[00:04:40.800 --> 00:04:44.520]  很多人有很多不同的態度
[00:04:44.520 --> 00:04:45.840]  明明是同一件事
[00:04:45.840 --> 00:04:46.160]  你明白嗎
[00:04:46.160 --> 00:04:47.200]  明明是同一件事
[00:04:47.200 --> 00:04:48.720]  應該只有一個答案
[00:04:48.720 --> 00:04:50.720]  但是每個人都有他的解說
[00:04:50.720 --> 00:04:51.840]  在他的觀點
[00:04:51.840 --> 00:04:52.760]  在他的角度
[00:04:52.760 --> 00:04:53.920]  在他的成長經歷
[00:04:53.920 --> 00:04:55.280]  在他的職業
[00:04:55.280 --> 00:04:56.920]  在他的知識裏面
[00:04:56.920 --> 00:05:01.320]  他會覺得這件事是這樣發生
[00:05:01.320 --> 00:05:02.400]  我們去看的時候
[00:05:02.400 --> 00:05:03.360]  可能沒有答案
[00:05:03.360 --> 00:05:04.680]  至少我們一刻都不知道
[00:05:04.680 --> 00:05:06.560]  交給交通警去處理
[00:05:06.560 --> 00:05:07.480]  去分析
[00:05:07.480 --> 00:05:10.360]  但是我們怎樣不要成為花生友
[00:05:10.360 --> 00:05:12.040]  就是我們都可以評論的
[00:05:12.040 --> 00:05:13.520]  但是在這個事件裏面
[00:05:13.520 --> 00:05:15.680]  我們有沒有一些反思
[00:05:15.680 --> 00:05:17.160]  我們有沒有一些行動
[00:05:17.160 --> 00:05:19.400]  令到我們對這件事
[00:05:19.400 --> 00:05:20.680]  給了我們有意義
[00:05:20.680 --> 00:05:22.720]  可能我們以後要注意睡眠
[00:05:22.720 --> 00:05:24.200]  可能要不要吸毒
[00:05:24.200 --> 00:05:26.280]  可能要留意駕駛態度
[00:05:26.280 --> 00:05:27.560]  可能是這些
[00:05:27.560 --> 00:05:28.640]  而聖經裏面
[00:05:28.640 --> 00:05:30.480]  我今天分享的就是同一個神蹟
[00:05:30.480 --> 00:05:32.120]  明明是同一個神蹟
[00:05:32.120 --> 00:05:34.160]  耶穌復活釘十格
[00:05:34.160 --> 00:05:36.200]  但是不同人有不同反應
[00:05:36.200 --> 00:05:38.520]  甚至是很極端的反應
[00:05:38.520 --> 00:05:41.920]  我今天就很想透過四個人
[00:05:41.920 --> 00:05:44.520]  或者四個身份的人
[00:05:44.520 --> 00:05:45.920]  我們去反思
[00:05:45.920 --> 00:05:48.360]  耶穌的受苦和復活
[00:05:48.360 --> 00:05:49.920]  他們有不同的反應
[00:05:49.920 --> 00:05:51.120]  而我們呢
[00:05:51.120 --> 00:05:53.000]  我們作為第五種人
[00:05:53.000 --> 00:05:55.000]  我們有什麼反應呢
[00:05:55.000 --> 00:05:55.880]  所以我們開始前
[00:05:55.880 --> 00:05:58.440]  一起有一個祈禱
[00:05:58.440 --> 00:05:59.360]  七天天父多謝你
[00:05:59.360 --> 00:06:00.480]  讓我們在復活節
[00:06:00.480 --> 00:06:02.560]  我們一起思想到你
[00:06:02.560 --> 00:06:05.360]  再一次讓我們明白
[00:06:05.360 --> 00:06:07.200]  你的受苦和復活
[00:06:07.200 --> 00:06:08.800]  對我們生命的意義
[00:06:08.800 --> 00:06:09.840]  所以主求聖靈
[00:06:09.840 --> 00:06:10.880]  你帶領我們
[00:06:10.880 --> 00:06:12.800]  讓我們去明白
[00:06:12.800 --> 00:06:14.000]  你的心意
[00:06:14.000 --> 00:06:15.960]  聽他們好告奉主明求
[00:06:15.960 --> 00:06:16.480]  對嗎
[00:06:16.480 --> 00:06:16.720]  好
[00:06:16.720 --> 00:06:18.040]  所以我們就去看看
[00:06:18.040 --> 00:06:20.280]  哪四種人的描述
[00:06:20.280 --> 00:06:21.720]  我們第一類就是
[00:06:21.720 --> 00:06:23.280]  百夫長
[00:06:23.280 --> 00:06:25.000]  在《路加福音》二十三章
[00:06:25.000 --> 00:06:26.840]  就是前一章去記載
[00:06:26.840 --> 00:06:28.240]  我們時光倒流一下
[00:06:28.240 --> 00:06:29.400]  又回到星期五
[00:06:29.400 --> 00:06:32.480]  就是耶穌在十字架的時候
[00:06:32.480 --> 00:06:33.520]  經文去記載
[00:06:33.520 --> 00:06:34.840]  說的是五正
[00:06:34.840 --> 00:06:36.440]  遍地都黑暗
[00:06:36.440 --> 00:06:38.000]  日頭變黑
[00:06:38.000 --> 00:06:39.360]  電淚的萬子蟲
[00:06:39.360 --> 00:06:41.400]  當中列為兩半
[00:06:41.400 --> 00:06:44.040]  耶穌說了十字架七言的第七句
[00:06:44.040 --> 00:06:45.280]  就是最後一句
[00:06:45.280 --> 00:06:46.320]  祂就說
[00:06:46.320 --> 00:06:46.960]  父啊
[00:06:46.960 --> 00:06:50.400]  我將我的靈魂交在你手裡
[00:06:50.400 --> 00:06:51.160]  說了這句
[00:06:51.160 --> 00:06:52.240]  耶穌就斷氣了
[00:06:52.240 --> 00:06:53.400]  之後就是這一節
[00:06:53.400 --> 00:06:54.240]  我們一起讀
[00:06:54.240 --> 00:06:55.080]  四十七節
[00:06:55.080 --> 00:06:56.840]  一二三起
[00:06:56.840 --> 00:07:00.160]  百夫長看見所承洩
[00:07:00.160 --> 00:07:02.280]  就歸榮耀與神
[00:07:02.280 --> 00:07:02.960]  說
[00:07:02.960 --> 00:07:05.280]  這真是個疑人
[00:07:05.280 --> 00:07:06.680]  百夫長是什麼呢
[00:07:06.680 --> 00:07:08.680]  百夫長就是羅馬的兵丁
[00:07:08.680 --> 00:07:11.600]  他是受聘管理猶太人的
[00:07:11.600 --> 00:07:12.480]  簡單來說
[00:07:12.480 --> 00:07:15.520]  一個不信主的外邦人
[00:07:15.520 --> 00:07:16.880]  不信主的外邦人
[00:07:16.880 --> 00:07:19.080]  在當時的猶太群體裡面
[00:07:19.080 --> 00:07:20.360]  是一個壞人
[00:07:20.360 --> 00:07:21.080]  一個壞人
[00:07:21.080 --> 00:07:22.320]  一個敵人
[00:07:22.320 --> 00:07:24.040]  甚至是那時候他管理
[00:07:24.040 --> 00:07:25.720]  他在統治他們的人
[00:07:25.720 --> 00:07:27.720]  如果是用電影或者卡通片
[00:07:27.720 --> 00:07:29.120]  就是一個奸角
[00:07:29.120 --> 00:07:30.360]  一個壞人
[00:07:30.360 --> 00:07:31.920]  卡通片一定要有壞人
[00:07:31.920 --> 00:07:32.480]  知道為什麼嗎
[00:07:32.480 --> 00:07:34.880]  因為讓小朋友很明確看到
[00:07:34.880 --> 00:07:36.320]  他和好人的分別
[00:07:36.320 --> 00:07:38.080]  他有什麼好的特質
[00:07:38.080 --> 00:07:39.680]  壞人有什麼壞的特質
[00:07:39.680 --> 00:07:42.360]  他才學習到要成為一個好人
[00:07:42.360 --> 00:07:43.200]  我這樣理解
[00:07:43.200 --> 00:07:44.360]  卡通片應該是這樣
[00:07:44.360 --> 00:07:46.680]  所以如果公主的卡通片裡面
[00:07:46.680 --> 00:07:48.560]  會有什麼壞人呢
[00:07:48.560 --> 00:07:50.360]  就是巫婆
[00:07:50.360 --> 00:07:51.920]  大家不同年代
[00:07:51.920 --> 00:07:54.400]  Peppa Pig的世界有什麼壞人呢
[00:07:54.400 --> 00:07:55.040]  真的不知道嗎
[00:07:55.040 --> 00:07:57.320]  就是那個泥坦
[00:07:57.320 --> 00:07:58.440]  很認真
[00:07:58.440 --> 00:08:01.400]  哆啦A夢的世界有什麼壞人呢
[00:08:01.400 --> 00:08:03.160]  就是那個豆沙包
[00:08:03.160 --> 00:08:05.400]  所以哆啦A夢要不斷吃豆沙包
[00:08:05.400 --> 00:08:06.040]  開玩笑的
[00:08:06.040 --> 00:08:08.720]  總之每個卡通都有壞的角色
[00:08:08.720 --> 00:08:09.480]  可能是伴婦
[00:08:09.480 --> 00:08:10.000]  祈安
[00:08:10.000 --> 00:08:11.560]  可能是一些奸角
[00:08:11.560 --> 00:08:12.720]  巫婆之類
[00:08:12.720 --> 00:08:14.600]  他要突顯那個好人
[00:08:14.600 --> 00:08:17.080]  所以這位伯夫長
[00:08:17.080 --> 00:08:18.400]  他是一個壞人
[00:08:18.400 --> 00:08:19.200]  在猶太群體
[00:08:19.200 --> 00:08:20.640]  在當時的讀者裡面
[00:08:20.640 --> 00:08:22.280]  他絕對是一個壞人
[00:08:22.280 --> 00:08:23.080]  就是欺負他們
[00:08:23.080 --> 00:08:24.080]  可能管治他們
[00:08:24.080 --> 00:08:24.680]  迫他們
[00:08:24.680 --> 00:08:25.920]  要走路
[00:08:25.920 --> 00:08:27.480]  要鑽打他們
[00:08:27.480 --> 00:08:31.040]  但是這個明明定位是壞人的角色
[00:08:31.040 --> 00:08:34.080]  他說了一句很反調的說話
[00:08:34.080 --> 00:08:37.560]  他就說見到耶穌的十字架上
[00:08:37.560 --> 00:08:38.360]  他就說
[00:08:38.360 --> 00:08:41.440]  這個是一個異人
[00:08:41.440 --> 00:08:43.480]  這個真的是一個異人
[00:08:43.480 --> 00:08:45.320]  這句話如果由門徒
[00:08:45.320 --> 00:08:46.560]  由跟隨者說
[00:08:46.560 --> 00:08:47.480]  很合理
[00:08:47.480 --> 00:08:48.800]  但是由彬町說
[00:08:48.800 --> 00:08:50.560]  就迫我們要去反思
[00:08:50.560 --> 00:08:51.800]  什麼意思呢
[00:08:51.800 --> 00:08:52.680]  他這樣說
[00:08:52.680 --> 00:08:56.200]  代表這個地上已經沒有異人了
[00:08:56.200 --> 00:08:58.280]  就是如果這個異人這麼強烈
[00:08:58.280 --> 00:09:00.040]  說見到耶穌在十字架受死
[00:09:00.040 --> 00:09:01.480]  就說這個真的是異人
[00:09:01.480 --> 00:09:02.720]  代表什麼呢
[00:09:02.720 --> 00:09:05.040]  可能彬町見慣很多犯人
[00:09:05.040 --> 00:09:07.520]  他見到很多偷呃拐騙的人
[00:09:07.520 --> 00:09:11.280]  他見到地上沒有好人是很常見的
[00:09:11.280 --> 00:09:13.920]  甚至作為這個有歷練的人
[00:09:13.920 --> 00:09:15.320]  我們上了年紀的話
[00:09:15.320 --> 00:09:16.160]  我上了年紀的話
[00:09:16.160 --> 00:09:17.000]  你就知道
[00:09:17.000 --> 00:09:19.000]  人心被萬物詭詐
[00:09:19.000 --> 00:09:20.960]  你有哪一處找到一個異人出來
[00:09:20.960 --> 00:09:21.440]  說真的
[00:09:21.440 --> 00:09:22.600]  我們坐在旁邊的那個
[00:09:22.600 --> 00:09:23.960]  或者我們生活的人
[00:09:23.960 --> 00:09:26.920]  每個人心裡面都有些慾念
[00:09:26.920 --> 00:09:29.080]  或者有些詭詐的東西
[00:09:29.080 --> 00:09:30.240]  但是這個彬町
[00:09:30.240 --> 00:09:32.800]  竟然說了一句這麼超脫的話
[00:09:32.800 --> 00:09:35.000]  作為一個壞人的定位
[00:09:35.000 --> 00:09:38.120]  作為一個外邦不信主的人
[00:09:38.120 --> 00:09:41.520]  他竟然見到耶穌在十字架上的作為
[00:09:41.520 --> 00:09:42.320]  他說
[00:09:42.320 --> 00:09:45.480]  耶穌是一個異人
[00:09:45.480 --> 00:09:46.240]  他這樣說
[00:09:46.240 --> 00:09:49.840]  甚至代表他都知道自己不是一個異人
[00:09:49.840 --> 00:09:50.920]  你有沒有想過
[00:09:50.920 --> 00:09:52.200]  其實百夫長
[00:09:52.200 --> 00:09:53.840]  跟我們每一個一樣
[00:09:53.840 --> 00:09:55.600]  他都是不異的人
[00:09:55.600 --> 00:09:57.120]  他都是罪人
[00:09:57.120 --> 00:09:57.960]  這個百夫長
[00:09:57.960 --> 00:10:00.360]  可能一定聽過當時很出名的耶穌
[00:10:00.360 --> 00:10:02.160]  因為當時是很熱鬧
[00:10:02.160 --> 00:10:03.040]  很起哄
[00:10:03.040 --> 00:10:05.760]  有一個行神蹟的人出現
[00:10:05.760 --> 00:10:08.120]  一個自稱是神兒子的人
[00:10:08.120 --> 00:10:10.080]  而百夫長這一刻
[00:10:10.080 --> 00:10:11.080]  他知罪
[00:10:11.080 --> 00:10:13.840]  他因為見到耶穌基督的作為
[00:10:13.840 --> 00:10:14.840]  他知罪
[00:10:14.840 --> 00:10:17.520]  他辨識到耶穌是異人
[00:10:17.520 --> 00:10:19.080]  我相信這個動作
[00:10:19.080 --> 00:10:21.760]  不是他的意志力可以做到
[00:10:21.760 --> 00:10:23.240]  是一個神蹟
[00:10:23.240 --> 00:10:24.880]  他也在行一個神蹟
[00:10:24.880 --> 00:10:27.160]  就是他竟然辨識到
[00:10:27.160 --> 00:10:30.680]  抗見耶穌是神的兒子
[00:10:30.680 --> 00:10:31.520]  甚至其實
[00:10:31.520 --> 00:10:32.600]  不知道你有沒有想過
[00:10:32.600 --> 00:10:34.760]  我和你在信主的經歷
[00:10:34.760 --> 00:10:36.480]  都是有很多的神蹟的
[00:10:36.480 --> 00:10:38.360]  很多人都是聽過耶穌基督
[00:10:38.360 --> 00:10:41.600]  很多次可能讀中學的時候聽過耶穌
[00:10:41.600 --> 00:10:43.840]  但是不知為何突然之間有一刻
[00:10:43.840 --> 00:10:44.760]  打開了
[00:10:44.760 --> 00:10:45.840]  叮了一聲
[00:10:45.840 --> 00:10:49.040]  你就去立志決志去相信主
[00:10:49.040 --> 00:10:52.320]  其實這個不是我們人的意志力做到
[00:10:52.320 --> 00:10:53.200]  是一個神蹟
[00:10:53.200 --> 00:10:55.480]  是聖靈在我們心裡面
[00:10:55.480 --> 00:10:58.840]  那個福音的種子去發芽
[00:10:58.840 --> 00:11:01.960]  這個定位是壞人的百夫長
[00:11:01.960 --> 00:11:04.080]  他經歷到耶穌基督
[00:11:04.080 --> 00:11:06.240]  他見到這件事的發生
[00:11:06.240 --> 00:11:10.040]  他的反應就是去信主
[00:11:10.040 --> 00:11:12.400]  聖經很多地方都刻意描述
[00:11:12.400 --> 00:11:14.160]  那些社會定為壞人
[00:11:14.160 --> 00:11:15.720]  被群眾藐視的人
[00:11:15.720 --> 00:11:17.640]  他們反而去稱讚
[00:11:17.640 --> 00:11:20.320]  反而值得我們去效法
[00:11:20.320 --> 00:11:21.920]  譬如說到撒瑪利亞人
[00:11:21.920 --> 00:11:25.080]  是那時候很低地位的撒瑪利亞人
[00:11:25.080 --> 00:11:27.160]  耶穌用一個比喻說
[00:11:27.160 --> 00:11:29.280]  他們有好的撒瑪利亞人
[00:11:29.280 --> 00:11:32.000]  譬如妓女拉合救了一個探子
[00:11:32.000 --> 00:11:33.040]  作為一個妓女
[00:11:33.040 --> 00:11:34.680]  她拯救了他
[00:11:34.680 --> 00:11:35.840]  作為一個小男孩
[00:11:35.840 --> 00:11:36.800]  一個很卑微
[00:11:36.800 --> 00:11:38.400]  沒有能力的小男孩
[00:11:38.400 --> 00:11:39.960]  他拿五餅二魚出來
[00:11:39.960 --> 00:11:42.240]  去成就了神蹟
[00:11:42.240 --> 00:11:44.080]  這個不是身份的問題
[00:11:44.080 --> 00:11:45.640]  不是身份有多純正
[00:11:45.640 --> 00:11:47.280]  而是他們的反應
[00:11:47.280 --> 00:11:51.120]  他們選擇了一個正確的回應
[00:11:51.120 --> 00:11:52.480]  甚至在新約裡面
[00:11:52.480 --> 00:11:53.800]  我們很熟悉的保羅
[00:11:53.800 --> 00:11:54.560]  就是素羅
[00:11:54.560 --> 00:11:55.320]  一個壞人
[00:11:55.320 --> 00:11:57.200]  他做盡壞事迫害基督徒
[00:11:57.200 --> 00:11:58.840]  流無辜人的血
[00:11:58.840 --> 00:12:00.760]  但是他在大馬式的路上
[00:12:00.760 --> 00:12:04.040]  遇見耶穌扭轉了他的一生
[00:12:04.040 --> 00:12:07.360]  這個神蹟令人有轉變
[00:12:07.360 --> 00:12:09.800]  明明其實不是只有一個百夫長
[00:12:09.800 --> 00:12:12.320]  可能有很多個外邦百夫長
[00:12:12.320 --> 00:12:14.280]  他們正在見同一件事
[00:12:14.280 --> 00:12:15.560]  同一個耶穌釘
[00:12:15.560 --> 00:12:16.960]  同一個十甲
[00:12:16.960 --> 00:12:20.480]  但是這個百夫長選擇
[00:12:20.480 --> 00:12:22.480]  有一個不一樣的回應
[00:12:22.480 --> 00:12:29.040]  他選擇去認定那一個是神的兒子
[00:12:29.040 --> 00:12:31.520]  一個悔改可以改變我們一生
[00:12:31.520 --> 00:12:34.200]  甚至不是保羅他自己救自己
[00:12:34.200 --> 00:12:39.080]  而是神拯救我們脫離罪的權勢
[00:12:39.080 --> 00:12:40.920]  有人說一個遇逆的人
[00:12:40.920 --> 00:12:42.520]  他不會救到自己
[00:12:42.520 --> 00:12:43.680]  遇逆的定義就是
[00:12:43.680 --> 00:12:46.800]  你已經沒有能力去幫自己
[00:12:46.800 --> 00:12:48.720]  有一個拯救的動作
[00:12:48.720 --> 00:12:49.880]  你已經抽筋了
[00:12:49.880 --> 00:12:51.520]  你正在浸在水裡
[00:12:51.520 --> 00:12:54.680]  唯有身邊有另一個人去拯救你
[00:12:54.680 --> 00:12:57.440]  而我們生命裡不是保羅那麼厲害
[00:12:57.440 --> 00:12:59.520]  去選擇信到耶穌
[00:12:59.520 --> 00:13:03.120]  而是神親自去到他生命去扭轉他
[00:13:03.120 --> 00:13:04.400]  所以在第一個反應
[00:13:04.400 --> 00:13:06.120]  第一個人的反應就是
[00:13:06.120 --> 00:13:09.000]  他見到耶穌的受苦和復活
[00:13:09.000 --> 00:13:14.440]  他認清耶穌是神的兒子
[00:13:14.440 --> 00:13:16.720]  我們又看第二個人
[00:13:16.720 --> 00:13:17.840]  第二個身份的人
[00:13:17.840 --> 00:13:20.240]  下一頁就是門徒
[00:13:20.240 --> 00:13:22.720]  時間到了耶穌復活沒多久
[00:13:22.720 --> 00:13:25.320]  到了過後一點點
[00:13:25.320 --> 00:13:26.920]  經文說
[00:13:26.920 --> 00:13:28.280]  這一句說
[00:13:28.280 --> 00:13:30.920]  門徒聽見耶穌活了
[00:13:30.920 --> 00:13:32.600]  被瑪利亞看見
[00:13:32.600 --> 00:13:34.080]  卻是不信
[00:13:34.080 --> 00:13:35.480]  之後經文說
[00:13:35.480 --> 00:13:37.120]  耶穌向門徒顯現
[00:13:37.120 --> 00:13:38.640]  擇避他們不信
[00:13:38.640 --> 00:13:40.920]  擇避他們心裡乾涸
[00:13:40.920 --> 00:13:42.560]  第二類人就是門徒
[00:13:42.560 --> 00:13:44.560]  或者經文另一個翻譯就是
[00:13:44.560 --> 00:13:46.560]  跟隨耶穌的人
