
[00:00:00.000 --> 00:00:06.000]  今日要和大家分享有關和好的聖經教導
[00:09:47.000 --> 00:09:50.000]  而不會遭遇報復
[00:09:50.000 --> 00:09:52.000]  想得到釋放的人
[00:09:52.000 --> 00:09:59.000]  必須要先參加復和委員會的再教育課程
[00:09:59.000 --> 00:10:02.000]  才能夠重返社會
[00:10:02.000 --> 00:10:08.000]  到今天已經大約有五萬人以上獲得釋放
[00:10:08.000 --> 00:10:11.000]  這個再教育課程
[00:10:11.000 --> 00:10:17.000]  是讓罪犯和受害者在露天的草原上
[00:10:17.000 --> 00:10:20.000]  無花果樹底下一同坐下
[00:10:20.000 --> 00:10:25.000]  也有社區內的德高望重的長老在場
[00:10:25.000 --> 00:10:30.000]  去聆聽受害者的控訴和犯人的自白
[00:10:30.000 --> 00:10:32.000]  裁定是非
[00:10:32.000 --> 00:10:35.000]  一起來尋求解決的方法
[00:10:35.000 --> 00:10:46.000]  解決的方法包括認錯、認罪、負起責任、補償、饒恕
[00:10:46.000 --> 00:10:51.000]  力求兼顧公義和和平
[00:10:51.000 --> 00:10:57.000]  恢復彼此的關係和保持社會的安定
[00:10:57.000 --> 00:11:02.000]  這個再教育課程是由基督教的團體
[00:11:02.000 --> 00:11:06.000]  在美國監獄團體發起的事工
[00:11:06.000 --> 00:11:09.000]  由於這個事工
[00:11:09.000 --> 00:11:13.000]  路旺達開始出現感人的場面
[00:11:13.000 --> 00:11:16.000]  有些夢搖樹的罪犯
[00:11:16.000 --> 00:11:23.000]  為那些被屠殺者的遺孀孤兒建造房屋
[00:11:23.000 --> 00:11:26.000]  幫助農務和收成
[00:11:26.000 --> 00:11:30.000]  兇手和受害者的家屬可以一起吃飯
[00:11:30.000 --> 00:11:33.000]  一起坐在樹下交談
[00:11:33.000 --> 00:11:36.000]  彼此重建家園
[00:11:36.000 --> 00:11:43.000]  這個就是用愛和饒恕解決深仇大恨的方法
[00:11:43.000 --> 00:11:47.000]  路旺達事件已經被拍成電影
[00:11:47.000 --> 00:11:53.000]  片名叫做《As We Forgive,我們饒恕時》
[00:11:53.000 --> 00:11:56.000]  片長大約一個小時
[00:11:56.000 --> 00:12:02.000]  我買了,如果有人想看可以借來看
[00:12:02.000 --> 00:12:07.000]  不過現在我放一個兩分鐘的片段給大家看
[00:12:07.000 --> 00:12:12.000]  有些抱歉,很抱歉,這個片是英文的
[00:12:12.000 --> 00:12:16.000]  有些片段有字幕
[00:12:16.000 --> 00:12:19.000]  或者我會加一些粵語旁白
[00:12:19.000 --> 00:12:22.000]  請上面幫我們放短片
[00:12:22.000 --> 00:12:26.000]  受到經常抹眼淚的姊妹Santali
[00:12:26.000 --> 00:12:35.000]  當復和工作人員鼓勵她要饒恕John約翰那位老人家的時候
[00:12:35.000 --> 00:12:38.000]  她說,你是不是發神經?
[00:12:38.000 --> 00:12:42.000]  我怎麼可以饒恕殺我全家的人呢?
[00:12:42.000 --> 00:12:47.000]  但是在復和委員會的工作人員協助下
[00:12:47.000 --> 00:12:53.000]  John約翰和Santali在教會進行第一次的會面
[00:12:53.000 --> 00:12:58.000]  約翰要求Santali饒恕他
[00:12:58.000 --> 00:13:01.000]  Santali沒有馬上答應肯饒恕
[00:13:01.000 --> 00:13:04.000]  她是說出她心中的怨憤
[00:13:04.000 --> 00:13:07.000]  不過在六個月之後
[00:13:07.000 --> 00:13:10.000]  Santali終於肯饒恕
[00:13:10.000 --> 00:13:17.000]  並且可以再次回到她屬於她爸爸的土地
[00:13:17.000 --> 00:13:23.000]  有一位社會學教授叫做Howard Say
[00:13:23.000 --> 00:13:26.000]  我叫他做謝伊教授
[00:13:26.000 --> 00:13:33.000]  他對公平和和平、復和有很深入的研究
[00:13:33.000 --> 00:13:39.000]  他說,人類社會對不公的惡行
[00:13:39.000 --> 00:13:44.000]  通常會採取幾種回應
[00:13:44.000 --> 00:13:49.000]  報復、懲罰、復和
[00:13:49.000 --> 00:13:54.000]  不過每一種回應都會帶來不同的後果
[00:13:54.000 --> 00:13:59.000]  報復是以牙還牙、以眼還眼
[00:13:59.000 --> 00:14:03.000]  很爽、很痛快
[00:14:03.000 --> 00:14:06.000]  但是解決不了問題
[00:14:06.000 --> 00:14:12.000]  反而加深仇怨,造成冤冤相報何時了的局面
[00:14:12.000 --> 00:14:16.000]  有時可能禍延很多代
[00:14:16.000 --> 00:14:20.000]  羅密歐與朱麗耀的故事就是講明這一點
[00:14:20.000 --> 00:14:23.000]  第二種辦法就是要制裁惡人
[00:14:23.000 --> 00:14:26.000]  將他們繩之於法
[00:14:26.000 --> 00:14:30.000]  表面看來是公義的處理方法
[00:14:30.000 --> 00:14:36.000]  但忽略了對犯罪者和受害者的重建
[00:14:36.000 --> 00:14:39.000]  唯有第三種方法
[00:14:39.000 --> 00:14:43.000]  是主耶穌在二千年前提出的方法
[00:14:43.000 --> 00:14:48.000]  就是去愛、去饒恕
[00:14:48.000 --> 00:14:58.000]  同時用實際的補償、療傷、重建破損的關係
[00:14:58.000 --> 00:15:03.000]  最後可以重建和諧社會
[00:15:03.000 --> 00:15:07.000]  從剛才的兩個故事我留意到
[00:15:07.000 --> 00:15:12.000]  我們要與人和好其實有幾個很重要的因素
[00:15:12.000 --> 00:15:16.000]  第一,做好大家都是基督徒
[00:15:16.000 --> 00:15:20.000]  大家都願意接受聖經輔導
[00:15:20.000 --> 00:15:23.000]  就比較容易和好
[00:15:23.000 --> 00:15:29.000]  因為只有基督徒才會承認自己是罪人
[00:15:29.000 --> 00:15:36.000]  都會接受耶穌基督在十字架上的愛和救贖
[00:15:36.000 --> 00:15:40.000]  比較能夠接受聖經的輔導
[00:15:40.000 --> 00:15:48.000]  我相信佛教和伊斯蘭教就沒有饒恕和和好的道理
[00:15:48.000 --> 00:15:55.000]  第二,犯罪一方面要肯認罪
[00:15:55.000 --> 00:15:58.000]  罪犯一方面要肯認罪、肯負責任
[00:15:58.000 --> 00:16:02.000]  並且願意尋求受害人的饒恕
[00:16:02.000 --> 00:16:06.000]  從剛才那套片段
[00:16:06.000 --> 00:16:08.000]  As We Forgive
[00:16:08.000 --> 00:16:13.000]  我們發現罪犯雖然從監獄中得到釋放
[00:16:13.000 --> 00:16:19.000]  但仍然被捆綁在良心監獄裡
[00:16:19.000 --> 00:16:22.000]  不敢面對受害人
[00:16:22.000 --> 00:16:26.000]  甚至逃避見那些受害人
[00:16:26.000 --> 00:16:30.000]  第三,要做到和好
[00:16:30.000 --> 00:16:34.000]  受害那方要肯饒恕
[00:16:34.000 --> 00:16:36.000]  接受賠償
[00:16:36.000 --> 00:16:41.000]  慢慢和罪犯接觸
[00:16:41.000 --> 00:16:46.000]  最後才能達至和好
[00:16:46.000 --> 00:16:50.000]  最後一點,在和好的過程中
[00:16:50.000 --> 00:16:52.000]  要有中間人介入
[00:16:52.000 --> 00:16:58.000]  為雙方做輔導或勸導
[00:16:58.000 --> 00:17:01.000]  看過現實事例後
[00:17:01.000 --> 00:17:03.000]  我們看今天的經文
[00:17:03.000 --> 00:17:06.000]  在《馬大福音》十八章十五至一開始
[00:17:06.000 --> 00:17:10.000]  提出一個假設的情況
[00:17:10.000 --> 00:17:14.000]  假設你的弟兄得罪你
[00:17:14.000 --> 00:17:17.000]  這裡的弟兄不是指有血緣的弟兄
[00:17:17.000 --> 00:17:21.000]  而是指在主內信了主的弟兄
[00:17:21.000 --> 00:17:24.000]  得罪不是指普通的冒犯
[00:17:24.000 --> 00:17:27.000]  而是犯罪
[00:17:27.000 --> 00:17:29.000]  我們有時候說話
[00:17:29.000 --> 00:17:31.000]  有時候不小心
[00:17:31.000 --> 00:17:35.000]  不經意說了一些人家不喜歡聽的說話
[00:17:35.000 --> 00:17:37.000]  這樣就會冒犯別人
[00:17:37.000 --> 00:17:40.000]  不過那只是小意思
[00:17:40.000 --> 00:17:43.000]  但假如有人造謠
[00:17:43.000 --> 00:17:46.000]  或者說了一些
[00:17:46.000 --> 00:17:54.000]  造謠不單是不喜歡聽的說話
[00:17:54.000 --> 00:17:57.000]  而是犯罪,無是生非
[00:17:57.000 --> 00:17:59.000]  在這種情形下
[00:17:59.000 --> 00:18:01.000]  華人一般的處理方法
[00:18:01.000 --> 00:18:04.000]  就可能找其他人鎮氣
[00:18:04.000 --> 00:18:06.000]  在其他人面前罵那個造謠
[00:18:06.000 --> 00:18:09.000]  為自己尋求清白
[00:18:09.000 --> 00:18:11.000]  如果是一個嚴重的謠言
[00:18:11.000 --> 00:18:14.000]  甚至可能會考慮採取法律行動
[00:18:14.000 --> 00:18:16.000]  要告他
[00:18:16.000 --> 00:18:19.000]  但主耶穌的教導就是說
[00:18:19.000 --> 00:18:21.000]  第一步要採取的行動
[00:18:21.000 --> 00:18:25.000]  是要約他單獨會面
[00:18:25.000 --> 00:18:31.000]  然後坦白地指出他的錯誤
[00:18:31.000 --> 00:18:34.000]  英文有個字叫confrontation
[00:18:34.000 --> 00:18:37.000]  一般中文就翻譯為當面對質
[00:18:37.000 --> 00:18:40.000]  不過華人很多時候就覺得
[00:18:40.000 --> 00:18:45.000]  不好意思的,怎麼好意思的
[00:18:45.000 --> 00:18:48.000]  如果被得罪的人
[00:18:48.000 --> 00:18:51.000]  真的被人得罪了
[00:18:51.000 --> 00:18:52.000]  當時很不舒服
[00:18:52.000 --> 00:18:56.000]  但後來你可以從心裡描述人的話
[00:18:56.000 --> 00:19:00.000]  又覺得不好意思去跟人對質
[00:19:00.000 --> 00:19:02.000]  讓事件不了了之
[00:19:02.000 --> 00:19:05.000]  也可以的,沒所謂的
[00:19:05.000 --> 00:19:09.000]  只不過被得罪的人
[00:19:09.000 --> 00:19:13.000]  一定要做到能夠真正描述
[00:19:13.000 --> 00:19:16.000]  你不要把口說不好意思
[00:19:16.000 --> 00:19:20.000]  但心裡面仍然懷恨於心
[00:19:20.000 --> 00:19:22.000]  我上個星期講過
[00:19:22.000 --> 00:19:24.000]  如果我們真正描述
[00:19:24.000 --> 00:19:28.000]  要有幾樣東西要做到
[00:19:28.000 --> 00:19:30.000]  第一我們要不要回舊帳
[00:19:30.000 --> 00:19:33.000]  因為我們是不計算人的惡
[00:19:33.000 --> 00:19:35.000]  我們不要回舊帳
[00:19:35.000 --> 00:19:40.000]  第二我們不要跟與事件無關的人
[00:19:40.000 --> 00:19:42.000]  去再講那件事
[00:19:42.000 --> 00:19:45.000]  再說那個人怎麼壞怎麼壞
[00:19:45.000 --> 00:19:51.000]  第三自己也不要蓄意去回想那些事
[00:19:51.000 --> 00:19:54.000]  你雖然不可以洗了你的記憶
[00:19:54.000 --> 00:19:58.000]  但你不要蓄意去回想
[00:19:58.000 --> 00:20:01.000]  如果做不到真正的描述的話
[00:20:01.000 --> 00:20:06.000]  我建議大家真是好好地去按聖經的教導
[00:20:06.000 --> 00:20:10.000]  去跟弟兄姊妹當面對質
[00:20:10.000 --> 00:20:14.000]  如果我們有勇氣去跟
[00:20:14.000 --> 00:20:16.000]  得罪我們的人
[00:20:16.000 --> 00:20:18.000]  面對面對質的話
[00:20:18.000 --> 00:20:22.000]  我們都要最好要預早想好
[00:20:22.000 --> 00:20:27.000]  想好自己想得到一個怎樣的結果
[00:20:27.000 --> 00:20:30.000]  你要怎樣才肯描述別人
[00:20:30.000 --> 00:20:32.000]  要他講一句對不起
[00:20:32.000 --> 00:20:35.000]  還是要他做一些什麼的其他賠償
[00:20:35.000 --> 00:20:38.000]  根據聖經的教導
[00:20:38.000 --> 00:20:40.000]  弟兄姊妹要彼此相愛
[00:20:40.000 --> 00:20:43.000]  就是為了要和諧共處
[00:20:43.000 --> 00:20:45.000]  榮耀上帝
[00:20:45.000 --> 00:20:49.000]  因此我們跟別人對質的時候
[00:20:49.000 --> 00:20:53.000]  不要只顧發洩自己的怒氣
[00:20:53.000 --> 00:20:55.000]  專顧自己
[00:20:55.000 --> 00:21:01.000]  也要考慮我們怎樣才可以讓上帝得到榮耀
[00:21:01.000 --> 00:21:07.000]  所以我們就要想其他的問題
[00:21:07.000 --> 00:21:11.000]  第一,如果對方肯賠罪
[00:21:11.000 --> 00:21:13.000]  我們怎樣辦呢?
[00:21:13.000 --> 00:21:16.000]  第二,如果對方不肯賠罪
[00:21:16.000 --> 00:21:18.000]  我們怎樣辦呢?
[00:21:18.000 --> 00:21:21.000]  如果對方肯賠罪
[00:21:21.000 --> 00:21:24.000]  今天的經文沒有明確教我們怎樣辦
[00:21:24.000 --> 00:21:27.000]  不過十五節的最後一句話
[00:21:27.000 --> 00:21:30.000]  「你便贏得你的弟兄」
[00:21:30.000 --> 00:21:34.000]  因此我們跟別人對質的時候
[00:21:34.000 --> 00:21:39.000]  我們的目的是要贏得你的弟兄
[00:21:39.000 --> 00:21:44.000]  而不是只顧解決自己心中的憤怒
[00:21:44.000 --> 00:21:49.000]  我們怎樣才可以贏得我們的弟兄呢?
[00:21:49.000 --> 00:21:58.000]  我認為你要為對方預備一個下台階
[00:21:58.000 --> 00:22:03.000]  不要過份令對方丟臉
[00:22:03.000 --> 00:22:06.000]  令對方丟臉
[00:22:06.000 --> 00:22:10.000]  簡單來說,他肯認罪之後
[00:22:10.000 --> 00:22:11.000]  你可以跟他說
[00:22:11.000 --> 00:22:14.000]  「既然你肯道歉,我接受你的道歉」
[00:22:14.000 --> 00:22:17.000]  「我不會再將這件事放在心上」
[00:22:17.000 --> 00:22:19.000]  「請你不要再記住了」
[00:22:19.000 --> 00:22:22.000]  「我們仍然是主裡面的好弟兄」
[00:22:22.000 --> 00:22:27.000]  「以後還要一起努力地在教會裡侍奉」
[00:22:27.000 --> 00:22:29.000]  「榮耀上帝」
[00:22:29.000 --> 00:22:33.000]  如果對方有事需要你幫忙
[00:22:33.000 --> 00:22:36.000]  你最好主動提出幫忙他
[00:22:36.000 --> 00:22:42.000]  這樣我們便能夠保持弟兄的和好關係
[00:22:42.000 --> 00:22:47.000]  如果對方不肯賠罪,不肯認罪,那怎麼辦呢?
[00:22:47.000 --> 00:22:54.000]  我們可以跟著主耶穌在這裡教導的第二步
[00:22:54.000 --> 00:22:58.000]  不過我們也要做一些準備
[00:22:58.000 --> 00:23:01.000]  在第十六節,主耶穌說
[00:23:01.000 --> 00:23:08.000]  「假使他不聽,你就約請其他一兩個人一起去」
[00:23:08.000 --> 00:23:12.000]  「每一句指責的話,也有兩三個人可以作證」
[00:23:12.000 --> 00:23:16.000]  你要準備,他聽你要為他預備
[00:23:16.000 --> 00:23:18.000]  他肯道歉,你為他預備下台階
[00:23:18.000 --> 00:23:21.000]  他不肯的話,你也要預備好了
[00:23:21.000 --> 00:23:24.000]  大約可以這樣說
[00:23:24.000 --> 00:23:26.000]  「今天你不肯道歉」
[00:23:26.000 --> 00:23:28.000]  「我們的談話沒有什麼結果」
[00:23:28.000 --> 00:23:31.000]  「你既然不認為你有錯」
[00:23:31.000 --> 00:23:34.000]  「我就根據聖經,我對聖經的看法」
[00:23:34.000 --> 00:23:36.000]  「覺得你是有錯的」
[00:23:36.000 --> 00:23:40.000]  「不過我們可不可以再約多一次見面」
[00:23:40.000 --> 00:23:43.000]  「到時我會按聖經的教導」
[00:23:43.000 --> 00:23:46.000]  「邀請一兩位知道這件事的弟兄」
[00:23:46.000 --> 00:23:48.000]  「一起來面談」
[00:23:48.000 --> 00:23:52.000]  「我這樣做只是想冰釋前嫌」
[00:23:52.000 --> 00:23:55.000]  「是使我們保持良好關係」
