
[00:00:00.000 --> 00:00:06.440]  今年是我自己慶祝回歸40周年的日子
[00:01:46.960 --> 00:01:48.640]  你知道多麼的屈辱
[00:01:48.640 --> 00:01:50.760]  在那個地方裏面
[00:01:50.760 --> 00:01:52.400]  是屈屈而終
[00:01:52.400 --> 00:01:55.200]  和他太太李後小舟後
[00:01:55.200 --> 00:01:59.160]  過了很難的年日
[00:01:59.160 --> 00:02:01.960]  但是我很快就想起另一個人
[00:02:01.960 --> 00:02:04.960]  這個人對大家來說是更加陌生
[00:02:04.960 --> 00:02:07.000]  比剛才李旭還要陌生
[00:02:07.000 --> 00:02:08.720]  他的名字叫玻璃甲
[00:02:08.720 --> 00:02:10.120]  有沒有聽過
[00:02:10.120 --> 00:02:12.200]  這是什麼甲呢?
[00:02:12.200 --> 00:02:13.400]  玻璃甲
[00:02:13.400 --> 00:02:14.480]  玻璃甲是什麼人呢?
[00:02:14.480 --> 00:02:16.920]  玻璃甲是史道若翰的徒弟
[00:02:16.920 --> 00:02:18.760]  大家認識的史道若翰
[00:02:18.760 --> 00:02:20.160]  史道若翰的徒弟
[00:02:20.160 --> 00:02:24.400]  這個玻璃甲在他臨被殉道之前
[00:02:24.400 --> 00:02:25.600]  臨殉道之前
[00:02:25.600 --> 00:02:27.960]  有些人見到他老伯
[00:02:27.960 --> 00:02:32.600]  我猜最少接近一百歲
[00:02:32.600 --> 00:02:35.160]  86年沒理由一出生嬰兒就是了
[00:02:35.160 --> 00:02:38.800]  我猜九十多一百歲的年紀
[00:02:38.800 --> 00:02:40.080]  一個老人家
[00:02:40.080 --> 00:02:41.600]  所以行刑的人也好
[00:02:41.600 --> 00:02:42.320]  給一次機會
[00:02:42.320 --> 00:02:43.720]  伯伯給你一次機會
[00:02:43.720 --> 00:02:45.720]  這些是我說的
[00:02:45.720 --> 00:02:47.800]  你只要在現在最後一刻
[00:02:47.800 --> 00:02:49.480]  你說我不認耶穌
[00:02:49.480 --> 00:02:51.280]  耶穌不是真神
[00:02:51.280 --> 00:02:52.720]  我不是基督徒
[00:02:52.720 --> 00:02:54.240]  我不信耶穌的
[00:02:54.240 --> 00:02:56.240]  即放你走
[00:02:56.240 --> 00:02:57.520]  如果你繼續
[00:02:57.520 --> 00:02:59.520]  你就要被燒死了
[00:02:59.520 --> 00:03:01.880]  他就回答了這番說話
[00:03:01.880 --> 00:03:04.080]  86年來我侍奉祂
[00:03:04.080 --> 00:03:06.360]  祂未嘗規附過我
[00:03:06.360 --> 00:03:10.640]  我怎能夠咒罵這位曾經拯救我的人呢?
[00:03:10.640 --> 00:03:12.640]  我是基督徒
[00:03:12.640 --> 00:03:14.840]  祂是我生命中的王
[00:03:14.840 --> 00:03:16.160]  結果就燒死了
[00:03:16.160 --> 00:03:17.360]  香港人
[00:03:17.360 --> 00:03:19.720]  當然背景不同時代的人
[00:03:19.720 --> 00:03:22.840]  但這兩種生命是一種兩種生命的取樣
[00:03:22.840 --> 00:03:26.400]  所以今天帶著這個進入跟大家分享
[00:03:26.400 --> 00:03:27.720]  神賜的說話
[00:03:27.720 --> 00:03:33.240]  我用《路加福音》
[00:03:33.240 --> 00:03:35.240]  四章十八、十九節
[00:03:35.240 --> 00:03:37.960]  這段經文是耶穌進入會堂時
[00:03:37.960 --> 00:03:39.960]  打開來讀的一段經文
[00:03:39.960 --> 00:03:41.200]  大家知道的
[00:03:41.200 --> 00:03:42.880]  我們今天讀《路加福音》
[00:03:42.880 --> 00:03:45.520]  因為耶穌沒有理由讀《路加福音》
[00:03:45.520 --> 00:03:48.000]  是讀舊約的經卷
[00:03:48.000 --> 00:03:50.600]  未有《路加福音》這回事
[00:03:50.600 --> 00:03:52.600]  所以進入會堂打開的時候
[00:03:52.600 --> 00:03:55.920]  以賽亞書六十一章一至二節
[00:03:55.920 --> 00:03:57.720]  節錄下來
[00:03:57.720 --> 00:04:00.400]  現在成為我們《路加福音》四章十八、十九節
[00:04:00.400 --> 00:04:01.400]  你讀起來
[00:04:01.400 --> 00:04:03.400]  平排擺出來給你看
[00:04:03.400 --> 00:04:05.680]  你就會發覺有一點點不同
[00:04:05.680 --> 00:04:07.040]  九成相似
[00:04:07.040 --> 00:04:08.360]  有些不同的地方
[00:04:08.360 --> 00:04:10.160]  不同可能是後來《路加福音》
[00:04:10.160 --> 00:04:12.880]  再一些用翻譯的譯本出來
[00:04:12.880 --> 00:04:14.880]  在語句上有一點點不同
[00:04:14.880 --> 00:04:16.440]  最大的不同的地方
[00:04:16.440 --> 00:04:18.440]  就是有些事情是沒有說的
[00:04:18.440 --> 00:04:20.560]  《路加福音》四章十八、十九節
[00:04:20.560 --> 00:04:24.640]  有些事情在以賽亞書六十一章一至二節中
[00:04:24.640 --> 00:04:26.000]  是省略了的
[00:04:26.000 --> 00:04:27.000]  有意思的
[00:04:27.000 --> 00:04:27.720]  為什麼呢?
[00:04:27.720 --> 00:04:29.400]  我給大家看看
[00:04:29.400 --> 00:04:32.200]  其實《路加福音》四章十八、十九節
[00:04:32.200 --> 00:04:35.560]  可以說在教會歷史中
[00:04:35.560 --> 00:04:36.960]  有不同時代
[00:04:36.960 --> 00:04:39.360]  不同的宗派或者事工
[00:04:39.360 --> 00:04:40.360]  什麼都好
[00:04:40.360 --> 00:04:43.920]  都可以在這一段經文
[00:04:43.920 --> 00:04:46.800]  《路加福音》的耶穌基督使命宣言中
[00:04:46.800 --> 00:04:50.960]  找到一些祂自己做事工的依據
[00:04:50.960 --> 00:04:53.120]  引用這一方面的東西
[00:04:53.120 --> 00:04:54.720]  是不同的重點
[00:04:54.720 --> 00:04:56.880]  靈恩派多數會引用
[00:04:56.880 --> 00:04:59.080]  神的靈在耶穌身上
[00:04:59.080 --> 00:05:00.400]  耶穌出來的時候
[00:05:00.400 --> 00:05:01.760]  聖靈要充滿祂
[00:05:01.760 --> 00:05:04.480]  是一個聖靈充滿的侍奉
[00:05:04.480 --> 00:05:06.760]  靈恩派當然不止這一段
[00:05:06.760 --> 00:05:07.640]  還有其他的
[00:05:07.640 --> 00:05:09.920]  不過這一段一定會引用到
[00:05:09.920 --> 00:05:11.720]  第二就是我們福音派
[00:05:11.720 --> 00:05:13.560]  福音派說明福音派
[00:05:13.560 --> 00:05:14.680]  就要傳福音
[00:05:14.680 --> 00:05:17.160]  所以引用到傳福音給貧窮人
[00:05:17.160 --> 00:05:18.640]  所以我們就要傳福音
[00:05:18.640 --> 00:05:20.760]  當然很簡略地說
[00:05:20.760 --> 00:05:22.760]  貧窮人也在這裡找到
[00:05:22.760 --> 00:05:25.240]  因為貧窮人要有福音可聽
[00:05:25.240 --> 00:05:26.840]  所以我們服侍貧窮人的
[00:05:26.840 --> 00:05:28.760]  在耶穌的使命宣言中
[00:05:28.760 --> 00:05:31.640]  其實已經包含在耶穌的工作中
[00:05:31.640 --> 00:05:33.160]  當然他繼續看下去的時候
[00:05:33.160 --> 00:05:34.480]  有「醫治」
[00:05:34.480 --> 00:05:36.560]  「醫治」包括不是看醫生
[00:05:36.560 --> 00:05:39.520]  「醫治」是特別說的是用神職「醫治」
[00:05:39.520 --> 00:05:42.320]  是神自己超自然介入的「醫治」
[00:05:42.320 --> 00:05:44.080]  是不使藥物的「醫治」
[00:05:44.080 --> 00:05:46.640]  我們稱之為「神醫」的一個運動
[00:05:46.640 --> 00:05:48.200]  是「Divine Healing」
[00:05:48.200 --> 00:05:50.320]  是神自己介入來「醫治」的
[00:05:50.320 --> 00:05:52.560]  「醫治」當然不止只是身體
[00:05:52.560 --> 00:05:53.600]  慢慢他們就知道
[00:05:53.600 --> 00:05:55.160]  除了身體之外還有心靈
[00:05:55.160 --> 00:05:56.520]  所以有「In Healing」
[00:05:56.520 --> 00:05:57.520]  裡面「醫治」
[00:05:57.520 --> 00:05:59.680]  各樣的都在「醫治」中找到
[00:05:59.680 --> 00:06:01.600]  「被囚」呢?
[00:06:01.600 --> 00:06:03.280]  「被囚」更加明顯
[00:06:03.280 --> 00:06:04.280]  哪些人「被囚」?
[00:06:04.280 --> 00:06:05.440]  就是坐牢的那些
[00:06:05.440 --> 00:06:07.240]  所以任何所謂監獄侍工那些
[00:06:07.240 --> 00:06:07.880]  都找到的
[00:06:07.880 --> 00:06:09.320]  因為在這裡要「被囚」
[00:06:09.320 --> 00:06:10.840]  釋放「被囚」
[00:06:10.840 --> 00:06:14.560]  除了「被囚」是坐牢、獄身之外
[00:06:14.560 --> 00:06:16.280]  後來大家開始明白多一點
[00:06:16.280 --> 00:06:17.240]  就會發覺
[00:06:17.240 --> 00:06:18.600]  除了獄身坐牢
[00:06:18.600 --> 00:06:19.800]  我們的心靈也坐牢
[00:06:19.800 --> 00:06:21.600]  我們的靈靈也坐牢
[00:06:21.600 --> 00:06:23.520]  因為靈靈被邪靈的合制
[00:06:23.520 --> 00:06:25.360]  被邪靈的干擾騷擾
[00:06:25.360 --> 00:06:26.840]  所以我們不能釋放
[00:06:26.840 --> 00:06:28.720]  雖然在獄身上是自由
[00:06:28.720 --> 00:06:29.920]  但是靈靈裡面不自由
[00:06:29.920 --> 00:06:31.920]  所以有些釋放的侍工
[00:06:31.920 --> 00:06:34.040]  都是在「醫治」裡面找到的
[00:06:34.040 --> 00:06:35.120]  最後
[00:06:35.120 --> 00:06:37.240]  是我們方派較為少一點的
[00:06:37.240 --> 00:06:40.360]  但其實在歷史上一直都沒有停過
[00:06:40.360 --> 00:06:41.760]  特別是在第三世界
[00:06:41.760 --> 00:06:43.720]  或者貧窮國家裡面
[00:06:43.720 --> 00:06:45.480]  更加有
[00:06:45.480 --> 00:06:48.400]  叫「壓制的得自由」
[00:06:48.400 --> 00:06:50.280]  哪些人是受壓制的?
[00:06:50.280 --> 00:06:52.800]  除了老闆壓制你之外
[00:06:52.800 --> 00:06:55.120]  或者老婆、老公
[00:06:55.120 --> 00:06:56.280]  那些是很小事
[00:06:56.280 --> 00:06:57.880]  其實現在來說
[00:06:57.880 --> 00:06:59.520]  甚麼是壓制呢?
[00:06:59.520 --> 00:07:02.000]  制度上的壓制
[00:07:02.000 --> 00:07:05.040]  社會制度上的壓制
[00:07:05.040 --> 00:07:07.720]  國家不公平的制度的壓制
[00:07:07.720 --> 00:07:09.960]  不公義的事壓制
[00:07:09.960 --> 00:07:13.440]  在耶穌的壓制的得到釋放裡面
[00:07:13.440 --> 00:07:15.880]  基督徒都找到一個依據
[00:07:15.880 --> 00:07:17.960]  我們要在那裡改革
[00:07:17.960 --> 00:07:20.560]  帶來人的釋放和自由
[00:07:20.560 --> 00:07:23.400]  當然再激烈一點的就是要革命
[00:07:23.400 --> 00:07:26.960]  將不公平、不公義的
[00:07:26.960 --> 00:07:30.360]  違反神心意的一個政權
[00:07:30.360 --> 00:07:31.520]  改換了它
[00:07:31.520 --> 00:07:33.520]  這叫做壓制釋放
[00:07:33.520 --> 00:07:35.440]  你見到很闊的
[00:07:35.440 --> 00:07:36.160]  很闊的
[00:07:36.160 --> 00:07:38.840]  沒有一個教會、沒有一個機構做完的
[00:07:38.840 --> 00:07:40.120]  是不可能的
[00:07:40.120 --> 00:07:42.320]  但在歷世歷代到現在
[00:07:42.320 --> 00:07:44.200]  不同的教會都可以找到一些
[00:07:44.200 --> 00:07:47.760]  令到他說我就要跟隨耶穌去做的事工
[00:07:47.760 --> 00:07:49.680]  所以路加這個使命宣言
[00:07:49.680 --> 00:07:51.680]  是說了耶穌在這個地上
[00:07:51.680 --> 00:07:55.320]  甚至是教會再秉承耶穌的心意
[00:07:55.320 --> 00:07:56.640]  再做下去的時候
[00:07:56.640 --> 00:07:57.880]  是一個這麼闊大
[00:07:57.880 --> 00:08:00.760]  超越時間空間的一個侍奉
[00:08:00.760 --> 00:08:02.600]  好了,那我就交代一下
[00:08:02.600 --> 00:08:04.240]  這個使命宣言裡面
[00:08:04.240 --> 00:08:06.240]  有些事情是沒有說的
[00:08:06.240 --> 00:08:08.080]  沒有說的是甚麼呢?
[00:08:08.080 --> 00:08:09.200]  一方面
[00:08:09.200 --> 00:08:11.120]  在後面你回去讀聖經的時候
[00:08:11.120 --> 00:08:13.120]  你見到61章第二節
[00:08:13.120 --> 00:08:14.560]  尾後面那些
[00:08:14.560 --> 00:08:17.760]  是在說叫錫安人就會怎樣
[00:08:17.760 --> 00:08:19.440]  耶穌沒有提到
[00:08:19.440 --> 00:08:20.880]  讀都不讀
[00:08:20.880 --> 00:08:22.760]  省略了他,索性不讀了
[00:08:22.760 --> 00:08:24.120]  停在一度的地方
[00:08:24.120 --> 00:08:25.280]  後面那些不再讀了
[00:08:25.280 --> 00:08:26.320]  為甚麼呢?
[00:08:26.320 --> 00:08:28.320]  對於我們來說就說沒理由的
[00:08:28.320 --> 00:08:29.840]  你讀了就讀完全套
[00:08:29.840 --> 00:08:31.360]  沒理由讀了就不讀
[00:08:31.360 --> 00:08:32.640]  甚麼原因呢?
[00:08:32.640 --> 00:08:34.320]  原因就是
[00:08:34.320 --> 00:08:35.160]  第一
[00:08:35.160 --> 00:08:37.920]  路加福音是寫給
[00:08:37.920 --> 00:08:39.840]  提亞菲羅大人
[00:08:39.840 --> 00:08:41.360]  是一個外邦人
[00:08:41.360 --> 00:08:43.120]  他不是猶太人
[00:08:43.120 --> 00:08:44.880]  是外邦人的官
[00:08:44.880 --> 00:08:48.280]  路加福音是一個護教的性質
[00:08:48.280 --> 00:08:50.560]  是想告訴一個外邦人的官
[00:08:50.560 --> 00:08:53.400]  現在在你字下見到的基督教
[00:08:53.400 --> 00:08:55.760]  不是一些異端邪教
[00:08:55.760 --> 00:08:59.600]  是有根有據,是這樣來的
[00:08:59.600 --> 00:09:01.040]  當然你會明白
[00:09:01.040 --> 00:09:03.000]  外邦人自然不會明白
[00:09:03.000 --> 00:09:05.320]  你猶太人太多背景
[00:09:05.320 --> 00:09:07.520]  所以到後面那些錫安人
[00:09:07.520 --> 00:09:08.440]  他就停在一度
[00:09:08.440 --> 00:09:09.440]  第一是這樣
[00:09:09.440 --> 00:09:11.400]  第二句裡面所說的話
[00:09:11.400 --> 00:09:13.800]  有些時候還未出現
[00:09:13.800 --> 00:09:14.520]  還未出現
[00:09:14.520 --> 00:09:16.960]  即是還在等待會出現的事
[00:09:16.960 --> 00:09:18.600]  所以他就停在一度
[00:09:18.600 --> 00:09:19.520]  他只讀的時候
[00:09:19.520 --> 00:09:22.240]  現在這些已經應驗在你眼前
[00:09:22.240 --> 00:09:24.440]  就讀了那些應驗在你眼前
[00:09:24.440 --> 00:09:26.400]  之後那些就未應驗
[00:09:26.400 --> 00:09:27.720]  OK
[00:09:27.720 --> 00:09:29.880]  所以怎樣看到這是這樣呢?
[00:09:29.880 --> 00:09:32.440]  因為最後那句說話
[00:09:32.440 --> 00:09:35.320]  「這是臣月納人的欺憐」
[00:09:35.320 --> 00:09:36.360]  就停在一度
[00:09:36.360 --> 00:09:39.640]  但其實這句說話下面還有一句
[00:09:39.640 --> 00:09:41.560]  「宣告臣報仇的日子」
[00:09:41.560 --> 00:09:43.280]  為甚麼不讀完呢?
[00:09:43.280 --> 00:09:45.760]  為甚麼讀一半不讀完呢?
[00:09:45.760 --> 00:09:48.160]  原因就是前面那裡很清楚說到
[00:09:48.160 --> 00:09:49.880]  「臣月納人的欺憐」
[00:09:49.880 --> 00:09:50.800]  即是現在
[00:09:50.800 --> 00:09:52.360]  「臣月納人」
[00:09:52.360 --> 00:09:54.400]  你見不見耶穌在《約翰福音》也說過
[00:09:54.400 --> 00:09:56.680]  「人子尼」不是要審判人
[00:09:56.680 --> 00:09:59.040]  「人子尼」是要救人
[00:09:59.040 --> 00:10:01.440]  祂不是宣告審判人
[00:10:01.440 --> 00:10:02.640]  是要救人
[00:10:02.640 --> 00:10:03.920]  所以可以看到
[00:10:03.920 --> 00:10:06.480]  耶穌很清楚知道在耶穌的時代
[00:10:06.480 --> 00:10:08.840]  甚至到現在這個時代
[00:10:08.840 --> 00:10:12.880]  都未是後半段的「臣報仇的日子」
[00:10:12.880 --> 00:10:14.800]  即是審判的日子
[00:10:14.800 --> 00:10:16.280]  審判還未來
[00:10:16.280 --> 00:10:17.000]  還未到
[00:10:17.000 --> 00:10:17.960]  所以祂就停在這裏
[00:10:17.960 --> 00:10:18.320]  行嗎?
[00:10:18.320 --> 00:10:18.720]  OK
[00:10:18.720 --> 00:10:19.680]  這樣就明白了
[00:10:19.680 --> 00:10:21.000]  你知道
[00:10:21.000 --> 00:10:24.640]  路加刻意做很多事情
[00:10:24.640 --> 00:10:28.280]  所以耶穌讀這個使命宣言之前
[00:10:28.280 --> 00:10:31.080]  你有留意到是四章十八十九節
[00:10:31.080 --> 00:10:34.080]  你會問:前面那幾章是做甚麼的?
[00:10:34.080 --> 00:10:36.360]  對了
[00:10:36.360 --> 00:10:38.000]  你都知道俗文
[00:10:38.000 --> 00:10:39.880]  有introduction的
[00:10:39.880 --> 00:10:42.800]  前面有個簡介
[00:10:42.800 --> 00:10:44.360]  簡介不是沒用的
[00:10:44.360 --> 00:10:45.560]  不是廢話
[00:10:45.560 --> 00:10:47.360]  簡介好的寫文章的人
[00:10:47.360 --> 00:10:52.880]  就要鋪排到正式主角出場之前的準備
[00:10:52.880 --> 00:10:54.720]  所以祂用很多人物
[00:10:54.720 --> 00:10:56.080]  有瑪利亞
[00:10:56.080 --> 00:10:57.080]  又有天使
[00:10:57.080 --> 00:10:58.160]  又有約瑟
[00:10:58.160 --> 00:10:59.960]  又有伊麗莎白
[00:10:59.960 --> 00:11:02.560]  然後又有撒加利亞先知
[00:11:02.560 --> 00:11:04.360]  一會兒還有一個先知西勉
[00:11:04.360 --> 00:11:06.280]  幾大群人在這裏
[00:11:06.280 --> 00:11:08.040]  不過人都不是最重要
[00:11:08.040 --> 00:11:10.040]  當你看的時候你會發覺
[00:11:10.040 --> 00:11:11.960]  這些人在這裏工作
[00:11:11.960 --> 00:11:16.920]  不過在幕後背後似乎還有一個主角
[00:11:16.920 --> 00:11:19.000]  我不想說幕後黑手
[00:11:19.000 --> 00:11:23.280]  其實一個主導者就是聖靈
[00:11:23.280 --> 00:11:24.880]  聖靈感人
[00:11:24.880 --> 00:11:30.280]  聖靈被伊麗莎白托著約翰的時候
[00:11:30.280 --> 00:11:34.840]  耶穌的媽媽瑪利亞和伊麗莎白是姊妹
[00:11:34.840 --> 00:11:36.480]  是閨蜜
[00:11:36.480 --> 00:11:38.880]  所以當瑪利亞懷孕的時候
[00:11:38.880 --> 00:11:39.640]  都很害怕
[00:11:39.640 --> 00:11:40.880]  不知道怎麼辦的時候
[00:11:40.880 --> 00:11:44.760]  就要像大家一樣找些閨蜜來聊天
[00:11:44.760 --> 00:11:46.360]  於是就去找伊麗莎白
[00:11:46.360 --> 00:11:48.680]  伊麗莎白遠遠未進入門口
[00:11:48.680 --> 00:11:49.960]  就在門口
[00:11:49.960 --> 00:11:53.160]  她裏面的胎已經在動了
[00:11:53.160 --> 00:11:55.560]  你留意到胎動很正常
[00:11:55.560 --> 00:11:56.680]  所有胎都會動的
[00:11:56.680 --> 00:11:57.520]  你牧師
[00:11:57.520 --> 00:11:59.440]  我不是不知道
[00:11:59.440 --> 00:12:00.520]  知道的
[00:12:00.520 --> 00:12:02.640]  我雖然沒有懷過孕
[00:12:02.640 --> 00:12:03.760]  但知道一定會動
[00:12:03.760 --> 00:12:05.600]  不動就死了
[00:12:05.600 --> 00:12:07.840]  路加既然是醫生
[00:12:07.840 --> 00:12:11.240]  胎動是常識
[00:12:11.240 --> 00:12:12.080]  是不是
[00:12:12.080 --> 00:12:14.320]  胎不動就說你刻意提出來
[00:12:14.320 --> 00:12:16.320]  胎動有什麼特別呢
[00:12:16.320 --> 00:12:19.640]  但路加很明顯加了一些東西進去
[00:12:19.640 --> 00:12:22.880]  他說這個動不是一個尋常的動
[00:12:22.880 --> 00:12:25.400]  是聖靈感動
[00:12:25.400 --> 00:12:28.280]  裏面的胎就在動
[00:12:28.280 --> 00:12:29.520]  當然胎不能說話
[00:12:29.520 --> 00:12:31.080]  所以媽媽說話
[00:12:31.080 --> 00:12:32.280]  伊麗莎白說
[00:12:32.280 --> 00:12:35.360]  你是一個有福的女子等等
[00:12:35.360 --> 00:12:37.240]  即是說整個鋪排裏面
[00:12:37.240 --> 00:12:40.200]  是在說聖靈在整件事上
[00:12:40.200 --> 00:12:44.200]  預備好耶穌的出現
[00:12:44.200 --> 00:12:45.320]  好了
[00:12:45.320 --> 00:12:47.240]  到她長大了
[00:12:47.240 --> 00:12:49.920]  初出來的時候
[00:12:49.920 --> 00:12:51.840]  第一個見證耶穌的
[00:12:51.840 --> 00:12:53.760]  就是施洗約翰
[00:12:53.760 --> 00:12:54.920]  即是表兄弟
[00:12:54.920 --> 00:12:56.720]  其實應該這樣說
[00:12:56.720 --> 00:12:57.800]  施洗約翰
[00:12:57.800 --> 00:12:59.960]  施洗約翰大家都知道他是誰
[00:12:59.960 --> 00:13:01.320]  因為在猶太人來說
[00:13:01.320 --> 00:13:02.560]  是很出名的人
[00:13:02.560 --> 00:13:04.880]  個個都在周圍湧出來
[00:13:04.880 --> 00:13:06.160]  接受他的灑水禮
[00:13:06.160 --> 00:13:07.480]  潔淨禮
[00:13:07.480 --> 00:13:10.520]  所以是一個很德高望重的人
[00:13:10.520 --> 00:13:13.640]  路加就透過這個德高望重的人
[00:13:13.640 --> 00:13:16.840]  來帶出比他更加重要的主角
[00:13:16.840 --> 00:13:17.640]  就是耶穌
[00:13:17.640 --> 00:13:19.160]  所以施洗約翰說
[00:13:19.160 --> 00:13:21.880]  我是和你們用水施洗
[00:13:21.880 --> 00:13:25.520]  但將來那個我和他玩鞋帶都不配
[00:13:25.520 --> 00:13:30.000]  那個是用聖靈和火和你們施洗
[00:13:30.000 --> 00:13:31.680]  坦白說
[00:13:31.680 --> 00:13:32.720]  我真的不太知道
[00:13:32.720 --> 00:13:34.720]  如果我是現場的觀眾
[00:13:34.720 --> 00:13:35.320]  不是觀眾
[00:13:35.320 --> 00:13:36.720]  是現場的人
[00:13:36.720 --> 00:13:39.280]  對於耶穌說這句話
[00:13:39.280 --> 00:13:40.160]  不是耶穌
[00:13:40.160 --> 00:13:42.400]  大家都未睡醒
[00:13:42.400 --> 00:13:45.120]  對施洗約翰說這句話
[00:13:45.120 --> 00:13:48.160]  他要用聖靈和火和你施洗
[00:13:48.160 --> 00:13:50.760]  是甚麼意思呢?
[00:13:50.760 --> 00:13:53.440]  沒有解釋了
[00:13:53.440 --> 00:13:55.400]  其實在歷世以來
[00:13:55.400 --> 00:13:56.760]  以前從來沒有出現過
[00:13:56.760 --> 00:14:00.200]  有人用聖靈和火和人施洗
[00:14:00.200 --> 00:14:02.160]  只有用水施洗
[00:14:02.160 --> 00:14:02.920]  除了施洗約翰
[00:14:02.920 --> 00:14:05.040]  還有其他用水清潔
[00:14:05.040 --> 00:14:07.920]  禮儀上還有很多
[00:14:07.920 --> 00:14:09.920]  但用聖靈和火
[00:14:09.920 --> 00:14:11.360]  是耶穌
[00:14:11.360 --> 00:14:13.680]  以後都沒有
[00:14:13.680 --> 00:14:19.760]  所以你見不到同福堂受浸的時候
[00:14:19.760 --> 00:14:21.240]  有這些情景出現
[00:14:21.240 --> 00:14:24.520]  因為是不會出現的
[00:14:24.520 --> 00:14:27.880]  只有耶穌這個很獨特的情況
[00:14:27.880 --> 00:14:30.720]  顯明是聖靈充滿耶穌
[00:14:30.720 --> 00:14:31.480]  預備好祂
[00:14:31.480 --> 00:14:33.280]  祂就出來傳道了
[00:14:33.280 --> 00:14:34.600]  一切都好了
[00:14:34.600 --> 00:14:36.160]  搞定了
[00:14:36.160 --> 00:14:37.720]  接著呢
[00:14:37.720 --> 00:14:38.920]  聖靈充滿耶穌
[00:14:38.920 --> 00:14:39.760]  就將耶穌
[00:14:39.760 --> 00:14:41.800]  不是帶出來講道
[00:14:41.800 --> 00:14:42.600]  帶祂去哪裡呢?
[00:14:42.600 --> 00:14:44.840]  去曠野
[00:14:44.840 --> 00:14:47.480]  聖靈引耶穌去曠野
[00:14:47.480 --> 00:14:49.080]  當然不是哄祂引
[00:14:49.080 --> 00:14:51.360]  而是引導祂
[00:14:51.360 --> 00:14:52.520]  你不要問我
[00:14:52.520 --> 00:14:54.760]  到現在我都不太明白
[00:14:54.760 --> 00:14:55.880]  或者不太掌握到
[00:14:55.880 --> 00:14:59.720]  聖靈怎樣引耶穌去曠野
[00:14:59.720 --> 00:15:01.320]  怎樣引耶穌的?
[00:15:01.320 --> 00:15:02.760]  來呀來呀
[00:15:02.760 --> 00:15:03.920]  這裏這裏
[00:15:03.920 --> 00:15:05.920]  轉左轉左
[00:15:05.920 --> 00:15:06.800]  怎樣引呢?
[00:15:06.800 --> 00:15:08.000]  其實我都不太明白
[00:15:08.000 --> 00:15:09.480]  Lead
[00:15:09.480 --> 00:15:10.240]  祂去哪裡呢?
[00:15:10.240 --> 00:15:12.000]  Lead去曠野
[00:15:12.000 --> 00:15:13.200]  有些福音書
[00:15:13.200 --> 00:15:14.960]  只是催逼祂去曠野
[00:15:14.960 --> 00:15:15.880]  裏面好像
