
[00:00:00.000 --> 00:00:03.000]  各位頂節會平安
[00:01:19.000 --> 00:01:22.000]  很多不同的變幻、變化的日子
[00:01:22.000 --> 00:01:24.000]  我們更加需要去明白
[00:01:24.000 --> 00:01:26.000]  這個世間是怎樣
[00:01:26.000 --> 00:01:28.000]  我們更加領受智慧
[00:01:28.000 --> 00:01:30.000]  走神給我們的路
[00:01:30.000 --> 00:01:31.000]  我們一起祈禱
[00:01:31.000 --> 00:01:34.000]  將時間交給主
[00:01:34.000 --> 00:01:36.000]  因主我們感謝祢
[00:01:36.000 --> 00:01:40.000]  因為祢是那位賜恩典的上帝
[00:01:40.000 --> 00:01:42.000]  祢將各樣的恩惠
[00:01:42.000 --> 00:01:44.000]  賜給敬畏祢的人
[00:01:44.000 --> 00:01:46.000]  賜給世人
[00:01:46.000 --> 00:01:48.000]  讓我們在裡面體會到
[00:01:48.000 --> 00:01:52.000]  祢仍然是那位掌管生命的主
[00:01:52.000 --> 00:01:56.000]  主又求祢給我們可以有宿命的眼光
[00:01:56.000 --> 00:01:59.000]  看到在很多日常的生活裡面
[00:01:59.000 --> 00:02:03.000]  祢自己的恩惠如何臨到我們
[00:02:03.000 --> 00:02:05.000]  我們就知道感恩
[00:02:05.000 --> 00:02:07.000]  就知道敬畏祢
[00:02:07.000 --> 00:02:08.000]  求祢賜恩
[00:02:08.000 --> 00:02:11.000]  今天在我們中間賜下祢自己的恩言
[00:02:11.000 --> 00:02:13.000]  賜下祢寶貴的說話
[00:02:13.000 --> 00:02:16.000]  讓我們在祢面前蒙恩領受
[00:02:16.000 --> 00:02:18.000]  我們仰望祢
[00:02:18.000 --> 00:02:19.000]  感謝祢
[00:02:19.000 --> 00:02:21.000]  奉耶穌聖名祈禱
[00:02:21.000 --> 00:02:23.000]  阿門
[00:02:51.000 --> 00:02:53.000]  在自己人生很多的經歷裡面
[00:02:53.000 --> 00:02:55.000]  是深刻體會
[00:02:55.000 --> 00:02:59.000]  人生真實是虛空的
[00:02:59.000 --> 00:03:03.000]  是他十分認同的事情
[00:03:03.000 --> 00:03:05.000]  在過去有目者在我們中間
[00:03:05.000 --> 00:03:07.000]  講到傳道書的訊息的時候
[00:03:07.000 --> 00:03:08.000]  都一路提醒我們
[00:03:08.000 --> 00:03:10.000]  因為人生是虛空的
[00:03:10.000 --> 00:03:13.000]  不過虛空不等於沒有東西
[00:03:13.000 --> 00:03:14.000]  沒有東西
[00:03:14.000 --> 00:03:16.000]  是有東西的
[00:03:16.000 --> 00:03:18.000]  不過是有
[00:03:18.000 --> 00:03:19.000]  是什麼呢?
[00:03:19.000 --> 00:03:21.000]  是泡沫
[00:03:21.000 --> 00:03:24.000]  是氣泡
[00:03:24.000 --> 00:03:28.000]  是一些短暫即逝的東西
[00:03:28.000 --> 00:03:31.000]  是你不會得到長久的滿足
[00:03:31.000 --> 00:03:35.000]  找不到長久意義的東西
[00:03:35.000 --> 00:03:40.000]  這個正是我們在地上的人生的特徵
[00:03:40.000 --> 00:03:43.000]  甚至我們明白這個世界的特徵
[00:03:43.000 --> 00:03:45.000]  以致我們更加知道
[00:03:45.000 --> 00:03:52.000]  我們要拼命在地上的事上尋求長久的滿足
[00:03:52.000 --> 00:03:54.000]  也都勉勵我們因此
[00:03:54.000 --> 00:03:56.000]  我們更加知道去敬畏神
[00:03:56.000 --> 00:03:58.000]  去信從上帝
[00:03:58.000 --> 00:04:00.000]  過我們的人生
[00:04:00.000 --> 00:04:02.000]  以致我們最終
[00:04:02.000 --> 00:04:07.000]  是真正能夠得到永恆的滿足
[00:04:07.000 --> 00:04:10.000]  所以當你讀傳道書的時候
[00:04:10.000 --> 00:04:12.000]  你的心裡面一路向神祈禱
[00:04:12.000 --> 00:04:15.000]  讓我們的心更加知道轉向你
[00:04:15.000 --> 00:04:19.000]  更加知道在人生的路上
[00:04:19.000 --> 00:04:22.000]  更知道去敬畏你
[00:04:22.000 --> 00:04:25.000]  今天我們再進一步讀這段經文的時候
[00:04:25.000 --> 00:04:27.000]  你會發覺聖經在講到
[00:04:27.000 --> 00:04:31.000]  沒錯地上所有人都要經歷這種虛空
[00:04:31.000 --> 00:04:36.000]  但是同樣在當中仍然有神的恩賜
[00:04:36.000 --> 00:04:39.000]  有神所賜的各樣的恩惠
[00:04:39.000 --> 00:04:42.000]  我們可以在當中要留心
[00:04:42.000 --> 00:04:46.000]  帶著感恩的心來領受
[00:04:46.000 --> 00:04:47.000]  但同時小心
[00:04:47.000 --> 00:04:51.000]  不要以為這些是你可以控制的
[00:04:51.000 --> 00:04:55.000]  免得你摧毀了這些有的恩典
[00:04:55.000 --> 00:04:57.000]  有的恩賜
[00:04:57.000 --> 00:04:59.000]  在我們讀這段經文的時候
[00:04:59.000 --> 00:05:01.000]  一開始你發覺聖經就提及到
[00:05:01.000 --> 00:05:05.000]  智慧人和愚無人的結局
[00:05:05.000 --> 00:05:09.000]  是相同地虛空
[00:05:09.000 --> 00:05:10.000]  我們之前有提及到
[00:05:10.000 --> 00:05:13.000]  聖經裡面有四個地方
[00:05:13.000 --> 00:05:15.000]  或者說四方面提到虛空
[00:05:15.000 --> 00:05:18.000]  我們之前的崇拜講道提到
[00:05:18.000 --> 00:05:22.000]  擁有智慧其實是虛空的
[00:05:22.000 --> 00:05:25.000]  去嘗試去追尋享樂
[00:05:25.000 --> 00:05:26.000]  都是虛空的
[00:05:26.000 --> 00:05:28.000]  而今天在這段經文提到
[00:05:28.000 --> 00:05:32.000]  就是智慧人和愚無人的結局
[00:05:32.000 --> 00:05:35.000]  相同的事實
[00:05:35.000 --> 00:05:37.000]  都是虛空的
[00:05:37.000 --> 00:05:40.000]  在聖經第十二到第十七節這段經文
[00:05:40.000 --> 00:05:43.000]  就特別集中講這件事情
[00:05:43.000 --> 00:05:45.000]  你發覺傳道者他這個時候
[00:05:45.000 --> 00:05:47.000]  特別去思想的就是
[00:05:47.000 --> 00:05:51.000]  智慧和愚昧之間有什麼分別呢?
[00:05:51.000 --> 00:05:54.000]  然後在第十三節、第十四節
[00:05:54.000 --> 00:05:57.000]  他就在這個時候特別這樣講
[00:05:57.000 --> 00:06:01.000]  他說「於是我看出智慧勝過愚昧
[00:06:01.000 --> 00:06:04.000]  如同光明勝過黑暗一樣
[00:06:04.000 --> 00:06:07.000]  智慧人的眼目明亮
[00:06:07.000 --> 00:06:10.000]  愚昧人卻走在黑暗中
[00:06:10.000 --> 00:06:12.000]  但是我也知道
[00:06:12.000 --> 00:06:18.000]  同一的命運要臨到這兩種人身上」
[00:06:18.000 --> 00:06:24.000]  傳道者沒有否定智慧的意義和價值
[00:06:24.000 --> 00:06:27.000]  智慧是比愚昧更加強的
[00:06:27.000 --> 00:06:30.000]  他提到智慧人的眼目明亮
[00:06:30.000 --> 00:06:35.000]  明亮原來的意思是雙眼在頭上
[00:06:35.000 --> 00:06:40.000]  意思是說這個人能夠有一個眼光
[00:06:40.000 --> 00:06:42.000]  看清楚前路
[00:06:42.000 --> 00:06:46.000]  能夠知道分辨行在正路
[00:06:46.000 --> 00:06:48.000]  避開差路
[00:06:48.000 --> 00:06:52.000]  一個智慧人能夠走一些正直的路
[00:06:52.000 --> 00:06:53.000]  正確的路
[00:06:53.000 --> 00:06:55.000]  但是聖經就講
[00:06:55.000 --> 00:07:00.000]  沒錯 雖然是這樣 但是他很明白
[00:07:00.000 --> 00:07:04.000]  他看得很清楚一個狀況
[00:07:04.000 --> 00:07:07.000]  就是無論是智慧或者愚昧
[00:07:07.000 --> 00:07:13.000]  同一個的命運會臨到兩種人的身上
[00:07:13.000 --> 00:07:15.000]  然後在十五節
[00:07:15.000 --> 00:07:17.000]  下面的十五節
[00:07:17.000 --> 00:07:18.000]  他又繼續講
[00:07:18.000 --> 00:07:20.000]  「我自己心裡說
[00:07:20.000 --> 00:07:23.000]  臨到愚昧人身上的也必臨到我身上
[00:07:23.000 --> 00:07:28.000]  那麼我為什麼要更有智慧呢?
[00:07:28.000 --> 00:07:30.000]  然而之而有什麼益處呢?
[00:07:30.000 --> 00:07:34.000]  我智慧些又有什麼好處呢?」
[00:07:34.000 --> 00:07:36.000]  當大家這樣聽的時候
[00:07:36.000 --> 00:07:40.000]  你會知道他在講一種長久的益處
[00:07:40.000 --> 00:07:45.000]  他不是否定智慧在人世間有它的益處
[00:07:45.000 --> 00:07:48.000]  但是從一個長遠的眼光看
[00:07:48.000 --> 00:07:52.000]  沒錯 短時間的智慧和其他的人
[00:07:52.000 --> 00:07:56.000]  最終都是要面對死亡
[00:07:56.000 --> 00:08:02.000]  都是要面對這個結果
[00:08:02.000 --> 00:08:04.000]  你和我都會經驗到
[00:08:04.000 --> 00:08:07.000]  有些時候有些地上的經歷
[00:08:07.000 --> 00:08:10.000]  或者物質 或者成就
[00:08:10.000 --> 00:08:14.000]  帶給你一種裡面的快感
[00:08:14.000 --> 00:08:16.000]  一種滿足
[00:08:16.000 --> 00:08:18.000]  但是很快你會發覺
[00:08:18.000 --> 00:08:22.000]  你繼續這樣經歷的時候
[00:08:22.000 --> 00:08:25.000]  會發覺不外如是
[00:08:25.000 --> 00:08:30.000]  又會發覺裡面仍然不能夠滿足
[00:08:30.000 --> 00:08:32.000]  下星期我們會再提到
[00:08:32.000 --> 00:08:34.000]  傳祖書第三章講到
[00:08:34.000 --> 00:08:38.000]  上帝將永恆放在我們裡面
[00:08:38.000 --> 00:08:44.000]  在我們裡面有一個永恆的生命
[00:08:44.000 --> 00:08:48.000]  我們的永恆 唯有永恆的上帝
[00:08:48.000 --> 00:08:53.000]  永恆的東西才能夠真正的滿足
[00:08:53.000 --> 00:08:55.000]  所以你會自然在世上
[00:08:55.000 --> 00:08:57.000]  當你經歷一些事情的時候
[00:08:57.000 --> 00:08:59.000]  沒錯 有些短暫的滿足
[00:08:59.000 --> 00:09:04.000]  但是你會發覺你不會真正的滿足
[00:09:04.000 --> 00:09:06.000]  你會發覺在人生的路上
[00:09:06.000 --> 00:09:08.000]  要很留意
[00:09:08.000 --> 00:09:12.000]  不要太容易被短暫的滿足
[00:09:12.000 --> 00:09:18.000]  太過將你去追求長久真正的利益
[00:09:18.000 --> 00:09:21.000]  路易斯先生 大家認識C.S. Lewis
[00:09:21.000 --> 00:09:23.000]  他曾經這樣說
[00:09:23.000 --> 00:09:25.000]  他說人類最大的問題
[00:09:25.000 --> 00:09:30.000]  不是因為擁有很多的慾望
[00:09:30.000 --> 00:09:32.000]  最大的問題是
[00:09:32.000 --> 00:09:37.000]  太快暢 太容易滿足了
[00:09:37.000 --> 00:09:40.000]  人類很快暢會被世界上很多不同的事物
[00:09:40.000 --> 00:09:45.000]  帶給我們短暫的滿足 愚弄了
[00:09:45.000 --> 00:09:48.000]  好像他說一個小孩子
[00:09:48.000 --> 00:09:54.000]  在路上遇到一灘一堆的爛泥
[00:09:54.000 --> 00:09:56.000]  然後他很高興地走過去
[00:09:56.000 --> 00:10:01.000]  去砌一些泥公仔 砌一些泥餅
[00:10:01.000 --> 00:10:04.000]  很快樂地在裡面
[00:10:04.000 --> 00:10:09.000]  家人叫他去別的地方 去沙灘去玩
[00:10:09.000 --> 00:10:11.000]  但在他的想像裡面 他從沒去過
[00:10:11.000 --> 00:10:14.000]  不會想像到在風和日麗
[00:10:14.000 --> 00:10:18.000]  很明媚的沙灘的景色之下
[00:10:18.000 --> 00:10:22.000]  究竟是怎樣玩沙的
[00:10:22.000 --> 00:10:24.000]  他想不到 因此他說我不去
[00:10:24.000 --> 00:10:27.000]  我在這裡
[00:10:27.000 --> 00:10:29.000]  他已經很快滿足了
[00:10:29.000 --> 00:10:35.000]  因此他不會再去尋求真正的滿足
[00:10:35.000 --> 00:10:36.000]  各位靈姐妹
[00:10:36.000 --> 00:10:40.000]  當傳道書說到智慧的有限
[00:10:40.000 --> 00:10:43.000]  智慧的虛空的時候
[00:10:43.000 --> 00:10:45.000]  其實換一個角度
[00:10:45.000 --> 00:10:48.000]  是讓我們更加小心地知道
[00:10:48.000 --> 00:10:51.000]  我們要追求什麼
[00:10:51.000 --> 00:10:53.000]  明白了實況
[00:10:53.000 --> 00:10:55.000]  也因此更加知道警覺
[00:10:55.000 --> 00:10:59.000]  去追求真正有價值
[00:10:59.000 --> 00:11:01.000]  接著有一段經文
[00:11:01.000 --> 00:11:04.000]  去到下面第十八到二十三節
[00:11:04.000 --> 00:11:07.000]  這裡有提到勞碌的工作
[00:11:07.000 --> 00:11:09.000]  整段經文差不多有十次
[00:11:09.000 --> 00:11:12.000]  不斷提到勞碌 勞碌
[00:11:12.000 --> 00:11:15.000]  這裡說的是一些辛勞工作的情況
[00:11:15.000 --> 00:11:17.000]  但是他的結論都是
[00:11:17.000 --> 00:11:21.000]  勞碌的工作都是虛空的
[00:11:21.000 --> 00:11:26.000]  如果你看看前面的第十節
[00:11:26.000 --> 00:11:28.000]  下半句的說話
[00:11:28.000 --> 00:11:32.000]  第二章第十節的下半句的說話
[00:11:32.000 --> 00:11:37.000]  「我的心因我的一切勞碌而快樂
[00:11:37.000 --> 00:11:42.000]  這就是我從一切勞碌中所得的份」
[00:11:42.000 --> 00:11:45.000]  其實你發覺傳道者沒有否定
[00:11:45.000 --> 00:11:50.000]  工作是會有那種成就感
[00:11:50.000 --> 00:11:52.000]  那種滿足
[00:11:52.000 --> 00:11:54.000]  他不是否定這件事情
[00:11:54.000 --> 00:11:56.000]  但他仍然是指出
[00:11:56.000 --> 00:11:58.000]  這些快樂
[00:11:58.000 --> 00:12:00.000]  這些滿足
[00:12:00.000 --> 00:12:04.000]  是一個短暫的滿足
[00:12:04.000 --> 00:12:07.000]  是很快就會消失的
[00:12:07.000 --> 00:12:12.000]  是不能夠經歷到真正長久的意義
[00:12:12.000 --> 00:12:13.000]  然後他再進一步說
[00:12:13.000 --> 00:12:15.000]  為什麼會不滿足呢
[00:12:15.000 --> 00:12:16.000]  是因為他發覺
[00:12:16.000 --> 00:12:20.000]  這些勞碌的工作的成果
[00:12:20.000 --> 00:12:24.000]  不是自己能夠長遠可以運用的
[00:12:24.000 --> 00:12:26.000]  或者擁有的
[00:12:26.000 --> 00:12:29.000]  是要留給其他人
[00:12:29.000 --> 00:12:30.000]  在十八節他就說到
[00:12:30.000 --> 00:12:34.000]  要將自己勞碌的成果留給後人
[00:12:34.000 --> 00:12:36.000]  而且這個後人是智慧人
[00:12:36.000 --> 00:12:37.000]  是愚蠢人
[00:12:37.000 --> 00:12:39.000]  是他完全不會知道的
[00:12:39.000 --> 00:12:40.000]  沒錯
[00:12:40.000 --> 00:12:42.000]  很多人將他的身家
[00:12:42.000 --> 00:12:44.000]  或者他擁有的物品
[00:12:44.000 --> 00:12:46.000]  東西留給他的子女
[00:12:46.000 --> 00:12:50.000]  但他不會知道子女是否會智慧地運用
[00:12:50.000 --> 00:12:53.000]  何況是很錯誤地運用
[00:12:53.000 --> 00:12:56.000]  甚至會否在運用過程當中
[00:12:56.000 --> 00:12:59.000]  被所擁有的傷害到
[00:12:59.000 --> 00:13:01.000]  或者是轉瞬即間
[00:13:01.000 --> 00:13:05.000]  不知為何已經轉了給其他人
[00:13:05.000 --> 00:13:09.000]  他是不會去知道這個情況
[00:13:09.000 --> 00:13:12.000]  因此傳道者說
[00:13:12.000 --> 00:13:14.000]  「有誰曉得呢?」
[00:13:14.000 --> 00:13:18.000]  表達一種很無奈的心情
[00:13:18.000 --> 00:13:21.000]  我們怎能夠做到什麼呢?
[00:13:21.000 --> 00:13:23.000]  因為事實上這個人怎樣做
[00:13:23.000 --> 00:13:28.000]  在十九節下半句繼續提及一件事情
[00:13:28.000 --> 00:13:31.000]  就是這個人他要掌管
[00:13:31.000 --> 00:13:37.000]  亦是表達一種主宰、主控、主管的含義
[00:13:37.000 --> 00:13:41.000]  他怎樣去掌管我自己勞碌得來的成果
[00:13:41.000 --> 00:13:44.000]  是我完全不會知道的
[00:13:44.000 --> 00:13:45.000]  大家留意這裡所說的
[00:13:45.000 --> 00:13:48.000]  不單單是說傳道者本身的個人經歷
[00:13:48.000 --> 00:13:55.000]  亦是指整個人類社會同樣是這樣的情況
[00:13:55.000 --> 00:14:00.000]  而他進一步在二十一節提到
[00:14:00.000 --> 00:14:06.000]  這些成果要留給一些未曾勞碌的人
[00:14:06.000 --> 00:14:10.000]  是不勞而獲地得到你勞碌所得到的東西
[00:14:10.000 --> 00:14:15.000]  其實你留心世界所發生的不同事情
[00:14:15.000 --> 00:14:18.000]  都是有這樣的情況
[00:14:18.000 --> 00:14:20.000]  我想對我們香港人來說
[00:14:20.000 --> 00:14:22.000]  最深刻體會的就是
[00:14:22.000 --> 00:14:25.000]  很多人很想能夠置業
[00:14:25.000 --> 00:14:29.000]  但很體會到每一個月份
[00:14:29.000 --> 00:14:35.000]  大部份自己或很大比例的人入息
[00:14:35.000 --> 00:14:37.000]  要去供樓
[00:14:37.000 --> 00:14:40.000]  沒錯,都可以有安居的地方
[00:14:40.000 --> 00:14:45.000]  算不算安居也是每個人不同的經歷
[00:14:45.000 --> 00:14:49.000]  但都會發覺自己很辛勞所付出的代價
[00:14:49.000 --> 00:14:51.000]  得到的大部份成果
[00:14:51.000 --> 00:14:56.000]  其實是去了一些地產商人
[00:14:56.000 --> 00:15:00.000]  地產商人拿到一些財富
[00:15:00.000 --> 00:15:04.000]  對他有沒有很大的影響呢?
[00:15:04.000 --> 00:15:05.000]  又不一定
[00:15:05.000 --> 00:15:09.000]  因為可能他銀行的數目多了幾個數字
[00:15:09.000 --> 00:15:13.000]  但何時他要離開世界的時候
[00:15:13.000 --> 00:15:20.000]  他同樣這些資產會去了別人的手中
[00:15:20.000 --> 00:15:24.000]  甚至是他不知道的一些人的手中
[00:15:24.000 --> 00:15:28.000]  剛剛前陣子我經過荃灣的魚心廣場
[00:15:28.000 --> 00:15:30.000]  大家知道
[00:15:30.000 --> 00:15:32.000]  一想起這位人物的時候
[00:15:32.000 --> 00:15:39.000]  我就想起一位香港很著名的女富豪
[00:15:39.000 --> 00:15:42.000]  但如果她今天仍然在生
[00:15:42.000 --> 00:15:45.000]  她怎會想到她自己一生勞碌
[00:15:45.000 --> 00:15:48.000]  所賺取很多的成果
[00:15:48.000 --> 00:15:50.000]  現在會去了哪裡
[00:15:50.000 --> 00:15:52.000]  會做了些什麼
[00:15:52.000 --> 00:15:58.000]  完全不是她能夠所主管所掌管的事情
[00:15:58.000 --> 00:16:02.000]  聖經很現實很真實地說出
[00:16:02.000 --> 00:16:05.000]  那種財富勞碌的成果
[00:16:05.000 --> 00:16:07.000]  所帶來的結果
[00:16:07.000 --> 00:16:10.000]  帶給他那種虛空的體會
[00:16:10.000 --> 00:16:12.000]  在二十二到二十三節
[00:16:12.000 --> 00:16:14.000]  他進一步再說
[00:16:14.000 --> 00:16:18.000]  這個相信是我們很多人的親身體會
[00:16:18.000 --> 00:16:19.000]  二十二節
[00:16:19.000 --> 00:16:22.000]  人的一切勞碌和操心
[00:16:22.000 --> 00:16:24.000]  就是他在光之下所勞碌的
[00:16:24.000 --> 00:16:27.000]  對自己有什麼益處呢?
[00:16:27.000 --> 00:16:29.000]  其實中期一生
[00:16:29.000 --> 00:16:33.000]  他的膽子既痛苦又煩惱
[00:16:33.000 --> 00:16:35.000]  在夜間也不能安心
[00:16:35.000 --> 00:16:37.000]  這也是虛空
[00:16:37.000 --> 00:16:41.000]  又痛苦又煩惱
[00:16:41.000 --> 00:16:43.000]  聖經說這個人要操心
[00:16:43.000 --> 00:16:46.000]  不單說他身體要付出代價
[00:16:46.000 --> 00:16:49.000]  用盡了他的心力
[00:16:49.000 --> 00:16:53.000]  就算晚上也未必能夠安眠
[00:16:53.000 --> 00:16:57.000]  這個實在是虛空
[00:16:57.000 --> 00:16:59.000]  我曾經提過一位
[00:16:59.000 --> 00:17:02.000]  香港很著名的女星
[00:17:02.000 --> 00:17:05.000]  電影的明星
[00:17:05.000 --> 00:17:07.000]  她信主之後
[00:17:07.000 --> 00:17:10.000]  曾說她以前的生活
[00:17:10.000 --> 00:17:15.000]  她說我以前人生一個很大的目標
[00:17:15.000 --> 00:17:17.000]  就是要賺多點錢
[00:17:17.000 --> 00:17:19.000]  我覺得我賺多點錢
[00:17:19.000 --> 00:17:21.000]  我就會開心
[00:17:21.000 --> 00:17:24.000]  所以她拼命地賺錢
[00:17:24.000 --> 00:17:27.000]  幾年之後她發覺自己真的成功
[00:17:27.000 --> 00:17:30.000]  有很多人認識她
[00:17:30.000 --> 00:17:31.000]  很高的明星
[00:17:31.000 --> 00:17:34.000]  也賺了很多錢
[00:17:34.000 --> 00:17:35.000]  但有一天她說
[00:17:35.000 --> 00:17:37.000]  我坐下來自己想一想
[00:17:37.000 --> 00:17:39.000]  現在有這麼多錢
[00:17:39.000 --> 00:17:41.000]  開不開心?
[00:17:41.000 --> 00:17:45.000]  但發覺自己是不開心
[00:17:45.000 --> 00:17:47.000]  然後她就跟自己說
[00:17:47.000 --> 00:17:51.000]  我知道我為什麼不開心
[00:17:51.000 --> 00:17:55.000]  因為我賺得不夠多
[00:17:55.000 --> 00:18:00.000]  所以那幾年她就繼續拼命賺多點
[00:18:00.000 --> 00:18:05.000]  要更加能夠更知名的影星
[00:18:05.000 --> 00:18:08.000]  但她說過幾年之後
[00:18:08.000 --> 00:18:12.000]  她真的賺多了很多
[00:18:12.000 --> 00:18:14.000]  她說有一次她真的又坐下來
[00:18:14.000 --> 00:18:16.000]  又再想
[00:18:16.000 --> 00:18:20.000]  我現在是不是開心了呢?
[00:18:20.000 --> 00:18:21.000]  但她當時說了一句話
[00:18:21.000 --> 00:18:24.000]  是我永遠不會忘記的
[00:18:24.000 --> 00:18:26.000]  她說
[00:18:26.000 --> 00:18:30.000]  我發覺不單止不是開心了
[00:18:30.000 --> 00:18:31.000]  而是我發覺
[00:18:31.000 --> 00:18:35.000]  我裏面有一種很恐怖的空虛感
[00:18:35.000 --> 00:18:38.000]  那種空虛的感覺是很恐怖
[00:18:38.000 --> 00:18:42.000]  籠罩著我整個內心
[00:18:42.000 --> 00:18:44.000]  因為她擁有多了
[00:18:44.000 --> 00:18:46.000]  所以她就開心
[00:18:46.000 --> 00:18:47.000]  她就滿足
[00:18:47.000 --> 00:18:49.000]  我想大家可能都會留意到
[00:18:49.000 --> 00:18:51.000]  在一些公園裏面
[00:18:51.000 --> 00:18:55.000]  看到小朋友玩那些吹泡泡
[00:18:55.000 --> 00:18:58.000]  以前多數是一小瓶
[00:18:58.000 --> 00:19:00.000]  吹幾個小小的泡泡
[00:19:00.000 --> 00:19:01.000]  出來很開心
[00:19:01.000 --> 00:19:03.000]  走過去拍
[00:19:03.000 --> 00:19:05.000]  爆了
[00:19:05.000 --> 00:19:08.000]  後來發覺那些人一個很大的瓶
[00:19:08.000 --> 00:19:10.000]  膠棒的圈很大
[00:19:10.000 --> 00:19:12.000]  一吹,波很大
[00:19:12.000 --> 00:19:14.000]  好像又開心一點
[00:19:14.000 --> 00:19:16.000]  再過一輪之後發覺
[00:19:16.000 --> 00:19:20.000]  咦,有些人很長條的膠桶
[00:19:20.000 --> 00:19:22.000]  那支棒一拿出來
[00:19:22.000 --> 00:19:23.000]  打開
[00:19:23.000 --> 00:19:25.000]  嘩,整個大圈
[00:19:25.000 --> 00:19:26.000]  一反
[00:19:26.000 --> 00:19:31.000]  嘩,一個大的氣泡就走出來
[00:19:31.000 --> 00:19:33.000]  是開心一點的
[00:19:33.000 --> 00:19:37.000]  不過,你走過去碰一碰
[00:19:37.000 --> 00:19:40.000]  大的會不會爆呢?
[00:19:40.000 --> 00:19:43.000]  一樣爆
[00:19:43.000 --> 00:19:47.000]  如果你以為越多越大
[00:19:47.000 --> 00:19:51.000]  就越能夠給你多一點滿足
[00:19:51.000 --> 00:19:59.000]  你會發覺最大的失望會出現
[00:19:59.000 --> 00:20:02.000]  不能夠真正的滿足到
[00:20:02.000 --> 00:20:04.000]  你不要以為
[00:20:04.000 --> 00:20:07.000]  在地上你去尋找工作
[00:20:07.000 --> 00:20:08.000]  更大的成就
[00:20:08.000 --> 00:20:09.000]  更大的成果
[00:20:09.000 --> 00:20:11.000]  會帶給你滿足
[00:20:11.000 --> 00:20:14.000]  但是,聖經清楚講出
[00:20:14.000 --> 00:20:18.000]  人生在日光之下的事實
[00:20:18.000 --> 00:20:19.000]  這些一切
[00:20:19.000 --> 00:20:21.000]  不會給你有滿足
[00:20:21.000 --> 00:20:24.000]  但是在講到這裡的時候
[00:20:24.000 --> 00:20:26.000]  傳道者
[00:20:26.000 --> 00:20:29.000]  這個時候轉一個方向
[00:20:29.000 --> 00:20:32.000]  既然我們明白了人世間是這樣的
[00:20:32.000 --> 00:20:33.000]  但是
[00:20:33.000 --> 00:20:35.000]  是不是我們就完全沒有了
[00:20:35.000 --> 00:20:38.000]  神給我們的恩惠呢?
[00:20:38.000 --> 00:20:42.000]  我們再看下第二十四節
[00:20:42.000 --> 00:20:46.000]  在這裡,聖經開始講一個結論
[00:20:46.000 --> 00:20:50.000]  沒錯,今生和永恆都在神的手中
[00:20:50.000 --> 00:20:53.000]  因此我們仍然可以帶著敬畏的心
[00:20:53.000 --> 00:20:55.000]  帶著感謝的心
[00:20:55.000 --> 00:20:57.000]  享受神給我們
[00:20:57.000 --> 00:21:00.000]  在今生世上的一份
[00:21:00.000 --> 00:21:02.000]  二十四節就說
[00:21:02.000 --> 00:21:04.000]  人最好的是吃渴
[00:21:04.000 --> 00:21:07.000]  在自己的勞碌中自得其樂
[00:21:07.000 --> 00:21:11.000]  我看這也是出於神的手
[00:21:11.000 --> 00:21:14.000]  他提到最好
[00:21:14.000 --> 00:21:15.000]  這個好
