
[00:00:00.000 --> 00:00:02.000]  好,大英之會晚安
[00:05:33.000 --> 00:05:35.000]  只是看經文的時候
[00:05:35.000 --> 00:05:38.000]  你好像只是看到一些東西
[00:05:38.000 --> 00:05:40.000]  但是你不夠清晰
[00:05:40.000 --> 00:05:42.000]  究竟他的預言是說什麼呢?
[00:05:42.000 --> 00:05:45.000]  如果我告訴你十六節和二十一節
[00:05:45.000 --> 00:05:48.000]  其實是一個平衡的句子的時候
[00:05:48.000 --> 00:05:50.000]  你就會看得更加清楚
[00:05:50.000 --> 00:05:54.000]  而在希臘文的版本裡面
[00:05:54.000 --> 00:05:59.000]  事實上那個字眼其實是因為這個意思
[00:05:59.000 --> 00:06:01.000]  因為或者是因此這個意思
[00:06:01.000 --> 00:06:05.000]  和對應二十一節的因為其實是平衡的
[00:06:05.000 --> 00:06:08.000]  你看到我的擺法就是說
[00:06:08.000 --> 00:06:10.000]  因為一些東西
[00:06:10.000 --> 00:06:13.000]  然後二十一節說的是預言
[00:06:13.000 --> 00:06:14.000]  預言是什麼?
[00:06:14.000 --> 00:06:20.000]  預言就是第十六節說的主在來的討論問題
[00:06:20.000 --> 00:06:25.000]  接著下面彼得就說不是什麼
[00:06:25.000 --> 00:06:26.000]  不是什麼?
[00:06:26.000 --> 00:06:29.000]  不是那些假教師所說的
[00:06:29.000 --> 00:06:32.000]  「賦從精心編造」的一些無稽的傳說
[00:06:32.000 --> 00:06:34.000]  又或者不是什麼?
[00:06:34.000 --> 00:06:37.000]  有一次告訴我不是那些預言
[00:06:37.000 --> 00:06:41.000]  就不是按照人的心意發出來的
[00:06:41.000 --> 00:06:42.000]  相反是什麼?
[00:06:42.000 --> 00:06:44.000]  相反就是一些正的東西
[00:06:44.000 --> 00:06:47.000]  相反就是彼得是要從當中
[00:06:47.000 --> 00:06:53.000]  他要成為那個主在來的見證人
[00:06:53.000 --> 00:06:55.000]  而有一次告訴我什麼?
[00:06:55.000 --> 00:06:58.000]  原來先知也是那個見證人
[00:06:58.000 --> 00:07:00.000]  先知是被聖靈感動
[00:07:00.000 --> 00:07:03.000]  從神那裡釋出這個信息
[00:07:03.000 --> 00:07:06.000]  得到這個信息而說出來的
[00:07:06.000 --> 00:07:09.000]  所以其實在整個的段落當中
[00:07:09.000 --> 00:07:12.000]  我們看到一個很重要的重點
[00:07:12.000 --> 00:07:16.000]  其實當中彼得帶領我們討論什麼問題呢?
[00:07:16.000 --> 00:07:20.000]  就是主在來的問題
[00:07:20.000 --> 00:07:23.000]  如果我們一路去看的時候
[00:07:23.000 --> 00:07:24.000]  我們回想剛才
[00:07:24.000 --> 00:07:27.000]  不過你聽著我講就可以了
[00:07:27.000 --> 00:07:29.000]  我們要先處理第十六節
[00:07:29.000 --> 00:07:33.000]  或者十六節至十二十一節裡面
[00:07:33.000 --> 00:07:36.000]  其實中間出現了四次預言
[00:07:36.000 --> 00:07:38.000]  短短這幾節的經文
[00:07:38.000 --> 00:07:41.000]  出現了四次預言這個字
[00:07:41.000 --> 00:07:43.000]  預言這個字其實在當中
[00:07:43.000 --> 00:07:46.000]  剛才我們看過平衡的句子的時候
[00:07:46.000 --> 00:07:47.000]  我回去
[00:07:47.000 --> 00:07:49.000]  平衡的句子的時候
[00:07:49.000 --> 00:07:53.000]  其實是有關耶穌基督主在來的討論問題
[00:07:53.000 --> 00:07:58.000]  這個也是彼得後書討論的焦點
[00:07:58.000 --> 00:08:01.000]  在當中我們又看
[00:08:01.000 --> 00:08:06.000]  原來主在來在馬太福音二十四章三十節
[00:08:06.000 --> 00:08:09.000]  怎樣去形容主在來的情景呢?
[00:08:09.000 --> 00:08:12.000]  那裡說那時人子的笑頭
[00:08:12.000 --> 00:08:14.000]  要顯在天上
[00:08:14.000 --> 00:08:16.000]  地上的萬族都要哀哭
[00:08:16.000 --> 00:08:19.000]  他們要看見什麼?
[00:08:19.000 --> 00:08:23.000]  人子的能力有大的榮耀價著
[00:08:23.000 --> 00:08:25.000]  天上的雲去降臨
[00:08:25.000 --> 00:08:30.000]  所以跟剛才十六節的討論問題
[00:08:30.000 --> 00:08:33.000]  藍色的討論問題是一樣的
[00:08:33.000 --> 00:08:36.000]  主耶穌基督的大能
[00:08:36.000 --> 00:08:38.000]  跟祂來臨的事
[00:08:38.000 --> 00:08:40.000]  祂再來的事
[00:08:40.000 --> 00:08:43.000]  就帶著這個榮耀再來的事出現
[00:08:43.000 --> 00:08:48.000]  這裡很明顯就在討論主在來的問題
[00:08:48.000 --> 00:08:51.000]  馬太福音同樣有這樣的記載
[00:08:51.000 --> 00:08:53.000]  祂說那時人要看見
[00:08:53.000 --> 00:08:58.000]  人子帶著大能力和榮耀價著雲來臨
[00:08:58.000 --> 00:09:01.000]  所以十六節老婆告訴我們
[00:09:01.000 --> 00:09:04.000]  原來主在來的時候
[00:09:04.000 --> 00:09:06.000]  是帶著大能力和榮耀
[00:09:06.000 --> 00:09:10.000]  去降臨在這個世界上
[00:09:10.000 --> 00:09:11.000]  一直下去的時候
[00:09:11.000 --> 00:09:12.000]  我們又看到
[00:09:12.000 --> 00:09:15.000]  原來彼得在經文當中
[00:09:15.000 --> 00:09:19.000]  那個強調了這個關於主在來的預言
[00:09:19.000 --> 00:09:23.000]  不是精心編造的無稽之談
[00:09:23.000 --> 00:09:25.000]  為什麼我們要問
[00:09:25.000 --> 00:09:29.000]  為什麼彼得會這樣說呢?
[00:09:29.000 --> 00:09:31.000]  在這裡的經文當中
[00:09:31.000 --> 00:09:32.000]  就告訴我們
[00:09:32.000 --> 00:09:36.000]  可能是關乎二章一節的
[00:09:36.000 --> 00:09:41.000]  那些假先師和假教師的所謂的學說
[00:09:41.000 --> 00:09:42.000]  而學說
[00:09:42.000 --> 00:09:44.000]  在這裡的版本叫做學說
[00:09:44.000 --> 00:09:46.000]  其實和合本剛才說了
[00:09:46.000 --> 00:09:48.000]  是譯作二端的
[00:09:48.000 --> 00:09:51.000]  原文也可以譯作教派
[00:09:51.000 --> 00:09:53.000]  或者一些黨派的
[00:09:53.000 --> 00:09:55.000]  而彼得後書那裡
[00:09:55.000 --> 00:09:59.000]  其實三章三至七節
[00:09:59.000 --> 00:10:01.000]  或者我先說三至四節的裡面
[00:10:01.000 --> 00:10:04.000]  其實都是在討論同樣的問題
[00:10:04.000 --> 00:10:06.000]  他說最重要你們要知道的
[00:10:06.000 --> 00:10:08.000]  在末後的日子
[00:10:08.000 --> 00:10:10.000]  在末後的日子怎樣?
[00:10:10.000 --> 00:10:13.000]  有些人會出來嘲笑你們
[00:10:13.000 --> 00:10:15.000]  那些人會問一個問題
[00:10:15.000 --> 00:10:20.000]  他說主要來臨的應許在哪裡呢?
[00:10:20.000 --> 00:10:22.000]  他們不信主在來
[00:10:22.000 --> 00:10:25.000]  他們覺得這個是很可笑
[00:10:25.000 --> 00:10:26.000]  所以他會笑一些
[00:10:26.000 --> 00:10:29.000]  信這個預言的一些記憶圖
[00:10:29.000 --> 00:10:32.000]  所以他們說其實自古以來
[00:10:32.000 --> 00:10:34.000]  在開初創世的時候
[00:10:34.000 --> 00:10:37.000]  其實和現在都是一樣的
[00:10:37.000 --> 00:10:39.000]  所以其實我們的生活
[00:10:39.000 --> 00:10:41.000]  可以沒有變就可以了
[00:10:41.000 --> 00:10:45.000]  接著彼得在五章七節那裡又提到
[00:10:45.000 --> 00:10:47.000]  他說主的日子來的時候
[00:10:47.000 --> 00:10:52.000]  就是那些不敬乾人的審判的日子
[00:10:52.000 --> 00:10:57.000]  所以其實那些人強調世界不會變
[00:10:57.000 --> 00:11:00.000]  所以他們不怕主在來
[00:11:00.000 --> 00:11:02.000]  他們也不信主在來
[00:11:02.000 --> 00:11:04.000]  他們認為主在來這個預言
[00:11:04.000 --> 00:11:06.000]  其實是精心編造
[00:11:06.000 --> 00:11:08.000]  就是有人或者記憶圖
[00:11:08.000 --> 00:11:10.000]  去精心編造的一些傳說
[00:11:10.000 --> 00:11:11.000]  故事來的
[00:11:11.000 --> 00:11:15.000]  或者是捏造一些東西去欺騙他們
[00:11:15.000 --> 00:11:17.000]  又或者甚至他們會覺得
[00:11:17.000 --> 00:11:20.000]  審判會不會在恐嚇我們呢?
[00:11:20.000 --> 00:11:22.000]  他們不信的嘛
[00:11:22.000 --> 00:11:24.000]  所以如果他們不信的時候
[00:11:24.000 --> 00:11:26.000]  將來主在來的時候
[00:11:26.000 --> 00:11:28.000]  他們要面對嚴厲的審判
[00:11:28.000 --> 00:11:31.000]  去覺得這個是恐嚇
[00:11:31.000 --> 00:11:33.000]  在初代的教會當中
[00:11:33.000 --> 00:11:36.000]  其實都不覺得奇怪的
[00:11:36.000 --> 00:11:38.000]  因為如果我們留心回
[00:11:38.000 --> 00:11:40.000]  新約聖經那裡所說的
[00:11:40.000 --> 00:11:42.000]  其實不只是彼得
[00:11:42.000 --> 00:11:44.000]  保羅也提過不少的
[00:11:44.000 --> 00:11:46.000]  耶穌的時代也有
[00:11:46.000 --> 00:11:48.000]  那裡說到什麼呢?
[00:11:48.000 --> 00:11:50.000]  在《馬福音》那裡已經說了
[00:11:50.000 --> 00:11:52.000]  他說殺都該人常說
[00:11:52.000 --> 00:11:54.000]  沒有什麼復活的事
[00:11:54.000 --> 00:11:56.000]  林善彼得保羅所說
[00:11:56.000 --> 00:11:57.000]  他說什麼呢?
[00:11:57.000 --> 00:11:59.000]  既全基督是從死裡復活了
[00:11:59.000 --> 00:12:01.000]  怎樣你們中間有人說
[00:12:01.000 --> 00:12:03.000]  沒有死人復活的事呢?
[00:12:03.000 --> 00:12:05.000]  體後又說了
[00:12:05.000 --> 00:12:07.000]  他說沒有死人復活的事
[00:12:07.000 --> 00:12:09.000]  那些已經過去了
[00:12:09.000 --> 00:12:11.000]  彼得他說什麼呢?
[00:12:11.000 --> 00:12:13.000]  主要來臨在哪裡呢?
[00:12:13.000 --> 00:12:15.000]  所以其實在初代教會
[00:12:15.000 --> 00:12:19.000]  流傳著很多不同的所謂的學說
[00:12:19.000 --> 00:12:21.000]  又或者是所謂的異端
[00:12:21.000 --> 00:12:24.000]  有些不相信主是復活的人
[00:12:24.000 --> 00:12:27.000]  他們既然不相信有復活的事
[00:12:27.000 --> 00:12:29.000]  他們更遑論
[00:12:29.000 --> 00:12:31.000]  叫他們相信主會再來
[00:12:31.000 --> 00:12:33.000]  對他們來說
[00:12:33.000 --> 00:12:36.000]  主會再來這個預言
[00:12:36.000 --> 00:12:39.000]  其實是一個更加可笑的預言
[00:12:39.000 --> 00:12:41.000]  或者是一些歪理
[00:12:41.000 --> 00:12:42.000]  丁子梅
[00:12:42.000 --> 00:12:44.000]  知不知道
[00:12:44.000 --> 00:12:46.000]  是什麼衝擊?
[00:12:46.000 --> 00:12:50.000]  對當代的一些信徒來說
[00:12:50.000 --> 00:12:53.000]  其實這個對於基督教來說
[00:12:53.000 --> 00:12:55.000]  是一個什麼衝擊?
[00:12:55.000 --> 00:12:57.000]  原來就是在衝擊
[00:12:57.000 --> 00:13:00.000]  基督教的核心信仰的問題
[00:13:00.000 --> 00:13:04.000]  又或者是一個核心信仰的教導
[00:13:04.000 --> 00:13:06.000]  如果我們留意
[00:13:06.000 --> 00:13:08.000]  我們熟悉聖經的時候
[00:13:08.000 --> 00:13:10.000]  原來保羅在《使徒行傳》裡
[00:13:10.000 --> 00:13:12.000]  經常都說
[00:13:12.000 --> 00:13:15.000]  我今天在你們面前受審
[00:13:15.000 --> 00:13:18.000]  是為了死人復活的道理
[00:13:18.000 --> 00:13:20.000]  這個是保羅所說的
[00:13:20.000 --> 00:13:23.000]  保羅在臨前又說
[00:13:23.000 --> 00:13:26.000]  如果耶穌沒有復活的話
[00:13:26.000 --> 00:13:28.000]  我們所傳的是什麼?
[00:13:28.000 --> 00:13:29.000]  謊言的
[00:13:29.000 --> 00:13:31.000]  我們所信的是什麼?
[00:13:31.000 --> 00:13:32.000]  謊言的
[00:13:32.000 --> 00:13:35.000]  所以其實是否在討論一個
[00:13:35.000 --> 00:13:37.000]  很重要的核心信仰問題?
[00:13:37.000 --> 00:13:40.000]  同樣在彼得現在的討論裡
[00:13:40.000 --> 00:13:42.000]  主再來這個預言
[00:13:42.000 --> 00:13:44.000]  其實是很真實的
[00:13:44.000 --> 00:13:46.000]  但是中間有些假教師
[00:13:46.000 --> 00:13:48.000]  有些假老師
[00:13:48.000 --> 00:13:50.000]  去跟他們說
[00:13:50.000 --> 00:13:51.000]  這些是無稽之談
[00:13:51.000 --> 00:13:53.000]  這些是傳說來的時候
[00:13:53.000 --> 00:13:56.000]  這些是否在衝擊當時的信徒的
[00:13:56.000 --> 00:13:58.000]  核心信仰呢?
[00:13:58.000 --> 00:14:02.000]  主再來信徒是信徒的一個盼望
[00:14:02.000 --> 00:14:04.000]  是一個很重要的盼望
[00:14:04.000 --> 00:14:07.000]  所以彼得其實如果我們有聽
[00:14:07.000 --> 00:14:10.000]  上一次林牧師所說
[00:14:10.000 --> 00:14:13.000]  原來彼得就是怎樣?
[00:14:13.000 --> 00:14:15.000]  這個是彼得的遺訓
[00:14:15.000 --> 00:14:18.000]  繼續去教導一幫信徒
[00:14:18.000 --> 00:14:20.000]  要在這個世代裡面
[00:14:20.000 --> 00:14:22.000]  要站立得穩的時候
[00:14:22.000 --> 00:14:24.000]  應該怎樣去做?
[00:14:24.000 --> 00:14:27.000]  所以彼得是特別針對那幫
[00:14:27.000 --> 00:14:31.000]  假先知、假教師的學說
[00:14:31.000 --> 00:14:33.000]  去告訴我們
[00:14:33.000 --> 00:14:34.000]  會有兩個的
[00:14:34.000 --> 00:14:36.000]  提出了兩個的證據
[00:14:36.000 --> 00:14:39.000]  又或者我們叫雙重的見證
[00:14:39.000 --> 00:14:43.000]  去告訴那幫信徒
[00:14:43.000 --> 00:14:45.000]  耶穌基督再回來
[00:14:45.000 --> 00:14:47.000]  或者主再來的預言
[00:14:47.000 --> 00:14:49.000]  其實是很真實的
[00:14:49.000 --> 00:14:51.000]  他做了什麼見證呢?
[00:14:51.000 --> 00:14:52.000]  剛才提過了
[00:14:52.000 --> 00:14:54.000]  就是使徒自己的見證
[00:14:54.000 --> 00:14:57.000]  還有先知的見證
[00:14:57.000 --> 00:14:59.000]  舊約先知的見證
[00:14:59.000 --> 00:15:01.000]  彼得首先引用了
[00:15:01.000 --> 00:15:05.000]  耶穌登山變象的事實
[00:15:05.000 --> 00:15:08.000]  來證明主再來的必然性
[00:15:08.000 --> 00:15:12.000]  這個是他親身經歷的證據
[00:15:12.000 --> 00:15:14.000]  我們再看一下
[00:15:14.000 --> 00:15:16.000]  他說這裡告訴你
[00:15:16.000 --> 00:15:20.000]  我們就是他榮耀的見證人
[00:15:20.000 --> 00:15:22.000]  這個我們其實是
[00:15:22.000 --> 00:15:24.000]  包括幾位的使徒
[00:15:24.000 --> 00:15:26.000]  重點就是我們要看
[00:15:26.000 --> 00:15:28.000]  他聽到一些什麼聲音
[00:15:28.000 --> 00:15:30.000]  我們一起讀藍色的
[00:15:30.000 --> 00:15:33.000]  這是我的愛子
[00:15:33.000 --> 00:15:35.000]  我喜愛他
[00:15:35.000 --> 00:15:38.000]  他看到什麼?
[00:15:38.000 --> 00:15:40.000]  原來有些聲音
[00:15:40.000 --> 00:15:42.000]  從這個榮耀當中出來
[00:15:42.000 --> 00:15:44.000]  就聽到這一句
[00:15:44.000 --> 00:15:46.000]  整個的情景
[00:15:46.000 --> 00:15:49.000]  就收入那幫使徒的眼底
[00:15:49.000 --> 00:15:51.000]  那幫使徒是誰?
[00:15:51.000 --> 00:15:53.000]  如果我們看回福音書的
[00:15:53.000 --> 00:15:57.000]  有關登山變象的見證的時候
[00:15:57.000 --> 00:15:59.000]  你就會更加清楚
[00:15:59.000 --> 00:16:03.000]  當時有哪幾位的使徒在當中?
[00:16:03.000 --> 00:16:04.000]  有彼得
[00:16:04.000 --> 00:16:05.000]  有雅各
[00:16:05.000 --> 00:16:06.000]  還有什麼?
[00:16:06.000 --> 00:16:08.000]  有約翰在當中
[00:16:08.000 --> 00:16:11.000]  有雅各的兄弟約翰在當中
[00:16:11.000 --> 00:16:14.000]  所以同樣也會看到一個字
[00:16:14.000 --> 00:16:16.000]  一個句子是什麼?
[00:16:16.000 --> 00:16:18.000]  這是我的愛子
[00:16:18.000 --> 00:16:19.000]  我所喜愛的
[00:16:19.000 --> 00:16:21.000]  或者是我喜愛的
[00:16:21.000 --> 00:16:23.000]  這個就是一個很明確的
[00:16:23.000 --> 00:16:27.000]  一個登山變象的證據例子
[00:16:27.000 --> 00:16:29.000]  而當中的我們
[00:16:29.000 --> 00:16:31.000]  其實特特就指到
[00:16:31.000 --> 00:16:34.000]  當時親眼親力見證的
[00:16:34.000 --> 00:16:35.000]  那幾位的使徒
[00:16:35.000 --> 00:16:39.000]  包括彼得、雅各和約翰這幾位
[00:16:39.000 --> 00:16:41.000]  他們是使徒的典範
[00:16:41.000 --> 00:16:44.000]  他們不單止親眼見到
[00:16:44.000 --> 00:16:49.000]  這個耶穌如此榮耀的景象
[00:16:49.000 --> 00:16:53.000]  也聽到父神的聲音
[00:16:53.000 --> 00:16:56.000]  對他兒子所說的一句話
[00:16:56.000 --> 00:16:58.000]  這是我的愛子
[00:16:58.000 --> 00:17:00.000]  我所喜愛的
[00:17:00.000 --> 00:17:02.000]  彼得和幾位的使徒
[00:17:02.000 --> 00:17:05.000]  其實親身經歷耶穌的榮耀
[00:17:05.000 --> 00:17:08.000]  又親耳聽到父神的聲音的時候
[00:17:08.000 --> 00:17:11.000]  這是他們親身經歷的見證
[00:17:11.000 --> 00:17:14.000]  證明了耶穌基督是神的兒子的身份
[00:17:14.000 --> 00:17:18.000]  並且帶著榮耀這樣出場
[00:17:18.000 --> 00:17:23.000]  跟現在所認識的耶穌有一點不同
[00:17:23.000 --> 00:17:26.000]  因為耶穌導致肉身的時候
[00:17:26.000 --> 00:17:29.000]  是一個受苦彌賽亞的形象
[00:17:29.000 --> 00:17:32.000]  所以使徒在榮耀當中
[00:17:32.000 --> 00:17:34.000]  看到這個耶穌基督
[00:17:34.000 --> 00:17:37.000]  其實是將來會來臨的預象
[00:17:37.000 --> 00:17:39.000]  或者是一個預示
[00:17:39.000 --> 00:17:41.000]  就像馬福音剛才也說
[00:17:41.000 --> 00:17:46.000]  那時人要看見人子帶著大能力
[00:17:46.000 --> 00:17:49.000]  和榮耀駕著雲回來
[00:17:49.000 --> 00:17:52.000]  這裡又告訴我們一個什麼樣的現象
[00:17:52.000 --> 00:17:54.000]  或者事實呢
[00:17:54.000 --> 00:17:57.000]  原來在耶穌升天的時候
[00:17:57.000 --> 00:18:01.000]  同樣有這樣的提示
[00:18:01.000 --> 00:18:05.000]  在《紙圖行傳》一章9到11節
[00:18:05.000 --> 00:18:06.000]  有這樣的記載
[00:18:06.000 --> 00:18:08.000]  耶穌正在說話的時候
[00:18:08.000 --> 00:18:11.000]  他就被接上升了
[00:18:11.000 --> 00:18:14.000]  有一朵雲彩接他上去
[00:18:14.000 --> 00:18:16.000]  接著他就不見了
[00:18:16.000 --> 00:18:18.000]  接著有兩個穿白衣的
[00:18:18.000 --> 00:18:20.000]  我當他是見證人
[00:18:20.000 --> 00:18:24.000]  或者是神差遣他們的天使都好
[00:18:24.000 --> 00:18:28.000]  就和下面那些望著耶穌升天的
[00:18:28.000 --> 00:18:30.000]  那個景象的人說
[00:18:30.000 --> 00:18:34.000]  你們離開被接上天的耶穌
[00:18:34.000 --> 00:18:36.000]  你們看到祂怎樣往上去
[00:18:36.000 --> 00:18:37.000]  就會怎樣呢
[00:18:37.000 --> 00:18:39.000]  怎樣回來
[00:18:39.000 --> 00:18:43.000]  其實和我們剛才所看到的
[00:18:43.000 --> 00:18:46.000]  耶穌回來的景象都是很一致的
[00:18:46.000 --> 00:18:48.000]  這個還要是
[00:18:48.000 --> 00:18:50.000]  在一個耶穌升天的時候
[00:18:50.000 --> 00:18:53.000]  給我們一個這麼重要的提示
[00:18:53.000 --> 00:18:56.000]  耶穌的登山變象
[00:18:56.000 --> 00:19:00.000]  就是使徒包括彼得自己的親身見證
[00:19:00.000 --> 00:19:04.000]  而在這個十九節裡面
[00:19:04.000 --> 00:19:07.000]  彼得再繼續說
[00:19:07.000 --> 00:19:09.000]  因為這裡是說雙重的見證
[00:19:09.000 --> 00:19:12.000]  剛才是說使徒自己的見證
[00:19:12.000 --> 00:19:14.000]  接下來彼得就說
[00:19:14.000 --> 00:19:18.000]  其實有一件事更加確鑿的東西
[00:19:18.000 --> 00:19:20.000]  這件事可以見證到
[00:19:20.000 --> 00:19:23.000]  就是主再來的預言
[00:19:23.000 --> 00:19:24.000]  是什麼呢
[00:19:24.000 --> 00:19:27.000]  原來就是指道先知的話
[00:19:27.000 --> 00:19:32.000]  舊約經文其實常常都提到主再回來
[00:19:32.000 --> 00:19:36.000]  不過他用的字眼就不是主再來
[00:19:36.000 --> 00:19:37.000]  他用的字眼是什麼
[00:19:37.000 --> 00:19:39.000]  耶和華的日子
[00:19:39.000 --> 00:19:41.000]  如果我一直看的時候
[00:19:41.000 --> 00:19:42.000]  我們看到
[00:19:42.000 --> 00:19:45.000]  原來以塞亞書十三章六節
[00:19:45.000 --> 00:19:49.000]  其實以塞亞書和以塞亞先知
[00:19:49.000 --> 00:19:52.000]  和若以先知有同樣的
[00:19:52.000 --> 00:19:57.000]  很相似極相似的敘述
[00:19:57.000 --> 00:20:00.000]  想說不是神的話語都不行了
[00:20:00.000 --> 00:20:02.000]  因為兩個不同的先知
[00:20:02.000 --> 00:20:04.000]  同樣說同一句話
[00:20:04.000 --> 00:20:05.000]  他說什麼
[00:20:05.000 --> 00:20:06.000]  以塞亞先知說
[00:20:06.000 --> 00:20:07.000]  你們要哀號
[00:20:07.000 --> 00:20:10.000]  因為耶和華的日子臨近了
