
[00:00:00.000 --> 00:00:02.940]  剛好過去的星期一自己放假
[00:11:32.620 --> 00:11:35.420]  就可以和神有一個好的配合
[00:11:35.420 --> 00:11:39.620]  去見證神在當中的工作
[00:11:39.620 --> 00:11:45.420]  當日大部分的人都有一個正面的回應
[00:11:46.020 --> 00:11:49.020]  當然亦有人表示不太明白
[00:11:49.020 --> 00:11:55.020]  第一或第二個故事的內容是很灰、很激
[00:11:55.020 --> 00:11:57.820]  導演就回應
[00:11:57.820 --> 00:12:00.620]  其實自焚者
[00:12:00.620 --> 00:12:07.620]  通常電影有時都會用一些誇張的手法
[00:12:07.620 --> 00:12:10.020]  讓人去注意
[00:12:12.620 --> 00:12:18.620]  提醒人個人需要有一個獨立的思想
[00:12:18.620 --> 00:12:23.220]  來看你日常生活所遇到的
[00:12:23.220 --> 00:12:29.020]  不是被這個社會的洪流來分染
[00:12:29.020 --> 00:12:35.620]  我們實在很感謝弟兄姊妹愛心的服侍
[00:12:37.020 --> 00:12:42.620]  其次我們看回詩篇一一九篇九十七至一百節
[00:12:42.620 --> 00:12:46.820]  講到詩人他很愛慕神的說話
[00:12:46.820 --> 00:12:49.620]  從中得著智慧
[00:12:49.620 --> 00:12:51.620]  九十七節
[00:12:51.620 --> 00:12:55.420]  他說我多麼愛慕你的律法
[00:12:55.420 --> 00:13:00.420]  多麼愛慕是一個強調的語氣
[00:13:00.420 --> 00:13:06.220]  表達內心一種很渴慕、喜愛的情緒
[00:13:06.820 --> 00:13:12.820]  以至這位詩人他終日去默想神的說話
[00:13:12.820 --> 00:13:16.420]  神的說話是什麼意思呢?
[00:13:16.420 --> 00:13:18.820]  對我有什麼意義呢?
[00:13:18.820 --> 00:13:23.020]  如果你很喜歡看世界盃
[00:13:23.020 --> 00:13:28.020]  你會用很多時間來觀賞
[00:13:28.020 --> 00:13:34.820]  剛剛開展了在巴西一個奧運會
[00:13:36.020 --> 00:13:38.620]  今早有籃球比賽
[00:13:38.620 --> 00:13:44.220]  不知道大家有沒有半夜或者很早起來
[00:13:44.220 --> 00:13:46.020]  看不同的賽事
[00:13:46.020 --> 00:13:53.620]  可能你喜歡前徑、單車、羽毛球、網球等等
[00:13:53.620 --> 00:13:55.620]  不同的項目
[00:13:55.620 --> 00:13:59.620]  你願意擺出這些時間
[00:13:59.620 --> 00:14:05.020]  想起自己在很久之前暑假沒有工作
[00:14:05.620 --> 00:14:08.220]  可以一天看三齣電影
[00:14:08.220 --> 00:14:10.620]  都不覺得很多
[00:14:10.620 --> 00:14:15.620]  經文九十八至一百節
[00:14:15.620 --> 00:14:18.620]  有一個交錯對應
[00:14:18.620 --> 00:14:24.420]  你的命令使我比仇敵有智慧
[00:14:24.420 --> 00:14:29.020]  因為你的命令常存在我裡面
[00:14:29.020 --> 00:14:32.820]  我比我所有的老師明智
[00:14:32.820 --> 00:14:35.420]  因為我默想你的法道
[00:14:36.220 --> 00:14:38.820]  我比老年人更加明理
[00:14:38.820 --> 00:14:43.420]  因為我遵守你的訓辭
[00:14:43.420 --> 00:14:48.820]  神的命令具有很深切明顯的果效
[00:14:48.820 --> 00:14:54.020]  正如詩篇十九篇能夠甦醒人的心靈
[00:14:54.020 --> 00:14:57.620]  使人明智而通達
[00:14:57.620 --> 00:15:04.220]  詩人列出有仇敵、老師、老年人作為例子
[00:15:04.820 --> 00:15:08.220]  他們雖然都有他們的聰明才幹
[00:15:08.220 --> 00:15:13.620]  但是詩人願意去倚靠這位主
[00:15:13.620 --> 00:15:18.020]  上上來到中讀默念神的話語
[00:15:18.020 --> 00:15:21.020]  讓他得著大大的益處
[00:15:21.020 --> 00:15:26.420]  得著智慧勝過這些仇敵、老師
[00:15:26.420 --> 00:15:30.020]  或者經驗豐富的老年人
[00:15:32.420 --> 00:15:40.620]  以致他不會和這個世界其他不信的人同流合污
[00:15:40.620 --> 00:15:47.820]  想起我們何時會終日去默想神的話呢?
[00:15:47.820 --> 00:15:52.620]  可能在退修會、靜修的時間
[00:15:52.620 --> 00:15:57.820]  又或者我們要在團契小組裡預備帶茶經
[00:15:58.420 --> 00:16:03.020]  又或者同工去預備講道的時候
[00:16:03.020 --> 00:16:10.620]  都會用更多的時間重複思想神的話
[00:16:10.620 --> 00:16:16.420]  讓我們更加明白到底神是有什麼意思呢?
[00:16:16.420 --> 00:16:22.220]  在星期一的晚上預了去培靈會
[00:16:22.220 --> 00:16:26.020]  所以就去到劉永生中學
[00:16:26.620 --> 00:16:30.820]  但是原來在門口貼著因為風暴暫停
[00:16:30.820 --> 00:16:36.220]  所以就走去小西灣希恩塘
[00:16:36.220 --> 00:16:40.820]  就是第二近,離我們這裡第二近的一個地點
[00:16:40.820 --> 00:16:44.620]  來參與,很感恩
[00:16:44.620 --> 00:16:48.820]  原來聽傳遞人說
[00:16:48.820 --> 00:16:53.620]  網上是沒有他們的名字的
[00:16:53.620 --> 00:16:56.620]  可能是預學校暫停的
[00:16:56.620 --> 00:17:00.620]  但是因為六點多已經有弟兄姊妹去到
[00:17:00.620 --> 00:17:02.420]  所以他們是沒有停的
[00:17:02.420 --> 00:17:06.020]  當時去到劉永生又覺得不太憤氣
[00:17:06.020 --> 00:17:09.620]  就走回頭,所以就去了希恩塘
[00:17:09.620 --> 00:17:14.620]  藤方牧師第一晚講道第一的優先
[00:17:14.620 --> 00:17:17.020]  都是吸引自己去聽
[00:17:17.020 --> 00:17:21.620]  他說就是用誠心去敬拜主
[00:17:22.420 --> 00:17:27.220]  當然我們不單止主日來敬拜主
[00:17:27.220 --> 00:17:30.420]  其實在星期一至到星期六
[00:17:30.420 --> 00:17:33.220]  我們都可以在自己的家裡
[00:17:33.220 --> 00:17:37.820]  或者找一個安靜的地方來親近神
[00:17:37.820 --> 00:17:42.620]  去讀神的話,去讀經,去禱告
[00:17:42.620 --> 00:17:45.620]  唱詩去讚美神
[00:17:45.620 --> 00:17:51.620]  有時聽到弟兄姊妹說沒時間看聖經或者靈修
[00:17:52.620 --> 00:17:55.620]  我都想問,是不是真的沒時間呢?
[00:17:55.620 --> 00:18:01.620]  有時我坐地鐵都見到一些弟兄姊妹拿著本聖經
[00:18:01.620 --> 00:18:05.620]  來看,即是說當時是上班的時間
[00:18:05.620 --> 00:18:09.620]  他就是利用上班乘車的時間
[00:18:09.620 --> 00:18:14.620]  去看聖經,或者安靜,禱告
[00:18:14.620 --> 00:18:21.620]  當然,我也聽過有弟兄說早點起身
[00:18:21.620 --> 00:18:26.620]  安靜完,靈修完,他才上班
[00:18:26.620 --> 00:18:29.620]  其實這樣是更好
[00:18:29.620 --> 00:18:36.620]  你在家裡安靜,更加專心,來跟神親近
[00:18:36.620 --> 00:18:39.620]  當我們細心想想
[00:18:39.620 --> 00:18:43.620]  我們有時間看電視,上網
[00:18:43.620 --> 00:18:48.620]  在Facebook臉書裡,可能用一兩個小時
[00:18:48.620 --> 00:18:50.620]  甚至更多的時間
[00:18:51.620 --> 00:18:53.620]  跟朋友來交流
[00:18:53.620 --> 00:18:59.620]  可能我們重視電視的節目
[00:18:59.620 --> 00:19:01.620]  跟其他人的交流
[00:19:01.620 --> 00:19:07.620]  比起跟神的交流更賞
[00:19:07.620 --> 00:19:10.620]  提摩太前書也提醒我們
[00:19:10.620 --> 00:19:14.620]  粗練身體,益處還少
[00:19:14.620 --> 00:19:17.620]  慰讀經前,凡事都有益處
[00:19:19.620 --> 00:19:21.620]  能夠減少上網的時間
[00:19:21.620 --> 00:19:23.620]  可以用這些時間
[00:19:23.620 --> 00:19:27.620]  來讀神的話,去親近神
[00:19:27.620 --> 00:19:34.620]  在第102節,詩人繼續說
[00:19:34.620 --> 00:19:38.620]  我禁止我腳走一切的邪路
[00:19:38.620 --> 00:19:40.620]  為要遵守你的話
[00:19:40.620 --> 00:19:43.620]  我沒有偏離你的典章
[00:19:43.620 --> 00:19:46.620]  因為你教訓了我
[00:19:47.620 --> 00:19:51.620]  另外,陳方牧師也提到
[00:19:51.620 --> 00:19:55.620]  基督徒原來也有很多
[00:19:55.620 --> 00:19:59.620]  沉迷於色情的網頁
[00:19:59.620 --> 00:20:05.620]  可能每天用了幾個小時去玩
[00:20:05.620 --> 00:20:08.620]  好像吸毒一樣
[00:20:08.620 --> 00:20:10.620]  不能夠自拔
[00:20:10.620 --> 00:20:14.620]  其實這些,神也知道
[00:20:14.620 --> 00:20:17.620]  我們想什麼,做什麼
[00:20:17.620 --> 00:20:21.620]  神也很清楚,神也知道
[00:20:21.620 --> 00:20:26.620]  求神監察我們的心思意念
[00:20:26.620 --> 00:20:30.620]  讓我們行在正路當中
[00:20:30.620 --> 00:20:35.620]  我們活在一個沒有罪惡的世代
[00:20:35.620 --> 00:20:38.620]  唯有更多去研讀神的話
[00:20:38.620 --> 00:20:41.620]  讓神自己去教導我們
[00:20:41.620 --> 00:20:45.620]  提醒我們離開罪惡
[00:20:45.620 --> 00:20:49.620]  參與培靈會的弟兄姊妹
[00:20:49.620 --> 00:20:53.620]  是來自不同地區
[00:20:53.620 --> 00:20:58.620]  我想特別城鎮就是最多人
[00:20:58.620 --> 00:21:00.620]  可能來自九龍新界
[00:21:00.620 --> 00:21:03.620]  甚至香港的弟兄姊妹
[00:21:03.620 --> 00:21:05.620]  或者在轉播站裡
[00:21:05.620 --> 00:21:08.620]  也有不同的弟兄姊妹
[00:21:08.620 --> 00:21:11.620]  來參與
[00:21:11.620 --> 00:21:12.620]  參與的弟兄姊妹
[00:21:12.620 --> 00:21:16.620]  其實也是互相去激勵
[00:21:16.620 --> 00:21:18.620]  我剛才說
[00:21:18.620 --> 00:21:21.620]  我原本是想星期一參與第一節
[00:21:21.620 --> 00:21:23.620]  和晚上的奮興會
[00:21:23.620 --> 00:21:26.620]  第二節就不參與
[00:21:26.620 --> 00:21:28.620]  但我真的看到有其他同工
[00:21:28.620 --> 00:21:30.620]  柴灣區的同工
[00:21:30.620 --> 00:21:32.620]  也有我們自己教會
[00:21:32.620 --> 00:21:35.620]  和其他教會的弟兄姊妹一起來
[00:21:35.620 --> 00:21:38.620]  聖靈也感動
[00:21:38.620 --> 00:21:41.620]  叫我繼續參與第二節
[00:21:41.620 --> 00:21:43.620]  原來當我們去親近神
[00:21:43.620 --> 00:21:46.620]  神就在當中來感動我們
[00:21:46.620 --> 00:21:48.620]  繼續對祂說話
[00:21:48.620 --> 00:21:50.620]  有一個渴慕的心
[00:21:50.620 --> 00:21:52.620]  讓祂的說話提醒我們
[00:21:52.620 --> 00:21:54.620]  更新我們的生命
[00:21:54.620 --> 00:21:57.620]  因為常常去默想神的說話
[00:21:57.620 --> 00:21:59.620]  私人體會到
[00:21:59.620 --> 00:22:01.620]  重讀默想神的說話
[00:22:01.620 --> 00:22:05.620]  就好像品嘗珍饈百味
[00:22:05.620 --> 00:22:09.620]  比蜂蜜更加甘甜
[00:22:09.620 --> 00:22:11.620]  藉著神的說話
[00:22:11.620 --> 00:22:14.620]  教我們去明白事理
[00:22:14.620 --> 00:22:16.620]  能夠行公義
[00:22:16.620 --> 00:22:19.620]  遠離邪惡不治
[00:22:19.620 --> 00:22:22.620]  和這個世界的人一樣
[00:22:22.620 --> 00:22:24.620]  隨波逐流
[00:22:24.620 --> 00:22:27.620]  所以針研在第九章第十節
[00:22:27.620 --> 00:22:29.620]  也是一個很好的提醒
[00:22:29.620 --> 00:22:32.620]  是智慧的開端
[00:22:32.620 --> 00:22:36.620]  認識至聖者便是聰明
[00:22:36.620 --> 00:22:39.620]  認識這位至聖者
[00:22:39.620 --> 00:22:43.620]  就是願意去接受這位神
[00:22:43.620 --> 00:22:46.620]  成為我生命的主宰
[00:22:46.620 --> 00:22:49.620]  我願意去聽祂的話
[00:22:49.620 --> 00:22:54.620]  我心裡因著有神不懼怕
[00:22:54.620 --> 00:22:57.620]  其實很多時候都考驗我們
[00:22:57.620 --> 00:23:00.620]  有沒有一個信服的心
[00:23:00.620 --> 00:23:02.620]  去聽神的說話
[00:23:02.620 --> 00:23:04.620]  正如剛才提到
[00:23:04.620 --> 00:23:07.620]  我們沒有時間去親近神
[00:23:07.620 --> 00:23:11.620]  因為我的工作都很忙碌
[00:23:11.620 --> 00:23:13.620]  但我們有時間
[00:23:13.620 --> 00:23:16.620]  跟弟兄姊妹交流
[00:23:16.620 --> 00:23:18.620]  上網、聊電話
[00:23:18.620 --> 00:23:20.620]  或者看電視
[00:23:20.620 --> 00:23:25.620]  可能這只是我們一些藉口
[00:23:25.620 --> 00:23:28.620]  神的說話
[00:23:28.620 --> 00:23:32.620]  讓我們有一個正直的抉擇
[00:23:32.620 --> 00:23:35.620]  能夠分辨是非的能力
[00:23:35.620 --> 00:23:39.620]  離開貪婪、貪食、懶惰
[00:23:39.620 --> 00:23:46.620]  情慾、怒氣、驕傲、假裝的罪
[00:23:46.620 --> 00:23:48.620]  昨晚培靈會裡
[00:23:48.620 --> 00:23:51.620]  主席曾立華牧師很感恩
[00:23:51.620 --> 00:23:55.620]  今年培靈會到昨天
[00:23:55.620 --> 00:23:59.620]  已經有九萬多人次參與
[00:23:59.620 --> 00:24:01.620]  可以說是每年
[00:24:01.620 --> 00:24:04.620]  香港基督徒一個盛事
[00:24:04.620 --> 00:24:08.620]  看到弟兄姊妹很渴望神的心
[00:24:08.620 --> 00:24:11.620]  有些甚至預早請定假
[00:24:11.620 --> 00:24:14.620]  來參與培靈會
[00:24:14.620 --> 00:24:19.620]  香港有58個點同步直播
[00:24:19.620 --> 00:24:22.620]  還有外地的轉播
[00:24:22.620 --> 00:24:26.620]  弟兄姊妹渴望去研讀神的話
[00:24:26.620 --> 00:24:30.620]  去得著智慧來生活
[00:24:30.620 --> 00:24:33.620]  初期教會的弟兄姊妹
[00:24:33.620 --> 00:24:36.620]  同心去讀經、禱告
[00:24:36.620 --> 00:24:40.620]  販物公用成為主美好的見證
[00:24:40.620 --> 00:24:42.620]  因為敬拜主
[00:24:42.620 --> 00:24:44.620]  渴望祂的話
[00:24:44.620 --> 00:24:48.620]  得著智慧去處事待人
[00:24:48.620 --> 00:24:50.620]  遠離罪惡
[00:24:50.620 --> 00:24:52.620]  因著主的教導
[00:24:52.620 --> 00:24:56.620]  讓我們都可以在生活當中
[00:24:56.620 --> 00:24:59.620]  來行公義
[00:24:59.620 --> 00:25:02.620]  行在神的正路當中
[00:25:02.620 --> 00:25:05.620]  讓我們一起來禱告
[00:25:05.620 --> 00:25:11.620]  親愛的主耶穌
[00:25:11.620 --> 00:25:15.620]  多謝祢自己寶貴聖經的教導
[00:25:15.620 --> 00:25:18.620]  讓我們去看回
[00:25:18.620 --> 00:25:20.620]  初期教會的弟兄姊妹
[00:25:20.620 --> 00:25:24.620]  他們同心去禱告
[00:25:24.620 --> 00:25:26.620]  聆聽祢的話語
[00:25:26.620 --> 00:25:30.620]  彼此有相交
[00:25:30.620 --> 00:25:34.620]  帶領人來到祢的根祠
[00:25:34.620 --> 00:25:38.620]  同樣這也是成為我們
[00:25:38.620 --> 00:25:40.620]  一個好的鼓勵
[00:25:40.620 --> 00:25:42.620]  我們都很感恩
[00:25:42.620 --> 00:25:43.620]  在我們當中
[00:25:43.620 --> 00:25:46.620]  有弟兄姊妹都是很積極
[00:25:46.620 --> 00:25:50.620]  來信服祢的帶領
[00:25:50.620 --> 00:25:52.620]  去尊崇祢
[00:25:52.620 --> 00:25:54.620]  去敬拜祢
[00:25:54.620 --> 00:25:56.620]  親近祢
[00:25:56.620 --> 00:26:00.620]  盼望我們更多的弟兄姊妹
[00:26:00.620 --> 00:26:01.620]  去認真
[00:26:01.620 --> 00:26:04.620]  研讀祢的話
[00:26:04.620 --> 00:26:06.620]  讓主的靈
[00:26:06.620 --> 00:26:09.620]  去提醒、教導我們
[00:26:09.620 --> 00:26:12.620]  離開罪惡
[00:26:12.620 --> 00:26:17.620]  不是和一些不信的人一樣
[00:26:17.620 --> 00:26:19.620]  懶惰
[00:26:19.620 --> 00:26:21.620]  放縱自己
[00:26:21.620 --> 00:26:26.620]  靠自己的智慧、能力去辦事
[00:26:26.620 --> 00:26:28.620]  以為自己很厲害
[00:26:28.620 --> 00:26:31.620]  忘記了依靠祢
