
[00:00:00.000 --> 00:00:03.000]  我感謝神今天能夠和主內的弟兄姊妹
[00:05:44.000 --> 00:05:47.000]  其實保羅就是求藉著聖靈
[00:05:47.000 --> 00:05:49.000]  讓我們靠著神的話
[00:05:49.000 --> 00:05:52.000]  我們有屬靈的智慧和啟示
[00:05:52.000 --> 00:05:53.000]  而保羅就是說
[00:05:53.000 --> 00:05:54.000]  藉著神的話語
[00:05:54.000 --> 00:05:57.000]  我們都有啟示的靈和智慧在當中
[00:05:57.000 --> 00:05:59.000]  那他的目的是什麼呢
[00:05:59.000 --> 00:06:00.000]  他的目的是什麼
[00:06:00.000 --> 00:06:03.000]  目的就是更深的能夠認識神
[00:06:03.000 --> 00:06:06.000]  而是更深的去認識神
[00:06:06.000 --> 00:06:07.000]  接下來從十八節開始
[00:06:07.000 --> 00:06:09.000]  保羅就讓我們看見
[00:06:09.000 --> 00:06:11.000]  他希望怎麼樣發生在我們的身上
[00:06:11.000 --> 00:06:13.000]  從十八節以後開始我們看到
[00:06:13.000 --> 00:06:16.000]  保羅希望我們生命裡面有什麼事情發生
[00:06:16.000 --> 00:06:19.000]  十八節他說並且照明你們心中的眼睛
[00:06:19.000 --> 00:06:21.000]  是照明你們心中的眼睛
[00:06:21.000 --> 00:06:24.000]  其實就是怎麼樣發生的
[00:06:24.000 --> 00:06:27.000]  就是讓我們心中的眼睛被照亮了
[00:06:27.000 --> 00:06:29.000]  是讓我們心中的眼睛被照亮
[00:06:29.000 --> 00:06:32.000]  當我們講到這個心中的眼睛的時候
[00:06:32.000 --> 00:06:33.000]  我們很難去體會
[00:06:33.000 --> 00:06:35.000]  當我們講到心中的眼睛的時候
[00:06:35.000 --> 00:06:36.000]  我們很難去明白
[00:06:36.000 --> 00:06:39.000]  我們也很難好像把它看見是什麼樣子
[00:06:39.000 --> 00:06:40.000]  也都很難好像想像
[00:06:40.000 --> 00:06:42.000]  看到是一個怎麼樣的事情
[00:06:42.000 --> 00:06:45.000]  如果我們從保羅其他的書信來看的話
[00:06:45.000 --> 00:06:47.000]  但如果我們從保羅的其他書信去看
[00:06:47.000 --> 00:06:48.000]  那麼這個心中的眼睛
[00:06:48.000 --> 00:06:52.000]  是一個很重要很重要的一個關鍵問題
[00:06:52.000 --> 00:06:53.000]  這個心中的眼睛
[00:06:53.000 --> 00:06:55.000]  是一個很重要很重要的關鍵
[00:06:55.000 --> 00:06:56.000]  那麼我們現在想想
[00:06:56.000 --> 00:06:57.000]  就是保羅為什麼說
[00:06:57.000 --> 00:07:00.000]  需要照明我們心中的眼睛
[00:07:00.000 --> 00:07:01.000]  那我們現在要看一下
[00:07:01.000 --> 00:07:03.000]  保羅為什麼說要照明心中的眼睛
[00:07:03.000 --> 00:07:06.000]  張姐妹你有沒有想過這個問題
[00:07:06.000 --> 00:07:07.000]  為什麼
[00:07:07.000 --> 00:07:10.000]  為什麼
[00:07:10.000 --> 00:07:11.000]  需要照明的話
[00:07:11.000 --> 00:07:13.000]  一定是原來是黑暗的
[00:07:13.000 --> 00:07:14.000]  如果需要照明的時候
[00:07:14.000 --> 00:07:17.000]  就說之前應該是黑暗的
[00:07:17.000 --> 00:07:20.000]  那麼我們一起看羅馬書第一章二十二節
[00:07:20.000 --> 00:07:25.000]  我們看羅馬書一章二十一節
[00:07:25.000 --> 00:07:27.000]  羅馬書第一章二十二節那邊
[00:07:27.000 --> 00:07:29.000]  或者是從二十一節開始
[00:07:29.000 --> 00:07:30.000]  我念給你們聽
[00:07:30.000 --> 00:07:33.000]  在那個地方它就告訴我們
[00:07:33.000 --> 00:07:35.000]  我們是怎麼黑暗的
[00:07:35.000 --> 00:07:37.000]  羅馬書由一章二十一到二十三節
[00:07:37.000 --> 00:07:40.000]  我們看到我們原本是怎麼黑暗
[00:07:40.000 --> 00:07:41.000]  它在這裡說
[00:07:41.000 --> 00:07:43.000]  因為他們雖然知道神
[00:07:43.000 --> 00:07:45.000]  卻不當作神榮耀他
[00:07:45.000 --> 00:07:46.000]  也不感謝他
[00:07:46.000 --> 00:07:48.000]  他們的思念變為虛妄
[00:07:48.000 --> 00:07:51.000]  無知的心就昏暗了
[00:07:51.000 --> 00:07:52.000]  就是從當中我們看到
[00:07:52.000 --> 00:07:54.000]  無知的心就昏暗了
[00:07:54.000 --> 00:07:55.000]  是因為他們不認識神
[00:07:55.000 --> 00:07:57.000]  是因為他們不認識神
[00:07:57.000 --> 00:07:59.000]  因為他們的心中沒有神
[00:07:59.000 --> 00:08:01.000]  因為他們的心中沒有神
[00:08:01.000 --> 00:08:02.000]  接下去
[00:08:02.000 --> 00:08:08.000]  它說二十二節
[00:08:08.000 --> 00:08:12.000]  他們自稱為聰明反成了愚拙
[00:08:12.000 --> 00:08:13.000]  二十二節它說
[00:08:13.000 --> 00:08:15.000]  自稱為聰明反成了愚拙
[00:08:15.000 --> 00:08:17.000]  那麼二十一節那邊就告訴我們說
[00:08:17.000 --> 00:08:19.000]  因為他們不把神當作神
[00:08:19.000 --> 00:08:20.000]  二十一節告訴我們
[00:08:20.000 --> 00:08:21.000]  他們不把神當作神
[00:08:21.000 --> 00:08:23.000]  他們也不尊重這位神
[00:08:23.000 --> 00:08:25.000]  他們也不尊重這位神
[00:08:25.000 --> 00:08:26.000]  他們也不感謝他
[00:08:26.000 --> 00:08:27.000]  也不感謝他
[00:08:27.000 --> 00:08:29.000]  所以他們的思念就是虛妄的
[00:08:29.000 --> 00:08:31.000]  所以思念就變為虛妄
[00:08:31.000 --> 00:08:34.000]  無知的心就是他們對神不認識的
[00:08:34.000 --> 00:08:36.000]  無知的心就說他們不認識神
[00:08:36.000 --> 00:08:38.000]  他們的心就昏暗了
[00:08:38.000 --> 00:08:39.000]  以致他們的心是昏暗了
[00:08:39.000 --> 00:08:41.000]  然後它說他們自以為是
[00:08:41.000 --> 00:08:42.000]  然後它說他們自以為是
[00:08:42.000 --> 00:08:45.000]  他們自以為是
[00:08:45.000 --> 00:08:47.000]  心思意念都黑暗了
[00:08:47.000 --> 00:08:49.000]  心思意念都黑暗了
[00:08:49.000 --> 00:08:50.000]  所以接下去讓我們看見
[00:08:50.000 --> 00:08:52.000]  他們就會拜偶像
[00:08:52.000 --> 00:08:54.000]  接下去我們看到他們拜偶像
[00:08:54.000 --> 00:08:55.000]  接下去讓我們看見
[00:08:55.000 --> 00:08:58.000]  他們就會偏行幾路
[00:08:58.000 --> 00:09:00.000]  然後最嚴重的一件事情
[00:09:00.000 --> 00:09:02.000]  我們人很多時候不明白的
[00:09:02.000 --> 00:09:05.000]  就是神說任憑他們
[00:09:05.000 --> 00:09:06.000]  最嚴重的就是
[00:09:06.000 --> 00:09:08.000]  我們看到他們任憑己意
[00:09:08.000 --> 00:09:09.000]  想要幹什麼就幹什麼
[00:09:09.000 --> 00:09:11.000]  想做什麼就做什麼
[00:09:11.000 --> 00:09:15.000]  不管你了
[00:09:15.000 --> 00:09:17.000]  我們再回到禮福所書第四章
[00:09:17.000 --> 00:09:19.000]  我們再回到禮福所書第四章
[00:09:19.000 --> 00:09:20.000]  我們再回到禮福所書第四章
[00:09:20.000 --> 00:09:22.000]  第四章十八節十九節
[00:09:22.000 --> 00:09:25.000]  第四章十八節十九節
[00:09:25.000 --> 00:09:26.000]  這裡也讓我們看見
[00:09:26.000 --> 00:09:29.000]  我們心裡面的黑暗是什麼意思
[00:09:29.000 --> 00:09:31.000]  第一段經文也告訴我們
[00:09:31.000 --> 00:09:33.000]  我們心裡面昏暗的意思是什麼
[00:09:33.000 --> 00:09:34.000]  我念給你們聽
[00:09:34.000 --> 00:09:35.000]  第十八節
[00:09:35.000 --> 00:09:36.000]  他們心地昏昧
[00:09:36.000 --> 00:09:38.000]  與神所賜的生命隔絕了
[00:09:38.000 --> 00:09:40.000]  都因自己無知心理剛硬
[00:09:40.000 --> 00:09:42.000]  良心既然上進
[00:09:42.000 --> 00:09:46.000]  就放縱私慾貪行種種的污穢
[00:09:46.000 --> 00:09:47.000]  十八節十九節
[00:09:47.000 --> 00:09:49.000]  在這裡他怎麼形容
[00:09:49.000 --> 00:09:52.000]  心裡面的昏暗是什麼樣的光景
[00:09:52.000 --> 00:09:55.000]  在這裡怎麼形容心裡面的昏暗
[00:09:55.000 --> 00:09:58.000]  他說他們是與神所賜的生命隔絕了
[00:09:58.000 --> 00:10:01.000]  是他們與神所賜的生命隔絕了
[00:10:01.000 --> 00:10:03.000]  這是什麼意思弟兄姐妹
[00:10:03.000 --> 00:10:05.000]  究竟是什麼意思弟兄姐妹
[00:10:05.000 --> 00:10:06.000]  就是沒有永生
[00:10:06.000 --> 00:10:08.000]  就是沒有永生
[00:10:08.000 --> 00:10:10.000]  他們的良心也沒有作用了
[00:10:10.000 --> 00:10:12.000]  他們的良心也沒有了作用
[00:10:12.000 --> 00:10:14.000]  放縱他們自己的私慾
[00:10:14.000 --> 00:10:15.000]  放縱自己的私慾
[00:10:15.000 --> 00:10:17.000]  過著自我為中心的生活
[00:10:17.000 --> 00:10:19.000]  過著一個自我為中心的生活
[00:10:19.000 --> 00:10:20.000]  那我們再看看
[00:10:20.000 --> 00:10:22.000]  已福所書第四章二十二節
[00:10:22.000 --> 00:10:23.000]  已福所書四章二十二節
[00:10:23.000 --> 00:10:24.000]  他在這裡說
[00:10:24.000 --> 00:10:26.000]  他說就要脫去你們從前
[00:10:26.000 --> 00:10:28.000]  因為他說你們學了基督
[00:10:28.000 --> 00:10:30.000]  卻不是這樣
[00:10:30.000 --> 00:10:31.000]  你們聽過祂的道
[00:10:31.000 --> 00:10:32.000]  領了祂的教
[00:10:32.000 --> 00:10:33.000]  學了祂的真理
[00:10:33.000 --> 00:10:35.000]  就要脫去你們從前
[00:10:35.000 --> 00:10:36.000]  行為上的舊人
[00:10:36.000 --> 00:10:39.000]  這舊人是因私慾的迷惑
[00:10:39.000 --> 00:10:41.000]  漸漸敗壞的
[00:10:41.000 --> 00:10:43.000]  行為上的舊人
[00:10:43.000 --> 00:10:46.000]  二十節到二十二節
[00:10:46.000 --> 00:10:49.000]  講到他舊人的生活上的敗壞
[00:10:49.000 --> 00:10:51.000]  聖經在這裡告訴我們說
[00:10:51.000 --> 00:10:53.000]  我們的舊人是因私慾的迷惑
[00:10:53.000 --> 00:10:55.000]  漸漸敗壞的
[00:10:55.000 --> 00:10:57.000]  在這裡提到舊人是因為私慾的迷惑
[00:10:57.000 --> 00:10:58.000]  漸漸變壞
[00:10:58.000 --> 00:11:00.000]  迷惑是什麼意思呢
[00:11:00.000 --> 00:11:02.000]  迷惑是什麼意思呢
[00:11:02.000 --> 00:11:03.000]  迷惑就是被騙了
[00:11:03.000 --> 00:11:05.000]  迷惑就是被騙了
[00:11:05.000 --> 00:11:07.000]  就是我們被我們的私慾所騙了
[00:11:07.000 --> 00:11:09.000]  就是被我們私慾所騙了
[00:11:09.000 --> 00:11:11.000]  因為我們沒有神的觀念
[00:11:11.000 --> 00:11:12.000]  因為我們沒有神的觀念
[00:11:12.000 --> 00:11:14.000]  因為我們不認識神
[00:11:14.000 --> 00:11:15.000]  因為我們不認識神
[00:11:15.000 --> 00:11:17.000]  因為我們不知道福音的真理
[00:11:17.000 --> 00:11:18.000]  因為我們不知道福音的真理
[00:11:18.000 --> 00:11:20.000]  因為我們不知道基督的真理
[00:11:20.000 --> 00:11:23.000]  因為我們不知道基督的真理
[00:11:23.000 --> 00:11:24.000]  從這一段經文裡面
[00:11:24.000 --> 00:11:25.000]  讓我們看見
[00:11:25.000 --> 00:11:28.000]  人為什麼會有行為的敗壞
[00:11:28.000 --> 00:11:29.000]  從這段經文我們看到
[00:11:29.000 --> 00:11:32.000]  人為什麼會有行為上的敗壞
[00:11:32.000 --> 00:11:34.000]  因為我們心裡面無知
[00:11:34.000 --> 00:11:35.000]  因為我們心裡面無知
[00:11:35.000 --> 00:11:37.000]  因為我們不認識神
[00:11:37.000 --> 00:11:38.000]  因為我們不認識神
[00:11:38.000 --> 00:11:42.000]  我們的心裡面的眼睛是黑暗的
[00:11:42.000 --> 00:11:45.000]  我們的心裡面的眼睛是黑暗的
[00:11:45.000 --> 00:11:47.000]  心很重要
[00:11:47.000 --> 00:11:48.000]  心是很重要
[00:11:48.000 --> 00:11:50.000]  真言第四章二十三節那邊告訴我們
[00:11:50.000 --> 00:11:53.000]  他說要保守你的心勝過保守一切
[00:11:53.000 --> 00:11:55.000]  真言四章二十三節
[00:11:55.000 --> 00:11:57.000]  因為我們一生的果孝
[00:11:57.000 --> 00:11:58.000]  所有的事情
[00:11:58.000 --> 00:11:59.000]  不管你的心
[00:11:59.000 --> 00:12:00.000]  不管你的態度
[00:12:00.000 --> 00:12:01.000]  不管你的言語
[00:12:01.000 --> 00:12:02.000]  不管你的行為
[00:12:02.000 --> 00:12:04.000]  都是從那裡出來的
[00:12:04.000 --> 00:12:05.000]  因為一生的果孝
[00:12:05.000 --> 00:12:07.000]  我們心裡面所說的所做的
[00:12:07.000 --> 00:12:09.000]  其實都會從心裡面發出來
[00:12:09.000 --> 00:12:12.000]  所以所羅門明白這些事情
[00:12:12.000 --> 00:12:14.000]  所以所羅門明白這些事情
[00:12:14.000 --> 00:12:17.000]  但是他不知道主耶穌的救恩
[00:12:17.000 --> 00:12:18.000]  但是他不知道主耶穌的救恩
[00:12:18.000 --> 00:12:19.000]  所以他告訴我們
[00:12:19.000 --> 00:12:22.000]  他說你要保守你的心勝過保守一切
[00:12:22.000 --> 00:12:25.000]  所以就說你要保守你的心勝過保守一切
[00:12:25.000 --> 00:12:27.000]  你知道在這幾處經文裡面
[00:12:27.000 --> 00:12:28.000]  讓我們看見我們人
[00:12:28.000 --> 00:12:31.000]  被我們自己的私慾所欺騙
[00:12:31.000 --> 00:12:33.000]  其實從這幾段經文當中
[00:12:33.000 --> 00:12:34.000]  我們看到我們的心
[00:12:34.000 --> 00:12:37.000]  被我們的私慾迷惑了
[00:12:37.000 --> 00:12:39.000]  因為我們以為那就是對的
[00:12:39.000 --> 00:12:40.000]  因為我們以為那些事是對的
[00:12:40.000 --> 00:12:42.000]  因為我們以為那就是真理
[00:12:42.000 --> 00:12:44.000]  因為我們以為那些事就是真理
[00:12:44.000 --> 00:12:47.000]  我們用我們自己來衡量所有的事情
[00:12:47.000 --> 00:12:52.000]  我們用我們自己去衡量一切的事情
[00:12:52.000 --> 00:12:54.000]  以為我們自己的心態
[00:12:54.000 --> 00:12:55.000]  我們自己所說的話
[00:12:55.000 --> 00:12:57.000]  我們自己的行動
[00:12:57.000 --> 00:12:58.000]  都是對的
[00:12:58.000 --> 00:12:59.000]  以為我們的心態
[00:12:59.000 --> 00:13:00.000]  我們的說話
[00:13:00.000 --> 00:13:02.000]  我們的行為都是對的
[00:13:02.000 --> 00:13:03.000]  所以弟兄姐妹
[00:13:03.000 --> 00:13:05.000]  我們在日常生活當中
[00:13:05.000 --> 00:13:07.000]  你可以看見你跟你先生
[00:13:07.000 --> 00:13:10.000]  跟你的配偶吵架的時候
[00:13:10.000 --> 00:13:12.000]  你絕對不會講你自己是錯的
[00:13:12.000 --> 00:13:14.000]  所以在日常生活當你和你的配偶
[00:13:14.000 --> 00:13:15.000]  你的太太
[00:13:15.000 --> 00:13:17.000]  你先生有爭執的時候
[00:13:17.000 --> 00:13:18.000]  你不會說自己是錯的
[00:13:18.000 --> 00:13:20.000]  我們很少講我們自己是錯的
[00:13:20.000 --> 00:13:22.000]  我們很少說自己是做錯的
[00:13:22.000 --> 00:13:24.000]  我們都是說別人是錯的
[00:13:24.000 --> 00:13:25.000]  我們都是說其他人做錯的
[00:13:25.000 --> 00:13:27.000]  因為我們用我們自己來衡量別人
[00:13:27.000 --> 00:13:29.000]  因為我們用自己去衡量別人
[00:13:29.000 --> 00:13:30.000]  所以不通的
[00:13:30.000 --> 00:13:32.000]  所以其實這個不對的
[00:13:32.000 --> 00:13:33.000]  所以我們吵架的時候
[00:13:33.000 --> 00:13:34.000]  永遠沒有結果的
[00:13:34.000 --> 00:13:35.000]  所以很多時候
[00:13:35.000 --> 00:13:37.000]  吵架的時候就沒有結果了
[00:13:37.000 --> 00:13:39.000]  除非有一方承認自己是錯的
