
[00:00:00.000 --> 00:00:08.000]  我們現在是十月中,2021年很快就會過去了
[00:05:39.000 --> 00:05:40.000]  但是我相信
[00:05:40.000 --> 00:05:43.000]  上帝不是要說出來
[00:05:43.000 --> 00:05:44.000]  耶穌說出來
[00:05:44.000 --> 00:05:46.000]  要我們心慌
[00:05:46.000 --> 00:05:48.000]  聽完之後很害怕
[00:05:48.000 --> 00:05:51.000]  而是祂要讓我們得到平安
[00:05:51.000 --> 00:05:52.000]  因為我們知道
[00:05:52.000 --> 00:05:53.000]  在末世
[00:05:53.000 --> 00:05:55.000]  當人類的歷史進程
[00:05:55.000 --> 00:05:58.000]  去到最後的階段的時候
[00:05:58.000 --> 00:06:00.000]  是有這些事會發生
[00:06:00.000 --> 00:06:02.000]  祂讓我們預先知道
[00:06:02.000 --> 00:06:05.000]  是一致平安的意念
[00:06:05.000 --> 00:06:07.000]  讓我們能夠預備
[00:06:07.000 --> 00:06:09.000]  當這些事發生
[00:06:09.000 --> 00:06:10.000]  我們見到的時候
[00:06:10.000 --> 00:06:12.000]  我們能夠不會害怕
[00:06:12.000 --> 00:06:13.000]  不會慌
[00:06:13.000 --> 00:06:14.000]  不會不知道
[00:06:14.000 --> 00:06:17.000]  我們自己究竟活在一個什麼的境況當中
[00:06:17.000 --> 00:06:19.000]  而措手不及
[00:06:19.000 --> 00:06:20.000]  我們不知道怎樣去做
[00:06:20.000 --> 00:06:23.000]  所以今天我們說
[00:06:23.000 --> 00:06:25.000]  我們要宣揚一下
[00:06:25.000 --> 00:06:28.000]  耶穌的盼望
[00:06:28.000 --> 00:06:30.000]  今天我們的題目叫
[00:06:30.000 --> 00:06:32.000]  「有終有始」
[00:06:32.000 --> 00:06:34.000]  有終有始
[00:06:34.000 --> 00:06:36.000]  其實耶穌已經預言
[00:06:36.000 --> 00:06:38.000]  這個世界會有終結的一天
[00:06:38.000 --> 00:06:40.000]  我們都預了有終結的一天
[00:06:40.000 --> 00:06:43.000]  但是當這一天的終結
[00:06:43.000 --> 00:06:46.000]  卻是祂回來的日子
[00:06:46.000 --> 00:06:47.000]  也是我們能夠
[00:06:47.000 --> 00:06:49.000]  完全跟祂再在一起
[00:06:49.000 --> 00:06:51.000]  我們剛才在敬拜
[00:06:51.000 --> 00:06:53.000]  主啊!祢的愛實在很偉大
[00:06:53.000 --> 00:06:54.000]  我們很想見祢
[00:06:54.000 --> 00:06:56.000]  我們經常唱那些詩歌
[00:06:56.000 --> 00:06:58.000]  主啊!想和祢面對面
[00:06:58.000 --> 00:07:01.000]  當很多這些事情發生的時候
[00:07:01.000 --> 00:07:04.000]  那個日子就即將來臨
[00:07:04.000 --> 00:07:06.000]  其實是一件很美好的事
[00:07:06.000 --> 00:07:10.000]  我們一會兒再看經文的時候
[00:07:10.000 --> 00:07:11.000]  我們發覺
[00:07:11.000 --> 00:07:13.000]  耶穌不只是將這些預言
[00:07:13.000 --> 00:07:14.000]  會不會發生什麼事呢
[00:07:14.000 --> 00:07:15.000]  好像丟給我們那樣
[00:07:15.000 --> 00:07:16.000]  有這些事會有那些事
[00:07:16.000 --> 00:07:17.000]  那些事會發生
[00:07:17.000 --> 00:07:20.000]  而是當我們再看經文的時候
[00:07:20.000 --> 00:07:21.000]  祂有教我們
[00:07:21.000 --> 00:07:24.000]  用什麼態度
[00:07:24.000 --> 00:07:25.000]  用什麼心態
[00:07:25.000 --> 00:07:29.000]  來面對這個末世
[00:07:29.000 --> 00:07:30.000]  我們一起來讀一下
[00:07:30.000 --> 00:07:32.000]  我們今天的經文
[00:07:32.000 --> 00:07:34.000]  我們由第三節開始讀
[00:07:34.000 --> 00:07:37.000]  我們一起來讀
[00:07:37.000 --> 00:07:39.000]  1、2、3
[00:07:39.000 --> 00:07:42.000]  在橄欖山上坐著
[00:07:42.000 --> 00:07:44.000]  門徒暗暗的來說
[00:07:44.000 --> 00:07:46.000]  請告訴我們
[00:07:46.000 --> 00:07:48.000]  什麼時候有這些事
[00:07:48.000 --> 00:07:51.000]  你講任何世界的末了
[00:07:51.000 --> 00:07:53.000]  有什麼預兆呢
[00:07:53.000 --> 00:07:54.000]  我們剛才說
[00:07:54.000 --> 00:07:56.000]  耶穌向門徒預言
[00:07:56.000 --> 00:07:58.000]  聖殿會被毀
[00:07:58.000 --> 00:08:00.000]  其實對於門徒來說
[00:08:00.000 --> 00:08:02.000]  聖殿被毀
[00:08:02.000 --> 00:08:05.000]  是一件不可思議的事
[00:08:05.000 --> 00:08:06.000]  為什麼呢
[00:08:06.000 --> 00:08:09.000]  耶路撒冷是聖城
[00:08:09.000 --> 00:08:10.000]  對於猶太人來說
[00:08:10.000 --> 00:08:11.000]  耶路撒冷是聖城
[00:08:11.000 --> 00:08:15.000]  聖殿是他們精心建造
[00:08:15.000 --> 00:08:18.000]  讓神居住在裏面
[00:08:18.000 --> 00:08:19.000]  他們覺得
[00:08:19.000 --> 00:08:22.000]  聖殿不是神親自會保護嗎
[00:08:22.000 --> 00:08:23.000]  祂會臨在
[00:08:23.000 --> 00:08:24.000]  祂同在
[00:08:24.000 --> 00:08:25.000]  祂會保護
[00:08:25.000 --> 00:08:27.000]  怎麼可能會被毀呢
[00:08:27.000 --> 00:08:28.000]  可能因為這樣
[00:08:28.000 --> 00:08:29.000]  他們就想
[00:08:29.000 --> 00:08:31.000]  如果這件事發生
[00:08:31.000 --> 00:08:33.000]  可能就是主再回來
[00:08:33.000 --> 00:08:35.000]  或是世界末日
[00:08:35.000 --> 00:08:39.000]  所以他們跟耶穌上橄欖山時
[00:08:39.000 --> 00:08:41.000]  就問祂這幾個問題
[00:08:41.000 --> 00:08:43.000]  聖殿被毀
[00:08:43.000 --> 00:08:46.000]  這件事何時會發生
[00:08:46.000 --> 00:08:49.000]  耶穌回來或是世界末日前
[00:08:49.000 --> 00:08:51.000]  會有什麼事發生呢
[00:08:51.000 --> 00:08:52.000]  祂可以告訴我們嗎
[00:08:52.000 --> 00:08:54.000]  所以耶穌這段預言
[00:08:54.000 --> 00:08:57.000]  就是回應他們這些問題
[00:08:57.000 --> 00:08:59.000]  當然那時候
[00:08:59.000 --> 00:09:02.000]  在時空裏面
[00:09:02.000 --> 00:09:03.000]  他們當然不知道
[00:09:03.000 --> 00:09:05.000]  聖殿這麼快
[00:09:05.000 --> 00:09:08.000]  耶穌升天後37年
[00:09:08.000 --> 00:09:10.000]  就已經被毀
[00:09:10.000 --> 00:09:13.000]  假設他們都不知道是錯的
[00:09:13.000 --> 00:09:14.000]  但我們看回聖經
[00:09:14.000 --> 00:09:17.000]  其實耶穌也沒有糾正他們
[00:09:17.000 --> 00:09:18.000]  說不是的
[00:09:18.000 --> 00:09:19.000]  這些事情是分開的
[00:09:19.000 --> 00:09:21.000]  祂直接就開始說
[00:09:21.000 --> 00:09:24.000]  這些末世的徵兆來回應他們
[00:09:24.000 --> 00:09:25.000]  但當我們今天
[00:09:25.000 --> 00:09:27.000]  歷史一直進展
[00:09:27.000 --> 00:09:29.000]  來到今天
[00:09:29.000 --> 00:09:30.000]  當我們看回歷史的時候
[00:09:30.000 --> 00:09:31.000]  我們就知道
[00:09:31.000 --> 00:09:32.000]  其實我們都明白
[00:09:32.000 --> 00:09:34.000]  耶穌其實沒有分開來說
[00:09:34.000 --> 00:09:36.000]  都是可能有些原因
[00:09:36.000 --> 00:09:40.000]  但是那時候祂預言的一些徵兆
[00:09:40.000 --> 00:09:43.000]  其實是在門徒經歷
[00:09:43.000 --> 00:09:45.000]  聖殿被毀之前
[00:09:45.000 --> 00:09:47.000]  和過程當中
[00:09:47.000 --> 00:09:50.000]  就已經開始發生了
[00:09:50.000 --> 00:09:52.000]  只不過那些事
[00:09:52.000 --> 00:09:54.000]  所預言的事
[00:09:54.000 --> 00:09:57.000]  之後就一直散播
[00:09:57.000 --> 00:10:00.000]  擴展到世界其他不同的地方
[00:10:00.000 --> 00:10:02.000]  來應驗
[00:10:02.000 --> 00:10:06.000]  我們一起看看
[00:10:06.000 --> 00:10:08.000]  耶穌所說的預言是甚麼
[00:10:08.000 --> 00:10:10.000]  可能大家不多不少都聽過
[00:10:10.000 --> 00:10:13.000]  我們今天一起去讀經文
[00:10:13.000 --> 00:10:14.000]  因為時間關係
[00:10:14.000 --> 00:10:16.000]  我們會集中讀四至十四節
[00:10:16.000 --> 00:10:18.000]  我們先讀四節至八節
[00:10:18.000 --> 00:10:19.000]  我們一起讀
[00:10:19.000 --> 00:10:21.000]  耶穌回答說
[00:10:33.000 --> 00:10:35.000]  你們也要聽見
[00:10:35.000 --> 00:10:37.000]  打仗和打仗的風聲
[00:10:37.000 --> 00:10:39.000]  總不要驚慌
[00:10:39.000 --> 00:10:46.000]  民要攻打民
[00:10:46.000 --> 00:10:48.000]  國要攻打國
[00:10:48.000 --> 00:10:50.000]  多處必有饑荒地震
[00:10:50.000 --> 00:10:53.000]  這都是災難的起頭
[00:10:53.000 --> 00:10:57.000]  災難就是原民生產之難
[00:10:57.000 --> 00:11:01.000]  耶穌說到末世有甚麼徵兆
[00:11:01.000 --> 00:11:03.000]  有幾個徵兆
[00:11:03.000 --> 00:11:05.000]  我們在這幾節聖經裡看到
[00:11:05.000 --> 00:11:07.000]  有信仰上迷惑的事
[00:11:07.000 --> 00:11:09.000]  他說到有假基督的出現
[00:11:09.000 --> 00:11:11.000]  來迷惑人
[00:11:11.000 --> 00:11:13.000]  其實今晚歷史記載
[00:11:13.000 --> 00:11:15.000]  其實聖殿被毀之前
[00:11:15.000 --> 00:11:17.000]  已經有假基督出現
[00:11:17.000 --> 00:11:19.000]  不是近代才發生
[00:11:19.000 --> 00:11:22.000]  當然我們現在見到很多異端邪教
[00:11:22.000 --> 00:11:24.000]  真的確實我們見到
[00:11:24.000 --> 00:11:26.000]  另外耶穌說第二件事
[00:11:26.000 --> 00:11:28.000]  就是打仗和打仗的風聲
[00:11:28.000 --> 00:11:30.000]  其實耶路撒冷
[00:11:30.000 --> 00:11:32.000]  和耶路撒冷的聖殿
[00:11:32.000 --> 00:11:34.000]  都是在一場戰爭裡被毀
[00:11:34.000 --> 00:11:36.000]  所以戰爭在那時候已經有
[00:11:36.000 --> 00:11:38.000]  現在我們經歷了幾次世界大戰
[00:11:38.000 --> 00:11:40.000]  我們今天打開新聞
[00:11:40.000 --> 00:11:42.000]  仍然見到有戰爭的出現
[00:11:42.000 --> 00:11:44.000]  打仗的風聲
[00:11:44.000 --> 00:11:48.000]  今天雖然我們香港可能沒有見到
[00:11:48.000 --> 00:11:51.000]  我們國家或者出兵來攻打
[00:11:51.000 --> 00:11:54.000]  但是我們可能聽到很多
[00:11:54.000 --> 00:11:57.000]  國與國之間對峙的聲音
[00:11:57.000 --> 00:12:01.000]  可能外交上各樣對峙著
[00:12:01.000 --> 00:12:03.000]  打仗的風聲
[00:12:03.000 --> 00:12:05.000]  然後說民要攻打民
[00:12:05.000 --> 00:12:06.000]  國要攻打國
[00:12:06.000 --> 00:12:09.000]  過往世界大戰都是國攻打國
[00:12:09.000 --> 00:12:12.000]  其實近年可能我們又聞到
[00:12:12.000 --> 00:12:15.000]  這陣民攻打民的味道
[00:12:15.000 --> 00:12:18.000]  都可能在我們發現出現了
[00:12:18.000 --> 00:12:20.000]  然後耶穌說
[00:12:20.000 --> 00:12:22.000]  還有什麼呢
[00:12:22.000 --> 00:12:24.000]  自然的災難
[00:12:24.000 --> 00:12:27.000]  饑荒地震
[00:12:27.000 --> 00:12:31.000]  在路加福音相關的記載
[00:12:31.000 --> 00:12:34.000]  21章都說到有瘟疫
[00:12:34.000 --> 00:12:36.000]  當然我們都戴了口罩
[00:12:36.000 --> 00:12:38.000]  都在經歷著
[00:12:38.000 --> 00:12:40.000]  前陣子聽了新聞
[00:12:40.000 --> 00:12:42.000]  全球都有500萬人
[00:12:42.000 --> 00:12:45.000]  已經因為新冠肺炎離開了
[00:12:45.000 --> 00:12:47.000]  耶穌說這些事情發生
[00:12:47.000 --> 00:12:51.000]  只不過是災難的起頭
[00:12:51.000 --> 00:12:52.000]  當你看到這些事
[00:12:52.000 --> 00:12:54.000]  我們說一件都嫌多
[00:12:54.000 --> 00:12:57.000]  一個饑荒一次地震都嫌多
[00:12:57.000 --> 00:12:59.000]  你還說這些只不過是災難的起頭
[00:12:59.000 --> 00:13:01.000]  耶穌還用了一個比喻
[00:13:01.000 --> 00:13:04.000]  我經常覺得耶穌的比喻很貼切
[00:13:04.000 --> 00:13:06.000]  雖然這次他用了一個
[00:13:06.000 --> 00:13:07.000]  婦女生產
[00:13:07.000 --> 00:13:10.000]  生孩子的一件很開心的事
[00:13:10.000 --> 00:13:13.000]  來形容災難將來會怎樣繼續發生
[00:13:13.000 --> 00:13:15.000]  說到大家都知道
[00:13:15.000 --> 00:13:16.000]  婦女生產
[00:13:16.000 --> 00:13:18.000]  大家生過嬰兒
[00:13:18.000 --> 00:13:19.000]  或者太太生過嬰兒
[00:13:19.000 --> 00:13:23.000]  你會見到婦女生產之前會不會有陣痛
[00:13:23.000 --> 00:13:25.000]  然後那個陣痛會怎樣
[00:13:25.000 --> 00:13:27.000]  越來越密
[00:13:27.000 --> 00:13:29.000]  然後越來越強
[00:13:29.000 --> 00:13:31.000]  直到嬰兒出生為止
[00:13:31.000 --> 00:13:33.000]  他說到這些災難
[00:13:33.000 --> 00:13:34.000]  他預言的那些
[00:13:34.000 --> 00:13:36.000]  會好像婦女生產一樣
[00:13:36.000 --> 00:13:38.000]  那個陣痛會越來越密
[00:13:38.000 --> 00:13:40.000]  越來越厲害
[00:13:40.000 --> 00:13:42.000]  甚至出現最後大災難
[00:13:42.000 --> 00:13:43.000]  聽到這裡
[00:13:43.000 --> 00:13:45.000]  真的挺灰心
[00:13:45.000 --> 00:13:47.000]  其實怎樣
[00:13:47.000 --> 00:13:49.000]  怎樣都好
[00:13:49.000 --> 00:13:50.000]  我們繼續讀下去
[00:13:50.000 --> 00:13:51.000]  其實未完的還有
[00:13:51.000 --> 00:13:54.000]  我們讀九至十四節
[00:14:18.000 --> 00:14:22.000]  許多人的愛心才漸漸冷淡了
[00:14:22.000 --> 00:14:26.000]  唯有忍耐到底的必然得救
[00:14:26.000 --> 00:14:29.000]  這天國的福音要傳遍天下
[00:14:29.000 --> 00:14:31.000]  對萬民作見證
[00:14:31.000 --> 00:14:34.000]  然後末期才來到
[00:14:34.000 --> 00:14:37.000]  這六節經文又說到什麼呢
[00:14:37.000 --> 00:14:39.000]  耶穌就繼續說下去
[00:14:39.000 --> 00:14:42.000]  不單止有剛才說的天災人禍
[00:14:42.000 --> 00:14:47.000]  還有信徒都會遇到一些災難
[00:14:47.000 --> 00:14:51.000]  例如被反對的人來陷害
[00:14:51.000 --> 00:14:53.000]  殺害
[00:14:53.000 --> 00:14:54.000]  其實我們都見到
[00:14:54.000 --> 00:14:56.000]  門徒有些真是為主殉道
[00:14:56.000 --> 00:14:58.000]  到今天我們都時常聽到
[00:14:58.000 --> 00:15:00.000]  有些人為主殉道
[00:15:00.000 --> 00:15:03.000]  另外就有信徒跌倒
[00:15:03.000 --> 00:15:05.000]  跌倒是什麼
[00:15:05.000 --> 00:15:07.000]  可能變得不順
[00:15:07.000 --> 00:15:08.000]  或者變節
[00:15:08.000 --> 00:15:11.000]  或者離開神的道理
[00:15:11.000 --> 00:15:14.000]  還會說彼此陷害憎恨
[00:15:14.000 --> 00:15:16.000]  所以我們常說彼此相愛合一
[00:15:16.000 --> 00:15:19.000]  其實神說這個不是必然的
[00:15:19.000 --> 00:15:21.000]  因為在末世的日子裏
[00:15:21.000 --> 00:15:26.000]  信徒之間都會出現彼此憎恨陷害的情況
[00:15:26.000 --> 00:15:27.000]  還有什麼呢
[00:15:27.000 --> 00:15:29.000]  假先知來迷惑人
[00:15:29.000 --> 00:15:32.000]  迷惑說到這裏已經是出現第三次
[00:15:32.000 --> 00:15:34.000]  所以說到末世
[00:15:34.000 --> 00:15:37.000]  迷惑是一件很普遍的事
[00:15:37.000 --> 00:15:41.000]  這裏是說有些人會出來
[00:15:41.000 --> 00:15:44.000]  令你以為他所說的話
[00:15:44.000 --> 00:15:47.000]  是代表神所說的
[00:15:47.000 --> 00:15:49.000]  他所說的話可能是他的心意
[00:15:49.000 --> 00:15:52.000]  但會令人覺得是神所說的
[00:15:52.000 --> 00:15:53.000]  就是這樣
[00:15:53.000 --> 00:15:57.000]  我經常祈禱說主不要被迷惑
[00:15:57.000 --> 00:16:00.000]  因為我們都是教錯了
[00:16:00.000 --> 00:16:03.000]  還有什麼呢
[00:16:03.000 --> 00:16:05.000]  不法的事增多
[00:16:05.000 --> 00:16:07.000]  不守法
[00:16:07.000 --> 00:16:09.000]  遠離神的旨意的事
[00:16:09.000 --> 00:16:12.000]  大家不要以為在教會以外
[00:16:12.000 --> 00:16:14.000]  當然我們都是普通的人
[00:16:14.000 --> 00:16:18.000]  其實我們都會發生不守法的事
[00:16:18.000 --> 00:16:19.000]  信徒
[00:16:19.000 --> 00:16:22.000]  但是他會說到會越來越多
[00:16:22.000 --> 00:16:24.000]  而發生這些事
[00:16:24.000 --> 00:16:27.000]  也會令到很多人的愛心
[00:16:27.000 --> 00:16:29.000]  愛人愛神的心
[00:16:29.000 --> 00:16:30.000]  失落了
[00:16:30.000 --> 00:16:31.000]  越來越冷淡
[00:16:31.000 --> 00:16:35.000]  這些就是他在末世
[00:16:35.000 --> 00:16:37.000]  在信徒裏面會發生的事
[00:16:37.000 --> 00:16:41.000]  其實加起來十幾節
[00:16:41.000 --> 00:16:45.000]  會有宗教上的迷惑
[00:16:45.000 --> 00:16:49.000]  有禎谷時勢的震盪
[00:16:49.000 --> 00:16:51.000]  有天災
[00:16:51.000 --> 00:16:52.000]  有人亡
[00:16:52.000 --> 00:16:54.000]  信徒受逼迫
[00:16:54.000 --> 00:16:56.000]  彼此攻擊
[00:16:56.000 --> 00:16:58.000]  亂得一團糟
[00:16:58.000 --> 00:17:01.000]  但是我剛開始的時候說了
[00:17:01.000 --> 00:17:03.000]  上帝不是說這些出來
[00:17:03.000 --> 00:17:04.000]  讓我們覺得
[00:17:04.000 --> 00:17:05.000]  沒有了
[00:17:05.000 --> 00:17:06.000]  很煩了
[00:17:06.000 --> 00:17:07.000]  玩完了
[00:17:07.000 --> 00:17:08.000]  不是這個意思
[00:17:08.000 --> 00:17:10.000]  而是他是一個Good God
[00:17:10.000 --> 00:17:11.000]  當他說
[00:17:11.000 --> 00:17:13.000]  我們一會兒看回經文
[00:17:13.000 --> 00:17:16.000]  他教我們怎樣去看回這些事
[00:17:16.000 --> 00:17:18.000]  面對這些事
[00:17:18.000 --> 00:17:19.000]  我想第一點
[00:17:19.000 --> 00:17:21.000]  我們今天有五件事
[00:17:21.000 --> 00:17:22.000]  快快地說
[00:17:22.000 --> 00:17:24.000]  就是怎樣去面對
[00:17:24.000 --> 00:17:25.000]  第一
[00:17:25.000 --> 00:17:26.000]  耶穌叫我們要
[00:17:26.000 --> 00:17:27.000]  謹慎
[00:17:27.000 --> 00:17:29.000]  神思明辨
[00:17:29.000 --> 00:17:31.000]  這個就是
[00:17:31.000 --> 00:17:32.000]  他說末世
[00:17:32.000 --> 00:17:33.000]  其實一開始說
[00:17:33.000 --> 00:17:35.000]  末世的徵兆的時候
[00:17:35.000 --> 00:17:37.000]  就已經叫我們要謹慎
[00:17:37.000 --> 00:17:39.000]  因為末世的時候
[00:17:39.000 --> 00:17:40.000]  真的有很多迷惑
[00:17:40.000 --> 00:17:41.000]  有些弟兄姊妹我們說
[00:17:41.000 --> 00:17:42.000]  我們小心
[00:17:42.000 --> 00:17:43.000]  不要受迷惑
[00:17:43.000 --> 00:17:44.000]  他們會說
[00:17:44.000 --> 00:17:47.000]  我們不會受迷惑的
[00:17:47.000 --> 00:17:49.000]  你夠不夠膽這樣說
[00:17:49.000 --> 00:17:51.000]  我不夠膽
[00:17:51.000 --> 00:17:53.000]  他說真的會發生的
[00:17:53.000 --> 00:17:55.000]  都說明迷惑
[00:17:55.000 --> 00:17:57.000]  你不知道別人迷惑你
[00:17:57.000 --> 00:17:59.000]  那時候你被迷惑了
[00:17:59.000 --> 00:18:00.000]  如果你知道被迷惑
[00:18:00.000 --> 00:18:02.000]  你就不會被迷惑
[00:18:02.000 --> 00:18:03.000]  所以
[00:18:03.000 --> 00:18:04.000]  是會發生的
[00:18:04.000 --> 00:18:06.000]  所以我們要祈禱
