
[00:00:00.000 --> 00:00:02.000]  我哋先祈禱
[00:01:18.000 --> 00:01:20.000]  魔鬼離開
[00:01:20.000 --> 00:01:23.000]  咁去到第十七節
[00:01:23.000 --> 00:01:25.000]  去到第十七節
[00:01:25.000 --> 00:01:26.000]  然後呢
[00:01:26.000 --> 00:01:28.000]  耶穌就宣告
[00:01:28.000 --> 00:01:29.000]  宣講
[00:01:29.000 --> 00:01:30.000]  說
[00:01:30.000 --> 00:01:32.000]  你們要悔改
[00:01:32.000 --> 00:01:36.000]  因為天國近了
[00:01:36.000 --> 00:01:38.000]  講完呢一節
[00:01:38.000 --> 00:01:40.000]  耶穌去到第十八節
[00:01:40.000 --> 00:01:41.000]  先至講
[00:01:41.000 --> 00:01:42.000]  佢點樣
[00:01:42.000 --> 00:01:45.000]  係去呼召門徒
[00:01:45.000 --> 00:01:47.000]  咁我哋去睇嘅時候呢
[00:01:47.000 --> 00:01:50.000]  沿住加利利海邊行走
[00:01:50.000 --> 00:01:52.000]  咁路加呢
[00:01:52.000 --> 00:01:53.000]  可能佢係醫生呢
[00:01:53.000 --> 00:01:55.000]  咁佢就唔覺得呢
[00:01:55.000 --> 00:01:57.000]  加利利係一個海
[00:01:57.000 --> 00:01:59.000]  所以大家去睇嘅時候呢
[00:01:59.000 --> 00:02:02.000]  就話佢係一個湖
[00:02:02.000 --> 00:02:04.000]  加利利海
[00:02:04.000 --> 00:02:06.000]  有幾大呢
[00:02:06.000 --> 00:02:08.000]  即係嗰個長呢就係
[00:02:08.000 --> 00:02:09.000]  十三英里
[00:02:09.000 --> 00:02:10.000]  闊呢
[00:02:10.000 --> 00:02:12.000]  就係最闊呢
[00:02:12.000 --> 00:02:13.000]  係八英里
[00:02:13.000 --> 00:02:14.000]  咁所以呢
[00:02:14.000 --> 00:02:16.000]  如果你睇個面積呢
[00:02:16.000 --> 00:02:18.000]  整個加利利海呢
[00:02:18.000 --> 00:02:19.000]  可能都不足呢
[00:02:19.000 --> 00:02:23.000]  一百平方英里
[00:02:23.000 --> 00:02:26.000]  咁耶穌就沿住海邊行走
[00:02:26.000 --> 00:02:29.000]  睇見兩兄弟
[00:02:29.000 --> 00:02:32.000]  一講就講西門彼得
[00:02:32.000 --> 00:02:35.000]  同埋佢嘅弟弟安德烈
[00:02:35.000 --> 00:02:38.000]  就喺海邊去撒網
[00:02:38.000 --> 00:02:41.000]  佢哋本時打魚嘅
[00:02:41.000 --> 00:02:44.000]  佢哋原本就係打魚嘅
[00:02:44.000 --> 00:02:46.000]  咁有解經家呢
[00:02:46.000 --> 00:02:47.000]  就講啦
[00:02:47.000 --> 00:02:51.000]  點解耶穌一呼召就呼召四個漁夫呢
[00:02:51.000 --> 00:02:53.000]  咁呢就
[00:02:53.000 --> 00:02:55.000]  七八十年代
[00:02:55.000 --> 00:02:57.000]  有解經家英國嘅
[00:02:57.000 --> 00:02:58.000]  William Berkeley
[00:02:58.000 --> 00:03:00.000]  就叫巴赫萊
[00:03:00.000 --> 00:03:02.000]  佢寫馬太福音嘅字式寫得好長
[00:03:02.000 --> 00:03:05.000]  佢寫咗成套識經書
[00:03:05.000 --> 00:03:07.000]  大家新約嗰套有冇呀
[00:03:07.000 --> 00:03:10.000]  巴赫萊佢所寫
[00:03:10.000 --> 00:03:12.000]  咁佢呢寫馬太呢好有心機呀
[00:03:12.000 --> 00:03:16.000]  寫馬太識經好有心機好詳細
[00:03:16.000 --> 00:03:17.000]  好詳細
[00:03:17.000 --> 00:03:19.000]  咁佢就講啦
[00:03:19.000 --> 00:03:23.000]  點解耶穌要呼召漁夫呢
[00:03:23.000 --> 00:03:27.000]  佢話呢漁夫原來呢有一個好好嘅
[00:03:27.000 --> 00:03:31.000]  做門徒嘅條件
[00:03:31.000 --> 00:03:33.000]  有冇釣過魚呀
[00:03:33.000 --> 00:03:34.000]  有冇捉過魚呀
[00:03:34.000 --> 00:03:38.000]  佢話呢做漁夫呢第一項嘅佢嘅質素就係咩呢
[00:03:38.000 --> 00:03:40.000]  忍耐
[00:03:40.000 --> 00:03:42.000]  忍耐呀
[00:03:42.000 --> 00:03:44.000]  因為呢個海咁大
[00:03:44.000 --> 00:03:46.000]  你要好多嘢食㗎嘛
[00:03:46.000 --> 00:03:47.000]  佢唔知幾時走嚟
[00:03:47.000 --> 00:03:51.000]  去食你魚乾之魚或者呢
[00:03:51.000 --> 00:03:54.000]  一啲嘅你畀佢嘅食物
[00:03:54.000 --> 00:03:56.000]  咁當然啦佢哋係用網嘅
[00:03:56.000 --> 00:03:57.000]  用網呢就拖網
[00:03:57.000 --> 00:03:59.000]  一撈呢嗰啲
[00:03:59.000 --> 00:04:01.000]  即係如果係用鉛呢聚住個網呢
[00:04:01.000 --> 00:04:05.000]  咁一拖呢一聚住呢啲魚呢
[00:04:05.000 --> 00:04:07.000]  就上曬個網啦
[00:04:07.000 --> 00:04:08.000]  咁但係呢
[00:04:08.000 --> 00:04:12.000]  漁夫嘅特質呢又或者釣魚嘅人嘅特質呢
[00:04:12.000 --> 00:04:13.000]  係點呀
[00:04:13.000 --> 00:04:15.000]  好有忍耐嘅能力
[00:04:15.000 --> 00:04:17.000]  呢度邊個強於釣魚呀
[00:04:17.000 --> 00:04:21.000]  志偉呀
[00:04:21.000 --> 00:04:25.000]  佢唔怪之撈佢都唔出聲啦
[00:04:25.000 --> 00:04:35.000]  撈你做咩
[00:04:35.000 --> 00:04:39.000]  所以佢好穩柔呀
[00:04:39.000 --> 00:04:41.000]  好有忍耐力
[00:04:41.000 --> 00:04:43.000]  漁夫第一個條件就好有忍耐
[00:04:43.000 --> 00:04:44.000]  第二樣係咩呢
[00:04:44.000 --> 00:04:46.000]  佢好堅忍又唔灰心
[00:04:46.000 --> 00:04:48.000]  不屈不撈
[00:04:48.000 --> 00:04:50.000]  釣魚嘅人呢
[00:04:50.000 --> 00:04:52.000]  如果落咗魚餌
[00:04:52.000 --> 00:04:54.000]  海裏面有啲蠢嘅魚有啲聰明嘅魚
[00:04:54.000 --> 00:04:58.000]  聰明嘅魚一啞咬咗啲魚餌就上唔到鉤㗎喎
[00:04:58.000 --> 00:05:00.000]  佢淨係食嗰啲魚餌
[00:05:00.000 --> 00:05:02.000]  咁就好冇人啦
[00:05:02.000 --> 00:05:04.000]  冇曬利路食曬
[00:05:04.000 --> 00:05:05.000]  咁但係冇魚喎
[00:05:05.000 --> 00:05:07.000]  咁又要呢係
[00:05:07.000 --> 00:05:09.000]  整啲沙蟲又或者呢係
[00:05:09.000 --> 00:05:11.000]  畀啲蝦蝦毛
[00:05:11.000 --> 00:05:13.000]  等啲魚呢係可以上釣
[00:05:13.000 --> 00:05:15.000]  所以呢釣魚嘅人捉魚嘅人
[00:05:15.000 --> 00:05:17.000]  不屈不撈呢個第二嘅特質
[00:05:17.000 --> 00:05:19.000]  第三
[00:05:19.000 --> 00:05:21.000]  就係勇氣呀
[00:05:21.000 --> 00:05:23.000]  一上到船天氣呢
[00:05:23.000 --> 00:05:25.000]  變幻好大呀
[00:05:25.000 --> 00:05:27.000]  咁所以呢做漁夫呢
[00:05:27.000 --> 00:05:29.000]  佢哋一定係去曉得呢
[00:05:29.000 --> 00:05:32.000]  捉魚嘅過程點樣去冒險
[00:05:32.000 --> 00:05:34.000]  面對天氣嘅變幻
[00:05:34.000 --> 00:05:37.000]  佢哋要好有勇氣呢個第三個特質
[00:05:37.000 --> 00:05:39.000]  漁夫呢
[00:05:39.000 --> 00:05:41.000]  仲有個特質
[00:05:41.000 --> 00:05:43.000]  佢要睇時機呀
[00:05:43.000 --> 00:05:45.000]  我唔識捉魚呀
[00:05:45.000 --> 00:05:47.000]  我又唔識釣魚呀
[00:05:47.000 --> 00:05:49.000]  聽講係咪黃昏啲魚多啲㗎
[00:05:49.000 --> 00:05:51.000]  係咪肚餓呀
[00:05:51.000 --> 00:05:53.000]  要食咗要瞓覺呀
[00:05:53.000 --> 00:05:55.000]  問下志偉就知啦
[00:05:55.000 --> 00:05:57.000]  要睇時機
[00:05:57.000 --> 00:05:59.000]  乜嘢嘅時候
[00:05:59.000 --> 00:06:01.000]  去釣魚
[00:06:01.000 --> 00:06:03.000]  先至呢能夠多魚
[00:06:03.000 --> 00:06:05.000]  第四樣呢
[00:06:05.000 --> 00:06:09.000]  要用唔同嘅魚餌喎
[00:06:11.000 --> 00:06:13.000]  就好似呢我哋做傳道人一樣
[00:06:13.000 --> 00:06:15.000]  對唔同嘅人呢要用唔同嘅方法
[00:06:15.000 --> 00:06:17.000]  一種方法對唔同嘅人呢
[00:06:17.000 --> 00:06:19.000]  係死得㗎喎
[00:06:19.000 --> 00:06:22.000]  咁呢漁夫呢佢就要用呢係唔同嘅魚餌
[00:06:22.000 --> 00:06:24.000]  去釣魚
[00:06:24.000 --> 00:06:26.000]  呢個係巴奇呢
[00:06:26.000 --> 00:06:28.000]  講嘅第四樣
[00:06:28.000 --> 00:06:32.000]  忍耐不屈不撓
[00:06:32.000 --> 00:06:34.000]  勇氣
[00:06:34.000 --> 00:06:36.000]  睇時機
[00:06:36.000 --> 00:06:38.000]  要唔同嘅魚餌第五樣呢個係
[00:06:38.000 --> 00:06:40.000]  第六樣
[00:06:40.000 --> 00:06:42.000]  佢就話要隱藏自己
[00:06:42.000 --> 00:06:44.000]  只係睇見字目基督
[00:06:44.000 --> 00:06:46.000]  做門徒呀
[00:06:46.000 --> 00:06:48.000]  門徒呀
[00:06:48.000 --> 00:06:50.000]  做一個嘅
[00:06:50.000 --> 00:06:52.000]  傳揚福音嘅人
[00:06:52.000 --> 00:06:54.000]  唔好將自己
[00:06:54.000 --> 00:06:56.000]  高舉得太高
[00:06:56.000 --> 00:06:58.000]  要將你自己隱藏
[00:06:58.000 --> 00:07:00.000]  漁夫點呀呢魚呢
[00:07:00.000 --> 00:07:02.000]  見到人影嘅時候佢就走㗎喎
[00:07:02.000 --> 00:07:04.000]  我唔知係咪有啲咁叻嘅魚㗎
[00:07:04.000 --> 00:07:06.000]  但係巴克羅呢
[00:07:06.000 --> 00:07:08.000]  佢就係咁講啦
[00:07:08.000 --> 00:07:10.000]  隱藏自己
[00:07:10.000 --> 00:07:12.000]  否則呢
[00:07:12.000 --> 00:07:14.000]  啲魚就好快走
[00:07:14.000 --> 00:07:16.000]  頂姐妹呢一個呢係
[00:07:16.000 --> 00:07:18.000]  巴雷佢講到呢
[00:07:18.000 --> 00:07:20.000]  耶穌呼召四個漁夫嘅時候
[00:07:20.000 --> 00:07:22.000]  因為漁夫呢係有呢啲特質
[00:07:22.000 --> 00:07:24.000]  頂姐妹
[00:07:24.000 --> 00:07:26.000]  其實你做咩嘢都好啦
[00:07:26.000 --> 00:07:28.000]  你都應該需要呢
[00:07:28.000 --> 00:07:30.000]  知道有你應該有嘅
[00:07:30.000 --> 00:07:32.000]  做門徒嘅
[00:07:32.000 --> 00:07:34.000]  特質
[00:07:34.000 --> 00:07:36.000]  四個門徒蒙朝嘅經歷
[00:07:36.000 --> 00:07:38.000]  先係呢係
[00:07:38.000 --> 00:07:40.000]  彼得
[00:07:40.000 --> 00:07:42.000]  西門彼得同埋佢嘅弟弟安德烈
[00:07:42.000 --> 00:07:46.000]  然後耶穌就同我哋講
[00:07:46.000 --> 00:07:48.000]  你跟我啦
[00:07:48.000 --> 00:07:50.000]  我要叫你哋
[00:07:50.000 --> 00:07:52.000]  得人
[00:07:52.000 --> 00:07:54.000]  如得魚
[00:07:54.000 --> 00:07:56.000]  一樣
[00:07:56.000 --> 00:07:58.000]  佢話
[00:07:58.000 --> 00:08:00.000]  我要你作我嘅門徒
[00:08:00.000 --> 00:08:04.000]  要得人好似得
[00:08:04.000 --> 00:08:06.000]  得人如
[00:08:06.000 --> 00:08:08.000]  得魚一樣嘅時候呢
[00:08:08.000 --> 00:08:10.000]  英文嘅翻譯就
[00:08:10.000 --> 00:08:12.000]  係點呀知唔知呀
[00:08:12.000 --> 00:08:14.000]  Fisher 梗係捉魚架啦
[00:08:14.000 --> 00:08:16.000]  然後呢
[00:08:16.000 --> 00:08:18.000]  英文嘅翻譯其實就係講
[00:08:18.000 --> 00:08:20.000]  Fisher of
[00:08:20.000 --> 00:08:22.000]  Man
[00:08:22.000 --> 00:08:24.000]  捉人呀
[00:08:24.000 --> 00:08:26.000]  咁
[00:08:26.000 --> 00:08:28.000]  呢一個嘅
[00:08:28.000 --> 00:08:30.000]  即係圖像呢
[00:08:30.000 --> 00:08:32.000]  就去話畀
[00:08:34.000 --> 00:08:36.000]  彼得同安德烈
[00:08:36.000 --> 00:08:38.000]  呢個就成為
[00:08:38.000 --> 00:08:40.000]  佢哋嘅一個目標成為佢哋嘅
[00:08:40.000 --> 00:08:42.000]  呼召嘅中心要跟從
[00:08:42.000 --> 00:08:44.000]  耶穌作門徒嘅
[00:08:44.000 --> 00:08:46.000]  時候最終佢哋係
[00:08:46.000 --> 00:08:48.000]  要得人
[00:08:48.000 --> 00:08:50.000]  如得魚一樣
[00:08:50.000 --> 00:08:52.000]  漁夫梗係
[00:08:52.000 --> 00:08:54.000]  想捉多魚冇人想捉小魚
[00:08:54.000 --> 00:08:56.000]  捉大魚捉多啲魚
[00:08:56.000 --> 00:08:58.000]  就正如你嘅工作
[00:08:58.000 --> 00:09:00.000]  一定呢希望呢喺你嘅
[00:09:00.000 --> 00:09:02.000]  工作嘅果效呢可以大大
[00:09:02.000 --> 00:09:04.000]  彰顯嘅無論你做
[00:09:04.000 --> 00:09:06.000]  任何嘅工作
[00:09:06.000 --> 00:09:10.000]  耶穌
[00:09:10.000 --> 00:09:12.000]  先從呢
[00:09:12.000 --> 00:09:14.000]  兩兄弟去講
[00:09:14.000 --> 00:09:16.000]  二十節
[00:09:16.000 --> 00:09:18.000]  有咩反應
[00:09:18.000 --> 00:09:20.000]  主席同我哋講叫大家讀
[00:09:20.000 --> 00:09:22.000]  二十節同埋廿節佢有意思嘅
[00:09:22.000 --> 00:09:24.000]  嗰個回應就唔係
[00:09:24.000 --> 00:09:26.000]  叫大家讀埋廿一節
[00:09:26.000 --> 00:09:28.000]  呢個錯呢唔係淨係你哋
[00:09:28.000 --> 00:09:30.000]  早堂都係咁咁呢就係
[00:09:30.000 --> 00:09:32.000]  叫大家讀二十節同埋廿二節
[00:09:32.000 --> 00:09:34.000]  同一個嘅主題
[00:09:34.000 --> 00:09:36.000]  就係話佢哋立即
[00:09:36.000 --> 00:09:38.000]  立刻寫了網
[00:09:38.000 --> 00:09:42.000]  跟從他
[00:09:42.000 --> 00:09:46.000]  西門彼得同安德烈呢
[00:09:46.000 --> 00:09:48.000]  呢度講就即刻呢
[00:09:48.000 --> 00:09:50.000]  就丟棄佢嘅生財
[00:09:50.000 --> 00:09:52.000]  工具
[00:09:52.000 --> 00:09:54.000]  呢度有冇人係做
[00:09:54.000 --> 00:09:56.000]  一啲手作功夫嘅生財工具
[00:09:58.000 --> 00:10:00.000]  有冇人揸的士
[00:10:00.000 --> 00:10:02.000]  一呼召
[00:10:02.000 --> 00:10:04.000]  嘅士司機即刻唔愛部的士牌都唔要
[00:10:04.000 --> 00:10:06.000]  咁呢就跟隨耶穌啦有冇咁嘅人
[00:10:06.000 --> 00:10:10.000]  一呼召就即刻呢
[00:10:10.000 --> 00:10:12.000]  係將佢嘅生財工具
[00:10:12.000 --> 00:10:14.000]  唔要啦
[00:10:14.000 --> 00:10:18.000]  佢就立刻寫了網
[00:10:18.000 --> 00:10:22.000]  喺個處境嘅裏面
[00:10:22.000 --> 00:10:24.000]  回應耶穌嘅宣告
[00:10:24.000 --> 00:10:26.000]  佢嘅呼召
[00:10:26.000 --> 00:10:28.000]  跟從
[00:10:28.000 --> 00:10:30.000]  等於姊妹
[00:10:30.000 --> 00:10:34.000]  喺
[00:10:34.000 --> 00:10:36.000]  聖經第四章
[00:10:36.000 --> 00:10:38.000]  十七節
[00:10:38.000 --> 00:10:40.000]  佢話耶穌開始宣講
[00:10:40.000 --> 00:10:42.000]  你們要悔改
[00:10:42.000 --> 00:10:44.000]  因為天國近了
[00:10:44.000 --> 00:10:48.000]  喺地上講緊一個天國嘅訊息
[00:10:48.000 --> 00:10:50.000]  講緊人喺生命嘅裏面
[00:10:50.000 --> 00:10:52.000]  係要面對自己
[00:10:52.000 --> 00:10:54.000]  內心嘅罪然後要悔改
[00:10:54.000 --> 00:10:56.000]  因為天國近了
[00:10:56.000 --> 00:10:58.000]  喺地上講緊
[00:10:58.000 --> 00:11:00.000]  一個天國嘅訊息
[00:11:00.000 --> 00:11:02.000]  換言之就係叫我哋喺生命嘅裏面
[00:11:02.000 --> 00:11:04.000]  要轉變
[00:11:04.000 --> 00:11:06.000]  我哋睇事情
[00:11:06.000 --> 00:11:08.000]  我哋去了解
[00:11:08.000 --> 00:11:10.000]  一啲嘅
[00:11:10.000 --> 00:11:12.000]  事情嘅角度
[00:11:12.000 --> 00:11:14.000]  唔同咗
[00:11:14.000 --> 00:11:16.000]  頂姐妹
[00:11:16.000 --> 00:11:18.000]  係咪邊個叫你你就跟
[00:11:18.000 --> 00:11:22.000]  梗係唔係
[00:11:24.000 --> 00:11:26.000]  佢哋當時可能
[00:11:26.000 --> 00:11:28.000]  淨係等緊耶穌
[00:11:28.000 --> 00:11:30.000]  要去呼召佢哋
[00:11:30.000 --> 00:11:32.000]  喺個過程嘅裏面已經一段時間認識
[00:11:32.000 --> 00:11:34.000]  因為耶穌
[00:11:34.000 --> 00:11:36.000]  話佢自己就係彌賽亞
[00:11:36.000 --> 00:11:38.000]  就算到今日仲有好多人
[00:11:38.000 --> 00:11:40.000]  係唔信耶穌
[00:11:40.000 --> 00:11:42.000]  就係嗰位嘅彌賽亞
[00:11:42.000 --> 00:11:44.000]  所以信耶穌嘅
[00:11:44.000 --> 00:11:46.000]  猶太人我哋叫做
[00:11:46.000 --> 00:11:48.000]  Messianic Jews
[00:11:48.000 --> 00:11:50.000]  即係話佢哋信耶穌基督
[00:11:50.000 --> 00:11:52.000]  係嗰位彌賽亞嘅
[00:11:52.000 --> 00:11:54.000]  嗰啲猶太人佢叫做
[00:11:54.000 --> 00:11:56.000]  係信彌賽亞嘅
[00:11:56.000 --> 00:11:58.000]  一啲猶太人佢哋係信耶穌
[00:11:58.000 --> 00:12:00.000]  但係呢個
[00:12:00.000 --> 00:12:02.000]  聲稱又有
[00:12:02.000 --> 00:12:04.000]  邊個知道呢
[00:12:04.000 --> 00:12:06.000]  係當下嗰一刻
[00:12:06.000 --> 00:12:08.000]  佢哋點樣去作判斷呢
[00:12:08.000 --> 00:12:10.000]  但係講緊呢兩個門徒
[00:12:10.000 --> 00:12:12.000]  佢哋就立刻寫了網
[00:12:12.000 --> 00:12:14.000]  網都唔要
[00:12:14.000 --> 00:12:16.000]  生財工具都唔要
[00:12:16.000 --> 00:12:18.000]  就跟從佢
[00:12:20.000 --> 00:12:22.000]  呢個係咪好清晰好簡單嘅訊息
[00:12:22.000 --> 00:12:28.000]  頂梓梅
[00:12:28.000 --> 00:12:30.000]  呢個就成為我哋今日喺教會
[00:12:30.000 --> 00:12:34.000]  侍奉嘅時候我哋一個好重要嘅
[00:12:34.000 --> 00:12:36.000]  俾我哋知道嘅訊息
[00:12:36.000 --> 00:12:38.000]  係跟從耶穌
[00:12:38.000 --> 00:12:40.000]  而唔係跟從
[00:12:40.000 --> 00:12:42.000]  任何一個人
[00:12:42.000 --> 00:12:46.000]  然後第二十一節
[00:12:46.000 --> 00:12:48.000]  仲清楚啲
[00:12:48.000 --> 00:12:50.000]  今次
[00:12:50.000 --> 00:12:54.000]  講亞葛同約翰
[00:12:54.000 --> 00:12:58.000]  然後呢度提到佢嘅父親
[00:12:58.000 --> 00:13:00.000]  西比泰
[00:13:00.000 --> 00:13:02.000]  耶穌從那裏再往前走
[00:13:02.000 --> 00:13:06.000]  看見另外兩兄弟
[00:13:06.000 --> 00:13:08.000]  呢兩兄弟就係亞葛同約翰
[00:13:08.000 --> 00:13:10.000]  就同佢老豆
[00:13:10.000 --> 00:13:12.000]  西比泰
[00:13:12.000 --> 00:13:14.000]  喺船上
[00:13:14.000 --> 00:13:16.000]  保網
[00:13:16.000 --> 00:13:18.000]  可能有啲穿咗
[00:13:18.000 --> 00:13:20.000]  有啲地方疏咗
[00:13:20.000 --> 00:13:22.000]  咁就保
[00:13:22.000 --> 00:13:24.000]  然後耶穌就又呼召
[00:13:24.000 --> 00:13:26.000]  跟住佢哋點
[00:13:26.000 --> 00:13:30.000]  之前兩兄弟就網都唔要
[00:13:30.000 --> 00:13:32.000]  呢兩兄弟呢
[00:13:32.000 --> 00:13:34.000]  船都唔要
[00:13:34.000 --> 00:13:36.000]  跟住呢
[00:13:36.000 --> 00:13:38.000]  老豆喺度
[00:13:38.000 --> 00:13:40.000]  即時就辭別父親
[00:13:40.000 --> 00:13:44.000]  聖經就冇講
[00:13:44.000 --> 00:13:46.000]  西比泰當時嘅反應
[00:13:46.000 --> 00:13:48.000]  不過你諗下
[00:13:48.000 --> 00:13:50.000]  你做老豆嘅
[00:13:50.000 --> 00:13:52.000]  有個人嚟
[00:13:52.000 --> 00:13:54.000]  叫一聲你哋兩個仔就即刻跟咗佢
[00:13:54.000 --> 00:13:56.000]  你有咩反應
[00:13:56.000 --> 00:13:58.000]  做阿媽唔係好明
[00:13:58.000 --> 00:14:00.000]  唔係好明老豆
[00:14:00.000 --> 00:14:02.000]  有咩反應
[00:14:02.000 --> 00:14:04.000]  佢又好疏爽咁
[00:14:04.000 --> 00:14:06.000]  如果係有一個
[00:14:06.000 --> 00:14:08.000]  圖畫嘅描述
[00:14:08.000 --> 00:14:10.000]  又或者係辭別嘅過程
[00:14:10.000 --> 00:14:12.000]  如果講辭別可能係揮手
[00:14:12.000 --> 00:14:14.000]  可能係親嘴
[00:14:14.000 --> 00:14:16.000]  然後呢
[00:14:16.000 --> 00:14:18.000]  做父親嘅可以係好無奈
[00:14:18.000 --> 00:14:20.000]  又或者好雀躍
[00:14:20.000 --> 00:14:22.000]  父親西比泰都相信
[00:14:22.000 --> 00:14:24.000]  佢就係嗰位明塞亞
[00:14:24.000 --> 00:14:26.000]  而家搵佢成為一個入室弟子
[00:14:26.000 --> 00:14:28.000]  好興奮
[00:14:28.000 --> 00:14:30.000]  但係耶穌
[00:14:30.000 --> 00:14:32.000]  喺呢度一個好簡單嘅呼召
[00:14:32.000 --> 00:14:34.000]  呢個天國嘅事業
[00:14:34.000 --> 00:14:36.000]  需要一班人
[00:14:36.000 --> 00:14:38.000]  一齊
[00:14:38.000 --> 00:14:40.000]  係去打拼嘅時候
[00:14:40.000 --> 00:14:42.000]  呢兩兄弟
[00:14:42.000 --> 00:14:44.000]  西比泰
[00:14:44.000 --> 00:14:46.000]  兩個仔亞葛
[00:14:46.000 --> 00:14:48.000]  同約翰
[00:14:48.000 --> 00:14:50.000]  就捨了船
[00:14:50.000 --> 00:14:52.000]  辭別父親
[00:14:52.000 --> 00:14:54.000]  跟從了
[00:14:54.000 --> 00:14:56.000]  耶穌
[00:14:56.000 --> 00:14:58.000]  換言之係咩
[00:14:58.000 --> 00:15:02.000]  今日可能就係一呼召你連屋都唔要
[00:15:02.000 --> 00:15:04.000]  你間屋唔賣啦
[00:15:04.000 --> 00:15:06.000]  可能不過處理都要有一個過程
[00:15:06.000 --> 00:15:08.000]  捨了間屋
[00:15:08.000 --> 00:15:10.000]  同阿爸阿媽講
[00:15:10.000 --> 00:15:12.000]  再見
[00:15:12.000 --> 00:15:14.000]  咁就跟咗耶穌
[00:15:14.000 --> 00:15:16.000]  喺蒙朝嘅過程
[00:15:16.000 --> 00:15:18.000]  呢度就有一個好清楚嘅訊息
[00:15:18.000 --> 00:15:22.000]  就叫呢四個嘅漁夫
[00:15:22.000 --> 00:15:24.000]  面對一個呼召
[00:15:24.000 --> 00:15:26.000]  好快嘅
[00:15:26.000 --> 00:15:28.000]  就去
[00:15:28.000 --> 00:15:30.000]  做呢個決定同埋承擔
[00:15:30.000 --> 00:15:32.000]  弟兄姊妹
[00:15:32.000 --> 00:15:34.000]  大家點做決定
[00:15:34.000 --> 00:15:38.000]  大家點做決定
[00:15:38.000 --> 00:15:40.000]  大家點樣做選擇
[00:15:40.000 --> 00:15:44.000]  其實跟同唔跟都係一個選擇
[00:15:44.000 --> 00:15:46.000]  大家點做選擇
[00:15:46.000 --> 00:15:52.000]  你去酒樓
[00:15:52.000 --> 00:15:54.000]  食餐睇菜譜
[00:15:54.000 --> 00:15:56.000]  使唔使睇十分鐘先決定食咩
[00:15:56.000 --> 00:16:00.000]  使唔使
[00:16:00.000 --> 00:16:02.000]  唔好大酒樓
[00:16:02.000 --> 00:16:04.000]  去茶餐廳
[00:16:04.000 --> 00:16:06.000]  你係咪都要睇八分鐘先決定
[00:16:06.000 --> 00:16:08.000]  A餐B餐C餐
[00:16:08.000 --> 00:16:10.000]  要天蛋定係太陽蛋
[00:16:10.000 --> 00:16:12.000]  定係炒蛋
[00:16:12.000 --> 00:16:14.000]  炒蛋仲要熟定係生
[00:16:14.000 --> 00:16:16.000]  使唔使諗好耐
[00:16:16.000 --> 00:16:18.000]  呢啲日日做嘅嘢
