
[00:00:00.000 --> 00:00:03.340]  讓祂平安,我們一起祈禱
[00:04:14.100 --> 00:04:17.100]  那我覺得那次真是有冤無路數
[00:04:17.100 --> 00:04:20.100]  那位代任官員更壞
[00:04:20.100 --> 00:04:23.100]  等到放假後正式那位官員回來
[00:04:23.100 --> 00:04:25.100]  又召我去問話
[00:04:25.100 --> 00:04:28.100]  我覺得那位代任官員都不是好人
[00:04:28.100 --> 00:04:31.100]  無端端又在我背後插刀
[00:04:31.100 --> 00:04:34.100]  我認為我的理由很充分
[00:04:34.100 --> 00:04:36.100]  向他解釋清楚
[00:04:36.100 --> 00:04:38.100]  為什麼他還要再告我一狀
[00:04:38.100 --> 00:04:41.100]  被人冤枉
[00:04:41.100 --> 00:04:43.100]  真是很難受
[00:04:45.100 --> 00:04:48.100]  不知道有多少人記得我講羅馬書第二章的時候
[00:04:48.100 --> 00:04:53.100]  提到上主的審判是公平的
[00:04:53.100 --> 00:04:59.100]  因此他對不同的人就用不同的標準去審判他們
[00:04:59.100 --> 00:05:02.100]  對有律法的就按律法去審判
[00:05:02.100 --> 00:05:06.100]  對沒有律法的外方人就用另外一個標準
[00:05:06.100 --> 00:05:08.100]  就是良心的原則
[00:05:08.100 --> 00:05:12.100]  這就是上主的公平公義
[00:05:12.100 --> 00:05:16.100]  那上主在什麼時候是公平公義的呢
[00:05:16.100 --> 00:05:19.100]  是在主耶穌來世之後
[00:05:19.100 --> 00:05:23.100]  還是上主一直都是公平公義的呢
[00:05:23.100 --> 00:05:26.100]  讓我們一起說今天的經文
[00:05:26.100 --> 00:05:30.100]  從今天的經文第二節到第三節
[00:05:30.100 --> 00:05:35.100]  我們知道上主這一次對以西結說的話
[00:05:35.100 --> 00:05:38.100]  是針對那個時代的一句俗語
[00:05:38.100 --> 00:05:42.100]  父親吃了酸葡萄兒子牙就酸到
[00:05:42.100 --> 00:05:47.100]  上主用了一個問題的方式問
[00:05:47.100 --> 00:05:50.100]  你們在以色列地
[00:05:50.100 --> 00:05:53.100]  何以有這俗語
[00:05:53.100 --> 00:05:57.100]  為什麼會有發生這叫俗語的
[00:05:57.100 --> 00:06:02.100]  在這段經文中我們沒有看到以色列人的回答
[00:06:02.100 --> 00:06:07.100]  我嘗試去猜一下
[00:06:07.100 --> 00:06:10.100]  為什麼以色列人在那個時代
[00:06:10.100 --> 00:06:13.100]  會出現了這句俗語呢
[00:06:13.100 --> 00:06:17.100]  這句俗語的意思很明顯
[00:06:17.100 --> 00:06:21.100]  就是埋怨上主不公平的嘛
[00:06:21.100 --> 00:06:28.100]  他要下一代去承擔上一代人犯罪所帶來的懲罰
[00:06:28.100 --> 00:06:31.100]  因為父親犯罪
[00:06:31.100 --> 00:06:35.100]  上帝不會罰那個犯罪的父親
[00:06:35.100 --> 00:06:37.100]  他是要兒子
[00:06:37.100 --> 00:06:39.100]  要懲罰兒子
[00:06:39.100 --> 00:06:42.100]  上帝真是不公平
[00:06:42.100 --> 00:06:46.100]  我先從歷史背景說起
[00:06:46.100 --> 00:06:49.100]  稍為了解一下猶太人對上帝的認識
[00:06:49.100 --> 00:06:53.100]  根據《列王紀上》22章記載
[00:06:53.100 --> 00:06:56.100]  當時有一位皇帝叫約西亞王
[00:06:56.100 --> 00:07:00.100]  他下令要修建聖殿
[00:07:00.100 --> 00:07:02.100]  在修建聖殿的時候
[00:07:02.100 --> 00:07:05.100]  他們發現了一本《律法書》
[00:07:05.100 --> 00:07:07.100]  換句話說
[00:07:07.100 --> 00:07:12.100]  其實猶太人已經丟失了《律法書》很久了
[00:07:12.100 --> 00:07:14.100]  都沒有人去追究
[00:07:14.100 --> 00:07:15.100]  沒有人去關心
[00:07:15.100 --> 00:07:18.100]  快點找回上主的《律法書》出來
[00:07:18.100 --> 00:07:19.100]  沒有啊
[00:07:19.100 --> 00:07:21.100]  沒有這件事
[00:07:21.100 --> 00:07:26.100]  一直到約西亞下令修建聖殿
[00:07:26.100 --> 00:07:29.100]  就找了這本《律法書》
[00:07:29.100 --> 00:07:33.100]  他找了《律法書》之後
[00:07:33.100 --> 00:07:35.100]  有人找到之後
[00:07:35.100 --> 00:07:39.100]  就交給了一位書記
[00:07:39.100 --> 00:07:41.100]  書記是高官
[00:07:41.100 --> 00:07:42.100]  叫沙番
[00:07:42.100 --> 00:07:45.100]  上星期如果有來《第一節報》
[00:07:45.100 --> 00:07:46.100]  或者你記得《齊路》
[00:07:46.100 --> 00:07:48.100]  沙番的兒子
[00:07:48.100 --> 00:07:56.100]  其實沙番是皇帝的秘書
[00:07:56.100 --> 00:07:59.100]  皇帝的書記是一位高官
[00:07:59.100 --> 00:08:05.100]  他拿了那本書去見皇帝約西亞
[00:08:05.100 --> 00:08:08.100]  告訴約西亞找到這本書
[00:08:08.100 --> 00:08:10.100]  約西亞說你讀出來吧
[00:08:10.100 --> 00:08:12.100]  沙番就讀了
[00:08:12.100 --> 00:08:15.100]  讀完出來之後
[00:08:15.100 --> 00:08:19.100]  約西亞就很緊張
[00:08:19.100 --> 00:08:22.100]  覺得他們犯了罪得罪上帝
[00:08:22.100 --> 00:08:28.100]  所以進行了一場前所未有的宗教改革
[00:08:28.100 --> 00:08:33.100]  為猶太人帶來了敬拜而和宗教的復興
[00:08:33.100 --> 00:08:35.100]  那本書是什麼書呢
[00:08:35.100 --> 00:08:39.100]  很多專家認為是《新命記》
[00:08:39.100 --> 00:08:41.100]  從那個時候開始
[00:08:41.100 --> 00:08:43.100]  很可能在聖殿裡面
[00:08:43.100 --> 00:08:46.100]  經常有人會中讀《新命記》
[00:08:46.100 --> 00:08:49.100]  尤其是在宗教節期
[00:08:49.100 --> 00:08:52.100]  於是人民會聽到什麼話呢
[00:08:52.100 --> 00:08:56.100]  十誡一定會讀的
[00:08:56.100 --> 00:09:00.100]  在《新命記》五章九節裡怎麼說呢
[00:09:00.100 --> 00:09:03.100]  不可敬拜那些偶像
[00:09:03.100 --> 00:09:06.100]  也不可侍奉他們
[00:09:06.100 --> 00:09:08.100]  因為我耶和華
[00:09:08.100 --> 00:09:09.100]  你們的上帝
[00:09:09.100 --> 00:09:12.100]  是妒忌的上帝
[00:09:12.100 --> 00:09:15.100]  恨我的我非懲罰他們的罪
[00:09:15.100 --> 00:09:18.100]  自父及子直到三四代
[00:09:18.100 --> 00:09:22.100]  這句話是十誡裡面的第二條誡名
[00:09:22.100 --> 00:09:26.100]  這節經文最後一句說話
[00:09:26.100 --> 00:09:30.100]  就是很容易使人產生誤解的
[00:09:30.100 --> 00:09:33.100]  也不明白為什麼父親的罪孽
[00:09:33.100 --> 00:09:38.100]  後代子孫要承擔他們的罪債
[00:09:38.100 --> 00:09:40.100]  我查一下希伯來文
[00:09:40.100 --> 00:09:43.100]  對不認識希伯來文的弟兄姊妹
[00:09:43.100 --> 00:09:45.100]  我發覺英文、日本
[00:09:45.100 --> 00:09:48.100]  是會有幫助我們去理解這節經文
[00:09:48.100 --> 00:09:50.100]  我比較喜歡的英文譯本是
[00:09:50.100 --> 00:09:53.100]  ESV English Standard Version
[00:09:53.100 --> 00:09:55.100]  那都是這樣說的
[00:09:55.100 --> 00:09:58.100]  You shall not bow down to them or serve them
[00:09:58.100 --> 00:10:01.100]  for I, the Lord your God, am a jealous God
[00:10:01.100 --> 00:10:06.100]  visiting the iniquity of the fathers on the children
[00:10:06.100 --> 00:10:11.100]  to the third and fourth generation of those who hate me
[00:10:11.100 --> 00:10:16.100]  這個翻譯裡面我覺得有兩個字和一句片語
[00:10:16.100 --> 00:10:19.100]  我們要特別留意先想解釋清楚
[00:10:19.100 --> 00:10:21.100]  第一懲罰那個字
[00:10:21.100 --> 00:10:25.100]  那個字的原文是用了visiting那個字
[00:10:25.100 --> 00:10:29.100]  英文翻譯直接翻譯出來
[00:10:29.100 --> 00:10:32.100]  visiting必定是探訪那個人
[00:10:32.100 --> 00:10:39.100]  這個字當然有懲罰的意思
[00:10:39.100 --> 00:10:42.100]  但是用了visiting這個字
[00:10:42.100 --> 00:10:45.100]  其實是多了一層的含義
[00:10:45.100 --> 00:10:49.100]  就是說上主不是一來就懲罰
[00:10:49.100 --> 00:10:53.100]  而是先經過一個審查的工作
[00:10:53.100 --> 00:10:57.100]  父同子各自各為所犯的罪
[00:10:57.100 --> 00:10:59.100]  接受審查之後
[00:10:59.100 --> 00:11:01.100]  讓他們承認之後
[00:11:01.100 --> 00:11:05.100]  才會施行相對稱的懲罰
[00:11:05.100 --> 00:11:09.100]  而不是說父親有罪
[00:11:09.100 --> 00:11:12.100]  兒子即使沒有犯罪都要懲罰兒子
[00:11:12.100 --> 00:11:14.100]  直到三四代才會停止
[00:11:14.100 --> 00:11:15.100]  不是這樣的意思
[00:11:15.100 --> 00:11:18.100]  我們中間有兒孫的人
[00:11:18.100 --> 00:11:20.100]  其實自己可以想想
[00:11:20.100 --> 00:11:21.100]  我也想想
[00:11:21.100 --> 00:11:23.100]  假如我犯了罪
[00:11:23.100 --> 00:11:25.100]  兒子沒有犯罪
[00:11:25.100 --> 00:11:29.100]  小孫子孫女更加可愛
[00:11:29.100 --> 00:11:30.100]  有沒有犯罪
[00:11:30.100 --> 00:11:32.100]  只是我犯了罪
[00:11:32.100 --> 00:11:37.100]  上帝不問情又殺了我的兒孫
[00:11:37.100 --> 00:11:43.100]  你猜我會不會覺得上帝公平公義
[00:11:43.100 --> 00:11:46.100]  當然不會
[00:11:46.100 --> 00:11:48.100]  父親有你孫子沒有兒子
[00:11:48.100 --> 00:11:50.100]  兒子牙齒孫子
[00:11:50.100 --> 00:11:52.100]  這樣的上帝哪有公平公義
[00:11:52.100 --> 00:11:53.100]  我犯罪你就罰我吧
[00:11:53.100 --> 00:11:54.100]  罰我的子孫幹什麼
[00:11:54.100 --> 00:11:57.100]  他們前途大白
[00:11:57.100 --> 00:12:00.100]  聰明可愛
[00:12:00.100 --> 00:12:02.100]  你罰我的子孫
[00:12:02.100 --> 00:12:05.100]  這樣是不公道的
[00:12:05.100 --> 00:12:10.100]  其實上帝的訪問審查
[00:12:10.100 --> 00:12:14.100]  先審查後懲罰
[00:12:14.100 --> 00:12:17.100]  這個做法在《創世紀》裡
[00:12:17.100 --> 00:12:20.100]  有幾個事例我們都看到
[00:12:20.100 --> 00:12:22.100]  亞當夏娃犯罪之後
[00:12:22.100 --> 00:12:28.100]  上帝有沒有立刻殺了他們
[00:12:28.100 --> 00:12:30.100]  沒有
[00:12:30.100 --> 00:12:33.100]  他真的去探訪他們
[00:12:33.100 --> 00:12:36.100]  記不記得《驚聞》什麼詞
[00:12:36.100 --> 00:12:38.100]  天起了良風搖
[00:12:38.100 --> 00:12:39.100]  去到原主裡面
[00:12:39.100 --> 00:12:40.100]  亞當
[00:12:40.100 --> 00:12:42.100]  亞當你在哪
[00:12:42.100 --> 00:12:45.100]  在那裡探訪
[00:12:45.100 --> 00:12:46.100]  沒有按鐘
[00:12:46.100 --> 00:12:48.100]  敲門敲門
[00:12:48.100 --> 00:12:50.100]  有時候我們也會
[00:12:50.100 --> 00:12:54.100]  有時候去中國的農村探訪
[00:12:54.100 --> 00:12:55.100]  叫人就可以了
[00:12:55.100 --> 00:12:57.100]  叫就可以了
[00:12:57.100 --> 00:12:59.100]  先探訪
[00:12:59.100 --> 00:13:01.100]  探訪後怎樣
[00:13:01.100 --> 00:13:04.100]  問他們你們做了什麼事
[00:13:04.100 --> 00:13:07.100]  等亞當和夏娃回答完之後
[00:13:07.100 --> 00:13:10.100]  上帝才施行懲罰
[00:13:10.100 --> 00:13:11.100]  哪個犯罪
[00:13:11.100 --> 00:13:13.100]  各自各
[00:13:13.100 --> 00:13:18.100]  上帝判案才懲罰他們
[00:13:18.100 --> 00:13:20.100]  那個人殺了阿伯之後
[00:13:20.100 --> 00:13:24.100]  上帝有沒有一來就罰那個人
[00:13:24.100 --> 00:13:25.100]  沒有
[00:13:25.100 --> 00:13:27.100]  上帝去探望他
[00:13:27.100 --> 00:13:28.100]  和他聊了一會
[00:13:28.100 --> 00:13:30.100]  為什麼不見你兄弟阿伯
[00:13:30.100 --> 00:13:31.100]  在哪裡
[00:13:31.100 --> 00:13:36.100]  說了很多話才懲罰他
[00:13:36.100 --> 00:13:38.100]  索多瑪摩拉
[00:13:38.100 --> 00:13:41.100]  上帝要天火焚城
[00:13:41.100 --> 00:13:44.100]  他有沒有在天上就降火下來
[00:13:44.100 --> 00:13:45.100]  沒有
[00:13:45.100 --> 00:13:48.100]  他派天使去查訪
[00:13:48.100 --> 00:13:50.100]  先查訪
[00:13:50.100 --> 00:13:51.100]  看看他在天上
[00:13:51.100 --> 00:13:53.100]  聽到那些埋怨真理假言
[00:13:53.100 --> 00:13:55.100]  然後才懲罰
[00:13:55.100 --> 00:13:56.100]  這是上帝性情
[00:13:56.100 --> 00:13:58.100]  上帝做事的方法
[00:13:58.100 --> 00:14:00.100]  探訪你
[00:14:00.100 --> 00:14:02.100]  審查你
[00:14:02.100 --> 00:14:06.100]  有罪才懲罰
[00:14:06.100 --> 00:14:08.100]  第二個字值得我們思考
[00:14:08.100 --> 00:14:11.100]  就是父那個字
[00:14:11.100 --> 00:14:14.100]  在原文是中數的
[00:14:14.100 --> 00:14:16.100]  中文就看不出來
[00:14:16.100 --> 00:14:18.100]  英文日本就容易看清楚
[00:14:18.100 --> 00:14:22.100]  所以華人誤解這次經文都值得原諒
[00:14:22.100 --> 00:14:25.100]  自父及子直到三四代
[00:14:25.100 --> 00:14:27.100]  給我們華人一杯的印象
[00:14:27.100 --> 00:14:30.100]  就是一位父親到他三四代子孫
[00:14:30.100 --> 00:14:33.100]  都要受懲罰
[00:14:33.100 --> 00:14:35.100]  我們要問
[00:14:35.100 --> 00:14:37.100]  如果只有一位父親犯罪
[00:14:37.100 --> 00:14:38.100]  要罰他三四代子孫
[00:14:38.100 --> 00:14:41.100]  為什麼父那個字是中數呢
[00:14:41.100 --> 00:14:44.100]  我自己的解釋就是這樣
[00:14:44.100 --> 00:14:49.100]  我弄了一幅圖出來解釋
[00:14:49.100 --> 00:14:54.100]  我們看看下一張圖
[00:14:54.100 --> 00:15:02.100]  第一位父親生了一個兒子
[00:15:02.100 --> 00:15:05.100]  這個兒子長大後又生了一個兒子
[00:15:05.100 --> 00:15:10.100]  其實在三代人之間有多少位父親呢
[00:15:10.100 --> 00:15:13.100]  已經有兩位父親了
[00:15:13.100 --> 00:15:16.100]  如果四代人就有三位父親
[00:15:16.100 --> 00:15:20.100]  所以父親那個字是中數
[00:15:20.100 --> 00:15:22.100]  自父及子直到三四代
[00:15:22.100 --> 00:15:25.100]  是要分開來了解的
[00:15:25.100 --> 00:15:29.100]  上帝比較關心的是父和兒子的關係
[00:15:29.100 --> 00:15:33.100]  並不是父和孫的關係
[00:15:33.100 --> 00:15:35.100]  有人可能問我何以見得
[00:15:35.100 --> 00:15:38.100]  有呀 有經文支持
[00:15:38.100 --> 00:15:41.100]  生命記六章七節他怎麼說呢
[00:15:41.100 --> 00:15:45.100]  他說也要因勤教導你的兒女
[00:15:45.100 --> 00:15:47.100]  無論你坐在家裡
[00:15:47.100 --> 00:15:52.100]  走在路上躺下起來都要嚴重
[00:15:52.100 --> 00:15:55.100]  有關上帝的事
[00:15:55.100 --> 00:15:57.100]  律法的事
[00:15:57.100 --> 00:16:01.100]  父母是有責任教導兒女的
[00:16:01.100 --> 00:16:04.100]  尤其是在那個時代
[00:16:04.100 --> 00:16:05.100]  摩西的時代
[00:16:05.100 --> 00:16:08.100]  沒有教會沒有主教也沒有學校
[00:16:08.100 --> 00:16:14.100]  父母就是兒女的主教導師和家庭教師
[00:16:14.100 --> 00:16:17.100]  也是由於這個原因
[00:16:17.100 --> 00:16:20.100]  第二條誡命的意義
[00:16:20.100 --> 00:16:23.100]  是警告所有做父母的人
[00:16:23.100 --> 00:16:26.100]  你們要好好教導兒女
[00:16:26.100 --> 00:16:30.100]  否則他們的兒女不認識上帝
[00:16:30.100 --> 00:16:36.100]  去拜偶像就變成是恨上帝
[00:16:36.100 --> 00:16:41.100]  這種情況可能會重複三四代
[00:16:41.100 --> 00:16:44.100]  才會發生改變
[00:16:44.100 --> 00:16:48.100]  但是當上帝懲罰兒女的時候
[00:16:48.100 --> 00:16:52.100]  不是由於父親的罪
[00:16:52.100 --> 00:16:58.100]  而是由於兒女自己都犯了去拜偶像的罪
[00:16:58.100 --> 00:17:02.100]  犯了恨上帝的罪
[00:17:02.100 --> 00:17:07.100]  所以恨上帝的騙語
[00:17:07.100 --> 00:17:09.100]  也是很重要的
[00:17:09.100 --> 00:17:14.100]  只有恨上帝的人才會遭受懲罰
[00:17:14.100 --> 00:17:19.100]  而不是父親恨上帝懲罰兒女
[00:17:19.100 --> 00:17:21.100]  不是
[00:17:21.100 --> 00:17:23.100]  連兒女自己都去恨上帝
[00:17:23.100 --> 00:17:25.100]  不去敬拜上帝
[00:17:25.100 --> 00:17:29.100]  上帝才會懲罰兒女
[00:17:29.100 --> 00:17:33.100]  不過由於這句經文的誤解
[00:17:33.100 --> 00:17:35.100]  對上帝的誤解
[00:17:35.100 --> 00:17:37.100]  在約瑟亞之後的猶太人
[00:17:37.100 --> 00:17:39.100]  產生的那句俗語
[00:17:39.100 --> 00:17:43.100]  「父親是尿酸無毒,兒子牙齒就酸倒了」
[00:17:43.100 --> 00:17:47.100]  他們可能面對那個時代的局勢
[00:17:47.100 --> 00:17:48.100]  更加會覺得
[00:17:48.100 --> 00:17:50.100]  「是的,今天我們國家這麼弱」
[00:17:50.100 --> 00:17:52.100]  「被強國欺負」
[00:17:52.100 --> 00:17:54.100]  「就是由於我們父輩犯了罪」
[00:17:54.100 --> 00:17:57.100]  「上帝就懲罰我們」
[00:17:57.100 --> 00:17:58.100]  「要說上帝就是這樣」
[00:17:58.100 --> 00:18:04.100]  「就是這麼不公平的了」
[00:18:04.100 --> 00:18:07.100]  只會讀聖經背聖經固然好
[00:18:07.100 --> 00:18:11.100]  正確理解聖經更加重要
[00:18:11.100 --> 00:18:14.100]  理解錯了就會應用錯了
[00:18:14.100 --> 00:18:16.100]  對上帝的認識也錯
[00:18:16.100 --> 00:18:20.100]  甚至冤枉上帝的公義公平
[00:18:20.100 --> 00:18:27.100]  讓我們看看上帝如何向以西結說明他的公平
[00:18:27.100 --> 00:18:29.100]  在第三至第四節
[00:18:29.100 --> 00:18:31.100]  如果大家讀這兩節經文
[00:18:31.100 --> 00:18:33.100]  讀多幾次
[00:18:33.100 --> 00:18:37.100]  我希望大家會覺得上帝
[00:18:37.100 --> 00:18:41.100]  你嘗試去感覺上帝是什麼感受
[00:18:41.100 --> 00:18:45.100]  我希望大家會覺得上帝是很不爽
[00:18:45.100 --> 00:18:47.100]  是被猶太人冤枉
[00:18:47.100 --> 00:18:51.100]  覺得非常不高興
[00:18:51.100 --> 00:18:55.100]  然後上帝就說了他審判的原則
[00:18:55.100 --> 00:19:01.100]  「犯罪的他必定死」
[00:19:01.100 --> 00:19:07.100]  「犯罪的人是為自己的罪而死」
[00:19:07.100 --> 00:19:09.100]  「不是為父親的罪」
[00:19:09.100 --> 00:19:11.100]  「不是為兒子的罪」
[00:19:11.100 --> 00:19:15.100]  「更加不是為任何其他人的罪」
[00:19:15.100 --> 00:19:17.100]  在這張聖經當中
[00:19:17.100 --> 00:19:19.100]  上帝用了很多篇幅
[00:19:19.100 --> 00:19:24.100]  來解釋他自己的公平、公義
[00:19:24.100 --> 00:19:35.100]  五至九節上帝先解釋什麼人是會被上帝評價為公平、公義的
[00:19:35.100 --> 00:19:46.100]  主要的標準就是看他怎樣對上主和對人
[00:19:46.100 --> 00:19:49.100]  猶太人到今時今日
[00:19:49.100 --> 00:19:53.100]  事實上仍然會經常被眾的經文就是
[00:19:53.100 --> 00:19:55.100]  「生命記」六章四至九節
[00:19:55.100 --> 00:19:58.100]  一般被稱為「殊抹」那一段經文
[00:19:58.100 --> 00:20:01.100]  「聽啊」這一段經文
[00:20:01.100 --> 00:20:04.100]  一開始就提醒猶太人
[00:20:04.100 --> 00:20:07.100]  「以色列啊你要聽」
[00:20:07.100 --> 00:20:09.100]  「堯說我們的上帝是獨一的主」
[00:20:09.100 --> 00:20:13.100]  「你要盡心盡性盡力愛堯啊你的上帝」
[00:20:13.100 --> 00:20:17.100]  因此在十八章六至一開始就說
[00:20:17.100 --> 00:20:19.100]  「未曾在山上吃祭物」
[00:20:19.100 --> 00:20:22.100]  「未曾向以色列家的偶像舉目」
[00:20:22.100 --> 00:20:28.100]  就說「對上主是忠貞不義」
[00:20:28.100 --> 00:20:31.100]  「不會拜偶像」
[00:20:31.100 --> 00:20:34.100]  然後在十八章的第六節
[00:20:34.100 --> 00:20:36.100]  下半節到第八節
[00:20:36.100 --> 00:20:39.100]  就說「怎樣對待其他人」
[00:20:39.100 --> 00:20:42.100]  第九節是一個總結
[00:20:42.100 --> 00:20:45.100]  「遵行我的律例」
[00:20:45.100 --> 00:20:47.100]  「謹守我的典章」
[00:20:47.100 --> 00:20:50.100]  「按誠實行事」
[00:20:50.100 --> 00:20:53.100]  「這樣的人就會被上主」
[00:20:53.100 --> 00:20:57.100]  「判定為公義的人」
[00:20:57.100 --> 00:21:03.100]  結果就是「必要存活」
[00:21:03.100 --> 00:21:06.100]  好 第十節到第十三節
[00:21:06.100 --> 00:21:08.100]  就是另一個情況
[00:21:08.100 --> 00:21:11.100]  就是這位公義的人
[00:21:11.100 --> 00:21:13.100]  說這個公義的人
[00:21:13.100 --> 00:21:16.100]  他生了個不肖子
[00:21:16.100 --> 00:21:20.100]  他不效法他爸爸的好行為
[00:21:20.100 --> 00:21:24.100]  反而去敬拜偶像
[00:21:24.100 --> 00:21:26.100]  在與人相處方面
[00:21:26.100 --> 00:21:30.100]  也是完全違反摩西的律法
[00:21:30.100 --> 00:21:32.100]  上帝的判決是甚麼?
[00:21:32.100 --> 00:21:35.100]  他不能存活
[00:21:35.100 --> 00:21:39.100]  他因做這一切可憎的事
[00:21:39.100 --> 00:21:41.100]  必要死亡
[00:21:41.100 --> 00:21:47.100]  他的血要歸到他自己身上
[00:21:47.100 --> 00:21:49.100]  在這個判決裏面
[00:21:49.100 --> 00:21:51.100]  我們可以看到
[00:21:51.100 --> 00:21:53.100]  上主是按他個人
[00:21:53.100 --> 00:21:56.100]  每個人的行為來宣判的
[00:21:56.100 --> 00:22:01.100]  父親的公義是不可能拯救兒子
[00:22:01.100 --> 00:22:04.100]  使他不會死的
[00:22:04.100 --> 00:22:07.100]  情況倒轉又怎樣呢?
[00:22:07.100 --> 00:22:09.100]  在十四節到十九節
[00:22:09.100 --> 00:22:11.100]  這個不前不二的人
[00:22:11.100 --> 00:22:13.100]  他又生了個兒子
[00:22:13.100 --> 00:22:15.100]  但這個兒子
[00:22:15.100 --> 00:22:18.100]  他不效法他爸爸
[00:22:18.100 --> 00:22:21.100]  反而去敬拜上主
[00:22:21.100 --> 00:22:24.100]  遵行摩西的律法
