
[00:00:00.000 --> 00:00:02.760]  我記得當我自己開始講希伯來書的時候
[00:02:59.480 --> 00:03:02.760]  很想跟我們說耶穌基督的超越性
[00:03:02.760 --> 00:03:03.760]  但另一方面
[00:03:03.760 --> 00:03:05.120]  祂作為一個作者
[00:03:05.120 --> 00:03:10.160]  祂在當中也包含了五個警告
[00:03:10.160 --> 00:03:12.240]  這些警告對於我們來說
[00:03:12.240 --> 00:03:14.760]  對於整個神學的範疇裡面
[00:03:14.760 --> 00:03:19.040]  過去很多年在我自己讀神學到現在
[00:03:19.040 --> 00:03:22.640]  我們不多不少仍然去爭拗
[00:03:22.640 --> 00:03:24.920]  究竟我們是否一次得救
[00:03:24.920 --> 00:03:26.080]  是永遠得救
[00:03:26.080 --> 00:03:28.400]  即是說今天我們信耶穌
[00:03:28.400 --> 00:03:29.720]  我們缺了志
[00:03:29.720 --> 00:03:31.280]  我們已經缺了志
[00:03:31.280 --> 00:03:32.760]  甚至受了浸
[00:03:32.760 --> 00:03:34.360]  甚至入了小草
[00:03:34.360 --> 00:03:37.080]  是不是真的將來去到天堂的時候
[00:03:37.080 --> 00:03:38.000]  見到耶穌
[00:03:38.000 --> 00:03:38.880]  耶穌說對不起
[00:03:38.880 --> 00:03:39.600]  你我地獄
[00:03:39.600 --> 00:03:41.000]  我們很害怕
[00:03:41.000 --> 00:03:42.000]  一輩子在教會
[00:03:42.000 --> 00:03:42.680]  去到最後
[00:03:42.680 --> 00:03:44.560]  耶穌說一腳臨門都進不去
[00:03:44.560 --> 00:03:45.080]  去了地獄
[00:03:45.080 --> 00:03:46.240]  很不值得
[00:03:46.240 --> 00:03:49.320]  究竟這個救恩是否會失落呢
[00:03:49.320 --> 00:03:52.600]  這個也是很多年來不斷爭拗
[00:03:52.600 --> 00:03:54.560]  其實是打從第二世紀
[00:03:54.560 --> 00:03:55.320]  第三世紀
[00:03:55.320 --> 00:03:57.960]  已經開始有這種爭拗在當中
[00:03:57.960 --> 00:04:01.640]  到今天仍然有層面上的爭拗
[00:04:01.640 --> 00:04:03.920]  雖然慢慢地爭拗越來越少
[00:04:03.920 --> 00:04:05.560]  因為我們也發覺
[00:04:05.560 --> 00:04:06.680]  如果看回聖經
[00:04:06.680 --> 00:04:09.160]  我們真的不能否定
[00:04:09.160 --> 00:04:12.880]  聖經裡面對信徒是有警告的
[00:04:12.880 --> 00:04:16.760]  正如希伯牛書裡面對信徒是有警告的
[00:04:16.760 --> 00:04:17.720]  但另一方面
[00:04:17.720 --> 00:04:20.600]  在我自己的認知裡面
[00:04:20.600 --> 00:04:22.520]  我要強調是我自己的認知
[00:04:22.520 --> 00:04:25.360]  是我自己的取向
[00:04:25.360 --> 00:04:29.080]  我仍然深信一次得救是永遠得救
[00:04:29.080 --> 00:04:31.440]  我仍然深信這個觀點
[00:04:31.440 --> 00:04:32.360]  這個方向
[00:04:32.360 --> 00:04:34.600]  我仍然覺得得救是有確據的
[00:04:34.600 --> 00:04:35.760]  我仍然覺得我今天
[00:04:35.760 --> 00:04:36.640]  如果我是基督徒
[00:04:36.640 --> 00:04:38.280]  有一天去到天上的時候
[00:04:38.280 --> 00:04:39.240]  見到耶穌基督
[00:04:39.240 --> 00:04:39.960]  耶穌基督說
[00:04:39.960 --> 00:04:41.120]  你真的乖了
[00:04:41.120 --> 00:04:41.880]  去天堂了
[00:04:41.880 --> 00:04:42.920]  我相信這件事
[00:04:42.920 --> 00:04:44.320]  我相信仍然是這件事
[00:04:44.320 --> 00:04:46.520]  如果今天我沒有這個確據的時候
[00:04:46.520 --> 00:04:47.920]  我每一天都在讀聖經
[00:04:47.920 --> 00:04:50.120]  都不知道能否去到天堂
[00:04:50.120 --> 00:04:52.880]  人生真的很辛苦
[00:04:52.880 --> 00:04:56.960]  但怎樣在這些警告裡面
[00:04:56.960 --> 00:04:59.440]  我們可以去明白
[00:04:59.440 --> 00:05:01.200]  究竟神的心意是什麼
[00:05:01.200 --> 00:05:04.000]  當然我不是嘗試去遊說大家
[00:05:04.000 --> 00:05:04.800]  和我一樣
[00:05:04.800 --> 00:05:06.680]  我嘗試只是將我的觀點
[00:05:06.680 --> 00:05:07.800]  和大家去分享
[00:05:07.800 --> 00:05:10.000]  我也希望我的分享裡面
[00:05:10.000 --> 00:05:12.560]  能夠是按著聖經的真理去分享
[00:05:12.560 --> 00:05:14.840]  甚至我希望我的分享
[00:05:14.840 --> 00:05:16.840]  是大家聽得明白的
[00:05:16.840 --> 00:05:17.680]  大家明白我的意思嗎?
[00:05:17.680 --> 00:05:18.800]  我希望大家聽得明白
[00:05:18.800 --> 00:05:20.080]  如果大家不明白
[00:05:20.080 --> 00:05:20.880]  我也沒有辦法
[00:05:20.880 --> 00:05:22.480]  我只能夠盡我的本分
[00:05:22.480 --> 00:05:25.000]  希望將我的觀點和大家去講解
[00:05:25.000 --> 00:05:26.760]  甚至是明白的
[00:05:26.760 --> 00:05:27.360]  我今天
[00:05:27.360 --> 00:05:28.160]  剛才第一課
[00:05:28.160 --> 00:05:29.760]  我見到有幾個小朋友坐在第一行
[00:05:29.760 --> 00:05:30.920]  有一個小朋友我問他
[00:05:30.920 --> 00:05:31.920]  你明白嗎?
[00:05:31.920 --> 00:05:33.400]  我不知道他是否不好意思說不明白
[00:05:33.400 --> 00:05:34.360]  他說明白明白明白
[00:05:34.360 --> 00:05:35.920]  一個這麼小的都說明白
[00:05:35.920 --> 00:05:36.920]  證明我今天說的話
[00:05:36.920 --> 00:05:38.560]  都應該不是很難的
[00:05:38.560 --> 00:05:41.520]  但我們要執著一個的忠心
[00:05:41.520 --> 00:05:42.480]  我仍然相信
[00:05:42.480 --> 00:05:43.440]  一切得救
[00:05:43.440 --> 00:05:44.440]  是永遠得救
[00:05:44.440 --> 00:05:45.720]  所以跟隔壁的影子妹說
[00:05:45.720 --> 00:05:47.000]  我們得救有確據的
[00:05:47.000 --> 00:05:47.560]  有確據的
[00:05:47.560 --> 00:05:48.200]  不用怕
[00:05:48.200 --> 00:05:49.680]  你不用怕
[00:05:49.680 --> 00:05:50.560]  當然
[00:05:50.560 --> 00:05:52.280]  第四個警告
[00:05:52.280 --> 00:05:53.400]  這個是第十章
[00:05:53.400 --> 00:05:55.600]  由二十六節一直到第三十九節
[00:05:55.600 --> 00:05:57.000]  這個是這個作者
[00:05:57.000 --> 00:05:59.720]  發出第四個對信徒的警告
[00:05:59.720 --> 00:06:00.760]  他一開始的時候
[00:06:00.760 --> 00:06:02.040]  他就說到「因為」
[00:06:02.040 --> 00:06:05.400]  他用了「因為」來開始他這一部分
[00:06:05.400 --> 00:06:06.920]  當然說到「因為」的時候
[00:06:06.920 --> 00:06:08.080]  我們寫文章都知道
[00:06:08.080 --> 00:06:10.320]  「因為」一定跟上文有關係
[00:06:10.320 --> 00:06:12.040]  上文這個作者就提到我們
[00:06:12.040 --> 00:06:14.440]  我們不可以停止聚會
[00:06:14.440 --> 00:06:15.720]  我們在神的家裡
[00:06:15.720 --> 00:06:17.080]  你不要說我自己信耶穌
[00:06:17.080 --> 00:06:18.040]  我自己一個人可以的
[00:06:18.040 --> 00:06:19.480]  我在家裡就自己靜修
[00:06:19.480 --> 00:06:20.120]  自己安靜
[00:06:20.120 --> 00:06:20.920]  自己默想
[00:06:20.920 --> 00:06:23.480]  走去一個沙漠裡
[00:06:23.480 --> 00:06:24.360]  我自己坐在那裡
[00:06:24.360 --> 00:06:25.760]  我就搞定了
[00:06:25.760 --> 00:06:26.680]  不是不行
[00:06:26.680 --> 00:06:28.280]  也不可以說不行
[00:06:28.280 --> 00:06:29.080]  但一方面
[00:06:29.080 --> 00:06:29.960]  這個作者就說
[00:06:29.960 --> 00:06:31.320]  我們不可以停止聚會
[00:06:31.320 --> 00:06:33.160]  就讓我們能夠彼此的鼓勵
[00:06:33.160 --> 00:06:34.360]  彼此的提醒
[00:06:34.360 --> 00:06:35.480]  彼此的來到去
[00:06:35.480 --> 00:06:36.960]  甚至是相愛
[00:06:36.960 --> 00:06:38.440]  這個是一個很重要
[00:06:38.440 --> 00:06:41.080]  我們屬靈生命的一個成長的
[00:06:41.080 --> 00:06:43.280]  其中一個進程
[00:06:43.280 --> 00:06:46.600]  當他面對一班信徒
[00:06:46.600 --> 00:06:48.120]  他忽然之間去到21節
[00:06:48.120 --> 00:06:49.560]  他就說「因為」
[00:06:49.560 --> 00:06:53.080]  既然上面是對著一班信徒說的
[00:06:53.080 --> 00:06:55.400]  很明顯下面這個警告
[00:06:55.400 --> 00:06:58.080]  同樣是面對一班信徒
[00:06:58.080 --> 00:06:59.400]  是同一班的群體
[00:06:59.400 --> 00:07:00.360]  同一個群體
[00:07:00.360 --> 00:07:03.920]  所以很多不同的學者就開始去想
[00:07:03.920 --> 00:07:06.760]  如果對信徒去說這番話
[00:07:06.760 --> 00:07:08.560]  特別有一個問題就說
[00:07:08.560 --> 00:07:10.680]  如果一個真正的基督徒
[00:07:10.680 --> 00:07:13.560]  他會不會故意犯罪呢?
[00:07:13.560 --> 00:07:17.440]  這個就開始警告那邊的一個起步
[00:07:17.440 --> 00:07:19.120]  一個真正的基督徒
[00:07:19.120 --> 00:07:21.720]  他會不會故意犯罪?
[00:07:21.720 --> 00:07:22.760]  弟兄姊妹
[00:07:22.760 --> 00:07:25.600]  我今天就嘗試用這個第四個警告
[00:07:25.600 --> 00:07:28.360]  嘗試按照我自己對聖經的認知
[00:07:28.360 --> 00:07:29.680]  和大家去分析
[00:07:29.680 --> 00:07:31.320]  究竟這個警告
[00:07:31.320 --> 00:07:33.440]  怎樣帶給我們一個結論
[00:07:33.440 --> 00:07:34.880]  我仍然的結論就是說
[00:07:34.880 --> 00:07:37.040]  一次得救 永遠得救
[00:07:37.040 --> 00:07:38.080]  這個是我的結論
[00:07:38.080 --> 00:07:39.800]  但求主繼續幫助我們
[00:07:39.800 --> 00:07:44.080]  我們從三方面來思考這個警告
[00:07:44.080 --> 00:07:47.920]  第一 我們很深信這個作者的而且確
[00:07:47.920 --> 00:07:50.480]  他一開始就真的警告一班信徒
[00:07:50.480 --> 00:07:53.600]  千萬不要藐視福音
[00:07:53.600 --> 00:07:54.840]  他一開始的時候
[00:07:54.840 --> 00:07:58.520]  他說千萬不要藐視福音
[00:07:58.520 --> 00:07:59.280]  我們讀一讀
[00:07:59.280 --> 00:08:01.560]  由26節到31節 好嗎?
[00:08:01.560 --> 00:08:02.880]  準備 1 2 3
[00:08:02.880 --> 00:08:05.560]  因為我們得知真道以後
[00:08:05.560 --> 00:08:07.280]  若故意犯罪
[00:08:07.280 --> 00:08:10.040]  贖罪的祭就再沒有了
[00:08:10.040 --> 00:08:12.640]  唯有戰懼等候審判
[00:08:12.640 --> 00:08:16.640]  和那消滅眾敵人的烈火
[00:08:16.640 --> 00:08:18.600]  剛犯摩西的律法
[00:08:18.600 --> 00:08:21.040]  憑兩三個人見證
[00:08:21.040 --> 00:08:24.320]  在且不得連戌而死
[00:08:24.320 --> 00:08:27.400]  何況人踐踏神的遺址
[00:08:27.400 --> 00:08:30.400]  將那使他成性之虐的血
[00:08:30.400 --> 00:08:34.440]  當作平常有洩漫私恩的聖靈
[00:08:34.440 --> 00:08:39.600]  你們想他要受的刑罰該怎樣加重呢?
[00:08:39.600 --> 00:08:41.720]  因為我們知道誰說
[00:08:41.720 --> 00:08:44.320]  「申冤在我,我必報應」
[00:08:44.320 --> 00:08:47.200]  又說主要審判他的百姓
[00:08:47.200 --> 00:08:49.960]  落在永生神的手裡
[00:08:49.960 --> 00:08:51.680]  真是可怕
[00:08:51.680 --> 00:08:52.480]  他一開始說
[00:08:52.480 --> 00:08:53.160]  因為
[00:08:53.160 --> 00:08:54.000]  他說因為什麼呢?
[00:08:54.000 --> 00:08:56.360]  因為我們得知真道以後
[00:08:56.360 --> 00:08:57.960]  得知真道以後
[00:08:57.960 --> 00:08:59.760]  這個字本身的含義
[00:08:59.760 --> 00:09:01.080]  這句話本身的含義就是
[00:09:01.080 --> 00:09:03.160]  一些人真的聽了福音
[00:09:03.160 --> 00:09:04.960]  真的接受了福音
[00:09:04.960 --> 00:09:06.680]  理應成為基督徒
[00:09:06.680 --> 00:09:08.680]  他說如果一群這樣的人
[00:09:08.680 --> 00:09:12.000]  他們如果故意犯罪
[00:09:12.000 --> 00:09:14.920]  故意這個字的原文意思是清醒的
[00:09:14.920 --> 00:09:18.800]  在清醒之下部署犯罪的步驟
[00:09:18.800 --> 00:09:19.520]  一些這樣的人
[00:09:19.520 --> 00:09:21.600]  就是說你不是不經意犯罪的
[00:09:21.600 --> 00:09:23.400]  不經意超速的
[00:09:23.400 --> 00:09:24.080]  你不是的
[00:09:24.080 --> 00:09:25.440]  你是有心要超速的
[00:09:25.440 --> 00:09:26.320]  因為你部署
[00:09:26.320 --> 00:09:28.240]  我明天什麼時間就要超速
[00:09:28.240 --> 00:09:29.160]  就是這個意思
[00:09:29.160 --> 00:09:30.560]  就是說他去部署
[00:09:30.560 --> 00:09:32.120]  他去犯罪
[00:09:32.120 --> 00:09:34.160]  如果一個真正的基督徒
[00:09:34.160 --> 00:09:35.720]  一個有福音
[00:09:35.720 --> 00:09:37.040]  去領受了福音
[00:09:37.040 --> 00:09:39.200]  一個所謂成了基督徒的人
[00:09:39.200 --> 00:09:40.560]  他是故意的
[00:09:40.560 --> 00:09:42.960]  他是有清醒的頭腦
[00:09:42.960 --> 00:09:45.800]  去確定犯罪的步驟的時候
[00:09:45.800 --> 00:09:48.640]  究竟這些人會怎樣呢?
[00:09:48.640 --> 00:09:49.720]  這個作者就說
[00:09:49.720 --> 00:09:53.440]  這些人應該是任何的制都搞不定
[00:09:53.440 --> 00:09:58.080]  就是說他理應是不會得著這個救恩
[00:09:58.080 --> 00:10:01.040]  甚至去到烈火
[00:10:01.040 --> 00:10:02.240]  弟兄姊妹
[00:10:02.240 --> 00:10:04.600]  當我自己去思考這個警告的時候
[00:10:04.600 --> 00:10:07.960]  如果只是單從26節去看
[00:10:07.960 --> 00:10:09.040]  有時候我們都會覺得
[00:10:09.040 --> 00:10:10.080]  嘩 是的
[00:10:10.080 --> 00:10:12.240]  如果今天我們故意犯罪
[00:10:12.240 --> 00:10:15.400]  我們都是沒有任何的制可以幫我們
[00:10:15.400 --> 00:10:16.080]  弟兄姊妹
[00:10:16.080 --> 00:10:18.640]  我不知道大家有沒有試過故意犯罪
[00:10:18.640 --> 00:10:19.200]  我不知道
[00:10:19.200 --> 00:10:20.400]  真的不想問了
[00:10:20.400 --> 00:10:21.880]  我們故意犯罪
[00:10:21.880 --> 00:10:23.600]  弟兄姊妹
[00:10:23.600 --> 00:10:26.000]  當我自己再去反思的時候
[00:10:26.000 --> 00:10:28.720]  我深信每一個警告的背後
[00:10:28.720 --> 00:10:31.600]  如果有人發出一些警告的背後
[00:10:31.600 --> 00:10:34.480]  應該是有愛心的
[00:10:34.480 --> 00:10:36.080]  我意思是愛心就是說
[00:10:36.080 --> 00:10:37.840]  仍然都有包容的
[00:10:37.840 --> 00:10:41.520]  就等於如果公司給我一封警告信
[00:10:41.520 --> 00:10:44.240]  如果教會有一天給我一封警告信
[00:10:44.240 --> 00:10:48.720]  我仍然深信教會這封警告信的背後
[00:10:48.720 --> 00:10:50.840]  他仍然希望我怎樣
[00:10:50.840 --> 00:10:51.880]  我會改的
[00:10:51.880 --> 00:10:52.840]  大家明白我的意思嗎?
[00:10:52.840 --> 00:10:54.120]  如果不喜歡他就解僱他
[00:10:54.120 --> 00:10:55.320]  這個世界容不易的
[00:10:55.320 --> 00:10:57.080]  現在炒魷魚很快的
[00:10:57.080 --> 00:10:58.000]  一上班
[00:10:58.000 --> 00:11:00.200]  我聽聞有些人說的
[00:11:00.200 --> 00:11:01.400]  真的假的我不知道
[00:11:01.400 --> 00:11:02.960]  今天早上上班
[00:11:02.960 --> 00:11:05.080]  然後忽然間又去老闆那裡
[00:11:05.080 --> 00:11:06.320]  忽然間就不用返位了
[00:11:06.320 --> 00:11:07.400]  不知道去哪裡
[00:11:07.400 --> 00:11:10.480]  有一個會友曾經描述給我看
[00:11:10.480 --> 00:11:11.800]  他試過有一次
[00:11:11.800 --> 00:11:13.560]  有一個人同事上了班
[00:11:13.560 --> 00:11:14.880]  吃了半隻冬甩
[00:11:14.880 --> 00:11:16.280]  就放在桌子上
[00:11:16.280 --> 00:11:19.360]  以後就見到半隻冬甩在桌子上
[00:11:19.360 --> 00:11:21.000]  那個人已經不見了
[00:11:21.000 --> 00:11:23.000]  如果要炒魷魚容不易的
[00:11:23.000 --> 00:11:25.080]  這個世界隨時炒魷魚
[00:11:25.080 --> 00:11:25.920]  沒問題
[00:11:25.920 --> 00:11:27.680]  但如果他給你警告信
[00:11:27.680 --> 00:11:31.480]  他背後仍然希望我們能夠有一個改變
[00:11:31.480 --> 00:11:34.560]  我發覺這個作者其實背後很有愛心
[00:11:34.560 --> 00:11:38.480]  他很希望這班信徒
[00:11:38.480 --> 00:11:41.000]  我們想一想
[00:11:41.000 --> 00:11:45.520]  今天我們是不是所謂一個真正的基督徒
[00:11:45.520 --> 00:11:46.240]  弟兄姊妹
[00:11:46.240 --> 00:11:48.360]  我要強調一個真正的基督徒
[00:11:48.360 --> 00:11:51.360]  基督徒我們每個人都可以說自己是基督徒
[00:11:51.360 --> 00:11:53.520]  因為基督徒三個字從來沒有專利
[00:11:53.520 --> 00:11:55.800]  你走出街我是基督徒 沒人會打你的
[00:11:55.800 --> 00:11:57.520]  正常是沒人會打你的
[00:11:57.520 --> 00:11:58.840]  我是基督徒
[00:11:58.840 --> 00:12:01.520]  沒人會說你 你不可以說
[00:12:01.520 --> 00:12:03.120]  因為只有我是基督徒 你不是基督徒
[00:12:03.120 --> 00:12:04.320]  你不可以這樣說
[00:12:04.320 --> 00:12:05.760]  我都沒資格這樣說
[00:12:05.760 --> 00:12:07.400]  因為真正的審判
[00:12:07.400 --> 00:12:08.880]  最終的審判是誰
[00:12:08.880 --> 00:12:10.280]  是上帝
[00:12:10.280 --> 00:12:12.440]  我沒資格去論斷
[00:12:12.440 --> 00:12:15.400]  不過這個作者很有趣
[00:12:15.400 --> 00:12:18.240]  這個作者背後他發出一個警告
[00:12:18.240 --> 00:12:20.720]  他對一班信徒發出警告
[00:12:20.720 --> 00:12:22.920]  甚至耶穌基督都曾經發過一個警告
[00:12:22.920 --> 00:12:23.920]  一個比喻就是說
[00:12:23.920 --> 00:12:25.320]  杯子和物質
[00:12:25.320 --> 00:12:28.920]  將來上帝會分辨杯子和物質
[00:12:28.920 --> 00:12:30.080]  山羊和綿羊
[00:12:30.080 --> 00:12:32.760]  上帝會有他最終的一個審判
[00:12:32.760 --> 00:12:35.560]  不過這個作者最精彩的地方
[00:12:35.560 --> 00:12:37.400]  我發覺最精彩的地方
[00:12:37.400 --> 00:12:40.800]  他是給了一個機會
[00:12:40.800 --> 00:12:44.440]  讓我們去檢視自己的生命
[00:12:44.440 --> 00:12:47.240]  究竟我們說自己是基督徒
[00:12:47.240 --> 00:12:49.960]  我不知道他今天會不會說自己是基督徒
[00:12:49.960 --> 00:12:53.040]  你跟隔壁說我是基督徒
[00:12:53.040 --> 00:12:55.400]  究竟說我們是基督徒
[00:12:55.400 --> 00:12:56.880]  這個作者就說
[00:12:56.880 --> 00:13:02.320]  你有沒有犯29節的三種罪
[00:13:02.320 --> 00:13:06.320]  29節這個作者出現了三種的罪
[00:13:06.320 --> 00:13:09.280]  他說今天你要檢視有沒有犯這三種罪
[00:13:09.280 --> 00:13:11.000]  你可以說自己是基督徒
[00:13:11.000 --> 00:13:13.080]  但是你在說自己是基督徒的時候
[00:13:13.080 --> 00:13:14.600]  有沒有犯這三種罪
[00:13:14.600 --> 00:13:18.000]  第一就是踐踏神的義子
[00:13:18.000 --> 00:13:22.040]  29節他說何況人踐踏神的義子
[00:13:22.040 --> 00:13:25.120]  踐踏神的義子即是藐視耶穌基督
[00:13:25.120 --> 00:13:26.320]  即是藐視神
[00:13:26.320 --> 00:13:27.640]  即是說今天我是基督徒
[00:13:27.640 --> 00:13:29.400]  不過耶穌基督是誰
[00:13:29.400 --> 00:13:32.120]  過來過來 讓我檢查一下你
[00:13:32.120 --> 00:13:35.640]  甚至我們很多時候將耶穌的名字當作粗口
[00:13:35.640 --> 00:13:38.720]  你聽到外國經常說Jesus
[00:13:38.720 --> 00:13:40.200]  他不是真的說Jesus
[00:13:40.200 --> 00:13:41.520]  他只是說粗口
[00:13:41.520 --> 00:13:42.880]  他是在藐視耶穌基督
[00:13:42.880 --> 00:13:44.720]  根本當耶穌基督沒有到
[00:13:44.720 --> 00:13:46.120]  他說有沒有藐視耶穌基督
[00:13:46.120 --> 00:13:48.120]  今天你說自己是基督徒
[00:13:48.120 --> 00:13:49.320]  他說問我們自己
[00:13:49.320 --> 00:13:50.960]  我們有沒有藐視耶穌基督
[00:13:50.960 --> 00:13:53.600]  第二 我們有沒有將
[00:13:53.600 --> 00:13:57.160]  讓我們承受的虐的血
[00:13:57.160 --> 00:13:59.040]  當作平常
[00:13:59.040 --> 00:14:01.960]  平常的意思 原文的意思是不潔
[00:14:01.960 --> 00:14:05.360]  不潔和有些污穢的意思
[00:14:05.360 --> 00:14:08.800]  他說我們有沒有當拯救我們
[00:14:08.800 --> 00:14:12.360]  潔淨我們的罪的耶穌基督的補血
[00:14:12.360 --> 00:14:17.560]  是超越所有救藥 獻祭那些生畜的血
[00:14:17.560 --> 00:14:18.760]  耶穌基督的補血
[00:14:18.760 --> 00:14:20.560]  是當他是不潔
[00:14:20.560 --> 00:14:21.640]  弟兄姊妹
[00:14:21.640 --> 00:14:22.320]  我們有沒有覺得
[00:14:22.320 --> 00:14:23.560]  哇 耶穌基督的補血
[00:14:23.560 --> 00:14:25.480]  比豬血更污穢
[00:14:25.480 --> 00:14:27.360]  我們有沒有這樣的想法
[00:14:27.360 --> 00:14:29.240]  有沒有比其他的血更不潔
[00:14:29.240 --> 00:14:30.600]  我們有沒有這樣的思想
[00:14:30.600 --> 00:14:32.280]  耶穌基督的補血
[00:14:32.280 --> 00:14:33.000]  赦免我
[00:14:33.000 --> 00:14:34.960]  傻的
[00:14:34.960 --> 00:14:36.800]  我們有沒有這樣的心態
[00:14:36.800 --> 00:14:37.800]  第三
[00:14:37.800 --> 00:14:43.120]  他說我們有沒有洩萬斯恩的聖靈
[00:14:43.120 --> 00:14:44.440]  耶穌基督說過
