
[00:00:00.000 --> 00:00:05.000]  在領受上帝的懷疑之前,我們一起祈禱,好嗎?
[00:01:39.000 --> 00:01:42.000]  都上第四個禮拜了
[00:01:42.000 --> 00:01:45.000]  記住是《河西亞書》六章
[00:01:45.000 --> 00:01:47.000]  一字三字,一起讀好嗎?
[00:01:47.000 --> 00:01:50.000]  這首歌可以唱的
[00:01:50.000 --> 00:01:55.000]  待會兒再唱
[00:01:56.000 --> 00:01:58.000]  我們一起讀好嗎?
[00:01:58.000 --> 00:02:00.000]  公公正正的讀給上帝聽
[00:02:00.000 --> 00:02:02.000]  讀給上帝聽
[00:02:02.000 --> 00:02:07.000]  來吧,讓我們迴轉歸向耶和華
[00:02:07.000 --> 00:02:11.000]  因為祂雖然撕裂了我們
[00:02:11.000 --> 00:02:13.000]  但必定醫治我們
[00:02:13.000 --> 00:02:15.000]  祂雖然擊傷了我們
[00:02:15.000 --> 00:02:17.000]  卻必替我們果傷
[00:02:17.000 --> 00:02:21.000]  兩天以後,祂要使我們復原
[00:02:21.000 --> 00:02:23.000]  第三天,祂使我們起來
[00:02:23.000 --> 00:02:26.000]  我們就可以活在祂的面前
[00:02:26.000 --> 00:02:31.000]  讓我們認識,竭力追求認識耶和華
[00:02:31.000 --> 00:02:34.000]  祂必定出現,像神光一樣
[00:02:34.000 --> 00:02:38.000]  祂必臨到我們,如雨水一般
[00:02:38.000 --> 00:02:41.000]  猶像滋潤大地的春雨
[00:02:41.000 --> 00:02:44.000]  《河西亞書》六章一字三節
[00:02:44.000 --> 00:02:50.000]  這段經文是《河西亞書》的一個很重要的經文
[00:02:50.000 --> 00:02:52.000]  是一個轉折性的經文
[00:02:52.000 --> 00:02:57.000]  有很多人認為《河西亞書》是一個很奇妙的愛情故事
[00:02:57.000 --> 00:03:00.000]  很偉大的愛情故事
[00:03:00.000 --> 00:03:04.000]  因為河西亞娶了一個不忠的女子為妻
[00:03:04.000 --> 00:03:08.000]  你會發覺這件事不是祂自發的
[00:03:08.000 --> 00:03:10.000]  是嗎?不是祂自發的
[00:03:10.000 --> 00:03:14.000]  是誰發的?是上帝叫祂娶的
[00:03:14.000 --> 00:03:16.000]  上帝就用這個婚姻的關係
[00:03:16.000 --> 00:03:21.000]  去代表祂和以色列人的關係
[00:03:21.000 --> 00:03:23.000]  以色列國家的關係
[00:03:23.000 --> 00:03:28.000]  希望這個出了鬼的以色列國當中的人民
[00:03:28.000 --> 00:03:31.000]  能夠迴轉,歸向耶和華
[00:03:31.000 --> 00:03:35.000]  這件事情是匪夷所思
[00:03:35.000 --> 00:03:41.000]  在現今的世代,你也很難會看到這件事情
[00:03:41.000 --> 00:03:45.000]  你也很難去做這件事情
[00:03:45.000 --> 00:03:49.000]  上帝用這樣的關係告訴我們
[00:03:49.000 --> 00:03:55.000]  祂的愛和接納是無比,無私的偉大
[00:03:55.000 --> 00:03:59.000]  人世間問誰能夠做到呢?
[00:03:59.000 --> 00:04:02.000]  應該沒有人能夠做到這件事情
[00:04:02.000 --> 00:04:06.000]  不要說出鬼,出鬼是很危險的事情
[00:04:06.000 --> 00:04:09.000]  高鐵出鬼,有沒有聽過新聞?
[00:04:09.000 --> 00:04:12.000]  有,這些事情會死很多人
[00:04:12.000 --> 00:04:18.000]  但是你不要說高鐵出鬼這麼緊張
[00:04:18.000 --> 00:04:22.000]  坐在高鐵上,過了站
[00:04:22.000 --> 00:04:27.000]  有一個新聞也說到有一對夫婦失了利益
[00:04:27.000 --> 00:04:29.000]  不要說出鬼了
[00:04:29.000 --> 00:04:30.000]  怎麼失利益呢?
[00:04:30.000 --> 00:04:34.000]  基本上坐在高鐵上,他應該在某個站上停下來
[00:04:34.000 --> 00:04:36.000]  他會下車的,但是他沒有下車
[00:04:36.000 --> 00:04:38.000]  什麼原因呢?
[00:04:38.000 --> 00:04:40.000]  因為他吃了藥
[00:04:40.000 --> 00:04:42.000]  吃了什麼藥呢?
[00:04:42.000 --> 00:04:44.000]  安眠藥
[00:04:44.000 --> 00:04:47.000]  當然,他吃了安眠藥
[00:04:47.000 --> 00:04:50.000]  他起床的時候就發覺已經過了站了
[00:04:50.000 --> 00:04:54.000]  人家不止他吃了安眠藥,還要他吃了搖頭丸
[00:04:54.000 --> 00:05:01.000]  因為他已經發了這個發表
[00:05:01.000 --> 00:05:08.000]  坐在他旁邊的那個先生就開始互相指責
[00:05:08.000 --> 00:05:13.000]  甚至不理性地說不如叫高鐵的司機停車
[00:05:15.000 --> 00:05:17.000]  很難明白
[00:05:17.000 --> 00:05:20.000]  你坐在高鐵的時候叫司機停車是怎麼回事呢?
[00:05:20.000 --> 00:05:24.000]  他指著他的老公說
[00:05:24.000 --> 00:05:28.000]  為什麼我睡著了,你不叫我起來?
[00:05:28.000 --> 00:05:30.000]  兩個人都吃了藥
[00:05:30.000 --> 00:05:34.000]  他的先生的回答比較有理性
[00:05:34.000 --> 00:05:37.000]  他說我也睡著了,怎麼叫你起來?
[00:05:37.000 --> 00:05:41.000]  一個睡著了的人是不可以叫另一個人起來的
[00:05:41.000 --> 00:05:45.000]  然後整個對話是很不理智的
[00:05:45.000 --> 00:05:50.000]  很難讓人理解他發生什麼事
[00:05:50.000 --> 00:05:55.000]  《河西亞書》就是希望一個沉睡了的以色列
[00:05:55.000 --> 00:05:58.000]  在還沒過站之前,拜託你快點起來
[00:05:58.000 --> 00:06:02.000]  你要回轉,你要歸向耶和華
[00:06:02.000 --> 00:06:07.000]  所以你會發覺,如果你真的看完舊約
[00:06:07.000 --> 00:06:10.000]  他不單止叫河西亞去做呼喚
[00:06:10.000 --> 00:06:14.000]  他不單止叫河西亞去做呼喚
[00:06:14.000 --> 00:06:21.000]  當時他叫了四個先知一起去做呼喚
[00:06:21.000 --> 00:06:24.000]  當時已經分裂了
[00:06:24.000 --> 00:06:28.000]  北角有兩個先知,一個叫河西亞,一個叫亞摩斯
[00:06:28.000 --> 00:06:32.000]  南角就是尼迦和爾賽亞
[00:06:32.000 --> 00:06:35.000]  這四個先知在當時
[00:06:35.000 --> 00:06:40.000]  用了很多的心機,很多的口水,很多的精力
[00:06:40.000 --> 00:06:44.000]  去希望叫以色列人回轉
[00:06:44.000 --> 00:06:49.000]  當然最後大家都知道不太行
[00:06:49.000 --> 00:06:54.000]  今天很多聖經學者看他們這四個人的說話的時候
[00:06:54.000 --> 00:07:01.000]  都稱他們為黃金四重牆
[00:07:01.000 --> 00:07:10.000]  doremi fa,即是四個加音
[00:07:10.000 --> 00:07:15.000]  但很可惜,以色列人唱了第五個音出來
[00:07:15.000 --> 00:07:19.000]  大家知道第五個音是什麼嗎?
[00:07:19.000 --> 00:07:22.000]  有多少音樂人在這裏,還用我說
[00:07:22.000 --> 00:07:24.000]  班門農夫,doremi fa
[00:07:24.000 --> 00:07:31.000]  他反過來說,fa mire,快點來
[00:07:31.000 --> 00:07:34.000]  不是做義工,即是快點來
[00:07:34.000 --> 00:07:38.000]  我們的主題歌是怎樣?
[00:07:38.000 --> 00:07:43.000]  你們要歸向耶和華
[00:07:43.000 --> 00:07:48.000]  當時那些以色列人說so what,so what
[00:07:48.000 --> 00:07:50.000]  這是他們第五個加音
[00:07:50.000 --> 00:07:53.000]  很多先知跟他們說完,他們都說so what,so what
[00:07:53.000 --> 00:07:56.000]  告訴他們你們的領袖不從
[00:07:56.000 --> 00:08:00.000]  因為你們要投靠埃及,又要找亞述
[00:08:00.000 --> 00:08:06.000]  兩邊想一腳踏兩船,但又沒有找耶和華
[00:08:06.000 --> 00:08:10.000]  他們說so what,這是為勢所迫
[00:08:10.000 --> 00:08:13.000]  好像今天的戰亂一樣,為勢所迫
[00:08:13.000 --> 00:08:15.000]  我能靠誰呢?
[00:08:15.000 --> 00:08:18.000]  先知再告訴他們,你們的社會是沒有公義的
[00:08:18.000 --> 00:08:20.000]  完全失去公義
[00:08:20.000 --> 00:08:23.000]  他們說so what,這是社會現象
[00:08:23.000 --> 00:08:26.000]  這是社會的錯,不關我們的事
[00:08:26.000 --> 00:08:29.000]  再告訴他們,你們的信仰宗教不純
[00:08:29.000 --> 00:08:31.000]  因為你們是拜巴力的
[00:08:31.000 --> 00:08:34.000]  你們不是拜耶和華的
[00:08:34.000 --> 00:08:36.000]  即是你們不是跟隨耶和華的
[00:08:36.000 --> 00:08:43.000]  巴力那時候就好像現在的納斯達克那些
[00:08:43.000 --> 00:08:46.000]  他們說這不關我們這一代的事
[00:08:46.000 --> 00:08:48.000]  這是先祖遺留下來的問題
[00:08:48.000 --> 00:08:51.000]  這些宗教,巴力這些其實不是我們創造的
[00:08:51.000 --> 00:08:53.000]  是我們祖父祖母已經有的
[00:08:53.000 --> 00:08:55.000]  他們說so what
[00:08:55.000 --> 00:09:00.000]  接著就說上帝藉著先知說你們是奉不忠
[00:09:00.000 --> 00:09:04.000]  你們的君王和祭司都搞到很亂
[00:09:04.000 --> 00:09:07.000]  經常講謊言,經常起假誓
[00:09:07.000 --> 00:09:12.000]  做出來的所有祭祀,所有東西都是做出來的
[00:09:12.000 --> 00:09:17.000]  他們說so what,這些就是人心的醜惡
[00:09:17.000 --> 00:09:20.000]  接受這些東西
[00:09:20.000 --> 00:09:22.000]  他們所說的so what
[00:09:22.000 --> 00:09:27.000]  跟我們今天活在這個世界好像很無奈
[00:09:27.000 --> 00:09:31.000]  我們只能夠跟著這個領袖不藏
[00:09:31.000 --> 00:09:33.000]  社會不公,宗教不純
[00:09:33.000 --> 00:09:38.000]  我們的侍奉也可能不忠的走向走勢
[00:09:38.000 --> 00:09:40.000]  我們都有很多的解釋
[00:09:40.000 --> 00:09:43.000]  我們說上帝你了解一下我們,明白一下我們
[00:09:43.000 --> 00:09:46.000]  我們不是不想的,但是so what
[00:09:46.000 --> 00:09:48.000]  但是當你經常so what
[00:09:48.000 --> 00:09:50.000]  好像以色列人那樣的時候
[00:09:50.000 --> 00:09:52.000]  你會發覺你會跟人的關係
[00:09:52.000 --> 00:09:59.000]  跟神的關係會很決裂
[00:09:59.000 --> 00:10:04.000]  所以在聖經裏面
[00:10:04.000 --> 00:10:07.000]  河西亞書的第三章
[00:10:07.000 --> 00:10:12.000]  以色列人跟神的關係是很差的
[00:10:12.000 --> 00:10:15.000]  甚至在第三章的時候
[00:10:15.000 --> 00:10:20.000]  當河西亞贖回了哥滅的時候
[00:10:20.000 --> 00:10:23.000]  即是贖回了它
[00:10:23.000 --> 00:10:26.000]  但是跟它說的是這句話
[00:10:26.000 --> 00:10:29.000]  它說什麼,它說我對你說
[00:10:29.000 --> 00:10:31.000]  我對它說,即是我即是河西亞
[00:10:31.000 --> 00:10:33.000]  跟它即是哥滅說
[00:10:33.000 --> 00:10:36.000]  你要給我獨居多日
[00:10:36.000 --> 00:10:39.000]  不要行淫,不要有別的男人
[00:10:39.000 --> 00:10:43.000]  我也必不與你同床
[00:10:43.000 --> 00:10:47.000]  因為以色列人也要獨居多日
[00:10:47.000 --> 00:10:50.000]  沒有君王,沒有領袖,沒有祭祀
[00:10:50.000 --> 00:10:53.000]  沒有那些像,沒有爾忽德
[00:10:53.000 --> 00:10:58.000]  家裏面神像什麼都沒有了
[00:10:58.000 --> 00:11:00.000]  這個獨居多日其實是什麼意思呢
[00:11:00.000 --> 00:11:03.000]  在聖經裏面
[00:11:03.000 --> 00:11:06.000]  贖回它了,都說我不會
[00:11:06.000 --> 00:11:09.000]  即是贖回它應該會一起,是不是很開心
[00:11:09.000 --> 00:11:12.000]  但是沒有,它說你要獨居
[00:11:12.000 --> 00:11:15.000]  它不會跟你同房
[00:11:15.000 --> 00:11:19.000]  即是就好像一個吸服了的人
[00:11:19.000 --> 00:11:22.000]  他回到家裏的時候
[00:11:22.000 --> 00:11:26.000]  他隔離,即是他要detox
[00:11:26.000 --> 00:11:29.000]  你知道什麼是detox嗎,即是要戒毒
[00:11:29.000 --> 00:11:31.000]  那個期間他要很辛苦地
[00:11:31.000 --> 00:11:33.000]  他自己一個人去活著
[00:11:33.000 --> 00:11:35.000]  沒有人幫到他那個時候
[00:11:35.000 --> 00:11:37.000]  即是連河西亞也幫不到他
[00:11:37.000 --> 00:11:39.000]  他要獨居多日
[00:11:39.000 --> 00:11:41.000]  當然我們在聖經裏看到
[00:11:41.000 --> 00:11:43.000]  因為以色列人也獨居多日
[00:11:43.000 --> 00:11:45.000]  沒有君王,什麼都沒有了
[00:11:45.000 --> 00:11:47.000]  其實這個是說的是
[00:11:47.000 --> 00:11:49.000]  他將會是被擄
[00:11:49.000 --> 00:11:52.000]  他將會是國家滅亡
[00:11:52.000 --> 00:11:55.000]  所謂的獨居多日,即是他長時間
[00:11:55.000 --> 00:11:58.000]  他會覺得好像上帝不在這裏一樣
[00:11:58.000 --> 00:12:00.000]  即是說當上帝叫我們迴轉
[00:12:00.000 --> 00:12:01.000]  我們有很多show work
[00:12:01.000 --> 00:12:02.000]  我們有很多原因的時候
[00:12:02.000 --> 00:12:04.000]  我們不理會的時候
[00:12:04.000 --> 00:12:08.000]  其實你會發覺你會獨居多日
[00:12:08.000 --> 00:12:09.000]  你獨居多日即是意思
[00:12:09.000 --> 00:12:11.000]  即是說你會發覺你那天是
[00:12:11.000 --> 00:12:13.000]  這裏沒有以忽德
[00:12:13.000 --> 00:12:15.000]  家中沒有神像
[00:12:15.000 --> 00:12:16.000]  即是其實你沒有君王
[00:12:16.000 --> 00:12:17.000]  沒有領袖
[00:12:17.000 --> 00:12:19.000]  你會發覺你的人生很沒有方向
[00:12:19.000 --> 00:12:23.000]  這個是一個以色列給我們看到
[00:12:23.000 --> 00:12:25.000]  最後他被擄
[00:12:25.000 --> 00:12:30.000]  他國家滅亡的一個景況
[00:12:30.000 --> 00:12:34.000]  神就用河西亞和哥滅這個婚姻關係
[00:12:34.000 --> 00:12:37.000]  代表了他和以色列人的關係
[00:12:37.000 --> 00:12:40.000]  這個不是一個好的結局
[00:12:40.000 --> 00:12:48.000]  沒有一個人想婚姻好像是這樣的結局
[00:12:48.000 --> 00:12:50.000]  但我們發覺很多時
[00:12:50.000 --> 00:12:53.000]  現在這個社會都是有很多離婚
[00:12:53.000 --> 00:12:57.000]  出軌的情況發生
[00:12:57.000 --> 00:12:59.000]  我最近看過報告
[00:12:59.000 --> 00:13:08.000]  講到普世報告的離婚率
[00:13:08.000 --> 00:13:11.000]  你覺得現在普遍世界的離婚率
[00:13:11.000 --> 00:13:15.000]  是高了還是低了
[00:13:15.000 --> 00:13:16.000]  高了
[00:13:16.000 --> 00:13:19.000]  不過我這樣問你應該是答
[00:13:19.000 --> 00:13:21.000]  低了
[00:13:21.000 --> 00:13:23.000]  我看回是低了
[00:13:23.000 --> 00:13:26.000]  他那裏講尤其是美國
[00:13:26.000 --> 00:13:32.000]  美國的離婚率是降至30年的最新水平
[00:13:32.000 --> 00:13:35.000]  我看的時候是不是看錯了
[00:13:35.000 --> 00:13:38.000]  是不是搞錯了
[00:13:38.000 --> 00:13:41.000]  我看回香港或者中國大陸
[00:13:41.000 --> 00:13:45.000]  所有這些婚姻數字全部都是下降
[00:13:45.000 --> 00:13:46.000]  我很好奇
[00:13:46.000 --> 00:13:49.000]  我們經常都講很多人離婚
[00:13:49.000 --> 00:13:51.000]  很犯濫
[00:13:51.000 --> 00:13:52.000]  為甚麼呢
[00:13:52.000 --> 00:13:53.000]  那裏有兩個原因
[00:13:53.000 --> 00:13:56.000]  第一個原因他就說
[00:13:56.000 --> 00:13:59.000]  他說香港和中國大陸
[00:13:59.000 --> 00:14:05.000]  堅決執行了一項叫做離婚冷靜期
[00:14:05.000 --> 00:14:07.000]  30天而已
[00:14:07.000 --> 00:14:09.000]  30天離婚冷靜期
[00:14:09.000 --> 00:14:10.000]  你以前可能聽過一些新聞
[00:14:10.000 --> 00:14:11.000]  就是說在中國大陸
[00:14:11.000 --> 00:14:18.000]  譬如我今天和配偶去領證婚姻證
[00:14:18.000 --> 00:14:23.000]  第二天就可以去這個地方領證
[00:14:23.000 --> 00:14:24.000]  但那是離婚證
[00:14:24.000 --> 00:14:26.000]  很快就可以了
[00:14:26.000 --> 00:14:30.000]  現在他們說堅持執行30天的冷靜期
[00:14:30.000 --> 00:14:33.000]  離婚一定要至少過30天
[00:14:33.000 --> 00:14:36.000]  他說這件事是奏效
[00:14:36.000 --> 00:14:37.000]  因為這件事的緣故
[00:14:37.000 --> 00:14:41.000]  他的離婚率是下降了
[00:14:41.000 --> 00:14:43.000]  美國呢
[00:14:43.000 --> 00:14:46.000]  美國是沒有一個國家
[00:14:46.000 --> 00:14:48.000]  就是沒有國法的
[00:14:48.000 --> 00:14:49.000]  就是在離婚上面
[00:14:49.000 --> 00:14:51.000]  離婚是按週的
[00:14:51.000 --> 00:14:53.000]  那如果你在加州
[00:14:53.000 --> 00:14:54.000]  你想離婚
[00:14:54.000 --> 00:14:55.000]  你要多久呢
[00:14:55.000 --> 00:14:56.000]  你知道嗎
[00:14:56.000 --> 00:14:59.000]  這個冷靜期
[00:14:59.000 --> 00:15:03.000]  有沒有人知道
[00:15:03.000 --> 00:15:06.000]  沒有人知道是吧
[00:15:06.000 --> 00:15:09.000]  大家人生經驗比較淺一點
[00:15:09.000 --> 00:15:10.000]  不要緊
[00:15:10.000 --> 00:15:12.000]  OK的
[00:15:12.000 --> 00:15:16.000]  六個月
[00:15:16.000 --> 00:15:21.000]  那你知道現在現代人是比較性急一點的
[00:15:21.000 --> 00:15:23.000]  是很性急的
[00:15:23.000 --> 00:15:26.000]  你網上網購Amazon
[00:15:26.000 --> 00:15:27.000]  你要怎樣呢
[00:15:27.000 --> 00:15:30.000]  要Prime的
[00:15:30.000 --> 00:15:31.000]  Uber你叫Uber
[00:15:31.000 --> 00:15:32.000]  要怎樣呢
[00:15:32.000 --> 00:15:34.000]  要Prime的
[00:15:34.000 --> 00:15:36.000]  那你離婚要怎樣呢
[00:15:36.000 --> 00:15:38.000]  要Prime的
[00:15:38.000 --> 00:15:40.000]  但是你現在這樣
[00:15:40.000 --> 00:15:43.000]  尤其是香港那些人很急的
[00:15:43.000 --> 00:15:45.000]  等30天
[00:15:45.000 --> 00:15:47.000]  訪問過中國大陸的年輕人
[00:15:47.000 --> 00:15:48.000]  你不是說打算離婚嗎
[00:15:48.000 --> 00:15:49.000]  為什麼現在不來呢
[00:15:49.000 --> 00:15:50.000]  等不及了
[00:15:50.000 --> 00:15:51.000]  真的等不及了
[00:15:51.000 --> 00:15:52.000]  等很久了
[00:15:52.000 --> 00:15:54.000]  算了不要搞了
[00:15:54.000 --> 00:15:57.000]  加州等半年
[00:15:57.000 --> 00:15:59.000]  會不會是這個原因呢
[00:15:59.000 --> 00:16:01.000]  我懷疑
[00:16:01.000 --> 00:16:03.000]  我覺得都有可能的
[00:16:03.000 --> 00:16:06.000]  但是另一個原因就比較實際一點
[00:16:06.000 --> 00:16:08.000]  我覺得另一個原因是比較實際一點
[00:16:08.000 --> 00:16:11.000]  另一個原因就是說
[00:16:11.000 --> 00:16:14.000]  因為結婚的人在過去那十幾二十年
[00:16:14.000 --> 00:16:17.000]  是越來越少的
[00:16:17.000 --> 00:16:18.000]  就是這個離婚率
[00:16:18.000 --> 00:16:21.000]  就是這個率是降的
[00:16:21.000 --> 00:16:24.000]  但是大幅下降是那個數字
[00:16:24.000 --> 00:16:26.000]  那個數字的原因就是因為
[00:16:26.000 --> 00:16:28.000]  過去那十幾二十年
[00:16:28.000 --> 00:16:30.000]  就是美國香港中國大陸
[00:16:30.000 --> 00:16:33.000]  結婚的人是越來越少的
[00:16:33.000 --> 00:16:34.000]  那也對的對不對
[00:16:34.000 --> 00:16:35.000]  那你結婚的人少
[00:16:35.000 --> 00:16:38.000]  你離婚的人就少
[00:16:38.000 --> 00:16:41.000]  那個數字是大幅下降的
[00:16:41.000 --> 00:16:45.000]  這個都
[00:16:45.000 --> 00:16:48.000]  很多時候都是有人去研究
[00:16:48.000 --> 00:16:49.000]  現在其實很多人都說
[00:16:49.000 --> 00:16:52.000]  完全是不想結婚的
[00:16:52.000 --> 00:16:54.000]  就是無論什麼人
[00:16:54.000 --> 00:16:55.000]  無論什麼人
[00:16:55.000 --> 00:16:56.000]  如果有人問你想不想結婚
[00:16:56.000 --> 00:17:01.000]  你怎麼回答的
[00:17:01.000 --> 00:17:02.000]  結了是不是
[00:17:02.000 --> 00:17:05.000]  有人問過我想不想結婚
[00:17:05.000 --> 00:17:07.000]  我說我結了
[00:17:07.000 --> 00:17:09.000]  那他又說不是這個意思
[00:17:09.000 --> 00:17:10.000]  他說不是這個意思
[00:17:10.000 --> 00:17:11.000]  那什麼意思呢
[00:17:11.000 --> 00:17:13.000]  那你應該找那些
[00:17:13.000 --> 00:17:16.000]  單身未結婚的人去問他
[00:17:16.000 --> 00:17:17.000]  是不是
[00:17:17.000 --> 00:17:18.000]  就是我們結了婚
[00:17:18.000 --> 00:17:19.000]  你不要問
[00:17:19.000 --> 00:17:21.000]  我們已經沒辦法了
[00:17:21.000 --> 00:17:23.000]  你問來沒意思的
[00:17:23.000 --> 00:17:24.000]  是不是
[00:17:24.000 --> 00:17:26.000]  有誰說不想的
[00:17:26.000 --> 00:17:32.000]  算了
[00:17:32.000 --> 00:17:33.000]  我們去問一些單身的
[00:17:33.000 --> 00:17:34.000]  那些單身的
[00:17:34.000 --> 00:17:35.000]  我問過了
[00:17:35.000 --> 00:17:36.000]  他說單身的
[00:17:36.000 --> 00:17:37.000]  為什麼不結婚
[00:17:37.000 --> 00:17:39.000]  結婚貴啊
[00:17:39.000 --> 00:17:40.000]  是不是
[00:17:40.000 --> 00:17:41.000]  結婚很貴
[00:17:41.000 --> 00:17:43.000]  對象要求很高
[00:17:43.000 --> 00:17:45.000]  又要有車又要有樓又要有舖
[00:17:45.000 --> 00:17:47.000]  我說我什麼都沒有
[00:17:47.000 --> 00:17:48.000]  那OK
[00:17:48.000 --> 00:17:49.000]  那你就找那些
[00:17:49.000 --> 00:17:51.000]  有錢一點的中年人
[00:17:51.000 --> 00:17:53.000]  單身的中年人
[00:17:53.000 --> 00:17:55.000]  那些鑽石黃老五之類的
[00:17:55.000 --> 00:17:57.000]  他說都問過了
[00:17:57.000 --> 00:18:00.000]  他們說不是結婚貴
[00:18:00.000 --> 00:18:01.000]  是離婚貴
[00:18:01.000 --> 00:18:03.000]  到時分財產分一半
[00:18:03.000 --> 00:18:04.000]  然後又要善養費
[00:18:04.000 --> 00:18:06.000]  又要什麼費什麼費
[00:18:06.000 --> 00:18:07.000]  很貴
[00:18:07.000 --> 00:18:08.000]  都是貴
[00:18:08.000 --> 00:18:10.000]  那我說OK
[00:18:10.000 --> 00:18:12.000]  那你有沒有試過問過那些
[00:18:12.000 --> 00:18:14.000]  離過婚的單身
[00:18:14.000 --> 00:18:16.000]  就是離過婚現在單身的
[00:18:16.000 --> 00:18:18.000]  他說都問過了
[00:18:18.000 --> 00:18:20.000]  他說那些都不想再結婚的
[00:18:20.000 --> 00:18:21.000]  為什麼
[00:18:21.000 --> 00:18:22.000]  就是都是那句
[00:18:22.000 --> 00:18:23.000]  是不是
[00:18:23.000 --> 00:18:26.000]  原諒我一生不羈放縱愛自由
[00:18:26.000 --> 00:18:29.000]  哪怕我有一天再結婚
[00:18:29.000 --> 00:18:31.000]  接著Oh No
[00:18:31.000 --> 00:18:33.000]  那首歌是這樣的
[00:18:33.000 --> 00:18:35.000]  Oh No
[00:18:35.000 --> 00:18:37.000]  那年紀大的那些
[00:18:37.000 --> 00:18:39.000]  他說那些彼此珍惜就行了
[00:18:39.000 --> 00:18:41.000]  他說不需要搞這些
[00:18:41.000 --> 00:18:44.000]  所以現在結婚的情況
[00:18:44.000 --> 00:18:46.000]  是越來越少的
[00:18:46.000 --> 00:18:49.000]  是沒有人敢去做這件事
[00:18:49.000 --> 00:18:51.000]  所以今天最後當中
[00:18:51.000 --> 00:18:52.000]  如果你是結了婚的
[00:18:52.000 --> 00:18:54.000]  我真的很佩服你們
[00:18:54.000 --> 00:19:00.000]  你們是很勇敢的一個人
[00:19:00.000 --> 00:19:02.000]  就是結了婚不怕黑嗎
[00:19:02.000 --> 00:19:04.000]  是不是
[00:19:04.000 --> 00:19:06.000]  怕不怕
[00:19:06.000 --> 00:19:08.000]  我和師母都說了
[00:19:08.000 --> 00:19:10.000]  都好像和大家分享過了
[00:19:10.000 --> 00:19:11.000]  是不是
[00:19:11.000 --> 00:19:13.000]  如果她說她先去了
[00:19:13.000 --> 00:19:15.000]  那剩下我一個
[00:19:15.000 --> 00:19:18.000]  那我會不會再娶啊
[00:19:18.000 --> 00:19:20.000]  那我當然說不會了
[00:19:20.000 --> 00:19:22.000]  我說No 我不會
[00:19:22.000 --> 00:19:23.000]  接著轉過頭就說
[00:19:23.000 --> 00:19:24.000]  咦 不是啊
[00:19:24.000 --> 00:19:25.000]  如果我遇到一個
[00:19:25.000 --> 00:19:29.000]  又年輕又貌美的
[00:19:29.000 --> 00:19:30.000]  接著突然間有一個
[00:19:30.000 --> 00:19:31.000]  另一個聲音就說
[00:19:31.000 --> 00:19:34.000]  戴綠帽啊你會
[00:19:34.000 --> 00:19:36.000]  接著或者可能是那些
[00:19:36.000 --> 00:19:37.000]  感情詐騙
[00:19:37.000 --> 00:19:39.000]  接著越想越恐怖
[00:19:39.000 --> 00:19:40.000]  整件事是
[00:19:40.000 --> 00:19:41.000]  他很害怕的
[00:19:41.000 --> 00:19:43.000]  想到這個人
[00:19:43.000 --> 00:19:45.000]  那為什麼
[00:19:45.000 --> 00:19:47.000]  為什麼這個何西愛就說
[00:19:47.000 --> 00:19:52.000]  他結過就是他和這個歌迷結過婚
[00:19:52.000 --> 00:19:54.000]  他為什麼還敢有這個勇氣
[00:19:54.000 --> 00:19:56.000]  去再和她這樣走在一起
