
[00:00:00.000 --> 00:00:04.000]  各位兄弟姐妹早晨 居內平安
[00:05:44.000 --> 00:05:46.000]  在神的恩典裏面
[00:05:46.000 --> 00:05:48.000]  看到天門大開
[00:05:48.000 --> 00:05:50.000]  並且他在聖靈裏面
[00:05:50.000 --> 00:05:52.000]  得以越過天門
[00:05:52.000 --> 00:05:54.000]  進到天界
[00:05:54.000 --> 00:05:57.000]  看到人類遠像的極致
[00:05:57.000 --> 00:06:00.000]  領悟到在空間的至高處
[00:06:00.000 --> 00:06:04.000]  和在時間的盡處的景象
[00:06:04.000 --> 00:06:07.000]  一個至大的vision
[00:06:07.000 --> 00:06:12.000]  夢想遠像或者說願景
[00:06:12.000 --> 00:06:15.000]  就是看到現實是這樣的
[00:06:15.000 --> 00:06:19.000]  或者時間這一刻以外的
[00:06:19.000 --> 00:06:21.000]  那個未出現的
[00:06:21.000 --> 00:06:25.000]  卻可以是真實的一個世界
[00:06:25.000 --> 00:06:32.000]  信仰其實是夢想遠像願景的極致
[00:06:32.000 --> 00:06:36.000]  信仰讓人去到人的界限
[00:06:36.000 --> 00:06:40.000]  然後接觸界限以外的神明
[00:06:40.000 --> 00:06:43.000]  信仰是讓我們這些平凡的人
[00:06:43.000 --> 00:06:46.000]  和一位我們根本想像不到的神
[00:06:46.000 --> 00:06:48.000]  有一種交往
[00:06:48.000 --> 00:06:51.000]  以致我們這些必死的人
[00:06:51.000 --> 00:06:58.000]  體會到在死亡的界線以外的永恆
[00:06:58.000 --> 00:07:00.000]  如果沒有了遠像
[00:07:00.000 --> 00:07:01.000]  沒有了信仰
[00:07:01.000 --> 00:07:05.000]  人怎能夠在這麼沉重的人生裏面
[00:07:05.000 --> 00:07:08.000]  活下去呢?
[00:07:08.000 --> 00:07:12.000]  在2015年香港的中學文憑試
[00:07:12.000 --> 00:07:14.000]  中文的作文題目
[00:07:14.000 --> 00:07:17.000]  有一個這樣的題目
[00:07:17.000 --> 00:07:20.000]  這個題目是這樣的
[00:07:20.000 --> 00:07:24.000]  夢想看似不切實際
[00:07:24.000 --> 00:07:27.000]  其實很有意義
[00:07:27.000 --> 00:07:31.000]  抑或夢想看似很有意義
[00:07:31.000 --> 00:07:34.000]  其實不切實際
[00:07:34.000 --> 00:07:37.000]  請同學就著你的觀點
[00:07:37.000 --> 00:07:42.000]  寫一篇評論的文章
[00:07:42.000 --> 00:07:45.000]  夢想看似不切實際
[00:07:45.000 --> 00:07:47.000]  其實很有意義
[00:07:47.000 --> 00:07:51.000]  抑或夢想看似有意義
[00:07:51.000 --> 00:07:54.000]  其實不切實際
[00:07:54.000 --> 00:07:57.000]  其實這個題目你仔細想一想
[00:07:57.000 --> 00:07:59.000]  無論是前半部還是後半部
[00:07:59.000 --> 00:08:03.000]  其實都假定夢想是不切實際
[00:08:03.000 --> 00:08:05.000]  它是假設了夢想是不切實際
[00:08:05.000 --> 00:08:09.000]  然後問不切實際的東西
[00:08:09.000 --> 00:08:13.000]  是否可能有意義呢?
[00:08:13.000 --> 00:08:15.000]  這個問題問得很好
[00:08:15.000 --> 00:08:17.000]  問得很道地
[00:08:17.000 --> 00:08:20.000]  問得很香港
[00:08:20.000 --> 00:08:22.000]  言下之意
[00:08:22.000 --> 00:08:24.000]  這個都是香港人的假定
[00:08:24.000 --> 00:08:26.000]  就是假定不切實際的東西
[00:08:26.000 --> 00:08:28.000]  是不可能有意義的
[00:08:28.000 --> 00:08:31.000]  因為假定不切實際的東西有意義
[00:08:31.000 --> 00:08:34.000]  這個問題根本不會問得出來
[00:08:34.000 --> 00:08:38.000]  假定不切實際的東西有意義
[00:08:38.000 --> 00:08:40.000]  如果你認為這樣的話
[00:08:40.000 --> 00:08:46.000]  你就有責任說出那個道理
[00:08:46.000 --> 00:08:48.000]  那個Burden of Proof
[00:08:48.000 --> 00:08:50.000]  是在你的身上
[00:08:50.000 --> 00:08:51.000]  你要證明
[00:08:51.000 --> 00:08:53.000]  為什麼不切實際的東西
[00:08:53.000 --> 00:08:57.000]  是會有意義的可能呢?
[00:08:57.000 --> 00:08:59.000]  當然我們知道
[00:08:59.000 --> 00:09:01.000]  夢想之有意義
[00:09:01.000 --> 00:09:05.000]  正正就是在於它不切實際
[00:09:05.000 --> 00:09:07.000]  夢想之有意義
[00:09:07.000 --> 00:09:10.000]  正正就是在於它不切實際
[00:09:10.000 --> 00:09:14.000]  若果實際真的這麼重要的話
[00:09:14.000 --> 00:09:16.000]  就不會有喬布斯
[00:09:16.000 --> 00:09:19.000]  就不會有大家現在手上
[00:09:19.000 --> 00:09:23.000]  每個人拿著的智能電話
[00:09:23.000 --> 00:09:25.000]  如果實際真的這麼重要的話
[00:09:25.000 --> 00:09:27.000]  就不會有一個人
[00:09:27.000 --> 00:09:29.000]  整天在說我有一個夢
[00:09:29.000 --> 00:09:31.000]  那個馬丁路德金
[00:09:31.000 --> 00:09:34.000]  他那個根本是不切實際的夢
[00:09:34.000 --> 00:09:36.000]  就是這個不切實際的夢
[00:09:36.000 --> 00:09:38.000]  他改變了一個世界
[00:09:38.000 --> 00:09:39.000]  一個國家
[00:09:39.000 --> 00:09:41.000]  一個時代
[00:09:41.000 --> 00:09:43.000]  若果實際真的這麼重要的話
[00:09:43.000 --> 00:09:49.000]  我們只能夠甘願做一條鹹魚
[00:09:49.000 --> 00:09:51.000]  看網上的一個報告
[00:09:51.000 --> 00:09:53.000]  他講到早一陣子
[00:09:53.000 --> 00:09:55.000]  有一位小學生
[00:09:55.000 --> 00:09:57.000]  問香港的教育局局長
[00:09:57.000 --> 00:10:03.000]  他問局長你有什麼夢想?
[00:10:03.000 --> 00:10:07.000]  局長很誠實地回答他
[00:10:07.000 --> 00:10:10.000]  我小時候有很多夢想
[00:10:10.000 --> 00:10:14.000]  不過很多都是不切實際的
[00:10:14.000 --> 00:10:17.000]  直到他長大了
[00:10:17.000 --> 00:10:20.000]  為生活所折磨
[00:10:20.000 --> 00:10:23.000]  現在我已經成為了教育局局長
[00:10:23.000 --> 00:10:30.000]  我會很努力為教育做一些事
[00:10:30.000 --> 00:10:34.000]  這個答案都是很香港的
[00:10:34.000 --> 00:10:37.000]  如果喬布斯都是這樣想的話
[00:10:37.000 --> 00:10:43.000]  我們現在大概都是用最原始的手提電話
[00:10:43.000 --> 00:10:47.000]  可以想像香港的教育未來幾年
[00:10:47.000 --> 00:10:52.000]  大家都是不需要再想像了
[00:10:52.000 --> 00:10:54.000]  眼界太低
[00:10:54.000 --> 00:10:56.000]  目光短淺
[00:10:56.000 --> 00:10:59.000]  肯定是一個問題
[00:10:59.000 --> 00:11:01.000]  中國人說螳螂捕蟬
[00:11:01.000 --> 00:11:03.000]  黃雀在後
[00:11:03.000 --> 00:11:08.000]  這個螳螂是專注在眼前的小利
[00:11:08.000 --> 00:11:13.000]  不曾留心到他的生命危在旦夕
[00:11:13.000 --> 00:11:15.000]  大家想像一下
[00:11:15.000 --> 00:11:17.000]  這個螳螂如果他的視野
[00:11:17.000 --> 00:11:21.000]  能夠從一個高處高一點看自己
[00:11:21.000 --> 00:11:25.000]  如果他的視野能夠從一個時間的後一點
[00:11:25.000 --> 00:11:28.000]  去回望他現在的境況
[00:11:28.000 --> 00:11:31.000]  他就會明白到自身的危險
[00:11:31.000 --> 00:11:35.000]  而能夠作出明智的抉擇
[00:11:35.000 --> 00:11:37.000]  不過很可惜
[00:11:37.000 --> 00:11:40.000]  很多人其實都像這個螳螂一樣
[00:11:40.000 --> 00:11:42.000]  追逐當下的利益
[00:11:42.000 --> 00:11:45.000]  然後放棄了生命
[00:11:45.000 --> 00:11:48.000]  啟示錄
[00:11:48.000 --> 00:11:51.000]  它讓我們在空間的最高點
[00:11:51.000 --> 00:11:53.000]  天上
[00:11:53.000 --> 00:11:57.000]  時間的最盡處
[00:11:57.000 --> 00:12:03.000]  歷史的終點的時候回望
[00:12:03.000 --> 00:12:08.000]  然後讓我們看到宇宙人生的真相是怎樣
[00:12:08.000 --> 00:12:11.000]  或者當我們看到這個真相的時候
[00:12:11.000 --> 00:12:17.000]  我們的選擇會選擇得好一點
[00:12:17.000 --> 00:12:20.000]  啟示錄的作者他看到什麼呢
[00:12:20.000 --> 00:12:23.000]  這個我們去到第二個段落
[00:12:23.000 --> 00:12:27.000]  他看到最高處的寶座
[00:12:27.000 --> 00:12:30.000]  最高處的景象
[00:12:30.000 --> 00:12:32.000]  那個遠像是怎樣呢
[00:12:32.000 --> 00:12:35.000]  經文第二節到第八節這樣說
[00:12:35.000 --> 00:12:38.000]  他被聖靈感動
[00:12:38.000 --> 00:12:40.000]  或者在靈裡面
[00:12:40.000 --> 00:12:43.000]  他看到有一個寶座
[00:12:43.000 --> 00:12:47.000]  宇宙的真相原來是有一個寶座
[00:12:47.000 --> 00:12:50.000]  有一個終極的權柄
[00:12:50.000 --> 00:12:52.000]  在天上
[00:12:52.000 --> 00:12:55.000]  這個坐在寶座上的是怎樣呢
[00:12:55.000 --> 00:12:57.000]  它是無形無像的
[00:12:57.000 --> 00:12:58.000]  它坐在那裡
[00:12:58.000 --> 00:13:01.000]  好像碧玉和紅寶石
[00:13:01.000 --> 00:13:05.000]  有紅有彩虹圍著寶座
[00:13:05.000 --> 00:13:07.000]  好像綠寶石
[00:13:07.000 --> 00:13:10.000]  寶座周圍有二十四個座位
[00:13:10.000 --> 00:13:13.000]  其上坐著二十四位長老
[00:13:13.000 --> 00:13:16.000]  他們都好像一個王者一樣
[00:13:16.000 --> 00:13:20.000]  身穿白衣頭上戴著金的冠冕
[00:13:20.000 --> 00:13:22.000]  神臨在的記號出現了
[00:13:22.000 --> 00:13:25.000]  有閃電聲音雷轟
[00:13:25.000 --> 00:13:27.000]  在寶座裡面發出來
[00:13:27.000 --> 00:13:31.000]  又有七盞火燈在寶座前點著
[00:13:31.000 --> 00:13:34.000]  這七盞燈就是神的七靈
[00:13:34.000 --> 00:13:37.000]  然後寶座前面好像一個玻璃海
[00:13:37.000 --> 00:13:38.000]  好像水晶一樣
[00:13:38.000 --> 00:13:39.000]  很明亮的
[00:13:39.000 --> 00:13:43.000]  寶座中和寶座周圍有四個活物
[00:13:43.000 --> 00:13:45.000]  有些神物在那裡
[00:13:45.000 --> 00:13:49.000]  前後遍滿了眼睛
[00:13:49.000 --> 00:13:52.000]  這四隻神物或者神獸
[00:13:52.000 --> 00:13:55.000]  一隻好像獅子
[00:13:55.000 --> 00:13:57.000]  一隻好像牛毒
[00:13:57.000 --> 00:13:59.000]  第三個臉面像人
[00:13:59.000 --> 00:14:01.000]  第四個好像飛鷹
[00:14:01.000 --> 00:14:04.000]  他們各有六個翅膀
[00:14:04.000 --> 00:14:09.000]  遍體內外都滿了眼睛
[00:14:09.000 --> 00:14:13.000]  這個就是人生終極的真相
[00:14:13.000 --> 00:14:19.000]  原來在至高之處神坐著為王
[00:14:19.000 --> 00:14:22.000]  神母形象
[00:14:22.000 --> 00:14:25.000]  有的就是代表著聖潔
[00:14:25.000 --> 00:14:28.000]  尊貴榮耀的一些寶石
[00:14:28.000 --> 00:14:32.000]  用這個來形容神的尊貴榮耀
[00:14:32.000 --> 00:14:35.000]  有熊環繞著寶座
[00:14:35.000 --> 00:14:36.000]  我們都知道
[00:14:36.000 --> 00:14:40.000]  舊約以熊為神與人納約的一個標記
[00:14:40.000 --> 00:14:42.000]  上帝記得起我們
[00:14:42.000 --> 00:14:44.000]  雖然祂在至高之處
[00:14:44.000 --> 00:14:47.000]  然後這個寶座的周圍有二十四位長老
[00:14:47.000 --> 00:14:52.000]  代表著舊約和新約的所有的信徒
[00:14:52.000 --> 00:14:53.000]  舊約十二個支派
[00:14:53.000 --> 00:14:55.000]  新約十二個門徒
[00:14:55.000 --> 00:14:58.000]  加起來二十四代表著所有的信徒
[00:14:58.000 --> 00:15:00.000]  圍著神的寶座
[00:15:00.000 --> 00:15:02.000]  有閃電、有聲音、有雷轟
[00:15:02.000 --> 00:15:04.000]  在這個寶座裡化出來
[00:15:04.000 --> 00:15:08.000]  代表著神的威嚴和審判
[00:15:08.000 --> 00:15:10.000]  登臺代表教會
[00:15:10.000 --> 00:15:13.000]  登臺上的火或者登臺上的燈
[00:15:13.000 --> 00:15:16.000]  就是教會應該發出來的光明
[00:15:16.000 --> 00:15:20.000]  這個光明不是源自教會的自己
[00:15:20.000 --> 00:15:22.000]  是源自靈
[00:15:22.000 --> 00:15:24.000]  代表聖靈
[00:15:24.000 --> 00:15:26.000]  聖靈在教會裡
[00:15:26.000 --> 00:15:29.000]  讓教會發出應有的光芒
[00:15:29.000 --> 00:15:31.000]  寶座前面有一個玻璃海
[00:15:31.000 --> 00:15:34.000]  按照西亞的文明
[00:15:34.000 --> 00:15:37.000]  海裡有代表邪惡的怪獸
[00:15:37.000 --> 00:15:41.000]  玻璃海正正顯示這隻海怪已經被消滅了
[00:15:41.000 --> 00:15:43.000]  海也不再顛簸
[00:15:43.000 --> 00:15:45.000]  平靜得好像水晶一樣
[00:15:45.000 --> 00:15:48.000]  邪惡已經被消滅
[00:15:48.000 --> 00:15:50.000]  寶座前面有神物
[00:15:50.000 --> 00:15:51.000]  有幾隻
[00:15:51.000 --> 00:15:54.000]  獅子代表著百獸之王
[00:15:54.000 --> 00:15:57.000]  牛獨代表著加速之王
[00:15:57.000 --> 00:15:59.000]  鷹代表飛鳥之王
[00:15:59.000 --> 00:16:02.000]  然後人代表萬物之靈
[00:16:02.000 --> 00:16:03.000]  這些所有的神物
[00:16:03.000 --> 00:16:06.000]  可以說是代表著萬物
[00:16:06.000 --> 00:16:09.000]  他們都圍在神的旁邊
[00:16:09.000 --> 00:16:11.000]  侍奉神
[00:16:11.000 --> 00:16:13.000]  這四隻動物同時是
[00:16:13.000 --> 00:16:15.000]  埃及和西亞的文明
[00:16:15.000 --> 00:16:18.000]  神像裡常用的形象
[00:16:18.000 --> 00:16:20.000]  大家都知道獅身人面像
[00:16:20.000 --> 00:16:24.000]  已經同時出現了獅子和人的形象
[00:16:24.000 --> 00:16:26.000]  在亞述的神像裡
[00:16:26.000 --> 00:16:29.000]  很多時候是一隻牛的身軀
[00:16:29.000 --> 00:16:31.000]  有鷹的翅膀
[00:16:31.000 --> 00:16:36.000]  然後頭部是一個人的臉
[00:16:36.000 --> 00:16:39.000]  三合一的一種形象
[00:16:39.000 --> 00:16:43.000]  這些都是當時文化裡的偶像
[00:16:43.000 --> 00:16:45.000]  常見的一些形象
[00:16:45.000 --> 00:16:47.000]  但是在啟示錄裡看到的
[00:16:47.000 --> 00:16:49.000]  就是這些全部的動物
[00:16:49.000 --> 00:16:51.000]  這些所謂神像的形象
[00:16:51.000 --> 00:16:55.000]  其實都出現在神的面前
[00:16:55.000 --> 00:16:59.000]  向神俯伏下拜
[00:16:59.000 --> 00:17:04.000]  一切的東西在這個世界
[00:17:04.000 --> 00:17:06.000]  都不是神明
[00:17:06.000 --> 00:17:10.000]  只能夠降伏在真神之下
[00:17:10.000 --> 00:17:12.000]  這些神物本身都是眼睛
[00:17:12.000 --> 00:17:18.000]  代表著神對萬物的明察秋毫
[00:17:18.000 --> 00:17:20.000]  這些景象的細節
[00:17:20.000 --> 00:17:23.000]  有多複雜呢?
[00:17:23.000 --> 00:17:28.000]  核心的訊息是很簡單、很清楚
[00:17:28.000 --> 00:17:30.000]  萬事萬物
[00:17:30.000 --> 00:17:32.000]  無論怎樣神聖
[00:17:32.000 --> 00:17:33.000]  無論有多厲害
[00:17:33.000 --> 00:17:35.000]  無論有多吸引
[00:17:35.000 --> 00:17:37.000]  都不是神
[00:17:37.000 --> 00:17:40.000]  都不是人追求的終極對象
[00:17:40.000 --> 00:17:44.000]  都不是人可以將我們的命運
[00:17:44.000 --> 00:17:47.000]  教諸其上的我們敬拜的主宰
[00:17:47.000 --> 00:17:50.000]  萬事萬物都不是這樣的
[00:17:50.000 --> 00:17:53.000]  萬事萬物都是被造之物
[00:17:53.000 --> 00:17:57.000]  只能夠降伏在獨一的創造主之下
[00:17:57.000 --> 00:18:03.000]  宇宙之間只有一位上帝
[00:18:03.000 --> 00:18:06.000]  坐在高天之上
[00:18:06.000 --> 00:18:09.000]  坐著為王
[00:18:09.000 --> 00:18:11.000]  如果我們在這個世界
[00:18:11.000 --> 00:18:15.000]  敬拜任何其他的東西
[00:18:15.000 --> 00:18:22.000]  都只能夠是偶像崇拜
[00:18:22.000 --> 00:18:30.000]  中國古籍莊子有一篇逍遙遊文章
[00:18:30.000 --> 00:18:33.000]  講到有一隻大蟠鳥
[00:18:33.000 --> 00:18:35.000]  他的講法是
[00:18:35.000 --> 00:18:38.000]  有鳥言其名為蟠
[00:18:38.000 --> 00:18:40.000]  一隻大蟠鳥
[00:18:40.000 --> 00:18:42.000]  背若泰山
[00:18:42.000 --> 00:18:45.000]  翼若垂天之雲
[00:18:45.000 --> 00:18:47.000]  他的背部像一個泰山
[00:18:47.000 --> 00:18:52.000]  他的翼伸出來像一個天空的雲
[00:18:52.000 --> 00:18:56.000]  豚腐搖羊角而上者九萬里
[00:18:56.000 --> 00:18:58.000]  他乘著船風
[00:18:58.000 --> 00:19:01.000]  一飛就上九萬里這麼高
[00:19:01.000 --> 00:19:04.000]  絕魂氣赴青天
[00:19:04.000 --> 00:19:06.000]  超越了雲層
[00:19:06.000 --> 00:19:08.000]  背負著青天
[00:19:08.000 --> 00:19:09.000]  然後逃南
[00:19:09.000 --> 00:19:11.000]  且惜南名也
[00:19:11.000 --> 00:19:14.000]  然後飛去南海
[00:19:14.000 --> 00:19:19.000]  以至到海的極處
[00:19:19.000 --> 00:19:21.000]  地上有些小麻雀
[00:19:21.000 --> 00:19:25.000]  小麻雀在跳來跳去評論
[00:19:25.000 --> 00:19:29.000]  小麻雀在譏笑這隻大蟠鳥
[00:19:29.000 --> 00:19:31.000]  小麻雀在說
[00:19:31.000 --> 00:19:33.000]  這隻小麻雀飛來飛去
[00:19:33.000 --> 00:19:36.000]  有什麼意義呢
[00:19:36.000 --> 00:19:37.000]  你看看我們
[00:19:37.000 --> 00:19:38.000]  這些小麻雀
[00:19:38.000 --> 00:19:40.000]  飛得不高
[00:19:40.000 --> 00:19:42.000]  飛一會兒就掉下來
[00:19:42.000 --> 00:19:45.000]  在草叢裡跳來跳去
[00:19:45.000 --> 00:19:49.000]  多快活啊
[00:19:49.000 --> 00:19:51.000]  莊子的評語就是
[00:19:51.000 --> 00:19:56.000]  此小大之便也
[00:19:56.000 --> 00:19:58.000]  這就分得出什麼叫大
[00:19:58.000 --> 00:20:01.000]  什麼叫小
[00:20:01.000 --> 00:20:06.000]  知道什麼叫偉大
[00:20:06.000 --> 00:20:10.000]  和什麼叫眼光短淺如豆
[00:20:10.000 --> 00:20:15.000]  分別就在這裡
[00:20:15.000 --> 00:20:19.000]  如果你在心靈的至高點看到神
[00:20:19.000 --> 00:20:23.000]  如果你能夠在生命的終點
[00:20:23.000 --> 00:20:26.000]  也看到神
[00:20:26.000 --> 00:20:29.000]  或者你對現在自己的生活
[00:20:29.000 --> 00:20:32.000]  就會有很不同的評價
[00:20:32.000 --> 00:20:35.000]  小大之便也
[00:20:35.000 --> 00:20:38.000]  見到至高至遠
[00:20:38.000 --> 00:20:46.000]  你就應該明白什麼叫低俗短視
[00:20:46.000 --> 00:20:49.000]  這段經文的第三個段落
[00:20:49.000 --> 00:20:55.000]  就是看到萬物對佩德敬拜的那一位
[00:20:55.000 --> 00:20:57.000]  發出敬拜
[00:20:57.000 --> 00:20:59.000]  第八節至第十一節
[00:20:59.000 --> 00:21:00.000]  經文說
[00:21:00.000 --> 00:21:03.000]  這四個活物晝夜不住地說
[00:21:03.000 --> 00:21:08.000]  聖哉聖哉聖哉
[00:21:08.000 --> 00:21:10.000]  主神是昔在今在
[00:21:10.000 --> 00:21:14.000]  以後永在的全能者
[00:21:14.000 --> 00:21:17.000]  每逢四個活物將榮耀尊貴感謝
[00:21:17.000 --> 00:21:20.000]  歸給那坐在寶座上
[00:21:20.000 --> 00:21:23.000]  活到永永遠遠者的時候
[00:21:23.000 --> 00:21:26.000]  那二十四位長老就俯伏在
[00:21:26.000 --> 00:21:28.000]  坐寶座的面前
[00:21:28.000 --> 00:21:31.000]  敬拜那活到永永遠遠的
[00:21:31.000 --> 00:21:35.000]  又把他們的冠冕放在寶座前說
[00:21:35.000 --> 00:21:38.000]  我們的主我們的神
[00:21:38.000 --> 00:21:41.000]  你是佩德榮耀尊貴權柄的
[00:21:41.000 --> 00:21:44.000]  因為你創造了萬物
[00:21:44.000 --> 00:21:49.000]  並且萬物因你的旨意被創造而有的
[00:21:49.000 --> 00:21:52.000]  天界所有的生命
[00:21:52.000 --> 00:21:57.000]  都向獨一的真神發出重讚
[00:21:57.000 --> 00:22:01.000]  重讚哪一個敬拜哪一個
[00:22:01.000 --> 00:22:06.000]  就是認為他最有價值
[00:22:06.000 --> 00:22:10.000]  生命全部的意義都在乎他
[00:22:10.000 --> 00:22:12.000]  所以各位弟兄姊妹
[00:22:12.000 --> 00:22:14.000]  你敬拜哪一個
[00:22:14.000 --> 00:22:15.000]  或者你敬拜什麼
[00:22:15.000 --> 00:22:17.000]  你崇拜什麼
[00:22:17.000 --> 00:22:19.000]  其實就是代表著你將你
[00:22:19.000 --> 00:22:22.000]  整個生命全部的意義
[00:22:22.000 --> 00:22:29.000]  都壓在那個人或事物之上
