
[00:00:00.000 --> 00:00:02.540]  多謝您讓我們聽上帝的說話
[00:01:45.940 --> 00:01:47.460]  有其父必有其子
[00:01:47.460 --> 00:01:49.720]  爸爸怎樣養息呢?
[00:01:49.720 --> 00:01:54.200]  通常子女都應該有他的養息
[00:01:54.200 --> 00:01:57.860]  爸爸是怎樣呢?他的子女也差不多是怎樣呢?
[00:01:57.860 --> 00:02:00.000]  其實做信徒也是一樣的
[00:02:00.000 --> 00:02:01.440]  做信徒也一樣
[00:02:01.440 --> 00:02:04.280]  做基督徒我們既然是神的子民
[00:02:04.280 --> 00:02:06.140]  作為基督徒是神的子民
[00:02:06.140 --> 00:02:10.560]  我們也理應有上帝神的生命和樣式
[00:02:10.560 --> 00:02:13.480]  在我們裏面慢慢散發出來
[00:02:13.480 --> 00:02:17.840]  我們應該也有神的樣式慢慢地散發出來
[00:02:17.840 --> 00:02:21.680]  不需要怎樣裝模作樣去做一些事
[00:02:21.680 --> 00:02:26.600]  很自然你就會流露出這樣的性情出來
[00:02:26.600 --> 00:02:28.720]  很自然地流露出這樣的性情
[00:02:28.720 --> 00:02:32.540]  所以有些人去形容一對夫婦
[00:02:32.540 --> 00:02:34.280]  有些人形容一對夫婦
[00:02:34.280 --> 00:02:36.400]  說他們是老夫老妻
[00:02:36.400 --> 00:02:37.880]  說是老夫老妻
[00:02:37.880 --> 00:02:40.280]  老夫老妻不是形容他們很老
[00:02:40.280 --> 00:02:41.640]  不是形容他們已經很老
[00:02:41.640 --> 00:02:44.400]  是形容他們能夠經常在一起
[00:02:44.400 --> 00:02:47.080]  大家開始一同的生活
[00:02:47.080 --> 00:02:49.400]  是說他們經常在一起一起生活
[00:02:49.400 --> 00:02:51.680]  經過了一段時間之後
[00:02:51.680 --> 00:02:52.920]  經過一段時間
[00:02:52.920 --> 00:02:55.800]  他們無論生活的習慣
[00:02:55.800 --> 00:02:57.080]  無論生活習慣
[00:02:57.080 --> 00:02:58.200]  他們的喜好
[00:02:58.200 --> 00:02:59.000]  喜好
[00:02:59.000 --> 00:03:00.720]  甚至他們所吃的東西
[00:03:00.720 --> 00:03:02.000]  或者說吃的東西
[00:03:02.000 --> 00:03:05.080]  甚至越來越可能樣子也很相似
[00:03:05.080 --> 00:03:07.400]  甚至連樣子也很像
[00:03:07.400 --> 00:03:09.480]  所以有沒有聽過有些說
[00:03:09.480 --> 00:03:14.240]  兩夫妻老夫老妻有夫妻相就是這樣的情況
[00:03:14.240 --> 00:03:17.240]  所以說形容那些老夫老妻有夫妻相
[00:03:17.240 --> 00:03:18.680]  因為他們經常走在一起
[00:03:18.680 --> 00:03:20.960]  所以他們的習掩漸漸改變
[00:03:20.960 --> 00:03:22.160]  大家很相似
[00:03:22.160 --> 00:03:23.400]  因為經常在一起
[00:03:23.400 --> 00:03:25.760]  所以他們漸漸地長得都很像
[00:03:25.760 --> 00:03:27.000]  我們回頭來看一下
[00:03:27.000 --> 00:03:29.760]  如果原本兩個獨立的人
[00:03:29.760 --> 00:03:31.280]  我們回答如果兩個獨立的人
[00:03:31.280 --> 00:03:33.840]  因著他們大家願意同心走在一起的時候
[00:03:33.840 --> 00:03:35.640]  他們會越來越相似
[00:03:35.640 --> 00:03:37.560]  因為大家同心走在一起的時候
[00:03:37.560 --> 00:03:38.600]  會越來越相似
[00:03:38.600 --> 00:03:39.800]  基督徒
[00:03:39.800 --> 00:03:43.600]  如果我們經常和上帝走在一起的時候
[00:03:43.600 --> 00:03:46.280]  如果我們經常和上帝走在一起的時候
[00:03:46.280 --> 00:03:49.360]  豈不會大家更加越來越像上帝呢?
[00:03:49.360 --> 00:03:52.760]  豈不會更加像上帝呢?
[00:03:52.760 --> 00:03:53.840]  為什麼我說這件事?
[00:03:53.840 --> 00:03:56.520]  不是,純粹是因為父親節
[00:03:56.520 --> 00:03:57.600]  為什麼要講這個呢?
[00:03:57.600 --> 00:03:59.200]  不是因為今天是父親節
[00:03:59.200 --> 00:04:01.360]  而是今天我們所看的經文
[00:04:01.360 --> 00:04:02.760]  今天我們所看的經文
[00:04:02.760 --> 00:04:07.640]  甚至上文在第23章的第一節至第五節
[00:04:07.640 --> 00:04:12.600]  總結上次講的經文23章1到5節
[00:04:12.600 --> 00:04:17.720]  保羅被安排在千夫長的安排之下
[00:04:17.720 --> 00:04:23.080]  和當時要撒冷教會的工會大祭司
[00:04:23.080 --> 00:04:26.400]  一起面對面去商議
[00:04:26.400 --> 00:04:29.240]  保羅在千夫長的安排下
[00:04:29.240 --> 00:04:31.440]  跟大祭司一起商議
[00:04:31.440 --> 00:04:33.800]  讓保羅能夠向他陳述
[00:04:33.800 --> 00:04:37.560]  保羅他的看法和保羅所相信的道理
[00:04:37.560 --> 00:04:41.280]  讓保羅能說出他的看法和道理
[00:04:41.280 --> 00:04:44.200]  在這個時候一開始
[00:04:44.200 --> 00:04:50.080]  同名叫做阿拿尼亞的大祭司
[00:04:50.080 --> 00:04:53.040]  一出來就已經說要砍保羅兩巴
[00:04:53.040 --> 00:04:55.360]  一開始就要打他的嘴
[00:04:55.360 --> 00:04:59.360]  於是保羅二話不說
[00:04:59.360 --> 00:05:01.000]  就馬上自殺
[00:05:01.000 --> 00:05:02.440]  馬上對著他說
[00:05:02.440 --> 00:05:04.440]  你竟敢找人來打我?
[00:05:04.440 --> 00:05:06.240]  你竟然能叫人來打我
[00:05:06.240 --> 00:05:08.120]  保羅怎麼回答他?
[00:05:08.120 --> 00:05:11.000]  我們看一下第3節
[00:05:11.000 --> 00:05:15.120]  保羅說你這道粉色的牆
[00:05:15.120 --> 00:05:18.080]  上帝來打你的時候
[00:05:18.080 --> 00:05:24.200]  你坐堂來到應該按律法來審問我的
[00:05:24.200 --> 00:05:30.440]  你竟然用違背律法的方法來叫人打我?
[00:05:30.440 --> 00:05:31.920]  其實保羅這句說話
[00:05:31.920 --> 00:05:34.400]  用回很地道的廣東話的意思
[00:05:34.400 --> 00:05:36.080]  或者今天的用語
[00:05:36.080 --> 00:05:38.400]  保羅這句話用今天的話來說
[00:05:38.400 --> 00:05:42.760]  你只得油頭粉面的一個人
[00:05:42.760 --> 00:05:47.080]  表面很懂得去裝飾自己
[00:05:47.080 --> 00:05:49.640]  但你心底裏
[00:05:49.640 --> 00:05:55.760]  其實根本不配做上帝的大祭司
[00:05:55.760 --> 00:05:59.480]  於是旁邊的人馬上就去說保羅
[00:05:59.480 --> 00:06:06.040]  你竟敢責罵上帝的大祭司?
[00:06:06.040 --> 00:06:09.720]  身邊的嘍囉根本都聽不明白保羅說的話
[00:06:09.720 --> 00:06:13.640]  身邊的嘍囉根本聽不懂保羅在說什麼
[00:06:13.640 --> 00:06:16.800]  保羅於是說得更明白一點
[00:06:16.800 --> 00:06:18.480]  保羅更講得明白一點
[00:06:18.480 --> 00:06:19.920]  第5節
[00:06:19.920 --> 00:06:21.520]  甚至這樣說
[00:06:21.520 --> 00:06:25.720]  保羅真是畫到牆都出賣了
[00:06:25.720 --> 00:06:28.280]  保羅說得很清楚了
[00:06:28.280 --> 00:06:32.640]  就是說根本我們看你一點都不像大祭司的風範
[00:06:32.640 --> 00:06:34.840]  我真的看不出你有大祭司的風範
[00:06:34.840 --> 00:06:36.360]  如果你是大祭司的話
[00:06:36.360 --> 00:06:38.840]  付出一點點給我看看
[00:06:38.840 --> 00:06:39.840]  活出來 表現出來
[00:06:39.840 --> 00:06:41.960]  等一等 姐妹
[00:06:41.960 --> 00:06:46.240]  保羅在這裏其實反映一個很實際的現象給我們知道
[00:06:46.240 --> 00:06:48.840]  保羅在這裏反映一個很現實的現象
[00:06:48.840 --> 00:06:52.200]  我們應不應該作為一個基督徒
[00:06:52.200 --> 00:06:56.480]  也是應該活到有上帝的生命在我們當中呢?
[00:06:56.480 --> 00:07:00.080]  作為基督徒我們是不是應該要活出上帝在我們心中呢?
[00:07:00.080 --> 00:07:02.800]  在這樣的情況之下
[00:07:02.800 --> 00:07:05.440]  其實保羅就打開了一個見證的機會
[00:07:05.440 --> 00:07:06.920]  保羅就打開了一個見證的機會
[00:07:06.920 --> 00:07:09.480]  是連保羅可能他事先都未必想得到的
[00:07:09.480 --> 00:07:10.880]  可能保羅事先都沒有想到
[00:07:10.880 --> 00:07:12.640]  上帝做事就是這麼奇妙
[00:07:12.640 --> 00:07:14.520]  上帝做事就是這麼奇妙
[00:07:14.520 --> 00:07:17.120]  為保羅安排了一個這樣的機會
[00:07:17.120 --> 00:07:18.320]  為保羅安排了這樣一個機會
[00:07:18.320 --> 00:07:24.720]  去見證出保羅他自己怎樣在上帝裏面的領受
[00:07:24.720 --> 00:07:27.720]  保羅是怎樣見證在上帝面前是一個領受
[00:07:27.720 --> 00:07:34.000]  亦都怎樣憑著這份信心在這個時候見證出主
[00:07:34.000 --> 00:07:36.280]  也是憑著信心這時候見證出主
[00:07:36.280 --> 00:07:39.040]  勝過所有大祭司所講的說話
[00:07:39.040 --> 00:07:41.120]  勝過所有大祭司所講的話
[00:07:41.120 --> 00:07:43.240]  好了 這段聖經講甚麼呢?
[00:07:43.240 --> 00:07:44.360]  這段聖經講些甚麼呢?
[00:07:44.360 --> 00:07:45.960]  今天這個講題是叫做
[00:07:45.960 --> 00:07:49.360]  「憑良心而活在神面前」的第二講
[00:07:49.360 --> 00:07:52.960]  今天的題目是「憑良心活在神的面前」第二講
[00:07:52.960 --> 00:07:54.880]  之前我已經講過了
[00:07:54.880 --> 00:07:55.760]  之前我們講過了
[00:07:55.760 --> 00:07:58.040]  21章30節
[00:07:58.040 --> 00:07:59.240]  21章30節
[00:07:59.240 --> 00:08:03.280]  那是講千夫長活出一個良心的表現
[00:08:03.280 --> 00:08:05.840]  千夫長活出一個良心的表現
[00:08:05.840 --> 00:08:07.440]  總之他不是神的子民
[00:08:07.440 --> 00:08:08.480]  他不是神的子民
[00:08:08.480 --> 00:08:11.280]  他都有求真實事實的心
[00:08:11.280 --> 00:08:13.760]  他還有求真實真相的心
[00:08:13.760 --> 00:08:16.160]  這個可以說是世人應該有的態度
[00:08:16.160 --> 00:08:18.280]  這是應該世人都有的態度
[00:08:18.280 --> 00:08:19.480]  第二個層面
[00:08:19.480 --> 00:08:20.040]  第二層面
[00:08:20.040 --> 00:08:22.000]  23章第一至第五節
[00:08:22.000 --> 00:08:23.320]  23章一到五節
[00:08:23.320 --> 00:08:29.200]  我們看見保羅形容到這個大祭司為首的一班工會人員
[00:08:29.200 --> 00:08:32.320]  保羅面對這些以大祭司為首的一些工會人員
[00:08:32.320 --> 00:08:34.920]  他根本不是活在有良知之下
[00:08:34.920 --> 00:08:36.120]  他們沒有良知
[00:08:36.120 --> 00:08:38.120]  他按照自己的意思而行
[00:08:38.120 --> 00:08:39.480]  按照自己的意思而行
[00:08:39.480 --> 00:08:46.160]  不過又背著一個宗教領袖的身份來做
[00:08:46.160 --> 00:08:48.400]  又打著一個宗教領袖的身份
[00:08:48.400 --> 00:08:50.400]  接著第六節開始
[00:08:50.400 --> 00:08:51.320]  接著第六節開始
[00:08:51.320 --> 00:08:53.200]  接著是我們今天看的第十一節
[00:08:53.200 --> 00:08:54.160]  接著是我們今天看的第十一節
[00:08:54.160 --> 00:08:58.240]  這一部份是講保羅如何活在上帝的良心
[00:08:58.240 --> 00:09:00.560]  以良心活在上帝的面前
[00:09:00.560 --> 00:09:00.680]  以良心活在上帝的面前
[00:09:00.680 --> 00:09:03.480]  保羅是怎麼憑良心活在神的面前
[00:09:03.480 --> 00:09:04.960]  講到良心
[00:09:04.960 --> 00:09:06.120]  講到良心
[00:09:06.120 --> 00:09:08.160]  就是有一個很重要的元素
[00:09:08.160 --> 00:09:09.520]  就是有一個很重要的元素
[00:09:09.520 --> 00:09:10.640]  就是一個人
[00:09:10.640 --> 00:09:11.400]  一個人
[00:09:11.400 --> 00:09:13.160]  他對於他的本
[00:09:13.160 --> 00:09:14.600]  就是他原本的來源
[00:09:14.600 --> 00:09:16.680]  他的歷史是尊重的
[00:09:16.680 --> 00:09:18.960]  所以他的本就是他的歷史很尊重的
[00:09:18.960 --> 00:09:20.400]  保羅是一個甚麼人呢?
[00:09:20.400 --> 00:09:21.480]  保羅是一個甚麼人呢?
[00:09:21.480 --> 00:09:24.400]  保羅本身是一個法尼塞人
[00:09:24.400 --> 00:09:24.440]  保羅本身是一個法尼塞人
[00:09:24.440 --> 00:09:25.920]  保羅本身是一個法尼塞人
[00:09:25.920 --> 00:09:28.360]  在多次的保羅的見證裏面
[00:09:28.360 --> 00:09:29.840]  包括他自己的德教見證
[00:09:29.840 --> 00:09:33.720]  或者我們剛剛才看完第20章、21章裏面
[00:09:33.720 --> 00:09:37.040]  他去向眾人講述他信主的過程
[00:09:37.040 --> 00:09:39.600]  在保羅多次的見證當中
[00:09:39.600 --> 00:09:42.040]  包括前面21章、22章
[00:09:42.040 --> 00:09:43.240]  所有他的見證當中
[00:09:43.240 --> 00:09:45.520]  保羅從來都沒有遮掩過
[00:09:45.520 --> 00:09:49.000]  他是法尼塞人這個歷史身份
[00:09:49.000 --> 00:09:50.440]  保羅從來沒有遮掩
[00:09:50.440 --> 00:09:52.440]  他是法尼塞人這個身份
[00:09:52.440 --> 00:09:54.040]  這個歷史的身份
[00:09:54.040 --> 00:09:55.040]  這個歷史身份
[00:09:55.040 --> 00:09:57.680]  對於保羅來講
[00:09:57.680 --> 00:10:00.360]  其實可以說是一個黑歷史
[00:10:00.360 --> 00:10:01.400]  是一個黑歷史
[00:10:01.400 --> 00:10:02.800]  知不知道甚麼叫做黑歷史?
[00:10:02.800 --> 00:10:04.200]  甚麼是黑歷史呢?
[00:10:04.200 --> 00:10:07.000]  黑歷史就是一些不好的東西
[00:10:07.000 --> 00:10:10.360]  就是一個不好的不見光
[00:10:10.360 --> 00:10:11.640]  可以見光
[00:10:11.640 --> 00:10:14.360]  不過是一些不好的東西
[00:10:14.360 --> 00:10:15.720]  他做過些甚麼呢?
[00:10:15.720 --> 00:10:16.680]  他做過甚麼呢?
[00:10:16.680 --> 00:10:22.400]  他因為不信上帝的道,以律法行律法的思維去行
[00:10:22.400 --> 00:10:26.040]  因為不信上帝的道,就是只行律法而行
[00:10:26.040 --> 00:10:27.880]  沒有理解律法的意義
[00:10:27.880 --> 00:10:30.400]  而是只是按律法的表面而行
[00:10:30.400 --> 00:10:32.160]  沒有理解律法的意義
[00:10:32.160 --> 00:10:33.480]  而是按表面去行
[00:10:33.480 --> 00:10:35.240]  他甚至殺基督徒都做得出來
[00:10:35.240 --> 00:10:37.160]  甚至他殺害基督徒
[00:10:37.160 --> 00:10:39.000]  我們回心一想
[00:10:39.000 --> 00:10:39.880]  我們回想
[00:10:39.880 --> 00:10:43.240]  殺人這件事,不要理會是甚麼情況
[00:10:43.240 --> 00:10:45.240]  已經違背十戒的標準
[00:10:45.240 --> 00:10:47.000]  殺人不管是甚麼狀況
[00:10:47.000 --> 00:10:48.440]  都是已經違背了十戒
[00:10:48.440 --> 00:10:49.840]  換句話來說
[00:10:49.840 --> 00:10:50.680]  換句話講
[00:10:50.680 --> 00:10:52.920]  如果比如你是保羅的話
[00:10:52.920 --> 00:10:54.160]  如果換作你是保羅
[00:10:54.160 --> 00:10:56.120]  你想不想提這件事出來?
[00:10:56.120 --> 00:10:57.680]  你會不會把這些提出來呢?
[00:10:57.680 --> 00:10:59.080]  醜死怪呀
[00:10:59.080 --> 00:10:59.960]  這很醜了
[00:10:59.960 --> 00:11:02.440]  說出來都見不得人
[00:11:02.440 --> 00:11:03.880]  講出來都見不得人
[00:11:03.880 --> 00:11:05.480]  不要再提了
[00:11:05.480 --> 00:11:06.480]  不要提了
[00:11:06.480 --> 00:11:07.440]  但保羅怎樣?
[00:11:07.440 --> 00:11:08.800]  多次提出
[00:11:08.800 --> 00:11:10.200]  但保羅多次提出來
[00:11:10.200 --> 00:11:11.880]  為甚麼保羅這樣做呢?
[00:11:11.880 --> 00:11:13.080]  為甚麼保羅這麼做呢?
[00:11:13.080 --> 00:11:15.360]  良心第一件事,我剛才已經講過了
[00:11:15.360 --> 00:11:16.600]  良心是第一
[00:11:16.600 --> 00:11:19.640]  尊重你自己的本來的現象
[00:11:19.640 --> 00:11:21.400]  一個尊重自己本來的
[00:11:21.400 --> 00:11:23.240]  尊重歷史的事實
[00:11:23.240 --> 00:11:24.880]  尊重歷史的事實
[00:11:24.880 --> 00:11:26.880]  保羅他自己是一個法尼塞人
[00:11:26.880 --> 00:11:28.120]  保羅自己是一個法尼塞人
[00:11:28.120 --> 00:11:32.200]  他明白到他昔日按照法尼塞人的生活
[00:11:32.200 --> 00:11:33.960]  是活錯了
[00:11:33.960 --> 00:11:37.000]  他明白昔日按法尼塞人來活是活錯了
[00:11:37.000 --> 00:11:39.720]  但法尼塞人有些事是對的
[00:11:39.720 --> 00:11:42.320]  但法尼塞人有些事是對的
[00:11:42.320 --> 00:11:45.760]  而這些事在上帝的真理裏是同意的話
[00:11:45.760 --> 00:11:48.360]  如果這些事在上帝的真理裏是同意的話
[00:11:48.360 --> 00:11:50.120]  他仍然堅持
[00:11:50.120 --> 00:11:51.280]  他仍然可以堅持
[00:11:51.280 --> 00:11:52.400]  怎樣看到他堅持呢?
[00:11:52.400 --> 00:11:54.240]  這段聖經就講了
[00:11:54.240 --> 00:11:55.360]  怎麼看到堅持呢?
[00:11:55.360 --> 00:11:56.200]  這段聖經就講了
[00:11:56.200 --> 00:11:58.360]  我們再打開這段聖經讀一次好嗎?
[00:11:58.360 --> 00:11:58.960]  我們重新讀一次
[00:11:58.960 --> 00:12:00.800]  看這裏發生了甚麼事
[00:12:00.800 --> 00:12:01.840]  再重新讀一遍
[00:12:01.840 --> 00:12:02.560]  看發生了甚麼事
[00:12:02.560 --> 00:12:04.480]  我們從第六節開始再讀一次好嗎?
[00:12:04.480 --> 00:12:05.440]  我們從第六節開始
[00:12:05.440 --> 00:12:06.120]  我們一起讀
[00:12:06.120 --> 00:12:07.680]  我們讀到第十節好嗎?
[00:12:07.680 --> 00:12:08.960]  我們一起來讀到十節
[00:12:08.960 --> 00:12:10.640]  好,我們一起讀了
[00:12:10.640 --> 00:12:15.560]  保羅看出大眾一半是薩都哥人
[00:12:15.560 --> 00:12:18.000]  一半是法尼塞人
[00:12:18.000 --> 00:12:20.960]  就在公會中大聲說
[00:12:20.960 --> 00:12:22.200]  弟兄們
[00:12:22.200 --> 00:12:24.200]  我是法尼塞人
[00:12:24.200 --> 00:12:26.960]  也是法尼塞人的子孫
[00:12:26.960 --> 00:12:29.200]  我現在受審問
[00:12:29.200 --> 00:12:32.200]  唯要盼望死人復活
[00:12:32.200 --> 00:12:33.480]  說了者說
[00:12:33.480 --> 00:12:37.400]  法尼塞人和薩都哥人就爭論起來
[00:12:37.400 --> 00:12:39.600]  會眾分為兩黨
[00:12:39.600 --> 00:12:41.800]  因為薩都哥人說
[00:12:41.800 --> 00:12:43.200]  沒有復活
[00:12:43.200 --> 00:12:46.200]  也沒有天使和鬼魂
[00:12:46.200 --> 00:12:48.200]  法尼塞人卻說
[00:12:48.200 --> 00:12:50.200]  兩樣都有
[00:12:50.200 --> 00:12:53.400]  於是大大地囂張起來
[00:12:53.400 --> 00:12:58.400]  有幾個法尼塞黨的民事站起來爭辯說
[00:12:58.400 --> 00:13:02.200]  我們看不出這人有甚麼惡處
[00:13:02.200 --> 00:13:06.600]  倘若有鬼魂或是天使對他說過話
[00:13:06.600 --> 00:13:08.200]  怎麼樣呢?
[00:13:08.200 --> 00:13:10.600]  那時大起爭吵
[00:13:10.600 --> 00:13:14.600]  千夫長恐怕保羅被他們扯碎了
[00:13:14.600 --> 00:13:17.200]  就逐步冰冰下去
[00:13:17.200 --> 00:13:20.400]  把他從眾人當中搶出來
[00:13:20.400 --> 00:13:22.400]  大盡刑留去
[00:13:22.400 --> 00:13:24.400]  來到這段聖經
[00:13:24.400 --> 00:13:25.400]  來到這段聖經
[00:13:25.400 --> 00:13:27.000]  我們見到保羅
[00:13:27.000 --> 00:13:30.800]  不單止不否認他是法尼塞人的身份
[00:13:30.800 --> 00:13:34.400]  我們看到保羅不單不否認他是法尼塞人的身份
[00:13:34.400 --> 00:13:39.400]  而且他能夠很準確地去看到上帝接著在做甚麼
[00:13:39.400 --> 00:13:42.000]  而準確地看到上帝在做些甚麼
[00:13:42.000 --> 00:13:42.800]  等等小妹
[00:13:42.800 --> 00:13:44.800]  很多時候我們經常都問一個問題
[00:13:44.800 --> 00:13:46.400]  很多時候我們都在問一個問題
[00:13:46.400 --> 00:13:47.400]  我都問一個時間
[00:13:47.400 --> 00:13:51.200]  我怎麼知道上帝的旨意要我在這一刻怎麼做呢?
[00:13:51.200 --> 00:13:54.600]  我怎麼知道上帝的旨意是讓我這一刻要怎麼去做呢?
[00:13:54.600 --> 00:13:58.200]  我很記得我初初返教會的頭一年
[00:13:58.200 --> 00:14:01.000]  我很記得我剛剛去教會的第一年
[00:14:01.000 --> 00:14:04.600]  有個姐妹走來跟我聊天
[00:14:04.600 --> 00:14:07.600]  在團聚的時候有個姐妹跟我聊天
[00:14:07.600 --> 00:14:10.000]  我們那時候的團聚是很健康的
[00:14:10.000 --> 00:14:11.400]  那時候的團聚很健康
[00:14:11.400 --> 00:14:13.400]  現在的教會的團聚是不健康的
[00:14:13.400 --> 00:14:17.400]  現在去玩、去吃、去玩、去癲、去奧遜park
[00:14:17.400 --> 00:14:19.400]  是這樣的狀態
[00:14:19.400 --> 00:14:22.000]  現在的教會就不同以前
[00:14:22.000 --> 00:14:22.800]  我們很健康的
[00:14:22.800 --> 00:14:25.000]  我們討論一些神學問題的
[00:14:25.000 --> 00:14:28.400]  現在的教會的團聚跟以前有很大的不同
[00:14:28.400 --> 00:14:31.800]  我們去嘗試了解我們怎麼做一個好的基督徒
[00:14:31.800 --> 00:14:34.800]  我們想了解怎麼去做一個好的基督徒
[00:14:34.800 --> 00:14:36.600]  那位姐妹走來問我
[00:14:36.600 --> 00:14:37.200]  姐妹來問
[00:14:37.200 --> 00:14:39.400]  她說弟兄,我想問你一個問題
[00:14:39.400 --> 00:14:40.800]  弟兄,我問一個問題
[00:14:40.800 --> 00:14:43.200]  我怎麼知道到那個時候
[00:14:43.200 --> 00:14:45.400]  神有什麼旨意要我怎麼做呢?
[00:14:45.400 --> 00:14:52.400]  我怎麼知道在那一時刻,神要我去做什麼呢?
[00:14:52.400 --> 00:14:55.200]  當時我這樣回答她
[00:14:55.200 --> 00:14:59.200]  我說,你如果想知道上帝的旨意是什麼
[00:14:59.200 --> 00:15:07.200]  如果你想知道神的旨意在這個時刻呢?
[00:15:07.200 --> 00:15:08.800]  那你平時有沒有好好讀聖經
[00:15:08.800 --> 00:15:11.200]  明白上帝想你怎麼做人呢?
[00:15:11.200 --> 00:15:13.600]  那你平時有沒有好好地讀聖經
[00:15:13.600 --> 00:15:15.200]  了解聖經呢?
[00:15:15.200 --> 00:15:18.000]  記不記得我剛才引言那裡說
[00:15:18.000 --> 00:15:19.600]  記不記得我開始引言講
[00:15:19.600 --> 00:15:21.600]  你們夫妻走在一起越來越像樣
[00:15:21.600 --> 00:15:25.000]  因為你們了解對方的生活習慣等等的東西
[00:15:25.000 --> 00:15:27.200]  因為兩夫妻為什麼越來越像呢?
[00:15:27.200 --> 00:15:29.000]  就是因為他們彼此了解
[00:15:29.000 --> 00:15:32.000]  你知道你丈夫喜歡些什麼,不喜歡些什麼
[00:15:32.000 --> 00:15:34.200]  你知道你丈夫喜歡什麼,不喜歡什麼
[00:15:34.200 --> 00:15:36.600]  你也知道你太太喜歡些什麼,不喜歡些什麼
[00:15:36.600 --> 00:15:38.600]  你也知道你太太喜歡什麼,不喜歡什麼
[00:15:38.600 --> 00:15:42.400]  很自然做丈夫就不會去做一些太太不喜歡做的事情
[00:15:42.400 --> 00:15:46.400]  很自然,丈夫就不會做一些太太不喜歡的事情
[00:15:46.400 --> 00:15:50.200]  會盡量讓她喜歡做的事情你幫她做
[00:15:50.200 --> 00:15:53.600]  讓她做一些喜歡的事情
[00:15:53.600 --> 00:15:55.800]  保羅來到這裡
[00:15:55.800 --> 00:15:57.000]  保羅來到這裡
[00:15:57.000 --> 00:15:59.400]  他看到的情況是怎麼樣呢?
[00:15:59.400 --> 00:16:00.600]  他看到什麼樣的情況呢?
[00:16:00.600 --> 00:16:03.200]  上帝讓他在這一刻開始了解到
[00:16:03.200 --> 00:16:06.600]  上帝擺出一個很特別的情況
[00:16:06.600 --> 00:16:08.600]  上帝擺出一個很特別的情況
[00:16:08.600 --> 00:16:11.400]  上帝要在這裡做些什麼旨意呢?
[00:16:11.400 --> 00:16:13.400]  上帝在做什麼旨意呢?
[00:16:13.400 --> 00:16:14.800]  我相信保羅來到這一刻
[00:16:14.800 --> 00:16:17.400]  可能他最初都不知道會落得一個這樣的現象
[00:16:17.400 --> 00:16:20.600]  不過保羅他是一個真正的基督徒
[00:16:20.600 --> 00:16:22.400]  他有一個求真的事實
