
[00:00:00.000 --> 00:00:05.440]  上個星期我們看到花別塔的事件
[00:03:01.160 --> 00:03:05.440]  嫁給了他的叔叔拿學
[00:03:05.440 --> 00:03:09.760]  而哈蘭還有另一個兒子叫易家
[00:03:09.760 --> 00:03:12.040]  但我們會留意到
[00:03:12.040 --> 00:03:15.200]  拿學和易家
[00:03:15.200 --> 00:03:21.920]  都沒有跟著他拉和亞伯蘭一起去移民
[00:03:21.920 --> 00:03:23.920]  首章三十一節告訴我們
[00:03:23.920 --> 00:03:28.680]  他拉帶著兒子亞伯蘭和孫兒羅德
[00:03:28.680 --> 00:03:33.080]  離開巴比倫的吾爾城
[00:03:33.080 --> 00:03:35.240]  移民他鄉
[00:03:35.240 --> 00:03:39.040]  我們這一代在澳洲的華人都是移民
[00:03:39.040 --> 00:03:41.040]  他們要移民
[00:03:41.040 --> 00:03:44.840]  我們要移民我們要預先申請
[00:03:44.840 --> 00:03:48.920]  要得到澳洲政府批准我們才可以來
[00:03:48.920 --> 00:03:53.120]  來了之後我們都知道移民的辛酸
[00:03:53.120 --> 00:03:56.360]  他拉那個時代移民就簡單一點
[00:03:56.360 --> 00:03:58.360]  他不用申請
[00:03:58.360 --> 00:04:01.520]  也沒有什麼移民局管理人口
[00:04:01.520 --> 00:04:04.960]  但我們留意到他拉的另一個兒子
[00:04:04.960 --> 00:04:08.760]  亞伯蘭的弟弟拿學沒有跟著他移民
[00:04:08.760 --> 00:04:12.240]  即是說他留在吾爾城
[00:04:12.240 --> 00:04:14.840]  我們想看多一次經文
[00:04:14.840 --> 00:04:19.720]  了解一下他拉亞伯蘭他們的背景
[00:04:19.720 --> 00:04:24.920]  這節經文是在約書亞的二十四章第二節
[00:04:24.920 --> 00:04:26.920]  約書亞對全體人民說
[00:04:26.920 --> 00:04:30.040]  上主以色列的上帝這樣說
[00:04:30.040 --> 00:04:33.320]  很久以前你們的祖先
[00:04:33.320 --> 00:04:39.720]  他拉以及他的兒子亞伯拉罕和拿學
[00:04:39.720 --> 00:04:44.400]  住在幼發拉底河的那一邊
[00:04:44.400 --> 00:04:47.880]  他們拜別的神明
[00:04:47.880 --> 00:04:50.960]  由這節經文提供的資料
[00:04:50.960 --> 00:04:52.960]  我們可以想像到
[00:04:52.960 --> 00:04:57.800]  閃族的人原來自從羅夏之後
[00:04:57.800 --> 00:05:01.600]  都慢慢遠離了上帝
[00:05:01.600 --> 00:05:05.160]  並且這裡告訴我們他拉的兒子
[00:05:05.160 --> 00:05:07.160]  他拉及他的兒子
[00:05:07.160 --> 00:05:09.160]  亞伯拉罕和拿學
[00:05:09.160 --> 00:05:11.720]  住在幼發拉底河另一邊的時候
[00:05:11.720 --> 00:05:15.560]  他們是拜別的神明
[00:05:15.560 --> 00:05:17.560]  不只是他拉拜
[00:05:17.560 --> 00:05:20.040]  不只是亞伯拉罕拜
[00:05:20.040 --> 00:05:24.760]  是全家人都一起拜別的神明
[00:05:24.760 --> 00:05:28.760]  不過上帝私恩
[00:05:28.760 --> 00:05:34.120]  揀選了閃的第十代子孫亞伯蘭
[00:05:34.120 --> 00:05:37.120]  向他顯現
[00:05:37.120 --> 00:05:42.800]  並且給了他在第十二章第二節的應許
[00:05:42.800 --> 00:05:47.840]  這個應許是上帝顯示他對世人的計劃
[00:05:47.840 --> 00:05:51.200]  這個應許有三個重點
[00:05:51.200 --> 00:05:53.920]  首先是我要使你多子多孫
[00:05:53.920 --> 00:05:56.960]  他們要形成大國
[00:05:56.960 --> 00:05:58.960]  然後我要賜福給你
[00:05:58.960 --> 00:06:01.840]  使你大有名望
[00:06:01.840 --> 00:06:06.320]  最後是人要因你蒙福
[00:06:06.320 --> 00:06:08.320]  有多子多孫
[00:06:08.320 --> 00:06:10.800]  不是要他們遍滿全地
[00:06:10.800 --> 00:06:13.680]  上帝在對亞當的吩咐
[00:06:13.680 --> 00:06:15.840]  或者後來轉給羅亞的吩咐
[00:06:15.840 --> 00:06:18.640]  就是要他們多子多孫遍滿全地
[00:06:18.640 --> 00:06:19.920]  但這次不是
[00:06:19.920 --> 00:06:23.920]  是要他們形成大國
[00:06:23.920 --> 00:06:29.200]  但這個應許
[00:06:29.200 --> 00:06:31.360]  我們從這個應許裏面
[00:06:31.360 --> 00:06:34.240]  看到各的觀念
[00:06:34.240 --> 00:06:36.800]  他們要形成一個國家
[00:06:36.800 --> 00:06:40.320]  要形成一個國家
[00:06:40.320 --> 00:06:43.280]  包含了那些人
[00:06:43.280 --> 00:06:44.800]  他生出來的後代
[00:06:44.800 --> 00:06:48.480]  要住在同一塊土地上
[00:06:48.480 --> 00:06:52.320]  所以在第七節當亞伯蘭去到迦南時
[00:06:52.320 --> 00:06:54.320]  上主再對他說
[00:06:54.320 --> 00:06:59.280]  這一片土地我賜給你的後代
[00:06:59.280 --> 00:07:01.840]  上主對亞伯蘭的應許第二方面
[00:07:01.840 --> 00:07:04.960]  就是使他大有名望
[00:07:04.960 --> 00:07:07.760]  意思是很多人都會認識他
[00:07:07.760 --> 00:07:12.080]  他亦會是一位很有影響力的人
[00:07:12.080 --> 00:07:16.000]  由於亞伯蘭敬拜上帝
[00:07:16.000 --> 00:07:18.000]  當他有名望時
[00:07:18.000 --> 00:07:20.240]  上帝都會有名望
[00:07:20.240 --> 00:07:21.440]  人們都會知道
[00:07:21.440 --> 00:07:23.680]  原來這個亞伯蘭的上帝很厲害
[00:07:23.680 --> 00:07:28.240]  所以上帝的名都會被傳開
[00:07:28.240 --> 00:07:29.680]  第三方面
[00:07:29.680 --> 00:07:31.680]  人要因你蒙福
[00:07:31.680 --> 00:07:33.680]  這個應許好像一份禮物
[00:07:33.680 --> 00:07:35.120]  全部送給亞伯蘭
[00:07:35.120 --> 00:07:37.440]  但我仔細一想的時候
[00:07:37.440 --> 00:07:39.680]  雖然亞伯蘭是有福的人
[00:07:39.680 --> 00:07:42.480]  不過他的最大的福氣
[00:07:42.480 --> 00:07:44.720]  是被上帝揀選
[00:07:44.720 --> 00:07:51.600]  成為實現上帝要使全人類得福的計劃
[00:07:51.600 --> 00:07:53.840]  上帝這個計劃在十二章三節
[00:07:53.840 --> 00:07:55.440]  都講得很清楚
[00:07:55.440 --> 00:08:02.560]  他說我要藉著你賜福給萬民
[00:08:02.560 --> 00:08:06.640]  這個是上帝要藉著亞伯蘭
[00:08:06.640 --> 00:08:08.640]  去完成的計劃
[00:08:08.640 --> 00:08:10.640]  是上帝的計劃
[00:08:10.640 --> 00:08:15.280]  是一個對全人類的恩典的計劃
[00:08:15.280 --> 00:08:16.640]  最後這個計劃
[00:08:16.640 --> 00:08:20.080]  是由亞伯蘭第四十二代的孫
[00:08:20.080 --> 00:08:24.880]  耶穌基督去完成的
[00:08:24.880 --> 00:08:27.520]  現在我想和大家比對一下
[00:08:27.520 --> 00:08:28.960]  上帝的計劃
[00:08:28.960 --> 00:08:30.960]  和在十一章裡面
[00:08:30.960 --> 00:08:33.840]  巴別塔裡面的人類的計劃
[00:08:33.840 --> 00:08:36.640]  希望大家還記得
[00:08:36.640 --> 00:08:38.160]  如果上個星期有來
[00:08:38.160 --> 00:08:40.160]  沒有來就自己回去看看
[00:08:40.160 --> 00:08:43.120]  在十一章特別是第四節
[00:08:43.120 --> 00:08:45.120]  十一章第四節
[00:08:45.120 --> 00:08:47.120]  講到那些人去到巴別蘭的時候
[00:08:47.120 --> 00:08:50.480]  他們要建一座城和一座塔
[00:08:50.480 --> 00:08:52.480]  城和塔
[00:08:52.480 --> 00:08:53.760]  目的是什麼
[00:08:53.760 --> 00:08:55.760]  要傳揚人類自己的名
[00:08:55.760 --> 00:08:57.760]  是相當自我中心的
[00:08:57.760 --> 00:09:00.800]  他們希望大家免得分散
[00:09:00.800 --> 00:09:03.680]  是為了自己去保存福氣
[00:09:03.680 --> 00:09:05.680]  但在十二章二到三節
[00:09:05.680 --> 00:09:07.680]  上帝的計劃是怎樣
[00:09:07.680 --> 00:09:09.200]  要建立一個大國
[00:09:09.200 --> 00:09:10.400]  不是只是一座城
[00:09:10.400 --> 00:09:11.680]  是一個大國
[00:09:11.680 --> 00:09:14.240]  是要使亞伯蘭大有名望
[00:09:14.240 --> 00:09:16.240]  最後當然是傳揚上帝的名
[00:09:16.240 --> 00:09:18.240]  不是傳揚亞伯蘭的名
[00:09:18.240 --> 00:09:21.120]  然後其實上帝的計劃
[00:09:21.120 --> 00:09:25.040]  最後的目的是要賜福給萬民
[00:09:25.040 --> 00:09:28.000]  顯明上帝的博愛
[00:09:28.000 --> 00:09:32.960]  很明顯上帝的計劃是要造福全人類
[00:09:32.960 --> 00:09:37.520]  不過這一份好像要送給亞伯蘭的禮物
[00:09:37.520 --> 00:09:40.320]  不是無條件給他的
[00:09:40.320 --> 00:09:43.520]  在十二章一節就講了條件
[00:09:43.520 --> 00:09:46.960]  亞伯蘭是需要移民的
[00:09:46.960 --> 00:09:51.840]  你要離開故鄉親族和你父親的家
[00:09:51.840 --> 00:09:55.760]  到我所要指示你的地方去
[00:09:55.760 --> 00:10:01.360]  這個條件包括了「離」和「去」
[00:10:01.360 --> 00:10:06.960]  你要離開故鄉親族和你父親的家
[00:10:06.960 --> 00:10:10.800]  好像有些斷六親的感覺
[00:10:10.800 --> 00:10:12.800]  斷了
[00:10:12.800 --> 00:10:16.000]  所以這個要求是很高的
[00:10:16.000 --> 00:10:18.000]  然後他還要「去」
[00:10:18.000 --> 00:10:20.000]  去哪裡?不知道
[00:10:20.000 --> 00:10:22.000]  不過聽我說就行了
[00:10:22.000 --> 00:10:25.040]  到我所指示你的地方
[00:10:25.040 --> 00:10:27.040]  去到哪裡是不知道
[00:10:27.040 --> 00:10:29.680]  但上帝是一定會指示
[00:10:29.680 --> 00:10:31.680]  現在我們當然知道
[00:10:31.680 --> 00:10:34.800]  上帝是要帶他去迦南地
[00:10:34.800 --> 00:10:39.360]  這個條件也包含了另外一個意思
[00:10:39.360 --> 00:10:47.040]  就是亞伯蘭要離開他從前所拜的偶像
[00:10:47.040 --> 00:10:49.040]  從此以後
[00:10:49.040 --> 00:10:51.040]  單單侍奉上主
[00:10:51.040 --> 00:10:55.760]  聽從他的命令、指示去行事
[00:10:55.760 --> 00:11:00.800]  那麼亞伯蘭有沒有接受上帝的差遣呢?
[00:11:00.800 --> 00:11:02.800]  有啊
[00:11:02.800 --> 00:11:04.800]  第四節就告訴我們
[00:11:04.800 --> 00:11:06.800]  亞伯蘭真的二話不說
[00:11:06.800 --> 00:11:11.280]  75歲的時候已經遵照上主的指示離開迦南
[00:11:11.280 --> 00:11:13.280]  羅德也跟了他
[00:11:13.280 --> 00:11:17.200]  然後我們看到第七、第八兩節經文
[00:11:17.200 --> 00:11:21.520]  都提到亞伯蘭去到不同的地方
[00:11:21.520 --> 00:11:26.320]  都建造祭壇去敬拜上主
[00:11:26.320 --> 00:11:29.760]  讓我們暫停一下
[00:11:29.760 --> 00:11:33.040]  想一想這段故事的意義
[00:11:33.040 --> 00:11:37.840]  首先我們看到上帝對全人類的恩典
[00:11:37.840 --> 00:11:41.920]  是要藉著一個人去完成的
[00:11:41.920 --> 00:11:46.000]  所以這個故事其實也是預示了
[00:11:46.000 --> 00:11:49.360]  上帝將來會藉著一個人
[00:11:49.360 --> 00:11:53.280]  耶穌基督拯救全人類
[00:11:53.280 --> 00:11:57.680]  其次這個故事
[00:11:57.680 --> 00:12:00.080]  都可以讓我們看到
[00:12:00.080 --> 00:12:04.080]  人得到上帝的揀選
[00:12:04.080 --> 00:12:06.720]  以致他得到救恩
[00:12:06.720 --> 00:12:09.840]  並不是靠人的行為
[00:12:09.840 --> 00:12:13.360]  亞伯蘭跟我們很多人都是一樣
[00:12:13.360 --> 00:12:15.680]  在未認識上帝之前
[00:12:15.680 --> 00:12:20.160]  是拜偶像
[00:12:20.160 --> 00:12:24.720]  是上帝向他顯現
[00:12:24.720 --> 00:12:27.520]  揀選了他
[00:12:27.520 --> 00:12:29.280]  跟上帝合作
[00:12:29.280 --> 00:12:32.800]  去完成上帝的計劃
[00:12:32.800 --> 00:12:36.400]  保羅在《耳不鎖書》二章八節提醒我們
[00:12:36.400 --> 00:12:39.120]  你們是靠上帝的恩典
[00:12:39.120 --> 00:12:42.720]  憑信心而得救的
[00:12:42.720 --> 00:12:45.920]  這不是出於你們自己的行為
[00:12:45.920 --> 00:12:50.080]  而是上帝的恩賜
[00:12:50.080 --> 00:12:53.120]  最後我們看到亞伯蘭
[00:12:53.120 --> 00:12:59.200]  必須是以信心去回應上帝的揀選
[00:12:59.200 --> 00:13:03.840]  但真正的信心不是單單口說的
[00:13:03.840 --> 00:13:09.600]  一定會有合乎上帝要求的行為表現
[00:13:09.600 --> 00:13:13.920]  亞伯蘭願意離開他熟悉的環境
[00:13:13.920 --> 00:13:21.600]  跟隨上主去一個暫時不知道的目的地
[00:13:21.600 --> 00:13:25.680]  充分表現出他的信心是真的
[00:13:25.680 --> 00:13:31.920]  他是一個肯付代價去跟隨上主的人
[00:13:31.920 --> 00:13:36.080]  我們又如何呢
[00:13:36.080 --> 00:13:40.560]  我們繼續思想十二章十節至二十節的記載
[00:13:40.560 --> 00:13:43.360]  這個故事比較簡單
[00:13:43.360 --> 00:13:46.240]  當我看這個經文時
[00:13:46.240 --> 00:13:48.160]  我記起一位弟兄跟我說
[00:13:48.160 --> 00:13:51.280]  從這個故事
[00:13:51.280 --> 00:13:57.200]  我估計亞伯蘭已經有六母了
[00:13:57.200 --> 00:13:59.840]  你猜是不是呢
[00:13:59.840 --> 00:14:04.400]  我想聖經記載的事
[00:14:04.400 --> 00:14:08.400]  其實都有高度選擇性
[00:14:08.400 --> 00:14:10.560]  聖經既然記載這個故事
[00:14:10.560 --> 00:14:12.320]  我們要發掘的
[00:14:12.320 --> 00:14:17.680]  不是埃及王曾經如何對待亞伯蘭的妻子沙萊
[00:14:17.680 --> 00:14:23.680]  而是上帝為何讓這件事發生
[00:14:23.680 --> 00:14:26.960]  在人的生命裡發生的大事件
[00:14:26.960 --> 00:14:33.360]  其實都是一定有上帝的准許才會發生
[00:14:33.360 --> 00:14:35.600]  從這個角度去思考的話
[00:14:35.600 --> 00:14:39.440]  我相信上帝其實是要藉著這件事
[00:14:39.440 --> 00:14:43.120]  預示他將來的一些計劃
[00:14:43.120 --> 00:14:49.360]  預示將來以色列人會去到埃及
[00:14:49.360 --> 00:14:51.280]  而在《創世紀》後的記載
[00:14:51.280 --> 00:14:54.400]  我們知道亞國全家
[00:14:54.400 --> 00:14:59.520]  都是由於迦南地有饑荒去到埃及
[00:14:59.520 --> 00:15:01.040]  到出埃及的時候
[00:15:01.040 --> 00:15:05.200]  以色列人是被埃及王趕走的
[00:15:05.200 --> 00:15:09.680]  所以當阿伯拉罕由於饑荒去到埃及
[00:15:09.680 --> 00:15:12.000]  後來又被埃及王趕走
[00:15:12.000 --> 00:15:15.520]  這些情節都是上帝藉著這件事件
[00:15:15.520 --> 00:15:19.840]  而預先啟示將來會發生的事
[00:15:19.840 --> 00:15:21.440]  然後到新約的時候
[00:15:21.440 --> 00:15:23.280]  其實當耶穌基督一出生的時候
[00:15:23.280 --> 00:15:25.840]  祂又是要逃難去埃及
[00:15:25.840 --> 00:15:30.080]  後來再由埃及出來
[00:15:30.080 --> 00:15:35.440]  所以上帝沒有阻止亞伯蘭去埃及的決定
[00:15:35.440 --> 00:15:38.080]  所以我們知道以色列人和主耶穌
[00:15:38.080 --> 00:15:40.080]  都要去埃及和出埃及
[00:15:40.080 --> 00:15:43.920]  是出於上帝的旨意
[00:15:43.920 --> 00:15:48.240]  或者我們從人的角度去思考一下
[00:15:48.240 --> 00:15:55.600]  埃及的決定和信仰的關係
[00:15:55.600 --> 00:15:57.600]  這就是我今天定的題目
[00:15:57.600 --> 00:16:02.000]  叫做「信仰與生活的原因」
[00:16:02.000 --> 00:16:04.320]  在十二章一至九節的經文
[00:16:04.320 --> 00:16:09.520]  我們已經看到亞伯蘭的信仰是真的
[00:16:09.520 --> 00:16:15.200]  他真的離開了本族本鄉和父家
[00:16:15.200 --> 00:16:20.160]  按照上帝的指示去了迦南地
[00:16:20.160 --> 00:16:23.520]  並且他兩次來到建造祭壇
[00:16:23.520 --> 00:16:27.440]  向上主獻祭
[00:16:27.440 --> 00:16:32.080]  但當他面對生活的問題的時候
[00:16:32.080 --> 00:16:34.960]  他就沒有求問上帝
[00:16:34.960 --> 00:16:38.560]  自己就決定了去埃及
[00:16:38.560 --> 00:16:43.520]  他也用了自己的智慧
[00:16:43.520 --> 00:16:46.880]  去保存自己的性命
[00:16:46.880 --> 00:16:51.760]  要求妻子撒萊隱瞞一個重要的事實
[00:16:51.760 --> 00:16:54.560]  叫他不要告訴別人
[00:16:54.560 --> 00:16:59.040]  他和亞伯蘭是有夫妻的關係
[00:16:59.040 --> 00:17:05.120]  讓我們看到亞伯蘭是相當自我中心的
[00:17:05.120 --> 00:17:09.200]  自己怕死就叫妻子隱瞞事實
[00:17:09.200 --> 00:17:14.640]  其實就是在說謊
[00:17:14.640 --> 00:17:19.760]  可能亞伯蘭心裏想
[00:17:19.760 --> 00:17:25.520]  無論如何我太太不會死
[00:17:25.520 --> 00:17:29.520]  美女美女無論在任何時代
[00:17:29.520 --> 00:17:34.160]  任何文化當中都是有優勢的
[00:17:34.160 --> 00:17:36.160]  有顏值的
[00:17:36.160 --> 00:17:38.800]  沒有人願意殺美女
[00:17:38.800 --> 00:17:46.400]  雖然當時撒萊已經是67歲以上的女士
[00:17:46.400 --> 00:17:48.080]  可能我們很多姐妹
[00:17:48.080 --> 00:17:52.000]  很想問他怎樣保持他的容顏
[00:17:52.000 --> 00:17:53.440]  這麼年輕
[00:17:53.440 --> 00:17:56.160]  看起來可能只有30歲
[00:17:56.160 --> 00:18:00.960]  以致亞伯蘭怕別人會殺了他
[00:18:00.960 --> 00:18:03.760]  搶了他的妻子
[00:18:03.760 --> 00:18:05.760]  其實亞伯蘭的做法
[00:18:05.760 --> 00:18:10.560]  也反映了很多現代的基督徒的做法
[00:18:10.560 --> 00:18:13.280]  一方面很多基督徒願意接受洗禮
[00:18:13.280 --> 00:18:14.640]  願意來信耶穌
[00:18:14.640 --> 00:18:18.720]  願意來教會參加聚會甚至參加小組
[00:18:18.720 --> 00:18:22.320]  但在日常的生活裏
[00:18:22.320 --> 00:18:29.520]  很多時候都沒有按照微信主之前的方法
[00:18:29.520 --> 00:18:32.880]  其實也只是按照一般人的方法
[00:18:32.880 --> 00:18:35.440]  沒有細心思考
[00:18:35.440 --> 00:18:37.760]  好像很自然地
[00:18:37.760 --> 00:18:39.920]  根據過往的經歷
[00:18:39.920 --> 00:18:46.480]  和一般非信徒的模式去做人處事
[00:18:46.480 --> 00:18:49.760]  我記得有一次聽一位西人牧師講道
[00:18:49.760 --> 00:18:51.760]  他講到教會裏面
[00:18:51.760 --> 00:18:54.240]  有一位很成熟的基督徒
[00:18:54.240 --> 00:18:57.440]  他為教會做很多事
[00:18:57.440 --> 00:19:00.400]  當他要退休的時候
[00:19:00.400 --> 00:19:02.960]  這位基督徒就跟他分享
[00:19:02.960 --> 00:19:04.400]  我又去見會計師
[00:19:04.400 --> 00:19:06.080]  又去見理財師
[00:19:06.080 --> 00:19:10.320]  解決一下稅務問題和怎樣投資
[00:19:10.320 --> 00:19:13.600]  牧師聽完之後就問他
[00:19:13.600 --> 00:19:15.600]  不知道你有沒有祈禱求問神
[00:19:15.600 --> 00:19:18.800]  應該怎樣處理你的財產
[00:19:18.800 --> 00:19:21.200]  退休金怎樣處理
[00:19:21.200 --> 00:19:22.400]  他說
[00:19:22.400 --> 00:19:25.120]  噢!我忘記了
[00:19:25.120 --> 00:19:28.160]  我忘記了求問神
[00:19:28.160 --> 00:19:30.640]  忘記了祈禱
[00:19:30.640 --> 00:19:36.240]  難道全能的神是不懂理財的?
[00:19:36.240 --> 00:19:37.840]  基督徒就是這樣
[00:19:37.840 --> 00:19:40.960]  很容易信仰就信仰
[00:19:40.960 --> 00:19:43.200]  一來到生活的時候
[00:19:43.200 --> 00:19:47.520]  就跟自己那套西人的模式
[00:19:47.520 --> 00:19:50.320]  其實我也曾經歷過另外一件事
[00:19:50.320 --> 00:19:55.200]  有幾位基督徒合作做餐館
[00:19:55.200 --> 00:19:57.040]  他們跟我談過
[00:19:57.040 --> 00:20:00.640]  我也建議他們要計算清楚
[00:20:00.640 --> 00:20:04.000]  看看有沒有錢賺才做
[00:20:04.000 --> 00:20:05.520]  他說計算過了
[00:20:05.520 --> 00:20:07.920]  牧師你為我祈禱祝福我們吧
[00:20:07.920 --> 00:20:10.960]  應該會有錢賺的
[00:20:10.960 --> 00:20:14.320]  不過後來失敗了
[00:20:14.320 --> 00:20:16.240]  生意失敗
[00:20:16.240 --> 00:20:17.520]  後來我才知道
[00:20:17.520 --> 00:20:20.640]  原來他們的計劃裡面包括了
[00:20:20.640 --> 00:20:22.240]  什麼?
[00:20:22.240 --> 00:20:23.920]  學西人的方法
[00:20:23.920 --> 00:20:30.960]  預備做假帳,做兩盤數的
[00:20:30.960 --> 00:20:35.440]  我認為基督徒做生意是沒問題的
[00:20:35.440 --> 00:20:42.960]  不過如果像西人一樣
[00:20:42.960 --> 00:20:48.240]  要做假帳,瞞稅的方法
[00:20:48.240 --> 00:20:52.880]  就不會得到上帝的祝福
[00:20:52.880 --> 00:20:59.520]  亞伯蘭當日說謊跟我們有些不同
[00:20:59.520 --> 00:21:01.360]  在那個時代
[00:21:01.360 --> 00:21:03.200]  亞伯蘭的時代
[00:21:03.200 --> 00:21:07.280]  沒有聖靈住在他們的心裡面
[00:21:07.280 --> 00:21:09.120]  也沒有聖經
[00:21:09.120 --> 00:21:15.600]  使他們可以去測驗明白上帝的旨意
[00:21:15.600 --> 00:21:20.080]  所以可以說有一點情有可原
[00:21:20.080 --> 00:21:23.280]  但是我們今天,今時今日
[00:21:23.280 --> 00:21:28.320]  我們基督徒有聖經,有聖靈,有教會,有牧師
[00:21:28.320 --> 00:21:31.360]  如果我們做重要決定的時候
[00:21:31.360 --> 00:21:36.480]  仍然是跟我們微信主義以前那一套
[00:21:36.480 --> 00:21:41.520]  用世界那一套期望瞞天過海的方法
[00:21:41.520 --> 00:21:44.880]  這樣我可以告訴大家
[00:21:44.880 --> 00:21:48.960]  上帝未必會出手救你
[00:21:48.960 --> 00:21:54.480]  好像他救撒萊一樣
[00:21:54.480 --> 00:21:58.160]  弟兄姊妹,今天我選的金句是提多書
[00:21:58.160 --> 00:22:00.400]  二章十一節到十二節
[00:22:00.400 --> 00:22:03.440]  我們大家再讀一次,一二三
[00:22:03.440 --> 00:22:07.680]  因為上帝拯救全人類的恩典
[00:22:07.680 --> 00:22:10.240]  已經顯明出來了
[00:22:10.240 --> 00:22:14.960]  這恩典訓練我們棄絕不敬虔的行為
[00:22:14.960 --> 00:22:17.280]  和屬世的私慾
[00:22:17.280 --> 00:22:24.480]  在世上過著自制、正直和敬虔的生活
[00:22:24.480 --> 00:22:26.480]  我們信了耶穌的人
[00:22:26.480 --> 00:22:29.440]  已經是得到上帝恩典的人
[00:22:29.440 --> 00:22:32.960]  我們不只要靠恩典得救
[00:22:32.960 --> 00:22:38.080]  也要靠恩典生活
[00:22:38.080 --> 00:22:40.800]  這兩篇經文告訴我們兩方面的事
[00:22:40.800 --> 00:22:47.120]  第一,棄絕不敬虔的行為
[00:22:47.120 --> 00:22:50.160]  和屬世的私慾
[00:22:50.160 --> 00:22:52.480]  不敬虔的行為
[00:22:52.480 --> 00:22:54.880]  包括了信了耶穌之後
[00:22:54.880 --> 00:22:56.560]  又去拜偶像
[00:22:56.560 --> 00:22:59.760]  遇到事情,又看看星座運程
[00:22:59.760 --> 00:23:03.360]  去占卦算命,計算自己的時辰八字
[00:23:03.360 --> 00:23:07.920]  為何會遇到這麼多衰運
[00:23:07.920 --> 00:23:12.720]  這些都是不敬虔的行為
[00:23:12.720 --> 00:23:15.200]  私慾包括一切肉體的慾望
[00:23:15.200 --> 00:23:20.000]  眼目的慾望和人一切的虛榮
