
[00:00:00.000 --> 00:00:03.000]  神父祢平安,我們先一起祈禱
[00:10:51.000 --> 00:10:58.000]  對大部分第一代出埃及的以色列人來說
[00:10:58.000 --> 00:11:04.000]  他們是不懂得獨一真神的真理的
[00:11:04.000 --> 00:11:09.000]  埃及是一個敬拜多神的地方
[00:11:09.000 --> 00:11:11.000]  在這樣的環境下長大
[00:11:11.000 --> 00:11:13.000]  在埃及長大的人
[00:11:13.000 --> 00:11:19.000]  最多都是把耶和華看成是眾神中的一位
[00:11:19.000 --> 00:11:21.000]  天上有很多神
[00:11:21.000 --> 00:11:25.000]  其中一位就是他們祖先所認識的
[00:11:25.000 --> 00:11:27.000]  所相信的神
[00:11:27.000 --> 00:11:32.000]  而他們和大多數的民族都是一樣
[00:11:32.000 --> 00:11:37.000]  拜神都是有功利主義的目的
[00:11:37.000 --> 00:11:41.000]  想生小孩的時候就去拜亞瑟拉
[00:11:41.000 --> 00:11:43.000]  向他獻祭一個女神
[00:11:43.000 --> 00:11:46.000]  想田地有好的收成
[00:11:46.000 --> 00:11:48.000]  就要向巴力獻祭
[00:11:48.000 --> 00:11:53.000]  他們不同的神明是各司其職的
[00:11:53.000 --> 00:11:57.000]  據我所知,在台灣中國也是這樣
[00:11:57.000 --> 00:12:00.000]  如果做理髮的就要拜呂洞賓
[00:12:00.000 --> 00:12:02.000]  我不知道為什麼
[00:12:02.000 --> 00:12:08.000]  但聽陳耀南教授說過
[00:12:08.000 --> 00:12:16.000]  在以色列出埃及的時代
[00:12:16.000 --> 00:12:22.000]  他們並沒有獨一真神的概念
[00:12:22.000 --> 00:12:25.000]  我們今天社會上的人
[00:12:25.000 --> 00:12:27.000]  沒有信耶穌的人
[00:12:27.000 --> 00:12:30.000]  大概可以分為幾類
[00:12:30.000 --> 00:12:32.000]  第一類就是回教徒
[00:12:32.000 --> 00:12:35.000]  其實回教徒都信獨一真神
[00:12:35.000 --> 00:12:37.000]  他們叫神阿娜
[00:12:37.000 --> 00:12:41.000]  事實上,怎樣稱呼上帝
[00:12:41.000 --> 00:12:44.000]  我想可能不是最重要
[00:12:44.000 --> 00:12:46.000]  在舊約裏面
[00:12:46.000 --> 00:12:48.000]  阿伯拉罕認識的上帝
[00:12:48.000 --> 00:12:55.000]  最多時候是稱上帝為大能的上帝
[00:12:55.000 --> 00:12:58.000]  希伯來文叫El Shaddai
[00:12:58.000 --> 00:13:02.000]  當摩西問上帝的名字時
[00:13:02.000 --> 00:13:04.000]  上帝回答說
[00:13:04.000 --> 00:13:06.000]  「我是就是我是」
[00:13:06.000 --> 00:13:09.000]  簡化來說就是「我就是我」
[00:13:09.000 --> 00:13:12.000]  和諧本也叫「自有永遊」
[00:13:12.000 --> 00:13:14.000]  由於這個翻譯
[00:13:14.000 --> 00:13:16.000]  我們不容易明白
[00:13:16.000 --> 00:13:19.000]  約翰福音為何當主耶穌說
[00:13:19.000 --> 00:13:21.000]  「我是的時候」
[00:13:21.000 --> 00:13:24.000]  「我是的時候」就等同於宣告
[00:13:24.000 --> 00:13:26.000]  祂就是上帝
[00:13:26.000 --> 00:13:28.000]  然後摩西問上帝的名字時
[00:13:28.000 --> 00:13:30.000]  上帝對他說「我就是我」
[00:13:30.000 --> 00:13:32.000]  你跟以色列人說
[00:13:32.000 --> 00:13:33.000]  就不可以說「我就是我」
[00:13:33.000 --> 00:13:35.000]  你要說「他就是他」
[00:13:35.000 --> 00:13:37.000]  「他就是他」
[00:13:37.000 --> 00:13:41.000]  所以音譯就變成耶和華
[00:13:41.000 --> 00:13:43.000]  音譯都不太好
[00:13:43.000 --> 00:13:48.000]  亞維就比較好
[00:13:48.000 --> 00:13:51.000]  現在有些中文譯館叫亞維
[00:13:51.000 --> 00:13:53.000]  這個是音譯
[00:13:53.000 --> 00:13:57.000]  希伯來文很有趣
[00:13:57.000 --> 00:14:01.000]  將第一身「我是」
[00:14:01.000 --> 00:14:03.000]  變成第三身
[00:14:03.000 --> 00:14:04.000]  很簡單
[00:14:04.000 --> 00:14:06.000]  轉一個字母
[00:14:06.000 --> 00:14:08.000]  轉一轉就可以了
[00:14:08.000 --> 00:14:10.000]  由第一身變成第三身
[00:14:10.000 --> 00:14:15.000]  這個是早期
[00:14:15.000 --> 00:14:18.000]  以色列人對耶和華的名字認識
[00:14:18.000 --> 00:14:22.000]  後來當以色列人秘魯回歸之後
[00:14:22.000 --> 00:14:24.000]  他們怎樣稱呼上帝呢?
[00:14:24.000 --> 00:14:29.000]  他們稱呼天上的上帝
[00:14:29.000 --> 00:14:34.000]  這個稱呼在以斯拉尼希米歷代至
[00:14:34.000 --> 00:14:40.000]  達爾利書這四卷都是有關回歸之後的書裡面
[00:14:40.000 --> 00:14:45.000]  是出現得最多的
[00:14:45.000 --> 00:14:50.000]  這些書的歷史背景都是猶太人秘魯和回歸的時期
[00:14:50.000 --> 00:14:55.000]  在《創世紀》和《約拿書》都出現過一次
[00:14:55.000 --> 00:14:57.000]  每卷書出現過一次
[00:14:57.000 --> 00:15:00.000]  很可能是當以色列人
[00:15:00.000 --> 00:15:05.000]  要向其他民族介紹他們所認識的上帝的時候
[00:15:05.000 --> 00:15:09.000]  就說天上的上帝這個稱呼
[00:15:09.000 --> 00:15:12.000]  這個稱呼真的很好
[00:15:12.000 --> 00:15:15.000]  和中國人稱皇天上帝
[00:15:15.000 --> 00:15:17.000]  其實是同一個意義
[00:15:17.000 --> 00:15:19.000]  天上的上帝
[00:15:19.000 --> 00:15:24.000]  社會上不信耶穌的第二類人
[00:15:24.000 --> 00:15:27.000]  就是完全不相信上帝的存在
[00:15:27.000 --> 00:15:30.000]  一般我們叫他們做無神論者
[00:15:30.000 --> 00:15:35.000]  第三類就是他們都信有神的
[00:15:35.000 --> 00:15:41.000]  他們信有一位創造宇宙世界的神
[00:15:41.000 --> 00:15:43.000]  但是創造完了之後
[00:15:43.000 --> 00:15:44.000]  他就走了
[00:15:44.000 --> 00:15:46.000]  無影無蹤的了
[00:15:46.000 --> 00:15:48.000]  不理我們死活的了
[00:15:48.000 --> 00:15:51.000]  世界任他自己轉的了
[00:15:51.000 --> 00:15:55.000]  第四類就是不可知論者
[00:15:55.000 --> 00:15:58.000]  他們不能確定這個世界沒有神
[00:15:58.000 --> 00:16:01.000]  不過也不能確定有神
[00:16:01.000 --> 00:16:07.000]  於是他們就說不知道有沒有神
[00:16:07.000 --> 00:16:11.000]  故知摩西教導以色列人要想得福的話
[00:16:11.000 --> 00:16:16.000]  就先要確定有一位獨一的真神
[00:16:16.000 --> 00:16:20.000]  不是人造的偶像
[00:16:20.000 --> 00:16:26.000]  也不是其他民族所拜的神明
[00:16:26.000 --> 00:16:30.000]  天上地下唯有耶和華
[00:16:30.000 --> 00:16:34.000]  他是上帝再沒有別的了
[00:16:34.000 --> 00:16:37.000]  所以你說無神論也不對
[00:16:37.000 --> 00:16:39.000]  不知道也不對
[00:16:39.000 --> 00:16:41.000]  要知道要明白
[00:16:41.000 --> 00:16:45.000]  確定唯有耶和華是上帝之後
[00:16:45.000 --> 00:16:49.000]  還要回想上帝為他們所做過的事
[00:16:49.000 --> 00:16:54.000]  32到38節摩西提到幾件事
[00:16:54.000 --> 00:16:56.000]  我們一起來思索
[00:16:56.000 --> 00:17:03.000]  32到33節提到上帝在火中向百姓說話
[00:17:03.000 --> 00:17:06.000]  這件事應該是指摩西
[00:17:06.000 --> 00:17:10.000]  當摩西帶領以色列離開埃及之後
[00:17:10.000 --> 00:17:16.000]  首先去到西奈山敬拜神的場景
[00:17:16.000 --> 00:17:22.000]  我們讀出埃及紀十九章十八節
[00:17:22.000 --> 00:17:26.000]  記載西奈山全山無煙
[00:17:26.000 --> 00:17:30.000]  因為耶和華在火中降臨山上
[00:17:30.000 --> 00:17:36.000]  上帝降臨時說了些甚麼
[00:17:36.000 --> 00:17:39.000]  他宣告了十誡
[00:17:39.000 --> 00:17:46.000]  之後才向百姓納藥
[00:17:46.000 --> 00:17:49.000]  我們讀出埃及紀十四章八節
[00:17:49.000 --> 00:17:52.000]  摩西把血灑在百姓身上說
[00:17:52.000 --> 00:17:54.000]  看那者是納藥的血
[00:17:54.000 --> 00:18:01.000]  是耶和華按照這一切的命令和你們納藥的憑據
[00:18:01.000 --> 00:18:02.000]  納藥的血
[00:18:02.000 --> 00:18:05.000]  我相信當主耶穌設立聖餐的時候
[00:18:05.000 --> 00:18:07.000]  主耶穌拿起杯來
[00:18:07.000 --> 00:18:10.000]  第二級門徒說:這杯是我的血所納的新藥
[00:18:10.000 --> 00:18:17.000]  效法出埃及紀十四章八節的說話
[00:18:17.000 --> 00:18:19.000]  在西奈山之前
[00:18:19.000 --> 00:18:21.000]  還有一件大事
[00:18:21.000 --> 00:18:25.000]  以色列人應該回想出埃及
[00:18:25.000 --> 00:18:26.000]  三十四節說
[00:18:26.000 --> 00:18:31.000]  上帝何曾為自己嘗試從別的國中
[00:18:31.000 --> 00:18:37.000]  領出一國的子民來
[00:18:37.000 --> 00:18:40.000]  橫聖下面的是橫聖的翻譯
[00:18:40.000 --> 00:18:45.000]  何曾有神明試圖用摘禍神的技能
[00:18:45.000 --> 00:18:48.000]  戰鬥強勁的手和伸出的手臂
[00:18:48.000 --> 00:18:52.000]  極其可畏的作為把一國從另一國中領出來
[00:18:52.000 --> 00:18:54.000]  最重要的分別
[00:18:54.000 --> 00:18:56.000]  和本和橫聖最重要的分別
[00:18:56.000 --> 00:18:59.000]  就是橫聖用了上帝
[00:18:59.000 --> 00:19:01.000]  不是,說錯了
[00:19:01.000 --> 00:19:03.000]  和合本用上帝
[00:19:03.000 --> 00:19:08.000]  而橫聖用了神明
[00:19:08.000 --> 00:19:10.000]  其實原文用的字
[00:19:10.000 --> 00:19:12.000]  是希伯來文一個很普通的字
[00:19:12.000 --> 00:19:13.000]  叫 Elohim
[00:19:13.000 --> 00:19:16.000]  神,一般是譯作神
[00:19:16.000 --> 00:19:18.000]  究竟在這裡
[00:19:18.000 --> 00:19:22.000]  這個 Elohim 應該譯作上帝
[00:19:22.000 --> 00:19:25.000]  還是人造的神呢?
[00:19:25.000 --> 00:19:27.000]  就是神明
[00:19:27.000 --> 00:19:29.000]  究竟是指神明
[00:19:29.000 --> 00:19:32.000]  一般人所信的偶像
[00:19:32.000 --> 00:19:34.000]  還是指上帝呢?
[00:19:34.000 --> 00:19:36.000]  如果我們將這節聖經
[00:19:36.000 --> 00:19:40.000]  和35節一起去看的話
[00:19:40.000 --> 00:19:42.000]  34節譯作神明
[00:19:42.000 --> 00:19:47.000]  應該是比較合邏輯的翻譯
[00:19:47.000 --> 00:19:49.000]  無論如何
[00:19:49.000 --> 00:19:53.000]  上帝在埃及行了十大神蹟
[00:19:53.000 --> 00:19:59.000]  才逼得埃及王願意放以色列人離境
[00:19:59.000 --> 00:20:01.000]  很多專家都說
[00:20:01.000 --> 00:20:05.000]  上帝在埃及所行的神蹟
[00:20:05.000 --> 00:20:09.000]  其實都是針對埃及人所拜的神明
[00:20:09.000 --> 00:20:11.000]  例如他們拜太陽神
[00:20:11.000 --> 00:20:15.000]  所以上帝就行了一個黑暗的神蹟
[00:20:15.000 --> 00:20:17.000]  要全地都變成黑暗
[00:20:17.000 --> 00:20:19.000]  黑暗之災
[00:20:19.000 --> 00:20:21.000]  埃及人又拜尼羅河
[00:20:21.000 --> 00:20:23.000]  尼羅河很重要
[00:20:23.000 --> 00:20:26.000]  帶給他們豐收
[00:20:26.000 --> 00:20:28.000]  可以耕種
[00:20:28.000 --> 00:20:30.000]  上帝也行了神蹟
[00:20:30.000 --> 00:20:33.000]  使他們的河水變成血
[00:20:33.000 --> 00:20:38.000]  上帝行這些神蹟
[00:20:38.000 --> 00:20:40.000]  除了逼埃及王之外
[00:20:40.000 --> 00:20:43.000]  還是要向以色列人顯明
[00:20:43.000 --> 00:20:46.000]  唯有耶和華他是上帝
[00:20:46.000 --> 00:20:50.000]  除他以外再沒有別的了
[00:20:50.000 --> 00:20:52.000]  上帝藉著神蹟
[00:20:52.000 --> 00:20:54.000]  讓以色列人明白
[00:20:54.000 --> 00:20:55.000]  他在埃及
[00:20:55.000 --> 00:20:59.000]  看到埃及人所拜的神
[00:20:59.000 --> 00:21:02.000]  都是沒有能力可以抵抗上帝
[00:21:02.000 --> 00:21:05.000]  也只有耶和華上帝
[00:21:05.000 --> 00:21:08.000]  是獨一的上帝
[00:21:08.000 --> 00:21:10.000]  36至38節
[00:21:10.000 --> 00:21:12.000]  摩西再說
[00:21:12.000 --> 00:21:15.000]  他從回想這些事件
[00:21:15.000 --> 00:21:19.000]  裡面回想有沒有其他目的呢?
[00:21:19.000 --> 00:21:22.000]  35節提到天上發聲
[00:21:22.000 --> 00:21:25.000]  是為要教導你
[00:21:25.000 --> 00:21:27.000]  在十誡當中
[00:21:27.000 --> 00:21:29.000]  教導以色列人
[00:21:29.000 --> 00:21:35.000]  是怎樣和上帝和其他人相處
[00:21:35.000 --> 00:21:36.000]  十誡裡面
[00:21:36.000 --> 00:21:38.000]  如果我們記得的話
[00:21:38.000 --> 00:21:39.000]  頭四條誡命
[00:21:39.000 --> 00:21:42.000]  都是和上帝相處有關的
[00:21:42.000 --> 00:21:43.000]  第一條
[00:21:43.000 --> 00:21:46.000]  只能夠單單敬拜獨一的上帝
[00:21:46.000 --> 00:21:51.000]  其實如果我們有傳福音的經驗
[00:21:51.000 --> 00:21:52.000]  很多時候
[00:21:52.000 --> 00:21:54.000]  很多未信主的華人
[00:21:54.000 --> 00:21:55.000]  都會有疑問
[00:21:55.000 --> 00:21:57.000]  為何你們的上帝
[00:21:57.000 --> 00:21:59.000]  如此獨裁
[00:21:59.000 --> 00:22:00.000]  如此專制
[00:22:00.000 --> 00:22:03.000]  只能夠拜他?
[00:22:03.000 --> 00:22:05.000]  華人問這個問題
[00:22:05.000 --> 00:22:07.000]  很多時候是因為他們習慣了
[00:22:07.000 --> 00:22:10.000]  拜多神
[00:22:10.000 --> 00:22:13.000]  不知道大家是否熟悉道教
[00:22:13.000 --> 00:22:16.000]  道教可以說是華人的本土宗教
[00:22:16.000 --> 00:22:17.000]  不是帕萊品
[00:22:17.000 --> 00:22:18.000]  不是外來的
[00:22:18.000 --> 00:22:22.000]  是華人自己創的宗教
[00:22:22.000 --> 00:22:23.000]  道教裡面
[00:22:23.000 --> 00:22:25.000]  說到華人可以
[00:22:25.000 --> 00:22:30.000]  人可以自己修煉成仙
[00:22:30.000 --> 00:22:34.000]  所以有很多神仙
[00:22:34.000 --> 00:22:35.000]  舉一個例子
[00:22:35.000 --> 00:22:38.000]  在香港很多人拜黃大仙
[00:22:38.000 --> 00:22:40.000]  黃大仙其實是一個真人
[00:22:40.000 --> 00:22:41.000]  真人真事
[00:22:41.000 --> 00:22:44.000]  原先叫黃初平
[00:22:44.000 --> 00:22:50.000]  在公元328年出生
[00:22:50.000 --> 00:22:52.000]  大概十五歲的時候
[00:22:52.000 --> 00:22:55.000]  他在浙江金華北部
[00:22:55.000 --> 00:22:57.000]  赤松山一帶
[00:22:57.000 --> 00:22:58.000]  做什麼呢?
[00:22:58.000 --> 00:22:59.000]  牧羊人
[00:22:59.000 --> 00:23:00.000]  跟大衛一樣
[00:23:00.000 --> 00:23:01.000]  做牧羊人
[00:23:01.000 --> 00:23:05.000]  但記載說他遇到神仙
[00:23:05.000 --> 00:23:06.000]  遇到仙翁
[00:23:06.000 --> 00:23:10.000]  學習了靜修和煉草藥的法術
[00:23:10.000 --> 00:23:14.000]  於是在山野裡面潛心修煉
[00:23:14.000 --> 00:23:19.000]  四十年得道成仙
[00:23:19.000 --> 00:23:21.000]  很多神仙
[00:23:21.000 --> 00:23:22.000]  不可以拜
[00:23:22.000 --> 00:23:24.000]  只能拜道養真神
[00:23:24.000 --> 00:23:25.000]  第二條誡命
