
[00:00:00.000 --> 00:00:04.000]  今日我好想同大家去分享一個題目
[00:01:36.000 --> 00:01:38.000]  驚動咗呢當時嘅公安
[00:01:38.000 --> 00:01:40.000]  就嚟呢點樣樣呢
[00:01:40.000 --> 00:01:42.000]  嚟呢將寶萊呢就呢帶返去
[00:01:42.000 --> 00:01:44.000]  第二十一
[00:01:44.000 --> 00:01:46.000]  第二十二章呢
[00:01:46.000 --> 00:01:48.000]  就正正呢係咁呢
[00:01:48.000 --> 00:01:50.000]  就係寶萊呢畏著佢自己嘅信仰
[00:01:50.000 --> 00:01:52.000]  佢去
[00:01:52.000 --> 00:01:54.000]  喺呢度講二十二章嘅第一節
[00:01:54.000 --> 00:01:56.000]  就係佢要分數係咩意思呢
[00:01:56.000 --> 00:01:58.000]  就係為咗自己嘅信仰
[00:01:58.000 --> 00:02:00.000]  要作出一啲嘅解釋
[00:02:00.000 --> 00:02:02.000]  一啲嘅辯護唔希望
[00:02:02.000 --> 00:02:04.000]  有任何嘅誤解喺中間
[00:02:04.000 --> 00:02:08.000]  所以呢大家呢知道呢二十二章
[00:02:08.000 --> 00:02:10.000]  就係咁樣講呢
[00:02:10.000 --> 00:02:12.000]  寶萊呢一個分數底下裏面呢
[00:02:12.000 --> 00:02:14.000]  喺中間裏面呢我哋呢
[00:02:14.000 --> 00:02:16.000]  好想睇到寶萊
[00:02:16.000 --> 00:02:18.000]  對自己嘅
[00:02:18.000 --> 00:02:20.000]  生命
[00:02:20.000 --> 00:02:22.000]  個經歷係點樣樣
[00:02:22.000 --> 00:02:24.000]  所以呢我哋呢會睇三節嘅經文嘅
[00:02:24.000 --> 00:02:26.000]  第一呢就係呢我睇一睇個引言呢
[00:02:26.000 --> 00:02:28.000]  係咁樣講就係話呢
[00:02:28.000 --> 00:02:30.000]  主耶穌對寶羅所說嘅
[00:02:30.000 --> 00:02:32.000]  三句嘅說話三句
[00:02:32.000 --> 00:02:34.000]  起來離開
[00:02:34.000 --> 00:02:36.000]  出去勾畫咗
[00:02:36.000 --> 00:02:38.000]  寶羅生命嘅
[00:02:38.000 --> 00:02:40.000]  三個好重要嘅旅程
[00:02:40.000 --> 00:02:42.000]  亦都係今日我好想同
[00:02:42.000 --> 00:02:44.000]  大家去分享因為呢寶羅
[00:02:44.000 --> 00:02:46.000]  喺我哋嘅信仰裏面
[00:02:46.000 --> 00:02:48.000]  佢好多嘅書信
[00:02:48.000 --> 00:02:50.000]  影響住我哋嘅生命
[00:02:50.000 --> 00:02:52.000]  佢自己嘅生命
[00:02:52.000 --> 00:02:54.000]  我相信今日我哋都
[00:02:54.000 --> 00:02:56.000]  從佢嘅生命裏面可以得著
[00:02:56.000 --> 00:02:58.000]  一定有提醒同埋幫助
[00:02:58.000 --> 00:03:00.000]  我哋睇落去呢就係
[00:03:00.000 --> 00:03:02.000]  寶羅嘅成長嘅第一個嘅
[00:03:02.000 --> 00:03:04.000]  旅程
[00:03:04.000 --> 00:03:08.000]  喺呢度講第十節之先呢
[00:03:08.000 --> 00:03:10.000]  喺第
[00:03:10.000 --> 00:03:12.000]  三節開始呢就係
[00:03:12.000 --> 00:03:14.000]  講到呢寶羅自己
[00:03:14.000 --> 00:03:16.000]  講到佢喺遇見耶穌之前
[00:03:16.000 --> 00:03:18.000]  佢的確係一個嘅
[00:03:18.000 --> 00:03:20.000]  宗教嘅狂熱分子猶太界
[00:03:20.000 --> 00:03:22.000]  大家都知啦我哋唔使多講
[00:03:22.000 --> 00:03:24.000]  佢
[00:03:24.000 --> 00:03:26.000]  捉拿殺害基督徒
[00:03:26.000 --> 00:03:28.000]  喺第六節開始講到
[00:03:28.000 --> 00:03:30.000]  佢喺大馬色嘅路上
[00:03:30.000 --> 00:03:32.000]  佢就遇見咗
[00:03:32.000 --> 00:03:34.000]  耶穌
[00:03:34.000 --> 00:03:36.000]  點樣遇見嘅呢
[00:03:36.000 --> 00:03:38.000]  有大光呢
[00:03:38.000 --> 00:03:40.000]  呢個大光亦都使佢跌倒
[00:03:40.000 --> 00:03:42.000]  有三日
[00:03:42.000 --> 00:03:44.000]  三夜佢睇唔見嘢
[00:03:44.000 --> 00:03:46.000]  佢聽到聲音
[00:03:46.000 --> 00:03:48.000]  寶羅
[00:03:48.000 --> 00:03:50.000]  當時佢叫蘇羅
[00:03:50.000 --> 00:03:52.000]  蘇羅你點解要
[00:03:52.000 --> 00:03:54.000]  逼迫我呢
[00:03:54.000 --> 00:03:56.000]  當然
[00:03:56.000 --> 00:03:58.000]  一個好自然嘅反應
[00:03:58.000 --> 00:04:00.000]  當時
[00:04:00.000 --> 00:04:02.000]  蘇羅就
[00:04:02.000 --> 00:04:04.000]  問你係邊個呀
[00:04:04.000 --> 00:04:06.000]  佢聽到呢啲聲音周圍嘅人
[00:04:06.000 --> 00:04:08.000]  都聽唔到但佢聽到你嘅聲音
[00:04:08.000 --> 00:04:10.000]  於是佢直接問你係邊個
[00:04:12.000 --> 00:04:14.000]  耶穌就答佢
[00:04:14.000 --> 00:04:16.000]  我就係你所逼迫嘅
[00:04:16.000 --> 00:04:18.000]  耶穌
[00:04:18.000 --> 00:04:20.000]  跟住
[00:04:20.000 --> 00:04:22.000]  寶羅就講咗
[00:04:22.000 --> 00:04:24.000]  第十節呢度
[00:04:24.000 --> 00:04:26.000]  我說就係寶羅講
[00:04:26.000 --> 00:04:28.000]  主呀
[00:04:28.000 --> 00:04:30.000]  我當作神魔
[00:04:30.000 --> 00:04:32.000]  我當作神魔
[00:04:32.000 --> 00:04:34.000]  喺呢個時候對於寶羅生命
[00:04:34.000 --> 00:04:36.000]  嚟講
[00:04:36.000 --> 00:04:38.000]  佢面對
[00:04:38.000 --> 00:04:40.000]  佢所逼迫嘅耶穌嘅時候
[00:04:40.000 --> 00:04:42.000]  你可以做嘅係乜嘢呢
[00:04:42.000 --> 00:04:44.000]  為咗佢過去嘅
[00:04:44.000 --> 00:04:46.000]  喺一剎那之間
[00:04:46.000 --> 00:04:48.000]  佢感覺到底
[00:04:48.000 --> 00:04:50.000]  我以前做嘅
[00:04:50.000 --> 00:04:52.000]  逼迫呢個耶穌
[00:04:52.000 --> 00:04:54.000]  做嘅事
[00:04:54.000 --> 00:04:56.000]  我而家點樣去面對
[00:04:56.000 --> 00:04:58.000]  我當作神魔
[00:04:58.000 --> 00:05:00.000]  於是第一句耶穌就對佢講
[00:05:00.000 --> 00:05:02.000]  主說留意呢三句
[00:05:02.000 --> 00:05:04.000]  用嘅三字經文都去
[00:05:04.000 --> 00:05:06.000]  留意係主耶穌講嘅
[00:05:06.000 --> 00:05:08.000]  主耶穌講
[00:05:08.000 --> 00:05:10.000]  起來盡大馬式去
[00:05:10.000 --> 00:05:12.000]  喺嗰度我要將派你做嘅事
[00:05:12.000 --> 00:05:14.000]  一切嘅事都會話畀你聽
[00:05:14.000 --> 00:05:18.000]  起來
[00:05:18.000 --> 00:05:20.000]  呢個起來呢同上次
[00:05:20.000 --> 00:05:22.000]  趙錦德牧師我聯合崇拜嘅時候
[00:05:22.000 --> 00:05:24.000]  嗰個命令式係唔同嘅
[00:05:24.000 --> 00:05:26.000]  上次就係起來呀快啲呀
[00:05:26.000 --> 00:05:28.000]  呢種命令咁樣
[00:05:28.000 --> 00:05:30.000]  但係呢度嘅時候係一種
[00:05:30.000 --> 00:05:32.000]  好語大溫柔
[00:05:32.000 --> 00:05:34.000]  起來啦 佢跌倒
[00:05:34.000 --> 00:05:36.000]  佢跌倒
[00:05:36.000 --> 00:05:38.000]  耶穌就叫佢起來啦
[00:05:38.000 --> 00:05:40.000]  你要進入大馬式
[00:05:40.000 --> 00:05:42.000]  呢個起來呢都係
[00:05:42.000 --> 00:05:44.000]  如大相關唔單止話因為佢跌倒
[00:05:44.000 --> 00:05:46.000]  要起身
[00:05:46.000 --> 00:05:48.000]  另外一方面係指佢一個
[00:05:48.000 --> 00:05:50.000]  蒙蔽嘅靈
[00:05:50.000 --> 00:05:52.000]  一個蒙蔽而家要恢復
[00:05:52.000 --> 00:05:54.000]  返一個嘅知覺
[00:05:54.000 --> 00:06:00.000]  我唔知喺我哋個中間裏面
[00:06:00.000 --> 00:06:02.000]  如果我要問你
[00:06:02.000 --> 00:06:04.000]  今日主耶穌要問你
[00:06:06.000 --> 00:06:08.000]  你滿唔滿意
[00:06:08.000 --> 00:06:10.000]  你自己而家屬靈嘅光景
[00:06:10.000 --> 00:06:14.000]  耶穌要問你
[00:06:14.000 --> 00:06:18.000]  你滿唔滿意
[00:06:18.000 --> 00:06:20.000]  自己而家屬靈嘅光景
[00:06:20.000 --> 00:06:28.000]  我哋要起來
[00:06:28.000 --> 00:06:30.000]  要起來嘅
[00:06:30.000 --> 00:06:32.000]  嚟到返返去
[00:06:32.000 --> 00:06:34.000]  主自己嘅身旁
[00:06:34.000 --> 00:06:36.000]  要恢復一個
[00:06:36.000 --> 00:06:38.000]  關係
[00:06:38.000 --> 00:06:40.000]  要恢復同主嘅關係
[00:06:40.000 --> 00:06:42.000]  我哋唔好想
[00:06:42.000 --> 00:06:44.000]  我相信大家冇人想
[00:06:44.000 --> 00:06:46.000]  好似個癱字一樣
[00:06:46.000 --> 00:06:48.000]  時時要瞓喺床上
[00:06:48.000 --> 00:06:50.000]  耶穌話
[00:06:50.000 --> 00:06:52.000]  我哋要起來
[00:06:52.000 --> 00:06:54.000]  可能我哋喺軟弱嘅裏面
[00:06:54.000 --> 00:06:56.000]  可能我哋
[00:06:56.000 --> 00:06:58.000]  喺
[00:06:58.000 --> 00:07:00.000]  一啲失望嘅裏面
[00:07:00.000 --> 00:07:02.000]  可能我哋
[00:07:02.000 --> 00:07:04.000]  喺一啲蒙蔽嘅裏面
[00:07:04.000 --> 00:07:06.000]  耶穌話
[00:07:06.000 --> 00:07:08.000]  起來
[00:07:08.000 --> 00:07:10.000]  起來
[00:07:10.000 --> 00:07:12.000]  我好想
[00:07:12.000 --> 00:07:14.000]  呢個時間
[00:07:14.000 --> 00:07:16.000]  我俾大家
[00:07:16.000 --> 00:07:18.000]  少少嘅時間好唔好
[00:07:18.000 --> 00:07:20.000]  大家有一個默想時間
[00:07:20.000 --> 00:07:22.000]  願聖靈喺我哋嘅中間
[00:07:22.000 --> 00:07:24.000]  先對我哋說話
[00:07:24.000 --> 00:07:26.000]  耶穌話
[00:07:26.000 --> 00:07:28.000]  你滿唔滿意
[00:07:28.000 --> 00:07:30.000]  你宜家屬靈嘅光景
[00:07:30.000 --> 00:07:32.000]  你滿唔滿意
[00:07:32.000 --> 00:07:34.000]  你同耶穌嘅關係
[00:07:34.000 --> 00:07:40.000]  耶穌好溫柔嘅
[00:07:40.000 --> 00:07:42.000]  慈聲
[00:07:42.000 --> 00:07:44.000]  去問你
[00:07:44.000 --> 00:07:50.000]  我求聖靈
[00:07:50.000 --> 00:07:52.000]  喺呢個時候出現
[00:07:52.000 --> 00:07:54.000]  親自喺你心裏面
[00:07:54.000 --> 00:07:56.000]  對你說話
[00:08:00.000 --> 00:08:02.000]  我求聖靈
[00:08:02.000 --> 00:08:04.000]  喺呢個時候出現
[00:08:04.000 --> 00:08:06.000]  親自喺你心裏面
[00:08:06.000 --> 00:08:08.000]  對你說話
[00:08:08.000 --> 00:08:10.000]  我求聖靈
[00:08:10.000 --> 00:08:12.000]  喺呢個時候出現
[00:08:12.000 --> 00:08:14.000]  親自喺你心裏面
[00:08:14.000 --> 00:08:16.000]  對你說話
[00:08:16.000 --> 00:08:18.000]  我求聖靈
[00:08:18.000 --> 00:08:20.000]  喺呢個時候出現
[00:08:20.000 --> 00:08:22.000]  親自喺你心裏面
[00:08:22.000 --> 00:08:24.000]  對你說話
[00:08:24.000 --> 00:08:26.000]  我求聖靈
[00:08:26.000 --> 00:08:28.000]  喺呢個時候出現
[00:08:28.000 --> 00:08:30.000]  親自喺你心裏面
[00:08:30.000 --> 00:08:32.000]  對你說話
[00:08:32.000 --> 00:08:34.000]  我求聖靈
[00:08:34.000 --> 00:08:36.000]  喺呢個時候出現
[00:08:36.000 --> 00:08:38.000]  親自喺你心裏面
[00:08:38.000 --> 00:08:40.000]  對你說話
[00:08:40.000 --> 00:08:42.000]  我求聖靈
[00:08:42.000 --> 00:08:44.000]  喺呢個時候出現
[00:08:44.000 --> 00:08:46.000]  親自喺你心裏面
[00:08:46.000 --> 00:08:48.000]  對你說話
[00:08:48.000 --> 00:08:50.000]  我求聖靈
[00:08:50.000 --> 00:08:52.000]  喺呢個時候出現
[00:08:52.000 --> 00:08:54.000]  親自喺你心裏面
[00:08:54.000 --> 00:08:56.000]  對你說話
[00:08:56.000 --> 00:08:58.000]  我求聖靈
[00:08:58.000 --> 00:09:00.000]  喺呢個時候出現
[00:09:00.000 --> 00:09:02.000]  親自喺你心裏面
[00:09:02.000 --> 00:09:04.000]  對你說話
[00:09:04.000 --> 00:09:06.000]  我求聖靈
[00:09:06.000 --> 00:09:08.000]  喺呢個時候出現
[00:09:08.000 --> 00:09:10.000]  親自喺你心裏面
[00:09:10.000 --> 00:09:12.000]  對你說話
[00:09:12.000 --> 00:09:14.000]  我求聖靈
[00:09:14.000 --> 00:09:16.000]  喺呢個時候出現
[00:09:16.000 --> 00:09:18.000]  親自喺你心裏面
[00:09:18.000 --> 00:09:20.000]  對你說話
[00:09:20.000 --> 00:09:22.000]  我求聖靈
[00:09:22.000 --> 00:09:24.000]  喺呢個時候出現
[00:09:24.000 --> 00:09:26.000]  親自喺你心裏面
[00:09:26.000 --> 00:09:28.000]  對你說話
[00:09:28.000 --> 00:09:30.000]  我求聖靈
[00:09:30.000 --> 00:09:32.000]  喺呢個時候出現
[00:09:32.000 --> 00:09:34.000]  親自喺你心裏面
[00:09:34.000 --> 00:09:36.000]  對你說話
[00:09:36.000 --> 00:09:38.000]  我求聖靈
[00:09:38.000 --> 00:09:40.000]  喺呢個時候出現
[00:09:40.000 --> 00:09:42.000]  親自喺你心裏面
[00:09:42.000 --> 00:09:44.000]  對你說話
[00:09:44.000 --> 00:09:46.000]  我求聖靈
[00:09:46.000 --> 00:09:48.000]  喺呢個時候出現
[00:09:48.000 --> 00:09:50.000]  親自喺你心裏面
[00:09:50.000 --> 00:09:52.000]  對你說話
[00:09:52.000 --> 00:09:54.000]  耶穌話我哋都
[00:09:54.000 --> 00:09:56.000]  唔願意好似個癱子一樣
[00:09:56.000 --> 00:09:58.000]  想上要瞓喺床上
[00:09:58.000 --> 00:10:00.000]  需要人哋擔我哋
[00:10:00.000 --> 00:10:02.000]  抬我哋喺到耶穌面前
[00:10:02.000 --> 00:10:08.000]  願你成為我哋嘅力量
[00:10:08.000 --> 00:10:10.000]  願你成為我哋嘅幫助
[00:10:10.000 --> 00:10:12.000]  我哋禱告
[00:10:12.000 --> 00:10:14.000]  係奉主耶穌命給
[00:10:14.000 --> 00:10:18.000]  起嚟
[00:10:18.000 --> 00:10:20.000]  起嚟要回轉嘅
[00:10:20.000 --> 00:10:22.000]  歸向主
[00:10:22.000 --> 00:10:24.000]  我哋唔需要
[00:10:24.000 --> 00:10:28.000]  要去保羅咁
[00:10:28.000 --> 00:10:30.000]  有咁戲劇性嘅一啲經歷
[00:10:30.000 --> 00:10:32.000]  我哋先能夠起嚟
[00:10:32.000 --> 00:10:36.000]  我哋知道
[00:10:36.000 --> 00:10:38.000]  喺我哋嘅生活裏面
[00:10:38.000 --> 00:10:40.000]  耶穌時時都會同我哋講
[00:10:40.000 --> 00:10:42.000]  起嚟啦
[00:10:42.000 --> 00:10:44.000]  起嚟悔改
[00:10:44.000 --> 00:10:46.000]  當彼得
[00:10:46.000 --> 00:10:48.000]  佢充滿著
[00:10:48.000 --> 00:10:50.000]  聖靈嘅能力講到之後
[00:10:50.000 --> 00:10:52.000]  啲人就擇心
[00:10:52.000 --> 00:10:54.000]  我當作乜
[00:10:54.000 --> 00:10:56.000]  我當作乜
[00:10:56.000 --> 00:10:58.000]  彼得就話
[00:10:58.000 --> 00:11:00.000]  當悔改
[00:11:00.000 --> 00:11:02.000]  當悔改
[00:11:02.000 --> 00:11:04.000]  叫你嘅罪得赦免
[00:11:04.000 --> 00:11:06.000]  我相信當我哋願意
[00:11:06.000 --> 00:11:08.000]  嚟到神嘅面前
[00:11:08.000 --> 00:11:10.000]  求佢嘅赦免嘅時候
[00:11:10.000 --> 00:11:12.000]  求佢嘅幫助嘅時候
[00:11:12.000 --> 00:11:14.000]  佢願意
[00:11:14.000 --> 00:11:16.000]  所以耶穌今朝第一個呼籲
[00:11:16.000 --> 00:11:18.000]  我哋要迴轉
[00:11:18.000 --> 00:11:20.000]  返返去神嘅裏面
[00:11:20.000 --> 00:11:22.000]  第二個起嚟係咩呢
[00:11:22.000 --> 00:11:24.000]  第二個起嚟就話
[00:11:24.000 --> 00:11:26.000]  起嚟同信徒嚟到
[00:11:26.000 --> 00:11:28.000]  結連
[00:11:28.000 --> 00:11:30.000]  喺度講
[00:11:30.000 --> 00:11:32.000]  起嚟你盡大馬色去啦
[00:11:32.000 --> 00:11:34.000]  我哋要將所派你做嘅事
[00:11:34.000 --> 00:11:36.000]  話俾你聽
[00:11:36.000 --> 00:11:38.000]  進入信徒嘅群體裏面
[00:11:38.000 --> 00:11:40.000]  點解咁樣話呢
[00:11:40.000 --> 00:11:42.000]  因為第十二節開始嘅時候
[00:11:42.000 --> 00:11:44.000]  我哋發覺神透過一個人
[00:11:44.000 --> 00:11:46.000]  叫做阿拿尼亞
[00:11:46.000 --> 00:11:48.000]  並且之後亦都將巴拿巴
[00:11:48.000 --> 00:11:50.000]  帶到嚟去幫助
[00:11:50.000 --> 00:11:52.000]  接待保羅
[00:11:52.000 --> 00:11:54.000]  你知道嗎
[00:11:54.000 --> 00:11:56.000]  一個初進嘅生命係好需要
[00:11:56.000 --> 00:11:58.000]  有一個有人去幫佢哋
[00:11:58.000 --> 00:12:00.000]  能夠去成長
[00:12:00.000 --> 00:12:04.000]  初時
[00:12:04.000 --> 00:12:06.000]  嗰啲人嗰啲信徒
[00:12:06.000 --> 00:12:08.000]  喺大馬色都好怕
[00:12:08.000 --> 00:12:10.000]  因為聽講過
[00:12:10.000 --> 00:12:12.000]  保羅以前做過啲乜嘢嘢
[00:12:12.000 --> 00:12:14.000]  所以佢哋心裏面
[00:12:14.000 --> 00:12:16.000]  好懷疑
[00:12:16.000 --> 00:12:18.000]  佢哋唔信甚至好怕
[00:12:18.000 --> 00:12:20.000]  去接近
[00:12:20.000 --> 00:12:22.000]  保羅因為佢哋諗
[00:12:22.000 --> 00:12:24.000]  嘩會唔會
[00:12:24.000 --> 00:12:26.000]  佢咩呀用另一種方法
[00:12:26.000 --> 00:12:28.000]  喺我哋中間突然間點樣呀
[00:12:28.000 --> 00:12:30.000]  嘩將我哋成班
[00:12:30.000 --> 00:12:32.000]  你都捉咗去
[00:12:32.000 --> 00:12:36.000]  我諗起呢
[00:12:36.000 --> 00:12:38.000]  一二年嘅時候呢我哋
[00:12:38.000 --> 00:12:40.000]  嗰個聖誕聚餐呢
[00:12:40.000 --> 00:12:42.000]  當中呢有一個
[00:12:42.000 --> 00:12:44.000]  突然間神秘嘅嘉賓
[00:12:44.000 --> 00:12:46.000]  我哋當晚先知嘅
[00:12:46.000 --> 00:12:48.000]  就係呢陳振聰嚟到我哋嘅
[00:12:48.000 --> 00:12:50.000]  中間記唔記得呀大家
[00:12:50.000 --> 00:12:52.000]  佢後尾仲甚至出嚟呢
[00:12:52.000 --> 00:12:54.000]  分享見證
[00:12:54.000 --> 00:12:56.000]  事後呢我都聽到
[00:12:56.000 --> 00:12:58.000]  人講話嘩
[00:12:58.000 --> 00:13:00.000]  喂你信唔信佢呀
[00:13:00.000 --> 00:13:02.000]  你信唔信佢呀
[00:13:02.000 --> 00:13:04.000]  一個神棍嚟嘅
[00:13:04.000 --> 00:13:06.000]  一個呃人嘅
[00:13:06.000 --> 00:13:08.000]  人嚟嘅
[00:13:08.000 --> 00:13:10.000]  風水佬
[00:13:10.000 --> 00:13:12.000]  加你十年八年呀
[00:13:12.000 --> 00:13:14.000]  我哋都好有
[00:13:14.000 --> 00:13:16.000]  保留
[00:13:16.000 --> 00:13:18.000]  所以呢唔難怪呢
[00:13:18.000 --> 00:13:20.000]  當時喺大馬式嘅信徒呢
[00:13:20.000 --> 00:13:22.000]  唔係幾敢
[00:13:22.000 --> 00:13:24.000]  去接待
[00:13:24.000 --> 00:13:26.000]  當日嘅掃羅
[00:13:26.000 --> 00:13:28.000]  因為佢諗喂
[00:13:28.000 --> 00:13:30.000]  到底佢而家咁樣
[00:13:30.000 --> 00:13:32.000]  係咪真㗎
[00:13:36.000 --> 00:13:38.000]  其實一個初信者
[00:13:38.000 --> 00:13:42.000]  佢都特別一啲呢係呢
[00:13:42.000 --> 00:13:44.000]  即係我哋覺得佢
[00:13:44.000 --> 00:13:46.000]  有黑底呀又有
[00:13:46.000 --> 00:13:48.000]  做過好多唔好嘅嘢嘅人呢
[00:13:48.000 --> 00:13:50.000]  我哋好容易都點樣呀
[00:13:50.000 --> 00:13:52.000]  對佢有懷疑
[00:13:52.000 --> 00:13:56.000]  耶穌
[00:13:56.000 --> 00:13:58.000]  要要保羅
[00:13:58.000 --> 00:14:00.000]  去到
[00:14:00.000 --> 00:14:02.000]  呢一個嘅信徒嘅中間
[00:14:04.000 --> 00:14:06.000]  兩方面
[00:14:06.000 --> 00:14:08.000]  一方面耶穌已經預備咗
[00:14:08.000 --> 00:14:10.000]  佢預備咗阿拿尼亞
[00:14:10.000 --> 00:14:12.000]  呢一個呢我哋知道呢
[00:14:12.000 --> 00:14:14.000]  阿拿尼亞同樣聽到
[00:14:14.000 --> 00:14:16.000]  神嘅聲音要接待
[00:14:16.000 --> 00:14:18.000]  當日呢刻嗰個掃羅
[00:14:18.000 --> 00:14:20.000]  話畀佢聽神點樣點樣
[00:14:20.000 --> 00:14:22.000]  改變佢要使用佢
[00:14:22.000 --> 00:14:24.000]  阿拿尼亞好自然呢
[00:14:24.000 --> 00:14:26.000]  佢有一個信心
[00:14:26.000 --> 00:14:28.000]  將當日嘅掃羅呢
[00:14:28.000 --> 00:14:30.000]  帶到嚟呢一啲嘅
[00:14:30.000 --> 00:14:32.000]  使徒嘅面前去介紹佢
[00:14:32.000 --> 00:14:34.000]  後來亦都透過巴拿巴
[00:14:34.000 --> 00:14:36.000]  呢兩個喺當時裏面
[00:14:36.000 --> 00:14:38.000]  係比較呢人哋都
[00:14:38.000 --> 00:14:40.000]  信任一個尊重嘅人
[00:14:40.000 --> 00:14:42.000]  成為保羅
[00:14:42.000 --> 00:14:44.000]  嘅一個生命嘅師傅
[00:14:44.000 --> 00:14:48.000]  弟兄姊妹
[00:14:48.000 --> 00:14:50.000]  其實你知道嗎一個初信嘅人
[00:14:50.000 --> 00:14:52.000]  嚟到教會
[00:14:52.000 --> 00:14:54.000]  係好多嘅適應嘅需要
[00:14:54.000 --> 00:14:56.000]  你知唔知教會其實好多呢
[00:14:56.000 --> 00:14:58.000]  好多嘅文化呢係同
[00:14:58.000 --> 00:15:00.000]  我哋以前信耶穌係好唔同嘅
[00:15:00.000 --> 00:15:02.000]  文化係咩呢所謂基督教文化
[00:15:02.000 --> 00:15:04.000]  連基督教嘅術語都好啦咩叫
[00:15:04.000 --> 00:15:06.000]  屬靈呀咩叫做
[00:15:06.000 --> 00:15:08.000]  咩相交呀
[00:15:08.000 --> 00:15:10.000]  交通呀呢啲完全都唔知
[00:15:10.000 --> 00:15:12.000]  乜嘢嚟嘅係咪呀係需要
[00:15:12.000 --> 00:15:14.000]  有人話畀佢聽
[00:15:14.000 --> 00:15:18.000]  以前佢著住啲拖鞋周街走嘅
[00:15:18.000 --> 00:15:20.000]  嘩返到嚟
[00:15:20.000 --> 00:15:22.000]  教會原來嗰文化都唔係好想我哋
[00:15:22.000 --> 00:15:24.000]  點樣樣呀著得唔整齊嘅
[00:15:24.000 --> 00:15:26.000]  可能呢啲嘢都需要有人
[00:15:26.000 --> 00:15:28.000]  話畀佢聽
[00:15:28.000 --> 00:15:30.000]  生命嘅師傅
[00:15:30.000 --> 00:15:32.000]  我哋
[00:15:32.000 --> 00:15:34.000]  神興起
[00:15:34.000 --> 00:15:36.000]  阿那尼亞
[00:15:36.000 --> 00:15:38.000]  興起巴拿巴
[00:15:38.000 --> 00:15:40.000]  成為
[00:15:40.000 --> 00:15:42.000]  素羅
[00:15:42.000 --> 00:15:44.000]  當時嘅素羅呢一個嘅生命嘅
